Date,GRADE,GPS,MPC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-02-12,48.67076327695741,A,37.22101974487305,36.9677490234375,35.950596237182616,33.46185169219971,32.50408809661865,32.401733779907225,31.802509965896608
2015-02-13,49.115261968542036,A,38.17277145385742,37.343102264404294,36.36916046142578,33.94698791503906,32.59103115081787,32.47310314178467,31.82844786643982
2015-02-16,49.373135320322014,A,38.17277145385742,37.62375030517578,36.73816986083985,34.43212413787842,32.70315540313721,32.54673599243164,31.85306694984436
2015-02-17,49.29928182270902,A,38.29818344116211,37.78191604614258,37.050709915161136,34.871039390563965,32.817494010925294,32.620600624084474,31.878782777786256
2015-02-18,49.54319033152626,A,38.596981048583984,38.0923454284668,37.37954940795898,35.31516771316528,32.96497188568115,32.70559467315674,31.90588429450989
2015-02-19,49.829267680241195,A,38.9732551574707,38.44279251098633,37.705270767211914,35.72268171310425,33.128638076782224,32.79979139328003,31.938335828781128
2015-02-20,49.712649087193405,A,38.94374847412109,38.596987915039065,37.97004508972167,36.07017230987549,33.29670658111572,32.894167518615724,31.972175455093385
2015-02-23,49.69671941400262,A,39.23148727416992,38.80873107910156,38.21624069213867,36.41314563751221,33.48396457672119,32.99120204925537,32.00699999809265
2015-02-24,49.598975938021624,A,38.79987716674805,38.90906982421875,38.345492935180665,36.725545692443845,33.65649700164795,33.08413946151733,32.04012030601501
2015-02-25,49.18619195519548,A,38.60805892944336,38.911285400390625,38.50181541442871,37.01715908050537,33.80661907196045,33.162599849700925,32.07398774147034
2015-02-26,48.96235520748399,A,39.48601531982422,39.01383743286133,38.72831497192383,37.33945560455322,33.97943923950195,33.25882083892822,32.113660736083986
2015-02-27,48.53757774971529,A,38.73347091674805,38.97178192138672,38.78438491821289,37.576772689819336,34.113936309814456,33.34828313827515,32.149153594970706
2015-03-02,47.65037963929867,A,37.54564666748047,38.634613800048825,38.721672439575194,37.72992115020752,34.22401634216308,33.432329120635984,32.17870733261108
2015-03-03,47.10535614315592,A,37.91086196899414,38.456810760498044,38.682940292358396,37.866825103759766,34.3333984375,33.52510187149048,32.21043199539184
2015-03-04,46.60457012079153,A,37.63050079345703,38.26129913330078,38.5862922668457,37.98292083740235,34.43541145324707,33.622956886291504,32.239992446899414
2015-03-05,45.63408847926015,P,37.53458023071289,37.871012115478514,38.44242477416992,38.07384777069092,34.535506057739255,33.71189386367798,32.264644374847414
2015-03-06,44.708258392470135,P,36.33199691772461,37.390717315673825,38.18124961853027,38.07564735412598,34.6034733581543,33.78588424682617,32.284045677185055
2015-03-09,44.38043236643633,P,36.8041877746582,37.242425537109376,37.938519668579104,38.07738018035889,34.67104675292969,33.85952196121216,32.305208930969236
2015-03-10,43.44207484749978,P,35.45773696899414,36.751800537109375,37.60430564880371,37.97489929199219,34.71477478027344,33.903959865570066,32.322598705291746
2015-03-11,42.75866142031194,P,35.73439407348633,36.372579193115236,37.316939163208005,37.90937728881836,34.76682571411133,33.95620269775391,32.341825551986695
2015-03-12,42.07323645420695,P,35.29174041748047,35.92401123046875,36.897511672973636,37.81291332244873,34.8100235748291,34.00051416397095,32.35873030662537
2015-03-13,41.901611427977166,P,35.48725128173828,35.755062103271484,36.572889709472655,37.67863731384277,34.84700057983398,34.04218053817749,32.37699370384216
2015-03-16,41.82404432112115,P,36.173377990722656,35.628900146484376,36.435662841796876,37.578667640686035,34.916420516967776,34.08840826034546,32.39903265953064
2015-03-17,42.299096706255504,P,36.05533981323242,35.74842071533203,36.2501106262207,37.46652545928955,34.98993995666504,34.1235983467102,32.42376684188843
2015-03-18,42.969339278907036,P,37.26161193847656,36.053864288330075,36.21322174072266,37.39975700378418,35.08222587585449,34.17709413528442,32.45453238487244
2015-03-19,43.7112023414253,P,36.911163330078125,36.37774887084961,36.15088005065918,37.29665241241455,35.152159423828124,34.21525663375854,32.48180315971374
2015-03-20,44.6429679915772,P,37.72272872924805,36.82484436035156,36.28995323181152,37.2356014251709,35.25697105407715,34.26062204360962,32.5135492515564
2015-03-23,45.2225026621637,P,37.78173065185547,37.146514892578125,36.38770751953125,37.163113594055176,35.38550113677979,34.30394884109497,32.5465886592865
2015-03-24,45.85012435816237,A,37.51613998413086,37.43867492675781,36.59354782104492,37.09892673492432,35.542196159362796,34.3482342338562,32.577011318206786
2015-03-25,46.151495849613916,A,38.02521514892578,37.59139556884766,36.82262992858887,37.069784545898436,35.73278568267822,34.39731817245483,32.606240119934085
2015-03-26,46.34517965361912,A,37.21364974975586,37.651892852783206,37.0148208618164,36.95616626739502,35.912870178222654,34.42945142745972,32.62963222503662
2015-03-27,45.95492257285665,A,36.75992584228516,37.45933227539062,37.14208831787109,36.857489013671874,36.07866775512695,34.45357915878296,32.65077386856079
2015-03-30,46.01090707141228,A,37.95880889892578,37.494747924804685,37.320631408691405,36.87814712524414,36.268442993164065,34.489622631073,32.67905345916748
2015-03-31,45.899130097293,A,37.77067184448242,37.545654296875,37.492164611816406,36.871137619018555,36.43345886230469,34.521849880218504,32.71098482131958
2015-04-01,45.57983692039408,P,37.53826904296875,37.448265075683594,37.519830322265626,36.86652603149414,36.58993595123291,34.55036569595337,32.751701288223266
2015-04-02,45.06526189003021,P,35.81186294555664,37.16790771484375,37.40990028381348,36.78039016723633,36.68971370697022,34.566947803497314,32.78385836601257
2015-04-03,44.803768086977584,P,35.81186294555664,36.978295135498044,37.21881370544433,36.75438346862793,36.76607223510742,34.5878013420105,32.81879266738892
2015-04-06,44.177347520158605,P,36.35044860839844,36.65662307739258,37.07568550109863,36.73169651031494,36.84564079284668,34.61172811508179,32.85883402824402
2015-04-07,43.64837659879447,P,36.239776611328125,36.35044403076172,36.94804916381836,36.77079849243164,36.91939880371094,34.62951948165894,32.897341842651365
2015-04-08,43.28342260491809,P,36.38733673095703,36.12025756835938,36.784261322021486,36.80344562530517,36.99162971496582,34.649079990386966,32.93428216934204
2015-04-09,43.73401098405909,P,36.83738327026367,36.32536163330078,36.74663467407227,36.880727767944336,37.06757568359375,34.668148822784424,32.97162127494812
2015-04-10,44.196541185976315,P,37.04396057128906,36.571781158447266,36.775038146972655,36.958563232421874,37.128712310791016,34.682822971343995,33.00999326705933
2015-04-13,44.09954253702037,P,35.85980987548828,36.473653411865236,36.565138244628905,36.942884826660155,37.15625495910645,34.68859209060669,33.04504022598267
2015-04-14,44.09173950515903,A,36.16600799560547,36.458899688720706,36.404671859741214,36.94841823577881,37.17611946105957,34.70065351486206,33.08459504127502
2015-04-15,44.018479777814555,A,36.16231536865234,36.41389541625976,36.26707649230957,36.893453407287595,37.19319404602051,34.711099491119384,33.12365948677063
2015-04-16,43.9034658907876,A,36.88903045654297,36.424224853515625,36.374793243408206,36.89234676361084,37.21665382385254,34.72881261825562,33.16759181022644
2015-04-17,43.57068854611041,P,36.41683578491211,36.29879989624023,36.43529052734375,36.82705211639404,37.21907043457031,34.76228651046753,33.20653113365174
2015-04-20,43.914669983885155,P,36.641868591308594,36.4552116394043,36.46443252563476,36.7700590133667,37.21651718139648,34.79544115066528,33.2480115032196
2015-04-21,44.1265708512101,A,36.892723083496094,36.600554656982425,36.529727172851565,36.73888816833496,37.204224548339845,34.81880754470825,33.289039840698244
2015-04-22,44.61517796080469,A,37.67476272583008,36.90304412841797,36.65846977233887,36.72136554718018,37.21682312011719,34.84309324264527,33.335049304962155
2015-04-23,44.65865308811823,A,37.51244735717773,37.02772750854492,36.725976181030276,36.73630542755127,37.222651672363284,34.863369884490965,33.383296699523925
2015-04-24,45.120087181229955,A,38.051029205322266,37.354566192626955,36.826683044433594,36.80086059570313,37.220216827392576,34.90562398910522,33.43394660949707
2015-04-27,45.486634843634846,A,37.97356414794922,37.62090530395508,37.03805847167969,36.801598358154294,37.21623268127441,34.95969404220581,33.48598803520203
2015-04-28,45.76126878137939,A,37.8149528503418,37.80535125732422,37.20295295715332,36.803812408447264,37.20656806945801,35.01203104019165,33.53749055862427
2015-04-29,45.78279071011712,A,37.82231903076172,37.834862518310544,37.36895332336426,36.81801490783691,37.19107482910156,35.07802335739136,33.58754147529602
2015-04-30,45.4981216021797,A,36.36151123046875,37.60467529296875,37.31620140075684,36.84549732208252,37.138839950561525,35.13373901367188,33.62879990577698
2015-05-01,45.42670986119692,A,37.87028121948242,37.56852569580078,37.46154594421387,36.94841823577881,37.11737060546875,35.20703859329224,33.675514726638795
2015-05-04,45.13949573394897,A,37.35013198852539,37.44383926391602,37.532372283935544,36.99840240478515,37.07974349975586,35.28185403823853,33.72106276512146
2015-05-05,45.0025782026869,A,37.564090728759766,37.39366683959961,37.59950904846191,37.06461811065674,37.05502777099609,35.35576238632202,33.76434069633484
2015-05-06,44.72990859068772,A,37.26529312133789,37.28226165771484,37.55856208801269,37.108515930175784,37.028172454833985,35.41739576339722,33.807304515838624
2015-05-07,45.15425524019375,A,37.881343841552734,37.58622817993164,37.595451736450194,37.16071395874023,36.99607902526856,35.48775913238526,33.8451802444458
2015-05-08,45.161908393270004,A,38.689212799072266,37.75001449584961,37.65927009582519,37.24297657012939,36.99519386291504,35.55456508636475,33.88693205833435
2015-05-11,45.19066963812832,A,37.730098724365234,37.82600784301758,37.6349235534668,37.33649101257324,36.998882904052735,35.61144962310791,33.92225455284119
2015-05-12,44.99945978289221,A,37.37965393066406,37.789120483398435,37.591393661499026,37.39717330932617,36.98825874328613,35.660828590393066,33.95480830192566
2015-05-13,45.11687026827204,A,37.730098724365234,37.88208160400391,37.58217163085938,37.475562477111815,36.990250701904294,35.712831077575686,33.98599220275879
2015-05-14,45.26682011543338,A,38.626502990722656,38.03111343383789,37.80867080688476,37.5624361038208,37.01208915710449,35.773797607421876,34.022111911773685
2015-05-15,45.073647464587594,A,38.16168975830078,37.9256088256836,37.837811660766604,37.649678802490236,37.04868301391602,35.826078186035154,34.05409242630005
2015-05-18,45.29385068598369,A,38.6509895324707,38.10978698730469,37.96789741516113,37.75013484954834,37.085619049072264,35.878332901000974,34.08926355361938
2015-05-19,45.73704514876855,A,38.64729309082031,38.36331481933594,38.07621765136719,37.83786334991455,37.14941017150879,35.93209247589111,34.12536017417908
2015-05-20,45.99611891420617,A,38.67324066162109,38.5519432067871,38.21701240539551,37.8877872467041,37.208187103271484,35.98750640869141,34.160025453567506
2015-05-21,45.74226883165242,A,38.42488479614258,38.511619567871094,38.27136650085449,37.93340911865234,37.270849990844724,36.04043678283691,34.190762510299685
2015-05-22,45.663125626678344,A,38.20988845825195,38.52125930786133,38.22343406677246,37.94135208129883,37.325302734375,36.086151657104494,34.220115957260134
2015-05-25,45.34901242785568,A,38.20988845825195,38.43303909301758,38.271413040161136,37.95316829681396,37.366032943725585,36.14122673034668,34.2467130947113
2015-05-26,44.70172146655733,A,37.23128509521485,38.149837493896484,38.25657615661621,37.923984909057616,37.38955184936523,36.18974590301514,34.26566081047058
2015-05-27,44.09393354577398,A,37.42403793334961,37.89999694824219,38.225970077514646,37.90407085418701,37.392800369262694,36.237513122558596,34.286119890213016
2015-05-28,43.92968583524887,P,38.09497833251953,37.834015655517575,38.172817611694335,37.99074420928955,37.41647666931152,36.28431804656982,34.3121971988678
2015-05-29,43.96337739775626,P,38.35074996948242,37.86218795776367,38.1917236328125,38.01476764678955,37.42903709411621,36.34300407409668,34.33887799263
2015-06-01,44.0048590000904,P,38.38412094116211,37.8970344543457,38.16503677368164,38.066467094421384,37.44108489990234,36.413293018341065,34.36543353080749
2015-06-02,44.41040322350607,P,38.19134521484375,38.089046478271484,38.119441986083984,38.097829818725586,37.4545890045166,36.4983925819397,34.39131730079651
2015-06-03,44.7473010342604,A,37.8836784362793,38.18097457885742,38.0404857635498,38.12874908447266,37.451758270263674,36.59227197647095,34.416100854873655
2015-06-04,44.58350156843031,A,37.19050598144531,38.00008010864258,37.91704788208008,38.094207191467284,37.451295394897464,36.68208278656006,34.436341505050656
2015-06-05,44.37940622249241,P,37.40920639038086,37.811771392822266,37.836979675292966,38.03020687103272,37.46428100585938,36.77147438049317,34.45725581169128
2015-06-08,44.09611760241972,P,37.23870468139648,37.58268814086914,37.73986129760742,38.00563716888428,37.44987892150879,36.85916095733643,34.47731760978699
2015-06-09,43.69038045896324,P,36.81982803344727,37.30838470458984,37.69871559143066,37.97764587402344,37.43086204528809,36.932160453796385,34.49802315711975
2015-06-10,43.6473414464927,P,37.73171615600586,37.277992248535156,37.729483413696286,37.977726745605466,37.434730987548825,37.01233346939087,34.521627073287966
2015-06-11,44.129407079627924,P,38.57315444946289,37.55452194213867,37.77730102539063,37.97505931854248,37.489956817626954,37.089835262298585,34.54843411445618
2015-06-12,44.28942705565846,P,37.83179473876953,37.63903961181641,37.72540550231933,37.958564567565915,37.53035545349121,37.14821384429931,34.57032954216003
2015-06-15,44.463792406505775,P,37.854042053222656,37.76210708618164,37.67239761352539,37.91871719360351,37.560427322387696,37.20303405761719,34.59094889640808
2015-06-16,44.76251609173539,P,37.95040130615234,37.98822174072266,37.64830322265625,37.88387260437012,37.59463981628418,37.25701930999756,34.61327311515808
2015-06-17,44.737109941640455,P,38.03196716308594,38.04827194213867,37.66313209533691,37.85180892944336,37.627532424926756,37.30958106994629,34.638359994888305
2015-06-18,44.573170732374756,A,38.50643157958984,38.03492736816406,37.79472465515137,37.85588626861572,37.66091339111328,37.364244537353514,34.66861207008362
2015-06-19,44.74771271294829,A,38.47679138183594,38.163926696777345,37.901483154296876,37.869231414794925,37.68957000732422,37.40914115905762,34.70243980407715
2015-06-22,44.97564527561252,A,38.46936798095703,38.286991882324216,38.02454948425293,37.882205390930174,37.741761169433595,37.44900806427002,34.733181953430176
2015-06-23,45.22135540681527,A,38.6917724609375,38.43526611328125,38.211743927001955,37.95522975921631,37.79227645874023,37.4841979598999,34.76567499160767
2015-06-24,45.30035908637405,A,38.31367874145508,38.491608428955075,38.26994018554687,37.99971179962158,37.83530372619629,37.5142488861084,34.79625930786133
2015-06-25,45.030494603651015,A,38.13575744628906,38.41747360229492,38.22620048522949,38.001750755310056,37.860238265991214,37.538446044921876,34.827523937225344
2015-06-26,44.875111346131526,A,38.52868270874024,38.427851867675784,38.29588928222656,38.01064739227295,37.90247520446778,37.560772819519045,34.858361911773684
2015-06-29,44.44219497459071,A,37.698341369628906,38.27364654541016,38.28031921386719,37.97635841369629,37.92360466003418,37.570060920715335,34.88972118377686
2015-06-30,44.2006148241492,A,38.78074264526367,38.29144058227539,38.36335334777832,38.005828285217284,37.96136505126953,37.58279479980469,34.92901160240174
2015-07-01,44.54741705601186,A,39.86312484741211,38.6013298034668,38.546469116210936,38.104800605773924,38.00513229370117,37.61097770690918,34.9740972995758
2015-07-02,45.19416970696823,A,40.04106140136719,38.982390594482425,38.69993209838867,38.24732837677002,38.05570457458496,37.639178123474125,35.02045595169067
2015-07-03,45.58221646261209,A,40.04106140136719,39.28486633300781,38.8563591003418,38.37892112731934,38.095505218505856,37.65786102294922,35.06548208236694
2015-07-06,46.50786487507207,A,40.597076416015625,39.86461334228515,39.069129943847656,38.54683971405029,38.14797546386719,37.6821040725708,35.11442003250122
2015-07-07,47.20441983492617,A,41.17534255981445,40.34353332519531,39.317486953735354,38.76461544036865,38.21518325805664,37.71087566375732,35.1657381439209
2015-07-08,47.045663028297504,A,40.01139831542969,40.37318801879883,39.48725891113281,38.87859954833984,38.25896484375,37.72501983642578,35.21530725479126
2015-07-09,46.6845367498855,A,39.57399368286133,40.27977447509765,39.63108253479004,38.92864151000977,38.32321449279785,37.73102722167969,35.26540930747986
2015-07-10,46.64060050862057,A,40.39691162109375,40.35094451904297,39.81790542602539,39.05689735412598,38.37374710083008,37.74555885314941,35.31986318588257
2015-07-13,47.33473235277115,A,43.57736206054688,40.94700164794922,40.40580749511719,39.34306335449219,38.49829170227051,37.789017601013185,35.390109825134275
2015-07-14,47.81830527944027,A,43.584774017333984,41.428887939453126,40.88621063232422,39.62478199005127,38.618705368041994,37.836866569519046,35.460503015518185
2015-07-15,48.495399604861994,A,42.63582992553711,41.95377426147461,41.16348114013672,39.85497512817383,38.72611610412598,37.87714427947998,35.51987206459045
2015-07-16,49.514736855395434,A,43.35495376586914,42.70996627807617,41.49487037658692,40.097401237487794,38.83558830261231,37.91583366394043,35.587327251434324
2015-07-17,50.25767683155993,A,43.42910003662109,43.31640396118164,41.8336742401123,40.345016670227054,38.93038604736328,37.96278995513916,35.655536546707154
2015-07-20,49.458766597939864,A,42.65066146850586,43.131063842773436,42.039032745361325,40.55408134460449,39.02879730224609,38.01384010314941,35.7230846118927
2015-07-21,48.666842662418134,A,42.36894226074219,42.88789749145508,42.1583927154541,40.73793983459473,39.128583068847654,38.05842090606689,35.79176138877869
2015-07-22,48.362298490641884,A,42.30963134765625,42.82265777587891,42.38821601867676,40.937737464904785,39.22017372131348,38.10521221160889,35.864084548950196
2015-07-23,47.59593635923853,A,41.761024475097656,42.50387191772461,42.60691909790039,41.11900081634521,39.28286415100098,38.14747665405273,35.929685258865355
2015-07-24,46.842516569739566,A,41.75360870361328,42.16877365112305,42.74258880615234,41.280247116088866,39.35470252990723,38.201692771911624,35.9937885093689
2015-07-27,46.01128965930504,A,40.37466812133789,41.713574981689455,42.422319412231445,41.414063453674316,39.38917610168457,38.23739757537842,36.04845976829529
2015-07-28,45.30117639319507,P,40.411746978759766,41.32213592529297,42.10501670837402,41.49561367034912,39.42446517944336,38.286937675476075,36.09544877052307
2015-07-29,44.72395752506085,P,41.37550735473633,41.135311126708984,41.97898445129395,41.57123279571533,39.478510513305665,38.343348808288575,36.14977575302124
2015-07-30,43.96573724610487,P,39.98915863037109,40.78093795776367,41.64240493774414,41.568637657165525,39.50979598999024,38.39032299041748,36.19541857719421
2015-07-31,43.4094621977739,P,40.53034591674805,40.536285400390625,41.352529525756836,41.59310188293457,39.556205139160156,38.44075393676758,36.241467237472534
2015-08-03,43.26376200124354,P,39.4405517578125,40.34946212768555,41.0315185546875,41.53527565002442,39.58081840515137,38.473425674438474,36.28091696739197
2015-08-04,42.89364576681714,P,38.6917724609375,40.00546722412109,40.66380157470703,41.41109714508057,39.61002815246582,38.499790000915525,36.31169417381287
2015-08-05,42.00210500523723,P,38.31367874145508,39.39310150146484,40.26420631408691,41.32621116638184,39.62782096862793,38.510310668945316,36.34370240211487
2015-08-06,41.81396101869933,P,38.66212463378906,39.12769470214844,39.95431632995606,41.28061771392822,39.63916389465332,38.52782028198242,36.371538457870486
2015-08-07,41.114754377789886,P,37.93558883666992,38.608743286132814,39.572514343261716,41.15755157470703,39.63086067199707,38.52994888305664,36.39528546333313
2015-08-10,41.15791063275959,P,39.48503112792969,38.61763916015625,39.4835506439209,40.95293502807617,39.65287887573242,38.54698188781738,36.42546536445618
2015-08-11,42.138412014183665,P,41.41257858276367,39.161800384521484,39.58363380432129,40.84432525634766,39.71730354309082,38.585946273803714,36.46709025382996
2015-08-12,43.758395168051344,P,42.85082626342773,40.06922988891601,39.73116569519043,40.85507507324219,39.81664649963379,38.63420238494873,36.515760278701784
2015-08-13,44.98043916892559,A,42.25033187866211,40.786871337890624,39.95728302001953,40.79984397888184,39.91784301757812,38.684569206237796,36.55701031684875
2015-08-14,46.275535900660024,A,41.26430892944336,41.452615356445314,40.030679321289064,40.691604423522946,39.99494506835938,38.729613037109374,36.591596097946166
2015-08-17,47.07864830379621,A,41.65949630737305,41.887508392333984,40.252573776245114,40.64204616546631,40.08336090087891,38.76661991119385,36.62812127113342
2015-08-18,46.976286419831155,A,41.36869430541992,41.87873153686523,40.52026596069336,40.592033767700194,40.17433822631836,38.802600135803225,36.662225008010864
2015-08-19,46.04932457536139,A,40.63796615600586,41.43615951538086,40.75269470214844,40.508450508117676,40.23246322631836,38.833597106933595,36.691981401443485
2015-08-20,45.06334886048691,A,39.7357177734375,40.93323669433594,40.86005401611328,40.40718517303467,40.25571449279785,38.872835655212405,36.719891729354856
2015-08-21,43.401724229562426,P,36.0745849609375,39.89529190063477,40.67395362854004,40.12323398590088,40.22057029724121,38.87546287536621,36.73163210868835
2015-08-24,40.964852391588856,P,34.165714263916016,38.39653549194336,40.14202194213867,39.81278629302979,40.14680374145508,38.853615531921385,36.73267182350159
2015-08-25,38.11576243512861,P,32.63712692260742,36.65022201538086,39.26447677612305,39.42405529022217,40.04053825378418,38.81758903503418,36.72355425834656
2015-08-26,35.95961212908751,B,33.94200897216797,35.311030578613284,38.37359504699707,39.05238037109375,39.95873908996582,38.79313575744629,36.72110787391662
2015-08-27,34.41891082199052,B,34.79951477050781,34.32378997802734,37.62851333618164,38.792898178100586,39.88460075378418,38.772757072448734,36.72045294761658
2015-08-28,34.36863394965,B,35.20962905883789,34.15079879760742,37.02304534912109,38.52686233520508,39.81925750732422,38.754413757324215,36.718618364334105
2015-08-31,35.317452278437706,B,35.276729583740234,34.37300186157226,36.384768676757815,38.318671226501465,39.755404739379884,38.748582954406736,36.718587522506716
2015-09-01,36.792617777693,B,34.34466552734375,34.71450958251953,35.682365798950194,38.101315879821776,39.66846260070801,38.73036952972412,36.71551152229309
2015-09-02,38.07070401745774,B,34.90391540527344,34.906890869140625,35.108960723876955,37.9308277130127,39.60026733398438,38.71778553009033,36.71444251060486
2015-09-03,38.90813762826458,B,35.030662536621094,34.953120422363284,34.63845520019531,37.749254608154295,39.538165435791015,38.699201850891114,36.714007234573366
2015-09-04,39.394019732841365,B,34.553443908691406,34.82188339233399,34.486341094970705,37.58014736175537,39.45866065979004,38.68056793212891,36.72142722129822
2015-09-07,39.68277195040552,B,34.553443908691406,34.67722625732422,34.52511405944824,37.333568000793456,39.39576271057129,38.65968368530273,36.72756241798401
2015-09-08,40.43262568179543,B,35.582454681396484,34.924784088134764,34.81964683532715,37.0420618057251,39.331796951293946,38.64658100128174,36.732694272995
2015-09-09,40.69224063280717,B,35.38111877441406,35.02022476196289,34.96355781555176,36.66857643127442,39.24215682983399,38.62364456176758,36.73336890220642
2015-09-10,41.07023431846087,C,35.91053009033203,35.196198272705075,35.07465934753418,36.35158634185791,39.15954620361328,38.60762538909912,36.735497636795046
2015-09-11,41.28972961552652,C,35.69429397583008,35.42436828613281,35.123125839233396,36.07308559417724,39.07261085510254,38.5840580368042,36.74484101295471
2015-09-14,41.10347924551309,C,34.68766784667969,35.45121307373047,35.06421966552735,35.72449417114258,38.95442268371582,38.5511990737915,36.75544655799866
2015-09-15,40.68208285507195,C,35.23198699951172,35.38111953735351,35.15295181274414,35.41765880584717,38.83555557250977,38.5253694152832,36.768700227737426
2015-09-16,40.57343363003183,C,34.79951477050781,35.26479873657227,35.14251174926758,35.125736236572266,38.73131790161133,38.49514137268066,36.78658236503601
2015-09-17,40.4422559025192,B,34.9188232421875,35.06645736694336,35.13132781982422,34.884891510009766,38.63821449279785,38.48071449279785,36.807226753234865
2015-09-18,40.279085673287376,B,34.36703872680664,34.80100631713867,35.112687301635745,34.79951419830322,38.51761703491211,38.4456820678711,36.826360330581664
2015-09-21,40.57896931862839,B,34.42668533325195,34.748809814453125,35.1000114440918,34.81256275177002,38.334603500366214,38.41644760131836,36.849150819778444
2015-09-22,40.608595643393606,B,34.25519180297852,34.55345077514649,34.96728515625,34.893465995788574,38.1480118560791,38.38335861206055,36.86956049919129
2015-09-23,40.78044483217656,B,34.49380111694336,34.49230804443359,34.87855339050293,34.92105560302734,37.98517127990723,38.3556436920166,36.88651972770691
2015-09-24,40.83438236508404,B,34.79951477050781,34.46844635009766,34.76745185852051,34.92105560302734,37.8140625,38.32482540130615,36.9062922668457
2015-09-25,41.05082118291116,B,35.29164505004883,34.653367614746095,34.72718696594238,34.92515640258789,37.651313400268556,38.29084972381592,36.922707405090335
2015-09-28,40.71055553893118,B,33.57665252685547,34.483361053466794,34.61608543395996,34.84015254974365,37.46983322143555,38.24931526184082,36.93038244247437
2015-09-29,40.65069607684111,B,33.956932067871094,34.423709106445315,34.4885799407959,34.82076587677002,37.30159301757813,38.21508804321289,36.93795831680298
2015-09-30,40.65816384553722,B,34.545989990234375,34.434146881103516,34.46322746276856,34.802869606018064,37.14632019042969,38.18324695587158,36.948039016723634
2015-10-01,41.01741601949235,B,35.73904037475586,34.62205200195312,34.54524917602539,34.83828849792481,37.02588050842285,38.15437232971191,36.964084968566894
2015-10-02,41.35162090045271,B,36.08203125,34.78012924194336,34.71674842834473,34.91471786499024,36.912448959350584,38.13357574462891,36.97982696533203
2015-10-05,42.80374558721862,C,37.71500778198242,35.60780029296875,35.04558067321777,35.07279605865479,36.85925575256348,38.12421592712403,37.0012744140625
2015-10-06,43.91111504563597,C,37.31235885620117,36.27888565063476,35.35129737854004,35.15929126739502,36.7972679901123,38.11086658477783,37.021479530334474
2015-10-07,44.82203410612919,C,37.49876022338867,36.869439697265626,35.65179328918457,35.26517333984375,36.71973304748535,38.09912178039551,37.043314094543454
2015-10-08,45.481610179182205,C,38.08782958984375,37.3391975402832,35.980624771118165,35.37403831481934,36.681706466674804,38.09575122833252,37.06809400558472
2015-10-09,45.589832256604886,C,37.01409530639648,37.5256103515625,36.15286979675293,35.44002838134766,36.611381454467775,38.083793296813965,37.08497247695923
2015-10-12,45.10025774021516,C,37.11103439331055,37.404815673828125,36.506307983398436,35.5611967086792,36.56479110717773,38.07280475616455,37.107015743255616
2015-10-13,44.62437396661607,C,36.372840881347656,37.21691207885742,36.74789886474609,35.618239402770996,36.51841247558594,38.06422031402588,37.126983108520506
2015-10-14,44.09799425818429,C,36.23117065429688,36.96339416503906,36.91641693115234,35.68982219696045,36.47676231384278,38.05229164123535,37.14490238189697
2015-10-15,43.64814429294262,C,37.35709762573242,36.817247772216795,37.07822265625,35.81173591613769,36.45066177368164,38.044912834167484,37.16461544036865
2015-10-16,44.013029694348255,C,38.125125885009766,37.03945388793945,37.282532119750975,35.99964027404785,36.45445251464844,38.042656593322754,37.192830333709715
2015-10-19,43.6280584195091,C,36.58162307739258,36.93357162475586,37.16919364929199,36.107387161254884,36.39638435363769,38.024631614685056,37.218962316513064
2015-10-20,43.12377575563644,C,35.29910659790039,36.718824768066405,36.967868423461915,36.159582901000974,36.27411491394043,37.99570922851562,37.24705090522766
2015-10-21,42.559852198572145,B,34.88154220581055,36.44889907836914,36.7061466217041,36.17896995544434,36.114729232788086,37.965687866210935,37.27897992134094
2015-10-22,41.92885183101591,B,35.530250549316406,36.08352966308594,36.450388717651364,36.21550674438477,35.98032760620117,37.94908531188965,37.31558404922485
2015-10-23,41.12899050722568,B,36.23117065429688,35.70473861694336,36.37209625244141,36.26248302459717,35.87966484069824,37.937304954528805,37.354389667510986
2015-10-26,41.22807395181594,B,36.32809448242188,35.65403289794922,36.29380226135254,36.40005512237549,35.77303680419922,37.92819885253906,37.39367990493774
2015-10-27,41.85599700409953,B,36.521968841552734,35.89860534667969,36.30871505737305,36.52830696105957,35.676102294921876,37.925220260620115,37.428690357208254
2015-10-28,42.8518789864359,B,37.16323852539063,36.35494461059571,36.40192184448242,36.659169387817386,35.60660774230957,37.91953548431397,37.46593447685242
2015-10-29,43.86496432313837,C,38.20713424682617,36.890321350097665,36.486925506591795,36.7825740814209,35.576036071777345,37.9158752822876,37.50285527229309
2015-10-30,44.75297135056567,C,38.624698638916016,37.36902694702149,36.53688278198242,36.9097074508667,35.62703834533691,37.92380432128906,37.53600908279419
2015-11-02,45.73675608467935,A,39.45981597900391,37.99537124633789,36.82470207214355,36.996947860717775,35.73292037963867,37.93986206054687,37.57144805908203
2015-11-03,47.0356319496845,A,40.73488998413086,38.837955474853516,37.3682804107666,37.168074417114255,35.89487564086914,37.96770694732666,37.61236312866211
2015-11-04,48.063200427537424,A,40.861663818359375,39.577640533447266,37.96629257202149,37.33621959686279,36.033268737792966,37.99600391387939,37.65279249191284
2015-11-05,48.96224013322865,A,41.49545669555664,40.23530502319336,38.562813186645506,37.50660095214844,36.16718757629395,38.02589416503906,37.69506935119629
