Date,GRADE,GPS,TFX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-10-24,48.72895763843989,B,227.82118225097656,233.82736206054688,237.43476257324218,243.96365280151366,245.99634979248046,253.17359420776367,254.33556632995607
2018-10-25,48.068188066658216,B,233.09671020507807,232.79750366210936,236.98492584228515,242.7326789855957,246.05367126464844,252.81224380493165,254.16918342590333
2018-10-26,47.099627847969145,B,228.86073303222656,231.27603454589843,235.75201568603515,241.24959259033204,246.0033447265625,252.35265380859374,253.97620208740236
2018-10-29,46.68736048596005,B,230.502685546875,230.64841003417968,234.59780578613282,239.87726440429688,245.93144927978517,251.90356567382813,253.79951019287108
2018-10-30,46.95662586492653,B,235.6908264160156,231.19442749023438,233.9080017089844,238.80320587158204,245.91221252441406,251.49685272216797,253.65287139892578
2018-10-31,47.84073999587029,B,233.89344787597656,232.40888061523438,233.1181213378906,237.83358840942384,245.7791082763672,251.0763362121582,253.49153678894044
2018-11-01,50.311222924949796,B,255.9964599609375,236.98883056640625,234.8931671142578,238.29168014526368,246.11196594238282,250.87956619262695,253.4258652496338
2018-11-02,52.72848738210748,C,248.8457489013672,240.98583374023437,236.1309341430664,238.4140983581543,246.27713073730467,250.6313705444336,253.29328369140626
2018-11-05,55.1810143177268,C,250.81802368164065,245.0489013671875,237.8486557006836,238.78377532958984,246.47163818359374,250.42453247070313,253.15575988769533
2018-11-06,57.02425357997154,C,250.07958984375,247.92665405273436,239.56054077148437,239.15393753051757,246.6655599975586,250.24436096191405,253.04400619506836
2018-11-07,59.69903000761526,C,255.821533203125,252.31227111816406,242.3605758666992,239.8976692199707,246.95333587646485,250.1121987915039,252.97939468383788
2018-11-08,59.40115554135684,C,256.9874267578125,252.51046447753907,244.74964752197266,240.8672866821289,247.2584063720703,249.96986785888672,252.91611373901367
2018-11-09,60.19379256526514,C,258.3184509277344,254.4050048828125,247.69541931152344,241.7237174987793,247.61691192626952,249.82008666992186,252.8900634765625
2018-11-12,60.14342746756339,C,251.87696838378903,254.61679382324218,249.83284759521484,242.21532669067383,247.84658782958985,249.6618669128418,252.88458625793456
2018-11-13,59.99060088532576,C,251.05111694335935,254.81109924316405,251.3688766479492,242.6384391784668,248.06810119628906,249.49674728393555,252.87256134033203
2018-11-14,58.82448389273417,C,248.96934509277344,253.44066162109374,252.8764663696289,242.99729385375977,248.33503204345703,249.3744512939453,252.8446117401123
2018-11-15,58.40228357353906,C,253.58062744140625,252.7593017578125,252.63488311767577,243.7640251159668,248.5877066040039,249.29690948486328,252.90720756530763
2018-11-16,57.80349526764743,A,255.04959106445312,252.10552978515625,253.25526733398436,244.6931007385254,248.86684539794922,249.24540740966796,252.95968322753907
2018-11-19,56.970808015704684,A,246.19671630859372,250.9694793701172,252.7931365966797,245.32089614868164,248.8789599609375,249.11129364013672,252.95604164123534
