Date,GRADE,GPS,VMC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-08-21,52.6331331888172,B,11.039968490600586,10.966544723510742,11.029482555389404,11.171087265014648,11.533491821289063,11.66537540435791,11.079260592460633
1995-08-22,52.698806277337155,B,10.961296081542969,10.971787643432616,11.005880546569824,11.147485971450806,11.523526859283447,11.65487349510193,11.084355921745301
1995-08-23,52.75017525416454,B,10.932785987854004,10.966085624694824,10.987295055389405,11.121148061752319,11.514040603637696,11.645910301208495,11.089565601348877
1995-08-24,52.82401745657623,B,11.091228485107422,10.992072105407715,10.984553813934326,11.106665802001952,11.50667428970337,11.638531532287598,11.095226016044617
1995-08-25,52.96102796531009,B,11.223267555236816,11.04970932006836,10.997638320922851,11.104030179977418,11.502473201751709,11.633775959014892,11.101417322158813
1995-08-28,53.0256497159206,B,11.117632865905762,11.065242195129395,11.015893459320068,11.093490552902221,11.49563497543335,11.62822458267212,11.107339129447936
1995-08-29,53.09616808883507,C,11.117632865905762,11.096509552001953,11.034148597717286,11.085573196411133,11.489845657348633,11.623194265365601,11.1135196018219
1995-08-30,53.1696107278154,C,11.117632865905762,11.133478927612305,11.049782276153564,11.073722505569458,11.486678714752196,11.619206209182739,11.119700074195862
1995-08-31,53.19801943220036,C,11.117632865905762,11.138759803771972,11.065415954589843,11.07104983329773,11.484036121368408,11.614697046279908,11.125880546569825
1995-09-01,53.16531177143829,C,11.091228485107422,11.112351989746093,11.081030654907227,11.064434719085693,11.481390075683594,11.609923839569092,11.131928997039795
1995-09-04,53.15499385421533,C,11.091228485107422,11.107071113586425,11.08615665435791,11.057819604873657,11.477170581817626,11.603326797485352,11.137848124504089
1995-09-05,53.1372756517303,C,11.117632865905762,11.107071113586425,11.10179033279419,11.053835439682008,11.47138126373291,11.596472644805909,11.143511257171632
1995-09-06,53.132208334819204,B,11.144042015075684,11.11235294342041,11.122915935516357,11.055105495452882,11.465071220397949,11.592748680114745,11.149306435585022
1995-09-07,53.17431070289396,C,11.381711959838867,11.165168762207031,11.151964282989502,11.068259048461915,11.461941223144532,11.590359153747558,11.155384573936463
1995-09-08,53.254589105152576,C,11.487345695495604,11.244392204284669,11.17837209701538,11.088005208969117,11.463021697998046,11.5877232837677,11.161732196807861
1995-09-11,53.29701249929371,C,11.276086807250977,11.28136386871338,11.194217491149903,11.105055475234986,11.459352550506592,11.582193098068238,11.167282209396362
1995-09-12,53.297203559179415,C,11.117632865905762,11.28136386871338,11.194217491149903,11.114183044433593,11.452514324188233,11.575078372955323,11.172945342063905
1995-09-13,53.319629768277764,C,11.302486419677734,11.313052749633789,11.2127028465271,11.131242561340333,11.445701923370361,11.569291124343872,11.180050082206726
1995-09-14,53.25929374679196,C,11.223267555236816,11.28136386871338,11.223266315460204,11.144341135025025,11.437305145263672,11.561669511795044,11.186758728027344
1995-09-15,53.17087055487298,C,11.249671936035156,11.233829116821289,11.239110660552978,11.160070657730103,11.422618598937989,11.553269729614257,11.194634099006652
1995-09-18,53.115063222350265,C,11.170454978942873,11.212702751159668,11.247033309936523,11.166594982147217,11.40477424621582,11.54407777786255,11.2021133852005
1995-09-19,53.122513574329325,C,11.223267555236816,11.233829689025878,11.25759677886963,11.179693555831909,11.38588830947876,11.535935020446777,11.209986124038696
1995-09-20,53.06495863778547,C,11.196857452392578,11.212703895568847,11.262878322601319,11.192897129058839,11.364376258850097,11.527267570495605,11.217597422599793
1995-09-21,53.019901085690925,C,11.117632865905762,11.191576957702637,11.236470413208007,11.194217348098755,11.3412797164917,11.519892349243165,11.224553933143616
1995-09-22,52.955634576548,B,11.091228485107422,11.15988826751709,11.19685869216919,11.187615394592285,11.31345932006836,11.512513580322265,11.2312490940094
1995-09-25,52.89891579499939,B,11.038407325744627,11.133478736877441,11.173090744018555,11.18365411758423,11.282484760284424,11.502522220611572,11.23729212284088
1995-09-26,52.83595857235849,B,11.117632865905762,11.11235179901123,11.173090744018555,11.18365411758423,11.25309471130371,11.49332311630249,11.242955255508424
1995-09-27,52.75354523037319,B,10.985594749450684,11.070099258422852,11.14140157699585,11.177052211761474,11.223161640167236,11.482803630828858,11.246535453796387
1995-09-28,52.696720759740394,B,10.959189414978027,11.038410568237305,11.11499376296997,11.169130039215087,11.194273853302002,11.469935674667358,11.249336910247802
1995-09-29,52.73937415650666,B,11.196857452392578,11.059536361694336,11.109712314605712,11.174411487579345,11.174859714508056,11.461528816223144,11.253197379112244
1995-10-02,52.794823552814485,B,11.196857452392578,11.091226387023926,11.112352561950683,11.179692935943603,11.157543411254883,11.452600889205932,11.257057847976684
1995-10-03,52.87318209023787,C,11.328902244567873,11.133480262756347,11.12291603088379,11.19025640487671,11.155455017089844,11.444211702346802,11.26196656703949
1995-10-04,52.98701733766308,C,11.249671936035156,11.186295700073241,11.128197479248048,11.195537900924682,11.151257572174073,11.436072397232056,11.266091108322144
1995-10-05,53.12398281205132,C,11.328902244567873,11.26023826599121,11.149324417114258,11.192897415161132,11.150218143463135,11.430028162002564,11.270223770141602
1995-10-06,53.150790674528764,C,11.249671936035156,11.270801162719726,11.165168762207031,11.18101372718811,11.149691982269287,11.423452291488648,11.27408962726593
1995-10-09,53.20512165777702,C,11.355303764343262,11.302490425109863,11.196858406066895,11.184974575042725,11.150229549407959,11.418453779220581,11.2784836435318
1995-10-10,53.20095193138737,C,11.328902244567873,11.302490425109864,11.217985343933105,11.19553804397583,11.151287994384766,11.412930688858033,11.282357630729676
1995-10-11,53.22823037153216,A,11.40811824798584,11.3341796875,11.260237693786621,11.200819635391236,11.152357425689697,11.40743402481079,11.286757049560547
1995-10-12,53.253348801788256,A,11.460935592651367,11.360586357116699,11.310412311553955,11.212703037261964,11.158154411315918,11.402465534210204,11.291549878120422
1995-10-13,53.39426570606927,A,11.777833938598633,11.466218757629395,11.36850996017456,11.239111137390136,11.169240474700928,11.403288297653198,11.298185920715332
1995-10-16,53.54272156981443,A,11.962681770324709,11.587694358825683,11.445092391967773,11.278722476959228,11.184023494720458,11.405959539413452,11.306392874717712
1995-10-17,53.705609480169976,A,11.962681770324709,11.714450263977051,11.508470344543458,11.315693187713624,11.199330806732178,11.409155292510986,11.31524652004242
1995-10-18,53.851537983215174,A,11.962681770324709,11.825362968444825,11.579771327972413,11.35398440361023,11.216211624145508,11.414186668395995,11.323841485977173
1995-10-19,53.98503949976385,A,12.015496253967283,11.936275100708007,11.648430728912354,11.398877573013305,11.23414873123169,11.418435020446777,11.33282986164093
1995-10-20,54.01959428587808,A,11.989093780517578,11.978527069091797,11.722372913360596,11.443770837783813,11.25208215713501,11.424517221450806,11.341686224937439
1995-10-23,53.977617666179356,A,11.936272621154783,11.973245239257812,11.780469799041748,11.48866410255432,11.272105979919434,11.427711143493653,11.350407824516296
1995-10-24,53.94509953599143,A,11.962681770324709,11.973245239257812,11.843847751617432,11.530916547775268,11.292657985687256,11.432742519378662,11.359132127761841
1995-10-25,53.82301999345393,A,11.619379997253418,11.904584884643555,11.86497392654419,11.562605810165405,11.305819664001465,11.43486533164978,11.366139922142029
1995-10-26,53.70427218490281,A,11.672199249267578,11.835925483703614,11.88610029220581,11.598256301879882,11.320037727355958,11.437254104614258,11.373799843788147
1995-10-27,53.566946152265494,A,11.619379997253418,11.761982727050782,11.87025489807129,11.619382429122926,11.333723697662354,11.437541294097901,11.381583676338195
1995-10-30,53.49221681657061,A,11.777833938598633,11.730294990539551,11.851770114898681,11.648431253433227,11.348481006622315,11.440986413955688,11.38938374042511
1995-10-31,53.40397253963612,P,11.751420974731444,11.688042831420898,11.830644035339356,11.669557189941406,11.364283504486083,11.443905181884766,11.39834511756897
1995-11-01,53.455523417318126,P,11.857048988342283,11.735576629638672,11.820080757141113,11.699926042556763,11.38276876449585,11.448404684066773,11.4071879529953
1995-11-02,53.49562157190582,P,11.936272621154783,11.788391304016113,11.812158393859864,11.730294561386108,11.399669647216797,11.453171968460083,11.415262861251831
1995-11-03,53.601306631861725,A,12.015496253967283,11.867614555358886,11.814798641204835,11.768585777282714,11.415514221191406,11.458993711471557,11.424121899604797
1995-11-06,53.67132375630039,A,12.04190444946289,11.920428657531737,11.825361824035644,11.802915811538696,11.433999652862548,11.464817314147949,11.433112978935242
1995-11-07,53.78968312838689,A,12.20035171508789,12.010214805603026,11.849128818511963,11.846488285064698,11.455654029846192,11.472749843597413,11.442896294593812
1995-11-08,53.885212764949806,A,12.30597686767578,12.100000381469725,11.9177885055542,11.891381216049194,11.479420909881592,11.483049812316894,11.452431688308716
1995-11-09,53.99678874615493,A,12.41161060333252,12.195067977905273,11.991729640960694,11.938914966583251,11.505300464630126,11.494668292999268,11.461977891921997
1995-11-10,54.02999558295901,A,12.25316047668457,12.24260082244873,12.055107688903808,11.962681293487549,11.52853910446167,11.504964590072632,11.471378540992736
1995-11-13,54.02740396000302,A,12.173941612243652,12.269008255004882,12.09471845626831,11.973244285583496,11.550193367004395,11.51368197441101,11.48025375843048
1995-11-14,53.92401437769883,A,12.015496253967283,12.232037162780761,12.121125984191893,11.975885009765625,11.568150634765624,11.519765949249267,11.48769006729126
1995-11-15,53.7600588904468,A,11.962681770324709,12.163378143310547,12.131689262390136,11.975885009765625,11.584523429870606,11.524797325134278,11.494991626739502
1995-11-16,53.568277252470885,A,11.989093780517578,12.078874778747558,12.136971378326416,11.97456488609314,11.59667106628418,11.529306144714356,11.502942605018616
1995-11-17,53.478252539888,A,12.147531509399414,12.057748985290527,12.15017490386963,11.982486772537232,11.609874782562256,11.536448240280151,11.51207380771637
1995-11-20,53.45408098109775,A,12.198559761047363,12.06267261505127,12.165840435028077,11.99560112953186,11.628324241638184,11.543838396072388,11.521460151672363
1995-11-21,53.502247283815244,A,12.225141525268556,12.104601669311524,12.168319416046142,12.008724117279053,11.650474414825439,11.551494369506836,11.530979404449463
1995-11-22,53.58331455378408,A,12.251712799072266,12.162407875061035,12.16289300918579,12.040340757369995,11.66945894241333,11.557580432891847,11.539855465888976
1995-11-23,53.67216025563649,A,12.251712799072266,12.214931678771972,12.146903228759765,12.06931643486023,11.69002784729004,11.563666496276856,11.548860902786254
1995-11-24,53.67732723523909,A,12.17198371887207,12.219822120666503,12.138785552978515,12.096946620941162,11.708474082946777,11.565546340942383,11.557208971977234
1995-11-27,53.637742569384756,A,12.118831634521484,12.203876495361328,12.133274555206299,12.113996505737305,11.72744161605835,11.566107931137084,11.56529128074646
1995-11-28,53.57490569380619,A,12.092252731323242,12.177298736572265,12.140950202941896,12.131038093566895,11.744821319580078,11.56535481452942,11.572339205741882
1995-11-29,53.49537634231117,P,12.06568431854248,12.140093040466308,12.151250457763672,12.141469860076905,11.762197856903077,11.563287057876586,11.5792542886734
1995-11-30,53.4181147338754,A,12.06568431854248,12.10288734436035,12.158909511566161,12.14794044494629,11.781158885955811,11.561219301223755,11.585778555870057
1995-12-01,53.34928101226563,A,12.012524604797363,12.07099552154541,12.145408821105956,12.147791862487793,11.799584808349609,11.556522064208984,11.591776461601258
1995-12-04,53.31307852722986,P,12.06568431854248,12.06036605834961,12.132121276855468,12.148980855941772,11.820130348205566,11.551307554244994,11.598170413970948
1995-12-05,53.21547603583803,P,11.853070259094238,12.012529563903808,12.094914150238036,12.13161678314209,11.834839096069336,11.543966903686524,11.601937999725342
1995-12-06,53.17942435394054,P,12.039105415344238,12.00721378326416,12.073653411865234,12.118273210525512,11.855909309387208,11.539535474777221,11.606505451202393
1995-12-07,53.18175983677935,P,12.17198371887207,12.028473663330079,12.065680503845215,12.10629186630249,11.880165195465088,11.537219524383545,11.61212815284729
1995-12-08,53.23402393086712,P,12.225141525268556,12.070997047424317,12.070996284484863,12.104890918731689,11.900730876922607,11.537795295715332,11.617756094932556
1995-12-11,53.30877996604635,P,12.35801601409912,12.129463386535644,12.094914722442628,12.114094638824463,11.923954048156737,11.540748729705811,11.62365756034851
1995-12-12,53.47650720560741,A,12.304866790771484,12.219822692871094,12.116176128387451,12.128563165664673,11.94347333908081,11.549464178085326,11.629293279647827
1995-12-13,53.60304919038725,A,12.38459300994873,12.288920211791993,12.148066997528076,12.149658727645875,11.966171760559082,11.558714666366576,11.634806561470032
1995-12-14,53.6575954236572,A,12.278285026550291,12.310180473327637,12.169327068328858,12.16411828994751,11.98515941619873,11.567688779830933,11.639918565750122
1995-12-15,53.63732694692872,A,12.092252731323242,12.283602714538574,12.177299880981446,12.161354351043702,12.002011032104493,11.57585150718689,11.644100408554078
1995-12-18,53.534017606313675,A,11.985946655273438,12.209188842773438,12.169326114654542,12.150723695755005,12.014623889923095,11.582426719665527,11.647620458602905
1995-12-19,53.41517465342375,A,11.95937156677246,12.140089797973634,12.179956245422362,12.1374351978302,12.027233276367188,11.589260635375977,11.650616784095764
1995-12-20,53.24146904968504,P,11.853070259094238,12.033785247802735,12.161352729797361,12.1175030708313,12.036132316589356,11.594244871139527,11.653342156410217
1995-12-21,53.1227299021784,P,11.90622329711914,11.959372901916504,12.134776687622068,12.100228595733643,12.04503807067871,11.601596240997315,11.656203007698059
1995-12-22,53.075870259519064,P,11.985946655273438,11.938111686706543,12.110857200622558,12.09092674255371,12.049200325012206,11.609220399856568,11.659201927185059
1995-12-25,53.07812554840894,P,11.985946655273438,11.938111686706543,12.073650264739989,12.084282493591308,12.049665622711181,11.61684455871582,11.662982501983642
1995-12-26,53.12464099602099,P,12.14540672302246,11.975318717956544,12.057704257965087,12.08694019317627,12.053320121765136,11.626325464248657,11.668472318649291
1995-12-27,53.16930722902294,P,11.932793617248535,11.991263389587402,12.012524318695068,12.080295658111572,12.052722358703614,11.63446699142456,11.672508211135865
1995-12-28,53.20396778350163,P,11.95937156677246,12.001893043518065,11.980632972717284,12.07498002052307,12.051599864959718,11.642874298095704,11.67680730342865
1995-12-29,53.297661494656445,P,12.251712799072266,12.055046272277831,11.996578979492188,12.086939430236814,12.056852245330811,11.65446720123291,11.682698364257812
1996-01-01,53.39000098293439,A,12.251712799072266,12.108199501037596,12.02315559387207,12.096240854263304,12.06316104888916,11.667633514404297,11.687026114463807
1996-01-02,53.411752480525784,A,12.225141525268556,12.124146461486816,12.04973258972168,12.114844417572021,12.068410243988037,11.680534114837647,11.689527425765991
1996-01-03,53.500978673304,A,12.198559761047363,12.177299690246581,12.084281539916992,12.122817134857177,12.079993839263915,11.692906751632691,11.692156372070313
1996-01-04,53.58359622044361,A,12.225141525268556,12.230453681945802,12.116173362731933,12.125475025177002,12.091052684783936,11.705545206069946,11.695960450172425
1996-01-05,53.517531260135875,A,12.118831634521484,12.203877449035646,12.129461860656738,12.120159530639649,12.101041717529297,11.717382707595824,11.696627464294433
1996-01-08,53.421729359334584,A,12.06568431854248,12.16667175292969,12.137435626983642,12.105542945861817,12.106798725128174,11.727639865875243,11.696507635116577
1996-01-09,53.35250570861259,A,12.092252731323242,12.140093994140624,12.13212022781372,12.094912242889404,12.11361536026001,11.738949432373047,11.696911463737488
1996-01-10,53.22959630151832,P,11.90622329711914,12.081626701354981,12.129463195800781,12.070993757247924,12.114598846435547,11.748683805465697,11.697297053337097
1996-01-11,53.15406317870215,P,12.118831634521484,12.060364723205566,12.145409202575683,12.063021087646485,12.118250026702881,11.75895983695984,11.698745684623718
1996-01-12,53.10383890156692,P,11.95937156677246,12.028472709655762,12.116175079345703,12.056377029418945,12.117127532958984,11.766320877075195,11.700048418045045
1996-01-15,53.127179426492184,P,12.092252731323242,12.033786392211914,12.100229072570801,12.061692333221435,12.118134498596191,11.77606707572937,11.702145829200745
1996-01-16,53.099640035214655,P,11.932793617248535,12.001894569396972,12.0709942817688,12.06036343574524,12.112783336639405,11.784218683242798,11.7037064743042
1996-01-17,53.13303763821327,P,11.95937156677246,12.012524223327635,12.047075462341308,12.065678501129149,12.105851230621338,11.792636070251465,11.705921139717102
1996-01-18,53.08727992271258,P,11.932793617248535,11.975316619873045,12.017840671539307,12.06700701713562,12.096274890899657,11.800787677764893,11.7077423620224
1996-01-19,53.11697121364376,P,11.985946655273438,11.980631637573243,12.004552173614503,12.06700701713562,12.090930614471436,11.809734859466552,11.709829349517822
1996-01-22,53.132428336282835,P,12.14540672302246,11.991262435913086,12.0125244140625,12.07498002052307,12.090359916687012,11.820276641845703,11.711801719665527
1996-01-23,53.15159012719897,P,11.95937156677246,11.996578025817872,11.999236297607421,12.065678262710572,12.089237422943116,11.82869402885437,11.71258333683014
1996-01-24,53.142428067908156,P,11.853070259094238,11.975317764282227,11.993920993804931,12.061692094802856,12.087045192718506,11.835784311294555,11.714266495704651
1996-01-25,53.1648971553361,P,11.932793617248535,11.975317764282227,11.975317192077636,12.06036319732666,12.085919189453126,11.841295127868653,11.715827140808106
1996-01-26,53.14184375056695,P,11.95937156677246,11.970002746582031,11.975317192077636,12.04574613571167,12.082155990600587,11.84601538658142,11.716869335174561
1996-01-29,53.11809271435245,P,12.14540672302246,11.97000274658203,11.98063259124756,12.04043083190918,12.081092929840088,11.854708585739136,11.718450841903687
1996-01-30,53.167502517040816,A,12.17198371887207,12.012525177001951,12.004551601409911,12.037772941589356,12.080029773712159,11.865252094268799,11.720165233612061
1996-01-31,53.24672209994191,A,12.278285026550291,12.097568130493162,12.036442947387695,12.041759204864501,12.08056121826172,11.875010080337525,11.722150602340697
1996-02-01,53.31895040933506,A,12.278285026550291,12.166666412353514,12.070992088317869,12.044416379928588,12.08109266281128,11.88556025505066,11.72361488342285
1996-02-02,53.341356107808586,A,12.039105415344238,12.182613182067872,12.07630796432495,12.040430068969725,12.078435096740723,11.89345458984375,11.723362159729003
1996-02-05,53.28398814346906,A,11.90622329711914,12.134776496887207,12.052389621734617,12.032457017898558,12.074182929992675,11.900812273025513,11.722445025444031
1996-02-06,53.1936545958713,A,11.879648208618164,12.076309394836425,12.044417285919188,12.021826791763305,12.069930839538575,11.907376079559326,11.721655550003051
1996-02-07,53.061062652432206,B,11.799918174743652,11.980636024475098,12.039102077484129,12.01651153564453,12.064615516662597,11.913406686782837,11.72033712863922
1996-02-08,52.91665752473671,B,11.746764183044434,11.874331855773926,12.02049913406372,11.997908163070678,12.058237113952636,11.919697999954224,11.719795174598694
1996-02-09,52.833770037171014,B,11.640460968017578,11.794602966308593,11.988608074188232,11.981962633132934,12.050795841217042,11.925190324783324,11.718851952552795
1996-02-12,52.79728763765281,B,11.667037010192873,11.74676570892334,11.940771102905273,11.960701847076416,12.04282289505005,11.931476621627807,11.71699942111969
1996-02-13,52.7717598245944,B,11.667037010192873,11.704243469238282,11.890276432037354,11.947414016723632,12.039102230072022,11.936970663070678,11.715146889686585
1996-02-14,52.73127379467576,B,11.560726165771484,11.656405067443847,11.818520545959473,11.927481746673584,12.029534645080567,11.942721977233887,11.712762804031373
1996-02-15,52.6852743131759,B,11.480999946594238,11.60325222015381,11.738792037963869,11.904892063140869,12.01571496963501,11.94794008255005,11.708937878608703
1996-02-16,52.689288669991576,B,11.61388874053955,11.597937774658202,11.6962703704834,11.886289167404176,12.00348991394043,11.952110395431518,11.70681960582733
1996-02-19,52.69004913404542,B,11.61388874053955,11.587308120727538,11.667036914825442,11.859713268280029,11.98860736846924,11.956280708312988,11.70444079875946
1996-02-20,52.650711241018605,B,11.480999946594238,11.550100708007813,11.627172088623048,11.835794687271118,11.972130031585694,11.957801685333251,11.701006693840027
1996-02-21,52.64643849250615,B,11.427851676940918,11.523525810241699,11.589965438842775,11.814533758163453,11.952995204925537,11.95958348274231,11.697827939987183
1996-02-22,52.6898861281154,B,11.480999946594238,11.523525810241699,11.563389015197755,11.791944074630738,11.937049503326415,11.961104459762574,11.695566310882569
1996-02-23,52.65945994543163,B,11.374696731567385,11.475687408447266,11.536812591552735,11.762710332870483,11.9226983833313,11.962354707717896,11.692903499603272
1996-02-26,52.665416355775,B,11.518275260925291,11.456564712524415,11.521936416625977,11.731353759765625,11.913344955444336,11.963984422683716,11.691219100952148
1996-02-27,52.72337412144285,B,11.571842193603516,11.47473316192627,11.51241693496704,11.701346683502198,11.905594367980957,11.966413822174072,11.689672255516053
1996-02-28,52.7870056596115,B,11.598630905151367,11.50888900756836,11.516207408905029,11.66736397743225,11.900505580902099,11.968318948745727,11.68787648677826
1996-02-29,52.83060447697673,B,11.625415802001951,11.537772178649902,11.530648994445801,11.634720516204833,11.894889430999756,11.969963750839234,11.68621464252472
1996-03-01,52.92599273824943,C,11.705778121948242,11.603988456726075,11.53983793258667,11.618054151535034,11.889286060333252,11.96924319267273,11.686265745162963
1996-03-04,53.00184489589694,C,11.78614616394043,11.657562637329102,11.557063674926757,11.612050294876099,11.885290050506592,11.967477836608886,11.686718688011169
1996-03-05,53.06800661034734,C,11.839714050292969,11.711137008666991,11.59293508529663,11.61005358695984,11.879176197052002,11.96624815940857,11.687701725959778
1996-03-06,53.172023867474,C,11.97364330291748,11.786139488220215,11.647514247894287,11.61873984336853,11.879993190765381,11.966357774734497,11.690272221565246
1996-03-07,53.28416998216812,C,12.054003715515137,11.871857070922852,11.704814624786376,11.634101819992065,11.881885833740235,11.966742849349975,11.692588934898376
1996-03-08,53.33580326427022,C,11.92007064819336,11.914715576171876,11.759352016448975,11.648082304000855,11.875252990722656,11.966052618026733,11.69528491973877
1996-03-11,53.34455209943835,C,11.866497993469238,11.930785942077637,11.794174289703369,11.658055353164674,11.867548694610596,11.965354871749877,11.696533007621765
1996-03-12,53.34373074724431,C,11.89328670501709,11.941500473022462,11.826318740844727,11.669367837905884,11.860911598205567,11.964660921096801,11.698701720237732
1996-03-13,53.304207759301654,A,11.92007064819336,11.930785942077637,11.858462715148926,11.687335062026978,11.855341815948487,11.967667827606201,11.70126657962799
1996-03-14,53.2522867045621,A,11.946855545043944,11.909356307983398,11.890606689453124,11.710627841949464,11.849776096343994,11.970414390563965,11.70383424758911
1996-03-15,53.227771716953924,A,11.92007064819336,11.909356307983398,11.912035942077637,11.725936937332154,11.845800876617432,11.973421297073365,11.705481295585633
1996-03-18,53.28540249284003,A,12.10757827758789,11.95757236480713,11.944179153442382,11.75062141418457,11.84663875579834,11.976718740463257,11.708852577209473
1996-03-19,53.338487299576904,A,12.10757827758789,12.000430679321289,11.970965576171874,11.781950330734253,11.846945266723633,11.980280313491821,11.712092747688294
1996-03-20,53.38551142398867,A,12.134363174438477,12.043289184570312,11.987037563323975,11.817275905609131,11.85150806427002,11.983053455352783,11.715729069709777
1996-03-21,53.40796773288153,A,12.10757827758789,12.075433731079102,11.99239501953125,11.848604822158814,11.851282997131348,11.984766511917114,11.7189692401886
1996-03-22,53.47296167999365,A,12.187942504882812,12.129008102416993,12.019182205200195,11.889267110824585,11.855854415893555,11.98649097442627,11.722742342948914
1996-03-25,53.445751398510204,A,12.10757827758789,12.129008102416993,12.04329023361206,11.918732261657714,11.856160926818848,11.98714771270752,11.725982513427734
1996-03-26,53.424315023765566,A,12.134363174438477,12.13436508178711,12.0673978805542,11.946858310699463,11.860192317962646,11.986487827301026,11.72961883544922
1996-03-27,53.400762189511795,A,12.161151885986328,12.13972282409668,12.091506004333496,11.97498435974121,11.864227924346924,11.98503957748413,11.734044694900513
1996-03-28,53.39393650264899,A,12.134363174438477,12.145079803466796,12.110256767272949,12.000431728363036,11.868259315490723,11.982267103195191,11.73846769809723
1996-03-29,53.34517250599026,A,12.134363174438477,12.13436393737793,12.131686019897462,12.02186098098755,11.871227645874024,11.981079130172729,11.743021860122681
1996-04-01,53.33468701171597,A,12.161151885986328,12.145078659057617,12.137043380737305,12.040611267089844,11.8715425491333,11.980951232910156,11.747316603660584
1996-04-02,53.31477937983086,A,12.134363174438477,12.145078659057617,12.139721870422363,12.055343723297119,11.87504238128662,11.982139902114868,11.750952925682068
1996-04-03,53.2803147375956,A,12.10757827758789,12.13436393737793,12.137043380737305,12.06204047203064,11.880132541656494,11.9835888671875,11.754193096160888
1996-04-04,53.262676893784665,A,12.161151885986328,12.1397216796875,12.142400741577148,12.0673978805542,11.88469970703125,11.985309448242187,11.75730779647827
1996-04-05,53.24907648807115,A,12.161151885986328,12.145079421997071,12.1397216796875,12.079451942443848,11.888735313415527,11.985445652008057,11.760946946144104
1996-04-08,53.20986173684014,P,12.054003715515137,12.123649787902831,12.134364223480224,12.088827228546142,11.886907253265381,11.984000091552735,11.76391924381256
1996-04-09,53.17948308123321,P,12.080788612365724,12.112934875488282,12.12900676727295,12.098202323913574,11.885083351135254,11.982556562423706,11.76702546596527
1996-04-10,53.1656939732211,P,12.134363174438477,12.118291854858398,12.126327896118164,12.10891695022583,11.882204914093018,11.981383066177369,11.769481749534608
1996-04-11,53.13959741064923,B,12.134363174438477,12.112934112548828,12.126327896118164,12.118292331695557,11.879326477050782,11.98020956993103,11.771938033103943
1996-04-12,53.1224493697646,B,12.161151885986328,12.112934112548828,12.12900676727295,12.130346393585205,11.881767406463624,11.980101251602173,11.772823796272277
1996-04-15,53.111512898503214,B,12.054003715515137,12.112934112548828,12.11829195022583,12.127667665481567,11.884723014831543,11.97945297241211,11.772780451774597
1996-04-16,53.10047347939051,P,12.080788612365724,12.112934112548828,12.112934494018557,12.126328182220458,11.888745822906493,11.979338331222534,11.772346572875977
1996-04-17,53.09519550804284,P,12.134363174438477,12.112934112548828,12.115612983703615,12.126328182220458,11.89543472290039,11.980025119781494,11.77165608882904
1996-04-18,53.0801892329514,B,12.080788612365724,12.102219200134277,12.107576656341553,12.124988698959351,11.902115211486816,11.980176162719726,11.77069773197174
1996-04-19,53.08456880864913,P,12.214726448059082,12.112934112548828,12.11293411254883,12.126327896118164,11.913600521087647,11.982198181152343,11.769360122680665
1996-04-22,53.15226868212941,A,12.321870803833008,12.166507530212403,12.139720821380617,12.13704252243042,11.926697196960449,11.984760046005249,11.768033800125123
1996-04-23,53.249932040775086,A,12.455809593200684,12.241511726379395,12.17722291946411,12.153114843368531,11.942472648620605,11.990787439346313,11.767377171516419
1996-04-24,53.297153919382815,A,12.321870803833008,12.2790132522583,12.195973682403565,12.161150789260864,11.957695541381836,11.9936150932312,11.766575284004212
1996-04-25,53.39802988033616,A,12.455809593200684,12.354017448425292,12.228118324279786,12.177223110198975,11.977191734313966,11.996453351974488,11.766836438179016
1996-04-26,53.46058929394702,A,12.455809593200684,12.402234077453613,12.25758409500122,12.193295431137084,11.994030151367188,11.99876003265381,11.76827766418457
1996-04-29,53.48645702409794,A,12.482588768005373,12.434377670288088,12.300442600250244,12.209367275238037,12.011404151916503,12.00000576019287,11.77037724494934
1996-04-30,53.44879071811011,A,12.321870803833008,12.40758991241455,12.324550819396972,12.218742656707764,12.02822156906128,12.000175800323486,11.774819989204406
1996-05-01,53.44557896592661,A,12.268301963806152,12.39687614440918,12.33794469833374,12.226778841018676,12.045030574798584,11.99901288986206,11.778863778114319
1996-05-02,53.38226117653258,A,12.214726448059082,12.34865951538086,12.351338481903076,12.229457569122314,12.05970510482788,11.998377304077149,11.78303304195404
1996-05-03,53.33375274728485,A,12.214726448059082,12.300442886352538,12.351338481903076,12.232136297225953,12.076505699157714,11.999602041244508,11.787726774215699
1996-05-06,53.27656245487717,A,12.214726448059082,12.246870422363282,12.340624046325683,12.24017243385315,12.09043472290039,12.001889839172364,11.792158279418945
1996-05-07,53.21928661925214,P,12.080788612365724,12.198653984069825,12.303121948242188,12.24017243385315,12.100613651275635,12.003104009628295,11.796182322502137
1996-05-08,53.19693641881819,P,12.161151885986328,12.17722396850586,12.28705005645752,12.241511869430543,12.111864070892334,12.006184825897217,11.800214848518372
1996-05-09,53.174294814206554,P,12.080788612365724,12.150436401367188,12.249547958374023,12.238833141326904,12.12097152709961,12.007930479049683,11.804763360023498
1996-05-10,53.09341038626365,P,11.89328670501709,12.086148452758788,12.193295669555663,12.225439882278442,12.124721698760986,12.007003879547119,11.808112139701842
1996-05-13,53.03959294444817,P,11.97364330291748,12.037931823730469,12.142401123046875,12.22142186164856,12.128471641540527,12.00688084602356,11.81186270236969
