Date,GRADE,GPS,L,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-05-26,59.32040405095756,B,6.215878963470459,6.1206207275390625,6.135958814620972,6.2614829540252686,6.445551748275757,6.731100172996521,7.1184694647789
1993-05-27,59.49031089094121,B,6.191658020019531,6.131922245025635,6.125464391708374,6.253818058967591,6.434272785186767,6.719824357032776,7.111269750595093
1993-05-28,59.622974832509236,B,6.070572376251221,6.127079010009766,6.115777397155762,6.241709232330322,6.421055250167846,6.7080607509613035,7.103624958992004
1993-05-31,59.78116743047644,B,6.070572376251221,6.130308341979981,6.118199443817138,6.229600501060486,6.408320751190185,6.695413308143616,7.096461145877838
1993-06-01,59.90865642636922,B,6.13515043258667,6.13676643371582,6.123042821884155,6.21668438911438,6.3962336444854735,6.683572416305542,7.090341718196869
1993-06-02,59.86374824586798,B,6.110935211181641,6.115777683258057,6.118199205398559,6.202961134910583,6.380763578414917,6.671489372253418,7.084021029472351
1993-06-03,59.75661714395577,B,6.0544257164001465,6.08833122253418,6.110126733779907,6.188834214210511,6.3633581638336185,6.65787709236145,7.077337629795075
1993-06-04,59.70247461554757,B,6.03828239440918,6.081873226165771,6.104476118087769,6.167441940307617,6.344502592086792,6.643781943321228,7.070573513507843
1993-06-07,59.5975539666448,B,6.014063835144043,6.070571517944336,6.100439929962159,6.14282066822052,6.323713312149048,6.630007057189942,7.063848652839661
1993-06-08,59.432746029963084,B,5.9898457527160645,6.041510581970215,6.089138507843018,6.121428346633911,6.302439670562745,6.61687370300293,7.0568423533439635
1993-06-09,59.35619199971489,B,6.022134304046631,6.0237504005432125,6.069764041900635,6.102861428260804,6.281167631149292,6.604063234329224,7.049877264499664
1993-06-10,59.33965613422995,B,6.005991458892822,6.014063549041748,6.0511973857879635,6.088330888748169,6.259089574813843,6.591493082046509,7.042751266956329
1993-06-11,59.49179933088456,B,6.030206203460693,6.012448310852051,6.0471607685089115,6.081469082832337,6.258591976165771,6.579486451148987,7.035706295967102
1993-06-14,59.70567357565201,B,6.086716651916504,6.026978874206543,6.0487751960754395,6.083487319946289,6.255842781066894,6.56748251914978,7.028943877220154
1993-06-15,59.950177085141604,B,6.086716651916504,6.046353054046631,6.0439318180084225,6.083487319946289,6.254703969955444,6.5552375745773315,7.02250209569931
1993-06-16,60.17354529185369,B,6.086716651916504,6.059269523620605,6.041509962081909,6.079854583740234,6.253082075119019,6.542992630004883,7.016461141109467
1993-06-17,60.40746835985751,B,6.094788551330566,6.0770289421081545,6.045546245574951,6.077836489677429,6.25210470199585,6.530748119354248,7.0106609416008
1993-06-18,60.47979960125087,C,6.102859973907471,6.09155969619751,6.052004003524781,6.078240060806275,6.251288757324219,6.519146652221679,7.004700703620911
1993-06-21,60.474979708815745,C,6.094788551330566,6.093174076080322,6.060076475143433,6.080258202552796,6.249345178604126,6.506179013252258,6.998339357376099
1993-06-22,60.42869701258855,C,6.0544257164001465,6.086715888977051,6.066534471511841,6.077836489677429,6.243534574508667,6.493209495544433,6.992257170677185
1993-06-23,60.41959036219955,C,6.127079010009766,6.094788360595703,6.0770289421081545,6.073396492004394,6.235956192016602,6.4812878894805905,6.986618423461914
1993-06-24,60.41631979854159,C,6.183586120605469,6.112547874450684,6.094788408279419,6.072992897033691,6.229185914993286,6.468804054260254,6.980941543579101
1993-06-25,60.41191975150295,C,6.183586120605469,6.128693103790283,6.110126399993897,6.078643584251404,6.222093534469605,6.457044835090637,6.974984109401703
1993-06-28,60.41081265327827,C,6.13515043258667,6.136765480041504,6.114969778060913,6.081872487068177,6.2141935253143314,6.446653223037719,6.9687844967842105
1993-06-29,60.46368784296903,C,6.13515043258667,6.152910423278809,6.11981315612793,6.081872487068177,6.2069376277923585,6.436986312866211,6.962665069103241
1993-06-30,60.45899406726432,C,6.110935211181641,6.149681663513183,6.1222350120544435,6.081872487068177,6.198875360488891,6.4275603866577145,6.956665022373199
1993-07-01,60.351400554801934,C,6.062496185302734,6.125463676452637,6.11900577545166,6.082276010513306,6.189039154052734,6.417489004135132,6.94930050611496
1993-07-02,60.23310280631003,C,6.070572376251221,6.102860927581787,6.115777015686035,6.083890509605408,6.1790424346923825,6.407981510162354,6.941094560623169
1993-07-05,60.17138560515597,B,6.070572376251221,6.089945316314697,6.113355398178101,6.086715936660767,6.170656013488769,6.398474016189575,6.932968761920929
1993-07-06,60.14115934162012,B,6.094788551330566,6.081872940063477,6.117391681671142,6.091963076591492,6.163237028121948,6.392429480552673,6.923921926021576
1993-07-07,60.148999833272434,B,6.1190056800842285,6.083487033843994,6.116584348678589,6.096806645393372,6.157268648147583,6.386707611083985,6.914394931793213
1993-07-08,60.254211861684695,B,6.13515043258667,6.098017883300781,6.111740779876709,6.103264594078064,6.153072538375855,6.380744624137878,6.905389602184296
1993-07-09,60.42470186629703,C,6.199728012084961,6.123849010467529,6.113354969024658,6.111740684509277,6.150812120437622,6.375910520553589,6.89734846830368
1993-07-12,60.7237796374728,C,6.34503698348999,6.178741931915283,6.13434362411499,6.124656701087952,6.151457920074463,6.3759113311767575,6.890594992637634
1993-07-13,60.88841575721562,C,6.264309883117676,6.212646198272705,6.1472595691680905,6.133536362648011,6.148874664306641,6.373897051811218,6.8835180425643925
1993-07-14,61.08633953440176,C,6.312747001647949,6.251394462585449,6.167440748214721,6.144837880134583,6.147421598434448,6.372125587463379,6.877084124088287
1993-07-15,61.20238664803876,C,6.24009370803833,6.272383117675782,6.185200500488281,6.152103137969971,6.145484189987183,6.36930552482605,6.870246841907501
1993-07-16,61.12379743385274,C,6.1190056800842285,6.256238651275635,6.190043830871582,6.152910423278809,6.138541746139526,6.364791498184204,6.863044612407684
1993-07-19,60.812175764364305,C,6.0786452293396,6.2029603004455565,6.19085111618042,6.15210325717926,6.129984865188598,6.359712800979614,6.855480258464813
1993-07-20,60.568345127441894,C,6.03828239440918,6.157754802703858,6.185200500488281,6.151296091079712,6.122396669387817,6.351492819786071,6.847954599857331
1993-07-21,60.22646415840541,B,5.981773853302002,6.091560173034668,6.171477317810059,6.144030833244324,6.114162693023681,6.344237585067749,6.840026142597199
1993-07-22,59.96867656811471,B,5.973701477050781,6.038281726837158,6.155332422256469,6.13353660106659,6.107704677581787,6.337626338005066,6.8328589868545535
1993-07-23,59.85486872388137,B,5.941407203674316,6.002762031555176,6.1295003414154055,6.121427655220032,6.103183975219727,6.329967436790466,6.826291880607605
1993-07-26,59.79084159671698,B,5.917191982269287,5.970471382141113,6.086715841293335,6.110529732704163,6.100600776672363,6.321502776145935,6.819002475738525
1993-07-27,59.73070934026425,B,5.868757247924805,5.936566352844238,6.047160577774048,6.09721007347107,6.096241588592529,6.312392725944519,6.81167130947113
1993-07-28,59.71063495672704,B,5.844536781311035,5.909118938446045,6.000339555740356,6.083890151977539,6.089944896697998,6.30215473651886,6.804820258617401
1993-07-29,59.67554794223725,B,5.836463928222656,5.88167142868042,5.959976577758789,6.072588539123535,6.083971166610718,6.2913529443740845,6.798169362545013
1993-07-30,59.6543463175099,B,5.804177284240723,5.854225444793701,5.9284937381744385,6.05926878452301,6.078158941268921,6.281194496154785,6.792238821983338
1993-08-02,59.6452079598884,B,5.763699531555176,5.8235269546508786,5.896999168395996,6.043925142288208,6.072344417572022,6.270953373908997,6.785825326442718
1993-08-03,59.62503820604777,B,5.723225116729736,5.794420528411865,5.865493440628052,6.025346970558166,6.064751720428466,6.26038800239563,6.778568134307862
1993-08-04,59.613355146936264,B,5.707035064697266,5.766920185089111,5.838019561767578,6.004748439788818,6.054574842453003,6.25006329536438,6.77118991613388
1993-08-05,59.577397142802056,B,5.698938369750977,5.739415073394776,5.810543251037598,5.982937836647034,6.044720449447632,6.2394966173172,6.7633703994750975
1993-08-06,59.606491062339025,B,5.779889106750488,5.734557437896728,5.794391441345215,5.96194589138031,6.038906784057617,6.229981017112732,6.756316385269165
1993-08-09,59.721408665904534,B,5.86083984375,5.753985500335693,5.788756227493286,5.9377360343933105,6.034712133407592,6.221516442298889,6.749988479614258
1993-08-10,59.896330189162434,B,5.877030849456787,5.7847466468811035,5.789583587646485,5.918372082710266,6.0295497417449955,6.2128916931152345,6.743701331615448
1993-08-11,60.14112759102928,B,5.966077327728272,5.836555099487304,5.801737642288208,5.901038599014282,6.0266525840759275,6.203708081245423,6.737578239440918
1993-08-12,60.309026909553545,B,5.86083984375,5.868935394287109,5.804175233840942,5.882075905799866,6.022780866622925,6.193069515228271,6.729764010906219
1993-08-13,60.42870484432146,C,5.933698177337647,5.899697208404541,5.817127323150634,5.872810530662536,6.020689182281494,6.182595887184143,6.721510636806488
1993-08-16,60.46123376845416,C,5.925601005554199,5.912649440765381,5.833317470550537,5.865158319473267,6.018919925689698,6.171316618919373,6.713417618274689
1993-08-17,60.643728709763316,C,6.144170761108398,5.966077423095703,5.875412034988403,5.870452737808227,6.022006425857544,6.162223048210144,6.706055898666381
1993-08-18,60.702666653937676,C,6.0956010818481445,5.991982173919678,5.914268636703492,5.8761440992355345,6.023475761413574,6.152321696281433,6.6982504487037655
1993-08-19,60.900766971259486,C,6.119883060455322,6.043790817260742,5.956363105773926,5.8834531784057615,6.025753593444824,6.142421584129334,6.690847644805908
1993-08-20,61.05477716780259,C,6.047027111053467,6.066456604003906,5.983076906204223,5.888734173774719,6.02609001159668,6.142340993881225,6.683120722770691
1993-08-23,61.191687807811455,C,6.038934230804443,6.089123249053955,6.000886344909668,5.894821286201477,6.0251343631744385,6.140488572120667,6.6754336643219
1993-08-24,61.1295664984605,C,6.071312427520752,6.074551582336426,6.020314502716064,5.904949045181274,6.024826278686524,6.139765124320984,6.668270080089569
1993-08-25,61.1368568854241,C,6.07940673828125,6.071312713623047,6.031647443771362,5.916692543029785,6.024680080413819,6.138881077766419,6.661307628154755
1993-08-26,61.07561531760979,C,6.038934230804443,6.055122947692871,6.0494568824768065,5.926816058158875,6.023562994003296,6.137833847999572,6.654424030780792
1993-08-27,61.07265816812054,C,6.103694438934326,6.066456413269043,6.066456508636475,5.941791915893555,6.023579683303833,6.1374342203140255,6.647502655982971
1993-08-30,61.12069247792598,C,6.119883060455322,6.082646179199219,6.085884714126587,5.959601092338562,6.0240815734863284,6.136713376045227,6.640541715621948
1993-08-31,61.070888856583345,C,6.038934230804443,6.076170539855957,6.075361061096191,5.975386548042297,6.0237717437744145,6.133653159141541,6.633176031112671
1993-09-01,61.028553145674984,C,6.071312427520752,6.074551677703857,6.072932195663452,5.9936004161834715,6.0226564121246335,6.129306302070618,6.626092746257782
1993-09-02,61.09330419910551,C,6.184646129608154,6.103694057464599,6.079408502578735,6.017885804176331,6.022677612304688,6.125931763648987,6.61957612991333
1993-09-03,61.08734519813589,C,6.184646129608154,6.119884395599366,6.093170404434204,6.038123655319214,6.022698812484741,6.122396173477173,6.613220231533051
1993-09-06,61.05517096321876,C,6.184646129608154,6.132837009429932,6.107741594314575,6.054313969612122,6.023688726425171,6.118941125869751,6.606623315811158
1993-09-07,61.16124443123993,C,6.192737579345703,6.163597679138183,6.11988410949707,6.070099306106568,6.024840469360352,6.115889048576355,6.600026648044587
1993-09-08,61.25266005099227,C,6.217020988464356,6.192739391326905,6.133645534515382,6.082646489143372,6.026962184906006,6.112918772697449,6.593511233329773
1993-09-09,61.27235452501247,C,6.257501125335693,6.207310390472412,6.155502223968506,6.102479553222656,6.030862283706665,6.109950718879699,6.586957178115845
1993-09-10,61.28919340458112,C,6.2655930519104,6.223499774932861,6.1716920852661135,6.119074296951294,6.034762697219849,6.106902565956116,6.580363278388977
1993-09-13,61.33455816519804,C,6.2898783683776855,6.244546222686767,6.18869161605835,6.137288165092468,6.039148817062378,6.104902415275574,6.573448886871338
1993-09-14,61.32444033258932,C,6.2655930519104,6.259117317199707,6.211357498168946,6.143359279632568,6.042564907073975,6.102900967597962,6.566493396759033
1993-09-15,61.229079787383114,C,6.168451309204102,6.249403381347657,6.221071386337281,6.147001791000366,6.043553819656372,6.100411233901977,6.558891563415528
1993-09-16,61.083019177858546,C,6.168451309204102,6.231593418121338,6.219451904296875,6.149430203437805,6.044219837188721,6.098646187782288,6.5511290025711055
1993-09-17,60.936436331882256,C,6.144170761108398,6.207308959960938,6.215404367446899,6.154287385940552,6.04310869216919,6.096960406303406,6.543285226821899
1993-09-20,60.74553637598751,C,6.136072158813477,6.176547718048096,6.210546970367432,6.159144282341003,6.038929395675659,6.095193657875061,6.535521497726441
1993-09-21,60.53733989706646,B,6.071312427520752,6.137691593170166,6.198404455184937,6.159144282341003,6.035069446563721,6.091972055435181,6.527393765449524
1993-09-22,60.44058455828317,B,6.07940673828125,6.119882678985595,6.184643030166626,6.159144282341003,6.030402641296387,6.088912119865418,6.519547529220581
1993-09-23,60.377322999493,B,6.071312427520752,6.100454902648925,6.166024160385132,6.160763192176819,6.027027015686035,6.086255602836609,6.511660821437836
1993-09-24,60.30018761419809,B,6.038934230804443,6.079407596588135,6.143358278274536,6.157525181770325,6.02542558670044,6.081983666419983,6.503331010341644
1993-09-27,60.21989971425444,B,6.006552696228027,6.053503704071045,6.1150257110595705,6.15185866355896,6.023983736038208,6.076984300613403,6.494879479408264
1993-09-28,60.19403319135856,B,5.966077327728272,6.032456684112549,6.085074138641358,6.148215818405151,6.022539634704589,6.072468152046204,6.485823872089386
1993-09-29,60.17040907437757,B,5.9741926193237305,6.011413860321045,6.0656482696533205,6.1433598279953,6.022388010025025,6.068275351524353,6.477049877643585
1993-09-30,60.11735735493162,B,5.941725730895996,5.985496520996094,6.04297571182251,6.131213808059693,6.021748495101929,6.064726586341858,6.4682340240478515
1993-10-01,60.13509784030797,B,5.957958698272705,5.969301414489746,6.02435450553894,6.11987943649292,6.022079524993896,6.062631750106812,6.459499335289001
1993-10-04,60.203781931218,B,5.957958698272705,5.9595826148986815,6.006543159484863,6.1085450649261475,6.022894859313965,6.061747817993164,6.4507244992256165
1993-10-05,60.260041630392294,B,5.9254913330078125,5.95146541595459,5.991961050033569,6.095182752609253,6.024029541015625,6.060135564804077,6.441465961933136
1993-10-06,60.280603481833055,B,5.9254913330078125,5.941725158691407,5.976569509506225,6.080606269836426,6.025648632049561,6.057796764373779,6.432408282756805
1993-10-07,60.31733895781699,B,5.9011406898498535,5.933608150482177,5.959552335739136,6.062788248062134,6.026942167282105,6.055456666946411,6.423309168815613
1993-10-08,60.320970202978515,B,5.9011406898498535,5.922244548797607,5.945772981643676,6.044565629959107,6.028881435394287,6.053520188331604,6.41421005487442
1993-10-11,60.35963622421614,B,5.957958698272705,5.922244548797607,5.940913581848145,6.027969646453857,6.032766618728638,6.05255551815033,6.40547536611557
1993-10-12,60.40697973456643,B,5.9254913330078125,5.922244548797607,5.936854982376099,6.010964560508728,6.036811943054199,6.050781831741333,6.397221093177795
1993-10-13,60.53605416845455,B,6.006665229797363,5.938479328155518,5.940102243423462,6.002875256538391,6.0428045463562015,6.048689694404602,6.389894933700561
1993-10-14,60.75291221817819,B,6.071600914001465,5.97257137298584,5.953089761734009,5.998032736778259,6.050257797241211,6.0474891233444215,6.383656740188599
1993-10-15,61.054550262283364,C,6.177121162414551,6.027767467498779,5.975006008148194,5.9996802568435665,6.058202438354492,6.048554611206055,6.37830768108368
1993-10-18,61.31637366644856,C,6.233937740325928,6.082963275909424,6.002603912353516,6.00457353591919,6.065664396286011,6.050188264846802,6.372800786495208
1993-10-19,61.573399047330106,A,6.20958948135376,6.139782905578613,6.03101372718811,6.01148738861084,6.07231556892395,6.050932655334472,6.367252535820008
1993-10-20,61.72631352939746,A,6.20958948135376,6.180367755889892,6.059423542022705,6.017996525764465,6.07718581199646,6.0519191980361935,6.361704285144806
1993-10-21,61.72037968867185,A,6.11218786239624,6.188485145568848,6.080528259277344,6.02004029750824,6.082212772369385,6.052496819496155,6.355186955928803
1993-10-22,61.57687375614419,A,6.095949649810791,6.172250843048095,6.100009155273438,6.0228910684585575,6.085457801818848,6.053073492050171,6.348427717685699
1993-10-25,61.401439331487346,A,6.095949649810791,6.144653224945069,6.113808250427246,6.027360916137695,6.088864774703979,6.053892350196838,6.34194970369339
1993-10-26,61.17954321693724,A,6.031013011932373,6.108937931060791,6.124360418319702,6.0306077003479,6.086601619720459,6.054304022789001,6.335588862895966
1993-10-27,60.99451748007457,A,6.055366516113281,6.078093338012695,6.129230546951294,6.034666395187378,6.085796928405761,6.054636344909668,6.329349789619446
1993-10-28,60.89133205635022,A,6.031013011932373,6.061858367919922,6.125171756744384,6.039130759239197,6.084019527435303,6.054886560440064,6.323189821243286
1993-10-29,60.86523233288809,C,6.079716205596924,6.058611679077148,6.115431261062622,6.0452186346054075,6.084673309326172,6.055381660461426,6.317434055805206
1993-11-01,60.89536521575642,B,6.152965068817139,6.070014762878418,6.107333993911743,6.054968953132629,6.086953926086426,6.056044144630432,6.3117633318901065
1993-11-02,60.93712922359125,P,6.079714775085449,6.079755115509033,6.094346523284912,6.062680125236511,6.0871219730377195,6.055974125862122,6.3056058502197265
1993-11-03,61.049835936442285,A,6.185520648956299,6.105785942077636,6.091939640045166,6.075681591033936,6.089244251251221,6.05696216583252,6.299977397918701
1993-11-04,61.09910771381345,A,6.071578502655029,6.113899040222168,6.087878704071045,6.084203481674194,6.089897136688233,6.056730065345764,6.293739092350006
1993-11-05,61.18199505565098,A,6.169241428375244,6.131804084777832,6.09520788192749,6.097608518600464,6.09120807647705,6.057393879890442,6.2882702660560605
1993-11-08,61.121888356900435,A,6.087854862213135,6.118782043457031,6.094398403167725,6.104103326797485,6.090567512512207,6.057324542999267,6.281751778125763
1993-11-09,61.195476948950954,A,6.1448283195495605,6.131804752349853,6.105779933929443,6.115070176124573,6.092685394287109,6.058228569030762,6.275719032287598
1993-11-10,61.174723585528604,A,6.185520648956299,6.131804752349853,6.118795347213745,6.1240129470825195,6.09496955871582,6.058812985420227,6.270050437450409
1993-11-11,61.25281416201485,A,6.22621488571167,6.162732028961182,6.1383155345916744,6.131743645668029,6.09580093383789,6.059239273071289,6.264021663665772
1993-11-12,61.28332930846323,A,6.299462795257568,6.188776302337646,6.160290193557739,6.137860727310181,6.098097267150879,6.06039803981781,6.2587214374542235
1993-11-15,61.387949243557955,A,6.242490768432617,6.219703483581543,6.1692427635192875,6.138288378715515,6.099254159927368,6.06147144317627,6.254062333106995
1993-11-16,61.36904451993493,A,6.201796531677246,6.23109712600708,6.181450939178466,6.137898731231689,6.099435338973999,6.062137904167176,6.2495621085166935
1993-11-17,61.267926323961206,A,6.112271308898926,6.216447257995606,6.174126005172729,6.133032822608948,6.09734034538269,6.062151265144348,6.244855825901031
1993-11-18,61.15634663305848,C,6.120411396026611,6.195286560058594,6.179009294509887,6.133443999290466,6.094598550796508,6.062730417251587,6.24010971069336
1993-11-19,61.04730324149179,C,6.185520648956299,6.17249813079834,6.180637216567993,6.137922549247742,6.092997102737427,6.063879899978637,6.235930705070496
1993-11-22,60.913098290289305,B,6.087854862213135,6.141570949554444,6.180637216567993,6.137517809867859,6.088956632614136,6.064052724838257,6.231263370513916
1993-11-23,60.83792939096295,B,6.087854862213135,6.118782615661621,6.174939870834351,6.140359902381897,6.08540186882019,6.063983387947083,6.228206434249878
1993-11-24,60.89696253596069,B,6.104132175445557,6.117154788970947,6.166801023483276,6.142798185348511,6.08411548614502,6.063834652900696,6.22527113199234
1993-11-25,60.920324457585856,B,6.104132175445557,6.1138989448547365,6.154592752456665,6.14645414352417,6.082829103469849,6.063524470329285,6.222134547233582
1993-11-26,60.88852391297012,B,6.104132175445557,6.097621250152588,6.1350596904754635,6.147674942016602,6.082028331756592,6.0625685119628905,6.21923951625824
1993-11-29,60.947093583207,B,6.104132175445557,6.100876712799073,6.121223831176758,6.145233297348023,6.081389532089234,6.060159463882446,6.218035397529602
1993-11-30,60.9306814312368,B,6.022746562957764,6.087855052947998,6.10331883430481,6.142384886741638,6.080418214797974,6.057743830680847,6.2158204412460325
1993-12-01,60.896997940497165,B,6.055299282073975,6.078088474273682,6.097621631622315,6.135873818397522,6.079936065673828,6.055169353485107,6.2136474704742435
1993-12-02,60.87717186257937,B,6.039021968841553,6.0650664329528805,6.089482688903809,6.134245991706848,6.0792902565002445,6.05315863609314,6.211232080459594
1993-12-03,60.87400236950047,B,6.0308837890625,6.050416755676269,6.0740190029144285,6.127328109741211,6.0791292476654055,6.052277417182922,6.208534457683563
1993-12-06,60.88430522881958,B,6.055299282073975,6.040650177001953,6.070763444900512,6.125700330734253,6.0801041793823245,6.052043957710266,6.205878379344941
1993-12-07,60.95701983095186,B,6.071578502655029,6.050416564941406,6.0691358089447025,6.1220378398895265,6.082214202880859,6.052376918792724,6.201934869289398
1993-12-08,61.0288572732527,B,6.095994472503662,6.058555603027344,6.068322038650512,6.117561531066895,6.084650239944458,6.053519124984741,6.198878355026245
1993-12-09,61.13189493216737,P,6.128551959991455,6.076461601257324,6.070764017105103,6.112678384780883,6.088386764526367,6.055067629814148,6.196346983909607
1993-12-10,61.21718535600821,P,6.095994472503662,6.089483737945557,6.069950246810913,6.1025049686431885,6.091147480010986,6.056613502502441,6.1932904696464535
1993-12-13,61.249362264359604,P,6.095994472503662,6.0976227760314945,6.069136476516723,6.095180153846741,6.093908195495605,6.0584015274047855,6.18995215177536
1993-12-14,61.29763805996904,A,6.112271308898926,6.105761337280273,6.07808895111084,6.0907038927078245,6.097643795013428,6.0608366680145265,6.186614696979523
1993-12-15,61.303131422356756,A,6.087854862213135,6.104133415222168,6.081344509124756,6.089483070373535,6.100891065597534,6.0632698488235475,6.182712292671203
1993-12-16,61.240819589246065,A,6.055299282073975,6.0894828796386715,6.082972240447998,6.086227464675903,6.103974237442016,6.065458202362061,6.178405573368073
1993-12-17,61.23959741915667,P,6.071578502655029,6.0845996856689455,6.087041711807251,6.08053035736084,6.1073829936981205,6.068132214546203,6.174663355350495
1993-12-20,61.220446513034936,P,6.039021968841553,6.073205184936524,6.085413980484009,6.078088712692261,6.109004259109497,6.070885438919067,6.170919406414032
1993-12-21,61.12824415820781,P,5.990187168121338,6.048788356781006,6.0772748470306395,6.0732053279876705,6.110298175811767,6.073555059432984,6.1669715309143065
1993-12-22,61.02441710974799,P,5.949492931365967,6.021115970611572,6.06262469291687,6.065473365783691,6.10915472984314,6.07597963809967,6.163021466732025
1993-12-23,60.99562622563397,P,6.006467342376709,6.0113495826721195,6.0504162311553955,6.060590124130249,6.107852058410645,6.079054927825927,6.159275772571564
1993-12-24,60.927096758300955,B,6.006467342376709,5.998327350616455,6.0414635181427006,6.055706882476807,6.104438982009888,6.08132071018219,6.155650863647461
1993-12-27,60.82299492678999,B,5.941352844238281,5.978793525695801,6.025999355316162,6.047567915916443,6.0985872840881346,6.082125840187072,6.151821141242981
1993-12-28,60.78333027725992,B,5.949492931365967,5.970654678344727,6.009721517562866,6.043905234336853,6.093385353088379,6.0828504610061644,6.1478710770606995
1993-12-29,60.82060139508337,B,6.006467342376709,5.982049560546875,6.001582765579224,6.04146363735199,6.089322910308838,6.083254361152649,6.1434812211990355
1993-12-30,60.82457668391976,B,6.006467342376709,5.982049560546875,5.996699571609497,6.039835906028747,6.0872084999084475,6.084710636138916,6.138890075683594
1993-12-31,60.87290822261588,B,6.055299282073975,5.9918159484863285,5.995071649551392,6.041056680679321,6.086395492553711,6.085926647186279,6.134261267185211
1994-01-03,61.00540652594136,B,6.071578502655029,6.017861080169678,5.998327302932739,6.041870641708374,6.085908069610595,6.087386422157287,6.12935152053833
1994-01-04,61.177475026131255,C,6.161106109619141,6.060183715820313,6.01541919708252,6.04634702205658,6.088509931564331,6.087555775642395,6.12488941192627
1994-01-05,61.265012621689245,A,6.120411396026611,6.082972526550293,6.032511043548584,6.047567868232727,6.089810829162598,6.08780387878418,6.120062787532806
1994-01-06,61.316108492774966,A,6.104132175445557,6.102505493164062,6.042277526855469,6.046346879005432,6.091273212432862,6.087646369934082,6.1150339770317075
1994-01-07,61.36645728228414,A,6.063440322875977,6.1041337013244625,6.0479748249053955,6.044719171524048,6.090947694778443,6.0878105020523074,6.115075747966767
1994-01-10,61.435559923143444,A,6.136688232421875,6.117155647277832,6.067508363723755,6.046753859519958,6.090622158050537,6.088788042068481,6.114638307094574
1994-01-11,61.43608636231787,A,6.152965068817139,6.1155274391174315,6.087855577468872,6.048788547515869,6.092087163925171,6.0896045684814455,6.1146848464012145
1994-01-12,61.49138026529562,A,6.177382946014404,6.12692174911499,6.104947137832641,6.053264951705932,6.091924409866333,6.090584330558777,6.114732704162598
1994-01-13,61.599399386044915,A,6.177382946014404,6.14157190322876,6.122038698196411,6.059369134902954,6.094040498733521,6.091968817710876,6.114901332855225
1994-01-14,61.64404219538489,A,6.152965068817139,6.159476852416992,6.131805276870727,6.063438463211059,6.093714971542358,6.092461524009704,6.114947872161865
1994-01-17,61.632799424244375,A,6.161106109619141,6.164360427856446,6.140758037567139,6.069542670249939,6.0951799964904785,6.092873754501343,6.114793565273285
1994-01-18,61.64818215793428,A,6.218076229095459,6.1773826599121096,6.1464550495147705,6.080937123298645,6.0966449546813966,6.094665174484253,6.114159166812897
1994-01-19,61.61451740346245,A,6.185520648956299,6.179010200500488,6.152965974807739,6.092738509178162,6.0966449546813966,6.095807256698609,6.112556779384613
1994-01-20,61.570051902417866,A,6.22621488571167,6.188776588439941,6.165174245834351,6.103725886344909,6.0966449546813966,6.096222944259644,6.1110773539543155
1994-01-21,61.53883707909086,A,6.193658351898193,6.196915245056152,6.178196048736572,6.113085436820984,6.094528865814209,6.096313066482544,6.109354619979858
1994-01-24,61.508380942551675,C,6.185520648956299,6.201798152923584,6.1830792903900145,6.125293827056884,6.093389463424683,6.096321811676026,6.1076314687728885
1994-01-25,61.46156945595931,C,6.209938049316406,6.200170516967773,6.188776588439941,6.138316082954407,6.093552293777466,6.096493816375732,6.106191432476043
1994-01-26,61.503501349791485,A,6.266909122467041,6.216448211669922,6.197729206085205,6.1513381719589235,6.096645050048828,6.096992697715759,6.104955735206604
1994-01-27,61.61207933254919,A,6.388991832733154,6.249003601074219,6.21889009475708,6.170464396476746,6.102016658782959,6.098307604789734,6.104129161834717
1994-01-28,61.68169404023798,A,6.31574010848999,6.273419952392578,6.235167598724365,6.183486437797546,6.104621047973633,6.09880907535553,6.102855820655822
1994-01-31,61.89601453512186,A,6.470781326293945,6.330472087860107,6.266135120391846,6.203446578979492,6.112279577255249,6.100618104934693,6.102760260105133
1994-02-01,62.21261819962188,A,6.633975982666016,6.415279674530029,6.307725095748902,6.227090072631836,6.123201999664307,6.104301934242248,6.103601450920105
1994-02-02,62.44450430713268,A,6.58502197265625,6.4789022445678714,6.347675228118897,6.250320601463318,6.132819795608521,6.10846764087677,6.104439437389374
1994-02-03,62.47720027714907,A,6.478938579559326,6.496891593933105,6.3729475975036625,6.2690609216690065,6.140315923690796,6.111572513580322,6.105109350681305
1994-02-04,62.49891170926745,A,6.348384857177734,6.5034205436706545,6.388420248031617,6.283308148384094,6.145200977325439,6.113614654541015,6.105287530422211
1994-02-07,62.29602350699639,A,6.299421310424805,6.4691485404968265,6.399810314178467,6.291444802284241,6.149106760025024,6.115248146057129,6.105220901966095
1994-02-08,61.9303287496883,A,6.283103466033936,6.398974037170411,6.40712685585022,6.297951722145081,6.1543138980865475,6.117366056442261,6.104669055938721
1994-02-09,61.58304264259306,A,6.266780853271484,6.335325813293457,6.407114028930664,6.302421617507934,6.158543529510498,6.119239797592163,6.1040759587287905
1994-02-10,61.34071554080177,A,6.234144687652588,6.286367034912109,6.391629314422607,6.305259704589844,6.162445983886719,6.120868120193482,6.103561861515045
1994-02-11,61.20838545509372,P,6.225983619689941,6.261886787414551,6.382653665542603,6.308910632133484,6.166347980499268,6.122738614082336,6.102361140251159
1994-02-14,61.15950696073214,P,6.242302894592285,6.2504631042480465,6.3598058223724365,6.312970471382141,6.170088052749634,6.125096116065979,6.1010402083396915
