Date,GRADE,GPS,NWS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-05-18,40.227222754852555,B,13.612130165100098,13.49152774810791,13.522564888000488,13.687506580352784,14.028385734558105,13.905034141540527,13.900600152015686
2015-05-19,41.322997587579145,B,13.64760398864746,13.528773498535156,13.475565719604493,13.689280271530151,14.018808517456055,13.90689642906189,13.894215326309205
2015-05-20,42.22072872966877,B,13.594392776489258,13.569564819335938,13.512810516357423,13.685733032226562,14.005861492156983,13.909113388061524,13.887874827384948
2015-05-21,42.85322776947206,B,13.620996475219728,13.608582496643066,13.552715682983399,13.68129916191101,13.986706943511964,13.911596384048462,13.880736222267151
2015-05-22,43.0167358822958,B,13.523449897766112,13.599714660644532,13.566903972625733,13.67331795692444,13.966488265991211,13.913990688323974,13.873819313049317
2015-05-25,43.18872967176147,C,13.523449897766112,13.581978607177735,13.536753177642822,13.663563251495361,13.942899742126464,13.919400053024292,13.866769380569458
2015-05-26,42.60885558387924,B,13.33722686767578,13.519903182983398,13.524338340759277,13.62720513343811,13.917715129852295,13.92445472717285,13.859187397956848
2015-05-27,41.917982710200874,B,13.417037010192873,13.484432029724122,13.52699842453003,13.603705310821534,13.891821060180664,13.930839586257935,13.850496921539307
2015-05-28,41.24804177417176,B,13.390436172485352,13.438319969177247,13.523451232910157,13.582866001129151,13.868764743804931,13.934032030105591,13.841230053901672
2015-05-29,40.44473339205232,B,13.257415771484377,13.385113143920899,13.492413902282715,13.539413547515869,13.840565071105956,13.934652767181397,13.831519775390625
2015-06-01,39.88736795159164,B,13.301753997802734,13.340773963928223,13.461376285552978,13.491970586776734,13.812010612487793,13.937135734558105,13.821277418136596
2015-06-02,39.60773053599072,B,13.22194480895996,13.317717552185059,13.418810367584229,13.44718804359436,13.7827467918396,13.93899796485901,13.810902056694031
2015-06-03,39.52466413575849,B,13.24854850769043,13.28401985168457,13.384225940704345,13.448518228530883,13.75969045639038,13.941746988296508,13.800482330322266
2015-06-04,39.2031476444455,B,13.053457260131836,13.216624069213868,13.327472019195557,13.440093851089477,13.736634101867676,13.94334321975708,13.789087147712708
2015-06-05,39.256645690920436,B,12.982513427734377,13.161643600463867,13.273378372192383,13.420141172409057,13.713400421142579,13.944230012893676,13.777470288276673
2015-06-08,38.98045580706226,B,12.920437812805176,13.085380363464356,13.213077163696289,13.374915170669556,13.687328929901122,13.944496049880982,13.765543050765991
2015-06-09,38.56222018056571,B,12.681005477905272,12.977192497253418,13.147455024719239,13.335896682739257,13.65948392868042,13.943254566192627,13.75330545425415
2015-06-10,37.64619655278334,B,12.672138214111328,12.861910438537597,13.072965145111084,13.299981784820556,13.630397396087647,13.941835708618164,13.740181059837342
2015-06-11,37.052456774223316,B,12.645535469055176,12.780326080322265,12.998475074768066,13.26096315383911,13.599714698791503,13.93793384552002,13.726701960563659
2015-06-12,36.41637015499267,B,12.574592590332031,12.698741912841797,12.930192756652833,13.211303329467773,13.567613143920898,13.93367730140686,13.712469081878663
2015-06-15,35.81720556729893,B,12.459312438964844,12.60651683807373,12.845948600769043,13.15366244316101,13.531432399749756,13.92543023109436,13.69823621749878
2015-06-16,35.503331560437566,B,12.40610408782959,12.551536560058594,12.764364528656007,13.091587448120118,13.496670532226563,13.917271823883057,13.685023150444032
2015-06-17,35.23644679684198,B,12.370631217956545,12.491235160827637,12.676572799682617,13.030399370193482,13.46226324081421,13.910177545547485,13.670967621803284
2015-06-18,35.66659459084011,B,12.618931770324709,12.485914421081544,12.633120250701904,12.98029613494873,13.435837078094483,13.908137931823731,13.658907370567322
2015-06-19,36.93834403724333,B,12.92930507659912,12.556856918334962,12.62779941558838,12.95058889389038,13.415441055297851,13.909379444122315,13.649108400344849
2015-06-22,38.7208856661269,B,13.017984390258787,12.66859130859375,12.63755407333374,12.925315618515015,13.393094100952148,13.911153001785278,13.640063214302064
2015-06-23,40.44390594178166,B,13.00024700164795,12.787419891357422,12.669478225708009,12.908466625213624,13.371988620758056,13.90698510169983,13.630973682403564
2015-06-24,41.88389280432739,C,12.831759452819824,12.879645538330077,12.685440349578858,12.879202747344971,13.347690715789795,13.901309690475465,13.62121904373169
2015-06-25,42.27971699484304,C,12.716477394104004,12.899154663085938,12.69253454208374,12.845504808425904,13.323570175170898,13.893505973815918,13.610799336433411
2015-06-26,42.25249817830256,C,12.964778900146484,12.90624942779541,12.731553173065185,12.830872964859008,13.308140201568603,13.88330798149109,13.600956048965454
2015-06-29,40.902919157554415,C,12.441574096679688,12.79096736907959,12.72977933883667,12.787863969802856,13.282423477172852,13.864330797195434,13.58920615196228
2015-06-30,39.91032918207402,B,12.627798080444336,12.716477584838866,12.751948738098145,12.758156633377075,13.262736835479735,13.846063041687012,13.578476052284241
2015-07-01,39.44725274896193,B,12.681005477905272,12.686326789855958,12.782986164093018,12.729779481887817,13.24305019378662,13.828327360153198,13.568145017623902
2015-07-02,39.19985354638845,B,12.601198196411133,12.663270950317383,12.78121280670166,12.707166528701782,13.220880680084228,13.809261522293092,13.5583460521698
2015-07-03,38.3290445073388,B,12.601198196411133,12.590554809570312,12.748402118682861,12.68810076713562,13.1992431640625,13.789752292633057,13.54761598110199
2015-07-06,38.18312023224663,B,12.264219284057615,12.555083847045898,12.673025608062744,12.655289840698241,13.170156669616699,13.766873273849487,13.53577742576599
2015-07-07,37.86260399084539,B,12.441574096679688,12.517839050292968,12.617158317565918,12.643318271636963,13.137700366973878,13.744437656402589,13.52646619796753
2015-07-08,37.09742658116949,B,12.246482849121094,12.430934524536132,12.558630657196044,12.622035503387451,13.104889354705811,13.720494508743286,13.517554025650025
2015-07-09,36.503262341169346,B,12.193276405334473,12.3493501663208,12.506310558319091,12.599422550201416,13.07261043548584,13.695664567947388,13.509129586219787
2015-07-10,36.139697391253094,B,12.264219284057615,12.281954383850097,12.436254596710205,12.583903884887695,13.035365524291992,13.670479888916015,13.500572128295898
2015-07-13,36.854060034362924,B,12.41497039794922,12.312104606628418,12.433594226837158,12.581686782836915,12.998652667999268,13.644763135910035,13.492768425941467
2015-07-14,37.25686749341926,B,12.43270492553711,12.310330772399903,12.414084911346436,12.58301682472229,12.964954853057861,13.619135065078735,13.486959986686706
2015-07-15,38.30383177151854,B,12.503650665283203,12.361764335632325,12.396349430084229,12.589667797088623,12.950588970184326,13.59332968711853,13.479688372612
2015-07-16,39.722448123905814,B,12.672138214111328,12.457536697387695,12.403443431854248,12.592328119277955,12.939592838287354,13.570539331436157,13.475387468338013
2015-07-17,41.17466153767165,B,12.725348472595217,12.549762535095216,12.415858459472656,12.582130289077758,12.926468467712402,13.548635787963867,13.472638459205628
2015-07-20,42.101275961623394,C,12.840628623962402,12.634894180297852,12.473499393463134,12.57326250076294,12.906781883239747,13.526288862228393,13.472416772842408
2015-07-21,42.69223340122841,C,12.627798080444336,12.673912811279298,12.4921217918396,12.554640054702759,12.890110340118408,13.504296627044678,13.470909237861633
2015-07-22,43.066848262451806,C,12.645535469055176,12.70228977203369,12.532027053833009,12.545328855514526,12.875212326049805,13.483368501663207,13.469933772087098
2015-07-23,43.275434932547974,C,12.77855110168457,12.72357234954834,12.590554523468018,12.548432540893554,12.862265186309815,13.4635045337677,13.470687537193298
2015-07-24,43.403271826411505,C,12.796289443969728,12.737760543823242,12.643761539459229,12.540008068084717,12.846835193634034,13.445946216583252,13.47144130706787
2015-07-27,43.226296767785435,C,12.725348472595217,12.714704513549805,12.674799346923828,12.554196786880492,12.829099559783936,13.42874264717102,13.471086602210999
2015-07-28,43.33981302066966,C,12.672138214111328,12.723572540283204,12.69874267578125,12.556413793563843,12.809590244293213,13.414199380874633,13.4678941822052
2015-07-29,43.30900805193074,C,12.716477394104004,12.737760925292969,12.72002534866333,12.55818738937378,12.792031936645508,13.398946714401244,13.465588545799255
2015-07-30,42.710483440239365,C,12.672138214111328,12.71647834777832,12.72002534866333,12.561734390258788,12.77305477142334,13.37988085746765,13.461997056007386
2015-07-31,42.15699769285758,C,12.654401779174805,12.688100814819336,12.712930679321289,12.564394569396972,12.755673809051514,13.361081037521362,13.457341427803039
2015-08-03,41.4630962331556,C,12.468179702758787,12.636667060852051,12.675685787200928,12.574592590332031,12.734568405151368,13.338734073638916,13.452863183021545
2015-08-04,41.116446639468556,B,12.530253410339355,12.608290100097657,12.66593132019043,12.579026556015014,12.718428936004639,13.318072032928466,13.448695306777955
2015-08-05,40.829557684064596,B,12.592328071594238,12.583460235595703,12.660610580444336,12.596318817138672,12.701934757232666,13.296877908706666,13.444527406692504
2015-08-06,40.02968156367611,B,12.15780258178711,12.48059310913086,12.59853572845459,12.594545125961304,12.677282085418701,13.273023414611817,13.438541612625123
2015-08-07,39.503403322473375,B,12.264219284057615,12.402556610107421,12.545328712463379,12.594545125961304,12.657418155670166,13.248991613388062,13.433132238388062
2015-08-10,39.63708333866584,B,12.43270492553711,12.395461654663086,12.516064357757568,12.595431852340699,12.640037174224853,13.226023893356324,13.428343582153321
2015-08-11,39.07873787039383,B,12.184408187866213,12.326292610168457,12.467291355133057,12.583017015457154,12.619286441802979,13.201016616821288,13.423909664154053
2015-08-12,38.55691552895487,B,12.281954765319824,12.264217948913574,12.423839092254639,12.571932220458985,12.599954566955567,13.179822511672974,13.419431414604187
2015-08-13,40.99249300032638,B,13.204209327697754,12.473499298095703,12.47704620361328,12.598535776138306,12.602969608306886,13.16980185508728,13.418988013267517
2015-08-14,43.23703757224345,C,13.22194480895996,12.665044403076172,12.533800506591797,12.623365592956542,12.607758235931396,13.160579328536988,13.41929838180542
2015-08-17,45.28139765072897,C,13.354961395263672,12.849495697021485,12.622478675842284,12.649082231521607,12.616448707580567,13.151888818740845,13.419830446243287
2015-08-18,47.89912412492459,C,13.284019470214844,13.069417953491211,12.697855281829835,12.681893301010131,12.628508987426757,13.14399645805359,13.42009647846222
2015-08-19,50.1076814613736,A,13.204209327697754,13.253868865966798,12.759043407440185,12.709826993942261,12.639150409698486,13.134773902893066,13.419608755111694
2015-08-20,48.54865977639761,C,12.565726280212402,13.126172256469726,12.799835777282714,12.699185752868653,12.637554225921631,13.118634462356567,13.416726722717286
2015-08-21,46.37669076420523,C,12.299687385559082,12.941720771789551,12.80338258743286,12.67435564994812,12.632056121826173,13.099834632873534,13.411805062294006
2015-08-24,42.42975324923311,B,11.563658714294434,12.583460235595703,12.716477966308593,12.616271162033081,12.614143047332764,13.07278772354126,13.403380613327027
2015-08-25,38.78391189479787,B,11.678939819335938,12.262444305419923,12.665931129455567,12.56661124229431,12.59959976196289,13.048135147094726,13.395665588378906
2015-08-26,35.86368380891794,B,11.909504890441896,12.00350341796875,12.628686141967773,12.526262617111206,12.590377235412598,13.026320238113403,13.388793015480042
2015-08-27,35.2256477388389,B,12.246482849121094,11.939654731750489,12.532913494110108,12.504979848861694,12.582928256988525,13.009382667541503,13.38458079814911
2015-08-28,35.62089231686572,B,12.43270492553711,11.966258239746093,12.453989505767822,12.493895006179809,12.572996253967284,12.994218654632569,13.380989303588867
2015-08-31,37.60948509963493,B,12.264219284057615,12.10637035369873,12.344915294647217,12.483696985244752,12.557920951843261,12.975507526397704,13.375579929351806
2015-09-01,38.20349818230485,B,11.803092956542969,12.131200981140136,12.19682264328003,12.447338962554932,12.533977870941163,12.952983245849609,13.367997941970826
2015-09-02,38.27476668515774,B,11.820825576782228,12.113465118408204,12.058484268188476,12.40876383781433,12.51375919342041,12.930724954605102,13.359706516265868
2015-09-03,38.435476903937165,B,12.042523384094238,12.072673225402832,12.00616397857666,12.402999877929688,12.500280113220215,12.911925144195557,13.352523579597474
2015-09-04,37.26230998817381,B,11.607996940612791,11.907731628417968,11.936994934082032,12.370188760757447,12.47314447402954,12.890642337799072,13.34383309364319
2015-09-07,36.59068291138488,B,11.607996940612791,11.776487159729005,11.941428756713867,12.32895336151123,12.456472930908204,12.869448204040527,13.335142607688903
2015-09-08,37.77427450212205,B,11.93610954284668,11.803090476989746,11.967145729064942,12.316538429260254,12.44263916015625,12.852687997817993,13.327294573783874
2015-09-09,38.621014155720324,B,11.820825576782228,11.803090476989746,11.958277797698974,12.293481969833374,12.425435562133789,12.834242877960206,13.318781452178955
2015-09-10,37.8533672597656,B,11.661205291748049,11.726826858520507,11.89975004196167,12.21633176803589,12.406635704040527,12.813758192062378,13.309869284629821
2015-09-11,38.14819802952623,B,11.661205291748049,11.73746852874756,11.822600078582763,12.138294792175293,12.387835845947265,12.793539505004883,13.3006467294693
2015-09-14,37.8074901052512,B,11.52716827392578,11.721302795410157,11.74889497756958,12.046905136108398,12.373094825744628,12.771625747680664,13.29181812286377
2015-09-15,36.61839743092498,B,11.59865379333496,11.653811645507812,11.72845106124878,11.962636852264405,12.356236419677735,12.746968393325806,13.282814888954162
2015-09-16,36.07375335219228,B,11.616525650024414,11.61295166015625,11.708021068572998,11.883252668380738,12.343637275695801,12.724263315200806,13.274965143203735
2015-09-17,36.930021977340324,B,11.750563621520996,11.63082332611084,11.678825092315673,11.842494535446168,12.33478302001953,12.703696727752686,13.268184657096862
2015-09-18,37.28535689953468,B,11.464619636535645,11.591506195068359,11.664487361907959,11.800741147994994,12.318791027069091,12.677078275680541,13.260550847053528
2015-09-21,38.20550654933337,B,11.52716827392578,11.591506195068359,11.656404495239258,11.798916625976563,12.301034984588624,12.649843826293946,13.255003347396851
2015-09-22,38.87790059014167,B,11.536104202270508,11.578996276855468,11.616403961181641,11.79177484512329,12.283102970123291,12.624028911590576,13.249544878005981
2015-09-23,39.254106457123115,B,11.464619636535645,11.548615074157714,11.580783367156982,11.76953058242798,12.26232234954834,12.606455659866333,13.243152561187744
2015-09-24,39.02394610922625,B,11.509295463562012,11.500361442565918,11.565592384338379,11.732671213150024,12.239065494537353,12.589329166412353,13.236495895385742
2015-09-25,39.14634398008507,B,11.491424560546877,11.505722427368164,11.548614311218262,11.685607194900513,12.214387016296387,12.570427742004394,13.229262151718139
2015-09-28,38.02238540145141,B,11.116119384765623,11.423512649536132,11.507509422302245,11.628202199935913,12.179896831512451,12.543339357376098,13.2194424533844
2015-09-29,37.25674016697783,B,11.09825038909912,11.335941886901855,11.457469081878662,11.59296007156372,12.149305877685547,12.519708108901977,13.208469257354736
2015-09-30,37.30484623325168,B,11.455679893493652,11.334153938293458,11.441384506225585,11.574702787399293,12.125508766174317,12.500360546112061,13.199593591690064
2015-10-01,37.32990304153588,B,11.500361442565918,11.332367134094238,11.416364288330078,11.547594690322876,12.099944972991944,12.48110507965088,13.190941333770752
2015-10-02,38.059690531799056,B,11.741626739501951,11.382407569885252,11.44406499862671,11.554276180267333,12.078851718902587,12.46284345626831,13.182963333129884
2015-10-05,40.38578569174707,B,12.045443534851074,11.568272399902343,11.495892524719238,11.576148509979248,12.065253620147706,12.44717658996582,13.176105365753173
2015-10-06,42.56772634065026,C,12.10799503326416,11.770221328735351,11.553081607818603,11.584742784500122,12.053970756530761,12.431780500411987,13.169338464736938
2015-10-07,44.11120012809577,C,12.233095169067385,11.925704383850098,11.629929161071777,11.60535626411438,12.044303112030029,12.418167524337768,13.163640456199646
2015-10-08,46.51096411207009,C,12.599464416503906,12.145524978637695,11.738946056365966,11.652269220352172,12.04284963607788,12.407952203750611,13.159774293899536
2015-10-09,48.11049835697054,C,12.6083984375,12.318879318237304,11.85064344406128,11.699628877639771,12.041929569244385,12.39880168914795,13.156396188735961
2015-10-12,49.010433039425685,C,12.590526580810549,12.427895927429201,11.998084163665771,11.75279679298401,12.04437650680542,12.389472455978394,13.154436254501343
2015-10-13,49.77067273605207,C,12.536911964416504,12.513679313659669,12.141950321197509,11.799709701538086,12.044509677886962,12.381469306945801,13.152962017059327
2015-10-14,50.43074879319187,C,12.679883003234863,12.603036880493164,12.26437063217163,11.852877569198608,12.046260776519775,12.37409776687622,13.152468676567077
2015-10-15,50.597496437000494,C,12.91221523284912,12.665587043762207,12.405556011199952,11.910960149765014,12.061349029541015,12.369315557479858,13.151673793792725
2015-10-16,51.19233236360596,C,13.108802795410156,12.765667915344238,12.542273616790771,11.99316930770874,12.078240699768067,12.367829427719116,13.151241097450256
2015-10-19,51.672236011354194,C,13.18922519683838,12.885407638549804,12.656651782989503,12.07627215385437,12.093371105194091,12.366704139709473,13.151919937133789
2015-10-20,52.40595680597146,C,13.216031074523926,13.02123146057129,12.76745538711548,12.16026849746704,12.114003562927246,12.366645002365113,13.15282148361206
2015-10-21,52.32399578845652,C,12.88540744781494,13.062336349487305,12.832686614990234,12.231307888031006,12.126072616577149,12.363013591766357,13.152380290031433
2015-10-22,52.22622390007666,A,13.260712623596191,13.132035827636718,12.898811435699463,12.318878746032714,12.127202682495117,12.365086145401001,13.15421468257904
2015-10-23,52.22560074533893,A,13.537721633911133,13.217819595336914,12.991743755340575,12.421193599700928,12.13351821899414,12.370638227462768,13.157434120178223
2015-10-26,51.77069397320787,A,13.269645690917969,13.233903694152833,13.059655666351318,12.528869915008546,12.131811904907227,12.374130306243897,13.159313178062439
2015-10-27,51.05674756634314,A,13.1624174118042,13.223180961608886,13.122206211090088,12.632078266143798,12.129379863739013,12.378944425582885,13.161099495887756
2015-10-28,51.688150175125095,A,13.421554565429688,13.330410385131836,13.19637336730957,12.730371999740601,12.133726768493652,12.38643858909607,13.164137148857117
2015-10-29,52.14375498440558,A,13.555591583251951,13.389386177062988,13.260711002349854,12.833133506774903,12.153524074554444,12.395539150238037,13.166736497879029
2015-10-30,52.4593141663967,A,13.832601547241213,13.448362159729005,13.333090877532959,12.937682247161865,12.184182357788085,12.408119239807128,13.170898270606994
2015-11-02,53.807584918701714,A,14.02025318145752,13.598483657836914,13.416193675994872,13.036422729492188,12.233314247131348,12.423728647232055,13.174579439163209
2015-11-03,55.086009687250964,A,13.913023948669434,13.74860496520996,13.485892963409423,13.126674175262451,12.277995929718017,12.438797845840455,13.178034834861755
2015-11-04,55.81041160629514,A,13.948766708374023,13.854047393798828,13.592228889465332,13.212457752227783,12.31878116607666,12.454579200744629,13.182378373146058
2015-11-05,55.62294896403591,A,13.752182006835938,13.893365478515625,13.641375827789307,13.270093631744384,12.348895149230957,12.465911703109741,13.187024817466735
2015-11-06,54.2917048470504,A,13.52878761291504,13.83260269165039,13.640482425689697,13.316113090515136,12.370816802978515,12.4719065284729,13.190642986297608
2015-11-09,51.62012352260035,A,13.117737770080566,13.652099609375,13.625291633605958,13.342473649978638,12.387887172698974,12.472904062271118,13.192028532028198
2015-11-10,49.22993267294962,A,13.081995964050291,13.485894012451173,13.617249488830566,13.369727849960327,12.413465232849122,12.473721551895142,13.190353326797485
2015-11-11,46.59680825980615,P,13.03731632232666,13.3036039352417,13.578825664520263,13.387599515914918,12.43779504776001,12.47577712059021,13.188543405532837
2015-11-12,44.19178471641308,P,12.760308265686035,13.10522918701172,13.499297332763671,13.380004167556763,12.452150745391846,12.47621542930603,13.184860701560973
2015-11-13,41.98780531922522,B,12.474359512329102,12.89434356689453,13.36347312927246,13.34828200340271,12.469477996826171,12.471311235427857,13.177309608459472
2015-11-16,41.263576210374666,P,12.742435455322266,12.81928310394287,13.235691356658936,13.325942516326904,12.492166767120361,12.474319849014282,13.169325323104859
2015-11-17,40.32102268670432,P,12.715627670288086,12.74600944519043,13.1159517288208,13.300922346115112,12.507757129669189,12.475198144912719,13.160630593299866
2015-11-18,39.99905772970262,P,12.831794738769531,12.704905128479004,13.00425453186035,13.298241710662841,12.527976512908936,12.476706037521362,13.15251669883728
2015-11-19,40.302088522233554,P,12.742435455322266,12.70133056640625,12.903279876708984,13.272327852249145,12.549601116180419,12.478118410110474,13.143689966201782
2015-11-20,41.700806548405296,P,12.88540744781494,12.783540153503417,12.838941860198975,13.239712142944336,12.574085159301758,12.480960502624512,13.135356397628785
2015-11-23,42.682288051695735,P,12.921152114868164,12.819283485412598,12.819283294677735,13.222287464141846,12.601964836120606,12.487529830932617,13.127201552391051
2015-11-24,44.03870113902855,P,13.046253204345703,12.88540859222412,12.815709018707276,13.21647925376892,12.63091682434082,12.493576622009277,13.119007139205932
2015-11-25,44.924277471527375,P,13.046253204345703,12.928300285339356,12.81660270690918,13.197714185714721,12.659511375427247,12.501574325561524,13.111034417152405
2015-11-26,45.914575070944046,P,13.046253204345703,12.989063835144043,12.845197200775146,13.172247266769409,12.685425167083741,12.510104093551636,13.10288433074951
2015-11-27,46.03619904083882,A,12.840730667114258,12.980128479003906,12.881834316253663,13.122653722763062,12.712947387695312,12.515869207382202,13.09317454814911
2015-11-30,45.7515471829014,A,12.921152114868164,12.980128479003906,12.899705982208252,13.067698669433593,12.74082706451416,12.520931024551391,13.082847080230714
2015-12-01,45.75755930667495,A,13.2070951461792,13.012296867370605,12.948852729797363,13.032402229309081,12.774246883392333,12.528674926757812,13.073904995918275
2015-12-02,45.48598186640229,A,13.055187225341797,13.014083671569825,12.97119197845459,12.987723255157471,12.806058235168457,12.534190292358398,13.063759989738465
2015-12-03,44.18422429209752,P,12.545849800109863,12.914002990722656,12.95153341293335,12.927406644821167,12.826789321899414,12.532927408218384,13.05173336982727
2015-12-04,43.90739324770348,P,12.787115097045898,12.903279876708984,12.941704177856446,12.89032301902771,12.852703132629394,12.533545074462891,13.041090431213378
2015-12-07,43.629050556876734,P,12.662014961242676,12.851452445983886,12.915790462493897,12.867536878585815,12.883621044158936,12.531758937835694,13.029023900032044
2015-12-08,42.0073115172245,P,12.322454452514648,12.674524307250977,12.84341058731079,12.829559803009033,12.908105125427246,12.528705501556397,13.016501064300536
2015-12-09,40.838123621617505,B,12.349261283874512,12.53333911895752,12.773711395263671,12.795157051086425,12.925976753234863,12.52574275970459,13.0045556306839
2015-12-10,41.46788342235055,B,12.6083984375,12.545848846435547,12.729925918579102,12.787561559677124,12.948137493133546,12.524041233062745,12.993772883415222
2015-12-11,40.69862574702328,B,12.206286430358888,12.429683113098145,12.666481494903564,12.774157905578614,12.957430686950683,12.518141202926635,12.982043709754944
2015-12-14,39.91726923480376,B,12.18841552734375,12.33496322631836,12.593207836151123,12.746456909179688,12.960290126800537,12.51277187347412,12.970757260322571
2015-12-15,40.37267036789981,B,12.340325355529783,12.338537406921386,12.506530857086181,12.727691793441773,12.96493673324585,12.509453744888306,12.96182656288147
2015-12-16,41.18625914587361,B,12.581591606140137,12.385003471374512,12.459171295166016,12.715181636810303,12.971906661987305,12.508104887008667,12.953525800704956
2015-12-17,40.505172994622605,B,12.286710739135742,12.32066593170166,12.433257389068604,12.692395401000976,12.965651588439941,12.504250612258911,12.94206573486328
2015-12-18,40.46876913377422,B,12.17054557800293,12.313517761230468,12.371600437164307,12.656652307510376,12.95689453125,12.499412050247193,12.930246543884277
2015-12-21,41.008112042685184,B,12.358198165893556,12.347474288940429,12.341218757629395,12.628504610061645,12.95224796295166,12.49831223487854,12.918523154258729
2015-12-22,41.197054864133236,B,12.376069068908691,12.35462303161621,12.346580219268798,12.594995403289795,12.949031105041504,12.496770391464233,12.90742121219635
2015-12-23,41.43888741035101,B,12.73349952697754,12.385004615783693,12.385004043579102,12.579357719421386,12.950103435516358,12.498182106018067,12.897530007362366
2015-12-24,42.36959016925857,B,12.715627670288086,12.470788002014162,12.39572696685791,12.562826442718507,12.946171684265137,12.503760356903076,12.888391885757446
2015-12-25,43.6719646976475,C,12.715627670288086,12.579804420471193,12.44666109085083,12.556571292877198,12.938308181762695,12.508274440765382,12.878633027076722
2015-12-28,44.04109524177813,C,12.563720703125,12.62090892791748,12.484191608428954,12.538699722290039,12.925798091888428,12.50958459854126,12.867804245948792
2015-12-29,44.60962908654926,C,12.769243240356444,12.699543762207032,12.527083396911621,12.516807126998902,12.916862335205078,12.515432949066161,12.858224782943726
2015-12-30,44.19604170413454,C,12.599464416503906,12.672736740112304,12.528870677947998,12.494020986557008,12.911143474578857,12.518608045578002,12.849215278625488
2015-12-31,43.55261036864013,C,12.474359512329102,12.624483108520508,12.547635555267334,12.490446472167969,12.895416412353516,12.511309547424316,12.840555701255798
2016-01-01,42.58568651456256,B,12.474359512329102,12.576229476928711,12.57801694869995,12.474808692932129,12.874149169921875,12.503833694458008,12.832206511497498
2016-01-04,41.677211081126295,B,12.215224266052246,12.50653018951416,12.563719558715821,12.452469158172608,12.85306074142456,12.492436323165894,12.822162570953369
2016-01-05,39.543316665642735,B,11.714821815490724,12.295645904541015,12.497594833374023,12.42208752632141,12.824108829498291,12.476744346618652,12.81037040233612
2016-01-06,37.9839657311182,B,11.82204818725586,12.140162658691406,12.406449699401856,12.395726871490478,12.792118701934815,12.462922735214233,12.79884831905365
2016-01-07,36.262756297622055,B,11.625463485717772,11.970383453369141,12.297433280944825,12.346580123901367,12.75351613998413,12.453520107269288,12.786077284812928
2016-01-08,34.7438279951464,B,11.625463485717772,11.800604248046874,12.188416862487793,12.317538976669312,12.709373378753662,12.446777868270875,12.773306250572205
2016-01-11,33.33493963806764,B,11.312707901000977,11.620100975036621,12.06331558227539,12.273753595352172,12.655222473144532,12.44426836013794,12.7585280418396
2016-01-12,33.35754797506663,B,11.464619636535645,11.570060539245604,11.93285322189331,12.229968309402466,12.606254386901856,12.442125158309937,12.745130152702332
2016-01-13,32.657676922744386,B,11.196544647216797,11.444959831237792,11.792561244964599,12.1607159614563,12.55120994567871,12.434995555877686,12.730657896995545
2016-01-14,33.568114140618086,B,11.69694709777832,11.459256553649903,11.714820003509521,12.131227779388428,12.510105247497558,12.429500198364257,12.71944143295288
2016-01-15,33.93405024445341,B,11.446744918823242,11.423512840270996,11.612058544158936,12.095037746429444,12.468464393615722,12.41964059829712,12.706929626464843
2016-01-18,34.97409634198937,B,11.446744918823242,11.45032024383545,11.535210609436035,12.049465084075928,12.435044536590576,12.411465854644776,12.69348669052124
2016-01-19,35.623957752765186,B,11.37526035308838,11.432448387145996,11.501254463195801,11.999424648284911,12.400909824371338,12.40718752861023,12.68008538722992
2016-01-20,36.47282373165107,B,11.151865005493164,11.42351245880127,11.434236145019531,11.920342922210693,12.363200798034669,12.400497922897339,12.66561143875122
2016-01-21,36.31445716506095,B,11.366326332092283,11.357388305664063,11.408322429656982,11.852877855300903,12.335321159362794,12.39373595237732,12.652830548286438
2016-01-22,37.49215034854958,B,11.652268409729004,11.398493003845214,11.411002922058106,11.799709892272949,12.318879337310792,12.39417866706848,12.642410502433776
2016-01-25,38.07261040784367,B,11.464619636535645,11.402067947387696,11.426194095611573,11.744754838943482,12.293323020935059,12.39274489402771,12.631096549034119
2016-01-26,39.018366485658795,B,11.759499549865724,11.478915786743164,11.45568208694458,11.694267654418946,12.274200458526611,12.3909787940979,12.621833395957946
2016-01-27,40.522904776572744,C,11.67014217376709,11.582571220397949,11.503041839599609,11.647801542282105,12.250967407226563,12.389471960067748,12.611857419013978
2016-01-28,41.69348509255813,C,11.777371406555176,11.664780235290527,11.511084270477294,11.612952136993409,12.23166612625122,12.39063362121582,12.6021959066391
2016-01-29,42.176219553692654,C,11.929278373718262,11.72018222808838,11.559337615966797,11.585698080062866,12.212543544769288,12.393314352035523,12.593426928520202
2016-02-01,42.70571945971255,C,11.7237548828125,11.77200927734375,11.587038612365722,11.56112461090088,12.188595600128174,12.39528021812439,12.583452982902527
2016-02-02,41.71975322989494,C,11.232287406921388,11.666566848754885,11.572741317749024,11.536997890472412,12.152316284179687,12.391616554260255,12.56929247379303
2016-02-03,40.97685983838475,C,11.33951473236084,11.600441360473633,11.591506290435792,11.51287121772766,12.118181514739991,12.388846445083619,12.556554880142212
2016-02-04,40.343667299778375,B,11.41993808746338,11.528954696655273,11.5968674659729,11.502594947814941,12.085655212402344,12.385540189743041,12.544618458747864
2016-02-05,37.79929116999045,B,10.651459693908691,11.273390960693359,11.49678659439087,11.453894758224488,12.041869792938233,12.377408590316772,12.527243432998658
2016-02-08,34.5431612098237,B,10.06169891357422,10.940979766845704,11.356494522094726,11.39134430885315,11.984680728912354,12.362753896713256,12.506298861503602
