Date,GRADE,GPS,MAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-06-07,48.60753815916775,A,5.597761154174805,5.617402744293213,5.447996950149536,5.263860058784485,5.244665441513061,5.176404666900635,5.106912680864334
1988-06-08,48.716389715093335,A,5.671416759490967,5.651775360107422,5.499555492401123,5.2970047235488895,5.2548544979095455,5.189327759742737,5.100454677343368
1988-06-09,48.63225139033045,A,5.6468658447265625,5.651775360107422,5.533928060531617,5.328921842575073,5.264552536010743,5.2012714004516605,5.093509999513626
1988-06-10,48.681379662063115,A,5.818727016448975,5.686147594451905,5.587941455841064,5.370659637451172,5.2776877975463865,5.212976512908935,5.088637698888778
1988-06-13,48.6539039415988,A,5.818727016448975,5.710699558258057,5.641954851150513,5.405031847953796,5.294247989654541,5.224681625366211,5.083765398263932
1988-06-14,48.801603168383565,A,5.843282222747803,5.759803771972656,5.688603258132934,5.446769785881043,5.307874355316162,5.23785548210144,5.079137161970139
1988-06-15,48.82660533705183,A,5.843282222747803,5.794176864624023,5.722976112365723,5.492190432548523,5.318075685501099,5.2498061466217045,5.074872857332229
1988-06-16,48.73884621751375,A,5.671416759490967,5.799087047576904,5.725431203842163,5.5228798389434814,5.3228825664520265,5.258081026077271,5.069264005422593
1988-06-17,48.23343651108993,A,5.450451850891113,5.725432014465332,5.705789804458618,5.535155534744263,5.3218022727966305,5.262433743476867,5.062792943716049
1988-06-20,47.761423955601025,A,5.475003242492676,5.656687259674072,5.6836934089660645,5.551114130020141,5.322784309387207,5.265564136505127,5.056687244176865
1988-06-21,47.39183031234335,A,5.6468658447265625,5.617403984069824,5.68860387802124,5.568300414085388,5.326221561431884,5.271636347770691,5.051683484315872
1988-06-22,47.19341280455148,P,5.769625186920166,5.602672576904297,5.6984247207641605,5.598990106582642,5.33162299156189,5.279180798530579,5.0480213534832
1988-06-23,47.27456893263045,P,5.769625186920166,5.6223142623901365,5.710700654983521,5.622314357757569,5.34488091468811,5.286725249290466,5.044237912893295
1988-06-24,47.627425492814176,P,5.745073318481445,5.6812385559082035,5.703335285186768,5.645638370513916,5.355683622360229,5.2950027513504025,5.04008908867836
1988-06-27,47.863590536330605,A,5.622313022613525,5.710700511932373,5.683693885803223,5.662824368476867,5.363540115356446,5.302786593437195,5.03581169962883
1988-06-28,47.90712305484012,A,5.671416759490967,5.715610694885254,5.666507339477539,5.6775552988052365,5.37237868309021,5.30934895992279,5.030688067674637
1988-06-29,47.77159578720852,A,5.6468658447265625,5.691058826446533,5.646865701675415,5.684920907020569,5.381708307266235,5.31493188381195,5.026048206090927
1988-06-30,47.706926330029745,A,5.794171333312988,5.695968055725098,5.659141159057617,5.69228618144989,5.393492975234985,5.321987862586975,5.022872713804245
1988-07-01,47.601420989239415,A,5.720520496368408,5.69105749130249,5.686148023605346,5.695968914031982,5.398894348144531,5.32855197429657,5.01957158446312
1988-07-04,47.61826261081621,A,5.720520496368408,5.710698986053467,5.71069974899292,5.697196578979492,5.404295721054077,5.335116086006164,5.016391760110855
1988-07-05,47.67437228198569,A,5.745073318481445,5.725430297851562,5.720520496368408,5.704562187194824,5.4116612243652344,5.341191811561584,5.013092085123062
1988-07-06,47.78866178547847,A,5.745073318481445,5.745071792602539,5.718065309524536,5.708245015144348,5.4204998874664305,5.347756810188294,5.0105202567577365
1988-07-07,47.670777020001076,A,5.671416759490967,5.720520877838135,5.708244466781617,5.709472560882569,5.429338455200195,5.353829884529114,5.007337535619736
1988-07-08,47.572056208818516,A,5.6468658447265625,5.705789947509766,5.698423719406128,5.700879502296448,5.4396501159667965,5.359168181419372,5.003789438009262
1988-07-11,47.483480300585136,P,5.671416759490967,5.695969200134277,5.703334093093872,5.693513989448547,5.4489796924591065,5.364018039703369,5.0007280147075654
1988-07-12,47.22695335570169,P,5.450451850891113,5.637044906616211,5.681237602233887,5.673872470855713,5.453398962020874,5.367147550582886,4.998017452955246
1988-07-13,47.00928531667449,P,5.475003242492676,5.583030891418457,5.664051342010498,5.655458521842957,5.461746454238892,5.370277943611145,4.995065742731095
1988-07-14,46.9043968154489,P,5.475003242492676,5.543748188018799,5.632134532928466,5.645637845993042,5.47009394645691,5.373408336639404,4.9924779379367825
1988-07-15,46.82982978598796,P,5.425901412963867,5.49955530166626,5.6026726245880125,5.64441032409668,5.478441505432129,5.375558409690857,4.990008560419082
1988-07-18,46.757997879745744,P,5.474231243133545,5.460118198394776,5.578043699264526,5.644371724128723,5.4892287445068355,5.376968564987183,4.9883873546123505
1988-07-19,46.77935834949836,P,5.350937366485596,5.440215301513672,5.538630104064941,5.629575300216675,5.495094919204712,5.377635087966919,4.985543156862259
1988-07-20,46.81560071994488,P,5.424912929534912,5.430197238922119,5.506614065170288,5.612339687347412,5.503422708511352,5.379041366577148,4.983554059267044
1988-07-21,46.83165617270068,P,5.400256156921387,5.415247821807862,5.47949800491333,5.593871235847473,5.511257362365723,5.380201077461242,4.982048188447952
1988-07-22,46.8535965766896,P,5.350937366485596,5.400255012512207,5.449905157089233,5.5741644382476805,5.518596687316895,5.381846141815186,4.982479282617569
1988-07-25,46.94336584524522,P,5.424912929534912,5.3903913497924805,5.425254774093628,5.56429443359375,5.524469289779663,5.384230961799622,4.987566052675247
1988-07-26,47.11665413737246,P,5.350937366485596,5.3903913497924805,5.415303325653076,5.5482704639434814,5.531317567825317,5.385386753082275,4.991065384149551
1988-07-27,47.13910656561202,P,5.2523040771484375,5.355869579315185,5.393033409118653,5.528542375564575,5.537666263580323,5.38506694316864,4.99394979596138
1988-07-28,47.22379859242801,P,5.326277256011963,5.341073799133301,5.378160810470581,5.505147671699524,5.543039236068726,5.385976133346557,4.998908644914627
1988-07-29,47.407349279709855,P,5.424912929534912,5.355868911743164,5.378061962127686,5.490367293357849,5.547438735961914,5.388850255012512,5.005334738492966
1988-08-01,47.49791269175619,P,5.449573516845703,5.360801029205322,5.375596189498902,5.476819944381714,5.553313579559326,5.3912370491027835,5.013345191478729
1988-08-02,47.75043750138223,P,5.597525119781494,5.410118579864502,5.400254964828491,5.469442534446716,5.5592012786865235,5.396326565742493,5.022338914871216
1988-08-03,48.02941581118923,A,5.4988884925842285,5.45943546295166,5.407652521133423,5.4571332931518555,5.566062421798706,5.399451141357422,5.029865421056748
1988-08-04,48.0729667726101,A,5.375598907470703,5.469299793243408,5.405186796188355,5.442342400550842,5.5675115966796875,5.399141054153443,5.0344620954990384
1988-08-05,47.968891560519175,A,5.400256156921387,5.464368438720703,5.410118675231933,5.430011916160583,5.569944858551025,5.397609672546387,5.037355719804764
1988-08-08,47.72745941418406,A,5.2523040771484375,5.42491455078125,5.392857789993286,5.409056282043457,5.569419078826904,5.396311297416687,5.039996613264083
1988-08-09,47.30128299831018,P,5.227646827697754,5.350938892364502,5.380528736114502,5.397916030883789,5.566436052322388,5.392809185981751,5.043731774091721
1988-08-10,46.8957919747132,B,5.129009246826172,5.2769630432128904,5.368199253082276,5.380616331100464,5.559025163650513,5.388076062202454,5.047095500230789
1988-08-11,46.61200322566298,B,5.055034160614014,5.212850093841553,5.3410749435424805,5.359617877006531,5.5471885299682615,5.383826417922974,5.049845839738846
1988-08-12,46.442112628976055,B,5.153668880462647,5.163532638549805,5.313950538635254,5.346006250381469,5.537324590682983,5.38252025604248,5.0535763895511625
1988-08-15,46.27452036700655,B,4.9563984870910645,5.10435152053833,5.26463303565979,5.320114612579346,5.5225332164764405,5.3799752998352055,5.057051109075546
1988-08-16,46.188737191686215,B,5.030374050140381,5.064896965026856,5.207917928695679,5.304086446762085,5.511185474395752,5.377925457954407,5.060165184736252
1988-08-17,46.13955608841002,B,4.981059074401856,5.035306930541992,5.156134986877442,5.2818937540054325,5.4973783206939695,5.3761164093017575,5.062423905134201
1988-08-18,46.139040444829156,B,4.931739807128906,5.0106480598449705,5.111749076843262,5.2584679365158085,5.483075799942017,5.37381416797638,5.063827248811722
1988-08-19,46.08904699505979,B,5.005715847015381,4.981057453155517,5.072295045852661,5.241206860542297,5.466815576553345,5.372251687049865,5.066818033456802
1988-08-22,46.15172652517416,B,4.907079219818115,4.971193599700928,5.037772560119629,5.215315175056458,5.448582620620727,5.371415305137634,5.068463326692581
1988-08-23,46.094738657684076,B,4.857765197753906,4.9366718292236325,5.000784397125244,5.190656566619873,5.428872280120849,5.368373317718506,5.069740306138993
1988-08-24,46.09222763401968,B,4.88242244720459,4.91694450378418,4.976125717163086,5.172162485122681,5.409655084609986,5.363865385055542,5.070166510343552
1988-08-25,46.1080224600774,B,4.833104610443115,4.897217464447022,4.953932762145996,5.147503852844238,5.392888841629028,5.357885704040528,5.072537738084793
1988-08-26,45.98796342249668,B,4.759129524230957,4.8479001998901365,4.914478826522827,5.114214682579041,5.379062395095826,5.350432333946228,5.074173828363419
1988-08-29,46.00684738008466,B,4.833104610443115,4.833105278015137,4.902149438858032,5.083391237258911,5.366224422454834,5.34450436592102,5.07654505610466
1988-08-30,46.052320784601164,B,4.833104610443115,4.8281731605529785,4.8824224948883055,5.0451702117919925,5.349949197769165,5.338085379600525,5.079159792661667
1988-08-31,46.02001931136726,B,4.783789157867432,4.8084465026855465,4.862695503234863,5.009415245056152,5.33023247718811,5.330927734375,5.081527951955795
1988-09-01,46.05967883805058,B,4.808447360992432,4.80351505279541,4.850366258621216,4.981057667732239,5.311008920669556,5.327944917678833,5.0840194022655485
1988-09-02,46.299709518015455,B,4.931739807128906,4.838037109375,4.8429686546325685,4.957631850242615,5.294742250442505,5.325212936401368,5.087127314805985
1988-09-05,46.45797227140071,B,4.931739807128906,4.857764148712159,4.845434713363647,4.941603636741638,5.280930786132813,5.322235450744629,5.091574560403824
1988-09-06,46.669011973376875,B,4.931739807128906,4.877491188049317,4.852832174301147,4.926808285713196,5.266137247085571,5.319257965087891,5.096630573272705
1988-09-07,46.89734363065398,B,4.88242244720459,4.897217845916748,4.852832174301147,4.9144789457321165,5.250848379135132,5.3162783432006835,5.100709462165833
1988-09-08,47.19181058874457,C,5.055034160614014,4.946535205841064,4.875025129318237,4.9144789457321165,5.236065635681152,5.314779305458069,5.106868973970413
1988-09-09,47.326137188337476,C,5.030374050140381,4.9662620544433596,4.90214958190918,4.908314204216003,5.222262706756592,5.310578527450562,5.113270437717437
1988-09-12,47.3587739125368,C,4.9563984870910645,4.971193790435791,4.914478969573975,4.908314204216003,5.206980266571045,5.305637993812561,5.1188150155544285
1988-09-13,47.461128634186046,C,5.07969331741333,5.000784492492675,4.9391378402709964,4.9107801675796505,5.193672666549682,5.302666945457458,5.124245545864105
1988-09-14,47.630732374927014,C,5.10435152053833,5.045170307159424,4.971194076538086,4.916944789886474,5.18085823059082,5.300679059028625,5.129068832397461
1988-09-15,47.53096498463293,C,5.005715847015381,5.035306644439697,4.990920925140381,4.920643591880799,5.1675442123413085,5.298441333770752,5.13327716588974
1988-09-16,47.49948156910082,C,5.030374050140381,5.035306644439697,5.0007843494415285,4.9218765020370485,5.155214376449585,5.297432246208191,5.137852318286896
1988-09-19,47.514029493765314,C,5.005715847015381,5.04517011642456,5.008181953430176,4.926808333396911,5.141900358200073,5.29544002532959,5.141330111026764
1988-09-20,47.4373914620871,C,5.005715847015381,5.03037462234497,5.015579557418823,4.934205865859985,5.133005638122558,5.293202300071716,5.144807903766632
1988-09-21,47.419354299414344,C,5.129009246826172,5.035306167602539,5.040238237380981,4.946535205841064,5.1260857582092285,5.29391610622406,5.148293392658234
1988-09-22,47.503004636698144,C,5.10435152053833,5.0550333023071286,5.045169973373413,4.960097551345825,5.118672723770142,5.294383335113525,5.152020854949951
1988-09-23,47.580548686601155,C,5.10435152053833,5.069828796386719,5.052567720413208,4.977358651161194,5.112241725921631,5.29534161567688,5.154774270057678
1988-09-26,47.70860294773865,A,5.129009246826172,5.094487476348877,5.069828796386719,4.992153882980347,5.105337285995484,5.29728301525116,5.158381521701813
1988-09-27,47.80528217538398,A,5.10435152053833,5.114214611053467,5.072294616699219,5.005716228485108,5.100405569076538,5.297750244140625,5.161987223625183
1988-09-28,47.71976661456808,A,5.055034160614014,5.099419593811035,5.067362880706787,5.019278478622437,5.09300799369812,5.298215351104736,5.1651028370857235
1988-09-29,47.772713029164414,A,5.17832612991333,5.114214515686035,5.084623908996582,5.0377724170684814,5.088569393157959,5.299913377761841,5.1688349103927616
1988-09-30,47.87053065053473,A,5.2523040771484375,5.143805027008057,5.106816911697388,5.053800630569458,5.086596727371216,5.302596707344055,5.172936873435974
1988-10-03,47.851536080012885,A,5.17832612991333,5.153668403625488,5.124077939987183,5.0661299467086796,5.081664991378784,5.303067140579223,5.177155966758728
1988-10-04,47.89517194614236,A,5.17832612991333,5.168463325500488,5.141338968276978,5.0784592628479,5.078212766647339,5.3047651672363285,5.181496810913086
1988-10-05,47.97374714449571,A,5.10435152053833,5.178326797485352,5.138873195648193,5.089555716514587,5.075253715515137,5.306459989547729,5.185711295604706
1988-10-06,47.984137432780436,A,5.2523040771484375,5.193122386932373,5.153668451309204,5.099419212341308,5.073774251937866,5.308406744003296,5.19090906381607
1988-10-07,48.15387476735041,A,5.548209190368652,5.252303409576416,5.198054218292237,5.125310969352722,5.076240177154541,5.311839456558228,5.197586357593536
1988-10-10,48.35441389205419,A,5.4988884925842285,5.316415882110595,5.235042142868042,5.15243546962738,5.077226476669312,5.315270028114319,5.20183972120285
1988-10-11,48.39618704007719,A,5.400256156921387,5.360801887512207,5.264632606506348,5.168463611602784,5.073281097412109,5.316241188049316,5.204621357917786
1988-10-12,48.38446061391361,A,5.227646827697754,5.385460948944091,5.281893873214722,5.174628376960754,5.06785626411438,5.316959342956543,5.2064176321029665
1988-10-13,48.37505132800798,A,5.375598907470703,5.410119915008545,5.301621150970459,5.193122529983521,5.06785626411438,5.317683930397034,5.207852759361267
1988-10-14,48.08243820547867,A,5.350937366485596,5.370665550231934,5.311484479904175,5.209150695800782,5.066869888305664,5.318407373428345,5.2121003007888795
1988-10-17,47.84441279799708,A,5.325180530548096,5.335923957824707,5.3261699199676515,5.225123929977417,5.068327417373657,5.318873248100281,5.215240492820739
1988-10-18,47.74444902977888,A,5.300411701202393,5.315955066680909,5.338378477096557,5.239858722686767,5.06978271484375,5.318109383583069,5.218501472473145
1988-10-19,47.81211711683658,A,5.325180530548096,5.335461807250977,5.3604613780975345,5.249667286872864,5.073706140518189,5.31636565208435,5.222253258228302
1988-10-20,47.84745257846587,A,5.424252510070801,5.345192527770996,5.3776562213897705,5.265662336349488,5.081090507507324,5.314139518737793,5.227356643676758
1988-10-21,47.98328565758802,A,5.523324489593506,5.379669952392578,5.375167751312256,5.2866109848022464,5.088483619689941,5.312904105186463,5.2328330779075625
1988-10-24,48.0356772310844,A,5.399486064910889,5.3945310592651365,5.365227508544922,5.300134825706482,5.0973453712463375,5.309939293861389,5.237690320014954
1988-10-25,48.14675091608094,A,5.449019432067871,5.424252605438232,5.37010383605957,5.317368221282959,5.105718278884888,5.30845187664032,5.2424282717704775
1988-10-26,48.185473168492244,A,5.399486064910889,5.439113712310791,5.387287759780884,5.334590816497803,5.1140868186950685,5.305732569694519,5.247530164718628
1988-10-27,48.088394127417644,A,5.349945545196533,5.424252319335937,5.384722423553467,5.343171787261963,5.122450933456421,5.302763366699219,5.252017383575439
1988-10-28,47.8597718053932,A,5.300411701202393,5.3796697616577145,5.379669857025147,5.3455771684646605,5.128344850540161,5.297580213546753,5.255278363227844
1988-10-31,47.76251292802967,A,5.300411701202393,5.359854888916016,5.377192974090576,5.351681447029113,5.136211500167847,5.292397060394287,5.258539342880249
1988-11-01,47.58427258225183,A,5.2756428718566895,5.325179576873779,5.374716091156006,5.356547284126282,5.144569053649902,5.286720666885376,5.262288074493409
1988-11-02,47.43664453688776,P,5.300411701202393,5.30536470413208,5.372239208221435,5.366350293159485,5.152928838729858,5.281291961669922,5.265549054145813
1988-11-03,47.275733114814244,P,5.176569938659668,5.270689582824707,5.347470951080322,5.362563586235046,5.1597981452941895,5.276343493461609,5.2672122597694395
1988-11-04,47.21191537328237,P,5.201335906982422,5.250874423980713,5.315272092819214,5.345219922065735,5.168642272949219,5.273852334022522,5.268143038749695
1988-11-07,47.07861858850447,P,5.176569938659668,5.226106071472168,5.292980480194092,5.329103994369507,5.17551157951355,5.2708680009841915,5.2682160687446595
1988-11-08,46.969356785751835,P,5.176569938659668,5.2062914848327635,5.265735530853272,5.317919683456421,5.182380886077881,5.266165041923523,5.268900694847107
1988-11-09,46.79274607847191,P,5.102265357971191,5.166662216186523,5.236013460159302,5.311650609970092,5.188750410079956,5.259491443634033,5.269336121082306
1988-11-10,46.778606346801205,P,5.127033233642578,5.156754875183106,5.213722229003906,5.299222326278686,5.195122127532959,5.253065524101257,5.269895386695862
1988-11-11,46.65319700147816,P,4.978423118591309,5.112172317504883,5.181523370742798,5.280596613883972,5.196055793762207,5.245399022102356,5.270200886726379
1988-11-14,46.56397045625124,P,4.978423118591309,5.072542953491211,5.149324512481689,5.263258743286133,5.196989459991455,5.238960123062133,5.2708733582496645
1988-11-15,46.43993012678945,P,4.953654766082764,5.02795991897583,5.117125701904297,5.245920896530151,5.197427759170532,5.231782503128052,5.270565731525421
1988-11-16,46.32828469620902,P,4.904118537902832,4.988330554962158,5.0774963855743405,5.224867796897888,5.197861680984497,5.224355030059814,5.269643456935882
1988-11-17,46.128852673129664,B,4.879351615905762,4.938794231414795,5.04777455329895,5.197622752189636,5.194348030090332,5.215206832885742,5.268597347736359
1988-11-18,46.124431472024916,B,4.928884983062744,4.928886604309082,5.020529460906983,5.167900776863098,5.192318248748779,5.207290477752686,5.267921226024628
1988-11-21,46.0622747183668,B,4.854581832885742,4.904118347167969,4.98833065032959,5.140655565261841,5.190281915664673,5.198631091117859,5.266873588562012
1988-11-22,45.947670831316366,B,4.780277252197266,4.8694428443908695,4.94870138168335,5.107218456268311,5.184293594360351,5.188983130455017,5.265087471008301
1988-11-23,45.873380726904294,B,4.75550651550293,4.839720439910889,4.914025497436524,5.075019478797913,5.177316694259644,5.179087462425232,5.263422136306763
1988-11-24,45.87237977025691,B,4.75550651550293,4.814951419830322,4.876872825622558,5.045297527313233,5.172312507629394,5.169928359985351,5.261879122257232
1988-11-25,45.772461059621776,B,4.705971717834473,4.770368766784668,4.849627685546875,5.015575528144836,5.165824460983276,5.16051941871643,5.259843800067902
1988-11-28,45.80332065887379,B,4.805046558380127,4.760461711883545,4.8322900295257565,4.990807271003723,5.161811075210571,5.151855716705322,5.257936878204346
1988-11-29,45.94257567112506,B,4.780277252197266,4.760461711883545,4.814952278137207,4.966038990020752,5.157302303314209,5.1451539707183835,5.256150760650635
1988-11-30,46.14636456508905,B,4.879351615905762,4.785230731964111,4.8124755859375,4.94498598575592,5.1523091506958005,5.139197454452515,5.25473769903183
1988-12-01,46.30618095426585,B,4.829814434051514,4.800092315673828,4.807521867752075,4.927648210525513,5.146818408966064,5.132745566368103,5.253076951503754
1988-12-02,46.55455648830238,B,4.904118537902832,4.8397216796875,4.805045223236084,4.912787342071534,5.142813749313355,5.127527737617493,5.251543073654175
1988-12-05,46.70088358060232,B,4.928884983062744,4.864489364624023,4.812475538253784,4.900403094291687,5.138811264038086,5.122074275016785,5.249521420001984
1988-12-06,46.814005603485896,C,4.879351615905762,4.884304237365723,4.822382974624634,4.885542178153992,5.134311265945435,5.117358417510986,5.247496752738953
1988-12-07,46.91799373934227,C,4.978423118591309,4.904118537902832,4.8446746349334715,4.879350066184998,5.13277904510498,5.11289351940155,5.2459674429893495
1988-12-08,46.99808494594308,C,4.928884983062744,4.923932647705078,4.862012481689453,4.869442653656006,5.1277902221679685,5.108179807662964,5.244190442562103
1988-12-09,46.98541762124858,C,4.879351615905762,4.918979263305664,4.879350471496582,4.8644890785217285,5.120331172943115,5.103463950157166,5.242655045986176
1988-12-12,46.97536190231599,C,4.904118537902832,4.914025974273682,4.8892576694488525,4.8607738494873045,5.114847021102905,5.098256006240844,5.2412434840202335
1988-12-13,46.953321228192486,C,4.854581832885742,4.909072017669677,4.8966881275177006,4.855820202827454,5.1083721351623534,5.093292450904846,5.239339601993561
1988-12-14,46.8567358302921,B,4.879351615905762,4.889257717132568,4.8966881275177006,4.8545818567276005,5.103872137069702,5.08956292629242,5.23731493473053
1988-12-15,46.70736966730002,B,4.75550651550293,4.854582023620606,4.889257335662842,4.848389601707458,5.093936185836792,5.083855218887329,5.234915676116944
1988-12-16,46.652768147301536,B,4.879351615905762,4.854582023620606,4.886780643463135,4.845912933349609,5.080559034347534,5.078399605751038,5.233624930381775
1988-12-19,46.76077163583554,B,5.077497005462647,4.889257717132569,4.901641845703126,4.857058691978454,5.072131204605102,5.074678840637207,5.232957944869995
1988-12-20,46.82337045877107,C,4.953654766082764,4.909072303771973,4.909072160720825,4.86572756767273,5.06319917678833,5.0682401371002195,5.232283351421356
1988-12-21,46.909440831294056,C,4.978423118591309,4.928886604309082,4.909072160720825,4.876873397827149,5.058214702606201,5.063035483360291,5.231243312358856
1988-12-22,47.070030032474335,C,4.928884983062744,4.963562297821045,4.909072160720825,4.885542321205139,5.049280424118042,5.058568344116211,5.228854699134827
1988-12-23,47.17885883675553,C,4.978423118591309,4.983376598358154,4.91897931098938,4.899164891242981,5.041830139160156,5.05435001373291,5.2259798431396485
1988-12-26,47.08190174728881,C,4.978423118591309,4.9635618209838865,4.926409769058227,4.90783371925354,5.03489499092102,5.051611204147338,5.223961250782013
1988-12-27,47.084341159456955,C,4.978423118591309,4.968515491485595,4.938793897628784,4.917741012573242,5.028455219268799,5.049118967056274,5.220964076519013
1988-12-28,47.150590502720654,C,5.102265357971191,4.993283939361572,4.961085271835327,4.9288866996765135,5.023996915817261,5.048851528167725,5.218463795185089
1988-12-29,47.30318908601139,C,5.127033233642578,5.032913589477539,4.998237943649292,4.943747639656067,5.0180525302886965,5.04957151889801,5.216698968410492
1988-12-30,47.31125434204102,C,5.027958869934082,5.042820739746094,5.013098669052124,4.949939656257629,5.008145217895508,5.0483144187927245,5.215417337417603
1989-01-02,47.35866034176082,C,5.027958869934082,5.052727890014649,5.008144855499268,4.954893350601196,5.000714673995971,5.049030022621155,5.21450266122818
1989-01-03,47.34498052255778,C,4.978423118591309,5.052727890014649,5.010621690750122,4.959846925735474,4.99130274772644,5.048510513305664,5.213217985630036
1989-01-04,47.27427052570504,C,5.052728176116943,5.042820453643799,5.018052196502685,4.963562178611755,4.984367589950562,5.049227204322815,5.212671806812287
1989-01-05,47.195616542766636,C,5.102265357971191,5.037866878509521,5.03539023399353,4.972231197357178,4.979413986206055,5.0509324598312375,5.212373313903808
1989-01-06,47.25151840276896,C,5.077497005462647,5.0477745056152346,5.045297622680664,4.982138466835022,4.9749556922912594,5.051650271415711,5.211950979232788
1989-01-09,47.349084872485776,C,5.101386070251465,5.062459945678711,5.057593917846679,4.992001843452454,4.970975179672241,5.053593339920044,5.212504322528839
1989-01-10,47.403344175662376,C,5.0018463134765625,5.067144584655762,5.059936237335205,4.999365067481994,4.9654992485046385,5.055034151077271,5.211703734397888
1989-01-11,47.39190535884833,C,5.0267333984375,5.061945629119873,5.052383041381836,5.006734156608582,4.9600256824493405,5.0564772605896,5.210171322822571
1989-01-12,47.28894297678653,C,4.976962566375732,5.036885070800781,5.037375974655151,5.017806959152222,4.956033535003662,5.057915840148926,5.207900772094726
1989-01-13,47.20918491280897,B,5.0018463134765625,5.021754932403565,5.0347647190094,5.023931694030762,4.952043743133545,5.060343008041382,5.2053876709938045
1989-01-16,47.022134982747225,B,4.952075958251953,4.991892910003662,5.027176427841186,5.017660641670227,4.947553863525391,5.0615327215194705,5.203018543720245
1989-01-17,46.93118365143871,B,4.927191734313965,4.976961994171143,5.022053289413452,5.016337490081787,4.942566299438477,5.062473592758178,5.200279486179352
1989-01-18,46.88838760588224,B,4.952075958251953,4.962030506134033,5.0119880676269535,5.015020132064819,4.939562511444092,5.064156460762024,5.197542097568512
1989-01-19,46.89214780363611,B,4.927191734313965,4.95207633972168,4.99448070526123,5.01493546962738,4.935565681457519,5.065343904495239,5.1966444110870365
1989-01-20,46.81831338454658,B,4.877421855926514,4.92719144821167,4.974473190307617,5.00988540649414,4.933545656204224,5.064800724983216,5.195006830692291
1989-01-23,46.761483355531794,B,4.802769184112549,4.897330093383789,4.944611501693726,5.001102709770203,4.930032577514648,5.063511018753052,5.19287323474884
1989-01-24,46.78605477347876,B,4.902308940887451,4.892353534698486,4.934657764434815,4.99729700088501,4.929005661010742,5.063216710090638,5.191237337589264
1989-01-25,46.932548842948485,B,5.076500415802002,4.917238426208496,4.939634466171265,4.99600875377655,4.932453298568726,5.065157489776611,5.190717916488648
1989-01-26,47.00373633113085,B,5.0018463134765625,4.932169342041016,4.942122840881348,4.989749407768249,4.934903192520141,5.064625611305237,5.189702458381653
1989-01-27,47.107061391057805,B,4.976962566375732,4.952077484130859,4.939634466171265,4.987199592590332,4.935864744186401,5.06409149646759,5.1873350119590755
1989-01-30,47.348137508379615,A,5.0267333984375,4.996870326995849,4.947100210189819,4.987138319015503,4.939307775497436,5.064794845581055,5.185216419696808
1989-01-31,47.487935935628826,A,5.051616191864014,5.026731777191162,4.959542655944825,4.990797972679138,4.944734554290772,5.064514074325562,5.18359050989151
1989-02-01,47.46396564809652,C,5.076500415802002,5.026731777191162,4.971985101699829,4.991986584663391,4.951154432296753,5.064235563278198,5.182457311153412
1989-02-02,47.573658702233075,A,5.1262712478637695,5.051616764068603,4.99189305305481,4.99318687915802,4.95856972694397,5.0654411172866824,5.181941225528717
1989-02-03,47.73111200141633,A,5.1262712478637695,5.081478500366211,5.016777992248535,4.995625591278076,4.966975717544556,5.066400089263916,5.181916167736054
1989-02-06,47.788445372050084,A,5.1262712478637695,5.101386070251465,5.049128198623658,4.996869850158691,4.973400211334228,5.0676056432724,5.181522834300995
1989-02-07,47.93019086271326,A,5.250694751739502,5.141201782226562,5.083966779708862,5.009312272071838,4.982808561325073,5.070055432319641,5.181628866195679
1989-02-08,48.058194111595895,A,5.250694751739502,5.1760406494140625,5.101386213302613,5.020510339736939,4.990235424041748,5.071272287368775,5.182594196796417
1989-02-09,48.16888020478175,A,5.300463676452637,5.210879135131836,5.13124794960022,5.0366853952407835,4.999648408889771,5.073233408927917,5.183808372020722
1989-02-10,48.20646208303922,A,5.250694751739502,5.235763835906982,5.158621168136596,5.049127817153931,5.0065799331665035,5.07469684123993,5.185019228458405
1989-02-13,48.341538288096935,A,5.350235462188721,5.280556678771973,5.190971374511719,5.069035792350769,5.015006942749023,5.076909103393555,5.187096059322357
1989-02-14,48.327219950976485,A,5.325348854064941,5.29548749923706,5.218344640731812,5.088943648338318,5.023926887512207,5.079119076728821,5.188434660434723
1989-02-15,48.33016329223682,A,5.300463676452637,5.305441284179688,5.240740966796875,5.106363034248352,5.0303676986694335,5.081573371887207,5.189894361495972
1989-02-16,48.172858536603336,A,5.200925827026367,5.285533714294433,5.248206424713135,5.1200497388839725,5.035808515548706,5.081799368858338,5.190856373310089
1989-02-17,48.18388741192707,A,5.325348854064941,5.300464534759522,5.268114185333252,5.142446088790893,5.04472846031189,5.082529816627503,5.192563261985779
1989-02-20,48.08991639118809,A,5.325348854064941,5.2954872131347654,5.2880219459533695,5.1685750722885135,5.053153066635132,5.084000043869018,5.193533592224121
1989-02-21,47.99677419204017,A,5.275581359863281,5.285533714294433,5.290510606765747,5.187238693237305,5.061573057174683,5.084972596168518,5.194868881702423
1989-02-22,47.80334184025094,A,5.1262712478637695,5.25069522857666,5.278068256378174,5.189727234840393,5.066511449813842,5.085191793441773,5.195825891494751
1989-02-23,47.73628230279692,A,5.1262712478637695,5.2357643127441404,5.260649013519287,5.195948481559753,5.073926744461059,5.083931465148925,5.196169104576111
1989-02-24,47.45761370685864,P,5.101386070251465,5.190971755981446,5.245718145370484,5.20216965675354,5.078367433547974,5.079463233947754,5.19565134525299
