Date,GRADE,GPS,LUV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-02,,,0.8684651255607605,0.8621325135231018,0.8313741505146026,0.8137335360050202,0.8042959284782409,0.8644118297100067,
1984-05-03,,,0.8639416694641113,0.8684650778770446,0.8386113405227661,0.8162213116884232,0.8073034489154816,0.8631516522169114,
1984-05-04,,,0.8639416694641113,0.8702744007110595,0.8458485305309296,0.8198399066925048,0.808865772485733,0.861855354309082,
1984-05-07,,,0.845848560333252,0.8657510876655579,0.8508242011070252,0.8239108026027679,0.8098856008052826,0.8604142457246781,
1984-05-08,,,0.841325581073761,0.8567045211791993,0.8553475737571716,0.8270770698785782,0.8116278839111328,0.858783392906189,
1984-05-09,,,0.832278847694397,0.8494672656059266,0.8557998895645141,0.8293386578559876,0.8135505294799805,0.8569536769390106,
1984-05-10,,,0.8277556896209717,0.8422300696372986,0.8553475737571716,0.8309218496084213,0.8154730355739593,0.8553316396474838,
1984-05-11,,,0.814186155796051,0.8322789669036865,0.8512766838073731,0.8302433729171753,0.8165821921825409,0.853537786602974,
1984-05-14,,,0.8051391839981079,0.8241370916366577,0.8449440896511078,0.8297910243272781,0.8177813959121704,0.8516534638404846,
1984-05-15,,,0.7960918545722961,0.8150903463363648,0.835897433757782,0.8297910243272781,0.8187996530532837,0.8496786677837371,
1984-05-16,,,0.7870470881462097,0.8060439944267273,0.8277556300163269,0.8295648902654648,0.8199757003784179,0.8476856774091721,
1984-05-17,,,0.7780002355575562,0.7960929036140442,0.8191614866256713,0.8288864135742188,0.8206089603900909,0.8456383585929871,
1984-05-18,,,0.7508607506752014,0.7834278225898743,0.8078533947467804,0.8268509626388549,0.8205184996128082,0.8433196449279785,
1984-05-21,,,0.7599073052406311,0.774381446838379,0.7992592692375183,0.8250417351722718,0.8203375661373138,0.8410913968086242,
1984-05-22,,,0.7508607506752014,0.76533522605896,0.7902127861976623,0.822780179977417,0.8198852407932281,0.8389894580841064,
1984-05-23,,,0.7734770178794861,0.7626212120056153,0.7843326032161713,0.8200662463903428,0.8193424534797669,0.8370775479078293,
1984-05-24,,,0.7463372349739075,0.7562886118888855,0.7761907577514648,0.8157691657543182,0.8178045499324799,0.834605205655098,
1984-05-25,,,0.7463372349739075,0.7553839087486267,0.7694058656692505,0.8103412747383117,0.8155429172515869,0.8320967245101929,
1984-05-28,,,0.7463372349739075,0.752669894695282,0.7635256707668304,0.8042348802089692,0.8139145481586456,0.8296243822574616,
1984-05-29,,,0.7418141961097717,0.750860583782196,0.758097904920578,0.79699766933918,0.8114719986915588,0.8269261533021927,
1984-05-30,,,0.7463372349739075,0.7454326272010803,0.7540269196033478,0.7908912748098373,0.8090294408798218,0.8244176721572876,
1984-05-31,,,0.7734770178794861,0.750860583782196,0.7535745978355408,0.7863680422306061,0.8073106038570405,0.8223251211643219,
1984-06-01,,,0.8051391839981079,0.7626209735870362,0.7590024411678314,0.7834279179573059,0.8068582737445831,0.8205491918325424,
1984-06-04,,,0.8289480805397034,0.7791431427001954,0.7659065186977386,0.7825828939676285,0.8069725871086121,0.8187584328651428,
1984-06-05,,,0.833477795124054,0.7974758625030518,0.7741682231426239,0.7821905046701432,0.807177494764328,0.816940706372261,
1984-06-06,,,0.8108289241790771,0.8103742003440857,0.777903413772583,0.7811180084943772,0.8063866233825684,0.8147158485651016,
1984-06-07,,,0.7927098870277405,0.8142207741737366,0.7825406789779663,0.7793657183647156,0.8055952441692352,0.8122375273704528,
1984-06-08,,,0.7927098870277405,0.8117349147796631,0.7871779441833496,0.7782919049263001,0.8047134053707122,0.8100843864679337,
1984-06-11,,,0.7610020637512207,0.7981457114219666,0.788644427061081,0.7760850489139557,0.8032878696918487,0.8076502984762192,
1984-06-12,,,0.7428829073905945,0.7800267338752747,0.7887512981891632,0.7734246015548706,0.8014999508857727,0.8052156662940979,
1984-06-13,,,0.7292936444282532,0.7637196779251099,0.7870469391345978,0.7705369293689728,0.7992593121528625,0.802825797200203,
1984-06-14,,,0.7202333807945251,0.7492243766784668,0.7817225754261017,0.7676485866308213,0.7973802566528321,0.8006343615055084,
1984-06-15,,,0.7247639894485474,0.7356351971626282,0.7736850559711457,0.7663437485694885,0.7960441410541534,0.7986327540874482,
1984-06-18,,,0.7610020637512207,0.7356351971626282,0.7668904542922974,0.766398486495018,0.7959755694866181,0.7973909503221512,
1984-06-19,,,0.774591326713562,0.7419768810272217,0.7610018074512481,0.767585015296936,0.7959073913097382,0.7959689003229141,
1984-06-20,,,0.7791211009025574,0.7519423723220825,0.7578310251235962,0.7678672194480896,0.7957488715648651,0.7946824789047241,
1984-06-21,,,0.7655320167541504,0.7610020995140075,0.7551132380962372,0.7688269585371017,0.7951376748085022,0.7933053207397461,
1984-06-22,,,0.7655320167541504,0.7691557049751282,0.7523954510688782,0.7697866976261138,0.7938932013511658,0.7921088165044785,
1984-06-25,,,0.7655320167541504,0.7700616955757141,0.7528484463691711,0.770746436715126,0.7929201185703277,0.7912284535169601,
1984-06-26,,,0.756472110748291,0.7664378523826599,0.7542073667049408,0.771479332447052,0.7921277236938477,0.7904833024740219,
1984-06-27,,,0.7519422769546509,0.7610020875930786,0.7564722299575806,0.7717595845460892,0.7913351738452912,0.7903251177072526,
1984-06-28,,,0.747412383556366,0.7573781609535217,0.7591901302337647,0.7704563528299332,0.790452026128769,0.7900313103199005,
1984-06-29,,,0.7700616121292114,0.758284080028534,0.763719892501831,0.7687024742364883,0.7900218629837036,0.7898285132646561,
1984-07-02,,,0.747412383556366,0.7546601533889771,0.7623609244823456,0.7646256893873214,0.789048273563385,0.7894895452260972,
1984-07-03,,,0.7383528351783752,0.7510362982749939,0.758737075328827,0.7598694413900375,0.7878934931755066,0.7891051423549652,
1984-07-04,,,0.7383528351783752,0.7483184099197387,0.7546602487564087,0.7562456369400025,0.7861054360866546,0.7887207394838334,
1984-07-05,,,0.7383528351783752,0.7465065002441407,0.7519423305988312,0.7535277843475342,0.7842269158363342,0.7884266602993012,
1984-07-06,,,0.7338230013847351,0.7392587780952453,0.7487714290618896,0.7505834400653839,0.7818054747581482,0.7884485864639282,
1984-07-09,,,0.7292936444282532,0.7356350302696228,0.7451475918292999,0.7489980190992356,0.779022045135498,0.7884252190589904,
1984-07-10,,,0.7428829073905945,0.7365410447120666,0.7437886714935302,0.7489980190992356,0.7761485350131988,0.7886732369661331,
1984-07-11,,,0.7157042622566223,0.732011330127716,0.7401648700237274,0.748318549990654,0.7730933177471161,0.7886946231126786,
1984-07-12,,,0.7157042622566223,0.7274816155433654,0.736994057893753,0.7480920940637589,0.7701285696029663,0.7887160092592239,
1984-07-13,,,0.6930549740791321,0.7193280100822449,0.7292933940887452,0.746506643295288,0.7667108356952668,0.7877883040904998,
1984-07-16,,,0.6704058647155762,0.7075504541397095,0.7215927422046662,0.7419768333435058,0.7632019817829132,0.7865437912940979,
1984-07-17,,,0.6341686248779297,0.6858075976371765,0.7111743211746215,0.7349556982517242,0.7590588426589966,0.7853433632850647,
1984-07-18,,,0.6115196347236633,0.6649706721305847,0.6984910011291504,0.7265756249427795,0.7546436583995819,0.7840970939397812,
1984-07-19,,,0.5979297757148743,0.6414157748222351,0.6844486951828003,0.7181955128908157,0.75004714012146,0.7827600878477097,
1984-07-20,,,0.6160491108894348,0.6260146021842956,0.6726713061332703,0.71072136759758,0.7460843992233276,0.7813332957029343,
1984-07-23,,,0.5979297757148743,0.6115193843841553,0.6595349192619324,0.7023412555456161,0.741940211057663,0.7798608034849167,
1984-07-24,,,0.5616913437843323,0.5970239281654358,0.6414157629013062,0.6926022171974182,0.7372522008419037,0.7780259269475936,
1984-07-25,,,0.5798106789588928,0.5906821370124817,0.6278264045715332,0.6839956372976304,0.7331074726581573,0.7765415865182876,
1984-07-26,,,0.5979297757148743,0.5906821370124817,0.6160489559173584,0.6765215069055557,0.7295060634613038,0.7750575119256973,
1984-07-27,,,0.6477569341659546,0.5970237016677856,0.6115191519260407,0.6704062730073929,0.7274439871311188,0.7739812433719635,
1984-07-30,,,0.6386981010437012,0.605177366733551,0.6083483755588531,0.6649705588817596,0.7250198030471802,0.772678684592247,
1984-07-31,,,0.6296389698982239,0.6187668919563294,0.6078954100608825,0.6595348656177521,0.7225953674316407,0.7712403041124344,
1984-08-01,,,0.674936056137085,0.6377919673919678,0.6142370522022247,0.6563640266656876,0.7206245481967926,0.7699835008382797,
1984-08-02,,,0.7111744284629822,0.6604408979415893,0.6255615174770355,0.6550051063299179,0.7199212920665741,0.768862920999527,
1984-08-03,,,0.7927098870277405,0.6894314885139465,0.6432275950908661,0.6579494506120682,0.7208487451076507,0.7681958311796189,
1984-08-06,,,0.8108289241790771,0.7238576531410217,0.6645175099372864,0.6620262145996094,0.7221385788917541,0.7680265635251999,
1984-08-07,,,0.8062989711761475,0.7591896533966065,0.6889782726764679,0.6651970177888871,0.7234282743930817,0.7674501365423203,
1984-08-08,,,0.7338230013847351,0.7709670424461365,0.7043795049190521,0.6661029547452927,0.7231779897212982,0.76610371530056,
1984-08-09,,,0.7202333807945251,0.7727788329124451,0.7166098654270172,0.6663294106721878,0.722113116979599,0.7647118604183197,
1984-08-10,,,0.7338230013847351,0.761001455783844,0.7252164721488953,0.668367812037468,0.7206867933273315,0.7637725335359573,
1984-08-13,,,0.7292936444282532,0.7446943998336792,0.7342760264873505,0.6713122010231019,0.7186937046051025,0.7628331458568574,
1984-08-14,,,0.7111744284629822,0.7256694912910462,0.7424295723438263,0.6751624912023544,0.7162476372718811,0.7617125660181046,
1984-08-15,,,0.7247639894485474,0.7238576889038086,0.7474123656749725,0.6808247089385986,0.7145263385772705,0.7604564809799195,
1984-08-16,,,0.7383528351783752,0.7274815797805786,0.7501302063465118,0.6878458619117737,0.7134391975402832,0.7595172208547593,
1984-08-17,,,0.7338230013847351,0.7274815797805786,0.7442415177822113,0.6937345564365387,0.7122614598274231,0.7584874325990677,
1984-08-20,,,0.7383528351783752,0.729293417930603,0.7369939088821411,0.7007557094097138,0.7118084752559661,0.7575481724739075,
1984-08-21,,,0.756472110748291,0.7383529543876648,0.7320112228393555,0.7104947477579117,0.7120802593231201,0.7567901051044464,
1984-08-22,,,0.7338230013847351,0.7401647567749023,0.7320112228393555,0.7181953638792038,0.7121708464622497,0.7557150793075561,
1984-08-23,,,0.7247639894485474,0.7374469876289368,0.7324642837047577,0.7245370745658875,0.7122614586353302,0.7548208576440811,
1984-08-24,,,0.7157042622566223,0.7338232398033142,0.7306524097919465,0.7279344409704208,0.7120802640914917,0.7540622025728225,0.8224532416462899
1984-08-27,,,0.6885252594947815,0.7238577246665955,0.7265755712985993,0.7304257988929749,0.710630728006363,0.7533031487464905,0.8207717901468277
1984-08-28,,,0.6930549740791321,0.7111742973327637,0.7247636258602143,0.7335965991020202,0.7090000009536743,0.7524536961317062,0.8190949413180352
1984-08-29,,,0.6975846290588379,0.7039266228675842,0.7220456898212433,0.7347290277481079,0.7073692715168,0.7515590715408326,0.8176392123103142
1984-08-30,,,0.6839954853057861,0.695772922039032,0.7166099548339844,0.7333700805902481,0.7057385408878326,0.7504381078481674,0.8161155375838279
1984-08-31,56.9308703053373,B,0.6885252594947815,0.6903371214866638,0.712080180644989,0.7281608492136001,0.7041984057426453,0.7490458035469055,0.8147588497400284
1984-09-03,56.927120582646346,B,0.6885252594947815,0.6903371214866638,0.7070974230766296,0.7220456659793854,0.7026582705974579,0.7477891945838928,0.8135645443201065
1984-09-04,56.910848618558475,B,0.674936056137085,0.6867133378982544,0.698943817615509,0.7154775202274323,0.7010275495052337,0.7465776365995407,0.8122842529416084
1984-09-05,56.9068697245128,B,0.6806350946426392,0.6833234310150147,0.6936250269412995,0.7128181248903275,0.6996014058589936,0.7454682898521423,0.8111350616812706
1984-09-06,56.938605437152084,B,0.7033233046531677,0.6871889948844909,0.6914809584617615,0.7119726210832595,0.6987196242809296,0.7445858252048493,0.8100993114709855
1984-09-07,56.96401571435121,B,0.6942480206489563,0.6883335471153259,0.6893353343009949,0.7099938720464707,0.6972033524513245,0.743612607717514,0.8090723782777787
1984-09-10,56.985882941939735,B,0.6897104978561401,0.6885705947875976,0.6894538581371308,0.708014714717865,0.6960493147373199,0.7425487941503525,0.8080408227443695
1984-09-11,57.026610174807466,B,0.6942480206489563,0.692432987689972,0.6895731627941132,0.7071683943271637,0.6951672184467316,0.741530355811119,0.806941635608673
1984-09-12,57.04199169212256,B,0.6942480206489563,0.6951555728912353,0.689239501953125,0.7056425958871841,0.6942851221561432,0.7401952791213989,0.8055353400111198
1984-09-13,57.044508248135934,C,0.7169363498687744,0.6978781819343567,0.6925335884094238,0.7045717716217041,0.6938567924499511,0.7390418541431427,0.8041160354018211
1984-09-14,57.04024857414714,C,0.6942480206489563,0.6978781819343567,0.6931058645248414,0.7025930225849152,0.6930652928352355,0.7374353837966919,0.8026194182038308
1984-09-17,57.039321874167776,C,0.7033233046531677,0.7006007432937622,0.69458566904068,0.7008415460586548,0.6925458860397339,0.7357839655876159,0.8011862376332283
1984-09-18,57.019323852458484,C,0.6897104978561401,0.699693238735199,0.6960631132125854,0.6975034654140473,0.6914824378490448,0.7338154864311218,0.7997211295366288
1984-09-19,57.003088881012566,C,0.6760980486869812,0.696063244342804,0.6956094086170197,0.6946172177791595,0.690690313577652,0.731891815662384,0.7981518226861953
1984-09-20,56.99152318952184,B,0.7078608870506287,0.6942481517791748,0.6960631668567657,0.6937720626592636,0.6905334460735321,0.7303310078382492,0.7967413300275803
1984-09-21,57.0011986754755,B,0.7033233046531677,0.6960632085800171,0.6969706952571869,0.6931530147790909,0.6907388126850128,0.7287248241901397,0.7952900892496109
1984-09-24,56.995446728347936,B,0.6851730346679688,0.6924331545829773,0.6965169489383698,0.6929854035377503,0.6910341560840607,0.727118068933487,0.7937661573290825
1984-09-25,57.00262951674728,B,0.6806350946426392,0.6906180739402771,0.695155656337738,0.6923644095659256,0.6919634854793548,0.7255111640691757,0.7921472784876823
1984-09-26,57.02974756498918,B,0.6942480206489563,0.6942480683326722,0.695155656337738,0.6921975791454316,0.6936180531978607,0.7241308557987213,0.7905422663688659
1984-09-27,57.05122656440974,C,0.7169363498687744,0.6960631608963013,0.695155656337738,0.6938446223735809,0.6959981846809388,0.7230226624011994,0.7891771510243416
1984-09-28,57.07373122892099,C,0.7214732766151428,0.6996931552886962,0.6978781819343567,0.695492023229599,0.6981066679954528,0.7220955336093903,0.7878166601061821
1984-10-01,57.09666362059548,C,0.7033233046531677,0.7033232092857361,0.6978781819343567,0.6962319254875183,0.7002145385742188,0.7210773748159408,0.7863654193282127
1984-10-02,57.110512870495064,C,0.6806350946426392,0.7033232092857361,0.6969706416130066,0.696516877412796,0.7025934135913849,0.7199228072166443,0.7848007375001907
1984-10-03,57.10514440551871,C,0.6760980486869812,0.699693214893341,0.6969706416130066,0.6962900251150131,0.7045191609859467,0.718813316822052,0.783249497115612
1984-10-04,57.0545180494886,B,0.6443355083465576,0.6851730465888977,0.6906181037425995,0.6933406352996826,0.7054472756385803,0.717476669549942,0.7815575140714646
1984-10-05,56.995451885304306,B,0.6443355083465576,0.6697454929351807,0.6847193241119385,0.6908450096845626,0.7053788471221923,0.7164114171266556,0.779865531027317
1984-10-08,56.93960563681648,B,0.6261848211288452,0.6543177962303162,0.6788205027580261,0.6876687258481979,0.7051285815238952,0.7150741922855377,0.778082794547081
1984-10-09,56.91989774592766,B,0.6534096002578735,0.6488726973533631,0.6760979533195496,0.6856268048286438,0.7056039941310882,0.7140996807813644,0.7765445694327354
1984-10-10,56.898853348316656,B,0.6534096002578735,0.6443350076675415,0.6720141112804413,0.6835848838090897,0.705173465013504,0.7128990066051483,0.7749882772564888
1984-10-11,56.91307603824518,B,0.6534096002578735,0.6461498260498046,0.6656614363193512,0.6804085463285446,0.7040181684494019,0.7119697302579879,0.773287467956543
