Date,GRADE,GPS,IP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-06-21,49.755280988686074,B,3.272646427154541,3.265985107421875,3.2868032932281492,3.323027288913727,3.3122688341140747,3.3239792466163633,3.336492171287537
1985-06-24,49.81128673934339,B,3.2893011569976807,3.2709813117980957,3.2834720849990844,3.317614483833313,3.311565375328064,3.321805341243744,3.3350556790828705
1985-06-25,49.83173161460814,B,3.2893011569976807,3.2743122577667236,3.2834720849990844,3.311785352230072,3.310532793998718,3.3197941684722903,3.3339004826545717
1985-06-26,49.8846165651006,B,3.2809743881225586,3.2809739112854004,3.2801413536071777,3.307205355167389,3.3093336772918702,3.318025166988373,3.333346639871597
1985-06-27,49.903436343707305,B,3.264320135116577,3.2793086528778077,3.27681040763855,3.30054349899292,3.308953504562378,3.3162523674964905,3.3329908275604248
1985-06-28,49.94482847357177,B,3.264320135116577,3.277643394470215,3.271814250946045,3.29429806470871,3.3084087705612184,3.3143168234825136,3.333157444000244
1985-07-01,49.9485002116133,B,3.247666120529175,3.269316387176514,3.2701488494873048,3.2880526542663575,3.307695517539978,3.3122960996627806,3.3331202340126036
1985-07-02,49.932666673299536,B,3.247666120529175,3.2609893798828127,3.267650818824768,3.282223415374756,3.306159358024597,3.3099499559402465,3.3330428302288055
1985-07-03,49.889214656584045,B,3.2143542766571045,3.247665357589722,3.264319634437561,3.277643358707428,3.3052736043930055,3.30694522857666,3.3327185070514678
1985-07-04,49.868622349488135,B,3.2143542766571045,3.2376721858978272,3.2584904193878175,3.2738960146903993,3.3042232894897463,3.304835467338562,3.3323539936542512
1985-07-05,49.8734183131686,B,3.2393369674682617,3.232675552368164,3.2551594734191895,3.2709813833236696,3.304001741409302,3.302568733692169,3.3323555111885073
1985-07-08,49.90246401467443,B,3.247666120529175,3.232675552368164,3.250995969772339,3.2672340273857117,3.3046051502227782,3.3003852915763856,3.332559413909912
1985-07-09,49.872176061573576,B,3.189373016357422,3.2210169315338133,3.241003155708313,3.262237620353699,3.3022323083877563,3.2977999377250673,3.332512044906616
1985-07-10,49.96311867273735,B,3.264320135116577,3.231010103225708,3.2393377304077147,3.259739542007446,3.3026750087738037,3.295799491405487,3.3331608986854553
1985-07-11,50.04581583466345,B,3.255990505218506,3.239337348937988,3.2385047674179077,3.2576575875282288,3.303115682601929,3.294044919013977,3.333768104314804
1985-07-12,50.126391251788505,P,3.2893011569976807,3.249330186843872,3.2410028696060182,3.2564085602760313,3.304058003425598,3.292623453140259,3.334662427902222
1985-07-15,50.24277173971431,P,3.3309388160705566,3.2659847259521486,3.2493301391601563,3.2597394943237306,3.3055039405822755,3.2916183638572694,3.3356041967868806
1985-07-16,50.45990724283866,A,3.3475921154022217,3.2976285457611083,3.259322738647461,3.2634867787361146,3.3066246461868287,3.290697498321533,3.336508663892746
1985-07-17,50.568645972439064,A,3.3475921154022217,3.314282941818237,3.2726465225219727,3.268483078479767,3.307909913063049,3.290599546432495,3.3375738775730133
1985-07-18,50.66740623307836,A,3.3559203147888184,3.3342689037323,3.286803126335144,3.2726467728614805,3.3087034320831297,3.290255699157715,3.3382788634300233
1985-07-19,50.73556456160861,A,3.3725743293762207,3.350923538208008,3.30012686252594,3.2776431679725646,3.3093363142013548,3.2899961042404176,3.33906711935997
1985-07-22,50.757639099806916,A,3.38090443611145,3.3609166622161863,3.3134506940841675,3.282223331928253,3.310958662033081,3.290642704963684,3.3398568487167357
1985-07-23,50.794066213904365,A,3.4058837890625,3.3725749969482424,3.335101771354675,3.288052463531494,3.3132452011108398,3.291950569152832,3.3408920335769654
1985-07-24,50.81555786376478,A,3.4058837890625,3.384233331680298,3.3492581367492678,3.294297933578491,3.315696301460266,3.2935052633285524,3.3417664682865142
1985-07-25,50.86400148677405,A,3.430866479873657,3.399222564697266,3.3667457342147826,3.3026252508163454,3.3186470556259153,3.2951452279090883,3.3422835803031923
1985-07-26,50.91905999818092,A,3.455850124359131,3.4158777236938476,3.383400630950928,3.312201750278473,3.320945453643799,3.2966235780715945,3.343046169281006
1985-07-29,50.97531309019496,A,3.4725024700164795,3.4341973304748534,3.39755699634552,3.3234435677528382,3.322610926628113,3.2985153150558473,3.344012587070465
1985-07-30,50.95579049520325,A,3.455850124359131,3.4441905975341798,3.408382797241211,3.333852767944336,3.323776783943176,3.3003228425979616,3.3449359261989593
1985-07-31,50.91644302657077,A,3.414212703704834,3.4458563804626463,3.4150448560714723,3.3438456892967223,3.3246095514297487,3.3017962694168093,3.3456912553310394
1985-08-01,50.851020169178334,A,3.4225404262542725,3.4441911697387697,3.4217068672180178,3.354254996776581,3.325109214782715,3.30318838596344,3.3465284168720246
1985-08-02,50.7517694204514,A,3.4058837890625,3.4341979026794434,3.4250378131866457,3.362582337856293,3.3252757453918456,3.30474308013916,3.347322474718094
1985-08-05,50.62552191896617,A,3.397557258605957,3.419208860397339,3.426703095436096,3.370076894760132,3.3252757453918456,3.306049952507019,3.3480347204208374
1985-08-06,50.4786801553164,A,3.3475921154022217,3.397557258605957,3.420873928070068,3.3779878497123716,3.32410991191864,3.3066925859451293,3.3483765864372255
1985-08-07,50.35130845151442,P,3.32261323928833,3.3792373657226564,3.4125468730926514,3.3809025049209596,3.3231106901168825,3.307250018119812,3.3487141120433805
1985-08-08,50.20637234732655,P,3.314281702041626,3.357585620880127,3.4008883953094484,3.3838170647621153,3.321445178985596,3.3075595474243165,3.3489296090602876
1985-08-09,50.03427228592926,P,3.264320135116577,3.3292728900909423,3.381735396385193,3.3825680136680605,3.3189470052719114,3.3072871804237365,3.349056042432785
1985-08-12,49.914598398846415,P,3.2976295948028564,3.309287357330322,3.3642481088638307,3.380902552604675,3.3174481105804445,3.3075947761535645,3.3491480958461763
1985-08-13,49.826083657855,P,3.264320135116577,3.2926329612731933,3.3450951099395754,3.376738953590393,3.3154494953155518,3.3076515579223633,3.3487922835350035
1985-08-14,49.75436976950758,B,3.2393369674682617,3.2759777069091798,3.327607536315918,3.371326196193695,3.314117126464844,3.307376227378845,3.348391929864883
1985-08-15,49.70140633513739,B,3.2393369674682617,3.2609887599945067,3.309287190437317,3.3654970288276673,3.3131178426742554,3.307183177471161,3.3475093412399293
1985-08-16,49.778048353826556,B,3.2809743881225586,3.2643196105957033,3.2967962503433226,3.360917031764984,3.3127847385406493,3.3072419476509096,3.3473171746730803
1985-08-19,49.79890603158111,B,3.2708582878112797,3.258965349197388,3.284126353263855,3.3554147243499757,3.3117496395111083,3.3072818303108216,3.3471146202087403
1985-08-20,49.921071241648654,B,3.313009023666382,3.2687031269073485,3.280668044090271,3.3507709860801698,3.3122237968444823,3.3081546592712403,3.347323753833771
1985-08-21,50.05505482488535,B,3.313009023666382,3.2834375381469725,3.2797076225280763,3.346127247810364,3.3121983432769775,3.3091097927093505,3.3475328874588013
1985-08-22,50.12180013160423,B,3.245568037033081,3.2846837520599363,3.2728362560272215,3.336862325668335,3.311157112121582,3.3094727754592896,3.3474851870536804
1985-08-23,50.11534643218577,P,3.245568037033081,3.277602481842041,3.270961046218872,3.3263482213020326,3.309782838821411,3.3098357582092284,3.347839354276657
1985-08-26,50.14889578276845,P,3.262425184249878,3.2759158611297607,3.267440605163574,3.3158443570137024,3.309744939804077,3.310285053253174,3.3481232118606568
1985-08-27,50.15028533030005,P,3.313009023666382,3.2759158611297607,3.272309494018555,3.308702301979065,3.310552191734314,3.311487035751343,3.3483345460891725
1985-08-28,50.17496925266031,P,3.3383002281188965,3.280974102020264,3.282205820083618,3.3049066781997682,3.3123648738861085,3.3126127767562865,3.348346880674362
1985-08-29,50.29602110979531,A,3.3467257022857666,3.301205635070801,3.2929446935653686,3.301115942001343,3.313846459388733,3.3134113335609436,3.3484013426303862
1985-08-30,50.388680573974234,A,3.329866886138916,3.3180654048919678,3.2978339433670043,3.2973150968551637,3.3149908685684206,3.3136298513412474,3.3484122049808502
1985-09-02,50.460842539514346,A,3.329866886138916,3.331553745269775,3.303734803199768,3.2939305782318113,3.315802183151245,3.3136837792396547,3.3485044264793395
1985-09-03,50.41467516520228,A,3.2961466312408447,3.328181266784668,3.3020485639572144,3.291358304023743,3.3159390926361083,3.3132359433174132,3.3478585076332092
1985-09-04,50.298541166908414,C,3.262425184249878,3.3130062580108643,3.296990180015564,3.28834890127182,3.315568108558655,3.3124508929252623,3.347450796365738
1985-09-05,50.18777483739373,B,3.262425184249878,3.2961461544036865,3.2986758947372437,3.2857560753822326,3.3155302095413206,3.3122418570518493,3.347327843904495
1985-09-06,50.100403955028376,B,3.245568037033081,3.2792863845825195,3.2986758947372437,3.284818470478058,3.315155167579651,3.3117819690704344,3.3470392417907715
1985-09-09,50.020711039777844,B,3.2539963722229004,3.2641122817993162,3.2978330135345457,3.28263680934906,3.3152817726135253,3.311488645076752,3.346752110719681
1985-09-10,50.01046760470559,B,3.2539963722229004,3.2556822299957275,3.2919317483901978,3.2821206212043763,3.3154083776473997,3.3107838678359984,3.3464243054389953
1985-09-11,50.06545971392904,B,3.2539963722229004,3.253996467590332,3.2835013628005982,3.282853591442108,3.3162012195587156,3.3107374119758606,3.346584656238556
1985-09-12,50.06663233408553,B,3.2371368408203125,3.248938798904419,3.2725424766540527,3.282743585109711,3.31665687084198,3.310440080165863,3.346497985124588
1985-09-13,50.09080795026864,B,3.245568037033081,3.248938798904419,3.2641125917434692,3.280973267555237,3.3167814922332766,3.3103916168212892,3.346738238334656
1985-09-16,50.113568865336674,P,3.245568037033081,3.2472531318664553,3.2556827068328857,3.279708755016327,3.3167395305633547,3.3106723403930665,3.3469784915447236
1985-09-17,50.131733641584475,P,3.245568037033081,3.245567464828491,3.2506248474121096,3.276336705684662,3.3178634309768675,3.310047869682312,3.3469339764118193
1985-09-18,50.119887521398475,P,3.2371368408203125,3.242195558547974,3.2480960130691527,3.2725430965423583,3.3173197650909425,3.309997386932373,3.34717276096344
1985-09-19,50.15644469696909,P,3.245568037033081,3.2438817977905274,3.246410298347473,3.2725430965423583,3.317111315727234,3.310113499164581,3.3471689295768736
1985-09-20,50.13901775128602,B,3.2202749252319336,3.238823175430298,3.2438809871673584,3.271278440952301,3.315730791091919,3.3098943972587587,3.346753861904144
1985-09-23,50.14310060949779,B,3.2539963722229004,3.2405088424682615,3.2438809871673584,3.270857000350952,3.3141919422149657,3.309847941398621,3.3463853716850283
1985-09-24,50.09575375840419,B,3.2202749252319336,3.2354502201080324,3.2405088424682615,3.2662202954292296,3.3116455984115603,3.3091351222991943,3.3456041765213014
1985-09-25,49.99383118168732,B,3.17812728881836,3.2236483097076416,3.2329219341278077,3.258211648464203,3.308256301879883,3.3080831074714663,3.344246120452881
1985-09-26,49.86820365977119,B,3.1865575313568115,3.211846208572388,3.2278640031814576,3.250203239917755,3.304869046211243,3.3067862391471863,3.342686126232147
1985-09-27,49.78499527633024,B,3.1865575313568115,3.205102729797363,3.2219629526138305,3.24303777217865,3.3011487102508545,3.305242512226105,3.3411261320114134
1985-09-30,49.605905736485646,B,3.1275458335876465,3.1798126220703127,3.210160732269287,3.2329217195510864,3.2960815382003785,3.30352010011673,3.339352458715439
1985-10-01,49.460300472443144,B,3.093827724456787,3.154523181915283,3.1949867010116577,3.2228057742118836,3.2898404169082642,3.301542809009552,3.3374101948738097
1985-10-02,49.323820748361925,B,3.0348153114318848,3.1258607864379884,3.1747545480728148,3.211425280570984,3.282419047355652,3.299057674407959,3.335050812959671
1985-10-03,49.240095743402776,B,3.085397243499756,3.105628728866577,3.1587374687194822,3.2025738835334776,3.2755096626281737,3.2970783591270445,3.3332291066646578
1985-10-04,49.14784842149808,B,3.085397243499756,3.085396671295166,3.1452497005462647,3.1945653438568113,3.268100605010986,3.2945230293273924,3.3312446904182433
1985-10-07,49.14891394350233,B,3.102257251739502,3.080338954925537,3.130075788497925,3.1869783878326414,3.2606957006454467,3.29165331363678,3.3292225182056425
1985-10-08,49.176062395540534,B,3.085397243499756,3.078652858734131,3.116588020324707,3.1785484313964845,3.253286643028259,3.288531713485718,3.3271160459518434
1985-10-09,49.291969569743685,B,3.085397243499756,3.088769245147705,3.107315015792847,3.170118474960327,3.246710333824158,3.2856599426269533,3.3252129805088044
1985-10-10,49.329169264160065,B,3.076967477798462,3.0870832920074465,3.096356010437012,3.1621100068092347,3.2397988748550417,3.2824540448188784,3.3235525345802306
1985-10-11,49.34993690172977,B,3.060109138488769,3.082025671005249,3.0837111711502074,3.152837061882019,3.2328833818435667,3.279079563617706,3.3216450798511503
1985-10-14,49.39749225292138,B,3.093827724456787,3.080339765548706,3.0803393602371214,3.1452500462532043,3.2268087911605834,3.2760422682762145,3.3198655259609224
1985-10-15,49.449912958091865,B,3.085397243499756,3.080339765548706,3.0794963121414183,3.137241506576538,3.221564893722534,3.272837402820587,3.317840420007706
1985-10-16,49.50647099412478,B,3.110687732696533,3.0853978633880614,3.0870835542678834,3.1309190511703493,3.2173263835906982,3.27021853685379,3.3157383584976197
1985-10-17,49.56850189004462,B,3.102257251739502,3.0904558181762694,3.088769555091858,3.12375351190567,3.2130858945846557,3.2672655367851258,3.3136755096912385
1985-10-18,49.739285893405935,C,3.1612675189971924,3.110687494277954,3.0963565826416017,3.120803141593933,3.211024842262268,3.2649859237670897,3.3121111154556275
1985-10-21,49.82611284967294,C,3.152837038040161,3.122489356994629,3.1014145612716675,3.115745174884796,3.208128991127014,3.2627885508537293,3.31034184217453
1985-10-22,49.93660542685391,C,3.1612675189971924,3.137663412094116,3.1090015888214113,3.112794804573059,3.2060679388046265,3.260758717060089,3.308818128108978
1985-10-23,49.96645301844715,C,3.1275458335876465,3.141035032272339,3.1132164478302,3.1102657318115234,3.203832116127014,3.2589746212959287,3.306963075399399
1985-10-24,50.00569918732032,C,3.110687732696533,3.1427211284637453,3.1165884733200073,3.1064722418785093,3.2012591314315797,3.2571884870529173,3.3051457822322847
1985-10-25,49.917342294212496,C,3.093827724456787,3.129233169555664,3.119960331916809,3.101835751533508,3.1975161981582643,3.255150468349457,3.303447592258453
1985-10-28,49.867809652459805,B,3.102257251739502,3.1191172122955324,3.1208032846450804,3.100571322441101,3.1941441774368284,3.2529469084739686,3.3011813390254976
1985-10-29,49.747215179869094,B,3.060109138488769,3.0988855361938477,3.118274474143982,3.0988853931427003,3.1890861797332763,3.2506549882888796,3.299029792547226
1985-10-30,49.64909142221476,B,3.0432467460632324,3.082025718688965,3.111530375480652,3.0993069648742675,3.183690934181213,3.2479446387290953,3.2965905261039734
1985-10-31,49.51665275709741,B,2.9926657676696777,3.058421325683594,3.1005712270736696,3.0946703910827638,3.1786328887939455,3.2448950004577637,3.2938576769828796
1985-11-01,49.48884269908134,B,3.0685369968414307,3.0533631801605225,3.0912981748580934,3.0938273787498476,3.175092267990112,3.242437553405762,3.290975332260132
1985-11-04,49.454542143447135,B,3.0685369968414307,3.0466191291809084,3.0828681707382204,3.092141366004944,3.1712145042419433,3.2404797220230104,3.28784890294075
1985-11-05,49.54141618765649,B,3.1275458335876465,3.0601064682006838,3.0794960021972657,3.0942487955093383,3.1675052404403687,3.239028716087341,3.2855056858062746
1985-11-06,49.64783384009522,B,3.119117498397827,3.0752806186676027,3.078653168678284,3.095934808254242,3.163121585845947,3.237743229866028,3.283445773124695
1985-11-07,49.80904055267022,C,3.110687732696533,3.098885011672974,3.078653168678284,3.0976208209991456,3.1584008264541628,3.2361236429214477,3.2813030338287352
1985-11-08,49.87937692631308,C,3.102257251739502,3.105629062652588,3.0794961214065553,3.099728226661682,3.153848633766174,3.234419751167297,3.2791994988918303
1985-11-11,50.003005702824936,C,3.152837038040161,3.122489070892334,3.084554100036621,3.102678692340851,3.150308036804199,3.2330551099777223,3.277430225610733
1985-11-12,50.07986369056909,C,3.1865575313568115,3.134291410446167,3.0971989393234254,3.1077367067337036,3.1481162548065185,3.2320276737213134,3.2759109210968016
1985-11-13,50.130658963072015,C,3.1612675189971924,3.14272141456604,3.1090010166168214,3.1102656960487365,3.146093101501465,3.23083060503006,3.2744278860092164
1985-11-14,50.314978144134464,C,3.2708582878112797,3.1747555255889894,3.1368202686309816,3.1186957478523256,3.146261763572693,3.230895986557007,3.273574177026749
1985-11-15,50.53841671218958,C,3.304577589035034,3.215219593048096,3.160424327850342,3.1258612513542174,3.147441954612732,3.2312985610961915,3.2728076922893523
1985-11-18,50.62919099087568,C,3.243129253387451,3.2332780361175537,3.1778835535049437,3.130375862121582,3.147224612236023,3.231253192424774,3.2717746460437773
1985-11-19,50.65414085757791,C,3.243129253387451,3.244592380523682,3.1894418954849244,3.134468948841095,3.147007269859314,3.231207823753357,3.2705788898468016
1985-11-20,50.70351235529921,A,3.2345945835113525,3.2592577934265137,3.200989603996277,3.1398213863372804,3.146619234085083,3.2314102268218994,3.26917772769928
1985-11-21,50.671973634056066,A,3.311404228210449,3.2673669815063477,3.2210612535476684,3.149857211112976,3.148104581832886,3.232380726337433,3.2686080968379976
1985-11-22,50.56435626922602,A,3.268732070922852,3.260197877883911,3.2377087354660032,3.1586024284362795,3.148567862510681,3.2326746773719788,3.2676217055320738
1985-11-25,50.55751149787964,A,3.277268648147583,3.2670257568359373,3.2501518964767455,3.1673529982566833,3.149201874732971,3.2329707026481627,3.266677997112274
1985-11-26,50.530972073707865,A,3.226060628890991,3.2636120319366455,3.2541022062301637,3.1756505727767945,3.148811726570129,3.2333375787734986,3.265568758249283
1985-11-27,50.576154540589336,A,3.294337511062622,3.2755606174468994,3.2674092054367065,3.1882051110267637,3.149955739974976,3.233637752532959,3.264718621969223
1985-11-28,50.51556734542146,A,3.294337511062622,3.272147274017334,3.269757127761841,3.203288698196411,3.150931129455566,3.2340212225914002,3.2640330708026886
1985-11-29,50.49302817402087,A,3.277268648147583,3.2738545894622804,3.2670262336730955,3.213725280761719,3.1520710039138793,3.2339008975028993,3.263262175321579
1985-12-02,50.41799240825558,A,3.243129253387451,3.2670267105102537,3.2670262336730955,3.2224548935890196,3.1518536615371704,3.2330228018760683,3.2623205828666686
1985-12-03,50.42374866049375,C,3.260197639465332,3.273854112625122,3.2687330722808836,3.2290874838829042,3.1526521158218386,3.2321488571166994,3.261423177719116
1985-12-04,50.42830593427356,C,3.337008476257324,3.2823883056640626,3.278974461555481,3.239982032775879,3.155829739570618,3.2320430207252504,3.2613212835788725
1985-12-05,50.482575683443685,C,3.3626129627227783,3.2960433959960938,3.2840953350067137,3.2525782942771913,3.159350848197937,3.2321099472045898,3.2611828231811524
1985-12-06,50.605505029609816,C,3.388216495513916,3.3182329654693605,3.2960437774658202,3.266876256465912,3.163384027481079,3.2322663688659667,3.261131236553192
1985-12-09,50.800297447135115,C,3.4052867889404297,3.350664472579956,3.308845591545105,3.279498744010925,3.168938846588135,3.2325101923942565,3.2615764486789702
1985-12-10,50.952649255627904,A,3.388216495513916,3.376268243789673,3.3250611782073975,3.2895816922187806,3.1748266220092773,3.232333519458771,3.2621420443058016
1985-12-11,51.064081671685166,A,3.44796085357666,3.39845871925354,3.340423512458801,3.303916358947754,3.183089532852173,3.2327542901039124,3.2631297767162324
1985-12-12,51.13072180217699,A,3.44796085357666,3.4155282974243164,3.355785846710205,3.3127714872360228,3.1903408050537108,3.2329252338409424,3.2640352308750153
1985-12-13,51.15553729459799,A,3.465029001235962,3.4308907985687256,3.374561882019043,3.3207940578460695,3.197933440208435,3.233017022609711,3.2648203003406526
1985-12-16,51.20218295259545,A,3.5077004432678223,3.4513735294342043,3.40101900100708,3.334022617340088,3.2060423040390016,3.233369002342224,3.2659421586990356
1985-12-17,51.23940567930774,A,3.48209547996521,3.4701493263244627,3.423208785057068,3.345970928668976,3.2139762687683104,3.233631455898285,3.266977149248123
1985-12-18,51.20548137367418,A,3.48209547996521,3.476976251602173,3.4377174854278563,3.3583459734916685,3.2219102334976197,3.234310283660889,3.268053276538849
1985-12-19,51.21911200076446,A,3.5077004432678223,3.488924169540405,3.452226233482361,3.3681607842445374,3.230524892807007,3.235161883831024,3.269175134897232
1985-12-20,51.14633050543073,A,3.4308876991271973,3.4820959091186525,3.456493353843689,3.3762685656547546,3.2379404640197755,3.235411922931671,3.2700775015354155
1985-12-23,50.94153928980514,A,3.388216495513916,3.458199119567871,3.4547863245010375,3.381815958023071,3.243828239440918,3.235318515300751,3.270684233903885
1985-12-24,50.804743982532045,A,3.4052867889404297,3.442837381362915,3.456493353843689,3.3907772660255433,3.2502260303497312,3.2358954620361327,3.271294023990631
1985-12-25,50.676027010717746,A,3.4052867889404297,3.427475643157959,3.452225947380066,3.3963247299194337,3.2561180114746096,3.2367221975326537,3.271986107826233
1985-12-26,50.55891661953206,P,3.4308876991271973,3.412113094329834,3.4505186319351195,3.4031522393226625,3.2626906204223634,3.2378882575035095,3.272723902463913
1985-12-27,50.55764124120734,P,3.439424514770508,3.4138204574584963,3.4479581832885744,3.4112600326538085,3.2682537603378297,3.239639301300049,3.2734632408618927
1985-12-30,50.70723662171125,P,3.4991655349731445,3.4360102653503417,3.4471046924591064,3.4240618467330934,3.2751803302764895,3.2416546607017516,3.274624718427658
1985-12-31,50.77298887631607,A,3.465029001235962,3.4479587078094482,3.445398044586182,3.434303414821625,3.2812555599212647,3.2436617493629454,3.2756566536426543
1986-01-01,50.858855585647454,A,3.465029001235962,3.4599071502685548,3.4436913967132567,3.4407044410705567,3.288005223274231,3.2459186697006226,3.276647448539734
1986-01-02,50.850710844345116,A,3.413820743560791,3.4564937591552733,3.4343034267425536,3.443264830112457,3.294067883491516,3.2476635074615476,3.2774233424663546
1986-01-03,50.819040838966174,A,3.413820743560791,3.45137300491333,3.432596731185913,3.444545042514801,3.3004677438735963,3.24899197101593,3.2781169593334196
1986-01-06,50.68816642706481,P,3.4052867889404297,3.432597255706787,3.4343037605285645,3.444545042514801,3.3065283346176146,3.2503362560272215,3.2788090431690216
1986-01-07,50.65838281561823,P,3.44796085357666,3.4291836261749267,3.4385711669921877,3.447532260417938,3.3142853689193728,3.2516857743263246,3.279920216798782
1986-01-08,50.531913961398025,P,3.3626129627227783,3.40870041847229,3.4343037843704223,3.443264865875244,3.3206726932525634,3.2521818137168883,3.2806458032131194
1986-01-09,50.54533083837524,P,3.396752119064331,3.405286693572998,3.4308902263641357,3.4407044291496276,3.3287544202804566,3.253693654537201,3.2815832149982453
1986-01-10,50.47700383092513,P,3.3455426692962646,3.391631078720093,3.4215020418167112,3.434730112552643,3.3342945337295533,3.254693400859833,3.2822645795345307
1986-01-13,50.47669258185749,P,3.4052867889404297,3.391631078720093,3.41211416721344,3.4296094298362734,3.341029529571533,3.256122016906738,3.283203535079956
1986-01-14,50.38813333045841,P,3.396752119064331,3.381389331817627,3.4052864789962767,3.4253422617912292,3.346413655281067,3.2569594478607176,3.28422324180603
1986-01-15,50.45623324205736,P,3.4223551750183105,3.393337774276733,3.4010190963745117,3.4223552465438845,3.3524784088134765,3.257799997329712,3.285206387042999
1986-01-16,50.5467259524196,P,3.5077004432678223,3.4155274391174317,3.410407066345215,3.4223552465438845,3.360418663024902,3.2594097447395325,3.286410539150238
1986-01-17,50.72211992064306,P,3.4906322956085205,3.444545364379883,3.4180882215499877,3.4253424763679505,3.3681861639022825,3.2610173988342286,3.2873236250877382
1986-01-20,50.86889907942518,A,3.524768829345703,3.4684417724609373,3.430036425590515,3.43217009305954,3.3756247997283935,3.2629664182662963,3.2883250987529755
1986-01-21,50.950960228501266,A,3.456492185592652,3.4803897857666017,3.4308895587921144,3.434730362892151,3.38102349281311,3.2645698738098146,3.288902908563614
1986-01-22,50.93114853892126,A,3.396752119064331,3.4752691745758058,3.4343034744262697,3.4343036293983458,3.385733184814453,3.265913143157959,3.2891820180416107
1986-01-23,50.73958587757554,A,3.371147394180298,3.447958564758301,3.4317430019378663,3.431316614151001,3.3877389669418334,3.267000365257263,3.289621111154556
1986-01-24,50.5502540229081,A,3.371147394180298,3.424061584472656,3.4343034744262697,3.4279027581214905,3.389070363044739,3.2682561588287355,3.2900190639495848
1986-01-27,50.36402175681778,P,3.413820743560791,3.4018719673156737,3.4351568698883055,3.423635518550873,3.3924841928482055,3.2698544025421143,3.290671523809433
1986-01-28,50.41980317785428,P,3.524768829345703,3.4155272960662844,3.447958540916443,3.42662250995636,3.3981169843673706,3.2725621271133423,3.2916729974746706
1986-01-29,50.554368411479544,P,3.5333027839660645,3.442837429046631,3.459053301811218,3.430036199092865,3.4040911483764646,3.275355191230774,3.2930463016033173
1986-01-30,50.662648075654324,A,3.44796085357666,3.4582001209259032,3.453079342842102,3.4317432045936584,3.406822280883789,3.2774634313583375,3.2939517557621003
1986-01-31,50.873556367817706,A,3.5418405532836914,3.492338752746582,3.4582001686096193,3.4381441950798033,3.412284450531006,3.2804261565208437,3.2954088866710665
1986-02-03,51.110595456614625,A,3.601580858230591,3.529890775680542,3.465881371498108,3.4479588985443117,3.418770694732666,3.2839862847328187,3.2973293125629426
1986-02-04,51.27017731689015,A,3.695462465286255,3.564029502868652,3.4897783994674683,3.4603339791297913,3.4281587314605715,3.2884852290153503,3.299266549348831
1986-02-05,51.39164679669775,A,3.6698575019836426,3.591340446472168,3.5170889377593992,3.4756962060928345,3.4356691312789915,3.2928124356269834,3.301404911279678
1986-02-06,51.65362224928534,A,3.6698575019836426,3.6357197761535645,3.546959948539734,3.4893514752388,3.443179531097412,3.297055330276489,3.303584414720535
1986-02-07,51.75031101614676,A,3.644254922866821,3.6562026500701905,3.5742707014083863,3.504287087917328,3.450519256591797,3.301295130252838,3.3055947637557983
1986-02-10,51.759057836204015,A,3.644254922866821,3.6647374629974365,3.5973141193389893,3.5162354946136474,3.4585417699813843,3.3051977157592773,3.307522828578949
1986-02-11,51.631396828737365,A,3.644254922866821,3.65449595451355,3.609262728691101,3.528610634803772,3.466222915649414,3.309437515735626,3.3092863190174104
1986-02-12,51.50714721391819,A,3.644254922866821,3.6493754386901847,3.620357942581177,3.5397056221961973,3.472367844581604,3.314098792076111,3.3110909497737886
1986-02-13,51.41830096290659,A,3.7039952278137207,3.6562029838562005,3.645961380004883,3.5495203614234923,3.479195489883423,3.31927316904068,3.313029704093933
1986-02-14,51.50419326206222,A,3.831718683242798,3.6936957359313958,3.6749491930007934,3.566574680805206,3.4880655336380006,3.32572478055954,3.3154836463928223
1986-02-17,51.61928845642344,A,3.831718683242798,3.731188488006592,3.6979629755020142,3.581922173500061,3.496594171524048,3.3327665090560914,3.3181433045864104
1986-02-18,51.80990526137179,A,3.848978519439697,3.772133207321167,3.713314580917358,3.6015464901924132,3.5058094120025634,3.3403180170059206,3.320930413007736
1986-02-19,52.00856400967002,A,3.8403491973876953,3.8113520622253416,3.7303637504577636,3.6237263441085816,3.513657178878784,3.3483733558654785,3.3237155151367186
1986-02-20,52.1371711927242,A,3.857609748840332,3.842074966430664,3.7491389751434325,3.648049461841583,3.5218501567840574,3.356095480918884,3.3265869200229643
1986-02-21,52.218852824629685,A,3.969799518585205,3.8696911334991455,3.781693434715271,3.6779820680618287,3.5319455671310425,3.364939503669739,3.3297312664985657
1986-02-24,52.31296587181864,A,3.9870572090148926,3.9007588386535645,3.815973663330078,3.706643891334534,3.5415327024459837,3.3737875032424927,3.332720408439636
1986-02-25,52.296303330946415,A,3.918018102645874,3.9145667552948,3.843349981307983,3.7263063549995423,3.550251154899597,3.382113711833954,3.3353227126598357
1986-02-26,52.26894543193424,A,3.909388303756714,3.9283745765686033,3.8698633193969725,3.7451106309890747,3.558797011375427,3.3903536224365234,3.338006782531738
1986-02-27,52.329677219401155,A,3.995687246322632,3.9559900760650635,3.8990325212478636,3.7724969506263735,3.5685567474365234,3.399540820121765,3.3409974324703215
1986-02-28,52.2091745851699,A,3.969799518585205,3.9559900760650635,3.9128406047821045,3.793894898891449,3.5793349838256834,3.4086377239227295,3.343858643770218
