Date,GRADE,GPS,AXON,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-11-09,,,0.9333329796791076,0.8596664071083069,0.8280832052230835,0.8481249511241913,0.7769333219528198,0.6676666826009751,
2001-11-12,,,0.9458330273628236,0.8846664071083069,0.8447498083114624,0.8527499526739121,0.7816833221912384,0.672333342730999,
2001-11-13,,,0.9375,0.9129998087882996,0.8594998061656952,0.8555416017770767,0.7852999818325043,0.6765083429217339,
2001-11-14,,,0.8999999761581421,0.9199998021125794,0.8699998021125793,0.8587916016578674,0.7882333219051361,0.680425012409687,
2001-11-15,,,1.1050000190734863,0.9643332004547119,0.9009165048599244,0.8707499533891678,0.7958333218097686,0.6863583424687385,
2001-11-16,,,1.1841670274734497,1.0145000100135804,0.9370832085609436,0.8787083059549332,0.8051000022888184,0.6928666827082633,
2001-11-19,,,1.1575000286102295,1.0568334102630614,0.9707499086856842,0.8919999569654464,0.8136666631698608,0.6991083529591561,
2001-11-20,,,1.1575000286102295,1.1008334159851074,1.0069166123867035,0.9091249585151673,0.8222333240509033,0.705391683280468,
2001-11-21,,,1.1583329439163208,1.1525000095367433,1.0362499058246613,0.924333256483078,0.8308166432380676,0.7116833427548408,
2001-11-22,,,1.1583329439163208,1.16316659450531,1.063749897480011,0.9405832529067993,0.839399962425232,0.7179750022292137,
2001-11-23,,,1.171666979789734,1.160666584968567,1.0875832974910735,0.9578332513570785,0.8482499623298645,0.7244833418726921,
2001-11-26,,,1.1416670083999634,1.1574999809265136,1.1071666955947876,0.975958251953125,0.8570833027362823,0.7309000119566917,
2001-11-27,,,1.0525000095367432,1.1364999771118165,1.118666696548462,0.9890832513570785,0.8639666426181793,0.7364250120520591,
2001-11-28,,,1.0,1.1048333883285522,1.1286666989326477,0.9993332505226136,0.8706999826431274,0.7413833418488502,
2001-11-29,,,1.0125000476837158,1.0756668090820312,1.1194167017936707,1.0101666033267975,0.8792166435718536,0.7465500122308731,
2001-11-30,,,1.0850000381469729,1.058333420753479,1.109500002861023,1.0232916057109833,0.8895833039283753,0.7524500125646592,
2001-12-03,,,1.0750000476837158,1.0450000286102294,1.1012500047683715,1.035999956727028,0.8984166443347931,0.7583250129222869,
2001-12-04,,,1.090000033378601,1.052500033378601,1.0945000052452087,1.0507083088159561,0.9072166454792022,0.7643916833400727,
2001-12-05,,,1.0283329486846924,1.0581666231155396,1.0815000057220459,1.0588749557733537,0.9140333044528961,0.7698833426833153,
2001-12-06,,,1.0099999904632568,1.0576666116714477,1.0666667103767395,1.0652083039283753,0.9197333037853241,0.7753166726231575,
2001-12-07,,,1.0083329677581787,1.042333197593689,1.050333309173584,1.0689583033323289,0.9256499636173249,0.780733332335949,
2001-12-10,,,0.9966670274734496,1.0266665935516357,1.0358333110809326,1.07150000333786,0.9318333041667938,0.7859916725754738,
2001-12-11,,,0.9666669964790344,1.0019999861717224,1.0272500097751618,1.0729583531618119,0.9368499839305877,0.7908500126004219,
2001-12-12,,,0.9825000166893004,0.9928333997726441,1.0255000114440918,1.0770833551883698,0.9415499842166901,0.7959416827559471,
2001-12-13,,,1.0041669607162476,0.9916667938232422,1.024666702747345,1.0720417022705078,0.9468999838829041,0.8012083524465561,
2001-12-14,,,1.0325000286102295,0.9965002059936523,1.0194167017936706,1.0644583523273468,0.9527999842166901,0.8066500228643417,
2001-12-17,,,1.0208330154418943,1.0013334035873414,1.0139999985694885,1.0576250016689301,0.9586666440963745,0.8117750227451325,
2001-12-18,,,1.050832986831665,1.0181666016578674,1.010083293914795,1.0522916495800019,0.9610333037376404,0.8170750224590302,
2001-12-19,,,1.023332953453064,1.0263331890106202,1.009583294391632,1.045541650056839,0.9634833025932312,0.8221416819095612,
2001-12-20,,,1.0083329677581787,1.0271663904190063,1.0094165921211242,1.0380416512489319,0.9654999613761902,0.8270583415031433,
2001-12-21,,,0.9966670274734496,1.0199997901916502,1.0082499980926514,1.0292916536331176,0.9684833014011383,0.8318583416938782,
2001-12-24,,,1.0291670560836792,1.0216665983200073,1.0115000009536743,1.0236666560173036,0.9719999825954437,0.8369833421707153,
2001-12-25,,,1.0291670560836792,1.01733341217041,1.0177500069141387,1.0225000083446503,0.9749499833583832,0.8419000124931335,
2001-12-26,,,1.009166955947876,1.0145002126693725,1.0204167008399962,1.0229583561420441,0.9784333229064941,0.8464750123023986,
2001-12-27,,,1.0308330059051514,1.0190002202987671,1.0230833053588868,1.023875004053116,0.9817333233356476,0.8510916721820831,
2001-12-28,,,1.0458329916000366,1.0288334131240844,1.0244166016578675,1.021916651725769,0.9821499836444855,0.8556333321332932,
2001-12-31,,,1.1458330154418943,1.0521666049957275,1.0369166016578675,1.025458300113678,0.9872333037853241,0.8606499922275543,
2002-01-01,,,1.1458330154418943,1.0754997968673705,1.0464166045188903,1.0282499492168427,0.9938499641418457,0.8656583225727081,
2002-01-02,,,1.115833044052124,1.0968330144882201,1.0556666135787964,1.0326249539852141,0.9990832853317261,0.8702166527509689,
2002-01-03,,,1.1208330392837524,1.1148330211639403,1.0669166207313538,1.038166606426239,1.0048332858085631,0.874683313369751,
2002-01-04,,,1.1008330583572388,1.1258330345153809,1.0773332238197326,1.042791610956192,1.010316606760025,0.8790499740839004,
2002-01-07,,,1.090000033378601,1.1146664381027223,1.0834165215492249,1.0474582612514496,1.0165332674980163,0.8836583042144776,
2002-01-08,,,1.2166670560836792,1.128833246231079,1.102166521549225,1.0599582642316818,1.0250666081905364,0.8894249749183655,
2002-01-09,,,1.4791669845581057,1.2015000343322755,1.1491665244102478,1.084791612625122,1.0387499475479125,0.8977999746799469,
2002-01-10,,,1.5316669940948486,1.2836668252944947,1.1992499232292175,1.1111666142940522,1.0534666275978088,0.9065916448831558,
2002-01-11,,,1.5208330154418943,1.3676668167114259,1.2467499256134034,1.1355832636356353,1.0674332880973816,0.9146749752759934,
2002-01-14,,,1.363332986831665,1.4223334074020386,1.2684999227523803,1.152708262205124,1.0782832872867585,0.9209583050012589,
2002-01-15,,,1.412500023841858,1.4615000009536743,1.2951666235923767,1.1707916140556336,1.0906166279315948,0.9279999750852584,
2002-01-16,,,1.349166989326477,1.4355000019073487,1.318500018119812,1.1870833158493042,1.1002999675273895,0.9344083148241044,
2002-01-17,,,1.4341670274734497,1.4160000085830688,1.3498334169387818,1.2083750188350677,1.1113166475296021,0.9418749850988388,
2002-01-18,,,1.4091670513153076,1.3936668157577514,1.3806668162345885,1.2290000200271607,1.120833328962326,0.9488833254575729,
2002-01-21,,,1.4091670513153076,1.40283362865448,1.4125835180282593,1.248000019788742,1.1301000094413758,0.955891665816307,
2002-01-22,,,1.409999966621399,1.4023336172103882,1.4319168090820313,1.267041665315628,1.1395500087738037,0.962424995303154,
2002-01-23,,,1.4016669988632202,1.4128336191177369,1.4241668105125427,1.2866666674613954,1.1495833492279053,0.9689083355665207,
2002-01-24,,,1.398332953453064,1.4056668043136598,1.4108334064483643,1.3050416648387908,1.1554500079154968,0.9756416648626327,
2002-01-25,,,1.372499942779541,1.3983333826065063,1.3960000991821289,1.3213750123977661,1.1592166662216186,0.9821583342552185,
2002-01-28,,,1.3316669464111328,1.3828333616256714,1.3928334951400756,1.330666708946228,1.1627000045776368,0.9881833338737488,
2002-01-29,,,1.3250000476837158,1.3658333778381349,1.3840834975242615,1.339625060558319,1.1660500049591065,0.9941416645050049,
2002-01-30,,,1.4433330297470093,1.3741665840148927,1.3935001015663147,1.3560000598430633,1.1717500066757203,1.001283324956894,
2002-01-31,,,1.4166669845581057,1.3778333902359008,1.3917500972747803,1.370791757106781,1.176916687488556,1.008158324956894,
2002-02-01,,,1.4708329439163208,1.3974999904632568,1.3979166865348815,1.3892917513847352,1.1829000067710878,1.015574984550476,
2002-02-04,,,1.4083329439163208,1.4128331899642945,1.397833275794983,1.4052083969116211,1.1882333254814148,1.0226583141088486,
2002-02-05,,,1.4083329439163208,1.4294997692108153,1.397666573524475,1.4147916913032532,1.1953499841690063,1.0296583133935928,
2002-02-06,,,1.4249999523162842,1.4258331537246705,1.3999998688697814,1.412083339691162,1.203849983215332,1.0372749829292298,
2002-02-07,,,1.4058330059051514,1.4236663579940796,1.4007498741149902,1.4057916402816772,1.2117166423797607,1.0454666429758073,
2002-02-08,,,1.4233330488204956,1.4141663789749146,1.4058331847190857,1.4009166419506074,1.2184833025932311,1.0540333032608031,
2002-02-11,,,1.5666669607162476,1.4458331823349,1.4293331861495973,1.4110833406448364,1.228316640853882,1.0633666425943376,
2002-02-12,,,1.490833044052124,1.4623332023620605,1.445916485786438,1.4149999916553497,1.2363333010673523,1.0717749732732773,
2002-02-13,,,1.5325000286102295,1.4838332176208495,1.45483318567276,1.4241666436195373,1.246416642665863,1.0802249735593796,
2002-02-14,,,1.474166989326477,1.4975000143051147,1.4605831861495973,1.4261666417121888,1.2556999826431274,1.0877166432142258,
2002-02-15,,,1.4641669988632202,1.5056668043136596,1.459916591644287,1.4289166390895844,1.2648166632652282,1.0952333134412766,
2002-02-18,,,1.4641669988632202,1.485166811943054,1.465499997138977,1.43166663646698,1.2741666626930237,1.1029999834299087,
2002-02-19,,,1.402500033378601,1.4675002098083496,1.464916706085205,1.43129163980484,1.282883323431015,1.1098666536808013,
2002-02-20,,,1.399999976158142,1.4410001993179322,1.4624167084693909,1.4312082886695863,1.2912333226203918,1.116391653418541,
2002-02-21,,,1.3233330249786377,1.4108334064483643,1.4541667103767395,1.427458292245865,1.2976166439056396,1.1222583138942719,
2002-02-22,,,1.338333010673523,1.3856666088104248,1.4456667065620423,1.425749945640564,1.3037333035469054,1.1282666438817979,
2002-02-25,,,1.4199999570846558,1.376833200454712,1.431000006198883,1.43016659617424,1.3117166423797608,1.1351916432380675,
2002-02-26,,,1.412500023841858,1.3788331985473632,1.4231667041778564,1.4345415949821472,1.3189499831199647,1.1399916434288024,
2002-02-27,,,1.3891669511795044,1.3766665935516358,1.408833396434784,1.4318332910537719,1.3262666630744935,1.1448749828338622,
2002-02-28,,,1.4708329439163208,1.4061665773391723,1.4084999918937684,1.4345415890216828,1.3355166625976562,1.1505083119869233,
2002-03-01,,,1.4674999713897705,1.431999969482422,1.4088332891464233,1.4343749403953552,1.3449333214759827,1.1567083114385606,
2002-03-04,,,1.475000023841858,1.4429999828338622,1.409916591644287,1.4377082943916322,1.3538499808311462,1.162924981713295,
2002-03-05,,,1.476667046546936,1.4558333873748779,1.4173332929611206,1.4411249995231628,1.3627999806404114,1.1688749819993973,
2002-03-06,,,1.4716670513153076,1.4723334074020387,1.4245000004768371,1.443458354473114,1.3720499825477601,1.175241652727127,
2002-03-07,,,1.4691669940948486,1.4720002174377442,1.4390833973884583,1.4466250538825989,1.3808166623115539,1.1812749928236008,
2002-03-08,,,1.3674999475479126,1.4520002126693725,1.4420000910758972,1.4438333988189698,1.3872500014305116,1.1846999925374986,
2002-03-11,,,1.4083329439163208,1.4386667966842652,1.4408333897590637,1.4359166979789735,1.3925,1.189866651892662,
2002-03-12,,,1.375,1.418333387374878,1.4370833873748778,1.4301250457763672,1.3970833396911622,1.1954666519165038,
2002-03-13,,,1.3508330583572388,1.3941665887832642,1.4332499980926514,1.4210416972637177,1.4017833399772643,1.2004333126544953,
2002-03-14,,,1.3466670513153076,1.3696666002273559,1.42083340883255,1.4146667003631592,1.4063000202178955,1.2055666530132294,
2002-03-15,,,1.525833010673523,1.401333212852478,1.4266667127609254,1.4177500009536743,1.4148000192642212,1.2125583130121231,
2002-03-18,,,1.5358330011367798,1.4268332242965698,1.4327500104904174,1.4213333010673523,1.4237166786193847,1.2201249730587005,
2002-03-19,,,1.509166955947876,1.453666615486145,1.4360000014305114,1.426666647195816,1.4295666766166688,1.2273166424036026,
2002-03-20,,,1.498332977294922,1.4831665992736816,1.4386665940284729,1.431583297252655,1.429949996471405,1.234349972009659,
2002-03-21,,,1.553333044052124,1.5244997978210448,1.4470831990242004,1.4430832982063293,1.4303833174705505,1.2419249725341797,
2002-03-22,,,1.5441670417785645,1.5281666040420532,1.4647499084472657,1.4533749997615815,1.430849997997284,1.2491416430473328,
2002-03-25,,,1.537500023841858,1.528500008583069,1.4776666164398193,1.4592500030994415,1.4343333387374877,1.256308313012123,0.953754167854786
2002-03-26,,,1.5833330154418943,1.5433332204818726,1.4984999179840088,1.4677916526794434,1.4377499985694886,1.2641833132505418,0.9593708328902721
2002-03-27,,,1.6416670083999634,1.5720000267028809,1.5275833129882812,1.4804166555404663,1.4435999989509583,1.2719499832391739,0.9653500029444695
2002-03-28,,,1.600000023841858,1.5813334226608275,1.5529166102409362,1.4868750095367431,1.4469166588783264,1.2791166532039642,0.9711208380758762
2002-03-29,,,1.600000023841858,1.5925000190734864,1.5603333115577698,1.4935000121593476,1.4507333183288573,1.2857833236455918,0.9767250031232834
2002-04-01,31.10760233917959,A,1.6208330392837524,1.6091666221618652,1.568833315372467,1.5007916629314422,1.4549666380882262,1.2925333237648011,0.9824333332479
2002-04-02,31.098064001658695,A,1.5958329439163208,1.6116666078567505,1.5774999141693116,1.5067499577999115,1.4586832976341249,1.2991166532039642,0.9878124980628491
2002-04-03,31.074972999505064,A,1.5774999856948853,1.5988332033157349,1.5854166150093079,1.5120416045188905,1.462199957370758,1.3058916532993317,0.9931583328545094
2002-04-04,31.051449663478824,A,1.5108330249786377,1.5809998035430908,1.5811666131019593,1.51412490606308,1.4644499588012696,1.3099499833583832,0.9981541629135608
2002-04-05,31.03362386880801,A,1.4941669702529907,1.5598331928253173,1.576166605949402,1.5204582571983338,1.4668832993507386,1.3130499827861786,1.002958332747221
2002-04-08,31.02103362058173,A,1.5541670322418213,1.546499991416931,1.5778333067893981,1.5277499616146089,1.4713333010673524,1.3170166528224945,1.0080625028908252
2002-04-09,31.007816913523243,P,1.5108330249786377,1.5295000076293945,1.5705833077430724,1.5345416128635407,1.4750499606132508,1.3205499827861786,1.0129708330333234
2002-04-10,30.995721399418624,P,1.5125000476837158,1.5165000200271606,1.5576666116714477,1.5426249623298645,1.4764333009719848,1.3240916538238525,1.0178874982893467
2002-04-11,31.008796323628076,P,1.5750000476837158,1.5293334245681762,1.5551666140556335,1.554041612148285,1.479599962234497,1.3282583248615265,1.0231166635453701
2002-04-12,31.017646981496664,P,1.5866669416427612,1.5478334188461305,1.5538333058357239,1.5570833086967468,1.481916642189026,1.3324083244800569,1.0284458331763744
2002-04-15,31.020170004791904,A,1.6058330535888672,1.5581666231155396,1.5523333072662353,1.5605833113193512,1.4858666443824768,1.3370499849319457,1.0339749984443187
2002-04-16,31.0327623084209,A,1.6083329916000366,1.5776666164398194,1.553583312034607,1.5655416131019593,1.489866645336151,1.3426083147525787,1.039516663402319
2002-04-17,31.051126385584222,A,1.625,1.6001666069030762,1.5583333134651185,1.5718749642372132,1.4938666462898254,1.3488583147525788,1.0451208283007145
2002-04-18,31.05170865643125,A,1.601667046546936,1.6055000066757201,1.5674167156219483,1.5742916643619538,1.497783327102661,1.354749984741211,1.050649998486042
2002-04-19,31.060916806863943,A,1.640833020210266,1.6163332223892213,1.5820833206176759,1.579124963283539,1.5021333265304566,1.360308314561844,1.0563791635632516
2002-04-22,31.074741677303034,A,1.7166670560836792,1.6385000228881836,1.5983333230018615,1.58808331489563,1.5051333284378052,1.3667249846458436,1.0625249987840653
2002-04-23,31.08231243175656,A,1.6983330249786377,1.6565000295639039,1.6170833230018615,1.593833315372467,1.5092833280563354,1.372808314561844,1.0685999989509583
2002-04-24,31.083460211158563,A,1.6933330297470093,1.6701666355133056,1.635166621208191,1.5964166164398192,1.512499988079071,1.379458315372467,1.0746708290278912
2002-04-25,31.084136607599238,A,1.6433329582214355,1.6784998178482056,1.6419999122619628,1.5985832631587982,1.5158833074569702,1.385791645050049,1.0805541588366032
2002-04-26,31.0646624665093,A,1.5416669845581057,1.6586666107177734,1.6374999165534974,1.5956666111946105,1.5174333071708679,1.391124985218048,1.0859291587769986
2002-04-29,31.045849305399425,A,1.6166670322418213,1.638666605949402,1.6385833144187927,1.595458310842514,1.5204833078384399,1.397324985265732,1.0916583289206028
2002-04-30,31.030362644793144,A,1.6100000143051147,1.6210000038146972,1.6387500166893005,1.5961666643619536,1.5246333074569702,1.4037583154439925,1.0973041640222072
2002-05-01,31.008971674300387,P,1.5458329916000366,1.5914999961853027,1.6308333158493042,1.5945833146572113,1.5275499677658082,1.4093916451931,1.1026666639745235
2002-05-02,30.998727082656927,P,1.5483330488204956,1.5725000143051147,1.6254999160766601,1.5964583158493042,1.5320499682426452,1.4148333060741425,1.1080208292603493
2002-05-03,31.014211688169677,P,1.6050000190734863,1.585166621208191,1.621916615962982,1.601999968290329,1.5373833084106445,1.420558305978775,1.1136041644215584
2002-05-06,31.01297251958901,P,1.5916670560836792,1.5801666259765625,1.6094166159629821,1.603874969482422,1.540816650390625,1.426266646385193,1.1190208345651627
2002-05-07,31.013321660201115,P,1.6041669845581057,1.5790000200271606,1.600000011920929,1.6085416674613953,1.54464998960495,1.4317999863624573,1.1244375044107437
2002-05-08,31.020385174316072,P,1.5658329725265503,1.5830000162124633,1.587250006198883,1.611208313703537,1.548183310031891,1.437224986553192,1.1296833342313766
2002-05-09,31.003307467704797,P,1.4458329677581787,1.5625,1.5675000071525573,1.60474995970726,1.547683310508728,1.441599986553192,1.1343291640281676
2002-05-10,30.95683516591208,P,1.2999999523162842,1.5014999866485597,1.5433333039283752,1.5904166102409363,1.5443333101272583,1.4446333158016205,1.1382458287477493
2002-05-13,30.901431844564318,P,1.1841670274734497,1.4199999809265136,1.5000833034515382,1.5693333089351653,1.5385166501998901,1.4461833155155182,1.1415833288431168
