Date,GRADE,GPS,CEG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-01-03,25.56733171877623,P,80.49239349365234,84.06152038574218,85.338037109375,86.83418922424316,89.69907302856446,86.1787126159668,73.08144792556763
2023-01-04,25.04871928586652,P,81.96642303466797,83.43259735107422,84.72483825683594,86.41359634399414,89.59619705200195,86.21636688232422,73.21038398742675
2023-01-05,24.191939193393015,P,80.98372650146484,82.57569122314453,84.24135360717773,85.97138404846191,89.39006958007812,86.22555152893067,73.34051301956177
2023-01-06,23.6908499456646,P,82.05485534667969,82.04307098388672,83.79521026611329,85.66576614379883,89.19143203735352,86.252904586792,73.46735097885131
2023-01-09,23.24805083911534,P,82.54621124267578,81.60872192382813,83.39820251464843,85.32771949768066,88.98711868286132,86.29684730529785,73.59488706588745
2023-01-10,23.491669461559102,P,81.64212036132812,81.83866729736329,82.95009384155273,84.94643440246583,88.74549224853516,86.33076789855957,73.71487390518189
2023-01-11,23.6916968582194,P,82.65430450439453,81.97624359130859,82.70442047119141,84.61526679992676,88.5717951965332,86.36872703552245,73.83699060440064
2023-01-12,24.074381756351585,P,82.88031768798828,82.35556182861328,82.4656265258789,84.35190467834472,88.37671493530273,86.38569206237793,73.95383779525757
2023-01-13,24.3967530916927,P,83.68614959716797,82.68182067871093,82.36244583129883,84.20253639221191,88.19951736450196,86.42945617675781,74.05952138900757
2023-01-16,24.73405579219904,P,83.68614959716797,82.90980834960938,82.25926513671875,84.07626113891601,88.03841156005859,86.47155220031738,74.1815213394165
2023-01-17,25.077927515325854,P,81.92711639404297,82.96680755615235,82.40273742675781,83.87038726806641,87.95908294677734,86.50891159057618,74.2889127922058
2023-01-18,24.805006009131116,P,80.43341827392578,82.52263031005859,82.24943695068359,83.48713760375976,87.85360885620118,86.51269134521485,74.3774534034729
2023-01-19,24.30804465411636,P,79.4408950805664,81.83474578857422,82.09515380859375,83.16825370788574,87.5754148864746,86.49742073059082,74.46909185409545
2023-01-20,24.0456855741138,P,81.56351470947266,81.41021881103515,82.04601974487305,82.92061500549316,87.39520874023438,86.51760360717773,74.57134340286255
2023-01-23,23.824678254067333,P,82.68377685546875,81.20974426269531,82.05977630615234,82.72898941040039,87.20299392700196,86.5489891052246,74.6754835510254
2023-01-24,23.57299801591292,P,82.45777130126953,81.31587524414063,82.14134140014649,82.54571762084962,87.01451354980469,86.56643821716308,74.76188423156738
2023-01-25,23.80926890860506,P,81.95659637451172,81.62051086425781,82.0715705871582,82.3879955291748,86.85177963256837,86.57259597778321,74.85212961196899
2023-01-26,24.724640414745135,A,84.39366149902344,82.61106414794922,82.22290496826172,82.34426574707031,86.76982299804688,86.57476806640625,74.96794567108154
2023-01-27,25.191908787593974,A,85.0815658569336,83.3146743774414,82.36244659423828,82.36244621276856,86.6377491760254,86.5669426727295,75.08837369918824
2023-01-30,24.82566604756911,C,80.9738998413086,82.97269897460937,82.09122161865234,82.17524337768555,86.42175338745118,86.51195732116699,75.18904499053956
2023-01-31,25.13727711090081,C,83.8826675415039,83.25767822265625,82.28677673339844,82.34475708007812,86.20732955932617,86.50323051452636,75.31559370040894
2023-02-01,25.407948531216366,C,83.93181610107422,83.65272216796875,82.63661651611328,82.44302673339844,85.9870101928711,86.4786092376709,75.44170421600342
2023-02-02,25.183179257606014,C,83.85317993164062,83.54462585449218,83.07784500122071,82.58649940490723,85.76511810302735,86.46546646118163,75.56146167755126
2023-02-03,24.66278190732436,C,81.76004791259766,82.880322265625,83.09749832153321,82.57175903320312,85.49075012207031,86.44346092224121,75.6810122871399
2023-02-06,24.97189952308491,C,81.81902313232422,83.04934692382812,83.01102294921876,82.53539962768555,85.2637483215332,86.38485809326171,75.80579177856445
2023-02-07,24.970814151580996,C,84.44280242919922,83.16137390136718,83.20952606201172,82.6754337310791,85.09669036865235,86.36829040527344,75.93636241912841
2023-02-08,24.6558596272711,C,82.88031768798828,82.95107421875,83.30189819335938,82.68673439025879,84.86516754150391,86.34070930480956,76.04881298065186
2023-02-09,24.45294158597137,C,82.95894622802734,82.77222747802735,83.15842666625977,82.69066581726074,84.66764633178711,86.33255714416504,76.16971717834473
2023-02-10,25.148374946248392,C,85.30756378173828,83.48173065185547,83.18102645874023,82.77173652648926,84.56485641479492,86.36290344238282,76.30182708740234
2023-02-13,25.90058596183425,A,84.89483642578125,84.09689331054688,83.5731201171875,82.83217086791993,84.49272659301758,86.39824745178223,76.44481903076172
2023-02-14,26.076081768410543,A,84.57054901123047,84.12244262695313,83.64190826416015,82.9643424987793,84.39996017456055,86.42004608154296,76.5890228843689
2023-02-15,26.613866032541136,A,84.52141571044922,84.4506622314453,83.70086822509765,83.16874237060547,84.28282287597656,86.43105087280273,76.7313689994812
2023-02-16,27.19552626351967,A,84.14799499511719,84.68847198486328,83.73034973144532,83.404097366333,84.16922332763671,86.45774909973144,76.89025653839111
2023-02-17,27.01666342011346,A,83.08668518066406,84.24429626464844,83.86301345825196,83.48025588989258,84.06761276245118,86.47236236572266,77.03825471878052
2023-02-20,26.51020631676718,A,83.08668518066406,83.882666015625,83.98977966308594,83.50040130615234,83.94320358276367,86.45361518859863,77.17655647277832
2023-02-21,25.39363135076819,B,78.97904205322266,82.76436462402344,83.44340362548829,83.32646484375,83.73742797851563,86.36680885314941,77.28095071792603
2023-02-22,23.968067401245673,B,76.45350646972656,81.15078277587891,82.80072250366212,83.05131034851074,83.48094497680664,86.2662271118164,77.38270751953125
2023-02-23,22.6928346871065,B,77.84893798828125,79.89097137451172,82.2897216796875,82.72407417297363,83.27497253417968,86.19814399719239,77.49168636322021
2023-02-24,21.77072953935847,B,78.17635345458984,78.90890502929688,81.57660064697265,82.37881355285644,83.105029296875,86.1518797302246,77.60514263153077
2023-02-27,20.979010814938093,B,77.28877258300781,77.74932250976562,80.81599426269531,82.1945571899414,82.92657165527343,86.09350173950196,77.7144058227539
2023-02-28,20.628930725188443,B,73.85678100585938,76.72487030029296,79.7446174621582,81.69326286315918,82.68281539916993,86.01885765075684,77.80562763214111
2023-03-01,20.498385372230207,B,73.32422637939453,76.09901428222656,78.62489852905273,81.16288337707519,82.38733169555664,85.94595260620117,77.88248235702514
2023-03-02,20.300993108709463,B,75.12899017333984,75.55502471923828,77.722998046875,80.72667388916015,82.1735400390625,85.87480751037597,77.95220018386841
2023-03-03,20.473768971314794,B,77.8903579711914,75.4978256225586,77.20336532592773,80.53318939208984,82.00102142333985,85.85639465332031,78.01549951553345
2023-03-06,20.5858570150077,B,77.71283721923828,75.58263854980468,76.66598052978516,80.32788009643555,81.82495239257813,85.7976456451416,78.07791124343872
2023-03-07,21.216070569491063,B,76.82525634765625,76.17633361816407,76.45060195922852,79.9470027923584,81.63899337768555,85.71706901550293,78.15802030563354
2023-03-08,22.070291335835563,B,76.99290466308594,76.91006927490234,76.50454177856446,79.65263214111329,81.4766307067871,85.64621482849121,78.23127902984619
2023-03-09,22.737788204579502,B,77.55503845214844,77.39527893066406,76.47515182495117,79.38243675231934,81.3223663330078,85.59206939697266,78.30685873031616
2023-03-10,22.49572865693119,B,76.48008728027344,77.11322479248047,76.30552520751954,78.9410629272461,81.1576089477539,85.50048599243163,78.37010969161987
2023-03-13,22.283273807169987,B,76.03629302978516,76.77791595458984,76.18027725219727,78.49813575744629,80.98397567749024,85.40152099609375,78.42516710281372
2023-03-14,22.295493128092744,C,76.85484313964844,76.78383331298828,76.48008346557617,78.11235046386719,80.91122467041015,85.30514884948731,78.4835337638855
2023-03-15,22.04479288561882,B,76.26311492919922,76.63787536621093,76.77397232055664,77.69943542480469,80.79715850830078,85.19667778015136,78.5476587677002
2023-03-16,21.893766291683733,B,77.34795379638672,76.5964584350586,76.99586868286133,77.35943336486817,80.72444305419921,85.05725631713867,78.63464191436768
2023-03-17,21.89549959459111,B,75.7108383178711,76.44260864257812,76.7779167175293,76.99064102172852,80.59756271362305,84.89449737548829,78.72039346694946
2023-03-20,22.07730429628667,B,75.93767547607422,76.42288513183594,76.60040054321288,76.63319053649903,80.46539199829101,84.72625534057617,78.82838603973389
2023-03-21,21.94352031686196,B,75.46428680419922,76.1447738647461,76.46430358886718,76.45745277404785,80.34183532714843,84.5436637878418,78.9391047668457
2023-03-22,21.613889706673294,B,73.39327239990234,75.57080535888672,76.10434036254883,76.30444107055663,80.1566146850586,84.3642049407959,79.02105501174927
2023-03-23,20.892884162505286,B,72.38734436035156,74.57868347167968,75.58757095336914,76.03136138916015,79.94675521850586,84.1617350769043,79.09768180847168
2023-03-24,20.539362129978947,B,72.42679595947266,73.921875,75.18224182128907,75.7438835144043,79.72156814575196,83.96054275512695,79.17528936386108
2023-03-27,20.402158326959754,B,74.2315444946289,73.58064880371094,75.00176696777343,75.59102210998535,79.53247604370117,83.78544380187988,79.26192066192627
2023-03-28,20.48979102836338,B,74.46823120117188,73.38143768310547,74.76310577392579,75.62159461975098,79.38329833984375,83.67119064331055,79.33856983184815
2023-03-29,21.10265335716495,B,74.83312225341797,73.66940765380859,74.62010650634765,75.69703941345215,79.27129241943359,83.56245063781738,79.42277317047119
2023-03-30,21.964911845913193,B,75.7601547241211,74.3439697265625,74.4613265991211,75.72859764099121,79.19767761230469,83.38654624938965,79.5143540763855
2023-03-31,23.000285974923163,B,77.4169921875,75.34200897216797,74.63194198608399,75.70492935180664,79.11474716186524,83.25497795104981,79.61113395690919
2023-04-03,23.256777859901263,C,75.56291961669922,75.60828399658203,74.59446640014649,75.5974334716797,78.97233001708985,83.0876619720459,79.6979578590393
2023-04-04,23.231539643240918,B,74.97119140625,75.70887603759766,74.54515686035157,75.50473022460938,78.82259841918945,82.91855598449708,79.78838535308837
2023-04-05,23.160543770735018,C,75.44457244873047,75.83116607666015,74.75028686523437,75.4273136138916,78.69235794067383,82.77206878662109,79.88495056152344
2023-04-06,23.173884370072287,C,75.89823150634766,75.85878143310546,75.10137557983398,75.34447326660157,78.52244934082032,82.64613616943359,79.98402894973755
2023-04-07,22.78386386864837,C,75.89823150634766,75.555029296875,75.44851913452149,75.31538047790528,78.3387826538086,82.488265914917,80.08144229888916
2023-04-10,23.01713230922788,C,76.26311492919922,75.695068359375,75.65167617797852,75.32672157287598,78.24456695556641,82.3331601715088,80.18068006515503
2023-04-11,23.211291995540154,C,76.35188293457031,75.97120666503906,75.84004135131836,75.30157356262207,78.09395126342774,82.15064041137695,80.29338817596435
2023-04-12,23.058287905901153,C,75.75028991699219,76.0323501586914,75.93175811767578,75.27593231201172,77.9303207397461,81.95866546630859,80.39417543411255
2023-04-13,22.8003929577276,C,76.07574462890625,76.06785278320312,75.9633171081543,75.21232185363769,77.7747720336914,81.76994506835938,80.48508159637451
2023-04-14,22.587893941645962,C,75.37553405761719,75.96331329345703,75.75917129516601,75.195556640625,77.6470817565918,81.56891593933105,80.56984222412109
2023-04-17,22.061591861149534,B,74.00471496582031,75.51163330078126,75.60335083007813,75.09890861511231,77.49079559326172,81.37727195739745,80.64681827545166
2023-04-18,21.50360136306365,B,73.45244598388672,74.93174591064454,75.4514762878418,74.99831657409668,77.27098846435547,81.1838394165039,80.72402025222779
2023-04-19,21.187378127549596,B,73.71871185302734,74.52543029785156,75.27889022827148,75.01458854675293,77.08775634765625,80.97646194458008,80.79966424942016
2023-04-20,21.28504769926214,B,75.41499328613281,74.39328002929688,75.23056640625,75.165970993042,76.93687728881837,80.80226181030274,80.8930943107605
2023-04-21,21.580709224334242,B,75.49388885498047,74.41695098876953,75.19013214111328,75.31932563781739,76.7406037902832,80.65273010253907,80.9979864692688
2023-04-24,22.20676695919353,B,76.22366333007812,74.8607406616211,75.18618698120117,75.41893157958984,76.56718032836915,80.52995346069336,81.11069007873535
2023-04-25,22.873455877117934,C,75.86863708496094,75.34397888183594,75.13786239624024,75.4889518737793,76.39314208984375,80.39655113220215,81.22068813323975
2023-04-26,23.27646430771055,C,74.81340026855469,75.5629165649414,75.04417343139649,75.48796577453614,76.19898178100586,80.24090232849122,81.32996437072754
2023-04-27,23.391052293669404,C,75.69112396240234,75.6181427001953,75.00571136474609,75.4845142364502,76.02984436035156,80.09953384399414,81.44318851470948
2023-04-28,23.5563153964425,C,76.33216094970703,75.78579711914062,75.10137405395508,75.43027267456054,75.89475387573242,79.9811833190918,81.5604013633728
2023-05-01,23.474792235722607,C,75.98699188232422,75.73846282958985,75.29960174560547,75.4514762878418,75.75276000976562,79.84798179626465,81.6711870765686
2023-05-02,23.531100329712817,C,75.7305679321289,75.71084899902344,75.52741394042968,75.48944511413575,75.68779052734375,79.71260925292968,81.7780461883545
2023-05-03,23.80176818966486,C,75.45442962646484,75.83905487060547,75.70098571777343,75.48993797302246,75.66780899047852,79.57437698364258,81.88337770462036
2023-05-04,24.05903303537733,C,77.5057373046875,76.2019775390625,75.91006011962891,75.57031326293945,75.66094497680665,79.46795875549316,81.95459732055664
2023-05-05,24.28151842057797,C,78.39330291748047,76.61420593261718,76.2000015258789,75.6950668334961,75.66528396606445,79.38515663146973,82.02285999298095
2023-05-08,24.46340039625377,C,77.62407684326172,76.94162292480469,76.34004287719726,75.76311492919922,75.67199005126953,79.29928085327148,82.09119419097901
2023-05-09,24.68756533976294,A,77.86076354980469,77.36766204833984,76.53925552368165,75.83855895996093,75.75206970214843,79.21744255065919,82.15806743621826
2023-05-10,24.946191304350254,A,78.35881042480469,77.94853820800782,76.89379653930663,75.96898498535157,75.85276138305665,79.12004653930664,82.22091758728027
2023-05-11,25.04627116268588,A,78.30635070800781,78.10866088867188,77.15531921386719,76.08051528930665,75.91630859375,79.04492431640625,82.28208526611328
2023-05-12,24.893784831995138,A,79.02884674072266,78.23576965332032,77.42498779296875,76.26318092346192,75.93907836914063,78.97004989624024,82.31336864471436
2023-05-15,24.944594553304025,A,79.44451141357422,78.59985656738282,77.77073974609375,76.53517074584961,75.97371185302734,78.89933212280273,82.33894382476807
2023-05-16,24.71394804162335,A,78.18758392333984,78.66522064208985,78.01644134521484,76.77192764282226,76.00095840454101,78.81997589111329,82.3590669631958
2023-05-17,24.611274913475494,A,79.56328582763672,78.90611572265625,78.42732696533203,77.06415634155273,76.05236602783204,78.76449836730957,82.37921249389649
2023-05-18,24.633296426538493,A,80.56290435791016,79.35742645263672,78.7330436706543,77.3215518951416,76.11252334594727,78.71744483947754,82.39598197937012
2023-05-19,24.85981596637195,A,81.45365905761719,79.84238891601562,79.03907928466796,77.61954040527344,76.21199478149414,78.68480186462402,82.40341453552246
2023-05-22,25.17337014899012,A,82.6709976196289,80.48768615722656,79.54377136230468,77.94190711975098,76.34468887329102,78.66433227539062,82.41840560913086
2023-05-23,25.86553223004923,A,83.1757583618164,81.48532104492188,80.07527084350586,78.30726318359375,76.47110717773438,78.69116592407227,82.43493927001953
2023-05-24,26.211357175560153,A,82.45325469970703,82.06331481933594,80.48471527099609,78.68925590515137,76.59490997314452,78.69603424072265,82.45620056152343
2023-05-25,26.35730494717893,A,81.89900970458984,82.33053588867188,80.8439811706543,78.99965019226075,76.68593109130859,78.7051870727539,82.46536930084228
2023-05-26,26.56410885523914,A,82.98770141601562,82.63734436035156,81.2398666381836,79.33242721557617,76.83146835327149,78.71451553344727,82.48371006011963
2023-05-29,26.526223342124567,A,82.98770141601562,82.7006851196289,81.59418563842773,79.68246269226074,76.97246887207031,78.71893043518067,82.50788887023926
2023-05-30,26.296687629357155,A,82.83924102783203,82.63338165283203,82.05935134887696,80.0378963470459,77.11996795654296,78.7309016418457,82.53083477020263
2023-05-31,26.27183611063866,A,83.15595245361328,82.77392120361328,82.4186180114746,80.42297248840332,77.31522155761719,78.73591812133789,82.55232257843018
2023-06-01,27.11877882621596,A,87.96597290039062,83.98731384277343,83.15892486572265,80.94598426818848,77.62679412841797,78.78677467346192,82.58623336791992
2023-06-02,27.553850057940988,A,86.63976287841797,84.71772613525391,83.67753524780274,81.35830726623536,77.91105346679687,78.81631080627442,82.62288349151612
2023-06-05,27.972113717596837,A,86.61006927490234,85.44219970703125,84.07144241333008,81.80760688781739,78.15862396240234,78.84555000305176,82.65855110168457
2023-06-06,28.739366964122752,A,88.62908935546875,86.6001693725586,84.61677551269531,82.34602317810058,78.44184112548828,78.91256973266601,82.71074066162109
2023-06-07,29.639774514666172,A,89.87612915039062,87.94420471191407,85.35906295776367,82.92188911437988,78.74270126342773,79.00699684143066,82.75984409332276
2023-06-08,29.898409062307763,A,91.35081481933594,88.62117309570313,86.30424346923829,83.5741123199463,79.05451446533203,79.12609603881836,82.81175838470459
2023-06-09,30.547314197610117,A,92.33061981201172,89.75934448242188,87.2385353088379,84.23920097351075,79.35278701782227,79.23376708984375,82.87568534851074
2023-06-12,31.33463674145538,A,92.785888671875,90.9945083618164,88.21835403442383,84.90626983642578,79.69724639892578,79.33478820800781,82.94188865661621
2023-06-13,31.769602359601933,A,93.28074645996094,91.92483978271484,89.26250457763672,85.66092796325684,80.0634375,79.44301795959473,83.00472808837891
2023-06-14,31.747527152656264,A,92.24154663085938,92.39792327880859,90.17106399536132,86.29484100341797,80.39937698364258,79.5458674621582,83.0592317199707
2023-06-15,31.372174164623107,A,92.49888610839844,92.62753753662109,90.62435531616211,86.89164009094239,80.73139007568359,79.62691970825195,83.1008438873291
2023-06-16,30.724975602191147,A,91.93473815917967,92.5483612060547,91.15385284423829,87.4156940460205,81.05212020874023,79.69545143127442,83.13119705200195
2023-06-19,30.03901401852026,A,91.93473815917967,92.37813110351563,91.68631973266602,87.87888107299804,81.36555267333985,79.80505981445313,83.15850856781006
2023-06-20,29.056392585099882,A,91.04399871826172,91.93078155517578,91.92781066894531,88.27229309082031,81.65939498901368,79.87667312622071,83.18995182037354
2023-06-21,28.108527765376248,A,89.5693130493164,91.39633483886719,91.89712905883789,88.62809600830079,81.93577545166016,79.93304809570313,83.20582866668701
2023-06-22,27.25368582518818,A,88.33216857910156,90.56299133300782,91.59526443481445,88.94975395202637,82.18090393066406,79.97783798217773,83.22165222167969
2023-06-23,26.805403661584105,A,89.43075561523438,90.06219482421875,91.30527801513672,89.2719066619873,82.4620083618164,80.0545450592041,83.24900299072266
2023-06-26,26.299789118454346,P,89.6979751586914,89.61484222412109,90.99648666381836,89.6074203491211,82.77587356567383,80.13333457946777,83.25909633636475
2023-06-27,26.1055694296759,P,89.91571807861328,89.38918609619141,90.6599838256836,89.96124420166015,83.10513900756835,80.18806373596192,83.27817707061767
2023-06-28,26.224942566940456,P,89.61880493164062,89.39908447265626,90.39770965576172,90.28438682556153,83.42314086914062,80.25544860839844,83.298078956604
2023-06-29,26.542303494255304,P,89.93551635742188,89.71975402832031,90.14137268066406,90.38286399841309,83.7135513305664,80.32521430969238,83.32888572692872
2023-06-30,26.70146566335367,P,90.6085205078125,89.95530700683594,90.00875091552734,90.58130187988282,84.01584396362304,80.37822387695313,83.37056365966797
2023-07-03,26.89302965358375,A,90.6580047607422,90.14731292724609,89.88107757568359,90.7836986541748,84.30453079223633,80.43585556030274,83.41705150604248
2023-07-04,27.00754347450231,A,90.6580047607422,90.29577026367187,89.84247817993165,90.88514442443848,84.60031814575196,80.49673011779785,83.45838809967042
2023-07-05,27.15604649099775,A,91.19245910644533,90.61050109863282,90.00479278564453,90.95096092224121,84.92789932250976,80.56344055175781,83.49724571228028
2023-07-06,27.16095886387077,A,90.06417083740234,90.63623199462891,90.17799301147461,90.88662872314453,85.21536026000976,80.62260231018067,83.54017570495606
2023-07-07,27.065491966071363,A,90.39078521728516,90.59268493652345,90.27399597167968,90.78963699340821,85.49653274536132,80.69564331054687,83.58400283813477
2023-07-10,27.235808872291944,A,92.63744354248048,90.9885726928711,90.5679428100586,90.78221473693847,85.82954177856445,80.79115089416504,83.62238304138184
2023-07-11,27.599358458363373,A,93.3896255493164,91.53489685058594,90.9153335571289,90.78765869140625,86.1827229309082,80.93525672912598,83.6510327911377
2023-07-12,28.226329405281252,A,95.0721435546875,92.31083374023437,91.46066741943359,90.92918853759765,86.57507720947265,81.12144309997558,83.693835105896
2023-07-13,28.881353013839217,A,94.29026794433594,93.15605316162109,91.896142578125,91.01875762939453,86.91076782226563,81.28585639953613,83.74200019836425
2023-07-14,29.505587178869902,A,94.02303314208984,93.88250274658203,92.23759384155274,91.12317237854003,87.22336242675782,81.44432319641113,83.79810146331788
2023-07-17,29.978536123432832,A,95.19090270996094,94.39319458007813,92.69088363647461,91.28598060607911,87.5746989440918,81.62334449768066,83.8584231185913
2023-07-18,30.277369429013977,A,94.38924407958984,94.5931182861328,93.06400756835937,91.4532428741455,87.9052685546875,81.82866912841797,83.9237633895874
2023-07-19,30.06774894220713,A,93.7558135986328,94.32985229492188,93.32034301757812,91.66256790161133,88.21320861816406,82.03298500061035,83.98946880340576
2023-07-20,30.350505791310212,A,95.89360809326172,94.65052032470703,93.90328674316406,92.04063987731934,88.56495376586913,82.24063117980957,84.05771934509278
2023-07-21,30.580347527901978,A,95.60658264160156,94.96723022460938,94.4248664855957,92.3494312286377,88.89650848388672,82.41779342651367,84.13709403991699
2023-07-24,30.472656661556453,A,95.55709838867188,95.04046936035157,94.71683197021484,92.64238739013672,89.21876022338867,82.596236038208,84.1969408416748
2023-07-25,30.565960713088746,A,96.51712036132812,95.46604461669922,95.02958145141602,92.97245750427246,89.58535095214843,82.79315467834472,84.25511184692382
2023-07-26,30.73229303662991,A,96.3389663696289,95.98267517089843,95.15626373291016,93.30846557617187,89.92086456298829,82.98661529541016,84.31641506195068
2023-07-27,30.150475098814777,A,94.438720703125,95.69169769287109,95.17110900878906,93.53362579345703,90.19838088989258,83.15545211791992,84.37376075744629
2023-07-28,29.677955901703797,A,94.75542449951172,95.52146606445312,95.24434814453124,93.740970993042,90.46441619873048,83.3382054901123,84.41934574127197
2023-07-31,29.50822853443225,A,95.65607452392578,95.5412612915039,95.29086532592774,93.99087448120117,90.72411773681641,83.53440330505371,84.46796215057373
2023-08-01,29.040503174196335,A,95.30967712402344,95.29977264404297,95.38290863037109,94.22345809936523,90.96679611206055,83.71895164489746,84.51205024719238
2023-08-02,28.54328147933354,A,94.56739044189452,94.9454574584961,95.46406631469726,94.3922046661377,91.2090788269043,83.90199440002442,84.54933609008789
2023-08-03,29.265479216661916,A,100.09989166259766,96.07769165039062,95.88469467163085,94.89399070739746,91.57309646606446,84.12951377868653,84.59338504791259
2023-08-04,30.41761686135369,A,102.87110900878906,97.7008285522461,96.61114730834962,95.51800689697265,91.97076461791993,84.40111648559571,84.64780693054199
2023-08-07,31.33703420912856,A,102.68305206298828,99.1062240600586,97.32374267578125,96.02028732299804,92.36467163085938,84.66857025146484,84.6974127960205
2023-08-08,32.50448923211061,A,103.7321548461914,100.79071960449218,98.04524612426758,96.5374137878418,92.78252990722656,84.95124893188476,84.74745635986328
2023-08-09,33.90034220256798,A,104.0290756225586,102.683056640625,98.81425704956055,96.98526039123536,93.19999237060547,85.25760696411133,84.81090595245361
2023-08-10,34.30597282675055,A,104.63279724121094,103.58963775634766,99.83366470336914,97.5023868560791,93.53332885742188,85.58006149291992,84.87089828491212
2023-08-11,34.36734641392581,A,105.74623107910156,104.16466217041015,100.93274536132813,98.08854675292969,93.91545822143554,85.91325584411621,84.93689929962159
2023-08-14,34.566251896745584,A,106.182861328125,104.8646240234375,101.98542404174805,98.6381446838379,94.3069140625,86.23276901245117,85.00910640716553
2023-08-15,34.57149460437778,A,105.42867279052734,105.20392761230468,102.99732360839843,99.19011611938477,94.64290573120117,86.54237342834473,85.10678203582764
2023-08-16,34.248034493487445,A,104.29737854003906,105.25758819580078,103.97032241821289,99.71719436645508,94.93133071899415,86.83701599121093,85.19973331451416
2023-08-17,33.593163476943126,A,104.01951599121094,105.13493194580079,104.36228485107422,100.12348976135254,95.18470474243163,87.11960960388184,85.25307792663574
2023-08-18,32.71678278140681,A,103.96990203857422,104.77966613769532,104.47216415405273,100.54165573120117,95.4174903869629,87.38513870239258,85.3200583267212
2023-08-21,32.0473053378471,A,105.2996597290039,104.6030258178711,104.7338249206543,101.02878379821777,95.66776580810547,87.68250610351562,85.38508403778076
2023-08-22,31.454322757836266,A,105.44852447509766,104.60699615478515,104.90546188354492,101.47535400390625,95.9111213684082,87.9872794342041,85.45291770935059
2023-08-23,31.488416791301386,A,107.61188507080078,105.2698974609375,105.26374282836915,102.03899993896485,96.21852813720703,88.3089525604248,85.54051067352295
2023-08-24,31.828872387108333,A,106.10347747802734,105.68668975830079,105.41081085205079,102.62223777770996,96.4906199645996,88.6110050201416,85.6285705947876
2023-08-25,32.039243623769615,A,105.06150817871094,105.90501098632812,105.34233856201172,103.13754196166992,96.75315536499023,88.90263778686523,85.69545185089112
2023-08-28,31.867311782357334,A,104.56532287597656,105.75814361572266,105.18058471679687,103.58300437927247,97.00576705932617,89.18565986633301,85.7594100189209
2023-08-29,31.687721217993015,A,104.73402404785156,105.61524353027343,105.11111984252929,104.05422172546386,97.27956756591797,89.46948127746582,85.81006084442139
2023-08-30,31.10317191401613,P,104.93248748779295,105.07936401367188,105.17463073730468,104.57247657775879,97.5868310546875,89.76130325317382,85.8599843597412
2023-08-31,30.4090443182881,P,103.36456298828124,104.53158111572266,105.10913543701172,104.73571014404297,97.8874789428711,90.03419143676757,85.90206825256348
2023-09-01,30.434866311787108,A,106.4706573486328,104.813410949707,105.35921096801758,104.91568756103516,98.22827697753907,90.34514266967773,85.95702930450439
2023-09-04,30.704432446481903,A,106.4706573486328,105.19447784423826,105.47631072998047,105.10506782531738,98.5637306213379,90.66980209350587,86.02353702545166
2023-09-05,30.74975031761417,A,105.24011993408205,105.29569702148436,105.45547027587891,105.18046607971192,98.87021865844727,90.9876788330078,86.08575912475585
2023-09-06,30.74488383803046,A,105.82561492919922,105.47432250976563,105.27684326171875,105.27029304504394,99.19435485839844,91.30874786376953,86.1426049041748
2023-09-07,31.41552777591365,A,107.71110534667967,106.34363098144532,105.43760604858399,105.42420845031738,99.54986663818359,91.631708984375,86.21698539733887
2023-09-08,31.55169412628354,A,107.81034088134766,106.61156768798828,105.71248931884766,105.52741394042968,99.8939030456543,91.95487350463867,86.30380180358887
2023-09-11,31.86179109515111,A,109.1401138305664,107.145458984375,106.16996841430664,105.67527656555175,100.26354522705078,92.28403800964355,86.40699573516845
2023-09-12,32.21004754753299,A,107.6714096069336,107.63171691894532,106.46370697021484,105.78741340637207,100.6038133239746,92.60206573486329,86.49930843353272
2023-09-13,32.686864501077494,A,108.43553161621094,108.15370025634766,106.81401138305664,105.99432106018067,100.94867477416992,92.93828704833984,86.58959468841553
2023-09-14,33.27965110421564,A,111.6011734008789,108.9317138671875,107.6376724243164,106.37340393066407,101.37941482543945,93.2973875427246,86.69846069335938
2023-09-15,33.46420478877567,A,109.09049224853516,109.187744140625,107.89965591430663,106.6294334411621,101.75340896606446,93.62497085571289,86.80307708740234
2023-09-18,33.39012972898801,A,109.8943099975586,109.33858337402344,108.24202117919921,106.85916595458984,102.09854629516602,93.96404403686523,86.90601291656495
2023-09-19,33.5452147768214,A,109.69583892822266,109.74346923828125,108.68759307861328,107.0715316772461,102.42467056274414,94.30369674682618,87.00815299987794
2023-09-20,33.395853705734034,A,109.28897094726562,109.91415710449219,109.03392868041992,107.15538597106934,102.7090071105957,94.64204216003418,87.10820957183837
2023-09-21,32.56187511993364,A,109.10042572021484,109.41400756835938,109.17286071777343,107.30523338317872,103.00521026611328,94.95798904418945,87.2129738998413
2023-09-22,32.416107822450364,A,109.5172119140625,109.49935150146484,109.34354782104492,107.52801856994628,103.31509384155274,95.26922813415527,87.3271923828125
2023-09-25,32.53081369059437,A,111.3530731201172,109.79110412597656,109.56484375,107.86740608215332,103.63833724975586,95.60651809692382,87.45289947509765
2023-09-26,32.0619436503406,A,107.66148376464844,109.38423309326171,109.56385116577148,108.01377906799317,103.90378204345703,95.90452529907226,87.56098392486572
