Date,GRADE,GPS,DUK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-08-29,56.339625448086736,P,11.53231430053711,11.673401260375977,11.71633996963501,11.775818109512329,11.916918182373047,11.780996828079223,11.689808859825135
1996-08-30,56.18157894486911,P,11.470969200134276,11.624326705932617,11.6856689453125,11.744165754318237,11.90425724029541,11.781014394760131,11.694238724708557
1996-09-02,55.9837243536932,P,11.470969200134276,11.575252151489257,11.661131668090821,11.724647855758667,11.891596298217774,11.779530754089356,11.697925252914429
1996-09-03,55.74324711779056,P,11.409629821777344,11.513909721374512,11.630460453033447,11.69902949333191,11.875281715393067,11.77743371963501,11.701156401634217
1996-09-04,55.482131983849904,B,11.348292350769045,11.44643497467041,11.58445463180542,11.673377752304077,11.858953800201416,11.77472331047058,11.70378354549408
1996-09-05,55.33564371600747,B,11.31761646270752,11.403495407104492,11.538448333740234,11.649225759506226,11.840798950195312,11.771706142425536,11.70700065612793
1996-09-06,55.2894968511724,B,11.348292350769045,11.378960037231446,11.50164337158203,11.625090837478638,11.819010543823243,11.770496940612793,11.709776473045348
1996-09-09,55.270554115700435,B,11.409629821777344,11.366692161560058,11.470972156524658,11.604022789001466,11.799055786132813,11.771402339935303,11.711669631004334
1996-09-10,55.375155690866194,B,11.470969200134276,11.378960037231446,11.446434879302979,11.589055395126342,11.783361282348633,11.77352159500122,11.713869485855103
1996-09-11,55.50342314243088,P,11.440299987792969,11.397361564636231,11.42189826965332,11.57371973991394,11.76583999633789,11.775221605300903,11.71576732158661
1996-09-12,55.72678168607893,P,11.562986373901367,11.446435546875,11.424965476989746,11.570652723312378,11.750772438049317,11.779161796569824,11.718575954437256
1996-09-13,56.071084775094924,P,11.747013092041016,11.526179695129395,11.45256986618042,11.56911940574646,11.748486156463622,11.784642000198364,11.72245337486267
1996-09-16,56.3988536768097,A,11.808350563049316,11.605923843383788,11.486308002471924,11.573719835281372,11.744999732971191,11.790735578536987,11.726340136528016
1996-09-17,56.63696372275694,A,11.808350563049316,11.673400115966796,11.526180076599122,11.578320264816284,11.739693069458008,11.795928506851196,11.730078225135804
1996-09-18,56.78398728126132,A,11.655001640319824,11.716340446472168,11.556851005554199,11.57065281867981,11.728892707824707,11.7983868598938,11.733346934318542
1996-09-19,56.757729687120076,A,11.562986373901367,11.716340446472168,11.581387996673584,11.55991816520691,11.716858673095704,11.801126146316529,11.73615556716919
1996-09-20,56.54094583190206,A,11.5016450881958,11.667266845703125,11.596723270416259,11.549183320999145,11.703597812652587,11.805053405761718,11.738508801460267
1996-09-23,56.302821111356934,A,11.53231430053711,11.612059593200684,11.608991718292236,11.539981937408447,11.690950336456298,11.809287357330323,11.74056942462921
1996-09-24,56.06662907995646,P,11.53231430053711,11.556852340698242,11.61512622833252,11.530780553817749,11.67951629638672,11.812620573043823,11.741886701583862
1996-09-25,56.000039512109,P,11.593657493591309,11.544583511352538,11.630461978912354,11.526180124282837,11.672342681884766,11.814465484619141,11.743659391403199
1996-09-26,55.95573815272625,P,11.53231430053711,11.538449096679688,11.627394771575927,11.526180124282837,11.662728843688965,11.815096502304078,11.744827961921692
1996-09-27,55.954114668297485,P,11.5016450881958,11.538449096679688,11.602857971191407,11.527713918685913,11.656141929626465,11.814219903945922,11.74614058971405
1996-09-30,55.901250602646314,P,11.440299987792969,11.52004623413086,11.566052913665771,11.526180458068847,11.648934803009034,11.811228628158569,11.747146492004395
1996-10-01,55.87961612503204,B,11.470969200134276,11.507777214050293,11.532314777374268,11.529247426986695,11.642947845458984,11.806742610931396,11.748305740356445
1996-10-02,55.825310965429956,B,11.5016450881958,11.489374732971191,11.516979122161866,11.536915063858032,11.638787803649903,11.802842416763305,11.74946967124939
1996-10-03,55.82476524356781,B,11.470969200134276,11.477105712890625,11.507777404785156,11.54458270072937,11.635227756500244,11.800152235031128,11.750331516265868
1996-10-04,56.00695799321685,B,11.747013092041016,11.526179313659668,11.532314205169678,11.56451873779297,11.63718858718872,11.799919195175171,11.75272228717804
1996-10-07,56.26370643909959,C,11.777679443359377,11.593655204772949,11.556850719451905,11.58292121887207,11.640976009368897,11.799082717895509,11.755266389846803
1996-10-08,56.49049727458544,A,11.777679443359377,11.654997253417969,11.58138723373413,11.598256731033326,11.64415672302246,11.798549604415893,11.757364478111267
1996-10-09,56.61021668717814,A,11.68566608428955,11.691801452636719,11.590588092803955,11.610525035858155,11.645497169494629,11.795882883071899,11.759002499580383
1996-10-10,56.64287044716608,A,11.593657493591309,11.716339111328125,11.596722412109376,11.61205859184265,11.640143775939942,11.792296075820923,11.760626492500306
1996-10-11,56.48344818412263,C,11.716341972351074,11.710204887390137,11.618192100524903,11.610525035858155,11.63239028930664,11.788722658157349,11.762566566467285
1996-10-14,56.28277673128292,C,11.655001640319824,11.685669326782227,11.639662265777588,11.60285758972168,11.628263778686524,11.784535837173461,11.763902621269226
1996-10-15,56.02316803690832,B,11.53231430053711,11.636596298217773,11.645796775817871,11.58905577659607,11.620470123291016,11.77972891807556,11.764662370681762
1996-10-16,55.89671017968569,B,11.562986373901367,11.612060356140137,11.651930904388427,11.584455013275146,11.61450330734253,11.775835399627686,11.766133008003235
1996-10-17,55.829962615463536,B,11.5016450881958,11.593657875061036,11.65499849319458,11.581387948989867,11.608523082733154,11.771935205459595,11.766702280044555
1996-10-18,55.74001259693404,B,11.470969200134276,11.544583320617676,11.627394104003907,11.579854154586792,11.601322650909424,11.769548425674438,11.767712831497192
1996-10-21,55.73594840239426,B,11.562986373901367,11.526180267333984,11.605924797058105,11.581387758255005,11.595962562561034,11.76868857383728,11.769183468818664
1996-10-22,55.836532687701144,B,11.593657493591309,11.538448905944824,11.587522602081298,11.584454917907715,11.592429370880128,11.767225275039673,11.770212802886963
1996-10-23,55.866696348198786,B,11.593657493591309,11.544583129882813,11.578321743011475,11.584454917907715,11.589362258911132,11.764548578262328,11.771093468666077
1996-10-24,55.939184493854725,B,11.593657493591309,11.562985610961913,11.578321743011475,11.587522077560426,11.588748874664306,11.761568508148194,11.771974134445191
1996-10-25,56.05135281238508,C,11.593657493591309,11.587523269653321,11.566053295135498,11.5921226978302,11.585068435668946,11.75949851989746,11.773449420928955
1996-10-28,56.13152044160888,C,11.624326705932615,11.599791336059571,11.562985801696778,11.601324033737182,11.583228130340576,11.758645315170288,11.775375456809998
1996-10-29,56.34288982863985,C,11.900361061096191,11.661132049560546,11.599790477752686,11.622793626785278,11.586908512115478,11.76024905204773,11.778235626220702
1996-10-30,56.53500574792388,C,11.900361061096191,11.722472763061523,11.633527946472167,11.642729425430298,11.588748722076415,11.762156190872192,11.779906477928161
1996-10-31,56.75709338111833,A,11.992375373840332,11.802216339111329,11.682600975036621,11.6687997341156,11.593042640686035,11.76407338142395,11.782334718704224
1996-11-01,56.8963247886738,A,11.900361061096191,11.863557052612304,11.725540161132812,11.676467132568359,11.596723022460937,11.764160346984863,11.783559594154358
1996-11-04,56.98310136016267,A,11.900361061096191,11.91876392364502,11.759277629852296,11.6826012134552,11.60040340423584,11.76515739440918,11.784041137695313
1996-11-05,56.86109267568247,A,11.900361061096191,11.91876392364502,11.789947986602783,11.688735294342042,11.604083786010742,11.765851097106934,11.78467131614685
1996-11-06,56.82627332717072,A,11.992375373840332,11.937166786193847,11.829819774627685,11.70407075881958,11.610217971801758,11.76716157913208,11.78546422958374
1996-11-07,56.731647873822844,A,11.992375373840332,11.937166786193847,11.869691562652587,11.724006652832031,11.619419193267822,11.768168687820435,11.786257143020629
1996-11-08,56.730851547649046,A,11.992375373840332,11.955569648742676,11.909563350677491,11.737808322906494,11.629847316741943,11.767052278518676,11.787942090034484
