Date,GRADE,GPS,BAX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-04-10,54.64598008763982,P,2.4206206798553467,2.4256113529205323,2.4243637561798095,2.455557370185852,2.450114073753357,2.2454566884040834,1.9955843138694762
1987-04-13,54.605933017988654,P,2.3457560539245605,2.408143091201782,2.4231160163879393,2.4505663990974424,2.4510689306259157,2.251115896701813,1.9986487567424773
1987-04-14,54.513776480206396,P,2.2833685874938965,2.3806926727294924,2.408143138885498,2.439960539340973,2.4512729263305664,2.255780439376831,2.0014627146720887
1987-04-15,54.39220805361279,P,2.2833685874938965,2.350746917724609,2.3981611728668213,2.427483093738556,2.449986310005188,2.2604449820518493,2.0040923249721527
1987-04-16,54.26732696457659,P,2.270891666412353,2.320801115036011,2.379444980621338,2.416253387928009,2.4486985921859743,2.264984755516052,2.00653665304184
1987-04-17,54.12823027843728,P,2.270891666412353,2.290855312347412,2.358233332633972,2.4031520962715147,2.4464171266555788,2.269400931596756,2.009103878736496
1987-04-20,54.065929078509264,P,2.295846462249756,2.2808733940124513,2.344508242607117,2.3881792187690736,2.445876932144165,2.2738194370269778,2.0117958784103394
1987-04-21,54.24674409383763,P,2.495485782623291,2.32329683303833,2.351994752883911,2.3881792187690736,2.4495779705047607,2.279739935398102,2.0154860746860503
1987-04-22,54.3647949994571,P,2.4206206798553467,2.35074725151062,2.350747084617615,2.3856837868690492,2.450291085243225,2.2844173884391785,2.01874049782753
1987-04-23,54.52424510175015,P,2.4580535888671875,2.388179636001587,2.354490375518799,2.386931598186493,2.450262289047241,2.288974769115448,2.022120635509491
1987-04-24,54.7091755776691,A,2.470529317855835,2.428107166290283,2.3594812393188476,2.3919224977493285,2.4492408084869384,2.29390412569046,2.025501703619957
1987-04-27,54.82418698674493,A,2.4206206798553467,2.4530620098114015,2.366967701911926,2.395041859149933,2.447221155166626,2.298210780620575,2.0287561267614365
1987-04-28,54.72234935875341,A,2.4330973625183105,2.440584325790405,2.3819405794143678,2.395041859149933,2.444208869934082,2.302418622970581,2.032011483311653
1987-04-29,54.75252719631328,A,2.4830081462860107,2.453061819076538,2.4019045352935793,2.4000328540802003,2.4429401111602784,2.3068771290779115,2.03545494556427
1987-04-30,54.799879761502105,A,2.5329174995422363,2.468034601211548,2.4281071186065675,2.4037760496139526,2.444160137176514,2.3125800395011904,2.039332300424576
1987-05-01,54.79147572379849,A,2.495485782623291,2.473025894165039,2.450566530227661,2.4043999314308167,2.44363778591156,2.3176602053642275,2.042838150858879
1987-05-04,54.799141108170225,A,2.4580535888671875,2.4805124759674073,2.466787242889404,2.4056477427482603,2.4436089897155764,2.322117609977722,2.04621828854084
1987-05-05,54.86357571016327,A,2.5329174995422363,2.5004765033721923,2.4705304145812987,2.411262583732605,2.4450774717330934,2.3270752096176146,2.050034195780754
1987-05-06,54.84780022358,A,2.5079636573791504,2.5054676055908205,2.4792647123336793,2.415005898475647,2.4453015422821043,2.3322801542282106,2.053540980219841
1987-05-07,54.73064142720739,A,2.445575475692749,2.487999200820923,2.478016901016235,2.4162536382675173,2.44477472782135,2.3369854378700254,2.0567972791194915
1987-05-08,54.68826840869841,A,2.4830081462860107,2.485503673553467,2.4792647838592528,2.4193730115890504,2.444996566772461,2.34194082736969,2.0599949395656587
1987-05-11,54.580708401005175,A,2.3457560539245605,2.4630441665649414,2.471778321266174,2.4193730115890504,2.442970199584961,2.345647916793823,2.0624448972940446
1987-05-12,54.495059333265125,P,2.408141851425171,2.4380890369415282,2.4692827701568603,2.425611674785614,2.4424400186538695,2.3501030707359316,2.0652067840099333
1987-05-13,54.350203608304106,P,2.320800542831421,2.4006564140319826,2.4530620098114015,2.4274832725524904,2.4394177055358885,2.3538090205192566,2.0672247123718264
1987-05-14,54.2667347569608,P,2.320800542831421,2.375701427459717,2.43185031414032,2.4299787163734434,2.435650100708008,2.357514970302582,2.0693040972948076
1987-05-15,54.14734558761382,P,2.3083243370056152,2.3407646656036376,2.4131341695785524,2.431850349903107,2.432129831314087,2.361096158027649,2.0715054374933244
1987-05-18,54.121465445500455,P,2.2833685874938965,2.3282871723175047,2.395665669441223,2.4312264561653136,2.4288557147979737,2.364427788257599,2.0734591060876846
1987-05-19,53.925748843506426,P,2.183549642562866,2.283368730545044,2.360728883743286,2.4156296491622924,2.4231161212921144,2.366637020111084,2.0749751275777815
1987-05-20,53.85194633212771,P,2.196026563644409,2.2584139347076415,2.329535174369812,2.404399943351746,2.4171269369125366,2.3694678807258605,2.0766149789094923
1987-05-21,53.817553065465376,P,2.233459711074829,2.2409457683563234,2.30832359790802,2.393170249462128,2.4126350593566896,2.3726730728149414,2.07850345492363
1987-05-22,53.778285983218495,P,2.233459711074829,2.225972843170166,2.2833687543869017,2.381316769123077,2.406645903587341,2.3761267042160035,2.0805148285627366
1987-05-25,53.75802495535819,P,2.233459711074829,2.2159910678863524,2.2721391201019285,2.3719587206840513,2.402403588294983,2.3782139468193053,2.0826490932703017
1987-05-26,53.91599108110133,P,2.295846462249756,2.2384504318237304,2.260909581184387,2.3650961756706237,2.398410801887512,2.380428202152252,2.0852796453237534
1987-05-27,54.00331476159395,P,2.2584142684936523,2.250927972793579,2.2546709537506104,2.3538664817810058,2.3929207372665404,2.3821439123153687,2.0876615864038466
1987-05-28,54.03407624818515,P,2.2584142684936523,2.2559188842773437,2.2484323263168333,2.3401413202285766,2.3881793069839476,2.38336275100708,2.089920623898506
1987-05-29,54.09352313300503,P,2.2833685874938965,2.265900659561157,2.2459367513656616,2.329535460472107,2.383188328742981,2.3842100596427915,2.0924887865781785
1987-06-01,54.12373787729312,P,2.2833685874938965,2.275882434844971,2.2459367513656616,2.3208012104034426,2.3769496202468874,2.385430009365082,2.0951183968782425
1987-06-02,54.06781520610244,P,2.233459711074829,2.2634050846099854,2.250927758216858,2.305828320980072,2.371709098815918,2.3856540060043336,2.0972526615858076
1987-06-03,54.076673535754445,A,2.270891666412353,2.2659005641937258,2.2584142684936523,2.293974721431732,2.3677163457870485,2.3857554531097414,2.0997584396600724
1987-06-04,54.123846675830656,A,2.2833685874938965,2.2708914279937744,2.2634051561355593,2.2858643770217895,2.36472177028656,2.386726968288422,2.1025109452009203
1987-06-05,54.14280763256259,A,2.270891666412353,2.2683960437774653,2.2671483516693116,2.2752585530281064,2.3627253770828247,2.3878221487998963,2.10520106613636
1987-06-08,54.21418935787032,A,2.333277702331543,2.2783778667449948,2.277130150794983,2.2746346354484555,2.3622262620925905,2.3887958908081055,2.108203117251396
1987-06-09,54.30647402533086,A,2.3317739963531494,2.298040723800659,2.280722904205322,2.2708162426948544,2.360199794769287,2.3900030303001403,2.1110747545957564
1987-06-10,54.37825610739706,A,2.3317739963531494,2.310217189788818,2.288058876991272,2.271364915370941,2.359171509742737,2.3913343930244446,2.1140692871809006
1987-06-11,54.38411654841872,A,2.2941644191741943,2.312376356124878,2.291633892059326,2.2700331091880797,2.355893726348877,2.392289659976959,2.1166299790143968
1987-06-12,54.41437501080862,A,2.3192381858825684,2.322045660018921,2.2952208518981934,2.270578801631927,2.3526183271408083,2.393247208595276,2.1193774896860123
1987-06-15,54.39447362425011,A,2.3317739963531494,2.321744918823242,2.3000613927841185,2.2729990720748896,2.350591859817505,2.3944543480873106,2.1223720222711564
1987-06-16,54.40999422091597,A,2.3317739963531494,2.321744918823242,2.3098928213119505,2.280410289764404,2.348814926147461,2.3950404000282286,2.1255025178194047
1987-06-17,54.37867519522458,A,2.3067009449005127,2.3167303085327147,2.3134737491607664,2.285944008827209,2.346286997795105,2.395251498222351,2.128569445014
1987-06-18,54.42763758465828,A,2.3443098068237305,2.326759386062622,2.31956787109375,2.2914865136146543,2.3447607803344725,2.395962908267975,2.132195216417313
1987-06-19,54.460685352068616,A,2.3443098068237305,2.3317737102508547,2.3269096851348876,2.297029018402099,2.3432345628738402,2.3966743183135986,2.1359445840120315
1987-06-22,54.53607632484394,A,2.4195282459259038,2.3493245601654054,2.3355347394943236,2.3063324451446534,2.3447100067138673,2.3978894686698915,2.1401318502426148
1987-06-23,54.58722381222651,A,2.4069926738739014,2.3643682956695558,2.3430566072463987,2.3118897557258604,2.3471824884414674,2.3992277073860167,2.1443800354003906
1987-06-24,54.7191389228625,A,2.469675064086914,2.396963119506836,2.3568467140197753,2.322452795505524,2.3509086179733276,2.400447463989258,2.1489416325092314
1987-06-25,54.77737767665278,A,2.4195282459259038,2.4120068073272707,2.3693830966949463,2.330508494377136,2.353881349563599,2.4012899708747866,2.153314296603203
1987-06-26,54.8429250138932,A,2.4446017742156982,2.4320652008056642,2.3819194555282595,2.3385701537132264,2.3573555517196656,2.401886339187622,2.1576887279748918
1987-06-29,54.86189531289557,A,2.469675064086914,2.442094564437866,2.3957095623016356,2.347885477542877,2.3608321237564085,2.403354527950287,2.1621885257959366
1987-06-30,54.855261683597085,A,2.4446017742156982,2.4496163845062258,2.4069923400878905,2.3584425806999207,2.359814443588257,2.4046962070465088,2.1666247564554215
1987-07-01,54.764653946832794,A,2.4195282459259038,2.4395870208740233,2.41827507019043,2.365874409675598,2.359792594909668,2.4050418400764464,2.170750216245651
1987-07-02,54.713453879333265,A,2.432065010070801,2.4420943737030028,2.4270505905151367,2.3733092308044434,2.35927282333374,2.4047675561904907,2.175123763084412
1987-07-03,54.64700785092689,A,2.432065010070801,2.4395870208740233,2.4358261108398436,2.3813678979873663,2.3585035371780396,2.403872172832489,2.1796209055185316
1987-07-06,54.57423013866625,C,2.457139015197754,2.4370798110961913,2.439587187767029,2.3875609636306767,2.3592339038848875,2.403227529525757,2.1841816234588625
1987-07-07,54.55152465084103,A,2.4822099208831787,2.4446014404296874,2.4471089124679564,2.395082759857178,2.360216155052185,2.4022125124931337,2.1887440955638886
1987-07-08,54.52021898754048,C,2.4446017742156982,2.4496161460876467,2.444601583480835,2.4007241487503057,2.359448027610779,2.4011940693855287,2.1928095269203185
1987-07-09,54.528643018217316,C,2.4822099208831787,2.459645128250122,2.4508697509765627,2.410126423835755,2.358433876037598,2.401297006607056,2.1971865993738176
1987-07-10,54.52889038341666,C,2.469675064086914,2.4671671390533447,2.4533770799636843,2.417648267745972,2.3579176616668702,2.400777723789215,2.201500997543335
1987-07-13,54.51116374973052,C,2.4446017742156982,2.4646596908569336,2.4508697509765627,2.4232896566390996,2.3576486253738405,2.400628807544708,2.205751824975014
1987-07-14,54.515793340960876,C,2.5072832107543945,2.4696743488311768,2.4571378946304323,2.4320651173591616,2.3571359395980833,2.4011067056655886,2.210439663529396
1987-07-15,54.56619347998139,C,2.494748830795288,2.479703760147095,2.4646599531173705,2.4414675116539004,2.3568716430664063,2.4010865926742553,2.215003032684326
1987-07-16,54.58493488106532,A,2.519820213317871,2.487225818634033,2.473435473442078,2.4502430319786077,2.3583565378189086,2.4015656328201294,2.219444556236267
1987-07-17,54.59211248774179,A,2.4822099208831787,2.489732789993286,2.4784499645233153,2.45713803768158,2.3583405733108522,2.4016685700416565,2.223821628689766
1987-07-20,54.61934383191405,A,2.469675064086914,2.494747447967529,2.4797035694122314,2.45964537858963,2.3608189535140993,2.40189457654953,2.2281360268592834
1987-07-21,54.53943973464417,A,2.4195282459259038,2.477196455001831,2.473435401916504,2.46027215719223,2.3610466814041136,2.4017433500289918,2.2317670905590057
1987-07-22,54.456574369140725,A,2.4195282459259038,2.462152338027954,2.4709280490875245,2.45776481628418,2.3630212354660034,2.401219470500946,2.234780160188675
1987-07-23,54.35415061963053,P,2.4195282459259038,2.442093944549561,2.464659881591797,2.45776481628418,2.3649957895278932,2.4003229451179506,2.2379168277978896
1987-07-24,54.3216751592061,P,2.457139015197754,2.437079763412476,2.463406276702881,2.4583916783332826,2.3679720830917357,2.4000509572029114,2.2413033467531203
1987-07-27,54.311846772531105,P,2.469675064086914,2.437079763412476,2.4659136056900026,2.4583916783332826,2.3716982126235964,2.400276963710785,2.244937950372696
1987-07-28,54.3609719323243,P,2.4446017742156982,2.442094469070435,2.459645462036133,2.4583916783332826,2.3769192552566527,2.4000176882743833,2.2485707825422288
1987-07-29,54.41914972670059,P,2.457139015197754,2.449616622924805,2.4558844804763797,2.460272216796875,2.38214150428772,2.399634220600128,2.2522044998407362
1987-07-30,54.61082960334121,A,2.6326470375061035,2.492240381240845,2.467167162895203,2.47030131816864,2.3901252508163453,2.4013801550865175,2.256406761407852
1987-07-31,54.811403108850094,A,2.7078678607940674,2.5423861503601075,2.489732956886292,2.4840914607048035,2.39961341381073,2.4031296586990356,2.2609233248233793
1987-08-03,54.96295674259147,A,2.670257329940796,2.582502603530884,2.50979118347168,2.4947473764419557,2.4083493661880495,2.405376477241516,2.265066437125206
1987-08-04,55.11375035780577,A,2.6577227115631104,2.6251267910003664,2.5336106300354007,2.503523015975952,2.4155868911743164,2.4069988465309144,2.2692704790830613
1987-08-05,55.29302674729056,A,2.7078678607940674,2.675272560119629,2.5624445915222167,2.5166863203048706,2.4245759630203247,2.4087483501434326,2.2735398387908936
1987-08-06,55.32817188316324,A,2.732938051223755,2.695330762863159,2.5937855720520018,2.5292227268218994,2.4340664386749267,2.4111228728294374,2.277872756123543
1987-08-07,55.305438048184676,A,2.75801157951355,2.7053595066070555,2.6238728284835817,2.5436395525932314,2.4435592985153196,2.4133738136291503,2.282331041097641
1987-08-10,55.30226746110466,A,2.745476007461548,2.720403242111206,2.651452922821045,2.5586832642555235,2.452801446914673,2.41487553358078,2.286726648211479
1987-08-11,55.28456225478158,A,2.695330142974853,2.7279247283935546,2.6765257596969603,2.5680856108665466,2.4620388555526733,2.4168739771842955,2.290995124578476
1987-08-12,55.2078212159891,A,2.6827943325042725,2.722910022735596,2.6990912914276124,2.577487885951996,2.470276908874512,2.41899662733078,2.2954481226205825
1987-08-13,55.110578264570755,A,2.6827943325042725,2.7128812789916994,2.704106020927429,2.585636591911316,2.4782654237747193,2.4214935970306395,2.299839318394661
1987-08-14,55.02104759497914,A,2.695330142974853,2.7003449916839597,2.7028522491455074,2.5962926030158995,2.4867541933059694,2.424739785194397,2.3041077947616575
1987-08-17,54.97277054714514,A,2.732938051223755,2.697837400436401,2.7091203212738035,2.6094557523727415,2.4947474002838135,2.4284868311882017,2.308564310669899
1987-08-18,54.92987355827602,A,2.695330142974853,2.697837400436401,2.7128810644149777,2.6232458472251894,2.5020185232162477,2.431109158992767,2.312832787036896
1987-08-19,54.895905162098366,A,2.6827943325042725,2.697837400436401,2.7103737115859983,2.6364091515541075,2.50903892993927,2.4341052198410034,2.3171003884077073
1987-08-20,54.8942330168444,A,2.6827943325042725,2.697837400436401,2.70535933971405,2.649572455883026,2.5168115282058716,2.4363526272773743,2.3213679897785187
1987-08-21,54.85623451485035,P,2.6577227115631104,2.690315914154053,2.695330452919006,2.659601640701294,2.5235812187194826,2.4380997729301455,2.325448428988457
1987-08-24,54.8024095204043,P,2.6827943325042725,2.680287170410156,2.6890622854232786,2.670257604122162,2.5306016254425048,2.440596742630005,2.3299014270305634
1987-08-25,54.79736313956315,P,2.695330142974853,2.680287170410156,2.6890622854232786,2.6827940225601195,2.537872748374939,2.4433438372612,2.3344789016246796
1987-08-26,54.79074960300759,P,2.670257329940796,2.677779769897461,2.6878085851669313,2.6934499382972716,2.5451438760757448,2.4457154369354246,2.339054610133171
1987-08-27,54.76682223814388,P,2.670257329940796,2.6752723693847655,2.6865548849105836,2.6953304529190065,2.551662826538086,2.4482118034362794,2.343506720662117
1987-08-28,54.756106450746664,P,2.6451845169067383,2.6727647304534914,2.681540322303772,2.69219628572464,2.5576803207397463,2.450457441806793,2.3479570651054384
1987-08-31,54.783680087529234,A,2.732938051223755,2.682793474197388,2.681540322303772,2.695330321788788,2.563948516845703,2.454329261779785,2.352722579240799
1987-09-01,54.77087882054111,A,2.7078678607940674,2.6853010177612306,2.6827940940856934,2.6978375792503355,2.5699660205841064,2.458574254512787,2.357177346944809
1987-09-02,54.75596253580604,A,2.695330142974853,2.690315580368042,2.6840476751327516,2.697210693359375,2.5744791221618653,2.4626938700675964,2.361569426059723
1987-09-03,54.74044388746774,P,2.6577227115631104,2.687808656692505,2.681540513038635,2.693449926376343,2.579243011474609,2.466562180519104,2.365773468017578
1987-09-04,54.742340201592214,P,2.6451845169067383,2.687808656692505,2.680286693572998,2.687808573246002,2.5832546663284304,2.4703051090240478,2.369853020310402
1987-09-07,54.65926493224592,P,2.6451845169067383,2.6702579498291015,2.6765257120132446,2.6827939987182616,2.5867648553848266,2.4737984895706178,2.3738089632987975
1987-09-08,54.57407619941404,P,2.6436729431152344,2.657418966293335,2.671359992027283,2.680211138725281,2.5907462787628175,2.475280361175537,2.3775101482868193
1987-09-09,54.51908348228363,P,2.6436729431152344,2.6470875263214113,2.6687015533447265,2.6782550692558287,2.595229172706604,2.477510883808136,2.3809641361236573
1987-09-10,54.5186077485385,P,2.681440591812134,2.651831102371216,2.66981987953186,2.678187382221222,2.6002166843414307,2.4797447538375854,2.384359761476517
1987-09-11,54.60833504119529,P,2.7821505069732666,2.6792243003845213,2.6835164785385133,2.6825284004211425,2.6072183942794798,2.4828609657287597,2.38838254570961
1987-09-14,54.74550975961103,A,2.832505226135254,2.7166884422302244,2.693473196029663,2.6875067591667174,2.6147257184982298,2.4869798111915586,2.392595295906067
1987-09-15,54.92671534460272,A,2.8702738285064697,2.762008619308472,2.7097137928009034,2.696253943443298,2.6224869966506956,2.4913515758514406,2.3968850994110107
1987-09-16,55.07502584722514,A,2.8450968265533447,2.802293395996094,2.7246904611587524,2.704369068145752,2.6304968976974488,2.494972462654114,2.4009247958660125
1987-09-17,55.15965090479843,A,2.8073294162750244,2.827471160888672,2.7396511316299437,2.7105958223342896,2.6369992876052857,2.4977165818214417,2.405148310661316
1987-09-18,55.147620423549164,A,2.8073294162750244,2.8325069427490233,2.7558656215667723,2.718076157569885,2.643752374649048,2.500835018157959,2.409247611761093
1987-09-21,55.05897830816267,A,2.744384527206421,2.8148828029632567,2.7657856225967405,2.7211556673049926,2.6497480297088623,2.5036983275413514,2.4129079687595367
1987-09-22,54.932228252502945,A,2.7695624828338623,2.7947405338287354,2.7783745765686034,2.724867284297943,2.6549936151504516,2.5060647773742675,2.416569993495941
1987-09-23,54.818320747013814,A,2.744384527206421,2.7745980739593508,2.788445734977722,2.7285736441612243,2.6599863290786745,2.5084289860725404,2.4203545701503755
1987-09-24,54.83083693220423,A,2.857684850692749,2.7846691608428955,2.806070160865784,2.737945020198822,2.6667436218261718,2.51255007982254,2.424767758846283
1987-09-25,54.82063973550377,A,2.832505226135254,2.7897043228149414,2.8111056327819823,2.747311055660248,2.6737495279312133,2.516045050621033,2.4289929389953615
1987-09-28,54.915120040545666,A,2.8828625679016118,2.8173999309539797,2.816141366958618,2.7548072814941404,2.682013278007507,2.521416115760803,2.4335320162773133
1987-09-29,55.00570703985148,A,2.8828625679016118,2.8400599479675295,2.8174002408981322,2.763557016849518,2.6912799644470216,2.5261633229255676,2.4381331968307496
1987-09-30,55.111327599018814,A,2.8702738285064697,2.865237808227539,2.8199179410934447,2.7723042011260985,2.7002948760986327,2.531658055782318,2.4427335381507875
1987-10-01,55.131923002090524,A,2.895451545715332,2.8727911472320558,2.8287301540374754,2.7841906428337095,2.7098133420944213,2.537404565811157,2.4474597680568695
1987-10-02,55.210952012415525,A,2.9206297397613525,2.8904160499572753,2.8400601863861086,2.7979629039764404,2.719083156585693,2.5435276198387147,2.4523118889331816
1987-10-05,55.254435637519634,A,2.9332196712493896,2.900487470626831,2.8589437007904053,2.812364661693573,2.728354048728943,2.5500261306762697,2.4572269594669343
1987-10-06,55.23548399328504,A,2.832505226135254,2.8904160022735597,2.8652379751205443,2.821806275844574,2.736112117767334,2.5565156865119936,2.4615763533115387
1987-10-07,55.18476256955219,A,2.794741630554199,2.8753095626831056,2.8702736854553224,2.829359710216522,2.742864170074463,2.5625028371810914,2.465985358953476
1987-10-08,55.05384805607133,A,2.7695624828338623,2.8501317501068115,2.8614614486694334,2.8337658047676086,2.7456024789810183,2.5678638648986816,2.4702684688568115
1987-10-09,54.85163707980346,A,2.731796741485596,2.8123651504516602,2.8513906002044678,2.8312481164932253,2.7460810565948486,2.572847235202789,2.4744869697093965
1987-10-12,54.61588749742035,P,2.731796741485596,2.7720805644989013,2.8362840175628663,2.826212692260742,2.7473118448257448,2.577830605506897,2.478022276163101
1987-10-13,54.451202148103285,P,2.7192065715789795,2.7494208335876467,2.819918417930603,2.8186593294143676,2.748541522026062,2.5820642066001893,2.481246204376221
1987-10-14,54.25976401983729,P,2.6436729431152344,2.7192070960998533,2.7972583293914797,2.808588135242462,2.7472576236724855,2.585916793346405,2.484030352830887
1987-10-15,54.04333581236114,P,2.5177834033966064,2.6688512802124023,2.759491515159607,2.7941108345985413,2.7429545307159424,2.5885104846954348,2.4859366178512574
1987-10-16,53.791710374741506,P,2.417072534561157,2.605906438827515,2.7091357946395873,2.7745979905128477,2.7361357498168943,2.589847524166107,2.4870287919044496
1987-10-19,53.13253464495046,P,1.850571155548096,2.4296613216400145,2.600870943069458,2.7299073219299315,2.7182376527786256,2.5855195498466492,2.4854747796058656
1987-10-20,52.62569560237253,P,2.0142269134521484,2.2886653900146485,2.5190431118011474,2.692140543460846,2.7046155881881715,2.583327221870422,2.484490613937378
1987-10-21,52.40183517187909,B,2.2911834716796875,2.2181674957275392,2.4686872959136963,2.669480490684509,2.6967833709716795,2.583530139923096,2.4846427965164186
1987-10-22,52.21977927461287,B,2.19047212600708,2.1527052402496336,2.410778260231018,2.636119854450226,2.686936926841736,2.5826011753082274,2.4846640717983246
1987-10-23,52.10473122404682,B,2.1275277137756348,2.0947962760925294,2.350351357460022,2.600870978832245,2.6755808782577515,2.5811675357818604,2.484494842290878
1987-10-26,52.381556067556964,B,1.9512830972671509,2.11493866443634,2.2722999930381773,2.554292005300522,2.6599477791786192,2.5773475897312164,2.483071740269661
1987-10-27,52.51895793100763,B,2.0016393661499023,2.112421154975891,2.2005432724952696,2.5102308452129365,2.64607396364212,2.574046243429184,2.4820246368646623
1987-10-28,52.42975098796509,B,2.064583539962769,2.0671011686325076,2.1426343321800236,2.4699463307857514,2.6337097477912903,2.5713743388652803,2.4813543659448625
1987-10-29,52.64633702358995,B,2.328951358795166,2.0947970151901245,2.123751127719879,2.441621321439743,2.626632888317108,2.5717222082614897,2.4820059341192247
1987-10-30,52.965805391628265,B,2.40448260307312,2.1501879930496215,2.122492134571076,2.4158139646053316,2.6215680861473083,2.5725746524333952,2.4829109305143358
1987-11-02,53.42177769840964,B,2.354128122329712,2.230756998062134,2.1728478312492374,2.3868593871593475,2.614994761943817,2.572798193693161,2.4836262708902357
1987-11-03,53.76221390031058,B,2.266005039215088,2.283630132675171,2.198025643825531,2.3585343778133394,2.606408259868622,2.5721405041217804,2.4835904520750045
1987-11-04,53.98959887806512,C,2.203061819076538,2.311325788497925,2.189213478565216,2.3289503872394564,2.597064349651337,2.571104112863541,2.4831778055429456
1987-11-05,54.028350834132816,C,2.328951358795166,2.311325788497925,2.2030614018440247,2.306919831037521,2.590238230228424,2.570950528383255,2.483456718325615
1987-11-06,53.9641427002849,C,2.3037726879119877,2.2911838054656983,2.22068589925766,2.285518628358841,2.583409993648529,2.570545157194138,2.483609737753868
1987-11-09,53.73863082729889,C,2.19047212600708,2.258452606201172,2.244604802131653,2.2584523975849153,2.5725606751441954,2.5682545959949494,2.4830720323324202
1987-11-10,53.631862200538535,B,2.19047212600708,2.24334602355957,2.2634880781173705,2.2320156753063203,2.562212760448456,2.566089390516281,2.482658548951149
1987-11-11,53.709105608032836,B,2.2911834716796875,2.2609703540802,2.2861480712890625,2.214391201734543,2.5541298270225523,2.564304474592209,2.4823759692907332
1987-11-12,53.72235953294211,B,2.354128122329712,2.2660057067871096,2.288665747642517,2.206208437681198,2.5480579352378845,2.563650473356247,2.482470222115517
1987-11-13,53.68281877292538,B,2.266005039215088,2.2584521770477295,2.2748179912567137,2.1986550629138946,2.5404743456840517,2.561864506006241,2.4818754225969313
1987-11-16,53.824314099812476,C,2.2911834716796875,2.278594446182251,2.2685235261917116,2.220685678720474,2.5333943247795103,2.5600795900821685,2.4817170590162276
1987-11-17,53.92158644427584,C,2.2534172534942627,2.2911834716796875,2.267264747619629,2.23264519572258,2.525589210987091,2.5581677448749542,2.4814319759607315
1987-11-18,53.96456653447812,C,2.341538190841675,2.301254415512085,2.2811123847961428,2.235162931680679,2.5195465159416197,2.557387844324112,2.4812148422002793
1987-11-19,53.927101981695806,C,2.278595209121704,2.2861478328704834,2.2760767698287965,2.2395690858364103,2.5114896082878113,2.555853146314621,2.4803103512525557
1987-11-20,53.99376578865954,C,2.3037726879119877,2.2937013626098635,2.2760767698287965,2.248381334543228,2.5019220519065857,2.554570223093033,2.4792211979627607
1987-11-23,53.989185254339795,C,2.328951358795166,2.301254940032959,2.289924693107605,2.267264747619629,2.491850974559784,2.553288346529007,2.4782579380273817
1987-11-24,54.0242865173688,C,2.354128122329712,2.3213971138000487,2.306290292739868,2.2848891854286193,2.481528060436249,2.5520075285434722,2.4771100205183028
1987-11-25,53.9693217858935,C,2.316361427307129,2.3163617610931397,2.3088080883026123,2.2974780797958374,2.4709533524513243,2.5507251250743868,2.4759595972299575
1987-11-26,53.97448816311879,C,2.316361427307129,2.3239150047302246,2.305031418800354,2.2968485832214354,2.4611339926719666,2.549066640138626,2.475181823372841
1987-11-27,53.926001044337646,C,2.2911834716796875,2.3213971614837647,2.307549262046814,2.291183626651764,2.4508110737800597,2.547281724214554,2.4740297240018845
1987-11-30,53.731744500285096,C,2.152705669403076,2.286148023605347,2.293701481819153,2.2811125040054323,2.438977496623993,2.5443627631664274,2.472495785355568
1987-12-01,53.50021107283834,B,2.1149380207061768,2.2383100032806396,2.2798535585403443,2.2735591530799866,2.425885007381439,2.5404393112659456,2.470773008465767
1987-12-02,53.4120975256233,B,2.215650081634521,2.2181677341461183,2.267264747619629,2.2741885662078856,2.4153103184700013,2.537648323774338,2.4693674582242964
1987-12-03,53.28275164530472,B,2.152705669403076,2.1854365825653077,2.254675793647766,2.2653762817382814,2.4012107348442076,2.53397717833519,2.4677714055776594
1987-12-04,53.220784680347776,B,2.203061819076538,2.1678122520446776,2.244604706764221,2.2603407382965086,2.3886218667030334,2.5311856973171234,2.46642713367939
1987-12-07,53.339991295823474,B,2.266005039215088,2.19047212600708,2.2383100748062135,2.264117383956909,2.376284716129303,2.5291489970684053,2.4655217868089676
1987-12-08,53.53152089933349,B,2.3150906562805176,2.230502653121948,2.234406328201294,2.270348310470581,2.364929277896881,2.528104621171951,2.4649239856004717
1987-12-09,53.60862304311459,B,2.302440404891968,2.2478607177734373,2.233014225959778,2.270911157131195,2.353572609424591,2.526933742761612,2.464076606631279
1987-12-10,53.67321006846302,B,2.2012343406677246,2.257566452026367,2.2215015172958372,2.2632664680480956,2.339688265323639,2.52475080370903,2.46253687441349
1987-12-11,53.64954587384233,B,2.150630474090576,2.247080183029175,2.2074462175369263,2.2574977397918703,2.3242882800102236,2.521685718297958,2.460868337750435
1987-12-14,53.581684435904236,B,2.1885828971862797,2.231595754623413,2.2110339403152466,2.2523677110672,2.3093955445289613,2.518874796628952,2.4595758801698686
1987-12-15,53.52941433805455,B,2.25183629989624,2.2189448833465577,2.224723768234253,2.2522886633872985,2.297782166004181,2.5169471418857574,2.4584824150800704
1987-12-16,53.57671127843838,B,2.3656933307647705,2.2315954685211183,2.239728093147278,2.2534964203834535,2.2892012000083923,2.5160326850414276,2.4578334528207777
1987-12-17,53.652294353236556,B,2.264488697052002,2.2442463397979737,2.2509063959121702,2.252791094779968,2.279099724292755,2.5123511016368867,2.456865628361702
1987-12-18,53.788095973187275,C,2.302440404891968,2.274608325958252,2.2608442544937133,2.2527244806289675,2.2705125975608826,2.5082968270778654,2.4557132428884505
