Date,GRADE,GPS,BRK-B,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-10-24,50.14706576530504,A,50.84000015258789,50.672000122070315,50.918000030517575,50.635999870300296,50.49759994506835,49.56499996185302,47.65184999465942
2003-10-27,50.243507058404624,A,51.02000045776367,50.763999938964844,50.954999923706055,50.68199996948242,50.51079994201659,49.595999984741205,47.67574998855591
2003-10-28,50.458870626586425,A,51.72999954223633,50.94199981689453,51.02799987792969,50.77250003814697,50.53399993896483,49.633299980163564,47.70839998245239
2003-10-29,50.74341812956658,A,51.79999923706055,51.19799957275391,51.09599990844727,50.85049991607666,50.55519989013671,49.67129997253417,47.739899978637695
2003-10-30,51.020550478797084,A,52.0,51.47799987792969,51.111000061035156,50.93449993133545,50.57839988708495,49.70829998016357,47.768899974823
2003-10-31,51.16236014609544,A,51.84999847412109,51.67999954223633,51.175999832153316,50.992499923706056,50.597799835205066,49.736799964904776,47.79984996795654
2003-11-03,51.443942592978466,A,52.56999969482422,51.98999938964844,51.37699966430664,51.09599990844727,50.64359985351562,49.76949996948241,47.839199962615965
2003-11-04,51.67908239955429,A,53.36000061035156,52.315999603271486,51.62899971008301,51.24200000762939,50.70039985656737,49.806099967956534,47.880999965667726
2003-11-05,51.91735248520744,A,53.400001525878906,52.636000061035155,51.91699981689453,51.388000106811525,50.75879989624023,49.840099983215325,47.923099975585934
2003-11-06,52.17280507734529,A,53.41999816894531,52.91999969482422,52.19899978637695,51.53549995422363,50.81559982299804,49.876099967956534,47.96619997024536
2003-11-07,52.45635128382896,A,53.36000061035156,53.22200012207031,52.45099983215332,51.68449993133545,50.870799865722645,49.910899963378895,48.01059997558594
2003-11-10,52.42448037420028,A,53.18000030517578,53.344000244140624,52.66699981689453,51.81099987030029,50.92239990234374,49.94249996185302,48.0498999786377
2003-11-11,52.296489227913014,A,53.459999084472656,53.363999938964845,52.839999771118165,51.93399982452392,50.97939987182616,49.97669994354247,48.09659997940064
2003-11-12,52.20912465816431,A,53.7400016784668,53.43199996948242,53.03400001525879,52.064999961853026,51.042199935913075,50.02129997253417,48.14129999160767
2003-11-13,52.14446761315446,A,53.79999923706055,53.508000183105466,53.21399993896485,52.1625,51.1091999053955,50.067899971008295,48.19389999389649
2003-11-14,52.224569321493185,A,54.20000076293945,53.67600021362305,53.44900016784668,52.3125,51.1867999267578,50.12269996643065,48.25159999847412
2003-11-17,52.48520646785263,A,54.43999862670898,53.927999877929686,53.636000061035155,52.5064998626709,51.26939987182616,50.181099967956534,48.31319999694824
2003-11-18,52.71693812718712,A,54.58000183105469,54.152000427246094,53.758000183105466,52.69349994659424,51.351799926757806,50.24289997100829,48.37380001068115
2003-11-19,52.918947043923275,A,54.70000076293945,54.344000244140624,53.888000106811525,52.902499961853025,51.436199951171865,50.30429996490478,48.43750001907349
2003-11-20,53.15150636048575,A,54.81999969482422,54.54800033569336,54.02800025939941,53.11350002288818,51.52659996032714,50.37109996795653,48.50570001602173
2003-11-21,53.298871805921955,A,55.15999984741211,54.74000015258789,54.20800018310547,53.32950000762939,51.62659996032714,50.44129997253417,48.57800001144409
2003-11-24,53.46832369818997,A,55.560001373291016,54.9640007019043,54.446000289916995,53.55650005340576,51.74499999999999,50.51689998626708,48.65230001449585
