Date,GRADE,GPS,EQIX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-02-04,50.483624990898896,B,57.34483337402344,57.100416564941405,57.0515323638916,60.04174537658692,70.2961408996582,73.11969718933105,69.98158107757568
2008-02-05,50.65204323896477,B,55.06875228881836,56.86211395263672,57.04771499633789,59.4425573348999,69.86995002746582,73.01208026885986,69.94033670425415
2008-02-06,50.62756257320871,B,53.19750213623047,56.36565628051758,56.92322006225586,58.81549243927002,69.30887550354004,72.888805809021,69.88664279937744
2008-02-07,50.39102773176756,B,53.1211051940918,55.45217361450195,56.309138488769534,58.113576126098636,68.76445083618164,72.7780573272705,69.82989377975464
2008-02-08,50.05002838902868,B,52.92253494262695,54.330945587158205,55.82872009277344,57.44564838409424,68.2325528717041,72.65562313079835,69.77818563461304
2008-02-11,49.80066632644193,B,53.99185180664063,53.66034927368164,55.38038291931152,56.84493465423584,67.72922050476075,72.50851902008057,69.73648321151734
2008-02-12,49.84217977650823,B,55.48883056640625,53.74436492919922,55.30323944091797,56.413014030456544,67.2892813873291,72.37646099090576,69.70318229675293
2008-02-13,50.064344560843864,B,55.56520462036133,54.21790542602539,55.29178085327148,56.092224502563475,66.76257720947265,72.25165878295898,69.6722872543335
2008-02-14,50.617188876686775,B,58.92586135864258,55.37885665893555,55.41551513671875,56.117047500610354,66.25374580383301,72.14984645843506,69.6573553276062
2008-02-15,51.079161965684875,B,57.21500015258789,56.23734970092774,55.28414764404297,56.13919792175293,65.7635498046875,72.04459724426269,69.62825534820557
2008-02-18,51.46834048312932,B,57.21500015258789,56.881979370117186,55.27116432189941,56.16134834289551,65.31383445739746,71.91421939849853,69.6030504989624
2008-02-19,51.54852125693851,B,54.96947860717773,56.77810897827148,55.26123695373535,56.15447597503662,64.89069885253906,71.76405990600585,69.57922052383422
2008-02-20,51.481181290819706,B,52.97599792480469,56.260267639160155,55.23908653259277,56.081153297424315,64.43334564208985,71.58785507202148,69.54523227691651
2008-02-21,51.12785899754427,B,53.48009490966797,55.17111434936523,55.27498550415039,55.792061996459964,64.00471115112305,71.42830085754395,69.50238418579102
2008-02-22,50.911339858060465,B,53.80087661743164,54.48828964233398,55.36281967163086,55.59576988220215,63.574701919555665,71.25133251190185,69.45598440170288
2008-02-25,50.679972737267256,B,53.48771667480469,53.74283294677734,55.31240615844727,55.346394538879395,63.21893119812012,71.0732181930542,69.40217573165893
2008-02-26,50.54054225260362,B,53.35023498535156,53.41898422241211,55.0985466003418,55.200893020629884,62.80725196838379,70.88127941131592,69.34817625045777
2008-02-27,50.57054514553877,B,53.60993957519531,53.545772552490234,54.9030200958252,55.09740047454834,62.41650123596192,70.67162105560303,69.30212017059326
2008-02-28,50.68887443258567,B,55.03821563720703,53.85739669799805,54.51425552368164,54.9648853302002,62.02208396911621,70.48380695343018,69.2667188835144
2008-02-29,50.58531546320905,B,52.96834945678711,53.69089126586914,54.08959045410156,54.686869049072264,61.526999969482425,70.26483032226562,69.2178750038147
2008-03-03,50.44030704980173,B,52.04418563842773,53.40218505859375,53.57250900268555,54.42183666229248,60.99449073791504,70.03309871673584,69.1644103050232
2008-03-04,50.1510231975551,B,49.26399993896485,52.584938049316406,53.001961135864256,54.131599044799806,60.4063777923584,69.76776042938232,69.0918890953064
2008-03-05,49.657208901450105,B,46.99557113647461,51.262064361572264,52.40391845703125,53.82150249481201,59.74799682617188,69.4617887878418,69.00378688812256
2008-03-06,49.05686784877097,B,45.979740142822266,49.45036926269531,51.65388298034668,53.46443424224854,59.10871040344238,69.14963077545166,68.89998880386352
2008-03-07,48.72877213814912,B,46.62895965576172,48.182491302490234,50.93669128417969,53.14975547790527,58.481492080688476,68.86596172332764,68.80264474868774
2008-03-10,48.39170874744976,B,45.68950653076172,46.911555480957034,50.15687026977539,52.73463821411133,57.851371383666994,68.54181209564209,68.70071786880493
2008-03-11,48.41169240762702,B,48.52314376831055,46.76338424682617,49.67416114807129,52.38635387420654,57.27792343139649,68.2185026550293,68.60830024719239
2008-03-12,48.70265536112263,B,49.13416290283203,47.19110260009766,49.22658348083496,52.06480178833008,56.75412109375,67.93880531311035,68.52122890472413
2008-03-13,49.087372827504744,B,49.27164077758789,47.849482727050784,48.649925994873044,51.58209075927734,56.21779258728027,67.69065204620361,68.44064977645874
2008-03-14,49.4129329696504,B,49.25636291503906,48.37496337890625,48.27872734069824,51.184158897399904,55.75677299499512,67.42073078155518,68.35182180404664
2008-03-17,49.66671497086015,B,46.25470733642578,48.48800354003906,47.69977951049805,50.6361442565918,55.325388717651364,67.10414264678955,68.25379018783569
2008-03-18,49.90966719874822,B,48.79045867919922,48.541466522216794,47.652425384521486,50.32719326019287,54.96014762878418,66.8311665725708,68.1756933403015
2008-03-19,49.800801434281304,B,46.22414779663086,47.95946350097656,47.57528305053711,49.98960075378418,54.56985458374024,66.40237861633301,68.07796730041504
2008-03-20,49.55555560166576,B,44.13138198852539,46.93141174316406,47.39044723510742,49.52216510772705,54.10929359436035,65.97038303375244,67.9649656867981
2008-03-21,49.25506333785925,B,44.13138198852539,45.90641555786133,47.14068946838379,49.038690376281735,53.666299438476564,65.53571418762208,67.84944358825683
2008-03-24,49.55132762801986,B,49.37093353271485,46.52966079711914,47.508832168579104,48.83285121917724,53.33359558105469,65.17085510253906,67.76218120574951
2008-03-25,49.75069644850373,B,52.18165969848633,47.20790100097656,47.87468376159668,48.77442245483398,53.09468391418457,64.82432674407958,67.69431909561158
2008-03-26,50.25454226639571,C,52.54827880859375,48.47272720336914,48.21609535217285,48.72133941650391,52.906029586791995,64.46710552215576,67.6348204612732
2008-03-27,50.93319786988707,C,52.07472610473633,50.06139602661133,48.4964038848877,48.57316493988037,52.77893608093262,64.11675842285156,67.57047172546386
2008-03-28,51.60873635701131,C,50.929046630859375,51.420928955078125,48.663672256469724,48.47119979858398,52.66207717895508,63.79268531799316,67.50375526428223
2008-03-31,51.804090831265604,C,50.78392791748047,51.70352783203125,49.116594314575195,48.40818691253663,52.54231590270996,63.53223526000976,67.43665687561035
2008-04-01,51.92579622212579,C,52.93781661987305,51.854759216308594,49.53133010864258,48.59187774658203,52.498933715820314,63.232145118713376,67.37047517776489
2008-04-02,52.11992542676243,C,54.05292892456055,52.15568923950195,50.31420822143555,48.94474563598633,52.49114326477051,62.977117919921874,67.30467533111572
2008-04-03,52.28922592694389,C,53.92307662963867,52.525359344482425,51.29337768554687,49.34191246032715,52.38436637878418,62.7449280166626,67.22909898757935
2008-04-04,52.660861929824705,C,56.53524398803711,53.64659881591797,52.53376388549805,49.837226676940915,52.360536880493164,62.51319641113281,67.16245899200439
2008-04-07,52.875244647538544,C,55.08402633666992,54.50661849975586,53.10507316589356,50.30695266723633,52.292712936401365,62.292539253234864,67.07133966445923
2008-04-08,52.99105574029348,C,55.54994201660156,55.02904357910156,53.44190139770508,50.658292579650876,52.278506469726565,62.07638851165771,66.98824003219605
2008-04-09,52.852365772830986,C,54.53411483764648,55.12528076171875,53.640485000610354,50.9282901763916,52.25559295654297,61.85428047180176,66.90006126403809
2008-04-10,52.83440233368083,C,56.6497917175293,55.670623779296875,54.09799156188965,51.29719772338867,52.23481842041016,61.65332920074463,66.81596872329712
2008-04-11,52.467672295939394,C,55.13747787475586,55.39107055664063,54.5188346862793,51.591253471374515,52.16699447631836,61.42167358398437,66.72546039581299
2008-04-14,52.28143054017587,C,53.9001579284668,55.154296875,54.83045768737793,51.97352600097656,52.09810096740723,61.197120933532716,66.62891817092896
2008-04-15,52.0883444451012,C,53.38079452514648,54.72046737670898,54.874755477905275,52.20304279327392,52.06434181213379,60.967145919799805,66.54558937072754
2008-04-16,52.20515678368745,C,56.25262451171875,55.064169311523436,55.09472503662109,52.70446662902832,52.12544425964356,60.7171598815918,66.47872035980225
2008-04-17,52.1773585442594,C,56.38246154785156,55.01070327758789,55.340663528442384,53.31702060699463,52.19067138671875,60.47756111145019,66.40451885223389
2008-04-18,52.59071995380575,C,60.483978271484375,56.080003356933595,55.73553695678711,54.13465042114258,52.3419002532959,60.2872265625,66.35193244934082
2008-04-21,53.14664628523291,C,62.68368148803711,57.836708068847656,56.49550247192383,54.80028781890869,52.51573684692383,60.12247867584229,66.31435426712036
2008-04-22,53.61195104863686,C,60.76655197143555,59.31385955810547,57.01716346740723,55.229532432556155,52.62129127502441,59.95528633117676,66.26573936462403
2008-04-23,53.87739678664334,C,62.08026885986328,60.47938842773438,57.7717788696289,55.70613193511963,52.751592559814455,59.757084884643554,66.22678638458252
2008-04-24,54.342272885271335,C,66.09014892578125,62.42092590332031,58.7158145904541,56.40690307617187,52.89487831115723,59.57431205749512,66.19638778686523
2008-04-25,54.683541947494,C,68.56481170654297,64.03709259033204,60.05854797363281,57.28869132995605,53.12187454223633,59.44271217346191,66.18527481079101
2008-04-28,55.042808384192476,C,71.04710388183594,65.7097770690918,61.77324256896973,58.301850128173825,53.39851661682129,59.35617553710937,66.19157608032226
2008-04-29,55.49512915513849,C,68.83209991455078,67.32288665771485,63.318373107910155,59.096564292907715,53.67576904296875,59.28323394775391,66.19887008666993
2008-04-30,55.88409421931274,C,69.0612564086914,68.71908416748047,64.59923629760742,59.84698066711426,53.99747421264649,59.215409927368164,66.2059351348877
2008-05-01,56.0360669030649,A,69.65697479248047,69.43244934082031,65.92668762207032,60.63367557525635,54.321011810302736,59.16286148071289,66.2081880569458
2008-05-02,55.8099864935375,A,68.62590789794922,69.44466857910156,66.74088058471679,61.23820877075195,54.617512435913085,59.096107177734375,66.20688953399659
2008-05-05,55.31974245479383,A,67.70938110351562,68.7771240234375,67.24345054626465,61.86947650909424,54.901945724487305,59.06043846130371,66.20646957397462
2008-05-06,54.94321628080629,A,67.47257995605469,68.50522003173828,67.91405334472657,62.46560840606689,55.18439262390137,58.99582229614258,66.21193061828613
2008-05-07,54.56570035465706,A,66.8997802734375,68.0729248046875,68.39600448608398,63.08389167785644,55.450189437866214,58.933345336914066,66.21441307067872
2008-05-08,54.16758565562137,A,67.71701049804688,67.68493194580078,68.55869064331054,63.63725261688232,55.703765335083006,58.86292465209961,66.2140312576294
2008-05-09,53.979550365921,A,67.51078796386719,67.46190795898437,68.45328826904297,64.25591812133788,55.994614105224606,58.760807037353516,66.22090538024902
2008-05-12,53.922481007067375,A,68.11415100097656,67.54286193847656,68.15999298095703,64.96661777496338,56.316013412475584,58.655252075195314,66.22567897796631
2008-05-13,53.82794093110734,A,67.44966888427734,67.5382797241211,68.0217498779297,65.67006149291993,56.67972679138184,58.54305229187012,66.21257999420166
2008-05-14,53.75861814160018,B,67.43440246582031,67.64520416259765,67.85906448364258,66.229150390625,57.08850341796875,58.41825012207031,66.1825633239746
2008-05-15,53.84291380063954,C,68.73283386230469,67.84836883544922,67.766650390625,66.84666900634765,57.5435652923584,58.32613784790039,66.15583087921142
2008-05-16,53.875333911847974,C,68.06070709228516,67.9583526611328,67.71013031005859,67.22550544738769,57.97220024108887,58.22684616088867,66.13627799987793
2008-05-19,53.8693282240042,C,68.00725555419922,67.93697357177734,67.73991775512695,67.4916841506958,58.41855522155762,58.134963302612306,66.11855831146241
2008-05-20,53.92182862371438,C,68.55718231201172,68.15847625732422,67.84837799072265,67.8812156677246,58.81923599243164,58.048579711914066,66.12172813415528
2008-05-21,53.952534555445474,C,67.77046966552734,68.22568969726562,67.93544692993164,68.16572570800781,59.19196212768555,57.97304161071777,66.12245372772217
2008-05-22,53.76044847023624,C,66.83100891113281,67.84532470703125,67.84684677124024,68.2027687072754,59.54314949035645,57.88047103881836,66.12825843811035
2008-05-23,53.58473614136591,B,65.97557830810547,67.42829895019531,67.69332580566406,68.07330703735352,59.877533798217776,57.81715339660644,66.12382846832276
2008-05-26,53.44237718580549,P,65.97557830810547,67.02196350097657,67.47946853637696,67.81973075866699,60.27195121765137,57.798669967651364,66.11962768554687
2008-05-27,53.37066496257489,P,67.98431396484375,66.90738983154297,67.53293304443359,67.77734146118163,60.65582832336426,57.807987976074216,66.12302639007568
2008-05-28,53.547140185804416,P,70.2145767211914,67.39621124267578,67.8109504699707,67.83500747680664,61.13563690185547,57.85274574279785,66.1365453338623
2008-05-29,53.97703423168159,A,71.65811157226562,68.36163177490235,68.1034782409668,67.9350643157959,61.686171493530274,57.89773254394531,66.16629463195801
2008-05-30,54.577922760352635,A,72.93362426757812,69.75324096679688,68.5907699584961,68.15045013427735,62.262216339111326,57.964257888793945,66.1950127029419
2008-06-02,55.040260859793996,A,71.82616424560547,70.92335815429688,68.97266082763672,68.35628929138184,62.71132095336914,58.02245826721192,66.2165132522583
2008-06-03,55.4545525044144,A,73.90364074707031,72.10722351074219,69.50730667114257,68.67784233093262,63.14576057434082,58.12022224426269,66.25813945770264
2008-06-04,55.686291489372046,A,74.57577514648438,72.97946319580078,70.18783721923828,69.06164207458497,63.58631050109863,58.24617004394531,66.29247142791748
2008-06-05,55.92542779737237,A,76.09569549560547,73.86697998046876,71.11430587768555,69.48057632446289,64.06672988891602,58.42283298492432,66.34330123901367
2008-06-06,55.935754990647645,A,74.57577514648438,74.19541015625,71.97432556152344,69.83382568359374,64.53966445922852,58.600870819091796,66.37816780090333
2008-06-09,55.95445752947495,A,72.77323913574219,74.38482513427735,72.6540916442871,70.06678009033203,64.97945068359375,58.760883293151856,66.40402168273926
2008-06-10,55.686347372562174,A,71.13874053955078,73.83184509277343,72.96953430175782,70.2512336730957,65.3434691619873,58.92120143890381,66.41643310546876
2008-06-11,55.33855313108912,A,71.01655578613281,73.12000122070313,73.04973220825195,70.43034133911132,65.68274169921875,59.086942481994626,66.4292264175415
2008-06-12,54.822515177699266,A,71.62757110595703,72.22637634277343,73.04667816162109,70.57507820129395,66.03683158874512,59.21059898376465,66.45450763702392
2008-06-13,54.500853676143784,A,72.93362426757812,71.89794616699218,73.04667816162109,70.8187240600586,66.36479919433594,59.36266803741455,66.48146911621093
2008-06-16,54.34106357226656,A,72.77323913574219,71.89794616699218,73.14138565063476,71.05702323913575,66.71858345031738,59.50564819335938,66.51072189331055
2008-06-17,54.4756756275892,A,74.05640411376953,72.48147888183594,73.15666198730469,71.33198432922363,67.08871269226074,59.683609580993654,66.54860557556152
2008-06-18,54.75031659110465,A,74.78963470458984,73.23609466552735,73.17804794311523,71.68294258117676,67.49382308959962,59.87470802307129,66.60359790802002
2008-06-19,55.168508483908106,A,76.95113372802734,74.30080718994141,73.26359176635742,72.18894882202149,67.89984992980958,60.06733417510986,66.67554622650147
2008-06-20,55.26870771207091,A,73.72798919677734,74.45968017578124,73.17881317138672,72.57656936645508,68.27166015625,60.21932731628418,66.71461360931397
2008-06-23,55.27338119573372,A,72.45243835449219,74.39552001953125,73.14673309326172,72.90041236877441,68.64270576477051,60.370403366088865,66.74505027770996
2008-06-24,55.0083045219213,A,69.93961334228516,73.57216186523438,73.02682037353516,72.99817733764648,68.97388214111328,60.519111976623535,66.7655961227417
2008-06-25,54.6935897465032,P,71.03181457519531,72.82059783935547,73.02834625244141,73.03903923034667,69.26946594238281,60.69745510101318,66.79313045501709
2008-06-26,54.00035108554639,P,67.83159637451172,70.99669036865234,72.64874877929688,72.84771347045898,69.49844863891602,60.84456001281738,66.81130867004394
2008-06-27,53.626486617990764,P,69.24458312988281,70.10000915527344,72.27984466552735,72.66326141357422,69.67366073608399,61.00778049468994,66.83170181274414
2008-06-30,53.21097885943024,P,68.14471435546875,69.23846435546875,71.8169921875,72.47918891906738,69.78288139343262,61.14930912017822,66.8289140701294
2008-07-01,52.81632772485842,P,65.6700668334961,68.38455505371094,70.97835845947266,72.06751022338867,69.88095169067383,61.25112148284912,66.81379123687744
2008-07-02,52.29250696365599,P,64.93682098388672,67.16555633544922,69.99307708740234,71.58556251525879,69.9380827331543,61.34483764648437,66.79824821472168
2008-07-03,51.99771718873069,P,64.79170989990234,66.55757904052734,68.77713470458984,71.02036323547364,69.91211395263672,61.40349613189697,66.77667129516601
2008-07-04,51.643098327583466,P,64.79170989990234,65.66700439453125,67.88350677490234,70.53115997314453,69.83665191650391,61.47926322937012,66.76193023681641
2008-07-07,51.325974394917445,B,63.78351211547852,64.79476394653321,67.01661415100098,70.08167362213135,69.69138008117676,61.54494834899902,66.72958387374878
2008-07-08,51.336594277852875,B,64.22649383544922,64.50604934692383,66.44530220031739,69.73606128692627,69.59926795959473,61.63751850128174,66.7007892036438
2008-07-09,51.37463773425693,B,63.02737808227539,64.12416076660156,65.6448585510254,69.3366024017334,69.47859039306641,61.738032302856446,66.66294368743897
2008-07-10,51.522929145710044,B,63.164852142333984,63.79878921508789,65.17818412780761,68.91346645355225,69.34874794006348,61.834879875183105,66.63159036636353
2008-07-11,51.749350654762,B,65.34928894042969,63.91030502319336,64.78865470886231,68.53424968719483,69.28321556091309,61.95036399841309,66.60084825515747
2008-07-14,52.009271700097194,B,64.45564270019531,64.04473114013672,64.41974754333496,68.11836986541748,69.21814079284668,62.060043258666994,66.56663072586059
2008-07-15,52.2592949919088,B,66.69352722167969,64.53813781738282,64.52209358215332,67.75022602081299,69.20255973815918,62.19347618103027,66.53737779617309
2008-07-16,52.804410358904754,B,69.57301330566406,65.84726486206054,64.98571281433105,67.4893949508667,69.25602439880372,62.35310691833496,66.51236398696899
2008-07-17,53.3804992275999,C,71.33734893798828,67.48176422119141,65.64027671813965,67.20870571136474,69.32843116760255,62.516098251342775,66.49995260238647
2008-07-18,53.799629327973086,A,70.72628784179688,68.55716400146484,66.23373451232911,67.05862064361573,69.39274116516113,62.69367763519287,66.47925397872925
2008-07-21,54.21164361642533,A,69.8021240234375,69.62646026611328,66.835595703125,66.926104927063,69.42650062561034,62.87125701904297,66.4521778678894
2008-07-22,54.38847108572995,A,68.93141174316406,70.07403717041015,67.30608749389648,66.87569484710693,69.45613548278808,63.06793113708496,66.41784578323364
2008-07-23,54.42403151134442,A,70.7797622680664,70.31538696289063,68.08132591247559,66.86309223175049,69.52304267883301,63.30577304840088,66.38378091812133
2008-07-24,54.36745849792616,A,70.84087371826172,70.21609191894531,68.84892807006835,67.01355609893798,69.56520347595215,63.55438438415527,66.35200757980347
2008-07-25,54.391252280131084,A,71.67339324951172,70.40551300048828,69.48133850097656,67.13499660491944,69.63745719909667,63.80482872009277,66.3353952217102
2008-07-28,54.023635969779974,A,65.21942138671875,69.48897247314453,69.5577163696289,66.98873195648193,69.58170051574707,64.00012786865234,66.27096998214722
2008-07-29,53.71772501198897,A,65.58604431152344,68.81989898681641,69.44696807861328,66.9845308303833,69.5222777557373,64.17075687408447,66.19462976455688
2008-07-30,53.18382248142036,C,64.24945068359375,67.51383666992187,68.91461181640625,66.95016231536866,69.45185737609863,64.3219097518921,66.13035753250122
2008-07-31,52.50668610162136,B,62.14139938354492,65.77394180297851,67.99501686096191,66.81764678955078,69.35806518554688,64.45060733795167,66.07062969207763
2008-08-01,51.72523912281809,B,61.29356002807617,63.697975158691406,67.05174407958984,66.64273929595947,69.26442481994629,64.57097930908203,65.9958550453186
2008-08-04,51.321723724967036,B,58.29191589355469,62.31247406005859,65.90072326660156,66.36815948486328,69.11075157165527,64.69135139465332,65.89774702072144
2008-08-05,50.830422005868506,B,57.29137420654297,60.6535400390625,64.73671951293946,66.02140350341797,68.89689277648925,64.77636054992676,65.80376356124879
2008-08-06,50.62414210308905,B,60.125,59.82864990234375,63.671243286132814,65.8762845993042,68.69510124206543,64.91536907196046,65.65887384414673
2008-08-07,50.50148719361829,B,58.375919342041016,59.07555389404297,62.42474784851074,65.63683795928955,68.42945739746094,65.05781444549561,65.51409873962402
2008-08-08,50.549853315716206,B,60.27776336669922,58.87239456176758,61.28518486022949,65.38326168060303,68.17634017944336,65.21927825927735,65.37749622344971
2008-08-11,50.92852747925747,B,62.3399543762207,59.682002258300784,60.99723815917969,65.2774772644043,67.98661598205567,65.3489684677124,65.25991178512574
2008-08-12,51.13390059843986,B,59.18555068969727,60.06083755493164,60.35718879699707,64.90207843780517,67.69225418090821,65.41900737762451,65.12166706085205
2008-08-13,51.074542862728656,B,58.55924987792969,59.74768753051758,59.78816871643066,64.35139026641846,67.3719236755371,65.47911708831788,64.97311130523681
2008-08-14,51.23316539209887,B,60.04861068725586,60.08222579956055,59.57888984680176,63.786953353881835,67.05098197937012,65.55885593414307,64.83780717849731
2008-08-15,51.31626453963128,B,60.13263702392578,60.05320053100586,59.46279754638672,63.25727081298828,66.76211921691895,65.65089183807373,64.72178857803345
2008-08-18,51.102279520622204,B,59.26192092895508,59.43759384155273,59.559798049926755,62.73026065826416,66.49189285278321,65.73567176818848,64.63395351409912
2008-08-19,51.170391004008536,B,58.597434997558594,59.319970703125,59.69040412902832,62.213561820983884,66.24106674194336,65.79226795196533,64.51220653533936
2008-08-20,51.29086443035941,B,58.0704231262207,59.222205352783206,59.48494644165039,61.5780948638916,65.98214408874512,65.83244289398193,64.4047804069519
2008-08-21,51.224714218601775,B,57.52049255371094,58.71658172607422,59.399403762817386,60.91207580566406,65.7000025177002,65.86841705322266,64.30667253494262
2008-08-22,51.13003544869654,B,58.69671630859375,58.42939758300781,59.241299057006835,60.26324195861817,65.4152643585205,65.89003177642822,64.20161409378052
2008-08-25,51.11877601823357,B,58.86474990844727,58.34996337890625,58.89377861022949,59.94550838470459,65.13709457397461,65.927839012146,64.11018913269044
2008-08-26,51.15845053374698,B,59.15498352050781,58.461473083496095,58.89072189331055,59.62395534515381,64.83906616210938,65.96388942718505,64.02013896942138
2008-08-27,51.39514269313773,B,60.3770637512207,58.9228012084961,59.07250328063965,59.430335998535156,64.550814743042,66.0223189163208,63.93829969406128
2008-08-28,51.70515813573806,B,61.301212310791016,59.67894515991211,59.197763442993164,59.38832664489746,64.23781631469727,66.06883312225342,63.86108116149902
2008-08-29,52.044047145544106,C,61.48452377319336,60.236506652832034,59.33295211791992,59.39787483215332,63.992947006225585,66.13230358123779,63.77698858261108
2008-09-01,52.366483416927856,C,61.48452377319336,60.76046142578125,59.55521240234375,59.557505226135255,63.77358871459961,66.20814723968506,63.70263408660889
2008-09-02,52.68703590696469,C,61.82820892333984,61.29510650634766,59.878289794921876,59.784346961975096,63.6113606262207,66.292621383667,63.6298836517334
2008-09-03,52.742487134365206,C,61.21722030639648,61.463137817382815,60.192969512939456,59.838957977294925,63.415068740844724,66.34226734161376,63.52971361160278
2008-09-04,52.6591947684336,C,59.19317626953125,61.04153060913086,60.36023788452148,59.879820823669434,63.24230033874512,66.37037448883056,63.42396780014038
2008-09-05,52.470475166378584,C,59.18555068969727,60.58173599243164,60.40912132263183,59.82521018981934,63.041119689941404,66.35739021301269,63.32230838775635
2008-09-08,52.18525575362435,C,59.20083999633789,60.12499923706055,60.4427303314209,59.6682544708252,62.862242202758786,66.3225617980957,63.222520236969
2008-09-09,51.719705626264194,B,56.58104705810547,59.07556686401367,60.185336685180665,59.53802928924561,62.68046180725098,66.2807067489624,63.11799654006958
2008-09-10,51.29824989629756,B,55.50410461425781,57.932943725585936,59.69804077148437,59.38527202606201,62.4918074798584,66.21494510650635,62.98601499557495
2008-09-11,51.1311603362262,B,58.116249084472656,57.71755828857422,59.37954444885254,59.28865394592285,62.358298263549806,66.13520610809326,62.85475908279419
2008-09-12,51.08041302483855,B,58.75782012939453,57.63201217651367,59.10687408447266,59.21991310119629,62.237620468139646,66.03713619232178,62.73992418289185
2008-09-15,50.82034818918518,B,55.18330764770508,56.82850570678711,58.47675247192383,59.015982437133786,62.06561637878418,65.87849822998047,62.61733688354492
2008-09-16,50.90195011590445,B,57.1844482421875,56.94918594360352,58.012376403808595,58.945333099365236,61.924775466918945,65.76202171325684,62.52262783050537
2008-09-17,51.01542254906664,B,55.48883056640625,56.9461311340332,57.43953742980957,58.81625347137451,61.774004516601565,65.62629745483399,62.42085369110107
2008-09-18,51.16557055176753,B,58.54396438598633,57.031674194335935,57.37461624145508,58.867427062988284,61.68158676147461,65.51516735076905,62.33901441574097
2008-09-19,51.656967945603675,B,64.6236801147461,58.20484619140625,57.91842918395996,59.163775253295896,61.667074584960936,65.47514507293701,62.285626125335696
2008-09-22,52.24901730055919,C,61.05681610107422,59.379547882080075,58.104026794433594,59.27337856292725,61.59909805297852,65.4086194229126,62.234528942108156
2008-09-23,52.39618368161198,C,58.39883804321289,59.62242584228515,58.28580589294434,59.2355712890625,61.43320426940918,65.31788200378418,62.15685214996338
2008-09-24,52.531799585303254,C,56.90183639526367,59.90502700805664,58.42557907104492,59.06180992126465,61.17978073120117,65.21790256500245,62.07562395095825
2008-09-25,52.42796844216804,C,58.33009719848633,59.86225357055664,58.44696388244629,58.91325416564941,60.919635696411135,65.12403343200684,61.993479042053224
2008-09-26,51.64244064977702,B,56.12276840209961,58.162071228027344,58.183458709716795,58.64516639709473,60.62756530761719,65.01015323638916,61.88548013687134
2008-09-29,50.71669150597393,B,50.18817138671875,55.98834228515625,57.68394508361816,58.08034877777099,60.235286254882816,64.83089344024658,61.743072757720945
2008-09-30,50.241932694875345,B,53.0523681640625,54.91904830932617,57.27073707580566,57.64155673980713,59.917705383300785,64.68692043304443,61.61498636245727
2008-10-01,49.79067185673912,B,51.62408447265625,53.86349792480469,56.88426246643066,57.161899948120116,59.534591827392575,64.52881725311279,61.473533687591555
2008-10-02,49.20853329811528,B,49.86740112304688,52.1709587097168,56.016606140136716,56.6956111907959,59.11512237548828,64.34016292572022,61.3331503868103
2008-10-03,48.704064103355456,B,47.339263916015625,50.4142578125,54.28816452026367,56.10329685211182,58.62843978881836,64.13294849395751,61.1798973274231
2008-10-06,48.48617931172085,B,43.90989303588867,49.15860214233398,52.57347221374512,55.33874950408936,58.20224922180176,63.89197486877441,61.01346908569336
2008-10-07,47.86503785420977,B,41.41995620727539,46.83211975097656,50.875584030151366,54.58069496154785,57.718927459716795,63.62060260772705,60.834591159820555
2008-10-08,47.53467651191908,B,43.48980712890625,45.205264282226565,49.53438110351563,53.979980087280275,57.303734588623044,63.37779598236084,60.675418796539304
2008-10-09,47.29265144630773,B,42.008056640625,43.63339538574219,47.902177047729495,53.17457046508789,56.90106773376465,63.12956645965576,60.50501874923706
2008-10-10,47.37112141028134,B,41.6872673034668,42.50299606323242,46.458626937866214,52.3210428237915,56.50894187927246,62.88668334960938,60.35191837310791
2008-10-13,48.06701092002831,B,47.13304138183594,43.14762573242187,46.15311393737793,51.91852951049805,56.285764389038086,62.69825798034668,60.24846397399902
2008-10-14,48.76460176240923,B,44.84933471679688,43.83350143432617,45.33281059265137,51.30177383422851,56.03692359924317,62.46690818786621,60.13744808197021
2008-10-15,48.92305116350115,B,40.99987030029297,43.335514068603516,44.27038917541504,50.57732582092285,55.65442100524902,62.17476112365723,60.01375343322754
2008-10-16,49.21510622061683,B,41.21373748779297,43.17665023803711,43.40502281188965,49.710814476013184,55.31117736816406,61.8703173828125,59.884024963378906
2008-10-17,49.52185920656865,B,43.31412506103516,43.50202178955079,43.0025089263916,48.64533672332764,54.971904602050785,61.57412239074707,59.76919013977051
2008-10-20,49.411672042244014,B,46.934478759765625,43.462309265136724,43.3049674987793,47.939219856262206,54.66379508972168,61.32520553588867,59.673831901550294
2008-10-21,49.468868079957964,B,44.87226104736328,43.46689453125,43.650197982788086,47.26289100646973,54.377529296875,61.0348917388916,59.57755699157715
2008-10-22,49.64897021319712,B,41.11444091796875,43.48980865478516,43.41266136169433,46.47352123260498,54.02863311767578,60.70027839660644,59.47322422027588
2008-10-23,49.74207535766422,B,40.48049545288086,43.343160247802736,43.25990524291992,45.581041145324704,53.637270812988284,60.3441263961792,59.38347969055176
2008-10-24,49.72624930132443,B,40.48049545288086,42.776434326171874,43.13922805786133,44.79892749786377,53.244227981567384,60.00317359924316,59.30202220916748
2008-10-27,49.34323606179999,B,39.46467208862305,41.28247299194336,42.37239112854004,44.262752532958984,52.848283004760745,59.67008792877197,59.21548561096191
