Date,GRADE,GPS,NEM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-03-12,60.795337147261954,A,13.483378410339355,12.984703826904298,12.80633316040039,12.401639986038209,11.2381911277771,10.226024045944214,9.137933263778686
1987-03-13,61.285369190099765,A,13.886153221130373,13.203352546691894,12.936755275726318,12.514800643920898,11.327806129455567,10.274463672637939,9.167696905136108
1987-03-16,61.64946379714916,A,13.560097694396973,13.387479400634765,13.044162273406982,12.611658525466918,11.404400310516358,10.319260387420654,9.195925850868225
1987-03-17,61.52695348780367,A,13.1189603805542,13.425838279724122,13.111291027069091,12.685500383377075,11.469113006591797,10.357925281524658,9.221949110031128
1987-03-18,61.350085983823305,A,13.06142807006836,13.422003555297852,13.141979026794434,12.76509656906128,11.532675056457519,10.398117656707763,9.247111210823059
1987-03-19,60.88953818921828,A,13.023061752319336,13.329940223693848,13.157322025299072,12.824553680419921,11.59279354095459,10.436970529556275,9.272654976844787
1987-03-20,60.11117652754847,A,13.06142807006836,13.164995193481445,13.18417387008667,12.868667316436767,11.660943565368653,10.476398229598999,9.298486177921296
1987-03-23,59.671434565506615,A,13.234038352966309,13.099783325195313,13.243631362915039,12.920452451705932,11.73101655960083,10.512008199691772,9.3265185713768
1987-03-24,59.71749742940625,A,13.425830841064451,13.161157417297364,13.293497848510743,12.975114440917968,11.803013820648193,10.551830110549927,9.35694369316101
1987-03-25,60.033191196229915,A,13.809443473815918,13.310760498046875,13.366382026672364,13.047039127349853,11.876565837860108,10.594532289505004,9.389860382080078
1987-03-26,60.33964991112012,A,13.655996322631836,13.437347412109375,13.38364381790161,13.094988489151001,11.945901947021484,10.635699996948242,9.423156867027283
1987-03-27,61.2093033965526,A,14.61498737335205,13.748059272766113,13.45652723312378,13.19664125442505,12.03556484222412,10.686648769378662,9.460961544513703
1987-03-30,62.04372772288849,A,14.82595920562744,14.06644344329834,13.583113384246825,13.313637828826904,12.122565250396729,10.739516105651855,9.500012245178223
1987-03-31,62.54924471323857,A,14.480727195739746,14.2774227142334,13.719290065765382,13.415290546417236,12.2045725440979,10.788931121826172,9.537145621776581
1987-04-01,62.40763669030093,A,13.828615188598633,14.281257057189942,13.796008777618407,13.468993902206421,12.279272804260254,10.831633882522583,9.570827267169953
1987-04-02,62.57452199427107,A,14.05876350402832,14.361810493469239,13.899578952789307,13.52845048904419,12.353223323822021,10.878167486190796,9.60613758802414
1987-04-03,62.13964158713409,A,14.193035125732422,14.277420043945312,14.012739658355713,13.598456764221192,12.427565250396729,10.929293575286865,9.641545743942261
1987-04-06,61.75531903350205,A,14.557456970214844,14.223719596862793,14.145081520080566,13.694356441497803,12.509195613861085,10.984637422561645,9.678489255905152
1987-04-07,61.64344938971397,A,14.730066299438477,14.273587417602538,14.275505065917969,13.784501457214356,12.590072479248047,11.044001426696777,9.71639137983322
1987-04-08,61.9511166064028,A,14.61498737335205,14.430861854553223,14.356059455871582,13.861220741271973,12.665589084625244,11.101641130447387,9.753909296989441
1987-04-09,62.66712699185717,A,15.65069580078125,14.74924831390381,14.555529403686524,13.969586610794067,12.763349208831787,11.16868203163147,9.796796908378601
1987-04-10,63.0580521660634,A,15.267094612121582,14.964060211181641,14.620740127563476,14.038633680343628,12.854966640472412,11.233033905029297,9.837766513824462
1987-04-13,63.14303075027478,A,15.113648414611816,15.075298500061034,14.649509048461914,14.11631121635437,12.944279823303223,11.294322004318238,9.879402651786805
1987-04-14,63.247757776180634,A,15.267094612121582,15.182704162597656,14.728145790100097,14.22371792793274,13.036661930084229,11.355806369781494,9.919894351959229
1987-04-15,63.024100659351895,A,14.499913215637209,15.159689331054688,14.795275592803955,14.295642185211182,13.108730030059814,11.409427757263183,9.956550145149231
1987-04-16,62.087969703053496,A,14.61498737335205,14.952547645568847,14.850897979736327,14.375238466262818,13.176982307434082,11.464199886322021,9.993781309127808
1987-04-17,61.60554446853174,A,14.61498737335205,14.822126197814942,14.89309320449829,14.452916431427003,13.245999183654785,11.5180162525177,10.031681566238403
1987-04-20,61.53807081352258,A,15.132838249206545,14.825964164733886,14.95063133239746,14.547856426239013,13.326137847900391,11.578158054351807,10.072648959159851
1987-04-21,61.07413678305975,A,14.806784629821776,14.733902168273925,14.95830316543579,14.61690411567688,13.398226070404053,11.632363052368165,10.112464020252228
1987-04-22,61.13565971340927,A,14.921865463256836,14.818292617797852,14.988990974426269,14.672525215148926,13.468027839660644,11.68867467880249,10.152950079441071
1987-04-23,61.419196651050925,A,15.30545711517334,14.95638656616211,14.95446710586548,14.754998254776002,13.539384059906006,11.748439846038819,10.19554526090622
1987-04-24,61.496907028608376,A,15.113648414611816,15.056118774414063,14.939122486114503,14.77993130683899,13.609198226928712,11.806095819473267,10.23708582162857
1987-04-27,60.628584872426984,A,14.116305351257324,14.852812194824219,14.839388179779053,14.744448614120483,13.659065532684327,11.85454294204712,10.274595506191254
1987-04-28,59.92710733502012,P,13.809443473815918,14.653343963623048,14.693623065948486,14.710884428024292,13.702411937713624,11.901068468093872,10.31047528743744
1987-04-29,59.36046013545617,P,14.03958797454834,14.476888465881348,14.6475905418396,14.721433067321778,13.753813610076904,11.94932201385498,10.347601385116578
1987-04-30,58.53757965442094,P,13.924517631530762,14.200700569152833,14.578543567657471,14.7147207736969,13.79562557220459,11.997380609512328,10.384534447193145
1987-05-01,57.93290511623183,P,14.05876350402832,13.989723587036133,14.522921180725097,14.708007192611694,13.833217735290527,12.046208171844482,10.421660828590394
1987-05-04,58.390472883550466,P,14.653338432312012,14.09713020324707,14.474971199035645,14.712801265716553,13.882317790985107,12.101172647476197,10.46042191505432
1987-05-05,59.104350495612955,P,14.768420219421388,14.288925552368164,14.471134757995605,14.714718961715699,13.931034374237061,12.157861423492431,10.500714230537415
1987-05-06,59.68435945616372,A,15.113648414611816,14.503737640380859,14.490313053131104,14.739652013778686,13.985888347625732,12.218193645477294,10.542828297615051
1987-05-07,60.1512411500892,P,14.902680397033691,14.699370193481446,14.45003538131714,14.70225124359131,14.030001773834229,12.276798543930054,10.58245376586914
1987-05-08,61.010154745543595,A,15.612338066101074,15.010085105895996,14.499904346466064,14.719513416290283,14.090609893798828,12.34077959060669,10.624958436489106
1987-05-11,61.55172743022859,A,15.65069580078125,15.209556579589844,14.653343391418456,14.746365785598755,14.153903255462646,12.405335302352904,10.668037235736847
1987-05-12,61.93328805144004,A,15.612338066101074,15.378340148925782,14.833632850646973,14.763627958297729,14.217196559906006,12.470463256835938,10.710828666687013
1987-05-13,62.27952858951564,A,15.938392639160156,15.54328899383545,15.023513317108154,14.835551929473876,14.28087345123291,12.537513675689697,10.753051936626434
1987-05-14,62.702367018302056,A,15.522900581359863,15.667333030700684,15.183351612091064,14.880947589874268,14.333938827514649,12.600409173965454,10.792337486743927
1987-05-15,62.9064177161575,A,16.157670974731445,15.776399612426758,15.393242359161377,14.958081769943238,14.40123405456543,12.669652376174927,10.834032242298127
1987-05-18,63.03376867591413,A,16.42697525024414,15.931655502319336,15.57060604095459,15.022788619995117,14.47698429107666,12.742162055969239,10.874397203922271
1987-05-19,63.301794054250614,A,16.619321823120117,16.133052253723143,15.755696201324463,15.113415479660034,14.550827407836914,12.816977529525756,10.916584117412567
1987-05-20,63.25214031243562,A,16.503902435302734,16.24615421295166,15.894721603393554,15.19251732826233,14.619293422698975,12.887962522506713,10.959340925216674
1987-05-21,63.02061327719425,A,15.772963523864746,16.296166801452635,15.98174991607666,15.215892648696899,14.665085124969483,12.951638126373291,10.998251869678498
1987-05-22,62.277030714682645,A,15.657564163208008,16.196145439147948,15.986272525787353,15.243088436126708,14.700513343811036,13.014159736633301,11.036776986122131
1987-05-25,61.61240456281029,A,15.657564163208008,16.042263221740722,15.98695936203003,15.320151376724244,14.742462673187255,13.073431491851807,11.077022607326507
1987-05-26,60.330208651480405,A,14.791962623596191,15.676791381835937,15.904921817779542,15.369277334213256,14.775922718048095,13.122517862319945,11.112366724014283
1987-05-27,59.226636295206106,P,14.849674224853516,15.345945739746094,15.796049976348877,15.409781646728515,14.811687641143799,13.17218134880066,11.147617075443268
1987-05-28,58.94026305762111,P,15.234374046325684,15.238227844238281,15.767197322845458,15.475274467468262,14.855913887023926,13.224353713989258,11.184408612251282
1987-05-29,58.89114620810239,P,15.25360870361328,15.157436752319336,15.676791095733643,15.535016727447509,14.899757499694823,13.280350532531738,11.222156555652619
1987-06-01,58.51631770661184,P,15.04202365875244,15.034328651428222,15.538295936584472,15.554450988769531,14.935917205810547,13.333466882705688,11.25855985879898
1987-06-02,58.912330919418736,P,15.388256072998049,15.153587341308594,15.415189361572265,15.585442781448364,14.975165710449218,13.389089765548706,11.295738434791565
1987-06-03,59.21290432486929,P,15.349791526794434,15.253610801696777,15.299778270721436,15.597249937057494,15.00597267150879,13.441269254684448,11.331960034370422
1987-06-04,59.201004266870804,A,15.42673110961914,15.292082214355469,15.265155029296874,15.623452472686768,15.041387367248536,13.49364465713501,11.367706069946289
1987-06-05,58.927423822785556,A,15.138205528259276,15.269001579284668,15.213219165802002,15.599745845794677,15.05185173034668,13.543708286285401,11.402296228408813
1987-06-08,58.90563384410222,A,15.157421112060549,15.292081069946288,15.163204860687255,15.575082111358643,15.058480968475342,13.590523109436035,11.436982464790344
1987-06-09,58.70997412087376,P,15.21513557434082,15.257456970214843,15.205522155761718,15.55522198677063,15.073169136047364,13.638870840072633,11.470714712142945
1987-06-10,58.660664194613695,P,15.25360870361328,15.238220405578613,15.245915603637695,15.520982789993287,15.101669006347656,13.690470905303956,11.503396744728088
1987-06-11,58.62786695317232,P,15.542141914367676,15.26130256652832,15.276692390441895,15.521944856643676,15.131336574554444,13.742279949188232,11.536947917938232
1987-06-12,58.6377431622299,A,15.19590950012207,15.272843360900879,15.270922470092774,15.473856782913208,15.151394062042236,13.789479656219482,11.567334175109863
1987-06-15,58.47782010188863,P,14.965084075927734,15.234375953674316,15.263228511810302,15.400762224197388,15.159546604156494,13.834371109008789,11.597235403060914
1987-06-16,57.79894516809307,P,14.426488876342772,15.076646614074708,15.167051792144775,15.291120576858521,15.15347505569458,13.871773767471314,11.625017156600952
1987-06-17,56.79158332973295,P,13.92637062072754,14.81119899749756,15.024709701538086,15.162243986129761,15.13970272064209,13.902645902633667,11.64982038974762
1987-06-18,55.6088632672878,P,13.887900352478027,14.480350685119628,14.870826625823975,15.067990827560426,15.104446811676025,13.933898010253905,11.676056189537048
1987-06-19,54.88627535588794,P,14.003317832946776,14.24183235168457,14.757337856292725,14.985278511047364,15.079171276092529,13.967068958282471,11.702200012207031
1987-06-22,54.11936106954543,P,13.58013916015625,13.964843368530273,14.599609661102296,14.881407260894775,15.048501091003418,13.99639045715332,11.725845623016358
1987-06-23,54.14666562510433,P,13.964851379394531,13.872515869140624,14.474581241607666,14.840051698684693,15.022456226348877,14.029559078216552,11.751032423973083
1987-06-24,54.64755304324351,P,14.080256462097168,13.903293037414551,14.357246017456054,14.801580810546875,15.014063091278077,14.061396560668946,11.776318345069885
1987-06-25,55.15245744506706,P,14.15719223022461,13.957151412963867,14.218751049041748,14.747721719741822,15.004907188415528,14.090944747924805,11.801224269866943
1987-06-26,55.45864849086117,P,14.15719223022461,13.987926292419434,14.114879322052001,14.692900896072388,14.995751285552979,14.120875234603881,11.824314103126525
1987-06-29,56.17757659654195,P,14.349554061889648,14.141809272766114,14.053326320648193,14.658277416229248,14.98008560180664,14.153111724853515,11.849130449295044
1987-06-30,56.605315588045876,P,14.503427505493164,14.24952449798584,14.061020183563233,14.614035987854004,14.97401845932007,14.18612226486206,11.875576419830322
1987-07-01,56.96964627860775,P,14.657320022583008,14.364937210083008,14.13411512374878,14.579412412643432,14.968727550506593,14.218377695083618,11.902791852951049
1987-07-02,57.492222005845555,A,14.92661190032959,14.518821144104004,14.237986278533935,14.554406452178956,14.961150646209717,14.250267353057861,11.931449289321899
1987-07-03,58.048674904368376,A,14.92661190032959,14.672705078125,14.330315685272216,14.54382677078247,14.957409915924073,14.283304071426391,11.960202312469482
1987-07-06,58.69696484139761,A,15.234374046325684,14.849669075012207,14.49573917388916,14.547674417495728,14.97977128982544,14.319418411254883,11.992023491859436
1987-07-07,59.58735970460907,A,15.926854133605955,15.134354400634766,14.691939449310302,14.583260345458985,15.02211950302124,14.362265720367432,12.025968890190125
1987-07-08,60.71121901548421,A,16.619321823120117,15.526754760742188,14.945845985412598,14.651546001434326,15.073714179992676,14.41376389503479,12.06318546295166
1987-07-09,61.71352832493279,A,16.773202896118164,15.896072959899902,15.207447052001953,14.713099050521851,15.130687885284424,14.463156728744506,12.099642086029053
1987-07-10,62.64251783438024,A,16.696256637573242,16.250001907348633,15.461353492736816,14.788116407394408,15.183437747955322,14.508327741622924,12.135809569358825
1987-07-13,63.172520519915274,A,16.696256637573242,16.542378425598145,15.696023750305176,14.874675035476685,15.224296112060546,14.553306951522828,12.172072653770448
1987-07-14,63.43399826959368,A,16.965553283691406,16.750118255615234,15.942236328125,15.001628255844116,15.268238773345947,14.599636573791503,12.209968996047973
1987-07-15,63.609425758327184,A,17.61955451965332,16.950164794921875,16.23845977783203,15.186287450790406,15.318356895446778,14.652122621536256,12.250657377243042
1987-07-16,63.896482875873225,A,17.850372314453125,17.165598678588868,16.530835819244384,15.38441104888916,15.377310733795166,14.703656253814698,12.293264536857604
1987-07-17,64.16655732259326,A,17.850372314453125,17.396421813964842,16.823211860656738,15.576763772964478,15.422071418762208,14.756340656280518,12.335489382743836
1987-07-20,65.01400845050549,A,18.65826797485352,17.7888240814209,17.16560125350952,15.83067021369934,15.482222862243653,14.818063058853149,12.381275734901429
1987-07-21,65.48975143910403,A,18.42744445800781,18.08120231628418,17.415660285949706,16.053799867630005,15.538524990081788,14.877860774993897,12.42600356578827
1987-07-22,65.92466301524114,A,19.23531913757324,18.404355239868163,17.67726001739502,16.31155300140381,15.604463520050048,14.94266848564148,12.474866361618043
1987-07-23,65.79272412300925,A,18.50438117980957,18.535157012939454,17.85037784576416,16.528912448883055,15.664093132019042,14.999015979766845,12.51969213962555
1987-07-24,65.76323085498939,A,18.61979103088379,18.689040756225587,18.042731285095215,16.752042388916017,15.71333553314209,15.05728479385376,12.566433129310608
1987-07-27,64.99750491646047,A,18.46591186523437,18.65056953430176,18.21969680786133,16.957860279083253,15.754114265441894,15.115549278259277,12.612595934867858
1987-07-28,64.7294639102352,A,18.85059928894043,18.735200500488283,18.40820140838623,17.175218868255616,15.798739814758301,15.174783611297608,12.66116005897522
1987-07-29,64.43833290063893,A,19.620027542114254,18.81214218139648,18.60824871063232,17.42335424423218,15.86106231689453,15.240177869796753,12.712233180999755
1987-07-30,65.2341109585192,A,20.46637725830078,19.204541397094722,18.869849205017086,17.70034251213074,15.954930591583253,15.310007858276368,12.768015952110291
1987-07-31,66.4678165736349,A,21.312742233276367,19.74313163757324,19.21608619689941,18.019649028778076,16.06803415298462,15.384273748397828,12.829368710517883
1987-08-03,68.9563546014442,A,23.159330368041992,20.681815338134765,19.66619243621826,18.41589684486389,16.2180694770813,15.480266075134278,12.899763231277467
1987-08-04,71.08894960937691,A,22.92849922180176,21.497395324707032,20.116297912597656,18.765979099273682,16.38080020904541,15.578361463546752,12.968143372535705
1987-08-05,72.19958299912632,A,22.043678283691406,21.98212547302246,20.397133827209473,19.037196922302247,16.524680290222168,15.668183965682983,13.033150811195373
1987-08-06,72.26133650850463,A,21.466629028320312,22.182175827026366,20.693358612060546,19.271868228912354,16.64932538986206,15.752619638442994,13.094795083999633
1987-08-07,71.61591508175157,A,21.35120964050293,22.18986930847168,20.96650047302246,19.50461587905884,16.771277408599854,15.83551745414734,13.15595784187317
1987-08-10,70.56722942394809,A,22.890043258666992,22.13601188659668,21.408913612365723,19.814305210113524,16.928237800598144,15.932077503204345,13.222042851448059
1987-08-11,69.80308768154248,A,23.197803497314453,22.18987274169922,21.843634033203124,20.12591772079468,17.084428749084474,16.029797229766846,13.290813670158386
1987-08-12,70.15866997162799,A,23.77485656738281,22.5361083984375,22.25911693572998,20.43368282318115,17.25293004989624,16.129451360702515,13.36199182510376
1987-08-13,70.87355262265068,A,23.697912216186523,22.98236503601074,22.582270431518555,20.72605981826782,17.41835367202759,16.229870519638062,13.432785258293151
1987-08-14,72.19495366920924,A,24.544267654418945,23.620976638793945,22.905422973632813,21.060754585266114,17.60647491455078,16.329163322448732,13.507906045913696
1987-08-17,73.03332909296496,A,25.73686408996582,24.19034080505371,23.163176345825196,21.41468439102173,17.818063774108886,16.438272371292115,13.588894238471985
1987-08-18,73.65183384011853,A,25.544509887695312,24.659682083129884,23.42477741241455,21.770537662506104,18.024651260375975,16.54891019821167,13.668920660018921
1987-08-19,73.70401322686637,A,25.159809112548828,24.936672592163085,23.73639049530029,22.066762161254882,18.222775268554688,16.66222213745117,13.746928009986878
1987-08-20,73.36349081477992,A,24.126888275146484,25.022467803955077,24.00241641998291,22.34788751602173,18.394470195770264,16.762903385162353,13.820535435676575
1987-08-21,72.74287666719623,A,24.47376251220703,25.008366775512695,24.31467170715332,22.64058609008789,18.580027256011963,16.8657106590271,13.897502117156982
1987-08-24,71.5392022075554,A,24.319604873657227,24.724914932250975,24.457627868652345,22.933270740509034,18.767117671966552,16.963332138061524,13.973984780311584
1987-08-25,71.32492061329764,A,25.82271385192871,24.780555725097656,24.720118904113768,23.281876468658446,18.99504217147827,17.074258613586426,14.059130020141602
1987-08-26,71.28204237946538,A,25.745641708374023,24.897722244262695,24.91719741821289,23.588157176971436,19.231427593231203,17.185565156936647,14.143603143692017
1987-08-27,71.66234508204535,A,25.591463088989254,25.19063720703125,25.106552505493163,23.84441146850586,19.465498847961427,17.284972829818727,14.226827430725098
1987-08-28,71.60684682768071,A,25.43728828430176,25.383342361450197,25.195854568481444,24.05063877105713,19.694178256988526,17.386674766540526,14.309854335784912
1987-08-31,73.4700712365199,A,28.36644172668457,26.192709732055665,25.45881233215332,24.310994338989257,19.98990430831909,17.519202699661253,14.406762351989746
1987-09-01,73.55341729059425,A,27.28728485107422,26.485623931884767,25.63308982849121,24.528933620452882,20.256352977752684,17.63940460205078,14.497605485916138
1987-09-02,73.63944695451625,A,26.82478141784668,26.7014518737793,25.799587059020997,24.767988777160646,20.511243476867676,17.762653284072876,14.58604052066803
1987-09-03,74.3708994799502,A,27.479999542236328,27.07915916442871,26.13489818572998,25.068657302856444,20.77769962310791,17.891303405761718,14.67775164604187
1987-09-04,75.2821152890124,A,27.24874687194824,27.44145088195801,26.4123966217041,25.36353416442871,21.039530715942384,18.01764100074768,14.76782862663269
1987-09-07,74.0804123467234,A,27.24874687194824,27.21791191101074,26.705310821533203,25.581469345092774,21.297514572143555,18.1388000869751,14.858479070663453
1987-09-08,74.0535519924591,A,27.82685852050781,27.32582664489746,26.905725288391114,25.812922096252443,21.563983192443846,18.269000825881957,14.950681939125062
1987-09-09,74.33946259170513,A,28.17372703552246,27.595615768432616,27.148533821105957,26.032865619659425,21.834311332702637,18.401519441604613,15.045097060203553
1987-09-10,74.17823153218593,A,28.63622093200684,27.82686004638672,27.453009605407715,26.27978105545044,22.10850351333618,18.53482707977295,15.141633462905883
1987-09-11,74.32939318307649,A,28.944562911987305,28.16602325439453,27.803737068176268,26.499795818328856,22.388862533569338,18.673136224746703,15.239616022109985
1987-09-14,74.97174740110086,A,29.44559097290039,28.605392074584962,27.91165199279785,26.685232162475586,22.67308687210083,18.826429080963134,15.340486011505128
1987-09-15,76.38636069240327,A,31.179977416992188,29.276015853881837,28.30092124938965,26.96700553894043,22.978149337768556,19.000134420394897,15.450601444244384
1987-09-16,77.18607860220426,A,30.56330108642578,29.7539306640625,28.67477321624756,27.237180137634276,23.257028923034667,19.165371551513672,15.557346782684327
1987-09-17,78.05454791997023,A,31.02579498291016,30.231845474243165,29.029352760314943,27.58212547302246,23.542080764770507,19.336384325027467,15.666882467269897
1987-09-18,78.78966955539532,A,31.179977416992188,30.67892837524414,29.422475814819336,27.91743621826172,23.831755180358886,19.507596464157103,15.776902318000793
1987-09-21,78.3025634250089,A,28.983102798461918,30.586430740356445,29.5959114074707,28.150611114501952,24.07749210357666,19.650894107818605,15.8760333776474
1987-09-22,76.39442703067708,A,29.29142951965332,30.208721160888672,29.742368507385255,28.324046897888184,24.324009628295897,19.796124200820923,15.976992812156677
1987-09-23,74.4682551344405,A,28.59769630432129,29.815600204467774,29.784765434265136,28.46664962768555,24.543572463989257,19.930964679718016,16.074579162597658
1987-09-24,72.38022761646421,A,28.906021118164062,29.391645431518555,29.81174545288086,28.632377529144286,24.764685440063477,20.070998086929322,16.17389831542969
1987-09-25,70.40591750518847,A,29.31018829345703,29.017687606811524,29.84830799102783,28.82602252960205,24.993881759643553,20.207976589202882,16.274378089904786
1987-09-28,70.13335709784546,A,29.9272518157959,29.20651741027832,29.896474075317382,28.904063034057618,25.219261436462403,20.350742149353028,16.378038725852967
1987-09-29,70.42735054071899,A,30.505725860595703,29.4493766784668,29.829048919677735,29.064985084533692,25.46082706451416,20.499676027297973,16.485069642066957
1987-09-30,71.28932865921712,A,30.505725860595703,29.83098258972168,29.823291397094728,29.249032306671143,25.68623519897461,20.64534935951233,16.591431517601013
1987-10-01,71.6518638636382,A,29.9272518157959,30.035228729248047,29.7134370803833,29.371394920349122,25.914692611694335,20.78939287185669,16.694901022911072
1987-10-02,71.4922963732025,A,29.46445083618164,30.066081237792968,29.541884422302246,29.48218011856079,26.131585807800292,20.922460670471192,16.79605652332306
1987-10-05,71.53149613462382,A,30.004396438598636,30.081510162353517,29.644013786315917,29.61996259689331,26.36235549926758,21.058234882354736,16.90019846916199
1987-10-06,71.11009672260552,A,29.96581077575684,29.97352714538574,29.711451911926268,29.726910209655763,26.584659729003906,21.191699771881105,17.00433865070343
1987-10-07,70.37807147219904,A,29.734413146972656,29.819264602661132,29.825123596191407,29.80494451522827,26.786947441101074,21.3240048789978,17.105983700752258
1987-10-08,69.77345844983114,A,29.233064651489254,29.680427169799806,29.857827949523926,29.834786701202393,26.962281188964845,21.458605890274047,17.20512200832367
1987-10-09,69.09315158873603,A,28.577438354492188,29.503024673461915,29.78455295562744,29.816430473327635,27.10757511138916,21.587804632186888,17.300982184410095
1987-10-12,67.24873491275295,P,28.11464500427246,29.12507438659668,29.6032922744751,29.74988317489624,27.20668140411377,21.712375440597533,17.39290346622467
1987-10-13,65.4320505740916,P,28.05681037902832,28.743274307250978,29.358400726318358,29.59372482299805,27.3092476272583,21.845023918151856,17.483770890235903
1987-10-14,63.42462582993064,P,27.18906593322754,28.234204864501955,29.02673473358154,29.425013065338135,27.412155380249022,21.968417835235595,17.570299592018127
1987-10-15,61.82881087159234,P,27.131214141845703,27.813834762573244,28.747130966186525,29.230284023284913,27.52544708251953,22.087386236190795,17.655869975090027
1987-10-16,57.31110677413108,P,21.114919662475582,26.321331024169922,27.91217784881592,28.72703113555908,27.520721282958984,22.14599934577942,17.71317493915558
1987-10-19,50.938234000908636,P,16.660531997680664,24.03050842285156,26.57779140472412,28.11090259552002,27.396131057739257,22.1621844291687,17.747825655937195
1987-10-20,42.47019057966296,P,12.84249782562256,20.98764591217041,24.86546010971069,27.288456010818482,27.18902494430542,22.136726846694945,17.762908306121826
1987-10-21,35.90255616178113,P,15.156466484069824,18.581126022338868,23.407665443420406,26.616394519805908,27.01665714263916,22.1347935962677,17.788031425476074
1987-10-22,28.870407297306837,P,14.46226406097412,16.04733600616455,21.930585384368896,25.89420666694641,26.83194417953491,22.12514892578125,17.80939679145813
1987-10-23,26.70368717523046,B,15.272153854370115,14.878782844543457,20.60005693435669,25.192304944992067,26.646501903533935,22.12648840904236,17.83509834766388
1987-10-26,26.96586562080617,B,14.05732250213623,14.35814094543457,19.194324684143066,24.398808479309082,26.412911071777344,22.115487422943115,17.853005266189577
1987-10-27,29.785624923697814,B,13.420981407165527,14.473837661743165,17.730741786956788,23.544571256637575,26.17044050216675,22.097545881271362,17.868208360671996
1987-10-28,31.60569025916619,B,14.751511573791504,14.3928466796875,16.486986351013183,22.756860542297364,25.9622745513916,22.092524909973143,17.89149790763855
1987-10-29,34.406143827634345,B,15.387856483459473,14.57796516418457,15.312650585174561,22.029890775680542,25.78749391555786,22.090982055664064,17.916631002426147
1987-10-30,37.11196090574712,B,16.602685928344727,14.844071578979491,14.861427211761475,21.386802530288698,25.630072383880616,22.105049819946288,17.947264738082886
1987-11-02,41.10112908135261,P,17.354713439941406,15.503549766540527,14.930845355987548,20.754318380355834,25.4907745552063,22.128946113586426,17.981658611297608
1987-11-03,45.360535744280206,P,17.354713439941406,16.290296173095705,15.382066917419433,20.123763513565063,25.32141454696655,22.158228359222413,18.015001063346862
1987-11-04,48.51666303217749,P,17.239028930664062,16.787799644470216,15.590323162078857,19.498994302749633,25.151282291412354,22.191354942321777,18.047000422477723
1987-11-05,50.77272350653836,A,16.660531997680664,17.042334747314452,15.810149955749512,18.870367670059203,24.972663669586183,22.219081258773805,18.076489634513855
1987-11-06,50.71876330959039,A,15.503545761108398,16.822506713867188,15.83328914642334,18.216673040390013,24.773988819122316,22.23408353805542,18.100576248168945
1987-11-09,49.3763768806906,A,15.561393737792969,16.4638427734375,15.983696269989014,17.58901047706604,24.517887859344484,22.253896083831787,18.125143270492554
1987-11-10,47.54782237138152,P,15.330007553100586,16.058901596069337,16.17459888458252,16.952670335769653,24.27874231338501,22.267547645568847,18.1485533618927
1987-11-11,46.046891918186475,P,15.040753364562988,15.619246482849121,16.203523063659667,16.345254707336426,24.043061752319336,22.277152614593504,18.169274587631225
1987-11-12,45.295754533901864,P,15.908492088317873,15.468838500976563,16.255586624145508,15.784118604660033,23.81163160324097,22.294665613174438,18.192805180549623
1987-11-13,46.31176905826381,P,16.19774627685547,15.607678604125976,16.215092658996582,15.538259935379028,23.590611591339112,22.315071153640748,18.217973194122315
1987-11-16,47.56100036058783,P,15.850640296936035,15.66552791595459,16.064685344696045,15.497765350341798,23.362649459838867,22.33008201599121,18.241596870422363
1987-11-17,48.929772977829366,P,15.445700645446776,15.688666534423827,15.873784065246582,15.627925491333007,23.115026302337647,22.339504747390748,18.262813506126403
1987-11-18,49.916820486561484,P,14.80936336517334,15.642388534545898,15.63081750869751,15.610570335388184,22.847739028930665,22.34102518081665,18.279701437950134
1987-11-19,50.20992609655548,P,14.53038215637207,15.366766548156738,15.41780252456665,15.613976240158081,22.56562225341797,22.337062883377076,18.29366511821747
1987-11-20,49.92769736786482,P,14.995356559753418,15.126288604736327,15.366983604431152,15.600136375427246,22.28663812637329,22.337750329971314,18.310527200698854
1987-11-23,50.246341625614626,P,16.041540145874023,15.164468574523926,15.414998245239257,15.699347257614136,22.018557109832763,22.345821990966797,18.33262020111084
1987-11-24,50.971505841339,P,16.971485137939453,15.469625473022461,15.579146003723144,15.876872444152832,21.73438726425171,22.356268301010132,18.359267010688782
1987-11-25,53.15509565315702,A,18.366405487060547,16.181033897399903,15.9117112159729,16.057617139816283,21.490449352264406,22.373739137649537,18.393751516342164
1987-11-26,55.37423722421863,A,18.366405487060547,16.948238563537597,16.157502555847167,16.206544589996337,21.237261562347413,22.38967116355896,18.426413946151733
1987-11-27,57.25306094630967,A,18.715124130249023,17.69219207763672,16.409240341186525,16.312166500091553,20.98796449661255,22.40985983848572,18.45909379005432
1987-11-30,57.76747881270155,A,17.72705841064453,18.02929573059082,16.596882152557374,16.330783748626708,20.7628436088562,22.42016785621643,18.48673740386963
1987-12-01,57.623356372570775,A,17.785184860229492,18.192035675048828,16.830830574035645,16.352307319641113,20.532718715667723,22.428364171981812,18.514000372886656
1987-12-02,56.36281738004603,A,17.552703857421875,18.029295349121092,17.1051646232605,16.367991065979005,20.311818866729737,22.427695665359497,18.539909143447876
1987-12-03,54.17016354321825,A,15.576560020446776,17.47132625579834,17.20978240966797,16.31379246711731,20.04522964477539,22.404957542419435,18.554306898117066
