Date,GRADE,GPS,AXP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-02-06,47.798740612882284,B,3.3026812076568604,3.3180425643920897,3.3583662509918213,3.379487729072571,3.146995072364807,3.154121944904327,3.423977756500244
1992-02-07,47.8495707739555,B,3.3026812076568604,3.3449248313903808,3.3468452215194704,3.375647413730621,3.1553790187835693,3.1486317992210386,3.421425267457962
1992-02-10,47.81330607891164,B,3.3026812076568604,3.3218827724456785,3.329563593864441,3.372767245769501,3.163004169464111,3.1427658796310425,3.4191517996788026
1992-02-11,47.78764068685126,B,3.341085433959961,3.314202356338501,3.3180427312850953,3.362206494808197,3.1721562004089354,3.136908233165741,3.4171633493900297
1992-02-12,47.817972082062674,B,3.398689746856689,3.329563760757446,3.3276435852050783,3.361246407032013,3.183598527908325,3.1321902871131897,3.416113957166672
1992-02-13,47.839279072043816,B,3.321882724761963,3.333404064178467,3.3257233142852782,3.3574060559272767,3.193125319480896,3.1265163826942444,3.41430850148201
1992-02-14,47.84512322180161,B,3.3026812076568604,3.333404064178467,3.339164447784424,3.350685513019562,3.201888689994812,3.120274693965912,3.4130580735206606
1992-02-17,47.86998141321191,B,3.3026812076568604,3.333404064178467,3.3276434183120727,3.347805345058441,3.211410846710205,3.114412395954132,3.4125516867637633
1992-02-18,47.883605844044844,C,3.3026812076568604,3.3257232189178465,3.3199627876281737,3.3487653851509096,3.220553607940674,3.107791295051575,3.411580275297165
1992-02-19,47.83701717884821,B,3.2450742721557617,3.295000123977661,3.312281942367554,3.340124523639679,3.2293030261993407,3.101732351779938,3.410134824514389
1992-02-20,47.847411319845435,B,3.3026812076568604,3.291159820556641,3.312281942367554,3.3353240966796873,3.238825182914734,3.0998538303375245,3.4091634130477906
1992-02-21,47.85375052436637,B,3.283480405807495,3.2873196601867676,3.310361862182617,3.328603541851044,3.2475839281082153,3.09987003326416,3.408282010555267
1992-02-24,47.87033794766088,B,3.283480405807495,3.2834794998168944,3.3084417819976806,3.319002687931061,3.257101469039917,3.1012141585350035,3.407586612701416
1992-02-25,47.87704761954628,B,3.2450742721557617,3.271958112716675,3.2988406658172607,3.308441698551178,3.266230320930481,3.101984519958496,3.4065131795406343
1992-02-26,47.8957226526444,P,3.187471389770508,3.260437536239624,3.2777188301086424,3.3026812076568604,3.2749659061431884,3.1023685550689697,3.405058727264404
1992-02-27,47.88492049427962,P,3.206671714782715,3.241235637664795,3.2661977291107176,3.295960521697998,3.2837060832977296,3.103324017524719,3.4037932813167573
1992-02-28,47.883656025059935,P,3.225873708724976,3.229714298248291,3.2585169792175295,3.2988407135009767,3.2924509239196778,3.103902373313904,3.402251827716827
1992-03-02,47.85660403117787,P,3.187471389770508,3.2105124950408936,3.246995997428894,3.287319707870483,3.298530673980713,3.1042864084243775,3.400518362522125
1992-03-03,47.847490558341605,P,3.225873708724976,3.2066723823547365,3.2393152475357057,3.27963901758194,3.3031020593643188,3.104295654296875,3.398046849966049
1992-03-04,47.86376245720064,P,3.264277458190918,3.2220335960388184,3.2412355661392214,3.2767587542533874,3.3084415197372437,3.104309530258179,3.395395361185074
1992-03-05,47.873243126806024,P,3.283480405807495,3.2373953342437742,3.2393154859542848,3.2757987141609193,3.3111297702789306,3.1048948431015013,3.3930258893966676
1992-03-06,47.87463775221146,P,3.3026812076568604,3.2527568340301514,3.2412355661392214,3.2757987141609193,3.3126659202575683,3.1064309763908384,3.3904734003543853
1992-03-09,47.92590919327312,A,3.3794875144958496,3.29116005897522,3.2508362770080566,3.2796390295028686,3.315738196372986,3.1098733806610106,3.3883979618549347
1992-03-10,47.96361023952187,A,3.3602845668792725,3.3180422306060793,3.262357306480408,3.280598986148834,3.3199625635147094,3.1121752524375914,3.3860404860973357
1992-03-11,47.96618993563059,A,3.3026812076568604,3.3257229804992674,3.273878288269043,3.2757985591888428,3.323034863471985,3.1131422901153565,3.384046026468277
1992-03-12,47.951406012976996,A,3.225873708724976,3.3142016410827635,3.275798487663269,3.2709981083869932,3.323802909851074,3.1141000533103944,3.3816675293445586
1992-03-13,47.949670175458984,A,3.264277458190918,3.3065208911895754,3.2796388626098634,3.269077920913696,3.3257230615615843,3.117528591156006,3.3798530650138856
1992-03-16,47.918443228498326,P,3.283480405807495,3.287319469451904,3.289239764213562,3.268117880821228,3.325339045524597,3.1213388562202455,3.378413637876511
1992-03-17,47.923153825219735,P,3.3794875144958496,3.29116005897522,3.3046011447906496,3.2719581961631774,3.327259187698364,3.1264886045455933,3.3776402533054353
1992-03-18,47.946227107706754,A,3.3794875144958496,3.3065213203430175,3.3161221504211427,3.278678858280182,3.328027229309082,3.1306898379325867,3.377145881652832
1992-03-19,47.994418280382966,A,3.398689746856689,3.34108452796936,3.327643084526062,3.2834792852401735,3.3276431941986084,3.1358418965339663,3.376096489429474
1992-03-20,48.02770661444729,A,3.417891502380371,3.371807336807251,3.339164113998413,3.290199840068817,3.328411273956299,3.1409962725639344,3.3748640882968903
1992-03-23,48.061294038713676,A,3.417891502380371,3.398689556121826,3.343004512786865,3.296920394897461,3.329563412666321,3.146909453868866,3.37409671664238
1992-03-24,48.08638363246274,A,3.533100128173828,3.429412078857422,3.360286068916321,3.3113216876983644,3.3291794061660767,3.15416442155838,3.3739053881168366
1992-03-25,48.14195053616323,A,3.609905242919922,3.475495624542236,3.391008472442627,3.332443380355835,3.3330196809768675,3.1623771572113037,3.3742840921878816
1992-03-26,48.2169475894846,A,3.686713218688965,3.5331003189086916,3.437092423439026,3.3564454555511474,3.338780150413513,3.1713579726219177,3.3752328407764436
1992-03-27,48.25261558189268,A,3.5715019702911377,3.5638224124908446,3.467814874649048,3.3737268686294555,3.341468348503113,3.178996958732605,3.3754195284843447
1992-03-30,48.29218735393274,A,3.5715041160583496,3.5945449352264403,3.496617245674133,3.3929285049438476,3.345692739486694,3.185687460899353,3.3759782445430755
1992-03-31,48.28923464486883,A,3.5520946979522705,3.598343849182129,3.5138779640197755,3.4092395544052123,3.3510650253295897,3.1914250564575197,3.3761609029769897
1992-04-01,48.24430785862757,A,3.5520946979522705,3.5867817401885986,3.5311386823654174,3.42363041639328,3.353749089241028,3.1977317667007448,3.3767155694961546
1992-04-02,48.14914770314221,A,3.493860483169556,3.548211193084717,3.540655755996704,3.434149420261383,3.3556525039672853,3.2025076150894165,3.377072072029114
1992-04-03,48.095347428194906,A,3.455043077468872,3.5249194145202636,3.544370913505554,3.4417675137519836,3.3563955354690553,3.208792312145233,3.3774374067783355
1992-04-06,48.06327258046024,A,3.5715041160583496,3.5249194145202636,3.559732174873352,3.451368343830109,3.358315668106079,3.215672514438629,3.3781032192707063
1992-04-07,48.02573410403036,A,3.474451303482056,3.5093907356262206,3.553867292404175,3.457076680660248,3.358678812980652,3.221771900653839,3.378471652269363
1992-04-08,47.99222345469684,A,3.435631036758423,3.4860980033874513,3.536439871788025,3.463724172115326,3.361337809562683,3.227672779560089,3.379021764993668
1992-04-09,48.00168974957622,P,3.493860483169556,3.4860980033874513,3.517154598236084,3.477123510837555,3.364393310546875,3.233966257572174,3.3798630249500277
1992-04-10,48.019338575358574,P,3.474451303482056,3.489979648590088,3.5074495315551757,3.4876322031021116,3.370516939163208,3.2404450368881226,3.380701177120209
1992-04-13,47.99786060720975,P,3.493860483169556,3.474450922012329,3.4996851682662964,3.4981512069702148,3.3720363187789917,3.246548802852631,3.381730321645737
1992-04-14,48.01607654951426,P,3.513273239135742,3.4822153091430663,3.4958030223846435,3.5048404932022095,3.3747120332717895,3.252277591228485,3.3827625834941863
1992-04-15,48.0560037428835,A,3.5520946979522705,3.505508041381836,3.4958030223846435,3.5134708523750304,3.3793162727355956,3.2589636993408204,3.3837071323394774
1992-04-16,48.080613096469676,A,3.5715041160583496,3.5210367679595946,3.5035673856735228,3.5221115708351136,3.3846927309036254,3.2658439016342165,3.3843729448318483
1992-04-17,48.097516528916465,A,3.5715041160583496,3.5404473304748536,3.5152134895324707,3.5297922015190126,3.390069189071655,3.2727241039276125,3.3850387573242187
1992-04-20,48.10938457817118,A,3.5326831340789795,3.548211860656738,3.511331391334534,3.535531783103943,3.394669227600098,3.2788366985321047,3.3855104649066927
1992-04-21,48.09952732184049,A,3.493860483169556,3.544329309463501,3.5132723093032836,3.533569800853729,3.3977247285842895,3.2849404644966125,3.3857880592346192
1992-04-22,48.08885097747315,A,3.5715041160583496,3.548211193084717,3.5268596172332765,3.5316497445106507,3.401181015968323,3.292389771938324,3.3861720407009126
1992-04-23,48.0890044626452,A,3.649141788482666,3.56373872756958,3.5423877477645873,3.5297711730003356,3.4077261972427366,3.3004257583618166,3.386474485397339
1992-04-24,48.05486173141713,A,3.513273239135742,3.5520925521850586,3.546269941329956,3.526859736442566,3.4119380378723143,3.306913363933563,3.3860975873470305
1992-04-27,48.01538084945346,P,3.396808624267578,3.524917650222778,3.536564755439758,3.5181249618530273,3.4138205862045288,3.312615716457367,3.385702029466629
1992-04-28,47.9785952143962,P,3.3774008750915527,3.501625728607178,3.522977519035339,3.5093902707099915,3.4153149795532225,3.3179342937469483,3.3839881587028504
1992-04-29,47.93549667182884,P,3.435631036758423,3.474451112747192,3.5113311529159548,3.503567087650299,3.419126114845276,3.3242145705223085,3.382471498250961
1992-04-30,47.88786866969761,P,3.493860483169556,3.4433948516845705,3.503566789627075,3.503567087650299,3.4229497003555296,3.3308874416351317,3.3814338731765745
1992-05-01,47.884401894191825,P,3.493860483169556,3.439512300491333,3.4958024263381957,3.5055079579353334,3.427157301902771,3.337370615005493,3.3803023004531862
1992-05-04,47.90124565913678,P,3.455043077468872,3.451159191131592,3.488038420677185,3.4996849060058595,3.4305885553359987,3.3438450121879577,3.378037210702896
1992-05-05,47.947950589537015,P,3.493860483169556,3.474451112747192,3.488038420677185,3.5006553649902346,3.4355642795562744,3.3508973002433775,3.3763419926166534
1992-05-06,47.98582268535426,A,3.513273239135742,3.489979553222656,3.482215332984924,3.5045374751091005,3.442080316543579,3.3585231113433838,3.3748377668857574
1992-05-07,47.983172712270736,P,3.455043077468872,3.4822160720825197,3.462805461883545,3.502596604824066,3.4470477437973024,3.365376913547516,3.37229083776474
1992-05-08,47.96164633580961,P,3.396808624267578,3.462805700302124,3.4511590003967285,3.498714470863342,3.450466442108154,3.371458683013916,3.369922459125519
1992-05-11,47.990028415234605,A,3.5326831340789795,3.4783337116241455,3.4647464513778687,3.5006556034088137,3.4573706769943238,3.377950675487518,3.3680455696582796
1992-05-12,47.98705281668101,A,3.5326831340789795,3.4860982418060305,3.4802746772766113,3.5016260981559753,3.4635068655014036,3.383304462432861,3.365605022907257
1992-05-13,47.99245863430733,A,3.590913772583008,3.5016263484954835,3.49580295085907,3.5035670518875124,3.4700395917892455,3.389240555763245,3.363643513917923
1992-05-14,48.00852775110599,A,3.513273239135742,3.5132723808288575,3.4977442264556884,3.500655508041382,3.4746354484558104,3.3928826093673705,3.3619514012336733
1992-05-15,48.015835852730845,A,3.455043077468872,3.524919271469116,3.49386248588562,3.494832456111908,3.477682685852051,3.3951743030548096,3.359686311483383
1992-05-18,47.96131191624436,A,3.435631036758423,3.505508852005005,3.4919212818145753,3.48997985124588,3.4788055562973024,3.397271876335144,3.3570423221588133
1992-05-19,47.93214417141733,A,3.493860483169556,3.49774432182312,3.4919212818145753,3.48997985124588,3.4814770746231085,3.400719819068909,3.3543137180805207
1992-05-20,47.907271086857776,P,3.5715041160583496,3.4938623905181885,3.4977443695068358,3.48997985124588,3.4868535327911383,3.404944198131562,3.3517854416370394
1992-05-21,47.9031782660205,P,3.5326831340789795,3.4977443695068358,3.505508375167847,3.484156918525696,3.492989721298218,3.4083963155746466,3.3491570067405703
1992-05-22,47.93468468828282,P,3.5520946979522705,3.5171546936035156,3.521036982536316,3.486097991466522,3.4987460660934455,3.412234563827515,3.3472832298278807
1992-05-25,47.98090350739386,A,3.5520946979522705,3.5404474258422853,3.522978138923645,3.4938622951507567,3.504118351936341,3.4147286987304692,3.346254938840866
1992-05-26,47.99211334568955,A,3.513273239135742,3.5443299770355225,3.521037149429321,3.500655913352966,3.506794066429139,3.417026627063752,3.3446567845344544
1992-05-27,47.979164204236376,A,3.5326831340789795,3.5365657806396484,3.5152140855789185,3.5055085182189942,3.5098579788208015,3.418942604064942,3.342592009305954
1992-05-28,47.97658799870664,A,3.5520946979522705,3.5404480934143066,3.5190962314605714,3.50842022895813,3.512926077842713,3.420284636020661,3.3408121776580813
1992-05-29,47.95017650351946,A,3.5326831340789795,3.5365657806396484,3.526860237121582,3.510361361503601,3.515221910476685,3.4218165922164925,3.3390292274951934
1992-06-01,47.95352973399172,A,3.6297338008880615,3.5520936012268067,3.546270513534546,3.5190958976745605,3.519458756446839,3.4245110845565803,3.337261818647385
1992-06-02,47.966248903873556,A,3.6297338008880615,3.5753857135772704,3.5598578453063965,3.5258895635604857,3.5213914299011235,3.4252854180336003,3.335588343143463
1992-06-03,48.01762953229862,A,3.765606641769409,3.6219704151153564,3.5792680978775024,3.538506233692169,3.524505457878113,3.428762569427491,3.3339366447925567
1992-06-04,48.05147365824772,A,3.726785898208618,3.656908655166626,3.598678374290466,3.5520933747291563,3.5253069114685065,3.43204353094101,3.3324666118621824
1992-06-05,48.078723451473046,A,3.668554782867432,3.6840829849243164,3.6103243827819824,3.565680682659149,3.527247967720032,3.4343581581115727,3.3308933079242706
1992-06-08,48.08268955257629,A,3.726785898208618,3.7034934043884276,3.6277935028076174,3.5753858208656313,3.5303536033630376,3.438023171424866,3.3296111595630644
1992-06-09,48.09847903067592,A,3.707376718521118,3.7190219879150392,3.6472038507461546,3.584120500087738,3.5334592437744146,3.4422621345520024,3.3287016773223876
1992-06-10,48.08302481659763,A,3.765606641769409,3.7190219879150392,3.670496201515198,3.592855143547058,3.5377294826507573,3.445739285945893,3.3278954601287842
1992-06-11,48.066281999533224,A,3.707376718521118,3.715140151977539,3.6860244035720826,3.602560317516327,3.5419998073577887,3.448826155662537,3.3265162658691407
1992-06-12,48.058924649408965,A,3.668554782867432,3.715140151977539,3.6996115684509276,3.613235902786255,3.54627004146576,3.4513327884674077,3.325224789381027
1992-06-15,48.032669575892044,A,3.668554782867432,3.703493928909302,3.703493666648865,3.624882090091705,3.5482110548019414,3.4532633614540105,3.324121197462082
1992-06-16,47.992997851012994,A,3.6103227138519287,3.684083127975464,3.7015525579452513,3.630705201625824,3.550928483009339,3.4548036479949955,3.322914332151413
1992-06-17,47.940835486538504,A,3.590913772583008,3.6491445541381835,3.684083271026611,3.631675684452057,3.5540341377258304,3.4576859736442573,3.3216104221343996
1992-06-18,47.904066081745036,P,3.590913772583008,3.6258519649505616,3.6704960584640505,3.634587216377258,3.5559752035141,3.4601842570304875,3.320306512117386
1992-06-19,47.88411312936239,P,3.6103227138519287,3.614205551147461,3.6646728515625,3.637498617172241,3.558692631721497,3.464604785442353,3.319193605184555
1992-06-22,47.88948010372942,P,3.687965154647827,3.61808762550354,3.660790777206421,3.644292140007019,3.5625747251510624,3.4673055219650273,3.318468910455704
1992-06-23,47.91495818574645,P,3.687965154647827,3.6336161136627196,3.6588496208190917,3.6530267357826234,3.5660685634613043,3.470390298366547,3.3178381443023683
1992-06-24,47.93877566733095,P,3.6297338008880615,3.6413801193237303,3.645262336730957,3.6578792691230775,3.56762134552002,3.4734688091278083,3.3169162213802337
1992-06-25,47.956697895524535,A,3.6297338008880615,3.6491441249847414,3.6374980449676513,3.661761224269867,3.5687859392166144,3.4767393350601203,3.3154306399822233
1992-06-26,47.95542272893434,A,3.6101150512695312,3.6491025924682616,3.631654071807861,3.6656328201293946,3.569558157920838,3.479813673496247,3.3142227363586425
1992-06-29,47.954890929759806,A,3.6885929107666016,3.6492281436920164,3.6336578845977785,3.6685757756233217,3.5726763534545904,3.4836727905273444,3.313219335079193
1992-06-30,47.93832165782617,A,3.64935302734375,3.641505718231201,3.6375609159469606,3.669556736946106,3.5757862043380744,3.486755466461182,3.311831849813461
1992-07-01,47.94887791562605,A,3.6885929107666016,3.653277540206909,3.64732882976532,3.6657060503959658,3.578127980232239,3.4896544981002813,3.3109223926067353
1992-07-02,47.95962147324699,A,3.6885929107666016,3.665049362182617,3.657096743583679,3.663796401023865,3.578917002677918,3.4933215999603275,3.3099189913272857
1992-07-03,47.979554627616096,A,3.6885929107666016,3.680744934082031,3.6649237632751466,3.664798307418823,3.5824233961105354,3.497180716991425,3.308727705478668
1992-07-06,48.010972831614055,A,3.806316614151001,3.704289674758911,3.676758909225464,3.6687748432159424,3.5906135559082037,3.5022170710563665,3.308314733505249
1992-07-07,48.03718716365935,A,3.747455596923828,3.723910188674927,3.682707953453064,3.670778787136078,3.598014650344849,3.506664814949036,3.307228055000305
1992-07-08,48.06493906677931,A,3.78669810295105,3.7435312271118164,3.698404383659363,3.67183336019516,3.605035991668702,3.5120810532569893,3.306906702518463
1992-07-09,48.08325839057661,A,3.727834939956665,3.751379632949829,3.7082144975662232,3.6728562712669373,3.609715480804444,3.516332590579987,3.3080932104587557
1992-07-10,48.112977210316984,A,3.767075300216675,3.767076110839844,3.7239105224609377,3.6777822971343994,3.615179777145386,3.521168539524079,3.3105192863941193
1992-07-13,48.10383829996879,A,3.747455596923828,3.755303907394409,3.72979679107666,3.681727337837219,3.6210280275344853,3.525808291435242,3.3135112249851226
1992-07-14,48.14817221482093,A,3.86517858505249,3.7788485050201417,3.7513793468475343,3.6944701313972472,3.6284543895721435,3.5320093345642096,3.3169969272613526
1992-07-15,48.16218585364563,A,3.806316614151001,3.7827722072601317,3.7631517171859743,3.705240273475647,3.6343152570724486,3.5381977868080146,3.3202831709384917
1992-07-16,48.198100136237265,A,3.825936317443848,3.8023924827575684,3.776886057853699,3.716991400718689,3.6417331218719484,3.544390432834626,3.323857225179672
1992-07-17,48.20635196992063,A,3.806316614151001,3.8102407455444336,3.7886584281921385,3.7267910957336428,3.6499232816696168,3.550194861888886,3.3270486176013945
1992-07-20,48.20338932277965,A,3.747455596923828,3.8102407455444336,3.7827723264694213,3.7297656178474425,3.6542187309265137,3.5557947039604194,3.3300405561923982
1992-07-21,48.150166741514234,A,3.747455596923828,3.7866961479187013,3.7827723264694213,3.7327401399612428,3.6585141801834107,3.5610105228424076,3.332653088569641
1992-07-22,48.112658892033835,A,3.727834939956665,3.770999813079834,3.776886010169983,3.7376451969146727,3.6612526035308837,3.5656460976600655,3.3349778139591217
1992-07-23,48.07247990993866,A,3.747455596923828,3.75530366897583,3.778848075866699,3.743531286716461,3.6659362506866455,3.5702858495712286,3.3375903463363645
1992-07-24,48.0130946260332,P,3.6297333240509033,3.7199870109558106,3.765113878250122,3.74451220035553,3.669430055618286,3.573556370735169,3.3399936735630034
1992-07-27,47.970069697942385,P,3.570873975753784,3.6846706867218018,3.7474557161331177,3.738626253604889,3.6721349143981934,3.5754702353477485,3.342671808004379
1992-07-28,47.93771273213497,P,3.6101150512695312,3.6572025775909425,3.7219493627548217,3.736664354801178,3.674460005760193,3.577968540191651,3.345071896314621
1992-07-29,47.9157614034886,P,3.6297333240509033,3.63758225440979,3.704291033744812,3.733721375465393,3.675624589920044,3.5812390613555913,3.3471906757354737
1992-07-30,47.8803660082584,P,3.6101150512695312,3.6101141452789305,3.68270890712738,3.7297974824905396,3.677173228263855,3.585081474781037,3.349590764045715
1992-07-31,47.888121920348816,P,3.6101150512695312,3.606190490722656,3.6630887508392336,3.725873589515686,3.6783336353302003,3.588539850711823,3.3530342209339143
1992-08-03,47.906083081066804,P,3.590495109558105,3.6101147174835204,3.6473927021026613,3.715082514286041,3.679101643562317,3.591609997749329,3.356474426984787
1992-08-04,47.905449044361724,P,3.531632423400879,3.59441819190979,3.625810384750366,3.704291355609894,3.6794688272476197,3.5931314468383793,3.3598100256919863
1992-08-05,47.893717242040566,P,3.531632423400879,3.574798011779785,3.6061901330947874,3.6915380716323853,3.6794478130340575,3.59465289592743,3.362671366930008
1992-08-06,47.872700758633755,P,3.472771406173706,3.54732928276062,3.5787217140197756,3.678784894943237,3.6778613471984865,3.5953937125206,3.365617804527283
1992-08-07,47.842547569270636,P,3.472771406173706,3.519860553741455,3.5630255222320555,3.6640697002410887,3.676663112640381,3.5959425115585333,3.3684693920612334
1992-08-10,47.81784601742987,P,3.472771406173706,3.4963158130645753,3.553215265274048,3.6503354907035828,3.6735238647460937,3.5964913105964667,3.371700382232666
1992-08-11,47.81169603229819,P,3.492393970489502,3.4884681224823,3.5414431571960447,3.6316962599754334,3.6707770681381224,3.5960842490196234,3.3751243352890015
1992-08-12,47.79992044952221,P,3.472771406173706,3.476695919036865,3.525746965408325,3.6150189995765687,3.6649203634262086,3.594712910652161,3.378545033931732
1992-08-13,47.78990608249197,B,3.413912773132324,3.464924192428589,3.5061267375946046,3.5944178223609926,3.6586629009246825,3.5919849061965947,3.381671439409256
1992-08-14,47.79543250382064,B,3.472771406173706,3.464924192428589,3.492392373085022,3.577740561962128,3.654747233390808,3.5909976005554203,3.3849972796440126
1992-08-17,47.80636067335676,B,3.512013435363769,3.4727725982666016,3.484544205665588,3.5659684538841248,3.650451784133911,3.5904026937484748,3.3880450773239135
1992-08-18,47.812197825591745,B,3.492393970489502,3.4727725982666016,3.4806203603744508,3.5532153725624083,3.646152129173279,3.589805686473847,3.390615371465683
1992-08-19,47.80378183862274,B,3.394294261932373,3.457077169418335,3.4668865442276,3.536538338661194,3.638725881576538,3.588227682113648,3.392979724407196
1992-08-20,47.815613289403665,B,3.394294261932373,3.453153467178345,3.459038829803467,3.518880271911621,3.632464232444763,3.5872320199012764,3.394869817495346
1992-08-21,47.775110913563815,B,3.256951093673706,3.4099894046783445,3.437456798553467,3.5002411603927612,3.6242321586608885,3.5852511000633247,3.3970217061042787
1992-08-24,47.719207730633194,B,3.256951093673706,3.358976936340332,3.4158747673034666,3.4845450162887572,3.616000084877014,3.582105569839478,3.398889042139053
1992-08-25,47.68172261372385,B,3.2961907386779785,3.319736289978027,3.3962544441223144,3.4688488006591798,3.6097174453735352,3.580322964191437,3.401047432422638
1992-08-26,47.680125134896066,B,3.2961907386779785,3.3001155853271484,3.378596377372742,3.4521716713905333,3.6038229846954346,3.578928561210633,3.4033006703853608
1992-08-27,47.6768398797503,B,3.315809488296509,3.2844186305999754,3.3687860488891603,3.4374563932418822,3.5983208990097046,3.5771480512619025,3.4055571544170378
1992-08-28,47.708761203229585,B,3.2961907386779785,3.2922665596008303,3.3511279821395874,3.4217601776123048,3.5920382595062255,3.5753654456138615,3.407905241250992
1992-08-31,47.73481243864876,B,3.2765698432922363,3.296190309524536,3.3275836229324343,3.4060639142990112,3.5838103532791137,3.5731925392150883,3.4098706710338593
1992-09-01,47.76043142330801,B,3.335432291030884,3.3040386199951173,3.3118874549865724,3.3962539076805114,3.576759696006775,3.57141412973404,3.4118458604812623
1992-09-02,47.79898085347606,B,3.394294261932373,3.323659324645996,3.3118874549865724,3.389386999607086,3.572050905227661,3.569836125373841,3.4143999123573305
1992-09-03,47.83504743521737,B,3.413912773132324,3.343279981613159,3.3138493061065675,3.386444067955017,3.5677344846725463,3.5682602119445805,3.417052056789398
1992-09-04,47.8886167524194,B,3.4531521797180176,3.374672269821167,3.3334694147109984,3.3854631066322325,3.564595227241516,3.5670766925811774,3.4199003982543945
1992-09-07,47.95276447995309,C,3.4531521797180176,3.4099887371063233,3.35308952331543,3.3844821453094482,3.5598864126205445,3.566281383037568,3.4225590407848356
1992-09-08,47.99764651170116,C,3.4531521797180176,3.43353271484375,3.3687856674194334,3.382520055770874,3.55596239566803,3.565874300003052,3.425407382249832
1992-09-09,48.011858398444154,C,3.4531521797180176,3.445304298400879,3.3844818115234374,3.3815390944480894,3.551253581047058,3.564690780639649,3.4285402762889863
1992-09-10,48.01238779910435,C,3.4335310459136963,3.4492279529571532,3.396253967285156,3.382520008087158,3.54615234375,3.562534673213959,3.4314802157878876
1992-09-11,47.98472624553391,C,3.413912773132324,3.4413800716400145,3.408026170730591,3.379577076435089,3.5406587409973143,3.5615410685539253,3.4342272162437437
1992-09-14,47.99439596697474,C,3.5512540340423584,3.461000442504883,3.435494589805603,3.3815391063690186,3.5355574893951416,3.563085522651673,3.4378506195545198
1992-09-15,48.00316783071809,C,3.531632423400879,3.476696491241455,3.4551146030426025,3.3835010290145875,3.5312410259246825,3.5646278381347662,3.441281065940857
1992-09-16,48.02184035118356,A,3.5512540340423584,3.4963168621063234,3.470810580253601,3.3913490176200867,3.526532144546509,3.5657840681076056,3.444999319314957
1992-09-17,48.04425868957597,A,3.531632423400879,3.5159371376037596,3.4825825452804566,3.398215925693512,3.5226080942153932,3.5661617875099187,3.4485246145725252
1992-09-18,48.076165680375595,A,3.531632423400879,3.5394810676574706,3.4904305696487428,3.4119499921798706,3.517899236679077,3.566539506912232,3.4519550609588623
1992-09-21,48.05655074453429,A,3.512013435363769,3.5316329479217528,3.496316695213318,3.4247031092643736,3.513190393447876,3.567109210491181,3.4554771113395693
1992-09-22,48.02290873813323,A,3.4531521797180176,3.5159368991851805,3.496316695213318,3.432551181316376,3.5049498653411866,3.566702127456665,3.4587997138500213
1992-09-23,47.99705288558329,A,3.492393970489502,3.5041648864746096,3.5002408742904665,3.4423613429069517,3.4986714124679565,3.5664933347702026,3.462508223056793
1992-09-24,47.983749966520556,A,3.512013435363769,3.5002410888671873,3.5080891132354735,3.452171540260315,3.492392954826355,3.5670630383491515,3.466219975948334
1992-09-25,47.955512582676675,A,3.4531521797180176,3.484545040130615,3.512013053894043,3.460019612312317,3.4853296661376953,3.567626473903656,3.469542578458786
1992-09-28,47.93803069119158,C,3.4729974269866943,3.4767418384552,3.5041873931884764,3.4698409914970396,3.4798405027389525,3.567029616832733,3.472490146160126
1992-09-29,47.93701958486701,C,3.4531521797180176,3.4767418384552,3.4963393688201903,3.4757269859313964,3.4739544343948365,3.5662343072891236,3.4747693848609926
1992-09-30,47.92245867808942,B,3.4729974269866943,3.4728625297546385,3.488513708114624,3.4796621441841125,3.468857684135437,3.5650551438331606,3.4771478497982025
1992-10-01,47.88597227421513,B,3.4333086013793945,3.457121562957764,3.4786813259124756,3.480631935596466,3.4625747442245483,3.564255497455597,3.478569053411484
1992-10-02,47.85312552153666,B,3.373769998550415,3.441245126724243,3.462895083427429,3.476662826538086,3.4574554777145385,3.5634427666664124,3.479308534860611
1992-10-05,47.81572958162034,B,3.3340768814086914,3.4134610176086424,3.445101428031921,3.4707090616226197,3.4527195358276366,3.562427225112915,3.4798495507240297
1992-10-06,47.780953974729925,B,3.314232349395752,3.3856770515441896,3.431209444999695,3.4637630701065065,3.446801881790161,3.560630943775177,3.480675381422043
1992-10-07,47.74173741036481,B,3.314232349395752,3.353924036026001,3.4133932828903197,3.456817078590393,3.440491862297058,3.558058226108551,3.4815012121200564
1992-10-08,47.71505220981833,B,3.2943875789642334,3.3261398315429687,3.391630697250366,3.4498599052429197,3.4341773128509523,3.5556752705574035,3.4820357930660246
1992-10-09,47.695806414192695,B,3.2546942234039307,3.302324676513672,3.3717849016189576,3.4418989777565003,3.42706889629364,3.5527012658119204,3.4824679148197175
1992-10-12,47.67476691350626,B,3.234851837158203,3.282479667663574,3.3479703426361085,3.4260788679122927,3.419956030845642,3.5495288372039795,3.482128767967224
1992-10-13,47.661905400405495,B,3.234851837158203,3.2666035652160645,3.326140308380127,3.411239838600159,3.4140204191207886,3.546744623184204,3.4818856251239776
1992-10-14,47.652117585695514,B,3.234851837158203,3.2507274627685545,3.3023257493972777,3.395419728755951,3.408084807395935,3.5437663102149966,3.481354457139969
1992-10-15,47.653915634696176,B,3.2546942234039307,3.242788791656494,3.2844643115997316,3.3815728187561036,3.4037232637405395,3.540792305469513,3.4805384707450866
1992-10-16,47.64397698021201,B,3.1753146648406982,3.2269128799438476,3.2646187782287597,3.3637569308280946,3.397774128913879,3.5372186207771303,3.479517606496811
