Date,GRADE,GPS,EL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-09-04,58.346918571337746,P,7.800873756408691,7.9355284690856935,7.968031406402588,7.785779929161071,7.526448087692261,7.236404809951782,6.89583034992218
1996-09-05,58.30448745593367,P,7.916956424713135,7.907668685913086,7.961066627502442,7.826409339904785,7.528305444717407,7.253020777702331,6.901788461208343
1996-09-06,58.32052846203081,P,8.218774795532227,7.954102802276611,7.988927125930786,7.884451699256897,7.535734844207764,7.271496534347534,6.909602301120758
1996-09-09,58.411129056168136,A,8.683114051818848,8.093404769897461,8.060899686813354,7.961067533493042,7.550593729019165,7.294152302742004,6.920084517002106
1996-09-10,58.51476804489379,A,8.54381275177002,8.232706356048585,8.116620540618896,8.014466404914856,7.563595142364502,7.31657347202301,6.930332448482513
1996-09-11,58.56970245081263,A,8.164212226867676,8.305374050140381,8.120451259613038,8.044241905212402,7.571790552139282,7.336588716506958,6.938566811084748
1996-09-12,58.58428762841536,A,8.094433784484863,8.340869522094726,8.124269104003906,8.054276490211487,7.578590393066406,7.35567449092865,6.9466834115982055
1996-09-13,58.51830502908545,A,8.047906875610352,8.306695938110352,8.130399370193482,8.07011079788208,7.583995399475097,7.366417894363403,6.95375846862793
1996-09-16,58.34131411249998,A,7.931607723236084,8.156394672393798,8.12489972114563,8.072004079818726,7.588931732177734,7.375303268432617,6.959789836406708
1996-09-17,58.20273809877281,A,7.978128910064697,8.043257904052734,8.13798213005066,8.063454174995423,7.593405475616455,7.387202310562134,6.967324912548065
1996-09-18,58.13418598044823,A,7.885093212127685,7.9874341011047365,8.14640407562256,8.057217741012574,7.597411518096924,7.398402671813965,6.9746259140968325
1996-09-19,58.08588063617973,P,7.815315246582031,7.93161039352417,8.136239957809448,8.048653292655946,7.606522836685181,7.4086735773086545,6.982502465248108
1996-09-20,58.07023547657926,P,7.8618316650390625,7.894395351409912,8.100545644760132,8.044736385345459,7.61888614654541,7.4196413230896,6.990842714309692
1996-09-23,58.092440880637206,P,7.83857536315918,7.875788879394531,8.016091775894164,8.038495731353759,7.639142360687256,7.430144829750061,6.999413356781006
1996-09-24,58.142694681299275,P,8.140945434570312,7.908352184295654,7.975805044174194,8.046212792396545,7.661731328964233,7.4441354370117185,7.008918058872223
1996-09-25,58.17946033955361,P,8.047906875610352,7.940914916992187,7.964174509048462,8.04231288433075,7.6838525199890135,7.456268906593323,7.017264242172241
1996-09-26,58.22513598916023,P,8.094433784484863,7.996738624572754,7.964174509048462,8.044221806526185,7.700403490066528,7.468172607421875,7.025611946582794
1996-09-27,58.30982545084144,A,8.350288391113281,8.094429969787598,7.994412660598755,8.062406015396117,7.723464641571045,7.482866530418396,7.035007820129395
1996-09-30,58.404759546732066,A,8.350288391113281,8.196772575378418,8.036280727386474,8.080590224266052,7.7451327037811275,7.49802381515503,7.044403693675995
1996-10-01,58.42207883376734,A,8.187471389770508,8.206077766418456,8.057214975357056,8.097598552703857,7.764008808135986,7.512247958183289,7.0537943649292
1996-10-02,58.455192233038076,A,8.187471389770508,8.233990669250488,8.087452793121338,8.116928434371948,7.787992677688599,7.527398858070374,7.0620294713974
1996-10-03,58.47525539664513,A,8.210728645324707,8.257249641418458,8.126994132995605,8.131617045402527,7.8105843639373775,7.539307112693787,7.070496416091919
1996-10-04,58.453193477547934,A,8.350288391113281,8.257249641418458,8.175839805603028,8.138192725181579,7.835502767562867,7.552610964775085,7.080007846355438
1996-10-07,58.390592892958985,A,8.187471389770508,8.224686241149902,8.21072940826416,8.113410592079163,7.858093643188477,7.56475001335144,7.088705191612243
1996-10-08,58.373008621274444,A,8.257246017456055,8.238641166687012,8.222359466552735,8.099082255363465,7.8797582912445066,7.579440226554871,7.097635853290558
1996-10-09,58.314836617875436,P,7.978128910064697,8.19677267074585,8.21538166999817,8.089778089523316,7.896304922103882,7.591802668571472,7.1052864861488345
1996-10-10,58.28260862565124,P,8.117687225341797,8.178164386749268,8.217707014083862,8.090940761566163,7.912856645584107,7.605792350769043,7.113866002559662
1996-10-11,58.25529644521293,P,8.210728645324707,8.150252437591552,8.203751039505004,8.09908185005188,7.934519577026367,7.620249066352844,7.123719620704651
1996-10-14,58.30036889533246,P,8.37354850769043,8.187467861175538,8.206077051162719,8.121178889274598,7.959903182983399,7.636333980560303,7.134271788597107
1996-10-15,58.330971088622285,A,8.37354850769043,8.210728359222411,8.224684762954713,8.140949869155884,7.984822511672974,7.650102109909057,7.145170621871948
1996-10-16,58.4058711041201,A,8.37354850769043,8.289812278747558,8.243292474746704,8.165372633934021,8.00974184036255,7.664101929664612,7.156416130065918
1996-10-17,58.44940563300244,A,8.350288391113281,8.336332511901855,8.257248449325562,8.192121291160584,8.034660243988037,7.676479058265686,7.166851997375488
1996-10-18,58.484603380335365,A,8.396807670593262,8.373548316955567,8.261900377273559,8.218870091438294,8.061437845230103,7.690016431808472,7.176711571216583
1996-10-21,58.47449395596812,A,8.350288391113281,8.368896293640137,8.278182077407838,8.244455742836,8.08542766571045,7.703551959991455,7.186454093456268
1996-10-22,58.44732390703164,A,8.327027320861816,8.359592056274414,8.285160207748413,8.253759837150573,8.10245150566101,7.716854877471924,7.196889204978943
1996-10-23,58.38762048330415,A,8.187471389770508,8.32237663269043,8.306094455718995,8.260738062858582,8.114826889038087,7.725518708229065,7.206857652664184
1996-10-24,58.33602371993723,A,8.233988761901855,8.299116706848144,8.317724609375,8.267715811729431,8.12163182258606,7.733720984458923,7.217867574691772
1996-10-25,58.278601104063604,A,8.233988761901855,8.266552925109863,8.320050621032715,8.26190083026886,8.131687183380127,7.741923260688782,7.22910861492157
1996-10-28,58.22954419488486,A,8.280505180358887,8.252596282958985,8.31074628829956,8.25841166973114,8.13942244529724,7.751054058074951,7.239773333072662
