Date,GRADE,GPS,HLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-05-16,65.00507293568745,A,92.72129821777344,90.65161590576172,90.40250091552734,88.71980514526368,86.06366516113282,80.3473600769043,76.63547901153565
2019-05-17,65.36817379920122,A,91.61712646484376,90.95657043457031,90.37780456542968,89.00766677856446,86.27290802001953,80.56642997741699,76.72268856048584
2019-05-20,65.97736716826783,A,90.17774200439452,91.39886016845703,90.31055145263672,89.19009323120117,86.44647308349609,80.7627545928955,76.80436809539795
2019-05-21,65.67381058635856,A,90.8086929321289,91.50078582763672,90.48454971313477,89.40406723022461,86.62064880371094,80.96538871765136,76.88317222595215
2019-05-22,65.03087899041556,A,90.71996307373048,91.20896453857422,90.62900848388672,89.63378257751465,86.78793151855469,81.1755852508545,76.96310150146485
2019-05-23,63.62111431449667,A,89.37919616699219,90.54054412841796,90.59608001708985,89.79006156921386,86.90221710205078,81.40813796997071,77.03132633209229
2019-05-24,62.44740362016709,A,88.63977813720703,89.94507446289063,90.45082244873046,89.8906681060791,86.98675308227538,81.60735778808593,77.09605033874512
2019-05-27,61.822280695324594,A,88.63977813720703,89.63748168945312,90.51817092895507,90.02867889404297,87.06243026733398,81.79871765136718,77.16523555755616
2019-05-28,60.70853301146798,P,87.93980407714844,89.06370391845704,90.28224487304688,90.14448623657226,87.13414764404297,81.97207336425781,77.22876373291015
2019-05-29,59.35726519637344,P,87.65392303466797,88.45049591064453,89.82973022460938,89.96990509033203,87.21550262451171,82.15062690734864,77.2885584640503
2019-05-30,58.83760056528772,P,88.393310546875,88.2533187866211,89.39693145751953,89.89971618652343,87.29451858520508,82.32645439147949,77.35415809631348
2019-05-31,58.630180819275694,P,88.17642974853516,88.16064910888672,89.05286178588867,89.71533317565918,87.39321350097656,82.50188156127929,77.41700656890869
2019-06-03,57.9719624592052,P,87.18067932128906,87.86882934570312,88.75315551757812,89.53185348510742,87.4828205871582,82.67619400024414,77.47168956756592
2019-06-04,58.46794654959672,P,89.04398345947266,88.08966522216797,88.5766845703125,89.53061714172364,87.61993072509766,82.8543034362793,77.53711078643799
2019-06-05,59.34968802160271,P,88.72850799560547,88.30458221435546,88.3775390625,89.50327377319336,87.7714012145996,83.03377769470215,77.5974739074707
2019-06-06,60.187553147601555,P,89.7143783569336,88.56879577636718,88.41105728149414,89.50356864929199,87.92762817382813,83.22350357055664,77.66570785522461
2019-06-07,61.49654482346113,P,91.20304870605467,89.17411956787109,88.66738433837891,89.5591033935547,88.11559692382812,83.41750480651855,77.74118907928467
2019-06-10,63.27083735725085,A,91.71571350097656,90.0811264038086,88.97497787475587,89.74657440185547,88.29334548950196,83.61663269042968,77.81923362731933
2019-06-11,64.43235602139968,A,92.60299682617188,90.79292907714844,89.4412971496582,89.86177101135254,88.47131973266602,83.84497177124024,77.90396976470947
2019-06-12,65.3940800389219,A,92.03118133544922,91.45346374511719,89.87902297973633,89.85437660217285,88.60340698242187,84.07034362792969,77.99290649414063
2019-06-13,65.74776014303436,A,91.71571350097656,91.85373077392578,90.21126327514648,89.80409736633301,88.71894836425781,84.28931861877442,78.080412940979
2019-06-14,65.59009489210004,A,92.10017395019533,92.03315582275391,90.6036376953125,89.82824974060058,88.83961959838867,84.50526054382324,78.16616477966309
2019-06-17,65.07369091884784,A,91.89315795898438,92.06864471435547,91.07488555908203,89.91402053833008,88.94158340454102,84.71372825622558,78.25014614105224
2019-06-18,64.8232986173685,A,93.75645446777344,92.29933624267578,91.5461326599121,90.0614086151123,89.10207382202148,84.9325757598877,78.33942394256592
2019-06-19,65.02050668519173,A,94.40713500976562,92.77452697753907,92.11399536132812,90.24576721191406,89.25805725097656,85.14830146789551,78.42925861358643
2019-06-20,65.84224824236743,A,95.50145721435548,93.53167572021485,92.69270324707031,90.55188026428223,89.42529663085938,85.37153160095215,78.51976055145263
2019-06-21,66.2996614238229,A,94.78176879882812,94.0679946899414,93.05057525634766,90.85897979736328,89.57420516967774,85.58815422058106,78.60117317199708
2019-06-24,66.62094507279359,A,94.16065979003906,94.52149505615235,93.29506988525391,91.13502388000488,89.72171585083008,85.79551994323731,78.68418678283692
2019-06-25,65.66262406682712,A,91.93258666992188,94.15672149658204,93.2280288696289,91.33466300964355,89.82505859375,85.98168579101562,78.7546382522583
2019-06-26,64.8380655993147,A,93.18464660644533,93.91222381591797,93.34337539672852,91.61119918823242,89.96111968994141,86.17103820800781,78.82625125885009
2019-06-27,64.23901293307894,A,95.16624450683594,93.84518127441406,93.68842849731445,91.94984588623046,90.14724670410156,86.38895095825195,78.90458576202393
2019-06-28,64.48410856340975,A,96.35916137695312,94.16065979003906,94.11432723999023,92.35898246765137,90.35723205566406,86.62635833740234,78.98947303771973
2019-07-01,65.49860870041677,A,97.89712524414062,94.90795288085937,94.71472396850587,92.89480476379394,90.58459030151367,86.8743310546875,79.08597213745117
2019-07-02,67.81001949422487,A,98.9717254638672,96.31578063964844,95.23625106811525,93.39119186401368,90.83344055175782,87.13383583068848,79.18808948516846
2019-07-03,69.53922276724964,A,99.21818542480467,97.52248840332031,95.71735610961915,93.91567573547363,91.09529113769531,87.34618766784668,79.28874267578125
2019-07-04,70.33255411695451,A,99.21818542480467,98.33287658691407,96.08902893066406,94.39086608886718,91.35458251953125,87.55077743530273,79.38263046264649
2019-07-05,70.47357977352416,A,99.17874908447266,98.89679412841797,96.52872695922852,94.78965110778809,91.60560455322266,87.73935081481933,79.48249813079833
2019-07-08,69.85119148836814,A,98.7745361328125,99.07227630615235,96.99011459350587,95.14259223937988,91.8635040283203,87.92388206481934,79.59206184387207
2019-07-09,68.55291370137519,A,97.6013641357422,98.79820404052734,97.55699234008789,95.3925106048584,92.1030581665039,88.10021865844726,79.70218196868896
2019-07-10,67.1968360573821,A,97.78866577148438,98.51230010986328,98.0173942565918,95.68038482666016,92.23592056274414,88.25926918029785,79.81583694458008
2019-07-11,66.6847521581773,A,99.27732849121094,98.52412872314453,98.42850265502929,96.05846557617187,92.42552536010743,88.43409065246583,79.94252410888672
2019-07-12,65.7827499204193,A,98.13372039794922,98.31512298583985,98.6059585571289,96.36014289855957,92.55091796875,88.57998710632324,80.06854286193848
