Date,GRADE,GPS,KHC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-12-04,68.00523706183246,C,59.99374008178711,59.25700378417969,58.850548553466794,58.343316841125485,57.14694366455078,58.965634155273435,61.88609994888306
2017-12-05,69.36892532704398,C,59.05634307861328,59.50014038085938,58.89668731689453,58.45610675811768,57.18610191345215,58.93876445770264,61.85572214126587
2017-12-06,68.40843557948645,C,58.94646835327149,59.412255096435544,58.94575309753418,58.51254577636719,57.228294143676756,58.91014682769775,61.82293224334717
2017-12-07,66.60262305460635,C,58.118934631347656,59.11785202026367,58.912065505981445,58.5337833404541,57.25771316528321,58.871739082336425,61.78654201507568
2017-12-08,64.17079469829038,C,57.47446060180664,58.71798934936523,58.8183235168457,58.51153621673584,57.280346069335934,58.825011100769046,61.74614133834839
2017-12-11,60.84360052835721,B,57.39391708374024,58.19802474975586,58.72751426696777,58.48053913116455,57.297008743286135,58.77704509735108,61.70655586242676
2017-12-12,59.29541255915519,B,57.81867980957031,57.95049209594727,58.72531623840332,58.48785400390625,57.322602615356445,58.72467113494873,61.670383796691894
2017-12-13,58.38080236106018,B,58.06035232543945,57.77326889038086,58.5927619934082,58.52904853820801,57.353756484985354,58.672982711791995,61.63506189346313
2017-12-14,57.8504565293538,B,57.84066009521485,57.717613983154294,58.41773300170898,58.50341739654541,57.37354179382324,58.61527446746826,61.59638471603394
2017-12-15,58.57352216348918,B,58.25075912475586,57.87287368774414,58.295431518554686,58.50012130737305,57.402546081542965,58.565634384155274,61.55982967376709
2017-12-18,59.38391907537673,B,58.126258850097656,58.019342041015626,58.10868339538574,58.47961597442627,57.44141151428223,58.51604759216308,61.52383434295654
2017-12-19,58.93676113460924,B,57.50376129150391,57.95635833740234,57.9534252166748,58.425056266784665,57.45605728149414,58.46593421936035,61.48515640258789
2017-12-20,57.58775904987018,B,56.66889572143555,57.67806701660156,57.72566795349121,58.335710525512695,57.45327926635742,58.40602939605713,61.43950994491577
2017-12-21,57.210198219675874,B,57.03507232666016,57.51694946289062,57.61728172302246,58.26467361450195,57.45840560913086,58.35238327026367,61.39236291885376
2017-12-22,56.592767439781944,B,57.298709869384766,57.32653961181641,57.59970664978027,58.20901508331299,57.47476257324219,58.30029132843018,61.34936393737793
2017-12-25,56.118426839795994,B,57.298709869384766,57.16102981567383,57.590185928344724,58.15885009765625,57.492427062988284,58.245602684020994,61.30500371932983
2017-12-26,56.347961172378255,B,57.2034912109375,57.100975799560544,57.52866706848145,58.12699165344238,57.50978614807129,58.196165008544924,61.26181531906128
2017-12-27,57.214688764934614,B,57.10829544067383,57.188855743408205,57.433461380004886,58.013111686706544,57.53163444519043,58.14361171722412,61.216753845214846
2017-12-28,57.5471880636311,B,57.06435394287109,57.19471206665039,57.35583076477051,57.88678188323975,57.561758270263674,58.094730377197266,61.17247570037842
2017-12-29,57.20462083028978,B,56.94719696044922,57.12440948486328,57.22547454833985,57.76045303344726,57.586051864624025,58.04049388885498,61.12879383087158
2018-01-01,56.708178109766116,B,56.94719696044922,57.054106903076175,57.107568359375,57.608125877380374,57.60525924682617,57.98229011535645,61.086652297973636
2018-01-02,55.846062392053305,B,56.40524291992188,56.894457244873045,56.9977165222168,57.475570869445804,57.611302795410154,57.920686645507814,61.04122779846191
2018-01-03,55.393698824398506,B,56.39792251586914,56.75238265991211,56.970619201660156,57.348143577575684,57.615601501464845,57.856212768554684,60.99548025131226
2018-01-04,55.80641630356265,B,57.05704498291016,56.75092086791992,56.972816467285156,57.29504909515381,57.63351837158203,57.80842887878418,60.95442529678345
2018-01-05,56.62160495673888,B,57.00577163696289,56.76263580322266,56.94352264404297,57.27161464691162,57.65040977478027,57.764636764526365,60.91415287017822
2018-01-08,58.247740547502225,B,57.47446060180664,56.86808853149414,56.961097717285156,57.27564182281494,57.706172409057615,57.72509582519531,60.87532842636109
2018-01-09,59.956015199837715,C,57.57701110839844,57.10244216918945,56.99844970703125,57.26355838775635,57.73405288696289,57.6829475402832,60.83644353866577
2018-01-10,60.93070927169316,C,57.04238128662109,57.23133392333985,56.991858291625974,57.21265983581543,57.74586456298828,57.63763275146484,60.7941689491272
2018-01-11,60.53755604016976,B,56.485801696777344,57.11708526611328,56.934003067016604,57.14491691589355,57.74174926757812,57.60091945648193,60.75079523086548
2018-01-12,60.17672801889132,B,56.64691162109375,57.04531326293945,56.903974533081055,57.06472454071045,57.74129234313965,57.56727043151855,60.709122562408446
2018-01-15,59.19253479278992,B,56.64691162109375,56.87980346679687,56.873945999145505,56.99075717926026,57.755366287231446,57.5369633102417,60.66676923751831
2018-01-16,59.38833470221181,B,57.59165191650391,56.88273162841797,56.99258689880371,56.99515171051026,57.77118843078613,57.52118934631348,60.62935453414917
2018-01-17,61.19911475283993,B,58.63892364501953,57.202040100097655,57.21668701171875,57.09365310668945,57.7876131439209,57.51232810974121,60.59323583602905
2018-01-18,62.98909346117182,C,58.05300521850586,57.51548080444336,57.31628303527832,57.14454975128174,57.79478958129883,57.5061808013916,60.555727882385256
2018-01-19,64.78957510617337,C,58.338645935058594,57.85382766723633,57.44957046508789,57.19654655456543,57.80317443847656,57.50216316223145,60.51964813232422
2018-01-22,66.7833491806067,C,58.71212768554688,58.26687088012695,57.57333717346192,57.26721744537353,57.81713981628418,57.50188034057617,60.48514911651611
2018-01-23,67.54712106709263,C,58.78536605834961,58.50561370849609,57.69417266845703,57.34631118774414,57.83939949035644,57.50015037536621,60.447720775604246
2018-01-24,66.96657936651377,C,58.485111236572266,58.47485122680664,57.83844566345216,57.41515197753906,57.86437248229981,57.49411033630371,60.41111949920654
2018-01-25,66.81756640362146,C,58.345970153808594,58.533444213867185,58.024462509155285,57.47923278808594,57.86422622680664,57.48573429107666,60.373141822814944
2018-01-26,66.24820732926088,C,58.14091491699219,58.49389801025391,58.17386283874513,57.53891868591309,57.86071090698242,57.473418731689456,60.33571506500244
2018-01-29,64.49051608568907,C,57.43052291870117,58.23757705688477,58.252223968505874,57.56308498382568,57.83859405517578,57.447969093322754,60.29129747390747
2018-01-30,62.89786895296663,C,57.48910903930664,57.97832565307617,58.241969680786134,57.617278289794925,57.816477127075196,57.425793228149416,60.2481400680542
2018-01-31,61.520192654832435,C,57.40855407714844,57.763014221191405,58.11893272399902,57.667809867858885,57.79553199768066,57.40477359771729,60.20948753356934
2018-02-01,60.42811082361606,C,57.54037857055664,57.60189590454102,58.067670059204104,57.69197654724121,57.777223358154295,57.389649391174316,60.171816463470456
2018-02-02,58.632347958459356,B,56.52973937988281,57.27966079711914,57.886779403686525,57.66817493438721,57.73958053588867,57.36332916259766,60.1306683921814
2018-02-05,55.753403405027996,B,54.383975982666016,56.67035140991211,57.45396423339844,57.51365070343017,57.6612198638916,57.3157689666748,60.08208709716797
2018-02-06,53.01751810738472,B,54.42058181762695,56.05664596557617,57.017485809326175,57.3558292388916,57.59281829833984,57.272716217041015,60.03537258148194
2018-02-07,49.84308676757225,B,53.864013671875,55.347737884521486,56.555376052856445,57.1969108581543,57.48238067626953,57.23107250213623,59.98537363052368
2018-02-08,45.1623869098785,B,52.42128372192383,54.32391891479492,55.96290740966797,56.993684959411624,57.33898735046387,57.18124969482422,59.92615509033203
2018-02-09,41.683889968485005,B,52.274810791015625,53.47293319702148,55.37629699707031,56.77507991790772,57.1950080871582,57.140787544250486,59.86645484924316
2018-02-12,41.01641024675856,B,52.58971786499024,53.11408157348633,54.892216491699216,56.57222023010254,57.04692764282227,57.09693565368652,59.80886655807495
2018-02-13,40.088197435183254,B,52.51649475097656,52.73326416015625,54.39495506286621,56.31846237182617,56.91613067626953,57.05111629486084,59.75191514968872
2018-02-14,39.81632064870163,B,52.67028427124024,52.4945182800293,53.92112808227539,56.020030403137206,56.79060699462891,57.00945056915283,59.69526695251465
2018-02-15,41.96942669102568,B,53.248836517333984,52.66002883911133,53.491973876953125,55.779821968078615,56.69320503234863,56.97545909881592,59.64169063568115
2018-02-16,42.85815250121553,B,51.85006332397461,52.575079345703124,53.0240062713623,55.455392837524414,56.58071708679199,56.93053157806396,59.58230266571045
2018-02-19,43.20660128533137,B,51.85006332397461,52.4271484375,52.77061500549316,55.112289619445804,56.46984001159668,56.88342437744141,59.521123600006106
2018-02-20,42.126893791628355,B,50.3048095703125,51.98481140136719,52.35903778076172,54.68826179504394,56.31956260681152,56.82108261108399,59.45343626022339
2018-02-21,40.08870949307585,B,49.41135025024414,51.33302459716797,51.91377143859863,54.23457374572754,56.14658256530762,56.75016952514648,59.37767501831055
2018-02-22,37.18883016817615,B,49.53584671020508,50.59042663574219,51.625227737426755,53.794067573547366,55.98048629760742,56.67701404571533,59.300192012786866
2018-02-23,36.61960875315455,B,50.54647445678711,50.329708862304685,51.45239410400391,53.41434555053711,55.82640060424805,56.61447334289551,59.227329368591306
2018-02-26,36.419735379742484,B,51.07376480102539,50.17444915771485,51.30079879760742,53.09650764465332,55.6853507232666,56.563381118774416,59.15385740280151
2018-02-27,36.77425841681248,B,49.70428085327149,50.05434341430664,51.01957740783691,52.70726623535156,55.52936111450195,56.492709197998046,59.07104942321777
2018-02-28,37.6387351321714,B,49.1037712097168,49.992827606201175,50.66292610168457,52.29202709197998,55.37805862426758,56.4156689453125,58.98264234542847
2018-03-01,37.88596726019218,B,48.98659133911133,49.88297653198242,50.236701583862306,51.86433773040771,55.2170890045166,56.33774730682373,58.89285575866699
2018-03-02,37.26350309300063,B,49.191654205322266,49.612012481689455,49.97086067199707,51.497433471679685,55.05494789123535,56.26485523223877,58.803445453643796
2018-03-05,36.51312909691438,B,49.38204574584961,49.273668670654295,49.72405891418457,51.24733695983887,54.89661460876465,56.19452083587647,58.71498710632324
2018-03-06,37.676139829440785,B,49.63105010986328,49.25902252197265,49.65668296813965,51.007860374450686,54.745165786743165,56.12747596740723,58.629685173034666
2018-03-07,39.430734694752026,B,49.40403366088867,49.31907501220703,49.6559513092041,50.784861373901364,54.59108055114746,56.061357498168945,58.54418592453003
2018-03-08,41.95360834618523,B,49.51860046386719,49.4254768371582,49.65422668457031,50.63972721099854,54.440165481567384,56.00096187591553,58.45734796524048
2018-03-09,43.9397862474053,B,49.69601058959961,49.52634811401367,49.56918029785156,50.51078720092774,54.29514175415039,55.94059680938721,58.36847576141358
2018-03-12,45.54214308232826,B,50.043434143066406,49.658625793457034,49.46614723205566,50.383473014831544,54.15706649780273,55.881162872314455,58.28170135498047
2018-03-13,46.314249964383656,B,49.79949188232422,49.69231414794922,49.475668334960936,50.247622871398924,54.024951477050784,55.818127136230466,58.19453681945801
2018-03-14,46.346836473751466,B,49.21553421020508,49.6546142578125,49.48684463500977,50.07488536834717,53.8813037109375,55.74845260620117,58.102432842254636
2018-03-15,45.01999502525464,B,48.38763427734375,49.42842102050781,49.426948928833006,49.831825256347656,53.707915496826175,55.6707169342041,58.01051717758179
2018-03-16,44.033046009901135,B,48.31370162963867,49.15195922851562,49.33915367126465,49.65500717163086,53.53407409667969,55.59224193572998,57.92450706481934
2018-03-19,41.87145968199184,B,47.27145385742188,48.59756317138672,49.12809448242188,49.42607669830322,53.33001396179199,55.5180931854248,57.83177093505859
2018-03-20,39.17016708159293,B,46.702274322509766,47.978119659423825,48.83521690368652,49.24594993591309,53.11251922607422,55.423286056518556,57.73496271133423
2018-03-21,36.49217127502109,B,45.8226318359375,47.299539184570314,48.47707672119141,49.066514015197754,52.888124237060545,55.31699440002441,57.63422525405884
2018-03-22,33.890575887047184,B,44.74341583251953,46.57069549560547,47.99955825805664,48.82689247131348,52.65327651977539,55.19751289367676,57.52740640640259
2018-03-23,30.597842961520417,B,44.37380599975586,45.78271636962891,47.46733779907227,48.518259048461914,52.40781440734863,55.07455337524414,57.4268180847168
2018-03-26,29.65509583188388,B,45.57130813598633,45.4426872253418,47.020125198364255,48.24313621520996,52.18630233764648,54.97083431243897,57.330630435943604
2018-03-27,28.72105245371088,B,44.86907196044922,45.076046752929685,46.527083206176755,48.00137577056885,51.93185073852539,54.85151958465576,57.23298723220825
2018-03-28,28.86655129378434,B,45.36433410644531,44.98438720703125,46.141963195800784,47.81440391540527,51.666358947753906,54.7269860458374,57.137387638092044
2018-03-29,31.098712421261215,B,46.04440307617188,45.24458465576172,45.907640075683595,47.6672945022583,51.426186904907226,54.61048824310303,57.04627035140991
2018-03-30,33.790160506235594,B,46.04440307617188,45.578704071044925,45.68071022033691,47.50993194580078,51.18030204772949,54.49173824310303,56.95605470657349
2018-04-02,33.42430149707222,B,44.395992279052734,45.34364089965821,45.3931640625,47.26062927246094,50.89397933959961,54.3555595779419,56.85727233886719
2018-04-03,33.978700813097475,B,44.5290412902832,45.27563476562501,45.17584075927734,47.00552883148193,50.60885284423828,54.224126167297364,56.76431253433228
2018-04-04,34.90876926201314,B,45.371726989746094,45.27711334228516,45.130750274658205,46.8039134979248,50.34658515930176,54.10547882080078,56.67444812774658
2018-04-05,34.642744805506375,B,45.31998443603516,45.13222961425781,45.18840713500977,46.5939826965332,50.086065444946286,53.97514583587647,56.59175445556641
2018-04-06,33.90055575339665,B,44.75080490112305,44.87350997924805,45.22610702514648,46.34672241210937,49.81826324462891,53.839487075805664,56.50664756774902
2018-04-09,35.23302141828233,B,44.83211135864258,44.960733795166014,45.15218734741211,46.08615627288818,49.566295013427734,53.702444534301755,56.42616689682007
2018-04-10,36.66937667585159,B,45.275634765625,45.110052490234374,45.19284362792969,45.85996341705322,49.3220255279541,53.56925132751465,56.34790384292602
2018-04-11,37.201779643503464,B,45.489990234375,45.133705139160156,45.20540924072266,45.67368621826172,49.083654251098636,53.439593124389646,56.273164978027346
2018-04-12,37.35414862389778,B,45.04647445678711,45.079003143310544,45.10561637878418,45.50662822723389,48.83377616882324,53.30549976348877,56.199706840515134
2018-04-13,38.251870551952535,B,45.03169250488281,45.1351806640625,45.00434532165527,45.34252777099609,48.60381523132324,53.17169788360596,56.12538137435913
2018-04-16,39.92394683500269,B,45.23126983642578,45.21501235961914,45.08787307739258,45.24051856994629,48.42076110839844,53.04099048614502,56.053027572631834
2018-04-17,41.346117420662374,C,45.600868225097656,45.280059051513675,45.19505577087402,45.185448265075685,48.244366836547854,52.918592567443845,55.978987312316896
2018-04-18,41.819439774862005,B,44.93560028076172,45.16918106079102,45.15144309997559,45.141096687316896,48.06579856872558,52.774089622497556,55.89819473266601
2018-04-19,42.39439392835763,B,44.15205001831055,44.9902961730957,45.03464965820312,45.111528396606445,47.90041389465332,52.6197006225586,55.81294328689575
2018-04-20,41.78105704681035,B,43.03587341308594,44.59113235473633,44.86315650939942,45.044631767272946,47.71563514709473,52.455321617126465,55.71922574996948
2018-04-23,39.30866928293591,B,42.63670349121094,44.07221908569336,44.64361572265625,44.89790153503418,47.51657485961914,52.281751251220705,55.62369270324707
2018-04-24,35.758878191285454,B,41.78664016723633,43.309373474121095,44.29471626281738,44.74377994537353,47.30197776794434,52.109054222106934,55.52390933990478
2018-04-25,33.276892949493174,B,42.023170471191406,42.72688751220703,43.94803428649902,44.57672176361084,47.089035491943356,51.93982124328613,55.424984035491946
2018-04-26,31.51939620405029,B,42.37799453735352,42.372076416015624,43.681186294555665,44.393401336669925,46.87161865234375,51.78241184234619,55.327075462341305
2018-04-27,31.43800791074734,B,42.621917724609375,42.289285278320314,43.44020881652832,44.2222770690918,46.68705574035644,51.63388641357422,55.22944875717163
2018-04-30,31.592722829502772,B,41.675758361816406,42.0970962524414,43.08465766906738,44.086265373229985,46.483569641113284,51.47670482635498,55.12687496185303
2018-05-01,32.21165987393025,B,41.173099517822266,41.974388122558594,42.64188079833984,43.91846828460694,46.300935440063476,51.3102490234375,55.017460079193114
2018-05-02,31.540337680988618,B,40.06431579589844,41.5826171875,42.15475234985352,43.65309772491456,46.11399475097656,51.13028865814209,54.90163568496704
2018-05-03,31.00097070021938,B,40.61870193481445,41.23075866699219,41.80141754150391,43.418033599853516,45.93565185546875,50.95806907653809,54.786671772003174
2018-05-04,32.021339920718795,B,42.880653381347656,41.28250579833984,41.78589553833008,43.32452602386475,45.78233543395996,50.804368019104004,54.68500120162964
2018-05-07,34.4038842773253,B,43.48678588867188,41.644711303710935,41.87090377807617,43.25725975036621,45.63059585571289,50.657973289489746,54.58701044082642
2018-05-08,37.55280451418515,B,43.43503189086914,42.09709777832031,42.035742950439456,43.165229606628415,45.505210876464844,50.5172859954834,54.49161010742188
2018-05-09,41.898782638750696,C,43.22806930541992,42.72984848022461,42.156232833862305,43.052133560180664,45.38769683837891,50.38287773132324,54.394453563690185
2018-05-10,45.937186244437186,C,43.64201736450195,43.33451156616211,42.28263511657715,42.981910705566406,45.28080535888672,50.24894718170166,54.30066522598267
2018-05-11,47.173492154348615,C,43.789852142333984,43.516351318359376,42.39942855834961,42.91981868743896,45.17276931762695,50.11385860443115,54.20707496643067
2018-05-14,47.59093335686802,C,43.819427490234375,43.582879638671876,42.61379547119141,42.849226570129396,45.06151695251465,49.97906578063965,54.11233423233032
2018-05-15,47.42456488280825,C,43.64201736450195,43.62427673339844,42.860687255859375,42.75128402709961,44.94173629760742,49.843451042175296,54.019808025360106
2018-05-16,47.73496431514726,C,43.82681274414063,43.74402542114258,43.23693695068359,42.695844650268555,44.83019187927246,49.71063621520996,53.92712396621704
2018-05-17,47.280965018258144,C,43.37483215332031,43.69058837890625,43.51254997253418,42.65698375701904,44.70731651306152,49.57374099731445,53.83423568725586
2018-05-18,46.05428825251217,B,42.426048278808594,43.41782760620117,43.46708946228027,42.626492500305176,44.561917266845704,49.428529510498045,53.73451169967652
2018-05-21,44.444868643656754,B,42.17205810546875,43.08835372924805,43.33561668395996,42.60326023101807,44.40448974609375,49.280778121948245,53.63153411865235
2018-05-22,43.36457870255156,B,42.26917266845703,42.813784790039065,43.21903076171875,42.6273868560791,44.253883361816406,49.13941741943359,53.53005203247071
2018-05-23,41.989775501619455,B,42.56800079345703,42.56202239990235,43.153023910522464,42.654628372192384,44.12093269348144,49.001118202209476,53.42866548538208
2018-05-24,41.23690620951775,B,42.62776565551758,42.4126091003418,43.051598739624026,42.66711692810058,44.005735321044924,48.85682540893555,53.33262714385987
2018-05-25,42.44706479567041,B,43.15818405151367,42.55903625488281,42.98843193054199,42.6939302444458,43.902624969482424,48.71834953308105,53.24149314880371
2018-05-28,44.385188182071666,B,43.15818405151367,42.7562614440918,42.92230758666992,42.76805152893066,43.82035957336426,48.575186767578124,53.15014129638672
2018-05-29,45.783843834806085,C,42.88176345825195,42.878779602050784,42.846282196044925,42.85348472595215,43.7439493560791,48.42823429107666,53.05559091567993
2018-05-30,48.244305269470395,C,43.957550048828125,43.156689453125,42.85935592651367,43.048146438598636,43.70664772033692,48.29738597869873,52.96750936508179
2018-05-31,49.888059171271784,C,42.941524505615234,43.21944122314453,42.81602516174316,43.16428756713867,43.670609893798826,48.16194320678711,52.88143133163452
2018-06-01,50.633292592622404,C,43.06853103637695,43.20151062011719,42.8802734375,43.17368144989014,43.64450439453125,48.02615940093994,52.79671491622925
2018-06-04,51.379698728150686,C,43.64376449584961,43.29862670898437,43.02744407653809,43.18153038024902,43.605953521728516,47.8961279296875,52.7165456199646
2018-06-05,51.97661207480866,C,43.27024841308594,43.37632369995117,43.12755165100098,43.17329120635986,43.57397705078125,47.75291389465332,52.6370516204834
2018-06-06,50.7130236537346,C,43.27024841308594,43.23886337280273,43.19777641296387,43.17540016174316,43.53209533691406,47.59922714233399,52.555777626037596
2018-06-07,50.104769741391046,C,43.083473205566406,43.26725311279297,43.24334716796875,43.14747295379639,43.472876739501956,47.44953182220459,52.47785631179809
2018-06-08,50.06491418053869,C,43.68113708496094,43.389774322509766,43.29564247131348,43.14203720092773,43.425611419677736,47.30295673370361,52.40255994796753
2018-06-11,50.79044765824212,C,44.734500885009766,43.6079216003418,43.453274154663085,43.187790870666504,43.432381591796876,47.16318046569824,52.332530403137206
2018-06-12,52.0804192284858,C,44.91379928588867,43.936631774902345,43.656477737426755,43.25137996673584,43.440076751708986,47.024464797973636,52.26230758666992
2018-06-13,53.47991303960483,C,44.89885711669922,44.262353515625,43.75060844421387,43.30498218536377,43.430619354248044,46.8886022567749,52.191356296539304
2018-06-14,55.65538812671832,C,45.32468032836914,44.710594940185544,43.98892402648926,43.402474594116214,43.43071327209473,46.75838935852051,52.122061824798585
2018-06-15,58.25357894432107,C,46.02692413330078,45.179752349853516,44.28476333618164,43.58251838684082,43.45623565673828,46.63724945068359,52.05533409118652
2018-06-18,58.91611173092536,C,45.474098205566406,45.32767181396484,44.46779670715332,43.7476203918457,43.46907539367676,46.51768520355225,51.9828271484375
2018-06-19,60.168765080582595,C,46.42287063598633,45.629486083984375,44.78305892944336,43.95530529022217,43.49202011108398,46.40702281951904,51.91640802383423
2018-06-20,62.39293889558737,C,47.0952262878418,46.06875991821289,45.16555671691894,44.18166656494141,43.52412483215332,46.30388954162598,51.85433156967163
2018-06-21,63.53411780227237,C,46.74411392211914,46.35264663696289,45.531620788574216,44.38748397827148,43.55807762145996,46.1959268951416,51.792788143157956
2018-06-22,64.06255590138527,C,47.22224044799805,46.59170989990234,45.88573112487793,44.5906867980957,43.60188858032227,46.10285190582275,51.733090534210206
2018-06-25,65.62136582204509,C,47.30440902709961,46.95777206420898,46.14272193908691,44.797998046875,43.64335136413574,46.03205623626709,51.673912601470946
2018-06-26,65.98906535490458,C,47.22224044799805,47.117646026611325,46.37356605529785,45.015021896362306,43.67577880859375,45.9600728225708,51.61639451980591
2018-06-27,65.25392857976847,C,46.83376693725586,47.06535415649414,46.567057037353514,45.158832740783694,43.713742141723635,45.88977035522461,51.56042142868042
2018-06-28,65.33283440035324,C,46.80387878417969,47.07730712890625,46.71497688293457,45.35195045471191,43.766778717041014,45.833596305847166,51.50742300033569
2018-06-29,65.35632029712744,C,46.93088150024414,47.01903533935547,46.805372619628905,45.545067977905276,43.84467887878418,45.780157012939455,51.46047227859497
2018-07-02,64.59838766598152,C,46.38552474975586,46.83525848388672,46.89651527404785,45.682155990600585,43.919655303955075,45.71811508178711,51.40752536773682
2018-07-03,64.56781759893578,C,46.79641342163086,46.75009307861328,46.93386955261231,45.85846424102783,44.01985076904297,45.660914268493656,51.356015281677244
2018-07-04,64.9658381309727,C,46.79641342163086,46.74262237548828,46.90398826599121,46.03477249145508,44.11531562805176,45.60217555999756,51.3058130645752
2018-07-05,65.83320829379636,C,47.77507400512695,46.93686141967773,47.00708427429199,46.26935253143311,44.22325721740722,45.54743793487549,51.261448516845704
2018-07-06,66.81974421925345,C,48.13365936279297,47.1774169921875,47.098226165771486,46.49197864532471,44.3334920501709,45.51027389526367,51.22040273666382
2018-07-09,68.08058786353735,C,47.79001235961914,47.45831451416016,47.146786499023435,46.64475421905517,44.455777130126954,45.46967338562012,51.17654888153076
2018-07-10,69.07719202236954,C,47.81241989135742,47.66151580810547,47.205804443359376,46.78968524932861,44.58856353759766,45.44474948883057,51.132916049957274
2018-07-11,70.319458443713,C,47.61817932128906,47.82586898803711,47.2842456817627,46.9256513595581,44.73964080810547,45.42681777954102,51.08849365234375
2018-07-12,70.0962674566507,C,47.54347229003906,47.77954864501953,47.358205032348636,47.0365909576416,44.87813621520996,45.406894035339356,51.041954040527344
2018-07-13,69.07325056591297,C,47.70035552978516,47.69288787841797,47.43515243530273,47.12026252746582,44.97453025817871,45.37843284606934,50.99645309448242
2018-07-16,67.67293208294149,C,46.79641342163086,47.49416809082031,47.47624130249024,47.18637828826904,45.04072280883789,45.33565933227539,50.9495202255249
2018-07-17,66.24412762613593,C,47.10270309448242,47.35222473144531,47.50687026977539,47.22036991119385,45.11407623291016,45.3096435546875,50.901176376342775
2018-07-18,63.59437892098123,C,46.01198196411133,47.030985260009764,47.428427124023436,47.16620769500732,45.16975448608398,45.278725662231444,50.84719730377197
2018-07-19,61.09953157269385,B,45.82522201538086,46.68733520507813,47.23344192504883,47.12026309967041,45.213418579101564,45.24711196899414,50.79242963790894
2018-07-20,58.45758985190093,B,45.339622497558594,46.215188598632814,46.95403823852539,47.02613220214844,45.244413986206055,45.20859165191651,50.73672344207764
2018-07-23,56.45221995389855,B,45.04826354980469,45.86555862426758,46.679863357543944,46.91332492828369,45.268990707397464,45.16525382995606,50.67988733291626
2018-07-24,53.80265514094713,B,44.577613830566406,45.360540771484374,46.35638275146484,46.78109359741211,45.28770263671875,45.114719467163084,50.62109771728515
2018-07-25,52.71626400163351,B,44.7046127319336,45.09906692504883,46.0650260925293,46.674635887145996,45.30525863647461,45.06772525787353,50.56454137802124
2018-07-26,52.601028769733915,B,45.18273162841797,44.97056884765625,45.82895202636719,46.59357852935791,45.341416625976564,45.024366569519046,50.512664222717284
2018-07-27,53.18239392207763,B,45.01838684082031,44.9063217163086,45.5607551574707,46.49795379638672,45.3932633972168,44.97759033203125,50.45909357070923
2018-07-30,54.15814035744825,B,45.03331756591797,44.90333251953125,45.38444557189941,46.43034343719482,45.450488586425784,44.92748916625977,50.40432601928711
2018-07-31,55.58724499541495,B,45.01090621948242,44.98999099731445,45.175265884399415,46.3410680770874,45.50532325744629,44.87960330963135,50.34886522293091
2018-08-01,56.00585892494166,B,44.286251068115234,44.90631866455078,45.002692794799806,46.21555995941162,45.53968826293945,44.83031047821045,50.28938154220581
2018-08-02,55.71102966150861,B,44.37589645385742,44.74495162963867,44.85776023864746,46.04560108184815,45.57465087890625,44.79019309997559,50.230455017089845
2018-08-03,59.10668241826193,B,48.171024322509766,45.37547912597656,45.140900421142575,46.04746932983399,45.67490768432617,44.788766326904295,50.19050413131714
2018-08-06,60.93661280109752,B,46.54240036010742,45.67729568481445,45.29031410217285,45.9850887298584,45.74259201049804,44.78147579193115,50.14978448867798
2018-08-07,62.17763440525281,C,45.810279846191406,45.83717041015625,45.41358070373535,45.8849817276001,45.80116233825684,44.77255584716797,50.097920951843264
2018-08-08,63.24532363292948,C,45.03331756591797,45.9865837097168,45.44645118713379,45.75573863983154,45.82267768859863,44.764662704467774,50.0408285522461
2018-08-09,64.34843337757236,C,44.82414245605469,46.07623291015625,45.410592269897464,45.61977214813233,45.86033004760742,44.76546997070312,49.98149143218994
2018-08-10,60.67809706939122,B,44.56267547607422,45.35456314086914,45.36502113342285,45.462888145446776,45.89021293640137,44.76735866546631,49.92095602035523
2018-08-13,58.33692145967836,B,44.286251068115234,44.903333282470705,45.290314483642575,45.337380027771,45.90306266784668,44.754508094787596,49.86267120361328
2018-08-14,56.98461966932908,B,44.46554565429688,44.634386444091795,45.235778427124025,45.20552215576172,45.9269686126709,44.75047283172607,49.80099620819092
2018-08-15,56.381355196594285,B,44.144309997558594,44.45658493041992,45.22158432006836,45.11213855743408,45.94444984436035,44.73827259063721,49.73262931823731
2018-08-16,57.01076461377128,B,45.32597351074219,44.55695114135742,45.31659202575683,45.087176132202146,45.989299850463865,44.73108829498291,49.670788269042966
2018-08-17,58.719215468282165,B,46.07347869873047,44.85911178588867,45.10683746337891,45.12386894226074,46.037146682739255,44.7313790512085,49.61155864715576
2018-08-20,60.49882199658845,B,45.78656005859375,45.159173583984376,45.03125343322754,45.160783767700195,46.058187866210936,44.745284729003906,49.5504221534729
2018-08-21,61.532885646579935,P,45.18250274658203,45.302565002441405,44.9684757232666,45.19102821350098,46.06356193542481,44.75181934356689,49.48797275543213
2018-08-22,62.432367673873166,A,44.96355438232422,45.46641387939453,44.96149940490723,45.20397529602051,46.064855880737305,44.747737617492675,49.42660821914673
2018-08-23,61.12348512667874,A,44.397254943847656,45.280670166015625,44.91881065368652,45.16470146179199,46.04630737304687,44.738510322570804,49.35682807922363
2018-08-24,59.85997734587903,C,44.57090759277344,44.98015594482422,44.919633865356445,45.14232749938965,46.01718704223633,44.73671134948731,49.288099212646486
2018-08-27,58.987020565446834,B,44.97864532470703,44.818572998046875,44.98887329101562,45.1395938873291,46.007277984619144,44.73817668914795,49.220310611724855
