Date,GRADE,GPS,VICI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-07-31,65.23952747980948,A,29.386981964111328,30.01990509033203,30.140327835083006,29.7678560256958,29.395703964233398,29.537283973693846,29.78216877937317
2023-08-01,63.466109162925555,A,29.53634262084961,29.795861434936523,30.14872932434082,29.758987522125246,29.4130668258667,29.53849199295044,29.791524486541746
2023-08-02,61.74106455750413,A,29.24695587158203,29.530743408203126,30.07218132019043,29.758987522125246,29.433494148254393,29.54290782928467,29.799793252944948
2023-08-03,60.96182401838291,P,29.013580322265625,29.372046661376952,29.92001895904541,29.76552219390869,29.455339851379396,29.5448077583313,29.805410165786743
2023-08-04,60.122384376866684,P,28.99490737915039,29.2357536315918,29.758521270751952,29.762255001068116,29.47220157623291,29.55089231491089,29.805803861618042
2023-08-07,59.989480680136616,P,29.200279235839844,29.1984130859375,29.609159088134767,29.75058603286743,29.493170738220215,29.555752086639405,29.807719411849977
2023-08-08,59.38308944891522,P,29.06958770751953,29.105062103271486,29.450461769104002,29.7202467918396,29.511710472106934,29.559304943084715,29.8059215927124
2023-08-09,59.512586380935424,P,29.284297943115234,29.112530517578126,29.321636962890626,29.6950421333313,29.526983184814455,29.572381744384767,29.808302221298216
2023-08-10,59.659852435329526,P,28.901554107666016,29.090125274658202,29.231085968017577,29.675904941558837,29.53441661834717,29.584213008880614,29.808859148025512
2023-08-11,59.70415082511084,P,28.83620834350586,29.0583854675293,29.14706954956055,29.646965980529785,29.528186912536622,29.58616973876953,29.811609268188477
2023-08-14,59.06176037112653,P,28.60283088684082,28.938895797729494,29.068654441833495,29.60449113845825,29.513601303100586,29.58284196853638,29.811527547836302
2023-08-15,57.99476890047958,P,28.042724609375,28.733523178100587,28.919292640686034,29.53401098251343,29.485231628417967,29.57225336074829,29.808735284805298
2023-08-16,55.91093167637853,B,27.82801628112793,28.442266845703124,28.777398681640626,29.42479000091553,29.44242473602295,29.55822671890259,29.805994453430177
2023-08-17,53.67315903751359,B,27.697322845458984,28.20142059326172,28.64577293395996,29.282895946502684,29.399770240783692,29.541878833770753,29.797695293426514
2023-08-18,52.17589633053177,B,28.08006477355957,28.05019187927246,28.55428867340088,29.156404972076416,29.36569267272949,29.52188934326172,29.79351477622986
2023-08-21,51.0046279117272,B,27.874691009521484,27.904563903808594,28.421729850769044,29.015444469451904,29.331196060180662,29.50104480743408,29.79046733856201
2023-08-22,51.16723958391549,B,28.14540672302246,27.925100326538086,28.329311752319335,28.88988676071167,29.29953182220459,29.484198398590088,29.787873487472535
2023-08-23,52.44744253620134,B,28.574827194213867,28.074462509155275,28.2583646774292,28.79000082015991,29.273874130249023,29.47376703262329,29.788326730728148
2023-08-24,53.838547194518135,B,28.322776794433597,28.199553298950196,28.200486946105958,28.715786457061768,29.240224685668945,29.458970947265627,29.7867547416687
2023-08-25,54.86569526817828,B,28.490812301635746,28.28170280456543,28.165947341918944,28.656508445739746,29.21362438201904,29.44585521697998,29.78386299133301
2023-08-28,56.3674100952995,B,28.69618225097656,28.446001052856445,28.17528247833252,28.621968460083007,29.191131477355956,29.43193468093872,29.78033313751221
2023-08-29,57.46854594395313,B,28.826875686645508,28.582294845581053,28.25369758605957,28.586495113372802,29.17918254852295,29.41720022201538,29.774936819076537
2023-08-30,58.098809188755155,C,28.92022705078125,28.65137481689453,28.362918663024903,28.570158672332763,29.176195335388183,29.403952522277834,29.770052251815795
2023-08-31,58.87572767616815,C,28.789533615112305,28.744726181030273,28.472139739990233,28.558956336975097,29.170967674255373,29.390504455566408,29.76451421737671
2023-09-01,59.713669223490264,C,28.9295597076416,28.832475662231445,28.557089233398436,28.55568895339966,29.177688941955566,29.381499576568604,29.759046354293822
2023-09-04,59.943006450185145,C,28.9295597076416,28.879151153564454,28.662576103210448,28.542152976989748,29.170034103393554,29.367791957855225,29.75411847114563
2023-09-05,59.73439272674324,C,28.770864486694336,28.867948913574217,28.725121879577635,28.527216815948485,29.16499309539795,29.3532350730896,29.74646216392517
2023-09-06,59.32084950230428,C,28.94823265075684,28.873550033569337,28.762462425231934,28.510413551330565,29.165179862976075,29.339160919189453,29.737307758331298
2023-09-07,59.28176732892005,C,29.144269943237305,28.944497299194335,28.844611740112306,28.52254934310913,29.16219264984131,29.325202960968017,29.73066351890564
2023-09-08,58.8989377104611,C,29.11626625061035,28.981838607788085,28.907157135009765,28.536552238464356,29.15771183013916,29.30902847290039,29.72311427116394
2023-09-11,58.99517446707432,C,29.23761940002441,29.043450546264648,28.96130084991455,28.568291664123535,29.148189964294435,29.29535852432251,29.719456691741943
2023-09-12,59.60639475941917,C,29.32163429260254,29.15360450744629,29.010776710510253,28.63223714828491,29.14034839630127,29.283819675445557,29.71513921737671
2023-09-13,60.153124118998726,C,29.200279235839844,29.20401382446289,29.038781929016114,28.70085029602051,29.139414863586424,29.27328031539917,29.709359998703004
2023-09-14,60.58826622260474,C,29.414987564086918,29.258157348632814,29.101327323913573,28.786733531951903,29.15005687713623,29.260461921691896,29.704879302978515
2023-09-15,60.764870302335176,C,29.293630599975582,29.29363021850586,29.137734413146973,28.847411823272704,29.154724464416503,29.24043628692627,29.698666868209838
2023-09-18,60.00483490077051,C,28.79887008666992,29.20588035583496,29.124665451049804,28.893620777130128,29.14202869415283,29.216938400268553,29.68930562019348
2023-09-19,59.23758212705108,C,28.9295597076416,29.127465438842773,29.140534973144533,28.932828426361084,29.12709243774414,29.204706172943116,29.67920286178589
2023-09-20,58.692183775590074,C,29.009986877441406,29.089406967163086,29.14671039581299,28.95458641052246,29.111524353027345,29.198626403808593,29.670402250289918
2023-09-21,57.19088334849493,B,28.480125427246094,28.90243453979492,29.080295944213866,28.962453842163086,29.09544090270996,29.18466609954834,29.660032281875612
2023-09-22,55.682046299047016,B,28.130037307739254,28.669715881347656,28.98167304992676,28.94441509246826,29.069741897583008,29.163424320220948,29.65065680503845
2023-09-25,55.01864429612434,B,28.14896011352539,28.53973388671875,28.872807121276857,28.917053985595704,29.043674545288084,29.14089639663696,29.642545890808105
2023-09-26,53.34674018752394,B,27.61910057067871,28.277642059326173,28.702553749084473,28.856665229797365,29.00701000213623,29.11325428009033,29.63160569190979
2023-09-27,51.09868514711953,B,27.32577896118164,27.94080047607422,28.51510372161865,28.776942825317384,28.953276863098143,29.086367359161375,29.618971214294433
2023-09-28,50.50410468163026,B,27.8840274810791,27.82158088684082,28.362007713317873,28.731667518615723,28.90025333404541,29.07087219238281,29.611723470687867
2023-09-29,49.933227948532505,B,27.533939361572266,27.70236129760742,28.18603858947754,28.661886501312257,28.838734436035157,29.052060565948487,29.600630674362183
2023-10-02,48.791627032547204,B,27.108158111572266,27.494200897216796,28.016967391967775,28.570816421508788,28.767019577026367,29.029728832244874,29.5874089717865
2023-10-03,47.97233360885366,B,26.530986785888672,27.27657814025879,27.77711009979248,28.458822536468507,28.6845080947876,29.00826452255249,29.57107374191284
2023-10-04,48.064681797665514,B,26.82430458068848,27.176283264160155,27.55854187011719,28.35262613296509,28.609543266296388,28.98604496002197,29.558618450164794
2023-10-05,47.18338575385394,B,26.786455154418945,26.956768798828126,27.38917484283447,28.23473539352417,28.549131088256836,28.96464563369751,29.54497214317322
2023-10-06,47.29787921439334,B,27.0703125,26.86404342651367,27.283202362060546,28.132437705993652,28.497009887695313,28.943964042663573,29.532790632247924
2023-10-09,48.750389365631996,B,27.61910057067871,26.966231918334962,27.230216407775877,28.051511764526367,28.46165225982666,28.928678112030028,29.523353061676026
2023-10-10,51.18457933666994,B,27.656944274902344,27.191423416137695,27.234000778198244,27.968277263641358,28.424064292907715,28.918565559387208,29.517064504623413
2023-10-11,53.427248450825665,B,27.779949188232425,27.382552337646484,27.27941780090332,27.897260761260988,28.394724159240724,28.91410915374756,29.510480251312256
2023-10-12,55.079129727841966,B,27.32577896118164,27.490417098999025,27.223592948913574,27.79280033111572,28.360968132019043,28.90815399169922,29.503810844421388
2023-10-13,56.16318861777757,B,27.382551193237305,27.552864837646485,27.208454132080078,27.69724636077881,28.328721008300782,28.900461292266847,29.495922632217408
2023-10-16,56.783122749757574,C,27.742101669311523,27.577465057373047,27.271848487854005,27.644407939910888,28.299557456970216,28.896364097595214,29.489012546539307
2023-10-17,56.89923655183043,C,27.694793701171875,27.585034942626955,27.388229179382325,27.5826696395874,28.27206157684326,28.8918860244751,29.480044527053835
2023-10-18,55.667514300998285,C,27.193315505981445,27.46770820617676,27.42513027191162,27.491836071014404,28.230241928100586,28.87861255645752,29.463287076950074
2023-10-19,54.46538415184935,B,26.56883430480957,27.316319274902344,27.403368186950683,27.39627151489258,28.183587532043457,28.859002075195313,29.441221532821654
2023-10-20,52.5615160351486,B,26.02950859069824,27.04571075439453,27.299287796020508,27.29124507904053,28.127453536987304,28.827820224761965,29.42042091369629
2023-10-23,49.69753922727591,B,25.8118896484375,26.659668350219725,27.118566703796386,27.174391555786134,28.07163471221924,28.79261800765991,29.39853219985962
