Date,GRADE,GPS,GIS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-23,,,0.7607643604278564,0.7588768362998962,0.7586882054805756,0.7537799686193466,0.7254730141162873,0.7285143399238586,
1984-05-24,,,0.7607643604278564,0.7592542290687561,0.7590657055377961,0.7544406801462173,0.7264626741409301,0.7281690794229507,
1984-05-25,,,0.7569893598556519,0.7592542290687561,0.7590657055377961,0.7551957994699479,0.7274141812324524,0.7277113860845565,
1984-05-28,,,0.7569893598556519,0.7596319079399109,0.7588769018650054,0.7559509187936783,0.7284776890277862,0.7272910344600677,
1984-05-29,,,0.7532137632369995,0.7577442407608033,0.7583105385303497,0.7556677371263504,0.7295030224323272,0.7269822758436203,
1984-05-30,,,0.7513255476951599,0.7558564782142639,0.7573666572570801,0.7554789662361145,0.7306772756576538,0.7266172939538955,
1984-05-31,,,0.7551009654998779,0.7547237992286682,0.7569890141487121,0.7556677371263504,0.7320017170906067,0.7262713992595673,
1984-06-01,,,0.7588773965835571,0.7551014065742493,0.7571778178215027,0.7567060261964798,0.7333643531799316,0.7259819358587265,
1984-06-04,,,0.7607643604278564,0.7558564066886901,0.7577441573143006,0.7577442944049835,0.7347647285461426,0.7257300132513046,
1984-06-05,,,0.7683156728744507,0.7588767886161805,0.7583105146884919,0.7583106100559235,0.7363161301612854,0.7254976004362106,
1984-06-06,,,0.7683156728744507,0.7622748136520385,0.7590656459331513,0.7588769257068634,0.7377928519248962,0.725283852815628,
1984-06-07,,,0.8004076480865479,0.7713361501693725,0.7630299746990203,0.7610478401184082,0.7398367357254029,0.7253910249471665,
1984-06-08,,,0.8060704469680786,0.7807747602462769,0.767938083410263,0.7635018944740295,0.7420312178134918,0.7256108331680298,
1984-06-11,,,0.8004076480865479,0.7887034177780151,0.7722799122333527,0.7655784070491791,0.7441871130466461,0.725792680978775,
1984-06-12,,,0.8079586029052734,0.7966320037841796,0.77775439620018,0.7680324673652649,0.746568707227707,0.726068707704544,
1984-06-13,,,0.8098463416099548,0.8049381375312805,0.7836064755916595,0.7704865664243699,0.7488717663288117,0.7263822776079177,
1984-06-14,,,0.7928565144538879,0.8034279108047485,0.7873820304870606,0.7721855223178864,0.7509482991695404,0.726600626707077,
1984-06-15,,,0.7815297245979309,0.798519766330719,0.7896472632884979,0.7734125405550003,0.7527605450153351,0.7266870373487473,
1984-06-18,,,0.7871933579444885,0.7958769083023072,0.7922901630401611,0.7750171601772309,0.7545350360870361,0.7269234299659729,
1984-06-19,,,0.7834177017211914,0.7909687280654907,0.7938003659248352,0.7760554403066635,0.7562340140342713,0.7271033942699432,
1984-06-20,,,0.7796425223350525,0.7849279642105103,0.7949330508708954,0.7769993484020233,0.7577442264556885,0.7273389542102814,
1984-06-21,,,0.7815297245979309,0.7826626062393188,0.7930452585220337,0.7780376166105271,0.7591034102439881,0.7279854327440262,
1984-06-22,,,0.785305380821228,0.7834177374839782,0.7909687519073486,0.7794534176588058,0.7605381071567535,0.7287630087137222,
1984-06-25,,,0.7966317534446716,0.7853054165840149,0.790591162443161,0.7814355373382569,0.762010555267334,0.729597841501236,
1984-06-26,,,0.7928565144538879,0.7871931791305542,0.7890809535980224,0.7834176748991013,0.7634074985980988,0.7304509288072586,
1984-06-27,,,0.7834177017211914,0.787948215007782,0.7864380896091461,0.7850222826004029,0.7645779037475586,0.7313029712438583,
1984-06-28,,,0.785305380821228,0.7887033462524414,0.7856829762458801,0.7865325033664703,0.7656350433826447,0.7321925616264343,
1984-06-29,,,0.7966317534446716,0.7909686207771301,0.7871931791305542,0.788420221209526,0.7669187104701995,0.7331954157352447,
1984-07-02,,,0.8004076480865479,0.7917237997055053,0.7885146081447602,0.7904023855924607,0.7683911633491516,0.7343107032775879,
1984-07-03,,,0.7994150519371033,0.7930355072021484,0.7901143431663513,0.7919573545455932,0.769692747592926,0.7354907441139221,
1984-07-04,,,0.7994150519371033,0.7962349772453308,0.7920915961265564,0.7935123234987259,0.7707300460338593,0.7367454606294632,
1984-07-05,,,0.7975072264671326,0.7986753463745118,0.7936893463134765,0.7933673024177551,0.771729187965393,0.7380744397640229,
1984-07-06,,,0.7955998182296753,0.7984689593315124,0.7947187900543213,0.7928437709808349,0.7728034448623657,0.7393283385038376,
1984-07-09,,,0.8070467710494995,0.7997967839241028,0.7957602918148041,0.7931757271289825,0.7741066408157349,0.7406967067718506,
1984-07-10,,,0.7879678010940552,0.7975073337554932,0.7952714204788208,0.7921761870384216,0.7746884489059448,0.7418369507789612,
1984-07-11,,,0.7746124863624573,0.7925468206405639,0.7943908989429473,0.7904144942760467,0.7750786793231964,0.7428996449708939,
1984-07-12,,,0.7936918139457703,0.7917837381362915,0.7952295422554017,0.7904562592506409,0.7759260046482086,0.7440411227941514,
1984-07-13,,,0.8013233542442322,0.7929284453392029,0.7956987023353577,0.7914459407329559,0.7771902394294739,0.7449228715896606,
1984-07-16,,,0.8013233542442322,0.7917837619781494,0.7957902729511261,0.7921524405479431,0.7784167265892029,0.7458792960643769,
1984-07-17,,,0.8070467710494995,0.7955995559692383,0.7965534448623657,0.7933338940143585,0.7794178748130798,0.7468929547071457,
1984-07-18,,,0.8089547753334045,0.8024680137634277,0.7975074172019958,0.7947995066642761,0.7804571831226349,0.7478883624076843,
1984-07-19,,,0.8051393032073975,0.8047575116157532,0.7982706248760223,0.7959799855947495,0.7814201819896698,0.7488269418478012,
1984-07-20,,,0.8013233542442322,0.8047575116157532,0.798842978477478,0.7967808842658997,0.7823068618774414,0.7497273617982865,
1984-07-23,,,0.7994150519371033,0.8043758511543274,0.7980798065662384,0.7969200491905213,0.7831176149845124,0.7506273722648621,
1984-07-24,,,0.782244086265564,0.7994153141975403,0.7975074350833893,0.796389427781105,0.7835849487781524,0.7513930040597916,
1984-07-25,,,0.7803360819816589,0.7936915755271912,0.7980797946453094,0.7962353467941284,0.7839763832092285,0.7521022248268128,
1984-07-26,,,0.782244086265564,0.7891125321388245,0.7969350218772888,0.7960822820663452,0.7844437170028686,0.7528865259885787,
1984-07-27,,,0.7803360819816589,0.7849150776863099,0.7948362946510314,0.7952674984931946,0.7849106514453887,0.7537077522277832,
1984-07-30,,,0.7746124863624573,0.7799545645713806,0.792165207862854,0.7939777404069901,0.7853008818626404,0.7543597370386124,
1984-07-31,,,0.782244086265564,0.7799545645713806,0.7896849393844605,0.7931191921234131,0.7856927216053009,0.7550693643093109,
1984-08-01,,,0.782244086265564,0.7803361654281616,0.7870138704776763,0.7922606438398361,0.7861223161220551,0.7557976651191711,
1984-08-02,,,0.7975072264671326,0.7833887934684753,0.7862506628036499,0.7922606438398361,0.7868571734428406,0.7566599237918854,
1984-08-03,,,0.8165866732597351,0.7906389117240906,0.7877769947052002,0.7933099865913391,0.7880491197109223,0.7577316504716873,
1984-08-06,,,0.8184942007064819,0.7994152545928955,0.7896849095821381,0.7938823580741883,0.7892792165279389,0.7588784527778626,
1984-08-07,,,0.8356659412384033,0.8100996255874634,0.795027095079422,0.7962672650814057,0.7909282600879669,0.7602156412601471,
1984-08-08,,,0.8261265754699707,0.8188761234283447,0.7996061444282532,0.7988429695367814,0.7924242806434632,0.7615507781505585,
1984-08-09,,,0.8375738859176636,0.8268894553184509,0.8051391243934631,0.801037073135376,0.7940737390518189,0.7630377280712127,
1984-08-10,,,0.831849992275238,0.8299421191215515,0.810290515422821,0.8025634050369262,0.7955331909656524,0.764448772072792,
1984-08-13,,,0.8223104476928711,0.8307053685188294,0.8150603115558624,0.8036127597093582,0.7967641127109527,0.7657644206285477,
1984-08-14,,,0.8223104476928711,0.828034269809723,0.8190669476985931,0.8043759435415268,0.7978440082073212,0.7670800691843033,
1984-08-15,,,0.8223104476928711,0.827271044254303,0.8230735838413239,0.8050437271595001,0.7989239037036896,0.768358377814293,
1984-08-16,,,0.8223104476928711,0.8242183566093445,0.8255539059638977,0.8059022843837738,0.799361959695816,0.7695993477106094,
1984-08-17,,,0.8146784901618958,0.820784056186676,0.8253630876541138,0.806570041179657,0.7995341205596924,0.7707826691865921,
1984-08-20,,,0.8184942007064819,0.8200208067893981,0.8253630876541138,0.807523998618126,0.7998958516120911,0.7720414823293686,
1984-08-21,,,0.8223104476928711,0.8200208067893981,0.8240275382995605,0.8095273166894913,0.800182888507843,0.773375797867775,
1984-08-22,,,0.831849992275238,0.8219287157058716,0.8245998799800873,0.8121030122041702,0.8006229615211486,0.7747473639249801,
1984-08-23,,,0.8356659412384033,0.824599814414978,0.8244090855121613,0.8147741049528122,0.801479150056839,0.7762137246131897,
1984-08-24,,,0.8375738859176636,0.8291788935661316,0.8249814748764038,0.8176359951496124,0.8026000332832336,0.7776802891492843,0.7596961164474487
1984-08-27,,,0.8337579369544983,0.8322316408157349,0.8261262238025665,0.8205932676792145,0.8035313248634338,0.779033180475235,0.7599181151390075
1984-08-28,,,0.8356659412384033,0.8349027395248413,0.8274617731571198,0.8232643604278564,0.804576289653778,0.7804051518440247,0.7601866281032562
1984-08-29,,,0.8299422264099121,0.8345211863517761,0.8282249510288239,0.8256492674350738,0.8055822837352753,0.7816632550954818,0.7604265224933624
1984-08-30,,,0.8356659412384033,0.8345211863517761,0.829560500383377,0.8275572031736373,0.8066650080680847,0.7828842091560364,0.7606950354576111
1984-08-31,51.7473718549743,A,0.8299422264099121,0.8329948544502258,0.8310868740081787,0.8282249808311463,0.8075577449798584,0.784047926068306,0.7609349298477173
1984-09-03,51.7290578955691,A,0.8299422264099121,0.8322317123413085,0.8322316765785217,0.8287973821163177,0.8082239544391632,0.7851172548532486,0.761184064745903
1984-09-04,51.706294465705746,A,0.8299422264099121,0.8310869693756103,0.8329948544502258,0.8285111963748932,0.8089656686782837,0.7861865836381913,0.7614331996440887
1984-09-05,51.68883289431249,A,0.824218213558197,0.8299421668052673,0.8322316765785217,0.8284157782793045,0.8097816789150238,0.7871797913312912,0.7616537144780159
1984-09-06,51.662736956503316,A,0.8223104476928711,0.8272710680961609,0.8308961272239686,0.8276526063680649,0.8105217802524567,0.7880784118175507,0.7618369632959365
1984-09-07,51.65005161210126,P,0.8261265754699707,0.8265079379081726,0.8297513961791992,0.8273664355278015,0.8111116766929627,0.7890151935815811,0.7620485344529152
1984-09-10,51.64889741056848,P,0.8337579369544983,0.8272710800170898,0.8297513961791992,0.8279388099908829,0.8117786824703217,0.7900849229097366,0.7622335591912269
1984-09-11,51.66031248767889,P,0.84329754114151,0.8299421429634094,0.8305145561695099,0.8289881646633148,0.8126563322544098,0.7911745399236679,0.7624570402503014
1984-09-12,51.677677609233875,A,0.84329754114151,0.833758008480072,0.8318500876426697,0.8300375193357468,0.8135339820384979,0.7921320140361786,0.7627267369627952
1984-09-13,51.71407199206623,A,0.8547443151473999,0.8402447819709777,0.8337579250335694,0.8316592127084732,0.8146787238121033,0.7932039558887481,0.7630629098415375
1984-09-14,51.778942884080266,A,0.8852713108062744,0.8520737290382385,0.8392908334732055,0.8351888537406922,0.8164721536636352,0.7946377992630005,0.763588690161705
1984-09-17,51.831608574809174,A,0.887178897857666,0.8627579212188721,0.845014500617981,0.8386230885982513,0.8180747961997986,0.7960907185077667,0.7641055229306221
1984-09-18,51.86944252008513,A,0.8833637237548828,0.8707711577415467,0.850356650352478,0.841675752401352,0.8199827146530151,0.7973355817794799,0.7646125248074531
1984-09-19,51.923505300839,A,0.9005354046821594,0.8822187304496765,0.8579883694648742,0.845110023021698,0.8225011730194092,0.7987899261713028,0.7652053850889206
1984-09-20,51.971905019692116,A,0.9119825959205629,0.8936663866043091,0.8669555842876434,0.8489258557558059,0.8248669886589051,0.8003964966535568,0.7658462363481522
1984-09-21,51.96400494868635,A,0.9005354046821594,0.8967192053794861,0.8743964672088623,0.8520739316940308,0.8268512296676636,0.8020207345485687,0.7663559067249298
1984-09-24,51.93039173947622,A,0.8738240599632263,0.8940482378005982,0.8784030795097351,0.8540772378444672,0.8283012437820435,0.8033589851856232,0.7667320203781128
1984-09-25,51.86609293830984,A,0.8394814729690552,0.8852717876434326,0.8780214726924896,0.8542680144309998,0.8289499378204346,0.8041839063167572,0.7670011243224144
1984-09-26,51.77507278098432,A,0.8356659412384033,0.8722978949546814,0.8772583127021789,0.8545542001724243,0.8294841611385345,0.8049706721305847,0.7672788777947426
1984-09-27,51.68184720906157,A,0.8452057242393494,0.8589425206184387,0.8763044536113739,0.8550311893224716,0.8302854895591736,0.8058528357744217,0.7676320597529411
1984-09-28,51.60481357576453,P,0.8394814729690552,0.8467317342758178,0.871725469827652,0.8555081516504288,0.8310486519336701,0.8066777569055558,0.7680213218927383
1984-10-01,51.56420452592007,P,0.8394814729690552,0.8398632168769836,0.8669557273387909,0.855985113978386,0.8318499803543091,0.8074837976694107,0.7684105840325356
1984-10-02,51.57974942192536,P,0.8452057242393494,0.8410080671310425,0.8631399273872375,0.8567482888698578,0.8331092131137848,0.8083470809459686,0.7688099804520607
1984-10-03,51.60431674418163,P,0.8480578660964966,0.8434864521026612,0.8578921735286713,0.8579402714967728,0.8344636487960816,0.809220016002655,0.769214394390583
1984-10-04,51.616359188149914,P,0.8442037105560303,0.8432860493659973,0.851114284992218,0.8590349346399307,0.8357028412818909,0.8100732791423798,0.7695902931690216
1984-10-05,51.63898320605589,P,0.8442037105560303,0.8442304968833924,0.8454811155796051,0.8599387913942337,0.8369801938533783,0.8109454226493835,0.7699477070569992
1984-10-08,51.657414998813444,A,0.8422760963439941,0.8447894215583801,0.8423263192176819,0.8603646993637085,0.8383334660530091,0.8118171739578247,0.7702954828739166
1984-10-09,51.6653883197111,A,0.8480578660964966,0.8453598499298096,0.843183958530426,0.8606027156114578,0.8396497416496277,0.8126712316274642,0.770681410729885
1984-10-10,51.67188435006887,A,0.8480578660964966,0.8453598499298096,0.8444231510162353,0.8608407318592072,0.8409660172462463,0.8135441666841507,0.7710292533040046
