Date,GRADE,GPS,CB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-04-27,60.3538767125987,A,14.735932350158691,14.170615959167481,13.34148359298706,13.228419208526612,11.442169494628907,10.922488737106324,11.326110343933106
2000-04-28,60.75919335115174,A,14.434431076049805,14.555031776428223,13.514847469329833,13.260454034805297,11.512035617828369,10.966696815490723,11.323178434371949
2000-05-01,60.9820255499948,A,15.565055847167969,14.886681938171387,13.827655124664307,13.360326290130615,11.604514236450195,11.022955665588379,11.32645459651947
2000-05-02,60.66825997188183,A,15.075115203857422,14.85653076171875,14.080162906646729,13.456430101394654,11.696936206817627,11.075059633255005,11.331905646324158
2000-05-03,60.68500686189092,A,15.037435531616213,14.96959400177002,14.34774694442749,13.550649929046632,11.793850231170655,11.126414556503295,11.339018187522889
2000-05-04,60.77183800707267,A,15.30125617980957,15.082658767700195,14.626637363433838,13.680673122406006,11.894541816711426,11.181152172088623,11.349114694595336
2000-05-05,60.87461467419336,A,14.962051391601562,15.188182830810547,14.871607303619385,13.788082933425903,11.992945804595948,11.231753253936768,11.35511037349701
2000-05-08,60.513263276512674,A,14.735932350158691,15.02235813140869,14.95452003479004,13.872880601882935,12.083829765319825,11.281954336166383,11.35812560558319
2000-05-09,60.558695301135934,A,15.67812728881836,15.142960548400879,14.999745655059815,14.023631954193116,12.18306610107422,11.341949710845947,11.366591715812683
2000-05-10,60.535239531908786,A,15.48967742919922,15.23340892791748,15.10150146484375,14.148000955581665,12.289774417877197,11.399688243865967,11.376150460243226
2000-05-11,60.458774277919076,A,15.67812728881836,15.308783149719238,15.195720958709718,14.268602275848389,12.405497360229493,11.459311275482177,11.386466460227966
2000-05-12,60.54733617555389,A,15.715816497802734,15.459536170959472,15.32385950088501,14.419353485107422,12.521974086761475,11.519311199188232,11.3991907453537
2000-05-15,60.96670852588081,A,16.092687606811523,15.73088722229004,15.376622676849365,14.602138900756836,12.655730419158935,11.584941177368163,11.412504534721375
2000-05-16,61.125629291111835,A,16.092687606811523,15.813799285888672,15.478379917144775,14.779271411895753,12.80147705078125,11.64535955429077,11.428038072586059
2000-05-17,61.22548272130431,A,15.904252052307127,15.896714210510254,15.565061569213867,14.95640425682068,12.942705497741699,11.703983554840088,11.43874475479126
2000-05-18,61.47562366170943,A,16.65801429748535,16.09269161224365,15.700737380981446,15.163687372207642,13.09301404953003,11.773517456054687,11.45248031616211
2000-05-19,61.569831169795826,A,16.39419174194336,16.228366661071778,15.843951416015624,15.357779359817505,13.239544925689698,11.837415494918822,11.463786845207215
2000-05-22,61.471408371699816,A,16.20575523376465,16.250980186462403,15.990933704376221,15.47272686958313,13.38455530166626,11.901677370071411,11.474521164894105
2000-05-23,61.36394104601598,A,16.39419174194336,16.31128101348877,16.062540149688722,15.531142902374267,13.533334407806397,11.96857304573059,11.486012682914733
2000-05-24,61.49906742825146,A,16.88414192199707,16.50725898742676,16.201986598968507,15.651744031906128,13.68591739654541,12.045988597869872,11.500138936042786
2000-05-25,61.155350473567275,A,16.243446350097656,16.424345397949217,16.258518505096436,15.727119731903077,13.79945774078369,12.112126131057739,11.5116166639328
2000-05-26,60.763207832990155,A,15.791180610656738,16.303743171691895,16.266054916381837,15.794957208633424,13.910697288513184,12.161376075744629,11.521388006210326
2000-05-29,60.424815001359576,A,15.791180610656738,16.220828247070312,16.235904216766357,15.806263446807861,14.027932033538818,12.207253751754761,11.530049452781677
2000-05-30,60.40943345456375,A,16.846446990966797,16.311279296875,16.311280155181883,15.89483003616333,14.146787853240967,12.268929834365844,11.545282125473022
2000-05-31,60.01637913727925,A,16.243446350097656,16.183140182495116,16.345199584960938,15.955130577087402,14.258829383850097,12.320828971862793,11.559349708557129
2000-06-01,60.11773055951904,A,17.07257652282715,16.348966217041017,16.386655807495117,16.04369659423828,14.37621265411377,12.373150758743286,11.57793284893036
2000-06-02,60.72558074165175,A,18.353960037231445,16.861522102355956,16.582632637023927,16.213292026519774,14.51547664642334,12.43341537475586,11.603662872314453
2000-06-05,61.19991207034854,A,17.52483558654785,17.20825309753418,16.714540672302245,16.352737188339233,14.644153347015381,12.485388746261597,11.626542158126831
2000-06-06,61.42350683325037,A,18.01477813720703,17.441919326782227,16.876599311828613,16.469569730758668,14.776633701324464,12.550504865646362,11.653166065216064
2000-06-07,61.90711830245949,A,18.20319938659668,17.83386993408203,17.008505058288574,16.60524582862854,14.911555919647217,12.61413288116455,11.682581925392151
2000-06-08,61.92780142276558,A,17.449453353881836,17.90924530029297,17.12910575866699,16.693812131881714,15.008036727905273,12.670223436355592,11.708599038124085
2000-06-09,61.34752803151074,A,17.14795684814453,17.668044662475587,17.26478338241577,16.765419149398802,15.075121173858642,12.721425533294678,11.732923669815063
2000-06-12,61.005407135396695,A,17.110261917114258,17.585129928588866,17.396691513061523,16.816297864913942,15.145974197387694,12.772250680923461,11.757059826850892
2000-06-13,60.57698150292749,A,17.14795684814453,17.41176567077637,17.426842498779298,16.869061326980592,15.225872554779052,12.826450471878053,11.78138445854187
2000-06-14,60.19408138416157,A,17.487138748168945,17.26855354309082,17.551211738586424,16.94820566177368,15.312554550170898,12.887788906097413,11.806295084953309
2000-06-15,59.985903457176825,A,16.997196197509766,17.178102111816408,17.543673706054687,16.965164756774904,15.398482627868653,12.947225542068482,11.830235886573792
2000-06-16,59.975999366644366,A,17.03488540649414,17.15548782348633,17.411766242980956,16.99719944000244,15.482903232574463,13.009661922454834,11.855475025177002
2000-06-19,60.088957829250035,A,17.487138748168945,17.230863189697267,17.407996559143065,17.061268615722657,15.57184642791748,13.078494253158569,11.882975430488587
2000-06-20,60.11842790526273,P,17.03488540649414,17.208248901367188,17.310007286071777,17.093303298950197,15.659282131195068,13.140930633544922,11.909324498176575
2000-06-21,59.81024557951391,P,16.431882858276367,16.997197723388673,17.132875633239745,17.07069034576416,15.72787384033203,13.201083936691283,11.933028512001037
2000-06-22,59.608865589257455,P,16.017316818237305,16.80122184753418,16.989661979675294,17.059383869171143,15.7828981590271,13.259339761734008,11.956139574050903
2000-06-23,59.5169448410114,P,16.20575523376465,16.635395812988282,16.895441818237305,17.080112600326537,15.85299741744995,13.320229368209839,11.978712949752808
2000-06-26,59.12888373297364,P,15.86656093597412,16.311280250549316,16.77107172012329,17.083881616592407,15.921589050292969,13.378476457595825,11.998110466003418
2000-06-27,58.93908213282288,P,16.055002212524414,16.115303611755373,16.66177625656128,17.044309377670288,15.991688346862793,13.440481414794922,12.019375133514405
2000-06-28,59.18736641568572,P,16.5882568359375,16.1465784072876,16.571888065338136,17.06154990196228,16.076221580505372,13.510816497802734,12.04497094631195
2000-06-29,59.58518650153136,P,16.966981887817383,16.336511421203614,16.568866634368895,17.056270170211793,16.165314178466797,13.587936391830445,12.074680209159851
2000-06-30,59.841864032880295,P,16.966981887817383,16.48875675201416,16.56207628250122,16.986921262741088,16.254406776428223,13.668053846359253,12.106054329872132
2000-07-03,60.205353912292814,P,16.966981887817383,16.708840942382814,16.510060596466065,16.959028577804567,16.315610313415526,13.748171300888062,12.137798438072204
2000-07-04,60.45830133444617,P,16.966981887817383,16.891236877441408,16.50327024459839,16.90663876533508,16.350432529449463,13.826789960861205,12.170517826080323
2000-07-05,60.3828058495996,P,16.701875686645508,16.913960647583007,16.5302695274353,16.831572580337525,16.395027656555175,13.885146856307983,12.204703612327576
2000-07-06,60.24729768141623,A,17.080589294433594,16.93668212890625,16.636596775054933,16.81312937736511,16.441920795440673,13.94204514503479,12.239666209220886
2000-07-07,60.34834092471606,A,17.648683547973633,17.0730224609375,16.78088960647583,16.838165712356567,16.50620584487915,14.00912073135376,12.279516677856446
2000-07-10,60.50092230472935,A,17.87592124938965,17.254810333251953,16.981825637817384,16.876448678970338,16.552423152923584,14.07846869468689,12.319944939613343
2000-07-11,60.82689146959708,A,18.21678352355957,17.50477066040039,17.1980037689209,16.92989001274109,16.615256519317626,14.156096363067627,12.362449736595154
2000-07-12,61.42996497038703,A,18.936359405517575,17.951667404174806,17.432814025878905,17.00235104560852,16.693234996795653,14.243542613983154,12.406132788658143
2000-07-13,61.89570839564291,A,18.86060905456543,18.307671356201173,17.622176742553712,17.095521688461304,16.764422054290772,14.329481935501098,12.452415103912353
2000-07-14,62.22422169130299,A,19.125717163085938,18.603078079223632,17.838050270080565,17.200063276290894,16.84769536972046,14.420320587158203,12.501884245872498
2000-07-17,62.43353633491577,A,19.012113571166992,18.8303165435791,18.042563438415527,17.276312017440794,16.933218994140624,14.508524379730225,12.547062821388245
2000-07-18,62.31756271281736,A,18.444019317626957,18.87576370239258,18.190267181396486,17.346768712997438,16.988536834716797,14.585801467895507,12.590703797340392
2000-07-19,61.96212366990108,A,18.17889976501465,18.724271774291992,18.3379695892334,17.434119558334352,17.042321281433104,14.66604784965515,12.632833065986633
2000-07-20,61.81203527785498,A,18.74699592590332,18.70154914855957,18.50461025238037,17.57060351371765,17.103698654174806,14.754598007202148,12.677802815437317
2000-07-21,61.57527631250097,A,18.86060905456543,18.648527526855467,18.62580280303955,17.70334620475769,17.16659450531006,14.844284296035767,12.72278226852417
2000-07-24,61.24999133991212,A,18.17889976501465,18.481884765625,18.65610065460205,17.818963146209718,17.20831874847412,14.932024583816528,12.764353175163269
2000-07-25,61.369175844978656,A,18.898483276367188,18.572777557373048,18.724270629882813,17.961137199401854,17.264434661865234,15.032955856323243,12.80970811843872
2000-07-26,61.876976234445294,A,20.186155319213867,18.97422866821289,18.84925022125244,18.141032123565672,17.35007272720337,15.146389112472534,12.862432069778443
2000-07-27,62.68851274950291,A,22.23129653930664,19.671088790893556,19.186318969726564,18.404247856140138,17.461538372039794,15.277276210784912,12.925940103530884
2000-07-28,63.3128589337438,A,21.511703491210938,20.201307678222655,19.42491760253906,18.631483936309813,17.563888607025145,15.401716766357422,12.983058271408082
2000-07-31,64.24273744419129,A,21.77681350708008,20.920890426635744,19.70138759613037,18.87197551727295,17.675309772491456,15.529932537078857,13.039826817512512
2000-08-01,64.62610777834936,A,20.754261016845703,21.292045974731444,19.932411766052248,19.061339473724367,17.7625111579895,15.647922782897949,13.091296472549438
2000-08-02,64.31690263826147,A,19.769569396972656,21.208728790283203,20.091478729248045,19.214724159240724,17.820219707489013,15.753068552017211,13.138028798103333
2000-08-03,63.44115080294801,A,20.29978370666504,20.82242622375488,20.24675750732422,19.375683879852296,17.901346454620363,15.850402097702027,13.184061951637268
2000-08-04,62.8926654484275,A,20.527013778686523,20.62548828125,20.413397979736327,19.51960039138794,17.996063117980956,15.95338020324707,13.228811564445495
2000-08-07,62.33146442349115,A,20.86785888671875,20.443697357177733,20.68229389190674,19.669197273254394,18.097596683502196,16.062764358520507,13.2776850938797
2000-08-08,62.074214654891165,A,21.019359588623047,20.496717071533205,20.894381523132324,19.809326076507567,18.18105493545532,16.163921394348144,13.325827083587647
2000-08-09,61.93923813528869,A,19.996797561645508,20.542162704467774,20.875445747375487,19.862347984313963,18.25612195968628,16.257475671768187,13.37071753501892
2000-08-10,61.781487696599385,A,20.375511169433597,20.557308197021484,20.689867210388183,19.93809309005737,18.322180652618407,16.34919665336609,13.411545510292052
2000-08-11,61.54741526022669,A,20.67850112915039,20.587605667114257,20.60654697418213,20.015732288360596,18.368671474456786,16.442074060440063,13.452399415969849
2000-08-14,61.358455497052084,A,21.32233428955078,20.678500747680665,20.5610990524292,20.131243324279787,18.444621448516845,16.544387397766112,13.494797339439392
2000-08-15,61.227149724494744,A,21.32233428955078,20.73909568786621,20.617906379699708,20.275159072875976,18.51077257156372,16.643703136444092,13.539987177848817
2000-08-16,61.48341488417461,A,21.284473419189453,20.996630859375,20.769396781921387,20.430437755584716,18.572398052215576,16.741976985931398,13.587035088539123
2000-08-17,61.876038092830264,A,21.663196563720703,21.25416793823242,20.905738067626952,20.576247787475587,18.656672916412354,16.832354822158813,13.635418267250062
2000-08-18,62.115331492200504,A,21.473838806152344,21.413235473632813,21.000420570373535,20.706909275054933,18.74319055557251,16.909155864715576,13.682482361793518
2000-08-21,62.09119689385648,A,21.208728790283203,21.390514373779297,21.03450756072998,20.858400726318358,18.825159893035888,16.98556704521179,13.730268306732178
2000-08-22,61.89546820399007,A,20.86785888671875,21.299619293212892,21.01935749053955,20.956869506835936,18.899557933807372,17.062715244293212,13.77504702091217
2000-08-23,61.53174043501421,A,20.71637916564941,21.186000442504884,21.09131565093994,20.983380699157713,18.964142742156984,17.13834864616394,13.82130184650421
2000-08-24,61.046486574400255,A,20.64063262939453,20.981487655639647,21.117827796936034,20.90384750366211,19.037011470794678,17.217747049331663,13.866991815567017
2000-08-25,60.6723868925543,A,20.489133834838867,20.784546661376954,21.098891067504884,20.852719020843505,19.106096439361572,17.29449983596802,13.91359944820404
2000-08-28,60.252246255666385,P,20.148290634155277,20.572459030151368,20.98148670196533,20.771292877197265,19.159319477081297,17.36558295249939,13.957758350372314
2000-08-29,60.062749470693184,P,20.186155319213867,20.43611831665039,20.86786880493164,20.742887592315675,19.222344875335693,17.44081350326538,14.003037219047547
2000-08-30,60.047342509191196,P,20.451276779174805,20.383097839355468,20.784549140930174,20.77697296142578,19.302732753753663,17.51530329704285,14.051689071655273
2000-08-31,60.34335405302153,P,21.284473419189453,20.51186599731445,20.74667682647705,20.826207447052003,19.408075885772703,17.5954870223999,14.104506907463074
2000-09-01,60.61579228509165,P,21.05722999572754,20.625485229492188,20.70501594543457,20.85271825790405,19.505105381011962,17.679051399230957,14.156188526153564
2000-09-04,61.09562809040648,A,21.05722999572754,20.80727310180664,20.689866065979004,20.86218681335449,19.608918762207033,17.76525390625,14.210475931167602
2000-09-05,61.48701773106699,A,21.132970809936523,20.996636199951173,20.71637725830078,20.867867374420165,19.710478134155274,17.851083240509034,14.265514297485351
2000-09-06,61.49856324476884,A,20.224031448364254,20.951187133789062,20.667142486572267,20.879229068756104,19.783193626403808,17.929707603454588,14.315449600219727
2000-09-07,61.25484975673564,A,20.375511169433597,20.76939468383789,20.640630340576173,20.879229068756104,19.85136421203613,18.008339195251466,14.365583910942078
2000-09-08,61.269310826467766,A,21.17085075378418,20.79211883544922,20.708802032470704,20.903846549987794,19.93544158935547,18.094924182891845,14.418578133583068
2000-09-11,61.18481933632976,A,21.208728790283203,20.82241859436035,20.814845848083497,20.898166275024415,20.020276527404786,18.167943420410158,14.47325080394745
2000-09-12,61.09040501184452,A,21.43596839904785,20.88301811218262,20.939827156066894,20.90384798049927,20.109656257629396,18.23004439353943,14.529618015289307
2000-09-13,61.40462221096049,A,21.701061248779297,21.178424072265624,21.064805603027345,20.92467737197876,20.20963996887207,18.302333812713623,14.588241329193115
2000-09-14,61.68576819411928,A,21.701061248779297,21.443534088134765,21.106464385986328,20.92657060623169,20.302049407958986,18.371985101699828,14.647236919403076
2000-09-15,61.72544634075203,A,21.85256767272949,21.57987747192383,21.185998153686523,20.945507049560547,20.386127090454103,18.446166467666625,14.706431641578675
2000-09-18,61.7922370221215,A,21.96619033813477,21.73136978149414,21.276894187927248,20.983380126953126,20.467932472229005,18.510177812576295,14.766566739082336
2000-09-19,61.966042454082235,A,22.420635223388672,21.928303146362303,21.40566062927246,21.06101894378662,20.552009506225588,18.583633012771607,14.829346323013306
2000-09-20,61.89295841169943,A,22.11766815185547,22.01162452697754,21.59502429962158,21.131083393096922,20.615635681152344,18.654435338974,14.890424947738648
2000-09-21,62.18743786850055,A,23.178098678588867,22.30703201293945,21.87528305053711,21.25795669555664,20.701985473632813,18.733203763961793,14.957177968025208
2000-09-22,62.53187566594696,A,23.481090545654297,22.632736587524413,22.10630702972412,21.40755453109741,20.78909294128418,18.818394155502318,15.025073704719544
2000-09-25,62.67742497634947,A,22.64788627624512,22.769075775146487,22.250222778320314,21.532534313201904,20.861808395385744,18.897513694763184,15.089734015464783
2000-09-26,62.857886431644395,A,23.443208694458008,22.973590469360353,22.450946807861328,21.695386981964113,20.961792182922363,18.97516450881958,15.158557109832763
2000-09-27,63.272385056325,A,23.978256225585938,23.345708084106445,22.67866630554199,21.871735954284667,21.07777931213379,19.060050296783448,15.229869270324707
2000-09-28,63.31831789652079,A,24.168258666992188,23.54374008178711,22.925386047363283,22.015925216674805,21.186204566955567,19.144951610565187,15.302131443023681
2000-09-29,63.22086591644794,A,23.864255905151367,23.620373153686522,23.126554870605467,22.156276512145997,21.286277503967284,19.22643600463867,15.372873601913453
2000-10-02,63.367221192742704,A,23.712255477905277,23.833246994018555,23.30116138458252,22.289027786254884,21.3969446182251,19.30263168334961,15.443786430358887
2000-10-03,62.98276098455032,A,22.800243377685547,23.704653930664062,23.339122200012206,22.372391414642333,21.474979820251466,19.36970724105835,15.50753339767456
2000-10-04,62.394663018116425,A,22.76225471496582,23.46145362854004,23.40358085632324,22.49930257797241,21.526501808166504,19.438287267684938,15.571135411262512
2000-10-05,61.65890264815186,A,22.49624252319336,23.127050399780273,23.33539524078369,22.605339145660402,21.53180072784424,19.496669549942016,15.635093502998352
2000-10-06,60.81582499290889,A,21.660234451293945,22.68624610900879,23.153309631347657,22.629808330535887,21.534771347045897,19.549329977035523,15.693372735977173
2000-10-09,59.962821833842156,P,21.54623794555664,22.25304260253906,23.04314479827881,22.646683788299562,21.53015983581543,19.602734804153442,15.752206087112427
2000-10-10,59.37948027164052,P,20.938232421875,21.88064041137695,22.79264717102051,22.621796989440917,21.533839263916015,19.648175210952758,15.808374128341676
2000-10-11,58.992680205843406,P,21.508243560791016,21.62983818054199,22.545645904541015,22.612156105041503,21.568612747192383,19.6944162273407,15.870202412605286
2000-10-12,58.55032670770361,P,20.406221389770508,21.211833953857422,22.169442176818848,22.547414112091065,21.570741500854492,19.736043977737427,15.924085054397583
2000-10-13,58.51191088225994,P,20.90022850036621,21.059832763671874,21.87303943634033,22.4997971534729,21.578205795288085,19.787134456634522,15.974255266189575
2000-10-16,58.50891591308443,P,21.166229248046875,20.983831024169923,21.618436813354492,22.459799098968507,21.58417320251465,19.840884943008422,16.02406934738159
2000-10-17,58.64789743371634,P,21.09022331237793,21.014229202270506,21.44743480682373,22.393278503417967,21.585590476989747,19.883322706222533,16.07612627029419
2000-10-18,58.87381561090493,P,21.926240921020508,21.097828674316407,21.3638334274292,22.383707141876222,21.624179344177247,19.940150651931763,16.130489811897277
2000-10-19,59.683512048493014,P,22.99024772644043,21.61463394165039,21.413233947753906,22.3743145942688,21.676474075317383,19.999327363967897,16.18623906135559
2000-10-20,60.25479261521992,P,23.066255569458008,22.04783935546875,21.553836059570312,22.353572845458984,21.724229164123535,20.046450319290162,16.23993284702301
2000-10-23,60.87464366093167,A,23.408260345458984,22.49624557495117,21.740038299560545,22.391591548919678,21.7659476852417,20.105284566879273,16.295336656570434
2000-10-24,61.44487715383465,A,23.294252395629883,22.937051391601564,21.975640296936035,22.38414373397827,21.80538604736328,20.158079309463503,16.35429208755493
2000-10-25,61.71498722235543,A,23.56027030944824,23.263857269287108,22.18084297180176,22.363244438171385,21.850901985168456,20.211650018692016,16.412891449928285
2000-10-26,61.60323717730623,A,23.294252395629883,23.324658203125,22.469646072387697,22.319544124603272,21.88352310180664,20.270098009109496,16.470160722732544
2000-10-27,61.68868837618663,A,23.864255905151367,23.484258270263673,22.76604881286621,22.319544124603272,21.931331443786622,20.337260999679565,16.52934326648712
2000-10-30,61.86170969987723,A,24.70026969909668,23.742660140991212,23.11945285797119,22.36894483566284,22.00116226196289,20.41316107749939,16.592705879211426
2000-10-31,61.891476046834235,A,23.864255905151367,23.856660842895508,23.396856117248536,22.422145462036134,22.061090202331542,20.480324068069457,16.653387269973756
2000-11-01,62.01309124701566,A,24.20626640319824,23.985860061645507,23.62485866546631,22.494346046447752,22.13088794708252,20.54751534461975,16.717652125358583
2000-11-02,62.33259907324318,A,24.58626365661621,24.244262313842775,23.784460258483886,22.598847103118896,22.209800567626953,20.623406019210815,16.78531578063965
2000-11-03,62.275171916197046,A,23.7502555847168,24.22146224975586,23.852860260009766,22.70334815979004,22.27502300262451,20.690559720993043,16.850110821723938
2000-11-06,61.81584529057818,A,23.294252395629883,23.9402587890625,23.841459465026855,22.790748882293702,22.337942237854005,20.748630857467653,16.91356255531311
2000-11-07,61.73289346802727,A,23.712255477905277,23.90985870361328,23.883259773254395,22.929450035095215,22.408464241027833,20.81540455818176,16.978167595863344
2000-11-08,61.60726316274403,A,23.82625389099121,23.833856201171876,23.90985813140869,23.045350551605225,22.47596378326416,20.88934826850891,17.045216102600097
2000-11-09,61.330293971710944,A,23.598257064819336,23.6362548828125,23.940258598327638,23.204952335357667,22.52223945617676,20.965157670974733,17.11224871635437
2000-11-10,61.52402158281901,A,24.39626693725586,23.765457153320312,23.993459701538086,23.379754257202148,22.589020195007325,21.047062788009644,17.183646078109742
2000-11-13,61.77284336491811,A,23.864255905151367,23.879457855224608,23.909858322143556,23.514655590057373,22.6451607131958,21.127039737701416,17.25275809764862
2000-11-14,61.9261931556357,A,24.28226661682129,23.99346008300781,23.951659393310546,23.67425775527954,22.708146629333495,21.209312381744386,17.324896898269653
2000-11-15,62.07631113085088,A,24.358259201049805,24.09986114501953,23.966858673095704,23.795858669281007,22.79083118438721,21.287012405395508,17.398914451599122
2000-11-16,62.18164611905801,A,24.20626640319824,24.221463012695313,23.928858947753906,23.856659603118896,22.8674462890625,21.359405250549315,17.47367082118988
2000-11-17,62.03653088211079,A,24.320261001586918,24.206261825561523,23.98585948944092,23.91935987472534,22.930434494018556,21.432938041687013,17.550495944023133
2000-11-20,61.94938098731899,A,23.788257598876957,24.19106216430664,24.035260009765626,23.93835973739624,22.98202507019043,21.501150798797607,17.624661049842835
2000-11-21,61.655038123802136,A,23.712255477905277,24.077059936523437,24.035260009765626,23.95925989151001,23.02755081176758,21.568603534698486,17.697696747779847
2000-11-22,61.20285992778082,A,23.33225440979004,23.871858978271483,23.985860061645507,23.9478590965271,23.060174674987792,21.63490732192993,17.760027089118957
2000-11-23,60.85040318865378,A,23.33225440979004,23.697056579589844,23.95925979614258,23.949759197235107,23.092798538208008,21.697423973083495,17.819734559059142
2000-11-24,60.49661835967718,P,23.598257064819336,23.55265579223633,23.879458808898924,23.936459255218505,23.127712326049803,21.756919708251953,17.883020219802855
2000-11-27,60.16937700945291,P,23.256256103515625,23.446255493164063,23.81865882873535,23.864258575439454,23.15351364135742,21.81072305679321,17.944595875740053
2000-11-28,60.00854942976752,P,23.56027030944824,23.415858459472656,23.746459197998046,23.849059295654296,23.176306343078615,21.8641579246521,18.01012714385986
2000-11-29,60.202156032835624,P,24.20626640319824,23.590660858154298,23.731259918212892,23.849059295654296,23.21807830810547,21.916856994628905,18.08019980430603
2000-11-30,60.29324748583954,P,24.01625633239746,23.72746124267578,23.712258911132814,23.820558929443358,23.23484146118164,21.968413467407228,18.148947701454162
2000-12-01,60.346829604537106,P,23.864255905151367,23.780661010742186,23.666658401489258,23.82625894546509,23.24250476837158,22.01579885482788,18.218059720993043
2000-12-04,60.62796908888731,A,24.092267990112305,23.947863388061524,23.697059440612794,23.86615972518921,23.271392402648925,22.066600399017332,18.28756238937378
2000-12-05,60.99258404869189,A,24.928258895874023,24.22146110534668,23.818659782409668,23.926959896087645,23.301093406677246,22.131442794799806,18.358622131347655
2000-12-06,61.1540997981344,A,24.96627426147461,24.373462677001953,23.982061767578124,23.983960914611817,23.32085376739502,22.199316539764403,18.432682194709777
2000-12-07,61.487079530397615,A,25.23227882385254,24.616667175292967,24.172064208984374,24.065662002563478,23.342134170532226,22.264169368743897,18.509383687973024
2000-12-08,62.18493183895112,A,26.48628234863281,25.141072463989257,24.460866737365723,24.170162773132326,23.394574699401854,22.34042610168457,18.59235519886017
2000-12-11,62.69756559222347,A,26.18229484558105,25.55907783508301,24.753470611572265,24.28606472015381,23.44397548675537,22.420460052490235,18.67624231815338
2000-12-12,62.79699590468103,A,25.53627586364746,25.680681228637695,24.951071166992186,24.348765182495118,23.49869613647461,22.486837978363038,18.75989691734314
2000-12-13,62.506888799809275,A,24.320261001586918,25.551478576660156,24.962470626831056,24.346865272521974,23.52985626220703,22.528179035186767,18.83728407382965
2000-12-14,61.903597999730955,A,23.712255477905277,25.247473907470702,24.932070541381837,24.322164726257324,23.55417652130127,22.542988624572754,18.910132417678835
2000-12-15,60.792711704043796,A,23.14225578308105,24.57866859436035,24.859870529174806,24.263264465332032,23.583816947937013,22.559294147491457,18.980505456924437
2000-12-18,59.96780993888222,P,24.01625633239746,24.145460891723634,24.85226936340332,24.274664402008057,23.63321731567383,22.58168857574463,19.055810556411743
2000-12-19,59.15144791879604,P,22.876256942749023,23.613457107543944,24.64706916809082,24.232864475250246,23.67197780609131,22.602908535003664,19.125415658950807
2000-12-20,58.75875646509535,P,22.49624252319336,23.248653411865234,24.400065994262697,24.19106388092041,23.691737785339356,22.63017526626587,19.191621909141542
2000-12-21,59.19721643954518,P,24.62426376342773,23.431055068969727,24.339264488220216,24.255664348602295,23.7760986328125,22.673420066833497,19.261911082267762
2000-12-22,59.77232975692721,P,24.58626365661621,23.719856643676756,24.149262619018554,24.30506467819214,23.8498193359375,22.714012565612794,19.33369638442993
2000-12-25,60.02694932693745,P,24.58626365661621,23.83385810852051,23.98965950012207,24.371565055847167,23.918220024108887,22.751196613311766,19.406980485916137
2000-12-26,60.85402672095117,A,25.498273849487305,24.358261489868163,23.985859298706053,24.46846523284912,24.006381034851074,22.79598575592041,19.479953575134278
2000-12-27,61.88596373667829,A,25.99685859680176,25.058384704589844,24.153519058227538,24.557994842529297,24.0877933883667,22.855986366271974,19.55673101902008
2000-12-28,62.15455507155809,A,26.11122703552246,25.35577735900879,24.39341621398926,24.662743377685548,24.15021297454834,22.913343524932863,19.631270089149474
2000-12-29,62.44062641451751,A,25.88251495361328,25.615027618408202,24.66744213104248,24.763656330108642,24.206538162231446,22.96538366317749,19.703728861808777
2001-01-01,62.7002767439933,A,25.88251495361328,25.874277877807618,24.854067993164062,24.85316867828369,24.25602325439453,23.010985469818117,19.777686433792113
2001-01-02,62.3848209057201,A,25.15825843811035,25.806274795532225,25.082268142700194,24.86466865539551,24.29330337524414,23.04934471130371,19.846523923873903
2001-01-03,61.5123927168261,A,24.014694213867188,25.40984191894531,25.23411331176758,24.817089653015138,24.30239185333252,23.07664691925049,19.909311952590944
2001-01-04,60.292096680753986,A,22.718664169311523,24.731329345703124,25.043553352355957,24.691408920288087,24.29088008880615,23.087201595306396,19.959778208732605
2001-01-05,59.153244152854654,P,23.137977600097656,24.182421875,24.8987247467041,24.523993682861327,24.276354522705077,23.10384298324585,20.006499423980713
2001-01-08,58.132724266761954,P,23.290454864501957,23.664009857177735,24.769143867492676,24.379401683807373,24.248158226013185,23.124660243988036,20.055113644599913
2001-01-09,57.16446193119631,P,22.26125144958496,23.084608459472655,24.44544162750244,24.215650463104247,24.216098136901856,23.1385941696167,20.100654706954955
2001-01-10,56.61853543370791,P,22.185014724731445,22.71867256164551,24.06425724029541,24.108888149261475,24.17567310333252,23.15328052520752,20.14581458568573
2001-01-11,56.65034373230143,P,21.956296920776367,22.566199111938477,23.648764228820802,24.02109022140503,24.123073768615722,23.166437168121337,20.192092108726502
2001-01-12,56.47792567097597,P,21.232046127319336,22.185012817382812,23.183717346191408,23.925579738616943,24.072709579467773,23.173866291046142,20.23418306350708
2001-01-15,56.24603744509178,P,21.232046127319336,21.773331069946288,22.718670463562013,23.786369228363036,24.031465454101564,23.184703845977783,20.275143399238587
2001-01-16,56.61888233813736,P,22.185014724731445,21.758083724975585,22.42134609222412,23.751807117462157,24.000920639038085,23.204692440032957,20.32275297164917
2001-01-17,56.76300337369387,P,21.42263412475586,21.60560760498047,22.162140083312988,23.698126697540282,23.95284824371338,23.21440601348877,20.36485465526581
2001-01-18,57.05461704546568,P,22.26125144958496,21.666598510742187,22.116398811340332,23.579976081848145,23.926108131408693,23.224173793792726,20.40983040809631
