Date,GRADE,GPS,XEL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-01-31,56.52347642398808,A,6.259023189544678,6.208275413513183,6.203200435638427,6.12792272567749,6.087747707366943,5.912845745086671,5.671722419261933
1995-02-01,56.55205692205451,A,6.225192546844482,6.218425369262695,6.2065839767456055,6.138918328285217,6.092240657806396,5.920782794952394,5.675805213451386
1995-02-02,56.629798356806965,A,6.2421064376831055,6.2353414535522464,6.211658906936646,6.149914002418518,6.097071886062622,5.928232607841493,5.680456919670105
1995-02-03,56.63732326008124,A,6.275938987731934,6.2454907417297365,6.218425035476685,6.163446927070618,6.102913188934326,5.936348934173585,5.684712724685669
1995-02-06,56.65295049668901,A,6.275938987731934,6.255640029907227,6.22349967956543,6.17613422870636,6.106420965194702,5.94430118083954,5.689210700988769
1995-02-07,56.65280332966532,A,6.292859077453613,6.262407207489014,6.235341310501099,6.188821601867676,6.111933898925781,5.952914896011354,5.693954722881317
1995-02-08,56.654796241779074,A,6.2421064376831055,6.265789985656738,6.242107677459717,6.199817276000976,6.1164317798614505,5.960692896842958,5.6982835364341735
1995-02-09,56.59271289113381,A,6.191357135772705,6.255640125274658,6.245490789413452,6.209121108055115,6.1212481498718265,5.967635216712953,5.702277872562409
1995-02-10,56.45686754372261,A,6.157526016235352,6.231957530975341,6.238724136352539,6.214195823669433,6.12338770866394,5.973911023139955,5.706345229148865
1995-02-13,56.280127559420066,A,6.106778621673584,6.1981254577636715,6.226882743835449,6.212504315376282,6.12417896270752,5.979187083244325,5.710481741428375
1995-02-14,56.07764208878808,P,6.140608787536621,6.167675399780274,6.215041303634644,6.209120869636536,6.123646631240844,5.98475480079651,5.715191042423248
1995-02-15,56.009678134385375,P,6.191357135772705,6.157525539398193,6.211657762527466,6.209120869636536,6.12479600906372,5.99066327571869,5.721042079925537
1995-02-16,55.98750540998379,P,6.191357135772705,6.157525539398193,6.206582832336426,6.209120869636536,6.126945419311523,5.996738476753236,5.726328048706055
1995-02-17,55.99510458410807,P,6.157526016235352,6.157525539398193,6.194741535186767,6.206583285331726,6.128084936141968,6.001975293159486,5.731444861888885
1995-02-20,56.071323469058306,P,6.157526016235352,6.167675018310547,6.182900238037109,6.203199958801269,6.1285576915740965,6.007378783226014,5.7367230939865115
1995-02-21,56.125158552155646,P,6.174442768096924,6.174441814422607,6.171058607101441,6.203199958801269,6.127035303115845,6.012951440811158,5.741682302951813
1995-02-22,56.11167571039933,P,6.208277702331543,6.177825927734375,6.167675733566284,6.204891705513001,6.126856260299682,6.01869577407837,5.74656849861145
1995-02-23,56.10327024461108,P,6.191357135772705,6.177825927734375,6.167675733566284,6.206583261489868,6.128672399520874,6.024270901679994,5.751289365291595
1995-02-24,56.1263485321723,P,6.174442768096924,6.18120927810669,6.169367408752441,6.20404577255249,6.1301502513885495,6.030010232925415,5.755925660133362
1995-02-27,56.104589164923816,P,6.1236958503723145,6.174443244934082,6.1710591316223145,6.198970937728882,6.1306131649017335,6.035075421333313,5.760550396442413
1995-02-28,56.07165891975373,P,6.1236958503723145,6.16429386138916,6.169367837905884,6.192204570770263,6.131409349441529,6.039307250976562,5.7650136828422545
1995-03-01,55.90150291961521,P,6.02219295501709,6.127076911926269,6.152451419830323,6.182054591178894,6.129508743286133,6.042690715789795,5.768727266788483
1995-03-02,55.70784062790646,P,6.005280494689941,6.089861583709717,6.1338437557220455,6.170213294029236,6.128603391647339,6.04573839187622,5.772033395767212
1995-03-03,55.483054902958266,P,5.954527378082275,6.045878505706787,6.113543891906739,6.154142713546753,6.127349691390991,6.047778472900391,5.7752472066879275
1995-03-06,55.26945787308561,P,5.920693397521973,6.005278015136719,6.089860630035401,6.136380434036255,6.125419311523437,6.049146823883056,5.778291847705841
1995-03-07,55.013971125059925,P,5.853033542633057,5.9511455535888675,6.057719707489014,6.114389157295227,6.121469020843506,6.049838576316834,5.781159634590149
1995-03-08,54.91180092255029,P,5.869950294494629,5.920697021484375,6.023886966705322,6.095781350135804,6.118523778915406,6.050199451446534,5.784112005233765
1995-03-09,54.7714896669391,P,5.802285671234131,5.880098056793213,5.984979820251465,6.076327776908874,6.114558591842651,6.0490502786636355,5.786806795597077
1995-03-10,54.771674936124036,P,5.886865139007568,5.866565608978272,5.956222057342529,6.062794733047485,6.113205347061157,6.049080271720886,5.789763040542603
1995-03-13,54.82499311190545,P,5.90377950668335,5.863182830810547,5.9342304229736325,6.0526447772979735,6.112190389633179,6.049446086883545,5.79240021944046
1995-03-14,54.93714318663185,P,5.886865139007568,5.869949150085449,5.910547351837158,6.039957594871521,6.110160388946533,6.049976110458374,5.794791376590728
1995-03-15,55.007650438226705,P,5.886865139007568,5.873332118988037,5.897014570236206,6.024732995033264,6.107792081832886,6.050506134033203,5.79694036245346
1995-03-16,55.20802776294886,P,5.954527378082275,5.903780460357666,5.891939258575439,6.012891507148742,6.106438770294189,6.051379427909851,5.799508378505707
1995-03-17,55.232125821235364,P,5.886865139007568,5.903780460357666,5.885173034667969,5.999358463287353,6.104070463180542,6.050742692947388,5.801818814277649
1995-03-20,55.21299709251823,P,5.869950294494629,5.897014617919922,5.880098724365235,5.984979677200317,6.101025609970093,6.050270166397095,5.8040446758270265
1995-03-21,55.21708248542737,P,5.869950294494629,5.893631649017334,5.881790399551392,5.969755053520203,6.097642383575439,6.050131011009216,5.806270537376403
1995-03-22,55.161826343779786,B,5.802285671234131,5.876715755462646,5.875023937225341,5.949455451965332,6.09324423789978,6.049481887817382,5.808319516181946
1995-03-23,55.05821956930862,B,5.836118221282959,5.853033924102784,5.878407192230225,5.931693506240845,6.089860992431641,6.049004411697387,5.810537657737732
1995-03-24,55.089416801267625,B,5.886865139007568,5.853033924102784,5.878407192230225,5.917314624786377,6.086477661132813,6.049701118469239,5.813413157463073
1995-03-27,55.155545139402875,B,5.920693397521973,5.863182544708252,5.880098581314087,5.90716450214386,6.08207935333252,6.049902701377869,5.816619243621826
1995-03-28,55.183802063617826,B,5.90377950668335,5.869948387145996,5.881790018081665,5.896168684959411,6.075989389419556,6.049601774215699,5.819821503162384
1995-03-29,55.32022592060796,A,5.920693397521973,5.893629932403565,5.8851728439331055,5.891093707084655,6.070576114654541,6.049970049858093,5.822866144180298
1995-03-30,55.427486353022495,A,5.937615394592285,5.91392936706543,5.883481645584107,5.887710452079773,6.065501279830933,6.050840902328491,5.82591466665268
1995-03-31,55.495040336191444,A,5.954527378082275,5.927461814880371,5.890247869491577,5.887710452079773,6.060426273345947,6.051880874633789,5.829128477573395
1995-04-03,55.51842067849148,A,5.924992561340332,5.928321647644043,5.895752096176148,5.887925410270691,6.054422273635864,6.052292141914368,5.832678978443146
1995-04-04,55.69007961052597,A,6.045205593109131,5.956606864929199,5.913277626037598,5.897534012794495,6.051837530136108,6.054072217941284,5.836588368415833
1995-04-05,55.81241597398247,A,6.045205593109131,5.9815093040466305,5.937569618225098,5.9062967777252195,6.049252786636353,6.055352244377136,5.840417015552521
1995-04-06,55.98884773318452,A,6.096731185913086,6.013332462310791,5.96363091468811,5.921019053459167,6.048036890029907,6.057814254760742,5.844422590732575
1995-04-07,56.129932556409095,A,6.131077766418457,6.048642539978028,5.988052177429199,5.933229684829712,6.046154594421386,6.060286374092102,5.848248724937439
1995-04-10,56.23922090609711,A,6.079558849334717,6.079555797576904,6.0039387226104735,5.942018651962281,6.043241920471192,6.061743240356446,5.8518172645568844
1995-04-11,56.18472498299883,A,6.062385559082031,6.0829917907714846,6.019799327850341,5.950794672966003,6.039309167861939,6.0635284376144405,5.855299937725067
1995-04-12,56.091990289580764,A,6.028036594390869,6.079557991027832,6.030533647537231,5.957853245735168,6.035366048812866,6.063803353309631,5.858692922592163
1995-04-13,55.9325540361441,A,6.045205593109131,6.069252872467041,6.041292667388916,5.962387156486511,6.031428031921386,6.064249958992004,5.862089695930481
1995-04-14,55.77631249929956,A,6.045205593109131,6.052078437805176,6.050360488891601,5.970304179191589,6.02681336402893,6.064863276481629,5.86524032831192
1995-04-17,55.655242015170096,A,6.0108561515808105,6.038337898254395,6.058946847915649,5.977349472045899,6.021511707305908,6.063966336250306,5.868465354442597
1995-04-18,55.57476832279887,A,6.028036594390869,6.031468105316162,6.057229948043823,5.98525378704071,6.016215257644653,6.064074578285218,5.871612198352814
1995-04-19,55.55069289348418,A,6.028036594390869,6.031468105316162,6.055513048171997,5.9965413331985475,6.011933860778808,6.06418282032013,5.874430849552154
1995-04-20,55.54564267004653,A,6.045205593109131,6.031468105316162,6.050360488891601,6.006995701789856,6.009010829925537,6.065129489898681,5.877089216709137
1995-04-21,55.514585866164516,P,6.028036594390869,6.028034305572509,6.040056371688843,6.014054274559021,6.006421041488648,6.064904375076294,5.879579672813415
1995-04-24,55.56406244891354,A,6.079558849334717,6.041774845123291,6.040056371688843,6.021997547149658,6.00587664604187,6.065027804374695,5.88224570274353
1995-04-25,55.57950345149563,C,6.062385559082031,6.048644638061523,6.040056371688843,6.029927849769592,6.004312181472779,6.063979406356811,5.884743824005127
1995-04-26,55.60135334028336,C,6.079558849334717,6.058949089050293,6.045208597183228,6.0378711223602295,6.002076215744019,6.06343611240387,5.887573957443237
1995-04-27,55.61737638452444,C,6.079558849334717,6.06581974029541,6.048643922805786,6.044968295097351,5.999840250015259,6.063392834663391,5.8905681800842284
1995-04-28,55.66459927861809,C,6.079558849334717,6.07612419128418,6.0520792484283445,6.051219868659973,5.9982809066772464,6.063182921409607,5.893152167797089
1995-05-01,55.77249036069307,C,6.216949462890625,6.103602313995362,6.072688579559326,6.065817713737488,5.999469375610351,6.064013533592224,5.896587188243866
1995-05-02,55.896119809629475,C,6.234121799468994,6.1379495620727536,6.093297100067138,6.075263524055481,6.000662956237793,6.063849129676819,5.900026032924652
1995-05-03,56.01970259097239,A,6.268469333648682,6.175731658935547,6.11734037399292,6.086426711082458,6.0018667888641355,6.064361524581909,5.903472516536713
1995-05-04,56.156358828645104,A,6.268469333648682,6.21351375579834,6.139666748046875,6.095013618469238,6.003409032821655,6.066040716171265,5.907247202396393
1995-05-05,56.25572107767976,A,6.234121799468994,6.244426345825195,6.160275268554687,6.100165820121765,6.004602613449097,6.067376432418823,5.910357847213745
1995-05-08,56.285302420344856,A,6.33716344833374,6.268469142913818,6.1860357284545895,6.113046050071716,6.008871965408325,6.069742565155029,5.9134914326667785
1995-05-09,56.26736725594919,A,6.268469333648682,6.275338649749756,6.206644105911255,6.1233502388000485,6.011767435073852,6.0715883922576905,5.916117444038391
1995-05-10,56.24787230618338,A,6.285642623901367,6.278773307800293,6.22725248336792,6.136230540275574,6.017036428451538,6.0732725858688354,5.918911371231079
1995-05-11,56.21481225431285,A,6.268469333648682,6.278773307800293,6.246143531799317,6.147393727302552,6.022300205230713,6.075451798439026,5.921947607994079
1995-05-12,56.26302048306408,A,6.285642623901367,6.289077472686768,6.266751909255982,6.159415578842163,6.028922510147095,6.078136100769043,5.925233812332153
1995-05-15,56.22060203837557,A,6.285642623901367,6.278773307800293,6.273621225357056,6.173154902458191,6.036221494674683,6.08082040309906,5.9286020612716674
1995-05-16,56.31712380102635,A,6.354339122772217,6.295947265625,6.285642957687378,6.189470028877258,6.046247606277466,6.083858313560486,5.932149708271027
1995-05-17,56.34140071765609,A,6.302821159362793,6.299382972717285,6.289078140258789,6.203209257125854,6.054905023574829,6.086714401245117,5.935603849887848
1995-05-18,56.35334682585312,A,6.268469333648682,6.299382972717285,6.289078140258789,6.214372444152832,6.06422869682312,6.089393644332886,5.939132390022277
1995-05-19,56.2623017959161,A,6.19977617263794,6.282209682464599,6.285643577575684,6.222959423065186,6.070486917495727,6.091846132278443,5.942317464351654
1995-05-22,56.15460160766539,P,6.165425777435303,6.258166313171387,6.26846981048584,6.227252769470215,6.075719842910766,6.093955116271973,5.945494866371154
1995-05-23,55.95551904407327,P,6.165425777435303,6.220383644104004,6.258165454864502,6.232404780387879,6.081291055679321,6.0957257223129275,5.948179986476898
1995-05-24,55.84463431788085,P,6.19977617263794,6.199774646759034,6.249578809738159,6.238415646553039,6.087549276351929,6.097670679092407,5.951036858558655
1995-05-25,55.83739072222502,P,6.285642623901367,6.203209304809571,6.251296138763427,6.248719835281372,6.09417158126831,6.10030517578125,5.954815344810486
1995-05-26,55.911094431511565,P,6.285642623901367,6.220382595062256,6.251296138763427,6.259024024009705,6.102147130966187,6.103108797073364,5.958265650272369
1995-05-29,56.03923022384672,P,6.285642623901367,6.244425964355469,6.251296138763427,6.262458682060242,6.110460977554322,6.105743293762207,5.962126202583313
1995-05-30,56.27521286733835,A,6.405861854553223,6.292513179779053,6.256448411941529,6.271045684814453,6.1211792087554935,6.1094107961654665,5.966505784988403
1995-05-31,56.568982004667696,A,6.508907318115234,6.3543394088745115,6.277057027816772,6.283067584037781,6.135311641693115,6.114277939796448,5.971154458522797
1995-06-01,56.664424859766314,A,6.405861854553223,6.3783832550048825,6.290796279907227,6.289937210083008,6.14670651435852,6.1182837533950805,5.9754520034790035
1995-06-02,56.79818198670256,A,6.474554061889648,6.416165542602539,6.318274068832397,6.301958823204041,6.158460292816162,6.1224689769744876,5.97960072517395
1995-06-05,56.9160092451954,A,6.474554061889648,6.453947830200195,6.349186897277832,6.308828353881836,6.169537506103516,6.125808429718018,5.983995587825775
1995-06-06,56.86005203136614,A,6.42303466796875,6.457382392883301,6.374947786331177,6.316556620597839,6.179922609329224,6.1279559993743895,5.987722616195679
1995-06-07,56.629175584548285,A,6.371512413024902,6.429903411865235,6.392121410369873,6.320850110054016,6.188938989639282,6.129757552146912,5.991192033290863
1995-06-08,56.49074008276006,A,6.33716344833374,6.416163730621338,6.3972734928131105,6.324284815788269,6.196929950714111,6.131215615272522,5.9947358417510985
1995-06-09,56.12426942828162,A,6.165425777435303,6.354338073730469,6.385251808166504,6.318273973464966,6.201147918701172,6.1307870960235595,5.997667107582092
1995-06-12,55.90059213215497,A,6.302821159362793,6.319991493225098,6.386969661712646,6.319132900238037,6.208704490661621,6.131563382148743,6.001285350322723
1995-06-13,55.782503785122,A,6.354339122772217,6.306252384185791,6.381817388534546,6.319132900238037,6.214887161254882,6.133362345695495,6.005325281620026
1995-06-14,55.71529019413847,P,6.319993495941162,6.295948600769043,6.362926006317139,6.319991517066955,6.220382919311524,6.134817852973938,6.0091934847831725
1995-06-15,55.668917303010964,P,6.302821159362793,6.2890801429748535,6.352621936798096,6.321709108352661,6.224504718780517,6.136270804405212,6.012811727523804
1995-06-16,55.79989670280478,P,6.268469333648682,6.309688854217529,6.332013463973999,6.325143766403198,6.227252550125122,6.136703572273254,6.016586413383484
1995-06-19,55.840891507841526,P,6.319993495941162,6.313123321533203,6.31655740737915,6.332872152328491,6.232061243057251,6.137651581764221,6.021110985279083
1995-06-20,55.83568190886828,P,6.302821159362793,6.302819728851318,6.304536056518555,6.339741921424865,6.236869955062867,6.138089561462403,6.025467653274536
1995-06-21,55.88077271046965,A,6.302821159362793,6.299385261535645,6.297666931152344,6.344894170761108,6.2423656463623045,6.138865847587585,6.029824321269989
1995-06-22,56.047108320484405,A,6.457380771636963,6.330297183990479,6.309688663482666,6.3534810781478885,6.2506091499328615,6.141018590927124,6.034625599384308
1995-06-23,56.16934433368749,A,6.371512413024902,6.350905799865723,6.330297327041626,6.357774567604065,6.257135286331176,6.141974325180054,6.039161629676819
1995-06-26,56.158170872253216,A,6.302821159362793,6.3474713325500485,6.330297327041626,6.358633494377136,6.262974586486816,6.142243146896362,6.04327216386795
1995-06-27,56.19791340503841,A,6.354339122772217,6.357774925231934,6.330297327041626,6.356057357788086,6.269500637054444,6.142857947349548,6.047886421680451
1995-06-28,56.24177619169409,A,6.388688564300537,6.374948406219483,6.337166833877563,6.350046420097351,6.276713676452637,6.144323768615723,6.05250833272934
1995-06-29,56.07444739849893,A,6.319993495941162,6.347470951080322,6.338884067535401,6.345753002166748,6.282209434509277,6.145610132217407,6.05662267446518
1995-06-30,55.98227854057526,P,6.33716344833374,6.34060115814209,6.345753479003906,6.338883471488953,6.288391971588135,6.147406506538391,6.0606587648391725
1995-07-03,55.98671321846394,P,6.33716344833374,6.347469615936279,6.347470474243164,6.332013940811157,6.293544063568115,6.149710354804992,6.064448719024658
1995-07-04,55.95836904869123,P,6.33716344833374,6.344034481048584,6.350904703140259,6.327720379829406,6.299039621353149,6.151675901412964,6.068215351104737
1995-07-05,55.92523435230638,P,6.371512413024902,6.340599250793457,6.3577738285064695,6.327720379829406,6.3048786926269536,6.153477454185486,6.072070364952087
1995-07-06,56.03555685711995,A,6.440207481384277,6.36464204788208,6.356056499481201,6.332872581481934,6.312091665267944,6.155965957641602,6.076352217197418
1995-07-07,56.06372960170915,A,6.354339122772217,6.368077182769776,6.354339170455932,6.3423182487487795,6.317587270736694,6.15793408870697,6.079954690933228
1995-07-10,56.00616049945908,A,6.285642623901367,6.357773017883301,6.35262131690979,6.341459321975708,6.318961133956909,6.15921525478363,6.083297019004822
1995-07-11,55.84440638031909,P,6.188028812408447,6.3279460906982425,6.335990285873413,6.333143806457519,6.318039274215698,6.1593511152267455,6.086151278018951
1995-07-12,55.738085296620625,P,6.292619705200195,6.312167549133301,6.326383399963379,6.331775116920471,6.318522281646729,6.160194535255432,6.089445154666901
1995-07-13,55.55572573442297,P,6.27518367767334,6.279162788391114,6.321902418136597,6.330393242835998,6.318656568527222,6.161032800674438,6.092651851177216
1995-07-14,55.43757699232669,P,6.257754802703857,6.259845924377442,6.313961553573608,6.329857516288757,6.319129228591919,6.161865921020508,6.095938076972962
1995-07-17,55.372569079095435,P,6.222891807556152,6.247295761108399,6.302534389495849,6.325002431869507,6.316843795776367,6.162857880592346,6.098966650962829
1995-07-18,55.393330142003514,P,6.170600414276123,6.243810081481934,6.285878086090088,6.3183913946151735,6.314886417388916,6.163326926231385,6.101317088603974
1995-07-19,55.334195788136704,P,6.188028812408447,6.222891902923584,6.267529726028442,6.312651777267456,6.312934141159058,6.164985284805298,6.1038380002975465
1995-07-20,55.217750431295286,P,6.135736465454102,6.195002460479737,6.237082624435425,6.296569561958313,6.310279483795166,6.1662898445129395,6.10601411819458
1995-07-21,55.09591970764718,P,6.118307113647461,6.167112922668457,6.21347942352295,6.283909296989441,6.306932773590088,6.167927641868591,6.107853057384491
1995-07-24,55.082858082935594,P,6.170600414276123,6.156654644012451,6.2019752025604244,6.277298259735107,6.304631929397583,6.170426712036133,6.109786767959594
1995-07-25,55.161323555674166,P,6.222891807556152,6.167112922668457,6.205461502075195,6.270725893974304,6.302002983093262,6.174125294685364,6.111981935501099
1995-07-26,55.24796915969889,P,6.257754802703857,6.181058120727539,6.201975011825562,6.26417920589447,6.301101655960083,6.178003339767456,6.114101395606995
1995-07-27,55.419067531834656,P,6.240322113037109,6.201975250244141,6.198488855361939,6.260195636749268,6.300538711547851,6.182383704185486,6.11571699142456
1995-07-28,55.52377055868294,P,6.170600414276123,6.212433910369873,6.189773416519165,6.251867485046387,6.2999551963806155,6.185221056938172,6.117150664329529
1995-07-31,55.54987226169779,P,6.170600414276123,6.212433910369873,6.184544277191162,6.243539333343506,6.3000586891174315,6.187889266014099,6.118667676448822
1995-08-01,55.54154088622516,P,6.205460548400879,6.208947658538818,6.1880302906036375,6.236954188346862,6.300859384536743,6.191075220108032,6.120525665283203
1995-08-02,55.46123808022131,P,6.153170585632324,6.188030815124511,6.184544467926026,6.226037096977234,6.299927272796631,6.1937382745742795,6.122122204303741
1995-08-03,55.36744847364696,P,6.170600414276123,6.174086475372315,6.188030862808228,6.2125567436218265,6.297626428604126,6.195899004936218,6.123639216423035
1995-08-04,55.30918142879499,P,6.118307113647461,6.163627815246582,6.188030862808228,6.200755143165589,6.294279718399048,6.198213424682617,6.1244780588150025
1995-08-07,55.32265630314462,P,6.188028812408447,6.167113494873047,6.18977370262146,6.195874452590942,6.2923274421691895,6.201394209861755,6.125832188129425
1995-08-08,55.22257961999588,P,6.118307113647461,6.149682807922363,6.179315233230591,6.192388367652893,6.286576347351074,6.203877778053283,6.12700439453125
1995-08-09,55.17927139297172,P,6.118307113647461,6.142710113525391,6.165370464324951,6.1836727380752565,6.278764343261718,6.207037992477417,6.1282599401474
1995-08-10,55.14778501119469,P,6.118307113647461,6.132251453399658,6.153168964385986,6.175828909873962,6.273013248443603,6.209859881401062,6.129432146549225
1995-08-11,55.15614156398079,P,6.118307113647461,6.132251453399658,6.14793963432312,6.168856525421143,6.265888309478759,6.212174301147461,6.130937709808349
1995-08-14,55.03673350560883,P,6.083440780639648,6.111333847045898,6.139223670959472,6.161883974075318,6.25806604385376,6.213801774978638,6.131852238178253
1995-08-15,55.019222278398246,P,6.083440780639648,6.104360580444336,6.12702169418335,6.157525992393493,6.251274166107177,6.215598387718201,6.13260008096695
1995-08-16,55.09442320900488,P,6.153170585632324,6.111333274841309,6.12702169418335,6.155783081054688,6.246907329559326,6.217923159599304,6.133946604728699
1995-08-17,55.12389257659129,P,6.100872039794922,6.107846260070801,6.120048856735229,6.1540398597717285,6.24218150138855,6.219555726051331,6.1351983141899105
1995-08-18,55.14884475470512,P,6.083440780639648,6.100872993469238,6.116562223434448,6.152296543121338,6.240541801452637,6.220844860076904,6.136362867355347
1995-08-21,55.28176333465112,P,6.170600414276123,6.118304920196533,6.1148193836212155,6.152296543121338,6.2378973865509035,6.223300938606262,6.1377965402603145
1995-08-22,55.3317174427176,P,6.118307113647461,6.125278186798096,6.1148193836212155,6.147067308425903,6.233176746368408,6.224031953811646,6.139052085876465
1995-08-23,55.21360473480353,P,6.048577308654785,6.104359531402588,6.107846403121949,6.13660843372345,6.227748422622681,6.224065670967102,6.139708957672119
1995-08-24,55.120438485397905,P,6.013715744018555,6.086928272247315,6.097387266159058,6.125278115272522,6.221966314315796,6.223235516548157,6.140524885654449
1995-08-25,55.03726591474568,P,6.031149864196777,6.07647008895874,6.088671541213989,6.118305587768555,6.2172199249267575,6.22223623752594,6.141261305809021
1995-08-28,54.89754665565241,B,6.048577308654785,6.052065467834472,6.085185194015503,6.112204432487488,6.21179160118103,6.22192642211914,6.141834831237793
1995-08-29,54.789022904485925,B,5.996287345886231,6.027661514282228,6.076469850540162,6.101745772361755,6.205660924911499,6.2212654399871825,6.142396938800812
1995-08-30,54.736760685567894,B,5.961425304412842,6.0102311134338375,6.057295322418213,6.092158508300781,6.1988330078125,6.2205993270874025,6.1422013401985165
1995-08-31,54.67340036030968,B,5.943994045257568,5.996286773681641,6.041607522964478,6.0808281898498535,6.188565273284912,6.219587211608887,6.141918585300446
1995-09-01,54.61895119796993,B,5.961425304412842,5.982341861724853,6.029405975341797,6.072984099388123,6.180363531112671,6.218749408721924,6.141806342601776
1995-09-04,54.54089315214594,B,5.961425304412842,5.964911460876465,6.008488464355469,6.0616539239883425,6.173535614013672,6.218255100250244,6.141110718250275
1995-09-05,54.52483995174092,B,5.961425304412842,5.9579390525817875,5.992800283432007,6.0538098335266115,6.165677337646485,6.217588987350464,6.14083178281784
1995-09-06,54.586951922212286,B,5.996287345886231,5.964911460876465,5.987571287155151,6.0477088451385494,6.1578293132781985,6.217271494865417,6.1407271575927735
1995-09-07,54.697649420598076,B,5.996287345886231,5.975370121002197,5.985828447341919,6.041607856750488,6.1513551902770995,6.216782312393189,6.140955901145935
1995-09-08,54.75337977733464,B,5.996287345886231,5.982342529296875,5.982342195510864,6.035506868362427,6.14453766822815,6.2164648199081425,6.140684597492218
1995-09-11,54.81739330819604,B,5.978855133056641,5.985828495025634,5.97536997795105,6.030277585983276,6.137371501922607,6.215457782745362,6.140242793560028
1995-09-12,54.86311495418867,B,5.996287345886231,5.992800903320314,5.97536997795105,6.025919914245606,6.130553979873657,6.214796800613403,6.139388103485107
1995-09-13,54.81534027888108,B,5.961425304412842,5.985828495025635,5.97536997795105,6.016332650184632,6.122352237701416,6.213615465164184,6.138525788784027
1995-09-14,54.780932486381666,B,5.996287345886231,5.985828495025635,5.980599308013916,6.011103415489197,6.1134738349914555,6.2127827501296995,6.138087792396545
1995-09-15,54.775048119761635,C,5.996287345886231,5.985828495025634,5.984085512161255,6.006745743751527,6.106312799453735,6.211950035095215,6.137566478252411
1995-09-18,54.82112745687386,C,6.048577308654785,5.999772930145264,5.992800712585449,6.000644588470459,6.101571493148803,6.210266313552856,6.137139923572541
1995-09-19,54.915724992624895,C,6.118307113647461,6.02417688369751,6.008488893508911,6.000644588470459,6.100177059173584,6.209108166694641,6.13647864818573
1995-09-20,55.08642018847947,C,6.153170585632324,6.062525939941406,6.024177217483521,6.0058742523193365,6.097388076782226,6.207955179214477,6.136158351898193
1995-09-21,55.278802928901165,C,6.205460548400879,6.104360580444336,6.045094537734985,6.015461492538453,6.095993614196777,6.207325091362,6.136682903766632
1995-09-22,55.46631997217917,C,6.205460548400879,6.1461952209472654,6.06601185798645,6.024177026748658,6.094947729110718,6.207038478851318,6.137207455635071
1995-09-25,55.63685886532639,C,6.240322113037109,6.18454418182373,6.092158555984497,6.033764266967774,6.095296335220337,6.206070065498352,6.137906315326691
1995-09-26,55.84346123349664,C,6.344910621643066,6.229864883422851,6.1270208835601805,6.051195430755616,6.098782539367676,6.206834478378296,6.139211435317993
1995-09-27,56.04551953918363,A,6.379769325256348,6.275184631347656,6.168855285644531,6.072112631797792,6.102617349624634,6.207775745391846,6.140524165630341
1995-09-28,56.258609957875336,A,6.457614421844482,6.325615406036377,6.2149879932403564,6.097793650627137,6.109054908752442,6.209667196273804,6.142559497356415
1995-09-29,56.43795085170725,A,6.422232627868652,6.368969821929932,6.257582521438598,6.120834016799927,6.115133419036865,6.211033096313477,6.14458459854126
1995-10-02,56.62831572554753,A,6.475306987762451,6.415966796875,6.300255489349365,6.146528100967408,6.121227550506592,6.212929739952087,6.1468750715255736
1995-10-03,56.728532937385154,A,6.546074867248535,6.456199645996094,6.343032264709473,6.175760579109193,6.12769121170044,6.21484709739685,6.149352705478668
1995-10-04,56.74076971255882,A,6.493003845214844,6.478846549987793,6.377015590667725,6.200596404075624,6.132396192550659,6.216748924255371,6.151731662750244
1995-10-05,56.67777762762436,A,6.510692119598389,6.489462089538574,6.407538747787475,6.2263166427612315,6.137803592681885,6.2191711521148685,6.154282398223877
1995-10-06,56.6596198441516,A,6.493003845214844,6.5036163330078125,6.436293077468872,6.251152467727661,6.144251661300659,6.222103428840637,6.15697478055954
1995-10-09,56.63686774102843,A,6.528386116027832,6.514232158660889,6.465099477767945,6.278629016876221,6.151407375335693,6.225733032226563,6.159844074249268
1995-10-10,56.60758693416127,A,6.581459999084473,6.521309185028076,6.488754415512085,6.3078876495361325,6.158927364349365,6.229893374443054,6.16280954837799
1995-10-11,56.68541264051972,A,6.616847991943359,6.546078014373779,6.5124622821807865,6.340658783912659,6.168200912475586,6.234064092636109,6.165867385864257
1995-10-12,56.682375364820416,A,6.5637688636779785,6.556693363189697,6.523077726364136,6.369032859802246,6.176064281463623,6.236845355033875,6.168575265407562
1995-10-13,56.73223272552989,A,6.616847991943359,6.5814621925354,6.542539262771607,6.4000608921051025,6.186035099029541,6.240157408714294,6.171633102893829
1995-10-16,56.678266891675236,A,6.5637688636779785,6.588538742065429,6.551385450363159,6.425820469856262,6.193549900054932,6.242938671112061,6.174340982437133
1995-10-17,56.64618495168867,A,6.634538173675537,6.599154376983643,6.560231781005859,6.451632022857666,6.203874521255493,6.245225434303284,6.177318115234375
1995-10-18,56.5075903517451,A,6.581459999084473,6.592076778411865,6.569077396392823,6.473046493530274,6.213137578964234,6.245950961112976,6.180114450454712
1995-10-19,56.53406276182711,A,6.652226448059082,6.609768295288086,6.583230829238891,6.495384788513183,6.223815965652466,6.248414607048034,6.183349180221557
1995-10-20,56.54989939852603,A,6.740687847137451,6.634536266326904,6.607999229431153,6.522146153450012,6.236263580322266,6.251075944900513,6.1867724609375
