Date,GRADE,GPS,NUE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-03-14,48.05104091994264,B,5.26651668548584,5.229228687286377,5.365450477600097,5.4792862892150875,5.528562841415405,5.782943162918091,6.418835277557373
2003-03-17,48.10737884048732,B,5.4053239822387695,5.246103668212891,5.342043924331665,5.48228018283844,5.5202616024017335,5.7802037525177,6.400167880058288
2003-03-18,48.224360750937365,B,5.519633293151856,5.305164337158203,5.336055850982666,5.482075881958008,5.512586355209351,5.7793390607833866,6.38370539188385
2003-03-19,48.38286190859782,B,5.435263156890869,5.374295902252197,5.322175216674805,5.4767005920410154,5.506190271377563,5.776926188468933,6.367674701213836
2003-03-20,48.47397307497412,B,5.447511196136475,5.414849662780762,5.342316055297852,5.472890186309814,5.496936464309693,5.774310622215271,6.3514431190490725
2003-03-21,48.614557254169846,C,5.70335054397583,5.502216434478759,5.365722560882569,5.471665358543396,5.490594892501831,5.771069679260254,6.3369410872459415
2003-03-24,48.63160494482842,C,5.492420673370361,5.519635772705078,5.382869720458984,5.461391019821167,5.480687894821167,5.763104753494263,6.321256704330445
2003-03-25,48.57955089476338,C,5.467922210693359,5.509293556213379,5.407228946685791,5.452409195899963,5.46770528793335,5.756764426231384,6.303285441398621
2003-03-26,48.500931926262204,C,5.3073410987854,5.483709144592285,5.429002523422241,5.436623191833496,5.452382011413574,5.746745429039001,6.2848271775245665
2003-03-27,48.40124283913241,C,5.23484468460083,5.441175842285157,5.428012752532959,5.416463994979859,5.441161155700684,5.738114967346191,6.2659459400177
2003-03-28,48.27746796642921,B,5.3251237869262695,5.365530490875244,5.433873462677002,5.39966197013855,5.431473751068115,5.732053694725036,6.248880591392517
2003-03-31,48.20311156008717,B,5.221166610717773,5.311279678344727,5.415457725524902,5.378750824928284,5.419707202911377,5.72628053188324,6.230703959465027
2003-04-01,48.15363927599,B,5.226635932922363,5.263022422790527,5.386157989501953,5.361106920242309,5.414745359420777,5.717378315925598,6.213045353889465
2003-04-02,48.20062173352637,B,5.363426208496094,5.274239444732666,5.378974294662475,5.3505747556686405,5.413417530059815,5.711483283042908,6.196407780647278
2003-04-03,48.269737940076624,B,5.362055778503418,5.299681663513184,5.37042875289917,5.356372404098511,5.40991208076477,5.703718500137329,6.178981356620788
2003-04-04,48.30115933622028,B,5.392149448394775,5.313086795806885,5.339308643341065,5.352515602111817,5.40885931968689,5.694574704170227,6.162096388339997
2003-04-07,48.420845338187235,B,5.501581192016602,5.36916971206665,5.340224695205689,5.361547207832336,5.412199773788452,5.688245811462402,6.146250727176667
2003-04-08,48.5363728820523,C,5.4578070640563965,5.415403938293457,5.339213180541992,5.373221063613892,5.4146647453308105,5.6822378444671635,6.130799636840821
2003-04-09,48.55925097063422,C,5.334698677062988,5.409658432006836,5.341948938369751,5.385475730895996,5.415484056472779,5.673928508758545,6.115602631568908
2003-04-10,48.56711545094701,C,5.322388648986816,5.401725006103516,5.350703334808349,5.389358043670654,5.416982479095459,5.6631523132324215,6.100344076156616
2003-04-11,48.56591751354201,C,5.277249336242676,5.378744983673096,5.34591588973999,5.389894676208496,5.413903856277466,5.653225331306458,6.083484573364258
2003-04-14,48.51876727210624,C,5.4030938148498535,5.359047508239746,5.364108610153198,5.389783167839051,5.412797803878784,5.644014859199524,6.0672138714790345
2003-04-15,48.517263955857516,C,5.554927349090576,5.378471565246582,5.39693775177002,5.3915478706359865,5.416524724960327,5.636647877693176,6.051675343513489
