Date,GRADE,GPS,GE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-05-21,47.784843990531044,P,17.384029388427734,17.520844650268554,17.55386734008789,17.43592758178711,17.273172912597655,16.621650466918947,15.643853464126586
1993-05-24,47.74675064167298,P,17.50198745727539,17.487825775146483,17.527923011779784,17.443004989624022,17.29723255157471,16.636520156860353,15.661247630119323
1993-05-25,47.73611559246334,P,17.407625198364258,17.487825775146483,17.51377010345459,17.44064645767212,17.317517852783205,16.648573150634764,15.677593355178834
1993-05-26,47.740448238751306,P,17.54915428161621,17.47839012145996,17.506694793701172,17.46541385650635,17.33969039916992,16.662743968963625,15.695108036994935
1993-05-27,47.79124899585952,P,17.714252471923828,17.511409759521484,17.537357521057128,17.48664264678955,17.360447387695313,16.67903388977051,15.713448209762573
1993-05-28,47.87612650431259,A,17.50198745727539,17.535001373291017,17.527923011779784,17.506692695617676,17.37601543426514,16.693435382843017,15.731649608612061
1993-05-31,47.90422904075742,A,17.50198745727539,17.535001373291017,17.51141357421875,17.52438430786133,17.390639991760253,16.709241619110106,15.750773601531982
1993-06-01,48.057821187810056,A,17.737855911254883,17.60104751586914,17.544436645507812,17.564483547210692,17.41281223297119,16.727172412872314,15.771192240715028
1993-06-02,48.136341249483166,A,17.857540130615234,17.662724685668945,17.570557403564454,17.58697929382324,17.430773849487306,16.747002487182616,15.79243998527527
1993-06-03,48.141641808877175,A,17.881277084350586,17.696129608154298,17.60376968383789,17.598867988586427,17.448266754150392,16.766835823059083,15.813345122337342
1993-06-04,48.21239620803103,A,17.83377456665039,17.7624870300293,17.648744201660158,17.601305770874024,17.466224822998047,16.786662454605104,15.834819979667664
1993-06-07,48.268685969673705,A,17.786285400390625,17.819346618652343,17.67717399597168,17.60254850387573,17.481346092224122,16.806014194488526,15.855480766296386
1993-06-08,48.18580433329581,A,17.73880386352539,17.819536209106445,17.710291862487793,17.61203098297119,17.493159065246584,16.82582755088806,15.875673537254334
1993-06-09,48.12336939431421,A,17.73880386352539,17.795788955688476,17.72925682067871,17.617975807189943,17.511576538085937,16.84845064163208,15.895635623931884
1993-06-10,48.074446882980034,A,17.73880386352539,17.767294311523436,17.73171195983887,17.634534740447997,17.528106956481935,16.869434700012206,15.915367102622985
1993-06-11,48.06992943544366,A,17.9050235748291,17.78154411315918,17.77201557159424,17.64996929168701,17.550320472717285,16.890442094802857,15.93604498386383
1993-06-14,48.00481733655467,A,17.643808364868164,17.753048706054688,17.786197662353516,17.648805618286133,17.565422592163085,16.907666540145875,15.95541678905487
1993-06-15,48.02610108696208,A,17.881277084350586,17.781543350219728,17.800539779663087,17.67248821258545,17.578198013305663,16.92703154563904,15.976437230110168
1993-06-16,48.10706351246538,A,18.11874389648437,17.857531356811524,17.82666015625,17.698608779907225,17.594307403564454,16.949707870483397,15.998299016952515
1993-06-17,48.18267849110655,A,18.09499931335449,17.928770446777342,17.84803237915039,17.72590103149414,17.6089986038208,16.970507678985594,16.0193501329422
1993-06-18,48.1706710919858,A,18.023759841918945,17.95251770019531,17.867030906677247,17.7578875541687,17.622265014648438,16.98942455291748,16.040160393714906
1993-06-21,48.27202548177549,A,18.09499931335449,18.042755889892575,17.89790229797363,17.787538146972658,17.63223834991455,17.008819618225097,16.05913571357727
1993-06-22,48.28730546725095,A,18.047515869140625,18.076003646850584,17.928773498535154,17.819532680511475,17.64173412322998,17.03008113861084,16.078104310035705
1993-06-23,48.260445027998976,A,18.237483978271484,18.099751663208007,17.978641510009762,17.85394916534424,17.65031162261963,17.05113525390625,16.097330775260925
1993-06-24,48.19659392616422,A,18.14249420166016,18.109250640869142,18.019010543823242,17.875361251831055,17.652271766662597,17.070302848815917,16.11515974998474
1993-06-25,48.12252570318093,A,18.00000762939453,18.104500198364256,18.028508949279786,17.90026226043701,17.652797508239747,17.087577266693117,16.131699652671813
1993-06-28,48.07651478893135,A,18.11874389648437,18.109249114990234,18.076002502441405,17.93110008239746,17.656641426086427,17.10627317428589,16.149330501556395
1993-06-29,48.04813009756747,A,18.166240692138672,18.132994079589842,18.10449886322021,17.95251932144165,17.663794059753418,17.12567823410034,16.168360662460326
1993-06-30,47.982249566061604,A,18.18998336791992,18.123493957519532,18.111622810363766,17.969141483306885,17.67708248138428,17.145086536407472,16.187160973548888
1993-07-01,47.94630569487874,A,18.071250915527344,18.10924530029297,18.109247970581055,17.978640174865724,17.69035499572754,17.164010009765626,16.205135297775268
1993-07-02,48.000718903576114,A,18.166240692138672,18.1424919128418,18.123496055603027,17.995263481140135,17.70222526550293,17.186458778381347,16.223584570884704
1993-07-05,47.99080458493628,A,18.166240692138672,18.151991271972655,18.130620193481445,18.01426124572754,17.718341293334962,17.20890754699707,16.240755825042726
1993-07-06,47.93708148085653,A,17.976276397705078,18.113998413085938,18.12349624633789,18.026134872436522,17.728770904541015,17.233202981948853,16.25802293777466
1993-07-07,47.911003126668184,P,17.976276397705078,18.071257019042967,18.09737548828125,18.03800849914551,17.747220306396486,17.25843490600586,16.27517385482788
1993-07-08,48.06269489925311,A,18.42745780944824,18.142498397827147,18.125871849060058,18.072441196441652,17.769975929260255,17.28934935569763,16.294929213523865
1993-07-09,48.165579186456625,A,18.42745780944824,18.19474182128906,18.16861686706543,18.098562908172607,17.79650535583496,17.319561376571656,16.316659684181214
1993-07-12,48.30428735791016,A,18.498689651489254,18.261231613159175,18.20661144256592,18.141306972503664,17.8235160446167,17.34884683609009,16.33909484386444
1993-07-13,48.535361451392525,A,18.61742210388184,18.389460754394527,18.251729583740236,18.178114223480225,17.857147064208984,17.37861707687378,16.36293694972992
1993-07-14,48.76896129996479,A,18.73615264892578,18.54143600463867,18.30634651184082,18.208984661102296,17.883717613220213,17.40840392112732,16.388069825172423
1993-07-15,48.81185052968465,A,18.78364562988281,18.612673568725587,18.37758598327637,18.24341697692871,17.906520462036134,17.4379633808136,16.41181357383728
1993-07-16,48.90666802059175,A,18.97362518310547,18.72190704345703,18.458324432373047,18.290910243988037,17.930292587280274,17.470124950408934,16.436971955299377
1993-07-19,48.94675922864844,A,18.90239143371582,18.802647399902344,18.53193950653076,18.331279850006105,17.95311180114746,17.50297904968262,16.46142562389374
1993-07-20,48.92155722214688,A,18.831148147583008,18.845392608642577,18.617426681518555,18.370461463928223,17.978751678466796,17.5311403465271,16.485987820625304
1993-07-21,48.85553365477219,A,18.80740737915039,18.8596435546875,18.700539779663085,18.398957633972167,18.002501678466796,17.557639713287355,16.510315113067627
1993-07-22,48.74530767177843,A,18.61742210388184,18.826398849487305,18.719536209106444,18.422704029083253,18.02669761657715,17.583418464660646,16.533576340675353
1993-07-23,48.53997434175768,A,18.56993103027344,18.745660018920898,18.733783531188966,18.451200199127197,18.04616958618164,17.607307033538817,16.555554461479186
1993-07-26,48.405973887804485,A,18.759899139404297,18.717161560058592,18.75990447998047,18.483257961273193,18.06802593231201,17.62979299545288,16.578366198539733
1993-07-27,48.26696106714312,A,18.664926528930664,18.683917236328124,18.764654922485352,18.508192253112792,18.09317195892334,17.651801013946532,16.600586924552918
1993-07-28,48.120445483235336,A,18.56993103027344,18.63642196655274,18.748032760620116,18.527189636230467,18.11264392852783,17.67191562652588,16.622797393798827
1993-07-29,48.136503384668295,A,18.759899139404297,18.66491737365723,18.745658111572265,18.561622047424315,18.136858825683593,17.69440158843994,16.645609130859373
1993-07-30,48.17556204038871,P,18.712417602539062,18.69341468811035,18.719537353515626,18.588930892944337,18.16342658996582,17.718299751281737,16.668648233413695
1993-08-02,48.182497319990375,P,18.80740737915039,18.70291633605957,18.710038948059083,18.62098922729492,18.18953498840332,17.743383769989013,16.69123279094696
1993-08-03,48.21851923312051,A,18.73615264892578,18.717161560058592,18.70053939819336,18.658983039855958,18.21610553741455,17.766811695098877,16.713693432807922
1993-08-04,48.27722421981618,A,18.664926528930664,18.736160659790038,18.686291313171388,18.693415546417235,18.23842098236084,17.78905569076538,16.7347523021698
1993-08-05,48.28333289696059,A,18.90239143371582,18.764659118652343,18.714788246154786,18.717162227630617,18.26218376159668,17.811315574645995,16.75723084926605
1993-08-06,48.31545165540745,A,18.878643035888672,18.797904205322265,18.74565944671631,18.739721488952636,18.289716873168945,17.832866153717042,16.780287775993347
1993-08-09,48.303419275579635,A,18.878643035888672,18.81215133666992,18.757533836364747,18.758719158172607,18.31724998474121,17.85394498825073,16.80171812057495
1993-08-10,48.267294752999305,A,18.80740737915039,18.826402282714845,18.77178192138672,18.768218421936034,18.33864101409912,17.875726623535158,16.823140888214112
1993-08-11,48.23017242413232,A,18.759899139404297,18.84539680480957,18.790778732299806,18.76940574645996,18.356688194274902,17.893731021881102,16.84409369945526
1993-08-12,48.0848402925128,A,18.64116859436035,18.793152236938475,18.77890567779541,18.762281894683838,18.3718860244751,17.910076389312746,16.864569077491762
1993-08-13,47.88599308620497,P,18.498689651489254,18.717161560058592,18.75753288269043,18.738535118103027,18.385184326171874,17.925704574584962,16.88502911567688
1993-08-16,47.739004524274456,P,18.56993103027344,18.655419158935548,18.733785247802736,18.721912097930907,18.400857238769532,17.941101665496827,16.905380654335023
1993-08-17,47.58389150226035,P,18.42745780944824,18.57942924499512,18.702915763854982,18.70172758102417,18.414630317687987,17.953894691467283,16.9257169008255
1993-08-18,47.47561913486819,P,18.45120048522949,18.517689514160153,18.681543159484864,18.683917236328124,18.42887825012207,17.970227394104004,16.945126218795778
1993-08-19,47.41742817984826,P,18.35620880126953,18.46069755554199,18.626924896240233,18.67085657119751,18.441226348876953,17.984666652679444,16.963712062835693
1993-08-20,47.53687396904895,P,18.73615264892578,18.508190155029297,18.612675857543945,18.679167652130126,18.457848930358885,18.004084701538087,16.984081411361693
1993-08-23,47.57909870349786,P,18.56993103027344,18.508190155029297,18.58180465698242,18.669669246673585,18.476371383666994,18.020896987915037,17.004432950019837
1993-08-24,47.706145238861154,P,18.73615264892578,18.569929122924805,18.57467918395996,18.67323055267334,18.493468894958497,18.03583345413208,17.02561559677124
1993-08-25,47.81047118123413,P,18.759899139404297,18.631668853759766,18.57467918395996,18.682728958129882,18.506291999816895,18.050299701690673,17.04621989250183
1993-08-26,47.9503766330915,A,18.759899139404297,18.71240692138672,18.586552238464357,18.682728958129882,18.519589996337892,18.064294300079347,17.06740511894226
1993-08-27,47.88427962038608,P,18.61742210388184,18.688660812377933,18.598425483703615,18.67797918319702,18.53146324157715,18.076864128112792,17.086135149002075
1993-08-30,47.8957396970483,A,18.712417602539062,18.717158126831055,18.612674140930174,18.673229694366455,18.54381160736084,18.088024978637694,17.103365116119384
1993-08-31,47.83378176552827,A,18.664926528930664,18.702912902832033,18.63642101287842,18.6696683883667,18.55615982055664,18.098946971893312,17.119892883300782
1993-09-01,47.74936353376885,A,18.64116859436035,18.679166793823242,18.655417823791502,18.668480491638185,18.564233512878417,18.107272567749025,17.13606949329376
1993-09-02,47.60902536713015,P,18.522430419921875,18.631673049926757,18.67203998565674,18.649482440948486,18.57183223724365,18.112052001953124,17.15165241241455
1993-09-03,47.521260248872345,P,18.47494506835937,18.603177642822267,18.645919227600096,18.629297542572022,18.581330986022948,18.11706424713135,17.166997904777528
1993-09-06,47.41459898043138,P,18.47494506835937,18.555683135986325,18.63642063140869,18.609112644195555,18.58845500946045,18.12254821777344,17.181994829177857
1993-09-07,47.30940861255661,P,18.42745780944824,18.50818939208984,18.605551147460936,18.59011516571045,18.593679351806642,18.128736705780028,17.197217950820924
1993-09-08,47.18957438794491,P,18.28497695922852,18.436951065063475,18.55805892944336,18.56636905670166,18.59557922363281,18.136330852508546,17.21114326953888
1993-09-09,47.126106276164016,P,18.213727951049805,18.37521057128906,18.50344181060791,18.544997024536134,18.59842876434326,18.1443918800354,17.225766005516054
1993-09-10,47.13820529889758,P,18.35620880126953,18.351463317871094,18.47732048034668,18.537872982025146,18.60222812652588,18.152226696014406,17.24016457557678
1993-09-13,47.153322118619194,P,18.37996482849121,18.33246726989746,18.444075202941896,18.528374671936035,18.606502609252928,18.162421951293947,17.254447770118713
1993-09-14,47.27522779214769,P,18.61742210388184,18.37046012878418,18.43932476043701,18.537872886657716,18.619325523376464,18.17404821395874,17.269332890510558
1993-09-15,47.46411685381694,P,18.64116859436035,18.441698455810545,18.43932476043701,18.547371292114256,18.63262336730957,18.189921836853028,17.2838684463501
1993-09-16,47.6525927914079,A,18.664926528930664,18.53193817138672,18.45357437133789,18.562807178497316,18.63737274169922,18.203674335479736,17.29910817146301
1993-09-17,47.78542683664143,A,18.759899139404297,18.612676239013673,18.482069778442384,18.56399450302124,18.64402156829834,18.22026346206665,17.314471559524534
1993-09-20,47.870735053446374,A,18.59356689453125,18.65539665222168,18.49393196105957,18.56517629623413,18.64591911315918,18.23471757888794,17.329471592903136
1993-09-21,47.7802760102073,A,18.426279067993164,18.617168045043947,18.493814086914064,18.5496826171875,18.642096252441405,18.249621658325196,17.342815647125246
1993-09-22,47.657574865486815,A,18.450183868408203,18.578971099853515,18.510334777832032,18.534196853637695,18.636376876831054,18.260047245025635,17.35686457633972
1993-09-23,47.49977769702773,P,18.402379989624023,18.526461791992187,18.52919998168945,18.51632089614868,18.62875156402588,18.267636013031005,17.36903555870056
1993-09-24,47.23246843444065,P,18.13948631286621,18.40237922668457,18.50752773284912,18.492424106597902,18.612068786621094,18.271180686950682,17.37848722457886
1993-09-27,47.11707617666415,P,18.450183868408203,18.373702621459962,18.51454963684082,18.479312419891357,18.60302463531494,18.2780682182312,17.388789949417113
1993-09-28,47.060061405339695,P,18.33067512512207,18.354581832885742,18.485874938964844,18.46259984970093,18.593015174865723,18.28588342666626,17.398963432312012
1993-09-29,46.97335658963936,P,18.235084533691406,18.31156196594238,18.44526653289795,18.442295646667482,18.581568717956543,18.29203519821167,17.40924433708191
1993-09-30,46.966318650532806,P,18.33067512512207,18.297220993041993,18.41184139251709,18.43270788192749,18.575833778381348,18.30126569747925,17.419886083602904
1993-10-01,47.08606334053346,P,18.33067512512207,18.335458755493164,18.36891899108887,18.425494384765624,18.571048660278322,18.30860912322998,17.4305278301239
1993-10-04,47.09430239754869,P,18.402379989624023,18.32589797973633,18.349800300598144,18.421866130828857,18.563898277282714,18.315962104797364,17.44117690086365
1993-10-05,47.12945726978082,P,18.282886505126957,18.31634025573731,18.335461044311522,18.414637565612793,18.55625747680664,18.32471471786499,17.451813869476318
1993-10-06,47.201006113787706,P,18.25897979736328,18.32111930847168,18.31634063720703,18.41333770751953,18.55003845214844,18.331341190338136,17.461980094909666
1993-10-07,47.22504577688886,P,18.282886505126957,18.311561584472656,18.304391288757323,18.416795635223387,18.540498199462892,18.338678512573242,17.473319435119627
1993-10-08,47.27039333301402,P,18.354581832885746,18.316342926025392,18.325900840759278,18.4167142868042,18.533341484069823,18.348384037017823,17.485017251968383
1993-10-11,47.31412454609719,P,18.450183868408203,18.325903701782227,18.325900840759278,18.42022523880005,18.52619701385498,18.35786600112915,17.49719307899475
1993-10-12,47.302904978283976,P,18.25897979736328,18.32112236022949,18.3187313079834,18.40230312347412,18.51665355682373,18.36637954711914,17.507476348876953
1993-10-13,47.33137247471674,A,18.37847137451172,18.34502067565918,18.33306999206543,18.38916826248169,18.510924453735353,18.374672718048096,17.51870834350586
1993-10-14,47.35450267452682,A,18.450183868408203,18.37848014831543,18.345020866394044,18.378431129455567,18.5018803024292,18.38203203201294,17.530532960891723
1993-10-15,47.453027766370184,A,18.832565307617188,18.47407684326172,18.395209884643556,18.382064437866212,18.50095874786377,18.395337810516356,17.544386596679686
1993-10-18,47.527784898616915,A,18.73696517944336,18.53143310546875,18.428668403625487,18.389234352111817,18.498125190734864,18.40768758773804,17.55846460342407
1993-10-19,47.69516989657183,A,18.760862350463867,18.631809616088866,18.47646598815918,18.405963516235353,18.497194290161133,18.41791765213013,17.57254503250122
1993-10-20,47.813683485539094,A,18.784767150878903,18.713068771362305,18.529044723510744,18.422692680358885,18.497691650390625,18.427189922332765,17.58709620475769
1993-10-21,47.877878598410376,A,18.617462158203125,18.74652442932129,18.562502288818358,18.43344678878784,18.49721752166748,18.434551773071288,17.600693798065187
1993-10-22,47.72764624671845,A,18.354581832885746,18.650927734375,18.562502288818358,18.44420156478882,18.49433536529541,18.439759845733644,17.613211150169374
1993-10-25,47.57571181436592,A,18.306781768798828,18.564891052246093,18.548162078857423,18.43703145980835,18.489072380065917,18.444964809417726,17.625489501953126
1993-10-26,47.44837234376453,A,18.426279067993164,18.497974395751953,18.56489200592041,18.441811656951906,18.489048805236816,18.451839561462403,17.638833556175232
1993-10-27,47.38463521551071,A,18.617462158203125,18.4645133972168,18.58879108428955,18.46093053817749,18.49237403869629,18.46062614440918,17.65453839302063
1993-10-28,47.350898898359,A,18.52187156677246,18.445395278930665,18.595959854125976,18.47049036026001,18.49568729400635,18.46845682144165,17.668945760726928
1993-10-29,47.40089764831816,A,18.545772552490234,18.48363342285156,18.567280578613282,18.481245231628417,18.491879692077635,18.474864311218262,17.68265320301056
1993-11-01,47.5315808600065,A,18.641361236572266,18.55054931640625,18.557720184326172,18.49319429397583,18.49330829620361,18.484839839935304,17.69625319004059
1993-11-02,47.556467904118655,A,18.56967163085937,18.57922782897949,18.538601112365722,18.50753355026245,18.489978675842284,18.491723785400392,17.709377665519714
1993-11-03,47.45271360847477,A,18.426279067993164,18.5409912109375,18.50275230407715,18.515898513793946,18.483306274414062,18.49479913711548,17.72225350379944
1993-11-04,47.233810594615655,P,17.92439079284668,18.421495056152345,18.433445167541503,18.497973728179932,18.46659610748291,18.4930930519104,17.731800365448
1993-11-05,47.07059846377101,P,17.99608039855957,18.31155662536621,18.397595024108888,18.480048656463623,18.454169273376465,18.492816257476807,17.741120405197144
1993-11-08,46.81960285347018,P,17.92439079284668,18.168162536621093,18.359355926513672,18.453759002685548,18.438408737182616,18.49111017227173,17.749964895248414
1993-11-09,46.67269364599775,B,18.06778335571289,18.0677848815918,18.323506355285645,18.44419918060303,18.42646587371826,18.49131284713745,17.760696992874145
1993-11-10,46.58616433497884,B,18.091693878173828,18.00086784362793,18.270929527282714,18.429860305786132,18.41547637939453,18.489854946136475,17.770495100021364
1993-11-11,46.650090902509554,B,17.94828224182129,18.00564613342285,18.213570594787598,18.40476522445679,18.40399341583252,18.487912826538086,17.779107837677003
1993-11-12,46.64776898367048,B,17.94828224182129,17.996086502075194,18.153821563720705,18.36055107116699,18.393460159301757,18.487395572662354,17.787486419677734
1993-11-15,46.71067584551938,B,18.019989013671875,18.015206146240235,18.091684341430664,18.324702262878418,18.38436103820801,18.48640802383423,17.79634059906006
1993-11-16,46.83615664288641,B,18.450183868408203,18.091686248779297,18.079735565185548,18.309168338775635,18.384815559387206,18.489247455596924,17.807462844848633
1993-11-17,46.988150878361346,P,18.47406578063965,18.16816062927246,18.084514236450197,18.293633270263673,18.38859733581543,18.492088279724122,17.818587408065795
1993-11-18,47.24882007038528,P,18.641361236572266,18.306776428222655,18.156211280822752,18.29482822418213,18.39715000152588,18.49778938293457,17.830899696350098
1993-11-19,47.58964273159938,A,18.784767150878903,18.47407341003418,18.235079956054687,18.316337490081786,18.405721168518067,18.50397464752197,17.84521671295166
1993-11-22,47.90543154962446,A,18.784767150878903,18.627029037475587,18.32111759185791,18.340236759185792,18.41381721496582,18.510159912109376,17.859533729553224
1993-11-23,48.056955827521755,A,18.832565307617188,18.703505325317384,18.39759578704834,18.36055107116699,18.418120079040527,18.518722801208497,17.875962891578673
1993-11-24,48.131195936766545,A,18.68916702270508,18.74652557373047,18.457343101501465,18.36413631439209,18.419080047607423,18.525851707458497,17.892143306732176
1993-11-25,48.07495121090369,A,18.68916702270508,18.75608673095703,18.531431579589842,18.37250108718872,18.41956485748291,18.528468799591064,17.90890907764435
1993-11-26,47.990387556981226,A,18.832565307617188,18.765646362304686,18.619859886169433,18.386840724945067,18.421018180847167,18.532519874572753,17.926040625572206
1993-11-29,47.85786635306679,A,18.71306610107422,18.75130615234375,18.68916759490967,18.390425968170167,18.423408164978028,18.534663639068604,17.941755237579347
1993-11-30,47.76470073377919,A,18.80866813659668,18.74652671813965,18.725016021728514,18.402375793457033,18.4310559463501,18.536576099395752,17.957596588134766
1993-12-01,47.75991545220423,A,18.85645866394043,18.77998504638672,18.763255310058593,18.423884773254393,18.439181442260743,18.5377791595459,17.973091540336608
1993-12-02,47.866160141461535,A,19.11935234069824,18.86602210998535,18.81105442047119,18.483632850646973,18.453520889282228,18.541136226654054,17.989549803733826
1993-12-03,47.93231537338679,A,19.143259048461918,18.928160858154296,18.846903610229493,18.54099178314209,18.473596343994142,18.542832565307616,18.006478757858275
1993-12-06,48.07049200981455,A,19.19105339050293,19.023758316040038,18.887532234191895,18.604324913024904,18.488413734436037,18.545719184875487,18.02434911727905
1993-12-07,48.148005145273885,A,19.07155036926269,19.076334762573243,18.911430740356444,18.65451326370239,18.503231239318847,18.548123207092285,18.039631776809692
1993-12-08,48.23925444642831,A,19.19105339050293,19.14325370788574,18.96161937713623,18.709481239318848,18.52235061645508,18.55195966720581,18.054799690246583
1993-12-09,48.25613282288642,A,19.310546875,19.181492614746094,19.02375736236572,18.777594470977782,18.541948051452636,18.558890914916994,18.07115468978882
1993-12-10,48.31160601733179,A,19.43003273010254,19.23884735107422,19.083504104614256,18.851681995391846,18.563935203552248,18.567491931915285,18.08739948272705
1993-12-13,48.290192149672755,A,19.310546875,19.262746047973632,19.143252182006837,18.91620988845825,18.582098541259764,18.57299840927124,18.101395702362062
1993-12-14,48.39762288407049,A,19.573436737060547,19.3631233215332,19.219729042053224,18.97237253189087,18.607909545898437,18.58208351135254,18.116942262649538
1993-12-15,48.50744548756419,A,19.764619827270508,19.47783660888672,19.31054515838623,19.03690023422241,18.638022346496584,18.59403039932251,18.132973012924193
1993-12-16,48.55373599508412,A,19.788530349731445,19.573433303833006,19.377462959289552,19.09425868988037,18.66813522338867,18.60431671142578,18.149359149932863
1993-12-17,48.65455400938601,A,20.09920883178711,19.707268524169923,19.47305793762207,19.15998077392578,18.7030277633667,18.61818462371826,18.1682421875
1993-12-20,48.75792747497775,A,19.93193244934082,19.831545639038087,19.54714584350586,19.217339038848877,18.73266273498535,18.629429874420165,18.18640682220459
1993-12-21,48.84754965263995,A,20.14702033996582,19.94626235961914,19.65469284057617,19.28306179046631,18.770423545837403,18.643538551330565,18.205175123214723
1993-12-22,48.8708202943479,A,20.14702033996582,20.022742462158202,19.750289535522462,19.355954456329346,18.805794525146485,18.65835948944092,18.22370759010315
1993-12-23,48.95207361384738,A,20.290416717529297,20.123119735717772,19.84827651977539,19.436016941070555,18.842599182128907,18.672239742279054,18.241777658462524
1993-12-24,48.894548500715736,A,20.290416717529297,20.161361312866212,19.934314918518066,19.508909511566163,18.87175621032715,18.68635747909546,18.25961181640625
1993-12-27,49.00206720680604,A,20.549314498901367,20.28483772277832,20.0581916809082,19.60072193145752,18.908003196716308,18.703064193725584,18.27850459098816
1993-12-28,48.998859354497334,A,20.50120735168457,20.35567512512207,20.150968742370605,19.685348892211913,18.942810096740722,18.720002193450927,18.29786440849304
1993-12-29,48.994118102448766,A,20.50120735168457,20.42651252746582,20.22462749481201,19.767586326599123,18.977138900756835,18.73741527557373,18.315573148727417
1993-12-30,48.909005518538805,A,20.380882263183597,20.44460563659668,20.283862686157228,19.83066282272339,19.012407302856445,18.754812412261963,18.332444400787352
1993-12-31,48.81612662136399,A,20.188390731811523,20.424200439453124,20.292780876159668,19.88291940689087,19.049083480834963,18.771709423065186,18.348706998825072
1994-01-03,48.5375969291826,A,20.019943237304688,20.31832618713379,20.301581954956056,19.924363899230958,19.083346710205078,18.7862095451355,18.36365560531616
1994-01-04,48.286438473813156,A,19.947763442993164,20.20763740539551,20.28165626525879,19.968174552917482,19.113776397705077,18.801412601470947,18.377653646469117
1994-01-05,48.01232407050633,A,19.82744789123535,20.072885513305664,20.24969902038574,19.9999942779541,19.137976112365724,18.815175075531005,18.392701234817505
1994-01-06,47.849574107476435,P,19.995872497558597,19.995883560180665,20.22024459838867,20.034260559082032,19.167456130981446,18.831571712493897,18.40811918258667
1994-01-07,47.78736042463669,P,20.092134475708008,19.97663230895996,20.200416374206544,20.067365646362305,19.1983833694458,18.84513153076172,18.4246081161499
1994-01-10,47.83007095185544,P,20.188390731811523,20.010321807861327,20.164323997497558,20.11125783920288,19.229323959350587,18.8613161277771,18.44110655784607
1994-01-11,47.93140912000925,P,20.33275604248047,20.08732032775879,20.14747886657715,20.149223804473877,19.264585647583008,18.877282161712646,18.456557807922362
1994-01-12,48.10387564278525,A,20.404949188232425,20.202820587158204,20.137853050231936,20.181240272521972,19.304159049987792,18.89373266220093,18.4720161819458
1994-01-13,48.188587345044425,A,20.260578155517575,20.25576171875,20.125822639465333,20.20484266281128,19.350882797241212,18.90873945236206,18.486516876220705
1994-01-14,48.3187204611807,A,20.549314498901367,20.34719772338867,20.161915016174316,20.227347946166994,19.401947479248047,18.928058376312254,18.502461252212523
1994-01-17,48.44510401565145,A,20.62151336669922,20.433822250366212,20.222072029113768,20.261826992034912,19.455889930725096,18.947149333953856,18.517587156295775
1994-01-18,48.59158698304092,A,20.862140655517575,20.539699172973634,20.31350975036621,20.2975830078125,19.51177707672119,18.969121475219726,18.534034223556517
1994-01-19,48.73187870501596,A,20.93431663513184,20.645572662353516,20.424196624755858,20.3369478225708,19.568629531860353,18.992052955627443,18.549662761688232
1994-01-20,48.89084727610672,A,20.886207580566406,20.77069854736328,20.51323013305664,20.366737365722656,19.627388038635253,19.01569072723389,18.563871364593506
1994-01-21,48.91091575892346,A,20.78995513916016,20.81882667541504,20.583012199401857,20.3917142868042,19.68422149658203,19.038840827941893,18.57795253753662
1994-01-24,48.854191252915875,A,20.7418212890625,20.842888259887694,20.638355255126953,20.401339626312257,19.738658142089843,19.061509590148926,18.592028903961182
1994-01-25,48.660234554781546,A,20.59744644165039,20.789949417114258,20.664824295043946,20.406151580810548,19.781603393554686,19.083209476470948,18.605973091125488
1994-01-26,48.4139495460747,A,20.50120735168457,20.703327560424803,20.67445011138916,20.406151580810548,19.822146224975587,19.105371780395508,18.620851316452026
1994-01-27,48.311739251803964,A,20.83807373046875,20.693700790405273,20.732199668884277,20.429011154174805,19.866080474853515,19.131615238189696,18.638003559112548
1994-01-28,48.236384871763185,A,20.76589012145996,20.688887786865234,20.753857231140138,20.457886123657225,19.905702934265136,19.155712051391603,18.653969373703003
1994-01-31,48.21305893634648,A,20.7418212890625,20.688887786865234,20.765888023376466,20.49398002624512,19.94484401702881,19.179330615997316,18.67087628364563
1994-02-01,48.214865947000874,A,20.57338523864746,20.684075546264648,20.737012481689455,20.52526111602783,19.979660415649413,19.19889024734497,18.686469230651856
1994-02-02,48.409143759995715,A,21.00652503967285,20.785139083862305,20.744233322143554,20.584214973449708,20.02600757598877,19.222543811798097,18.70623282432556
1994-02-03,48.47072170021136,A,21.126819610595703,20.842888259887694,20.768294525146484,20.640762329101562,20.07476062774658,19.247162742614748,18.72541853904724
1994-02-04,48.37545833971269,A,20.50120735168457,20.789951705932616,20.739419746398926,20.66121597290039,20.10813346862793,19.26457582473755,18.7424196434021
1994-02-07,48.387525223042246,A,20.83807373046875,20.809202194213867,20.749044990539552,20.693700122833253,20.15063362121582,19.287020893096923,18.76086923599243
1994-02-08,48.424629088253454,A,20.64556884765625,20.823638916015625,20.753857231140138,20.70934076309204,20.18737163543701,19.309213790893555,18.779417724609374
1994-02-09,48.31163029214242,A,20.83807373046875,20.789948654174804,20.787543869018556,20.730996990203856,20.227003936767577,19.33309268951416,18.796569967269896
1994-02-10,48.060700102647125,P,20.50120735168457,20.66482620239258,20.753857231140138,20.743028450012208,20.254641036987305,19.354080963134766,18.810858488082886
1994-02-11,48.09741368587445,A,20.64556884765625,20.693698501586915,20.741825103759766,20.747841167449952,20.28468723297119,19.379141788482666,18.825161237716674
