Date,GRADE,GPS,UAL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-10-18,65.9333543777489,C,20.520000457763672,20.542000579833985,19.921000289916993,19.81550016403198,18.977200088500975,20.139100112915038,22.16940011024475
2011-10-19,65.99236268982644,C,20.07999992370605,20.518000411987305,20.028000259399413,19.828000164031984,19.038800086975098,20.106800117492675,22.140300111770628
2011-10-20,65.91900607482623,C,20.71999931335449,20.476000213623045,20.148000144958495,19.902000141143798,19.0968000793457,20.083600101470946,22.11410011291504
2011-10-21,65.67082478668848,C,20.43000030517578,20.406000137329098,20.303000259399415,19.900500202178954,19.15300006866455,20.060600109100342,22.086850118637084
2011-10-24,65.66773584035504,C,21.07999992370605,20.565999984741207,20.479000282287593,19.88300018310547,19.209400062561034,20.051500110626222,22.06285012245178
2011-10-25,65.3871623720086,C,20.01000022888184,20.46399993896484,20.503000259399414,19.86200017929077,19.230600051879883,20.032600116729736,22.037800121307374
2011-10-26,65.38492499613442,C,20.34000015258789,20.51599998474121,20.517000198364258,19.841000175476076,19.258200073242186,20.017000122070314,22.01760012626648
2011-10-27,65.1384023975772,B,20.11000061035156,20.394000244140624,20.435000228881833,19.82050018310547,19.29980007171631,19.999000129699706,21.99725012779236
2011-10-28,64.86053049569065,B,19.399999618530277,20.188000106811522,20.297000122070312,19.82150020599365,19.34240005493164,19.974300117492675,21.97550012588501
2011-10-31,64.42420433055226,B,19.31999969482422,19.836000061035158,20.201000022888184,19.932000160217285,19.393800048828126,19.943800106048585,21.951500120162965
2011-11-01,64.23686241098007,B,18.899999618530277,19.613999938964845,20.038999938964842,19.98000011444092,19.423400039672853,19.908000106811524,21.925550117492676
2011-11-02,63.781375298017416,B,18.809999465942383,19.30799980163574,19.911999893188476,19.970000076293946,19.449200019836425,19.869400100708006,21.89065011024475
2011-11-03,63.41891478560101,B,18.850000381469727,19.055999755859375,19.725,19.936500072479248,19.486000022888184,19.83070011138916,21.850100116729735
2011-11-04,63.19396729489037,B,18.71999931335449,18.91999969482422,19.55399990081787,19.92850008010864,19.502000007629395,19.777500095367433,21.81445011138916
2011-11-07,62.868100808754015,B,18.739999771118164,18.80399971008301,19.31999988555908,19.89950008392334,19.505,19.72200008392334,21.7811501121521
2011-11-08,62.56466289376585,B,18.200000762939453,18.663999938964842,19.138999938964844,19.82100009918213,19.494000015258788,19.6588000869751,21.74585011482239
2011-11-09,62.29648114459686,B,17.850000381469727,18.472000122070312,18.88999996185303,19.703500080108643,19.479200019836426,19.597500095367433,21.711300115585328
2011-11-10,61.827769593606995,B,17.309999465942383,18.163999938964842,18.60999984741211,19.522500038146973,19.457200012207032,19.519200096130373,21.669700117111205
2011-11-11,61.70248416352688,B,18.020000457763672,18.02400016784668,18.47199993133545,19.38450002670288,19.45620002746582,19.469500102996825,21.631550121307374
2011-11-14,61.70244329965357,B,18.21999931335449,17.920000076293945,18.361999893188475,19.28149995803833,19.459200019836427,19.418900089263914,21.590550117492675
2011-11-15,61.76044678843136,B,17.899999618530273,17.85999984741211,18.261999893188474,19.15049991607666,19.46440002441406,19.365100078582763,21.54630011558533
2011-11-16,61.652552522115094,B,16.899999618530273,17.66999969482422,18.070999908447263,18.99149990081787,19.43159999847412,19.305000076293947,21.497700109481812
2011-11-17,61.74345636282936,B,16.549999237060547,17.51799964904785,17.840999794006343,18.782999897003172,19.40379997253418,19.244200077056885,21.447650108337402
2011-11-18,61.38062051040447,B,16.59000015258789,17.231999588012695,17.62799987792969,18.59099988937378,19.380999984741212,19.179800071716308,21.394150104522705
2011-11-21,60.78509437345023,B,16.190000534057617,16.82599983215332,17.372999954223634,18.346499919891357,19.34560001373291,19.11140007019043,21.340400104522704
2011-11-22,60.2380765744577,B,16.020000457763672,16.45,17.154999923706054,18.14699993133545,19.280400009155272,19.04520008087158,21.284550104141235
2011-11-23,59.89383572098927,B,15.529999732971191,16.176000022888182,16.9229998588562,17.906499910354615,19.188400020599364,18.976900072097777,21.22480010509491
2011-11-24,59.68017726688982,B,15.529999732971191,15.972000122070312,16.744999885559082,17.677499866485597,19.09240001678467,18.907000064849854,21.165200099945068
2011-11-25,59.630319513447965,B,15.899999618530272,15.83400001525879,16.532999801635743,17.502499866485596,19.00120002746582,18.837400054931642,21.11010009765625
2011-11-28,60.01333978440943,B,16.579999923706055,15.911999893188476,16.368999862670897,17.365499877929686,18.917600021362304,18.779500045776366,21.058400096893312
2011-11-29,60.86803870493541,B,17.6299991607666,16.23399963378906,16.341999816894532,17.301999855041505,18.854799995422365,18.73880002975464,21.024350090026857
2011-11-30,62.11465980477059,B,17.969999313354492,16.72199954986572,16.44899978637695,17.25999984741211,18.81759998321533,18.701500015258787,21.0003000831604
2011-12-01,63.6750741217206,B,19.1200008392334,17.439999771118163,16.70599994659424,17.27349987030029,18.815200004577637,18.680700016021728,20.97535008430481
2011-12-02,65.12533516261722,C,19.26000022888184,18.111999893188475,16.97299995422363,17.30049991607666,18.79120002746582,18.66480001449585,20.95190008163452
2011-12-05,66.44099009024346,C,19.84000015258789,18.763999938964844,17.33799991607666,17.355499935150146,18.759400024414063,18.658700008392334,20.930900077819825
2011-12-06,67.3375023116554,C,20.1299991607666,19.263999938964844,17.748999786376952,17.451999855041503,18.75340000152588,18.653700008392335,20.91645007133484
2011-12-07,68.12461959794938,C,20.690000534057617,19.80800018310547,18.264999866485596,17.5939998626709,18.752000007629395,18.657800006866456,20.90735007286072
2011-12-08,68.10022819355623,C,19.709999084472656,19.92599983215332,18.68299980163574,17.713999843597414,18.735799980163574,18.651499996185304,20.890750064849854
2011-12-09,68.386747085331,C,20.6200008392334,20.197999954223633,19.154999923706054,17.8439998626709,18.760600013732912,18.65819999694824,20.88255006790161
2011-12-12,68.56196743947903,A,20.780000686645508,20.386000061035155,19.575,17.97199993133545,18.834000015258788,18.67670000076294,20.869900074005127
2011-12-13,68.10387167019368,A,19.559999465942383,20.272000122070313,19.768000030517577,18.054999923706056,18.866399993896483,18.684699993133545,20.84380006790161
2011-12-14,67.48235378484777,A,19.82999992370605,20.1,19.954000091552736,18.201499938964844,18.882799987792968,18.702399997711183,20.82130006790161
2011-12-15,67.5720925015762,A,20.63999938964844,20.286000061035157,20.10599994659424,18.40599994659424,18.905199966430665,18.737199993133544,20.799750061035155
2011-12-16,67.44743574799719,A,21.239999771118164,20.40999984741211,20.30399990081787,18.63849992752075,18.952399978637697,18.768399982452394,20.782300062179566
2011-12-19,66.98125138982651,A,20.299999237060547,20.313999557495116,20.349999809265135,18.8439998626709,18.97199996948242,18.791499977111815,20.763850059509277
2011-12-20,67.32881899132784,A,20.670000076293945,20.53599967956543,20.403999900817873,19.07649984359741,18.989999961853027,18.82689998626709,20.74915005683899
2011-12-21,67.43633600929108,A,20.299999237060547,20.629999542236327,20.364999771118164,19.31499981880188,18.99199993133545,18.848599987030028,20.736500053405763
2011-12-22,67.26291149280446,A,20.26000022888184,20.55399971008301,20.419999885559083,19.551499843597412,18.97859992980957,18.880999984741212,20.7269500541687
2011-12-23,66.7044309239122,A,19.850000381469727,20.27599983215332,20.342999839782713,19.748999881744385,18.959999923706054,18.911299991607667,20.709350051879884
2011-12-26,66.53925654490335,B,19.850000381469727,20.186000061035156,20.249999809265137,19.91249990463257,18.95139991760254,18.943699989318848,20.68875005722046
2011-12-27,65.85471487593087,B,19.200000762939453,19.892000198364258,20.213999938964843,19.99099998474121,18.924999923706054,18.951100006103516,20.667500057220458
2011-12-28,65.35965851667412,B,18.950000762939453,19.62200050354004,20.126000022888185,20.04000005722046,18.902399940490724,18.97060001373291,20.64665005683899
2011-12-29,64.65430854626796,B,18.84000015258789,19.33800048828125,19.94600009918213,20.026000022888184,18.86479995727539,18.980800018310546,20.623400058746338
2011-12-30,64.2713145131,B,18.8700008392334,19.142000579833983,19.709000205993654,20.006500053405762,18.833599967956545,18.993300018310546,20.600200061798095
2012-01-02,63.827515637305176,B,18.8700008392334,18.94600067138672,19.566000366210936,19.958000087738036,18.78939998626709,18.99940002441406,20.577300062179564
2012-01-03,63.712448932966204,B,18.899999618530277,18.886000442504887,19.389000320434572,19.89650011062622,18.76719997406006,18.99890001296997,20.55745005607605
2012-01-04,63.463054296979486,B,18.520000457763672,18.800000381469726,19.211000442504886,19.788000106811523,18.730799980163575,18.99450002670288,20.530850057601928
2012-01-05,63.49833470827581,B,18.38999938964844,18.710000228881835,19.024000358581542,19.722000122070312,18.696399955749513,18.99810001373291,20.50785005569458
2012-01-06,63.495266840970146,B,18.209999084472656,18.577999877929688,18.860000228881837,19.601500034332275,18.67259994506836,19.0075,20.484200048446656
2012-01-09,63.42013321703561,B,17.93000030517578,18.389999771118163,18.66800022125244,19.459000015258788,18.644799957275392,19.019300003051757,20.460100049972535
2012-01-10,63.25247485020486,B,17.479999542236328,18.105999755859376,18.49600009918213,19.355000019073486,18.61639995574951,19.019899997711182,20.438750047683715
2012-01-11,63.45329191967041,B,18.010000228881836,18.003999710083008,18.40200004577637,19.264000034332277,18.6003999710083,19.024799995422363,20.422650051116943
2012-01-12,63.748456740268956,B,18.530000686645508,18.03199996948242,18.37100009918213,19.158500099182127,18.593999977111817,19.04,20.41030005455017
2012-01-13,64.0328738497019,B,18.43000030517578,18.076000213623047,18.327000045776366,19.01800012588501,18.58819999694824,19.04510000228882,20.403500051498412
2012-01-16,64.41245929468639,B,18.43000030517578,18.17600021362305,18.282999992370605,18.92450017929077,18.582000007629393,19.043500003814696,20.393050050735475
2012-01-17,64.75538439168226,B,18.229999542236328,18.326000213623047,18.21599998474121,18.80250015258789,18.58259998321533,19.03829999923706,20.37565005302429
2012-01-18,64.88842383814469,B,18.25,18.37400016784668,18.188999938964844,18.700000190734862,18.59059997558594,19.034899997711182,20.360050048828125
2012-01-19,65.13099556147071,P,19.149999618530277,18.497999954223634,18.26499996185303,18.644500160217284,18.627399978637694,19.042299995422365,20.351400051116944
2012-01-20,65.48699200360123,A,19.32999992370605,18.677999877929686,18.377000045776366,18.6185001373291,18.65359996795654,19.054899997711182,20.342950048446657
2012-01-23,65.70053448684934,A,18.940000534057617,18.779999923706054,18.47800006866455,18.573000144958495,18.667999992370607,19.063600006103517,20.33155005455017
2012-01-24,66.2191773345571,A,19.399999618530277,19.013999938964844,18.670000076293945,18.583000087738036,18.697999992370605,19.081200008392333,20.32065005302429
2012-01-25,67.03039932349246,A,20.40999984741211,19.445999908447266,18.910000038146972,18.65600004196167,18.76819999694824,19.09989999771118,20.317550048828124
2012-01-26,67.8811555876783,A,21.700000762939453,19.956000137329102,19.227000045776368,18.79900007247925,18.87120002746582,19.1375,20.32185005187988
2012-01-27,69.08913095802423,A,23.09000015258789,20.70800018310547,19.693000030517577,19.010000038146973,19.00120002746582,19.191100006103515,20.33310005187988
2012-01-30,70.39212963360873,A,22.989999771118164,21.518000030517577,20.148999977111817,19.21599998474121,19.137200012207032,19.241400012969972,20.337900047302245
2012-01-31,71.39416160671917,A,23.100000381469727,22.25800018310547,20.636000061035155,19.426000022888182,19.278800010681152,19.279600009918212,20.340500049591064
2012-02-01,72.00661645707356,A,23.209999084472656,22.818000030517577,21.131999969482422,19.66049995422363,19.432399997711183,19.310400009155273,20.3426500415802
2012-02-02,72.39527307182915,A,24.09000015258789,23.295999908447264,21.626000022888185,19.945499992370607,19.603600006103516,19.348000011444093,20.352550039291383
2012-02-03,72.43646308515876,A,24.96999931335449,23.671999740600587,22.189999961853026,20.283500003814698,19.785,19.39310001373291,20.363300037384032
2012-02-06,72.25876306420095,A,24.229999542236328,23.91999969482422,22.7189998626709,20.598499965667724,19.937999992370607,19.427800006866455,20.366850032806397
2012-02-07,72.07438967339934,A,24.26000022888184,24.15199966430664,23.204999923706055,20.9375,20.07060001373291,19.462700004577638,20.368750038146974
2012-02-08,71.7374326027214,A,23.8799991607666,24.28599967956543,23.551999855041505,21.23099994659424,20.188800010681152,19.503199996948243,20.366200037002564
2012-02-09,71.06468016530893,A,24.0,24.26799964904785,23.781999778747558,21.504499912261963,20.286399993896485,19.55079999923706,20.357250032424925
2012-02-10,69.98714803308852,A,23.75,24.023999786376955,23.84799976348877,21.770499897003173,20.37619998931885,19.583700008392334,20.347750034332275
2012-02-13,69.26410776434129,A,23.96999931335449,23.971999740600587,23.945999717712404,22.04749984741211,20.45879997253418,19.60909999847412,20.3408500289917
2012-02-14,68.48391967586731,A,23.56999969482422,23.833999633789062,23.992999649047853,22.314499855041504,20.52759998321533,19.640499992370607,20.329850025177002
2012-02-15,67.79581792349886,A,23.15999984741211,23.689999771118163,23.987999725341798,22.559999847412108,20.576999969482422,19.664499988555907,20.31625002861023
2012-02-16,67.44581131902187,A,23.68000030517578,23.62599983215332,23.946999740600585,22.786499881744383,20.656399993896486,19.696099987030028,20.307200031280516
2012-02-17,67.26735363974102,P,23.3700008392334,23.55,23.786999893188476,22.988499927520753,20.711399993896485,19.7360000038147,20.296150035858155
2012-02-20,67.07865069178096,P,23.3700008392334,23.43000030517578,23.701000022888184,23.20999994277954,20.76319999694824,19.798600006103516,20.28225004196167
2012-02-21,66.35010100076079,P,21.239999771118164,22.96400032043457,23.398999977111817,23.301999950408934,20.796800003051757,19.831599998474122,20.256600036621094
2012-02-22,65.65412282440211,P,20.940000534057617,22.520000457763672,23.10500011444092,23.32849998474121,20.81900001525879,19.85090000152588,20.231650037765505
2012-02-23,64.56881860509655,P,20.63999938964844,21.912000274658205,22.76900005340576,23.27549991607666,20.81900001525879,19.862099990844726,20.201450033187868
2012-02-24,63.54677191591455,P,20.40999984741211,21.320000076293944,22.435000038146974,23.14149990081787,20.802400016784667,19.87739999771118,20.171000032424928
2012-02-27,62.325907654936096,P,20.06999969482422,20.65999984741211,22.045000076293945,22.995499897003175,20.797800025939942,19.88489999771118,20.14010003089905
2012-02-28,62.166233170881554,B,20.57999992370605,20.527999877929688,21.74600009918213,22.86949987411499,20.796000022888183,19.892999992370605,20.114450035095214
2012-02-29,62.20541527292624,B,20.649999618530277,20.469999694824217,21.495000076293945,22.74149990081787,20.803000030517577,19.897499980926515,20.092300033569337
2012-03-01,62.397499210005186,B,20.40999984741211,20.423999786376953,21.16800003051758,22.557499885559082,20.806000022888185,19.892299976348877,20.071150035858153
2012-03-02,62.87632827545712,P,20.940000534057617,20.529999923706054,20.925,22.35599994659424,20.82780002593994,19.893899974822997,20.054550037384033
2012-03-05,63.38583877009128,P,20.46999931335449,20.60999984741211,20.63499984741211,22.167999935150146,20.840200004577635,19.895799961090088,20.035600032806396
2012-03-06,63.422474666417166,B,19.8799991607666,20.469999694824217,20.498999786376952,21.948999881744385,20.85379997253418,19.88939994812012,20.014250030517577
2012-03-07,63.41458307255399,B,19.790000915527344,20.297999954223634,20.383999824523926,21.744499969482423,20.870599975585936,19.88649995803833,19.9966500377655
2012-03-08,63.62599222182197,B,19.959999084472656,20.207999801635744,20.31599979400635,21.542499923706053,20.892999954223633,19.87889995574951,19.98125002861023
2012-03-09,63.57378210801328,B,19.81999969482422,19.98399963378906,20.25699977874756,21.345999908447265,20.911999931335448,19.872799949645994,19.96670002937317
2012-03-12,63.58867356495674,B,19.6200008392334,19.813999938964844,20.211999893188477,21.12849998474121,20.92699993133545,19.85819995880127,19.954850034713743
2012-03-13,63.823234586505436,B,19.82999992370605,19.804000091552734,20.136999893188477,20.941499996185303,20.945599937438963,19.856399955749513,19.944500036239624
2012-03-14,63.89757321882826,B,19.420000076293945,19.729999923706053,20.013999938964844,20.754500007629396,20.963599929809572,19.84719995498657,19.932100038528443
2012-03-15,64.18571575024343,B,20.38999938964844,19.81599998474121,20.011999893188477,20.589999961853028,21.00359992980957,19.84999994277954,19.924500036239625
2012-03-16,64.40761274385197,B,19.950000762939453,19.842000198364257,19.91299991607666,20.41899995803833,21.038399963378907,19.85549995422363,19.914900035858153
2012-03-19,64.8956238391067,P,20.6200008392334,20.042000198364256,19.928000068664552,20.28149995803833,21.09219997406006,19.868499965667723,19.906150035858154
2012-03-20,65.50546078712495,P,21.020000457763672,20.280000305175783,20.042000198364256,20.270499992370606,21.162999992370604,19.889699974060058,19.89885004043579
2012-03-21,66.1172735242371,A,20.559999465942383,20.50800018310547,20.119000053405763,20.251499938964844,21.213999977111815,19.90719997406006,19.888300037384035
2012-03-22,66.10728256150135,A,19.940000534057617,20.418000411987304,20.11700019836426,20.216499996185302,21.242199974060057,19.91809997558594,19.874400043487547
2012-03-23,66.44686544768054,A,20.549999237060547,20.538000106811523,20.190000152587892,20.223499965667724,21.284599952697754,19.936399974822997,19.856950035095213
2012-03-26,66.60490056733838,A,20.96999931335449,20.607999801635742,20.325,20.26849994659424,21.33539993286133,19.958699970245362,19.84035002708435
2012-03-27,66.41811244450177,A,20.93000030517578,20.589999771118165,20.435000038146974,20.285999965667724,21.38939994812012,19.985999965667723,19.82240002632141
2012-03-28,66.74960608961258,A,21.88999938964844,20.855999755859376,20.681999969482423,20.34799995422363,21.462199935913088,20.02639995574951,19.81195002555847
2012-03-29,67.50311318602786,A,22.34000015258789,21.33599967956543,20.877000045776366,20.444499969482422,21.52599994659424,20.076699962615965,19.79795002937317
2012-03-30,67.73935043508817,A,21.5,21.52599983215332,21.03199996948242,20.472499942779542,21.569399948120118,20.11149995803833,19.790500030517578
2012-04-02,67.8113102211567,A,21.489999771118164,21.629999923706055,21.118999862670897,20.523499965667725,21.62039993286133,20.144199962615968,19.781550025939943
2012-04-03,68.12176961358311,A,22.01000022888184,21.845999908447265,21.217999839782713,20.630000019073485,21.67259994506836,20.185299968719484,19.775200023651124
2012-04-04,67.78172474062,A,21.43000030517578,21.754000091552733,21.304999923706056,20.71199998855591,21.692999954223634,20.23059997558594,19.76780002593994
2012-04-05,67.29886052010794,A,21.399999618530277,21.56599998474121,21.45099983215332,20.78400001525879,21.68699993133545,20.279099979400634,19.76165002822876
2012-04-06,67.0929542832369,A,21.399999618530277,21.545999908447268,21.535999870300294,20.863000011444093,21.6531999206543,20.327199974060058,19.753500022888183
2012-04-09,66.85863185878425,C,21.07999992370605,21.463999938964843,21.54699993133545,20.935999965667726,21.614999923706055,20.37609996795654,19.743750019073488
2012-04-10,66.25318955413287,C,20.57999992370605,21.177999877929686,21.511999893188477,20.973499965667724,21.564599914550783,20.421699962615968,19.733450021743774
2012-04-11,66.06442271534222,C,21.040000915527344,21.1,21.427000045776367,21.054500007629393,21.521199951171877,20.47679997444153,19.72685002326965
2012-04-12,65.96454134569701,B,21.520000457763672,21.12400016784668,21.345000076293946,21.111000061035156,21.46979995727539,20.536699981689452,19.721850023269653
2012-04-13,65.87798929349073,B,21.440000534057617,21.132000350952147,21.339000129699706,21.185500049591063,21.399199981689453,20.592099990844726,19.714750022888182
2012-04-16,66.19692544617148,B,22.299999237060547,21.376000213623048,21.420000076293945,21.26949996948242,21.360599975585938,20.64929998397827,19.71440001487732
2012-04-17,66.82341918450918,C,22.670000076293945,21.794000244140626,21.486000061035156,21.351999950408935,21.32879997253418,20.699699993133546,19.719250011444093
2012-04-18,67.29675341650558,C,22.700000762939453,22.126000213623048,21.613000106811523,21.459000015258788,21.305200004577635,20.747000007629396,19.72425001144409
2012-04-19,67.88061513083805,A,23.34000015258789,22.49000015258789,21.807000160217285,21.628999996185303,21.292000007629394,20.78920000076294,19.734950008392335
2012-04-20,68.32011637431654,A,22.90999984741211,22.78400001525879,21.95800018310547,21.74700002670288,21.275200004577638,20.82569999694824,19.745250005722045
2012-04-23,68.3415893395717,A,22.850000381469727,22.894000244140624,22.135000228881836,21.841000080108643,21.25280002593994,20.85579999923706,19.757250003814697
2012-04-24,68.25079998069448,A,22.81999969482422,22.92400016784668,22.359000205993652,21.935500049591063,21.23780002593994,20.882700004577636,19.768200006484985
2012-04-25,68.10944061234828,A,22.96999931335449,22.977999877929687,22.552000045776367,21.989500045776367,21.23400001525879,20.905499992370604,19.78164999961853
2012-04-26,67.42876590212482,A,22.1200008392334,22.73400001525879,22.61200008392334,21.978500080108642,21.20280002593994,20.929600009918214,19.79055000305176
2012-04-27,66.9862146822349,A,22.170000076293945,22.586000061035158,22.685000038146974,22.01200008392334,21.17880001068115,20.945100002288818,19.80164999961853
2012-04-30,66.55300304435868,A,21.920000076293945,22.4,22.647000122070313,22.033500099182127,21.149799995422363,20.956499996185304,19.81659999847412
2012-05-01,66.2007297332501,A,21.90999984741211,22.21800003051758,22.57100009918213,22.028500080108643,21.163199996948244,20.98,19.832349996566773
2012-05-02,65.82384607230775,P,21.65999984741211,21.956000137329102,22.467000007629395,22.04000005722046,21.17759998321533,20.998299999237062,19.850349998474123
2012-05-03,65.85432660756337,P,21.56999969482422,21.845999908447265,22.289999961853027,22.048500061035156,21.19619998931885,21.007600002288818,19.87239999771118
2012-05-04,66.00065405531926,P,22.280000686645508,21.868000030517578,22.227000045776368,22.092500114440917,21.233600006103515,21.01800001144409,19.89319999694824
2012-05-07,66.77087980248069,P,23.59000015258789,22.202000045776366,22.301000022888182,22.21800012588501,21.30400001525879,21.050900020599364,19.92119999885559
2012-05-08,67.5946391271971,A,23.899999618530277,22.6,22.40900001525879,22.38400011062622,21.370400009155272,21.083200016021728,19.95505000114441
2012-05-09,68.30358566675473,A,23.46999931335449,22.961999893188477,22.459000015258788,22.505500030517577,21.426800003051756,21.114900016784667,19.981750001907347
2012-05-10,69.17511772784628,A,23.76000022888184,23.4,22.622999954223634,22.617500019073486,21.493800010681152,21.149900016784667,20.01545000076294
2012-05-11,69.87517718579925,A,24.11000061035156,23.76599998474121,22.817000007629396,22.751000022888185,21.55720001220703,21.192500019073485,20.051900005340578
2012-05-14,69.89119651425975,A,24.0,23.84799995422363,23.025,22.836000061035158,21.62780002593994,21.23400001525879,20.08885000228882
2012-05-15,69.62087417951261,A,23.690000534057617,23.8060001373291,23.20300006866455,22.88700008392334,21.70400005340576,21.27890001296997,20.115000009536743
2012-05-16,69.62517180199853,A,23.65999984741211,23.844000244140624,23.40300006866455,22.935000038146974,21.781400032043457,21.3260000038147,20.148300008773802
2012-05-17,68.79506944727137,A,21.899999618530277,23.472000122070312,23.436000061035156,22.863000011444093,21.820200042724608,21.35659999847412,20.168700008392335
2012-05-18,67.55283411023257,A,20.93000030517578,22.836000061035158,23.301000022888182,22.764000034332277,21.84240005493164,21.377199993133544,20.185250005722047
2012-05-21,66.70417459162861,P,21.920000076293945,22.420000076293945,23.13400001525879,22.717500019073487,21.888400039672852,21.407699985504152,20.203550004959105
2012-05-22,65.97194958925874,P,21.82999992370605,22.047999954223634,22.927000045776367,22.66800003051758,21.92840003967285,21.436999988555907,20.21795000076294
2012-05-23,65.33866021138685,P,22.309999465942383,21.777999877929688,22.811000061035156,22.635000038146973,21.98620002746582,21.474899978637694,20.234700002670287
2012-05-24,65.94617045001,P,23.530000686645508,22.104000091552734,22.788000106811523,22.705500030517577,22.049000053405763,21.526299991607665,20.262200002670287
2012-05-25,67.05733576744586,P,23.56999969482422,22.631999969482422,22.73400001525879,22.77550001144409,22.121400032043457,21.57989999771118,20.29369999885559
2012-05-28,67.86349393961457,A,23.56999969482422,22.961999893188477,22.69099998474121,22.857999992370605,22.180400009155274,21.636299991607665,20.327799997329713
2012-05-29,68.8303351795908,A,23.8799991607666,23.371999740600586,22.70999984741211,22.95649995803833,22.237599983215333,21.70029998779297,20.360099992752076
2012-05-30,69.6386989894899,A,24.170000076293945,23.743999862670897,22.760999870300292,23.08199996948242,22.309799995422363,21.76189998626709,20.393349990844726
2012-05-31,70.19819418402035,A,25.170000076293945,24.071999740600585,23.08799991607666,23.261999988555907,22.41439998626709,21.828299980163575,20.43414999008179
2012-06-01,70.35488689590976,A,24.36000061035156,24.229999923706053,23.430999946594238,23.36599998474121,22.49060001373291,21.88759998321533,20.466349992752075
2012-06-04,69.83553806040048,A,22.520000457763672,24.020000076293947,23.49099998474121,23.3125,22.521600036621095,21.92849998474121,20.485999994277954
2012-06-05,69.4111178774887,A,23.280000686645508,23.900000381469727,23.636000061035155,23.28150005340576,22.568600044250488,21.9789999961853,20.50864999771118
2012-06-06,68.94199739485258,A,23.530000686645508,23.77200050354004,23.75800018310547,23.284500122070312,22.60140007019043,22.031800003051757,20.53335000038147
2012-06-07,67.68351630441724,P,22.920000076293945,23.32200050354004,23.697000122070314,23.24250011444092,22.61300006866455,22.069500007629394,20.555900001525877
2012-06-08,66.97902485652921,P,23.489999771118164,23.14800033569336,23.689000129699707,23.211500072479247,22.652800064086914,22.111100006103516,20.583000001907347
2012-06-11,66.78056626037527,P,22.049999237060547,23.054000091552734,23.53700008392334,23.114000034332275,22.66400005340576,22.142199993133545,20.60289999961853
2012-06-12,66.26235936853286,P,22.040000915527344,22.8060001373291,23.353000259399415,23.03150005340576,22.66460006713867,22.168600006103517,20.624900007247923
2012-06-13,65.89358586759117,P,22.799999237060547,22.65999984741211,23.216000175476076,22.988500022888182,22.692000045776368,22.1925,20.64619999885559
2012-06-14,66.0225851633734,P,22.82999992370605,22.641999816894533,22.982000160217286,23.035000038146972,22.720600051879885,22.203799991607667,20.67064999580383
2012-06-15,65.70600140433835,P,22.31999969482422,22.407999801635743,22.77800006866455,23.104500007629394,22.73900005340576,22.196099987030028,20.69359999656677
2012-06-18,66.1154259842024,P,23.020000457763672,22.602000045776368,22.82800006866455,23.15950002670288,22.777800064086914,22.196399993896485,20.718900003433227
2012-06-19,66.77956844205174,A,23.709999084472656,22.93599967956543,22.870999908447267,23.25349998474121,22.840400047302246,22.202499980926515,20.74104999542236
2012-06-20,67.39021189288651,A,24.540000915527344,23.28400001525879,22.97199993133545,23.36500005722046,22.910400047302247,22.21579999923706,20.76310000419617
2012-06-21,67.76600389131593,A,24.18000030517578,23.554000091552734,23.09799995422363,23.397500038146973,22.963600044250487,22.21670000076294,20.782350006103517
2012-06-22,68.30556049271149,A,24.25,23.940000152587892,23.173999977111816,23.431500053405763,23.019800033569336,22.209500007629394,20.801300010681153
2012-06-25,68.19631981474318,A,23.649999618530277,24.06599998474121,23.334000015258788,23.435500049591063,23.04680004119873,22.203700008392335,20.815750007629394
2012-06-26,67.90276725111488,A,23.82999992370605,24.09000015258789,23.51299991607666,23.433000087738037,23.070000038146972,22.199400005340575,20.831050004959106
2012-06-27,67.4384802431975,A,23.96999931335449,23.975999832153317,23.629999923706052,23.423000049591064,23.095400009155274,22.200300006866456,20.851750001907348
2012-06-28,67.2292938090307,A,24.25,23.989999771118164,23.77199993133545,23.377000045776366,23.113600006103514,22.202800006866454,20.87680000305176
2012-06-29,67.09507403114327,A,24.32999992370605,24.005999755859374,23.97299995422363,23.375500011444093,23.142000007629395,22.208600006103516,20.896150007247925
2012-07-02,67.34990726813196,A,24.81999969482422,24.23999977111816,24.152999877929688,23.49049997329712,23.181399993896484,22.217100009918212,20.913100004196167
2012-07-03,67.35112656938327,A,24.07999992370605,24.289999771118165,24.189999961853026,23.530499935150143,23.206599998474122,22.222200012207033,20.93135000228882
2012-07-04,67.33339894517917,A,24.07999992370605,24.311999893188478,24.1439998626709,23.55799989700317,23.22880001068115,22.23140001296997,20.94795000076294
2012-07-05,67.13249169117147,A,23.61000061035156,24.184000015258786,24.086999893188477,23.59249992370605,23.258600006103517,22.23070001602173,20.96340000152588
2012-07-06,67.064190544397,A,24.239999771118164,24.16599998474121,24.08599987030029,23.629999923706052,23.3,22.239400005340578,20.987700004577636
2012-07-09,66.80779247644503,P,23.899999618530277,23.981999969482423,24.11099987030029,23.72249994277954,23.339599990844725,22.244699993133544,21.021649999618532
2012-07-10,66.9452836329354,P,23.86000061035156,23.938000106811522,24.113999938964845,23.81349992752075,23.378600006103515,22.270900001525877,21.05125
2012-07-11,67.41116253934362,A,24.790000915527344,24.08000030517578,24.19600009918213,23.91300001144409,23.441200027465822,22.309400005340578,21.08015000343323
