Date,GRADE,GPS,DPZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-12-26,53.80368392893129,A,13.286892890930176,13.20533447265625,13.162656784057617,13.02723560333252,12.899244480133056,12.342010135650634,12.040005269050598
2006-12-27,53.7982746009176,A,13.448125839233398,13.241373825073243,13.21292142868042,13.041525316238403,12.916196575164795,12.368420705795288,12.040587272644043
2006-12-28,53.824275725576136,A,13.44338035583496,13.306812858581543,13.252753639221192,13.065492010116577,12.934942150115967,12.39238748550415,12.041005320549012
2006-12-29,53.83397237695063,A,13.277409553527832,13.326728248596192,13.264608478546142,13.094379234313966,12.950273818969727,12.414694557189941,12.040967469215394
2007-01-01,53.83722571977936,A,13.277409553527832,13.34664363861084,13.269350337982178,13.110991621017456,12.964000396728515,12.437612419128419,12.04113998413086
2007-01-02,53.822251375442214,A,13.277409553527832,13.344746971130371,13.27504072189331,13.12972846031189,12.976877117156983,12.45700623512268,12.041148891448975
2007-01-03,53.79693734456808,A,13.296378135681152,13.314397430419922,13.277885627746581,13.15791163444519,12.985978736877442,12.47687165260315,12.04043459892273
2007-01-04,53.780347418485775,A,13.448125839233398,13.31534652709961,13.311079692840575,13.186364459991456,12.99717098236084,12.495200395584106,12.041063346862792
2007-01-05,53.76809980669055,A,13.277409553527832,13.31534652709961,13.3210373878479,13.206989860534668,13.00891471862793,12.512714719772339,12.04072166442871
2007-01-08,53.75928456499553,A,13.277409553527832,13.31534652709961,13.330995082855225,13.226198768615722,13.016503887176514,12.53140377998352,12.040216369628906
2007-01-09,53.77918142002139,A,13.514507293701172,13.362766075134278,13.353756523132324,13.258206653594971,13.030156917572022,12.55345048904419,12.042322292327881
2007-01-10,53.8050220549239,A,13.571413040161133,13.417773056030274,13.366085243225097,13.289503335952759,13.04834716796875,12.575220518112182,12.045039973258973
2007-01-11,53.832404165826965,A,13.723153114318848,13.472778511047363,13.394062519073486,13.323408079147338,13.074104442596436,12.601186199188232,12.048703322410583
2007-01-12,53.87728526855111,A,13.704185485839844,13.558133697509765,13.436740112304687,13.350674295425415,13.102881622314452,12.6287007522583,12.05271589756012
2007-01-15,53.91718024305808,A,13.704185485839844,13.643488883972168,13.479417705535889,13.374384021759033,13.122688732147218,12.654053888320924,12.057499780654908
2007-01-16,53.92307198176982,A,13.642539978027344,13.669095420837403,13.51593074798584,13.395485734939575,13.140979614257812,12.67747488975525,12.063003845214844
2007-01-17,53.92058625311439,A,13.65202522277832,13.68521785736084,13.551495456695557,13.41469054222107,13.156344318389893,12.699487152099609,12.067643780708313
2007-01-18,53.90139832079481,A,13.647282600402832,13.670043754577637,13.5714111328125,13.441245412826538,13.174069137573243,12.721076107025146,12.072540493011475
2007-01-19,53.87104061167324,A,13.609345436096191,13.651075744628907,13.604604721069336,13.462821054458619,13.187258319854736,12.742003803253175,12.077247519493103
2007-01-22,53.8512936597734,A,13.63779640197754,13.637797927856445,13.640643405914307,13.485819244384766,13.202716217041015,12.763216009140015,12.081909818649292
2007-01-23,53.829808548932384,A,13.580891609191896,13.625468254089355,13.647281837463378,13.500519180297852,13.216658248901368,12.78390612602234,12.085072202682495
2007-01-24,53.81525359700918,A,13.656763076782228,13.626415824890136,13.655816841125489,13.510951042175293,13.229851627349854,12.8055428981781,12.088076376914978
2007-01-25,53.79300165072402,A,13.566665649414062,13.610292434692383,13.64016809463501,13.517115306854247,13.239543476104735,12.82844012260437,12.090372967720032
2007-01-26,53.77964680713717,A,13.566665649414062,13.601756477355957,13.626416110992432,13.53157811164856,13.251406993865967,12.849551782608032,12.09386157989502
2007-01-29,53.75475981717481,P,13.481315612792969,13.570460319519043,13.604129123687745,13.541773414611816,13.260430450439452,12.869340105056763,12.097694716453553
2007-01-30,53.742165551361076,P,13.486055374145508,13.551493072509766,13.58848066329956,13.5522057056427,13.26992639541626,12.885040912628174,12.101551551818847
2007-01-31,53.729619866139025,P,13.547699928283691,13.529680442810058,13.578048133850098,13.564771795272828,13.278672370910645,12.901547031402588,12.104781699180602
2007-02-01,53.72726556748399,P,13.514507293701172,13.519248771667481,13.564770603179932,13.568090867996215,13.28675449371338,12.915549535751342,12.110767488479615
2007-02-02,53.73808648232961,P,13.708928108215332,13.547701263427735,13.574728870391846,13.58966679573059,13.296364574432372,12.930599279403687,12.117772121429443
2007-02-05,53.76142042731836,A,13.599862098693848,13.57141056060791,13.570935440063476,13.605789422988892,13.312574405670166,12.948571281433106,12.12668553829193
2007-02-06,53.78090576624194,A,13.609345436096191,13.596068572998046,13.573780822753907,13.610531330108643,13.32585807800293,12.966874122619629,12.135529508590698
2007-02-07,53.945781313466874,A,15.354377746582031,13.957404136657715,13.743542289733886,13.699679565429687,13.369699001312256,12.99861439704895,12.152584452629089
2007-02-08,54.0965317643519,A,15.150477409362791,14.28459815979004,13.90192346572876,13.771045780181884,13.413427619934081,13.03185643196106,12.167521367073059
2007-02-09,54.218134182992166,A,15.055638313293455,14.553940200805664,14.0508207321167,13.838618421554566,13.460547084808349,13.06481101989746,12.181306290626527
2007-02-12,54.331258751516835,A,15.036666870117188,14.841301155090331,14.206355857849122,13.905242490768433,13.502377185821533,13.093515815734863,12.194715857505798
2007-02-13,54.45464617574829,A,15.088827133178713,15.137197494506836,14.366633033752441,13.977556848526001,13.546100273132325,13.1226478099823,12.208643355369567
2007-02-14,54.39027934269137,A,15.060378074645996,15.07839756011963,14.517900848388672,14.047974491119385,13.59265354156494,13.15248670578003,12.223199882507323
2007-02-15,54.35494473097191,A,15.159955978393556,15.080293273925781,14.68244571685791,14.123608160018922,13.63827127456665,13.183415794372559,12.239235949516296
2007-02-16,54.33442602290571,A,15.197895050048828,15.108744621276855,14.831342411041259,14.203035640716553,13.684931144714355,13.214299440383911,12.257051048278809
2007-02-19,54.31967822172184,A,15.197895050048828,15.140990257263184,14.991145706176757,14.281040573120118,13.731024417877197,13.245560722351074,12.274492192268372
2007-02-20,54.2975789478347,A,15.216863632202148,15.16659755706787,15.151897525787353,14.36283917427063,13.777874698638916,13.274839992523193,12.29156075000763
2007-02-21,54.28594083580462,A,15.31644058227539,15.21781005859375,15.148103809356689,14.445823049545288,13.825293922424317,13.301668663024902,12.309057059288024
2007-02-22,54.26264778633259,A,15.31644058227539,15.249106979370117,15.164700126647949,14.533311796188354,13.87072156906128,13.327600336074829,12.32746488571167
2007-02-23,54.22081012525081,A,15.150477409362791,15.23962345123291,15.174184036254882,14.612502384185792,13.91055389404297,13.353005418777466,12.34534674167633
2007-02-26,54.169813422076594,A,15.031926155090332,15.20642967224121,15.173709964752197,14.690032911300658,13.946592597961425,13.378358030319214,12.363383779525757
2007-02-27,54.094100844475975,P,14.73792839050293,15.110642623901366,15.138620090484618,14.75262656211853,13.976941051483154,13.402234230041504,12.380511746406555
2007-02-28,54.03947135015182,P,14.633604049682615,14.974075317382812,15.09594268798828,14.806921768188477,14.004254550933839,13.427899799346925,12.397305107116699
2007-03-01,53.99126853757389,P,14.780600547790527,14.86690731048584,15.058007144927979,14.870226430892945,14.037542858123778,13.450550365447999,12.414412727355957
2007-03-02,53.94155272593605,P,14.619378089904783,14.760687446594238,15.000155448913574,14.915748929977417,14.066373767852783,13.472155208587646,12.430387024879456
2007-03-05,53.88553476533516,P,14.443924903869627,14.643087196350098,14.924758434295654,14.957952070236207,14.091695613861084,13.488653564453125,12.445484056472779
2007-03-06,53.881050458075094,P,14.619378089904783,14.619377136230469,14.865009880065918,15.008453702926635,14.118345317840577,13.508794898986816,12.463491759300233
2007-03-07,53.859627609375565,P,14.66680145263672,14.626016616821289,14.80004596710205,14.97407488822937,14.142718830108642,13.52945770263672,12.481479482650757
2007-03-08,53.84122450827405,P,14.828024864196776,14.635501480102539,14.75120439529419,14.95795226097107,14.17041172027588,13.552676935195922,12.498356761932373
2007-03-09,53.85225893586366,P,14.865960121154783,14.684817886352539,14.722752666473388,14.948468351364136,14.202182731628419,13.576228275299073,12.515283498764038
2007-03-12,53.89266505562046,P,14.937088012695312,14.783450508117676,14.713268852233886,14.943489408493042,14.235376300811767,13.599688348770142,12.534342184066773
2007-03-13,53.88017907432607,P,14.628863334655762,14.78534755706787,14.70236234664917,14.920491218566895,14.262405376434327,13.619641246795654,12.551836366653442
2007-03-14,53.896396854682365,P,14.652573585510254,14.782501983642579,14.704259300231934,14.900100994110108,14.289529285430909,13.637754011154176,12.569425721168518
2007-03-15,53.9144255346856,P,14.932339668273926,14.803364944458007,14.719433212280274,14.888720178604126,14.319213562011718,13.658192272186279,12.588226947784424
2007-03-16,53.915799089864436,A,14.842247009277344,14.798622322082519,14.74172010421753,14.870937776565551,14.350510311126708,13.67971251487732,12.606577711105347
2007-03-19,53.92583361844701,A,15.084086418151855,14.828022003173828,14.805736255645751,14.865247344970703,14.38664384841919,13.701573867797851,12.62756338596344
2007-03-20,53.97122925529569,A,15.159955978393556,14.934240531921386,14.85979404449463,14.862401962280273,14.419552822113037,13.72485486984253,12.649092879295349
2007-03-21,54.010951481056345,A,15.1409912109375,15.031924057006837,14.907213020324708,14.85362949371338,14.450944385528565,13.749645776748658,12.670621509552001
2007-03-22,54.01929546619751,A,15.103052139282228,15.066066551208497,14.934715747833252,14.84296007156372,14.478542366027831,13.776323404312134,12.68947012424469
2007-03-23,54.04799422009441,A,15.212121963500977,15.140041542053222,14.96933193206787,14.84604229927063,14.508701095581054,13.805791358947754,12.71020324230194
2007-03-26,54.04229449417423,A,15.174188613891602,15.158061981201172,14.9930419921875,14.853155422210694,14.53810115814209,13.830394945144654,12.73210931777954
2007-03-27,54.03727356538112,A,15.174188613891602,15.160908508300782,15.047574520111084,14.874968433380127,14.568734130859376,13.854856872558594,12.753240098953247
2007-03-28,54.03548031367105,A,15.174188613891602,15.167547988891602,15.09973602294922,14.901997661590576,14.59917739868164,13.877760858535767,12.773642559051513
2007-03-29,54.04976137184418,A,15.216863632202148,15.190310287475587,15.128188419342042,14.923810815811157,14.630569019317626,13.902319078445435,12.794963226318359
2007-03-30,54.06343933264905,A,15.397055625915527,15.227297019958495,15.183669281005859,14.962694692611695,14.666323223114013,13.926790771484375,12.817255311012268
2007-04-02,54.10557606516085,A,15.634151458740234,15.319289588928223,15.238675785064697,15.022206020355224,14.706250324249268,13.954483270645142,12.839229307174683
2007-04-03,54.15729612420932,A,15.880730628967283,15.46059799194336,15.31075325012207,15.08527364730835,14.752247104644775,13.98445267677307,12.862600646018983
2007-04-04,54.210770746793166,A,15.904440879821776,15.606648445129395,15.387098217010498,15.147155618667602,14.797200660705567,14.01352614402771,12.886771845817567
2007-04-05,54.257448647267374,A,15.89495849609375,15.742267417907716,15.466288852691651,15.200502300262452,14.84376651763916,14.041654996871948,12.90795892238617
2007-04-06,54.28093836328648,A,15.89495849609375,15.841847991943359,15.534572505950928,15.2519522190094,14.890332374572754,14.07086968421936,12.929310445785523
2007-04-09,54.28351917922359,A,15.918664932250977,15.898750686645508,15.609020137786866,15.301031064987182,14.939079360961914,14.099754905700683,12.951226902008056
2007-04-10,54.266608507965636,A,15.913922309875488,15.905389022827148,15.682993507385254,15.36528401374817,14.987636699676514,14.128781547546387,12.973119645118713
2007-04-11,54.22987947554668,A,15.724247932434082,15.86935043334961,15.737999439239502,15.41886773109436,15.031167659759522,14.154920015335083,12.994510397911071
2007-04-12,54.19532513485498,A,15.724247932434082,15.835208320617676,15.788737869262695,15.458463144302367,15.075362472534179,14.18105848312378,13.015313816070556
2007-04-13,54.15966660483903,A,15.69580078125,15.795376777648926,15.818612384796143,15.501140832901001,15.115099925994873,14.205732250213623,13.036585807800293
2007-04-16,54.145471838184214,A,15.961343765258787,15.803912544250489,15.851331615447995,15.545003700256348,15.162329559326169,14.237451982498168,13.05880964756012
2007-04-17,54.11832623685459,A,15.890216827392578,15.799171447753906,15.852280235290525,15.581516742706299,15.207946987152097,14.266902532577515,13.080701332092286
2007-04-18,54.098442651631785,A,15.94711685180664,15.843745231628418,15.856547832489014,15.621823024749755,15.21980176925659,14.294750385284424,13.104240155220031
2007-04-19,54.0486952914876,A,15.468185424804688,15.79253273010254,15.813870525360107,15.640079689025878,15.226155929565428,14.319791774749756,13.126840920448304
2007-04-20,54.03639441532414,A,15.771669387817385,15.807706451416015,15.801541614532471,15.668057060241699,15.240476551055908,14.350511817932128,13.151475958824157
2007-04-23,53.99483355115128,P,15.747958183288574,15.765029335021973,15.78447093963623,15.696745538711548,15.254702377319337,14.378539781570435,13.175780992507935
2007-04-24,53.94658877880875,P,15.506123542785645,15.688210678100585,15.743691062927246,15.71334228515625,15.263048305511475,14.4045742893219,13.198594937324524
2007-04-25,53.916761817323184,P,15.558279037475586,15.610443115234375,15.727094173431396,15.73254680633545,15.273006324768067,14.432829933166504,13.22028353691101
2007-04-26,53.9492519133118,P,15.67682933807373,15.652171897888184,15.722352313995362,15.755545091629028,15.28334379196167,14.46080753326416,13.247357587814331
2007-04-27,53.93385050911896,P,15.61043930053711,15.61992588043213,15.713816165924072,15.766214275360108,15.291594676971435,14.488262910842895,13.273136458396912
2007-04-30,53.890340651923196,P,15.292729377746582,15.52888011932373,15.64695472717285,15.749143171310426,15.29349136352539,14.512257890701294,13.296739454269408
2007-05-01,53.884325300257906,P,15.458698272705078,15.519395065307616,15.6038028717041,15.728041553497315,15.29832805633545,14.538101377487182,13.320467472076416
2007-05-02,53.84556438599433,P,15.207377433776855,15.449214744567872,15.529828929901123,15.693188381195068,15.296146793365478,14.560720357894898,13.34373764514923
2007-05-03,53.78372021454385,P,15.169439315795898,15.347736740112305,15.499954319000244,15.656912422180175,15.293206768035889,14.581964168548584,13.367194032669067
2007-05-04,53.7516468429619,P,15.349635124206545,15.295575904846192,15.457750892639163,15.629646253585815,15.297189922332764,14.603871908187866,13.391245989799499
2007-05-07,53.8211713426274,P,15.967850685119627,15.4306001663208,15.479740142822266,15.632105541229247,15.31590841293335,14.631250505447388,13.417660732269287
2007-05-08,53.896334457803526,P,16.15494155883789,15.569848823547364,15.54462194442749,15.644156503677369,15.34424867630005,14.660594863891601,13.44557478904724
2007-05-09,54.023707255516236,A,16.366437911987305,15.801660919189453,15.625437831878662,15.67626600265503,15.378905353546143,14.69157995223999,13.473395123481751
2007-05-10,54.116695945416865,A,16.065462112426758,15.980865478515625,15.664301109313964,15.693326711654663,15.404602584838868,14.721072721481324,13.498582878112792
2007-05-11,54.2153114729763,A,16.27695655822754,16.166329765319823,15.730952835083007,15.72238450050354,15.437754154205322,14.752063961029053,13.524710626602173
2007-05-14,54.254721835251104,A,16.439645767211914,16.26068878173828,15.845644474029541,15.746299600601196,15.477668571472169,14.784682092666626,13.551534361839295
2007-05-15,54.24336261203883,A,16.220020294189453,16.273704528808594,15.921776676177979,15.76278977394104,15.50968141555786,14.81401336669922,13.578011751174927
2007-05-16,54.20021742625617,A,16.17934799194336,16.236286544799803,16.018973731994627,15.774401330947876,15.539932346343994,14.841325588226319,13.604873147010803
2007-05-17,54.18193848109399,A,15.975988388061523,16.218391799926756,16.09962863922119,15.799791479110718,15.56289161682129,14.866651668548585,13.629519577026366
2007-05-18,54.12921334554377,A,15.935310363769531,16.150062561035156,16.15819616317749,15.807973527908326,15.584278621673583,14.893230676651001,13.653962616920472
2007-05-21,54.064185142382534,A,16.024789810180664,16.067091369628905,16.163890075683593,15.82181510925293,15.606032657623292,14.920704479217529,13.679158449172974
2007-05-22,54.04057460014275,A,16.097999572753906,16.042687225341798,16.158195877075194,15.851408910751342,15.635415382385254,14.94891037940979,13.702958307266236
2007-05-23,54.00926738386062,A,16.00039291381836,16.006896209716796,16.1215913772583,15.87351460456848,15.662371768951417,14.975950527191163,13.726411089897155
2007-05-24,53.979332358467815,A,15.927173614501951,15.997133255004883,16.107762527465816,15.886031818389892,15.682268447875975,15.000741004943848,13.747970700263977
2007-05-25,53.970686645731114,P,15.967850685119627,16.0036413192749,16.07685194015503,15.903902387619018,15.704780521392822,15.027645416259766,13.770180068016053
2007-05-28,53.96838997190557,P,15.967850685119627,15.992253494262695,16.0296724319458,15.937658452987671,15.722455806732178,15.054549827575684,13.792976803779602
2007-05-29,53.946407301080825,P,15.91904640197754,15.956462860107422,15.99957504272461,15.960675859451294,15.737637615203855,15.078595218658448,13.816022853851319
2007-05-30,53.93539570205328,P,15.821433067321776,15.920670890808106,15.963783550262452,15.99137864112854,15.751246452331541,15.101095418930054,13.838157968521118
2007-05-31,53.949366411549185,P,15.959723472595217,15.927180862426757,15.962157058715821,16.030892848968506,15.7683798789978,15.123461122512817,13.862323660850524
2007-06-01,53.96153162565633,P,16.024789810180664,15.938568687438964,15.971105003356934,16.064650583267213,15.784633235931395,15.146667165756226,13.887683959007264
2007-06-04,53.97550550861277,P,16.171199798583984,15.979238510131836,15.985746002197265,16.07481803894043,15.804573459625242,15.171337308883666,13.912695598602294
2007-06-05,53.98692306640291,A,16.11427116394043,16.018283462524415,15.987373161315919,16.072784519195558,15.823375110626218,15.196054620742798,13.936764755249023
2007-06-06,53.98475101830247,A,15.94344997406006,16.04268684387207,15.981678867340088,16.051635122299196,15.838760337829587,15.218968868255615,13.959228010177613
2007-06-07,53.94500014025928,A,15.723816871643066,15.99550552368164,15.9613431930542,16.03455286026001,15.848899402618406,15.239734210968017,13.980405158996582
2007-06-08,53.90381106039619,P,15.82956314086914,15.956460189819335,15.94751443862915,16.01218318939209,15.857549552917478,15.261936388015748,14.00197009563446
2007-06-11,53.83966563020113,P,15.675016403198242,15.857223510742188,15.918231010437012,15.973951721191407,15.858366851806638,15.282308588027954,14.022762298583984
2007-06-12,53.775770331502436,P,15.536730766296388,15.741715431213379,15.879999446868897,15.939787244796753,15.851486854553222,15.301866979599,14.04288655281067
2007-06-13,53.7322765751193,P,15.520459175109863,15.65711727142334,15.849902057647705,15.906842803955078,15.843807220458984,15.320503940582276,14.063023419380189
2007-06-14,53.695479687708314,P,15.308960914611816,15.57414608001709,15.784825801849365,15.873491430282593,15.832087268829346,15.337926893234252,14.083183507919312
2007-06-15,53.65267250382624,P,15.308960914611816,15.470025634765625,15.71324291229248,15.842173957824707,15.820367317199707,15.35534984588623,14.102450814247131
2007-06-18,53.61852493919378,P,15.15440845489502,15.36590404510498,15.611563777923584,15.798654890060424,15.805082187652587,15.372080774307252,14.120710439682007
2007-06-19,53.61007453904755,P,15.341501235961914,15.326858139038086,15.534286785125733,15.760829973220826,15.793633766174317,15.390635232925415,14.137838072776795
2007-06-20,53.59069243589817,P,15.1869478225708,15.260155868530273,15.458636569976807,15.720157718658447,15.782887763977051,15.407027711868286,14.154287371635437
2007-06-21,53.56637925160038,P,14.91037940979004,15.180439567565918,15.377292823791507,15.669318008422852,15.76661039352417,15.420986433029174,14.168267984390258
2007-06-22,53.544755407111175,P,14.942922592163086,15.107231903076173,15.288628768920901,15.618071603775025,15.751552829742431,15.433326377868653,14.18196282863617
2007-06-25,53.51840776943123,P,14.641942024230955,15.00473861694336,15.18532133102417,15.55177617073059,15.725164794921875,15.443747177124024,14.196159229278564
2007-06-26,53.4783227536741,P,14.674481391906738,14.871334648132324,15.099096393585205,15.48954792022705,15.700850086212158,15.45439853668213,14.210636329650878
2007-06-27,53.45165083925395,P,14.894104957580566,14.812766075134277,15.036460971832275,15.44318151473999,15.679789848327637,15.449795808792114,14.224205102920532
2007-06-28,53.463158182366094,P,14.934783935546877,14.817646980285645,14.999043273925784,15.391934537887574,15.669121818542482,15.447638874053956,14.239747653007507
2007-06-29,53.4656853914456,P,14.861568450927734,14.801376152038575,14.954304027557374,15.333773469924926,15.650919799804688,15.445698175430298,14.25525459766388
2007-07-02,53.50078033507203,P,14.951051712036133,14.86319808959961,14.933968353271485,15.272766065597533,15.634981670379638,15.444842023849487,14.269178919792175
2007-07-03,53.53527269808871,B,14.991724014282228,14.926646614074707,14.898990631103516,15.216638708114624,15.624693679809571,15.443870992660523,14.283259401321411
2007-07-04,53.563898891616645,B,14.991724014282228,14.946170425415039,14.879468250274659,15.169052410125733,15.613362579345702,15.443184452056885,14.297835578918457
2007-07-05,53.5899202094447,B,15.14627742767334,14.988469123840332,14.903058052062988,15.140175437927246,15.602751541137696,15.443047666549683,14.313231730461121
2007-07-06,53.63945949456726,B,15.29270076751709,15.074695587158203,14.938035869598389,15.113332319259644,15.596396770477295,15.443995723724365,14.329147582054139
2007-07-09,53.68371557710168,C,15.260161399841309,15.136517524719238,14.999857807159424,15.092589569091796,15.59574541091919,15.44461838722229,14.345089554786682
2007-07-10,53.701063945681746,C,15.02425765991211,15.143024253845216,15.03483543395996,15.066965913772583,15.587056598663331,15.44269232749939,14.358766160011292
2007-07-11,53.731581296583705,C,15.23575210571289,15.191829872131347,15.069000148773194,15.052730560302734,15.58762409210205,15.441885442733765,14.371777052879333
2007-07-12,53.748123600707686,C,15.317097663879396,15.22599391937256,15.107231521606446,15.053137397766113,15.590577259063721,15.441892013549804,14.384746174812317
2007-07-13,53.74715564546489,C,15.284568786621094,15.22436752319336,15.14953155517578,15.051917791366577,15.589275932312011,15.443232927322388,14.398119173049928
2007-07-16,53.72679281401877,A,15.203217506408691,15.212978744506836,15.174748134613036,15.05435824394226,15.573983268737793,15.44494584083557,14.411651935577392
2007-07-17,53.72871330207994,A,15.14627742767334,15.237382698059083,15.19020347595215,15.044597053527832,15.553809986114501,15.449029331207276,14.42563178062439
2007-07-18,53.69752682469953,P,14.95918083190918,15.18206844329834,15.186949157714844,15.03320870399475,15.525664844512939,15.452285099029542,14.440092449188233
2007-07-19,53.668233447971154,P,15.06493091583252,15.131635093688965,15.178814506530761,15.040936279296876,15.505654220581055,15.455128402709962,14.45283938407898
2007-07-20,53.624879485972464,P,14.894104957580566,15.053542327880859,15.13895492553711,15.038495397567749,15.477997188568116,15.457875671386718,14.465015439987182
2007-07-23,53.595322536824874,P,14.869709968566896,14.9868408203125,15.099909782409668,15.049883794784545,15.446598472595214,15.46213352203369,14.475393543243408
2007-07-24,53.79056316322201,A,17.253084182739258,15.408202171325684,15.322792434692383,15.178813934326172,15.46725975036621,15.488470582962035,14.498632740974426
2007-07-25,53.96460954965256,A,16.846372604370117,15.785640525817872,15.483854484558105,15.27642731666565,15.480600242614747,15.51026629447937,14.519861998558044
2007-07-26,54.07283322625572,A,16.236284255981445,16.019911193847655,15.575773143768311,15.341502332687378,15.485806159973144,15.524348888397217,14.53851291179657
2007-07-27,54.17250390244115,A,15.862104415893556,16.213511085510255,15.633526706695557,15.39152913093567,15.484342041015625,15.534310331344605,14.555269303321838
2007-07-30,54.252915117456716,A,15.69128131866455,16.377825355529787,15.682333087921142,15.42854061126709,15.477671871185303,15.541852264404296,14.57077030658722
2007-07-31,54.04508050594433,A,15.577396392822266,16.042687797546385,15.725444984436034,15.457824230194092,15.46725980758667,15.551337594985961,14.585489420890807
2007-08-01,53.877003092858324,A,15.430981636047363,15.759609603881836,15.772625064849853,15.479787111282349,15.45587158203125,15.559121675491333,14.598437843322754
2007-08-02,53.7784664928304,A,15.471652030944824,15.606683158874512,15.813297176361084,15.496055841445923,15.44676115036011,15.564514799118042,14.61135353565216
2007-08-03,53.62490484413058,A,14.422314643859863,15.318725204467773,15.766118144989013,15.45253653526306,15.415850429534915,15.560315475463867,14.620013995170593
2007-08-06,53.513178998770876,P,14.682613372802734,15.11699161529541,15.747408485412597,15.423659133911134,15.390145683288576,15.556300745010375,14.628937306404113
2007-08-07,53.40424528778218,B,14.446714401245115,14.89085521697998,15.466771507263184,15.394781970977784,15.360699043273929,15.549168329238892,14.63701159954071
2007-08-08,53.24726549301324,B,13.787824630737305,14.562223815917969,15.160916709899903,15.322385597229005,15.320026874542238,15.53563666343689,14.642641220092774
2007-08-09,53.00502610516414,B,12.852372169494627,14.03836784362793,14.82252550125122,15.199149322509765,15.257879848480227,15.513129863739014,14.644726634025574
2007-08-10,52.97557971918631,B,13.934252738952637,13.940755462646484,14.629740333557129,15.131633520126343,15.216069107055667,15.50035117149353,14.653071265220643
2007-08-13,52.953594579626916,B,14.365373611450195,13.877307510375976,14.497149562835693,15.089741325378418,15.179952583312991,15.492263021469116,14.661328983306884
2007-08-14,52.984212201097144,B,14.145747184753418,13.817114067077636,14.35398464202881,15.039714813232422,15.140582103729251,15.481978607177734,14.668417739868165
2007-08-15,53.056671779264434,B,13.820366859436035,13.823622512817384,14.192923164367675,14.982774114608764,15.09812044143677,15.468440389633178,14.673100624084473
2007-08-16,53.26969392450301,B,14.308432579040527,14.114834594726563,14.076601219177245,14.944949197769166,15.069812755584719,15.459356079101562,14.680837578773499
2007-08-17,53.35607180930328,B,14.414178848266602,14.210819816589355,14.07578763961792,14.920952892303466,15.041505069732668,15.449527311325074,14.688159041404724
2007-08-20,53.39324526180431,B,14.389772415161133,14.215699577331543,14.04650354385376,14.89695601463318,15.015800189971927,15.437083520889281,14.695783395767211
2007-08-21,53.39900516080319,B,14.267762184143066,14.240102577209473,14.028608322143555,14.747689914703368,14.990420818328857,15.42095383644104,14.702703256607055
2007-08-22,53.458200166433215,B,14.487391471862791,14.373507499694824,14.098565006256104,14.629740858078003,14.969759464263916,15.40678334236145,14.71015474319458
2007-08-23,53.436502404253964,C,14.113208770751951,14.334462738037109,14.224648666381835,14.523587083816528,14.945844421386719,15.388965845108032,14.71531042098999
2007-08-24,53.42217784535706,C,14.430445671081545,14.337716102600098,14.274267959594727,14.452004146575927,14.928274116516114,15.37432071685791,14.722595200538635
2007-08-27,53.39208577880866,C,14.113208770751951,14.282403373718262,14.249051475524903,14.373100519180298,14.907450122833252,15.35626615524292,14.728010530471801
2007-08-28,53.38012976796912,B,13.771564483642578,14.183163833618163,14.211633205413818,14.282808923721314,14.876051387786866,15.334842576980591,14.731812062263488
2007-08-29,53.37086805187144,B,14.251493453979492,14.135984230041505,14.254745864868164,14.22383451461792,14.85734230041504,15.320115032196044,14.737517523765565
2007-08-30,53.358899329736026,B,14.048123359680176,14.122967147827149,14.228714942932129,14.152658081054687,14.840097179412842,15.303353786468506,14.742206134796142
2007-08-31,53.36617385033174,B,14.308432579040527,14.098564529418946,14.21814031600952,14.146963977813721,14.82740737915039,15.289480104446412,14.747606177330017
2007-09-03,53.41474964065022,B,14.308432579040527,14.13760929107666,14.21000633239746,14.128254938125611,14.820737190246582,15.272950992584228,14.755201487541198
2007-09-04,53.505561565774734,C,14.365373611450195,14.256371116638183,14.219767475128174,14.124187898635864,14.81455503463745,15.257702560424805,14.762302546501159
2007-09-05,53.533227987361975,B,14.324702262878418,14.271012878417968,14.203498554229736,14.15103178024292,14.803166980743407,15.241478414535523,14.768114399909972
2007-09-06,53.615258615366805,C,14.373506546020508,14.336089515686036,14.229528331756592,14.227088499069215,14.79194143295288,15.23053162574768,14.775161700248718
2007-09-07,53.597738504014664,C,13.942383766174316,14.262879753112793,14.18072214126587,14.227495050430297,14.773557739257813,15.21223876953125,14.78137529373169
2007-09-10,53.54596927771765,C,13.698349952697754,14.140863227844239,14.13923625946045,14.194143867492675,14.748503704071044,15.191742687225341,14.785141234397889
2007-09-11,53.50052749315686,B,13.8529052734375,14.0383695602417,14.147370338439941,14.17950177192688,14.72572732925415,15.17521050453186,14.78989239692688
2007-09-12,53.4514469165261,B,13.690214157104492,13.911471939086914,14.091242408752441,14.172994136810303,14.699697132110595,15.156529855728149,14.794679894447327
2007-09-13,53.35382784399999,B,13.673943519592283,13.77155933380127,14.053824424743652,14.14126968383789,14.670250453948974,15.136500997543335,14.798654265403748
2007-09-14,53.337104677551345,B,13.77969741821289,13.739022064208985,14.000950908660888,14.109545612335205,14.639990386962891,15.118193578720092,14.803228244781494
2007-09-17,53.333830544071496,B,13.543798446655272,13.708111763000488,13.924487495422364,14.067246913909912,14.605663127899168,15.10070426940918,14.806481080055237
2007-09-18,53.34455291117634,B,13.991192817687988,13.735769271850586,13.887069416046142,14.053418445587159,14.585001831054685,15.086029214859009,14.812065296173095
