Date,GRADE,GPS,K,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-09-04,32.40218304279344,A,9.619718551635742,9.684670066833496,9.715537452697752,9.607595729827882,9.328631687164307,8.88930199623108,8.05862669467926
1991-09-05,32.04553396196099,A,9.339747428894045,9.606278991699218,9.682161426544187,9.592022228240968,9.338227481842042,8.89802119255066,8.073828587532043
1991-09-06,31.788106712981577,A,9.384543418884276,9.541326522827148,9.643234252929686,9.584260702133179,9.350502414703369,8.907188348770141,8.088924102783203
1991-09-09,31.480510988388644,P,9.373342514038086,9.47413387298584,9.604038619995118,9.580396938323975,9.359209938049316,8.917351884841919,8.10357815027237
1991-09-10,31.21754745203299,P,9.339747428894045,9.411419868469238,9.564843082427979,9.570395612716675,9.36813726425171,8.92795524597168,8.11734838962555
1991-09-11,31.00552693585789,P,9.27254867553711,9.341985893249511,9.513327980041504,9.560934925079346,9.376389083862305,8.938440837860107,8.130231981277467
1991-09-12,31.087705839427837,P,9.350946426391602,9.344225692749024,9.47525234222412,9.552608156204224,9.38620885848999,8.951262083053589,8.143617680072785
1991-09-13,31.085586051107885,P,9.306154251098633,9.328547859191895,9.43493719100952,9.538140869140625,9.394464321136475,8.963413724899292,8.156614241600037
1991-09-16,31.181122638697712,P,9.384543418884276,9.330788040161133,9.402460956573487,9.541523838043213,9.403172988891601,8.977457571029664,8.170057806968689
1991-09-17,31.305233417874405,P,9.384543418884276,9.33974723815918,9.37558355331421,9.544349575042725,9.411213035583495,8.990614786148072,8.184107069969178
1991-09-18,31.47427128597779,P,9.418139457702637,9.368865394592286,9.3554256439209,9.535481548309326,9.420370769500732,9.004329605102539,8.197938880920411
1991-09-19,31.51240462534035,P,9.384543418884276,9.37558479309082,9.359905242919922,9.521033334732056,9.426404628753662,9.01793020248413,8.211272327899932
1991-09-20,31.57732405695673,P,9.44054126739502,9.402462196350097,9.365505027770997,9.504369640350342,9.432444000244141,9.027213983535766,8.22477562904358
1991-09-23,31.610714180823397,P,9.518925666809082,9.429338645935058,9.380063343048096,9.492050981521606,9.439159450531006,9.038833351135255,8.239111371040345
1991-09-24,31.689032078604495,A,9.57492446899414,9.467414855957031,9.403581047058106,9.484212064743042,9.449000930786132,9.05189931869507,8.253231508731842
1991-09-25,31.7833346631965,A,9.608513832092283,9.50548973083496,9.437177562713623,9.475252771377564,9.459291400909423,9.06629870414734,8.267134172916412
1991-09-26,31.827800960664145,A,9.541326522827148,9.536846351623534,9.456215572357177,9.465733957290649,9.463557357788085,9.079361219406128,8.280921137332916
1991-09-27,31.978486911630128,A,9.65331745147705,9.579401588439941,9.49093189239502,9.462934541702271,9.469394512176514,9.094762840270995,8.295378179550172
1991-09-30,32.08561390406684,A,9.709305763244627,9.61747760772705,9.523408126831054,9.462934541702271,9.477688694000244,9.109837636947631,8.310280358791351
1991-10-01,32.18828736069985,A,9.765298843383787,9.65555248260498,9.561483669281007,9.468533611297607,9.489331607818604,9.126137418746948,8.325462503433227
1991-10-02,32.43806644752139,A,10.00047206878662,9.733944129943847,9.619716930389405,9.487571287155152,9.507238292694092,9.146229801177979,8.341820514202118
1991-10-03,32.59997940127869,A,9.74289894104004,9.774258613586426,9.65555248260498,9.507728862762452,9.518656272888183,9.16075382232666,8.356945738792419
1991-10-04,32.61917670183882,A,9.698101997375488,9.783215522766113,9.681308555603028,9.523406791687012,9.529401149749756,9.17449740409851,8.372012157440185
1991-10-07,32.574956112815975,A,9.664507865905762,9.77425594329834,9.695866775512695,9.537965059280396,9.538582572937012,9.18746169090271,8.386910605430604
1991-10-08,32.51250292674528,A,9.765298843383787,9.77425594329834,9.71490421295166,9.559242630004883,9.545544929504395,9.201212253570556,8.402313008308411
1991-10-09,32.20974690260697,A,9.686909675598145,9.711543464660645,9.722743797302247,9.579960680007934,9.552276821136475,9.214511461257935,8.417708904743195
1991-10-10,32.09144565815207,A,9.664507865905762,9.695865249633789,9.735061931610108,9.595638751983643,9.559006404876708,9.226478261947632,8.433653576374054
1991-10-11,32.06565330663432,A,9.72050666809082,9.700346183776855,9.741780853271484,9.616356372833252,9.566410236358642,9.237896699905395,8.450649144649505
1991-10-14,32.16677043304553,A,9.843689918518066,9.736182594299317,9.755219268798829,9.639313697814941,9.575831909179687,9.25054697036743,8.468921413421631
1991-10-15,32.149657968096484,A,9.79889965057373,9.742902755737305,9.758579349517822,9.660031509399413,9.58146026611328,9.261496639251709,8.486419067382812
1991-10-16,32.21430611489092,A,9.854890823364258,9.776498985290527,9.744021224975587,9.681869077682496,9.58687105178833,9.273006219863891,8.504472012519836
1991-10-17,32.3101533284433,A,9.910883903503418,9.825774192810059,9.760819721221925,9.708186101913451,9.592064380645752,9.28418420791626,8.522364394664764
1991-10-18,32.27093403163415,A,9.765298843383787,9.83473262786865,9.767539405822752,9.72442398071289,9.596574878692627,9.294129228591919,8.53892315864563
1991-10-21,32.03650441361025,A,9.5861234664917,9.783219337463379,9.759700965881347,9.72778387069702,9.599284992218017,9.303508405685426,8.554971499443054
1991-10-22,31.74041694159409,P,9.406941413879396,9.704827690124512,9.723865222930907,9.719384717941285,9.596628341674805,9.311095762252808,8.569628338813782
1991-10-23,31.401371862325046,P,9.373342514038086,9.608518028259278,9.692508506774903,9.707626152038575,9.594859943389892,9.317121219635009,8.583786821365356
1991-10-24,30.8539066707004,P,9.19416332244873,9.46517391204834,9.645474052429199,9.690267992019653,9.588393573760987,9.319906091690063,8.596113288402558
1991-10-25,30.449761728697876,P,9.2389554977417,9.359905242919922,9.597318935394288,9.669549894332885,9.581262683868408,9.326705131530762,8.607672562599182
1991-10-28,30.280229179442397,P,9.373342514038086,9.317349052429199,9.55028419494629,9.65275173187256,9.582391853332519,9.334848041534423,8.619793646335602
1991-10-29,30.32975700398679,P,9.429336547851562,9.321828079223632,9.513327884674073,9.635953617095947,9.58441801071167,9.344108142852782,8.632359910011292
1991-10-30,30.18817051570774,P,9.160571098327637,9.279273796081544,9.44389591217041,9.593958568572997,9.57571943283081,9.351460704803467,8.64363739490509
1991-10-31,30.1841447687171,P,9.093379974365234,9.259117126464844,9.362145519256591,9.561482620239257,9.564116878509521,9.357026929855346,8.654689047336579
1991-11-01,30.146794166550205,P,9.093379974365234,9.23000202178955,9.294953632354737,9.531246519088745,9.55050817489624,9.36125576019287,8.666456542015077
1991-11-04,30.0789394410386,P,9.227765083312988,9.200886535644532,9.259117794036865,9.509409379959106,9.539757499694824,9.366494083404541,8.678400382995605
1991-11-05,29.97105595086195,P,9.26135540008545,9.167290306091308,9.244559192657471,9.48421220779419,9.530350551605224,9.37217975616455,8.690512175559997
1991-11-06,30.189494861814154,P,9.339747428894045,9.203125572204591,9.241199684143067,9.466854095458984,9.521391506195068,9.378649349212646,8.703071007728576
1991-11-07,30.502496411677395,P,9.406941413879396,9.265837860107421,9.262477493286132,9.453975772857666,9.514896278381348,9.38567943572998,8.715745537281036
1991-11-08,30.737898175837383,P,9.317350387573242,9.310631942749023,9.270316982269287,9.433817958831787,9.50705717086792,9.390699186325072,8.728632884025574
1991-11-11,30.865784403114006,A,9.373342514038086,9.339747428894043,9.270316982269287,9.410300588607788,9.50033790588379,9.396947507858277,8.741139419078827
1991-11-12,31.089622987051712,A,9.5861234664917,9.404701042175294,9.2859956741333,9.399661779403687,9.498994026184082,9.404989318847656,8.754214282035827
1991-11-13,31.312418059722162,A,9.709305763244627,9.47861270904541,9.340869140625,9.392382526397705,9.50078577041626,9.414708728790282,8.767519588470458
1991-11-14,31.544342028148986,A,9.854890823364258,9.568202590942382,9.417020225524903,9.389582872390747,9.511088638305663,9.424658060073853,8.780781905651093
1991-11-15,31.587131946287524,A,9.429336547851562,9.590599822998048,9.450615882873535,9.372784757614136,9.51198450088501,9.431243457794189,8.79120063304901
1991-11-18,31.705526462169434,A,9.541326522827148,9.624196624755859,9.481972026824952,9.370544910430908,9.51534418106079,9.437277059555054,8.802344498634339
1991-11-19,31.538688907682303,A,9.317350387573242,9.570442008972169,9.487571525573731,9.3660653591156,9.514896240234375,9.441516752243041,8.812478621006012
1991-11-20,31.193264177927166,P,9.227765083312988,9.47413387298584,9.476373291015625,9.358786487579346,9.514000568389893,9.445194826126098,8.822164816856384
1991-11-21,30.75381700785201,P,9.25015640258789,9.353186988830567,9.460694789886475,9.361586141586304,9.511984767913818,9.449096813201905,8.832183222770691
1991-11-22,30.613755385708192,P,9.205362319946287,9.308392143249511,9.449495983123779,9.359906482696534,9.509968929290771,9.452216625213623,8.841647267341614
1991-11-25,30.49649357362947,P,9.40219497680664,9.28056583404541,9.452381229400634,9.361349105834961,9.510321960449218,9.45674747467041,8.852095475196839
1991-11-26,30.620112068342923,P,9.537313461303713,9.324558448791503,9.447500228881836,9.366747951507568,9.513377361297607,9.462295198440552,8.863054087162018
1991-11-27,30.878002053849723,P,9.58234977722168,9.395475387573242,9.43480463027954,9.38783688545227,9.516661567687988,9.46851616859436,8.874403069019317
1991-11-28,31.114105315363062,A,9.58234977722168,9.4619140625,9.407550525665282,9.412285375595093,9.520617694854737,9.473511161804199,8.885807116031646
1991-11-29,31.401565315970174,A,9.63865566253662,9.548572731018066,9.42848243713379,9.439549160003661,9.524579982757569,9.478511991500854,8.897382576465606
1991-12-02,31.70399301957127,A,9.897637367248535,9.647661209106445,9.464113521575928,9.47304277420044,9.532154216766358,9.485656833648681,8.909851734638215
1991-12-03,32.07176751831278,A,10.10032558441162,9.760263633728027,9.542411041259765,9.514991283416748,9.542662239074707,9.49583158493042,8.923611395359039
1991-12-04,32.35481330381112,A,10.077794075012209,9.859352493286133,9.627413940429687,9.551893615722657,9.552047843933105,9.505669622421264,8.93692590713501
1991-12-05,32.623026278381964,A,10.055275917053224,9.95393772125244,9.70792589187622,9.584310340881348,9.562326831817627,9.512942094802856,8.95023865222931
1991-12-06,32.76174740386836,A,10.010234832763672,10.028253555297852,9.788413143157959,9.61895456314087,9.569465179443359,9.519429845809936,8.963215367794037
1991-12-09,32.69757939289812,A,9.953936576843262,10.039513397216798,9.843587303161621,9.647984266281128,9.574357795715333,9.526023244857788,8.975966022014617
1991-12-10,32.43035044454489,A,9.987713813781738,10.016991043090822,9.888627338409425,9.66806378364563,9.57880609512329,9.534068851470947,8.988386783599854
1991-12-11,32.13509953447769,A,9.94267749786377,9.989967727661133,9.924660110473633,9.679732370376588,9.577650203704835,9.542444248199462,9.000970332622527
1991-12-12,31.827861272501096,A,9.85259246826172,9.949431037902832,9.951684379577637,9.67961745262146,9.579844074249268,9.549250173568726,9.013380508422852
1991-12-13,31.64900330382081,A,9.908896446228027,9.929163360595703,9.978708457946777,9.703595447540284,9.584059963226318,9.556730556488038,9.026238451004028
1991-12-16,31.714234605490365,A,10.167879104614258,9.971951866149903,10.00573263168335,9.734923076629638,9.594127388000489,9.56635498046875,9.040612976551056
1991-12-17,31.934597720687524,A,10.404340744018556,10.055277252197266,10.036134147644045,9.789272594451905,9.606908226013184,9.576226577758788,9.054895203113556
1991-12-18,32.22756717817237,A,10.38181972503662,10.143105697631835,10.066536712646485,9.846975326538086,9.620806427001954,9.586541624069215,9.069009394645692
1991-12-19,32.57703858409172,A,10.359302520751951,10.244447708129883,10.096939373016358,9.902432632446288,9.634702320098876,9.596854362487793,9.083177270889282
1991-12-20,32.84407420402703,A,10.38181972503662,10.3390323638916,10.134097862243653,9.961255502700805,9.647928581237792,9.607169408798217,9.097346892356873
1991-12-23,33.22386133094799,A,10.87726593017578,10.480909729003905,10.226430797576903,10.035009050369263,9.668600101470947,9.622216005325317,9.113107068538666
1991-12-24,33.36914098550406,A,10.787185668945312,10.557478713989257,10.30637798309326,10.097502660751342,9.68836582183838,9.63491304397583,9.127807250022888
1991-12-25,33.46079271080393,A,10.787185668945312,10.638551902770995,10.390828800201415,10.157744455337525,9.70701171875,9.646941385269166,9.14051236629486
1991-12-26,33.85507311777676,A,11.237589836120604,10.814209365844725,10.529328536987304,10.24050645828247,9.733545837402344,9.662805109024047,9.155857439041137
1991-12-27,34.380530714392556,A,11.44027042388916,11.025899505615234,10.682465934753417,10.330587196350097,9.767045269012451,9.681810073852539,9.172215914726257
1991-12-30,34.85662533812502,A,11.913193702697754,11.23308506011963,10.856997394561766,10.431365013122557,9.813586673736573,9.706435832977295,9.191105279922485
1991-12-31,35.334624258932344,A,11.778068542480469,11.43126163482666,10.994370174407958,10.515252161026002,9.861009216308593,9.7288187789917,9.208653984069825
1992-01-01,35.8668963574865,A,11.778068542480469,11.629438209533692,11.133995056152342,10.600265884399413,9.90910373687744,9.751981840133666,9.226368951797486
1992-01-02,36.063433757719416,A,11.823116302490234,11.746543502807617,11.28037643432617,10.688657903671263,9.961682796478271,9.775038185119628,9.244087476730346
1992-01-03,36.2284208317891,A,12.04831314086914,11.868152046203614,11.447025775909424,10.790561819076537,10.01786994934082,9.799566316604615,9.262931985855102
1992-01-06,35.80924413470455,A,11.642951011657717,11.814103507995606,11.523594284057618,10.875012540817261,10.063262119293213,9.822826986312867,9.280193033218383
1992-01-07,35.298385949952994,A,11.282625198364258,11.715014839172364,11.573138236999512,10.939758110046387,10.100327892303467,9.842372951507569,9.295042872428894
1992-01-08,34.77239012399744,A,11.282625198364258,11.615926170349121,11.622682189941406,11.006755495071411,10.142768974304198,9.859244203567505,9.309671053886413
1992-01-09,34.10883814178049,A,11.124982833862305,11.476299476623534,11.611421489715577,11.070375013351441,10.18340103149414,9.873758955001831,9.323566403388977
1992-01-10,33.249447264883905,A,11.10246753692627,11.287130355834961,11.577641201019286,11.130053567886353,10.22358278274536,9.8870454788208,9.337737102508544
1992-01-13,32.601148877171276,P,10.922307014465332,11.143001556396484,11.478552532196044,11.167774963378907,10.257473621368408,9.898615560531617,9.350120329856873
1992-01-14,32.53291484043662,P,11.372709274291992,11.161018371582031,11.438016605377197,11.216193389892577,10.29970069885254,9.915025625228882,9.36536515712738
1992-01-15,32.33868569048636,P,11.19255256652832,11.143003845214844,11.379465007781983,11.256730031967162,10.336756801605224,9.929074153900146,9.380097107887268
1992-01-16,32.285968181856205,P,11.14750862121582,11.147509002685547,11.311904239654542,11.296140336990357,10.371568145751953,9.94323221206665,9.393772583007813
1992-01-17,32.03978919180775,P,10.76466464996338,11.079948425292969,11.183539390563965,11.315282583236694,10.400514430999756,9.953785800933838,9.405035090446471
1992-01-20,31.894060843591742,P,10.60701847076416,11.016890716552734,11.079946136474609,11.301770210266113,10.425187950134278,9.962762928009033,9.415786447525024
1992-01-21,31.168461327697873,P,10.314249992370604,10.805198860168456,10.983108615875244,11.278123426437379,10.439750480651856,9.96937225341797,9.424741468429566
1992-01-22,30.810823180732758,P,10.67458438873291,10.701605224609375,10.92230453491211,11.272493362426758,10.459056053161621,9.979920911788941,9.43461145401001
1992-01-23,30.54362759206825,P,10.76466464996338,10.625036430358886,10.886272716522218,11.248847103118898,10.477251529693604,9.994170083999634,9.446095638275146
1992-01-24,30.63353675122023,P,10.76466464996338,10.625036430358888,10.85249242782593,11.21506681442261,10.50395809173584,10.007971296310425,9.457579822540284
1992-01-27,30.81013078361424,P,10.787185668945312,10.661069869995117,10.838980293273927,11.158766412734987,10.528875274658203,10.022109727859497,9.469730806350707
1992-01-28,31.043664991116145,P,10.494414329528809,10.697102737426759,10.751150798797608,11.094583702087403,10.552416553497315,10.033656396865844,9.480805821418762
1992-01-29,30.691556681945332,P,9.998971939086914,10.56198024749756,10.631792736053468,11.005628871917725,10.567840690612792,10.040920629501343,9.489680733680725
1992-01-30,30.54492050999188,P,10.42685890197754,10.49441909790039,10.55972776412964,10.935816001892091,10.591374740600585,10.051679754257203,9.501470918655395
1992-01-31,30.22327325060022,P,10.2241792678833,10.386322021484375,10.50567922592163,10.844609308242799,10.611751079559326,10.060860004425049,9.512136864662171
1992-02-03,29.921688773854374,P,10.201656341552734,10.269216156005859,10.465143013000489,10.772544574737548,10.627740306854248,10.069031133651734,9.523244352340699
1992-02-04,30.058073005609074,P,10.449382781982422,10.260209846496583,10.478656291961672,10.730882453918458,10.645981693267823,10.079679527282714,9.535147156715393
1992-02-05,30.60155845927063,P,10.516939163208008,10.363803291320801,10.46289176940918,10.692598152160645,10.664673480987549,10.090667524337768,9.547498564720154
1992-02-06,30.814357339055515,P,10.516939163208008,10.381819343566894,10.438119220733643,10.66219596862793,10.683365268707275,10.101991481781006,9.559960842132568
1992-02-07,31.00925269551765,P,10.359302520751951,10.408843994140625,10.3975830078125,10.625037717819215,10.697778205871582,10.111179094314576,9.569196538925171
1992-02-10,31.218367539190364,P,10.42685890197754,10.453884506225586,10.361550331115723,10.600265312194825,10.708362636566163,10.12025842666626,9.579545888900757
1992-02-11,31.076836844749625,P,10.404340744018556,10.444876098632813,10.352542972564697,10.551846885681153,10.714442939758301,10.128552589416504,9.590225954055786
1992-02-12,30.879668269191125,P,10.291735649108888,10.399835395812989,10.381819343566894,10.506806039810181,10.718721771240235,10.13538480758667,9.600841755867004
1992-02-13,30.628488330075403,P,10.201656341552734,10.336778831481933,10.359299087524414,10.459513425827026,10.721649379730225,10.141988105773926,9.610674662590027
1992-02-14,30.51846476451215,P,10.089054107666016,10.282729148864746,10.345786571502686,10.425732898712159,10.723225765228271,10.146345472335815,9.620554156303406
1992-02-17,30.366145919639482,P,10.089054107666016,10.21516819000244,10.334526348114014,10.399834680557252,10.725928115844727,10.15014295578003,9.62999029636383
1992-02-18,30.172047050098197,P,9.908896446228027,10.116079330444336,10.280477714538574,10.379567003250122,10.724351768493653,10.151578931808471,9.63885817527771
1992-02-19,29.944890165073588,P,9.931415557861328,10.044015312194825,10.221925354003906,10.342408561706543,10.724126529693603,10.150888366699219,9.648559083938599
1992-02-20,30.154813899183257,P,10.404340744018556,10.08455219268799,10.210665512084962,10.324392366409302,10.73516149520874,10.157502784729004,9.659128303527831
1992-02-21,30.13795068751682,P,10.04401969909668,10.075545310974121,10.179137229919434,10.288360118865967,10.737863960266113,10.160961961746215,9.667729682922364
1992-02-24,30.09620573001783,P,10.066534042358398,10.071041297912597,10.143104743957519,10.25232753753662,10.735837059020996,10.164982223510743,9.676221957206726
1992-02-25,30.40520191583545,P,10.366204261779783,10.162502861022949,10.139291095733643,10.24591703414917,10.735074329376221,10.170991277694702,9.68610176563263
1992-02-26,30.90474753799865,P,10.502007484436035,10.276621246337891,10.160318279266358,10.271068811416626,10.73747808456421,10.17914225578308,9.696826858520508
1992-02-27,30.87599796992481,P,10.366204261779783,10.268993949890135,10.176773071289062,10.268036079406738,10.737616119384766,10.186159219741821,9.706318740844727
1992-02-28,31.09900502038416,A,10.320941925048828,10.324378395080565,10.199961853027343,10.272874212265014,10.73639856338501,10.1921635723114,9.715030136108398
1992-03-02,31.19590575797223,A,10.185132026672363,10.348097991943359,10.209569644927978,10.272047996520996,10.722555885314941,10.195577993392945,9.723062481880188
1992-03-03,31.091871375750653,A,10.29830837249756,10.334518814086914,10.248510837554932,10.264494276046753,10.712778339385986,10.200572080612183,9.731034359931947
1992-03-04,30.66301814031081,P,10.117237091064451,10.257564735412597,10.267092990875245,10.244509172439574,10.699379367828369,10.203195543289185,9.738100881576537
1992-03-05,30.41375300115791,P,10.230405807495115,10.230405044555663,10.2496994972229,10.23018250465393,10.67923568725586,10.206390762329102,9.745287485122681
1992-03-06,30.245857768572137,P,10.320941925048828,10.230405044555663,10.277391719818116,10.228264474868775,10.656849117279053,10.211947193145752,9.753038210868835
1992-03-09,30.27726896030494,P,10.41147232055664,10.275673103332519,10.311885547637939,10.227495145797729,10.62681468963623,10.220200681686402,9.761854543685914
1992-03-10,30.295942608824166,P,10.479373931884766,10.311886215209961,10.323202514648438,10.23124680519104,10.600840797424317,10.230925006866455,9.77101038455963
1992-03-11,30.456730840431874,A,10.434110641479492,10.375260925292968,10.316412830352784,10.23836555480957,10.573961639404297,10.24153268814087,9.779326953887939
1992-03-12,30.592668591190858,A,10.343570709228516,10.397893905639648,10.314149475097656,10.24546127319336,10.544370727539063,10.253026762008666,9.786466426849366
1992-03-13,30.5148932752807,A,10.207768440246582,10.3752592086792,10.302832126617432,10.251396989822387,10.507559833526612,10.262714891433715,9.79471001148224
1992-03-16,30.49053862889255,A,10.320941925048828,10.357153129577636,10.316413116455077,10.262991380691528,10.481119651794433,10.272190885543823,9.803519463539123
1992-03-17,30.566001148708278,A,10.456737518310549,10.352625846862793,10.332256031036376,10.290383434295654,10.46460189819336,10.282464895248413,9.813286519050598
1992-03-18,30.700351565596662,A,10.434110641479492,10.352625846862793,10.363943386077882,10.315518188476563,10.447631607055664,10.295200290679931,9.823330497741699
1992-03-19,30.840924308467986,A,10.434110641479492,10.370733833312988,10.384313869476319,10.317006683349609,10.433814163208007,10.308607597351074,9.83281726360321
1992-03-20,31.090005296975637,A,10.41147232055664,10.411474609375,10.3933669090271,10.335379314422607,10.419994258880616,10.321788520812989,9.84152214050293
1992-03-23,31.188237759640348,A,10.388840675354004,10.425054359436036,10.391103744506836,10.351494646072387,10.40932493209839,10.333399276733399,9.84994668006897
1992-03-24,31.048261357763096,A,10.366204261779783,10.406947708129882,10.379786777496339,10.351494646072387,10.389194831848144,10.344447765350342,9.858313760757447
1992-03-25,30.868501297794097,A,10.366204261779783,10.393366432189941,10.372996139526368,10.344704484939575,10.372667865753174,10.354712333679199,9.866680841445923
1992-03-26,30.80054623968924,A,10.434110641479492,10.393366432189941,10.382050132751464,10.34809980392456,10.358399906158446,10.3649840259552,9.875331730842591
1992-03-27,30.67966248358322,P,10.29830837249756,10.370733642578125,10.391104125976563,10.346968126296996,10.34907278060913,10.374793605804443,9.882746396064759
1992-03-30,30.66658283847467,A,10.366204261779783,10.36620635986328,10.395630359649658,10.356021738052368,10.344256496429443,10.38472222328186,9.890834865570069
1992-03-31,30.79872640087032,A,10.434110641479492,10.379787635803222,10.393367671966553,10.362811851501466,10.34665370941162,10.393202095031738,9.899095706939697
1992-04-01,30.983604216399737,A,10.547269821166992,10.416000747680664,10.404683589935303,10.384313488006592,10.344107418060302,10.401581735610963,9.908145232200622
1992-04-02,31.015107939359158,A,10.502007484436035,10.429580116271973,10.411473274230957,10.397893571853638,10.338854274749757,10.40805290222168,9.916355481147766
1992-04-03,31.177590069151595,A,10.569908142089844,10.48390007019043,10.427316856384277,10.410341882705689,10.334959144592284,10.419458618164063,9.925351037979127
1992-04-06,31.340727743676993,A,10.728338241577148,10.556326866149902,10.461266613006591,10.426185178756715,10.333782196044922,10.431328735351563,9.934302897453309
1992-04-07,31.306402895211022,A,10.41147232055664,10.551799201965332,10.465793418884278,10.422790098190308,10.332123355865479,10.442269954681397,9.94189335346222
1992-04-08,31.168190629052276,A,10.275671005249023,10.497479438781738,10.4567400932312,10.414868116378784,10.337657337188721,10.452749013900757,9.948971920013427
1992-04-09,31.19933151894591,A,10.456737518310549,10.48842544555664,10.459002780914307,10.420526456832885,10.338254909515381,10.464814825057983,9.956955819129943
1992-04-10,31.2753824108687,A,10.615175247192385,10.497478866577149,10.490689468383788,10.440896797180176,10.346074829101562,10.478912954330445,9.965564789772033
1992-04-13,31.117489487898393,A,10.456737518310549,10.443158721923828,10.499742794036866,10.447686576843262,10.351176452636718,10.489458379745484,9.973102927207947
1992-04-14,31.34682205196233,A,10.79624366760254,10.52011299133301,10.53595609664917,10.464661884307862,10.358113670349121,10.502047681808472,9.982171440124512
1992-04-15,31.756905807243616,A,10.999945640563965,10.664967918395998,10.581223678588866,10.492953634262085,10.36777379989624,10.516223640441895,9.992369904518128
1992-04-16,31.974892504122028,A,10.8867826461792,10.750976943969729,10.619701194763184,10.51558723449707,10.375170669555665,10.52926796913147,10.001389565467834
1992-04-17,32.018174553173445,A,10.8867826461792,10.805298423767091,10.65138864517212,10.539352750778198,10.385720272064209,10.541749238967896,10.010130615234376
1992-04-20,31.890706799780023,A,10.41147232055664,10.79624538421631,10.619702053070068,10.54048433303833,10.38541254043579,10.546887588500976,10.01627221107483
1992-04-21,31.401409610002904,A,10.207768440246582,10.678550338745117,10.599331665039063,10.53256254196167,10.381481094360351,10.547962017059326,10.021896800994874
1992-04-22,30.731608423509098,A,10.139866828918455,10.506534576416016,10.585751247406005,10.521245670318603,10.378443717956543,10.548582744598388,10.027126183509827
1992-04-23,30.26530909988359,P,10.320941925048828,10.393366432189941,10.572171688079834,10.51558723449707,10.380829429626464,10.551239404678345,10.0320907497406
1992-04-24,29.72517174087964,P,10.162504196166992,10.2485107421875,10.526904582977295,10.508797025680542,10.382298431396485,10.552762098312378,10.036095972061156
1992-04-27,29.6707338603487,P,10.230405807495115,10.212297439575194,10.504271411895752,10.502007102966308,10.385125465393067,10.555526790618897,10.040775017738342
1992-04-28,29.764462712573515,P,10.230405807495115,10.216824913024901,10.44768762588501,10.49182186126709,10.391555652618408,10.55795371055603,10.046011281013488
1992-04-29,29.851897106894786,P,10.185132026672363,10.225877952575683,10.36620626449585,10.473714971542359,10.396629981994629,10.560378255844116,10.05141125202179
1992-04-30,29.83865067534504,P,10.25303554534912,10.212296676635741,10.302831554412842,10.461266374588012,10.39360387802124,10.56438268661499,10.056816430091859
1992-05-01,29.92709955543476,P,10.185132026672363,10.216822242736816,10.232666492462158,10.442027568817139,10.396426124572754,10.567145042419433,10.061937799453736
1992-05-04,30.00169252147535,P,10.366204261779783,10.24398193359375,10.228139686584473,10.42392086982727,10.402419528961182,10.569128293991088,10.06774163722992
1992-05-05,30.12146962008875,P,10.434110641479492,10.284722900390625,10.250773906707764,10.425052785873413,10.403777656555176,10.569425992965698,10.072826285362243
1992-05-06,30.185057904831364,P,10.230405807495115,10.293777656555175,10.259827804565429,10.422789525985717,10.398345623016358,10.567911853790283,10.077226738929749
1992-05-07,30.212177049835606,P,10.230405807495115,10.289251708984374,10.250774192810058,10.411472940444945,10.395629653930664,10.566622886657715,10.081738624572754
1992-05-08,30.32854973345793,C,10.343570709228516,10.320939445495604,10.26888084411621,10.397892713546751,10.396082229614258,10.566240396499634,10.086704902648925
1992-05-11,30.33676236836179,C,10.456737518310549,10.339046096801757,10.291514015197752,10.397892713546753,10.401514339447022,10.56203511238098,10.09212555885315
1992-05-12,30.23937864972268,A,10.456737518310549,10.34357147216797,10.314147186279296,10.380917406082153,10.404682922363282,10.558730630874633,10.096821837425232
1992-05-13,30.218236339786646,A,10.366204261779783,10.370731163024903,10.332254409790037,10.349230337142945,10.409662265777587,10.55452081680298,10.100731101036072
1992-05-14,30.065012480253518,A,10.185132026672363,10.36167640686035,10.325464057922362,10.314147806167602,10.408756790161133,10.543996238708496,10.103400673866272
1992-05-15,29.735197682612437,P,10.094600677490234,10.311882400512696,10.316410923004149,10.274538707733154,10.40422996520996,10.530539541244506,10.106174807548523
1992-05-18,29.40964146332148,B,10.185132026672363,10.257561302185058,10.298303699493408,10.26322169303894,10.399703159332276,10.513258924484253,10.109847378730773
1992-05-19,29.23235495103516,B,10.29830837249756,10.22587547302246,10.284723472595214,10.267748689651489,10.396081848144531,10.498461322784424,10.113640050888062
1992-05-20,29.162767812174142,B,10.320941925048828,10.21682300567627,10.293777084350586,10.276802444458008,10.393818473815918,10.483890056610107,10.117935948371887
1992-05-21,29.183689283033658,B,10.185132026672363,10.21682300567627,10.289249706268311,10.270011949539185,10.390649700164795,10.467510213851929,10.121274199485779
1992-05-22,29.293176040956794,B,10.185132026672363,10.234929275512695,10.273405838012696,10.271143341064453,10.39019697189331,10.44887840270996,10.124222359657288
1992-05-25,29.38509240466018,B,10.185132026672363,10.234929275512695,10.246245288848877,10.268879652023315,10.38748077392578,10.434300212860107,10.128563599586487
1992-05-26,29.243872417325786,B,9.963129043579102,10.167893409729004,10.196884441375733,10.255515813827515,10.377608604431153,10.421105251312255,10.131739101409913
1992-05-27,29.17410843058073,B,10.19059944152832,10.141824913024902,10.179323959350587,10.255789184570313,10.372738380432128,10.410184993743897,10.1347145986557
