Date,GRADE,GPS,WMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-12-05,54.924151935259125,P,7.487363338470459,7.529127693176269,7.560757684707641,7.5219992876052855,7.214428472518921,6.906058006286621,6.547328269481659
1997-12-08,54.91916354948082,P,7.487363338470459,7.518061828613281,7.545463418960571,7.533430886268616,7.228939609527588,6.91864137172699,6.554242691993713
1997-12-09,54.89454157737709,P,7.523060321807861,7.514135360717773,7.541725492477417,7.546647334098816,7.246471891403198,6.93140525341034,6.559853055477142
1997-12-10,55.03774904277361,P,7.6479997634887695,7.537339210510254,7.547819042205811,7.568328928947449,7.268277835845947,6.945153875350952,6.566168794631958
1997-12-11,55.25682482185084,A,7.665850162506103,7.5623273849487305,7.555697631835938,7.590015697479248,7.288133516311645,6.958286929130554,6.573275430202484
1997-12-12,55.61089333713588,A,7.76401424407959,7.617657566070557,7.573392629623413,7.604631018638611,7.307645292282104,6.970989961624145,6.5806974911689755
1997-12-15,55.94020721997441,A,7.853258609771728,7.690836620330811,7.604449224472046,7.613947486877441,7.328941955566406,6.984938306808472,6.588039524555207
1997-12-16,56.25011526021117,A,7.880024909973144,7.762229537963867,7.63818244934082,7.629482984542847,7.350951433181763,6.998713202476502,6.595427706241607
1997-12-17,56.48463485020631,A,7.960341453552246,7.824697875976563,7.681018543243408,7.652139973640442,7.375987062454223,7.013820614814758,6.603392863273621
1997-12-18,56.527219898947926,A,7.853258609771728,7.862179565429686,7.712253475189209,7.655688548088074,7.398881034851074,7.027768959999085,6.61099803686142
1997-12-19,56.32025951456555,A,7.710471153259277,7.851470947265623,7.734564256668091,7.647660970687866,7.4189192581176755,7.041701164245605,6.616749126911163
1997-12-22,56.008817877648035,A,7.665850162506103,7.8139892578125,7.752412939071656,7.648938179016113,7.436645240783691,7.054745965003967,6.622891023159027
1997-12-23,55.626225689591344,A,7.639078140258789,7.765799903869629,7.764014720916748,7.652870106697082,7.454190673828125,7.066905431747436,6.628986773490905
1997-12-24,55.239531310254115,A,7.799710273742676,7.7336736679077145,7.779185771942139,7.663502407073975,7.4726416206359865,7.078553743362427,6.636148774623871
1997-12-25,55.06107071757745,A,7.799710273742676,7.7229640007019045,7.792571783065796,7.674134707450866,7.489495344161988,7.089849104881287,6.643310775756836
1997-12-26,54.9998745113665,A,7.683696269989014,7.717609024047851,7.784539985656738,7.678966307640076,7.506513442993164,7.1012195253372195,6.649454205036164
1997-12-29,55.069979434343736,A,7.77293586730957,7.739026165008545,7.776507711410522,7.6904784679412845,7.523541536331177,7.113570575714111,6.656219244003296
1997-12-30,55.49433382066014,A,8.085283279418945,7.828267192840576,7.7970335483551025,7.717607998847962,7.540250015258789,7.129927406311035,6.664019787311554
1997-12-31,55.79824022173929,A,8.13882827758789,7.896090793609619,7.814882230758667,7.747950387001038,7.555367221832276,7.14637857913971,6.672000362873077
1998-01-01,56.13275845117794,A,8.13882827758789,7.963914394378662,7.843439197540283,7.777846336364746,7.570484428405762,7.163270859718323,6.680857954025268
1998-01-02,56.72028303174471,A,8.19236946105957,8.065649032592773,7.891629028320312,7.813096642494202,7.586672458648682,7.181757321357727,6.6899832510948185
1998-01-05,57.4032260102253,A,8.335156440734863,8.178093147277831,7.958559656143189,7.855486297607422,7.6099756240844725,7.201848106384277,6.700348715782166
1998-01-06,57.41903479269579,A,8.156672477722168,8.192370986938476,8.010319089889526,7.887166905403137,7.62633713722229,7.2192717456817626,6.7098217606544495
1998-01-07,57.19700619866476,A,7.9781904220581055,8.16024341583252,8.028167104721069,7.903676438331604,7.640726318359375,7.234985136985779,6.719104037284851
1998-01-08,56.73707726543506,A,7.799710273742676,8.092419815063476,8.028167104721069,7.910369443893432,7.651723337173462,7.249978528022766,6.727932419776916
1998-01-09,55.97396793393229,A,7.692619323730469,7.992469787597656,8.029059410095215,7.906799697875977,7.660933427810669,7.263723564147949,6.73578684091568
1998-01-12,54.81376813236506,A,7.621229648590088,7.849684429168701,8.013888788223266,7.895198249816895,7.6671184730529784,7.2762222623825075,6.742407250404358
1998-01-13,54.09908959782762,P,7.746166706085205,7.767583274841309,7.979977130889893,7.888505339622498,7.676867179870605,7.2882843112945555,6.749301533699036
1998-01-14,53.61662385011625,P,7.710471153259277,7.714039421081543,7.937141418457031,7.876011824607849,7.685724439620972,7.298747100830078,6.7552280163764955
1998-01-15,53.28578883015714,P,7.603376865386963,7.6747727394104,7.883596277236938,7.8635177373886105,7.692084865570068,7.308937592506409,6.760268216133118
1998-01-16,53.27880825309291,P,7.692619323730469,7.6747727394104,7.833621263504028,7.862625145912171,7.700762624740601,7.319576830863952,6.767596392631531
