Date,GRADE,GPS,NOW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-04-07,51.763802365816105,P,78.47000122070312,76.92000122070313,77.45200042724609,77.96550025939942,76.42879989624024,70.99799987792969,65.64209993362427
2015-04-08,52.224214710265926,A,80.83999633789062,77.95800018310547,77.91600036621094,78.29550018310547,76.66739974975586,71.16919982910156,65.7356999206543
2015-04-09,52.65338647123837,A,81.73999786376953,79.08199920654297,78.3870002746582,78.54949989318848,76.82459976196289,71.34529983520508,65.83639991760253
2015-04-10,53.14435593583397,A,82.33999633789062,80.32599792480468,78.77399978637695,78.82049980163575,77.01339965820313,71.52889980316162,65.94009990692139
2015-04-13,53.27657207008076,A,80.7300033569336,80.8239990234375,78.90299987792969,78.92449989318848,77.1681997680664,71.69649982452393,66.04409992218018
2015-04-14,53.355485818964375,A,80.19999694824219,81.16999816894531,79.04499969482421,78.93949966430664,77.31919967651368,71.86869979858399,66.16569990158081
2015-04-15,53.137200096429915,A,80.75,81.1519989013672,79.55499954223633,78.97449951171875,77.44199966430664,72.03649978637695,66.28624990463257
2015-04-16,53.07708813425844,A,82.83999633789062,81.3719985961914,80.22699890136718,79.09349937438965,77.61439956665039,72.22519973754883,66.41294988632202
2015-04-17,52.261579175332535,P,73.29000091552734,79.56199951171875,79.94399871826172,78.78899955749512,77.5813995361328,72.31849975585938,66.49429988861084
2015-04-20,51.78394940750517,P,74.63999938964844,78.34399871826172,79.58399887084961,78.5569995880127,77.61659957885742,72.44639976501465,66.57974988937377
2015-04-21,51.553641260836514,P,77.5,77.80399932861329,79.4869987487793,78.4694995880127,77.70019958496094,72.60409976959228,66.68714988708496
2015-04-22,51.30511401157577,P,77.72000122070312,77.1979995727539,79.17499923706055,78.54549980163574,77.77699966430664,72.76299976348876,66.79414989471435
2015-04-23,50.76847108927101,P,76.87999725341797,76.00599975585938,78.68899917602539,78.53799972534179,77.79559967041016,72.90679973602295,66.8954998779297
2015-04-24,51.07642834727747,P,76.08999633789062,76.56599884033203,78.06399917602539,78.41899948120117,77.76639953613281,73.0413996887207,66.98834985733032
2015-04-27,51.132132414236985,P,74.76000213623047,76.58999938964844,77.46699905395508,78.18499946594238,77.71059951782226,73.17209972381592,67.0677498626709
2015-04-28,50.93086305140226,P,74.98999786376953,76.08799896240234,76.94599914550781,77.99549942016601,77.6727995300293,73.30169971466064,67.14994985580444
2015-04-29,50.95084976830575,P,77.47000122070312,76.03799896240234,76.61799926757813,78.08649940490723,77.6725994873047,73.46379974365234,67.24614986419678
2015-04-30,50.90194494072539,P,74.86000061035156,75.63399963378906,75.81999969482422,78.0234992980957,77.60659942626953,73.59889976501465,67.32329986572266
2015-05-01,50.831412234961824,P,73.75,75.16600036621094,75.86599960327149,77.90499916076661,77.50039947509765,73.72389976501465,67.39339986801147
2015-05-04,50.84436313302356,P,73.61000061035156,74.93600006103516,75.7629997253418,77.6734992980957,77.39919952392579,73.82559978485108,67.46979986190796
2015-05-05,50.79093500704976,P,73.27999877929688,74.59400024414063,75.34099960327148,77.41399917602538,77.28979949951172,73.92259975433349,67.53769985198974
2015-05-06,50.401636384641485,P,73.30000305175781,73.76000061035157,74.89899978637695,77.03699951171875,77.17519958496094,73.998699760437,67.5909998703003
2015-05-07,50.36511338990187,P,74.01000213623047,73.59000091552734,74.6120002746582,76.6504997253418,77.06479965209961,74.05799976348877,67.66704988479614
2015-05-08,50.29511574232635,P,73.91000366210938,73.62200164794922,74.39400100708008,76.22900009155273,77.01779968261718,74.10609981536865,67.75324991226196
2015-05-11,50.299428561736185,P,73.98999786376953,73.69800109863282,74.31700057983399,75.89199981689453,76.96879959106445,74.14889980316163,67.83464990615845
2015-05-12,50.44394258994256,P,74.26000213623047,73.89400177001953,74.24400100708007,75.59500007629394,76.94499969482422,74.19579982757568,67.92279991149903
2015-05-13,50.748706068317084,P,75.11000061035156,74.25600128173828,74.00800094604492,75.31300010681153,76.97519973754883,74.24999980926513,68.02149991989135
2015-05-14,50.999546816170145,P,76.05000305175781,74.66400146484375,74.12700119018555,74.97350044250489,77.00219985961914,74.31359981536865,68.12494993209839
2015-05-15,51.30774668493913,P,75.70999908447266,75.02400054931641,74.32300109863282,75.09450035095215,77.03519989013672,74.36949977874755,68.22849992752076
2015-05-18,51.67792023869234,A,77.26000213623047,75.6780014038086,74.6880012512207,75.22550048828126,77.09559997558594,74.45349979400635,68.33484992980956
2015-05-19,52.02540359688237,A,77.77999877929688,76.38200073242187,75.1380012512207,75.2395004272461,77.17940002441406,74.55249980926514,68.4506999206543
2015-05-20,52.278049336589895,A,77.44999694824219,76.85,75.55300064086914,75.22600021362305,77.24360000610352,74.64849979400634,68.56139989852905
2015-05-21,52.52800932574599,A,78.87000274658203,77.41399993896485,76.0390007019043,75.32550048828125,77.28779998779297,74.75869983673095,68.68129991531372
2015-05-22,52.67232806043685,A,78.76000213623047,78.02400054931641,76.52400054931641,75.45900077819825,77.32460006713868,74.87249988555908,68.80159992218017
2015-05-25,52.66968225929355,A,78.76000213623047,78.32400054931641,77.0010009765625,75.65900077819825,77.3268000793457,74.9885998916626,68.91539993286133
2015-05-26,52.52776709533797,A,77.70999908447266,78.31000061035157,77.34600067138672,75.7950008392334,77.28300003051758,75.10239986419678,69.01539993286133
2015-05-27,52.45178026790183,A,78.38999938964844,78.49800109863281,77.6740005493164,75.84100074768067,77.24979995727539,75.21539989471435,69.11969993591309
2015-05-28,52.28328112212815,A,78.4000015258789,78.40400085449218,77.90900039672852,76.01800079345703,77.20860000610351,75.31049991607667,69.22719993591309
2015-05-29,51.99677561018712,A,76.61000061035156,77.9740005493164,77.9990005493164,76.1610008239746,77.15320007324219,75.40549991607666,69.31214994430542
2015-06-01,51.65560172191007,A,75.68000030517578,77.35800018310547,77.84100036621093,76.26450080871582,77.08120010375977,75.48039989471435,69.39644994735718
2015-06-02,51.42811583110497,A,75.37999725341797,76.89199981689453,77.60100021362305,76.36950073242187,77.00380004882813,75.56149990081786,69.47469993591308
2015-06-03,51.30940030342598,P,76.61000061035156,76.53600006103515,77.51700057983399,76.53500061035156,77.01200012207032,75.66419994354249,69.55734992980958
2015-06-04,51.113978583821904,P,75.45999908447266,75.9479995727539,77.17600021362304,76.60750045776368,76.98060012817383,75.78249992370606,69.63699993133545
2015-06-05,51.15251861091604,P,76.88999938964844,76.00399932861328,76.98899993896484,76.75650024414062,76.94900009155273,75.91179992675781,69.71579992294312
2015-06-08,51.133135514384236,P,74.66999816894531,75.80199890136718,76.57999954223632,76.79050025939941,76.85360000610352,76.01889991760254,69.78349990844727
2015-06-09,51.203432402556956,P,75.66000366210938,75.85800018310547,76.375,76.86050033569336,76.79120010375976,76.12719993591308,69.8475499343872
2015-06-10,51.285844383516825,P,77.69999694824219,76.0759994506836,76.30599975585938,76.9900001525879,76.83220001220702,76.24899993896484,69.92234991073609
2015-06-11,51.492451212486294,A,77.7300033569336,76.53000030517578,76.23899993896484,77.07400016784668,76.86440002441407,76.3648999786377,70.00469993591308
2015-06-12,51.56350856593529,A,77.94000244140625,76.74000091552735,76.37200012207032,77.18550033569336,76.90080001831055,76.45690002441407,70.0820499420166
2015-06-15,51.79300326633328,A,77.63999938964844,77.33400115966796,76.56800003051758,77.20450019836426,76.88880004882813,76.55319999694824,70.14869995117188
2015-06-16,52.0525504111161,A,79.4000015258789,78.08200073242188,76.97000045776367,77.28550033569336,76.90740005493164,76.66809997558593,70.23454996109008
2015-06-17,52.12536492448972,A,79.91999816894531,78.5260009765625,77.30100021362304,77.40900039672852,76.88900009155273,76.7781999206543,70.32174995422363
2015-06-18,52.214962142146106,A,80.97000122070312,79.1740005493164,77.8520004272461,77.51400032043458,76.8736001586914,76.84909996032715,70.4097999572754
2015-06-19,52.24796363813876,A,80.37999725341797,79.66199951171875,78.20100021362305,77.59500007629394,76.83440017700195,76.92389991760254,70.50364994049072
2015-06-22,52.35003677775268,A,80.31999969482422,80.1979995727539,78.76600036621093,77.67299995422363,76.82620010375976,76.99719993591309,70.61034994125366
2015-06-23,52.32236427401418,A,80.75,80.46799926757812,79.275,77.825,76.83720016479492,77.0781999206543,70.7145499420166
2015-06-24,52.022437114954464,A,77.47000122070312,79.97799987792969,79.25200042724609,77.77900009155273,76.77160018920898,77.10679992675782,70.79684995651245
2015-06-25,51.75411290546921,A,78.91999816894531,79.56799926757813,79.37099990844726,77.80499992370605,76.69320022583008,77.15379989624023,70.88489994049073
2015-06-26,51.518967160479455,A,77.0199966430664,78.89599914550782,79.27899932861328,77.8254997253418,76.76780014038086,77.17459983825684,70.95829992294311
2015-06-29,50.99558910528852,A,73.7699966430664,77.58599853515625,78.89199905395508,77.72999954223633,76.75040008544921,77.18349983215332,71.02414991378784
2015-06-30,50.463616097004206,P,74.30999755859375,76.297998046875,78.38299865722657,77.67649955749512,76.68660003662109,77.19339981079102,71.09984991073608
2015-07-01,50.273066108313884,P,73.9000015258789,75.58399810791016,77.78099899291992,77.54099960327149,76.61020004272461,77.19359985351562,71.16899991989136
2015-07-02,50.02878718360549,P,74.52999877929688,74.70599822998047,77.13699874877929,77.4944995880127,76.56320007324219,77.17939987182618,71.24964990615845
2015-07-03,49.84259632640317,B,74.52999877929688,74.20799865722657,76.55199890136718,77.37649955749512,76.53200012207031,77.14919982910156,71.32449989318847
2015-07-06,49.927457774671076,B,73.69999694824219,74.19399871826172,75.88999862670899,77.32799949645997,76.51080001831055,77.11069976806641,71.39404987335205
2015-07-07,50.15743937467371,B,75.68000030517578,74.46799926757812,75.38299865722657,77.32899932861328,76.52460006713868,77.09869979858398,71.47854988098145
2015-07-08,50.33456444598327,B,74.83000183105469,74.65399932861328,75.11899871826172,77.18549957275391,76.4718000793457,77.07219978332519,71.56619989395142
2015-07-09,50.578477761960634,B,76.18000030517578,74.98399963378907,74.84499893188476,77.10799942016601,76.49820007324219,77.05239974975586,71.65749990463257
2015-07-10,50.85958612962067,P,76.73999786376953,75.42599945068359,74.81699905395507,77.04799919128418,76.55800003051758,77.02919975280761,71.73974988937378
2015-07-13,51.16003880027512,P,76.5999984741211,76.00599975585938,75.09999923706054,76.99599914550781,76.61779998779296,77.00849975585938,71.8200998878479
2015-07-14,51.33578923541504,A,77.41000366210938,76.3520004272461,75.40999984741211,76.89649925231933,76.70040008544922,76.99509979248047,71.91804990768432
2015-07-15,51.576541243631205,A,77.58000183105469,76.9020004272461,75.77799987792969,76.77949943542481,76.78600006103515,76.98059982299804,72.00914991378784
2015-07-16,51.77949674452111,A,78.91999816894531,77.45,76.21699981689453,76.67699928283692,76.88419998168945,76.97449981689454,72.11194990158081
2015-07-17,51.94520565610404,A,78.91999816894531,77.88600006103516,76.65599975585937,76.60399932861328,76.98439987182617,77.00109977722168,72.22419988632203
2015-07-20,52.06060395044821,A,78.83999633789062,78.33399963378906,77.16999969482421,76.52999916076661,77.0813998413086,77.02509971618652,72.34739986419677
2015-07-21,52.08986668298169,A,78.56999969482422,78.56599884033203,77.45899963378906,76.4209991455078,77.16759979248047,77.05629974365235,72.46009986877442
2015-07-22,52.08986565369023,A,77.8499984741211,78.61999816894532,77.7609992980957,76.43999900817872,77.22239974975587,77.09879974365235,72.56234985351563
2015-07-23,51.972830281591854,A,78.0199966430664,78.43999786376953,77.94499893188477,76.39499893188477,77.26179962158203,77.13199974060059,72.66619983673095
2015-07-24,51.95470279671042,A,79.63999938964844,78.58399810791016,78.23499908447266,76.52599906921387,77.34039962768554,77.18779975891113,72.76249982833862
2015-07-27,51.69775845597425,A,76.33999633789062,78.08399810791016,78.20899887084961,76.65449905395508,77.32199951171874,77.20879974365235,72.8477998161316
2015-07-28,51.67819798501099,A,78.62999725341797,78.0959976196289,78.33099822998047,76.8704990386963,77.33899948120117,77.25919975280762,72.9385498046875
2015-07-29,51.64591160679898,A,77.9800033569336,78.1219985961914,78.37099838256836,77.07449913024902,77.349599609375,77.29659980773926,73.03809982299805
2015-07-30,51.820052671203655,A,81.02999877929688,78.7239990234375,78.58199844360351,77.39949913024903,77.3927995300293,77.34029975891113,73.1205498123169
2015-07-31,51.78320870586605,A,80.5,78.89599914550782,78.73999862670898,77.69799919128418,77.42759948730469,77.37609977722168,73.19579982757568
2015-08-03,51.94488979538244,A,79.1500015258789,79.45800018310547,78.77099914550782,77.97049942016602,77.43539947509765,77.38109977722168,73.27109985351562
2015-08-04,51.773163914128055,A,77.91000366210938,79.31400146484376,78.70499954223632,78.08199958801269,77.4393995666504,77.36119979858398,73.32579986572266
2015-08-05,51.699271673568525,A,78.41000366210938,79.4000015258789,78.76100006103516,78.26099967956543,77.43979965209961,77.3447998046875,73.39269989013673
2015-08-06,51.21015285778017,B,75.98999786376953,78.39200134277344,78.55800018310546,78.25149955749512,77.39159957885742,77.30009979248047,73.44054988861085
2015-08-07,50.871364860890445,B,76.94999694824219,77.68200073242187,78.28899993896485,78.26199951171876,77.39839950561523,77.27579978942872,73.48564987182617
2015-08-10,50.63389515477223,B,76.58999633789062,77.16999969482421,78.31399993896484,78.26149940490723,77.41659942626953,77.24889976501464,73.53754985809326
2015-08-11,50.56227462344011,P,76.66999816894531,76.9219985961914,78.11800003051758,78.22449913024903,77.44239944458008,77.22309974670411,73.5864998626709
2015-08-12,50.43926086348004,P,76.8499984741211,76.60999755859375,78.00499954223633,78.18799896240235,77.44719940185547,77.22959976196289,73.64299983978272
2015-08-13,50.499398606691365,P,75.69999694824219,76.55199737548828,77.47199935913086,78.0269989013672,77.45199935913087,77.21629974365234,73.68724983215333
2015-08-14,50.52147768981133,P,76.62999725341797,76.48799743652344,77.08499908447266,77.91249885559083,77.44679931640626,77.19789970397949,73.73144981384277
2015-08-17,50.54864570316915,P,77.25,76.61999816894532,76.89499893188477,77.83299903869629,77.49839935302734,77.17599967956544,73.77314979553222
2015-08-18,50.51121422106397,P,75.88999938964844,76.46399841308593,76.69299850463867,77.6989990234375,77.50299926757812,77.14709968566895,73.81184978485108
2015-08-19,50.426627034737855,P,75.62999725341797,76.21999816894531,76.41499786376953,77.58799896240234,77.46159927368164,77.14689964294433,73.85159976959228
2015-08-20,50.109815390397266,B,70.30999755859375,75.14199829101562,75.84699783325195,77.2024990081787,77.31319915771485,77.08879959106446,73.86829975128174
2015-08-21,49.670672075476155,B,69.91000366210938,73.79799957275391,75.14299850463867,76.71599922180175,77.15259918212891,77.02669960021973,73.88029975891114
2015-08-24,49.0299750760414,B,68.0,71.9479995727539,74.28399887084962,76.29899940490722,76.95979919433594,76.92429962158204,73.89369976043702
2015-08-25,48.506225191412625,B,68.66999816894531,70.50399932861328,73.4839988708496,75.80099945068359,76.74519912719727,76.82629959106445,73.91214973449706
2015-08-26,48.20530843837711,B,71.41000366210938,69.66000061035156,72.93999938964843,75.47249946594238,76.57499923706055,76.73199966430664,73.9505997467041
2015-08-27,48.40086971569107,B,72.36000061035156,70.07000122070312,72.60599975585937,75.03899955749512,76.40279922485351,76.63819969177246,73.99174976348877
2015-08-28,48.70593542889382,B,72.54000091552734,70.59600067138672,72.1970001220703,74.64099960327148,76.2459992980957,76.54019973754883,74.03454977035523
2015-08-31,49.06647638627832,B,70.95999908447266,71.18800048828125,71.56800003051758,74.23149948120117,76.05879928588867,76.44249969482422,74.06949975967407
2015-09-01,49.26441109871762,B,68.91999816894531,71.23800048828124,70.87099990844726,73.78199920654296,75.82219924926758,76.32969970703125,74.09919975280762
2015-09-02,49.29297897720817,B,69.94999694824219,70.94599914550781,70.3029998779297,73.3589988708496,75.67179916381836,76.22169967651367,74.12909973144531
2015-09-03,49.32878627838633,B,71.22000122070312,70.71799926757812,70.39400024414063,73.1204990386963,75.51779922485352,76.1054997253418,74.16534973144532
2015-09-04,49.31719986780428,B,69.79000091552734,70.16799926757812,70.38199996948242,72.76249923706055,75.37319931030274,76.07049972534179,74.19449974060059
2015-09-07,49.47165878105756,B,69.79000091552734,69.93399963378906,70.56100006103516,72.42249946594238,75.29359939575195,76.02199974060059,74.23419975280761
2015-09-08,50.03091755736593,B,73.33000183105469,70.81600036621094,71.0270004272461,72.25549964904785,75.27399948120117,75.98029975891113,74.2921997642517
2015-09-09,50.38344690998726,C,72.0199966430664,71.23000030517578,71.0879997253418,72.01399955749511,75.23639938354492,75.92329971313477,74.34314973831177
2015-09-10,50.57851361181773,C,72.66000366210938,71.51800079345703,71.11800003051758,71.86199989318848,75.19899948120117,75.88109977722168,74.39394975662232
2015-09-11,50.90078878777398,C,73.5999984741211,72.28000030517578,71.22399978637695,71.71049995422364,75.18039947509766,75.85619979858399,74.44879974365234
2015-09-14,51.153867574144215,C,73.55999755859375,73.03399963378907,71.48399963378907,71.52599983215332,75.17759948730469,75.84419975280761,74.50814973831177
2015-09-15,51.12785582952074,C,74.26000213623047,73.21999969482422,72.01800003051758,71.44449996948242,75.14919952392579,75.83689979553223,74.56929975509644
2015-09-16,51.261028776771035,C,73.94000244140625,73.60400085449218,72.41700057983398,71.36000022888183,75.13139953613282,75.80159980773925,74.6326997756958
2015-09-17,51.46537988076266,C,74.61000061035156,73.99400024414062,72.75600051879883,71.57500038146972,75.09999954223633,75.79909980773925,74.69899978637696
2015-09-18,51.566607771624355,C,74.36000061035156,74.14600067138672,73.21300048828125,71.79750022888183,75.05239959716796,75.80519981384278,74.76454978942871
2015-09-21,51.646723217079796,C,74.41000366210938,74.31600189208984,73.67500076293945,72.11800041198731,75.00859970092773,75.81319984436035,74.81939981460572
2015-09-22,51.53100347794854,C,73.05999755859375,74.0760009765625,73.64800033569335,72.33750038146972,74.92159957885742,75.81099983215331,74.8667997932434
2015-09-23,51.40742697717897,A,72.98999786376953,73.88600006103516,73.74500045776367,72.41650009155273,74.82979949951172,75.80789978027343,74.90329977035522
2015-09-24,51.06533124616573,C,72.12000274658203,73.38800048828125,73.69100036621094,72.40450019836426,74.69379959106445,75.78899978637695,74.92349977493286
2015-09-25,50.769403648156334,C,72.86000061035156,73.08800048828125,73.61700057983398,72.42050018310547,74.57259963989257,75.77849975585937,74.94229978561401
2015-09-28,50.18065464120334,B,69.02999877929688,72.01199951171876,73.1640007019043,72.32400016784668,74.37639968872071,75.72889976501465,74.93889978408814
2015-09-29,49.82721181178516,B,68.94000244140625,71.18800048828125,72.63200073242187,72.32500038146972,74.18379974365234,75.67569976806641,74.93574979782105
2015-09-30,49.528661003330875,B,69.44999694824219,70.48000030517578,72.18300018310546,72.30000038146973,74.01579971313477,75.61909973144532,74.93454977035522
2015-10-01,49.51173600579286,B,71.58000183105469,70.37200012207032,71.88000030517578,72.3180004119873,73.88699981689453,75.57439971923829,74.94399976730347
2015-10-02,49.494703742153085,B,72.2300033569336,70.24600067138672,71.66700057983398,72.44000053405762,73.73879989624024,75.53959976196289,74.95454977035523
2015-10-05,50.1902532674407,B,76.47000122070312,71.73400115966797,71.87300033569336,72.77400054931641,73.74139999389648,75.53169975280761,74.99259977340698
2015-10-06,50.66577230622531,C,74.58000183105469,72.86200103759765,72.02500076293946,72.83650054931641,73.66040008544923,75.4996997833252,75.02609979629517
2015-10-07,51.1511414213827,C,74.97000122070312,73.96600189208985,72.2230010986328,72.98400077819824,73.60020004272461,75.4748998260498,75.06169981002807
2015-10-08,51.26063438203156,C,73.0199966430664,74.25400085449219,72.31300048828125,73.00200042724609,73.44,75.41639976501465,75.08754980087281
2015-10-09,51.406366625887806,C,74.41999816894531,74.69199981689454,72.46900024414063,73.04300041198731,73.31839996337891,75.3729997253418,75.12274980545044
2015-10-12,51.08562870438021,C,74.27999877929688,74.25399932861328,72.99400024414062,73.07900047302246,73.22099990844727,75.32819969177245,75.15839979171753
2015-10-13,50.99809440776945,C,74.16000366210938,74.16999969482421,73.51600036621093,73.07400054931641,73.14599990844727,75.29269973754883,75.1975498008728
2015-10-14,50.819316827355415,C,73.9000015258789,73.95599975585938,73.96100082397462,73.07200050354004,73.05579986572266,75.24779975891113,75.23159982681274
2015-10-15,51.01565533779404,C,75.63999938964844,74.48000030517578,74.36700057983398,73.12350044250488,73.04879989624024,75.22019973754882,75.26534982681274
2015-10-16,51.17096225686894,C,76.45999908447266,74.88800048828125,74.7900001525879,73.22850036621094,73.03899993896485,75.21869972229004,75.31209981918335
2015-10-19,51.235068338716246,C,75.79000091552734,75.19000091552735,74.72200012207031,73.29750022888183,73.02300003051758,75.21979972839355,75.35009981155396
2015-10-20,51.225851752672696,C,74.7300033569336,75.30400085449219,74.7370002746582,73.38100051879883,72.98420013427734,75.21329978942872,75.3873998451233
2015-10-21,51.129633746425554,C,73.0199966430664,75.12799987792968,74.54199981689453,73.38250045776367,72.90760009765626,75.17739974975586,75.42079984664917
2015-10-22,51.299215374895844,C,77.94999694824219,75.58999938964844,75.03499984741211,73.67400016784669,72.95260009765624,75.20229972839356,75.4923998260498
2015-10-23,51.43253943055225,A,78.88999938964844,76.0759994506836,75.48199996948242,73.97550010681152,72.99780014038086,75.22229972839355,75.56704982757569
2015-10-26,51.75310344004678,A,78.80000305175781,76.6779998779297,75.93400039672852,74.46400032043456,73.02880020141602,75.26359977722169,75.64124984741211
2015-10-27,52.22819601378628,A,80.16999816894531,77.76599884033203,76.53499984741211,75.02550010681152,73.11440017700195,75.30869972229004,75.71794982910156
2015-10-28,53.01122631425781,A,82.1500015258789,79.59199981689453,77.35999984741211,75.66050033569336,73.24480026245118,75.3531997680664,75.80109985351562
2015-10-29,53.212653938452185,A,81.55999755859375,80.31399993896484,77.95199966430664,76.15950012207031,73.46980026245117,75.39149971008301,75.87819984436035
2015-10-30,53.36745299785276,A,81.6500015258789,80.86600036621094,78.47099990844727,76.63050003051758,73.70460021972656,75.42859970092773,75.9427498626709
2015-11-02,53.46871947962713,A,82.0199966430664,81.50999908447265,79.09399948120117,76.90799980163574,73.98500015258789,75.47239967346191,76.01279983520507
2015-11-03,53.466458695639496,A,82.52999877929688,81.98199920654297,79.8739990234375,77.30549964904785,74.26220016479492,75.5036996459961,76.08589981079102
2015-11-04,53.33347146539901,A,83.83999633789062,82.31999816894532,80.95599899291992,77.74899940490722,74.51080001831055,75.54289962768554,76.16054977416992
2015-11-05,53.2832156573072,A,83.91000366210938,82.78999938964844,81.55199966430663,78.29349975585937,74.74180007934571,75.57229965209962,76.21069980621338
2015-11-06,53.35486395822747,A,85.23999786376953,83.50799865722657,82.18699951171875,78.83449974060059,74.99580001831055,75.62089965820313,76.27239978790283
2015-11-09,53.373321850760526,A,84.5999984741211,84.0239990234375,82.76699905395508,79.35049972534179,75.26860000610351,75.66369964599609,76.33044979095459
2015-11-10,53.31129316476382,A,84.1500015258789,84.3479995727539,83.16499938964844,79.84999961853028,75.57320007324219,75.69769966125489,76.3879497909546
2015-11-11,53.12731114311549,A,83.9000015258789,84.36000061035156,83.33999938964844,80.34999961853028,75.85220016479492,75.76199966430664,76.43439979553223
2015-11-12,53.04364369341258,A,84.5,84.47799987792969,83.63399963378906,80.79299964904786,76.11780014038087,75.81779968261719,76.48579978942871
2015-11-13,52.74509701817646,A,82.87999725341797,84.00599975585938,83.75699920654297,81.11399955749512,76.37960006713867,75.87639968872071,76.52549976348877
2015-11-16,52.648631739075945,A,84.37000274658203,83.96000061035156,83.99199981689453,81.54299964904786,76.67120010375976,75.98239974975586,76.58294979095459
2015-11-17,52.61777590000579,A,84.91000366210938,84.11200103759765,84.23000030517578,82.05199966430663,76.90280014038086,76.08839981079102,76.64089981079101
2015-11-18,52.74608147358706,A,85.75,84.48200073242188,84.42100067138672,82.68849983215333,77.17740020751953,76.20689979553222,76.70024982452392
2015-11-19,52.764141927514295,A,85.75,84.73200073242188,84.60500030517578,83.07849998474121,77.43920013427734,76.31909980773926,76.74924983978272
2015-11-20,52.943485097584386,A,86.19000244140625,85.39400177001953,84.70000076293945,83.4435001373291,77.69100021362304,76.43569984436036,76.79244983673095
2015-11-23,52.96332157899476,A,86.45999908447266,85.81200103759765,84.88600082397461,83.82649993896484,77.94900024414062,76.56329986572266,76.83699981689453
2015-11-24,52.947622843919106,A,86.69999694824219,86.16999969482421,85.14100036621093,84.15299987792969,78.19780014038086,76.67349983215333,76.88609981536865
2015-11-25,52.8327010219584,A,86.88999938964844,86.3979995727539,85.44000015258788,84.38999977111817,78.4568000793457,76.79409980773926,76.93314979553223
2015-11-26,52.79242476279584,A,86.88999938964844,86.6259994506836,85.67900009155274,84.6564998626709,78.70240005493164,76.90119979858399,76.97679977416992
2015-11-27,52.77461557857776,A,87.29000091552734,86.84599914550782,86.12000045776367,84.93849983215333,78.96100006103515,77.00669982910156,77.01794979095459
2015-11-30,52.696922301653125,A,87.01000213623047,86.95599975585938,86.38400039672851,85.18800010681153,79.21300003051758,77.11079986572265,77.05964981079102
2015-12-01,52.5841631538454,A,86.47000122070312,86.91000061035156,86.5400001525879,85.38500022888184,79.48120010375976,77.2013998413086,77.09824981689454
2015-12-02,52.53366378272292,A,87.52999877929688,87.03800048828126,86.71800003051757,85.56950035095215,79.77200012207031,77.30089981079101,77.14074981689453
2015-12-03,52.54403427628677,A,88.08999633789062,87.27799987792969,86.95199966430664,85.77849998474122,80.09139999389649,77.39259979248047,77.1835498046875
2015-12-04,52.63390137317598,A,89.98999786376953,87.81799926757813,87.33199920654297,86.01599998474121,80.43399993896485,77.50329978942871,77.2521997833252
2015-12-07,52.673842167013866,A,87.9800033569336,88.01199951171876,87.48399963378907,86.18500022888183,80.81300003051757,77.59469985961914,77.30989978790284
2015-12-08,52.771672373540866,A,87.72000122070312,88.26199951171876,87.58600006103515,86.36350021362304,81.18860000610351,77.68619987487793,77.37124980926514
2015-12-09,52.688817782252535,A,86.0999984741211,87.97599945068359,87.50699996948242,86.47350006103515,81.5216000366211,77.76869987487792,77.43374980926514
2015-12-10,52.5834031774227,A,86.94000244140625,87.74600067138672,87.5120002746582,86.59550018310547,81.82880004882813,77.85789993286133,77.49494983673095
2015-12-11,52.04977834072199,P,83.48999786376953,86.44600067138671,87.13199996948242,86.62600021362304,82.05399993896485,77.89639991760254,77.54209983825683
2015-12-14,51.64350819687203,P,83.56999969482422,85.56399993896484,86.78799972534179,86.58600006103515,82.19599990844726,77.96869995117187,77.5887498474121
2015-12-15,51.40335813633169,P,85.5999984741211,85.13999938964844,86.7009994506836,86.62049980163575,82.41639984130859,78.03839996337891,77.64879985809326
2015-12-16,51.443102106279376,P,87.38999938964844,85.3979995727539,86.68699951171875,86.70249977111817,82.6647998046875,78.13249992370605,77.71454986572266
2015-12-17,51.413112334186934,P,87.2699966430664,85.46399841308593,86.60499954223633,86.77849960327148,82.9497998046875,78.19489990234375,77.76759983062745
2015-12-18,51.60521167573745,P,85.7300033569336,85.91199951171875,86.17900009155274,86.75549964904785,83.17599990844727,78.24719993591309,77.81164985656739
2015-12-21,51.90553390183123,A,87.0199966430664,86.60199890136718,86.08299942016602,86.78349952697754,83.43079986572266,78.32589988708496,77.85349983215332
2015-12-22,51.953215892495905,A,86.4800033569336,86.77799987792969,85.95899963378906,86.7724998474121,83.67719985961914,78.41159988403321,77.88639984130859
2015-12-23,51.87233656711775,A,86.88999938964844,86.6779998779297,86.03799972534179,86.7724998474121,83.93699981689453,78.49639984130859,77.92059982299804
2015-12-24,51.83699178725309,P,86.95999908447266,86.61600036621094,86.03999938964844,86.77599983215332,84.16339981079102,78.60609985351563,77.95309982299804
2015-12-25,51.97104199107333,A,86.95999908447266,86.86199951171875,86.38699951171876,86.75949974060059,84.37339981079101,78.70619987487792,77.99099983215332
2015-12-28,51.95118552136503,A,86.88999938964844,86.83600006103515,86.71899948120117,86.75349960327148,84.59539978027344,78.8091999053955,78.02904983520507
2015-12-29,52.10170087716557,A,88.12000274658203,87.16399993896485,86.97099990844727,86.83599967956543,84.86319976806641,78.92369995117187,78.07339984893798
2015-12-30,52.159974510353464,A,87.37999725341797,87.26199951171876,86.96999969482422,86.82849960327148,85.15039978027343,79.02899993896484,78.12929985046387
