Date,GRADE,GPS,MCD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-07-19,55.090407498916136,C,2.7775769233703613,2.8489565372467043,2.8466288566589357,2.8404218435287474,2.7690257835388183,2.74494829416275,2.7379453110694887
1988-07-20,55.06113134401721,B,2.762058973312378,2.8210254192352293,2.8373183965682984,2.837318408489227,2.771526117324829,2.743027822971344,2.737151439189911
1988-07-21,55.03681123364381,B,2.7543013095855717,2.7961976528167725,2.830335760116577,2.8322752952575683,2.7734073209762573,2.7413391065597534,2.7367811727523805
1988-07-22,55.006996910254024,B,2.7310268878936768,2.7651633262634276,2.8210256814956667,2.827232301235199,2.774359016418457,2.7400362968444822,2.736988134384155
1988-07-25,55.012185589441735,P,2.7232677936553955,2.7496463775634767,2.8086119413375856,2.824516844749451,2.7748461866378786,2.7388879013061525,2.7393912410736085
1988-07-26,55.02559528951599,P,2.746543407440185,2.7434396743774414,2.796198105812073,2.8202496767044067,2.7768815326690675,2.737198944091797,2.7409440732002257
1988-07-27,55.03404156255991,P,2.7310268878936768,2.7372332572937013,2.7791293382644655,2.815982496738434,2.7789158916473387,2.7355868101119993,2.74114333152771
1988-07-28,55.043170684162014,P,2.746543407440185,2.735681676864624,2.7659396648406984,2.810163605213165,2.780951237678528,2.734284505844116,2.741420172452927
1988-07-29,55.06209716160591,P,2.7930939197540283,2.748095083236694,2.756629204750061,2.8078359603881835,2.7829896116256716,2.7340663743019102,2.741349768638611
1988-08-01,55.08656949066921,P,2.8318867683410645,2.769818878173828,2.7597326278686523,2.8074479579925535,2.786577181816101,2.734390842914581,2.7428266549110414
1988-08-02,55.11693563312826,P,2.85516357421875,2.791542911529541,2.7674912929534914,2.8070600748062136,2.7904564905166627,2.7352574014663698,2.7441879320144653
1988-08-03,55.15328611331719,P,2.8318867683410645,2.8117148876190186,2.7744740724563597,2.8058962345123293,2.7943357610702515,2.735813863277435,2.7453168201446534
1988-08-04,55.172842622818855,A,2.7930939197540283,2.821024990081787,2.7783533334732056,2.8043445467948915,2.7969736766815188,2.7359050631523134,2.745633080005646
1988-08-05,55.18077201663545,A,2.800852537155152,2.822576713562012,2.785335898399353,2.80318078994751,2.800542616844177,2.735919189453125,2.7455628073215483
1988-08-08,55.159441405993505,A,2.7775769233703613,2.811714744567871,2.7907668113708497,2.7996893763542174,2.80364604473114,2.7360098814964293,2.745530822277069
1988-08-09,55.12337504207553,P,2.746543407440185,2.789990711212158,2.7907668113708497,2.7934824585914613,2.80395637512207,2.73555823802948,2.7459623336791994
1988-08-10,55.08821639719573,P,2.7232677936553955,2.7682669162750244,2.7899909019470215,2.7845601201057435,2.802870192527771,2.7351831674575804,2.746625465154648
1988-08-11,55.069488165110805,P,2.7310268878936768,2.755853509902954,2.7884392499923707,2.7771894574165343,2.801628851890564,2.7353496861457827,2.7469793939590454
1988-08-12,55.04910175027351,P,2.7232677936553955,2.740336561203003,2.781456637382507,2.7690429210662844,2.800077157020569,2.735979952812195,2.747255852222443
1988-08-15,55.022752488625166,P,2.6456820964813232,2.713957595825195,2.7628361701965334,2.7612843990325926,2.7966633892059325,2.7363756823539735,2.7474923861026763
1988-08-16,55.01752625353125,P,2.684473991394043,2.7015437126159667,2.7457672119140626,2.7566292524337768,2.795266842842102,2.736618010997772,2.747768211364746
1988-08-17,55.01615660938639,P,2.692232131958008,2.6953365802764893,2.731801748275757,2.7531379103660583,2.7929392671585083,2.736860570907593,2.747773495912552
1988-08-18,55.0161997360747,P,2.715507984161377,2.6922327995300295,2.7240431547164916,2.751198244094849,2.7912323760986326,2.737103898525238,2.7475858342647554
1988-08-19,55.02531866973686,P,2.7310268878936768,2.6937846183776855,2.717060589790344,2.751198244094849,2.7901462173461913,2.7375024151802063,2.747591758966446
1988-08-22,55.0425939709045,B,2.685260772705078,2.7017003536224364,2.707828974723816,2.749297893047333,2.788455061912537,2.73752060174942,2.747291524410248
1988-08-23,55.04218351447537,B,2.6696929931640625,2.6987441539764405,2.7001439332962036,2.7454553723335264,2.785055985450745,2.737151119709015,2.7470294415950773
1988-08-24,55.05486254527718,B,2.731959581375122,2.706689643859863,2.701013112068176,2.745502007007599,2.783678126335144,2.7368629670143125,2.7469240379333497
1988-08-25,55.05665060791356,B,2.700826644897461,2.70375337600708,2.6979930877685545,2.743216168880463,2.782298288345337,2.7368048214912415,2.746778961420059
1988-08-26,55.052706912781986,B,2.716393232345581,2.700826644897461,2.6973056316375734,2.7393811345100403,2.781229782104492,2.7369023418426512,2.746441057920456
1988-08-29,55.05774811274389,B,2.716393232345581,2.7070531368255617,2.704376745223999,2.733606457710266,2.7812474870681765,2.736845178604126,2.745832487344742
1988-08-30,55.06035519932348,C,2.693042755126953,2.7117230892181396,2.70523362159729,2.7255004167556764,2.779867162704468,2.7362452030181883,2.7449911618232727
1988-08-31,55.05032856867757,C,2.7086095809936523,2.7070530891418456,2.7068713665008546,2.7193365573883055,2.777556800842285,2.7359555411338805,2.7447303354740145
1988-09-01,55.041817731071006,B,2.6696929931640625,2.700826358795166,2.702289867401123,2.7131665110588075,2.7738473892211912,2.736282048225403,2.744274926185608
1988-09-02,55.0445746937933,B,2.716393232345581,2.700826358795166,2.7008265018463136,2.708943545818329,2.771537518501282,2.7369982194900513,2.744362345933914
1988-09-05,55.052290319214514,B,2.716393232345581,2.700826358795166,2.703939747810364,2.7058843612670898,2.770313844680786,2.7380237317085268,2.7451844334602358
1988-09-06,55.0865982434624,A,2.7864437103271484,2.719506549835205,2.7156148195266723,2.707879376411438,2.769404983520508,2.7399044156074526,2.746047441959381
1988-09-07,55.123460368763155,A,2.8175766468048096,2.7412999629974366,2.724176526069641,2.712594819068909,2.7694291067123413,2.742405745983124,2.746795444488525
1988-09-08,55.184930348355856,A,2.8720591068267822,2.7817731857299806,2.741299772262573,2.719646430015564,2.7696118640899656,2.745451900959015,2.7487051832675933
1988-09-09,55.23753936909673,A,2.903193473815918,2.819133234024048,2.759979796409607,2.7286427140235903,2.770882797241211,2.748654754161835,2.7504612720012664
1988-09-12,55.28516999127233,A,2.926544666290283,2.861163520812988,2.780994939804077,2.742685842514038,2.7726207542419434,2.751781780719757,2.751947450637817
1988-09-13,55.309318537642845,A,2.942111730575561,2.892297124862671,2.805901837348938,2.755567729473114,2.7742045640945436,2.754445819854736,2.752931470870972
1988-09-14,55.32345341118674,A,2.9343268871307373,2.9156471729278564,2.8284735679626465,2.7676724672317503,2.775787830352783,2.7567226767539976,2.753799231052399
1988-09-15,55.31630234388164,A,2.9109771251678467,2.9234307765960694,2.852601981163025,2.777445924282074,2.7775248193740847,2.7593073654174805,2.7552075719833375
1988-09-16,55.30828658427802,A,2.9343268871307373,2.929657459259033,2.8743953466415406,2.787610924243927,2.7797288036346437,2.7619708728790284,2.7569259989261625
1988-09-19,55.29001257859864,A,2.926544666290283,2.929657459259033,2.895410490036011,2.7996751189231874,2.781311593055725,2.7642472267150877,2.7582575166225434
1988-09-20,55.27119598808963,A,2.9187591075897217,2.9249869346618653,2.908642029762268,2.81212842464447,2.782273139953613,2.7664457249641417,2.759318106174469
1988-09-21,55.253740384204825,A,2.9187591075897217,2.921873378753662,2.9187602758407594,2.8214684009552,2.7826140308380127,2.7688762378692626,2.7601467001438142
1988-09-22,55.23428156999844,A,2.8954107761383057,2.9187601089477537,2.921095442771912,2.8311976075172423,2.7829534435272216,2.7710732674598693,2.761090548038483
1988-09-23,55.20752356790257,A,2.8954107761383057,2.9109768867492676,2.9203171730041504,2.8401484847068788,2.7831376886367796,2.773347613811493,2.7616090631484984
1988-09-26,55.18931552669718,A,2.8954107761383057,2.904750108718872,2.9172037839889526,2.849099361896515,2.785028853416443,2.7758539605140684,2.7621662473678588
1988-09-27,55.18348986925091,A,2.9109771251678467,2.903193712234497,2.914090323448181,2.8599960803985596,2.7876968574523926,2.7783613204956055,2.7628785943984986
1988-09-28,55.1866752432889,P,2.926544666290283,2.9047508239746094,2.9133121013641357,2.8708928346633913,2.790986571311951,2.7812563443183898,2.7636301147937776
1988-09-29,55.208773953779406,A,2.981027603149414,2.921874189376831,2.9203171491622926,2.886459565162659,2.7955210971832276,2.7844642090797422,2.764576714038849
1988-09-30,55.22867305022941,A,2.95767593383789,2.934327220916748,2.9226520538330076,2.8985237002372743,2.8000540781021117,2.7872065472602845,2.7654065549373628
1988-10-03,55.24465641021788,A,2.942111730575561,2.9436674118041988,2.9242087602615356,2.9098096251487733,2.8044309568405152,2.789638571739197,2.7666225671768188
1988-10-04,55.25722381198475,A,2.9498937129974365,2.9514507293701167,2.9273222208023073,2.9179821252822875,2.80849796295166,2.7926897478103636,2.7681481552124025
1988-10-05,55.27609816175967,A,3.0043771266937256,2.9670172214508055,2.9358840227127074,2.9273221492767334,2.813964967727661,2.7964404296875,2.7697915017604826
1988-10-06,55.2766132494238,A,3.0199429988861084,2.9748003005981443,2.9483372449874876,2.9347163438796997,2.8194329595565795,2.8001920986175537,2.771280668973923
1988-10-07,55.298966906303654,A,3.089995622634888,3.001264238357544,2.967795729637146,2.944056451320648,2.8253709936141966,2.804180302619934,2.7731200993061065
1988-10-10,55.33964529026866,A,3.1756112575531006,3.0479641437530516,2.9958157777786254,2.9565097808837892,2.8322454833984376,2.809411332607269,2.774923620223999
1988-10-11,55.36530769643727,A,3.128910779953003,3.083767557144165,3.017609143257141,2.965849733352661,2.8377204275131227,2.8140884590148927,2.776493638753891
1988-10-12,55.352921914898836,A,3.027727603912353,3.0884376525878907,3.0277274370193483,2.9705197691917418,2.8416372442245486,2.8179865026474,2.7773257374763487
1988-10-13,55.34136649731178,A,3.027727603912353,3.0899945735931396,3.032397437095642,2.9763572931289675,2.846329917907715,2.8216517972946167,2.7781965160369873
1988-10-14,55.31956023430769,A,3.027727603912353,3.077540969848633,3.039402604103088,2.981027328968048,2.8508674192428587,2.825705018043518,2.780227279663086
1988-10-17,55.27935189547812,A,3.043292999267578,3.0510773181915285,3.0495207309722896,2.986864745616913,2.8561817407608032,2.8299138927459717,2.782181203365326
1988-10-18,55.26302643325008,A,3.0822103023529053,3.0417372226715087,3.0627523899078364,2.995037305355072,2.8628950786590575,2.833425726890564,2.7844843804836272
1988-10-19,55.266213215135004,A,3.035509824752808,3.0432936668396,3.065865659713745,3.0008748412132262,2.8691399192810056,2.8360050559043883,2.7865540552139283
1988-10-20,55.291553403933214,A,3.128910779953003,3.0635303020477296,3.0767624378204346,3.012549841403961,2.8770975971221926,2.839363224506378,2.7889360678195954
1988-10-21,55.2794220206718,A,3.0121591091156006,3.060416603088379,3.068978786468506,3.018387258052826,2.8828754234313965,2.8414762902259825,2.790115660429001
1988-10-24,55.260747951008845,A,2.988811016082764,3.049520206451416,3.0502987623214723,3.0230572700500487,2.8897380018234253,2.843200695514679,2.791333177089691
1988-10-25,55.2339550231657,P,2.99659276008606,3.032396697998047,3.0370669603347777,3.0273380517959594,2.8959803771972656,2.845623610019684,2.7926669311523438
1988-10-26,55.21314231431216,P,2.95767593383789,3.0168299198150637,3.0300617933273317,3.02889461517334,2.901289253234863,2.847114260196686,2.7941927695274353
1988-10-27,55.160647830262626,P,2.942111730575561,2.9794701099395753,3.0215002059936524,3.0269488215446474,2.905821328163147,2.84852685213089,2.7956794476509095
1988-10-28,55.15176488553974,P,2.95767593383789,2.968573474884033,3.014495038986206,3.0269488215446474,2.9103543090820314,2.8502502632141113,2.7968959522247316
1988-10-31,55.154246519699704,P,2.9654581546783447,2.9639029026031496,3.006711554527283,3.0281161427497865,2.9159582567214968,2.852206659317017,2.7979580414295198
1988-11-01,55.16502058742071,P,3.027727603912353,2.970129871368408,3.0012632846832275,3.032007837295532,2.9231189489364624,2.8540874671936036,2.799370141029358
1988-11-02,55.17622276607069,P,3.0121591091156006,2.9810265064239503,2.9989282131195067,3.032396936416626,2.928722939491272,2.856200532913208,2.800743057727814
1988-11-03,55.19234519787117,A,2.988811016082764,2.9903663635253905,2.984918236732483,3.0308403372764587,2.934482626914978,2.8583904576301573,2.80211523771286
1988-11-04,55.183399342655235,P,2.926544666290283,2.9841401100158693,2.976356792449951,3.0226677894592284,2.938685655593872,2.859957718849182,2.8027507615089418
1988-11-07,55.15305114002809,P,2.848710775375366,2.9607906341552734,2.962346768379211,3.0063227653503417,2.9413320064544677,2.861289746761322,2.803190441131592
1988-11-08,55.11489979584572,P,2.879844665527344,2.9312140464782717,2.9506719589233397,2.993869459629059,2.9450680446624755,2.8624676036834718,2.8035924649238586
1988-11-09,55.07918936085861,P,2.8642773628234863,2.9016376972198485,2.9413321018218994,2.9856969475746156,2.948181400299072,2.862869100570679,2.8041099774837495
1988-11-10,55.06582901023518,P,2.9187591075897217,2.8876273155212404,2.9389968395233153,2.980248522758484,2.9531627225875856,2.8635050559043886,2.8050158941745758
1988-11-11,55.05447304586778,P,2.856494426727295,2.8736172676086427,2.9288786888122558,2.971686863899231,2.9559647464752197,2.8637511324882508,2.805378496646881
1988-11-14,55.072008475201976,P,2.879844665527344,2.879844045639038,2.920317339897156,2.9635144472122192,2.959233775138855,2.8647738099098206,2.805896517038345
1988-11-15,55.0802885489754,P,2.8954107761383057,2.8829572677612303,2.9070856571197514,2.9541744709014894,2.9614131164550783,2.865409049987793,2.8064537012577055
1988-11-16,55.06983539386272,P,2.809793472290039,2.872060489654541,2.886849093437195,2.942888653278351,2.961257452964783,2.865343279838562,2.806505469083786
1988-11-17,55.044792708857955,P,2.856494426727295,2.8596075534820558,2.8736174345016483,2.9292678356170656,2.960946159362793,2.8652790117263796,2.8065974044799806
1988-11-18,55.04863920960077,P,2.879844665527344,2.8642776012420654,2.8689474344253543,2.9226521134376524,2.9604791831970214,2.8656809902191163,2.8067674219608305
1988-11-21,55.04140411470809,P,2.8720591068267822,2.862720489501953,2.871282267570496,2.9168145179748537,2.9593894720077514,2.8660051131248476,2.806898511648178
1988-11-22,55.043457175894616,P,2.903193473815918,2.8642770290374755,2.873617148399353,2.9121445536613466,2.9586111068725587,2.866407835483551,2.807069277763367
1988-11-23,55.078207326381005,P,2.9275503158569336,2.8878283977508543,2.8799444437026978,2.9106382727622986,2.9584755754470824,2.867131702899933,2.807632493972778
1988-11-24,55.10905856495293,A,2.9275503158569336,2.902039575576782,2.880823564529419,2.909910202026367,2.958807039260864,2.8681659293174744,2.808273046016693
1988-11-25,55.118401103495074,A,2.9041311740875244,2.906896877288818,2.885587239265442,2.907232964038849,2.958203125,2.8689659643173218,2.808680499792099
1988-11-28,55.12385753913268,A,2.89632511138916,2.911750078201294,2.8872352838516235,2.9037763118743896,2.9575987339019774,2.869455163478851,2.8089715886116027
1988-11-29,55.12234946154623,A,2.9041311740875244,2.911937618255615,2.8881073236465453,2.8975964903831484,2.9573061752319334,2.8697896575927735,2.8091470432281493
1988-11-30,55.109547765469394,A,2.919743299484253,2.910376214981079,2.899102306365967,2.892975699901581,2.957325859069824,2.8699699449539184,2.8090912342071532
1988-12-01,55.0991030798437,A,2.9119372367858887,2.90725359916687,2.9046465873718263,2.889132010936737,2.9576563882827758,2.870304915904999,2.809228389263153
1988-12-02,55.095242689031544,A,2.9041311740875244,2.90725359916687,2.9070752382278444,2.888011336326599,2.95783079624176,2.87048424243927,2.8093651759624483
1988-12-05,55.104735623598735,A,2.9275503158569336,2.913498640060425,2.9126243591308594,2.8919533133506774,2.9584735870361327,2.871751220226288,2.809309731721878
1988-12-06,55.12400555389445,A,2.9665839672088623,2.925989198684692,2.918963408470154,2.8962902784347535,2.959585723876953,2.873641290664673,2.8092947924137115
1988-12-07,55.14020093599998,A,2.9743893146514893,2.9369184017181396,2.9236473083496093,2.9017958760261537,2.9605426168441773,2.875764594078064,2.809396208524704
1988-12-08,55.15671446533275,A,2.9821994304656982,2.9509708404541017,2.9291122198104858,2.904967892169952,2.9605660533905027,2.878043575286865,2.8096913409233095
1988-12-09,55.179469347465016,A,2.9821994304656982,2.966584491729736,2.9369190454483034,2.9112531423568724,2.9610565233230592,2.8805553007125853,2.810295798778534
1988-12-12,55.18471556504974,A,2.9509730339050293,2.9712690353393554,2.9423838376998903,2.914809560775757,2.9612337493896486,2.8828323531150817,2.810860127210617
1988-12-13,55.1779345919201,A,2.9509730339050293,2.9681468486785887,2.9470680236816404,2.917587673664093,2.9612553358078,2.88487664937973,2.8110377967357634
1988-12-14,55.17333072318183,A,2.958778381347656,2.9650246620178224,2.950971531867981,2.925036919116974,2.960343360900879,2.88715416431427,2.811370487213135
1988-12-15,55.172035788657844,A,2.9821994304656982,2.9650246620178224,2.957997751235962,2.931322169303894,2.9595884895324707,2.8895107245445253,2.8118976151943205
1988-12-16,55.16158788186062,A,2.9821994304656982,2.9650246620178224,2.9658045768737793,2.936439907550812,2.957432565689087,2.891401779651642,2.812734076976776
1988-12-19,55.16199259997253,A,3.0056183338165283,2.975953722000122,2.9736113786697387,2.9431178689002992,2.9540327072143553,2.8931390953063967,2.8137649691104887
1988-12-20,55.16046205922268,A,2.9743893146514893,2.980636978149414,2.9743919134140016,2.9466776609420777,2.950942277908325,2.894331352710724,2.8147943770885466
1988-12-21,55.16199078208674,A,2.9909918308258057,2.9870796680450438,2.976052165031433,2.9498497366905214,2.9502075624465944,2.8959224033355713,2.815868133306503
1988-12-22,55.1521659704563,A,2.9596731662750244,2.9825744152069094,2.973799538612366,2.9514558792114256,2.948846473693848,2.897588195800781,2.816746629476547
1988-12-23,55.14108586951017,A,2.9440131187438965,2.974937152862549,2.9699809074401857,2.9534499764442446,2.9471721839904785,2.8990198016166686,2.8174694955348967
1988-12-26,55.12824048457005,P,2.9440131187438965,2.9626161098480224,2.969284915924072,2.955834376811981,2.945186586380005,2.900684163570404,2.8183470225334166
1988-12-27,55.12645344028011,P,2.9518415927886963,2.9581065654754637,2.969371771812439,2.95821989774704,2.9425792121887206,2.902737145423889,2.8191476917266844
1988-12-28,55.123578195301754,P,2.967501640319824,2.9534085273742674,2.9702440977096556,2.960607814788818,2.941219048500061,2.9051794838905334,2.820181325674057
1988-12-29,55.13174472246005,P,2.983159065246582,2.958105707168579,2.970340061187744,2.964168906211853,2.9383040142059325,2.9077008056640623,2.8215252459049225
1988-12-30,55.15747559702936,A,3.014479637145996,2.972199010848999,2.973568081855774,2.9696863293647766,2.9383504247665404,2.9106129240989684,2.8232964384555816
1989-01-02,55.18477178434173,A,3.014479637145996,2.986292314529419,2.9744542121887205,2.97403279542923,2.938863797187805,2.914300899505615,2.8253382909297944
1989-01-03,55.1860392521538,A,2.928351879119873,2.981594371795654,2.969850468635559,2.9721211910247805,2.9374989795684816,2.9167396783828736,2.826678844690323
1989-01-04,55.19217066590176,A,2.975330352783203,2.98316011428833,2.968284320831299,2.972168242931366,2.9378520679473876,2.9195706605911256,2.828215615749359
1989-01-05,55.192818513041004,A,2.967501640319824,2.9800286293029785,2.969067168235779,2.9714333534240724,2.9383598661422727,2.92209059715271,2.829597247838974
1989-01-06,55.17541953277379,P,2.9596731662750244,2.969067335128784,2.9706331729888915,2.9703070402145384,2.9383998107910156,2.9243770599365235,2.830939737558365
1989-01-09,55.15026787862729,P,2.928351879119873,2.9518417835235597,2.9690670490264894,2.9691759824752806,2.9376576852798464,2.9268079710006716,2.8321642863750456
1989-01-10,55.14596715415369,P,2.9048640727996826,2.9471442222595217,2.964369297027588,2.9668705344200133,2.9352004146575927,2.9291596817970276,2.833155400753021
1989-01-11,55.13048966643362,P,2.928351879119873,2.9377485275268556,2.960454320907593,2.9653492093086244,2.9335242700576782,2.9311236047744753,2.833993285894394
1989-01-12,55.13077350261914,P,2.975330352783203,2.939314270019531,2.959671449661255,2.9650057554244995,2.933254656791687,2.9338686418533326,2.835336731672287
1989-01-13,55.13745815255649,P,2.983159065246582,2.9440114498138428,2.9565393924713135,2.9650537371635437,2.934386944770813,2.9365363001823424,2.836719321012497
1989-01-16,55.15035916537349,P,2.975330352783203,2.953407144546509,2.952624464035034,2.9635393381118775,2.9369193363189696,2.939125671386719,2.837985424995422
1989-01-17,55.16929041548144,P,2.967501640319824,2.965934658050537,2.956539440155029,2.963194954395294,2.9386724758148195,2.9418702602386473,2.839057731628418
1989-01-18,55.18416662927893,P,2.9596731662750244,2.9721989154815676,2.9549737215042113,2.961629021167755,2.94058039188385,2.9443808960914613,2.840168218612671
1989-01-19,55.1903151467888,P,2.975330352783203,2.9721989154815676,2.955756592750549,2.962411880493164,2.94171181678772,2.9474372696876525,2.841859658956528
1989-01-20,55.19110585162202,P,2.9596731662750244,2.967501735687256,2.955756592750549,2.9631948828697205,2.9437753915786744,2.949870069026947,2.843434144258499
1989-01-23,55.20169961491033,A,2.9988210201263428,2.972199869155884,2.962803506851196,2.9659352779388426,2.946154918670654,2.952694346904755,2.845359039306641
1989-01-24,55.22608630383005,A,3.0771191120147705,2.994123363494873,2.980029010772705,2.9721991539001467,2.9497890853881836,2.9556011009216308,2.8477527582645417
1989-01-25,55.25568789038828,A,3.069288492202759,3.01604642868042,2.9941226720809935,2.9772884964942934,2.954978985786438,2.9581182193756104,2.850261982679367
1989-01-26,55.28854921320892,A,3.1319286823272705,3.0473660945892336,3.0097825050354006,2.984726977348328,2.9604876708984373,2.9607169151306154,2.8530844080448152
1989-01-27,55.33278262477478,A,3.178905963897705,3.0912126541137694,3.0293571949005127,2.992948293685913,2.9664688968658446,2.963474040031433,2.8560643970966337
1989-01-30,55.36964874331337,A,3.21022629737854,3.133493709564209,3.0528467893600464,3.0027356266975405,2.97323224067688,2.9663108563423157,2.8590463185310364
1989-01-31,55.395215679123844,A,3.2572054862976074,3.1695109844207763,3.0818171739578246,3.019178307056427,2.980312480926514,2.9694617938995362,2.8619538068771364
1989-02-01,55.42629268624707,A,3.288527011871338,3.213358688354492,3.114702558517456,3.0348381400108337,2.987532014846802,2.9730037951469424,2.86486323595047
1989-02-02,55.443892279906834,A,3.272865295410156,3.2415460109710694,3.1444560527801513,3.0501063227653504,2.994438314437866,2.9766226768493653,2.867965021133423
1989-02-03,55.45253104037733,A,3.280693531036377,3.2619035243988037,3.176558089256287,3.066157341003418,3.001969561576843,2.9800863432884217,2.871028608083725
1989-02-06,55.445133226152954,A,3.241544723510742,3.2681672096252443,3.2008304595947266,3.0818169832229616,3.008873953819275,2.9832363438606264,2.873741785287857
1989-02-07,55.435149154649274,A,3.280693531036377,3.272864818572998,3.2211879014968874,3.100608456134796,3.016405200958252,2.9868556880950927,2.876650706529617
1989-02-08,55.41231128226354,A,3.2572054862976074,3.266600513458252,3.239979600906372,3.117051136493683,3.023154444694519,2.9902401518821717,2.879558194875717
1989-02-09,55.38731002020176,A,3.2337160110473637,3.2587706565856935,3.2501583337783813,3.1299704194068907,3.0295900201797483,2.993623204231262,2.8823482358455657
1989-02-10,55.353197120383705,A,3.202394723892212,3.2431108951568604,3.252507209777832,3.1409322023391724,3.035555291175842,2.996693043708801,2.885020328760147
1989-02-13,55.32705070237345,A,3.178905963897705,3.230583143234253,3.2493751764297487,3.1511109828948975,3.0405824041366576,2.999527995586395,2.887690978050232
1989-02-14,55.29285426524776,A,3.186737060546875,3.2117918491363526,3.242328333854675,3.16207275390625,3.044985466003418,3.0022855949401857,2.8903234577178956
1989-02-15,55.27565789505159,P,3.2258858680725098,3.205527925491333,3.2360642194747924,3.1753833889961243,3.050015397071838,3.0052790069580078,2.893267675638199
1989-02-16,55.245343530818666,P,3.1397573947906494,3.1867362022399903,3.2227534294128417,3.1836047410964965,3.0531665563583372,3.00686630487442,2.895665256977081
1989-02-17,55.24696933006923,P,3.2258858680725098,3.1914344310760496,3.217272663116455,3.1969153761863707,3.0580402851104735,3.0095484042167664,2.8983774757385254
1989-02-20,55.2558563223381,P,3.2258858680725098,3.200830411911011,3.215706777572632,3.2082686185836793,3.0635385417938235,3.012386145591736,2.9010123586654664
1989-02-21,55.26771292467208,P,3.2337160110473637,3.2102262020111083,3.2110090255737305,3.216098463535309,3.06919340133667,3.0152243685722353,2.9039570581912995
1989-02-22,55.25683840194127,P,3.187551975250244,3.2025594234466555,3.204043674468994,3.2220116376876833,3.0737688732147217,3.0170561170578,2.90674827337265
1989-02-23,55.26970934804833,A,3.187551975250244,3.2121183395385744,3.199427270889282,3.2247928023338317,3.0778759241104128,3.0187322068214417,2.9094621527194975
1989-02-24,55.243987060720826,A,3.15614652633667,3.198170471191406,3.194802451133728,3.22365483045578,3.081354866027832,3.0193937158584596,2.911787009239197
1989-02-27,55.21296621334182,P,3.15614652633667,3.184222602844238,3.1925265073776243,3.2209508419036865,3.084365429878235,3.0191990685462953,2.9143052005767824
1989-02-28,55.187134606177295,P,3.171848058700561,3.171849012374878,3.1910376071929933,3.2166829705238342,3.0883146047592165,3.019628441333771,2.9168584501743315
1989-03-01,55.17447560711125,P,3.15614652633667,3.165567922592163,3.184063673019409,3.210063946247101,3.0916176986694337,3.020912630558014,2.9194495666027067
1989-03-02,55.17296938083593,P,3.1954026222229004,3.1671380519866945,3.1896281957626345,3.206190812587738,3.096332287788391,3.0225893807411195,2.922120589017868
1989-03-03,55.18538850279548,P,3.187551975250244,3.173419141769409,3.185794806480408,3.2015337347984314,3.101203064918518,3.0241876244544983,2.924946321249008
1989-03-06,55.20637135323158,P,3.2111034393310547,3.1844105243682863,3.184316563606262,3.200011670589447,3.1065448713302612,3.025865728855133,2.9278898108005524
1989-03-07,55.214827364342945,P,3.203251838684082,3.19069128036499,3.181270146369934,3.1961395859718325,3.111573076248169,3.027076144218445,2.9302509355545046
1989-03-08,55.2306647812286,A,3.2189552783966064,3.2032530307769775,3.1844104766845702,3.1942270755767823,3.1166021490097044,3.0289105987548828,2.932457827329636
1989-03-09,55.22154758762312,P,3.1954026222229004,3.2032530307769775,3.185195541381836,3.192311406135559,3.120847020149231,3.029575517177582,2.93446937084198
1989-03-10,55.216648979531016,A,3.1796987056732178,3.201682376861572,3.187550759315491,3.1911766052246096,3.1241514015197756,3.031250913143158,2.9363636016845702
1989-03-13,55.20689839846346,A,3.187551975250244,3.1969720840454103,3.1906913042068483,3.1916089057922363,3.1276128482818604,3.033238322734833,2.938219509124756
1989-03-14,55.20812926215177,A,3.1796987056732178,3.1922614574432373,3.1914763689041137,3.1912569880485533,3.1326397848129273,3.0350693821907044,2.940346496105194
1989-03-15,55.19884802001062,P,3.1796987056732178,3.1844101428985594,3.1938315868377685,3.188947629928589,3.1367271518707276,3.037289609909058,2.942201935052872
1989-03-16,55.209580737257625,P,3.203251838684082,3.185979986190796,3.194616508483887,3.1921223521232607,3.141442155838013,3.039901010990143,2.9442139315605163
1989-03-17,55.19897971073623,P,3.124741554260254,3.174988555908203,3.1883354663848875,3.187065136432648,3.1447435235977172,3.0415716671943667,2.945910965204239
1989-03-20,55.18110102685827,P,3.101189613342285,3.157716083526611,3.1773440837860107,3.1808303236961364,3.1482002782821654,3.0429289817810057,2.9475678205490112
1989-03-21,55.16412103055413,P,3.124741554260254,3.1467246532440187,3.169493055343628,3.175381600856781,3.152597827911377,3.043899121284485,2.948993294239044
1989-03-22,55.14850293316093,P,3.109039783477783,3.132592868804932,3.1585015058517456,3.171455991268158,3.1562115859985354,3.044867928028107,2.9505342304706574
1989-03-23,55.10724447926024,P,3.0383780002593994,3.099618101119995,3.1427990436553954,3.1639972925186157,3.157472538948059,3.045363597869873,2.9518770277500153
1989-03-24,55.093919192472576,P,3.0383780002593994,3.082345390319824,3.1286669731140138,3.1581088662147523,3.1585769176483156,3.046481931209564,2.953219825029373
1989-03-27,55.10280463507642,P,3.085486888885498,3.0792048454284666,3.118460464477539,3.1545758843421936,3.1607800483703614,3.0488496923446657,2.9550697195529936
1989-03-28,55.11062922192374,P,3.109039783477783,3.0760644912719726,3.1113945722579954,3.1514354705810548,3.1636108112335206,3.05114164352417,2.956804623603821
