Date,GRADE,GPS,UPS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-04-19,,,30.91285896301269,30.670782852172852,31.531112480163575,31.5405179977417,29.815080680847167,32.05396839141846,
2000-04-20,,,33.23542022705078,31.010992813110352,31.72084312438965,31.64192476272583,29.8843159866333,32.03640872955322,
2000-04-21,,,33.23542022705078,31.900764083862306,31.85823612213135,31.635383510589598,29.973769912719728,32.0221102142334,
2000-04-24,,,32.77744674682617,32.384904098510745,31.78626880645752,31.620662784576417,30.061890869140626,32.004210319519046,
2000-04-25,,,34.77287673950195,32.98680458068848,31.95637035369873,31.78258810043335,30.18405059814453,31.997133865356446,
2000-04-26,,,34.64200973510742,33.732634735107425,32.20170879364014,31.969045639038086,30.292505416870117,31.986791954040527,
2000-04-27,,,34.51118469238281,33.98778762817383,32.49939022064209,32.16204700469971,30.377472763061522,31.979707336425783,
2000-04-28,,,34.80559539794922,34.301822662353516,33.10129337310791,32.25405025482178,30.479415817260744,31.982741088867186,
2000-05-01,,,33.62794876098633,34.47192306518555,33.42841358184815,32.381626796722415,30.557805938720705,31.974650688171387,
2000-05-02,,,33.39896011352539,34.197139739990234,33.59197216033935,32.53864393234253,30.65183494567871,31.96948802947998,
2000-05-03,,,32.64659881591797,33.798057556152344,33.765346145629884,32.64822931289673,30.73146911621094,31.96332401275635,
2000-05-04,,,31.894207000732425,33.274662017822266,33.63122482299805,32.67603397369385,30.803435287475587,31.94833152770996,
2000-05-05,,,31.33811378479004,32.58116569519043,33.441494178771975,32.64986515045166,30.849232177734375,31.914081592559814,
2000-05-08,,,31.95965385437012,32.24750671386719,33.359714889526366,32.57299184799194,30.912693977355957,31.876263885498048,
2000-05-09,,,32.712013244628906,32.11011734008789,33.153628540039065,32.5549994468689,30.995128021240234,31.843360824584963,
2000-05-10,,,31.828792572021484,31.946556091308594,32.87230682373047,32.5370078086853,31.08214183807373,31.812061042785643,
2000-05-11,,,32.05778121948242,31.979270935058594,32.62696647644043,32.56317834854126,31.165230560302735,31.779137802124023,
2000-05-12,,,32.22134017944336,32.15591621398926,32.36854095458985,32.73491716384888,31.25813289642334,31.74785015106201,
2000-05-15,,,33.13726806640625,32.391439056396486,32.31947288513184,32.87394323348999,31.368699264526366,31.715612602233886,
2000-05-16,,,32.45030975341797,32.339098358154295,32.22460784912109,32.908290004730226,31.48777072906494,31.68009250640869,
2000-05-17,,,32.61388397216797,32.496116638183594,32.221336364746094,32.993341255187985,31.571513633728028,31.651426124572755,
2000-05-18,,,32.515750885009766,32.587710571289065,32.28349075317383,32.957357788085936,31.66703269958496,31.621778411865236,
2000-05-19,,,32.3848876953125,32.62042007446289,32.38816814422607,32.91483116149902,31.75535499572754,31.585604095458983,
2000-05-22,,,32.155906677246094,32.42414779663086,32.40779342651367,32.88375415802002,31.846294136047362,31.5572492980957,
2000-05-23,,,32.3848876953125,32.41106338500977,32.37508087158203,32.76435470581055,31.943775672912597,31.54227210998535,
2000-05-24,,,31.207284927368164,32.129743576049805,32.3129301071167,32.592618465423584,31.992844009399413,31.499539737701415,
2000-05-25,,,30.90283203125,31.80715980529785,32.197435188293454,32.41220083236694,32.02208419799805,31.4537628364563,
2000-05-26,,,30.01708030700684,31.333598327636718,31.977009201049803,32.17277507781982,32.04146041870117,31.407607002258302,
2000-05-29,,,30.01708030700684,30.905833053588868,31.664990425109863,31.99223165512085,32.049714431762695,31.357863941192626,
2000-05-30,,,31.001256942749023,30.62910690307617,31.52008514404297,31.872346496582033,32.06064174652099,31.32741985321045,
2000-05-31,,,31.427719116210938,30.673193740844727,31.401468658447264,31.81140251159668,32.09383743286133,31.290152626037596,
2000-06-01,,,32.280662536621094,30.948759841918946,31.3779598236084,31.830725288391115,32.115304985046386,31.2565234375,
2000-06-02,,,32.01822280883789,31.348988342285157,31.341293334960938,31.864730739593504,32.08834453582764,31.216356353759764,
2000-06-05,,,32.31346893310547,31.80826606750488,31.357049560546876,31.882421493530273,32.07317668914795,31.179141731262206,
2000-06-06,,,32.411888122558594,32.0903923034668,31.359749603271485,31.86741523742676,32.09072704315186,31.14486785888672,
2000-06-07,,,32.57590866088867,32.320030212402344,31.496611976623534,31.904771041870116,32.12398803710938,31.11451690673828,
2000-06-08,,,31.62454605102539,32.1888069152832,31.568783378601076,31.883109283447265,32.143455810546875,31.071391563415528,
2000-06-09,,,31.132482528686523,32.01165885925293,31.680323600769043,31.828666400909423,32.10679485321045,31.03182424545288,
2000-06-12,,,31.148876190185547,31.778740310668944,31.793503189086913,31.729246807098388,32.108244018554686,30.998943119049073,
2000-06-13,,,32.18225860595703,31.732814407348634,31.911603355407713,31.715844249725343,32.146716842651365,30.977047786712646,
2000-06-14,,,32.149436950683594,31.647520065307617,31.98377513885498,31.692621898651122,32.18060775756836,30.958737621307375,
2000-06-15,,,32.73994827270508,31.870600509643555,32.02970371246338,31.70383176803589,32.20864444732666,30.946332569122315,
2000-06-16,,,32.411888122558594,32.12648162841797,32.06907024383545,31.705181789398193,32.21965240478516,30.931625385284423,
2000-06-19,,,32.60871887207031,32.41845016479492,32.098595237731935,31.727822399139406,32.20188438415527,30.94464900970459,
2000-06-20,,,32.24784851074219,32.43156814575195,32.08219127655029,31.72097043991089,32.18540412902832,30.94688949584961,
2000-06-21,,,32.411888122558594,32.48405838012695,32.065789222717285,31.78120059967041,32.18986938476562,30.96707582473755,
2000-06-22,,,33.035186767578125,32.54310607910156,32.20685329437256,31.887818336486816,32.219885711669924,30.996756076812744,
2000-06-23,,,32.24784851074219,32.51029815673828,32.318389892578125,31.999356746673584,32.28911140441895,31.02508518218994,
2000-06-26,,,31.88700485229492,32.3659553527832,32.39220275878906,32.09285297393799,32.31971656799316,31.053067016601563,
2000-06-27,,,31.558937072753903,32.228173065185544,32.32987060546875,32.12073698043823,32.315627822875975,31.05885383605957,
2000-06-28,,,31.296506881713867,32.0050968170166,32.24457759857178,32.11417636871338,32.32330078125,31.069190731048582,
2000-06-29,,,31.62454605102539,31.722968673706056,32.133037376403806,32.0813705444336,32.29108329772949,31.087699642181395,
2000-06-30,,,30.91924095153809,31.457247161865233,31.983772659301756,32.0264214515686,32.244759712219235,31.109264812469483,
2000-07-03,,,31.198070526123047,31.319460296630858,31.84270782470703,31.97065153121948,32.21317218780518,31.137531528472902,
2000-07-04,,,31.198070526123047,31.247286987304687,31.737730026245117,31.909960651397704,32.141676063537595,31.162863330841063,
2000-07-05,,,32.01822280883789,31.391630172729492,31.698363494873046,31.882076358795167,32.08920032501221,31.19085287094116,
2000-07-06,,,32.18225860595703,31.50317268371582,31.613070678710937,31.90996198654175,32.042621803283694,31.210047283172607,
2000-07-07,,,31.854190826416016,31.690162658691406,31.57370491027832,31.946047401428224,31.98359371185303,31.231504764556885,
2000-07-10,,,32.01822280883789,31.854193115234374,31.586826705932616,31.98951473236084,31.951399192810058,31.25460256576538,
2000-07-11,,,31.919801712036133,31.99853935241699,31.62291316986084,31.976391887664796,31.921816024780274,31.286825485229492,
2000-07-12,,,31.854190826416016,31.965732955932616,31.678681564331054,31.961629581451415,31.905967864990235,31.318718490600585,
2000-07-13,,,31.657350540161133,31.860751342773437,31.68196201324463,31.907499694824217,31.90123073577881,31.3523330116272,
2000-07-14,,,31.95259666442871,31.880432510375975,31.78529758453369,31.884535121917725,31.91352039337158,31.381376285552978,
2000-07-17,,,31.722980499267575,31.821384048461915,31.837788581848145,31.84024820327759,31.90878692626953,31.410740451812742,
2000-07-18,,,31.88700485229492,31.814824676513673,31.906682014465332,31.822206020355225,31.892286758422852,31.443707389831545,
2000-07-19,,,32.149436950683594,31.873873901367187,31.919803428649903,31.809083461761475,31.898699645996093,31.490420742034914,
2000-07-20,,,31.263687133789062,31.795141220092773,31.827946281433107,31.72050848007202,31.882817764282226,31.52402416229248,
2000-07-21,,,31.230892181396484,31.65080032348633,31.765616416931152,31.669660663604738,31.86300880432129,31.560570850372315,
2000-07-24,,,30.96845245361328,31.49989471435547,31.660639381408693,31.623733043670654,31.81963249206543,31.594165878295897,
2000-07-25,,,30.80440902709961,31.283375549316407,31.54910011291504,31.58600664138794,31.786714477539064,31.637242603302003,
2000-07-26,,,30.509157180786133,30.955319595336913,31.41459674835205,31.546639156341552,31.744619941711427,31.658066787719726,
2000-07-27,,,30.509157180786133,30.80441360473633,31.29977741241455,31.49086971282959,31.704488067626954,31.685760383605956,
2000-07-28,,,30.11549186706543,30.581333541870116,31.116066932678223,31.45068225860596,31.659100151062013,31.707227573394775,
2000-07-31,,,30.83722305297852,30.555087661743165,31.027491188049318,31.43263988494873,31.63272647857666,31.739510307312013,
2000-08-01,,,30.60758209228516,30.515722274780273,30.89954891204834,31.403115463256835,31.597180366516113,31.770478019714357,
2000-08-02,,,30.541975021362305,30.522285842895506,30.73880271911621,31.329303073883057,31.583874168395997,31.788359088897707,
2000-08-03,,,30.41073989868164,30.50260238647461,30.65350799560547,31.240727138519286,31.57403232574463,31.798058261871336,
2000-08-04,,,30.27953147888184,30.53541030883789,30.558371925354002,31.161994171142577,31.57928134918213,31.81037088394165,
2000-08-07,,,30.11549186706543,30.391064071655272,30.47307586669922,31.066857624053956,31.5812495803833,31.815482006072997,
2000-08-08,,,29.85304450988769,30.24015655517578,30.377939414978027,30.963519763946532,31.558285331726076,31.809463539123534,
2000-08-09,,,29.262556076049805,29.984272766113282,30.253279304504396,30.83393802642822,31.51498207092285,31.80440975189209,
2000-08-10,,,30.706005096435547,30.04332580566406,30.272964096069337,30.786370754241943,31.48348892211914,31.799396953582765,
2000-08-11,,,30.96845245361328,30.181110000610353,30.35826015472412,30.737163543701172,31.46249351501465,31.775419025421144,
2000-08-14,,,30.7716064453125,30.312332916259766,30.35169849395752,30.68959484100342,31.431656265258788,31.75241647720337,
2000-08-15,,,30.377948760986328,30.41731376647949,30.328735160827637,30.61414203643799,31.390977478027345,31.740852260589598,32.20306303024292
2000-08-16,,,30.08268547058105,30.581339645385743,30.282806205749512,30.510804462432862,31.341113014221193,31.732550525665282,32.1762285900116
2000-08-17,,,29.787429809570312,30.397624588012697,30.22047519683838,30.436991596221922,31.30437068939209,31.72391324996948,32.13038788795471
2000-08-18,,,29.4921875,30.102371597290038,30.141740798950195,30.3500563621521,31.27156478881836,31.689179821014406,32.094757585525514
2000-08-21,,,29.29534339904785,29.80711898803711,30.059725952148437,30.26640090942383,31.234494132995607,31.671369075775146,32.0620386505127
2000-08-22,39.424290702034114,B,29.524999618530277,29.636529159545898,30.026921463012695,30.20243043899536,31.18134895324707,31.66403289794922,32.03825909614563
2000-08-23,39.32672294945052,B,29.262556076049805,29.47250328063965,30.026921463012695,30.140100383758544,31.123611335754394,31.65210954666138,32.008784790039066
2000-08-24,39.44960128933611,B,29.71402740478516,29.457822799682617,29.927723693847657,30.100343894958495,31.063092918395995,31.63586868286133,31.98513874053955
2000-08-25,39.86472939402028,B,30.3392276763916,29.627230834960937,29.86480121612549,30.111530685424803,31.021639709472655,31.620646057128905,31.96802737236023
2000-08-28,40.05461596233565,B,29.878549575805664,29.7438720703125,29.775495529174805,30.063597011566163,30.96703632354736,31.58446035385132,31.95348205566406
2000-08-29,40.034199665130224,B,29.615312576293945,29.761934661865233,29.699231910705567,30.013983535766602,30.9143856048584,31.549894866943358,31.929667119979857
2000-08-30,39.917474643209765,B,29.02300071716309,29.71402359008789,29.59326343536377,29.93803482055664,30.846607856750488,31.518238620758055,31.898194732666017
2000-08-31,39.794205512375804,B,29.1875114440918,29.60872039794922,29.53327159881592,29.876873397827147,30.76965435028076,31.494770030975342,31.867544898986818
2000-09-01,39.5910867207245,B,29.41787338256836,29.42444953918457,29.525840187072752,29.833790493011474,30.713054847717284,31.501083126068114,31.834296588897704
2000-09-04,39.5876178132473,B,29.41787338256836,29.33231430053711,29.538093185424806,29.79890956878662,30.663672218322755,31.49169439315796,31.803657150268556
2000-09-05,39.62884690527954,B,29.253337860107425,29.259919357299804,29.51092700958252,29.768924236297607,30.617560234069824,31.4665940284729,31.777575874328612
2000-09-06,39.95797219547875,B,29.38494873046875,29.332308959960937,29.523166275024415,29.775043869018553,30.57932907104492,31.45131492614746,31.75264165878296
2000-09-07,39.87375397586025,B,28.72684097290039,29.240174865722658,29.42444763183594,29.676085662841796,30.521374969482423,31.406229133605958,31.72131893157959
2000-09-08,39.45043289372833,B,28.068723678588867,28.970344924926756,29.197397232055664,29.531099224090575,30.46436462402344,31.354562168121337,31.688336191177367
2000-09-11,38.89930961897277,B,27.57513427734375,28.601797103881836,28.96705570220947,29.371275615692138,30.391905899047853,31.302539043426513,31.65337468147278
2000-09-12,38.506636564178784,B,28.200340270996094,28.39119758605957,28.825558471679688,29.262395191192628,30.331951293945313,31.236813678741456,31.61697377204895
2000-09-13,38.16266304274484,B,28.957185745239254,28.305644989013672,28.818976974487306,29.206120204925536,30.27073055267334,31.179965438842775,31.58337869644165
2000-09-14,38.32958062961944,B,29.1875114440918,28.397779083251955,28.818976974487306,29.17612428665161,30.210835609436035,31.126728706359863,31.553218021392823
2000-09-15,38.76813684757327,B,29.15462303161621,28.61495895385742,28.79265193939209,29.159246063232423,30.15684425354004,31.070218982696534,31.52648003578186
2000-09-18,39.037544995569604,B,27.904197692871094,28.68077163696289,28.641284370422362,29.089688777923584,30.074563751220705,31.01298147201538,31.493816080093385
2000-09-19,39.07878851294282,B,27.640962600708008,28.568896102905274,28.480046844482423,28.99548692703247,29.98898696899414,30.955401496887205,31.462444763183594
2000-09-20,39.11653268179532,B,28.430688858032227,28.463596725463866,28.38462085723877,28.95389356613159,29.920516929626466,30.91324239730835,31.43828320503235
2000-09-21,39.230565720179065,B,29.08880424499512,28.44385528564453,28.420817184448243,28.92263240814209,29.869146003723145,30.885188369750978,31.41675994873047
2000-09-22,39.36518197170443,B,29.483680725097656,28.50966682434082,28.562312889099122,28.87985506057739,29.819767684936522,30.866644039154053,31.390362815856932
2000-09-25,39.97777693328651,C,29.878549575805664,28.904537200927734,28.79265441894531,28.87985506057739,29.782879066467284,30.845832996368408,31.361048440933228
2000-09-26,40.67584484427763,C,29.97726249694824,29.371797180175783,28.970346641540527,28.897952556610107,29.74468421936035,30.8184854888916,31.33092315673828
2000-09-27,41.094977969825216,C,29.81273651123047,29.64820671081543,29.055901718139648,28.937439346313475,29.69795021057129,30.79832492828369,31.305192985534667
2000-09-28,41.35752925151356,C,30.1746826171875,29.865382385253906,29.15461883544922,28.986797904968263,29.67617012023926,30.779493942260743,31.279315872192385
2000-09-29,41.358267433585304,C,29.681116104125977,29.90486946105957,29.207268142700194,28.999960041046144,29.64517459869385,30.75409170150757,31.25097092628479
2000-10-02,41.184222353702324,C,29.84564971923828,29.898289489746094,29.401413345336913,29.021348857879637,29.622718544006347,30.72117551803589,31.218394060134887
2000-10-03,41.06309290615226,C,29.81273651123047,29.86538429260254,29.61859073638916,29.04931879043579,29.602885093688965,30.694799785614013,31.187446146011354
2000-10-04,41.30229998998235,C,30.9315242767334,30.089141845703125,29.868674278259277,29.126647567749025,29.61133243560791,30.677976188659667,31.16470115661621
2000-10-05,41.43132239249668,C,30.799901962280277,30.21418571472168,30.039784049987794,29.230300617218017,29.617147331237792,30.66081769943237,31.141298055648804
2000-10-06,41.727044010554174,C,30.56956672668457,30.3918758392334,30.148372650146484,29.3553427696228,29.626228828430175,30.642664489746092,31.11413429260254
2000-10-09,41.80816395345979,C,29.944366455078125,30.411619186401367,30.15495433807373,29.47380437850952,29.60837169647217,30.620549087524413,31.088899192810057
2000-10-10,42.13152047419282,C,30.997333526611328,30.64853858947754,30.25696144104004,29.613654041290282,29.616166725158692,30.606673545837403,31.07447282791138
2000-10-11,41.855280951738266,C,30.2734317779541,30.51692008972168,30.303030967712402,29.679466342926027,29.610795860290526,30.597335014343262,31.04843737602234
2000-10-12,41.241998179502836,C,28.8255672454834,30.122053146362305,30.168119430541992,29.661369132995606,29.57909240722656,30.576562366485597,31.015162601470948
2000-10-13,41.007000365534196,C,29.81273651123047,29.970687103271484,30.18128147125244,29.694274806976317,29.569756507873535,30.574518928527834,30.991062965393066
2000-10-16,40.94334109463191,B,29.45078659057617,29.871971130371094,30.14179515838623,29.77160425186157,29.55646240234375,30.568855991363524,30.963359966278077
2000-10-17,40.42005562988594,B,29.02300071716309,29.477104568481444,30.06282157897949,29.840706157684327,29.539861526489258,30.549073429107665,30.938246641159058
2000-10-18,39.84910598495184,B,27.93711853027344,29.009841918945312,29.763381004333496,29.816027641296387,29.51335277557373,30.514167423248292,30.902160024642946
2000-10-19,40.662426756261404,B,31.58966445922852,29.562661361694335,29.84235725402832,29.941070652008058,29.531025962829588,30.507257442474366,30.88189043998718
2000-10-20,41.30155587489926,C,32.64264297485352,30.128642654418947,30.049664878845213,30.09901876449585,29.564509773254393,30.51350164413452,30.864928998947143
2000-10-23,41.8147305535542,C,32.0174446105957,30.641974258422852,30.25697269439697,30.20596351623535,29.589426536560058,30.510541400909425,30.844841566085815
