Date,GRADE,GPS,ENPH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-11-12,50.65538283873688,P,8.220000267028809,7.980000019073486,7.891000032424927,8.209500002861024,8.141200008392333,7.543099999427795,6.966049990653992
2013-11-13,50.63666383150474,P,7.949999809265137,7.969999980926514,7.9190000057220455,8.177499985694885,8.160600004196167,7.553199996948242,6.985249989032745
2013-11-14,50.64386606461024,A,7.840000152587891,8.002000045776366,7.9480000019073485,8.136500000953674,8.175200004577636,7.555899996757507,7.003249990940094
2013-11-15,50.61902773686561,A,7.769999980926514,7.988000011444091,7.96399998664856,8.082999992370606,8.191800003051759,7.556299996376038,7.020949990749359
2013-11-18,50.52833216939758,P,7.679999828338623,7.892000007629394,7.938999986648559,8.012999987602234,8.19659999847412,7.556299996376038,7.03799998998642
2013-11-19,50.38038849431798,P,7.110000133514404,7.669999980926514,7.825,7.918499994277954,8.183000001907349,7.554199995994568,7.051149990558624
2013-11-20,50.23622686085935,B,6.800000190734863,7.440000057220459,7.705000019073486,7.821500015258789,8.159000005722046,7.54789999961853,7.063499991893768
2013-11-21,50.134523581384705,B,7.070000171661377,7.286000061035156,7.644000053405762,7.738500046730041,8.142800006866455,7.544300003051758,7.073349993228913
2013-11-22,50.06221580760606,B,7.110000133514404,7.154000091552734,7.571000051498413,7.69900004863739,8.12380000114441,7.5404000043869015,7.0837499928474426
2013-11-25,50.00899699754544,B,7.050000190734863,7.028000164031982,7.460000085830688,7.658500051498413,8.101999998092651,7.530800004005432,7.093849992752075
2013-11-26,50.043431267561346,B,7.139999866485596,7.034000110626221,7.352000045776367,7.621500039100647,8.083199996948242,7.520700006484986,7.103499991893768
2013-11-27,50.12353842848024,B,7.239999771118164,7.122000026702881,7.28100004196167,7.600000023841858,8.062999992370605,7.5133000040054325,7.114749991893769
2013-11-28,50.166552302554216,B,7.239999771118164,7.155999946594238,7.221000003814697,7.584500002861023,8.041799983978272,7.506600003242493,7.1247499918937685
2013-11-29,50.19311838794922,B,7.25,7.183999919891358,7.1690000057220455,7.566499996185303,8.012199993133544,7.502900004386902,7.134799993038177
2013-12-02,50.2018415373385,B,6.909999847412109,7.155999851226807,7.0920000076293945,7.515499997138977,7.979999980926514,7.4912000036239625,7.145149991512299
2013-12-03,50.167184823020584,B,6.599999904632568,7.047999858856201,7.040999984741211,7.432999992370606,7.950999975204468,7.475200004577637,7.152899990081787
2013-12-04,50.099690391774146,B,6.409999847412109,6.881999874114991,7.001999950408935,7.353499984741211,7.919399976730347,7.4598000049591064,7.161799988746643
2013-12-05,50.020348555827695,B,6.269999980926514,6.68799991607666,6.921999931335449,7.2829999923706055,7.88379997253418,7.444200005531311,7.1684999895095824
2013-12-06,49.91982810284238,B,6.0,6.43799991607666,6.810999917984009,7.190999984741211,7.844999971389771,7.430200004577637,7.174749989509582
2013-12-09,49.832488145708965,B,5.71999979019165,6.199999904632568,6.677999877929688,7.068999981880188,7.796999969482422,7.41670000076294,7.1799999880790715
2013-12-10,49.760086045809174,B,5.650000095367432,6.009999942779541,6.528999900817871,6.940499973297119,7.743599977493286,7.400800004005432,7.183849987983703
2013-12-11,49.658428694693924,B,5.170000076293945,5.761999988555909,6.32199993133545,6.80149998664856,7.67979998588562,7.3885000038146975,7.185099987983704
2013-12-12,49.54968192426404,B,4.889999866485596,5.485999965667725,6.086999940872192,6.653999972343445,7.610799980163574,7.370300002098084,7.1857499861717224
2013-12-13,49.54263500177867,B,5.699999809265137,5.425999927520752,5.931999921798706,6.550499963760376,7.546199970245361,7.361300001144409,7.188049986362457
2013-12-16,49.56676210730895,B,5.559999942779541,5.39399995803833,5.796999931335449,6.444499969482422,7.48419997215271,7.353899998664856,7.189849987030029
2013-12-17,49.64057216819697,B,5.769999980926514,5.417999935150147,5.713999938964844,6.377499961853028,7.438399963378906,7.348499999046326,7.189299986362458
2013-12-18,49.78133331564788,B,5.800000190734863,5.54399995803833,5.652999973297119,6.327499961853027,7.4019999694824214,7.343000001907349,7.190799987316131
2013-12-19,49.95974031255366,B,5.980000019073486,5.761999988555909,5.623999977111817,6.272999954223633,7.357799978256225,7.3403000020980835,7.19109998703003
2013-12-20,50.00882543585167,B,5.699999809265137,5.761999988555909,5.59399995803833,6.20249993801117,7.297999982833862,7.334499998092651,7.19024998664856
2013-12-23,50.04837679972248,B,5.610000133514404,5.772000026702881,5.582999992370605,6.130499935150146,7.23519998550415,7.324600000381469,7.190299987792969
2013-12-24,50.06860464220953,B,5.829999923706055,5.784000015258789,5.600999975204468,6.064999938011169,7.18019998550415,7.322300000190735,7.190449986457825
2013-12-25,50.06123597373716,C,5.829999923706055,5.789999961853027,5.666999959945679,5.994499945640564,7.124999980926514,7.320599999427795,7.189499986171723
2013-12-26,50.03488416811274,B,5.78000020980835,5.75,5.755999994277954,5.921499967575073,7.067399988174438,7.31789999961853,7.188199987411499
2013-12-27,50.055650675513874,C,5.869999885559082,5.784000015258789,5.773000001907349,5.852499961853027,7.007999982833862,7.315899996757508,7.1877499866485595
2013-12-30,50.12767699699899,C,6.389999866485596,5.939999961853028,5.855999994277954,5.826499962806702,6.954199981689453,7.315099997520447,7.187399985790253
2013-12-31,50.16716577698869,C,6.340000152587891,6.042000007629395,5.913000011444092,5.813499975204468,6.900999984741211,7.313499999046326,7.18649998664856
2014-01-01,50.20032243387238,C,6.340000152587891,6.144000053405762,5.9670000076293945,5.809999990463257,6.852999992370606,7.305799999237061,7.18609998703003
2014-01-02,50.287033560643124,C,6.78000020980835,6.344000053405762,6.0470000267028805,5.835500001907349,6.814000005722046,7.305100002288818,7.188999989032745
2014-01-03,50.41492532196492,C,6.920000076293945,6.5540000915527346,6.169000053405762,5.881500005722046,6.794400005340576,7.309300003051757,7.192599990367889
2014-01-06,50.49950325492713,C,7.039999961853027,6.68400011062622,6.312000036239624,5.947500014305115,6.7780000019073485,7.314800004959107,7.198499989509583
2014-01-07,50.64190920688811,A,7.539999961853027,6.924000072479248,6.483000040054321,6.042000007629395,6.77119999885559,7.326100006103515,7.2066999888420105
2014-01-08,50.76838702545982,A,7.25,7.10600004196167,6.625000047683716,6.146000003814697,6.7627999973297115,7.335000004768371,7.214549989700317
2014-01-09,50.86932063634061,A,7.590000152587891,7.2680000305175785,6.80600004196167,6.281000018119812,6.763599996566772,7.344800004959106,7.22174998998642
2014-01-10,50.92874199835282,A,7.789999961853027,7.442000007629394,6.998000049591065,6.385500025749207,6.767199993133545,7.3529000043869015,7.230199990272522
2014-01-13,50.98902111767722,A,8.050000190734863,7.644000053405762,7.164000082015991,6.5100000381469725,6.76960000038147,7.3611000061035154,7.2415499901771545
2014-01-14,50.96680510875018,A,7.869999885559082,7.710000038146973,7.317000055313111,6.615000033378601,6.7619999980926515,7.374000005722046,7.250149989128113
2014-01-15,51.01070645496674,A,8.260000228881836,7.91200008392334,7.509000062942505,6.73800003528595,6.767200002670288,7.391500005722046,7.260949990749359
2014-01-16,51.01747101265772,A,8.279999732971191,8.05,7.659000015258789,6.853000020980835,6.779200000762939,7.409900002479553,7.272499990463257
2014-01-17,51.00999493717208,A,8.130000114440918,8.118000030517578,7.780000019073486,6.974500036239624,6.785,7.4283000040054326,7.2837499904632566
2014-01-20,50.98640424312049,A,8.130000114440918,8.134000015258788,7.889000034332275,7.1005000352859495,6.784400005340576,7.446700005531311,7.298199992179871
2014-01-21,50.98597560263738,A,8.220000267028809,8.204000091552734,7.957000064849853,7.220000052452088,6.784400005340576,7.4628000068664555,7.309599993228912
2014-01-22,50.9197617320845,A,8.079999923706055,8.168000030517579,8.040000057220459,7.332500052452088,6.787000007629395,7.473800005912781,7.322149991989136
2014-01-23,50.83642982998027,A,7.829999923706055,8.07800006866455,8.064000034332276,7.435000038146972,6.7868000030517575,7.481000003814697,7.3339499926567076
2014-01-24,50.74956430098005,A,7.610000133514404,7.974000072479248,8.046000051498414,7.522000050544738,6.783600006103516,7.487700004577636,7.344249992370606
2014-01-27,50.62029658676003,A,7.329999923706055,7.814000034332276,7.974000024795532,7.5690000534057615,6.776600008010864,7.486600003242493,7.351849992275238
2014-01-28,50.51565897718402,P,7.409999847412109,7.6519999504089355,7.928000020980835,7.622500038146972,6.782600002288818,7.482800002098084,7.35904999256134
2014-01-29,50.41187693605308,P,7.320000171661377,7.5,7.834000015258789,7.671500039100647,6.793000001907348,7.476000003814697,7.3646499943733215
2014-01-30,50.35338417212706,P,7.539999961853027,7.442000007629394,7.7600000381469725,7.709500026702881,6.8023999977111815,7.472600002288818,7.368849995136261
2014-01-31,50.30262572271682,P,7.400000095367432,7.4,7.687000036239624,7.7335000276565555,6.808199996948242,7.465999999046326,7.369599995613098
2014-02-03,50.232939021922846,P,6.650000095367432,7.264000034332275,7.539000034332275,7.714000034332275,6.800199995040893,7.451099996566772,7.367299995422363
2014-02-04,50.146332497486576,P,6.739999771118164,7.130000019073487,7.390999984741211,7.674000024795532,6.792199993133545,7.4376999950408935,7.365799994468689
2014-02-05,50.0682756010327,B,6.599999904632568,6.985999965667725,7.2429999828338625,7.641500020027161,6.779399995803833,7.421199994087219,7.3640499949455265
2014-02-06,49.96474217423957,B,6.599999904632568,6.7979999542236325,7.119999980926513,7.5920000076293945,6.766599998474121,7.404199991226196,7.359549994468689
2014-02-07,49.88305257022504,B,6.690000057220459,6.655999946594238,7.027999973297119,7.537000012397766,6.75539999961853,7.3837999963760375,7.354299995899201
2014-02-10,49.93142726954696,B,7.03000020980835,6.7319999694824215,6.998000001907348,7.486000013351441,6.757800006866455,7.368899993896484,7.350199997425079
2014-02-11,49.990545743030005,B,7.0,6.784000015258789,6.957000017166138,7.442500019073487,6.7658000087738035,7.358399991989136,7.347049996852875
2014-02-12,50.045151584981454,B,6.860000133514404,6.836000061035156,6.91100001335144,7.372500014305115,6.77480001449585,7.347099995613098,7.344149997234345
2014-02-13,50.14718527825388,B,7.300000190734863,6.976000118255615,6.887000036239624,7.323500037193298,6.795400018692017,7.339599995613098,7.341199998855591
2014-02-14,50.24947209639496,B,7.300000190734863,7.098000144958496,6.877000045776367,7.282000041007995,6.8214000225067135,7.333199996948242,7.338099999427795
2014-02-17,50.290839322326285,B,7.300000190734863,7.152000141143799,6.942000055313111,7.240500044822693,6.8530000305175784,7.325,7.330050001144409
2014-02-18,50.342779590335816,C,7.579999923706055,7.26800012588501,7.026000070571899,7.208500027656555,6.89160002708435,7.317600002288819,7.319650001525879
2014-02-19,50.47141827276804,C,8.069999694824219,7.5100000381469725,7.173000049591065,7.208000016212464,6.949600019454956,7.314700002670288,7.313000001907349
2014-02-20,50.54859935632013,C,7.909999847412109,7.631999969482422,7.304000043869019,7.212000012397766,7.010000019073487,7.3103999996185305,7.307850003242493
2014-02-21,50.54795801775734,C,7.369999885559082,7.645999908447266,7.372000026702881,7.2,7.043400020599365,7.2947999954223635,7.299450001716614
2014-02-24,50.57369871640245,C,7.630000114440918,7.711999893188477,7.432000017166137,7.215000009536743,7.084800024032592,7.2844999980926515,7.2921000003814695
2014-02-25,50.604118390742464,C,7.889999866485596,7.773999881744385,7.521000003814697,7.239000010490417,7.127200021743774,7.2827999925613405,7.286600000858307
2014-02-26,50.60046393802065,C,8.210000038146973,7.801999950408936,7.655999994277954,7.283500003814697,7.175400018692017,7.288699994087219,7.285499999523163
2014-02-27,50.60040611746691,C,8.25,7.869999980926513,7.750999975204468,7.319000005722046,7.2208000183105465,7.289299998283386,7.285649998188019
2014-02-28,50.66859032430913,C,8.069999694824219,8.00999994277954,7.827999925613403,7.352499985694886,7.268200016021728,7.283099999427796,7.285249998569489
2014-03-03,50.711022838906835,C,8.020000457763672,8.088000011444091,7.899999952316284,7.421000003814697,7.316400022506714,7.275800004005432,7.2846000027656554
2014-03-04,50.759132262721145,C,8.479999542236328,8.205999946594238,7.989999914169312,7.507999992370605,7.3694000148773195,7.2748000001907345,7.285099999904633
2014-03-05,50.777423982659485,A,8.640000343322754,8.292000007629394,8.046999979019166,7.610000014305115,7.425600023269653,7.275300002098083,7.288800001144409
2014-03-06,50.791202426150896,A,8.4399995803833,8.329999923706055,8.099999952316285,7.701999998092651,7.4788000106811525,7.273099999427796,7.292049999237061
2014-03-07,50.82786419781471,A,8.520000457763672,8.420000076293945,8.215000009536743,7.793500018119812,7.531800022125244,7.269900002479553,7.296050002574921
2014-03-10,50.83368958384927,A,8.399999618530273,8.495999908447265,8.291999959945679,7.861999988555908,7.572000017166138,7.263099999427795,7.300950000286102
2014-03-11,50.79670657733762,A,8.380000114440918,8.476000022888183,8.340999984741211,7.930999994277954,7.612800016403198,7.256900000572204,7.3076500010490415
2014-03-12,50.764424216450855,A,8.510000228881836,8.45,8.371000003814697,8.013499999046326,7.656200017929077,7.254600005149841,7.315500001907349
2014-03-13,50.72561947339602,A,8.369999885559082,8.436000061035156,8.382999992370605,8.066999983787536,7.688000011444092,7.251000008583069,7.32255000114441
2014-03-14,50.66326287351476,A,8.260000228881836,8.384000015258788,8.402000045776367,8.114999985694885,7.714800014495849,7.254600009918213,7.328950002193451
2014-03-17,50.63319200801846,A,8.260000228881836,8.3560001373291,8.426000022888184,8.162999987602234,7.739200019836426,7.258600010871887,7.33525000333786
2014-03-18,50.62523203694169,A,8.529999732971191,8.386000061035157,8.43100004196167,8.21049997806549,7.759000015258789,7.26510000705719,7.343900001049041
2014-03-19,50.60373904266089,A,8.510000228881836,8.386000061035157,8.418000030517579,8.232500004768372,7.784200019836426,7.273500008583069,7.355600001811982
2014-03-20,50.59189541484404,A,8.34000015258789,8.380000114440918,8.408000087738037,8.25400002002716,7.799200019836426,7.281400008201599,7.3640000033378605
2014-03-21,50.583321656084685,P,8.270000457763672,8.382000160217284,8.383000087738036,8.29900004863739,7.8088000297546385,7.288000011444092,7.372350006103516
2014-03-24,50.55823155025655,A,8.229999542236328,8.376000022888183,8.366000080108643,8.329000020027161,7.812400016784668,7.291000008583069,7.380000004768371
2014-03-25,50.517854091114565,P,8.289999961853027,8.32800006866455,8.357000064849853,8.349000024795533,7.820800018310547,7.291400008201599,7.386900005340576
2014-03-26,50.42451199386091,P,7.78000020980835,8.182000064849854,8.284000062942505,8.327500033378602,7.811200017929077,7.289200010299683,7.39260000705719
2014-03-27,50.29680166945684,P,7.190000057220459,7.9520000457763675,8.166000080108642,8.274500036239624,7.789400024414062,7.284300012588501,7.395900006294251
2014-03-28,50.17330855135247,B,7.21999979019165,7.741999912261963,8.062000036239624,8.232000041007996,7.771200017929077,7.278100008964539,7.396050004959107
2014-03-31,50.080619762350416,B,7.360000133514404,7.568000030517578,7.972000026702881,8.199000024795533,7.755800018310547,7.270100011825561,7.399600005149841
2014-04-01,50.03095726666462,B,7.900000095367432,7.490000057220459,7.909000062942505,8.170000052452087,7.749400014877319,7.266900010108948,7.405000004768372
2014-04-02,50.10545930032071,B,8.399999618530273,7.613999938964843,7.898000001907349,8.158000016212464,7.755800008773804,7.271400008201599,7.412300002574921
2014-04-03,50.209100091336644,B,7.989999771118164,7.773999881744385,7.862999963760376,8.135500025749206,7.759000005722046,7.272900004386901,7.414400000572204
2014-04-04,50.27835571429478,B,7.679999828338623,7.8659998893737795,7.803999900817871,8.093499994277954,7.760399999618531,7.272000002861023,7.41414999961853
2014-04-07,50.34056233163792,P,7.739999771118164,7.941999816894532,7.7549999237060545,8.060500001907348,7.768599996566772,7.272600002288819,7.414449999332428
2014-04-08,50.35634149509732,P,7.699999809265137,7.901999759674072,7.6959999084472654,8.02649998664856,7.774399995803833,7.278499999046326,7.416349997520447
2014-04-09,50.33423516803588,P,7.980000019073486,7.817999839782715,7.715999889373779,7.999999976158142,7.787599992752075,7.290299997329712,7.419099998474121
2014-04-10,50.29110335832263,P,7.369999885559082,7.693999862670898,7.733999872207642,7.949999976158142,7.784199991226196,7.293299994468689,7.418799998760224
2014-04-11,50.28777525445266,P,7.369999885559082,7.631999874114991,7.748999881744385,7.905499958992005,7.783599987030029,7.295899991989136,7.418149998188019
2014-04-14,50.25947476733432,P,7.210000038146973,7.525999927520752,7.733999872207642,7.852999949455262,7.7947999858856205,7.2974999904632565,7.414149997234344
2014-04-15,50.21853654058989,P,7.159999847412109,7.417999935150147,7.659999847412109,7.784499955177307,7.8031999874114994,7.297699990272522,7.409199998378754
2014-04-16,50.141092342202576,P,7.230000019073486,7.267999935150146,7.542999887466431,7.72049994468689,7.815799989700317,7.297599992752075,7.405449998378754
2014-04-17,50.1667101689406,P,7.570000171661377,7.307999992370606,7.500999927520752,7.681999945640564,7.8351999950408935,7.300899996757507,7.40375
2014-04-18,50.19136571312674,P,7.570000171661377,7.3480000495910645,7.4899999618530275,7.646999931335449,7.852799997329712,7.304099998474121,7.403500001430512
2014-04-21,50.23937264714195,P,7.670000076293945,7.440000057220459,7.482999992370606,7.61899995803833,7.865599994659424,7.311700000762939,7.401450002193451
2014-04-22,50.36336564236151,P,8.149999618530273,7.638000011444092,7.527999973297119,7.611999940872193,7.888599987030029,7.327199997901917,7.4012000012397765
2014-04-23,50.48238956692921,P,7.940000057220459,7.780000019073486,7.523999977111816,7.619999933242798,7.910199985504151,7.3425,7.401150002479553
2014-04-24,50.56657794977156,A,8.109999656677246,7.8879999160766605,7.597999954223633,7.665999913215638,7.926399974822998,7.3608999967575075,7.402550001144409
2014-04-25,50.601393950529946,A,7.650000095367432,7.903999900817871,7.625999975204468,7.687499928474426,7.933399972915649,7.377399997711182,7.403800001144409
2014-04-28,50.60389361812202,A,7.369999885559082,7.843999862670898,7.641999959945679,7.68799991607666,7.934799966812133,7.393899998664856,7.405299999713898
2014-04-29,50.52388003161385,A,7.320000171661377,7.677999973297119,7.6579999923706055,7.658999919891357,7.92959997177124,7.410599999427795,7.405700001716614
2014-04-30,50.482407808357465,P,7.550000190734863,7.6,7.690000009536743,7.616499948501587,7.919199981689453,7.434400000572205,7.411450002193451
2014-05-01,50.39850054384752,P,7.440000057220459,7.466000080108643,7.6769999980926515,7.588999962806701,7.90979998588562,7.459900002479554,7.415100002288819
2014-05-02,50.35803996122029,P,7.300000190734863,7.396000099182129,7.65,7.5699999809265135,7.9083999919891355,7.475900006294251,7.41860000371933
2014-05-05,50.343166284015844,P,7.269999980926514,7.376000118255615,7.6099999904632565,7.5464999914169315,7.901199989318847,7.49300000667572,7.423450002670288
2014-05-06,50.31253924904285,P,6.949999809265137,7.302000045776367,7.490000009536743,7.508999991416931,7.882399988174439,7.504800004959106,7.426650002002716
2014-05-07,50.33127049116592,P,7.800000190734863,7.352000045776367,7.476000022888184,7.5,7.874199991226196,7.524800004959107,7.433900003433227
2014-05-08,50.3820682882791,P,7.900000095367432,7.4440000534057615,7.4550000667572025,7.526500010490418,7.867199993133545,7.5440000057220455,7.442150003910065
2014-05-09,50.46056739717395,P,8.020000457763672,7.588000106811523,7.492000102996826,7.559000039100647,7.866200008392334,7.5672000122070315,7.450850005149841
2014-05-12,50.58783173735742,A,8.4399995803833,7.822000026702881,7.599000072479248,7.620500016212463,7.874599990844726,7.59550000667572,7.460050003528595
2014-05-13,50.760688957186254,A,8.359999656677246,8.103999996185303,7.703000020980835,7.68050000667572,7.872199993133545,7.6208000040054324,7.471550002098083
2014-05-14,50.81383944725454,A,8.210000038146973,8.185999965667724,7.769000005722046,7.729500007629395,7.863599987030029,7.644600005149841,7.482600002288819
2014-05-15,50.833388623141566,A,8.09000015258789,8.223999977111816,7.834000015258789,7.75550000667572,7.856599998474121,7.667700004577637,7.492800002098083
2014-05-16,50.849342838906104,A,8.390000343322754,8.297999954223632,7.943000030517578,7.796500015258789,7.853999996185303,7.692900009155274,7.50440000295639
2014-05-19,50.779801160666345,A,8.239999771118164,8.257999992370605,8.040000009536744,7.825,7.8507999992370605,7.711400008201599,7.513250002861023
2014-05-20,50.69683460780593,A,8.079999923706055,8.202000045776368,8.153000020980835,7.821500015258789,7.844799995422363,7.728800005912781,7.521150002479553
2014-05-21,50.687228162469204,A,8.539999961853027,8.268000030517578,8.226999998092651,7.851500010490417,7.845399990081787,7.750800004005432,7.528300001621246
2014-05-22,50.70355294231794,A,8.670000076293945,8.384000015258788,8.303999996185302,7.879500031471252,7.851399993896484,7.769700002670288,7.537400002479553
2014-05-23,50.70038252103666,A,8.75,8.455999946594238,8.376999950408935,7.934500026702881,7.861199989318847,7.788000001907348,7.548650002479553
2014-05-26,50.73024836715441,A,8.75,8.557999992370606,8.407999992370605,8.003500032424927,7.870999984741211,7.805100002288818,7.559950003623962
2014-05-27,50.750457928761335,A,8.520000457763672,8.646000099182128,8.424000072479249,8.063500046730042,7.870799999237061,7.814900007247925,7.57050000667572
2014-05-28,50.72407229068259,A,8.420000076293945,8.622000122070313,8.445000076293946,8.107000041007996,7.868999996185303,7.826600008010864,7.580800006389618
2014-05-29,50.685769073362344,A,8.430000305175781,8.57400016784668,8.479000091552734,8.156500053405761,7.870799999237061,7.835000009536743,7.589900007247925
2014-05-30,50.63029627648285,A,8.449999809265137,8.514000129699706,8.485000038146973,8.214000034332276,7.87439998626709,7.8416000080108645,7.597250006198883
2014-06-02,50.57414118041245,A,8.430000305175781,8.450000190734864,8.504000091552735,8.272000050544738,7.878400001525879,7.845400009155274,7.603250007629395
2014-06-03,50.559280805065406,A,8.380000114440918,8.422000122070312,8.53400011062622,8.343500065803529,7.880200004577636,7.850500011444092,7.612250008583069
2014-06-04,50.56546545047308,A,8.59000015258789,8.456000137329102,8.539000129699707,8.38300006389618,7.896400003433228,7.8538000106811525,7.6226500082015995
2014-06-05,50.60424134546199,A,8.869999885559082,8.544000053405762,8.55900011062622,8.431500053405761,7.93,7.859700012207031,7.6348000073432924
2014-06-06,50.64102699348243,A,8.779999732971191,8.610000038146973,8.56200008392334,8.469500017166137,7.961199998855591,7.866200008392334,7.647250006198883
2014-06-09,50.67161380969179,A,8.779999732971191,8.679999923706054,8.565000057220459,8.486500024795532,7.989599990844726,7.872700004577637,7.659700005054474
2014-06-10,50.665031910775525,A,8.609999656677246,8.72599983215332,8.573999977111816,8.499000024795532,8.003799982070923,7.876599998474121,7.669700002670288
2014-06-11,50.63054384574016,A,8.4399995803833,8.695999717712402,8.575999927520751,8.51050000190735,8.004599981307983,7.880199995040893,7.677000000476837
2014-06-12,50.561019057299234,A,8.390000343322754,8.599999809265137,8.57199993133545,8.525500011444091,8.012599992752076,7.885799999237061,7.683400001525879
2014-06-13,50.51110353970583,A,8.430000305175781,8.529999923706054,8.569999980926514,8.527500009536743,8.027600002288818,7.894000000953675,7.6908500027656554
2014-06-16,50.4846164886495,A,8.569999694824219,8.48799991607666,8.583999919891358,8.544000005722046,8.04420000076294,7.906399998664856,7.696500000953674
2014-06-17,50.49218510918666,A,8.65999984741211,8.497999954223634,8.611999893188477,8.57300000190735,8.06340000152588,7.918899998664856,7.70085000038147
2014-06-18,50.527134717657844,A,8.800000190734863,8.570000076293946,8.632999897003174,8.586000013351441,8.079800004959106,7.933699998855591,7.704850001335144
2014-06-19,50.551498814852046,A,8.65999984741211,8.623999977111817,8.611999893188477,8.585500001907349,8.105600004196168,7.944899997711182,7.70875
2014-06-20,50.54768711316883,A,8.470000267028809,8.631999969482422,8.580999946594238,8.571500015258788,8.127600011825562,7.955599999427795,7.710799999237061
2014-06-23,50.53553846222277,A,8.479999542236328,8.613999938964843,8.550999927520753,8.557999992370606,8.15300000190735,7.9738999938964845,7.712499995231628
2014-06-24,50.504937090887005,P,8.380000114440918,8.557999992370606,8.527999973297119,8.550999975204467,8.177400007247925,7.9902999973297115,7.7139999961853025
2014-06-25,50.48698853907052,P,8.510000228881836,8.5,8.535000038146972,8.555499982833862,8.203000011444091,8.009400000572205,7.715299997329712
2014-06-26,50.482262302026776,P,8.5,8.468000030517578,8.546000003814697,8.558999967575073,8.221600008010864,8.02840000152588,7.716299996376038
2014-06-27,50.495246283021174,P,8.489999771118164,8.47199993133545,8.551999950408936,8.560999965667724,8.24,8.046399998664857,7.715099997520447
2014-06-30,50.50162844574917,P,8.550000190734863,8.486000061035156,8.55,8.56699995994568,8.257600002288818,8.06159999847412,7.715249996185303
2014-07-01,50.556849734311214,A,9.0,8.610000038146973,8.58400001525879,8.597999954223633,8.274600009918213,8.081599998474122,7.719999995231628
2014-07-02,50.59962880794364,A,9.06999969482422,8.72199993133545,8.610999965667725,8.621999931335449,8.297200002670287,8.103699994087219,7.725399994850159
2014-07-03,50.66373775054777,A,9.359999656677246,8.8939998626709,8.680999946594238,8.646499919891358,8.322200002670288,8.124299988746642,7.731949992179871
2014-07-04,50.742890491326186,A,9.359999656677246,9.067999839782715,8.769999885559082,8.67549991607666,8.356399993896485,8.144899983406066,7.739049990177154
2014-07-07,50.811489937902046,A,9.25,9.207999801635742,8.84699993133545,8.698999929428101,8.393999996185302,8.164399981498718,7.744699990749359
2014-07-08,50.815565447060635,A,9.15999984741211,9.239999771118164,8.924999904632568,8.726499938964844,8.430799989700317,8.180199980735779,7.748899991512299
2014-07-09,50.8178250579453,A,9.260000228881836,9.277999877929688,8.999999904632569,8.767499971389771,8.464999990463257,8.192099986076355,7.753399994373321
2014-07-10,50.787482848488544,A,9.170000076293944,9.239999961853027,9.066999912261963,8.80649995803833,8.499599990844727,8.204699988365173,7.7575499939918515
2014-07-11,50.76272945904295,A,9.34000015258789,9.236000061035156,9.151999950408936,8.851999950408935,8.540399990081788,8.224399991035462,7.759599993228912
2014-07-14,50.7828572774315,A,9.6899995803833,9.323999977111816,9.265999889373779,8.907999944686889,8.588799982070922,8.244999985694886,7.764749991893768
2014-07-15,50.80543157266103,A,9.539999961853027,9.4,9.319999885559081,8.951999950408936,8.64059998512268,8.261499986648559,7.77214998960495
2014-07-16,50.7979485915885,A,9.40999984741211,9.429999923706054,9.353999900817872,8.982499933242797,8.672799978256226,8.27349998474121,7.781099989414215
2014-07-17,50.775494073352014,A,9.220000267028809,9.439999961853028,9.339999961853028,9.010499954223633,8.699199981689453,8.2831999874115,7.786249992847442
2014-07-18,50.77673701378715,A,9.699999809265137,9.511999893188477,9.373999977111817,9.07199993133545,8.732799968719483,8.299499988555908,7.791299993991852
2014-07-21,50.896779668754256,A,11.359999656677246,9.845999908447265,9.584999942779541,9.215999937057495,8.791199970245362,8.332899980545044,7.804349992275238
2014-07-22,51.06293739244506,A,11.59000015258789,10.255999946594239,9.82799997329712,9.376499938964844,8.855799980163575,8.36399998664856,7.819399993419648
2014-07-23,51.2338421774753,A,11.34000015258789,10.642000007629395,10.035999965667724,9.517999935150147,8.918399982452392,8.39099998474121,7.833149993419648
2014-07-24,51.469578778254,A,11.609999656677246,11.119999885559082,10.279999923706054,9.673499917984008,8.98879997253418,8.42269998550415,7.8478999924659725
2014-07-25,51.62170177920704,A,11.43000030517578,11.465999984741211,10.488999938964843,9.82049994468689,9.04959997177124,8.45179998397827,7.860849993228912
2014-07-28,51.48103468565623,A,10.5600004196167,11.306000137329102,10.576000022888184,9.92099995613098,9.09599998474121,8.473399991989135,7.8682499957084655
2014-07-29,51.278181910182646,A,10.300000190734863,11.048000144958497,10.652000045776367,9.985999965667725,9.140399990081788,8.492599992752075,7.87474999666214
2014-07-30,51.123384759199176,A,10.489999771118164,10.878000068664551,10.760000038146973,10.056999969482423,9.17939998626709,8.512399988174439,7.88349999666214
2014-07-31,50.90396850102812,A,10.300000190734863,10.616000175476074,10.868000030517578,10.103999996185303,9.211999988555908,8.531699991226196,7.891349999904633
2014-08-01,50.67907148867109,A,9.81999969482422,10.294000053405762,10.880000019073487,10.126999998092652,9.233399982452392,8.547299985885621,7.900949997901916
2014-08-04,50.572149254282294,A,9.720000267028809,10.126000022888183,10.716000080108643,10.150500011444091,9.252799987792969,8.56189998626709,7.910249998569489
2014-08-05,50.50029511999443,P,9.699999809265137,10.005999946594239,10.527000045776367,10.177500009536743,9.276399974822999,8.573599987030029,7.91934999704361
