Date,GRADE,GPS,GRMN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-06-14,45.770732815731684,B,11.399155616760254,11.422499275207521,11.634739589691161,11.808442115783691,11.733586826324462,12.802285223007202,13.247128491401673
2005-06-15,45.757636823369104,B,11.43172550201416,11.41327133178711,11.563902187347413,11.782251262664795,11.711060009002686,12.777559900283814,13.250484237670898
2005-06-16,45.94229348078585,B,11.941975593566896,11.511520385742188,11.557116985321045,11.784558248519897,11.703080558776856,12.75804563522339,13.256512327194214
2005-06-17,46.192758800508244,B,12.080392837524414,11.660252380371094,11.586429119110107,11.786050844192506,11.696078243255615,12.74051263809204,13.263488130569458
2005-06-20,46.30994113108819,B,11.974543571472168,11.765558624267578,11.607870864868165,11.770444917678834,11.688424491882325,12.710983371734619,13.269544520378112
2005-06-21,46.40258158933563,B,11.76555633544922,11.83883876800537,11.630669021606446,11.76189546585083,11.673334121704102,12.678875722885131,13.273883275985717
2005-06-22,46.54688874900369,C,11.841558456420898,11.920805358886719,11.667038345336914,11.769087886810302,11.659818077087403,12.640498600006104,13.280337629318238
2005-06-23,46.34894190094993,C,11.510437965393066,11.834497833251953,11.67300910949707,11.749953651428223,11.644836387634278,12.599108791351318,13.283710250854492
2005-06-24,46.01158278856038,C,11.225459098815918,11.663511085510255,11.661881732940675,11.709513616561889,11.632731666564942,12.55676905632019,13.28454128742218
2005-06-27,45.76034295827133,B,11.146746635437012,11.497951698303222,11.631755161285401,11.66513795852661,11.62268949508667,12.515596342086791,13.285624556541443
2005-06-28,45.594938898113206,B,11.268881797790527,11.398616790771484,11.618727779388427,11.626733684539795,11.614004421234132,12.472985153198243,13.287116665840148
2005-06-29,45.48858905522434,B,11.483295440673828,11.326964187622071,11.623884773254394,11.593893480300903,11.610150470733643,12.4390048122406,13.290649557113648
2005-06-30,45.56448985900469,B,11.602713584899902,11.345419311523438,11.589958572387696,11.57353777885437,11.604939460754395,12.406978607177734,13.295425314903259
2005-07-01,45.827551651641194,B,11.85240650177002,11.470808792114259,11.567159938812257,11.576794528961182,11.607110691070556,12.37568522453308,13.301516814231872
2005-07-04,46.10168620161153,B,11.85240650177002,11.61194076538086,11.554946231842042,11.581408548355103,11.606405029296875,12.3444189453125,13.306895260810853
2005-07-05,46.39508019142971,B,11.982685089111328,11.75470142364502,11.576659107208252,11.603664064407349,11.609770488739013,12.315052499771118,13.312723259925843
2005-07-06,46.9414327798057,A,13.076461791992188,12.073334693908691,11.700149440765381,11.683593893051148,11.642068042755128,12.29605390548706,13.320992994308472
2005-07-07,47.43200796836643,A,12.891901016235352,12.33117218017578,11.83829574584961,11.75565242767334,11.679685230255126,12.27569821357727,13.327263588905334
2005-07-08,47.92687328236144,A,13.13345432281494,12.587381744384766,12.029095268249511,11.845488500595092,11.727941608428955,12.262643451690673,13.333410000801086
2005-07-11,48.30656625599556,A,12.821340560913086,12.781168556213379,12.19655466079712,11.91415491104126,11.764581851959228,12.24646755218506,13.33919328212738
2005-07-12,48.631659875380734,A,12.86747932434082,12.958127403259278,12.356414413452148,11.987571096420288,11.800896320343018,12.236371154785155,13.344373078346253
2005-07-13,48.51734786001844,A,12.894615173339844,12.921758079528809,12.49754638671875,12.060715579986573,11.837753505706788,12.22660041809082,13.34823549747467
2005-07-14,48.44950156829581,A,13.049324989318848,12.953242874145507,12.642207527160645,12.11608304977417,11.877542095184326,12.21807822227478,13.352656230926513
2005-07-15,48.41535741213492,A,13.68984317779541,13.064520645141602,12.825951194763183,12.196555566787719,11.923790073394775,12.215255527496337,13.360925359725952
2005-07-18,48.488135359929174,A,13.573140144348145,13.214880561828613,12.998024559020996,12.276485395431518,11.970526638031005,12.211890087127685,13.36723865032196
2005-07-19,48.5779601929109,A,13.716984748840332,13.384781646728516,13.171454524993896,12.374056816101074,12.01362636566162,12.209583044052124,13.374338426589965
2005-07-20,48.8532738765818,A,14.259804725646973,13.657819557189942,13.289788818359375,12.494969129562378,12.063619937896728,12.214007005691528,13.383896675109863
2005-07-21,49.09230292132353,A,14.124098777770996,13.87277431488037,13.41300859451294,12.625652170181274,12.115459003448485,12.216938285827636,13.392359309196472
2005-07-22,49.05335043512463,A,13.91511344909668,13.917828369140626,13.491174507141114,12.760134887695312,12.16181552886963,12.215146989822388,13.3995751953125
2005-07-25,49.06279515499394,A,13.92054271697998,13.987308883666993,13.601094722747803,12.898824691772461,12.210886249542236,12.211320114135741,13.408432726860047
2005-07-26,49.139904149910414,A,14.26523780822754,14.096959495544434,13.740870571136474,13.048642492294311,12.266579399108887,12.21343713760376,13.41877158164978
2005-07-27,49.257641848034375,A,14.897612571716309,14.224521064758301,13.94117031097412,13.219358348846436,12.32542079925537,12.223397817611694,13.431424698829652
2005-07-28,49.363824506153605,A,14.821617126464844,14.36402473449707,14.118399524688721,13.380303525924683,12.38393642425537,12.234308423995971,13.443253855705262
2005-07-29,49.57960586773191,A,14.897612571716309,14.560524559020996,14.23917646408081,13.532563829421997,12.440877857208251,12.247553148269652,13.455355339050293
2005-08-01,49.76923754945357,A,14.962754249572754,14.76896686553955,14.378137874603272,13.688081216812133,12.494399700164795,12.260960760116577,13.468616700172424
2005-08-02,49.80928217765274,A,14.856901168823242,14.887299537658691,14.492129516601562,13.83179202079773,12.552806816101075,12.279253673553466,13.478711791038513
2005-08-03,49.51160449915381,A,14.661486625671388,14.840074348449708,14.532297706604004,13.911043262481689,12.612082347869872,12.29846941947937,13.484035773277283
2005-08-04,49.09284643221022,A,14.178382873535156,14.71142749786377,14.53772611618042,13.97536735534668,12.657787551879883,12.308945779800416,13.488329982757568
2005-08-05,48.75284793712975,A,14.392796516418455,14.610464286804199,14.585494422912598,14.038334465026855,12.7049582862854,12.322163391113282,13.493023562431336
2005-08-08,48.46473143643936,A,14.566490173339844,14.531211471557617,14.650089168548584,14.125591945648193,12.755602893829346,12.33787790298462,13.498370351791381
2005-08-09,48.332645170654985,A,14.927470207214355,14.54532527923584,14.716312408447266,14.22859148979187,12.813412952423096,12.359563455581664,13.504876236915589
2005-08-10,48.38447856123647,A,14.97632122039795,14.608292198181152,14.724183273315429,14.332676792144776,12.870137386322021,12.380027685165405,13.510859513282776
2005-08-11,48.75950706196718,A,15.402433395385742,14.85310230255127,14.782264900207519,14.45033221244812,12.937989501953124,12.40543152809143,13.517964282035827
2005-08-12,48.98447952985819,A,15.26130485534668,15.026803970336914,14.818634128570556,14.528905296325684,13.007470169067382,12.429424085617065,13.524645924568176
2005-08-15,49.198527453916824,A,15.397001266479492,15.192906188964844,14.86205883026123,14.620098352432251,13.08020767211914,12.462183084487915,13.532113690376281
2005-08-16,49.11700393108199,A,14.873188018798828,15.182049751281738,14.863687515258789,14.677908515930175,13.14691993713379,12.489215402603149,13.536182050704957
2005-08-17,49.045388167522766,A,14.903043746948242,15.167394256591797,14.887843227386474,14.710070466995239,13.21542350769043,12.514239292144776,13.539740443229675
2005-08-18,48.81010526659899,A,14.941039085388184,15.075115394592284,14.964108848571778,14.7509174823761,13.285229682922363,12.537933292388916,13.542748837471008
2005-08-19,48.7468543998991,A,15.1038818359375,15.043630790710449,15.035217380523681,14.81035590171814,13.360572662353515,12.566838254928589,13.546154398918151
2005-08-22,48.61735092460098,A,15.196161270141602,15.003462791442871,15.098184490203858,14.874136829376221,13.435535640716553,12.595471858978271,13.549550437927246
2005-08-23,48.70699636386343,A,15.288440704345703,15.086513328552247,15.134281539916993,14.925296974182128,13.513321342468261,12.623454084396363,13.554336185455321
2005-08-24,48.738307783740616,A,15.18801975250244,15.143508529663086,15.155451393127441,14.939817333221436,13.588447227478028,12.649753618240357,13.558915839195251
2005-08-25,48.72864654895346,A,15.231444358825684,15.201589584350586,15.138352489471435,14.960308694839478,13.654236602783204,12.678658580780029,13.565058026313782
2005-08-26,48.57123492964388,A,15.090310096740724,15.198875236511231,15.12125301361084,14.969943571090699,13.71443494796753,12.705256595611573,13.568960771560668
2005-08-29,48.4135883484733,A,15.160881042480469,15.191819190979004,15.097640991210938,14.979849910736084,13.778161697387695,12.733293094635009,13.569758682250976
2005-08-30,48.32204698662238,A,15.337299346923828,15.20159091949463,15.144052124023437,15.003869819641114,13.849596557617188,12.761465339660644,13.569931850433349
2005-08-31,48.44254696951842,A,15.71455192565918,15.306897354125976,15.225202941894532,15.056523084640503,13.927056427001952,12.793437252044678,13.571305108070373
2005-09-01,48.715006491242754,A,15.94796085357666,15.450200653076172,15.32589511871338,15.145001983642578,14.015806884765626,12.830321636199951,13.573845410346985
2005-09-02,49.12587790715734,A,16.127094268798828,15.657557487487793,15.428216361999512,15.231716871261597,14.113839588165284,12.873285627365112,13.576016716957092
2005-09-05,49.52841634843179,A,16.127094268798828,15.850800132751464,15.521309661865235,15.309747076034546,14.21344654083252,12.918068017959595,13.577713017463685
2005-09-06,49.83496498348816,A,16.27365493774414,16.03807125091553,15.619831085205078,15.377056312561034,14.313542003631591,12.963773212432862,13.58007426738739
2005-09-07,49.96847396409381,A,16.27094078063965,16.149349021911622,15.728123188018799,15.44178729057312,14.409294910430908,13.009722690582276,13.581648454666137
2005-09-08,50.00337151398619,A,16.471782684326172,16.254113388061523,15.852157020568848,15.495254755020142,14.506676292419433,13.055807876586915,13.588867917060853
2005-09-09,50.105817870497624,A,16.916893005371094,16.412073135375977,16.034815311431885,15.578034162521362,14.607966022491455,13.107538356781006,13.59745800971985
2005-09-12,50.28666330761124,A,17.169300079345703,16.62051429748535,16.235657215118408,15.666649103164673,14.714303894042969,13.160354461669922,13.607445850372315
2005-09-13,50.602076633344076,A,17.543846130371094,16.874552536010743,16.456311893463134,15.800182008743286,14.825527114868164,13.21764880180359,13.62075843334198
2005-09-14,50.83460203900364,A,17.370145797729492,17.09439353942871,16.621871280670167,15.923537111282348,14.91140079498291,13.276734418869019,13.634328842163086
2005-09-15,51.08562911511217,A,17.584556579589844,17.316948318481444,16.785530853271485,16.055712985992432,15.00525390625,13.342469568252563,13.645741562843323
2005-09-16,51.337363196406734,A,18.16808319091797,17.56718635559082,16.9896297454834,16.208923053741454,15.10594648361206,13.416944046020507,13.661985330581665
2005-09-19,51.53084408012831,A,18.27665138244629,17.788656616210936,17.204585456848143,16.36294755935669,15.215052700042724,13.489817276000977,13.676559982299805
2005-09-20,51.43737788284201,A,17.96181869506836,17.872251129150392,17.373401832580566,16.496616458892824,15.316939487457276,13.558917903900147,13.688759803771973
2005-09-21,51.20158783590913,A,17.074308395385742,17.81308364868164,17.453738594055174,16.590930891036987,15.400533351898194,13.61914342880249,13.696983470916749
2005-09-22,50.776117610632554,A,16.721479415893555,17.640468215942384,17.478708267211914,16.66543264389038,15.473976440429688,13.675759267807006,13.705872106552125
2005-09-23,50.13778142903546,A,16.88975715637207,17.384803009033202,17.475994682312013,16.75540499687195,15.537974720001221,13.730882396697998,13.712073798179626
2005-09-26,49.420802744849084,A,16.724193572998047,17.074311447143554,17.431484031677247,16.833570623397826,15.600995788574219,13.785761213302612,13.717610535621644
2005-09-27,48.91904550844583,A,17.017316818237305,16.885411071777344,17.378831100463866,16.9175714969635,15.667002429962158,13.84031439781189,13.723676509857178
2005-09-28,48.652969941706914,P,16.87618637084961,16.84578666687012,17.32943515777588,16.975653219223023,15.719330062866211,13.891475000381469,13.726662063598633
2005-09-29,48.934835184451096,P,18.09751892089844,17.120994567871094,17.38073139190674,17.083131122589112,15.79879846572876,13.957128734588624,13.734560070037842
2005-09-30,49.33543088472647,A,18.40964126586914,17.42497138977051,17.404887199401855,17.197258472442627,15.88868902206421,14.025252275466919,13.744018688201905
2005-10-03,50.042941996821334,A,19.1098747253418,17.902107620239256,17.488209533691407,17.346397495269777,15.992475662231445,14.101680955886842,13.756517028808593
2005-10-04,50.566038839981424,A,18.822175979614254,18.26307945251465,17.574245262145997,17.47382354736328,16.083614425659178,14.175096912384033,13.766491260528564
2005-10-05,50.90044033823954,A,18.045948028564453,18.49703178405762,17.67140922546387,17.56257390975952,16.146581134796143,14.236000967025756,13.773642826080323
2005-10-06,50.74192613045707,A,17.997098922729492,18.476947784423828,17.79897117614746,17.638839721679688,16.210090770721436,14.297013597488403,13.781445817947388
2005-10-07,50.442952852510565,A,17.926532745361328,18.380326080322266,17.902648735046387,17.6893217086792,16.270669174194335,14.355773515701294,13.78851601600647
2005-10-10,49.805430125855175,A,17.785398483276367,18.11543083190918,18.008769226074218,17.720126628875732,16.327122058868408,14.410760879516602,13.797486057281494
2005-10-11,49.262400048782155,A,17.65512466430664,17.882020568847658,18.07255001068115,17.72569055557251,16.383086528778076,14.467946672439576,13.808912363052368
2005-10-12,48.836098799267575,A,16.96574592590332,17.66598014831543,18.081505966186523,17.7054705619812,16.429171714782715,14.520627031326294,13.82105787754059
2005-10-13,48.4161155123993,A,16.949466705322266,17.456453704833983,17.966700744628906,17.673716068267822,16.484593391418457,14.57119047164917,13.833420572280884
2005-10-14,48.149342243491056,P,17.332143783569336,17.337575912475586,17.858950996398924,17.63191909790039,16.543380336761473,14.624169311523438,13.84764232635498
2005-10-17,47.86950974884809,P,17.109590530395508,17.202414321899415,17.658922576904295,17.573566055297853,16.59424234390259,14.674922618865967,13.86271906375885
2005-10-18,47.680695045614165,P,17.14487648010254,17.100364685058594,17.491192626953126,17.53271894454956,16.638590469360352,14.726001710891724,13.88159553527832
2005-10-19,47.880575750499226,P,17.560131072998047,17.21924171447754,17.442610931396484,17.557010078430174,16.690266666412352,14.780202026367187,13.901041975021363
2005-10-20,48.12208822023311,P,17.42714500427246,17.314777374267578,17.38561553955078,17.592293357849123,16.730760898590088,14.834375200271607,13.91793719768524
2005-10-21,48.404526100497996,A,17.804401397705078,17.409228897094728,17.373402404785157,17.638025569915772,16.781622829437257,14.89454649925232,13.935619459152221
2005-10-24,49.01063166071148,A,18.34179306030273,17.65566940307617,17.429041862487793,17.718905544281007,16.84051866531372,14.96036316871643,13.95598867893219
2005-10-25,49.565792528200404,A,18.314653396606445,17.889624786376952,17.494994735717775,17.78377237319946,16.909347972869874,15.028133955001831,13.97501443862915
2005-10-26,49.167754982211484,A,16.148813247680664,17.607361221313475,17.413301467895508,17.747403717041017,16.934263362884522,15.074843435287475,13.98475802898407
2005-10-27,48.48855974367498,P,15.321011543273926,17.18613452911377,17.250455951690675,17.60857834815979,16.941862812042235,15.113546247482299,13.991841797828675
2005-10-28,47.69545649587466,P,15.500141143798828,16.72528247833252,17.067255687713622,17.463103342056275,16.94978799819946,15.155180330276488,14.00104256629944
2005-10-31,46.64740056491495,P,15.586992263793944,16.17432231903076,16.914995861053466,17.286959218978883,16.95760461807251,15.196570129394532,14.010867562294006
2005-11-01,45.49326895932651,P,15.247732162475586,15.56093807220459,16.72528142929077,17.10823702812195,16.956790447235107,15.235055894851685,14.018670558929443
2005-11-02,45.12194226295699,P,15.019745826721191,15.335124588012695,16.471242904663086,16.956926918029787,16.95342496871948,15.270936098098755,14.024247999191283
2005-11-03,45.34303619435278,P,15.668413162231444,15.4046049118042,16.295369720458986,16.84049263000488,16.9621643447876,15.3082004737854,14.033123054504394
2005-11-04,45.46403904394853,P,15.40786075592041,15.386148834228516,16.05571565628052,16.714559030532836,16.968515357971192,15.34147515296936,14.0409938955307
2005-11-07,45.40165679348152,P,14.881329536437988,15.245016288757324,15.709669303894042,16.56935558319092,16.96292432785034,15.370543012619018,14.040763192176819
2005-11-08,45.454013571542106,P,14.829766273498535,15.161423110961914,15.361180591583253,16.428087663650512,16.952773666381837,15.401185111999512,14.040030417442322
2005-11-09,45.65208164626343,P,15.084887504577637,15.174451446533203,15.254788017272949,16.33404474258423,16.940180377960203,15.433618402481079,14.03705850124359
2005-11-10,45.723214750126544,P,15.494714736938477,15.13971176147461,15.272158336639404,16.261307144165038,16.93111545562744,15.473461170196533,14.036284980773926
2005-11-11,45.91903587201361,B,15.546279907226562,15.16739559173584,15.276772212982177,16.1720139503479,16.919499168395998,15.516669378280639,14.036719217300416
2005-11-14,46.46728831335219,B,15.74169635772705,15.339468955993652,15.292242622375488,16.103619241714476,16.91179121017456,15.56261887550354,14.039107608795167
2005-11-15,46.94789852527003,B,15.559856414794922,15.48548698425293,15.323455047607421,16.024368238449096,16.897515239715577,15.605528621673583,14.039256887435913
2005-11-16,47.177197552720024,A,15.66026782989502,15.600563049316406,15.387507247924805,15.929375076293946,16.885301780700683,15.647298345565796,14.043151578903199
2005-11-17,47.2946469610745,A,16.01581382751465,15.704782867431641,15.422247314453125,15.858808517456055,16.876182403564453,15.691429347991944,14.049203977584838
2005-11-18,47.54945113936434,A,16.596628189086914,15.914852523803711,15.541124057769775,15.798419857025147,16.869777107238768,15.738871564865113,14.057278394699097
2005-11-21,47.72472040284822,A,16.79204559326172,16.124922370910646,15.73219566345215,15.720932483673096,16.86223201751709,15.788267955780029,14.066343450546265
2005-11-22,47.935333670965086,A,16.754047393798828,16.363760566711427,15.924623775482178,15.642902183532716,16.846436042785644,15.835981578826905,14.075517039299012
2005-11-23,48.03875906535061,A,16.22751808166504,16.47721061706543,16.03888683319092,15.646837425231933,16.823583488464354,15.867492141723632,14.081773023605347
2005-11-24,48.100611102512424,A,16.22751808166504,16.519551467895507,16.112167167663575,15.69216275215149,16.79644271850586,15.90084831237793,14.0882732629776
2005-11-25,47.9353666525632,A,16.243793487548828,16.44898452758789,16.1819185256958,15.72934536933899,16.757956924438478,15.931951704025268,14.09729757785797
2005-11-28,47.51421723001766,A,15.668413162231444,16.224258041381837,16.17459020614624,15.733416414260864,16.70579216003418,15.960422430038452,14.103444991111756
2005-11-29,47.0453439498073,A,15.27690601348877,15.928829765319824,16.146295166015626,15.734875106811524,16.652093906402587,15.984516696929932,14.110443925857544
2005-11-30,46.704211176631595,A,15.085257530212402,15.700377655029296,16.088794136047362,15.738150691986084,16.612312889099123,16.006423120498656,14.116511769294739
2005-12-01,46.42298519997244,P,15.400111198425291,15.534896278381348,16.02722387313843,15.724735593795776,16.585885524749756,16.029930982589722,14.124004602432251
2005-12-02,46.31108399510517,P,15.854581832885742,15.457053947448731,15.95301923751831,15.747071647644043,16.56518201828003,16.051578369140625,14.133416948318482
2005-12-05,46.59259040415052,P,16.16395378112793,15.556162071228027,15.890210056304932,15.81120285987854,16.553977222442626,16.07748650550842,14.144688296318055
2005-12-06,46.87861502983722,P,15.933979034423828,15.68757667541504,15.808203220367432,15.866413497924805,16.532310466766358,16.099656448364257,14.15461974620819
2005-12-07,47.26784175473488,A,16.25977325439453,15.922479820251464,15.81142873764038,15.92515778541565,16.519982204437255,16.119656133651734,14.166831569671631
2005-12-08,47.44865003370767,A,16.098241806030273,16.06210594177246,15.798501110076904,15.955334138870239,16.479996662139893,16.139397563934327,14.17816792488098
2005-12-09,47.44887173608874,A,15.977782249450684,16.08674602508545,15.77189998626709,15.976909255981445,16.431359481811523,16.160024251937866,14.187585620880126
2005-12-12,47.45499027222724,A,16.65675926208496,16.185307121276857,15.870734596252442,16.02266240119934,16.382297172546387,16.187386417388915,14.19935326576233
2005-12-13,47.82383651431062,A,17.39596176147461,16.477703666687013,16.082640171051025,16.114467668533326,16.353772888183595,16.21869365692139,14.216065397262573
2005-12-14,48.056134479366506,A,17.382274627685547,16.702203941345214,16.31234188079834,16.200568008422852,16.340499420166015,16.243540277481078,14.233469047546386
2005-12-15,48.31208929398525,A,17.02910041809082,16.888375663757323,16.475240802764894,16.25123233795166,16.321139450073243,16.265615110397338,14.249961767196655
2005-12-16,48.505792074491644,A,16.71151351928711,17.03512191772461,16.560933971405028,16.25697660446167,16.296839065551758,16.28375411987305,14.26565363407135
2005-12-19,48.45795169673503,A,16.796384811401367,17.063047027587892,16.624177074432374,16.257193565368652,16.277058792114257,16.302090425491333,14.281525592803956
2005-12-20,48.09136288944105,A,16.804597854614258,16.94477424621582,16.711238956451417,16.259721088409425,16.26004825592041,16.321567392349245,14.300410532951355
2005-12-21,47.90931289514429,A,17.190629959106445,16.9064453125,16.804324626922607,16.307876682281496,16.264545936584472,16.346858825683594,14.322664122581482
2005-12-22,48.39986120962006,A,18.69915199279785,17.240455627441406,17.064415645599365,16.431458377838133,16.299539642333983,16.39206651687622,14.350506148338319
2005-12-23,49.078550020127466,A,18.77307891845703,17.652768707275392,17.3439453125,16.557922649383546,16.328358345031738,16.435869340896605,14.379016366004944
2005-12-26,49.800625480727376,A,18.77307891845703,18.048107528686522,17.555577278137207,16.713155937194824,16.361628112792967,16.47793522834778,14.407906565666199
2005-12-27,50.30744750256915,A,18.18718719482422,18.324625396728514,17.634699821472168,16.858669996261597,16.3824743270874,16.510532398223877,14.43504792690277
2005-12-28,50.51927660653033,A,17.979110717773438,18.482321548461915,17.694383430480958,17.00336265563965,16.39085391998291,16.540560293197633,14.460293989181519
2005-12-29,50.000168964181434,A,17.75187873840332,18.292866897583007,17.76666126251221,17.12095103263855,16.397348594665527,16.564054746627807,14.484743137359619
2005-12-30,49.558404008657824,A,18.165285110473636,18.17130813598633,17.91203842163086,17.236486196517944,16.4045662689209,16.593094549179078,14.511259317398071
2006-01-02,49.09097307520771,A,18.165285110473636,18.04974937438965,18.048928451538085,17.336552762985228,16.401036109924316,16.620777387619018,14.541480236053467
2006-01-03,49.0210241345169,A,18.441801071166992,18.1006721496582,18.212648773193358,17.461943864822388,16.403579063415528,16.6564635181427,14.572839460372926
2006-01-04,48.9755055671115,A,17.943523406982422,18.0935546875,18.287938117980957,17.546131372451782,16.439473266601563,16.68686831474304,14.600553803443908
2006-01-05,48.93759594471012,A,17.502737045288086,18.04372634887695,18.16829662322998,17.616356134414673,16.483107776641845,16.71248529434204,14.62520929336548
2006-01-06,49.00480945479237,A,18.28301429748535,18.067272186279297,18.119290161132813,17.731617736816407,16.538765239715577,16.74427661895752,14.655557436943054
2006-01-09,49.07468498289196,A,18.326814651489254,18.09957809448242,18.074663734436037,17.815120506286622,16.59356168746948,16.775583152770995,14.685527505874633
2006-01-10,48.768515863545154,P,17.727245330810547,17.956666946411133,18.028669548034667,17.83168468475342,16.64315195083618,16.799971199035646,14.711712641716003
2006-01-11,48.54662269053216,P,17.500001907348633,17.867962646484376,17.980758666992188,17.83757104873657,16.69275707244873,16.823091020584105,14.736422319412231
2006-01-12,48.53535949522958,P,17.43702507019043,17.854820251464844,17.949273300170898,17.85796728134155,16.728129310607912,16.845146827697754,14.761902704238892
2006-01-13,48.18636503548489,P,17.231693267822266,17.644556045532227,17.85591411590576,17.88397626876831,16.764605960845948,16.86656065940857,14.785908627510072
2006-01-16,47.892142808973034,P,17.231693267822266,17.425531768798827,17.762554931640626,17.905741691589355,16.811613235473633,16.887268781661987,14.810280938148498
2006-01-17,47.68964507140499,P,16.81007957458496,17.24209861755371,17.59938278198242,17.90601577758789,16.85121950149536,16.901996583938597,14.831730961799622
2006-01-18,47.5002412566167,P,16.823766708374023,17.10685157775879,17.48740711212158,17.88767261505127,16.88599708557129,16.913088731765747,14.853262991905213
2006-01-19,47.16129732475594,P,16.673185348510742,16.95408363342285,17.40445194244385,17.786374282836913,16.909566497802736,16.92034097671509,14.87533130645752
2006-01-20,46.80498979267518,P,16.372026443481445,16.782150268554688,17.213353157043457,17.666321659088133,16.926081428527834,16.922790298461916,14.898037962913513
2006-01-23,46.53286686436399,P,16.71425437927246,16.678662490844726,17.052097129821778,17.563380432128906,16.94553258895874,16.92866189956665,14.923364958763123
2006-01-24,46.78604736485638,P,17.623197555541992,16.84128608703613,17.041692352294923,17.535180950164794,16.98679941177368,16.942157325744628,14.952965269088745
2006-01-25,46.935932965604934,P,17.259077072143555,16.92834815979004,17.017599868774415,17.4991792678833,17.018775596618653,16.95203868865967,14.980880689620971
2006-01-26,47.231441809049635,P,17.316570281982422,17.057025146484374,17.005554389953613,17.477413845062255,17.04479072570801,16.96048656463623,15.008147220611573
2006-01-27,47.72717805128483,P,17.587608337402344,17.300141525268554,17.041145896911623,17.448530006408692,17.064610328674316,16.967193717956544,15.037366037368775
2006-01-30,47.99832165423354,A,17.36037254333496,17.429365158081055,17.054013824462892,17.408284378051757,17.07597686767578,16.969104442596436,15.064729452133179
2006-01-31,47.68517708108521,A,17.031835556030273,17.31109275817871,17.07618942260742,17.33778610229492,17.08153263092041,16.963984336853027,15.090816569328307
2006-02-01,47.56549109097836,A,17.031835556030273,17.265644454956053,17.096996307373047,17.292201709747314,17.097618980407717,16.960601234436034,15.118667826652526
2006-02-02,47.65747967791979,A,17.636892318725586,17.329708862304688,17.19336700439453,17.29890947341919,17.125806465148926,16.961124591827392,15.151797080039978
2006-02-03,47.59045421175361,A,17.5191650390625,17.316020202636718,17.308080863952636,17.26071701049805,17.1513138961792,16.95463541030884,15.185789728164673
2006-02-06,47.5407063534409,P,17.16051483154297,17.27604866027832,17.352706909179688,17.20240201950073,17.18115592956543,16.943474044799803,15.21664566040039
2006-02-07,47.58502248285393,P,16.82923698425293,17.23552894592285,17.27331085205078,17.15750160217285,17.212202548980713,16.932148227691652,15.245533065795899
2006-02-08,47.54654421566787,P,16.629375457763672,17.15503692626953,17.210340690612792,17.113970279693604,17.24308490753174,16.92769889831543,15.27342116355896
2006-02-09,47.65719475055197,P,17.970901489257812,17.221838760375977,17.275773811340333,17.140664100646973,17.294500713348388,16.940193119049074,15.30797619342804
2006-02-10,47.90958553658481,A,18.206356048583984,17.359276962280273,17.337648582458495,17.189397239685057,17.341536197662354,16.953359107971192,15.342120752334594
2006-02-13,48.43905670680939,A,18.61701774597168,17.650577545166016,17.463313102722168,17.25866346359253,17.39059747695923,16.972287349700927,15.37902428150177
2006-02-14,49.034475729757986,A,18.354190826416016,17.955568313598633,17.595548629760742,17.33586902618408,17.439001712799072,16.985656089782715,15.412985243797301
2006-02-15,49.511446217271065,A,18.04208755493164,18.238110733032226,17.69657382965088,17.396785068511964,17.474647998809814,16.997315101623535,15.444395051002502
2006-02-16,49.400338071789655,A,17.932567596435547,18.230443954467773,17.726141357421874,17.459754180908202,17.51133451461792,16.995665588378905,15.476397161483765
2006-02-17,49.232999197826196,A,17.88329315185547,18.16583137512207,17.762554168701172,17.535317516326906,17.549444732666014,16.99040210723877,15.507827191352844
2006-02-20,48.810437256560014,A,17.88329315185547,18.01908645629883,17.834832000732423,17.593769454956053,17.573975410461426,16.978136291503905,15.539908623695373
2006-02-21,48.42515373060794,A,18.06946563720703,17.96214141845703,17.95885486602783,17.616082859039306,17.587445487976073,16.970609188079834,15.572853050231934
2006-02-22,48.14350458785308,A,17.831275939941406,17.919979095458984,18.079044914245607,17.644692802429198,17.596425514221192,16.968462467193604,15.60223171710968
2006-02-23,48.033701819587215,A,17.94078254699707,17.92162208557129,18.07603302001953,17.675903415679933,17.614659156799316,16.96789930343628,15.63245645046234
2006-02-24,48.053752491722946,A,18.34324073791504,18.013611602783204,18.089721488952637,17.713685035705566,17.647293701171876,16.972066383361817,15.663919949531556
2006-02-27,48.432109604884225,A,19.25765991210937,18.288484954833983,18.153785705566406,17.808549404144287,17.696519203186035,16.986788997650148,15.698774938583375
2006-02-28,48.689905268906436,A,18.841524124145508,18.44289665222168,18.202519035339357,17.89903383255005,17.73725772857666,16.998652992248534,15.733299832344056
2006-03-01,49.072881430986115,A,19.0742301940918,18.691487503051757,18.305733299255373,18.001153564453126,17.774929733276366,17.01973783493042,15.770182433128356
2006-03-02,49.641343857815095,A,19.90378761291504,19.08408851623535,18.50285530090332,18.114498329162597,17.799022445678713,17.04928104400635,15.810235757827758
2006-03-03,50.16713291074759,A,20.25969886779785,19.467380142211915,18.740495872497558,18.251525020599367,17.82875484466553,17.07855659484863,15.851362953186035
2006-03-06,50.481513701149645,A,20.590974807739254,19.73404312133789,19.011264038085937,18.42304801940918,17.865112762451172,17.11337043762207,15.894146528244018
2006-03-07,50.84143506668411,A,20.21589469909668,20.008917236328124,19.225906944274904,18.592380905151366,17.90568691253662,17.144080619812012,15.935041165351867
