Date,GRADE,GPS,ANSS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-10-09,53.640530309366,B,75.94999694824219,76.3020004272461,76.02400054931641,77.30950012207032,79.12400009155273,77.33520004272461,78.01299991607667
2014-10-10,53.53766049146049,B,74.95999908447266,75.95,75.94000015258788,77.04799995422363,79.10320007324219,77.33600006103515,77.95979991912841
2014-10-13,53.30927455473551,B,73.37000274658203,75.38600006103516,75.70500030517579,76.72700004577636,79.03880020141601,77.3209001159668,77.901549949646
2014-10-14,52.9828516859665,B,72.68000030517578,74.76199951171876,75.40600051879883,76.37400016784667,78.93320022583008,77.30300010681152,77.8370499420166
2014-10-15,52.46524599774323,B,72.20999908447266,73.83399963378906,75.11000061035156,76.00300025939941,78.80420013427734,77.28460006713867,77.77169994354249
2014-10-16,52.04966062332061,B,72.41999816894531,73.12799987792968,74.71500015258789,75.6125,78.67560012817383,77.26960006713867,77.71124992370605
2014-10-17,51.833121807913095,B,72.98999786376953,72.73399963378907,74.34199981689453,75.28349990844727,78.54800003051758,77.26500007629394,77.65234992980957
2014-10-20,52.02474789429198,B,74.12000274658203,72.88399963378906,74.1349998474121,75.10750007629395,78.4486001586914,77.26820007324218,77.60594993591309
2014-10-21,52.538232625831796,B,75.87000274658203,73.52200012207031,74.14199981689453,75.0620002746582,78.38360015869141,77.28460006713867,77.56179996490478
2014-10-22,52.93862350671452,B,74.5,73.98000030517578,73.90699996948243,74.93950042724609,78.2834001159668,77.28320007324218,77.5078999710083
2014-10-23,53.41609942453906,B,75.0,74.49600067138672,73.8120002746582,74.91800041198731,78.18780014038086,77.28360008239746,77.45589996337891
2014-10-24,53.8342126817891,B,75.37000274658203,74.97200164794921,73.85300064086914,74.89650039672851,78.09940017700195,77.27900009155273,77.40954998016358
2014-10-27,54.027712277035846,B,75.80999755859375,75.31000061035157,74.09700012207031,74.90100021362305,77.99320007324219,77.27200004577637,77.3653999710083
2014-10-28,54.11254948103099,C,77.12000274658203,75.56000061035157,74.54100036621094,74.97350044250489,77.91160018920898,77.28360008239746,77.32849998474121
2014-10-29,54.38881448401966,C,76.62999725341797,75.98600006103516,74.98300018310547,75.04650039672852,77.80740020751954,77.29460006713867,77.29009998321533
2014-10-30,54.59102264760971,C,77.26000213623047,76.43800048828125,75.46700057983398,75.09100036621093,77.69840026855469,77.31120010375976,77.2597499847412
2014-10-31,54.92382976079688,C,78.55999755859375,77.0759994506836,76.02400054931641,75.18300018310546,77.62980026245117,77.3402000427246,77.25384998321533
2014-11-03,55.191202615605135,C,78.05000305175781,77.52400054931641,76.41700057983398,75.27600021362305,77.57240036010742,77.36800010681152,77.25430000305175
2014-11-04,55.171335609718646,C,77.44999694824219,77.58999938964844,76.575,75.35849990844727,77.49280029296875,77.38820007324219,77.24489997863769
2014-11-05,55.12683227724241,C,77.05999755859375,77.67599945068359,76.83099975585938,75.3689998626709,77.40160018920898,77.39950004577636,77.23794998168945
2014-11-06,55.232270178027164,C,78.41000366210938,77.90599975585937,77.17200012207032,75.49200019836425,77.35720031738282,77.43260009765625,77.23610000610351
2014-11-07,55.27290140162572,C,79.55000305175781,78.10400085449218,77.59000015258789,75.72150039672852,77.32220031738281,77.48220016479492,77.24120002746582
2014-11-10,55.38364738135788,C,79.30000305175781,78.35400085449218,77.93900070190429,76.0180004119873,77.28220031738282,77.5311001586914,77.2516000366211
2014-11-11,55.73800587203072,A,80.05999755859375,78.8760009765625,78.23300018310547,76.3870002746582,77.2454002380371,77.58720016479492,77.2653500366211
2014-11-12,56.14115396882543,A,79.9000015258789,79.44400177001953,78.56000061035157,76.77150039672851,77.21140029907227,77.6492002105713,77.27655002593994
2014-11-13,56.22703351624821,A,79.29000091552734,79.62000122070313,78.76300048828125,77.11500053405761,77.17280029296874,77.70160018920899,77.27490001678467
2014-11-14,56.16363812059589,A,79.79000091552734,79.66800079345703,78.88600082397461,77.4550006866455,77.14560028076171,77.74640022277832,77.26885002136231
2014-11-17,56.0538503673221,A,79.7300033569336,79.75400085449219,79.05400085449219,77.73550071716309,77.10920028686523,77.78550025939941,77.26540004730225
2014-11-18,55.84122687493115,C,79.93000030517578,79.72800140380859,79.30200119018555,77.93850059509278,77.10000030517578,77.81290023803712,77.260950050354
2014-11-19,55.631243819820746,C,79.76000213623047,79.7000015258789,79.57200164794922,78.2015007019043,77.08580032348632,77.84470024108887,77.25505004882812
2014-11-20,55.51384351757909,C,79.79000091552734,79.80000152587891,79.71000137329102,78.44100074768066,77.06260040283203,77.86510025024414,77.2437000656128
2014-11-21,55.647417493990986,C,81.8499984741211,80.21200103759766,79.94000091552735,78.76500053405762,77.09580032348633,77.90610023498535,77.24325004577636
2014-11-24,55.8237887818514,A,81.87999725341797,80.64199981689453,80.19800033569337,79.06850051879883,77.13760025024413,77.95830017089844,77.24295001983643
2014-11-25,56.011452212277675,A,82.19999694824219,81.09599914550782,80.4120002746582,79.32250022888184,77.18680023193359,78.02310012817382,77.23860000610351
2014-11-26,56.29775734741932,A,83.05000305175781,81.75399932861328,80.7270004272461,79.64350051879883,77.25520034790038,78.09780014038085,77.24155002593994
2014-11-27,56.631219962113505,A,83.05000305175781,82.40599975585937,81.10300064086914,79.9330005645752,77.31160034179688,78.18090019226074,77.24125003814697
2014-11-28,56.74039278735568,A,83.5199966430664,82.73999938964843,81.47600021362305,80.18100051879883,77.39060028076172,78.27430015563965,77.2470000076294
2014-12-01,56.79327063135687,A,83.05999755859375,82.97599945068359,81.80899963378906,80.43150024414062,77.49900024414063,78.35530014038086,77.24194999694824
2014-12-02,56.897175420134566,A,83.2699966430664,83.18999938964843,82.14299926757812,80.72250022888184,77.62880020141601,78.43500007629395,77.23979999542236
2014-12-03,56.83036341806463,A,83.12999725341797,83.20599822998047,82.47999877929688,81.02600021362305,77.75240020751953,78.51090003967285,77.23309997558594
2014-12-04,56.790008867695384,A,83.11000061035156,83.21799774169922,82.8119987487793,81.26100006103516,77.90600021362305,78.59490005493164,77.23264999389649
2014-12-05,56.72988667126257,A,83.6500015258789,83.24399871826172,82.99199905395508,81.46599998474122,78.06300018310547,78.67870010375977,77.23330001831054
2014-12-08,56.69260661102439,A,83.27999877929688,83.28799896240234,83.13199920654297,81.66499977111816,78.21420013427735,78.75920005798339,77.23775001525878
2014-12-09,56.554646843892066,A,83.20999908447266,83.2759994506836,83.23299942016601,81.8224998474121,78.3650001525879,78.82880004882813,77.23565002441406
2014-12-10,56.310222700568794,A,81.97000122070312,83.04400024414062,83.12499923706055,81.92599983215332,78.50100021362304,78.8808000946045,77.22850002288818
2014-12-11,55.99613496021857,A,81.6500015258789,82.75200042724609,82.98499908447266,82.0439998626709,78.60660018920899,78.92510009765626,77.21985004425049
2014-12-12,55.52493516599458,P,80.31999969482422,82.08600006103515,82.66499938964844,82.07049980163575,78.67860015869141,78.95560012817383,77.20495002746583
2014-12-15,55.074375986500804,P,80.11000061035156,81.45200042724609,82.36999969482422,82.08949966430664,78.75700012207031,78.98280014038086,77.19055004119873
2014-12-16,54.72878774398847,P,80.4000015258789,80.89000091552734,82.08300018310547,82.1129997253418,78.84900009155274,79.01080017089843,77.18325004577636
2014-12-17,54.70140228583619,P,81.66000366210938,80.8280014038086,81.93600082397461,82.20799980163574,78.9452001953125,79.04450019836426,77.18560005187989
2014-12-18,54.990681077702014,P,83.33999633789062,81.16600036621094,81.95900039672851,82.3854995727539,79.09300018310547,79.1085001373291,77.21080001831055
2014-12-19,55.503948428005636,P,83.23999786376953,81.75,81.91800003051758,82.45499954223632,79.25860015869141,79.1809001159668,77.24775001525879
2014-12-22,56.035206272327,A,83.16000366210938,82.36000061035156,81.90600051879883,82.5189998626709,79.45440017700196,79.24660018920899,77.28510002136231
2014-12-23,56.594892641094305,A,83.94999694824219,83.06999969482422,81.98000030517578,82.6064998626709,79.67980010986328,79.30650016784668,77.32569999694825
2014-12-24,57.021295968943484,A,84.30999755859375,83.5999984741211,82.21399993896485,82.6694995880127,79.9218000793457,79.36300010681153,77.37899997711182
2014-12-25,57.129654209479874,A,84.30999755859375,83.79399871826172,82.47999954223633,82.7324993133545,80.15960006713867,79.41760009765625,77.43109996795654
2014-12-26,57.21705891098898,A,84.2699966430664,83.9999984741211,82.87499923706055,82.76999931335449,80.3852000427246,79.46660003662109,77.4851499557495
2014-12-29,57.20972873609682,A,83.7300033569336,84.11399841308594,83.23699951171875,82.80349960327149,80.57740005493164,79.51300010681152,77.53419998168945
2014-12-30,56.951945439783486,A,82.79000091552734,83.88199920654297,83.47599945068359,82.77949981689453,80.71580001831055,79.54970008850097,77.57649997711182
2014-12-31,56.554907196138494,A,82.0,83.41999969482421,83.50999908447265,82.72299995422364,80.86580001831055,79.57460006713868,77.61649997711181
2015-01-01,56.14258574952546,P,82.0,82.95800018310547,83.3759994506836,82.66749992370606,81.00580001831055,79.5968000793457,77.64804996490479
2015-01-02,55.66354228730572,P,81.63999938964844,82.43200073242187,83.21599960327148,82.56699981689454,81.13119995117188,79.61530006408691,77.67559997558594
2015-01-05,55.15341204066217,P,80.86000061035156,81.85800018310547,82.9859992980957,82.44599990844726,81.23220001220703,79.61270004272461,77.69479999542236
2015-01-06,54.61813679687665,P,79.26000213623047,81.1520004272461,82.51699981689453,82.24850006103516,81.275,79.59330009460449,77.70240001678467
2015-01-07,54.28284374147282,P,79.70999908447266,80.69400024414062,82.05699996948242,82.13549995422363,81.33660003662109,79.5720001220703,77.71264999389649
2015-01-08,54.22618327141388,P,81.66000366210938,80.6260009765625,81.79200057983398,82.13600006103516,81.42460006713867,79.56150016784667,77.73370002746582
2015-01-09,54.170946899745466,P,80.76000213623047,80.4500015258789,81.4410011291504,82.15800018310547,81.4686001586914,79.54920021057129,77.75935005187988
2015-01-12,54.19227220859855,P,79.91999816894531,80.26200103759766,81.06000061035157,82.14850006103515,81.50600006103515,79.5392002105713,77.78690002441407
2015-01-13,54.56584785201639,P,80.62999725341797,80.53600006103515,80.84400024414063,82.15999984741211,81.56960006713867,79.53120018005372,77.81694999694824
2015-01-14,54.8209207101389,P,80.72000122070312,80.73800048828124,80.71600036621093,82.1129997253418,81.64280014038086,79.52220016479492,77.84
2015-01-15,54.78154493837755,P,80.83000183105469,80.5720001220703,80.5990005493164,81.9875,81.69120010375977,79.5242002105713,77.86905002593994
2015-01-16,55.03770414661267,P,82.69000244140625,80.95800018310547,80.7040008544922,81.96000022888184,81.75400009155274,79.53810020446777,77.91400005340576
2015-01-19,55.36307697140082,P,82.69000244140625,81.51200103759766,80.88700103759766,81.93650016784667,81.8218000793457,79.55200019836425,77.95825008392335
2015-01-20,55.494497720276804,A,82.5,81.88600158691406,81.21100082397462,81.86400032043457,81.87060012817383,79.55800018310546,78.0010500717163
2015-01-21,55.67526024868881,A,82.94999694824219,82.33200073242188,81.53500061035156,81.79600028991699,81.93160003662109,79.57150016784668,78.04045005798339
2015-01-22,56.095064071804984,A,84.63999938964844,83.09400024414063,81.83300018310547,81.81250038146973,82.03860000610352,79.60570014953613,78.08460006713867
2015-01-23,56.24405559106555,A,84.70999908447266,83.49799957275391,82.22799987792969,81.83450050354004,82.13699996948242,79.64130012512207,78.12910007476806
2015-01-26,56.429018581065066,A,85.11000061035156,83.98199920654297,82.74700012207032,81.90350036621093,82.24459991455078,79.67690010070801,78.18105007171631
2015-01-27,56.47236069517984,A,83.30000305175781,84.14199981689453,83.0140007019043,81.92900047302246,82.31199996948243,79.7060001373291,78.22375007629394
2015-01-28,56.287892780670866,A,81.5999984741211,83.87200012207032,83.1020004272461,81.90900039672852,82.34879989624024,79.71730010986329,78.25370006561279
2015-01-29,55.9425912322965,A,82.16999816894531,83.37799987792968,83.23600006103516,81.91750030517578,82.3963998413086,79.7295001220703,78.28125003814698
2015-01-30,55.39497445661906,A,80.66999816894531,82.56999969482422,83.03399963378907,81.86900024414062,82.37279983520507,79.7343000793457,78.30140003204346
2015-02-02,54.8423715235059,P,81.26000213623047,81.8,82.89099960327148,81.88900032043458,82.36039993286133,79.74900009155273,78.3252000427246
2015-02-03,54.8016193421407,P,83.27999877929688,81.7959991455078,82.96899948120117,82.09000015258789,82.38199996948242,79.78440010070801,78.36040004730225
2015-02-04,54.89203512298072,P,82.52999877929688,81.98199920654297,82.92699966430663,82.2310001373291,82.3715998840332,79.8134001159668,78.39150005340576
2015-02-05,55.06037214714018,P,83.73999786376953,82.2959991455078,82.83699951171874,82.3349998474121,82.38539978027343,79.84850006103515,78.44775005340576
2015-02-06,55.54688351493547,A,84.02999877929688,82.96799926757812,82.76899948120118,82.49849967956543,82.39559982299805,79.89310005187988,78.49790004730225
2015-02-09,55.943147912946806,A,83.79000091552734,83.4739990234375,82.63699951171876,82.69199981689454,82.41019989013672,79.95460006713867,78.54285003662109
2015-02-10,56.202799958432315,A,85.63999938964844,83.94599914550781,82.87099914550781,82.94249992370605,82.45759994506835,80.04320007324219,78.59780002593995
2015-02-11,56.53739761493768,A,85.23999786376953,84.48799896240234,83.23499908447266,83.16849975585937,82.49979995727539,80.12610008239746,78.64655002593994
2015-02-12,56.85307668802446,A,85.9000015258789,84.91999969482421,83.60799942016601,83.42199974060058,82.55559997558593,80.23080009460449,78.70350002288818
2015-02-13,57.09358439480882,A,86.26000213623047,85.36600036621094,84.16699981689453,83.60049972534179,82.60779998779297,80.33540008544922,78.75910003662109
2015-02-16,57.33968319343131,A,86.26000213623047,85.86000061035156,84.66699981689453,83.77899971008301,82.66740005493165,80.4408000946045,78.81100006103516
2015-02-17,57.34849462906062,A,86.54000091552734,86.04000091552734,84.99300003051758,83.98099975585937,82.73400009155273,80.54950012207031,78.87070007324219
2015-02-18,57.33086747594111,A,85.91000366210938,86.17400207519532,85.33100051879883,84.12900009155274,82.81280014038086,80.65690017700196,78.92865009307862
2015-02-19,57.255154381534574,A,86.62999725341797,86.32000122070312,85.62000045776367,84.2284999847412,82.91240005493164,80.7595001220703,78.99325008392334
2015-02-20,57.24081748448898,A,87.25,86.51800079345703,85.94200057983399,84.35550003051758,83.05100006103515,80.86480010986328,79.05840007781983
2015-02-23,57.11277819701146,A,86.19999694824219,86.50599975585938,86.18300018310546,84.40999984741211,83.17279998779297,80.96490005493165,79.11540004730224
2015-02-24,56.96877112087844,A,85.62000274658203,86.3220001220703,86.18100051879883,84.52599983215332,83.27720001220703,81.06310005187989,79.17565006256103
2015-02-25,56.95266499788576,A,86.31999969482422,86.40399932861328,86.2890007019043,84.76199989318847,83.37039993286133,81.15780006408691,79.23810005187988
2015-02-26,56.783867605877326,A,85.58999633789062,86.19599914550781,86.25800018310547,84.93299980163575,83.41539993286133,81.2542000579834,79.29470005035401
2015-02-27,56.605484405394044,A,85.97000122070312,85.93999938964843,86.22900009155273,85.19799995422363,83.47,81.3643000793457,79.35015007019042
2015-03-02,56.64156239827861,A,86.44000244140625,85.98800048828124,86.24700012207032,85.45699996948242,83.53559997558594,81.49500007629395,79.40795009613038
2015-03-03,56.685800626558056,A,86.2300033569336,86.11000061035156,86.21600036621093,85.60450019836426,83.58120010375977,81.63050010681152,79.46675010681152
2015-03-04,56.61941134917593,P,86.08000183105469,86.06200103759765,86.23300018310547,85.78200035095215,83.61660018920898,81.76920013427734,79.526900100708
2015-03-05,56.72250482456682,A,86.37999725341797,86.22000122070312,86.20800018310547,85.91400032043457,83.65800018310547,81.90880012512207,79.58920009613037
2015-03-06,56.61675041707053,A,85.36000061035156,86.0980010986328,86.01900024414063,85.98050041198731,83.67980026245117,82.03250015258789,79.64875011444092
2015-03-09,56.49083404824754,A,85.94999694824219,86.0,85.99400024414062,86.08850021362305,83.72420013427734,82.15080009460449,79.70950008392334
2015-03-10,56.23609769410774,P,84.58999633789062,85.6719985961914,85.89099960327148,86.03600006103515,83.7602000427246,82.23800003051758,79.76130004882812
2015-03-11,56.03602409160729,P,84.80999755859375,85.41799774169922,85.73999938964843,86.01450004577637,83.81639999389648,82.34110000610352,79.81215003967286
2015-03-12,55.81718111470564,P,84.9000015258789,85.1219985961914,85.67099990844727,85.96450004577636,83.87440002441406,82.4401000213623,79.86185005187988
2015-03-13,55.767312869336415,P,84.98999786376953,85.047998046875,85.5729995727539,85.90099983215332,83.94139999389648,82.53629997253418,79.90765003204346
2015-03-16,55.78329989746094,P,86.44000244140625,85.14599914550782,85.5729995727539,85.90999984741211,84.05300003051758,82.6426000213623,79.95730003356934
2015-03-17,56.08987814103761,P,86.83999633789062,85.59599914550782,85.63399887084961,85.92499961853028,84.20459991455078,82.7397999572754,80.01170001983643
2015-03-18,56.459167647915514,A,87.70999908447266,86.17599945068359,85.7969985961914,86.01499938964844,84.36459991455078,82.85059997558594,80.0726000213623
2015-03-19,56.781255005029095,A,87.8499984741211,86.76599884033203,85.94399871826172,86.0759994506836,84.48839981079101,82.95649993896484,80.1338500213623
2015-03-20,57.17487640194512,A,88.56999969482422,87.48199920654297,86.26499862670899,86.14199943542481,84.6445997619629,83.05659996032715,80.19840000152588
2015-03-23,57.328116820044606,A,87.77999877929688,87.7499984741211,86.44799880981445,86.22099952697754,84.80179977416992,83.15389991760254,80.26095001220703
2015-03-24,57.40892773092434,A,87.83999633789062,87.94999847412109,86.77299880981445,86.33199920654297,84.94599975585938,83.25779991149902,80.32299999237061
2015-03-25,57.164871612143564,A,86.41999816894531,87.69199829101562,86.9339988708496,86.33699913024903,85.05999969482421,83.35139991760254,80.37544998168946
2015-03-26,57.00828298505457,A,86.7300033569336,87.46799926757812,87.11699905395508,86.39399948120118,85.17799972534179,83.43459991455079,80.43360000610352
2015-03-27,56.694135402342376,A,86.79000091552734,87.11199951171875,87.29699935913087,86.43499946594238,85.25999969482422,83.50699989318848,80.4946000289917
2015-03-30,56.61901758157316,A,88.12000274658203,87.18000030517578,87.46499938964844,86.51899948120118,85.36859970092773,83.59519989013671,80.56315002441406
2015-03-31,56.507650565950264,A,88.19000244140625,87.2500015258789,87.6,86.6169994354248,85.48239974975586,83.67649993896484,80.63185005187988
2015-04-01,56.6287694603837,A,88.12999725341797,87.59200134277344,87.64199981689453,86.71949920654296,85.58599975585938,83.75879989624023,80.70400005340576
2015-04-02,56.538560566414105,A,86.98999786376953,87.64400024414063,87.55599975585938,86.74999923706055,85.63299972534179,83.83579986572266,80.76870002746583
2015-04-03,56.50006465129258,A,86.98999786376953,87.68399963378906,87.3979995727539,86.83149909973145,85.67859970092773,83.90779983520508,80.8271000289917
2015-04-06,56.54234101346779,A,89.30000305175781,87.91999969482421,87.55,86.99899940490722,85.76239974975586,84.00349983215332,80.89450004577637
2015-04-07,56.583484876871154,A,88.87999725341797,88.05799865722656,87.65400009155273,87.2134994506836,85.87399963378907,84.09299980163574,80.95295001983642
2015-04-08,56.64705669118832,A,88.66000366210938,88.16399993896485,87.87800064086915,87.40599975585937,86.01519973754883,84.18199981689453,81.0133500289917
2015-04-09,56.846544275851564,A,88.27999877929688,88.42200012207032,88.03300018310547,87.57499961853027,86.13739974975586,84.26689979553223,81.06600002288819
2015-04-10,57.09257358425051,A,88.55999755859375,88.73600006103516,88.2099998474121,87.75349960327148,86.29519973754883,84.33399978637695,81.12005001068115
2015-04-13,56.86877280328883,A,87.52999877929688,88.38199920654297,88.1509994506836,87.80799942016601,86.42059967041016,84.39049980163574,81.17439998626709
2015-04-14,56.5551732520184,A,86.94999694824219,87.99599914550781,88.0269989013672,87.8134994506836,86.49399963378906,84.43799980163574,81.23054996490478
2015-04-15,56.243785025819676,A,87.4000015258789,87.74399871826172,87.95399932861328,87.79799957275391,86.5913996887207,84.48149978637696,81.2896499633789
2015-04-16,56.03800566794433,P,87.77999877929688,87.64399871826171,88.03299942016602,87.7944995880127,86.67219970703125,84.52879974365234,81.35484996795654
2015-04-17,55.60539547201017,P,86.33000183105469,87.1979995727539,87.96699981689453,87.68249969482422,86.71819976806641,84.55689979553223,81.41559997558593
2015-04-20,55.44138974235798,P,86.51000213623047,86.99400024414062,87.6879997253418,87.6189998626709,86.77259979248046,84.5913998413086,81.47334999084472
2015-04-21,55.37872950930028,P,86.68000030517578,86.94000091552735,87.46800003051757,87.56100006103516,86.79339981079102,84.62549987792968,81.53024997711182
2015-04-22,55.338579569843944,P,87.0199966430664,86.86399993896484,87.30399932861329,87.59099998474122,86.82899978637695,84.66439987182618,81.58764995574951
2015-04-23,55.342147125441294,P,88.06999969482422,86.92200012207032,87.28299942016602,87.65799980163574,86.87239974975586,84.7139998626709,81.65444995880127
2015-04-24,55.48906337418816,P,87.45999908447266,87.1479995727539,87.17299957275391,87.69149971008301,86.8963996887207,84.75209983825684,81.7153999710083
2015-04-27,55.548171387615405,A,86.91000366210938,87.22799987792969,87.11100006103516,87.63099975585938,86.90939971923828,84.78839988708496,81.77379997253418
2015-04-28,55.56844160198252,P,86.69000244140625,87.23000030517578,87.08500061035156,87.55599975585938,86.91239974975586,84.8231999206543,81.82599998474122
2015-04-29,55.54222670585915,P,86.8499984741211,87.19600067138671,87.03000030517578,87.49199981689453,86.93119964599609,84.87199989318847,81.87639999389648
2015-04-30,55.2620056289299,P,85.83999633789062,86.75,86.83600006103515,87.43449974060059,86.91539962768555,84.91389984130859,81.91949996948242
2015-05-01,55.16668815155007,P,86.48999786376953,86.55599975585938,86.85199966430665,87.40949974060058,86.90019958496094,84.97559982299805,81.96559997558593
2015-05-04,55.23910255657765,P,87.48999786376953,86.6719985961914,86.94999923706055,87.31899948120117,86.92599960327148,85.04939979553222,82.01609996795655
2015-05-05,55.332576709793415,P,87.23999786376953,86.78199768066406,87.00599899291993,87.23699951171875,86.95839950561523,85.11779975891113,82.06429996490479
2015-05-06,55.024173979192994,P,84.31999969482422,86.27599792480468,86.7359992980957,87.01999931335449,86.91839950561524,85.14439971923828,82.09444995880126
2015-05-07,55.10093806057873,P,86.22000122070312,86.35199890136718,86.55099945068359,86.9169994354248,86.93099960327149,85.17319976806641,82.14084995269775
2015-05-08,55.092597770325916,P,86.69000244140625,86.39199981689453,86.47399978637695,86.82349967956543,86.94539962768555,85.20769981384278,82.19429996490479
2015-05-11,54.94082981820524,P,86.37999725341797,86.16999969482421,86.4209991455078,86.76599960327148,86.94419952392577,85.23989974975586,82.24324996948242
2015-05-12,54.86739434090065,P,86.91000366210938,86.10400085449218,86.44299926757813,86.76399993896484,86.95779953002929,85.26949981689454,82.2879999923706
2015-05-13,55.388872061187904,P,88.19999694824219,86.88000030517578,86.57799911499023,86.803999710083,87.00019943237305,85.30839981079102,82.33569995880127
2015-05-14,55.88413144607606,A,90.4800033569336,87.73200073242188,87.04199981689453,86.93899993896484,87.08219955444336,85.37009986877442,82.39384998321533
2015-05-15,56.259274832769336,A,89.69999694824219,88.33399963378906,87.3629997253418,87.10749969482421,87.16899948120117,85.42439987182617,82.44549995422364
2015-05-18,56.732433725055195,A,90.31999969482422,89.12200012207032,87.64599990844727,87.29799957275391,87.25639953613282,85.49029983520508,82.5016499710083
2015-05-19,57.137875231826676,A,90.11000061035156,89.76199951171876,87.93300018310546,87.4694995880127,87.36679962158203,85.56349983215333,82.55659996032715
2015-05-20,57.397224721732734,A,90.51000213623048,90.2240005493164,88.5520004272461,87.6439998626709,87.48079971313477,85.64859985351562,82.61159996032715
2015-05-21,57.27129578836483,A,90.22000122070312,90.17200012207032,88.95200042724609,87.75149993896484,87.58719970703125,85.73079986572266,82.66379997253418
2015-05-22,57.226067275865795,A,90.02999877929688,90.23800048828124,89.28600006103515,87.87999992370605,87.6879997253418,85.81469985961914,82.71499996185302
2015-05-25,57.097882961744745,A,90.02999877929688,90.18000030517578,89.65100021362305,88.03599967956544,87.75979965209962,85.9063998413086,82.7595499420166
2015-05-26,56.87780425279002,A,89.12000274658203,89.98200073242188,89.87200012207032,88.15749969482422,87.80539978027343,86.00499984741211,82.7991499710083
2015-05-27,56.598518777803385,A,89.83000183105469,89.84600067138672,90.03500061035156,88.3064998626709,87.84779983520508,86.10619987487793,82.83909999847413
2015-05-28,56.42000582786784,A,89.70999908447266,89.74400024414062,89.95800018310547,88.5,87.8849998474121,86.18669982910156,82.87409999847412
2015-05-29,56.1677554390582,A,89.0,89.53800048828126,89.88800048828125,88.62550010681153,87.89359985351562,86.26909980773925,82.90915000915527
2015-06-01,55.99281167236871,A,89.41000366210938,89.41400146484375,89.79700088500977,88.72150039672852,87.92619995117188,86.3639998626709,82.95160003662109
2015-06-02,55.94749268445805,P,89.52999877929688,89.49600067138672,89.7390007019043,88.83600044250488,87.96,86.45299987792968,82.9921000289917
2015-06-03,56.12014586247784,P,91.0199966430664,89.73399963378907,89.7900001525879,89.17100028991699,88.05199996948242,86.55599983215332,83.03909999847411
2015-06-04,56.17713254068644,P,89.63999938964844,89.71999969482422,89.73199996948242,89.34200019836426,88.11019989013671,86.64409980773925,83.08415000915528
2015-06-05,56.3402611711249,A,90.12000274658205,89.94400024414062,89.74100036621094,89.51350021362305,88.17679992675781,86.71839981079101,83.12825000762939
2015-06-08,56.27587119900476,A,88.81999969482422,89.8259994506836,89.62000045776367,89.63550033569337,88.19079986572265,86.7796997833252,83.16584999084472
2015-06-09,56.17382990554265,A,88.80000305175781,89.68000030517578,89.58800048828125,89.73000030517578,88.20299987792968,86.84269981384277,83.20034999847412
2015-06-10,55.951633760107114,P,90.51000213623048,89.5780014038086,89.65600051879883,89.84550056457519,88.25059997558594,86.91829986572266,83.24490001678467
2015-06-11,56.06339986908512,A,91.8000030517578,90.01000213623047,89.86500091552735,89.9115005493164,88.3468000793457,86.98989990234375,83.29780002593994
2015-06-12,56.04798021406632,A,90.87999725341795,90.16200103759766,90.05300064086914,89.97050056457519,88.42460006713867,87.05159988403321,83.34645000457763
2015-06-15,55.93425866351185,A,88.7699966430664,90.1520004272461,89.98899993896484,89.8930004119873,88.41399993896485,87.08819984436035,83.38254997253418
2015-06-16,55.993944734480415,A,89.87000274658203,90.36600036621094,90.02300033569335,89.88100051879883,88.43380004882812,87.1538998413086,83.42994998931884
2015-06-17,55.87777943403753,A,89.87000274658203,90.23800048828124,89.90800094604492,89.8490005493164,88.45800003051758,87.2365998840332,83.47694999694824
2015-06-18,55.70618050500699,A,90.72000122070312,90.02200012207031,90.0160011291504,89.8740005493164,88.50680007934571,87.32209991455078,83.52580001831055
2015-06-19,55.68818722995289,P,90.91999816894533,90.03000030517578,90.09600067138672,89.91850051879882,88.55400009155274,87.42459991455078,83.57944999694824
2015-06-22,56.158088218330526,A,91.8000030517578,90.63600158691406,90.39400100708008,90.00700073242187,88.63940017700196,87.52999992370606,83.6395000076294
2015-06-23,56.44567336899161,A,91.9499969482422,91.0520004272461,90.70900039672851,90.14850044250488,88.73940017700195,87.6166999053955,83.70055000305176
2015-06-24,56.65140770123517,A,91.08999633789062,91.2959991455078,90.76699981689453,90.21150016784668,88.81320007324219,87.70229988098144,83.75784999847411
2015-06-25,56.774903414814816,A,91.87000274658205,91.5259994506836,90.77399978637695,90.31950035095215,88.8950001525879,87.78359992980957,83.81604999542236
2015-06-26,56.92907769896229,A,92.19000244140624,91.78000030517578,90.90500030517578,90.47900047302247,89.01220016479492,87.86519996643067,83.87915000915527
2015-06-29,56.76802131987673,A,91.0,91.61999969482422,91.12800064086915,90.55850028991699,89.10200012207031,87.93729995727539,83.94595001220704
2015-06-30,56.595071444346296,A,91.23999786376952,91.47799987792969,91.26500015258789,90.64400024414063,89.19320007324218,87.9932999420166,84.01825000762939
2015-07-01,56.595030947342565,A,91.51000213623048,91.56200103759765,91.42900009155274,90.66850051879882,89.28300018310547,88.0559999847412,84.09105003356933
2015-07-02,56.54888957380254,A,91.41000366210938,91.47000122070312,91.49800033569336,90.75700073242187,89.34980026245117,88.11110000610351,84.17095005035401
2015-07-03,56.384635476404604,A,91.41000366210938,91.31400146484376,91.54700088500977,90.82150077819824,89.42880035400391,88.16260002136231,84.24900005340577
