Date,GRADE,GPS,AMD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-06-10,47.68601448782565,B,7.590000152587891,7.6720000267028805,8.010999965667725,8.27649998664856,8.492199993133545,8.52189998626709,7.99480000257492
2011-06-13,47.705922279039065,B,7.539999961853027,7.619999980926513,7.915999984741211,8.219999980926513,8.48099998474121,8.520499987602234,8.002050001621246
2011-06-14,47.78366995034477,B,7.670000076293945,7.611999988555908,7.814999961853028,8.17649998664856,8.472199993133545,8.522399988174438,8.01065000295639
2011-06-15,47.83392212250795,B,7.5,7.588000011444092,7.727999973297119,8.117999982833862,8.45359998703003,8.522499990463256,8.01900000333786
2011-06-16,47.80965245365976,B,7.190000057220459,7.498000049591065,7.623000001907348,8.045499968528748,8.429199991226197,8.516899991035462,8.02565000295639
2011-06-17,47.74447021233701,B,7.0,7.380000019073487,7.526000022888184,7.964499974250794,8.39979998588562,8.51199999332428,8.031600003242493
2011-06-20,47.64533562772608,B,6.889999866485596,7.25,7.434999990463257,7.884499979019165,8.369199981689453,8.502599992752074,8.035150003433227
2011-06-21,47.575038076336654,B,7.21999979019165,7.159999942779541,7.385999965667724,7.8259999513626095,8.348399972915649,8.492599987983704,8.039900002479554
2011-06-22,47.51431295900025,B,7.059999942779541,7.07199993133545,7.32999997138977,7.757499933242798,8.325599975585938,8.480299987792968,8.044100003242493
2011-06-23,47.5368910697806,B,7.059999942779541,7.045999908447266,7.271999979019165,7.6864999532699585,8.302999982833862,8.467599987983704,8.048650002479553
2011-06-24,47.55652086276651,B,6.900000095367432,7.025999927520752,7.2029999732971195,7.6069999694824215,8.275599975585937,8.452599992752075,8.052550003528594
2011-06-27,47.61367980923293,B,6.920000076293945,7.031999969482422,7.140999984741211,7.528499984741211,8.249999980926514,8.438499994277954,8.056700003147125
2011-06-28,47.57618752921928,B,6.949999809265137,6.977999973297119,7.06899995803833,7.4419999599456785,8.223599967956543,8.425599994659423,8.06060000181198
2011-06-29,47.563210531824744,B,6.889999866485596,6.94399995803833,7.0079999446868895,7.367999958992004,8.188799962997436,8.412199997901917,8.06375
2011-06-30,47.567747688513066,B,6.989999771118164,6.929999923706054,6.98799991607666,7.305499958992004,8.15439995765686,8.39989999294281,8.066699998378754
2011-07-01,47.64065707034862,B,7.110000133514404,6.971999931335449,6.9989999294281,7.262499976158142,8.12239995956421,8.388199996948241,8.068049998283387
2011-07-04,47.69632302515981,B,7.110000133514404,7.009999942779541,7.020999956130981,7.227999973297119,8.090599966049194,8.372999997138978,8.068499999046326
2011-07-05,47.7716022424139,B,7.139999866485596,7.0479999542236325,7.012999963760376,7.19949996471405,8.055799961090088,8.358399991989137,8.069449999332427
2011-07-06,47.81047228791876,B,7.0,7.0699999809265135,7.006999969482422,7.1684999704360965,8.016799964904784,8.338499994277955,8.068049998283387
2011-07-07,47.830115714829674,C,7.150000095367432,7.102000045776367,7.015999984741211,7.143999981880188,7.97839997291565,8.315599999427796,8.068249998092652
2011-07-08,47.76887978343041,C,6.949999809265137,7.0699999809265135,7.020999956130981,7.11199996471405,7.935399961471558,8.29329999446869,8.067749996185302
2011-07-11,47.67215472297659,B,6.760000228881836,7.0,7.00499997138977,7.072999978065491,7.889999971389771,8.26909999370575,8.06684999704361
2011-07-12,47.5187766206829,B,6.429999828338623,6.857999992370606,6.9529999732971195,7.010999965667724,7.842599964141845,8.244899988174438,8.064099996089935
2011-07-13,47.434212161623684,B,6.480000019073486,6.753999996185303,6.911999988555908,6.959999966621399,7.796399965286255,8.224199986457824,8.06219999551773
2011-07-14,47.31012708481921,B,6.440000057220459,6.611999988555908,6.857000017166138,6.922499966621399,7.747799968719482,8.197599983215332,8.060049996376037
2011-07-15,47.2260386133072,B,6.429999828338623,6.507999992370605,6.78899998664856,6.89399995803833,7.697999963760376,8.168999981880187,8.056949994564057
2011-07-18,47.13754808242856,B,6.179999828338623,6.391999912261963,6.695999956130981,6.858499956130982,7.6427999687194825,8.138699979782105,8.051649994850159
2011-07-19,47.18854453918516,B,6.480000019073486,6.4019999504089355,6.62999997138977,6.821499967575074,7.5935999774932865,8.113199982643128,8.047549993991852
2011-07-20,47.23766088400001,B,6.599999904632568,6.425999927520752,6.589999961853027,6.798499965667725,7.547999973297119,8.087499980926514,8.044449994564056
2011-07-21,47.28294715495341,B,6.5,6.43799991607666,6.524999952316284,6.770499968528748,7.499399967193604,8.059699983596802,8.04124999523163
2011-07-22,47.60889678741944,B,7.75,6.701999950408935,6.604999971389771,6.812999963760376,7.476399974822998,8.04489998817444,8.044399995803833
2011-07-25,47.9896728718547,B,7.630000114440918,6.992000007629395,6.6919999599456785,6.848499965667725,7.455599975585938,8.032799987792968,8.047749996185303
2011-07-26,48.29904548445209,C,7.659999847412109,7.227999973297119,6.814999961853028,6.883999967575074,7.437999973297119,8.019499988555909,8.051299996376038
2011-07-27,48.538615953218674,C,7.510000228881836,7.410000038146973,6.917999982833862,6.914999985694886,7.414799976348877,8.007899990081787,8.05474999666214
2011-07-28,48.795011418845114,C,7.420000076293945,7.594000053405762,7.015999984741211,6.936500000953674,7.390399971008301,7.9978999900817875,8.057399997711181
2011-07-29,48.66251891416451,C,7.340000152587891,7.51200008392334,7.107000017166138,6.9480000019073485,7.364799976348877,7.984799995422363,8.059649999141692
2011-08-01,48.508812323992366,C,7.21999979019165,7.4300000190734865,7.21100001335144,6.953499984741211,7.339399976730347,7.972699990272522,8.059449996948242
2011-08-02,48.32070751822858,C,7.110000133514404,7.320000076293946,7.274000024795532,6.951999998092651,7.31379997253418,7.960999994277954,8.058999998569488
2011-08-03,48.186514036166216,C,7.159999847412109,7.25,7.330000019073486,6.959999990463257,7.2883999633789065,7.9513999938964846,8.058049998283387
2011-08-04,47.915719769597615,B,6.5,7.065999984741211,7.330000019073486,6.927499985694885,7.248799972534179,7.933299989700317,8.052399997711182
2011-08-05,47.720727876206745,B,6.559999942779541,6.909999942779541,7.21100001335144,6.9079999923706055,7.210199975967408,7.913399987220764,8.048499996662139
2011-08-08,47.4193398946392,B,5.940000057220459,6.653999996185303,7.042000007629395,6.866999983787537,7.159199981689453,7.88729998588562,8.04139999628067
2011-08-09,47.21507455565442,B,6.179999828338623,6.4679999351501465,6.894000005722046,6.854499983787536,7.10919997215271,7.865499987602234,8.034599995613098
2011-08-10,46.924937576980255,B,5.849999904632568,6.205999946594238,6.727999973297119,6.822999978065491,7.05879997253418,7.838099985122681,8.025649995803834
2011-08-11,46.88968612753448,B,6.170000076293945,6.139999961853027,6.602999973297119,6.809499979019165,7.0173999786376955,7.81149998664856,8.016499996185303
2011-08-12,46.897551540704164,B,6.210000038146973,6.0699999809265135,6.4899999618530275,6.798499989509582,6.982199983596802,7.78479998588562,8.007349996566772
2011-08-15,47.125781662340565,B,6.429999828338623,6.167999935150147,6.410999965667725,6.8109999895095825,6.954799976348877,7.7621999883651736,7.9987999939918515
2011-08-16,47.25554840265474,B,6.340000152587891,6.2,6.333999967575073,6.803999996185302,6.927399978637696,7.738799986839294,7.990949995517731
2011-08-17,47.426580240470535,B,6.139999866485596,6.257999992370605,6.2319999694824215,6.780999994277954,6.897799978256225,7.71229998588562,7.982899994850158
2011-08-18,47.43317029868658,B,5.789999961853027,6.181999969482422,6.160999965667725,6.745499992370606,6.860799980163574,7.684199981689453,7.9736999940872195
2011-08-19,47.41803117661911,B,5.980000019073486,6.135999965667724,6.102999973297119,6.65699999332428,6.828599977493286,7.660399985313416,7.965449993610382
2011-08-22,47.33555273627913,B,6.050000190734863,6.060000038146972,6.11399998664856,6.577999997138977,6.798799982070923,7.639899983406067,7.957849993705749
2011-08-23,47.37591092671929,B,6.5,6.0920000076293945,6.146000003814697,6.520000004768372,6.7753999805450436,7.623799986839295,7.953199994564057
2011-08-24,47.44075042756503,B,6.340000152587891,6.132000064849853,6.195000028610229,6.4615000009536745,6.752199983596801,7.602899985313416,7.948249995708466
2011-08-25,47.58939161193587,C,6.369999885559082,6.248000049591065,6.215000009536743,6.408999991416931,6.735799980163574,7.582499985694885,7.943349995613098
2011-08-26,47.76205322955135,C,6.489999771118164,6.35,6.2429999828338625,6.366499972343445,6.725599975585937,7.562699980735779,7.938449995517731
2011-08-29,47.96276078520862,C,6.829999923706055,6.505999946594239,6.2829999923706055,6.346999979019165,6.724399976730346,7.5467999792099,7.9355499958992
2011-08-30,48.05184158203625,C,6.840000152587891,6.573999977111816,6.332999992370605,6.3334999799728395,6.716799983978271,7.53259997844696,7.933149995803833
2011-08-31,48.15643185797446,C,6.829999923706055,6.671999931335449,6.401999998092651,6.316999983787537,6.712199983596801,7.51889997959137,7.929199995994568
2011-09-01,48.24121171877073,C,6.679999828338623,6.733999919891358,6.490999984741211,6.325999975204468,6.704599981307983,7.503799982070923,7.924499995708466
2011-09-02,48.21833102306399,C,6.320000171661377,6.7,6.525,6.313999986648559,6.692999982833863,7.4842999792099,7.918349995613098
2011-09-05,48.13052222543525,C,6.320000171661377,6.5980000495910645,6.5519999980926515,6.332999992370605,6.680999984741211,7.465499982833863,7.9130499958992
2011-09-06,48.02470550752904,C,6.269999980926514,6.484000015258789,6.528999996185303,6.3375,6.667399988174439,7.445499978065491,7.907949995994568
2011-09-07,48.01959473687006,C,6.760000228881836,6.470000076293945,6.571000003814698,6.383000016212463,6.664799995422364,7.4267999792099,7.904199995994568
2011-09-08,48.00863284770431,C,6.809999942779541,6.496000099182129,6.615000009536743,6.415000009536743,6.661199998855591,7.407799978256225,7.9005499958992
2011-09-09,48.03677191936104,C,6.519999980926514,6.536000061035156,6.618000030517578,6.43050000667572,6.649399995803833,7.385899977684021,7.894899995326996
2011-09-12,48.07539611504956,C,6.710000038146973,6.614000034332276,6.60600004196167,6.4445000171661375,6.641399993896484,7.365999979972839,7.889349994659423
2011-09-13,48.20618921581761,C,6.960000038146973,6.752000045776367,6.618000030517578,6.475500011444092,6.6377999973297115,7.3467999792099,7.884049992561341
2011-09-14,48.25188306719202,C,7.210000038146973,6.8420000076293945,6.65600004196167,6.52900002002716,6.641999998092651,7.329399981498718,7.879249992370606
2011-09-15,48.338487438830505,C,7.340000152587891,6.948000049591064,6.722000074386597,6.606500029563904,6.64579999923706,7.312099986076355,7.876199994087219
2011-09-16,48.476335667134656,C,7.199999809265137,7.084000015258789,6.810000038146972,6.667500019073486,6.65079999923706,7.2930999803543095,7.871849994659424
2011-09-19,48.52939824679162,C,6.920000076293945,7.126000022888183,6.87000002861023,6.71100001335144,6.653999996185303,7.271999983787537,7.8652999973297115
2011-09-20,48.47909510566232,C,6.739999771118164,7.081999969482422,6.917000007629395,6.723000001907349,6.660199995040894,7.25139997959137,7.858749995231628
2011-09-21,48.31118611004411,C,6.480000019073486,6.935999965667724,6.888999986648559,6.729999995231628,6.660199995040894,7.228299980163574,7.851049993038178
2011-09-22,48.01198200803979,C,6.119999885559082,6.691999912261963,6.8199999809265135,6.717499995231629,6.653799991607666,7.200799980163574,7.841499993801117
2011-09-23,47.73858538488316,B,6.170000076293945,6.485999965667725,6.784999990463257,6.701500010490418,6.648599996566772,7.173299980163574,7.831849992275238
2011-09-26,47.58533335302223,B,6.400000095367432,6.381999969482422,6.753999996185303,6.6800000190734865,6.6530000019073485,7.1478999853134155,7.822649993896484
2011-09-27,47.49658263308828,B,6.489999771118164,6.331999969482422,6.706999969482422,6.6625,6.653199996948242,7.123399987220764,7.814399991035462
2011-09-28,47.42658372815307,B,6.150000095367432,6.265999984741211,6.600999975204468,6.628500008583069,6.64420000076294,7.096099987030029,7.804599993228912
2011-09-29,47.29243073256416,B,5.309999942779541,6.103999996185303,6.397999954223633,6.560000014305115,6.62039999961853,7.0598999834060665,7.790949993133545
2011-09-30,47.06497487840133,B,5.079999923706055,5.885999965667724,6.185999965667724,6.498000001907348,6.566999998092651,7.021699986457825,7.77614999294281
2011-10-03,46.67614029996468,B,4.53000020980835,5.511999988555909,5.946999979019165,6.408500003814697,6.505,6.980299987792969,7.758549993038177
2011-10-04,46.32039915951077,B,4.71999979019165,5.1579999923706055,5.744999980926513,6.3309999942779545,6.446199998855591,6.942099986076355,7.741699991226196
2011-10-05,46.07236495018193,B,4.829999923706055,4.89399995803833,5.57999997138977,6.234499979019165,6.392599992752075,6.903699984550476,7.7254499912261965
2011-10-06,46.05067947867317,B,4.849999904632568,4.801999950408936,5.4529999732971195,6.136499977111816,6.341199989318848,6.865799980163574,7.708999989032745
2011-10-07,46.09674024158941,B,4.730000019073486,4.7319999694824215,5.308999967575073,6.046999979019165,6.28899998664856,6.826899981498718,7.6917499876022335
2011-10-10,46.29598802544649,B,4.840000152587891,4.79399995803833,5.152999973297119,5.953499984741211,6.241399993896485,6.790399985313416,7.6735999870300295
2011-10-11,46.427649006583515,B,4.860000133514404,4.822000026702881,4.990000009536743,5.848499989509582,6.196399993896485,6.755099983215332,7.654049985408783
2011-10-12,46.528242710098446,B,4.929999828338623,4.8420000076293945,4.8679999828338625,5.734499979019165,6.151799993515015,6.72009997844696,7.634149985313416
2011-10-13,46.616967791250545,B,4.96999979019165,4.865999984741211,4.833999967575073,5.615999960899353,6.121199989318848,6.684999980926514,7.615549986362457
2011-10-14,46.71352790276734,B,4.920000076293945,4.903999996185303,4.817999982833863,5.5019999742507935,6.088399991989136,6.649299983978271,7.5959999871253965
2011-10-17,46.754485075173896,B,4.670000076293945,4.869999980926513,4.831999969482422,5.389499974250794,6.062999992370606,6.6110999870300295,7.57339998960495
2011-10-18,46.85428396721945,B,4.829999923706055,4.863999938964843,4.842999982833862,5.293999981880188,6.0359999942779545,6.572599983215332,7.555749990940094
2011-10-19,46.94044699111379,B,4.730000019073486,4.823999977111816,4.832999992370605,5.206499981880188,6.013599996566772,6.536199984550476,7.537449989318848
2011-10-20,46.93108928805548,B,4.539999961853027,4.738000011444091,4.8019999980926515,5.127499985694885,5.980999994277954,6.499199986457825,7.518849987983703
2011-10-21,46.96411845070522,B,4.71999979019165,4.697999954223633,4.800999975204467,5.054999971389771,5.951199989318848,6.466699986457825,7.5014499878883365
2011-10-24,47.08308020154403,B,5.059999942779541,4.775999927520752,4.822999954223633,4.987999963760376,5.923799991607666,6.439299983978271,7.4857499885559085
2011-10-25,47.12498183281281,B,4.909999847412109,4.7919999122619625,4.827999925613403,4.908999967575073,5.89519998550415,6.411299982070923,7.46979998588562
2011-10-26,47.24015996631673,C,5.099999904632568,4.8659998893737795,4.844999933242798,4.85649995803833,5.87439998626709,6.3860999822616575,7.4556499862670895
2011-10-27,47.53441301396051,C,5.539999961853027,5.06599988937378,4.9019999504089355,4.867999958992004,5.86939998626709,6.365099983215332,7.4432499837875366
2011-10-28,47.86833342258521,C,5.940000057220459,5.309999942779541,5.003999948501587,4.910999965667725,5.868599987030029,6.348599982261658,7.435249984264374
2011-10-31,48.114258863421924,C,5.829999923706055,5.463999938964844,5.119999933242798,4.97599995136261,5.8641999816894534,6.331499981880188,7.425999984741211
2011-11-01,48.270602839555096,C,5.300000190734863,5.542000007629395,5.166999959945679,5.00499997138977,5.84019998550415,6.307799983024597,7.415099985599518
2011-11-02,48.389110609240795,C,5.460000038146973,5.614000034332276,5.2399999618530275,5.036499977111816,5.822599983215332,6.2873999834060665,7.404949986934662
2011-11-03,48.400326972498554,C,5.730000019073486,5.652000045776367,5.358999967575073,5.080499982833862,5.80979998588562,6.272799983024597,7.394849987030029
2011-11-04,48.28565783011467,C,5.670000076293945,5.5980000495910645,5.453999996185303,5.127499985694885,5.793399991989136,6.259499983787537,7.385749988555908
2011-11-07,48.163119592384994,C,5.679999828338623,5.568000030517578,5.515999984741211,5.1694999694824215,5.7703999900817875,6.2473999834060665,7.374999988079071
2011-11-08,48.210353916694395,C,5.75,5.6579999923706055,5.6,5.213999962806701,5.74859998703003,6.2326999855041505,7.362649986743927
2011-11-09,48.12952067439348,C,5.380000114440918,5.642000007629394,5.628000020980835,5.236499977111817,5.719599990844727,6.215899987220764,7.348099987506867
2011-11-10,48.036634316376926,C,5.659999847412109,5.627999973297119,5.6400000095367435,5.2709999799728395,5.699199991226196,6.20189998626709,7.334749987125397
2011-11-11,48.042194094991835,C,5.949999809265137,5.683999919891358,5.640999984741211,5.322499966621399,5.691799983978272,6.192399983406067,7.322499988079071
2011-11-14,48.05271516900251,C,5.789999961853027,5.705999946594238,5.636999988555909,5.378499960899353,5.681199979782105,6.1810999822616575,7.3097999882698055
2011-11-15,48.031964189916096,C,5.760000228881836,5.707999992370605,5.682999992370606,5.4249999761581424,5.670999984741211,6.169199986457825,7.297399990558624
2011-11-16,48.099613893248176,C,5.679999828338623,5.767999935150146,5.70499997138977,5.472499966621399,5.649399976730347,6.157099986076355,7.284649991989136
2011-11-17,48.065188520135706,C,5.440000057220459,5.723999977111816,5.675999975204467,5.51749997138977,5.621999979019165,6.141599988937378,7.270749990940094
2011-11-18,47.956988877079056,C,5.46999979019165,5.627999973297119,5.655999946594238,5.554999971389771,5.600999975204468,6.125199985504151,7.2566999912261965
2011-11-21,47.841664569791185,B,5.420000076293945,5.553999996185302,5.62999997138977,5.572999978065491,5.575199975967407,6.1082999849319455,7.240649991035461
2011-11-22,47.689424209770245,B,5.300000190734863,5.461999988555908,5.584999990463257,5.592499995231629,5.541999979019165,6.089899988174438,7.224149990081787
2011-11-23,47.49530135630328,B,5.050000190734863,5.336000061035156,5.5519999980926515,5.590000009536743,5.498799982070923,6.070399990081787,7.204449992179871
2011-11-24,47.348225648601385,B,5.050000190734863,5.258000087738037,5.491000032424926,5.565500020980835,5.4529999828338624,6.049399991035461,7.182499995231629
2011-11-25,47.182575766469874,B,4.989999771118164,5.16200008392334,5.395000028610229,5.51800000667572,5.4087999820709225,6.029799990653991,7.161549992561341
2011-11-28,47.13580826744893,B,5.300000190734863,5.138000106811523,5.346000051498413,5.491500020027161,5.376399984359741,6.015199990272522,7.142149991989136
2011-11-29,47.16901967720302,B,5.320000171661377,5.1420001029968265,5.302000045776367,5.4925000190734865,5.347999992370606,6.00409999370575,7.124499990940094
2011-11-30,47.35814333457544,B,5.690000057220459,5.270000076293945,5.30300006866455,5.504000020027161,5.332199993133545,5.9961999940872195,7.110199990272522
2011-12-01,47.57956844060586,B,5.699999809265137,5.4,5.329000043869018,5.502500009536743,5.323799991607666,5.988799991607666,7.093199987411499
2011-12-02,47.82018770853438,B,5.650000095367432,5.5320000648498535,5.347000074386597,5.5015000104904175,5.313399991989136,5.980999994277954,7.074999988079071
2011-12-05,47.973817656238964,C,5.760000228881836,5.624000072479248,5.381000089645386,5.505500030517578,5.300599994659424,5.976799998283386,7.057749989032746
2011-12-06,48.05056816542618,C,5.659999847412109,5.692000007629394,5.41700005531311,5.501000022888183,5.283999996185303,5.968599996566772,7.04089998960495
2011-12-07,48.04248966751113,C,5.71999979019165,5.697999954223633,5.484000015258789,5.51800000667572,5.275399990081787,5.9597999954223635,7.023649988174438
2011-12-08,47.99093188109622,C,5.46999979019165,5.6519999504089355,5.525999975204468,5.508500003814698,5.278599987030029,5.94949999332428,7.004599988460541
2011-12-09,47.94276687428893,C,5.539999961853027,5.6299999237060545,5.5809999942779545,5.488000011444091,5.287799987792969,5.92739999294281,6.986149990558625
2011-12-12,47.849412408938356,B,5.300000190734863,5.53799991607666,5.5809999942779545,5.463500022888184,5.3031999874114994,5.904099993705749,6.96844999074936
2011-12-13,47.7531870519409,B,5.179999828338623,5.441999912261963,5.5669999599456785,5.434500002861023,5.312399988174438,5.879299993515015,6.949399991035461
2011-12-14,47.602961812774446,B,5.070000171661377,5.311999988555908,5.50499997138977,5.40400002002716,5.317199993133545,5.85489999294281,6.931399991512299
2011-12-15,47.51768557242326,B,5.039999961853027,5.226000022888184,5.438999986648559,5.384000015258789,5.320999994277954,5.831099991798401,6.914499990940094
2011-12-16,47.45621945327241,B,5.130000114440918,5.144000053405762,5.386999988555909,5.367000031471252,5.328999996185303,5.808999991416931,6.896899993419647
2011-12-19,47.3925309127404,B,4.860000133514404,5.05600004196167,5.296999979019165,5.339000034332275,5.329399995803833,5.785399994850159,6.87904999256134
2011-12-20,47.44834368823476,B,5.190000057220459,5.058000087738037,5.25,5.333500027656555,5.335999994277954,5.766199994087219,6.863599994182587
2011-12-21,47.5292249099653,B,5.079999923706055,5.060000038146972,5.186000013351441,5.335000014305114,5.3389999961853025,5.745399994850159,6.848399994373321
2011-12-22,47.68576163271706,B,5.449999809265137,5.142000007629394,5.184000015258789,5.354999995231628,5.348599996566772,5.73489999294281,6.834099991321564
2011-12-23,47.80657450996525,C,5.409999847412109,5.197999954223633,5.171000003814697,5.375999999046326,5.358399991989136,5.723399991989136,6.81839998960495
2011-12-26,48.00422475284619,C,5.409999847412109,5.307999897003174,5.181999969482422,5.381499981880188,5.373199987411499,5.718099989891052,6.802699987888336
2011-12-27,48.08188146838017,C,5.380000114440918,5.345999908447266,5.201999998092651,5.384499979019165,5.384199991226196,5.710099992752075,6.787799990177154
2011-12-28,48.14988477927213,C,5.28000020980835,5.385999965667724,5.223000001907349,5.36399998664856,5.395199995040894,5.704399995803833,6.771249990463257
2011-12-29,48.102966156561855,C,5.340000152587891,5.364000034332276,5.253000020980835,5.346000003814697,5.411199998855591,5.6960999965667725,6.753799991607666
2011-12-30,48.08171880632404,C,5.400000095367432,5.3620000839233395,5.280000019073486,5.333500003814697,5.424800004959106,5.687999997138977,6.7363999915122985
2012-01-02,48.02260409626435,C,5.400000095367432,5.360000133514404,5.334000015258789,5.315499997138977,5.431600008010864,5.677699999809265,6.719949994087219
2012-01-03,48.00670671061254,C,5.480000019073486,5.380000114440918,5.363000011444091,5.306500005722046,5.4430000114440915,5.669099998474121,6.703949992656708
2012-01-04,48.01065618464853,C,5.460000038146973,5.416000080108643,5.401000022888184,5.293500018119812,5.45020001411438,5.662300000190735,6.687299993038177
2012-01-05,48.01710669589068,C,5.460000038146973,5.440000057220459,5.402000045776367,5.293000030517578,5.448600015640259,5.659000000953674,6.671599991321564
2012-01-06,47.99529676208446,C,5.429999828338623,5.446000003814698,5.4040000438690186,5.287500023841858,5.4384000110626225,5.653499999046326,6.656949992179871
2012-01-09,48.02677178902448,C,5.590000152587891,5.484000015258789,5.422000074386597,5.302000021934509,5.433600015640259,5.648899998664856,6.644399991035462
2012-01-10,48.07641186360248,C,5.710000038146973,5.530000019073486,5.4550000667572025,5.328500032424927,5.441800012588501,5.6409999990463255,6.63239999294281
2012-01-11,48.14884089218143,C,5.809999942779541,5.6,5.508000040054322,5.365500020980835,5.448800010681152,5.635699996948242,6.619299991130829
2012-01-12,48.22642341767091,C,5.820000171661377,5.6720000267028805,5.55600004196167,5.404500031471253,5.4506000137329105,5.630199999809265,6.606349992752075
2012-01-13,48.28573787977843,C,5.659999847412109,5.718000030517578,5.582000017166138,5.431000018119812,5.450400009155273,5.621900000572205,6.592299990653991
2012-01-16,48.28915789715038,C,5.659999847412109,5.7319999694824215,5.607999992370606,5.471000003814697,5.450000009536743,5.610199999809265,6.578499989509583
2012-01-17,48.25156041283722,C,5.730000019073486,5.735999965667725,5.632999992370605,5.498000001907348,5.449600009918213,5.599099998474121,6.565849988460541
2012-01-18,48.252498598618864,C,5.96999979019165,5.767999935150146,5.683999967575073,5.542499995231628,5.461400003433227,5.590499997138977,6.554699988365173
2012-01-19,48.29416023209121,C,6.21999979019165,5.847999858856201,5.759999942779541,5.5809999942779545,5.472600002288818,5.585899996757507,6.544849989414215
2012-01-20,48.42873685829496,C,6.420000076293945,5.999999904632569,5.858999967575073,5.631500005722046,5.482000007629394,5.586899995803833,6.535599987506867
2012-01-23,48.58925248185263,C,6.519999980926514,6.171999931335449,5.951999950408935,5.687000012397766,5.496600008010864,5.588899993896485,6.527199988365173
2012-01-24,48.752016929424535,C,6.53000020980835,6.331999969482422,6.033999967575073,5.744500017166137,5.5120000076293945,5.591499996185303,6.518499987125397
2012-01-25,48.86551226908011,A,6.730000019073486,6.484000015258789,6.125999975204468,5.817000007629394,5.533000011444091,5.591199994087219,6.5089999866485595
2012-01-26,48.94005426579404,A,6.769999980926514,6.594000053405762,6.2209999561309814,5.888499999046326,5.559600009918213,5.590799994468689,6.499299986362457
2012-01-27,48.96932481248649,A,6.820000171661377,6.674000072479248,6.336999988555908,5.959500002861023,5.586600017547608,5.593799996376037,6.48984998703003
2012-01-30,48.952782299218825,A,6.739999771118164,6.718000030517578,6.4449999809265135,6.02649998664856,5.613000011444091,5.59409999370575,6.480049986839294
2012-01-31,48.92402987117754,A,6.710000038146973,6.753999996185303,6.542999982833862,6.087999987602234,5.641200008392334,5.591599993705749,6.4691999864578245
2012-02-01,48.901634384461886,C,6.900000095367432,6.788000011444092,6.63600001335144,6.159999990463257,5.678200006484985,5.588499994277954,6.458949987888336
2012-02-02,48.872926424711046,C,6.929999828338623,6.8199999809265135,6.707000017166138,6.233499979972839,5.715799999237061,5.584399991035461,6.448249988555908
2012-02-03,48.86191026732907,C,7.079999923706055,6.871999931335449,6.773000001907349,6.315999984741211,5.757600002288818,5.58319999217987,6.4381499862670895
2012-02-06,48.83451146919523,C,6.920000076293945,6.9079999923706055,6.813000011444092,6.3824999809265135,5.79,5.58319999217987,6.427599987983704
2012-02-07,48.874169446958916,C,7.130000114440918,6.992000007629395,6.873000001907348,6.453499984741211,5.826199998855591,5.587099995613098,6.4192499876022335
2012-02-08,48.89013915924756,A,7.25,7.061999988555908,6.925,6.525499987602234,5.857399997711181,5.594799995422363,6.411549987792969
2012-02-09,48.9170530508765,A,7.239999771118164,7.123999977111817,6.971999979019165,6.596499967575073,5.888199996948242,5.605999994277954,6.403399987220764
2012-02-10,48.8722772017747,A,7.050000190734863,7.118000030517578,6.994999980926513,6.665999984741211,5.916199998855591,5.614799995422363,6.394049987792969
2012-02-13,48.92612749593939,A,7.289999961853027,7.192000007629394,7.05,6.747499990463257,5.946799993515015,5.623699994087219,6.385799989700318
2012-02-14,48.923857663899604,A,7.320000171661377,7.230000019073486,7.111000013351441,6.826999998092651,5.98,5.631999998092652,6.377699992656708
2012-02-15,48.902630678479404,A,7.300000190734863,7.240000057220459,7.151000022888184,6.893500018119812,6.0116000080108645,5.643499999046326,6.3697999930381775
2012-02-16,48.95659282688467,A,7.590000152587891,7.3100001335144045,7.21700005531311,6.962000036239624,6.054000015258789,5.66630000114441,6.363099992275238
2012-02-17,49.02148309447915,A,7.420000076293945,7.3840001106262205,7.2510000705719,7.012000036239624,6.0916000175476075,5.689700002670288,6.355699994564056
2012-02-20,49.03967751273414,A,7.420000076293945,7.410000133514404,7.3010000705719,7.057000041007996,6.134000015258789,5.718600001335144,6.349449994564057
2012-02-21,49.02591512771364,A,7.28000020980835,7.402000141143799,7.316000080108642,7.094500041007995,6.176000022888184,5.744200005531311,6.343149995803833
2012-02-22,48.99246994427753,A,7.139999866485596,7.3700000762939455,7.305000066757202,7.115000033378601,6.217400016784668,5.7673000049591066,6.335499994754791
2012-02-23,48.89842224617356,A,7.289999961853027,7.310000038146972,7.310000085830689,7.141000032424927,6.262400016784668,5.791700005531311,6.328749992847443
2012-02-24,48.89345932431317,A,7.460000038146973,7.318000030517578,7.351000070571899,7.173000025749206,6.309000015258789,5.819000005722046,6.322949993610382
2012-02-27,48.881349405890035,A,7.46999979019165,7.3279999732971195,7.369000053405761,7.209500026702881,6.361200008392334,5.845300002098083,6.3178499937057495
2012-02-28,48.919667976152006,A,7.519999980926514,7.375999927520752,7.389000034332275,7.250000023841858,6.407800006866455,5.871900000572205,6.313499991893768
2012-02-29,48.96818034259959,A,7.349999904632568,7.417999935150147,7.394000005722046,7.272500014305114,6.453200006484986,5.896100001335144,6.308099989891052
2012-03-01,49.00143008109793,A,7.510000228881836,7.461999988555908,7.38600001335144,7.301500034332276,6.4944000148773195,5.921500005722046,6.30324999332428
