Date,GRADE,GPS,GPN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-03-17,59.8899345013646,P,10.391934394836426,10.307004737854005,10.392169857025147,10.32151370048523,10.756594066619874,10.725505752563476,9.677466480731963
2004-03-18,59.85626901066365,P,10.217355728149414,10.292849159240722,10.36598310470581,10.318328714370727,10.73079933166504,10.729838161468505,9.688201920986176
2004-03-19,59.82734196288025,P,10.311721801757812,10.280582046508789,10.334134578704834,10.327883052825928,10.705807647705079,10.734878778457642,9.70009132862091
2004-03-22,59.79837053605831,P,10.056939125061035,10.2532169342041,10.28624439239502,10.323518753051758,10.677370281219483,10.73690055847168,9.71040104150772
2004-03-23,59.79679197964945,P,10.233871459960938,10.242364501953125,10.26760721206665,10.326821517944335,10.651575870513916,10.740338478088379,9.721713011264802
2004-03-24,59.77707065897798,P,10.358908653259276,10.235759353637695,10.271382045745849,10.338263463973998,10.621588172912597,10.744061288833619,9.733732504844665
2004-03-25,59.87473205699626,A,10.625490188598633,10.317386245727539,10.30511770248413,10.35808024406433,10.601174869537353,10.750685377120972,9.748225700855254
2004-03-26,59.91763658647178,A,10.465070724487305,10.348056030273437,10.314319038391114,10.371055555343627,10.58042875289917,10.75502242088318,9.761681571006775
2004-03-29,60.046075291057086,A,10.53584098815918,10.443836402893066,10.348526668548583,10.382025527954102,10.561098041534423,10.762304229736328,9.776749708652495
2004-03-30,60.10748422488419,A,10.465070724487305,10.49007625579834,10.366220378875733,10.379430961608886,10.541766147613526,10.768878335952758,9.791499273777008
2004-03-31,60.16439075418083,A,10.634929656982422,10.545280456542969,10.390519905090333,10.391344881057739,10.530451278686524,10.772861194610595,9.80374631166458
2004-04-01,60.18154748455432,A,10.922739028930664,10.604730224609375,10.461058235168457,10.413520669937133,10.522629776000976,10.77661081314087,9.817314798831939
2004-04-02,60.29621263470298,A,11.222347259521484,10.756185531616211,10.552120780944824,10.44312767982483,10.51990478515625,10.782295875549316,9.831675655841828
2004-04-05,60.39923330275542,A,11.328505516052246,10.914718437194825,10.679277420043945,10.482760906219482,10.517605857849121,10.790810327529908,9.84656730413437
2004-04-06,60.511562384956164,A,11.1610107421875,11.053906440734863,10.771991348266601,10.519799280166627,10.516906757354736,10.798781204223634,9.860727336406708
2004-04-07,60.627560222277765,A,11.22470474243164,11.171861457824708,10.858570957183838,10.564976501464844,10.520168628692627,10.809840335845948,9.875241148471833
2004-04-08,60.64936837187957,A,11.099671363830566,11.207247924804687,10.905989074707032,10.605553388595581,10.521872673034668,10.817952032089233,9.889012138843537
2004-04-09,60.60300950242094,A,11.099671363830566,11.182712745666503,10.969449138641357,10.641884088516235,10.524660892486573,10.826299419403076,9.90278312921524
2004-04-12,60.569363757894884,A,11.375687599182127,11.19214916229248,11.053433799743653,10.700980234146119,10.5351851272583,10.835874910354613,9.91635828256607
2004-04-13,60.5429960828154,A,11.264809608459473,11.212908935546874,11.133407688140869,10.7498140335083,10.545990219116211,10.843115949630738,9.928532249927521
2004-04-14,60.51529562748868,A,11.366253852844238,11.241218757629394,11.20654010772705,10.798530006408692,10.562501182556153,10.850522871017455,9.941295773983002
2004-04-15,60.58250746945995,A,11.526677131652832,11.326619911193848,11.266933917999268,10.863996076583863,10.581843509674073,10.85953402519226,9.955731704235077
2004-04-16,60.69964682435363,A,11.819202423095703,11.470526123046875,11.32661943435669,10.939370107650756,10.604962196350098,10.870716238021851,9.9710422205925
2004-04-19,60.69089492607287,A,11.526677131652832,11.500724029541015,11.346436595916748,11.012857007980347,10.620486125946044,10.87755895614624,9.985360548496246
2004-04-20,60.71431973772866,A,11.540822982788086,11.555926704406739,11.384417819976807,11.078204584121703,10.637188625335693,10.884637451171875,10.00043174982071
2004-04-21,60.760255611238186,A,11.72719955444336,11.628115844726562,11.434667301177978,11.146619129180909,10.65870391845703,10.894192476272583,10.017211015224456
2004-04-22,60.83025101410403,A,12.062186241149902,11.735217666625976,11.530918788909911,11.218453931808472,10.688098526000976,10.90620168685913,10.036700203418732
2004-04-23,60.83743705121785,A,11.993778228759766,11.77013282775879,11.620329475402832,11.294889307022094,10.71815372467041,10.918210439682007,10.055282804965973
2004-04-26,60.85933206003392,A,11.677655220031738,11.80032844543457,11.650526237487792,11.351980018615723,10.741886463165283,10.926138696670533,10.072496502399444
2004-04-27,60.84456351863264,A,11.547904014587402,11.801744651794433,11.678835678100587,11.406121683120727,10.76425100326538,10.932085857391357,10.089155504703522
2004-04-28,60.75401760363015,A,11.429943084716797,11.742293357849121,11.685204601287841,11.445872354507447,10.785058403015137,10.937654848098754,10.105083587169647
2004-04-29,60.53520526124917,A,11.290757179260254,11.588007545471191,11.661612606048584,11.464273262023926,10.805252437591554,10.938979921340943,10.120962569713592
2004-04-30,60.3301547347306,P,11.319066047668455,11.453065109252929,11.61159896850586,11.469109201431275,10.829221057891846,10.94028163909912,10.13621866941452
2004-05-03,60.23796546301724,P,11.41579246520996,11.400692558288572,11.600510501861573,11.47347354888916,10.854652404785156,10.942927742004395,10.151958401203155
2004-05-04,60.217812874884565,P,11.573854446411133,11.40588264465332,11.603813648223877,11.494115734100342,10.882773170471191,10.948993015289307,10.16874715566635
2004-05-05,60.15373070102035,P,11.186957359313965,11.357285499572752,11.549789428710938,11.492228364944458,10.903910923004151,10.950812225341798,10.183048679828644
2004-05-06,60.16193133488918,P,11.23414421081543,11.345962905883788,11.46698522567749,11.4989520072937,10.92401071548462,10.952985372543335,10.197809579372406
2004-05-07,60.121413178415686,P,10.91094207763672,11.264338111877441,11.358701610565186,11.489515542984009,10.938118267059327,10.95315224647522,10.211777746677399
2004-05-10,60.00242074524323,P,10.762319564819336,11.133643531799317,11.267168045043945,11.458847141265869,10.947035827636718,10.95329418182373,10.225343849658966
2004-05-11,59.76957746088764,P,10.54527473449707,10.927927589416504,11.166905117034911,11.422870397567749,10.947602081298829,10.947612209320068,10.237742402553557
2004-05-12,59.76750314759033,P,11.087878227233888,10.90811176300049,11.13269863128662,11.408951616287231,10.9614266204834,10.94745062828064,10.253230321407319
2004-05-13,59.73825583045704,P,11.0028715133667,10.861857223510743,11.103910064697265,11.382761335372924,10.971899585723877,10.946438980102538,10.268481366634369
2004-05-14,59.76158954262949,P,10.946208953857422,10.868910598754884,11.066624355316161,11.33911166191101,10.978219623565673,10.945591373443603,10.283131563663483
2004-05-17,59.80063124170542,P,10.825790405273438,10.881604766845703,11.00762414932251,11.30406732559204,10.98401861190796,10.941135377883912,10.29745017528534
2004-05-18,59.917419770050856,P,10.894256591796877,10.951401138305664,10.939664363861084,11.27173900604248,10.993498878479004,10.937929754257203,10.309629588127136
2004-05-19,59.87988500260327,P,10.93676471710205,10.921178436279297,10.914645099639893,11.232217264175414,11.0058109664917,10.936233491897584,10.321291584968566
2004-05-20,59.84036201644411,P,10.865925788879396,10.893789291381836,10.87782325744629,11.172404241561889,11.01736680984497,10.933828840255737,10.332022442817689
2004-05-21,59.8311197567345,P,10.908428192138672,10.886233139038087,10.877571868896485,11.118136739730835,11.028074226379395,10.930882778167724,10.34321307182312
2004-05-24,59.86284003756449,P,10.950926780700684,10.911260414123536,10.896432590484618,11.081800317764282,11.04321746826172,10.92565113067627,10.353874440193175
2004-05-25,59.90856487857482,A,11.097322463989258,10.951873588562012,10.951637363433838,11.059271240234375,11.059401245117188,10.919714956283569,10.364808611869812
2004-05-26,59.941350119584705,A,11.094955444335938,10.98351173400879,10.952345085144042,11.042521858215332,11.073461666107178,10.915027866363525,10.375424790382386
2004-05-27,60.01987709980265,A,11.10440158843994,11.0312068939209,10.962498092651368,11.033204078674316,11.091202583312988,10.911000957489014,10.386441440582276
2004-05-28,60.05355347078615,A,11.01703929901123,11.05292911529541,10.969581127166748,11.018102741241455,11.105308933258057,10.905558290481567,10.397621731758118
2004-05-31,60.071139934455545,A,11.01703929901123,11.06615161895752,10.988706016540528,10.998165082931518,11.12451093673706,10.90094060897827,10.409037508964538
2004-06-01,60.040693817480495,A,11.02648639678955,11.051984405517578,11.001928997039794,10.970796680450439,11.140363235473632,10.895969552993774,10.42092438697815
2004-06-02,60.05249517000581,A,11.13274097442627,11.059541511535645,11.021526622772218,10.968085861206054,11.155839881896974,10.888714027404784,10.433342537879945
2004-06-03,60.039891088885724,A,11.139822959899902,11.066625785827636,11.048916339874268,10.963369798660278,11.166126537322999,10.883650703430176,10.445207395553588
2004-06-04,60.07002460637208,A,11.149264335632324,11.093070793151856,11.072999954223633,10.975285911560059,11.1798104095459,10.880119581222534,10.456507229804993
2004-06-07,60.10420676000933,A,11.21537971496582,11.132738876342774,11.099445247650147,10.997938919067384,11.193401184082031,10.877249612808228,10.468137640953064
2004-06-08,60.15364935707718,A,11.187047958374023,11.164851188659668,11.108417797088624,11.03002758026123,11.207840728759766,10.874803438186646,10.479155430793762
2004-06-09,60.1235556123039,A,11.00523281097412,11.139349555969238,11.09944553375244,11.025895309448241,11.215246791839599,10.872849035263062,10.489146404266357
2004-06-10,60.059858514829735,A,10.868287086486816,11.085042381286621,11.07583408355713,11.019166088104248,11.214157752990722,10.868393764495849,10.499194402694702
2004-06-11,59.96855406839986,P,10.868287086486816,11.028846931457519,11.060958862304688,11.015269994735718,11.20707654953003,10.86349066734314,10.509089350700378
2004-06-14,59.872140449784546,P,10.93676471710205,10.973123931884766,11.05293140411377,11.020818710327148,11.199241733551025,10.858423795700073,10.519526829719544
2004-06-15,59.79662515132282,B,10.967456817626951,10.929205703735352,11.04702844619751,11.024478721618653,11.195370655059815,10.856138706207275,10.529976487159729
2004-06-16,59.81041635797706,B,11.068984985351562,10.94195613861084,11.040652847290039,11.031089735031127,11.192256259918214,10.85621244430542,10.541145710945129
2004-06-17,59.877832693765434,B,11.083151817321776,10.98492908477783,11.034985733032226,11.041951036453247,11.191925868988037,10.856899271011352,10.552350454330444
2004-06-18,59.93170377571597,B,10.991068840026855,11.00948543548584,11.019166183471679,11.046083068847656,11.189753818511964,10.857207355499268,10.563071236610412
2004-06-21,59.92760793651767,C,10.825790405273438,10.987290573120116,10.980207252502442,11.039826250076294,11.178755874633788,10.856970500946044,10.572859663963317
2004-06-22,59.92819628782244,A,10.932043075561523,10.980207824707032,10.954706764221191,11.031562280654907,11.17210054397583,10.85904538154602,10.582614212036132
2004-06-23,59.89780052084246,P,10.92495822906494,10.951402473449708,10.946679306030273,11.023062419891357,11.163274631500244,10.862887907028199,10.5913796377182
2004-06-24,59.82725399582143,P,10.802175521850586,10.89520721435547,10.94006814956665,11.00795111656189,11.1487845993042,10.865314054489136,10.600567264556885
2004-06-25,59.735476785098975,P,10.62509059906006,10.822011566162109,10.915748500823975,10.98835368156433,11.124902362823486,10.864932279586792,10.608857674598694
2004-06-28,59.71374768045928,P,10.669954299926758,10.790844345092774,10.889067459106446,10.970999431610107,11.107767906188965,10.864127016067505,10.61707806110382
2004-06-29,59.71981193220223,P,10.927315711975098,10.789898872375488,10.885053348541259,10.966040897369385,11.095497760772705,10.866343193054199,10.627150402069091
2004-06-30,59.656443798987034,P,10.629819869995115,10.730871200561523,10.841136837005616,10.940894842147827,11.07355016708374,10.866127042770385,10.636323957443237
2004-07-01,59.61388380544347,P,10.62509059906006,10.695454216003418,10.795330715179443,10.915158224105834,11.044808254241943,10.86645339012146,10.645827102661134
2004-07-02,59.59933829740041,P,10.457452774047852,10.661926651000977,10.741969108581543,10.880567646026611,11.014081745147704,10.866117734909057,10.655316238403321
2004-07-05,59.57547179041959,P,10.457452774047852,10.619426345825195,10.705135345458984,10.842671298980713,10.989677696228027,10.865782079696656,10.664923100471496
2004-07-06,59.46728235410506,B,10.348837852478027,10.503730773925781,10.646814823150635,10.800760793685914,10.965696372985839,10.86497368812561,10.674281225204467
2004-07-07,59.47295984033585,B,10.455090522766112,10.46878490447998,10.599828052520753,10.773253679275513,10.946199321746827,10.865628862380982,10.68229856967926
2004-07-08,59.481462434578496,P,10.403149604797363,10.42439670562744,10.55992546081543,10.74999680519104,10.928447170257568,10.866849803924561,10.68899655342102
2004-07-09,59.56193142780816,P,10.589675903320312,10.450841331481934,10.556383991241455,10.736066246032715,10.913859367370605,10.871540212631226,10.69636817932129
2004-07-12,59.62851165127382,P,10.64162254333496,10.487675285339355,10.553550815582273,10.72130913734436,10.898375968933106,10.876514186859131,10.702786779403686
2004-07-13,59.69040304636258,P,10.502318382263184,10.518371391296387,10.511051082611083,10.698052215576173,10.876945247650147,10.879859209060669,10.708603053092956
2004-07-14,59.713997507600276,P,10.440925598144531,10.51553840637207,10.492161655426026,10.66664924621582,10.862024612426758,10.882967767715455,10.714489135742188
2004-07-15,59.743318894758914,P,10.476344108581545,10.530177307128906,10.477287006378173,10.636308860778808,10.84686861038208,10.885439662933349,10.72078779220581
2004-07-16,59.74582177780629,P,10.592034339904783,10.530648994445801,10.490745162963865,10.616357135772706,10.84049045562744,10.889304361343385,10.727394104003906
2004-07-19,59.78414491411801,P,10.74315071105957,10.550954627990723,10.519314956665038,10.612225151062011,10.840107078552245,10.893571453094482,10.734520502090454
2004-07-20,59.90191053896212,A,10.868287086486816,10.62414836883545,10.571259880065917,10.609037351608276,10.84656732559204,10.897084703445435,10.743014359474182
2004-07-21,59.938246559802934,A,10.561344146728516,10.648232078552246,10.581885242462159,10.590856647491455,10.836036643981934,10.898731632232666,10.750208973884583
2004-07-22,60.03795326528834,A,10.884819984436035,10.729927253723144,10.630052280426025,10.594988870620728,10.83367561340332,10.902787599563599,10.758632397651672
2004-07-23,60.05735089723813,A,10.686481475830078,10.748816680908202,10.639732837677002,10.598058414459228,10.828481063842773,10.903350343704224,10.767359318733215
2004-07-26,60.000215936562796,A,10.518839836120604,10.70395450592041,10.627454566955567,10.59050269126892,10.822342052459717,10.903180332183839,10.775036067962647
2004-07-27,59.94265782032037,A,10.747872352600098,10.679871559143066,10.652009963989258,10.58153052330017,10.819414367675781,10.906456623077393,10.783763799667359
2004-07-28,59.966339533900715,A,10.613288879394531,10.69026050567627,10.669246292114257,10.580703973770142,10.812944850921632,10.909377908706665,10.7920893907547
2004-07-29,59.90799302030448,P,10.658150672912598,10.644926643371582,10.687426948547364,10.58235697746277,10.808789348602295,10.913078079223633,10.79980339050293
2004-07-30,59.93048044018599,A,10.778565406799316,10.66334342956543,10.706080055236816,10.598412609100341,10.806192092895508,10.917133159637451,10.80789571762085
2004-08-02,59.99164155181429,A,10.726621627807615,10.70489978790283,10.704427146911621,10.61187105178833,10.801705989837647,10.922461729049683,10.815681247711181
2004-08-03,59.973695835422426,A,10.669954299926758,10.689316177368164,10.684593868255615,10.627926874160767,10.793158626556396,10.926279935836792,10.82195894241333
2004-08-04,59.953836855551934,A,10.629819869995115,10.69262237548828,10.691441440582276,10.636663341522217,10.78385591506958,10.92865879058838,10.827082271575927
2004-08-05,59.90548870966893,A,10.504672050476074,10.661926651000977,10.65342664718628,10.641739463806152,10.771861324310303,10.931531953811646,10.830685057640075
2004-08-06,59.74770370010554,P,10.164676666259766,10.539148902893066,10.601246166229249,10.620489501953125,10.754814071655273,10.930061502456665,10.832470140457154
2004-08-09,59.58936883183055,P,10.07494831085205,10.408814239501954,10.556857013702393,10.59215579032898,10.73597225189209,10.930241594314575,10.833571076393127
2004-08-10,59.45827747808377,P,10.053702354431152,10.285563850402832,10.487440013885498,10.569724988937377,10.716516571044922,10.928439903259278,10.834389190673829
2004-08-11,59.288826649426234,B,9.87661838531494,10.134923553466797,10.41377296447754,10.541509628295898,10.691394119262695,10.923617000579833,10.833839144706726
2004-08-12,59.18256796739098,B,9.9993896484375,10.033867073059081,10.34789686203003,10.517661905288696,10.668585453033447,10.917355995178223,10.834020686149596
2004-08-13,59.17480236803945,B,10.034838676452637,10.007899475097656,10.273524188995362,10.489802122116089,10.646296939849854,10.913053674697876,10.834038047790527
2004-08-16,59.22169739628554,B,10.256997108459473,10.04430923461914,10.226561737060546,10.465494441986085,10.627129287719727,10.910265235900878,10.836284732818603
2004-08-17,59.270660863539916,B,10.19555377960205,10.07267951965332,10.179121685028075,10.431857776641845,10.607299404144287,10.907570066452026,10.838224201202392
2004-08-18,59.40925054422801,B,10.38698673248291,10.174753189086914,10.154838371276856,10.423139905929565,10.594934482574462,10.905090637207032,10.838975915908813
2004-08-19,59.49979351880339,B,10.375167846679688,10.249908828735352,10.141887950897218,10.397657299041748,10.58507209777832,10.89961492538452,10.838112869262694
2004-08-20,59.5868816659929,B,10.427162170410156,10.328373527526855,10.168136501312256,10.384691333770752,10.576249599456787,10.891663074493408,10.836979475021362
2004-08-23,59.63236642525019,B,10.495701789855955,10.376114463806152,10.210211849212646,10.38353443145752,10.567428340911865,10.883335037231445,10.837072682380676
2004-08-24,59.68288691272628,C,10.45315170288086,10.427634048461915,10.250156784057618,10.368798398971558,10.557142238616944,10.87625644683838,10.837518825531006
2004-08-25,59.6833368630617,C,10.46733856201172,10.443704414367676,10.309228801727295,10.361500883102417,10.545109310150146,10.86868278503418,10.839261560440063
2004-08-26,59.71284928713205,C,10.516965866088867,10.472064018249512,10.360986423492431,10.35444164276123,10.533785591125488,10.862855730056763,10.840403881072998
2004-08-27,59.73391045249722,C,10.587871551513672,10.504205894470214,10.416289710998536,10.344906949996949,10.525721645355224,10.857737731933593,10.842018575668336
2004-08-30,59.70065245476213,C,10.455523490905762,10.496170234680175,10.436142349243164,10.331352043151856,10.51831630706787,10.84853609085083,10.842205500602722
2004-08-31,59.68274981550772,C,10.483888626098633,10.50231761932373,10.464975833892822,10.322048759460449,10.509353218078614,10.840726881027221,10.84192141532898
2004-09-01,59.65391312411362,C,10.505149841308594,10.509879875183106,10.476792144775391,10.315815258026124,10.500957050323485,10.832115840911865,10.84131935596466
2004-09-02,59.65230928106271,C,10.651681900024414,10.536823081970216,10.504443550109864,10.32316575050354,10.497947177886964,10.823365888595582,10.841449956893921
2004-09-03,59.6184083853266,C,10.547694206237791,10.528787612915039,10.516496753692627,10.342316627502441,10.496399250030517,10.810650806427002,10.840683522224426
2004-09-06,59.64163408316654,C,10.547694206237791,10.547221755981443,10.521695995330811,10.365953922271729,10.493954048156738,10.800860977172851,10.839209966659546
2004-09-07,59.65303367527239,C,10.573688507080078,10.565181732177733,10.533749675750732,10.391953229904175,10.486881504058838,10.791189632415772,10.837913541793823
2004-09-08,59.71482888690141,C,10.73676586151123,10.61150493621826,10.560692405700683,10.43496060371399,10.48902042388916,10.78128529548645,10.837738885879517
2004-09-09,59.73305057691713,C,10.80057430267334,10.641283416748045,10.58905324935913,10.475019836425782,10.492530097961426,10.768669176101685,10.837435431480408
2004-09-10,59.8035376411158,C,10.892743110656738,10.710293197631836,10.619540405273437,10.517915058135987,10.501235904693603,10.757658824920654,10.83793463230133
2004-09-13,59.87902044223896,C,10.944741249084473,10.789702606201171,10.668462181091309,10.552302265167237,10.510981674194335,10.750329685211181,10.838234190940858
2004-09-14,59.973263087831974,A,11.00382137298584,10.875729179382324,10.72045545578003,10.592715644836426,10.524081344604491,10.744888858795166,10.838487358093262
2004-09-15,59.9806847141705,A,10.864386558532717,10.90125331878662,10.756379127502441,10.616585636138916,10.532267265319824,10.739233293533324,10.83844407081604
2004-09-16,59.9872191503753,C,10.850200653076172,10.911178588867188,10.776231002807616,10.640337276458741,10.5412082862854,10.734827728271485,10.836903824806214
2004-09-17,59.95853183236317,C,10.87147045135498,10.906924057006837,10.808608627319336,10.662552690505981,10.546844177246093,10.73035177230835,10.835316705703736
2004-09-20,59.902636442279174,C,10.862022399902344,10.89038028717041,10.840041446685792,10.6808687210083,10.551252174377442,10.724814071655274,10.833870906829834
2004-09-21,59.90018255645714,C,11.195255279541016,10.928667068481445,10.902198123931885,10.717973899841308,10.565110912322998,10.721028079986572,10.835010547637939
2004-09-22,59.936190428387185,C,11.10781192779541,10.977352142333984,10.939302730560303,10.749997568130492,10.578448638916015,10.720236625671387,10.835524425506591
2004-09-23,60.279187521220166,A,12.532919883728027,11.313895988464356,11.112537288665772,10.850795269012451,10.619580154418946,10.733224382400513,10.843104877471923
2004-09-24,60.58658620068534,A,12.33439826965332,11.606481552124023,11.25670280456543,10.938121604919434,10.654427433013916,10.747458944320678,10.850305595397948
2004-09-27,60.92017589962149,A,12.384031295776367,11.910883331298828,11.40063180923462,11.034546995162964,10.687245044708252,10.76367606163025,10.85848512172699
2004-09-28,61.15928420783849,A,12.405302047729492,12.152892684936523,11.540779876708985,11.130617666244508,10.717985343933105,10.782276334762573,10.86494427204132
2004-09-29,61.46665936802583,A,12.681814193725586,12.46769313812256,11.722522640228272,11.239450883865356,10.760394744873047,10.79821569442749,10.872833161354064
2004-09-30,61.378853065521604,A,12.655813217163086,12.49227180480957,11.903083896636963,11.33965744972229,10.795814609527588,10.814745111465454,10.880592045783997
2004-10-01,61.32524587310093,A,12.51401138305664,12.528194427490234,12.067337989807129,11.437973308563233,10.832365207672119,10.830423135757446,10.888007254600526
2004-10-04,61.26283380671888,A,12.542373657226562,12.559862899780274,12.23537311553955,11.53770728111267,10.872835884094238,10.847588968276977,10.894362173080445
2004-10-05,61.182513669301414,A,12.45492935180664,12.569788360595703,12.361340522766113,11.631769323349,10.906977024078369,10.863195695877074,10.90056272506714
2004-10-06,61.02780290336156,A,12.4596529006958,12.525356101989747,12.496524620056153,11.717913675308228,10.943904304504395,10.878424577713012,10.907329034805297
2004-10-07,60.891941696202004,A,12.348576545715332,12.463908767700195,12.478090286254883,11.795313787460326,10.977712821960449,10.893251085281372,10.913539962768555
2004-10-08,60.7076314229005,A,12.053157806396484,12.371738052368164,12.4499662399292,11.853334522247314,11.003204669952392,10.90469838142395,10.917790579795838
2004-10-11,60.51882950816411,A,12.11460018157959,12.28618335723877,12.423023128509522,11.91182746887207,11.030964241027831,10.916335115432739,10.920993123054505
2004-10-12,60.43264523311567,A,12.424206733703612,12.280038833618164,12.424913597106933,11.982846736907959,11.066049289703368,10.929603958129883,10.924659457206726
2004-10-13,60.29132326921208,P,12.124056816101074,12.212919616699219,12.369137859344482,12.045830249786377,11.095934028625487,10.939894971847535,10.92746141910553
2004-10-14,60.20591061106862,P,11.937353134155272,12.130674934387207,12.2972918510437,12.100187873840332,11.124587650299071,10.948224487304687,10.92961272239685
2004-10-15,60.20745208069666,P,11.925540924072266,12.105151557922364,12.238444805145264,12.152891397476196,11.159804935455321,10.957309503555297,10.931433897018433
2004-10-18,60.23596651182925,P,12.064973831176758,12.095226287841797,12.190704822540283,12.213038969039918,11.199605445861817,10.967788848876953,10.934364728927612
2004-10-19,60.21164941748176,P,12.22331714630127,12.055048370361328,12.167543601989745,12.26444206237793,11.242997741699218,10.97975715637207,10.937863354682923
2004-10-20,60.25473451080081,P,12.152419090270996,12.060720825195313,12.136820220947266,12.316672420501709,11.28851375579834,10.989953937530517,10.939333982467652
2004-10-21,60.379255722332765,A,12.542373657226562,12.18172492980957,12.156199932098389,12.317145109176636,11.339373435974121,11.003979444503784,10.94381507396698
2004-10-22,60.421578889603246,A,12.204413414001465,12.23749942779541,12.171325492858887,12.310645866394044,11.382764930725097,11.014530935287475,10.947325258255004
2004-10-25,60.44065523653413,A,12.332033157348633,12.290911293029785,12.193068790435792,12.308045959472656,11.42426565170288,11.025697469711304,10.951473541259766
2004-10-26,60.45594788559222,A,12.440746307373049,12.334397125244141,12.194722747802734,12.309818172454834,11.469169502258302,11.038234453201294,10.95651894569397
2004-10-27,60.496963837883044,A,12.506922721862791,12.4052978515625,12.233009338378906,12.301073598861695,11.511568222045899,11.05325135231018,10.963050193786621
2004-10-28,60.55778082614889,A,12.92287254333496,12.48139762878418,12.331561279296874,12.314426565170287,11.562522315979004,11.073797206878663,10.971095485687256
2004-10-29,60.69532082122805,A,12.941781044006348,12.628871154785156,12.433185291290282,12.335815048217771,11.612814693450927,11.094532146453858,10.979011406898499
2004-11-01,60.839201448411906,A,13.0954008102417,12.78154468536377,12.536227989196778,12.363466405868529,11.664808673858643,11.116118507385254,10.987271151542664
2004-11-02,60.976246124400525,A,13.104853630065918,12.914366149902344,12.624381637573242,12.395962619781493,11.717842712402344,11.137492475509644,10.996815590858459
2004-11-03,61.127621569408895,A,13.305741310119627,13.074129867553712,12.739713859558105,12.438267040252684,11.774610767364502,11.159860038757325,11.008036241531372
2004-11-04,61.16385360018301,A,13.296279907226562,13.148811340332031,12.815104484558105,12.485652208328245,11.830197048187255,11.181991319656372,11.019445295333862
2004-11-05,61.20870039266013,A,13.35064697265625,13.230584526062012,12.929727840423585,12.550526666641234,11.885452556610108,11.205587100982665,11.031397228240968
2004-11-08,61.23137596469987,A,13.329376220703123,13.277379608154297,13.029462146759034,12.611265468597411,11.942929611206054,11.230622959136962,11.043796730041503
2004-11-09,61.27243211994044,A,13.478261947631836,13.35206127166748,13.133213710784911,12.663968229293822,12.002817077636719,11.256085147857666,11.057565264701843
2004-11-10,61.22541417943007,A,13.263195991516112,13.343552207946777,13.208841037750243,12.720925188064573,12.057978000640869,11.279467525482177,11.071177716255187
2004-11-11,61.20488439035924,A,13.25610637664795,13.335517501831054,13.242164421081544,12.786862850189209,12.11006649017334,11.304006834030151,11.084660444259644
2004-11-12,61.1591058482397,A,13.291583061218262,13.323704719543457,13.277144622802734,12.855164957046508,12.164944267272949,11.330671758651734,11.097802019119262
2004-11-15,61.100751669467655,A,13.24427890777588,13.306685256958009,13.292032432556152,12.914130210876465,12.218875961303711,11.356415004730225,11.110271010398865
2004-11-16,60.97781975110984,A,13.111838340759276,13.233400535583495,13.292730903625488,12.958556270599365,12.269638957977294,11.378260231018066,11.122301712036133
2004-11-17,61.00742720221405,A,13.558836936950684,13.29252872467041,13.318040466308593,13.02887716293335,12.326080379486084,11.407550401687622,11.136838722229005
2004-11-18,61.04183159960275,A,13.57065773010254,13.355438995361329,13.34547824859619,13.080291366577148,12.381482048034668,11.437006072998047,11.151729731559753
2004-11-19,60.99638361140382,A,13.189884185791016,13.335099220275879,13.329401969909668,13.129564905166626,12.427424869537354,11.464330387115478,11.165224061012267
2004-11-22,60.96413056293971,A,13.154415130615234,13.31712646484375,13.311905860900879,13.170684003829956,12.471618347167968,11.491300010681153,11.178541045188904
2004-11-23,60.98869888628414,A,13.187517166137695,13.332262229919433,13.282831382751464,13.208022546768188,12.515292263031006,11.519686803817748,11.19233024597168
2004-11-24,60.92788317100101,A,13.36490249633789,13.293475341796874,13.293002033233643,13.250921535491944,12.56530258178711,11.548784923553466,11.207206892967225
2004-11-25,60.86727435815488,P,13.36490249633789,13.252324295043945,13.303881645202637,13.27302303314209,12.615596618652344,11.578402452468872,11.222626128196715
2004-11-26,60.85407726357236,P,13.170966148376465,13.248540687561036,13.291819953918457,13.284482288360596,12.661586532592773,11.604215354919434,11.23787778377533
2004-11-29,60.89112776183623,P,13.37672233581543,13.293002128601074,13.305064296722412,13.298548364639283,12.711880531311035,11.631566352844239,11.254040269851684
2004-11-30,60.847267029377555,A,13.045621871948242,13.264623069763184,13.29844264984131,13.295586776733398,12.74888786315918,11.656999387741088,11.268429298400878
2004-12-01,60.79034360694146,P,13.220630645751951,13.235768699645996,13.264622020721436,13.291331243515014,12.79114423751831,11.684796438217163,11.28388210296631
2004-12-02,60.70517542637964,P,13.263202667236328,13.215428733825684,13.233876514434815,13.289677381515503,12.805749893188477,11.71266502380371,11.29905234336853
2004-12-03,60.68460229057525,P,13.324691772460938,13.246173858642578,13.247357273101807,13.288379621505737,12.82555576324463,11.739991598129272,11.314647979736328
2004-12-06,60.58794559945358,P,13.24427890777588,13.219685173034668,13.256343650817872,13.284124755859375,12.84276071548462,11.765002880096436,11.329287166595458
2004-12-07,60.500031481845184,P,12.913177490234377,13.193196296691895,13.228909683227538,13.255870532989501,12.852918224334717,11.785451784133912,11.341268243789672
2004-12-08,60.403439923741416,P,12.943925857543944,13.137855339050294,13.186812019348144,13.239907026290894,12.858160457611085,11.809277601242066,11.354004616737365
