Date,GRADE,GPS,MU,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-09-19,49.162163186240264,C,1.766228199005127,1.6821224212646484,1.6628981828689575,1.6532860219478607,1.7474848532676697,1.9567889499664306,1.7939835673570632
1988-09-20,49.219631593537095,C,1.8263044357299805,1.7181678771972657,1.6797194123268127,1.6713087737560273,1.7393145489692687,1.954986674785614,1.7973478132486342
1988-09-21,49.256856394589,C,1.8263044357299805,1.7494073390960694,1.7037497639656067,1.6827231884002685,1.7313845610618592,1.9530642485618592,1.8002915281057357
1988-09-22,49.28873451773239,C,1.7902591228485107,1.7782437324523925,1.72057101726532,1.6917345821857452,1.724896376132965,1.950300760269165,1.802694560289383
1988-09-23,49.325302789940444,C,1.838319540023804,1.8094831466674806,1.7337876796722411,1.7001452028751374,1.7205709290504456,1.9464559173583984,1.8053378945589065
1988-09-26,49.32768614534165,C,1.8263044357299805,1.8214983940124512,1.75181040763855,1.7049512803554534,1.7186485075950622,1.9428513693809508,1.8077409273386003
1988-09-27,49.311585189240866,C,1.838319540023804,1.8239014148712158,1.7710346460342408,1.7121603786945343,1.7174469876289367,1.9399677300453186,1.810624567270279
1988-09-28,49.32470862214138,C,1.9224255084991453,1.8431256294250489,1.7962664842605591,1.725977796316147,1.7181678986549378,1.9382856011390686,1.8134481281042099
1988-09-29,49.37879378514538,C,2.006531953811645,1.8863801956176758,1.8323119640350343,1.7458028316497802,1.722253053188324,1.937324388027191,1.8162116140127182
1988-09-30,49.42490102921112,A,2.0185470581054688,1.9224256992340087,1.8659544229507445,1.7614225387573241,1.7270591235160828,1.936122875213623,1.8190351754426957
1988-10-03,49.46245520217291,A,1.9825012683868408,1.953665065765381,1.887581729888916,1.7752399563789367,1.731384584903717,1.9342004561424255,1.8219788897037505
1988-10-04,49.483336115538634,A,1.94645631313324,1.9752924203872682,1.899596917629242,1.7896581649780274,1.7349891471862793,1.932638486623764,1.8245020759105683
1988-10-05,49.49026348899247,A,1.9704862833023071,1.9849045753479004,1.9140151023864747,1.8088824331760407,1.7405161213874818,1.932638486623764,1.827325637936592
1988-10-06,49.45855476180636,A,1.9825012683868408,1.9800984382629394,1.9332393169403077,1.8269051671028138,1.744841582775116,1.9321578800678254,1.8301491993665695
1988-10-07,49.39732726408434,A,1.898395538330078,1.9560681343078614,1.939246916770935,1.836517298221588,1.7455624961853027,1.9302354514598847,1.832552232146263
1988-10-10,49.35011332596347,A,1.8743648529052732,1.9344408512115479,1.9440529584884643,1.847931683063507,1.7450818824768066,1.9285533320903778,1.8349552643299103
1988-10-11,49.33869270391435,A,1.94645631313324,1.9344408512115479,1.954866635799408,1.8629506409168244,1.7474849200248719,1.9271115112304686,1.8375385266542434
1988-10-12,49.291989905889274,A,1.886379957199097,1.9176195859909058,1.951262080669403,1.8737642824649812,1.7496476483345031,1.9251890873908997,1.8394609522819518
1988-10-13,49.25216139144404,A,1.898395538330078,1.9007984399795532,1.9404484391212464,1.8863802015781403,1.7518103766441344,1.9233868193626404,1.8416837561130524
1988-10-14,49.29338996521178,A,2.006531953811645,1.9224257230758668,1.939246928691864,1.9026006758213043,1.756616451740265,1.9237472760677337,1.8452282285690307
1988-10-17,49.32736501731753,A,1.9825012683868408,1.9440530061721801,1.939246928691864,1.91341432929039,1.7609419131278992,1.923867425918579,1.848532396554947
1988-10-18,49.33530812460609,A,1.9945167303085327,1.9536650896072387,1.9440529704093934,1.9218249440193176,1.7662285900115966,1.9232666742801667,1.852257097363472
1988-10-19,49.37081355855225,A,1.9945167303085327,1.975292444229126,1.9464560151100159,1.9302355587482452,1.7729570817947389,1.9219450068473816,1.8555011916160584
1988-10-20,49.42637782279791,A,2.078622341156006,2.0113378047943113,1.9560681223869323,1.94465371966362,1.7804064702987672,1.9209837985038758,1.8588053584098816
1988-10-21,49.40128177704625,A,1.9704862833023071,2.004128670692444,1.9632771968841554,1.9512620568275452,1.78521253824234,1.919662128686905,1.8615087705850601
1988-10-24,49.37611604382065,A,1.9344404935836792,1.9945165157318114,1.969284760951996,1.9566688597202302,1.789778289794922,1.9173792457580567,1.8640319538116454
1988-10-25,49.341505765353965,A,1.9224255084991453,1.980098271369934,1.9668816804885865,1.9608741581439972,1.7938634324073792,1.9143754625320435,1.8664349859952927
1988-10-26,49.29222744384007,A,1.8743648529052732,1.9560678958892823,1.9656801700592041,1.9584711253643037,1.796987361907959,1.9098097038269044,1.8693786996603012
1988-10-27,49.207980304008174,A,1.850334405899048,1.9104103088378905,1.9608740568161012,1.9506612479686738,1.801072506904602,1.9052439427375794,1.8721421843767165
1988-10-28,49.148603297680715,P,1.802274227142334,1.876767897605896,1.94044828414917,1.939847606420517,1.8049173665046692,1.899716966152191,1.8746052920818328
1988-10-31,49.11208494659915,P,1.8263044357299805,1.8551406860351562,1.9248286008834838,1.9320377647876739,1.8116458606719972,1.8940698409080505,1.8770683991909027
1988-11-01,49.087806166227466,P,1.814289093017578,1.8335134029388427,1.9068058371543883,1.9254294037818909,1.8186146545410156,1.8880622601509094,1.8797718095779419
1988-11-02,49.055289193570054,P,1.74219810962677,1.807080054283142,1.8815739750862122,1.914014995098114,1.821498293876648,1.8815740716457368,1.8822349172830581
1988-11-03,49.01796536471613,P,1.6941375732421875,1.77584068775177,1.8431254982948304,1.8995968103408813,1.823180420398712,1.8740045177936553,1.8842174178361892
1988-11-04,49.00595867033718,P,1.6941375732421875,1.7542133569717406,1.8154906272888183,1.8893839120864868,1.8236610293388367,1.8672760260105132,1.8858995389938356
1988-11-07,48.977116213361455,P,1.6821224689483645,1.7253769636154175,1.7902588248252869,1.8797717928886413,1.822699820995331,1.8611482870578766,1.8878219640254974
1988-11-08,48.967077499437636,P,1.74219810962677,1.710958766937256,1.7722360849380494,1.8695588827133178,1.8236610317230224,1.8559817671775818,1.890224996805191
1988-11-09,48.99624248471139,P,1.754213571548462,1.7133618593215942,1.7602209568023681,1.8629505634307861,1.825823760032654,1.8510555505752564,1.892808257341385
1988-11-10,49.047001830381795,P,1.7181683778762815,1.718168020248413,1.7470043540000915,1.8539392054080963,1.8279865026473998,1.847090550661087,1.8953915202617646
1988-11-11,49.06059948969445,P,1.6580921411514282,1.7109589338302613,1.732586145401001,1.8365172147750854,1.8270252871513366,1.84276508808136,1.897313945889473
1988-11-14,49.077190902637824,P,1.670107126235962,1.7085558652877808,1.716966414451599,1.8208975076675415,1.8263043713569642,1.837959020137787,1.8992363709211348
1988-11-15,49.04778451077784,P,1.5980161428451538,1.6797194719314574,1.6953391194343568,1.8010724782943726,1.8251028513908387,1.8318312871456146,1.9005580365657806
1988-11-16,49.013129097431694,P,1.6220465898513794,1.653286075592041,1.6833239674568177,1.7824489712715148,1.8258237648010254,1.8264244651794435,1.9017595517635346
1988-11-17,48.98301122283673,B,1.6340620517730713,1.636464810371399,1.677316415309906,1.7602209568023681,1.8260640740394591,1.8214982509613038,1.9029610699415207
1988-11-18,48.96659953745284,B,1.5739864110946655,1.6196436643600465,1.665301299095154,1.740395963191986,1.8234207439422607,1.8164518916606902,1.9036219066381455
1988-11-21,48.930870805803174,B,1.5018948316574097,1.586001205444336,1.6472785353660584,1.7187686800956725,1.820537097454071,1.8106846165657045,1.903922285437584
1988-11-22,48.90698886031811,B,1.4538347721099854,1.5571649312973022,1.6184422016143798,1.6953391432762146,1.816692249774933,1.8032352280616761,1.903742060661316
1988-11-23,48.88882022498305,B,1.5259250402450562,1.5379406213760376,1.5956133484840394,1.6779171526432037,1.8138086080551148,1.7967470467090607,1.903742060661316
1988-11-24,48.86654983471872,B,1.5259250402450562,1.5163132190704345,1.5763890147209167,1.661696684360504,1.811405565738678,1.7898984026908875,1.9035618311166764
1988-11-25,48.85554178304403,B,1.5018948316574097,1.5018949031829834,1.5607692837715148,1.646677714586258,1.8078010129928588,1.7829296147823335,1.902840919494629
1988-11-28,48.84321528240947,B,1.4538347721099854,1.4922828912734984,1.5391420483589173,1.6280542314052582,1.801553144454956,1.7745189988613128,1.9011587977409363
1988-11-29,48.85581735108148,B,1.4538347721099854,1.4922828912734984,1.5247239112854003,1.6100315153598785,1.7941037511825562,1.7667091500759124,1.8996569037437439
1988-11-30,48.85649317773447,B,1.4898797273635864,1.4850738286972045,1.511507225036621,1.5974155962467194,1.7873752570152284,1.7593799090385438,1.8985154604911805
1988-12-01,48.870980901666336,B,1.5259250402450562,1.4850738286972045,1.5006935238838195,1.5890049695968629,1.7820885753631592,1.753492475748062,1.8973740178346634
1988-12-02,48.90101818353864,B,1.5739864110946655,1.4994921445846559,1.5006935238838195,1.5829974114894867,1.7768019127845764,1.748686420917511,1.895932200551033
1988-12-05,48.94267840271984,B,1.5018948316574097,1.5091041564941405,1.5006935238838195,1.573986029624939,1.770313720703125,1.7444811141490937,1.8941900026798248
1988-12-06,48.97259249164307,B,1.4898797273635864,1.5163131475448608,1.5042980194091797,1.5613701105117799,1.7633449244499206,1.7403959560394286,1.892567955851555
1988-12-07,48.98058825498821,B,1.4778647422790527,1.5139101505279542,1.4994919896125793,1.5475526690483092,1.7544537091255188,1.7363108038902282,1.8907656818628311
1988-12-08,48.97058649774187,B,1.4778647422790527,1.5042980909347534,1.494685959815979,1.535537487268448,1.7438803648948669,1.7330667090415954,1.8888432562351227
1988-12-09,48.929201124874034,B,1.4418190717697144,1.4778646230697632,1.4886783838272095,1.5247238337993623,1.732345805168152,1.7297024643421173,1.8858995419740676
1988-12-12,48.900305308682654,B,1.4298038482666016,1.4634464263916016,1.4862752914428712,1.5127086699008943,1.7212918567657471,1.726338220834732,1.8825953692197799
1988-12-13,48.88206804841152,B,1.4418190717697144,1.4538342952728271,1.485073721408844,1.5048988163471222,1.7111991119384766,1.7230941295623778,1.8792911982536316
1988-12-14,48.875225450162226,B,1.4298038482666016,1.4442221164703368,1.4790661334991455,1.4952866792678834,1.7003854632377624,1.720450792312622,1.876107177734375
1988-12-15,48.89171202439453,B,1.5018948316574097,1.4490281343460083,1.4766631126403809,1.4886783182621002,1.690773334503174,1.717807458639145,1.8742448276281356
1988-12-16,48.93317351483785,B,1.5259250402450562,1.4658493280410767,1.4718569755554198,1.4862752497196197,1.6833239245414733,1.714443210363388,1.8725627034902572
1988-12-19,48.98753686638907,B,1.5739864110946655,1.4946858406066894,1.4790661334991455,1.4898798286914825,1.6773163557052613,1.7111991190910338,1.8703399002552032
1988-12-20,49.01655656563702,B,1.5139100551605225,1.509104037284851,1.481469166278839,1.4928835928440094,1.6686654305458068,1.7080751752853394,1.867696566581726
1988-12-21,49.04791081921209,C,1.5018948316574097,1.5235222339630128,1.4838721752166748,1.491682082414627,1.660975728034973,1.705311688184738,1.8649931567907334
1988-12-22,49.04885354761306,C,1.4898797273635864,1.5211192131042481,1.4850736737251282,1.4898798167705536,1.6528054118156432,1.7023078942298888,1.8623498201370239
1988-12-23,49.047296026386846,C,1.5139100551605225,1.5187162160873413,1.492282772064209,1.4904805779457093,1.642952973842621,1.699784712791443,1.860427392721176
1988-12-26,49.02671615622757,C,1.5139100551605225,1.5067009449005127,1.500693392753601,1.493484342098236,1.6335811495780945,1.6972615313529968,1.8585049653053283
1988-12-27,49.02103570783939,C,1.4898797273635864,1.5018948793411255,1.5054994583129884,1.4952865898609162,1.6234884095191955,1.6948584997653962,1.8564623862504959
1988-12-28,49.01581743750586,C,1.4898797273635864,1.4994918584823609,1.5115070462226867,1.4952865898609162,1.6133956694602967,1.6931763756275178,1.8538190495967866
1988-12-29,49.02774592731831,C,1.5379403829574585,1.5091039896011353,1.5151116013526917,1.4958873569965363,1.6025820302963256,1.6914942502975463,1.8519566988945007
1988-12-30,49.02255371253191,C,1.5139100551605225,1.5091039896011353,1.5139101028442383,1.4928835391998292,1.59345050573349,1.689331521987915,1.8500342714786528
1989-01-02,49.02125625197582,C,1.5139100551605225,1.5091039896011353,1.5079024672508239,1.4934843003749847,1.5850398969650268,1.6874090933799744,1.8483521497249604
1989-01-03,49.029816074864975,C,1.5139100551605225,1.5139100551605225,1.5079024672508239,1.4946858167648316,1.5768695878982544,1.6853665101528168,1.8469704043865205
1989-01-04,49.06259816854663,C,1.5739864110946655,1.5307313919067382,1.5151116251945496,1.4994919002056122,1.5708620190620421,1.6839246904850007,1.846489800810814
1989-01-05,49.09665954715316,C,1.610031247138977,1.545149564743042,1.5271267771720887,1.5061002254486084,1.5660559558868408,1.6835642313957215,1.8459491151571275
1989-01-06,49.14484181049382,C,1.610031247138977,1.5643738031387329,1.536738896369934,1.5145108342170714,1.5622110962867737,1.6835642313957215,1.8454084295034408
1989-01-09,49.181980595591064,C,1.5739864110946655,1.5763890743255615,1.5427465319633484,1.5217199623584747,1.5571647357940674,1.6844052982330322,1.844627447128296
1989-01-10,49.20554996104875,C,1.5499556064605713,1.5835981845855713,1.5487541198730468,1.5271267890930176,1.5518780660629272,1.6852463603019714,1.8436061573028564
1989-01-11,49.20054334489202,C,1.5499556064605713,1.5787920236587525,1.5547617077827454,1.5331343770027162,1.5480332159996033,1.6847657549381256,1.842705020904541
1989-01-12,49.18814624253707,C,1.586000919342041,1.5739859580993651,1.5595677614212036,1.5373396813869475,1.5458704829216003,1.6845254516601562,1.8417438077926636
1989-01-13,49.163993567957306,C,1.5739864110946655,1.566776990890503,1.565575397014618,1.539742749929428,1.54346745967865,1.6835642445087433,1.8403019905090332
1989-01-16,49.1308280072245,C,1.5259250402450562,1.557164716720581,1.5667768955230712,1.5373396813869475,1.5403435111045838,1.6815216660499572,1.838079184293747
1989-01-17,49.08517013370161,C,1.4538347721099854,1.537940549850464,1.5607693672180176,1.5343359172344209,1.534576244354248,1.6791186380386351,1.8353156983852386
1989-01-18,49.04643421283956,B,1.4658493995666504,1.5211193084716796,1.549955666065216,1.5325336456298828,1.5288089609146118,1.6773163604736328,1.8327324390411377
1989-01-19,49.015530505034555,B,1.4898797273635864,1.5018950700759888,1.537940514087677,1.5325336456298828,1.5242431879043579,1.676114845275879,1.831170466542244
1989-01-20,48.99285628922305,B,1.5018948316574097,1.4874767541885376,1.5271268725395202,1.531932884454727,1.5211192417144774,1.6740722644329071,1.8293681913614273
1989-01-23,48.98896073966932,B,1.4898797273635864,1.4802676916122437,1.5187162041664124,1.5307313680648804,1.51751469373703,1.671909532546997,1.8273856902122498
1989-01-24,49.02626834508032,B,1.5259250402450562,1.494685745239258,1.5163131475448608,1.532533633708954,1.516072871685028,1.6705878615379333,1.8255834156274795
1989-01-25,49.07226280319634,B,1.5619709491729736,1.5139100551605225,1.5175146818161012,1.5361381947994233,1.51487135887146,1.6703475618362427,1.823961370587349
1989-01-26,49.10985584037821,C,1.586000919342041,1.5331342935562133,1.5175146818161012,1.5385412216186523,1.5139101362228393,1.6699871051311492,1.8227598530054092
1989-01-27,49.1525979660475,C,1.610031247138977,1.554761576652527,1.5211191654205323,1.543347281217575,1.5146310329437256,1.6690258884429932,1.8214982599020004
1989-01-30,49.22354186813498,C,1.6941375732421875,1.595613145828247,1.5379404187202455,1.5523586571216583,1.5184758877754212,1.669506492614746,1.820236666202545
1989-01-31,49.288044358072455,C,1.74219810962677,1.6388677597045898,1.5667767524719238,1.5637730598449706,1.5242431545257569,1.670467702150345,1.8192153751850129
1989-02-01,49.31725577651269,A,1.6941375732421875,1.6653010845184326,1.5896055698394775,1.5697806179523468,1.5276074051856994,1.6707080066204072,1.8177134793996812
1989-02-02,49.33858612700258,A,1.6821224689483645,1.6845253944396972,1.6088298439979554,1.5733851790428162,1.5307313537597655,1.6710684597492218,1.8162716603279114
1989-02-03,49.35467614083402,A,1.6941375732421875,1.7013466596603393,1.6280541181564332,1.5775904953479767,1.5345762085914612,1.67118861079216,1.815070145726204
1989-02-06,49.33351115764467,A,1.6941375732421875,1.7013466596603393,1.6484799027442931,1.5835980534553529,1.5393822646141053,1.6704677045345306,1.8136283272504807
1989-02-07,49.294620788970086,C,1.7181683778762815,1.6965407133102417,1.6677042365074157,1.5920086920261383,1.544668936729431,1.6693863439559937,1.8121865093708038
1989-02-08,49.274184691443445,C,1.6941375732421875,1.6965407133102417,1.6809208989143372,1.5992177903652192,1.5487540936470032,1.6680646753311157,1.8105644619464873
1989-02-09,49.264481283804436,C,1.7181683778762815,1.7037498950958252,1.6941376447677612,1.605826163291931,1.5525989603996277,1.6673437678813934,1.8088222640752791
1989-02-10,49.2615357591923,C,1.7782435417175293,1.7205710887908936,1.7109588742256165,1.6160390198230743,1.556684103012085,1.6667430078983307,1.8065994626283646
1989-02-13,49.27999341991717,C,1.8263044357299805,1.747004461288452,1.7241755604743958,1.6310579895973205,1.5631722950935363,1.6667430078983307,1.8047971886396408
1989-02-14,49.285241265019756,C,1.7782435417175293,1.7590194940567017,1.7277801036834717,1.6472784280776978,1.5689395713806151,1.6661422479152679,1.8030549889802934
1989-02-15,49.30067673738247,C,1.7782435417175293,1.77584068775177,1.7361907005310058,1.6628981351852417,1.5749471473693848,1.6647004282474518,1.8014930146932602
1989-02-16,49.30431272907753,C,1.766228199005127,1.785452651977539,1.744601273536682,1.6767155587673188,1.5807144165039062,1.6622973906993865,1.799810889363289
1989-02-17,49.32076465922537,C,1.86234986782074,1.8022739171981812,1.7614225029945374,1.6947383105754852,1.5891250324249269,1.6607354187965393,1.7984291470050813
1989-02-20,49.31950505502717,C,1.86234986782074,1.809483003616333,1.7782437324523925,1.713361817598343,1.5977759528160096,1.6595339047908784,1.7968671804666518
1989-02-21,49.342801405894846,C,1.886379957199097,1.8311102867126465,1.795064890384674,1.731384563446045,1.6066671705245972,1.658933141231537,1.7957858139276504
1989-02-22,49.37235365985072,C,1.910410523414612,1.857543683052063,1.8166921854019165,1.748806542158127,1.6162793040275574,1.65833238363266,1.795485435128212
1989-02-23,49.411322002318606,C,1.9344404935836792,1.8911861419677733,1.8383193969726563,1.7662285208702087,1.6249302172660827,1.6578517758846283,1.7950048279762267
1989-02-24,49.415794452628234,C,1.9344404935836792,1.9056042671203612,1.8539390921592713,1.782448983192444,1.6331005263328553,1.6582122254371643,1.7942238384485245
1989-02-27,49.416900637539875,C,1.9344404935836792,1.9200223922729491,1.8647526979446412,1.7944641292095185,1.6403096079826356,1.6588129818439483,1.7936831569671632
1989-02-28,49.38802794731376,C,1.8743648529052732,1.9176193714141845,1.8743648290634156,1.8010724663734436,1.6475187039375305,1.6580920672416688,1.7926017892360688
1989-03-01,49.334354787189284,C,1.814289093017578,1.8983950853347777,1.8779693841934204,1.807080042362213,1.653766589164734,1.6573711585998536,1.7912801229953765
1989-03-02,49.29624810695699,C,1.8743648529052732,1.8863799571990967,1.888783049583435,1.8166921615600586,1.6614562916755675,1.6571308517456054,1.790258835554123
1989-03-03,49.26405955964643,C,1.8743648529052732,1.8743648290634152,1.8899845480918884,1.8257035255432128,1.6686653876304627,1.6558091807365418,1.7897782284021377
1989-03-06,49.23228059708359,C,1.850334405899048,1.8575436115264892,1.8887830018997191,1.833513367176056,1.6753938746452333,1.6544875121116638,1.7891774690151214
1989-03-07,49.2073990372994,C,1.802274227142334,1.8431254863739013,1.8803724288940429,1.8377186596393584,1.6816417646408082,1.652565087080002,1.7879158806800843
1989-03-08,49.20730689605323,B,1.8263044357299805,1.8455285549163818,1.8719618201255799,1.8443270027637482,1.688370258808136,1.6508829641342162,1.786413985490799
1989-03-09,49.17406959106463,B,1.814289093017578,1.8335134029388427,1.8599466800689697,1.849133038520813,1.6938972330093385,1.648239631652832,1.7846117150783538
1989-03-10,49.14460663698542,B,1.7902591228485107,1.8166922569274901,1.8455285429954529,1.849733817577362,1.6994242143630982,1.646437360048294,1.7830497443675994
1989-03-13,49.11048637010475,B,1.754213571548462,1.797468090057373,1.827505850791931,1.8461292743682862,1.704230284690857,1.644635090827942,1.7810071682929993
1989-03-14,49.10146649294369,B,1.766228199005127,1.7902588844299316,1.8166921854019165,1.845528507232666,1.709276647567749,1.6430731177330018,1.7787242901325226
1989-03-15,49.07363209880074,B,1.74219810962677,1.7734376192092896,1.8094830870628358,1.843726235628128,1.7126408815383911,1.6417514503002166,1.7757805770635604
1989-03-16,49.05682150309104,B,1.7301828861236572,1.7566163778305053,1.795064890384674,1.8419239699840546,1.7150439143180847,1.6405499351024628,1.772896938920021
1989-03-17,49.028065685195465,B,1.6821224689483645,1.734989047050476,1.775840651988983,1.8329126000404359,1.7164857387542725,1.639348417520523,1.7695326918363572
1989-03-20,49.014653246889075,B,1.6821224689483645,1.7205708265304565,1.7590194582939147,1.823901230096817,1.7186484599113465,1.637906597852707,1.7659882193803786
1989-03-21,48.997116391881725,B,1.7061529159545898,1.708555769920349,1.7494073271751405,1.8148898780345917,1.7217724061012267,1.636825236082077,1.7624437481164932
1989-03-22,48.987137328038926,B,1.6941375732421875,1.6989436626434327,1.736190640926361,1.8040762305259705,1.7246560454368591,1.6363446307182312,1.7589593511819839
1989-03-23,48.98893651842776,B,1.7181683778762815,1.6965407609939576,1.7265785694122315,1.7932626247406005,1.727299394607544,1.6365849387645721,1.7552947282791138
1989-03-24,49.01499116738125,B,1.7181683778762815,1.703749942779541,1.7193694949150085,1.7824490189552307,1.7301830339431763,1.636825246810913,1.7520506364107131
1989-03-27,49.059995472232536,B,1.7782435417175293,1.7229741573333741,1.7217724919319153,1.7746391713619232,1.7352294039726257,1.6377864575386047,1.7494673722982406
1989-03-28,49.10862165221793,P,1.814289093017578,1.7446013927459716,1.7265785813331604,1.7716353833675385,1.7424384903907777,1.6385073673725128,1.7472445672750474
1989-03-29,49.15993365859915,P,1.802274227142334,1.766228723526001,1.7325861930847168,1.7710346400737762,1.7491669869422912,1.6389879739284516,1.745021762251854
1989-03-30,49.2080133668996,A,1.814289093017578,1.7854528665542602,1.740996813774109,1.7680308520793915,1.755655174255371,1.6399491810798645,1.7435198658704758
1989-03-31,49.266322123955824,A,1.86234986782074,1.8142891645431518,1.7590195536613464,1.7674301028251649,1.7628642749786376,1.6419917583465575,1.7423784232139587
1989-04-03,49.29892337859419,A,1.8743648529052732,1.8335134267807007,1.7782437920570373,1.7686316251754761,1.7705539774894714,1.6440343356132507,1.7409966778755188
1989-04-04,49.29886677243555,A,1.814289093017578,1.8335134267807007,1.7890574097633363,1.7692323684692384,1.776321258544922,1.6461970651149749,1.7390141761302949
1989-04-05,49.29402385527203,A,1.802274227142334,1.8335134267807007,1.7998710751533509,1.768030858039856,1.781127324104309,1.6479993414878846,1.737211903333664
1989-04-06,49.27707940257039,A,1.7782435417175293,1.826304316520691,1.8058785915374755,1.7662285804748534,1.784972176551819,1.649441156387329,1.7354697036743163
1989-04-07,49.24027973326256,P,1.7782435417175293,1.8094830513000488,1.8118861079216004,1.7656278014183044,1.78833642244339,1.6514837276935577,1.733967809677124
1989-04-10,49.180803751186964,P,1.7061529159545898,1.775840663909912,1.8046770453453065,1.7632247686386109,1.788576729297638,1.6535263085365295,1.732105462551117
1989-04-11,49.15138938386073,P,1.74219810962677,1.7614224672317504,1.7974679470062256,1.762023264169693,1.788576729297638,1.6564099419116973,1.7298225849866866
1989-04-12,49.13209910680672,P,1.754213571548462,1.751810336112976,1.7926618814468385,1.7626240372657775,1.7897782492637635,1.6586928272247314,1.727719936966896
1989-04-13,49.11656547341813,P,1.7301828861236572,1.7421982049942017,1.7842512607574463,1.7626240372657775,1.7907394576072693,1.6607354056835175,1.7253169041872025
1989-04-14,49.11909467440864,P,1.7902591228485107,1.744601321220398,1.7770421862602235,1.768030869960785,1.7926618885993957,1.6636190485954285,1.723274331688881
1989-04-17,49.158017868917476,P,1.814289093017578,1.7662285566329956,1.7710346102714538,1.7746392011642456,1.7950649189949035,1.6672235918045044,1.7208712953329086
1989-04-18,49.19807562942369,A,1.850334405899048,1.7878558158874511,1.7746391415596008,1.7818482756614684,1.797708239555359,1.6711885881423951,1.7189488691091537
1989-04-19,49.23181717184855,A,1.850334405899048,1.8070799827575683,1.7794451594352723,1.7896581172943116,1.800832176208496,1.6747931349277496,1.7170865219831466
1989-04-20,49.26765628731809,A,1.8263044357299805,1.826304292678833,1.7842512488365174,1.7950649201869964,1.80299489736557,1.677796928882599,1.7156447023153305
1989-04-21,49.29999408703497,A,1.898395538330078,1.8479315757751464,1.7962664484977722,1.8040762782096862,1.805397937297821,1.681041020154953,1.714863720536232
1989-04-24,49.33461757184361,A,1.9344404935836792,1.8719618558883666,1.819095206260681,1.8118861258029937,1.807560658454895,1.6853664767742158,1.7149237954616547
1989-04-25,49.350838026825784,A,1.9224255084991453,1.8863800764083862,1.8371179461479188,1.8172929465770722,1.8104442977905273,1.6896919345855712,1.7150439453125
1989-04-26,49.353291559045765,A,1.8743648529052732,1.8911861658096314,1.8491330742835999,1.8208974778652192,1.8123667240142822,1.6936569356918334,1.714983869791031
1989-04-27,49.39237504630331,A,1.9704862833023071,1.9200225353240967,1.8731634140014648,1.8287073373794556,1.8164518857002259,1.6985831511020661,1.7158249300718307
1989-04-28,49.424509227760694,A,2.042576789855957,1.9488587856292725,1.8983951807022095,1.8377186834812165,1.8200564241409303,1.7045907282829285,1.717146596312523
1989-05-01,49.46583666508402,A,2.1386983394622803,1.9897103548049926,1.9308361053466796,1.8509353578090668,1.825583393573761,1.7116796731948853,1.7190089470148087
1989-05-02,49.52910764643451,A,2.1867592334747314,2.04257709980011,1.9644785881042481,1.8695588648319243,1.8315909790992737,1.7191290748119354,1.7211116021871566
1989-05-03,49.60156360791991,A,2.1507139205932617,2.0978469133377073,1.9945165395736695,1.8869808495044709,1.8363970470428468,1.726338175535202,1.7233944839239121
1989-05-04,49.64038068670371,A,2.1867592334747314,2.1411015033721923,2.0305620193481446,1.907406634092331,1.8414434218406677,1.7331868195533753,1.7254971390962601
1989-05-05,49.658649290836955,A,2.1867592334747314,2.169937992095947,2.05939838886261,1.927832418680191,1.8464897966384888,1.739795161485672,1.72711918592453
1989-05-08,49.65444650749933,A,2.222803831100464,2.186759090423584,2.0882347226142883,1.9536649644374848,1.8522570633888245,1.74628333568573,1.728741227388382
1989-05-09,49.626367043262654,A,2.1867592334747314,2.186759090423584,2.114668095111847,1.9758930206298828,1.8585049510002136,1.753011827468872,1.7305435013771058
1989-05-10,49.605030760057865,A,2.162728786468506,2.1891620635986326,2.14350448846817,1.996318781375885,1.8654737448692322,1.759620167016983,1.7324659276008605
1989-05-11,49.5874534390683,A,2.210789442062378,2.193968105316162,2.1675348043441773,2.020349109172821,1.8722022366523743,1.766829264163971,1.7345685791969299
1989-05-12,49.611159074641144,A,2.330940723419189,2.222804403305054,2.1963711977005005,2.047383189201355,1.8813337540626527,1.7749995708465576,1.7373921418190001
1989-05-15,49.642130446799634,A,2.391016960144043,2.2564470291137697,2.2216030597686767,2.076219582557678,1.8921474051475524,1.7837706398963928,1.7405160856246948
1989-05-16,49.65037583390304,A,2.2708654403686523,2.2732682704925535,2.230013680458069,2.0972461342811584,1.9015192294120788,1.7915804970264435,1.7432194983959197
1989-05-17,49.67868784191332,A,2.330940723419189,2.30691065788269,2.2480363607406617,2.1212764501571653,1.911611955165863,1.7999911069869996,1.7465837413072587
1989-05-18,49.692535980492316,A,2.3189258575439453,2.3285379409790035,2.261253023147583,2.1459075212478633,1.9217046904563904,1.8078009617328643,1.7496476060152053
1989-05-19,49.66617808942467,A,2.3189258575439453,2.326134967803955,2.2744696855545046,2.1669340372085566,1.9322780251502991,1.8158511197566987,1.7525913208723067
1989-05-22,49.65231652636961,A,2.415047168731689,2.330941009521484,2.293694019317627,2.190964370965957,1.9454946970939637,1.8248624908924103,1.7561357921361924
1989-05-23,49.68383044923718,A,2.415047168731689,2.3597773551940917,2.3165228128433224,2.2155954539775844,1.9584710764884945,1.8338738620281219,1.7596201860904694
1989-05-24,49.6833364482188,A,2.391016960144043,2.3717926025390623,2.339351630210876,2.241428059339523,1.97144745349884,1.8420441675186157,1.7629844290018082
