Date,GRADE,GPS,AMP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-07-29,46.076374399276496,A,19.072975158691406,19.005525207519533,18.42644634246826,17.501141691207884,18.470361881256103,17.638846530914307,15.71766722202301
2009-07-30,46.1495803513702,A,20.250144958496094,19.299798583984376,18.679784202575682,17.676246309280394,18.46821626663208,17.714873485565185,15.74243597984314
2009-07-31,46.25204042329921,A,20.076812744140625,19.616811752319336,18.920093727111816,17.842684316635133,18.457437419891356,17.787955121994017,15.767601652145386
2009-08-03,46.24503720987371,A,20.01903915405273,19.71417655944824,19.131663513183593,17.99224066734314,18.445503101348876,17.867873544692994,15.796971197128295
2009-08-04,46.36177547051535,A,20.44513320922852,19.972821044921876,19.375079727172853,18.204721117019652,18.427882976531983,17.94200059890747,15.815554580688477
2009-08-05,46.551146402973636,A,20.79178047180176,20.316582107543944,19.66105365753174,18.454625797271728,18.432551670074464,18.006119651794435,15.843031516075134
2009-08-06,46.45946936777787,A,20.22126007080078,20.310805130004884,19.805301856994628,18.65734748840332,18.413898372650145,18.070094356536867,15.877448616027833
2009-08-07,46.551831733117574,A,21.376754760742188,20.570793533325194,20.093802642822265,18.931836700439455,18.40802209854126,18.150329418182373,15.908517279624938
2009-08-10,46.52360752158643,A,21.030107498168945,20.773007202148438,20.24359188079834,19.142710590362547,18.38473627090454,18.20478307723999,15.937431530952454
2009-08-11,46.33215283149939,A,20.09126091003418,20.70223274230957,20.337526893615724,19.303771591186525,18.356450901031494,18.2588312625885,15.955544238090516
2009-08-12,46.1480211638415,A,20.741226196289062,20.69212188720703,20.504351997375487,19.465399169921874,18.349488582611084,18.314388637542724,15.982351541519165
2009-08-13,46.140654876684884,A,21.06620979309082,20.86111183166504,20.58595848083496,19.63287134170532,18.33237829208374,18.371769914627077,16.018208503723145
2009-08-14,45.89542937105202,A,20.842329025268555,20.754226684570312,20.662510108947753,19.791301918029784,18.323706645965576,18.43254451751709,16.048066959381103
2009-08-17,45.71236694440702,A,19.75905036926269,20.500015258789062,20.63651123046875,19.884087371826173,18.309299411773683,18.495461769104004,16.078130569458008
2009-08-18,45.76391866650315,A,20.250144958496094,20.531792068481444,20.617012405395506,19.99604606628418,18.306866664886474,18.551883039474486,16.11605908870697
2009-08-19,45.715802628195355,A,20.242921829223636,20.432131195068358,20.562126541137694,20.111590099334716,18.333853435516357,18.604596109390258,16.155789999961854
2009-08-20,45.71085596935057,A,21.05177116394043,20.42924346923828,20.64517765045166,20.225239753723145,18.386201992034913,18.65990807533264,16.191256561279296
2009-08-21,45.84927400245433,P,21.535633087158203,20.56790428161621,20.66106548309326,20.377434062957764,18.46788927078247,18.712430334091188,16.23529432296753
2009-08-24,46.12213294972867,A,21.420085906982425,20.90011138916016,20.70006332397461,20.471827602386476,18.54066400527954,18.76900147438049,16.284729471206663
2009-08-25,46.42412009917046,A,21.925621032714844,21.23520660400391,20.883499336242675,20.610513114929198,18.628859424591063,18.841179399490358,16.337788343429565
2009-08-26,46.67240878188519,A,21.535633087158203,21.49374885559082,20.96294002532959,20.73364601135254,18.717291927337648,18.899619026184084,16.396109852790833
2009-08-27,46.778783625317466,A,21.70896339416504,21.62518730163574,21.02721538543701,20.806586933135986,18.809334468841552,18.94432117462158,16.458975019454957
2009-08-28,46.822063661743606,A,21.81005859375,21.680072402954103,21.123988342285156,20.893249225616454,18.90110261917114,18.99003427505493,16.5242902135849
2009-08-31,46.82558649452506,A,21.68728828430176,21.73351287841797,21.316812133789064,20.976661682128906,19.007780475616457,19.033592891693115,16.576829161643982
2009-09-01,46.4750886148826,A,20.401803970336918,21.42874946594238,21.331978034973147,20.974495220184327,19.08559156417847,19.07969609260559,16.618804092407228
2009-09-02,46.133603255123035,A,20.228479385375977,21.167318725585936,21.330533790588383,20.94633016586304,19.146445636749267,19.114370126724243,16.656977858543396
2009-09-03,45.91738990925074,A,20.878440856933597,21.001214218139648,21.3132007598877,20.97918920516968,19.219150981903077,19.14763014793396,16.698401432037354
2009-09-04,45.64334931843015,A,20.94344139099121,20.82789077758789,21.253981590271,20.957523536682128,19.29516538619995,19.17982922554016,16.73785189628601
2009-09-07,45.434262959565096,P,20.94344139099121,20.67912139892578,21.206317138671878,20.95319023132324,19.36744855880737,19.21979926109314,16.787979793548583
2009-09-08,45.551453581343644,P,21.35508346557617,20.869777297973634,21.14926338195801,21.016381359100343,19.446242389678954,19.26082009315491,16.834615020751954
2009-09-09,45.76482133165066,A,21.73784828186035,21.171651077270507,21.169484901428227,21.066212463378907,19.527812061309813,19.2974697971344,16.88182056427002
2009-09-10,45.9857744175277,A,22.387819290161133,21.473526763916016,21.237370491027836,21.13229293823242,19.64060739517212,19.33477313041687,16.934361963272096
2009-09-11,46.11571538160923,A,21.846174240112305,21.654073333740236,21.240982055664066,21.18248519897461,19.742569828033446,19.364735155105592,16.968249673843385
