Date,GRADE,GPS,MDT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-05,,,0.3079674541950226,0.3034764051437378,0.2963117927312851,0.3027278214693069,0.3384784156084061,,
1984-03-06,,,0.3015511631965637,0.3043317973613739,0.2977018803358078,0.3006960719823837,0.3374814033508301,,
1984-03-07,,,0.2951356768608093,0.3041179120540619,0.29898510575294496,0.2984504833817482,0.33639866769313814,,
1984-03-08,,,0.2865810394287109,0.300696063041687,0.2993059456348419,0.2956702277064323,0.3350596517324448,,
1984-03-09,,,0.2812342643737793,0.29449391961097715,0.2981296986341476,0.29305036962032316,0.3336137002706528,,
1984-03-12,,,0.2737487554550171,0.2876501798629761,0.29556329250335694,0.29272956103086467,0.3320180386304855,,
1984-03-13,,,0.2480848580598831,0.2769569188356399,0.2906443580985069,0.2908047519624233,0.32965354055166246,,
1984-03-14,,,0.265194296836853,0.2709686428308487,0.2875432774424553,0.28925421163439746,0.32760042637586595,,
1984-03-15,,,0.2673325836658478,0.26711895167827604,0.28390750735998155,0.2878640569746494,0.32554730743169785,,
1984-03-16,,,0.276956558227539,0.26626341044902796,0.2803786650300026,0.2873293705284595,0.3236652848124504,,
1984-03-19,,,0.276956558227539,0.2669049710035324,0.27727757543325426,0.2867946840822696,0.32178326219320297,,
1984-03-20,,,0.276956558227539,0.2726793110370636,0.2748181149363517,0.28625999763607973,0.31998677879571913,,
1984-03-21,,,0.2758873999118805,0.2748179316520691,0.27289328724145884,0.2859391964972019,0.31814752668142315,,
1984-03-22,,,0.265194296836853,0.27439027428627016,0.27075461298227305,0.2850302793085575,0.31600886195898054,,
1984-03-23,,,0.265194296836853,0.2720378220081329,0.26915061622858044,0.28364015743136406,0.313955747783184,,
1984-03-26,,,0.2609171271324157,0.2688299357891083,0.2678674533963203,0.2817153729498386,0.31192402690649035,,
1984-03-27,,,0.2694717943668365,0.26733298301696773,0.27000614702701564,0.2803252525627613,0.30993507653474806,,
1984-03-28,,,0.2737487554550171,0.26690525412559507,0.27086159288883205,0.2792024351656437,0.30805305153131485,,
1984-03-29,,,0.2705411314964294,0.26797462105751035,0.2711824476718902,0.2775449775159359,0.3061924168467522,,
1984-03-30,,,0.2630556225776672,0.2675468862056732,0.26979235410690305,0.27508550956845285,0.3042462381720543,,
1984-04-02,,,0.2630556225776672,0.2679745852947235,0.2684022605419159,0.27283991798758506,0.3022358933091164,,
1984-04-03,,,0.2684017419815063,0.2677605748176574,0.2675467789173126,0.2711824469268322,0.30033247083425524,,
1984-04-04,,,0.2710270285606384,0.2672162294387817,0.2670607417821884,0.26997701451182365,0.29852433294057845,,
1984-04-05,,,0.2667246162891388,0.26645292639732354,0.267213773727417,0.268984193354845,0.29654459565877916,,
1984-04-06,,,0.2688756585121155,0.26761693358421323,0.26758190989494324,0.26836626306176187,0.2946078792214394,0.3303198374807835,
1984-04-09,,,0.2581206262111664,0.2666299343109131,0.2673022598028183,0.2675848565995693,0.2924346771836281,0.32898238107562067,
1984-04-10,,,0.2452149242162704,0.2619925707578659,0.26487657278776167,0.2674413599073887,0.29006751835346223,0.3275371637940407,
1984-04-11,,,0.2473655045032501,0.25726026594638823,0.26223824769258497,0.26654992029070856,0.2878503084182739,0.326262531876564,
1984-04-12,,,0.2204782962799072,0.24801100194454193,0.25723196417093275,0.2642072059214115,0.28513812243938447,0.3247190278768539,
1984-04-13,,,0.2452149242162704,0.24327885508537292,0.25544789433479304,0.2626201242208481,0.2830062213540077,0.32338029459118844,
1984-04-16,,,0.2441387772560119,0.240482485294342,0.2535562098026275,0.26097923517227173,0.2809383377432823,0.3219988553225994,
1984-04-17,,,0.2441387772560119,0.2402672559022903,0.25112991333007806,0.2593383461236954,0.27897739022970197,0.32052158042788503,
1984-04-18,,,0.2452149242162704,0.23983713984489435,0.2485487028956413,0.2578047223389148,0.277080739736557,0.3190657153725624,
1984-04-19,,,0.2462903261184692,0.24499954581260677,0.24650527387857432,0.25685952380299565,0.27516282320022584,0.31767384648323055,
1984-04-20,,,0.2462903261184692,0.24521462619304651,0.2442467406392097,0.25591432526707647,0.27341600120067594,0.31630327612161635,
1984-04-23,,,0.2462903261184692,0.245644935965538,0.24306371062993998,0.2551829852163791,0.2727385091781616,0.3150178924202919,
1984-04-24,,,0.2495166361331939,0.24672050774097437,0.2434938818216324,0.254185227304697,0.2719972211122513,0.31382866382598873,
1984-04-25,,,0.2495166361331939,0.2475808501243591,0.24370899498462673,0.25297362133860585,0.2710634517669678,0.3126181355118751,
1984-04-26,,,0.2602715492248535,0.25037709474563596,0.24768832027912135,0.25246014222502705,0.27036616921424866,0.31153645604848856,
1984-04-27,,,0.2667246162891388,0.25446395277976985,0.24983928948640818,0.2526435919106006,0.2699476557970047,0.31057254821062086,
1984-04-30,,,0.2667246162891388,0.25855081081390374,0.2520978733897209,0.2528270415961742,0.2695291423797607,0.3097896626591682,
1984-05-01,,,0.281781941652298,0.2650038719177246,0.2558621898293495,0.2534960515797138,0.26941177546977996,0.30899762749671933,
1984-05-02,,,0.2957630753517151,0.27425315976142883,0.26091700494289394,0.2547328539192676,0.26968096852302553,0.3083986443281173,
1984-05-03,,,0.2936122119426727,0.2809212923049927,0.2656491935253143,0.2560772337019443,0.26988575994968417,0.3078739872574806,
1984-05-04,,,0.2903858721256256,0.28565354347229005,0.2700587481260299,0.2571527443826198,0.2698335427045822,0.3072638282179832,
1984-05-07,,,0.282857209444046,0.2888800621032715,0.2737154364585876,0.2583895735442638,0.26950243055820466,0.30655708193778985,
1984-05-08,,,0.281781941652298,0.2888800621032715,0.27694196701049806,0.26021792441606517,0.26919258534908297,0.30583958297967906,
1984-05-09,,,0.2882350087165832,0.28737444877624513,0.28081380426883695,0.26226139962673184,0.26903318345546723,0.305144023001194,
1984-05-10,,,0.2925367057323456,0.2871593475341797,0.28404031991958617,0.26586432009935373,0.2688101118803024,0.30451277613639827,
1984-05-11,,,0.2796310186386108,0.2850083768367767,0.2853309601545334,0.26758512482047075,0.268157832622528,0.3037737679481506,
1984-05-14,,,0.2710270285606384,0.2826423406600952,0.28576120138168337,0.2689295373857021,0.26741902410984036,0.3029487198591232,
1984-05-15,,,0.2721023857593536,0.2807064294815063,0.2847932457923889,0.27032771781086923,0.26683004856109616,0.3021557259559631,
1984-05-16,,,0.2710270285606384,0.2772648334503174,0.28231964111328123,0.27161832302808764,0.26634787559509276,0.3013732716441154,
1984-05-17,,,0.2624228894710541,0.27124207019805907,0.27920070886611936,0.27242495119571686,0.2658647125959396,0.3004621821641922,
1984-05-18,,,0.2581206262111664,0.2669399917125702,0.27597418427467346,0.2730164662003517,0.26540243983268735,0.29950807005167,
1984-05-21,,,0.2570452392101288,0.26414363384246825,0.27339298725128175,0.27355421185493467,0.26506836950778956,0.29854320406913754,
1984-05-22,,,0.2591961026191711,0.26156237721443176,0.27113440334796907,0.27403818517923356,0.26529059439897534,0.29747206747531885,
1984-05-23,,,0.2495166361331939,0.25726029872894285,0.26726256608963006,0.27403818517923356,0.2649770411849022,0.296288733780384,
1984-05-24,,,0.2430634945631027,0.25338841974735254,0.2623152449727058,0.273177782446146,0.26449165940284725,0.2950194834172725,
1984-05-25,,,0.2398370653390884,0.24973170757293697,0.2583358496427536,0.2718334048986435,0.26374926954507827,0.2937072771787643,
1984-05-28,,,0.2398370653390884,0.2462900727987289,0.25521685332059857,0.270489027351141,0.26300687968730924,0.2923950709402561,
1984-05-29,,,0.240912526845932,0.24263335764408106,0.2520978674292564,0.2684455566108227,0.2622859990596771,0.2911363889276981,
1984-05-30,,,0.2441387772560119,0.24155778586864468,0.24940904229879374,0.2658643417060375,0.2616510266065597,0.28989927664399145,
1984-05-31,,,0.2495166361331939,0.24284841418266293,0.24811841696500775,0.26365956291556353,0.26133747339248653,0.28867316767573353,
1984-06-01,,,0.2473655045032501,0.24435410201549526,0.24704290479421612,0.2615085445344448,0.2609808975458145,0.28746832266449923,
1984-06-04,,,0.2505920529365539,0.24650509953498836,0.24639758616685864,0.25989528670907014,0.26077439606189723,0.2863492114841938,
1984-06-05,,,0.2527429163455963,0.2488711774349212,0.24575226753950113,0.2584433354437351,0.26043981850147246,0.28518744751811026,
1984-06-06,,,0.2538188993930816,0.2508072018623352,0.24618249386548996,0.25672252997756,0.2600412213802337,0.2840471364557743,
1984-06-07,,,0.2570452392101288,0.2523129224777222,0.24758066833019257,0.25494795665144915,0.2597713035345077,0.28298186019062993,
1984-06-08,,,0.2581206262111664,0.2544639468193054,0.24940902441740037,0.25387243703007695,0.2596726036071777,0.28195942088961595,
1984-06-11,,,0.2484411895275116,0.25403377413749695,0.2502694368362427,0.2527431450784206,0.2593803149461746,0.28080810412764545,
1984-06-12,,,0.2430634945631027,0.25209788978099823,0.25048453360795975,0.25129120051860804,0.25887354999780654,0.27960301041603086,
1984-06-13,,,0.2452149242162704,0.25037709474563596,0.2505921483039856,0.2500005953013896,0.25835730791091915,0.2784408204257488,
1984-06-14,,,0.2441387772560119,0.24779580235481258,0.25005436241626733,0.24908638969063754,0.25790559113025663,0.27722509339451784,
1984-06-15,,,0.2441387772560119,0.2449994325637817,0.24973168969154352,0.24838729724287983,0.25741085350513454,0.27600936636328693,
1984-06-18,,,0.2462903261184692,0.24456925988197323,0.24930151700973507,0.24784955158829686,0.2571742475032806,0.27480446234345435,
1984-06-19,,,0.2505920529365539,0.24607497155666347,0.24908643066883082,0.247419349104166,0.25728179007768626,0.27367465421557424,
1984-06-20,,,0.2462903261184692,0.24629005193710324,0.24833357334136957,0.24725803360342974,0.25726028650999067,0.27255529746413226,
1984-06-21,,,0.2430634945631027,0.24607499539852137,0.246935398876667,0.24725803360342974,0.2577119904756546,0.2714250564575195,
1984-06-22,,,0.2462903261184692,0.24650530517101282,0.24575236886739726,0.2475806966423988,0.25773349851369853,0.2703698599338531,
1984-06-25,,,0.238761693239212,0.2449995785951614,0.2447844192385673,0.24752692803740498,0.25762595683336253,0.2692821472883224,
1984-06-26,,,0.2430634945631027,0.24349386692047115,0.2447844192385673,0.2476344764232635,0.25760445117950437,0.26829092070460314,
1984-06-27,,,0.241987943649292,0.2426333904266357,0.2444617211818695,0.2475269347429275,0.2575399115681648,0.2673103256523609,
1984-06-28,,,0.2215536385774612,0.2383314192295074,0.24220320731401443,0.24612878486514092,0.25704517781734465,0.2661040005087852,
1984-06-29,,,0.2194027304649353,0.23295390009880065,0.23972960263490678,0.24473064616322518,0.25650742590427394,0.26496171355247494,
1984-07-02,,,0.2258553802967071,0.23037263751029963,0.23768610805273052,0.24349381253123284,0.2560987269878387,0.26441861808300016,
1984-07-03,,,0.2333839982748031,0.22843673825263971,0.23596530258655543,0.24252586662769318,0.2557760742306709,0.2638866476714611,
1984-07-04,,,0.2333839982748031,0.22671594917774196,0.23467466980218882,0.24150412157177925,0.2554534214735031,0.2632584366202354,
1984-07-05,,,0.2366108894348144,0.2297273993492126,0.23402940928936,0.24048240408301352,0.2549802082777023,0.26267318874597545,
1984-07-06,,,0.2366108894348144,0.23316903114318843,0.23306146562099453,0.23940691724419588,0.2543779337406158,0.2621627947688102,
1984-07-09,,,0.2404229193925857,0.23608253896236414,0.23322758823633188,0.2390060037374496,0.25385189980268474,0.2616905210912227,
1984-07-10,,,0.2425888925790786,0.23792351782321924,0.23318012803792948,0.2389822736382484,0.25306803882122036,0.26123990714550016,
1984-07-11,,,0.2382571846246719,0.238898155093193,0.23280705213546748,0.23863438665866848,0.2519179210066795,0.2607994447648525,
1984-07-12,,,0.2382571846246719,0.2392274141311645,0.23447740674018852,0.23834030702710146,0.2508108204603195,0.2603482902050018,
1984-07-13,,,0.2339248657226562,0.23869020938873287,0.2359296202659606,0.2378296114504337,0.24968160033226008,0.25975757151842116,
1984-07-16,,,0.2230951488018036,0.23522465527057643,0.2356535971164703,0.2366698525846004,0.24848635911941525,0.2589943948388099,
1984-07-17,,,0.2274268418550491,0.23219224512577052,0.23505788147449488,0.23551159203052516,0.24739925712347027,0.2582959212362766,
1984-07-18,,,0.2285097390413284,0.23024275600910188,0.23457045555114742,0.23462256267666812,0.2462047517299652,0.2576189675927162,
1984-07-19,,,0.2220122218132019,0.22699376344680786,0.23311058878898616,0.23356999903917308,0.24479426205158233,0.25680218696594237,
1984-07-20,,,0.2230951488018036,0.22482782006263732,0.23175901472568508,0.2324102401733398,0.2436635446548462,0.2559106886386871,
1984-07-23,,,0.2252611219882965,0.22526101469993592,0.23024283498525616,0.23173521161079402,0.24274822652339936,0.2550836253166198,
1984-07-24,,,0.2220122218132019,0.22417809069156647,0.22818516790866847,0.230682647973299,0.24174642324447632,0.2542882359027862,
1984-07-25,,,0.2252611219882965,0.2235283672809601,0.22688556164503093,0.2298463068902492,0.2408311051130295,0.2535894903540611,
1984-07-26,,,0.2252611219882965,0.22417814731597902,0.22558595538139342,0.23003168106079097,0.24008786976337432,0.2529762911796569,
1984-07-27,,,0.2306761294603347,0.22569434344768524,0.2252610817551613,0.23059535101056094,0.2395389798283577,0.2524707098305225,
1984-07-30,,,0.2241781502962112,0.22547774910926816,0.22536938190460204,0.23051148951053615,0.2388816380500793,0.25197500377893445,
1984-07-31,,,0.2241781502962112,0.22591093480587002,0.22504451274871826,0.23005119711160654,0.2381812790036201,0.25173593670129774,
1984-08-01,,,0.2306761294603347,0.22699393630027767,0.2252611517906189,0.22991580367088313,0.23780446887016293,0.25139075502753255,
1984-08-02,,,0.2371736615896225,0.22937644422054287,0.22677729576826094,0.22994394227862353,0.2376866722106933,0.25108916580677026,
1984-08-03,,,0.2317589670419693,0.22959301173686977,0.22764367759227752,0.22970134615898133,0.23752511024475095,0.25063718989491457,
1984-08-06,,,0.2339248657226562,0.23154235482215876,0.2285100519657135,0.22937644347548486,0.2374068662524223,0.25020687296986577,
1984-08-07,,,0.2295932322740554,0.2326253712177276,0.22926815301179881,0.22872666046023368,0.23718048036098477,0.24973323971033093,
1984-08-08,,,0.2230951488018036,0.23110917508602138,0.22905155569314953,0.22796855866909027,0.2367596077919006,0.24920531719923017,
1984-08-09,,,0.2241781502962112,0.22851007282733912,0.22894325852394098,0.22726460695266723,0.23625283807516095,0.24879515573382374,
1984-08-10,,,0.2230951488018036,0.226777309179306,0.22818516045808787,0.2267231211066246,0.235767430961132,0.24837416425347325,
1984-08-13,,,0.2220122218132019,0.22439478039741512,0.22796856760978695,0.22666897475719452,0.23519583433866498,0.2479851152002811,
1984-08-14,,,0.2220122218132019,0.22287857830524443,0.227751974761486,0.22639824375510215,0.23458122044801707,0.24751051947474476,
1984-08-15,,,0.218763068318367,0.22201216220855713,0.22656066864728924,0.2259109102189541,0.2338801038265228,0.24696066260337826,
1984-08-16,,,0.2241781502962112,0.22201216220855713,0.2252611175179481,0.22601920664310454,0.23322276204824444,0.2464970327913761,
1984-08-17,,,0.2252611219882965,0.2224453568458557,0.22461133301258082,0.2261275053024292,0.23256557196378705,0.24611908778548242,
1984-08-20,,,0.2295932322740554,0.22396155893802638,0.2241781696677208,0.2263441108167171,0.23218861281871792,0.2457844638824463,
1984-08-21,,,0.2371736615896225,0.2269938468933105,0.22493621259927749,0.22710218280553812,0.23207081615924832,0.24547218307852745,
1984-08-22,,,0.2339248657226562,0.23002620637416835,0.22601918429136275,0.22753536999225613,0.23184501498937604,0.24510116145014763,
1984-08-23,,,0.226343885064125,0.2304593533277511,0.22623575776815413,0.22758950814604756,0.2314891171455383,0.2446973541378975,
1984-08-24,,,0.2209293097257614,0.2295929908752441,0.22601917386054993,0.22710216715931889,0.23102492779493328,0.24421789065003396,0.2872688640654087
1984-08-27,,,0.218763068318367,0.2274269580841064,0.22569425851106645,0.22683141306042667,0.23047438263893125,0.24382431507110597,0.28640334807336326
1984-08-28,,,0.2230951488018036,0.22461125552654262,0.2258025512099266,0.22677726298570627,0.22992444455623623,0.2436031173169613,0.28557014055550095
1984-08-29,,,0.2209293097257614,0.2220121443271637,0.22601917535066604,0.22628992199897763,0.22941722422838207,0.2433387553691864,0.28480064362287516
1984-08-30,,,0.2209293097257614,0.22092922925949096,0.22569429129362106,0.22547770440578457,0.22897454053163524,0.24334326550364493,0.2840311466902494
1984-08-31,58.3807901455883,B,0.2220122218132019,0.22114581167697905,0.2253694012761116,0.2249903671443462,0.2284889784455299,0.24311123847961424,0.2832457665354013
1984-09-03,58.38424297876693,B,0.2220122218132019,0.22179564237594604,0.22461130023002623,0.22439473494887346,0.2281539890170097,0.24288997292518616,0.28244441412389276
1984-09-04,58.385689611166576,B,0.2252611219882965,0.22222883701324464,0.22342004626989365,0.22417812943458554,0.22779794156551358,0.242701196372509,0.281611388400197
1984-09-05,58.39118368607319,B,0.2317589670419693,0.2243947684764862,0.22320345640182496,0.2246113203465938,0.2275933620333671,0.24256663680076598,0.28081617608666415
1984-09-06,58.40027316633458,B,0.2393401563167572,0.22807693779468535,0.22450308352708817,0.2253694206476211,0.22794909238815303,0.24249713510274887,0.2800854907929897
1984-09-07,58.409695363510735,C,0.2371736615896225,0.23110922574996948,0.22612751871347428,0.22607334628701206,0.22830451101064678,0.2424059684574604,0.27935462228953833
1984-09-10,58.418260113380505,C,0.2350077331066131,0.23370832800865174,0.2277519851922989,0.2267231218516826,0.2284875580668449,0.24229314252734185,0.27865551747381684
1984-09-11,58.423206446747066,C,0.2295932322740554,0.23457475006580347,0.22840179353952403,0.2271021723747253,0.22841174274682996,0.24209390848875045,0.2779612861573696
1984-09-12,58.42090800214492,C,0.2241781502962112,0.23305858671665186,0.228726677596569,0.2273729264736175,0.2282276257872581,0.24184052363038064,0.27722932957112784
1984-09-13,58.414282594601865,C,0.2317589670419693,0.23154234886169428,0.22980964332818982,0.2277519673109054,0.2281305873394012,0.24155539780855179,0.27654592692852015
1984-09-14,58.406333618061076,C,0.2285097390413284,0.22980956435203548,0.23045939505100246,0.22791439816355702,0.22796856433153148,0.24117324903607368,0.27587289862334724
1984-09-17,58.40177719738808,C,0.2328421175479889,0.22937644124031062,0.23154238462448115,0.22807684242725373,0.22781694829463955,0.24083442404866218,0.2753120433539152
1984-09-18,58.39906821943032,C,0.2328421175479889,0.23002621829509734,0.2323004841804504,0.22786026522517205,0.22762201279401775,0.2403450258076191,0.2746713266521692
1984-09-19,58.39924219656853,C,0.2328421175479889,0.23175901174545288,0.23240879923105234,0.22780612781643866,0.22751371145248409,0.23971581622958182,0.27405723027884954
1984-09-20,58.39833633366973,C,0.2350077331066131,0.23240876495838164,0.23197555691003796,0.22823932021856308,0.2274487224221229,0.23912977144122124,0.2735018793493509
1984-09-21,58.400839756640714,C,0.2360907047986984,0.2339249581098556,0.23186726123094553,0.22899738997220992,0.22749203920364378,0.23858681976795193,0.2729253239929676
1984-09-24,58.40261305374591,C,0.2382571846246719,0.2350079715251922,0.23219220638275145,0.22997209578752517,0.22779527992010112,0.23814081951975818,0.272348950728774
1984-09-25,58.40595289690722,C,0.2371736615896225,0.23587428033351893,0.23295024931430816,0.23067602142691612,0.2279902163147926,0.23769473671913144,0.27176715984940525
1984-09-26,58.41000027510941,C,0.2382571846246719,0.23695729374885555,0.23435815274715424,0.23154241517186164,0.22818516522645946,0.23719495847821231,0.27116949073970315
1984-09-27,58.411845782923905,C,0.2360907047986984,0.23717388808727263,0.23479132652282714,0.2323004849255085,0.2284667348861694,0.23663049846887585,0.27057163730263706
1984-09-28,58.411952090540126,C,0.2339248657226562,0.23674072027206416,0.23533283919095993,0.2328961171209812,0.22868332922458645,0.2361734369397163,0.2699736024439334
1984-10-01,58.40937692550932,C,0.2328421175479889,0.23565770685672754,0.23533283919095993,0.23343761190772055,0.22883494913578029,0.2357915878295898,0.2693701538443565
1984-10-02,58.40892636231226,C,0.2360907047986984,0.23544111549854274,0.2356576979160309,0.23397909104824066,0.22911651879549022,0.23543147101998327,0.2687935984879732
1984-10-03,58.40507990477266,C,0.2312055081129074,0.2340307801961899,0.23549403697252275,0.23395141810178757,0.22923540651798244,0.23503325581550594,0.2682032637298107
1984-10-04,58.403123530179265,C,0.2312055081129074,0.2330537408590317,0.23511381447315216,0.2335446856915951,0.22935429424047465,0.23472108200192449,0.2675916320830583
1984-10-05,58.402459521754565,B,0.2333865761756897,0.23294608294963837,0.2348434016108513,0.23335533142089843,0.22940850317478176,0.23447374150156972,0.2669909057766199
1984-10-08,58.40413699856837,B,0.235567420721054,0.23349114358425135,0.23457442522048946,0.23338331580162047,0.22963628858327867,0.23425896331667898,0.26640108369290827
1984-10-09,58.40652267212601,B,0.2421112358570099,0.2346952497959137,0.2350681826472282,0.2340092159807682,0.22999495029449463,0.23408811464905735,0.26578009106218814
