Date,GRADE,GPS,SPG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-03-25,65.582606611083,A,7.578979015350342,7.7002434730529785,7.666896677017212,7.582012081146241,7.332404460906982,7.119026627540588,6.454160180091858
1997-03-26,65.52629996797974,A,7.578979015350342,7.669927406311035,7.660833168029785,7.595654153823853,7.341470499038696,7.130118832588196,6.464658970832825
1997-03-27,65.42938824731833,P,7.366769790649414,7.59110689163208,7.642643737792969,7.598685765266419,7.346292352676391,7.139387078285218,6.4743777060508725
1997-03-28,65.3483482155566,P,7.366769790649414,7.524411392211914,7.6123278617858885,7.601717376708985,7.351114206314087,7.147760877609253,6.484236936569214
1997-03-31,65.25333808545396,P,7.336450576782227,7.445589637756347,7.5789800643920895,7.601717376708985,7.355925960540771,7.15612961769104,6.493804075717926
1997-04-01,65.21983031594455,P,7.427402019500732,7.415274238586425,7.557758855819702,7.607780599594117,7.361364107131958,7.165407872200012,6.50368548154831
1997-04-02,65.18420866092576,P,7.3970818519592285,7.378894805908203,7.5244111061096195,7.612327814102173,7.36679220199585,7.174382925033569,6.51327478647232
1997-04-03,65.1909464682236,P,7.3970818519592285,7.384957218170166,7.488032054901123,7.595653939247131,7.371623945236206,7.183656158447266,6.523145081996918
1997-04-04,65.20118390985066,P,7.3970818519592285,7.391019630432129,7.4577155113220215,7.572916889190674,7.379437141418457,7.192631211280823,6.532593905925751
1997-04-07,65.25974199833664,P,7.548664093017578,7.433462333679199,7.439525985717774,7.560790348052978,7.3932633972167965,7.20282395362854,6.542660143375397
1997-04-08,65.27586656524828,P,7.488031387329102,7.445588207244873,7.430431222915649,7.54866394996643,7.404684438705444,7.212708501815796,6.552282736301422
1997-04-09,65.30516399603503,P,7.488031387329102,7.463778114318847,7.421336460113525,7.541084814071655,7.4161054801940915,7.221400475502014,6.562045810222625
1997-04-10,65.34173792620402,P,7.457714557647705,7.475904655456543,7.430430936813354,7.536537337303161,7.425131330490112,7.230981855392456,6.571657299995422
1997-04-11,65.36184696895828,P,7.3970818519592285,7.475904655456543,7.433462142944336,7.522895002365113,7.4335408115386965,7.239956908226013,6.581106123924255
1997-04-14,65.289512298312,P,7.21519136428833,7.409210109710694,7.421336221694946,7.500158143043518,7.435927381515503,7.246814923286438,6.589785976409912
1997-04-15,65.23254132978495,P,7.21519136428833,7.354642105102539,7.400115156173706,7.478937005996704,7.43831395149231,7.254269251823425,6.598606328964234
1997-04-16,65.174230380554,P,7.245503902435303,7.306136608123779,7.384957361221313,7.454684233665466,7.438920202255249,7.26143039226532,6.607874224185943
1997-04-17,65.09822583588029,P,7.184874057769775,7.2515685081481935,7.363736581802368,7.425884318351746,7.438313856124878,7.267985234260559,6.617125773429871
1997-04-18,65.04452517704455,P,7.21519136428833,7.215190410614014,7.345547533035278,7.40163152217865,7.43467604637146,7.274843249320984,6.626242105960846
1997-04-21,65.0388399385573,P,7.1545586585998535,7.203063869476319,7.306136989593506,7.37283148765564,7.431644468307495,7.281094937324524,6.635485501289367
1997-04-22,65.03015312791341,P,7.124239921569824,7.184873580932617,7.269757843017578,7.350094532966613,7.426793870925903,7.287341570854187,6.644577302932739
1997-04-23,65.00950100159396,P,7.093932151794434,7.154559230804443,7.230347919464111,7.325842189788818,7.4219435024261475,7.292688870429993,6.65323073387146
1997-04-24,64.97686328596616,P,6.942345142364502,7.106053447723388,7.178810977935791,7.304620957374572,7.415274028778076,7.295327706336975,6.660982835292816
1997-04-25,64.92941162687391,P,6.912030220031738,7.04542121887207,7.130305814743042,7.281883978843689,7.407998256683349,7.2961726570129395,6.668870165348053
1997-04-28,64.87251702257764,P,6.821079730987549,6.978725433349609,7.090894651412964,7.256115436553955,7.39890347480774,7.293424825668335,6.676302742958069
1997-04-29,64.82543635995249,P,6.881714820861816,6.930220413208008,7.057546997070313,7.22883107662201,7.389808759689331,7.291283345222473,6.683895087242126
1997-04-30,64.80077427423076,B,6.942345142364502,6.899903011322022,7.027231121063233,7.206094241142273,7.380714025497436,7.288853707313538,6.6919339919090275
1997-05-01,64.81334861743055,B,6.942345142364502,6.899903011322022,7.002978229522705,7.183357405662536,7.37465085029602,7.285231504440308,6.699972896575928
1997-05-02,64.86752487928845,B,7.063611030578613,6.9302191734313965,6.987820196151733,7.166683864593506,7.373438272476196,7.283418231010437,6.708618130683899
1997-05-05,64.97419739328764,B,7.21519136428833,7.009041500091553,6.993883466720581,7.1500102281570435,7.374044618606567,7.28461151599884,6.7177344632148746
1997-05-06,65.06808870313561,B,7.21519136428833,7.075736808776855,7.0029786109924315,7.136368227005005,7.373438367843628,7.286102938652038,6.726563985347748
1997-05-07,65.13524140103634,B,7.1545586585998535,7.118179512023926,7.009041261672974,7.1196945905685425,7.370406789779663,7.28758430480957,6.735377154350281
1997-05-08,65.18013950203292,A,7.124239921569824,7.15455846786499,7.027230739593506,7.103020858764649,7.366768836975098,7.285482883453369,6.743895328044891
1997-05-09,65.20841025961231,A,7.21519136428833,7.184874534606934,7.057546854019165,7.093926334381104,7.364949913024902,7.285185413360596,6.752438051700592
1997-05-12,65.19801641230146,A,7.21519136428833,7.184874534606934,7.096958017349243,7.093926334381104,7.362524728775025,7.284887943267822,6.760980775356293
1997-05-13,65.17088970039298,C,7.1545586585998535,7.172747993469239,7.1242424011230465,7.09089469909668,7.359493150711059,7.2833878755569454,6.768646733760834
1997-05-14,65.1793223318255,C,7.248322010040283,7.191500663757324,7.154840087890625,7.091035604476929,7.3583368396759035,7.282825441360473,6.776638097763062
1997-05-15,65.19586674642872,C,7.279167652130127,7.222486209869385,7.1885223388671875,7.0957502841949465,7.349309005737305,7.2828695631027225,6.784927101135254
1997-05-16,65.20223794111031,C,7.371697902679443,7.253787517547607,7.2193310260772705,7.103575611114502,7.339706506729126,7.28413715839386,6.793822152614593
1997-05-19,65.18208024034102,C,7.279167652130127,7.266582775115967,7.2257286548614506,7.109806060791016,7.3294659614562985,7.284181280136108,6.801678495407105
1997-05-20,65.18311452488099,C,7.279167652130127,7.291504573822022,7.23212628364563,7.117552447319031,7.320438127517701,7.283032836914063,6.809095785617829
1997-05-21,65.15510207779782,C,7.248322010040283,7.291504573822022,7.2415026187896725,7.125271940231324,7.312612285614014,7.281575937271118,6.815919771194458
1997-05-22,65.1309499937155,C,7.217480182647705,7.2791670799255375,7.250826644897461,7.139028692245484,7.305988607406616,7.281301355361938,6.822443187236786
1997-05-23,65.08641867121015,C,7.1866374015808105,7.242154979705811,7.247971248626709,7.152759051322937,7.296322784423828,7.282209100723267,6.829105098247528
1997-05-26,65.07541409360918,C,7.1866374015808105,7.223648929595948,7.245115852355957,7.1710369348526,7.28665696144104,7.281626091003418,6.836059737205505
1997-05-27,65.06193337558075,C,7.1866374015808105,7.205142879486084,7.248323726654053,7.18628306388855,7.277597427368164,7.280148644447326,6.843014376163483
1997-05-28,65.05161355150405,C,7.1866374015808105,7.19280595779419,7.242155265808106,7.198497676849366,7.266718988418579,7.279267463684082,6.84996901512146
1997-05-29,65.06347418657116,B,7.310008525848389,7.211311626434326,7.245239353179931,7.216880846023559,7.257701711654663,7.279321894645691,6.857394142150879
1997-05-30,65.12353982027982,A,7.464230537414551,7.266830253601074,7.254492616653442,7.236911821365356,7.252981376647949,7.282409253120423,6.865590379238129
1997-06-02,65.19024051403339,A,7.525919914245605,7.334686756134033,7.27916784286499,7.25244824886322,7.24888858795166,7.286113505363464,6.874387767314911
1997-06-03,65.2706318168792,A,7.556763172149658,7.408711910247803,7.3069273948669435,7.269526839256287,7.248444271087647,7.290424365997314,6.883485736846924
1997-06-04,65.34476178338498,A,7.495074272155762,7.470399284362793,7.331602621078491,7.286552619934082,7.246766176223755,7.294118337631225,6.891982560157776
1997-06-05,65.39928311792612,A,7.525919914245605,7.513581562042236,7.362446594238281,7.306636619567871,7.249949178695679,7.298120765686035,6.900340883731842
1997-06-06,65.41562436386312,A,7.556763172149658,7.532088088989258,7.399459171295166,7.3237152099609375,7.253749046325684,7.302431626319885,6.908999783992767
1997-06-09,65.4026862870467,A,7.495074272155762,7.525918960571289,7.430302858352661,7.337709355354309,7.2569215202331545,7.306423740386963,6.917350239753723
1997-06-10,65.37334495060645,A,7.495074272155762,7.51358118057251,7.461146545410156,7.3547351360321045,7.258274965286255,7.3098195362091065,6.925847063064575
1997-06-11,65.36504604791868,A,7.525919914245605,7.519750308990479,7.495074796676636,7.368615031242371,7.260851726531983,7.313821964263916,6.934498114585876
1997-06-12,65.34667843588896,A,7.556763172149658,7.525918960571289,7.519750261306763,7.382494807243347,7.264045352935791,7.317834649085999,6.943010654449463
1997-06-13,65.34509731060066,A,7.649291515350342,7.544424629211425,7.538256359100342,7.3963744878768924,7.269089546203613,7.324263343811035,6.951985836029053
1997-06-16,65.37798946887769,A,7.710983753204346,7.587606525421142,7.556762742996216,7.417965292930603,7.272335939407348,7.332799668312073,6.961415839195252
1997-06-17,65.37124838500321,A,7.525919914245605,7.593775653839112,7.553678417205811,7.430302906036377,7.2730937099456785,7.338889074325562,6.969774162769317
1997-06-18,65.37760115766831,A,7.618452072143555,7.612282085418701,7.56601619720459,7.448809409141541,7.275702123641968,7.34590380191803,6.978595147132873
1997-06-19,65.37085084686585,A,7.556763172149658,7.612282085418701,7.5691005229949955,7.465773558616638,7.277683095932007,7.3514072132110595,6.987254047393799
1997-06-20,65.3471290968857,A,7.556763172149658,7.593776416778565,7.5691005229949955,7.48427984714508,7.280876722335815,7.357208766937256,6.9957665872573855
1997-06-23,65.32602978177646,A,7.649291515350342,7.581437969207764,7.584522247314453,7.507412552833557,7.289558725357056,7.362743053436279,7.004595420360565
1997-06-24,65.34097966765493,A,7.572184085845947,7.590690803527832,7.5922332286834715,7.526689887046814,7.296698579788208,7.367506265640259,7.012599644660949
1997-06-25,65.32194040873064,A,7.572184085845947,7.58143720626831,7.596859645843506,7.545967221260071,7.303232183456421,7.371076192855835,7.020603868961334
1997-06-26,65.32972410030776,A,7.618452072143555,7.59377498626709,7.6030285358428955,7.561389398574829,7.311903743743897,7.375108799934387,7.028693077564239
1997-06-27,65.34054345073632,A,7.680134773254394,7.618449306488037,7.606112861633301,7.572184610366821,7.321202611923217,7.377939329147339,7.037090699672699
1997-06-30,65.37192555142309,A,7.896045207977295,7.667800045013427,7.624619007110596,7.590690875053406,7.336032342910767,7.383838405609131,7.046567873954773
1997-07-01,65.37309995658227,A,7.680134773254394,7.689390182495117,7.640040493011474,7.596859455108643,7.347150239944458,7.386972055435181,7.054819133281708
1997-07-02,65.36543594166729,A,7.587605476379394,7.692474460601806,7.636955833435058,7.601486015319824,7.357023706436157,7.3894836044311525,7.062754108905792
1997-07-03,65.34513268281825,A,7.556763172149658,7.680136680603027,7.636955833435058,7.603028178215027,7.36931206703186,7.392293047904968,7.070388510227203
1997-07-04,65.32270851055027,A,7.556763172149658,7.65546236038208,7.636955833435058,7.603028178215027,7.382206726074219,7.395102491378784,7.078169274330139
1997-07-07,65.26320849943305,A,7.633871078491211,7.6030275344848635,7.635413789749146,7.6099680185317995,7.398462553024292,7.398683013916016,7.08648193359375
1997-07-08,65.25254201826685,A,7.633871078491211,7.593774795532227,7.641582489013672,7.616907858848572,7.41350567817688,7.401657218933106,7.094209175109864
1997-07-09,65.21421012194558,P,7.417962551116943,7.559846210479736,7.626160335540772,7.611509990692139,7.4230180263519285,7.401866025924683,7.100564138889313
1997-07-10,65.19055777094194,P,7.464230537414551,7.541339683532715,7.6107381820678714,7.6068833589553835,7.43345573425293,7.404053292274475,7.1068577337265015
1997-07-11,65.18757054992511,P,7.572184085845947,7.5444238662719725,7.5999431133270265,7.603027987480163,7.443627195358276,7.408532733917236,7.113544719219208
1997-07-14,65.16750855270332,P,7.618452072143555,7.541340065002442,7.5721837997436525,7.598401403427124,7.451692409515381,7.412868514060974,7.120463044643402
1997-07-15,65.1544939105306,P,7.633871078491211,7.541340065002442,7.567557430267334,7.603798961639404,7.460066003799438,7.416752185821533,7.127604842185974
1997-07-16,65.20885073806348,P,7.649291515350342,7.5876058578491214,7.573726034164428,7.605340933799743,7.469960660934448,7.420183725357056,7.134970104694366
1997-07-17,65.26844147251701,A,7.710983753204346,7.63695650100708,7.589148092269897,7.613051962852478,7.481695537567139,7.4242321872711186,7.143082909584045
1997-07-18,65.31770713235683,A,7.788090229034424,7.680137729644775,7.612280797958374,7.624618315696717,7.493153514862061,7.4290517139434815,7.151434881687164
1997-07-21,65.37667848238677,A,7.818938255310059,7.720234966278076,7.630787515640259,7.6331006526947025,7.505228452682495,7.43387659072876,7.1600874590873715
1997-07-22,65.43169895459961,A,7.865198612213135,7.766500473022461,7.653920269012451,7.647751379013061,7.519441251754761,7.43946720123291,7.168971338272095
1997-07-23,65.49392377905838,A,7.957729339599609,7.828188037872314,7.707896947860718,7.667028641700744,7.533629398345948,7.445983119010926,7.17831787109375
1997-07-24,65.52876499198787,A,8.003998756408691,7.886791038513183,7.761873769760132,7.686305975914001,7.548126020431519,7.448717513084412,7.18774938583374
1997-07-25,65.55671553457425,A,8.081109046936035,7.945394802093506,7.812766265869141,7.706354689598084,7.56231424331665,7.451010375022888,7.197712817192078
1997-07-28,65.53085565028,A,7.865198612213135,7.954646873474121,7.837440919876099,7.704812359809876,7.57403486251831,7.451750411987304,7.206303961277008
1997-07-29,65.48127778072244,A,7.803513526916504,7.942309856414795,7.854405164718628,7.710981297492981,7.584521780014038,7.452479953765869,7.214440333843231
1997-07-30,65.43671117119762,A,7.957729339599609,7.942309856414795,7.8852489471435545,7.729487490653992,7.598709926605225,7.455661106109619,7.222762367725372
1997-07-31,65.38918483876982,A,7.896045207977295,7.920719146728516,7.90375509262085,7.746451592445373,7.612281227111817,7.459134917259217,7.231215035915374
1997-08-01,65.33993678503735,A,7.942310333251953,7.892959403991699,7.919177103042602,7.765728950500488,7.627394685745239,7.461858735084534,7.239606308937073
1997-08-04,65.37125593283324,A,8.003998756408691,7.92071943283081,7.937683153152466,7.784235334396362,7.643741912841797,7.465199437141418,7.248306024074554
1997-08-05,65.38067134695027,A,7.849778652191162,7.929972457885742,7.936141157150269,7.79503071308136,7.657004737854004,7.467301082611084,7.256380982398987
1997-08-06,65.36839276128298,A,7.929386615753174,7.924303913116455,7.933306884765625,7.820601916313171,7.671859722137452,7.469289355278015,7.265146720409393
1997-08-07,65.37219798889727,A,7.960725784301758,7.937240028381348,7.928979587554932,7.845426678657532,7.684874067306518,7.471287889480591,7.274069154262543
1997-08-08,65.34647631757093,A,7.882375717163086,7.925253105163574,7.909106254577637,7.860936260223388,7.69323697090149,7.473109173774719,7.282453474998474
1997-08-11,65.28299991029685,P,7.819691181182861,7.888391590118408,7.9045555114746096,7.870998215675354,7.699112396240235,7.474000492095947,7.290231652259827
1997-08-12,65.2401470974241,P,7.709996700286865,7.860435199737549,7.8952038288116455,7.874804496765137,7.702177066802978,7.475310668945313,7.29716864824295
1997-08-13,65.1452390483723,P,7.584628105163574,7.7914834976196286,7.857893705368042,7.871571326255799,7.703968143463134,7.475367159843445,7.30274299621582
1997-08-14,65.0234309648189,P,7.4592671394348145,7.69119176864624,7.814215898513794,7.858985495567322,7.702635087966919,7.476292133331299,7.307839605808258
1997-08-15,64.93389397173739,P,7.474932670593262,7.609703159332275,7.767478132247925,7.843327617645263,7.700998477935791,7.477373762130737,7.312567319869995
1997-08-18,64.86884530622673,P,7.506276607513428,7.5470202445983885,7.717705917358399,7.827694535255432,7.701222524642945,7.479072022438049,7.317600820064545
1997-08-19,64.86630422899877,P,7.694329261779785,7.543886756896972,7.702160978317261,7.819151067733765,7.705207624435425,7.48174129486084,7.3235745835304265
1997-08-20,64.92826798290695,P,7.788349151611328,7.584630966186523,7.688057231903076,7.810682058334351,7.710456209182739,7.485653967857361,7.330018446445465
1997-08-21,65.00517865262155,P,7.72566556930542,7.637910652160644,7.664551210403443,7.796765398979187,7.713834257125854,7.488939805030823,7.336297981739044
1997-08-22,65.09156868804303,P,7.788349151611328,7.700593948364258,7.655148553848266,7.782127404212952,7.716615409851074,7.492852478027344,7.342741844654083
1997-08-25,65.16901050095659,P,7.788349151611328,7.757008457183838,7.652014350891113,7.778284931182862,7.718162717819214,7.495249328613281,7.349036641120911
1997-08-26,65.21090801177176,P,7.851030349731445,7.78834867477417,7.666117715835571,7.780660772323609,7.724664926528931,7.498879318237305,7.35579391002655
1997-08-27,65.20870090168272,P,7.804017543792725,7.79148235321045,7.6880566596984865,7.772975182533264,7.728376235961914,7.502039179801941,7.361719827651978
1997-08-28,65.25373647801673,A,7.898045539855957,7.825958347320556,7.731934499740601,7.773075199127197,7.73520188331604,7.506442489624024,7.36871217250824
1997-08-29,65.29407805075334,A,7.945057868957519,7.857300090789795,7.778947019577025,7.773212575912476,7.742967777252197,7.511922249794006,7.3759395790100095
1997-09-01,65.33067684151955,A,7.945057868957519,7.888641834259033,7.822825145721436,7.770265531539917,7.7488831043243405,7.519220914840698,7.383017919063568
1997-09-02,65.35763910013274,A,7.992069244384766,7.916849613189697,7.852599143981934,7.777380061149597,7.757280807495118,7.526989693641663,7.390629472732544
1997-09-03,65.40382864224976,A,8.00773811340332,7.957593727111816,7.8745380401611325,7.781297636032105,7.765991888046265,7.534612035751342,7.398021214008331
1997-09-04,65.39716212636944,A,7.960725784301758,7.970129776000976,7.898044061660767,7.781297636032105,7.772837362289429,7.542370553016663,7.405177893638611
1997-09-05,65.38943668158404,A,8.00773811340332,7.9826658248901365,7.919982957839966,7.787565755844116,7.779389429092407,7.550296020507813,7.412569634914398
1997-09-08,65.4266967401132,A,8.211459159851074,8.035946083068847,7.96229395866394,7.8071541547775265,7.785697708129883,7.560865025520325,7.420979981422424
1997-09-09,65.48032908649031,A,8.289813041687012,8.095494842529297,8.006172227859498,7.836144971847534,7.797891273498535,7.572520756721497,7.429931163787842
1997-09-10,65.5580973843958,A,8.352498054504395,8.164446830749512,8.061020278930664,7.874538469314575,7.813189125061035,7.585106415748596,7.438897643089295
1997-09-11,65.65943564497512,A,8.368172645568848,8.24593620300293,8.108032989501954,7.919983744621277,7.829417314529419,7.599364690780639,7.447346198558807
1997-09-12,65.74430434881646,A,8.352498054504395,8.314888191223144,8.14877700805664,7.963862013816834,7.845332012176514,7.613769369125366,7.454971013069152
1997-09-15,65.81848599059991,A,8.587556838989258,8.390107727050781,8.213026905059815,8.017926025390626,7.864405727386474,7.631434140205383,7.462429482936859
1997-09-16,65.78405495655632,A,8.274140357971191,8.386973190307618,8.241234016418456,8.046916580200195,7.877211112976074,7.645358395576477,7.4683208703994755
1997-09-17,65.68425206034958,A,8.101767539978027,8.336827087402344,8.250636959075928,8.06258749961853,7.890887212753296,7.656952619552612,7.472903163433075
1997-09-18,65.58170956010136,A,8.133108139038086,8.28981418609619,8.26787519454956,8.082959628105163,7.904264764785767,7.668860249519348,7.477045876979828
1997-09-19,65.46163482645629,A,8.039083480834961,8.227131271362305,8.271009731292725,8.095496344566346,7.913602752685547,7.678614974021912,7.481016602516174
1997-09-22,65.30036535824837,A,8.117437362670898,8.133107376098632,8.261607551574707,8.111950755119324,7.923582458496094,7.687637434005738,7.486124475002288
1997-09-23,65.24644285500962,A,8.14877700805664,8.108034706115722,8.24750394821167,8.126838088035583,7.933880577087402,7.69697329044342,7.49153811454773
1997-09-24,65.26286663732175,P,8.211459159851074,8.129973030090332,8.233400058746337,8.147210168838502,7.945123929977417,7.707542295455933,7.497563300132751
1997-09-25,65.25868728687892,P,8.211459159851074,8.14564323425293,8.21772871017456,8.162880849838256,7.955133438110352,7.7184144878387455,7.501948685646057
1997-09-26,65.28288025734896,P,8.195786476135254,8.176983833312988,8.202057552337646,8.175417280197143,7.963287363052368,7.728220438957214,7.506702926158905
1997-09-29,65.32051079134604,A,8.289813041687012,8.211458969116212,8.172283172607422,8.192655038833617,7.972704858779907,7.738966655731201,7.511927299499511
1997-09-30,65.34190713091498,A,8.274140357971191,8.236531639099121,8.172283172607422,8.206758594512939,7.980883693695068,7.750162472724915,7.51677517414093
1997-10-01,65.34859915442763,A,8.336824417114258,8.261604690551758,8.195788860321045,8.223212909698486,7.988465595245361,7.761047496795654,7.521936469078064
1997-10-02,65.37192481338717,A,8.352498054504395,8.289812469482422,8.217727851867675,8.242801523208618,7.995435581207276,7.771780800819397,7.52732518196106
1997-10-03,65.38525115941866,A,8.3054838180542,8.31175193786621,8.2443678855896,8.257688808441163,7.9999230766296385,7.781118659973145,7.5326279091835024
1997-10-06,65.3856893082294,A,8.3054838180542,8.314886093139648,8.26317253112793,8.262390041351319,8.008728780746459,7.791381821632386,7.5377815508842465
1997-10-07,65.39390379487858,A,8.383833885192871,8.336824798583985,8.286678218841553,8.267091083526612,8.020335187911988,7.802428483963013,7.542730660438537
1997-10-08,65.37393844293005,A,8.368172645568848,8.343094444274902,8.30234956741333,8.267874813079834,8.028544054031372,7.813626990318299,7.547601463794709
1997-10-09,65.35625232546293,A,8.368172645568848,8.346229362487794,8.318020915985107,8.267874813079834,8.037986602783203,7.82513391494751,7.553217635154724
1997-10-10,65.33564720349523,A,8.274140357971191,8.339960670471191,8.3258563041687,8.263956928253174,8.044623203277588,7.836008944511414,7.55910902261734
1997-10-13,65.29198916119358,A,8.211459159851074,8.321155738830566,8.318020915985107,8.245152044296265,8.048772411346436,7.846257162094116,7.563941626548767
1997-10-14,65.26817678039619,P,8.321152687072754,8.308619499206543,8.322722148895263,8.247502660751342,8.058199892044067,7.857602314949036,7.568875479698181
1997-10-15,65.2707990739629,P,8.352498054504395,8.305484580993653,8.324289512634277,8.26003918647766,8.066662120819093,7.869260921478271,7.574264192581177
1997-10-16,65.25527719036513,A,8.321152687072754,8.296080589294434,8.321154975891114,8.269441413879395,8.073870658874512,7.879372363090515,7.579347128868103
1997-10-17,65.18616795685341,P,7.960725784301758,8.233397674560546,8.28667917251587,8.265523529052734,8.075437660217284,7.884337315559387,7.583373284339904
1997-10-20,65.17469885991366,P,8.070422172546387,8.205190277099609,8.263173007965088,8.26317276954651,8.080452280044556,7.889782338142395,7.58794792175293
1997-10-21,65.13869074660559,P,8.14877700805664,8.170715141296387,8.239667320251465,8.26317276954651,8.089227886199952,7.895702476501465,7.59306342124939
1997-10-22,65.09792872542884,P,8.164446830749512,8.13310489654541,8.21929473876953,8.26082215309143,8.10082426071167,7.902396202087402,7.598257269859314
1997-10-23,65.05827737455837,P,8.086092948913574,8.086092948913574,8.191086769104004,8.254553842544556,8.113360776901246,7.907997932434082,7.603059349060058
1997-10-24,65.1130888965206,P,8.086092948913574,8.111166381835938,8.172282028198243,8.249069166183471,8.125583982467651,7.913291230201721,7.6078614282608035
1997-10-27,65.08304976183899,P,7.851030349731445,8.067288017272949,8.136239147186279,8.227130031585693,8.132479057312011,7.916850790977478,7.61163726568222
1997-10-28,65.06272714356342,P,8.00773811340332,8.039080238342285,8.104897689819335,8.213809919357299,8.138747234344482,7.921977429389954,7.61589848279953
1997-10-29,65.00851034524301,P,7.91371488571167,7.988933849334717,8.061019372940063,8.19265444278717,8.14125454902649,7.925855379104615,7.619838671684265
1997-10-30,64.93818623000787,P,7.757009506225586,7.923117160797119,8.004605054855347,8.16288001537323,8.141881427764893,7.927857842445373,7.622846245765686
1997-10-31,64.85769930251713,P,7.757009506225586,7.857300472259522,7.984233427047729,8.135456299781799,8.141254634857178,7.928935022354126,7.626599183082581
1997-11-03,64.84809615467144,P,7.757009506225586,7.838496303558349,7.952892160415649,8.108032584190369,8.140627841949463,7.929395279884338,7.631097474098206
1997-11-04,64.80518392021156,P,7.757009506225586,7.788350582122803,7.913715410232544,8.076691365242004,8.138747425079346,7.9317061758041385,7.63529762506485
1997-11-05,64.82802692017081,P,7.901658058166504,7.7859392166137695,7.8874365329742435,8.053365635871888,8.140700235366822,7.934538235664368,7.640221018791198
1997-11-06,64.88654798332891,P,7.885729789733887,7.811683273315429,7.867400217056274,8.02924349308014,8.14045392036438,7.93782790184021,7.644617557525635
1997-11-07,64.91293795723188,P,7.806074619293213,7.821496295928955,7.839398384094238,8.00584020614624,8.137674255371094,7.940321016311645,7.648764891624451
1997-11-10,64.909771251451,P,7.6945600509643555,7.809006404876709,7.82375135421753,7.979995250701904,8.13266429901123,7.940773701667785,7.651758377552032
1997-11-11,64.88983166349662,P,7.598974227905273,7.777399349212646,7.782874965667725,7.94388632774353,8.124802398681641,7.941041603088379,7.654273934364319
1997-11-12,64.82674811634,P,7.614906311035156,7.720048999786377,7.752994108200073,7.907006740570068,8.116945762634277,7.941468825340271,7.656272509098053
1997-11-13,64.76952467638013,P,7.630835056304932,7.669070053100586,7.740376663208008,7.872490859031677,8.110347948074342,7.941592655181885,7.658350727558136
1997-11-14,64.75936249493365,P,7.726423740386963,7.653139877319336,7.737318086624145,7.860775756835937,8.104721660614013,7.94205554485321,7.659997437000275
1997-11-17,64.81377250609648,P,7.965382099151611,7.707304286956787,7.758155345916748,7.8555237531661986,8.099800119400024,7.942748913764953,7.663293659687042
1997-11-18,64.9978308154988,A,8.379583358764648,7.8634261131286625,7.820412731170654,7.867064070701599,8.101595525741578,7.949743399620056,7.668357727527618
1997-11-19,65.16678586990638,A,8.3158540725708,8.003615665435792,7.861832332611084,7.874634432792663,8.100862646102906,7.95702588558197,7.673254745006561
1997-11-20,65.32696701769233,A,8.3158540725708,8.140619468688964,7.904844760894775,7.886122488975525,8.099816274642944,7.964616794586181,7.678454921245575
1997-11-21,65.45317436993555,A,8.3158540725708,8.258505535125732,7.955822706222534,7.897610545158386,8.099083395004273,7.972207703590393,7.683655097484588
1997-11-24,65.5313201285913,A,8.363649368286133,8.338158988952637,8.022731637954712,7.923241496086121,8.094605245590209,7.979505486488343,7.689094250202179
1997-11-25,65.45906820942672,A,8.220272064208984,8.306296730041504,8.084861421585083,7.933868193626404,8.093527879714966,7.98536949634552,7.693513357639313
1997-11-26,65.44179407334427,A,8.299928665161133,8.30311164855957,8.15336365699768,7.953178882598877,8.097491102218628,7.994189157485962,7.698027591705323
1997-11-27,65.42636685924224,A,8.299928665161133,8.299926567077637,8.2202730178833,7.980324840545654,8.10082751274109,8.002546138763428,7.703299715518951
1997-11-28,65.41864310488965,A,8.33178997039795,8.303113746643067,8.2808096408844,8.009063863754273,8.10668164253235,8.010142197608948,7.709337465763092
1997-12-01,65.38946539507639,A,8.3158540725708,8.2935546875,8.315856838226319,8.037006092071532,8.110649976730347,8.01711621761322,7.714992365837097
1997-12-02,65.4255202485021,A,8.427374839782715,8.334975242614746,8.320635986328124,8.07052435874939,8.116221933364868,8.025051255226135,7.720901720523834
1997-12-03,65.41310086134337,A,8.411441802978516,8.357277870178223,8.330194759368897,8.09601354598999,8.120221586227418,8.032672758102416,7.726428241729736
1997-12-04,65.40432382562348,A,8.459233283996582,8.389138793945312,8.344532680511474,8.124688720703125,8.125177068710327,8.04015525341034,7.732193720340729
1997-12-05,65.41403335373013,A,8.57075309753418,8.43693141937256,8.370022583007813,8.162922644615174,8.132676401138305,8.047981882095337,7.738516798019409
1997-12-08,65.42670229053005,A,8.49109935760498,8.471980476379395,8.382767581939698,8.202749609947205,8.136702127456665,8.054703493118286,7.744290041923523
1997-12-09,65.41449967077592,A,8.427374839782715,8.471980476379395,8.40347785949707,8.244169640541077,8.139766817092896,8.060325255393982,7.749896228313446
1997-12-10,65.41296858585468,A,8.443305015563965,8.478353118896484,8.417815494537354,8.285589575767517,8.14189642906189,8.065181012153625,7.755582065582275
1997-12-11,65.38330208758667,A,8.427374839782715,8.471981430053711,8.430560111999512,8.325416564941406,8.143393964767457,8.069414772987365,7.759066143035889
1997-12-12,65.30356989892677,A,8.379583358764648,8.433747482299804,8.435339450836182,8.35807454586029,8.144875955581664,8.072399516105651,7.76170494556427
