Date,GRADE,GPS,HAL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-04-11,61.34788212529921,P,3.863908529281616,3.857521677017212,3.8718914508819586,3.8694966316223143,3.799946093559265,3.6674964356422426,3.5316905069351194
1989-04-12,61.26546875225242,P,3.847942113876343,3.8447486400604247,3.8702948093414316,3.8655049920082094,3.800290098190308,3.67352534532547,3.5326015770435335
1989-04-13,61.13586881062,P,3.720208168029785,3.819201850891113,3.8559247732162483,3.855126655101776,3.798395986557007,3.678276915550232,3.532485647201538
1989-04-14,61.107660554231096,P,3.816007852554321,3.816008377075195,3.8527313470840454,3.8535299420356752,3.799051060676575,3.6828784227371214,3.533081716299057
1989-04-17,61.11614663656272,P,3.831975221633911,3.816008377075195,3.8447481393814087,3.855924928188324,3.8009752893447875,3.687323024272919,3.533757622241974
1989-04-18,61.15671515137234,P,3.895840883255005,3.822394847869873,3.8399582624435427,3.858319866657257,3.8022772693634033,3.6925645661354065,3.534985843896866
1989-04-19,61.216375827336755,P,3.895840883255005,3.8319746017456056,3.838361620903015,3.8599164843559266,3.804845585823059,3.697806107997894,3.5366023910045623
1989-04-20,61.417040372873764,A,3.879874706268311,3.8639079093933106,3.841554880142212,3.861513113975525,3.8089941549301147,3.703046283721924,3.5382944345474243
1989-04-21,61.598349965208605,A,4.007606029510498,3.902227544784546,3.8591179609298707,3.8694963097572326,3.815380735397339,3.709722080230713,3.5401591551303864
1989-04-24,61.754225370507534,A,4.007606029510498,3.9373537063598634,3.8766810417175295,3.876681184768677,3.821767315864563,3.7157646799087525,3.5417908799648283
1989-04-25,61.81202025869025,A,3.943739652633667,3.946933460235596,3.8846641540527345,3.878277802467346,3.8284595441818237,3.720693745613098,3.543491588830948
1989-04-26,61.84598360062022,A,3.943739652633667,3.956513214111328,3.894243907928467,3.882269358634949,3.8338854122161865,3.7246730160713195,3.545192297697067
1989-04-27,61.86769753607809,A,3.943739652633667,3.9692862033843994,3.916597056388855,3.886260914802551,3.838994665145874,3.729602081775665,3.547048338651657
1989-04-28,61.7970759189106,A,3.9916393756866455,3.9660928726196287,3.9341602087020875,3.8934457778930662,3.8444287395477295,3.7343769574165346,3.5493768632411955
1989-05-01,61.729447946627964,A,3.9916393756866455,3.9628995418548585,3.950126624107361,3.8974373817443846,3.849862813949585,3.7394684171676635,3.551550055742264
1989-05-02,61.75083534741666,A,4.007606029510498,3.9756728172302247,3.96130313873291,3.900630700588226,3.855932846069336,3.7448778676986696,3.5537254285812376
1989-05-03,61.70219816979787,A,3.895840883255005,3.966093063354492,3.96130313873291,3.899832379817963,3.8610339307785035,3.7499611258506773,3.555574960708618
1989-05-04,61.63588444689905,A,3.9118072986602783,3.9597065925598143,3.964496397972107,3.9030256390571596,3.8655045366287233,3.755204048156738,3.55742666721344
1989-05-05,61.53326515646757,A,3.895840883255005,3.9405468940734862,3.9533198833465577,3.906218922138214,3.870294508934021,3.7599707078933715,3.558887882232666
1989-05-08,61.342247137049405,P,3.7840754985809326,3.899034118652344,3.930966830253601,3.903823935985565,3.8728491735458372,3.7629865288734434,3.55963495016098
1989-05-09,61.10813027960781,P,3.736175775527954,3.844748067855835,3.91021044254303,3.897437298297882,3.875084490776062,3.7661565375328063,3.5602201783657073
1989-05-10,60.947167530282734,P,3.688277006149292,3.8032352924346924,3.8846641778945923,3.8894540429115296,3.8779584693908693,3.768214373588562,3.5607989060878755
1989-05-11,60.792604629328785,P,3.704243659973145,3.7617225646972656,3.86071457862854,3.8886558175086976,3.8798745107650756,3.770431876182556,3.5619234359264373
1989-05-12,60.74398448697041,P,3.8000431060791016,3.742563009262085,3.841554951667786,3.8878575801849364,3.882109832763672,3.77329078912735,3.563604635000229
1989-05-15,60.7950505012121,P,3.8000431060791016,3.7457565307617187,3.8223953247070312,3.886260974407196,3.8798745489120483,3.7761497020721437,3.5648198461532594
1989-05-16,60.84682114719134,P,3.7840754985809326,3.7553364753723146,3.8000422716140747,3.8806727051734926,3.8744459438323973,3.7790072345733643,3.565799893140793
1989-05-17,60.89516792575546,P,3.720208168029785,3.761722707748413,3.782479000091553,3.8718910694122313,3.8699753141403197,3.781384382247925,3.566615929603577
1989-05-18,60.87978216597915,P,3.688277006149292,3.7585293769836428,3.760125970840454,3.8623111844062805,3.8648660612106323,3.7826507544517516,3.5671946573257447
1989-05-19,60.83205561397053,P,3.752142906188965,3.748949337005615,3.74575617313385,3.849538028240204,3.8623114252090454,3.7847140574455262,3.568092714548111
1989-05-22,60.80630424872663,P,3.752142906188965,3.739369297027588,3.7425629138946532,3.836764872074127,3.8587987852096557,3.7867773604393005,3.5693790876865386
1989-05-23,60.823620719478356,P,3.736175775527954,3.7297893524169923,3.7425629138946532,3.8263866782188414,3.8552861547470094,3.789314184188843,3.5707409501075746
1989-05-24,60.96642951949017,P,3.863908529281616,3.7585294246673584,3.760126066207886,3.822395122051239,3.854008827209473,3.7921785736083984,3.5725084841251373
1989-05-25,61.167998530620174,A,3.880008220672608,3.7968756675720217,3.777702522277832,3.819208550453186,3.853053493499756,3.7953622579574584,3.5743565165996554
1989-05-26,61.33535707115201,A,3.912208318710327,3.828888750076294,3.7889190435409548,3.8152369976043703,3.8543388175964357,3.7982347631454467,3.5762878859043123
1989-05-29,61.49416482295509,A,3.912208318710327,3.8609018325805664,3.8001355648040773,3.8112654447555543,3.8569014739990233,3.801107268333435,3.5787628996372223
1989-05-30,61.59539161744261,A,3.863908052444458,3.886448287963867,3.8081188201904297,3.804080545902252,3.8572207927703857,3.803496770858765,3.580996412038803
1989-05-31,61.585366406239665,A,3.89610767364502,3.8928881168365477,3.825708770751953,3.8040938854217528,3.857864775657654,3.805575077533722,3.5832355976104737
1989-06-01,61.587509030399076,A,3.9283063411712646,3.902547740936279,3.84971170425415,3.8049188375473024,3.859472060203552,3.8079753708839417,3.585946435928345
1989-06-02,61.583460748490516,A,3.9283063411712646,3.9057673454284667,3.8673280477523804,3.8065421104431154,3.8610793447494505,3.8102173900604246,3.58873565196991
1989-06-05,61.58848508177325,A,3.944407224655152,3.9122071266174316,3.886554479598999,3.8145586967468263,3.8626893186569213,3.812620418071747,3.5913702285289766
1989-06-06,61.68414651052871,A,3.976602792739868,3.9347460746765135,3.9105971813201905,3.826580047607422,3.863985228538513,3.815187089443207,3.5946360778808595
1989-06-07,61.79034612814615,A,4.041003704071045,3.963725280761719,3.9283066987991333,3.8442163825035096,3.8675271320343017,3.817131395339966,3.5981455457210543
1989-06-08,61.747779807769696,A,3.912208318710327,3.9605056762695314,3.931526708602905,3.8546146154403687,3.868493127822876,3.81842093706131,3.601011036634445
1989-06-09,61.695443497882756,A,3.89610767364502,3.954065942764282,3.9299166440963744,3.8594178438186644,3.8694564390182493,3.8198660802841187,3.60371764421463
1989-06-12,61.5773970762483,A,3.8478071689605713,3.934745931625366,3.923476529121399,3.861806046962738,3.8681764364242555,3.821936285495758,3.606182749271393
1989-06-13,61.43681256655174,A,3.880008220672608,3.915427017211914,3.9250865459442137,3.8666026830673217,3.8669018077850343,3.824011905193329,3.6090440130233765
1989-06-14,61.289811710731236,P,3.912208318710327,3.8896679401397707,3.926696610450745,3.8762026906013487,3.866909828186035,3.826884410381317,3.611831123828888
1989-06-15,61.30385789494975,P,3.912208318710327,3.8896679401397707,3.925086808204651,3.8873992562294006,3.868195152282715,3.829598627090454,3.6150885391235352
1989-06-16,61.372545628679575,P,3.944407224655152,3.899327850341797,3.9266968965530396,3.897012472152711,3.87044379234314,3.8324765133857728,3.61866370677948
1989-06-19,61.43642382207341,P,3.880008220672608,3.905768060684204,3.920256996154785,3.9034057378768927,3.8714044523239135,3.8343938255310057,3.6217601215839386
1989-06-20,61.437067394190684,P,3.863908052444458,3.9025480270385744,3.908987522125244,3.909792351722718,3.8714044427871706,3.8356752681732176,3.6245408844947815
1989-06-21,61.36214532606686,P,3.8478071689605713,3.889667797088623,3.8896678686141968,3.908987283706666,3.871401743888855,3.8358459210395814,3.6268492197990416
1989-06-22,61.296863683545006,P,3.863908052444458,3.880007743835449,3.88483784198761,3.908182275295258,3.8742757415771485,3.8363358640670775,3.6295515954494477
1989-06-23,61.23928751201035,P,3.9283063411712646,3.876787567138672,3.8880577087402344,3.908987176418305,3.876521711349487,3.837786386013031,3.6323408114910127
1989-06-26,61.289264243633205,P,3.960506439208984,3.8928872108459474,3.8993276357650757,3.911402082443238,3.8790923357009888,3.840033812522888,3.635604566335678
1989-06-27,61.53515736712654,A,4.169802665710449,3.9540661334991456,3.9283070802688598,3.926696813106537,3.8845715713500977,3.8434244203567505,3.6395228791236875
1989-06-28,62.01904691364575,A,4.379092693328857,4.060323238372803,3.974995517730713,3.9508460640907286,3.8942366075515746,3.8495410966873167,3.6448011779785157
1989-06-29,62.354903155528405,A,4.266397953033447,4.140821218490601,4.010414481163025,3.967750644683838,3.9019670724868774,3.855480613708496,3.6495160031318665
1989-06-30,62.619868264128236,A,4.266397953033447,4.208439540863037,4.042613554000854,3.984655225276947,3.9071429109573366,3.8612618231773377,3.6542308282852174
1989-07-03,62.83792859270579,A,4.282495975494385,4.272837448120117,4.082862329483032,4.0015596628189085,3.912640709877014,3.8672040128707885,3.658869377374649
1989-07-04,62.85410533907685,A,4.282495975494385,4.295376110076904,4.124721121788025,4.016854321956634,3.9194158363342284,3.873937690258026,3.6638214659690855
1989-07-05,62.65357260268303,A,4.314697742462158,4.282497119903565,4.171410179138183,4.03053902387619,3.9268349981307984,3.8803602051734924,3.668934563398361
1989-07-06,62.60736071048026,A,4.330796718597412,4.295376873016357,4.218099045753479,4.051468443870545,3.934576139450073,3.8867854022979738,3.6744416785240173
1989-07-07,62.598929232647855,A,4.346896648406982,4.311476612091065,4.259958076477051,4.074007892608643,3.94168128490448,3.893055012226105,3.680342823266983
1989-07-10,62.692398609260245,A,4.491791725158691,4.353335762023926,4.313086605072021,4.106207120418548,3.951684331893921,3.9007735729217528,3.6868900525569916
1989-07-11,62.796245757325885,A,4.507892608642578,4.3984150886535645,4.346895599365235,4.1376013398170475,3.9616900634765626,3.908811454772949,3.6935177862644197
1989-07-12,62.85988803807848,A,4.459594249725342,4.427394390106201,4.3549457550048825,4.164970636367798,3.972965130805969,3.9169995307922365,3.699747277498245
1989-07-13,62.89101799657561,A,4.475693225860596,4.456373691558838,4.3758752822875975,4.193144881725312,3.9842428493499757,3.9248736929893493,3.7062140142917634
1989-07-14,62.92742469182821,A,4.491791725158691,4.48535270690918,4.398414659500122,4.220514106750488,3.996161866188049,3.9332281875610353,3.712526104450226
1989-07-17,62.83454763178326,A,4.507892608642578,4.488572883605957,4.420954322814941,4.251908326148987,4.010638208389282,3.94174369096756,3.7186051762104033
1989-07-18,62.79772605173827,A,4.523992538452148,4.491792869567871,4.445103979110717,4.284912550449372,4.026394543647766,3.950739517211914,3.72523503780365
1989-07-19,62.82035659356748,A,4.475693225860596,4.495012664794922,4.461203527450562,4.316306853294373,4.042142868041992,3.9600506687164305,3.7316234028339386
1989-07-20,62.802537381859544,A,4.475693225860596,4.495012664794922,4.47569317817688,4.346896111965179,4.057571859359741,3.9687231850624083,3.7382469272613523
1989-07-21,62.787516219714774,A,4.523992538452148,4.501452827453614,4.493402767181396,4.3766804218292235,4.072050848007202,3.977080340385437,3.745033551454544
1989-07-24,62.7560673804905,A,4.556190013885498,4.511112308502197,4.499842596054077,4.40646460056305,4.08717378616333,3.983524167537689,3.7515892457962035
1989-07-25,62.598833472431856,A,4.491791725158691,4.5046721458435055,4.498232507705689,4.422564053535462,4.101328110694885,3.9878870272636413,3.7574310398101805
1989-07-26,62.41168465513244,A,4.427394866943359,4.495012474060059,4.49501256942749,4.424979162216187,4.115471844673157,3.9927235794067384,3.7624021804332735
1989-07-27,62.261432526016556,A,4.443493843078613,4.488572597503662,4.491792631149292,4.433833956718445,4.130576181411743,3.9977211213111876,3.767218656539917
1989-07-28,62.06925789024666,P,4.427394866943359,4.469253063201904,4.485352945327759,4.44188380241394,4.144081220626831,4.003196322917939,3.7717978620529173
1989-07-31,61.967137282370395,P,4.507892608642578,4.45959358215332,4.485352945327759,4.4531536340713505,4.159196214675903,4.0089974999427795,3.777485009431839
1989-08-01,62.07938368297676,P,4.6205902099609375,4.485353279113769,4.495012712478638,4.470058345794678,4.176884503364563,4.0160853290557865,3.7838924098014832
1989-08-02,62.34833591360771,A,4.7332868576049805,4.546531677246094,4.520772075653076,4.490987801551819,4.1942720699310305,4.024140448570251,3.7910984528064726
1989-08-03,62.57783870384595,A,4.717187881469727,4.601270484924316,4.54492154121399,4.510307359695434,4.211015663146973,4.032034578323365,3.798694291114807
1989-08-04,62.82092418476108,A,4.701086044311523,4.656008720397949,4.562630891799927,4.528016829490662,4.226793217658996,4.040566017627716,3.806052852869034
1989-08-07,63.01633477017864,A,4.7654876708984375,4.707527732849121,4.583560657501221,4.541701626777649,4.243858804702759,4.050380139350891,3.813733422756195
1989-08-08,63.090940185574624,A,4.781585693359375,4.739726829528808,4.612540054321289,4.555386281013488,4.262212357521057,4.059716575145721,3.821416095495224
1989-08-09,63.05208188180318,A,4.797684669494629,4.752606391906738,4.649569034576416,4.5722908020019535,4.28024389743805,4.069054336547851,3.8288657414913176
1989-08-10,62.950040216184675,A,4.717187881469727,4.752606391906738,4.676938438415528,4.5843655347824095,4.296021528244019,4.077746794223786,3.835285847187042
1989-08-11,62.90664270085538,A,4.749387264251709,4.762266635894775,4.709137678146362,4.59724531173706,4.312443146705627,4.086761245727539,3.8423372328281404
1989-08-14,62.78603249886694,A,4.717187881469727,4.752606678009033,4.730067205429077,4.607710075378418,4.3278987598419185,4.095294039249421,3.849149241447449
1989-08-15,62.66413731208368,A,4.749387264251709,4.7461669921875,4.742946910858154,4.618979811668396,4.343354449272156,4.1036698389053345,3.856043862104416
1989-08-16,62.5833040581956,A,4.813787937164307,4.749387645721436,4.750997018814087,4.635884547233582,4.358810133934021,4.113168632984161,3.863495637178421
1989-08-17,62.56495269071607,A,4.749387264251709,4.755827522277832,4.754216957092285,4.649569249153137,4.375553712844849,4.122023420333862,3.870625408887863
1989-08-18,62.461956606342504,A,4.701086044311523,4.746167278289795,4.754216957092285,4.658423924446106,4.391653280258179,4.130554859638214,3.8777488243579863
1989-08-21,62.36052965859013,A,4.63668966293335,4.73006763458252,4.741337156295776,4.662448906898499,4.407430930137634,4.137803683280945,3.8843151080608367
1989-08-22,62.294895434472814,P,4.684988498687744,4.717187881469727,4.731677436828614,4.672108745574951,4.423530535697937,4.1452161717414855,3.890809350013733
1989-08-23,62.38216801615405,P,4.910383224487305,4.736506938934326,4.742947292327881,4.696258163452148,4.443494033813477,4.155201930999755,3.899371165037155
1989-08-24,62.69470275153981,A,5.119675159454346,4.8105645179748535,4.783196020126343,4.730067229270935,4.467643370628357,4.167919261455536,3.9089794397354125
1989-08-25,63.06827461519927,A,5.135777473449707,4.897502803802491,4.821835041046143,4.765486359596252,4.491470775604248,4.180957283973694,3.9182763123512268
1989-08-28,63.57069409877091,A,5.18438196182251,5.007041263580322,4.8685544490814205,4.799310827255249,4.517558250427246,4.19448135137558,3.928129742145538
1989-08-29,63.952917777231114,A,5.119578361511231,5.09395923614502,4.905573558807373,4.824260234832764,4.542671656608581,4.207038049697876,3.937267242670059
1989-08-30,64.05267034172446,A,5.103375911712647,5.132557773590088,4.934532356262207,4.842764687538147,4.567783031463623,4.219592387676239,3.9465588665008546
1989-08-31,63.8941162473233,A,5.087172031402588,5.126057147979736,4.968310832977295,4.86126389503479,4.592248311042786,4.233262026309967,3.9557694709300995
1989-09-01,63.720345182070524,A,5.103375911712647,5.119576835632325,5.008539819717408,4.881378388404846,4.615749702453614,4.24613570690155,3.964507064819336
1989-09-04,63.46651661955962,A,5.103375911712647,5.103375625610353,5.055208444595337,4.8982728004455565,4.638607091903687,4.258849713802338,3.9730863690376284
1989-09-05,63.342386488585625,A,5.168179988861084,5.113095951080323,5.103527593612671,4.917602515220642,4.658574638366699,4.2715731048583985,3.9820688354969023
1989-09-06,63.15814116894961,A,5.054771423339844,5.103375053405761,5.117966413497925,4.9304568529129025,4.672088212966919,4.283162410259247,3.9904842591285705
1989-09-07,63.03691528223593,A,5.087172031402588,5.103375053405761,5.114716100692749,4.948956060409546,4.688503694534302,4.295235383510589,3.9991408336162566
1989-09-08,62.896297956848564,A,5.087172031402588,5.10013427734375,5.1098555564880375,4.96584529876709,4.704919176101685,4.306031043529511,4.007876561880112
1989-09-11,62.73294750483694,A,5.054771423339844,5.090413379669189,5.0968945026397705,4.9827244758605955,4.720364685058594,4.316502697467804,4.016133688688278
1989-09-12,62.53894315718663,P,5.070972442626953,5.070971870422364,5.092033910751343,4.998803734779358,4.736134214401245,4.327775025367737,4.024234385490417
1989-09-13,62.42316576890652,P,4.957562446594238,5.051530075073242,5.077452564239502,5.005992460250854,4.748991508483886,4.337913253307343,4.0312931346893315
1989-09-14,62.19274014636007,P,4.827954292297363,4.999686527252197,5.05153079032898,5.009920811653137,4.758934659957886,4.346755399703979,4.038178740739823
1989-09-15,62.01596861878045,P,4.876557350158691,4.957563591003418,5.028848934173584,5.018694376945495,4.76952787399292,4.3556045794487,4.044990768432617
1989-09-18,61.93609760024898,P,4.941362857818604,4.93488187789917,5.012647628784181,5.033928036689758,4.7785192966461185,4.3651018142700195,4.052285115718842
1989-09-19,61.86637521602918,P,4.989968776702881,4.9186811447143555,4.9948265075683596,5.049177050590515,4.788160820007324,4.374925441741944,4.059901654720306
1989-09-20,61.94391243366465,P,5.022368907928467,4.9316424369812015,4.9915862560272215,5.054776334762574,4.7994163131713865,4.386190721988678,4.068075923919678
1989-09-21,62.06798668231866,P,4.957562446594238,4.957564067840576,4.978625297546387,5.046670699119568,4.80905369758606,4.396648273468018,4.075926160812378
1989-09-22,62.126596810049,A,4.941362857818604,4.970525169372559,4.964044380187988,5.036949968338012,4.818045120239258,4.407103493213653,4.083537100553513
1989-09-25,62.097417138126815,P,4.9251627922058105,4.96728515625,4.951083517074585,5.023989009857178,4.826390523910522,4.4185143661499025,4.090750447511673
1989-09-26,62.02354083885866,P,4.892760276794434,4.947843456268311,4.933262300491333,5.012648105621338,4.833765878677368,4.430080211162567,4.0981183743476866
1989-09-27,61.885750078145314,P,4.876557350158691,4.9186811447143555,4.9251617908477785,5.00130717754364,4.84178316116333,4.441963014602661,4.1050886940956115
1989-09-28,61.89938717117007,P,4.941362857818604,4.91544122695923,4.9365026473999025,4.994016718864441,4.85109655380249,4.454334206581116,4.112383041381836
1989-09-29,61.86987180887048,P,4.876557350158691,4.902480125427246,4.9365026473999025,4.982675790786743,4.858147850036621,4.465099349021911,4.119195069074631
1989-10-02,61.97923838570287,P,5.022368907928467,4.921921348571777,4.9446032524108885,4.9786254405975345,4.86747142791748,4.4773226070404055,4.126736154556275
1989-10-03,62.10398103524985,P,5.006167888641357,4.9446028709411625,4.946223163604737,4.970524835586548,4.8777589511871335,4.48954353094101,4.1342753827571865
1989-10-04,62.32837717300854,A,5.103375911712647,4.989966583251953,4.954323863983154,4.972955060005188,4.89127857208252,4.503375208377838,4.142379795312881
1989-10-05,62.40083040457515,A,5.054771423339844,5.012648296356201,4.964044761657715,4.97133502960205,4.903504123687744,4.517040152549743,4.149845453500748
1989-10-06,62.67450873615524,A,5.18438196182251,5.074213218688965,4.988346672058105,4.976195526123047,4.918643865585327,4.531362543106079,4.158038300275803
1989-10-09,62.905448985216545,A,5.313990116119385,5.132537460327148,5.0272294044494625,4.989156460762024,4.934765815734863,4.546981015205383,4.166879187822342
1989-10-10,63.126157266677914,A,5.281587600708008,5.187621402740478,5.06611213684082,4.999687218666077,4.947985763549805,4.562435133457184,4.175874658823013
1989-10-11,63.09832991047036,A,5.151974678039551,5.1973411560058596,5.093653869628906,5.0094078302383425,4.956359519958496,4.575315794944763,4.183747184276581
1989-10-12,63.10313635931896,A,5.103375911712647,5.20706205368042,5.1098551750183105,5.023178911209106,4.964083280563354,4.587549471855164,4.191455864906311
1989-10-13,62.44923060875729,A,4.503930568695068,5.0709717750549315,5.072592496871948,5.004547572135925,4.960140171051026,4.593466694355011,4.195850728750229
1989-10-16,61.99992985196698,A,4.9251627922058105,4.993206310272217,5.062871885299683,5.003737568855286,4.963333673477173,4.603596239089966,4.2023517537117
1989-10-17,61.582220575897075,P,4.9251627922058105,4.921921348571777,5.054771375656128,5.000497269630432,4.966205215454101,4.61420878648758,4.208852778673172
1989-10-18,61.31223207394536,P,4.9251627922058105,4.8765589714050295,5.0369500637054445,4.9956369638443,4.968754777908325,4.624499337673187,4.215037207603455
1989-10-19,61.18125552089155,P,5.022368907928467,4.860357570648193,5.0337098121643065,4.998877286911011,4.9748583984375,4.635439963340759,4.221707667112351
1989-10-20,61.638238128308984,P,4.9251627922058105,4.944604015350341,5.007787895202637,4.9980672836303714,4.978373908996582,4.645408527851105,4.227812958955765
1989-10-23,61.64687199842668,P,4.876557350158691,4.934882926940918,4.964044618606567,4.995637011528015,4.981561298370361,4.65473002910614,4.233675223588944
1989-10-24,61.58437732423135,P,4.795553684234619,4.9089611053466795,4.915441226959229,4.990776681900025,4.982484626770019,4.662919538021088,4.239053313732147
1989-10-25,61.44442405188159,P,4.698347091674805,4.863597965240478,4.870078468322754,4.98186616897583,4.98017580986023,4.669492971897125,4.243312183618546
1989-10-26,61.06042187746411,P,4.552534580230713,4.769631099700928,4.8149943351745605,4.9624247550964355,4.97623875617981,4.675896234512329,4.24715858578682
1989-10-27,60.79289046336624,P,4.568735122680664,4.698345565795899,4.82147479057312,4.947033643722534,4.973591737747192,4.682622509002686,4.251244294643402
1989-10-30,60.68637702999094,P,4.633541107177734,4.649742317199707,4.7923126220703125,4.927592253684997,4.97352876663208,4.690479848384857,4.2562080669403075
1989-10-31,60.77946213546479,P,4.779351711273193,4.646501922607422,4.77773151397705,4.91625144481659,4.975416030883789,4.699473283290863,4.261742594242096
1989-11-01,60.965654315399206,P,4.81175422668457,4.669183349609375,4.766390657424926,4.901670360565186,4.973443450927735,4.708468742370606,4.267676576375961
1989-11-02,61.257241771529834,P,4.779351711273193,4.714546775817871,4.7420889377594,4.887899374961853,4.966636981964111,4.717140176296234,4.273369401693344
1989-11-03,61.3829621563695,P,4.795553684234619,4.7599104881286625,4.729128026962281,4.868457961082458,4.95983250617981,4.725651640892028,4.279064077138901
1989-11-06,61.44338592372268,P,4.730746746063232,4.779351615905762,4.714546966552734,4.839295792579651,4.950759801864624,4.734159026145935,4.2842764258384705
1989-11-07,61.365291571095405,P,4.746948719024658,4.772871017456055,4.7096864700317385,4.812563848495484,4.943307209014892,4.742989432811737,4.289332350492478
1989-11-08,61.30327504158452,P,4.763149738311768,4.7631501197814945,4.716166734695435,4.793122601509094,4.936502685546875,4.752142858505249,4.293994389772415
1989-11-09,61.29394451298501,P,4.746948719024658,4.756669521331787,4.735608148574829,4.775301241874695,4.929698219299317,4.760973265171051,4.298654564619064
1989-11-10,61.38270351633937,P,4.795553684234619,4.756669521331787,4.758290004730225,4.789882397651672,4.923541774749756,4.769645738601684,4.303716062307358
1989-11-13,61.5590693863144,A,4.860358715057373,4.782591915130615,4.7809717655181885,4.7866421937942505,4.91868143081665,4.778644261360168,4.3093390369415285
1989-11-14,61.664023824687256,A,4.844158172607422,4.802033805847168,4.7874524116516115,4.782591962814331,4.912200994491577,4.785387816429139,4.314406118392944
1989-11-15,61.88433080076965,A,5.03856897354126,4.857117652893066,4.8101338863372805,4.788262271881104,4.911876945495606,4.791982579231262,4.32076183795929
1989-11-16,62.09643542584979,A,5.054771423339844,4.918682193756103,4.837675857543945,4.789882397651672,4.911228933334351,4.799866313934326,4.327673463821411
1989-11-17,62.25254209796359,A,5.119578361511231,4.983487129211426,4.8700783252716064,4.7996031761169435,4.911877059936524,4.808398118019104,4.3348299705982205
1989-11-20,62.418431289543584,A,5.135776519775391,5.038570690155029,4.910581302642822,4.812564134597778,4.9134971618652346,4.816930923461914,4.342067468166351
1989-11-21,62.659959556565646,A,5.119578361511231,5.0936547279357915,4.9478442668914795,4.8287653684616085,4.91446928024292,4.825301747322083,4.349619718790055
1989-11-22,62.71058430837377,A,5.119578361511231,5.109856605529786,4.983487129211426,4.84982693195343,4.9177095985412596,4.833350553512573,4.356855379343033
1989-11-23,62.76575718294083,A,5.119578361511231,5.122817993164063,5.020750093460084,4.878179121017456,4.923542079925537,4.841238369941712,4.364011886119843
1989-11-24,62.77542501814566,A,5.168179988861084,5.132538318634033,5.05801272392273,4.908151364326477,4.929374532699585,4.849451203346252,4.3712531077861785
1989-11-27,62.79453758976811,A,5.249697685241699,5.155322551727295,5.0969466209411625,4.9389591932296755,4.935541229248047,4.857030262947083,4.378901917934417
1989-11-28,62.79606979710405,A,5.249697685241699,5.181346416473389,5.1375005722045906,4.962476491928101,4.9407358074188235,4.864448313713074,4.386629884243011
1989-11-29,62.7185839718797,A,5.151878833770752,5.187806510925293,5.14883155822754,4.97948272228241,4.943326005935669,4.871371159553528,4.3941853451728825
1989-11-30,62.697652042358065,A,5.249697685241699,5.213830375671387,5.168324184417726,5.003000020980835,4.949168710708618,4.879111204147339,4.401992448568344
1989-12-01,62.70250561628851,A,5.314908027648926,5.243175983428955,5.187857151031495,5.02896773815155,4.9566396141052245,4.887342367172241,4.410285277366638
1989-12-04,62.71882930376501,A,5.380123615264893,5.269261169433594,5.212291860580445,5.061436581611633,4.965738830566406,4.896064677238464,4.418904184103012
1989-12-05,62.79680276926931,A,5.429035663604736,5.305128765106201,5.2432375907897955,5.095540928840637,4.976464338302613,4.905115108489991,4.427927312850952
1989-12-06,63.02840293282237,A,5.429035663604736,5.360560131072998,5.274183320999145,5.128835225105286,4.987513904571533,4.914648532867432,4.437349600791931
1989-12-07,63.07263898662547,A,5.347519397735596,5.380124473571778,5.296977424621582,5.158863759040832,4.995637035369873,4.923366794586181,4.446044989824295
1989-12-08,63.07918570603436,A,5.380123615264893,5.39316759109497,5.318171787261963,5.1880922555923465,5.005708360671997,4.931928105354309,4.454504222869873
1989-12-11,63.015343083163565,A,5.429035663604736,5.40295000076294,5.336105585098267,5.2165261030197145,5.013841695785523,4.940656561851501,4.462090364694595
1989-12-12,63.08022165316547,A,5.657279968261719,5.448598861694336,5.376863813400268,5.257182192802429,5.02686393737793,4.952311444282532,4.470099235773087
1989-12-13,63.120459706675554,A,5.673583507537842,5.497508430480957,5.429034280776977,5.288932919502258,5.038268089294434,4.964773330688477,4.478748455047607
1989-12-14,63.26877868908485,A,5.673583507537842,5.562721252441406,5.471422863006592,5.319873523712158,5.050644330978393,4.977074227333069,4.487397674322128
1989-12-15,63.30762247787502,A,5.575767993927002,5.601850128173828,5.497508859634399,5.342683005332947,5.058472051620483,4.988557958602906,4.495877140760422
1989-12-18,63.18072872438827,A,5.39642858505249,5.595328712463379,5.499139356613159,5.355715608596801,5.0601208209991455,4.997443318367004,4.503220409154892
1989-12-19,62.73788781266057,A,5.314908027648926,5.52685432434082,5.4877265930175785,5.3654820919036865,5.060787229537964,5.0043864965438845,4.5102359127998355
1989-12-20,62.40566157318673,A,5.461644172668457,5.484466457366944,5.4909874439239506,5.3825853824615475,5.066980619430542,5.011670069694519,4.517905259132386
1989-12-21,62.09020039444744,A,5.461644172668457,5.442078590393066,5.502399921417236,5.399688673019409,5.074145984649658,5.019114632606506,4.525574605464936
1989-12-22,62.026960307046664,A,5.526854991912842,5.4322959899902346,5.517073059082032,5.417622423171997,5.094604473114014,5.0273723220825195,4.533969169855117
1989-12-25,62.15011362418483,A,5.526854991912842,5.458381271362304,5.526854991912842,5.431480288505554,5.106638317108154,5.034985995292663,4.542683067321778
1989-12-26,62.36007706103686,A,5.49425220489502,5.494250106811523,5.510552215576172,5.44370801448822,5.118020105361938,5.04211266040802,4.550914617776871
