Date,GRADE,GPS,DGX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-12-17,,,2.550261974334717,,,,,,
1996-12-18,,,2.595803022384644,,,,,,
1996-12-19,,,2.6641125679016118,,,,,,
1996-12-20,,,2.709653615951538,,,,,,
1996-12-23,,,2.7779641151428223,2.6595590591430662,,,,,
1996-12-24,,,2.846276044845581,2.7187618732452394,,,,,
1996-12-25,,,2.846276044845581,2.768856477737427,,,,,
1996-12-26,,,2.7779641151428223,2.791626787185669,,,,,
1996-12-27,,,2.7779641151428223,2.805288887023926,,,,,
1996-12-30,,,2.7551939487457275,2.800734853744507,2.730146956443787,,,,
1996-12-31,,,2.7551939487457275,2.782518434524536,2.7506401538848877,,,,
1997-01-01,,,2.7551939487457275,2.7643020153045654,2.766579246520996,,,,
1997-01-02,,,2.6641125679016118,2.7415317058563238,2.766579246520996,,,,
1997-01-03,,,2.732424259185791,2.732423734664917,2.7688563108444213,,,,
1997-01-06,,,2.7551939487457275,2.732423734664917,2.766579294204712,,,,
1997-01-07,,,2.914586305618286,2.764302206039429,2.7734103202819824,,,,
1997-01-08,,,2.9373555183410645,2.800734519958496,2.7825182676315308,,,,
1997-01-09,,,2.960125207901001,2.859937047958374,2.8007343769073487,,,,
1997-01-10,,,2.9828968048095703,2.91003155708313,2.8212276458740235,,,,
1997-01-13,,,2.960125207901001,2.9510178089141847,2.841720771789551,2.785933864116669,,,
1997-01-14,,,3.233368158340454,3.0147741794586183,2.8895381927490233,2.8200891733169557,,,
1997-01-15,,,2.9828968048095703,3.023882436752319,2.9123084783554076,2.839443862438202,,,
1997-01-16,,,2.914586305618286,3.0147746562957765,2.9373558521270753,2.8519675493240357,,,
1997-01-17,,,2.9373555183410645,3.005666399002075,2.9578489780426027,2.863352644443512,,,
1997-01-20,,,2.891815423965454,2.9920044422149656,2.971511125564575,2.8690452098846437,,,
1997-01-21,,,2.914586305618286,2.928248071670532,2.971511125564575,2.872460722923279,,,
1997-01-22,,,2.914586305618286,2.9145859718322753,2.9692342042922975,2.875876235961914,,,
1997-01-23,,,2.9828968048095703,2.928248071670532,2.9715113639831543,2.8861228704452513,,,
1997-01-24,,,2.9373555183410645,2.928248071670532,2.9669572353363036,2.8940924406051636,,,
1997-01-27,,,2.9373555183410645,2.9373560905456544,2.9646802663803102,2.9032005190849306,,,
1997-01-28,,,2.914586305618286,2.9373560905456544,2.9328020811080933,2.9111701369285585,,,
1997-01-29,,,2.914586305618286,2.9373560905456544,2.925971031188965,2.9191397547721865,,,
1997-01-30,,,2.914586305618286,2.9236939907073975,2.925971031188965,2.93166344165802,,,
1997-01-31,,,2.8690450191497803,2.9100318908691407,2.9191399812698364,2.9384944796562196,,,
1997-02-03,,,2.960125207901001,2.914585828781128,2.925970959663391,2.948741042613983,,,
1997-02-04,,,3.005666732788086,2.932801914215088,2.935079002380371,2.9532950639724733,,,
1997-02-05,,,3.028436183929444,2.9555718898773193,2.9464639902114866,2.9578490972518923,,,
1997-02-06,,,3.005666732788086,2.9737879753112795,2.9487409830093383,2.9601261734962465,,,
1997-02-07,,,3.051206111907959,3.010220193862915,2.960126042366028,2.963541638851166,,,
1997-02-10,,,3.005666732788086,3.019328498840332,2.96695716381073,2.96581871509552,,,
1997-02-11,,,3.005666732788086,3.019328498840332,2.97606520652771,2.9544336438179015,,,
1997-02-12,,,2.9828968048095703,3.0102206230163575,2.982896256446838,2.9544336438179015,,,
1997-02-13,,,3.0739760398864746,3.0238824844360352,2.998835229873657,2.962403130531311,,,
1997-02-14,,,3.005666732788086,3.0147746086120604,3.012497401237488,2.965818691253662,,,
1997-02-17,,,3.005666732788086,3.0147746086120604,3.0170515537261964,2.971511256694794,,,
1997-02-18,,,3.005666732788086,3.0147746086120604,3.0170515537261964,2.9760652780532837,,,
1997-02-19,,,3.028436183929444,3.0238824844360352,3.017051553726197,2.9817577719688417,,,
1997-02-20,,,3.0739760398864746,3.0238824844360352,3.0238824844360352,2.9863117337226868,,,
1997-02-21,,,3.0967471599578857,3.042098569869995,3.0284365892410277,2.9942813158035277,,,
1997-02-24,,,3.2105982303619385,3.0830848693847654,3.048929738998413,3.0079434514045715,2.910486979484558,,
1997-02-25,,,3.233368158340454,3.1286251544952393,3.07169988155365,3.02388254404068,2.9241491031646727,,
1997-02-26,,,3.1650569438934326,3.1559493064880373,3.089915895462036,3.0364060759544373,2.9355341815948486,,
1997-02-27,,,3.1195170879364014,3.1650575160980225,3.094470000267029,3.046652615070343,2.9446422719955443,,
1997-02-28,,,3.0739760398864746,3.16050329208374,3.1013009309768678,3.056899166107178,2.951928720474243,,
1997-03-03,,,3.0739760398864746,3.1331788539886474,3.1081318616867066,3.0625917077064515,2.9578489589691164,,
1997-03-04,,,3.0739760398864746,3.1013004302978517,3.1149627923965455,3.066007173061371,2.962402958869934,,
1997-03-05,,,3.028436183929444,3.0739762783050537,3.1149627923965455,3.066007173061371,2.966046161651611,,
1997-03-06,,,3.005666732788086,3.0512062072753907,3.1081318616867066,3.066007173061371,2.9706002140045165,,
1997-03-07,,,2.960125207901001,3.028436040878296,3.094469666481018,3.061453127861023,2.9742434358596803,,
1997-03-10,,,2.9828968048095703,3.010220193862915,3.071699523925781,3.0603146314620973,2.978797492980957,,
1997-03-11,,,2.9828968048095703,2.9920043468475344,3.046652388572693,3.059176135063171,2.983351550102234,,
1997-03-12,,,3.005666732788086,2.987450456619263,3.030713367462158,3.0603146314620973,2.988361005783081,,
1997-03-13,,,2.960125207901001,2.978342151641846,3.0147741794586183,3.0546220898628236,2.9942812585830687,,
1997-03-14,,,2.9828968048095703,2.9828964710235595,3.0056662559509277,3.0534835934638975,2.9992907094955443,,
1997-03-17,,,2.914586305618286,2.9692343711853026,2.989727282524109,3.0489295721054077,3.0024785566329957,,
1997-03-18,,,2.9373555183410645,2.9601261138916017,2.976065230369568,3.0455140113830566,3.002933940887451,,
1997-03-19,,,2.9828968048095703,2.9555721282958984,2.9715112924575804,3.043237042427063,3.003844766616821,,
1997-03-20,,,2.960125207901001,2.9555721282958984,2.966957139968872,3.0375445008277895,3.003844766616821,,
1997-03-21,,,2.914586305618286,2.9419100284576416,2.9624032497406008,3.0284364581108094,3.0024785566329957,,
1997-03-24,,,2.846276044845581,2.9282479763031004,2.9487411737442017,3.0102203488349915,3.0002015733718874,,
1997-03-25,,,2.7779641151428223,2.896369695663452,2.928247904777527,2.9874501466751098,2.9910934925079347,,
1997-03-26,,,2.7551939487457275,2.8508291244506836,2.903200626373291,2.9669569969177245,2.986539435386658,,
1997-03-27,,,2.7779641151428223,2.8143969058990477,2.884984517097473,2.9498793482780457,2.9838069915771483,,
1997-03-28,,,2.7779641151428223,2.787072467803955,2.8644912481307983,2.935078752040863,2.980619163513184,,
1997-03-31,,,2.709653615951538,2.7597479820251465,2.8439979791641234,2.916862630844116,2.976975927352905,,
1997-04-01,,,2.6868836879730225,2.7415318965911863,2.8189507961273192,2.8975080132484434,2.972421875,,
1997-04-02,,,2.6641125679016118,2.7233156204223636,2.7870723724365236,2.879291832447052,2.9674124002456663,,
1997-04-03,,,2.6868836879730225,2.7050995349884035,2.7597482204437256,2.8633526802062987,2.9614921379089356,,
1997-04-04,,,2.6868836879730225,2.6868834495544434,2.736977958679199,2.8496906042098997,2.956482701301575,,
1997-04-07,,,2.6641125679016118,2.677775239944458,2.718761610984802,2.833751392364502,2.9510178422927855,,
1997-04-08,,,2.709653615951538,2.682329225540161,2.7119305610656737,2.8200892329216005,2.9469191884994506,,
1997-04-09,,,2.7551939487457275,2.7005455017089846,2.7119305610656737,2.8075655937194823,2.9437313413619997,,
1997-04-10,,,2.800734758377075,2.723315715789795,2.714207625389099,2.799596071243286,2.9414543104171753,,
1997-04-11,,,2.6641125679016118,2.7187614917755125,2.702822470664978,2.7836568593978885,2.937355661392212,,
1997-04-14,,,2.6185736656188965,2.70965371131897,2.693714475631714,2.768856227397919,2.9305246305465698,,
1997-04-15,,,2.6641125679016118,2.7005455017089846,2.6914373636245728,2.7551940798759462,2.92369354724884,,
1997-04-16,,,2.732424259185791,2.695991563796997,2.6982685327529907,2.7426704525947576,2.9177733087539672,,
1997-04-17,,,2.891815423965454,2.7142076969146727,2.718761706352234,2.73925496339798,2.915496282577515,,
1997-04-18,,,2.914586305618286,2.764302444458008,2.7415319681167603,2.73925496339798,2.9127638864517214,,
1997-04-21,,,2.914586305618286,2.8235049724578856,2.766579341888428,2.7426704764366154,2.910942277908325,,
1997-04-22,,,2.914586305618286,2.873599720001221,2.7870726108551027,2.7495015859603886,2.9091206693649294,,
1997-04-23,,,2.914586305618286,2.91003212928772,2.8030118465423586,2.7574712038040166,2.9077544593811036,,
1997-04-24,,,2.914586305618286,2.914586305618286,2.8143970012664794,2.7643023133277898,2.9045666646957398,,
1997-04-25,,,2.914586305618286,2.914586305618286,2.839444375038147,2.771133422851563,2.9027450561523436,,
1997-04-28,,,2.914586305618286,2.914586305618286,2.869045639038086,2.7813800573349003,2.900923447608948,,
1997-04-29,,,3.051206111907959,2.9419102668762207,2.907754993438721,2.799596178531647,2.901834235191345,,
1997-04-30,,,3.2105982303619385,3.0011126518249513,2.9555723905563354,2.8269204616546633,2.9054774761199953,,
1997-05-01,,,3.187827587127685,3.055760908126831,2.9851736068725585,2.8519676566123966,2.907754507064819,,
1997-05-02,,,3.3472182750701904,3.1422873020172117,3.028436803817749,2.884984385967255,2.9127639293670655,,
1997-05-05,,,3.301678419113159,3.2197057247161864,3.0671460151672365,2.916862678527832,2.91458553314209,2.912536256313324,
1997-05-06,,,3.324449300765991,3.274354362487793,3.108132314682007,2.947602462768555,2.9164071559906004,2.9202781295776368,
1997-05-07,,,3.301678419113159,3.292570400238037,3.146841526031494,2.9749266862869264,2.919139585494995,2.927336883544922,
1997-05-08,,,3.256138563156128,3.3062325954437255,3.1809967517852784,2.997696876525879,2.9218720149993898,2.933257143497467,
1997-05-09,,,3.256138563156128,3.288016653060913,3.2151519775390627,3.0272981762886046,2.925515265464783,2.938721992969513,
1997-05-12,,,3.4610700607299805,3.3198949813842775,3.2698003530502318,3.069422996044159,2.9332571458816528,2.9455530524253843,
1997-05-13,,,3.438300132751465,3.3426651477813722,3.3085097551345823,3.108132374286652,2.9405436277389527,2.9514732933044434,
1997-05-14,,,3.301678419113159,3.3426651477813722,3.3176177740097046,3.13659508228302,2.9460084724426268,2.956027317047119,
1997-05-15,,,3.301678419113159,3.3517731189727784,3.329002857208252,3.1570882320404055,2.9519287061691286,2.9612644600868223,
1997-05-16,,,3.256138563156128,3.3517731189727784,3.319894886016846,3.1741658449172974,2.957848973274231,2.966046204566956,
1997-05-19,,,3.256138563156128,3.310786819458008,3.3153409004211425,3.1912434577941893,2.9633138084411623,2.9710556507110595,
1997-05-20,,,3.2105982303619385,3.2652464389801024,3.3039557933807373,3.206044054031372,2.9678678369522093,2.975609693527222,
1997-05-21,,,3.256138563156128,3.256138467788696,3.299401807785034,3.223121666908264,2.97287727355957,2.9806191396713255,
1997-05-22,,,3.55215072631836,3.3062329292297363,3.329003024101257,3.254999887943268,2.9847177839279175,2.9894995212554933,
1997-05-23,,,3.4155304431915283,3.3381113052368163,3.3449422121047974,3.28004709482193,2.9933704566955566,2.9963305830955504,
1997-05-26,,,3.4155304431915283,3.3699896812438963,3.3403882503509523,3.305094301700592,3.0033893394470215,3.0029339480400083,
1997-05-27,,,3.4155304431915283,3.4109761238098146,3.3381112813949585,3.3233105182647704,3.012952837944031,3.007943389415741,
1997-05-28,,,3.438300132751465,3.447408437728882,3.3517734527587892,3.334695613384247,3.022060904502869,3.012952835559845,
1997-05-29,,,3.4610700607299805,3.429192304611206,3.367712616920471,3.3483577370643616,3.032079801559448,3.0179622840881346,
1997-05-30,,,3.3699886798858643,3.4200839519500734,3.3790976285934446,3.3494962573051454,3.0411878490447997,3.0218332028388977,
1997-06-02,,,3.392761707305908,3.415530204772949,3.3927599430084228,3.3540504217147826,3.0521175622940064,3.0261595678329467,
1997-06-03,,,3.4155304431915283,3.415530204772949,3.413253164291382,3.3586044788360594,3.0648688888549804,3.0279811906814573,
1997-06-04,,,3.438300132751465,3.415530204772949,3.4314693212509155,3.3654355645179748,3.078531012535095,3.0325352239608763,
1997-06-05,,,3.4610700607299805,3.415530204772949,3.4223612546920776,3.3756821393966674,3.0921931314468383,3.0380000615119935,
1997-06-06,,,3.597691297531128,3.461070728302002,3.4405773401260378,3.3927597761154176,3.1085876750946047,3.044603419303894,
1997-06-09,,,3.643232822418213,3.5111649513244627,3.463347578048706,3.401867914199829,3.127259259223938,3.0521175932884215,
1997-06-10,,,3.643232822418213,3.5567054271698,3.4861178159713746,3.4121145486831663,3.146386241912842,3.059404058456421,
1997-06-11,,,3.529381036758423,3.5749216079711914,3.4952259063720703,3.4234996795654298,3.1636916112899782,3.065552005767822,
1997-06-12,,,3.643232822418213,3.6113541603088377,3.5134421825408935,3.4405773997306826,3.182818593978882,3.0721553659439085,
1997-06-13,,,3.620461463928223,3.6159081935882567,3.5384894609451294,3.458793544769287,3.2014901494979857,3.0789864253997803,
