Date,GRADE,GPS,GOOG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-01-13,53.44268977816376,A,11.584274291992188,11.618660163879394,11.305754375457763,10.946126127243042,10.459303493499755,9.166819005012512,7.897007465362549
2006-01-16,53.23903777005651,A,11.584274291992188,11.61543025970459,11.433436107635497,10.997867155075074,10.49469362258911,9.210994539260865,7.930924234390258
2006-01-17,53.02847357910364,A,11.605640411376951,11.602262115478515,11.512643814086914,11.04429121017456,10.533060245513916,9.25567690372467,7.96485714673996
2006-01-18,52.60341490925622,A,11.054068565368652,11.469487190246582,11.511824035644532,11.067372846603394,10.565737247467041,9.295159096717834,7.996160151958466
2006-01-19,52.18285162154704,A,10.84387493133545,11.334426498413086,11.475077438354493,11.072851419448853,10.58827226638794,9.332477235794068,8.026596050262452
2006-01-20,51.367850771050065,A,9.924834251403809,11.00253849029541,11.310599327087402,11.033756828308105,10.592774295806885,9.360058369636535,8.053238017559051
2006-01-23,50.83495506857788,P,10.621504783630373,10.809984588623047,11.212707424163819,11.029495763778687,10.607945022583008,9.39460620880127,8.083118607997895
2006-01-24,50.51859186486754,P,11.00735855102539,10.690328216552734,11.146295166015625,11.05234136581421,10.632904930114746,9.433345518112183,8.114378135204316
2006-01-25,50.38416013776031,P,10.758156776428224,10.631145858764649,11.050316524505615,11.060180187225342,10.650222339630126,9.467664785385132,8.143559324741364
2006-01-26,50.4083236018484,P,10.78971004486084,10.620312881469726,10.977369689941407,11.077721166610718,10.665537185668946,9.502170386314392,8.172138004302978
2006-01-27,50.958786793521064,P,10.770331382751465,10.789412307739259,10.895975399017335,11.100864887237549,10.682074451446534,9.535562915802002,8.199179985523223
2006-01-30,51.045699207108385,P,10.60461139678955,10.786033630371094,10.79800910949707,11.115722608566283,10.690750560760499,9.564652180671692,8.224434328079223
2006-01-31,50.934999012672556,A,10.74970817565918,10.734503555297852,10.712415885925292,11.112529850006103,10.698795547485352,9.594710402488708,8.251007964611054
2006-02-01,50.634765982575935,P,9.982476234436035,10.579367446899415,10.605256652832031,11.058540344238281,10.688320617675782,9.619252915382384,8.273617486953736
2006-02-02,50.22170488824713,P,9.839861869812012,10.389397811889648,10.504855346679687,10.98996639251709,10.674993400573731,9.642463688850404,8.295554931163787
2006-02-03,49.61681445882883,P,9.479848861694336,10.131301307678223,10.46035680770874,10.885478067398072,10.651603717803955,9.662675609588623,8.315623981952667
2006-02-06,49.186498118126195,P,9.5680513381958,9.923989295959473,10.355011463165283,10.78385944366455,10.632532215118408,9.682877597808838,8.33584956407547
2006-02-07,48.566519805444095,P,9.141202926635742,9.602288246154785,10.168395900726319,10.657345533370972,10.614832191467285,9.69778745174408,8.353456416130065
2006-02-08,48.320570723735734,P,9.170023918151855,9.43979778289795,10.009582614898681,10.529949569702149,10.59702781677246,9.711994180679321,8.370920407772065
2006-02-09,48.04150826865061,P,8.91386604309082,9.254598617553711,9.82199821472168,10.399683952331543,10.569538612365722,9.72377100944519,8.38729243516922
2006-02-10,47.92291187294424,P,9.009272575378418,9.160483360290527,9.645892333984374,10.270933866500854,10.542163677215576,9.735510568618775,8.404012298583984
2006-02-13,47.66300776474048,P,8.589133262634277,8.964699745178223,9.444344520568848,10.121176815032959,10.512274379730224,9.743317065238953,8.418879919052124
2006-02-14,47.643202709406324,P,8.530001640319824,8.84245948791504,9.222373867034912,9.967394876480103,10.48185338973999,9.750616717338563,8.433230757713318
2006-02-15,47.60252793815993,P,8.506647109985352,8.709784126281738,9.074790954589844,9.840023803710938,10.451124324798585,9.759655570983886,8.4470312666893
2006-02-16,47.94842510387975,P,9.104928970336914,8.747996711730957,9.001297664642333,9.75307650566101,10.42916576385498,9.773777828216552,8.464142451286316
2006-02-17,48.323416116123326,P,9.161825180053713,8.778507232666016,8.969495296478271,9.714926052093507,10.409065628051758,9.786769614219665,8.481473517417907
2006-02-20,48.84292819775309,P,9.161825180053713,8.893045616149902,8.928872680664062,9.641942071914674,10.387271041870116,9.799209823608399,8.498579733371734
2006-02-21,49.34783275379297,P,9.108159065246582,9.008677101135254,8.925568294525146,9.546982097625733,10.361978187561036,9.813021516799926,8.515159220695496
2006-02-22,49.7468510198434,P,9.080827713012695,9.123513221740723,8.916648674011231,9.463115644454955,10.335408267974854,9.826631951332093,8.530852959156036
2006-02-23,49.91240231454418,P,9.393386840820312,9.181204795837402,8.964600753784179,9.39329948425293,10.313305625915527,9.84286111831665,8.548107008934021
2006-02-24,49.940358369604745,A,9.376738548278809,9.224187469482422,9.00134735107422,9.323619842529297,10.287093467712403,9.858864178657532,8.564975943565369
2006-02-27,50.162165145220825,A,9.699236869812012,9.331669807434082,9.112357711791992,9.27835111618042,10.270089130401612,9.878673605918884,8.581738049983977
2006-02-28,50.09783488896557,A,9.009521484375,9.311942291259765,9.16030969619751,9.191341781616211,10.236736373901367,9.892716355323792,8.594983253479004
2006-03-01,50.11994304006489,A,9.063685417175291,9.308513832092284,9.216013526916504,9.145402240753175,10.206161365509033,9.908575320243836,8.607901737689971
2006-03-02,50.10205523467196,A,9.353137016296388,9.3004638671875,9.24083433151245,9.121065998077393,10.178538036346435,9.928205852508546,8.62246749162674
2006-03-03,50.153913444814805,A,9.396120071411133,9.304340171813966,9.264263820648193,9.116879558563232,10.152325916290284,9.948589215278625,8.636403410434722
2006-03-06,49.85982940140162,P,9.145675659179688,9.1936279296875,9.262648868560792,9.095760774612426,10.121104907989501,9.964266810417175,8.649087107181549
2006-03-07,49.9385704358376,P,9.054987907409668,9.202721214294433,9.2573317527771,9.091450023651124,10.091195735931397,9.979464869499207,8.65991730928421
2006-03-08,49.79971911961662,P,8.792370796203613,9.148458290100098,9.228486061096191,9.072567367553711,10.055015544891358,9.990690126419068,8.668101460933686
2006-03-09,49.482611013025384,P,8.522050857543945,8.98224105834961,9.141352462768555,9.052976608276367,10.01667875289917,10.000578699111939,8.674946434497834
2006-03-10,49.036507597002604,P,8.385397911071777,8.780096626281738,9.04221839904785,9.021782875061035,9.978237571716308,9.999982395172118,8.682057247161865
2006-03-13,48.76051504114665,P,8.374465942382812,8.625854682922363,8.909741306304932,9.011049509048462,9.939577751159668,9.99710277557373,8.687786643505097
2006-03-14,48.60290375461301,P,8.7247896194458,8.55981502532959,8.881268119812011,9.02078890800476,9.897802276611328,9.998158712387085,8.694996843338012
2006-03-15,48.52878609487561,P,8.559319496154785,8.513204765319824,8.830831527709961,9.023422527313233,9.847743339538575,9.99544062614441,8.703064224720002
2006-03-16,48.50234977060868,B,8.416954040527344,8.492185401916505,8.737213230133056,8.989023780822754,9.791855602264404,9.99189019203186,8.709581236839295
2006-03-17,48.57010999393368,B,8.44229507446289,8.503564834594727,8.641830730438233,8.953047275543213,9.729309196472167,9.98732356071472,8.716698262691498
2006-03-20,48.726029169450406,B,8.65099811553955,8.558871269226074,8.592362976074218,8.927505922317504,9.670320682525634,9.98137303352356,8.724827744960784
2006-03-21,48.54950696163451,B,8.445525169372559,8.503018379211426,8.531416702270509,8.894374227523803,9.60580156326294,9.971568937301635,8.732476470470429
2006-03-22,48.47325771765179,B,8.45297908782959,8.481750297546387,8.497477531433105,8.862981796264648,9.540502281188965,9.961764841079711,8.740603473186493
2006-03-23,48.54143919089331,B,8.494471549987793,8.497253799438477,8.49471960067749,8.818036031723022,9.480008144378662,9.950817861557006,8.748609976768494
2006-03-24,48.85553861637569,B,9.088530540466309,8.62650089263916,8.565032863616944,8.803625631332398,9.430093269348145,9.944698381423951,8.759231486320495
2006-03-27,49.054480964588095,C,9.185179710388184,8.733337211608887,8.64610424041748,8.777922773361206,9.382111377716065,9.938402500152588,8.769541175365449
2006-03-28,49.4998159488077,C,9.371769905090332,8.918586158752442,8.710802268981933,8.796035194396973,9.337433967590332,9.935247106552124,8.780642199516297
2006-03-29,50.121100151724214,C,9.813526153564451,9.190695571899415,8.836222934722901,8.833527231216431,9.312623119354248,9.939180183410645,8.793770632743836
2006-03-30,50.61915952189903,C,9.65103530883789,9.422008323669434,8.959631061553955,8.848422145843506,9.288766326904296,9.938519296646119,8.806035676002502
2006-03-31,50.83796875584409,C,9.689794540405272,9.542261123657227,9.084381008148194,8.863105869293213,9.284065532684327,9.938419914245605,8.817557833194734
2006-04-03,51.0128783098526,C,9.682340621948242,9.641693305969238,9.187515258789062,8.889939117431641,9.265282249450683,9.936613636016846,8.82819176197052
2006-04-04,51.20819022480001,A,10.046080589294434,9.776555442810059,9.34757080078125,8.939493751525879,9.246056690216065,9.939480810165405,8.840905272960663
2006-04-05,51.184164308234465,A,10.136767387390137,9.841203689575195,9.515949630737305,9.006713581085204,9.233628902435303,9.941925621032714,8.855225048065186
2006-04-06,51.30272931995621,A,10.216025352478027,9.954201698303223,9.688105010986328,9.09141230583191,9.222155208587646,9.943846197128297,8.869763469696045
2006-04-07,51.35284375910171,A,10.091300010681152,10.0345027923584,9.788381958007813,9.176707410812378,9.208574581146241,9.945324516296386,8.884038524627686
2006-04-10,51.560508464729224,A,10.345222473144531,10.167079162597656,9.904386234283447,9.275245237350465,9.20338680267334,9.94706868171692,8.899583191871644
2006-04-11,51.450455019267906,A,10.17825984954834,10.193515014648437,9.985035228729249,9.34791874885559,9.191957836151124,9.945376691818238,8.913738989830017
2006-04-12,51.31044741568376,C,10.160618782043455,10.1982852935791,10.019744491577148,9.427983713150024,9.195520687103272,9.941920652389527,8.928327095508575
2006-04-13,51.05838406397499,C,9.99191665649414,10.153463554382324,10.053832626342773,9.506731843948364,9.198561782836913,9.936777591705322,8.941572294235229
2006-04-14,50.926806759064135,A,9.99191665649414,10.133586883544922,10.08404483795166,9.584212923049927,9.208803138732911,9.930203428268433,8.954731774330138
2006-04-17,50.70369511974598,A,10.10769748687744,10.086081886291504,10.12658052444458,9.657047891616822,9.219596061706543,9.926064138412476,8.968827939033508
2006-04-18,50.670947667161215,A,10.043597221374512,10.059149360656738,10.126332187652588,9.73695149421692,9.237643947601319,9.926238069534302,8.98279863834381
2006-04-19,50.70795860906431,A,10.199130058288574,10.066851615905762,10.132568454742431,9.824259042739868,9.258226070404053,9.927626943588256,8.996667463779449
2006-04-20,50.85457747057836,A,10.310935020446776,10.130655288696287,10.142059421539306,9.915082216262817,9.286167449951172,9.927853031158447,9.010843133926391
2006-04-21,51.17106968064659,A,10.860023498535156,10.304276657104491,10.218931770324707,10.00365686416626,9.323182468414307,9.932673072814941,9.027726979255677
2006-04-24,51.50320426304626,A,10.944499969482422,10.471637153625489,10.278859519958496,10.091622877120972,9.37028980255127,9.941282091140748,9.045238184928895
2006-04-25,51.69257631974971,A,10.61305809020996,10.585529327392578,10.322339344024659,10.153687286376954,9.411950931549072,9.946902160644532,9.059805176258088
2006-04-26,51.77083921626339,A,10.583491325378418,10.662401580810547,10.364626598358154,10.192185544967652,9.453487815856933,9.952306070327758,9.073963451385499
2006-04-27,51.707953064460874,A,10.43591022491455,10.687396621704101,10.409025955200196,10.231429290771484,9.480107440948487,9.954636602401733,9.087142820358276
2006-04-28,51.36549381476157,A,10.38398265838623,10.592188453674316,10.448232555389405,10.266138696670533,9.504550590515137,9.956808109283447,9.10149614572525
2006-05-01,50.78671263271755,A,9.91092014312744,10.38547248840332,10.428554821014403,10.277567672729493,9.519532489776612,9.953401765823365,9.114297850131988
2006-05-02,50.31684951532784,A,9.809054374694824,10.224671745300293,10.405100536346435,10.265716361999512,9.533550395965577,9.947764291763306,9.126560413837433
2006-05-03,49.88361386878029,P,9.793401718139648,10.066653823852539,10.364527702331541,10.248548078536988,9.547801876068116,9.941605072021485,9.13864035844803
2006-05-04,49.52672608841086,P,9.807811737060549,9.941034126281739,10.31421537399292,10.228137397766114,9.55609037399292,9.934697999954224,9.15121845960617
2006-05-05,49.21282639285773,P,9.796630859375,9.823563766479491,10.207876110076905,10.213403940200806,9.564488220214844,9.925790843963624,9.164453723430633
2006-05-08,49.14497006051263,P,9.808557510375977,9.803091239929199,10.094281864166259,10.186570692062379,9.566674633026123,9.918381881713866,9.17727034330368
2006-05-09,49.3193232917348,P,10.15689182281494,9.872658729553223,10.048665237426757,10.185502290725708,9.589622039794921,9.913179206848145,9.190886986255645
2006-05-10,49.46745787434429,P,10.012290000915527,9.916436386108398,9.991545104980469,10.178085851669312,9.608594131469726,9.90737774848938,9.204015412330627
2006-05-11,49.46272846955256,P,9.61525821685791,9.877925682067872,9.909479904174805,10.1592529296875,9.613836555480956,9.896187295913697,9.215105259418488
2006-05-12,49.381332019035334,P,9.29549503326416,9.777698516845703,9.800631141662597,10.124431848526001,9.611824054718017,9.88207498550415,9.225264639854432
2006-05-15,49.3409390949741,P,9.346924781799316,9.68537197113037,9.744231605529786,10.086393213272094,9.61584903717041,9.868476972579955,9.235817818641662
2006-05-16,49.00672244131484,P,9.225181579589844,9.499029922485352,9.685844326019287,10.045472431182862,9.619252910614014,9.855224323272704,9.245722527503967
2006-05-17,48.780638111146914,P,9.304686546325684,9.357509231567382,9.636972808837891,10.000750255584716,9.629499225616454,9.842257385253907,9.256756465435029
2006-05-18,48.740355266170745,P,9.21747875213623,9.277953338623046,9.577939510345459,9.946077442169189,9.643407783508302,9.830043268203735,9.267556858062743
2006-05-19,48.82513308217191,P,9.193378448486328,9.257530021667481,9.517614269256592,9.862745189666748,9.659567394256591,9.81890248298645,9.27753237247467
2006-05-22,48.83990416654012,P,9.216485977172852,9.231442260742188,9.458407115936279,9.776344490051269,9.676407794952393,9.80799277305603,9.288334012031555
2006-05-23,48.94135359910956,P,9.331520080566406,9.2527099609375,9.375869941711425,9.712267589569091,9.688542404174804,9.793172340393067,9.299505844116212
2006-05-24,49.04807837379769,P,9.472394943237305,9.286251640319824,9.321880435943603,9.656712770462036,9.706803913116454,9.777273626327515,9.31145037651062
2006-05-25,49.21106377407771,P,9.515626907348633,9.345881271362305,9.311917304992676,9.61069860458374,9.728777370452882,9.760316486358642,9.324245874881745
2006-05-26,49.377680622914234,P,9.47488021850586,9.402181625366211,9.329855823516846,9.565243482589722,9.74942907333374,9.739369134902955,9.336836400032043
2006-05-29,49.56227635390172,P,9.47488021850586,9.453860473632812,9.3426513671875,9.543441486358642,9.765906715393067,9.71811369895935,9.350171053409577
2006-05-30,49.641203010193784,P,9.241082191467283,9.435772895812988,9.344241428375245,9.515042877197265,9.78181785583496,9.693809709548951,9.361644763946533
2006-05-31,49.62709512201423,A,9.2381010055542,9.388914108276367,9.337582874298096,9.487277841567993,9.797520294189454,9.669011287689209,9.372732124328614
2006-06-01,49.649135258556065,A,9.506434440612791,9.387075614929199,9.366478443145752,9.472208976745605,9.817759552001952,9.648883848190307,9.385158669948577
2006-06-02,49.61103706793791,P,9.427424430847168,9.37758445739746,9.389883041381836,9.453748655319213,9.82453742980957,9.627315349578858,9.397067177295686
2006-06-05,49.49196947656676,P,9.303196907043455,9.343247795104979,9.398554134368897,9.428480625152588,9.826897773742676,9.60450457572937,9.407749557495118
2006-06-06,49.61054167438878,P,9.689545631408691,9.432940483093262,9.434356689453125,9.405113315582275,9.833253288269043,9.585343627929687,9.420510265827179
2006-06-07,49.723990668208934,A,9.603083610534668,9.505937004089356,9.44742555618286,9.384652996063233,9.829044437408447,9.570833778381347,9.43299643754959
2006-06-08,49.79155350583602,A,9.771785736083984,9.559007263183593,9.473041439056397,9.392479372024535,9.831459445953369,9.560112886428833,9.44629506111145
2006-06-09,49.91399327735339,A,9.604575157165527,9.594437408447266,9.486010932922364,9.407933378219605,9.829755058288574,9.55691029548645,9.458484332561493
2006-06-12,50.03237529261013,C,9.47960090637207,9.629718208312989,9.486483001708985,9.414567184448241,9.825700263977051,9.545491256713866,9.470048732757569
2006-06-13,50.00499572430815,C,9.603331565856934,9.612475395202637,9.52270793914795,9.433474683761597,9.8168452835083,9.531450986862183,9.482398252487183
2006-06-14,49.99812285281872,C,9.550410270690918,9.601940727233886,9.553938865661621,9.445760869979859,9.805118141174317,9.519373521804809,9.49351915359497
2006-06-15,49.93810851234549,C,9.714639663696287,9.590511512756347,9.574759387969971,9.47061891555786,9.795090427398682,9.508622817993164,9.505396602153779
2006-06-16,49.909362654502246,C,9.707186698913574,9.611033821105957,9.602735614776611,9.496309328079224,9.78740816116333,9.497991371154786,9.516777143478393
2006-06-19,49.935344985042576,C,9.643582344055176,9.643830108642579,9.636774158477783,9.51766414642334,9.773375358581543,9.488381080627441,9.526516630649567
2006-06-20,49.887919235824675,C,9.619481086730955,9.647060012817382,9.62976770401001,9.532062196731568,9.762199783325196,9.47707880973816,9.535894606113434
2006-06-21,50.053718705123195,C,9.991171836853027,9.735212326049805,9.668576526641846,9.558001041412354,9.758810844421387,9.47716576576233,9.548209340572358
2006-06-22,50.149203291376494,C,9.93700885772705,9.779686164855956,9.685098838806152,9.579070138931275,9.757712688446045,9.47813723564148,9.56030046224594
2006-06-23,50.29974494279463,C,10.059000968933104,9.850049018859862,9.73054141998291,9.608276176452637,9.759054374694824,9.483928756713867,9.573302183151245
2006-06-26,50.464877092073216,A,10.043100357055664,9.92995262145996,9.78689136505127,9.636687183380127,9.757762432098389,9.488679246902466,9.585778422355652
2006-06-27,50.70668866274286,A,9.995893478393556,10.00523509979248,9.826147556304932,9.67442774772644,9.75680835723877,9.497226152420044,9.597506802082062
2006-06-28,50.73531538612057,A,10.090057373046877,10.025012207031251,9.880112266540527,9.717025566101075,9.754626903533936,9.506426486968994,9.609210333824159
2006-06-29,50.912488865468156,A,10.380751609802246,10.11376075744629,9.946723461151123,9.760741424560546,9.756023235321045,9.521095342636109,9.62243317604065
2006-06-30,50.977046583189825,A,10.418517112731934,10.185663986206055,10.01785650253296,9.810296058654785,9.74719310760498,9.535187788009644,9.63534917831421
2006-07-03,51.10948880735066,A,10.514670372009276,10.279977989196777,10.104965305328369,9.870869731903076,9.738596515655518,9.554443159103393,9.648880112171174
2006-07-04,51.23674700326368,A,10.514670372009276,10.383733367919922,10.194484233856201,9.912125968933106,9.736628761291504,9.574289846420289,9.662453281879426
2006-07-05,51.32660835879187,A,10.47143840789795,10.460009574890135,10.242510890960693,9.955543708801269,9.734387702941895,9.593937759399415,9.67679666519165
2006-07-06,51.27129085382012,A,10.514421463012695,10.486743545532224,10.300252151489257,9.992675495147704,9.735957927703858,9.608032684326172,9.690905256271362
2006-07-07,51.20285179218493,A,10.446343421936035,10.492308807373046,10.33898639678955,10.03476390838623,9.737205142974853,9.620877866744996,9.70382374048233
2006-07-10,51.057703018460984,A,10.39044189453125,10.467463111877441,10.37372055053711,10.08030595779419,9.74679557800293,9.63316403388977,9.716186928749085
2006-07-11,50.987193741746324,A,10.54845905303955,10.474220848083496,10.428977108001709,10.127562332153321,9.761583671569824,9.6475670337677,9.730294275283814
2006-07-12,50.89643190984865,A,10.36683750152588,10.453300666809081,10.456655120849609,10.168383693695068,9.773052387237549,9.660427131652831,9.743529541492462
2006-07-13,50.705387605925296,A,10.157637596130373,10.381943893432618,10.434343719482422,10.190533590316772,9.780048904418946,9.668069639205932,9.755465378761292
2006-07-14,50.50488710308341,A,10.025211334228516,10.297717475891115,10.39501314163208,10.20643482208252,9.784620513916016,9.67455436706543,9.766709272861481
2006-07-17,50.34615508528697,P,10.134283065795898,10.246485710144045,10.356974411010743,10.230969858169555,9.791135025024413,9.678904829025269,9.778789217472076
2006-07-18,50.05995009730262,P,10.014030456542969,10.139599990844728,10.306910419464112,10.250697326660156,9.788277797698974,9.688949918746948,9.79083313703537
2006-07-19,49.815780498157125,P,9.913405418395996,10.04891357421875,10.251107120513916,10.246809005737305,9.786300106048584,9.697447118759156,9.803011219501496
2006-07-20,49.6322435645147,P,9.618239402770996,9.941033935546875,10.161488914489746,10.230870532989503,9.786359729766845,9.7000981426239,9.814151997566222
2006-07-21,49.55685937400296,P,9.692527770996094,9.874497222900391,10.086107349395752,10.212546873092652,9.794300384521485,9.703062219619751,9.825825717449188
2006-07-24,49.44734682519055,P,9.71215534210205,9.79007167816162,10.018278694152832,10.19599962234497,9.801604995727539,9.708727016448975,9.836496913433075
2006-07-25,49.38933756579882,P,9.673893928527832,9.722044372558594,9.93082218170166,10.179899644851684,9.810579242706298,9.714916076660156,9.847190473079682
2006-07-26,49.35037386306822,P,9.577988624572754,9.654961013793946,9.851937294006348,10.15429620742798,9.81604528427124,9.722772254943848,9.856731190681458
2006-07-27,49.4241520936066,P,9.500967979431152,9.631506729125977,9.786270332336425,10.110307025909425,9.821715068817138,9.73256142616272,9.86657006263733
2006-07-28,49.47688096194599,P,9.643085479736328,9.621618270874023,9.748057746887207,10.071535444259643,9.830709209442139,9.745138301849366,9.872560348510742
2006-07-31,49.4852965891408,P,9.60531997680664,9.600251197814941,9.695161437988281,10.026067924499511,9.838485889434814,9.757446842193604,9.877274808883667
2006-08-01,49.38063702238279,P,9.32978057861328,9.53142852783203,9.626736450195313,9.966823434829712,9.838451099395751,9.763496751785278,9.880827732086182
2006-08-02,49.22243603324009,P,9.12406063079834,9.440642929077148,9.547801971435547,9.89945454597473,9.831484413146972,9.769144163131713,9.882292394638062
2006-08-03,49.16378741504375,P,9.326799392700195,9.405809211730958,9.518657970428468,9.840073442459106,9.827707862854004,9.778242616653442,9.885066404342652
2006-08-04,49.02600891655996,P,9.288537979125977,9.334899711608887,9.478258991241455,9.782183170318604,9.823981018066407,9.786705045700073,9.887014303207398
2006-08-07,48.96136329464927,P,9.390405654907228,9.291916847229004,9.446084022521973,9.732181358337403,9.822291526794434,9.79409912109375,9.887736077308654
2006-08-08,49.085645050257625,P,9.466184616088867,9.319197654724121,9.425313091278076,9.678067636489867,9.826793575286866,9.804305715560913,9.887937326431274
2006-08-09,49.282514167898626,P,9.365310668945312,9.367447662353516,9.404045295715331,9.62799129486084,9.829337768554687,9.81342903137207,9.887596936225892
2006-08-10,49.3024557052215,P,9.297233581542969,9.36153450012207,9.383671855926513,9.58497109413147,9.825153751373291,9.821456651687622,9.886137256622314
2006-08-11,49.2804659923032,B,9.15561294555664,9.334949493408203,9.334924602508545,9.541491174697876,9.81971752166748,9.822127475738526,9.883412928581238
2006-08-14,49.2187112137454,B,9.178719520568848,9.292612266540527,9.292264556884765,9.493712997436523,9.817227973937989,9.822062873840332,9.88023268699646
2006-08-15,49.206517523019876,B,9.465438842773438,9.292463111877442,9.305830383300782,9.466283416748047,9.812745838165283,9.822999563217163,9.879123334884644
2006-08-16,49.29154040343243,B,9.633146286010742,9.346030235290527,9.356738948822022,9.452270460128783,9.813347091674805,9.821195764541626,9.880187973976135
2006-08-17,49.40735739750723,B,9.585442543029783,9.403672027587891,9.38260326385498,9.450630617141723,9.80962022781372,9.820539836883546,9.879529566764832
2006-08-18,49.60386628203216,C,9.524820327758787,9.47751350402832,9.406231498718261,9.442245244979858,9.808025131225586,9.81889009475708,9.878655004501343
2006-08-21,49.733934937270966,C,9.374255180358888,9.516620635986328,9.404616451263427,9.425350236892701,9.805918216705322,9.815809240341187,9.876211438179016
2006-08-22,49.69121662934342,C,9.398852348327637,9.503303337097169,9.397883224487305,9.41159815788269,9.801828632354736,9.809336957931519,9.874408884048462
2006-08-23,49.4836400580852,C,9.27810287475586,9.432294654846192,9.38916244506836,9.396603870391846,9.796382484436036,9.800750312805176,9.871337966918945
2006-08-24,49.3033367055643,B,9.285555839538574,9.37231731414795,9.38799467086792,9.385833263397217,9.78780080795288,9.791445617675782,9.86764590740204
2006-08-25,49.13944992981922,B,9.273879051208496,9.322129058837891,9.399821281433105,9.367372941970824,9.77913465499878,9.783271408081054,9.86429796218872
2006-08-28,49.136556125185656,B,9.46494197845459,9.34026641845703,9.42844352722168,9.360354042053222,9.775561847686767,9.774468603134155,9.860768642425537
2006-08-29,49.15248017950139,B,9.415249824523926,9.343545913696289,9.423424625396729,9.364627504348755,9.771477222442627,9.76683850288391,9.856107597351075
2006-08-30,49.24051803546988,B,9.459972381591797,9.379919815063477,9.406107234954835,9.381423091888427,9.760853233337402,9.759832038879395,9.850876345634461
2006-08-31,49.29761037307741,C,9.404815673828123,9.403771781921387,9.388044548034667,9.385323905944825,9.750209369659423,9.753961029052734,9.845369310379029
2006-09-01,49.3408540642211,C,9.406554222106934,9.430306816101075,9.376217937469482,9.391224718093872,9.7371604347229,9.748107404708863,9.839155416488648
2006-09-04,49.28147683009956,C,9.406554222106934,9.418629264831543,9.379447841644287,9.392032146453857,9.724429512023926,9.741095972061157,9.833580055236816
2006-09-05,49.33024873592811,C,9.549665451049805,9.445512390136718,9.394529151916505,9.396206188201905,9.715504951477051,9.73615665435791,9.831197361946106
2006-09-06,49.325747668142945,C,9.444816589355469,9.442481231689452,9.411200523376465,9.400181484222411,9.702600135803223,9.72861351966858,9.828120231628418
2006-09-07,49.315187460679994,C,9.40382194519043,9.442282485961915,9.42302713394165,9.405510902404785,9.683061542510986,9.719542388916016,9.823697710037232
2006-09-08,49.28123765445571,C,9.387920379638672,9.438555717468262,9.434431266784667,9.417126274108886,9.66244960784912,9.70482135772705,9.818747215270996
2006-09-11,49.30952719478237,C,9.542957305908203,9.465836334228516,9.442232799530029,9.435338163375855,9.6430153465271,9.690805931091308,9.816044011116027
2006-09-12,49.32110704054609,C,9.7370023727417,9.503303718566894,9.474408054351807,9.448916339874268,9.627461986541748,9.682045373916626,9.814473767280578
2006-09-13,49.52663431222086,C,10.101487159729004,9.634637832641602,9.538559532165527,9.47233338356018,9.62006296157837,9.677225332260132,9.814765701293945
2006-09-14,49.74891030273337,C,10.03713607788086,9.761300659179687,9.6017915725708,9.494918060302734,9.610517253875733,9.673237590789794,9.813937096595764
2006-09-15,50.06643108004538,C,10.183725357055664,9.920461654663086,9.679508686065674,9.527863311767579,9.605264892578125,9.671235017776489,9.814021563529968
2006-09-18,50.39759484158018,C,10.30323314666748,10.072516822814942,9.769176578521728,9.574312210083008,9.60352071762085,9.67515814781189,9.814279956817627
2006-09-19,50.507951158557006,C,10.032913208007812,10.131698989868164,9.81750135421753,9.606015253067017,9.593209800720215,9.67739673614502,9.812580513954163
2006-09-20,50.37455982959644,C,9.863713264465332,10.08414421081543,9.859391021728516,9.63529577255249,9.583147315979003,9.678099851608277,9.80985246181488
2006-09-21,50.37394604864145,C,10.108443260192873,10.098405647277833,9.929853153228759,9.676440143585205,9.582163429260254,9.6811061668396,9.807902083396911
2006-09-22,50.25254965334974,C,10.032167434692385,10.068094062805176,9.994277858734131,9.7143545627594,9.582302551269532,9.683461532592773,9.804626188278199
2006-09-25,50.0292303325051,C,10.03713607788086,10.014874649047853,10.043695735931397,9.742964267730713,9.58035961151123,9.685747318267822,9.802064599990844
2006-09-26,50.00305742642457,C,10.108941078186035,10.030080223083498,10.08088960647583,9.777648830413819,9.582257823944092,9.685267810821534,9.799223508834839
2006-09-27,50.02383733547987,A,10.0108003616333,10.05949764251709,10.071820926666259,9.805190229415894,9.584205722808838,9.68525291442871,9.796315331459045
2006-09-28,49.93477278418336,A,10.02719783782959,10.043248558044434,10.070827102661132,9.836309337615967,9.59238489151001,9.689372310638428,9.792779803276062
2006-09-29,49.881895796242894,A,9.98545742034912,10.033906555175781,10.051000308990478,9.865254497528076,9.59824348449707,9.696271934509276,9.789173460006714
2006-10-02,49.85235022710797,A,9.974028587341309,10.021285057067871,10.018079853057861,9.893628215789795,9.603480949401856,9.702542972564697,9.785509972572326
2006-10-03,49.83097585537171,P,10.03862762451172,10.007222366333007,10.018651294708253,9.918076324462891,9.610775623321533,9.710677433013917,9.78295087814331
2006-10-04,50.01078530968599,A,10.328327178955078,10.070727729797364,10.065112686157226,9.96225185394287,9.62578239440918,9.72091383934021,9.781585612297057
2006-10-05,50.129166060677505,A,10.231678009033203,10.111623764038086,10.077436161041259,10.003644657135009,9.64039659500122,9.73105583190918,9.780549550056458
2006-10-06,50.361190689873474,A,10.447587013244627,10.204049682617187,10.118978118896484,10.056627988815308,9.656486625671386,9.743597917556762,9.781250200271607
