Date,GRADE,GPS,DOV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-07-16,59.062605880640966,P,3.5333621501922607,3.5242738723754883,3.518593096733093,3.5475639700889587,3.6080697536468507,3.509614107608795,3.2924096322059633
1990-07-17,59.08175661666328,P,3.567445755004883,3.537907075881958,3.5220014572143556,3.5452917337417604,3.609064526557922,3.5114687967300413,3.29401389837265
1990-07-18,59.09143555361956,A,3.578805685043335,3.549267816543579,3.5265458106994627,3.543587493896484,3.6087029647827147,3.513550188541412,3.2956749641895295
1990-07-19,59.07571118786748,A,3.5447235107421875,3.549267816543579,3.5356348276138307,3.5390430212020876,3.6074335765838623,3.515403904914856,3.2973335444927216
1990-07-20,59.054047757974104,A,3.4879159927368164,3.5424506187438967,3.532226228713989,3.5327942967414856,3.6032182693481447,3.516802639961243,3.2996596658229826
1990-07-23,59.01288382076725,P,3.419752359390259,3.519728660583496,3.522001266479492,3.525977635383606,3.597865881919861,3.5179721546173095,3.3017569303512575
1990-07-24,58.96663074007052,P,3.419752359390259,3.4901899814605715,3.514048528671265,3.5197290778160095,3.593418393135071,3.518802356719971,3.3040221226215363
1990-07-25,58.919872964485876,P,3.419752359390259,3.458379316329956,3.5038235664367674,3.512344408035278,3.5891971254348753,3.5199718713760375,3.306287314891815
1990-07-26,58.88814740844318,P,3.4311115741729736,3.435656929016113,3.4924623727798463,3.507231879234314,3.585429239273071,3.520802562236786,3.3086093032360075
1990-07-27,58.86023950522173,P,3.3629438877105717,3.4106625080108643,3.4765565633773803,3.498142898082733,3.580297999382019,3.521290898323059,3.310646425485611
1990-07-30,58.859083968738865,P,3.374303340911865,3.4015727043151855,3.460650682449341,3.489621889591217,3.57426287651062,3.522005922794342,3.3128523087501525
1990-07-31,58.85320242657741,P,3.374303340911865,3.3924829006195067,3.441336441040039,3.4816689491271973,3.567900538444519,3.5224947333335876,3.3148902559280398
1990-08-01,58.82374662392231,P,3.294775485992432,3.3674875259399415,3.412933421134949,3.469739615917206,3.560629334449768,3.522188265323639,3.3165305638313294
1990-08-02,58.79821021419216,P,3.306138277053833,3.342492866516113,3.3890748977661134,3.462354862689972,3.553585386276245,3.521882326602936,3.318507567644119
1990-08-03,58.7721306720131,B,3.237969398498535,3.317497968673706,3.364080238342285,3.4481532335281373,3.5454052782058714,3.5207815957069397,3.320199706554413
1990-08-06,58.71235208586187,B,3.1698007583618164,3.2765974521636965,3.339085078239441,3.4305431723594664,3.5358617973327635,3.5174156427383423,3.3214950227737425
1990-08-07,58.63227052067836,B,3.1016342639923096,3.2220636367797852,3.307273268699646,3.4106608986854554,3.5235916328430177,3.5134811329841615,3.322393523454666
1990-08-08,58.6218714474203,B,3.2152459621429443,3.2061577320098875,3.2868226289749147,3.395323097705841,3.512911972999573,3.510908966064453,3.323804119825363
1990-08-09,58.60553977744149,B,3.2266077995300293,3.1902516365051268,3.26637225151062,3.3794173121452333,3.5038229751586916,3.508563516139984,3.325327488183975
1990-08-10,58.629121214550594,B,3.260691404342652,3.1947960376739504,3.256147003173828,3.3663517832756042,3.4960973072052,3.506219577789307,3.327077257633209
1990-08-13,58.6756663840279,B,3.237969398498535,3.208429765701294,3.2425136089324953,3.351582145690918,3.487689981460571,3.5035353112220764,3.3288253581523897
1990-08-14,58.748543982347144,B,3.237969398498535,3.235696792602539,3.228880214691162,3.3351083278656004,3.479055418968201,3.5002855134010313,3.3304055345058443
1990-08-15,58.76468124560477,B,3.2152459621429443,3.235696792602539,3.2209272623062133,3.316930341720581,3.47019362449646,3.497487120628357,3.3316481947898864
1990-08-16,58.75082453322204,B,3.135716438293457,3.217518520355225,3.203885078430176,3.2964799880981444,3.4599684572219847,3.4938934326171873,3.332605162858963
1990-08-17,58.70107958155996,B,3.09027361869812,3.1834349632263184,3.1891155004501344,3.27659786939621,3.448379979133606,3.490071542263031,3.333390897512436
1990-08-20,58.66375016958693,B,3.09027361869812,3.1538958072662355,3.181162786483765,3.2601239323616027,3.4365642976760866,3.4864758753776552,3.334064668416977
1990-08-21,58.634087157557836,B,3.1016342639923096,3.12662878036499,3.181162786483765,3.2442180275917054,3.425203032493591,3.482654483318329,3.3350751316547393
1990-08-22,58.59227290182529,B,3.028493881225586,3.0892783641815185,3.162487578392029,3.224655103683472,3.413287878036499,3.4784410190582276,3.335999755859375
1990-08-23,58.54635737751465,B,2.92563796043396,3.047262668609619,3.132390594482422,3.199381422996521,3.399088377952576,3.47319899559021,3.336130237579346
1990-08-24,58.542691506676135,B,2.9827797412872314,3.0257638931274413,3.10459942817688,3.180373215675354,3.3871678590774534,3.4693201279640196,3.3367143440246583
1990-08-27,58.560976827693956,B,3.074204206466675,3.0225500106811523,3.0882229089736937,3.1653682589530945,3.3773030281066894,3.4661292934417727,3.337923502922058
1990-08-28,58.554836012868044,B,3.0399205684661865,3.010207271575928,3.068418025970459,3.1486491203308105,3.365843629837036,3.4625956225395202,3.3389052605628966
1990-08-29,58.57678256144143,B,3.0170648097991943,3.0079214572906494,3.048599910736084,3.1347635865211485,3.353927116394043,3.458380944728851,3.3396048295497893
1990-08-30,58.62559994323667,B,2.97135066986084,3.0170639991760253,3.0321633338928224,3.118024206161499,3.3406418704986574,3.4531435990333557,3.34007582783699
1990-08-31,58.64077175243629,B,2.959922790527344,3.012492609024048,3.0191282510757445,3.1041218757629396,3.327582516670227,3.447791974544525,3.3404336953163147
1990-09-03,58.622694695886075,B,2.959922790527344,2.9896363258361816,3.006093168258667,3.0936279773712156,3.315659260749817,3.442892799377441,3.3409035170078276
1990-09-04,58.620135832510435,B,2.948494434356689,2.9713510990142824,2.990779185295105,3.0859709858894346,3.303734679222107,3.437540009021759,3.341092301607132
1990-09-05,58.60951917536724,B,2.92563796043396,2.9530657291412354,2.980493593215942,3.0714905858039856,3.2908985233306884,3.4324110627174376,3.3412787449359893
1990-09-06,58.61357358244348,B,2.92563796043396,2.9439231872558596,2.980493593215942,3.0564420938491823,3.2787440395355225,3.4275083541870117,3.3411853206157685
1990-09-07,58.6310538637743,B,2.97135066986084,2.9462087631225584,2.9793506860733032,3.0419750571250916,3.2672765827178956,3.423967638015747,3.34092861533165
1990-09-10,58.63469373517349,B,2.9370663166046143,2.941637468338013,2.965636897087097,3.0269299030303953,3.255123438835144,3.4203102922439577,3.3406445574760437
1990-09-11,58.63775420751137,B,2.9370663166046143,2.9393518447875975,2.95535147190094,3.0118847489356995,3.243197522163391,3.4158611869812012,3.340135399103165
1990-09-12,58.653743157749766,B,2.948494434356689,2.9439231395721435,2.9484944343566895,2.998547172546387,3.2315001678466797,3.4115263628959656,3.3395145499706267
1990-09-13,58.668339490133405,B,2.948494434356689,2.948494434356689,2.9462088108062745,2.9891860723495483,3.221393389701843,3.4070784306526183,3.338893700838089
1990-09-14,58.66339601000225,B,2.9370663166046143,2.941637563705444,2.9439231634140013,2.981525707244873,3.209694676399231,3.4025162172317507,3.3382157111167907
1990-09-17,58.68827143601788,B,2.97135066986084,2.948494434356689,2.945065951347351,2.975579559803009,3.198681650161743,3.398183720111847,3.337765418291092
1990-09-18,58.7209871975654,B,2.994205951690674,2.959922361373901,2.9496371030807493,2.9702081441879273,3.188580174446106,3.393966691493988,3.337316852807999
1990-09-19,58.74481265532534,C,2.9827797412872314,2.96677942276001,2.9553512811660765,2.9679224371910093,3.177795729637146,3.389635400772095,3.3367548871040342
1990-09-20,58.735216365054505,C,2.9027833938598637,2.9576372146606444,2.953065824508667,2.9667797088623047,3.1649569272994995,3.3846172308921814,3.3356241035461425
1990-09-21,58.729130607445164,C,2.9027833938598637,2.950780630111695,2.9462090969085692,2.9627798914909365,3.152572555541992,3.379599061012268,3.3343244981765747
1990-09-24,58.67774359668429,B,2.8342111110687256,2.923352718353272,2.9359235763549805,2.9507802367210387,3.1385895347595216,3.373329644203186,3.332850853204727
1990-09-25,58.60435553712964,B,2.799929141998291,2.884497356414795,2.922209858894348,2.938780665397644,3.1232392024993896,3.366151864528656,3.331430903673172
1990-09-26,58.50895565176861,B,2.7313568592071533,2.8342127799987797,2.9004961013793946,2.924495267868042,3.106290225982666,3.3574965953826905,3.329949473142624
1990-09-27,58.42156659556114,B,2.6513586044311523,2.783927822113037,2.8707825183868407,2.9084956645965576,3.0884229278564455,3.3479282522201537,3.328068051338196
1990-09-28,58.399592128559384,B,2.8342111110687256,2.7702133655548096,2.860496997833252,2.9022100806236266,3.0753488302230836,3.339283549785614,3.326875785589218
1990-10-01,58.41619033428956,B,2.8342111110687256,2.7702133655548096,2.8467830419540405,2.8959244966506956,3.063638005256653,3.3307519435882567,3.3256835198402404
1990-10-02,58.466422995688816,B,2.8799233436584477,2.786212205886841,2.835354781150818,2.892495942115784,3.0528414249420166,3.3231299090385438,3.3247198152542112
1990-10-03,58.53347804695732,B,2.8342111110687256,2.8067830562591554,2.820497918128967,2.887924599647522,3.041130599975586,3.315163862705231,3.3234712755680085
1990-10-04,58.599094484135684,B,2.75421404838562,2.827354145050049,2.805640983581543,2.879353404045105,3.027592649459839,3.306510944366455,3.321260001659393
1990-10-05,58.5694339364046,B,2.708500385284424,2.8022119998931885,2.786212682723999,2.8662108898162844,3.014503779411316,3.2974008893966675,3.3185950469970704
1990-10-08,58.53178113223472,B,2.697072744369507,2.7747843265533447,2.772498846054077,2.854211211204529,3.0009591674804685,3.2876110219955446,3.315872954130173
1990-10-09,58.45551974405515,B,2.6513586044311523,2.7290713787078857,2.7576417922973633,2.8399258255958557,2.9865002727508543,3.2772004055976867,3.31275346159935
1990-10-10,58.38156911968131,B,2.5942184925079346,2.6810728549957275,2.7439279556274414,2.822212028503418,2.9724891328811647,3.2665592336654665,3.309629647731781
1990-10-11,58.32544474174757,B,2.559933662414551,2.6422167778015138,2.734785461425781,2.802783989906311,2.957565040588379,3.255575213432312,3.3062781465053557
1990-10-12,58.319729301068044,B,2.617073774337769,2.6239314556121824,2.7130717277526855,2.786784362792969,2.9451471281051638,3.245276203155518,3.303268609046936
1990-10-15,58.38810368559026,B,2.8342111110687256,2.651359128952026,2.7130717277526855,2.779927384853363,2.9384353351593018,3.2371485662460326,3.3012322080135346
1990-10-16,58.44717921117109,B,2.742785692214966,2.6696445465087892,2.6993579626083375,2.7673563718795777,2.931258363723755,3.2274249982833862,3.2989075112342836
1990-10-17,58.51175578236348,B,2.742785692214966,2.6993579864501953,2.6902154207229616,2.7553566694259644,2.9218091583251953,3.217360565662384,3.2963014328479767
1990-10-18,58.598270071826335,B,2.7656409740448,2.7404994487762453,2.6913581132888793,2.7484995484352113,2.912589821815491,3.208206398487091,3.2939221811294557
1990-10-19,58.68843929085829,B,2.8227834701538086,2.781641387939453,2.702786421775818,2.7444995522499083,2.903831663131714,3.199964485168457,3.2923913979530335
1990-10-22,58.700330682280786,C,2.857069969177246,2.7862131595611572,2.7187861442565917,2.7456424951553347,2.896213674545288,3.1919518280029298,3.2913697016239167
1990-10-23,58.76995122520044,C,2.9027833938598637,2.818212699890137,2.743928623199463,2.750785207748413,2.8895099544525147,3.1842826867103575,3.290576572418213
1990-10-24,58.83986197268263,C,2.8799233436584477,2.8456402301788333,2.7724991083145145,2.758213531970978,2.882803502082825,3.1764985632896425,3.289781699180603
1990-10-25,58.88973198695169,C,2.868495464324951,2.8662111282348635,2.8033552885055544,2.769070374965668,2.877459082603455,3.1687137699127197,3.2887608551979066
1990-10-26,58.88472262376493,C,2.8113553524017334,2.8639255046844485,2.822783446311951,2.7679275870323186,2.8718807172775276,3.1601303482055663,3.2877356994152067
1990-10-29,58.85885258308062,C,2.788499116897583,2.850211334228516,2.818212246894837,2.7656419873237614,2.8658452272415165,3.1512047624588013,3.286877638101578
1990-10-30,58.79516530611469,C,2.7656409740448,2.822782850265503,2.82049777507782,2.759927868843079,2.8591253614425667,3.1421641969680785,3.285905286073685
1990-10-31,58.7257318098828,B,2.7313568592071533,2.7930695533752443,2.819354891777039,2.7547851562500005,2.853182621002198,3.1332352495193483,3.2844238555431366
1990-11-01,58.69694841336271,B,2.8342111110687256,2.786212682723999,2.8262119054794317,2.7587850093841557,2.851354084014893,3.125221230983734,3.283738079071045
1990-11-02,58.727821853539474,C,2.9027833938598637,2.804498291015625,2.834211897850037,2.7684991598129276,2.8497541570663456,3.1184610080718995,3.282944949865341
1990-11-05,58.82621910051328,C,3.0399205684661865,2.8547825813293457,2.852496957778931,2.7856415510177617,2.849068484306336,3.1131857562065126,3.282837506532669
1990-11-06,58.926790860783,C,3.0170648097991943,2.9050673484802245,2.8639250993728638,2.803926861286164,2.848611369132996,3.107227499485016,3.282559509277344
1990-11-07,59.021060172433295,C,2.97135066986084,2.953066110610962,2.873067831993103,2.822783470153809,2.8476970863342292,3.1008121013641357,3.281377637386322
1990-11-08,59.0845987590943,C,3.028493881225586,2.991922664642334,2.8890676736831664,2.8462114810943606,2.848839950561524,3.0947409105300903,3.280650304555893
1990-11-09,59.147796463356066,C,3.1199185848236084,3.035349702835083,2.919923996925354,2.871353721618653,2.8520398664474493,3.0898111915588378,3.280042440891266
1990-11-12,59.15081951955768,C,3.1313462257385254,3.053634834289551,2.9542087078094483,2.886210477352143,2.8554683351516728,3.0855637979507446,3.2796042656898496
1990-11-13,59.16573842921364,C,3.1199185848236084,3.0742055892944338,2.989636468887329,2.905067121982575,2.8588968181610115,3.081315748691559,3.27905268907547
1990-11-14,59.18974997757959,C,3.0970618724823,3.0993478298187256,3.0262069702148438,2.9227809309959416,2.8623252964019783,3.076611909866333,3.2782742702960967
1990-11-15,59.17704343719091,C,3.062776565551758,3.10620436668396,3.049063515663147,2.9376377105712894,2.865068068504334,3.071906054019928,3.277493246793747
1990-11-16,59.119369917872426,C,3.062776565551758,3.0947759628295897,3.0650628328323366,2.9496373653411867,2.8668965864181524,3.0670865845680235,3.276430844068527
1990-11-19,59.09471715185402,C,3.142777442932129,3.0970622062683106,3.0753485202789306,2.963922739028931,2.871010808944703,3.063067123889923,3.27571217417717
1990-11-20,59.048084584985496,C,3.0970618724823,3.092490863800049,3.0833482265472414,2.9736366629600526,2.8742107200622566,3.0587041211128234,3.2744272637367247
1990-11-21,59.02487241504631,C,3.142777442932129,3.101633977890015,3.10049090385437,2.9867793679237367,2.878096380233765,3.054798274040222,3.273539761304855
1990-11-22,59.02809778712643,C,3.142777442932129,3.117634153366089,3.1119192600250245,3.0004934668540955,2.881982040405274,3.0516877150535584,3.272652258872986
1990-11-23,59.03279989963007,C,3.0970618724823,3.1244912147521973,3.1096335887908935,3.014778792858124,2.885181951522828,3.0474383139610293,3.2716487395763396
1990-11-26,59.00877963383065,C,3.0856356620788574,3.113062858581543,3.1050625324249266,3.0296356201171877,2.887467651367188,3.0430746507644653,3.2705880892276764
1990-11-27,59.008047633680576,C,3.0856356620788574,3.1107776165008545,3.1016342401504517,3.0456353545188906,2.889296245574952,3.0389382100105284,3.2695837104320526
1990-11-28,58.99087349684981,C,3.1084914207458496,3.103920412063599,3.102777194976807,3.0644920825958253,2.891810479164124,3.034803104400635,3.268693610429764
1990-11-29,58.97761024505459,B,3.1313462257385254,3.101634168624878,3.1096341609954834,3.0793488383293153,2.896381735801697,3.030669331550598,3.2678363370895385
1990-11-30,59.03630967884041,C,3.2799148559570312,3.1382047653198244,3.131347990036011,3.0982054114341735,2.9039243650436406,3.0282484602928164,3.2678350245952608
1990-12-03,59.09076484533934,C,3.257056474685669,3.1724889278411865,3.1427758932113647,3.109062206745148,2.9123812723159794,3.02548540353775,3.2675497555732727
1990-12-04,59.14342011416668,C,3.2639546394348145,3.208152723312378,3.1594651699066163,3.1214066982269286,2.92166178226471,3.0224504923820494,3.2669596445560454
1990-12-05,59.23603687724208,C,3.401867628097534,3.2668279647827148,3.1853741884231566,3.1429325461387636,2.9350719976425177,3.0206811118125914,3.267115650177002
1990-12-06,59.313835164044235,C,3.378882646560669,3.3163352489471434,3.208984708786011,3.1604519844055177,2.949622478485108,3.0190227031707764,3.267213304042816
1990-12-07,59.312717600182,C,3.367389440536499,3.333830165863037,3.2360174655914307,3.1728255271911623,2.9602860450744632,3.017817437648773,3.267310038805008
1990-12-10,59.346826857462,A,3.401867628097534,3.36279239654541,3.2676406621932985,3.1863515973091125,2.9716391754150395,3.017638590335846,3.2678053724765777
1990-12-11,59.36509547311519,A,3.378882646560669,3.385777997970581,3.2969653606414795,3.1992998003959654,2.981618361473084,3.01722989320755,3.2680161249637605
1990-12-12,59.33735674679326,A,3.413360595703125,3.388076591491699,3.327452278137207,3.2151147365570067,2.993201351165772,3.017165975570679,3.2685689234733584
1990-12-13,59.31815868039837,A,3.401867628097534,3.3926735877990724,3.354504418373108,3.2320692896842957,3.0061544227600105,3.0168735361099244,3.2688380491733553
1990-12-14,59.30676227729911,A,3.35589599609375,3.3903748989105225,3.3621025323867797,3.2467252612113953,3.0191023349761967,3.0168030571937563,3.2690469777584075
1990-12-17,59.279524352813716,A,3.378882646560669,3.3857779026031496,3.3742851495742796,3.258530521392822,3.0327385330200203,3.016848850250244,3.269427386522293
1990-12-18,59.27648931097704,A,3.401867628097534,3.3903748989105225,3.3880764484405517,3.273770809173584,3.047748713493348,3.017124493122101,3.269809613227844
1990-12-19,59.29796902356964,A,3.505302906036377,3.408763360977173,3.398419976234436,3.2918970823287963,3.0659704017639164,3.0192297673225403,3.2707090163230896
1990-12-20,59.32622423840066,A,3.5167951583862305,3.431748867034912,3.412211227416992,3.3105979681015016,3.0851076316833503,3.0213363361358643,3.2716093313694
1990-12-21,59.38850978754405,A,3.539779663085937,3.46852560043335,3.429450249671936,3.332733857631683,3.1035617494583136,3.0243544387817383,3.272568017244339
1990-12-24,59.43654474728802,A,3.5512731075286865,3.503003692626953,3.444390797615051,3.3560157299041746,3.1179029893875128,3.028169162273407,3.2727924025058748
1990-12-25,59.477264072889945,A,3.5512731075286865,3.5328847885131838,3.461629843711853,3.379297602176666,3.134072737693787,3.0326655507087708,3.273073341846466
1990-12-26,59.49512200029733,A,3.608736991882324,3.553571605682373,3.4811674833297728,3.40430988073349,3.1513917636871343,3.0366004610061648,3.273754713535309
1990-12-27,59.50670807064657,A,3.620229959487915,3.57425856590271,3.503003716468811,3.4287540674209596,3.168483543395997,3.0405366826057434,3.274550099372864
1990-12-28,59.49909848982343,A,3.64321517944336,3.5949456691741943,3.531735634803772,3.446919083595276,3.1848921775817876,3.0443619203567507,3.2752907490730285
1990-12-31,59.50499677841893,A,3.654706954956055,3.615632438659668,3.5593180656433105,3.466801607608795,3.200844917297364,3.0485292959213255,3.276032303571701
1991-01-01,59.49919102436024,A,3.654706954956055,3.6363192081451414,3.5846019983291626,3.4863392233848574,3.2158833885192872,3.0526966714859007,3.2764910924434663
1991-01-02,59.47531922666614,A,3.654706954956055,3.6455132007598876,3.5995424032211303,3.4989811897277834,3.231379060745239,3.057091281414032,3.2772892010211945
1991-01-03,59.406799412466476,A,3.5167951583862305,3.6248262405395506,3.5995424032211303,3.5058768153190614,3.2443450546264647,3.0609020686149595,3.2773977506160734
1991-01-04,59.34385407443413,A,3.5167951583862305,3.599542236328125,3.5972439527511595,3.513347101211548,3.2584538507461547,3.065167284011841,3.277619413137436
1991-01-07,59.26994724426944,A,3.4938111305236816,3.56736307144165,3.5914977550506593,3.5179442763328552,3.272560091018677,3.0692026591300965,3.2778392672538756
1991-01-08,59.17567662003291,P,3.413360595703125,3.5190937995910643,3.577706503868103,3.519668173789978,3.285514483451843,3.0723199224472046,3.277487202882767
1991-01-09,59.097218791645396,P,3.413360595703125,3.4708245277404783,3.558168864250183,3.519668173789978,3.2991545581817627,3.07616858959198,3.277304804325104
1991-01-10,59.08681441015384,P,3.447837352752685,3.4570329666137694,3.54092960357666,3.5219666600227355,3.3114270830154418,3.081390583515167,3.2772947895526885
1991-01-11,59.072978555649975,P,3.447837352752685,3.4432414054870604,3.521391820907593,3.5265637278556823,3.3223281621932985,3.0860411596298216,3.277680643796921
1991-01-14,59.074587217825076,P,3.4938111305236816,3.4432414054870604,3.5053022384643553,3.532310152053833,3.3314059734344483,3.0902372288703917,3.278183261156082
1991-01-15,59.11538518976997,P,3.505302906036377,3.461629867553711,3.4903618335723876,3.5374819159507753,3.3411707353591917,3.0948910522460937,3.278743337392807
1991-01-16,59.175968982417885,A,3.574257135391236,3.493809175491333,3.4823168516159058,3.5409296274185182,3.3532288646698,3.100462975502014,3.2794219601154326
1991-01-17,59.21086675446753,A,3.562765121459961,3.516794729232788,3.4869138479232786,3.5432281255722047,3.3639142894744873,3.1063771200180055,3.2797603595256803
1991-01-18,59.25047084510813,A,3.5857527256011963,3.5443778038024902,3.4938096046447753,3.5455267786979676,3.373230972290039,3.1126354193687438,3.2802136969566345
1991-01-21,59.27759996123475,A,3.574257135391236,3.560467004776001,3.5018542051315307,3.546675980091095,3.3820891904830934,3.118778762817383,3.2808357810974123
1991-01-22,59.2804780331978,A,3.5282886028289795,3.5650641441345217,3.5133470058441163,3.54552675485611,3.3902565908432005,3.124576704502106,3.2810583567619322
1991-01-23,59.261080367811196,A,3.539779663085937,3.558168649673462,3.5259889125823975,3.5420788884162904,3.3991109466552736,3.1307181215286253,3.2815645921230314
1991-01-24,59.24707446324362,A,3.5512731075286865,3.555870246887207,3.5363324880599976,3.5386310458183288,3.408880877494812,3.1369744729995728,3.282241413593292
1991-01-25,59.23928366442024,A,3.5857527256011963,3.555870246887207,3.5501240253448487,3.5357579231262206,3.4193404006958006,3.1431184935569765,3.2835430657863616
1991-01-28,59.23014335770444,P,3.574257135391236,3.555870246887207,3.558168625831604,3.53173543214798,3.427969994544983,3.1494904017448424,3.2849003469944
1991-01-29,59.23194343281483,P,3.562765121459961,3.5627655506134035,3.5639148473739626,3.527138340473175,3.437284059524536,3.155747389793396,3.2858042883872987
1991-01-30,59.2208234558064,A,3.539779663085937,3.5627655506134035,3.5604671001434327,3.521391975879669,3.4452241039276124,3.1616602420806883,3.286593302488327
1991-01-31,59.242649237684674,A,3.631722688674927,3.5788554668426515,3.5673628568649294,3.527138352394104,3.455003008842468,3.1684925246238707,3.2877854776382445
1991-02-01,59.287357209028976,A,3.735160112380981,3.6087369441986086,3.582303595542908,3.5380566000938414,3.467764973640442,3.1764734625816344,3.2894948399066926
1991-02-04,59.33853571813554,A,3.723666191101074,3.638618755340576,3.5972445011138916,3.5495493531227114,3.4805255842208864,3.183996617794037,3.291090168952942
1991-02-05,59.3780988573262,A,3.666202306747437,3.659306192398071,3.611035871505737,3.562191438674927,3.4921369171142578,3.1907165813446046,3.2923416364192963
1991-02-06,59.43084090679872,A,3.654706954956055,3.6822916507720946,3.622528600692749,3.5742587566375734,3.503061227798462,3.1974358534812928,3.2935356271266936
1991-02-07,59.44408065966871,A,3.6776936054229736,3.6914858341217043,3.635170650482178,3.5857515692710877,3.513988175392151,3.205184955596924,3.294901093244553
1991-02-08,59.424915853461776,A,3.735160112380981,3.6914858341217043,3.6501113891601564,3.6001177072525024,3.52309308052063,3.213508722782135,3.2965538918972017
1991-02-11,59.45098785531286,A,3.861578941345215,3.7190683841705323,3.6788435697555544,3.618506097793579,3.535183529853821,3.2237824010849,3.298556022644043
1991-02-12,59.49417541597963,A,3.861578941345215,3.7581437110900877,3.7087249517440797,3.636319899559021,3.5471360158920286,3.234398899078369,3.3002753818035124
1991-02-13,59.53712185568409,A,3.8730738162994394,3.8018170833587646,3.7420543670654296,3.651260733604431,3.556560139656067,3.245816068649292,3.301656332015991
1991-02-14,59.55477201702495,A,3.8041141033172607,3.8271011829376222,3.7592935085296633,3.6633281826972963,3.5650647687911987,3.257343623638153,3.3026359379291534
1991-02-15,59.56934858318579,A,3.861578941345215,3.8523849487304687,3.7719353914260862,3.677119493484497,3.574948558807373,3.267617301940918,3.303450425863266
1991-02-18,59.527485371214105,A,3.861578941345215,3.8523849487304687,3.7857266664505005,3.691485583782196,3.5841427850723266,3.277890980243683,3.3043214619159698
1991-02-19,59.483534476274855,A,3.850085258483887,3.850086212158203,3.8041149616241454,3.7075754165649415,3.593566837310791,3.287592599391937,3.3053612542152404
1991-02-20,59.4305834854303,A,3.815608978271485,3.8385932445526123,3.8202051639556887,3.7213668823242188,3.6016118049621584,3.2974065780639648,3.3062852203845976
1991-02-21,59.40999036264827,A,3.8041141033172607,3.8385932445526123,3.8328472137451173,3.7340089321136474,3.6096567344665527,3.307905578613281,3.307208261489868
1991-02-22,59.35814846212642,A,3.723666191101074,3.8110106945037843,3.8316978216171265,3.7409046053886414,3.6170121383666993,3.318057236671448,3.3077290630340577
1991-02-25,59.299556988320546,A,3.695945262908936,3.7778839588165285,3.8151344537734984,3.7469890117645264,3.6233533906936644,3.328045961856842,3.3078284919261933
1991-02-26,59.239575753585484,P,3.695945262908936,3.7470559597015387,3.7985710859298707,3.753648018836975,3.6292349433898927,3.33849182844162,3.307846117019653
1991-02-27,59.22103483342869,P,3.776792526245117,3.7392926692962645,3.7889429569244384,3.765498661994934,3.6346647357940673,3.350317568778992,3.308438401222229
1991-02-28,59.20724068855561,P,3.799894809722901,3.7384488105773928,3.7885210275650025,3.7739072680473327,3.640326728820801,3.362717180252075,3.309146196842194
1991-03-01,59.243818957582725,P,3.857643365859986,3.765244245529175,3.78812747001648,3.780031430721283,3.646684002876282,3.3751228761672976,3.3101995396614075
1991-03-04,59.28376949136035,A,3.8229947090148926,3.7906541347503664,3.784269046783448,3.784997856616974,3.652118434906006,3.385010712146759,3.3110796391963957
1991-03-05,59.34614142373104,A,3.880742311477661,3.8276135444641115,3.7873347520828253,3.795724856853485,3.6587078189849853,3.396390278339386,3.311907638311386
1991-03-06,59.37023835944695,A,3.880742311477661,3.84840350151062,3.793848085403443,3.8070266246795654,3.6641479253768923,3.407769844532013,3.3125652050971985
1991-03-07,59.38269988599229,A,3.880742311477661,3.8645730018615723,3.801510906219483,3.8171790599823,3.669358172416687,3.4189208579063415,3.3135636281967162
1991-03-08,59.36645758716111,A,3.857643365859986,3.8645730018615723,3.8149086236953744,3.82330322265625,3.6736467361450194,3.4292694568634032,3.3146169710159303
1991-03-11,59.370982734637714,A,3.880742311477661,3.876122522354126,3.833388328552247,3.8242613911628722,3.6781674432754516,3.4395061802864073,3.3157290041446688
1991-03-12,59.32402022152824,A,3.8229947090148926,3.8645730018615723,3.8460932731628423,3.8223321795463563,3.6815331983566284,3.448708293437958,3.316495490074158
1991-03-13,59.292558595793174,A,3.857643365859986,3.859953212738037,3.8541783571243293,3.8215606570243836,3.6855919265747072,3.458485493659973,3.317492028474808
1991-03-14,59.26448254898957,A,3.834543466567993,3.8507134437561037,3.857643222808838,3.8230821251869203,3.691946892738342,3.4681459736824034,3.3184298717975618
1991-03-15,59.22707678461757,P,3.776792526245117,3.8345432758331297,3.849558138847351,3.8188428044319154,3.69714684009552,3.4778003454208375,3.318965346813202
1991-03-18,59.15967251355372,P,3.695945262908936,3.7975838661193846,3.836853194236755,3.8105611205101013,3.701189522743225,3.4868748068809508,3.3190397846698763
1991-03-19,59.138371082562465,P,3.730595350265503,3.779103994369507,3.8218384981155396,3.804586625099182,3.7075342178344726,3.496524350643158,3.3193442738056183
1991-03-20,59.122860322158715,P,3.7652454376220703,3.760624408721924,3.8102888107299804,3.8020684480667115,3.7145719146728515,3.506863236427307,3.3200492429733277
1991-03-21,59.08044110941422,P,3.695945262908936,3.7329047679901124,3.791809105873108,3.796660006046295,3.7195340728759767,3.5154805779457092,3.3203509044647217
1991-03-22,59.06772016897838,P,3.6843979358673096,3.7144258499145506,3.77448456287384,3.794696593284607,3.724265284538269,3.5232967233657835,3.3208788657188415
1991-03-25,59.09756390453847,P,3.730595350265503,3.7213558673858644,3.7594698667526245,3.7964290976524353,3.7290009689331054,3.5302034711837766,3.321694613695145
1991-03-26,59.10783704136475,P,3.730595350265503,3.7213558673858644,3.7502299308776856,3.7981616020202638,3.733506817817688,3.53733877658844,3.322283138036728
