Date,GRADE,GPS,PNC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-09-19,56.196353136591455,A,11.174921035766602,11.144855308532716,11.06968822479248,10.746467590332031,10.251062126159669,10.348310298919678,9.818040480613709
1995-09-20,56.2509415467731,A,11.225031852722168,11.194966316223145,11.089732646942139,10.80660147666931,10.278924198150635,10.360265111923217,9.832682237625122
1995-09-21,56.28770733282284,A,11.375372886657717,11.245079040527344,11.129822254180908,10.874252414703369,10.306986846923827,10.373229227066041,9.847835931777954
1995-09-22,56.2974100425113,A,11.475595474243164,11.28516845703125,11.174923038482666,10.93689227104187,10.341062908172608,10.38768967628479,9.861812195777894
1995-09-25,56.28300033922424,A,11.375372886657717,11.325258827209472,11.215012645721435,10.984498500823975,10.37213228225708,10.400653791427612,9.87600670337677
1995-09-26,56.25448267681395,A,11.32525634765625,11.355325889587402,11.250090599060059,11.024587821960449,10.402199325561524,10.412622699737549,9.889950628280639
1995-09-27,56.21864291883123,A,11.275148391723633,11.365349197387696,11.28015775680542,11.062171745300294,10.43427089691162,10.423596458435059,9.902924656867981
1995-09-28,56.14592924733005,A,11.275148391723633,11.34530429840088,11.295191669464112,11.099755668640137,10.467344665527344,10.43555832862854,9.917337417602539
1995-09-29,56.011632352400305,A,11.174921035766602,11.285169410705567,11.285168933868409,11.127317094802857,10.495407238006592,10.44602388381958,9.931249041557312
1995-10-02,55.91119478480155,A,11.174921035766602,11.245079040527344,11.285168933868409,11.154878520965577,10.522467575073243,10.45500720024109,9.945160665512084
1995-10-03,55.838665821288906,A,11.225031852722168,11.225034141540528,11.290180015563966,11.179934120178222,10.549527854919434,10.463009452819824,9.959083061218262
1995-10-04,55.852915458704075,A,11.475595474243164,11.265123558044433,11.315236377716065,11.202484512329102,10.580597267150878,10.474999513626098,9.97497763633728
1995-10-05,55.926328740529755,A,11.625930786132812,11.33528003692627,11.340292167663574,11.23505721092224,10.615675525665283,10.4899751663208,9.99258303642273
1995-10-06,56.058237261579166,A,11.625930786132812,11.425481986999511,11.355325698852539,11.265124368667603,10.650753784179688,10.504456748962403,10.010188436508178
1995-10-09,56.16807292562038,A,11.575818061828612,11.505661392211914,11.375370216369628,11.295191431045533,10.683827648162842,10.516954984664917,10.027543272972107
1995-10-10,56.255153887139784,A,11.575818061828612,11.575818634033203,11.400426387786865,11.325258493423462,10.716901512145997,10.526982851028443,10.043699193000794
1995-10-11,56.258011365984025,A,11.625930786132812,11.605885696411132,11.435504627227782,11.3578311920166,10.750977630615234,10.536523723602295,10.058666920661926
1995-10-12,56.20156094622282,A,11.666507720947266,11.614001083374024,11.474640560150146,11.38491611480713,10.785865287780762,10.546470365524293,10.073118152618408
1995-10-13,56.13187387494519,A,11.565059661865234,11.601826858520507,11.513654422760009,11.399411678314209,10.819726123809815,10.557872896194459,10.088500900268555
1995-10-16,56.09102464493887,A,11.615785598754885,11.609820365905762,11.557740879058837,11.421454906463623,10.851594753265381,10.56978268623352,10.103698720932007
1995-10-17,56.07176202906678,A,11.666507720947266,11.627958297729492,11.601888465881348,11.446034240722657,10.884477825164796,10.580223407745361,10.11939377784729
1995-10-18,56.105869500012865,A,11.869407653808594,11.67665367126465,11.64126968383789,11.478253030776978,10.921418895721436,10.592199048995973,10.136590609550476
1995-10-19,56.10169405081041,A,11.767956733703612,11.696943473815917,11.65547227859497,11.497882223129272,10.954326553344726,10.603160181045531,10.153523840904235
1995-10-20,56.02828216925826,A,11.463611602783203,11.676653861999512,11.63924036026001,11.497283029556275,10.982149562835694,10.611077861785889,10.168448085784911
1995-10-23,55.85179881023161,A,11.209996223449709,11.595495986938477,11.60265817642212,11.489014196395875,11.004900264739991,10.613495044708252,10.180642385482788
1995-10-24,55.69464993314213,P,11.311440467834473,11.524482536315919,11.576220417022705,11.488323402404784,11.029679851531982,10.616432571411133,10.193587546348573
1995-10-25,55.41632601812668,P,11.057821273803713,11.362165260314942,11.519409465789796,11.477457046508789,11.050389194488526,10.617822074890137,10.206239171028137
1995-10-26,55.132033980257255,P,10.804201126098633,11.169414138793945,11.433178806304932,11.45390968322754,11.067028408050538,10.618651590347291,10.21786636352539
1995-10-27,55.00858089603488,P,10.90565299987793,11.05782241821289,11.3672381401062,11.440446281433106,11.084694385528564,10.624448175430297,10.229757146835327
1995-10-30,54.96598064713044,P,10.804201126098633,10.976663398742676,11.286079692840577,11.421910285949707,11.101333599090577,10.629724292755126,10.240897045135497
1995-10-31,54.824424445229916,P,10.652032852172852,10.844781875610352,11.184632205963135,11.39326033592224,11.113927173614503,10.630514307022095,10.250545167922974
1995-11-01,54.80550222812163,P,10.804201126098633,10.794057846069336,11.078111553192139,11.359690618515014,11.129564113616944,10.632331962585448,10.259735941886902
1995-11-02,54.99779881045467,P,11.260717391967772,10.885361099243164,11.027387619018555,11.341429948806763,11.154331378936767,10.639702939987183,10.270234699249267
1995-11-03,55.08370853912687,P,11.159269332885742,10.936084365844726,10.996953392028809,11.31809687614441,11.17306079864502,10.646059436798096,10.279982571601868
1995-11-06,55.19140173023493,P,11.159269332885742,11.00709800720215,10.991880702972413,11.297269439697265,11.187781219482423,10.65043963432312,10.289974088668822
1995-11-07,55.307239107797805,P,10.90565299987793,11.057822036743165,10.951301956176758,11.263761186599732,11.195424880981445,10.653271808624268,10.29869752407074
1995-11-08,55.45815609231094,P,11.159269332885742,11.128835678100586,10.961446762084961,11.240428113937378,11.208140869140625,10.659134187698363,10.308689041137695
1995-11-09,55.4137372115325,P,11.159269332885742,11.10854606628418,10.996953582763672,11.215066194534302,11.220856857299804,10.66302032470703,10.31770597934723
1995-11-10,55.40700367805787,A,11.159269332885742,11.10854606628418,11.022315216064452,11.194776678085328,11.231568393707276,10.669376821517945,10.326235642433167
1995-11-13,55.40258698655668,A,11.209996223449709,11.118691444396973,11.062894725799561,11.174487209320068,11.243294467926026,10.67574646949768,10.335262608528136
1995-11-14,55.46618831309013,A,11.108540534973145,11.159268951416015,11.10854549407959,11.146588850021363,11.250986881256104,10.681595678329467,10.344269556999206
1995-11-15,55.41746074705441,A,11.159269332885742,11.159268951416015,11.144052314758301,11.11108193397522,11.253680515289307,10.687952175140381,10.35328649520874
1995-11-16,55.41536469110079,A,11.260717391967772,11.179558563232423,11.144052314758301,11.085719966888428,11.259405326843261,10.695323152542114,10.362567067146301
1995-11-17,55.38008449930431,A,11.108540534973145,11.169412803649902,11.138979434967041,11.067966413497924,11.261084384918213,10.70216049194336,10.371086754798888
1995-11-20,55.37744119261433,A,11.260717391967772,11.179557037353515,11.149124240875244,11.070502471923827,11.266809196472169,10.710519599914551,10.380367326736451
1995-11-21,55.48700806156682,A,11.615785598754885,11.281006050109863,11.22013750076294,11.085719728469849,11.279635372161865,10.722429389953612,10.389717721939087
1995-11-22,55.69585985961728,A,11.869407653808594,11.423033714294434,11.291151332855225,11.126299047470093,11.297533988952637,10.736381340026856,10.400092577934265
1995-11-23,55.88904232118335,A,11.869407653808594,11.544771766662597,11.362165164947509,11.179559373855591,11.312425956726074,10.74885106086731,10.410223803520203
1995-11-24,56.08560987021235,A,11.767956733703612,11.67665500640869,11.423033905029296,11.222674560546874,11.322282123565675,10.760306272506714,10.420578694343567
1995-11-27,56.25629512901613,A,11.81867790222168,11.788247108459473,11.483902072906494,11.273398399353027,11.335157260894775,10.779185667037964,10.43118719100952
1995-11-28,56.294156449470336,A,11.81867790222168,11.828825569152832,11.554915809631348,11.33173065185547,11.348032398223877,10.799547262191773,10.441795687675477
1995-11-29,56.24450518418745,A,11.869407653808594,11.828825569152832,11.625929641723634,11.384990978240968,11.360919914245606,10.81992205619812,10.451683259010315
1995-11-30,56.168043631031736,A,11.869407653808594,11.828825569152832,11.686798667907714,11.415425491333007,11.370800609588622,10.838893728256226,10.461083555221558
1995-12-01,56.196334585543845,A,12.072298049926758,11.88969383239746,11.783174419403077,11.461076927185058,11.382734661102296,10.861898784637452,10.47149830341339
1995-12-04,56.24762400614333,A,12.27519416809082,11.980997085571289,11.88462209701538,11.516873168945313,11.400731086730957,10.886431684494019,10.48341480731964
1995-12-05,56.2908202215024,A,12.224472999572754,12.062156105041504,11.945490837097168,11.582814168930053,11.418715419769287,10.910457372665405,10.49483407020569
1995-12-06,56.36901751944055,A,12.32591724395752,12.15345802307129,11.99114179611206,11.641146564483643,11.439730796813965,10.937000846862793,10.507491474151612
1995-12-07,56.429446069791794,A,12.123021125793455,12.204180717468262,12.016503143310548,11.689334154129028,11.456688251495361,10.962016458511352,10.519621686935425
1995-12-08,56.40293950721492,A,12.173748970031738,12.224470901489259,12.057082366943359,11.740058135986327,11.476664810180663,10.986036024093629,10.531518249511718
1995-12-11,56.30410141327891,A,12.173748970031738,12.20418186187744,12.092589473724365,11.78824577331543,11.496641368865967,11.009554471969604,10.543902101516723
1995-12-12,56.1841008852065,A,11.97085189819336,12.153457641601562,12.107806873321532,11.831361341476441,11.51155776977539,11.030542812347413,10.5564896774292
1995-12-13,56.00336895841453,A,11.869407653808594,12.062155723571777,12.107806873321532,11.866868257522583,11.519434013366698,11.050015640258788,10.568813700675964
1995-12-14,55.844257814198805,A,11.717235565185549,11.980998611450195,12.09258966445923,11.889694166183471,11.521260108947754,11.06846781730652,10.5801331949234
1995-12-15,55.68748293460768,A,11.767956733703612,11.899840164184571,12.062155532836915,11.922664976119995,11.52410062789917,11.087427206039429,10.590975365638734
1995-12-18,55.45089657825324,P,11.463611602783203,11.757812690734863,11.980997276306152,11.932809686660766,11.521856498718261,11.102842073440552,10.600783123970032
1995-12-19,55.33974636933747,P,11.717235565185549,11.7070894241333,11.930273532867432,11.9378821849823,11.5246848487854,11.120793180465698,10.611371688842773
1995-12-20,55.31676074351967,P,11.869407653808594,11.7070894241333,11.884622573852539,11.9378821849823,11.529554386138916,11.140266008377075,10.62272111415863
1995-12-21,55.42565309055823,P,12.123021125793455,11.788246536254883,11.884622573852539,11.950562858581543,11.53868465423584,11.162274971008301,10.635338606834411
1995-12-22,55.52216979908996,P,12.072298049926758,11.849114799499512,11.87447748184204,11.9657799243927,11.54882942199707,11.184277772903442,10.6479461479187
1995-12-25,55.7450214920203,A,12.072298049926758,11.970852088928222,11.864332389831542,11.978460931777954,11.557959671020507,11.204777212142945,10.660797338485718
1995-12-26,55.91680110173002,A,12.224472999572754,12.072299575805664,11.889694499969483,11.998750686645508,11.569118976593018,11.226798400878906,10.673922090530395
1995-12-27,56.19657993849457,A,12.782437324523926,12.254905509948731,11.980997467041016,12.044402170181275,11.587379570007323,11.25439923286438,10.689836664199829
1995-12-28,56.392880322809816,A,12.883885383605955,12.407078361511228,12.097662448883055,12.095126056671143,11.609698143005371,11.28201234817505,10.706502141952514
1995-12-29,56.66613564426598,A,13.08678150177002,12.609975051879882,12.229544925689698,12.145850229263306,11.642161540985107,11.3121555519104,10.724425749778748
1996-01-01,56.93587319185972,A,13.08678150177002,12.812871742248536,12.391861915588379,12.186429595947265,11.679697246551514,11.342298755645752,10.742349357604981
1996-01-02,57.0647531637479,A,12.807806015014648,12.929538345336914,12.500918960571287,12.215596246719361,11.709624557495117,11.36965220451355,10.75863443851471
1996-01-03,56.78330514895433,A,12.072298049926758,12.78751049041748,12.521208000183105,12.202915287017822,11.729914093017578,11.390151643753052,10.771729245185853
1996-01-04,56.43546843308324,A,11.92013168334961,12.594759750366212,12.50091905593872,12.19277081489563,11.752232704162598,11.409630556106567,10.784063220024109
1996-01-05,56.012938012593786,A,11.97085189819336,12.37157382965088,12.490774440765382,12.18262596130371,11.773536682128906,11.429115533828735,10.796407179832459
1996-01-08,55.60449544560311,P,12.072298049926758,12.168677139282227,12.490774440765382,12.177553415298462,11.798898620605469,11.450116109848022,10.809014720916748
1996-01-09,55.264746885165,P,11.81867790222168,11.970851516723632,12.450194931030273,12.169944715499877,11.822231521606446,11.468079347610473,10.820110497474671
1996-01-10,55.209033141119825,P,11.767956733703612,11.909983253479004,12.348746871948242,12.164872169494629,11.841506633758545,11.485535373687744,10.829978098869324
1996-01-11,55.27130509634324,P,12.014408111572266,11.928838539123536,12.261799144744874,12.179730796813965,11.856580448150634,11.5054559135437,10.840347037315368
1996-01-12,55.35099106464668,P,12.117093086242676,11.9580867767334,12.164830303192138,12.197187614440917,11.875736923217774,11.524398860931397,10.851229400634766
1996-01-15,55.32199255255663,P,11.860379219055176,11.915703010559081,12.042190074920654,12.217025995254517,11.889759120941163,11.538770170211793,10.861124620437622
1996-01-16,55.46520197711584,A,12.168435096740724,11.98565444946289,11.978252983093261,12.239585971832275,11.915014762878418,11.555219821929931,10.873054203987122
1996-01-17,55.67616532621876,A,12.322467803955078,12.096556663513184,12.003269958496094,12.2622389793396,11.938278732299805,11.573209800720214,10.88674207687378
1996-01-18,55.76078821913927,A,12.21977710723877,12.137630462646484,12.03323450088501,12.267076778411866,11.959488887786865,11.590172872543334,10.898928370475769
1996-01-19,55.83886577712773,A,12.271122932434082,12.168436431884766,12.063261604309082,12.27701802253723,11.981725959777831,11.606647176742554,10.911371393203735
1996-01-22,55.982456001945366,A,12.168435096740724,12.230047607421875,12.07287530899048,12.28182487487793,12.000894737243652,11.62209460258484,10.923795037269592
1996-01-23,55.9757542124556,A,12.168435096740724,12.230047607421877,12.107851028442385,12.279022979736329,12.022092628479005,11.636539754867554,10.935724620819093
1996-01-24,55.821534688687365,A,12.117093086242676,12.188972663879396,12.14276466369629,12.245755767822265,12.041249103546143,11.647464809417725,10.946903409957885
1996-01-25,55.70048387039078,A,12.065752983093262,12.158167839050295,12.14789915084839,12.204849147796631,12.057349815368653,11.658377571105957,10.957825498580933
1996-01-26,55.57375926386623,P,12.117093086242676,12.127361869812013,12.14789915084839,12.156364727020264,12.077520866394043,11.669302625656128,10.968263211250305
1996-01-29,55.49550488255921,P,12.168435096740724,12.127361869812011,12.178704738616945,12.110447406768799,12.095675220489502,11.681242208480835,10.979204659461976
1996-01-30,55.4204994712989,P,12.168435096740724,12.127361869812011,12.178704738616945,12.078478860855103,12.10672821044922,11.693181791305541,10.990146107673645
1996-01-31,55.473752812433354,P,12.322467803955078,12.168436813354493,12.178704738616945,12.090987348556519,12.115789413452148,11.706661701202393,11.002598805427551
1996-02-01,55.56387789538898,A,12.322467803955078,12.219779777526856,12.188973808288576,12.111104154586792,12.124850616455078,11.718638286590576,11.014557452201844
1996-02-02,55.60318446110974,A,12.168435096740724,12.230048179626465,12.178705024719239,12.12098331451416,12.13286018371582,11.727571153640747,11.025745935440064
1996-02-05,55.61752673440122,A,12.21977710723877,12.240316581726074,12.183839225769043,12.12835726737976,12.140882167816162,11.738019714355469,11.037191128730774
1996-02-06,55.690073406484835,A,12.322467803955078,12.271123123168945,12.199242496490479,12.15354676246643,12.15095796585083,11.749495182037354,11.048902740478516
1996-02-07,55.71274034442049,A,12.42515468597412,12.291660499572753,12.230048656463623,12.186406660079957,12.16207290649414,11.761496410369872,11.060880761146546
1996-02-08,55.830054045915745,A,12.835911750793455,12.394349288940429,12.307064533233643,12.227481842041016,12.181402988433838,11.776101799011231,11.074665513038635
1996-02-09,55.97247205686272,A,12.7332124710083,12.507304763793945,12.368676471710206,12.258287811279297,12.194621276855468,11.788677968978881,11.088183822631835
1996-02-12,56.12877034066892,A,12.835911750793455,12.630531692504883,12.43542413711548,12.307064437866211,12.205835628509522,11.80328335762024,11.101968574523926
1996-02-13,56.210664853883706,A,12.784557342529297,12.722949600219726,12.497036361694336,12.337870550155639,12.217037315368652,11.817876367568969,11.115249533653259
1996-02-14,56.20383012608597,A,12.630529403686523,12.764024543762208,12.52784252166748,12.353273630142212,12.223129558563233,11.831430177688599,11.127513318061828
1996-02-15,56.05028057268524,A,12.579182624816896,12.712678718566895,12.553514003753662,12.371243906021117,12.2322527885437,11.84447052001953,11.140014424324036
1996-02-16,55.959699768463054,A,12.630529403686523,12.692142105102539,12.599723434448242,12.38921422958374,12.241388397216797,11.85902660369873,11.152525243759156
1996-02-19,55.829576923033265,A,12.630529403686523,12.651065635681153,12.640798664093017,12.41231894493103,12.250524005889893,11.87358268737793,11.164294943809509
1996-02-20,55.72055460433842,A,12.579182624816896,12.609990692138672,12.666470146179199,12.432856321334839,12.262690620422363,11.887124195098878,11.17506682395935
1996-02-21,55.72436334751941,A,12.681875228881836,12.620259857177734,12.69214220046997,12.461095428466797,12.278939971923828,11.899186992645264,11.18709325313568
1996-02-22,55.76999785913526,A,12.7332124710083,12.651065826416016,12.681872272491455,12.494468402862548,12.299259510040283,11.910259809494018,11.20011748790741
1996-02-23,55.824007103067906,A,12.887242317199709,12.702408409118652,12.697275257110595,12.5329758644104,12.321645221710206,11.922872924804688,11.213664836883545
1996-02-26,55.81621872026181,A,12.630529403686523,12.702408409118652,12.676737022399902,12.55608057975769,12.344983577728271,11.933420038223266,11.225187511444092
1996-02-27,55.7723733296435,A,12.476495742797852,12.681871032714843,12.645930862426757,12.571483612060547,12.360168781280517,11.94242681503296,11.234704833030701
1996-02-28,55.70271231091831,A,12.579182624816896,12.661332511901858,12.640796184539795,12.584319353103638,12.374364280700684,11.9519593334198,11.244241528511047
1996-02-29,55.62103976270183,P,12.579182624816896,12.630526542663576,12.640796184539795,12.597155094146729,12.383487510681153,11.961086082458497,11.253778223991395
1996-03-01,55.51231673320913,P,12.630529403686523,12.579183959960938,12.640796184539795,12.62025980949402,12.394652137756347,11.97174077987671,11.264806838035584
1996-03-04,55.51382422565444,P,12.681875228881836,12.589453125,12.645930767059326,12.643364715576173,12.406843681335449,11.982401676177979,11.27609218120575
1996-03-05,55.62746530171676,A,12.887242317199709,12.67160243988037,12.676736736297608,12.671603441238405,12.420099067687989,11.994609022140503,11.287416214942931
1996-03-06,55.62174976324951,A,12.681875228881836,12.69214096069336,12.676736736297608,12.68443946838379,12.418087825775146,12.002733697891236,11.297466373443603
1996-03-07,55.592219434112344,A,12.630529403686523,12.702410316467285,12.66646842956543,12.674170351028444,12.413020706176757,12.011359424591065,11.3072598028183
1996-03-08,55.4082987306536,A,12.168435096740724,12.609991455078125,12.594587707519532,12.645931482315065,12.394653778076172,12.01840765953064,11.314742760658264
1996-03-11,55.15130847298571,P,12.014408111572266,12.476498031616211,12.532975578308106,12.604856300354005,12.373206310272217,12.026451778411865,11.319973411560058
1996-03-12,54.77031145339884,P,11.809029579162598,12.26085548400879,12.46622896194458,12.55607991218567,12.353230781555176,12.031427669525147,11.32393012046814
1996-03-13,54.54941664766098,P,11.809029579162598,12.086286354064942,12.38921365737915,12.515004920959473,12.347965412139892,12.038939752578734,11.328380913734437
1996-03-14,54.43269233546612,P,11.96306037902832,11.952792549133301,12.327601432800293,12.484198808670046,12.348823986053468,12.050528345108033,11.334589967727661
1996-03-15,54.500882368732825,P,11.96306037902832,11.91171760559082,12.260854530334473,12.450825357437136,12.348668155670167,12.061102418899535,11.342775297164916
1996-03-18,54.73693188551341,P,12.37381076812744,11.983598136901856,12.230048084259034,12.43798942565918,12.35469841003418,12.076798515319824,11.353261404037475
1996-03-19,55.021190614654266,P,12.271122932434082,12.076016807556153,12.16843614578247,12.42258644104004,12.363747310638427,12.092989416122437,11.361751861572266
1996-03-20,55.24050383540624,P,12.21977710723877,12.158166313171387,12.122226333618164,12.399481534957888,12.372783718109131,12.107145175933837,11.369738569259644
1996-03-21,55.35733807987591,P,12.21977710723877,12.209509658813477,12.081151103973388,12.37380976676941,12.376891098022462,12.116735773086548,11.378219356536865
1996-03-22,55.54047363166861,P,12.52784538269043,12.3224666595459,12.11709213256836,12.355839920043946,12.385106143951417,12.130421533584595,11.388240485191345
1996-03-25,55.606489037288384,P,12.630529403686523,12.373810386657714,12.178704261779785,12.355839920043946,12.400509147644042,12.145134134292602,11.39778688430786
1996-03-26,55.715439723305,A,12.630529403686523,12.445691680908203,12.260854244232178,12.36354160308838,12.409751033782959,12.162382898330689,11.407827353477478
1996-03-27,55.77957670016615,A,12.476495742797852,12.49703540802002,12.327600860595703,12.358407258987429,12.412831592559815,12.17555516242981,11.417344675064086
1996-03-28,55.88132687916899,A,12.52784538269043,12.558649063110352,12.384079360961914,12.355840396881103,12.418992958068849,12.189240922927857,11.426130623817444
1996-03-29,55.874237926332114,A,12.630529403686523,12.57918586730957,12.450826263427734,12.355840396881103,12.426181087493896,12.203953523635864,11.436665172576904
1996-04-01,55.831430449377926,A,12.681875228881836,12.589455032348633,12.481632709503174,12.355840396881103,12.43644989013672,12.218672313690185,11.447209391593933
1996-04-02,55.74709806871377,A,12.630529403686523,12.589455032348633,12.517573356628418,12.343004751205445,12.445691776275634,12.23389220237732,11.457743940353394
1996-04-03,55.75961306297939,A,12.681875228881836,12.63053092956543,12.563783168792725,12.343004751205445,12.456987419128417,12.24911826133728,11.46853521823883
1996-04-04,55.74913966061601,A,12.630529403686523,12.651067733764648,12.6048583984375,12.343004751205445,12.468282947540283,12.262816381454467,11.479069766998292
1996-04-05,55.732436253316564,A,12.630529403686523,12.651067733764648,12.615126800537109,12.366109466552734,12.47855167388916,12.278036270141602,11.49009838104248
1996-04-08,55.652616225064264,A,12.37381076812744,12.589454841613769,12.589454936981202,12.384079599380494,12.482659187316894,12.289167203903197,11.499843401908874
1996-04-09,55.63258486745281,A,12.52784538269043,12.568918037414551,12.579186534881591,12.420020389556885,12.48984739303589,12.298287801742553,11.510358595848084
1996-04-10,55.50240708131154,A,12.322467803955078,12.497036552429199,12.563783740997314,12.445692300796509,12.48984739303589,12.302818403244018,11.519599871635437
1996-04-11,55.32035172310492,P,12.104276657104492,12.391786003112793,12.52142686843872,12.452753114700318,12.485483570098877,12.305167093276978,11.527009077072144
1996-04-12,55.204545739983956,P,12.312074661254885,12.328095054626464,12.489581394195557,12.470203828811645,12.48835636138916,12.310608272552491,11.535457272529602
1996-04-15,55.25148358200431,P,12.51987648010254,12.357308197021485,12.473381519317627,12.4775071144104,12.494358348846436,12.3176202583313,11.548402962684632
1996-04-16,55.169165521693465,P,12.260128021240234,12.303764724731446,12.436341381072998,12.476957368850709,12.493111553192138,12.322034759521484,11.560791010856628
1996-04-17,55.19805615339871,P,12.36402416229248,12.312075996398926,12.404556274414062,12.484169721603394,12.491888942718505,12.326980924606323,11.573451490402222
1996-04-18,55.36496195258368,A,12.571823120117188,12.405585289001465,12.398685646057128,12.501772022247314,12.48660717010498,12.33400507926941,11.586449403762817
1996-04-19,55.39443162743424,A,12.415974617004396,12.42636528015137,12.377230167388918,12.496178483963012,12.480262413024903,12.337441844940185,11.599670314788819
1996-04-22,55.312010850039236,A,12.36402416229248,12.395194816589356,12.37625150680542,12.482853221893311,12.470824661254882,12.338330144882201,11.61238091468811
1996-04-23,55.33071731773424,P,12.36402416229248,12.415974044799805,12.359869384765627,12.469527959823608,12.462413997650147,12.3397256565094,11.625091514587403
1996-04-24,55.32137237986843,P,12.36402416229248,12.415974044799805,12.364025020599367,12.46390438079834,12.457083892822265,12.340106725692749,11.638553786277772
1996-04-25,55.26004461059023,P,12.415974617004396,12.384804344177246,12.395194816589356,12.458310842514038,12.453819732666016,12.343036260604858,11.652526359558106
1996-04-26,55.28067866061925,P,12.467928886413574,12.395195198059081,12.410780239105225,12.450180816650391,12.450567722320557,12.345978059768676,11.666007041931152
1996-04-29,55.33941287979825,A,12.51987648010254,12.426365661621094,12.410780239105225,12.442080879211426,12.448354663848876,12.349439334869384,11.679496903419494
1996-04-30,55.41900180703863,A,12.571823120117188,12.467925453186036,12.44194974899292,12.439145565032959,12.448207473754882,12.355449047088623,11.692995929718018
1996-05-01,55.45893425335678,A,12.51987648010254,12.499095916748047,12.457534980773925,12.431045627593994,12.444967498779297,12.361953735351562,11.705984687805175
1996-05-02,55.337496238098204,A,12.052326202392578,12.426366233825684,12.405585289001465,12.402135467529297,12.431349773406982,12.365304641723633,11.716886229515076
1996-05-03,55.19286200685792,P,12.000383377075195,12.332857131958008,12.364026165008545,12.370628166198731,12.413612594604492,12.367628908157348,11.72752805709839
1996-05-06,55.03991201826566,P,11.896478652954102,12.20817756652832,12.317271614074707,12.346761560440063,12.398931579589844,12.371957578659057,11.737399826049804
1996-05-07,54.863065959815835,P,12.000383377075195,12.093889617919922,12.280907535552979,12.320388460159302,12.38940933227539,12.374789056777955,11.747791118621826
1996-05-08,54.80647983655473,P,12.312074661254885,12.052329254150392,12.275712585449218,12.319868803024292,12.38406717300415,12.379215726852417,11.759740867614745
1996-05-09,54.90978290930457,P,12.20818042755127,12.083500099182128,12.254933166503907,12.325063991546632,12.376647129058838,12.380067319869996,11.771171145439148
1996-05-10,55.099064876097394,P,12.467928886413574,12.177009201049804,12.254933166503907,12.332856702804566,12.373395118713379,12.384023628234864,11.784150700569153
1996-05-13,55.300767704820196,P,12.51987648010254,12.301688766479492,12.254933166503907,12.332856702804566,12.370155143737794,12.388499412536621,11.796638312339782
1996-05-14,55.48753332941675,A,12.571823120117188,12.41597671508789,12.254933166503907,12.348441457748413,12.363846759796143,12.391972913742066,11.809385657310486
1996-05-15,55.53765114259559,A,12.571823120117188,12.467926406860352,12.260127830505372,12.358831405639648,12.36164571762085,12.389866771697998,11.82213300228119
1996-05-16,55.57083292188192,A,12.467928886413574,12.519876098632812,12.301688098907471,12.353636693954467,12.35839370727539,12.385707206726075,11.833859777450561
1996-05-17,55.57479472690625,C,12.623770713806152,12.551044464111328,12.364026832580567,12.364026498794555,12.367500419616698,12.381077098846436,11.846616325378418
1996-05-20,55.56454520037183,A,12.571823120117188,12.561433792114258,12.431561279296876,12.37441644668579,12.378648719787599,12.375927515029908,11.859113135337829
1996-05-21,55.55714496420388,A,12.571823120117188,12.561433792114258,12.488705253601074,12.384806394577026,12.39390459060669,12.373567686080932,11.87160994529724
1996-05-22,55.62525215214558,A,12.675726890563965,12.582214546203613,12.525070476531983,12.4003915309906,12.411238536834716,12.379601974487304,11.884876809120179
1996-05-23,55.696681028441446,A,12.623770713806152,12.613382911682129,12.56662950515747,12.410781335830688,12.424452743530274,12.386638364791871,11.898134460449219
1996-05-24,55.707251397012044,A,12.675726890563965,12.623774147033691,12.58740930557251,12.421171236038209,12.438706073760986,12.393687114715576,11.911401324272155
1996-05-27,55.70820293383307,A,12.675726890563965,12.644554901123048,12.602994346618653,12.428963756561279,12.444744396209718,12.399721403121948,11.924918756484985
1996-05-28,55.65009106086507,A,12.467928886413574,12.623776054382324,12.592604923248292,12.4237690448761,12.448680515289306,12.406213912963867,11.93714663028717
1996-05-29,55.59804864530173,A,12.623770713806152,12.613384819030761,12.597799682617188,12.428963756561279,12.456760387420655,12.414772052764892,11.95015371322632
1996-05-30,55.599248347781035,A,12.72767448425293,12.634165573120118,12.623774242401122,12.462731170654298,12.466918334960937,12.4219047164917,11.963680315017701
1996-05-31,55.56103277615966,A,12.623770713806152,12.623774337768555,12.623774242401122,12.493900537490845,12.468836841583252,12.426971492767334,11.975685176849366
1996-06-03,55.54584810437253,A,12.623770713806152,12.613383102416993,12.62896900177002,12.530265140533448,12.468701667785645,12.434605407714844,11.986687788963318
1996-06-04,55.64986584113466,A,12.83157730102539,12.686112785339356,12.65494441986084,12.571824836730958,12.472722625732422,12.44123682975769,11.998228325843812
1996-06-05,55.72454600244195,A,12.987430572509766,12.758844757080078,12.68611478805542,12.605592632293702,12.48294132232666,12.447886457443238,12.010548129081727
1996-06-06,55.744746936830715,A,12.987430572509766,12.810795974731445,12.722480773925781,12.644555139541627,12.492133026123048,12.455562992095947,12.022867932319642
1996-06-07,55.784339430666506,A,12.883522033691406,12.862746238708496,12.743260288238526,12.665334796905517,12.497192878723144,12.461686983108521,12.034167079925536
1996-06-10,55.75625207100552,A,12.675726890563965,12.873137474060059,12.743260288238526,12.67312731742859,12.497069911956787,12.466759901046753,12.044427251815796
1996-06-11,55.66899775182492,A,12.72767448425293,12.852356910705566,12.76923484802246,12.680919885635376,12.499012813568115,12.472352294921874,12.054446024894714
