Date,GRADE,GPS,MMM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-07-31,50.33457826103783,A,6.870429515838623,6.87042932510376,6.846672391891479,6.802009510993957,6.584778671264648,6.3801565265655515,6.114551482200622
1990-08-01,50.31713877686362,A,6.91793966293335,6.872329044342041,6.856174659729004,6.814838004112244,6.597322111129761,6.387832560539246,6.122262177467346
1990-08-02,50.27389669187364,A,6.765899181365967,6.845721912384033,6.848572826385498,6.823390412330627,6.607584915161133,6.394082403182983,6.129721546173096
1990-08-03,50.18163149893261,P,6.547336101531982,6.790605735778809,6.821014738082885,6.8181638479232785,6.613286504745483,6.396828007698059,6.136134371757508
1990-08-06,49.96999642827325,P,6.224247455596924,6.665170383453369,6.766849565505981,6.793456983566284,6.612526321411133,6.396436862945556,6.141024281978607
1990-08-07,49.77599858384335,P,6.309770107269287,6.553038501739502,6.7117339134216305,6.771600699424743,6.612526321411133,6.395770773887635,6.146064240932464
1990-08-08,49.580148665412516,P,6.385792255401611,6.446609020233154,6.659469032287598,6.7506948709487915,6.614616899490357,6.396147475242615,6.151345503330231
1990-08-09,49.43508087795835,P,6.376290321350098,6.36868724822998,6.607204580307007,6.727413511276245,6.6165174388885495,6.397371006011963,6.156301686763763
1990-08-10,49.36559847625375,P,6.328775882720947,6.324975204467774,6.557790470123291,6.700805974006653,6.6165174388885495,6.3979310083389285,6.1609277606010435
1990-08-13,49.434428291562675,P,6.366785049438477,6.353482723236084,6.509326553344726,6.6775243282318115,6.614616842269897,6.398494372367859,6.165975196361542
1990-08-14,49.483839904405535,P,6.376290321350098,6.366786766052246,6.459912633895874,6.653292512893676,6.61328649520874,6.398493485450745,6.170838842391968
1990-08-15,49.5391446721026,P,6.452312469482422,6.380090808868408,6.413349914550781,6.634762287139893,6.614616899490357,6.400006241798401,6.175851278305053
1990-08-16,49.55295795708602,P,6.309770107269287,6.366786766052246,6.3677370071411135,6.608154916763306,6.61309645652771,6.401035494804383,6.180243535041809
1990-08-17,49.57485273684198,P,6.262256622314453,6.353482913970947,6.3392290592193605,6.580121898651123,6.612336225509644,6.402343063354492,6.184166898727417
1990-08-20,49.58808221929464,P,6.270310878753662,6.334188079833984,6.343835401535034,6.555342483520508,6.611356887817383,6.403637022972107,6.187852962017059
1990-08-21,49.577653003524915,P,6.231960296630859,6.305322074890137,6.336054420471191,6.523894166946411,6.606569652557373,6.403982315063477,6.191486058235168
1990-08-22,49.47723691532729,P,6.068973064422607,6.228654193878174,6.304372501373291,6.481920766830444,6.597572555541992,6.403262896537781,6.19425794839859
1990-08-23,49.37362296395346,P,5.944329738616943,6.155566120147705,6.261176443099975,6.434190511703491,6.583992023468017,6.40110867023468,6.196267850399018
1990-08-24,49.281931615149084,B,5.992269515991211,6.101568698883057,6.227525806427002,6.392658138275147,6.570610017776489,6.399151287078857,6.19822811126709
1990-08-27,49.1970728837606,B,6.078555583953857,6.063217639923096,6.19870285987854,6.3540147066116335,6.56085428237915,6.398245129585266,6.200713129043579
1990-08-28,49.144177319076526,B,6.078555583953857,6.0325366973876955,6.168929386138916,6.314421010017395,6.551288528442383,6.396962237358093,6.202918138504028
1990-08-29,49.1813615719943,B,6.126497268676758,6.044041538238526,6.136347866058349,6.274848890304566,6.543822021484375,6.396252899169922,6.205129511356354
1990-08-30,49.243511333777626,B,6.021034240722656,6.059382438659668,6.107474279403687,6.2376056432724,6.5336760139465335,6.393829622268677,6.206813569068909
1990-08-31,49.30275874088853,B,6.040209770202637,6.068970489501953,6.085269594192505,6.212249326705932,6.525243911743164,6.3915981006622316,6.208266823291779
1990-09-03,49.34629811581871,B,6.040209770202637,6.061301326751709,6.062259483337402,6.203047442436218,6.517572078704834,6.389272441864014,6.20990674495697
1990-09-04,49.369327657126064,B,5.982682704925537,6.042126750946045,6.0373317241668705,6.186693072319031,6.508559665679932,6.3863715124130245,6.21116569519043
1990-09-05,49.39387010434124,B,6.040209770202637,6.0248692512512205,6.034455394744873,6.169413948059082,6.499747467041016,6.384610953330994,6.212945630550385
1990-09-06,49.424144797004,B,5.982682704925537,6.017198944091797,6.038290691375733,6.149733567237854,6.488834428787231,6.382557702064514,6.214111249446869
1990-09-07,49.42666726494213,B,5.982682704925537,6.005693531036377,6.037332010269165,6.132428908348084,6.476781101226806,6.380692815780639,6.214623508453369
1990-09-10,49.4156007602435,B,6.001856803894043,5.998022937774659,6.029662132263184,6.114182496070862,6.464160919189453,6.3800557374954225,6.215231637954712
1990-09-11,49.43310401264667,B,6.001856803894043,6.001857757568359,6.021992254257202,6.095460820198059,6.450970659255981,6.380266270637512,6.21588642835617
1990-09-12,49.421661504912,B,6.030620098114014,5.999939823150635,6.012404537200927,6.074376201629638,6.43835566520691,6.380481925010681,6.216498372554779
1990-09-13,49.4113123365494,B,5.944329738616943,5.992269229888916,6.004734086990356,6.0561041831970215,6.425345239639282,6.3800230312347415,6.216818866729736
1990-09-14,49.40069167729882,B,5.915571689605713,5.978847026824951,5.992270278930664,6.038769936561584,6.410619325637818,6.380030026435852,6.216855568885803
1990-09-17,49.408162602777544,P,5.992269515991211,5.976929569244385,5.987476253509522,6.024867868423462,6.396097021102905,6.380144686698913,6.217415761947632
1990-09-18,49.43347378243166,P,6.059381484985352,5.988434505462647,5.995146131515503,6.0162389278411865,6.382346735000611,6.381024708747864,6.217844836711883
1990-09-19,49.473968832552174,P,6.097733974456787,6.001857280731201,6.000898551940918,6.017676973342896,6.368223237991333,6.382476620674133,6.217905650138855
1990-09-20,49.49363375263463,P,5.97309160232544,6.0076096534729,5.999939441680908,6.01911506652832,6.3508467197418215,6.38268210887909,6.217436587810516
1990-09-21,49.52901206030907,A,5.992269515991211,6.02294921875,6.000898122787476,6.01911506652832,6.333473577499389,6.383173508644104,6.217343423366547
1990-09-24,49.47838780419576,B,5.81969165802002,5.988433647155762,5.982681608200074,6.006171870231628,6.313219051361084,6.381091485023498,6.216900725364685
1990-09-25,49.44821898759511,B,5.992269515991211,5.975011253356934,5.981722879409791,6.001857566833496,6.295845909118652,6.379981746673584,6.216994240283966
1990-09-26,49.39710811482786,B,5.982682704925537,5.952000999450684,5.9769291400909434,5.994666838645935,6.279041223526001,6.378116860389709,6.21717981338501
1990-09-27,49.37712093996094,B,5.934742450714111,5.944331169128418,5.9759704113006595,5.9903522491455075,6.2608977222442626,6.376243524551391,6.217079019546508
1990-09-28,49.339790032866404,B,5.915571689605713,5.928991603851318,5.9759704113006595,5.984120345115661,6.242750816345215,6.372859869003296,6.217069046497345
1990-10-01,49.43880058159012,B,6.097733974456787,5.984600067138672,5.986516857147217,5.9869965553283695,6.2293875122070315,6.370732722282409,6.217969884872437
1990-10-02,49.45564608947759,C,6.040209770202637,5.994188117980957,5.984599685668946,5.989872908592224,6.212973175048828,6.3683128786087035,6.218583102226257
1990-10-03,49.461656395503105,B,6.001856803894043,5.998022937774659,5.975011968612671,5.987955260276794,6.19484148979187,6.365321078300476,6.218864545822144
1990-10-04,49.486252260976094,C,6.021034240722656,6.015281295776367,5.979806232452392,5.989872837066651,6.177283477783203,6.363086214065552,6.219335207939148
1990-10-05,49.52235287870587,C,6.011446475982666,6.034456253051758,5.981723928451538,5.991311025619507,6.161054067611694,6.3610380220413205,6.219664599895477
1990-10-08,49.48132764325795,C,6.001856803894043,6.015280818939209,5.99994044303894,5.991311025619507,6.144062719345093,6.358719081878662,6.219946043491364
1990-10-09,49.410865433158754,B,5.838868141174316,5.975012493133545,5.984600305557251,5.983161592483521,6.1234314918518065,6.354105081558227,6.219085872173309
1990-10-10,49.353969948149306,B,5.81969165802002,5.938579463958741,5.9683012008667,5.972615170478821,6.10146653175354,6.34939432144165,6.217803137302399
1990-10-11,49.23222327354454,B,5.656704425811768,5.865713500976563,5.940497398376465,5.958233904838562,6.079282636642456,6.3434337759017945,6.215472116470337
1990-10-12,49.148432953843674,B,5.723817348480225,5.808187675476074,5.921321964263916,5.948646187782288,6.062812261581421,6.338049383163452,6.213990020751953
1990-10-15,49.09255828393097,B,5.800517559051514,5.767919826507568,5.891600322723389,5.939058589935303,6.054337663650513,6.333431992530823,6.21209805727005
1990-10-16,49.0885410612831,B,5.733404159545898,5.746827030181885,5.860919761657715,5.92275972366333,6.042810344696045,6.327668333053589,6.209870526790619
1990-10-17,49.10291534240869,B,5.7621684074401855,5.735322380065918,5.8369509220123295,5.9059814453125,6.030337867736816,6.322477383613586,6.207973487377167
1990-10-18,49.20226297216792,B,5.848452568054199,5.773672008514405,5.819692754745484,5.899749493598938,6.019781112670898,6.318149275779724,6.206227867603302
1990-10-19,49.35797041944041,B,6.136083602905273,5.856125259399414,5.832156467437744,5.906940197944641,6.015927267074585,6.316222352981567,6.206947104930878
1990-10-22,49.463750987839774,B,6.049799919128418,5.905981731414795,5.836950778961182,5.918445611000061,6.009587564468384,6.3121022033691405,6.207328271865845
1990-10-23,49.55793879829984,B,5.953917980194092,5.950084495544433,5.848455762863159,5.916528034210205,6.001140117645264,6.307213306427002,6.206856665611267
1990-10-24,49.655695383709855,C,6.001856803894043,5.998022174835205,5.8666722774505615,5.9174867391586305,5.992131004333496,6.303373951911926,6.206578111648559
1990-10-25,49.73837043421193,C,6.049799919128418,6.038291645050049,5.905981826782226,5.923239612579346,5.986931600570679,6.300014028549194,6.20663259267807
1990-10-26,49.68599837788542,C,5.992269515991211,6.0095288276672365,5.932827043533325,5.927074503898621,5.981531858444214,6.296934041976929,6.206399421691895
1990-10-29,49.65442880691304,C,5.97309160232544,5.9941871643066404,5.950084447860718,5.920842385292053,5.97558747291565,6.293472180366516,6.207097079753876
1990-10-30,49.70240721847298,C,6.097733974456787,6.02295036315918,5.986517429351807,5.923718595504761,5.972902946472168,6.289736299514771,6.208557939529419
1990-10-31,49.72571423363802,C,6.059381484985352,6.034455299377441,6.016238737106323,5.926594829559326,5.972711114883423,6.285141835212707,6.209733710289002
1990-11-01,49.70735104519529,C,6.040209770202637,6.032537269592285,6.035414457321167,5.927553606033325,5.974628715515137,6.2793103694915775,6.211513645648957
1990-11-02,49.738058900354815,C,6.126497268676758,6.059382820129395,6.034455823898315,5.93330614566803,5.977313270568848,6.273961644172669,6.213771674633026
1990-11-05,49.82054441885861,A,6.231960296630859,6.111156558990478,6.05267186164856,5.94481132030487,5.980381364822388,6.2706178236007695,6.216463685035706
1990-11-06,49.82425178657579,A,6.136083602905273,6.118826484680175,6.070888423919678,5.9596720933914185,5.981531925201416,6.2664102268218995,6.218536298274994
1990-11-07,49.807781801548565,A,6.049799919128418,6.116910171508789,6.075682735443115,5.971177506446838,5.9799979782104495,6.261909999847412,6.21961749792099
1990-11-08,49.817490531340475,A,6.059381484985352,6.120744514465332,6.076640892028808,5.991311359405517,5.980764923095703,6.257220468521118,6.220839939117432
1990-11-09,49.81850686563515,A,6.078555583953857,6.111156177520752,6.085269498825073,6.009048271179199,5.981531839370728,6.253387875556946,6.222064917087555
1990-11-12,49.7859401911257,A,6.145672798156738,6.093898677825928,6.102527618408203,6.0263060331344604,5.98364109992981,6.2506065893173215,6.223018774986267
1990-11-13,49.76968696347131,A,6.097733974456787,6.086228752136231,6.102527618408203,6.044522523880005,5.985942125320435,6.2472508955001835,6.223919613361359
1990-11-14,49.8089802552693,A,6.174436569213867,6.11115608215332,6.114033126831055,6.065135931968689,5.98862666130066,6.244187064170838,6.224597277641297
1990-11-15,49.82157895871185,A,6.15526008605957,6.130331802368164,6.125538158416748,6.080476307868958,5.99207820892334,6.240456318855285,6.224899053573608
1990-11-16,49.829839703883636,A,6.22144079208374,6.158908843994141,6.135032510757446,6.084744167327881,5.9968533706665035,6.236817235946655,6.22571841955185
1990-11-19,49.82052828963149,A,6.22144079208374,6.174062442779541,6.133980560302734,6.093326210975647,6.001245050430298,6.232702984809875,6.226771111488342
1990-11-20,49.84070699746886,A,6.240794658660889,6.2026745796203615,6.144451665878296,6.1076700448989865,6.006023807525635,6.228497233390808,6.227733888626099
1990-11-21,49.853458196556794,A,6.298845291137695,6.227556324005127,6.169356203079223,6.122519469261169,6.011388311386108,6.224871988296509,6.229313592910767
1990-11-22,49.880763420348806,A,6.298845291137695,6.256273365020752,6.193302583694458,6.134971737861633,6.018478622436524,6.221911931037903,6.230566623210907
1990-11-23,49.889097842846034,A,6.240794658660889,6.260144138336182,6.209526491165161,6.147397994995117,6.024983081817627,6.217801203727722,6.231678221225739
1990-11-26,49.90609332521012,A,6.269819259643555,6.269819831848144,6.221941137313843,6.162234377861023,6.030534076690674,6.21331554889679,6.232934942245484
1990-11-27,49.89098155551269,A,6.250467300415039,6.271754360198974,6.237214469909668,6.169871044158936,6.034355792999268,6.208351263999939,6.234707102775574
1990-11-28,49.839406820153364,A,6.22144079208374,6.256273460388184,6.241914892196656,6.177974009513855,6.036829929351807,6.2025265836715695,6.236663808822632
1990-11-29,49.78829161479789,A,6.211766719818115,6.238857746124268,6.24756555557251,6.186551856994629,6.0416034317016605,6.196225075721741,6.238525032997131
1990-11-30,49.777690552033995,A,6.289168834686279,6.2485325813293455,6.254338359832763,6.194685435295105,6.047541418075562,6.190507497787475,6.240679075717926
1990-12-03,49.78898117971705,A,6.356898307800293,6.265948390960693,6.267884111404419,6.200932335853577,6.058285551071167,6.185752301216126,6.242842116355896
1990-12-04,49.818209235725845,A,6.395602703094482,6.294975471496582,6.283364915847779,6.213908290863037,6.066352214813232,6.181099061965942,6.244727754592896
1990-12-05,49.89686199931314,A,6.473006725311279,6.34528865814209,6.3007810592651365,6.23506863117218,6.076158695220947,6.177599959373474,6.246906225681305
1990-12-06,49.99836187590254,A,6.550408840179443,6.413017082214355,6.325937414169312,6.259619998931885,6.088472023010254,6.1746848726272585,6.249330446720124
1990-12-07,50.0845577848566,A,6.569763660430908,6.469136047363281,6.358834314346313,6.284180402755737,6.101555862426758,6.172153339385987,6.2515217661857605
1990-12-10,50.15292555658673,A,6.627817630767822,6.523319911956787,6.394634151458741,6.308287644386292,6.112157535552979,6.170772523880005,6.254333031177521
1990-12-11,50.20250150133976,A,6.5987935066223145,6.563958072662354,6.429466772079468,6.3333406209945675,6.123329210281372,6.1681511926651,6.256481142044067
1990-12-12,50.237257335548684,A,6.666519641876221,6.602660655975342,6.473974657058716,6.357944774627685,6.136622467041016,6.165731978416443,6.259203360080719
1990-12-13,50.228024666479804,A,6.637493133544922,6.620077514648438,6.516547298431396,6.382056427001953,6.148951644897461,6.163117561340332,6.261262402534485
1990-12-14,50.19597133723364,A,6.589114665985107,6.623947715759277,6.5465418815612795,6.400440120697022,6.16050500869751,6.160779538154602,6.263550477027893
1990-12-17,50.12371679870949,A,6.511710643768311,6.600726318359375,6.562023115158081,6.41495361328125,6.170702085494995,6.157382402420044,6.26526317358017
1990-12-18,50.104936646243125,A,6.618142604827881,6.604596138000488,6.584277105331421,6.433821010589599,6.186287574768066,6.154859533309937,6.267508029937744
1990-12-19,50.078670334146786,A,6.685869693756104,6.608466148376465,6.605563402175903,6.45317223072052,6.203611135482788,6.152538833618164,6.270185697078705
1990-12-20,50.09417442571543,A,6.724574565887451,6.6258824348449705,6.622979974746704,6.474458694458008,6.224968538284302,6.152125587463379,6.273103995323181
1990-12-21,50.12118262717286,A,6.676196098327637,6.643298721313476,6.633623218536377,6.496228766441345,6.24401611328125,6.153414187431335,6.275121097564697
1990-12-24,50.18892321388763,A,6.656845569610596,6.672325706481933,6.636526012420655,6.515580081939698,6.261142673492432,6.157740168571472,6.277088515758514
1990-12-25,50.20695898463816,A,6.656845569610596,6.680066299438477,6.642331218719482,6.535898995399475,6.279611501693726,6.1612109231948855,6.27849084854126
1990-12-26,50.21156086300564,A,6.676196098327637,6.678131580352783,6.643298864364624,6.55863676071167,6.297892055511475,6.164114961624145,6.28013121843338
1990-12-27,50.18454120411774,A,6.656845569610596,6.664585781097412,6.645234107971191,6.580890703201294,6.314059915542603,6.16692051410675,6.282145760059357
1990-12-28,50.162677909443666,A,6.676196098327637,6.664585781097412,6.653942251205445,6.600242066383362,6.32486216545105,6.170394716262817,6.284162862300873
1990-12-31,50.12857830090871,A,6.637493133544922,6.6607152938842775,6.666520500183106,6.614271807670593,6.33661602973938,6.1731017971038815,6.2857980847358705
1991-01-01,50.09612132009219,A,6.637493133544922,6.656844806671143,6.66845555305481,6.626366329193115,6.350287532806396,6.17571382522583,6.287103655338288
1991-01-02,50.03342479405136,A,6.569763660430908,6.635558319091797,6.65684494972229,6.6312041759490965,6.3616456699371335,6.176888337135315,6.288447289466858
1991-01-03,49.94437885339017,P,6.463326930999756,6.596854591369629,6.63072018623352,6.6268500804901125,6.36991621017456,6.17842390537262,6.289729700088501
1991-01-04,49.8602494083305,P,6.4439778327941895,6.55041093826294,6.607498359680176,6.620560789108277,6.37895037651062,6.180241117477417,6.291292090415954
1991-01-07,49.76032209984671,P,6.366575717926025,6.49622745513916,6.578471374511719,6.607498693466186,6.386820058822632,6.1812037658691406,6.292420394420624
1991-01-08,49.60937902397587,P,6.202089786529541,6.409146785736084,6.532995796203613,6.5876635074615475,6.388907175064087,6.1809050607681275,6.292443687915802
1991-01-09,49.46370472214068,P,6.076308727264404,6.310455799102783,6.47300705909729,6.558152961730957,6.389245719909668,6.180978417396545,6.292120656967163
1991-01-10,49.39749050846499,P,6.163386344909668,6.250467681884766,6.423661136627198,6.5344476222991945,6.3917092514038085,6.183168983459472,6.292138826847077
1991-01-11,49.37639778599,P,6.318198204040527,6.225311756134033,6.387861347198486,6.520901799201965,6.395543270111084,6.186428270339966,6.292789778709412
1991-01-14,49.387681104144825,P,6.327875137329102,6.217571640014649,6.356899547576904,6.5117100238800045,6.397461566925049,6.188921465873718,6.2935832977294925
1991-01-15,49.45522991579324,P,6.289168834686279,6.234987449645996,6.32206711769104,6.495261335372925,6.400523271560669,6.1910275983810426,6.2939949178695676
1991-01-16,49.56368309099281,P,6.279494285583496,6.275624561309814,6.293040180206299,6.474942564964294,6.40511715888977,6.19255756855011,6.294405233860016
1991-01-17,49.731615849722594,P,6.5987935066223145,6.362705993652344,6.306586837768554,6.468653512001038,6.41590539932251,6.198335161209107,6.296082391738891
1991-01-18,49.86204401979082,P,6.656845569610596,6.430435466766357,6.327873611450196,6.467685985565185,6.427471199035645,6.204501519203186,6.298049809932709
1991-01-21,49.97045391739804,P,6.608470439910889,6.486554527282715,6.352063083648682,6.4652672290802,6.436727151870728,6.210184125900269,6.299728283882141
1991-01-22,50.090985299194244,A,6.579439163208008,6.5446085929870605,6.389798021316528,6.4613969087600704,6.446361255645752,6.216151690483093,6.301261601448059
1991-01-23,50.097575599313416,A,6.250467300415039,6.538803195953369,6.407213878631592,6.440110468864441,6.447881870269775,6.218254265785217,6.3014326095581055
1991-01-24,49.982585133304234,A,6.279494285583496,6.474943351745606,6.418824672698975,6.421242904663086,6.4503665542602535,6.221222381591797,6.301890041828155
1991-01-25,49.86145505004601,P,6.347223281860352,6.413018894195557,6.421727180480957,6.4047942638397215,6.452882204055786,6.224867787361145,6.302780301570892
1991-01-28,49.76819751784769,P,6.366575717926025,6.364639949798584,6.425597238540649,6.391248393058777,6.455784902572632,6.228514976501465,6.304285356998443
1991-01-29,49.67511074488876,P,6.3762526512146,6.324002647399903,6.434305620193482,6.378186368942261,6.458494062423706,6.23225893497467,6.3062626028060915
1991-01-30,49.75596564111805,P,6.511710643768311,6.376251316070556,6.4575272560119625,6.375283718109131,6.462751369476319,6.2370698404312135,6.308775882720948
1991-01-31,49.85794068675322,P,6.569763660430908,6.434305191040039,6.454624271392822,6.380605554580688,6.468169736862182,6.243324179649353,6.3116736054420475
1991-02-01,49.913630456232404,A,6.4439778327941895,6.453656101226807,6.4333374977111815,6.380605554580688,6.472233400344849,6.248608241081238,6.314319133758545
1991-02-04,49.97691628163708,P,6.511710643768311,6.482683086395264,6.423661518096924,6.387862300872802,6.477071228027344,6.253802652359009,6.316973669528961
1991-02-05,50.08379777915675,A,6.6471686363220215,6.536866283416748,6.430434465408325,6.410116243362427,6.4850052547454835,6.259680523872375,6.32035261631012
1991-02-06,50.1881408952568,A,6.792303085327148,6.592984771728515,6.484618043899536,6.445915961265564,6.496422500610351,6.266626214981079,6.324551417827606
1991-02-07,50.26926551112812,A,6.753602027893066,6.629752445220947,6.5320288181304935,6.475426745414734,6.507259206771851,6.274431319236755,6.328556714057922
1991-02-08,50.388949837650586,A,6.763277530670166,6.693612384796142,6.573634243011474,6.497680711746216,6.516741380691529,6.282141399383545,6.332657454013824
1991-02-11,50.56328796030643,A,7.01484489440918,6.794239234924317,6.63846116065979,6.5320291996002195,6.529900312423706,6.294092931747437,6.337592208385468
1991-02-12,50.66658980295838,A,7.0245208740234375,6.8697096824646,6.703287982940674,6.5687968015670775,6.542478675842285,6.304415445327759,6.342198596000672
1991-02-13,50.73985806338056,A,7.218031406402588,6.954855346679688,6.773920059204102,6.615723657608032,6.557379169464111,6.316768932342529,6.347442896366119
1991-02-14,50.761520030603585,A,7.0632171630859375,7.016778373718262,6.823265409469604,6.638944840431213,6.567635335922241,6.328053679466247,6.352148602008819
1991-02-15,50.80185858530239,A,7.10460090637207,7.085043048858642,6.889327716827393,6.661332607269287,6.578332080841064,6.339943971633911,6.3564019203186035
1991-02-18,50.73161550366179,A,7.10460090637207,7.1029942512512205,6.9486167430877686,6.6861391305923465,6.587867746353149,6.350012640953064,6.360372681617736
1991-02-19,50.63644042406289,A,6.987491130828857,7.095588302612304,6.9826489925384525,6.706541728973389,6.59564169883728,6.3594854545593265,6.363899166584015
1991-02-20,50.46254919171745,A,6.889901161193848,7.029962253570557,6.992408800125122,6.738513422012329,6.600109329223633,6.368365898132324,6.3668434882164
1991-02-21,50.35866725989383,A,6.841103553771973,6.985539531707763,7.001158952713013,6.766593885421753,6.604181537628174,6.376566591262818,6.369826402664184
1991-02-22,50.233399023268596,A,6.831345081329346,6.930888366699219,7.007965707778931,6.790799975395203,6.609026145935059,6.384765577316284,6.372901799678803
1991-02-25,50.139825488203485,A,6.870382785797119,6.884044742584228,6.993519496917725,6.815990328788757,6.616199588775634,6.393450837135315,6.376084959506988
1991-02-26,50.086572355717045,P,6.841103553771973,6.854767227172852,6.975177764892578,6.839232873916626,6.620658807754516,6.403473191261291,6.378789136409759
1991-02-27,50.087497739786045,P,6.928939342498779,6.862574863433838,6.946268558502197,6.860094308853149,6.62552020072937,6.414565668106079,6.3819799947738645
1991-02-28,50.09983824753716,P,6.909420967102051,6.8762383460998535,6.930888938903808,6.877077174186707,6.6292171287536625,6.427092833518982,6.385263304710389
1991-03-01,50.143066933352515,P,6.967974185943604,6.903564167022705,6.917226266860962,6.903276991844177,6.635052690505981,6.439534401893615,6.388791892528534
1991-03-04,50.17950431169114,A,6.967974185943604,6.923082447052002,6.903563594818115,6.926090168952942,6.641275262832643,6.451208968162536,6.3923204803466795
1991-03-05,50.25415623866912,A,7.0655670166015625,6.96797513961792,6.911371183395386,6.947010087966919,6.649449691772462,6.464530596733093,6.396099464893341
1991-03-06,50.30936644159622,A,7.0753254890441895,6.997252368927002,6.92991361618042,6.961161208152771,6.657432279586793,6.477662167549133,6.40006977558136
1991-03-07,50.361176720815365,A,7.085079193115234,7.032384014129638,6.954311180114746,6.97773506641388,6.665996952056886,6.490028433799743,6.404088854789734
1991-03-08,50.38341812027384,A,7.124118804931641,7.063612937927246,6.983588552474975,6.995777130126953,6.674955406188966,6.499908785820008,6.4080655694007875
1991-03-11,50.36692750381497,A,7.0265278816223145,7.075323677062988,6.999203062057495,6.99636127948761,6.682736101150514,6.509676065444946,6.410889134407044
1991-03-12,50.338287404278425,A,7.10460090637207,7.0831304550170895,7.025552797317505,7.000365281105042,6.692078256607057,6.521182894706726,6.414198100566864
1991-03-13,50.29154086459564,A,7.0753254890441895,7.0831304550170895,7.040191411972046,6.993229985237122,6.702189493179322,6.531917581558227,6.417645766735077
1991-03-14,50.26564344654704,A,7.124118804931641,7.090938377380371,7.061661195755005,6.996275067329407,6.71540533065796,6.542660770416259,6.421337399482727
1991-03-15,50.232685842251975,A,7.094841957092285,7.0850830078125,7.074347972869873,6.995787119865417,6.728422613143922,6.553686494827271,6.425310268402099
1991-03-18,50.25290782996439,A,7.0753254890441895,7.094842529296875,7.085083103179931,6.994323348999023,6.742597608566285,6.564708833694458,6.429090507030487
1991-03-19,50.215043739425674,P,6.997248649597168,7.073372077941895,7.0782512664794925,6.994811224937439,6.758500785827638,6.5737039804458615,6.4317201399803166
1991-03-20,50.16053697580123,P,6.831345081329346,7.024575996398926,7.053853225708008,6.991883420944214,6.773601512908937,6.581423616409301,6.433282725811004
1991-03-21,50.06250772482557,P,6.811834812164307,6.962119197845459,7.026528787612915,6.990419983863831,6.78657048225403,6.589139866828918,6.4342251181602474
1991-03-22,49.96546599479124,P,6.811834812164307,6.9055177688598635,6.995300388336181,6.989444470405578,6.796443214416505,6.595993242263794,6.434977443218231
1991-03-25,49.86756155759054,P,6.811834812164307,6.852819633483887,6.973831081390381,6.986517071723938,6.806122407913209,6.601791987419128,6.436204905509949
1991-03-26,49.84430059147801,P,6.909420967102051,6.835254096984864,6.954313087463379,6.989932942390442,6.8185274505615245,6.609525361061096,6.437967793941498
1991-03-27,49.8654159515557,P,6.870382785797119,6.843061637878418,6.933818817138672,6.987005114555359,6.830345220565797,6.617731189727783,6.439820594787598
1991-03-28,49.896775695832154,P,6.909420967102051,6.862578868865967,6.912349033355713,6.987005114555359,6.836557769775392,6.62623158454895,6.441726026535034
1991-03-29,49.93752662101733,P,6.909420967102051,6.8820960998535154,6.8938069343566895,6.984077453613281,6.841609277725221,6.634540238380432,6.443964056968689
1991-04-01,49.96642014262116,P,6.880138874053955,6.8957569122314455,6.874288272857666,6.979685688018799,6.847042646408082,6.641884899139404,6.446245744228363
1991-04-02,49.998108681785205,P,7.0265278816223145,6.919178295135498,6.87721619606018,6.977733731269836,6.855984420776369,6.6511728382110595,6.449211866855621
1991-04-03,50.042326363335086,P,6.997248649597168,6.944551467895508,6.8938065528869625,6.973829889297486,6.870920047760011,6.659400959014892,6.451794011592865
1991-04-04,50.08041909248715,P,6.977731704711914,6.95821361541748,6.910396242141724,6.968462514877319,6.884884796142579,6.667625675201416,6.4540409970283505
1991-04-05,50.09197449505444,A,6.919178485870361,6.960165119171142,6.921130609512329,6.958215498924256,6.89632390022278,6.6746030521392825,6.4557101440429685
1991-04-08,50.12283566837337,A,6.938697814941406,6.971876907348633,6.933816909790039,6.95382399559021,6.907766342163087,6.681775622367859,6.457239303588867
1991-04-09,50.05963260292403,A,6.860628128051758,6.938696956634521,6.92893762588501,6.941625356674194,6.91745385169983,6.687973957061768,6.458235595226288
1991-04-10,49.96561996724676,P,6.821586608886719,6.903564548492431,6.9240580081939695,6.928938412666321,6.923651371002198,6.693201370239258,6.459036679267883
1991-04-11,49.913004564643586,P,6.928939342498779,6.893806076049804,6.926009845733643,6.919179439544678,6.930834884643556,6.699502310752869,6.4607071208953855
1991-04-12,49.89623030744196,P,6.909420967102051,6.891854572296142,6.926009845733643,6.909908390045166,6.940143747329713,6.70618857383728,6.461994888782502
1991-04-15,49.824198611570544,P,6.792309761047363,6.862576961517334,6.917226934432984,6.8957576036453245,6.9457557296752945,6.711413478851318,6.4623645138740535
1991-04-16,49.84783838289422,P,6.948458194732666,6.8801429748535154,6.909419965744019,6.8933180809021,6.951781520843507,6.718393387794495,6.463372325897216
1991-04-17,49.89989395749949,P,6.967974185943604,6.909420490264893,6.906492519378662,6.900149536132813,6.955294942855836,6.725858721733093,6.464192652702332
1991-04-18,49.90358095778992,P,6.928939342498779,6.909420490264893,6.9016132831573485,6.906004762649536,6.9588016891479505,6.7330304479599,6.46462776184082
1991-04-19,49.8764621318707,P,6.850865840911865,6.897709465026855,6.894782018661499,6.907956314086914,6.960553455352784,6.738647418022156,6.464577457904816
