Date,GRADE,GPS,NOC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-03-19,47.64148052134113,A,5.329369068145752,5.339522647857666,5.357288408279419,5.238519144058228,4.678471784591675,4.0595303153991695,3.6540951883792876
1991-03-20,47.66571929625241,A,5.481639385223389,5.375051498413086,5.352212572097779,5.261866855621338,4.719403357505798,4.085032021999359,3.663742130994797
1991-03-21,47.69098994462707,A,5.583152770996094,5.420732021331787,5.367439079284668,5.2902902364730835,4.764371109008789,4.111056182384491,3.67293004989624
1991-03-22,47.7504224104529,A,5.8369317054748535,5.522244548797607,5.420732736587524,5.3314025640487674,4.812910032272339,4.139864478111267,3.6838701701164247
1991-03-25,47.79416260082587,A,5.760797023773193,5.598377990722656,5.466412925720215,5.368708157539368,4.858421850204468,4.168650472164154,3.6944296169281006
1991-03-26,47.87685001118759,A,6.0145769119262695,5.73541955947876,5.537471103668213,5.424539613723755,4.906000471115112,4.199727909564972,3.7055330121517183
1991-03-27,47.92201419844536,A,5.938441276550293,5.82677993774414,5.600915718078613,5.46768217086792,4.951053409576416,4.22979763507843,3.716134901046753
1991-03-28,47.93707671600571,A,5.862309455871582,5.882611274719238,5.651671648025513,5.499404716491699,4.992076382637024,4.259106042385102,3.7263561308383943
1991-03-29,47.91001652734321,A,5.862309455871582,5.887686824798584,5.704965686798095,5.531127262115478,5.031594915390015,4.287921769618988,3.737423139810562
1991-04-01,47.872365410922505,A,5.710040092468262,5.877535438537597,5.737956714630127,5.552698493003845,5.063053436279297,4.3144757723808285,3.7485745680332183
1991-04-02,47.80034510868844,A,5.735419750213623,5.821704006195068,5.778561782836914,5.5679250955581665,5.098028321266174,4.341037225723267,3.7596112406253814
1991-04-03,47.73436305212266,A,5.684665203094482,5.770948791503907,5.798864364624023,5.575538468360901,5.1299822473526,4.366105773448944,3.7701524901390076
1991-04-04,47.68342296251091,A,5.633908271789551,5.7252685546875,5.803939914703369,5.585689496994019,5.161923975944519,4.390913107395172,3.7800774931907655
1991-04-05,47.634335556292314,A,5.608527660369873,5.674512195587158,5.781099510192871,5.600916123390197,5.193358092308045,4.415220279693603,3.7902380549907684
1991-04-08,47.634767460601125,A,5.78617525100708,5.689739227294922,5.78363733291626,5.625025129318237,5.229348087310791,4.440318574905396,3.8015285050868988
1991-04-09,47.617221203912855,P,5.684665203094482,5.679588317871094,5.750646162033081,5.644058632850647,5.25879469871521,4.464648106098175,3.812069754600525
1991-04-10,47.61209932987268,P,5.659282207489014,5.67451171875,5.722730255126953,5.661822986602783,5.287733650207519,4.48823112487793,3.8224840891361236
1991-04-11,47.610415553990435,P,5.633908271789551,5.67451171875,5.69989013671875,5.675780892372131,5.314660682678222,4.51156040430069,3.833496494293213
1991-04-12,47.62751604238474,A,5.735419750213623,5.69989013671875,5.6872011661529545,5.696083426475525,5.344620885848999,4.535165758132934,3.8448956429958345
1991-04-15,47.58702547436395,P,5.608527660369873,5.664360618591308,5.677049922943115,5.707503318786621,5.360007982254029,4.557502191066742,3.8556603312492372
1991-04-16,47.578945879056846,P,5.684665203094482,5.664360618591308,5.671974468231201,5.725268125534058,5.372906131744385,4.580750451087952,3.8668057072162627
1991-04-17,47.5963844160488,A,5.862309455871582,5.704966068267822,5.6897388935089115,5.7443016290664675,5.394873361587525,4.605775153636932,3.878597663640976
1991-04-18,47.59994543474676,A,5.735419750213623,5.725268363952637,5.699890041351319,5.751914978027344,5.416810073852539,4.628778743743896,3.8897551715373995
1991-04-19,47.56349782206738,A,5.557772636413574,5.689738941192627,5.694814538955688,5.73795702457428,5.436196832656861,4.650256614685059,3.900145262479782
1991-04-22,47.54777550080595,A,5.532397747039795,5.674512958526611,5.66943678855896,5.72653706073761,5.4485569763183594,4.670979270935058,3.910166825056076
1991-04-23,47.50344284000811,P,5.481639385223389,5.633907794952393,5.64913420677185,5.699890184402466,5.452881402969361,4.68968994140625,3.920176249742508
1991-04-24,47.35148637644261,P,4.821810722351074,5.425808048248291,5.5653870582580565,5.644058656692505,5.448021020889282,4.700799369812012,3.9262824094295503
1991-04-25,47.20671350912183,P,4.669543743133545,5.212632846832276,5.468950605392456,5.584420371055603,5.441619672775269,4.7118905210495,3.932231355905533
1991-04-26,47.105904375362435,P,4.796433448791504,5.060365009307861,5.375051975250244,5.531126570701599,5.436251745223999,4.723749132156372,3.938935573101044
1991-04-29,47.02930592475696,P,4.872570514678955,4.928399562835693,5.301456260681152,5.489253091812134,5.432406558990478,4.734864685535431,3.9468662476539613
1991-04-30,46.98539114903102,P,4.974077701568604,4.826887226104736,5.230397510528564,5.451185989379883,5.431594409942627,4.747496783733368,3.955304458141327
1991-05-01,47.03973262035294,P,4.948702812194824,4.852265644073486,5.139036846160889,5.4143878698349,5.4302747631073,4.759122948646546,3.964219918251038
1991-05-02,47.10344751540177,P,4.872570514678955,4.892870998382568,5.052751922607422,5.3763209819793705,5.427432470321655,4.770489253997803,3.973600490093231
1991-05-03,47.137874845290945,P,4.745678901672363,4.88272008895874,4.971542549133301,5.333178544044495,5.422052345275879,4.780085179805756,3.9836756813526155
1991-05-06,47.15451422127575,P,4.77105712890625,4.862417411804199,4.895408487319946,5.282422637939453,5.41717978477478,4.789684143066406,3.993877763748169
1991-05-07,47.14226644700788,P,4.6187896728515625,4.791359806060791,4.809123516082764,5.2291288614273075,5.411596622467041,4.798763360977173,4.003076859712601
1991-05-08,47.13043696875587,P,4.644164562225342,4.730452156066894,4.791358900070191,5.1783729791641235,5.402968111038208,4.808096327781677,4.0125236523151395
1991-05-09,47.108754127120896,P,4.568033218383789,4.669544696807861,4.781207847595215,5.125079226493836,5.389771604537964,4.816166508197784,4.02122732758522
1991-05-10,47.09730013416317,P,4.568033218383789,4.6340155601501465,4.758367824554443,5.066709899902344,5.37657509803772,4.8239859771728515,4.029447693824768
1991-05-13,47.09148955051285,P,4.6187896728515625,4.603562068939209,4.732989740371704,5.017223000526428,5.363378582000732,4.8315607976913455,4.0376801884174345
1991-05-14,47.084357830875035,P,4.491899490356445,4.578184032440186,4.684771919250489,4.957584714889526,5.344598817825317,4.837866716384887,4.045278232097626
1991-05-15,47.059148826184725,P,4.517276287078857,4.552806377410889,4.641629266738891,4.89033305644989,5.324296388626099,4.844426403045654,4.053123993873596
1991-05-16,47.06329180152414,P,4.6187896728515625,4.562957668304444,4.6162511825561525,4.834501552581787,5.308054428100586,4.852502691745758,4.061718965768814
1991-05-17,47.07782841951748,P,4.6187896728515625,4.573108959197998,4.603562259674073,4.787552404403686,5.294350318908691,4.860077512264252,4.07055558681488
1991-05-20,47.09968161426627,P,4.669543743133545,4.583259773254395,4.593410921096802,4.744409704208374,5.281661291122436,4.87192088842392,4.079645978212357
1991-05-21,47.14427971965751,P,4.654116153717041,4.615703105926514,4.59694356918335,4.703033542633056,5.268663711547852,4.883609988689423,4.088417582511902
1991-05-22,47.202619516506395,P,4.67983341217041,4.648214530944824,4.600510454177856,4.695934677124024,5.256180477142334,4.894302599430084,4.097317773103714
1991-05-23,47.23537276441977,P,4.6284027099609375,4.650137138366699,4.606547403335571,4.693877625465393,5.241653528213501,4.905734565258026,4.106081631183624
1991-05-24,47.26014571780157,A,4.654116153717041,4.657202434539795,4.6151556968688965,4.68676176071167,5.2281484699249265,4.917172954082489,4.114732412099838
1991-05-27,47.267428830291465,A,4.654116153717041,4.654116916656494,4.618688344955444,4.675839042663574,5.213628196716309,4.928360586166382,4.122779062986374
1991-05-28,47.272466673953836,A,4.67983341217041,4.659260368347168,4.637481737136841,4.661126828193664,5.200637483596802,4.939554634094239,4.1304123556613925
1991-05-29,47.26901087967442,A,4.731255531311035,4.669544792175293,4.658879661560059,4.650254464149475,5.185629806518555,4.952516582012176,4.137810072898865
1991-05-30,47.28548381756817,A,4.859825611114502,4.715829372406006,4.682983255386352,4.649617218971253,5.171163263320923,4.967767186164856,4.1459738063812255
1991-05-31,47.32174428628306,A,5.065530776977539,4.798112297058106,4.72765736579895,4.665609812736511,5.155735244750977,4.9843226385116575,4.155042899847031
1991-06-03,47.37662145314825,A,5.168384552001953,4.900965976715088,4.777541446685791,4.685476183891296,5.143886995315552,5.00115442276001,4.164872608184814
1991-06-04,47.426350539441906,A,5.1940999031066895,5.003819274902344,4.831539821624756,4.714241695404053,5.12747745513916,5.016738963127136,4.1749540555477145
1991-06-05,47.46546461080188,A,5.168384552001953,5.091245079040528,4.88039493560791,4.740452694892883,5.112076320648193,5.031564865112305,4.184044729471207
1991-06-06,47.505158992396396,A,5.322663307189941,5.183812618255615,4.9498209953308105,4.778184199333191,5.10128339767456,5.046679890155792,4.194153144359588
1991-06-07,47.53183307013352,A,5.451230049133301,5.260952472686768,5.029532384872437,4.822344040870666,5.093061809539795,5.062328362464905,4.204904392957688
1991-06-10,47.53521679882388,A,5.399804592132568,5.3072364807128904,5.104101228713989,4.861394786834717,5.086857099533081,5.074955267906189,4.215398514270783
1991-06-11,47.56083803101807,A,5.554084300994873,5.379233360290527,5.191526317596436,4.914504027366638,5.083230390548706,5.09062935590744,4.226417686939239
1991-06-12,47.59206806776015,A,5.554084300994873,5.456373310089111,5.273809194564819,4.966344428062439,5.080618772506714,5.105300509929657,4.237313686609268
1991-06-13,47.58450819362374,A,5.425516605377197,5.4769439697265625,5.330378293991089,5.0066807746887205,5.076450939178467,5.119187457561493,4.248182709217072
1991-06-14,47.55795694136543,A,5.399804592132568,5.466658878326416,5.363805675506592,5.045731520652771,5.072276477813721,5.132817285060883,4.258676830530167
1991-06-17,47.52982921174163,A,5.322663307189941,5.45123062133789,5.379233551025391,5.078387498855591,5.063006238937378,5.146177163124085,4.268785245418549
1991-06-18,47.4694647947943,A,5.296952247619629,5.399804210662841,5.389518785476684,5.11052930355072,5.055251979827881,5.157023339271546,4.278272423744202
1991-06-19,47.40526214890937,A,5.245524883270264,5.33809232711792,5.3972328186035154,5.138813877105713,5.046976833343506,5.167355241775513,4.2875024652481075
1991-06-20,47.35768192358097,A,5.1940999031066895,5.291808986663819,5.384376478195191,5.167098736763,5.038180665969849,5.176420674324036,4.296475381851196
1991-06-21,47.332158132256524,A,5.296952247619629,5.271238517761231,5.368948698043823,5.1992405414581295,5.029411315917969,5.187016100883484,4.306455241441727
1991-06-24,47.298216599530384,P,5.1426682472229,5.235239505767822,5.343235063552856,5.223668146133423,5.020094127655029,5.1900510549545285,4.315910022258759
1991-06-25,47.27446748876499,P,5.1940999031066895,5.214669036865234,5.307236623764038,5.249381470680237,5.010282821655274,5.191594476699829,4.32574512720108
1991-06-26,47.27341078720941,P,5.322663307189941,5.23009672164917,5.284094524383545,5.278951859474182,4.999489898681641,5.197181630134582,4.336099883317948
1991-06-27,47.275824141486176,P,5.245524883270264,5.240381717681885,5.266095352172852,5.29823682308197,4.989692001342774,5.203251037597656,4.346438455581665
1991-06-28,47.26265160031655,P,5.219810485839844,5.224953365325928,5.248095941543579,5.305950808525085,4.982932758331299,5.20956479549408,4.356648455858231
1991-07-01,47.274924655872915,A,5.245524883270264,5.2455246925354,5.240382099151612,5.309807825088501,4.977195301055908,5.212876138687133,4.367233372926712
1991-07-02,47.27901177149246,A,5.219810485839844,5.250666809082031,5.232667922973633,5.311093354225159,4.971958723068237,5.212420063018799,4.377689718008042
1991-07-03,47.263726686860814,P,5.091244697570801,5.204383087158203,5.217239904403686,5.307236361503601,4.977347402572632,5.212684211730957,4.3876264035701755
1991-07-04,47.25477615002337,P,5.091244697570801,5.17352705001831,5.206954383850098,5.295665431022644,4.985781421661377,5.213700547218322,4.397439919710159
1991-07-05,47.24492451481745,P,5.091244697570801,5.147813892364502,5.186383628845215,5.277666163444519,4.991677646636963,5.213964695930481,4.407622944116593
1991-07-08,47.23747429934025,P,5.1426682472229,5.127242565155029,5.186383628845215,5.264809346199035,4.997079601287842,5.2147430801391605,4.417200890779495
1991-07-09,47.24390888955319,P,5.219810485839844,5.127242565155029,5.18895468711853,5.2480956554412845,5.0019942569732665,5.216794333457947,4.426918214559555
1991-07-10,47.27327972227662,P,5.374088287353516,5.183811283111572,5.194097185134888,5.239095854759216,5.010501966476441,5.22038836479187,4.43753009557724
1991-07-11,47.32737956649125,A,5.579798698425293,5.2815220832824705,5.2275245666503904,5.246809959411621,5.024646530151367,5.226039500236511,4.448801017999649
1991-07-12,47.39191159496918,A,5.579798698425293,5.379232883453369,5.263523387908935,5.255809664726257,5.041328926086425,5.231690635681153,4.460318282842636
1991-07-15,47.45147081356723,A,5.605515956878662,5.471802425384522,5.299522495269775,5.269952297210693,5.058018102645874,5.237598943710327,4.471717791557312
1991-07-16,47.5203198155239,A,5.682652950286865,5.564370918273926,5.345806741714478,5.289237332344055,5.07929536819458,5.245445995330811,4.483995661735535
1991-07-17,47.58964351619401,A,5.888359546661377,5.667225170135498,5.425518226623535,5.321379065513611,5.104179267883301,5.2535736894607545,4.497671585083008
1991-07-18,47.6541225695159,A,6.14548921585083,5.780363273620606,5.530942678451538,5.368948531150818,5.135728387832642,5.262749996185303,4.512756323814392
1991-07-19,47.70962764058108,A,6.119775772094727,5.888358688354492,5.6337957859039305,5.410089707374572,5.16676323890686,5.27166916847229,4.527712495326996
1991-07-22,47.74573276277588,A,5.965496063232422,5.9603547096252445,5.716078567504883,5.4512310981750485,5.193697366714478,5.278537974357605,4.5423899531364444
1991-07-23,47.748260257976106,A,5.8369317054748535,5.991210460662842,5.777790689468384,5.483372688293457,5.220598011016846,5.282598414421082,4.5567941009998325
1991-07-24,47.739524225302,A,6.042637825012207,6.022066116333008,5.844645643234253,5.519371414184571,5.251105241775512,5.287700815200806,4.572103606462479
1991-07-25,47.70233898354049,A,6.119775772094727,6.016923427581787,5.898643350601196,5.563083958625794,5.281124963760376,5.294589695930481,4.587182947397232
1991-07-26,47.672242855495426,A,6.119775772094727,6.016923427581787,5.9526410579681395,5.608082222938537,5.311144685745239,5.302747502326965,4.60176961183548
1991-07-29,47.666808840056426,A,6.14548921585083,6.052922058105469,6.006638383865356,5.653080439567566,5.340663595199585,5.3111624431610105,4.6166080057621
1991-07-30,47.688118268345846,A,6.171207904815674,6.1197772979736325,6.055493879318237,5.700650310516357,5.371005430221557,5.319834570884705,4.631821337938309
1991-07-31,47.684629441510715,A,6.119775772094727,6.135204887390136,6.078635501861572,5.752076864242554,5.399804277420044,5.327992377281189,4.647023844718933
1991-08-01,47.65881415938264,A,5.965496063232422,6.104348945617676,6.060636186599732,5.795789432525635,5.4265461444854735,5.334099836349488,4.661578125953675
1991-08-02,47.63479437983548,A,5.991210460662842,6.078635883331299,6.047779655456543,5.840787720680237,5.45328803062439,5.340718250274659,4.6763841557502746
1991-08-05,47.60270913627522,A,5.965496063232422,6.0426372528076175,6.047779655456543,5.881929111480713,5.479515628814697,5.346571912765503,4.691307952404022
1991-08-06,47.57703627238144,A,6.068349838256836,6.02206563949585,6.070921468734741,5.924356079101562,5.507285957336426,5.3539617204666134,4.7067460179328915
1991-08-07,47.55469226651733,P,6.042637825012207,6.006638050079346,6.070921468734741,5.957783555984497,5.533513603210449,5.359571704864502,4.72230186343193
1991-08-08,47.55049625268136,A,6.016926288604736,6.016924095153809,6.060636520385742,5.979639935493469,5.556655616760254,5.3639094400405884,4.73748281121254
1991-08-09,47.53395619525489,A,6.016926288604736,6.022067260742188,6.050351572036743,6.001496315002441,5.575683526992798,5.365709385871887,4.752786931991577
1991-08-12,47.51292827422491,P,5.965496063232422,6.022067260742188,6.032352256774902,6.01949532032013,5.5916257572174075,5.367756376266479,4.768203424215317
1991-08-13,47.46834328518265,P,5.965496063232422,6.001496505737305,6.011781072616577,6.033637475967407,5.607053680419922,5.367265567779541,4.783496738672256
1991-08-14,47.434993681248244,P,5.965496063232422,5.986068153381348,5.996353101730347,6.0374943017959595,5.622995910644531,5.367536115646362,4.798666875362397
1991-08-15,47.41708228333413,P,6.042637825012207,5.991210460662842,6.004067277908325,6.032351732254028,5.637395401000976,5.369339399337768,4.8142227208614345
1991-08-16,47.395229955904995,P,5.965496063232422,5.980924415588379,6.001495838165283,6.024637746810913,5.647680721282959,5.370371265411377,4.829146517515182
1991-08-19,47.41487265103124,A,6.1969170570373535,6.027208614349365,6.024637937545776,6.0362087965011595,5.663622970581055,5.375240035057068,4.844857903718949
1991-08-20,47.450505121375166,A,6.2740583419799805,6.088921070098877,6.0452087879180905,6.058065128326416,5.678022451400757,5.380626420974732,4.860831823348999
1991-08-21,47.47981963429069,A,6.248344898223877,6.145490837097168,6.065779495239258,6.068350481986999,5.6919076633453365,5.386263217926025,4.876184495687485
1991-08-22,47.489687876013306,A,6.14548921585083,6.166061115264893,6.078635787963867,6.0696361541748045,5.70630711555481,5.391379027366638,4.891146067380905
1991-08-23,47.521190331299,A,6.1969170570373535,6.212345314025879,6.096634864807129,6.073493218421936,5.722249364852905,5.397262921333313,4.906241600513458
1991-08-26,47.486134032798475,A,6.016926288604736,6.176347160339356,6.10177788734436,6.0670650720596315,5.736134624481201,5.399570431709289,4.919944503307343
1991-08-27,47.42102104627728,P,5.8194780349731445,6.085431098937988,6.087176084518433,6.049478578567505,5.746585140228271,5.400918560028076,4.932783333063125
1991-08-28,47.35886901184673,P,5.767515659332275,5.989265251159668,6.067378044128418,6.031865572929382,5.757024955749512,5.402000894546509,4.945116009712219
1991-08-29,47.317846087118305,P,5.793500900268555,5.918867588043213,6.042464351654052,6.023265814781189,5.769012975692749,5.403596820831299,4.957578612565994
1991-08-30,47.26578796776564,P,5.8194780349731445,5.843379783630371,6.027862548828125,6.014679193496704,5.779463491439819,5.4044374036788945,4.969801580905914
1991-09-02,47.2509748080407,P,5.8194780349731445,5.803890132904053,5.9901186466217045,6.00737829208374,5.792999687194825,5.406546907424927,4.982024549245835
1991-09-03,47.24877126191742,P,5.715560436248779,5.7831066131591795,5.934268856048584,5.989738821983337,5.803428897857666,5.40685585975647,4.993803155422211
1991-09-04,47.25090723857267,P,5.741537094116211,5.777910900115967,5.883588075637817,5.974683785438538,5.811806373596191,5.405648136138916,5.005711644887924
1991-09-05,47.24231749512049,P,5.689578533172607,5.757126426696777,5.837997007369995,5.958316397666931,5.820687446594238,5.405189723968506,5.016984233856201
1991-09-06,47.22781113795995,P,5.611643314361572,5.715559482574463,5.779469633102417,5.938052248954773,5.828524103164673,5.405728430747986,5.027992522716522
1991-09-09,47.195873092191675,P,5.481739521026611,5.648011779785156,5.7259509563446045,5.913864421844482,5.833248395919799,5.405221848487854,5.038100559711456
1991-09-10,47.18277899974118,P,5.481739521026611,5.6012475967407225,5.692177104949951,5.889676594734192,5.838486976623535,5.405222849845886,5.047456395626068
1991-09-11,47.19369765029847,P,5.585658550262451,5.570071887969971,5.673991394042969,5.870684719085693,5.848375253677368,5.412861328125,5.056830348968506
1991-09-12,47.14800026363471,P,5.066064357757568,5.445369052886963,5.60124773979187,5.821856045722962,5.847871646881104,5.41682653427124,5.06435852766037
1991-09-13,47.073169421003264,P,4.754305362701416,5.273901462554932,5.494730472564697,5.761296510696411,5.841132860183716,5.416405253410339,5.070077192783356
1991-09-16,46.98374629082337,P,4.572446346282959,5.0920428276062015,5.370027303695679,5.680072975158692,5.829728422164917,5.41340401172638,5.074134348630905
1991-09-17,46.87937803295048,P,4.520488262176514,4.899792575836182,5.250520086288452,5.592394471168518,5.81574197769165,5.408868117332458,5.078182450532913
1991-09-18,46.740407656568756,B,4.494508743286133,4.681562614440918,5.1258172512054445,5.5047026634216305,5.798150386810303,5.404326176643371,5.0817245626449585
1991-09-19,46.699701281671686,B,4.676365375518799,4.603622817993164,5.024495935440063,5.4312464714050295,5.780081720352173,5.40236412525177,5.086426689624786
1991-09-20,46.72065318366853,B,4.7802839279174805,4.608818531036377,4.941359996795654,5.360414814949036,5.764091424942016,5.402710175514221,5.091397677659988
1991-09-23,46.78157306555057,B,4.806265830993652,4.655582427978516,4.873812627792359,5.299881792068481,5.748106422424317,5.403062262535095,5.096373202800751
1991-09-24,46.87974885040421,B,4.988124370574951,4.7491096496582035,4.824451112747193,5.258314108848571,5.734215850830078,5.406755609512329,5.102759485244751
1991-09-25,47.001933443185834,P,5.144001483917236,4.879008197784424,4.780285406112671,5.22713840007782,5.719328689575195,5.411753978729248,5.109925153255463
1991-09-26,47.07907759022934,P,5.092045307159424,4.962144184112549,4.782883501052856,5.192065620422364,5.698259811401368,5.416994099617004,5.116580303907394
1991-09-27,47.109642428347634,P,4.884207248687744,4.982928848266601,4.795873689651489,5.145302081108094,5.673548440933228,5.420155839920044,5.122070908546448
1991-09-30,47.1242298630298,P,4.832244873046875,4.988124656677246,4.821853542327881,5.09594042301178,5.650883417129517,5.422290391921997,5.126925594806671
1991-10-01,47.11092029121411,A,4.832244873046875,4.956948757171631,4.853029203414917,5.051774644851685,5.630789680480957,5.425693845748901,5.131780281066894
1991-10-02,47.065058161263806,A,4.754305362701416,4.879009532928467,4.879008865356445,5.002413058280945,5.605023031234741,5.428064136505127,5.13624526977539
1991-10-03,47.01741837709836,P,4.728324890136719,4.806265449523925,4.8842048168182375,4.954350376129151,5.577194013595581,5.429159488677978,5.140831090211869
1991-10-04,46.99049592746284,P,4.676365375518799,4.764697074890137,4.873812961578369,4.907586479187012,5.548325805664063,5.429735245704651,5.144906378984452
1991-10-07,46.97247853230105,P,4.676365375518799,4.733521175384522,4.860822916030884,4.867317771911621,5.5189433288574214,5.429803462028503,5.150862175226211
1991-10-08,46.95485710550863,P,4.728324890136719,4.71273717880249,4.83484296798706,4.829647040367126,5.490085668563843,5.430545549392701,5.157077769041061
1991-10-09,46.939378762902464,P,4.6244072914123535,4.686757564544678,4.782883548736573,4.781584477424621,5.460178298950195,5.42999128818512,5.162146943807602
1991-10-10,46.95387303761566,P,4.676365375518799,4.676365661621094,4.74131555557251,4.7620995283126835,5.4343956851959225,5.430470914840698,5.168102740049362
1991-10-11,46.99269148232611,P,4.7802839279174805,4.69714937210083,4.730923223495483,4.763398456573486,5.4101771545410156,5.431732592582702,5.174452773332596
1991-10-14,47.03858675673741,P,4.858223915100098,4.7335210800170895,4.733521127700806,4.777687335014344,5.388031711578369,5.433773670196533,5.181067128181457
1991-10-15,47.10413408099629,P,5.066064357757568,4.80106897354126,4.756903076171875,4.804966139793396,5.367986001968384,5.437635979652405,5.188595306873322
1991-10-16,47.180377101020035,A,4.9621429443359375,4.868616104125977,4.777686834335327,4.828347849845886,5.346376104354858,5.439944853782654,5.196230717897415
1991-10-17,47.21947288037648,A,4.884207248687744,4.910184478759765,4.79327507019043,4.838739943504334,5.323721723556519,5.440188670158387,5.203977928161621
1991-10-18,47.239367778167924,A,4.988124370574951,4.95175256729126,4.824450969696045,4.849131965637207,5.303145685195923,5.439414606094361,5.211868622303009
1991-10-21,47.24995253837785,A,5.066064357757568,4.993320655822754,4.863420867919922,4.862121891975403,5.285157051086426,5.438391404151917,5.219772913455963
1991-10-22,47.23161724438034,C,5.118024826049805,5.003712749481201,4.902390861511231,4.868616914749145,5.2682076263427735,5.437630653381348,5.227184808254242
1991-10-23,47.23409439303749,C,5.221944808959961,5.055673122406006,4.962144613265991,4.872514081001282,5.253336601257324,5.438166255950928,5.234865560531616
1991-10-24,47.25690642718107,C,5.299880504608154,5.138807773590088,5.024496126174927,4.882905840873718,5.238481454849243,5.4379384279251095,5.242309159040451
1991-10-25,47.25962170465103,C,5.195962905883789,5.180375480651856,5.066064023971558,4.89849362373352,5.223090791702271,5.4353857564926145,5.24885705947876
1991-10-28,47.26022248337719,C,5.299880504608154,5.227138710021973,5.1102296829223635,4.921875405311584,5.205150060653686,5.434386515617371,5.25467089176178
1991-10-29,47.269150256355296,C,5.37782096862793,5.279097938537598,5.141405344009399,4.949154210090637,5.187225313186645,5.432623882293701,5.2616266191005705
1991-10-30,47.26877884660251,C,5.429781913757324,5.32066535949707,5.188169240951538,4.982928037643433,5.170854053497314,5.431380858421326,5.268340684175492
1991-10-31,47.27276221980725,C,5.481739521026611,5.357037162780761,5.247922468185425,5.020598769187927,5.15757905960083,5.43194308757782,5.275565272569656
1991-11-01,47.27235245497072,C,5.299880504608154,5.377820682525635,5.279098081588745,5.051774525642395,5.1396383285522464,5.430943846702576,5.281880565881729
1991-11-04,47.28194859791241,C,5.403796195983887,5.398603820800782,5.312871265411377,5.088146066665649,5.127375726699829,5.431755175590515,5.2889661693573
1991-11-05,47.26833603581897,C,5.247921943664551,5.372624015808105,5.325860977172852,5.114125919342041,5.115944604873658,5.4312648725509645,5.294144105911255
1991-11-06,47.23609504876796,C,5.144001483917236,5.3154679298400875,5.318066644668579,5.1401056289672855,5.103474321365357,5.430249638557434,5.298802440166473
1991-11-07,47.19459524474093,C,5.195962905883789,5.258312606811524,5.307674884796143,5.166085505485535,5.091523561477661,5.4302682685852055,5.30334447145462
1991-11-08,47.17204335513716,C,5.144001483917236,5.22713680267334,5.3024787425994875,5.184271383285522,5.078014030456543,5.428738760948181,5.307877430915832
1991-11-11,47.118447548671035,B,5.092045307159424,5.164786624908447,5.281695222854614,5.195962452888489,5.063465375900268,5.428232531547547,5.309141793251038
1991-11-12,47.085101430767025,B,5.092045307159424,5.1336112976074215,5.253117656707763,5.197261500358581,5.050995073318481,5.427211985588074,5.309403231143952
1991-11-13,47.06334694703893,B,5.040086269378662,5.112828254699707,5.214148092269897,5.201158666610718,5.03696605682373,5.424386215209961,5.310783922672272
1991-11-14,47.03330726263646,B,4.9621429443359375,5.066064262390137,5.16218843460083,5.205055451393127,5.022417345046997,5.421552395820617,5.312401716709137
1991-11-15,46.99853879264544,B,4.858223915100098,5.008908748626709,5.118022775650024,5.198560428619385,5.007348957061768,5.41793653011322,5.31375066280365
1991-11-18,46.96553767399308,B,4.754305362701416,4.941360759735107,5.053073692321777,5.182972478866577,4.992800273895264,5.413024334907532,5.312950236797333
1991-11-19,46.92359388159744,B,4.676365375518799,4.858224773406983,4.995918035507202,5.160889506340027,4.9766927909851075,5.407589883804321,5.31000497341156
1991-11-20,46.87829680820826,B,4.598426342010498,4.769892787933349,4.941360521316528,5.1297135829925535,4.956948146820069,5.402661700248718,5.307672955989838
1991-11-21,46.85047682310744,B,4.598426342010498,4.697149467468262,4.881606864929199,5.094640874862671,4.947595386505127,5.3977335166931155,5.305717031955719
1991-11-22,46.833806233399685,B,4.546468257904053,4.634798336029053,4.821853542327881,5.062166142463684,4.94343864440918,5.392285752296448,5.303125224113464
1991-11-25,46.82123141372944,B,4.3989577293396,4.5637288093566895,4.752544784545899,5.017120003700256,4.939968872070312,5.3848486471176145,5.299795863628387
1991-11-26,46.824136411505066,B,4.425297260284424,4.513515186309815,4.685869979858398,4.969493818283081,4.938065052032471,5.376903514862061,5.296848924160003
1991-11-27,46.83866033979899,B,4.477982044219971,4.489426326751709,4.62965955734253,4.921903824806213,4.937734518051148,5.367942452430725,5.294165408611297
1991-11-28,46.83680707056798,B,4.477982044219971,4.465337467193604,4.581243467330933,4.871715950965881,4.933766851425171,5.356924285888672,5.291481893062592
1991-11-29,46.83221674186651,B,4.451640129089356,4.446371841430664,4.540585088729858,4.829303932189942,4.927193975448608,5.345642700195312,5.288666667938233
1991-12-02,46.84135576243306,B,4.425297260284424,4.4516397476196286,4.507684278488159,4.780378985404968,4.919574604034424,5.3338405132293705,5.285719728469848
1991-12-03,46.833809536270394,B,4.319934368133545,4.4305671691894535,4.472041177749634,4.733979606628418,4.906210803985596,5.320213327407837,5.282829661369323
1991-12-04,46.8126852581683,B,4.319934368133545,4.398957633972168,4.444191980361938,4.692776250839233,4.889729461669922,5.3045290756225585,5.279051382541656
1991-12-05,46.81988854128556,B,4.557004451751709,4.414762115478515,4.44004979133606,4.660828328132629,4.879028644561767,5.2886442279815675,5.275697112083435
1991-12-06,46.822558494652434,B,4.477982044219971,4.420030498504639,4.433201169967651,4.627527356147766,4.870904140472412,5.27222629070282,5.271947729587555
