Date,GRADE,GPS,EW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-12-13,60.36166048300427,A,3.433332920074463,3.404000186920166,3.288166809082031,3.165458393096924,2.975650053024292,2.9413917112350463,2.881970856189728
2004-12-14,60.44113981351333,A,3.4941670894622803,3.4520001888275145,3.3241668224334715,3.1905833959579466,2.988850054740906,2.948766713142395,2.88635835647583
2004-12-15,60.429263943834506,A,3.4200000762939453,3.460666799545288,3.3521668195724486,3.2114583969116213,3.000433397293091,2.95425838470459,2.890500022172928
2004-12-16,60.370689194684296,A,3.414999961853028,3.448333406448364,3.384916806221008,3.232291746139526,3.0127333974838257,2.9593083834648133,2.8949083566665648
2004-12-17,60.33206948334776,A,3.4641671180725098,3.4453334331512453,3.4024168252944946,3.257500100135803,3.026366739273071,2.9646417236328126,2.8994875276088714
2004-12-20,60.29468748608033,A,3.425832986831665,3.4438334465026856,3.423916816711426,3.2787083983421326,3.0392333984375,2.9692917227745057,2.9038250279426574
2004-12-21,60.21120671354287,A,3.374166965484619,3.4198334217071533,3.435916805267334,3.29450010061264,3.0517167377471925,2.973991723060608,2.9078416979312895
2004-12-22,60.181278675530194,A,3.4066669940948486,3.417166805267334,3.438916802406311,3.309833455085754,3.0655167388916014,2.979116723537445,2.911737532615662
2004-12-23,60.17737388373618,A,3.477499961853028,3.429666805267334,3.439000105857849,3.328708457946777,3.0804333972930906,2.985441722869873,2.9161416971683503
2004-12-24,60.169219542165784,A,3.477499961853028,3.4323333740234374,3.438833403587341,3.347875106334686,3.095300054550171,2.9924167227745055,2.9207125318050386
2004-12-27,60.172501317018906,A,3.4741671085357666,3.4420001983642576,3.442916822433472,3.3655418157577515,3.108966736793518,2.9995583939552306,2.9254333674907684
2004-12-28,60.22091897062071,A,3.521667003631592,3.471500205993652,3.4456668138504027,3.3849168181419373,3.12440007686615,3.006608393192291,2.9303167021274565
2004-12-29,60.24956335504927,A,3.487499952316284,3.4876667976379396,3.4524168014526366,3.402291810512543,3.138516736030579,3.0129917216300965,2.9352250373363495
2004-12-30,60.2531226266514,A,3.4841670989990234,3.4890002250671386,3.4593335151672364,3.4221251606941223,3.1526000785827635,3.0196500635147094,2.940045872926712
2004-12-31,60.21892736564245,A,3.438333034515381,3.4811668395996094,3.4567501068115236,3.429583466053009,3.1649000787734987,3.0260083937644957,2.9443833732604983
2005-01-03,60.173347706420635,A,3.3958330154418945,3.465500020980835,3.4537501096725465,3.438833463191986,3.1767167377471925,3.0317250537872313,2.948445873260498
2005-01-04,60.07964945980509,A,3.3233330249786377,3.425833225250244,3.448666715621948,3.442291760444641,3.187150058746338,3.0367917132377626,2.951958373785019
2005-01-05,59.971248873953364,P,3.2891669273376465,3.3861666202545164,3.436916708946228,3.4379167556762695,3.195433397293091,3.0413167119026183,2.9550917088985442
2005-01-06,59.87126969310038,P,3.335833072662353,3.3564998149871825,3.4227500200271606,3.430875062942505,3.2042667198181154,3.046341712474823,2.9584875392913816
2005-01-07,59.81405885664396,P,3.337500095367432,3.336333227157593,3.408750033378601,3.4237917184829714,3.214050064086914,3.050916712284088,2.96177920460701
2005-01-10,59.81113181067591,P,3.441667079925537,3.345500040054321,3.405500030517578,3.424208426475525,3.225916748046875,3.0565250539779663,2.965416704416275
2005-01-11,59.80345979051662,P,3.354166984558105,3.3516668319702148,3.3887500286102297,3.417208421230316,3.236066746711731,3.06119172334671,2.9684000396728516
2005-01-12,59.825591313535455,P,3.3416669368743896,3.3621668338775637,3.37416672706604,3.4132917642593386,3.245050086975098,3.0655500626564027,2.9713583743572234
2005-01-13,59.84568549433205,P,3.359999895095825,3.367000198364258,3.36175000667572,3.410541760921478,3.25378342628479,3.070116732120514,2.974658373594284
2005-01-14,59.88604679168876,P,3.4316670894622803,3.3858335971832276,3.36108341217041,3.4089167594909666,3.263483428955078,3.0750167322158815,2.978316708803177
2005-01-17,59.874514330989136,P,3.4316670894622803,3.3838335990905763,3.3646668195724487,3.4092084646224974,3.272883429527283,3.0802000737190247,2.9816333794593812
2005-01-18,59.939789120859814,P,3.490833044052124,3.41116681098938,3.3814168214797973,3.4150417685508727,3.2834500885009765,3.0856834030151368,2.985466709136963
2005-01-19,59.98022040562356,A,3.442500114440918,3.4313334465026855,3.3967501401901243,3.416833424568176,3.2926834297180174,3.09017507314682,2.988754209280014
2005-01-20,59.991310946611996,A,3.407500028610229,3.4408334732055663,3.403916835784912,3.4133334279060366,3.300900092124939,3.0939584040641783,2.991883374452591
2005-01-21,59.97403591995581,A,3.4191670417785645,3.4383334636688234,3.4120835304260253,3.4104167819023132,3.3093000936508177,3.0978250741958617,2.9949667096138
2005-01-24,59.9650372806256,A,3.444999933242798,3.4410000324249266,3.4124168157577515,3.4089584231376646,3.31835009098053,3.1019500732421874,2.998258373737335
2005-01-25,59.900614777219154,A,3.407500028610229,3.424333429336548,3.417750120162964,3.4032500743865968,3.326666750907898,3.105591742992401,3.0015458738803864
2005-01-26,59.86156306467138,P,3.394166946411133,3.4146667957305907,3.423000121116638,3.3985834240913393,3.3345000886917116,3.1094084119796754,3.004712543487549
2005-01-27,59.86643417246487,P,3.427500009536743,3.4186667919158937,3.42975013256073,3.395750069618225,3.3430834293365477,3.114233412742615,3.007970879077911
2005-01-28,59.83603245667945,P,3.3475000858306885,3.404333400726318,3.421333432197571,3.3912084221839907,3.3508334302902223,3.1181167435646056,3.0100458800792693
2005-01-31,59.81852460852517,P,3.391666889190674,3.3936667919158934,3.41733341217041,3.3910001158714294,3.358633427619934,3.122408411502838,3.0124542140960693
2005-02-01,59.80969466958732,P,3.375833034515381,3.387333393096924,3.4058334112167357,3.3936251163482667,3.3649834299087527,3.126391742229462,3.014895879030228
2005-02-02,59.79669581188204,P,3.354166984558105,3.3793334007263183,3.3970000982284545,3.3968751192092896,3.370066771507263,3.1302917408943176,3.017475049495697
2005-02-03,59.76552334604211,P,3.370832920074463,3.3679999828338625,3.393333387374878,3.398625111579895,3.375483431816101,3.1342334008216857,3.019704214334488
2005-02-04,59.78452854713921,P,3.3833329677581787,3.3751665592193603,3.3897499799728394,3.4009167551994324,3.3812667512893677,3.1378584003448484,3.022262544631958
2005-02-07,59.7745291780382,P,3.3858330249786377,3.3739997863769533,3.3838332891464233,3.3981250524520874,3.3865667533874513,3.141575059890747,3.0247750449180604
2005-02-08,59.7886629199836,P,3.407500028610229,3.380333185195923,3.3838332891464233,3.4007917046546936,3.3920334148406983,3.1455750608444215,3.027375044822693
2005-02-09,59.814365624988454,A,3.424999952316284,3.3944997787475586,3.3869165897369387,3.404958355426788,3.3977334117889404,3.1500250601768496,3.0298958790302275
2005-02-10,59.84780737071569,A,3.450000047683716,3.410333204269409,3.3891665935516357,3.4094583630561828,3.404983410835266,3.154850060939789,3.032462544441223
2005-02-11,59.896208030018435,A,3.547499895095825,3.4431665897369386,3.4091665744781494,3.41525000333786,3.4101500701904297,3.16042505979538,3.0357000434398653
2005-02-14,59.94668089849434,A,3.501667022705078,3.4663333892822266,3.42016658782959,3.41875,3.415966749191284,3.166025059223175,3.039120877981186
2005-02-15,59.983652312709346,A,3.521667003631592,3.489166784286499,3.434749984741211,3.4202916979789735,3.421316747665405,3.172825059890747,3.0425000476837156
2005-02-16,60.00670306892649,A,3.519166946411133,3.5080001831054686,3.4512499809265136,3.424125039577484,3.424166746139526,3.1800917291641237,3.045787547826767
2005-02-17,60.005949313821304,A,3.5,3.5180001735687254,3.464166688919067,3.4287500381469727,3.4246334075927733,3.1871750593185424,3.048766713142395
2005-02-18,59.9623721927122,A,3.488332986831665,3.5061667919158936,3.474666690826416,3.4322083353996278,3.4248167276382446,3.194083390235901,3.051616712808609
2005-02-21,59.935232706857875,A,3.488332986831665,3.503499984741211,3.4849166870117188,3.434374988079071,3.4259167289733887,3.2007833909988403,3.054541712999344
2005-02-22,59.87880749464003,A,3.4375,3.4866665840148925,3.487916684150696,3.4358749866485594,3.424783387184143,3.2068167209625242,3.057275048494339
2005-02-23,59.8509058533925,A,3.497499942779541,3.482333183288574,3.4951666831970214,3.44104163646698,3.426333384513855,3.213383390903473,3.060045883655548
2005-02-24,59.8545873049516,A,3.5374999046325684,3.4898331642150877,3.5039166688919066,3.446541631221771,3.4287833833694457,3.220758390426636,3.0629958832263946
2005-02-25,59.8797756623022,A,3.5625,3.504666566848755,3.505416679382324,3.4572916269302367,3.4307500410079954,3.2285583901405333,3.0660083830356597
2005-02-28,59.912477146984166,A,3.584167003631592,3.5238333702087403,3.5136666774749754,3.466916632652283,3.4339167213439943,3.2365750598907472,3.0692208826541902
2005-03-01,59.99878495464956,A,3.6358330249786377,3.5634999752044676,3.5250832796096803,3.4799166321754456,3.4391500425338744,3.2454333901405334,3.0726833832263947
2005-03-02,60.06874212294778,A,3.673332929611206,3.5986665725708007,3.5404998779296877,3.4958749294281004,3.4444833612442016,3.2550000500679017,3.0761625480651857
2005-03-03,60.103463329666916,A,3.6475000381469727,3.6206665992736817,3.555249881744385,3.509708285331726,3.4478833627700807,3.264158380031586,3.0792417132854464
2005-03-04,60.136317884873954,A,3.66083288192749,3.6403331756591797,3.5724998712539673,3.5235832810401915,3.45155002117157,3.2734250378608705,3.0824417126178743
2005-03-07,60.139933449414535,A,3.629167079925537,3.649333190917969,3.5865832805633544,3.535749983787537,3.4546500205993653,3.2818083786964416,3.0854833829402923
2005-03-08,60.096257820790406,A,3.5891671180725098,3.640000009536743,3.6017499923706056,3.5448333382606507,3.4560000228881838,3.290200049877167,3.0882917189598085
2005-03-09,60.04685174964465,A,3.622499942779541,3.6298334121704103,3.6142499923706053,3.5547083377838136,3.4587000226974487,3.2986083793640137,3.09116255402565
2005-03-10,60.0156521355556,A,3.61916708946228,3.6241668224334718,3.6224167108535767,3.563166689872742,3.461400022506714,3.3070000505447386,3.094241724014282
2005-03-11,59.97228696488518,A,3.618333101272583,3.6156668663024902,3.628000020980835,3.5667083501815795,3.465000023841858,3.314950051307678,3.097337554693222
2005-03-14,59.98059031542747,A,3.690000057220459,3.6278334617614747,3.6385833263397216,3.5761250019073487,3.4708833646774293,3.3238000512123107,3.100737555027008
2005-03-15,59.99036353806375,A,3.640000104904175,3.6380000591278074,3.6390000343322755,3.582041656970978,3.47721670627594,3.332183382511139,3.10378755569458
2005-03-16,59.96741280684852,A,3.579166889190674,3.6293334484100344,3.6295834302902223,3.585041654109955,3.4830167055130006,3.3392250514030457,3.106712554693222
2005-03-17,59.94897165966493,A,3.586667060852051,3.6228334426879885,3.62350013256073,3.589375007152557,3.4880333852767946,3.346150052547455,3.1096458899974824
2005-03-18,59.95219166656168,A,3.615000009536743,3.6221668243408205,3.6189168453216554,3.595708358287811,3.4935833835601806,3.3538167238235475,3.112720890045166
2005-03-21,59.9143608602274,P,3.625,3.6091668128967287,3.6185001373291015,3.602541708946228,3.49725004196167,3.3615833950042724,3.115900055170059
2005-03-22,59.90335004843457,P,3.607500076293945,3.602666807174683,3.620333433151245,3.611041712760925,3.502316703796387,3.369191725254059,3.1189500558376313
2005-03-23,59.91529454964391,P,3.5924999713897705,3.605333423614502,3.617333436012268,3.615791714191437,3.507333364486694,3.376191725730896,3.12210422039032
2005-03-24,59.91091841813912,P,3.572499990463257,3.602500009536743,3.6126667261123657,3.617541718482971,3.511583366394043,3.3826833963394165,3.1250917208194733
2005-03-25,59.88419545424507,P,3.572499990463257,3.594000005722046,3.608083415031433,3.618041718006134,3.5144000244140625,3.3889417266845703,3.1280833852291106
2005-03-28,59.85550099470245,P,3.5733330249786377,3.5836666107177733,3.596416711807251,3.6175000190734865,3.51723334312439,3.3950583863258363,3.131141715049744
2005-03-29,59.81916509179907,P,3.584167003631592,3.5789999961853027,3.5908334016799928,3.614916718006134,3.519100022315979,3.401275055408478,3.1341042149066927
2005-03-30,59.8081734847313,P,3.617500066757202,3.584000015258789,3.5946667194366455,3.612125074863434,3.5226000213623045,3.407641725540161,3.1371708798408506
2005-03-31,59.81212661783531,P,3.6016669273376465,3.589833402633667,3.596166706085205,3.6098334193229675,3.526483359336853,3.413691725730896,3.1405958795547484
2005-04-01,59.821842850789885,P,3.602499961853028,3.595833396911621,3.5949167013168335,3.606916773319244,3.5301500177383422,3.41972505569458,3.1440000438690188
2005-04-04,59.8251163413031,P,3.560832977294922,3.593333387374878,3.5884999990463258,3.6035000681877136,3.5324666786193846,3.4254083847999572,3.147412543296814
2005-04-05,59.83669328142335,P,3.578332901000977,3.592166566848755,3.585583281517029,3.602958357334137,3.5358833360671995,3.431275043487549,3.150670872926712
2005-04-06,59.825457713723644,P,3.575000047683716,3.5836665630340576,3.5838332891464235,3.6005833625793455,3.5394999980926514,3.4370000433921812,3.154025038480759
2005-04-07,59.80945061325642,P,3.5566670894622803,3.5746665954589845,3.5822499990463257,3.5974583625793457,3.542083339691162,3.442583384513855,3.1575708734989165
2005-04-08,59.79887235122039,P,3.540832996368408,3.5623332023620606,3.579083299636841,3.593583357334137,3.5459499979019165,3.4483917140960694,3.1611750388145445
2005-04-11,59.797659382257706,P,3.540832996368408,3.5583332061767576,3.575833296775818,3.5861250042915342,3.5489333200454714,3.4537833738327026,3.1647792041301726
2005-04-12,59.77749860962612,P,3.5199999809265137,3.5466666221618652,3.5694165945053102,3.5801249980926513,3.551816658973694,3.4584000444412233,3.168358368873596
2005-04-13,59.77030738051088,P,3.543333053588867,3.5403332233428957,3.5619998931884767,3.578333306312561,3.5555999803543092,3.4628333759307863,3.171916699409485
2005-04-14,59.752558080334644,P,3.499166965484619,3.528833198547363,3.551749897003174,3.5739583015441894,3.5581666612625122,3.4668250465393067,3.1754458689689637
2005-04-15,59.72912182097204,P,3.487499952316284,3.5181665897369383,3.5402498960494997,3.5675832986831666,3.5602500009536744,3.470758376121521,3.179087533950806
2005-04-18,59.71919955484486,P,3.50583291053772,3.511166572570801,3.534749889373779,3.5616249442100525,3.562649998664856,3.4746083760261537,3.182779198884964
2005-04-19,59.729354630663174,P,3.5350000858306885,3.5141665935516357,3.5304166078567505,3.5579999446868897,3.565199999809265,3.478616707324982,3.1867000341415403
2005-04-20,59.718411023192196,P,3.511667013168335,3.507833385467529,3.5240833044052122,3.553958296775818,3.566933341026306,3.4823333764076234,3.1903542041778565
2005-04-21,59.73667734678755,P,3.532500028610229,3.5144999980926515,3.5216665983200075,3.5519582986831666,3.5685833406448366,3.4867833757400515,3.193987538814545
2005-04-22,59.75449151356068,P,3.5516669750213623,3.527333402633667,3.522749996185303,3.550916647911072,3.568666682243347,3.4894083762168884,3.1978833734989167
2005-04-25,59.804936005062025,P,3.6483330726623535,3.555833435058594,3.533500003814697,3.5546666502952577,3.5716000032424926,3.4937833762168884,3.2021000385284424
2005-04-26,59.833570320891006,A,3.634166955947876,3.575666809082031,3.5449167013168337,3.557166647911072,3.573850002288818,3.4975833749771117,3.2062625384330747
2005-04-27,59.87927340231551,A,3.665832996368408,3.606500005722046,3.5571666955947876,3.559583294391632,3.576783323287964,3.500475034713745,3.2105917036533356
2005-04-28,59.9126751872602,A,3.675832986831665,3.635166597366333,3.574833297729492,3.563291597366333,3.580299983024597,3.5024666953086854,3.214950033426285
2005-04-29,59.9487622066871,A,3.670000076293945,3.65883321762085,3.593083310127258,3.566666603088379,3.583933324813843,3.5043750262260436,3.219370869398117
2005-05-02,59.96316538609481,A,3.7300000190734863,3.675166606903076,3.615500020980835,3.575124955177307,3.5887666654586794,3.507341697216034,3.22436670422554
2005-05-03,59.99559470418418,A,3.757499933242798,3.6998332023620604,3.637750005722046,3.584083306789398,3.595166664123535,3.509975025653839,3.229370869398117
2005-05-04,60.02607147364004,A,3.777499914169312,3.722166585922241,3.6643332958221437,3.594208300113678,3.6007666635513305,3.5135500240325928,3.2339042043685913
2005-05-05,60.0553869846776,A,3.795000076293945,3.7460000038146974,3.6905833005905153,3.6061249494552614,3.605916666984558,3.517350025177002,3.2383292043209075
2005-05-06,60.08807475859209,A,3.810832977294922,3.7741665840148926,3.716499900817871,3.619624948501587,3.6108833265304567,3.520816683769226,3.2427292037010194
2005-05-09,60.10242378161036,A,3.849999904632568,3.798166561126709,3.7366665840148925,3.635083293914795,3.616199984550476,3.525058352947235,3.2471750378608704
2005-05-10,60.08812836685135,A,3.7925000190734863,3.8051665782928468,3.752499890327454,3.6487082958221437,3.619333324432373,3.5292416834831237,3.251616703271866
2005-05-11,60.07407806263058,A,3.825000047683716,3.8146666049957276,3.7684165954589846,3.662791645526886,3.6223666667938232,3.5334250140190124,3.2562708687782287
2005-05-12,60.04126516384201,A,3.7799999713897705,3.8116665840148927,3.778833293914795,3.6768332958221435,3.6250166654586793,3.5364500141143798,3.2609458684921266
2005-05-13,59.99854095446154,A,3.755000114440918,3.800500011444092,3.787333297729492,3.690208303928375,3.626900010108948,3.539225015640259,3.2658208692073822
2005-05-16,59.95915976180302,A,3.784167051315308,3.78733344078064,3.7927500009536743,3.7041250109672545,3.6300000095367433,3.5423250150680543,3.2709417045116425
2005-05-17,59.93672578768355,A,3.775000095367432,3.783833456039429,3.7945000171661376,3.716125011444092,3.6337166690826415,3.5448583459854124,3.2757333695888518
2005-05-18,59.92508144979047,A,3.8233330249786377,3.783500051498413,3.7990833282470704,3.731708312034607,3.6377333307266237,3.548216676712036,3.280604199171066
2005-05-19,59.94021060579468,A,3.840832948684693,3.7956666469573976,3.803666615486145,3.74712495803833,3.642166647911072,3.551783335208893,3.285716699361801
2005-05-20,59.96256963943256,A,3.830832958221436,3.810833215713501,3.805666613578796,3.761083257198334,3.646416645050049,3.5557083344459532,3.2908583641052247
2005-05-23,59.97485440521479,A,3.8550000190734863,3.8249998092651367,3.8061666250228883,3.7714166045188904,3.649716644287109,3.5603000044822695,3.2960125291347504
2005-05-24,60.00030325431061,A,3.8441669940948486,3.83883318901062,3.8113333225250243,3.781916606426239,3.653799982070923,3.5655083441734314,3.301150028705597
2005-05-25,59.98933972964593,A,3.797499895095825,3.8336665630340576,3.808583307266235,3.78849995136261,3.658166642189026,3.570591673851013,3.3059541928768157
2005-05-26,59.97434309074424,A,3.815000057220459,3.828499984741211,3.8120833158493044,3.7954583048820494,3.662733302116394,3.5753833436965943,3.3108625280857087
2005-05-27,59.97689994974044,A,3.857500076293945,3.833833408355713,3.822333312034607,3.8048333048820497,3.667583303451538,3.580583343505859,3.315750027894974
2005-05-30,59.97127145909436,A,3.857500076293945,3.8343334197998047,3.8296666145324707,3.8112083077430725,3.672233304977417,3.5847416734695434,3.320633363723755
2005-05-31,59.94294487165959,A,3.80916690826416,3.827333402633667,3.8330832958221435,3.8137916564941405,3.6762666416168215,3.589291672706604,3.325241698026657
2005-06-01,59.9465399797867,A,3.8333330154418954,3.834500026702881,3.8340832948684693,3.81658331155777,3.6810833024978638,3.594208333492279,3.329879198074341
2005-06-02,59.95931635967833,A,3.881666898727417,3.8478333950042725,3.838166689872742,3.8209166526794434,3.687266640663147,3.599425003528595,3.3347708678245542
2005-06-03,59.952586263296276,A,3.896667003631592,3.8556667804718017,3.844750094413757,3.8252083539962767,3.6937499809265137,3.604075002670288,3.3395458674430847
2005-06-06,59.93717971891027,A,3.846667051315308,3.853500175476074,3.8439167976379394,3.825041711330414,3.699216661453247,3.6082250022888185,3.3442125380039216
2005-06-07,59.95437817783638,A,3.884166955947876,3.8685001850128176,3.8479167938232424,3.829625058174133,3.705216660499573,3.612158341407776,3.3489208722114565
2005-06-08,59.93882954705297,A,3.828332901000977,3.867500162124634,3.8510000944137572,3.8297917008399964,3.7094333171844482,3.6160166692733764,3.3530958712100984
2005-06-09,59.88678067315781,A,3.7766671180725098,3.846500205993652,3.8471668004989623,3.829625058174133,3.7129333209991455,3.6197083401679992,3.356833372116089
2005-06-10,59.82225481383003,P,3.74666690826416,3.816500186920166,3.836083483695984,3.8292083978652953,3.715816659927368,3.622983338832855,3.3604042065143584
2005-06-13,59.787301981303564,P,3.75333309173584,3.7978333950042726,3.8256667852401733,3.827666699886322,3.7196666622161865,3.6260666704177855,3.3640083718299865
2005-06-14,59.67470771350697,P,3.5975000858306885,3.740500020980835,3.804500102996826,3.818791699409485,3.7200500059127806,3.62796667098999,3.3667792069911955
2005-06-15,59.58736745106918,P,3.596667051315308,3.6941668510437013,3.7808335065841674,3.8074584007263184,3.7204833459854125,3.629991672039032,3.3697000420093537
2005-06-16,59.52656391617516,P,3.6050000190734863,3.6598334312438965,3.7531668186187743,3.795666754245758,3.721450004577637,3.6317666721343995,3.373000042438507
2005-06-17,59.48857100053232,P,3.606667041778565,3.6318334579467773,3.724166822433472,3.7844584584236145,3.7227666854858397,3.6343583416938783,3.376237542629242
2005-06-20,59.43076249967323,P,3.5733330249786377,3.595833444595337,3.6968334197998045,3.770375108718872,3.7234166860580444,3.6361750030517577,3.379291707277298
2005-06-21,59.44216949213024,P,3.565000057220459,3.589333438873291,3.664916729927063,3.7564167618751525,3.7243166875839235,3.6380666732788085,3.382229207754135
2005-06-22,59.45054318336293,P,3.541666984558105,3.5783334255218504,3.636250138282776,3.743625116348267,3.724283366203308,3.6399416732788086,3.385116707086563
2005-06-23,59.462755139379304,P,3.5541670322418213,3.5681668281555177,3.614000129699707,3.730583465099335,3.725383367538452,3.641775014400482,3.388004207611084
2005-06-24,59.45513828427199,P,3.5258328914642334,3.5519999980926515,3.591916728019714,3.714000105857849,3.7261500263214113,3.643200013637543,3.3905292069911956
2005-06-27,59.464733425395245,P,3.532500028610229,3.5438333988189696,3.5698334217071532,3.6977501034736635,3.7266833686828615,3.644666683673859,3.393120871782303
2005-06-28,59.491742113924,P,3.56833291053772,3.544499969482422,3.5669167041778564,3.6857084035873413,3.7273500251770018,3.6462750124931333,3.3959250366687774
2005-06-29,59.52162670371269,P,3.566667079925537,3.549499988555908,3.5639167070388793,3.6723751068115233,3.728450026512146,3.647691683769226,3.398858371973038
2005-06-30,59.54291796857291,P,3.5850000381469727,3.5556665897369384,3.561916708946228,3.6575417637825014,3.729500026702881,3.649041683673859,3.4019458723068237
2005-07-01,59.5712381781137,P,3.5833330154418945,3.5671666145324705,3.559583306312561,3.6418750643730164,3.7301333475112917,3.6494000148773194,3.4049125373363496
2005-07-04,59.598674374201515,P,3.5833330154418945,3.5773332118988037,3.560583305358887,3.6287083625793457,3.728833346366882,3.6502166748046876,3.408120867013931
2005-07-05,59.59636871278124,P,3.5833330154418945,3.5803332328796387,3.56241660118103,3.613666665554047,3.7278166675567626,3.6508333349227904,3.4118291974067687
2005-07-06,59.57324457279139,P,3.519166946411133,3.570833206176758,3.560166597366333,3.5982083678245544,3.724883346557617,3.6508333349227904,3.415462532043457
2005-07-07,59.54443751489475,P,3.502500057220459,3.554333209991455,3.554999899864197,3.584500014781952,3.721416687965393,3.6508583354949953,3.419016697406769
2005-07-08,59.53153167627291,P,3.515832901000977,3.5408331871032717,3.553999900817871,3.5729583144187926,3.7183333444595337,3.6511333346366883,3.4226083624362946
2005-07-11,59.513191661649806,P,3.524167060852051,3.528999996185303,3.5531666040420533,3.5615000128746033,3.714216685295105,3.6514916753768922,3.426137533187866
2005-07-12,59.50425494726613,P,3.5258328914642334,3.5174999713897703,3.5489166021347045,3.5579166531562807,3.7095833444595336,3.6523750042915344,3.4295958626270293
2005-07-13,59.507466018340914,P,3.502500057220459,3.5141665935516357,3.5424998998641968,3.5532083034515383,3.7040833473205566,3.6524250054359437,3.4329041981697084
2005-07-14,59.49724138778433,P,3.4583330154418945,3.505333185195923,3.529833197593689,3.5458749532699585,3.6973500061035156,3.651633336544037,3.4361958634853362
2005-07-15,59.454733749349494,B,3.4083330631256104,3.4838332176208495,3.5123332023620604,3.5359582543373107,3.6893000078201292,3.650091667175293,3.439325028657913
2005-07-18,59.41291676284342,B,3.4100000858306885,3.4609998226165772,3.49499990940094,3.527791607379913,3.680500011444092,3.648349997997284,3.4424625289440156
2005-07-19,59.357268176102586,B,3.387500047683716,3.4333332538604737,3.4754166126251222,3.518916606903076,3.6724000120162965,3.645866668224335,3.445650029182434
2005-07-20,59.3217968332676,B,3.4049999713897705,3.413833236694336,3.4639999151229857,3.5120832562446593,3.6640000104904176,3.64318333864212,3.449091694355011
2005-07-21,59.32161378687331,B,3.425832986831665,3.40733323097229,3.4563332080841063,3.5056665539741516,3.6569166707992555,3.6409666681289674,3.4525625240802764
2005-07-22,59.45712437228747,B,3.704999923706055,3.466666603088379,3.475249910354614,3.514624905586243,3.655916666984558,3.641408338546753,3.4574166882038115
2005-07-25,59.609827813077764,C,3.755000114440918,3.5356666088104247,3.498333215713501,3.525749909877777,3.65533332824707,3.642666668891907,3.4622375237941743
2005-07-26,59.79920616185397,C,3.825000047683716,3.6231666088104246,3.5282499313354494,3.5385832667350767,3.656333327293396,3.6450249981880187,3.467612524032593
2005-07-27,59.97017636895938,A,3.825000047683716,3.707166624069214,3.560499930381775,3.551499915122986,3.6563666677474975,3.6470499992370606,3.472829189300537
2005-07-28,60.13580869365969,A,3.8541669845581055,3.792833423614502,3.600083327293396,3.5649582624435423,3.656633348464966,3.6493999981880187,3.478200024366379
2005-07-29,60.15252207933537,A,3.822499990463257,3.8163334369659423,3.6415000200271606,3.5769166111946107,3.656466689109802,3.6514416670799257,3.4831958591938017
2005-08-01,60.14372634768984,A,3.8208329677581783,3.8295000076293944,3.6825833082199098,3.588791608810425,3.6557833480834963,3.6527499961853027,3.4882750236988067
2005-08-02,60.0941130344922,A,3.798332929611206,3.8241665840148924,3.7236665964126585,3.5995416045188904,3.6548666667938234,3.6543333244323732,3.493258353471756
2005-08-03,60.04977089510377,A,3.7833330631256095,3.8158331871032716,3.7614999055862426,3.6127499103546143,3.654583330154419,3.6563749861717225,3.497800018787384
2005-08-04,59.97613903128285,A,3.75,3.7949997901916506,3.793916606903076,3.6251249074935914,3.65328332901001,3.658008315563202,3.5020791840553285
2005-08-05,59.89954320259495,A,3.711667060852051,3.7728332042694093,3.794583320617676,3.634916615486145,3.6503666687011718,3.658974986076355,3.506395854949951
2005-08-08,59.8071832483188,A,3.6583330631256095,3.740333223342895,3.784916615486145,3.641624915599823,3.646383328437805,3.659308316707611,3.510445855855942
2005-08-09,59.72832588928424,A,3.6666669845581055,3.7140000343322748,3.769083309173584,3.6486666202545166,3.643533329963684,3.6598999857902528,3.514545855522156
2005-08-10,59.64036973495352,P,3.641666889190674,3.685666799545288,3.7507499933242796,3.6556249618530274,3.63970000743866,3.6603916549682616,3.518291690349579
2005-08-11,59.586316633900275,P,3.680833101272583,3.6718334197998046,3.7334166049957274,3.666749966144562,3.635683331489563,3.661474986076355,3.5220791912078857
2005-08-12,59.57337973342058,P,3.668333053588867,3.663166618347168,3.7179999113082887,3.6797499656677246,3.6311166524887084,3.6624333167076113,3.525687521696091
2005-08-15,59.59741150424969,P,3.678333044052124,3.6671666145324706,3.703749918937683,3.6931666135787964,3.627749972343445,3.663483316898346,3.529270851612091
2005-08-16,59.59863687358464,P,3.62833309173584,3.6594998359680178,3.6867499351501465,3.7052082657814025,3.622633295059204,3.6639249777793883,3.5326000165939333
2005-08-17,59.61198542921425,P,3.626667022705078,3.6564998626708984,3.6710833311080933,3.716291618347168,3.618599977493286,3.664016647338867,3.535829186439514
2005-08-18,59.605766956066624,P,3.613332986831665,3.642999839782715,3.6574166297912596,3.725666618347168,3.6153332948684693,3.6641333079338074,3.538912516832352
2005-08-19,59.57384048248477,P,3.584167003631592,3.6261666297912596,3.644666624069214,3.719624972343445,3.612083296775818,3.663949978351593,3.5418375170230867
2005-08-22,59.536160443861014,P,3.593333005905152,3.6091666221618652,3.638166618347168,3.7115416169166564,3.6088832950592042,3.664274978637695,3.544841681718826
2005-08-23,59.51994478899572,P,3.576667070388794,3.598833417892456,3.6291666269302367,3.6991249680519105,3.608466634750366,3.6642583203315735,3.547766681909561
