Date,GRADE,GPS,FTNT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-11-08,47.23035102585407,B,3.776000022888184,3.8964000701904298,3.913000059127808,4.064700031280518,4.720840015411377,4.739120001792908,4.900679988861084
2012-11-09,47.079237239928126,B,3.803999900817871,3.8564000129699707,3.902600049972534,4.01230001449585,4.690880012512207,4.732020001411438,4.894319987297058
2012-11-12,46.912653038243086,B,3.674000024795532,3.805999994277954,3.879200053215027,3.948500025272369,4.658320012092591,4.724920003414154,4.887559987306595
2012-11-13,46.688561791304515,B,3.562000036239624,3.7283999919891357,3.844600057601929,3.878600025177002,4.623120012283326,4.716540002822876,4.880519988536835
2012-11-14,46.644368606140084,B,3.609999895095825,3.6851999759674072,3.8182000398635862,3.857700026035309,4.589200005531311,4.707280004024506,4.873299988508225
2012-11-15,46.60137692249197,B,3.562000036239624,3.6423999786376955,3.7694000244140624,3.840500032901764,4.550840005874634,4.698920006752014,4.864889988899231
2012-11-16,46.59601321636233,B,3.6559998989105225,3.6127999782562257,3.734599995613098,3.826100027561188,4.514440007209778,4.689040005207062,4.857589987516403
2012-11-19,46.68286139510809,B,3.7200000286102295,3.621999979019165,3.7139999866485596,3.8176000237464907,4.4795200061798095,4.679020004272461,4.849809987545013
2012-11-20,46.79106977705286,B,3.650000095367432,3.6395999908447267,3.6839999914169312,3.8046000242233275,4.443720006942749,4.667120003700257,4.841359987258911
2012-11-21,46.855133926943445,B,3.740000009536743,3.6656000137329103,3.675399994850159,3.799100029468536,4.408560004234314,4.656120002269745,4.834239987134933
2012-11-22,46.95800692023764,B,3.740000009536743,3.701200008392334,3.6717999935150147,3.792400026321411,4.372880001068115,4.645260000228882,4.826629986763001
2012-11-23,47.07784967279821,B,3.812000036239624,3.7324000358581544,3.67260000705719,3.787600028514862,4.3384000062942505,4.639779999256134,4.819729987382889
2012-11-26,47.18880518577624,B,3.845999956130981,3.757600021362305,3.689800000190735,3.7845000267028808,4.305920009613037,4.635859999656677,4.812999987602234
2012-11-27,47.34457033900177,C,3.8359999656677246,3.7947999954223635,3.717199993133545,3.7809000253677367,4.273520011901855,4.631760001182556,4.805979988574982
2012-11-28,47.46137377024309,C,3.9040000438690186,3.8276000022888184,3.7466000080108643,3.7824000239372255,4.241440014839172,4.6287000012397765,4.79936998963356
2012-11-29,47.602200812740186,C,3.973999977111816,3.874399995803833,3.7878000020980833,3.778600013256073,4.211400017738343,4.626580002307892,4.7929899895191195
2012-11-30,47.67913949902916,C,3.996000051498413,3.911199998855591,3.8218000173568725,3.7782000064849854,4.183320016860962,4.62344000339508,4.785979990959167
2012-12-03,47.70908391279202,C,3.936000108718872,3.929200029373169,3.8434000253677367,3.7787000060081484,4.157720017433166,4.620240004062652,4.778779991865158
2012-12-04,47.75497135155555,C,3.986000061035156,3.959200048446655,3.877000021934509,3.7805000066757204,4.13404001712799,4.617580006122589,4.771309992074967
2012-12-05,47.65860648065952,C,3.763999938964844,3.9312000274658203,3.8794000148773193,3.777400004863739,4.109240012168884,4.6082600045204165,4.76307999253273
2012-12-06,47.54883371317769,C,3.819999933242798,3.9004000186920167,3.887400007247925,3.77960000038147,4.086880006790161,4.598380002975464,4.754349992275238
2012-12-07,47.51566024744259,C,3.940000057220459,3.8892000198364256,3.9002000093460083,3.786400008201599,4.069200010299682,4.590840005874634,4.746509993076325
2012-12-10,47.5804396301506,C,4.019999980926514,3.905999994277954,3.9176000118255616,3.8037000060081483,4.05600001335144,4.585400004386901,4.740359992980957
2012-12-11,47.65350269605946,C,4.050000190734863,3.9188000202178954,3.9390000343322753,3.82810001373291,4.043960018157959,4.5814200067520146,4.73496999502182
2012-12-12,47.84812238027214,C,4.038000106811523,3.9736000537872314,3.952400040626526,3.849500024318695,4.031200017929077,4.57702000617981,4.729089994430542
2012-12-13,48.010813954729144,C,4.107999801635742,4.03120002746582,3.9658000230789185,3.876800012588501,4.017560014724731,4.568000001907349,4.723319993019104
2012-12-14,48.120538271464135,C,4.199999809265137,4.083199977874756,3.9861999988555907,3.9040000081062316,4.00520001411438,4.559140000343323,4.717729992866516
2012-12-17,48.15784951956974,C,4.228000164031982,4.124800014495849,4.015400004386902,3.929400014877319,3.9945200157165526,4.552200002670288,4.711629993915558
2012-12-18,48.17962059070843,C,4.26800012588501,4.168400001525879,4.043600010871887,3.960300016403198,3.9850400161743162,4.546860003471375,4.705159995555878
2012-12-19,48.23379482817037,C,4.271999835968018,4.215199947357178,4.094400000572205,3.986900007724762,3.975840015411377,4.542820000648499,4.699349994659424
2012-12-20,48.28268821089248,C,4.260000228881836,4.245600032806396,4.138400030136109,4.012900018692017,3.9654000186920166,4.538560004234314,4.693219995498657
2012-12-21,48.268732233019215,C,4.23199987411499,4.252000045776367,4.167600011825561,4.033900010585785,3.9530000114440917,4.532340002059937,4.687259995937348
2012-12-24,48.21148255464335,C,4.223999977111816,4.251200008392334,4.188000011444092,4.052800011634827,3.9384800148010255,4.525480003356933,4.680909996032715
2012-12-25,48.12328079023604,C,4.223999977111816,4.242399978637695,4.205399990081787,4.072200012207031,3.9237600135803223,4.51746000289917,4.6748099970817565
2012-12-26,48.03822349703961,C,4.159999847412109,4.219999980926514,4.217599964141845,4.085000002384186,3.9264000129699705,4.509279999732971,4.668439996242523
2012-12-27,47.98302938216214,C,4.156000137329102,4.199199962615967,4.2223999977111815,4.09410001039505,3.9314000177383424,4.501400003433227,4.662629997730255
2012-12-28,47.97838041082529,C,4.185999870300293,4.189999961853028,4.221000003814697,4.103600001335144,3.9362400150299073,4.493700003623962,4.656529996395111
2012-12-31,48.01847122638825,C,4.203999996185303,4.185999965667724,4.2185999870300295,4.116999995708466,3.94252001285553,4.486960005760193,4.6498899960517885
2013-01-01,48.07344505819134,C,4.203999996185303,4.181999969482422,4.212199974060058,4.127899992465973,3.9484000110626223,4.4812600040435795,4.64378999710083
2013-01-02,48.136629440564086,B,4.23799991607666,4.197599983215332,4.208799982070923,4.1515999913215635,3.956160011291504,4.474820003509522,4.638319997787476
2013-01-03,48.00242561124559,B,3.865999937057495,4.139599943161011,4.169399952888488,4.153899991512299,3.956000008583069,4.463680002689362,4.630369998216629
2013-01-04,47.84495729688424,B,3.861999988555908,4.074799966812134,4.13239996433258,4.149999988079071,3.955080008506775,4.4515800023078915,4.622029997110367
2013-01-07,47.63608527072403,B,3.812000036239624,3.996399974822998,4.091199970245361,4.139599990844727,3.9531600093841552,4.4392800045013425,4.612669997215271
2013-01-08,47.4221239752053,B,3.818000078201294,3.919199991226196,4.050599980354309,4.1279999852180485,3.951360011100769,4.426720006465912,4.603339997529983
2013-01-09,47.176543449839706,B,3.8359999656677246,3.838800001144409,4.018199992179871,4.1178999781608585,3.9506000089645386,4.4135600066185,4.594319998025894
2013-01-10,47.181328834548786,B,3.9159998893737793,3.848799991607666,3.9941999673843385,4.10829998254776,3.947920002937317,4.401340005397796,4.585459996461868
2013-01-11,47.18271358844027,B,3.868000030517578,3.85,3.962399983406067,4.091699993610382,3.9451999998092653,4.388800003528595,4.576359995603561
2013-01-14,47.23598658118882,B,3.888000011444092,3.8651999950408937,3.9307999849319457,4.074699985980987,3.944439997673035,4.375100004673004,4.567919994592667
2013-01-15,47.351677506735335,B,4.01800012588501,3.9052000045776367,3.9121999979019164,4.062199985980987,3.9457999992370607,4.362440006732941,4.560749994516373
2013-01-16,47.44190544998387,B,3.983999967575073,3.9348000049591065,3.886800003051758,4.04779999256134,3.948959999084473,4.349260005950928,4.553389995098114
2013-01-17,47.49333445258616,B,3.9600000381469727,3.943600034713745,3.8962000131607057,4.0327999830245975,3.9526399993896484,4.336740007400513,4.545399994850158
2013-01-18,47.571510620291974,B,3.950000047683716,3.9600000381469727,3.905000019073486,4.018699991703033,3.9555600023269655,4.323220007419586,4.537649995088577
2013-01-21,47.65309457887317,B,3.950000047683716,3.9724000453948975,3.9188000202178954,4.004999995231628,3.961080002784729,4.30970000743866,4.530349996089935
2013-01-22,47.620244987803765,C,3.864000082015991,3.941600036621094,3.9234000205993653,3.9870000004768373,3.9671200037002565,4.295120007991791,4.522119995355606
2013-01-23,47.64154336191866,B,3.941999912261963,3.9332000255584716,3.934000015258789,3.97610000371933,3.973760004043579,4.281480004787445,4.514169994592667
2013-01-24,47.65664589340745,B,3.990000009536743,3.939200019836426,3.9414000272750855,3.967799997329712,3.9823200035095216,4.266580004692077,4.506639995574951
2013-01-25,47.756677723948144,C,4.165999889373779,3.9823999881744383,3.9712000131607055,3.966799998283386,3.9925200033187864,4.253480005264282,4.500369994640351
2013-01-28,47.86037231642828,C,4.210000038146973,4.03439998626709,4.0034000158309935,3.96710000038147,4.002320003509522,4.240920004844665,4.494999995231629
2013-01-29,47.90322244102021,C,3.941999912261963,4.049999952316284,3.995799994468689,3.9539999961853027,4.008159999847412,4.22594000339508,4.488969995975494
2013-01-30,47.8460578440388,C,3.869999885559082,4.035599946975708,3.98439998626709,3.935599994659424,4.010759997367859,4.209660000801087,4.4818799948692325
2013-01-31,48.20620729711072,C,4.7179999351501465,4.181199932098389,4.060199975967407,3.9781999945640565,4.030319995880127,4.201599998474121,4.479489994049072
2013-02-01,48.45769886242224,C,4.71999979019165,4.2919999122619625,4.137199950218201,4.0210999846458435,4.0484799909591676,4.193439998626709,4.476869993209839
2013-02-04,48.623683797080595,C,4.578000068664551,4.365599918365478,4.1999999523162845,4.05939998626709,4.063119993209839,4.184520001411438,4.473639993667603
2013-02-05,48.94882656918306,C,4.599999904632568,4.4971999168396,4.273599934577942,4.098499977588654,4.078399991989135,4.175960001945495,4.470229992866516
2013-02-06,49.3637449991486,C,4.682000160217285,4.65959997177124,4.347599959373474,4.140799987316131,4.093959994316101,4.167700004577637,4.467279994487763
2013-02-07,49.217087019670664,C,4.616000175476074,4.639200019836426,4.410199975967407,4.175800001621246,4.106799998283386,4.159100008010864,4.464319994449616
2013-02-08,49.12855650926477,C,4.688000202178955,4.632800102233887,4.462400007247925,4.216800010204315,4.120640001296997,4.151980009078979,4.462459995746612
2013-02-11,49.099880360303445,C,4.622000217437744,4.641600131988525,4.503600025177002,4.2535000205039974,4.134360003471374,4.14604001045227,4.460359997749329
2013-02-12,49.11020506671781,C,4.769999980926514,4.675600147247314,4.586400032043457,4.291100013256073,4.150040001869201,4.142040009498596,4.459289996623993
2013-02-13,49.06912436680934,C,4.662000179290772,4.6716001510620115,4.665600061416626,4.3250000238418576,4.168000006675721,4.1386200094223025,4.457899997234344
2013-02-14,49.11032847973812,C,4.684000015258789,4.685200119018555,4.66220006942749,4.3612000226974486,4.18528000831604,4.136080007553101,4.457379996776581
2013-02-15,49.115861054813514,C,4.702000141143799,4.688000106811524,4.660400104522705,4.398800027370453,4.200520009994507,4.1348600101470945,4.456699998378753
2013-02-18,49.154118507383906,C,4.702000141143799,4.704000091552734,4.67280011177063,4.436400032043457,4.214160013198852,4.135080013275147,4.456439998149872
2013-02-19,49.097712902253534,C,4.708000183105469,4.691600131988525,4.68360013961792,4.478600037097931,4.227320013046264,4.135640015602112,4.45595999956131
2013-02-20,49.061981183108685,C,4.7179999351501465,4.7028000831604,4.687200117111206,4.51740003824234,4.2409200096130375,4.136060013771057,4.455319998264312
2013-02-21,49.033227182919454,C,4.631999969482422,4.692400074005127,4.688800096511841,4.549500036239624,4.25140001296997,4.134480013847351,4.455189998149872
2013-02-22,49.06526848635543,A,4.802000045776367,4.71240005493164,4.700200080871582,4.581300044059754,4.263440017700195,4.134320015907288,4.45675999879837
2013-02-25,49.039948229496794,A,4.745999813079834,4.721199989318848,4.712600040435791,4.608100032806396,4.2738000106811525,4.134160013198852,4.45742999792099
2013-02-26,49.11999532548807,A,4.938000202178955,4.767199993133545,4.7294000625610355,4.657900047302246,4.287200012207031,4.1361200141906735,4.45885999917984
2013-02-27,49.226194398010584,A,4.958000183105469,4.8152000427246096,4.759000062942505,4.712300062179565,4.30092001914978,4.1383800172805785,4.460480000972748
2013-02-28,49.272044911305294,A,4.835999965667725,4.85600004196167,4.774200057983398,4.718200063705444,4.312440013885498,4.138920016288758,4.463230001926422
2013-03-01,49.230029573852015,A,4.829999923706055,4.861600017547607,4.787000036239624,4.723700070381165,4.32440001487732,4.1387000131607055,4.465540001392364
2013-03-04,49.22831970220977,A,4.828000068664551,4.878000068664551,4.7996000289917,4.736200070381164,4.336480016708374,4.1374800157547,4.4678400015831
2013-03-05,49.14678971264144,A,4.9079999923706055,4.872000026702881,4.819600009918213,4.751600074768066,4.3501600170135495,4.136960015296936,4.470570001602173
2013-03-06,49.071997789512665,A,4.855999946594238,4.851599979400635,4.833400011062622,4.760300064086914,4.364080018997193,4.145240015983582,4.4732900023460385
2013-03-07,49.10671183339389,A,4.789999961853027,4.842399978637696,4.849200010299683,4.769000053405762,4.376760015487671,4.1540800166130065,4.475990002155304
2013-03-08,49.191850764630594,A,4.868000030517578,4.85,4.855800008773803,4.778000044822693,4.3904000186920165,4.163320016860962,4.479920003414154
2013-03-11,49.27324180449322,A,4.857999801635742,4.855999946594238,4.867000007629395,4.789800024032592,4.403480014801025,4.173000013828277,4.483720002174377
2013-03-12,49.312579067440566,A,4.889999866485596,4.852399921417236,4.862199974060059,4.795800018310547,4.417200012207031,4.182800011634827,4.4874000024795535
2013-03-13,49.34269559183404,A,4.929999828338623,4.867199897766113,4.859399938583374,4.80920000076294,4.4310400104522705,4.193600010871887,4.490400002002716
2013-03-14,49.4407131384687,A,5.0,4.909199905395508,4.875799942016601,4.825,4.453720011711121,4.204860010147095,4.4937800025939945
2013-03-15,49.4836892466279,A,4.955999851226807,4.926799869537353,4.888399934768676,4.83769998550415,4.4756000089645385,4.215340008735657,4.496710002422333
2013-03-18,49.478485044134764,A,4.8379998207092285,4.922799873352051,4.889399909973145,4.844499969482422,4.496120004653931,4.224640007019043,4.499930002689362
2013-03-19,49.41213048396843,A,4.671999931335449,4.879199886322022,4.865799903869629,4.842699956893921,4.513200001716614,4.232280006408692,4.502410001754761
2013-03-20,49.34527773864872,P,4.72599983215332,4.838399887084961,4.852799892425537,4.84309995174408,4.530999999046326,4.2408000040054326,4.504850001335144
2013-03-21,49.16073011392493,P,4.6579999923706055,4.769999885559082,4.839599895477295,4.844399952888489,4.545840001106262,4.24688000202179,4.506960000991821
2013-03-22,48.965461744930685,P,4.605999946594238,4.699999904632568,4.813399887084961,4.834599947929382,4.5605999994277955,4.25289999961853,4.5078600001335145
2013-03-25,48.82260843840576,P,4.585999965667725,4.649599933624268,4.786199903488159,4.826599955558777,4.574559998512268,4.259499998092651,4.508599998950959
2013-03-26,48.759184287029996,P,4.5980000495910645,4.634799957275391,4.756999921798706,4.8095999479293825,4.586159996986389,4.265979998111725,4.509119999408722
2013-03-27,48.696956896516774,P,4.65399980545044,4.6203999519348145,4.729399919509888,4.794399929046631,4.599559993743896,4.274259996414185,4.509749999046326
2013-03-28,48.73992051464757,P,4.736000061035156,4.635999965667724,4.702999925613403,4.789399933815003,4.61507999420166,4.2838599967956545,4.511489999294281
2013-03-29,48.82994151628799,P,4.736000061035156,4.661999988555908,4.6809999465942385,4.784699940681458,4.630799994468689,4.293179998397827,4.512599999904633
2013-04-01,48.87114340337998,P,4.5960001945495605,4.664000034332275,4.656799983978272,4.773099946975708,4.643719997406006,4.302400000095368,4.513660001754761
2013-04-02,48.93843587156804,P,4.590000152587891,4.6624000549316404,4.648600006103516,4.757199954986572,4.658239998817444,4.31268000125885,4.514610002040863
2013-04-03,48.88965983750273,P,4.441999912261963,4.6200000762939455,4.6202000141143795,4.736499953269958,4.668239998817444,4.321000001430511,4.514140002727508
2013-04-04,48.798383653415904,P,4.461999893188477,4.5652000427246096,4.600600004196167,4.720099949836731,4.677679996490479,4.33,4.514460003376007
2013-04-05,48.6393100591062,P,4.394000053405762,4.49680004119873,4.5794000148773195,4.6963999509811405,4.682239999771118,4.337380001544952,4.513210003376007
2013-04-08,48.500983494793296,P,4.3460001945495605,4.44680004119873,4.555400037765503,4.670799970626831,4.68496000289917,4.343640003204346,4.511330003738403
2013-04-09,48.39639516932468,P,4.423999786376953,4.413599967956543,4.538000011444092,4.647499966621399,4.694600000381469,4.351380000114441,4.509250001907349
2013-04-10,48.36559554770997,P,4.369999885559082,4.399199962615967,4.509600019454956,4.619499969482422,4.70460000038147,4.357679998874664,4.506900000572204
2013-04-11,47.97120397011941,P,3.79800009727478,4.266400003433228,4.415800023078918,4.559399974346161,4.686200003623963,4.358259999752045,4.501759999990464
2013-04-12,47.654015434375516,B,3.753999948501587,4.138399982452393,4.3176000118255615,4.4992999792098995,4.666880006790161,4.357679998874664,4.498729999065399
2013-04-15,47.32987306032985,B,3.614000082015991,3.991999959945679,4.219400000572205,4.438099992275238,4.64760000705719,4.355360000133515,4.495609999895096
2013-04-16,46.96529882136945,B,3.625999927520752,3.8323999881744384,4.122999978065491,4.385799992084503,4.628120007514954,4.353259999752044,4.4925100004673
2013-04-17,46.62036211415449,B,3.614000082015991,3.6812000274658203,4.0401999950408936,4.3302000045776365,4.606760005950928,4.350360000133515,4.489530000686646
2013-04-18,46.64997044633137,B,3.5380001068115234,3.6292000293731688,3.9478000164031983,4.274200010299682,4.585200004577636,4.346000001430512,4.486290001869202
2013-04-19,46.65489009312187,B,3.50600004196167,3.5796000480651857,3.859000015258789,4.219200015068054,4.561560001373291,4.341100001335144,4.482270002365112
2013-04-22,46.73926847385895,B,3.555999994277954,3.5680000305175783,3.7799999952316283,4.167700016498566,4.5402399969100955,4.3373000001907345,4.478770002126693
2013-04-23,46.79251393204504,B,3.559999942779541,3.554800033569336,3.6936000108718874,4.115800011157989,4.516039996147156,4.333039999008179,4.475310002565384
2013-04-24,46.81801049925099,B,3.50600004196167,3.5332000255584717,3.607200026512146,4.058400022983551,4.492919993400574,4.330460000038147,4.469360002279282
2013-04-25,46.85990062607866,B,3.5160000324249268,3.5288000106811523,3.5790000200271606,3.9974000215530396,4.469559993743896,4.327420001029968,4.462900002002716
2013-04-26,46.89928350162024,B,3.4719998836517334,3.521999979019165,3.550800013542175,3.9342000126838683,4.444959988594055,4.322739999294281,4.456790002584458
2013-04-29,46.94990134752894,B,3.569999933242798,3.5247999668121337,3.546399998664856,3.8828999996185303,4.422319984436035,4.318239998817444,4.451820001602173
2013-04-30,47.0349580340696,B,3.5920000076293945,3.5311999797821043,3.54300000667572,3.8329999923706053,4.399999980926514,4.313659996986389,4.447540001869202
2013-05-01,47.15282082132763,B,3.568000078201294,3.543599987030029,3.5384000062942507,3.789300000667572,4.376999983787536,4.3089599967002865,4.442990001440048
2013-05-02,47.2216963609358,B,3.614000082015991,3.563199996948242,3.5460000038146973,3.7469000101089476,4.356639986038208,4.3040199995040895,4.436010000705719
2013-05-03,47.298342668738684,C,3.615999937057495,3.5920000076293945,3.55699999332428,3.7080000042915344,4.332919983863831,4.298180000782013,4.428660000562668
2013-05-06,47.31747282674798,C,3.635999917984009,3.605200004577637,3.564999985694885,3.672499990463257,4.310719985961914,4.2922599983215335,4.422230000495911
2013-05-07,47.29792368119729,C,3.621999979019165,3.6111999988555907,3.5711999893188477,3.6324000000953673,4.284399981498718,4.285799996852875,4.416330000162125
2013-05-08,47.299877630321156,C,3.6440000534057617,3.6263999938964844,3.584999990463257,3.5961000084877015,4.258119978904724,4.2795199990272526,4.411169999837876
2013-05-09,47.34264260707914,C,3.619999885559082,3.6275999546051025,3.5953999757766724,3.5871999979019167,4.233799977302551,4.2731199955940244,4.4058399999141695
2013-05-10,47.4548552253519,C,3.75,3.6543999671936036,3.623199987411499,3.587000000476837,4.21219997882843,4.268299996852875,4.400319999456405
2013-05-13,47.49232670988949,C,3.615999937057495,3.6503999710083006,3.6277999877929688,3.5870999932289123,4.187959976196289,4.262219996452331,4.393849999904632
2013-05-14,47.558309189131876,C,3.651999950408936,3.656399965286255,3.633799982070923,3.5883999943733214,4.1628399753570555,4.256499996185303,4.386979999542237
2013-05-15,47.60137763771289,C,3.638000011444092,3.655199956893921,3.6407999753952027,3.5895999908447265,4.138479976654053,4.251279997825622,4.380279998779297
2013-05-16,47.64627775999434,C,3.700000047683716,3.671199989318848,3.649399971961975,3.597699987888336,4.116679978370667,4.246719996929169,4.374060000181198
2013-05-17,47.65350345127993,C,3.7920000553131104,3.6796000003814697,3.6669999837875364,3.611999988555908,4.095159978866577,4.242779998779297,4.36824000120163
2013-05-20,47.76719761523359,C,3.8540000915527344,3.7272000312805176,3.688800001144409,3.6268999934196473,4.075079984664917,4.239279999732971,4.363120002746582
2013-05-21,47.87165705828043,C,3.839999914169312,3.764800024032593,3.710599994659424,3.640899991989136,4.054079985618591,4.235639998912812,4.358450001478195
2013-05-22,47.91825208484386,C,3.742000102996826,3.7856000423431397,3.72039999961853,3.6526999950408934,4.030319991111756,4.230680000782013,4.3527500021457675
2013-05-23,47.90300234258195,C,3.680000066757202,3.7816000461578367,3.7264000177383423,3.6608999967575073,4.0039199924469,4.2288200020790105,4.346250002384186
2013-05-24,47.83577083872717,C,3.661999940872192,3.755600023269653,3.7176000118255614,3.6703999996185304,3.9780399942398073,4.226820001602173,4.3392000019550325
2013-05-27,47.73796311067249,C,3.661999940872192,3.717199993133545,3.7222000122070313,3.675,3.954519996643066,4.225320000648498,4.332300002574921
2013-05-28,47.68039936736857,C,3.721999883651733,3.693599987030029,3.729200005531311,3.681499993801117,3.935519995689392,4.224359998703003,4.325540002584457
2013-05-29,47.71047176647505,C,3.78600001335144,3.702399969100952,3.7440000057220457,3.6923999905586244,3.9167199993133544,4.22385999917984,4.31871000289917
2013-05-30,47.79336465106132,C,3.858000040054321,3.737999963760376,3.7598000049591063,3.704599988460541,3.900720000267029,4.223280000686645,4.312310003042221
2013-05-31,47.90267843822814,C,3.8519999980926514,3.775999975204468,3.7657999992370605,3.7163999915122985,3.885640001296997,4.223120000362396,4.305960001945496
2013-06-03,47.91497210648427,C,3.700000047683716,3.7835999965667724,3.7503999948501585,3.719599997997284,3.867920002937317,4.2212400007247926,4.298170002698899
2013-06-04,47.85120395857481,C,3.641999959945679,3.7676000118255617,3.7305999994277954,3.7205999970436094,3.8488000011444092,4.217479999065399,4.28996000289917
2013-06-05,47.73730185142142,C,3.614000082015991,3.733200025558472,3.717799997329712,3.719099998474121,3.8280000066757203,4.213780000209808,4.281520003080368
2013-06-06,47.62726867071782,B,3.687999963760376,3.6992000102996827,3.7185999870300295,3.722500002384186,3.8070400047302244,4.211059999465943,4.273900003433227
2013-06-07,47.52605042787038,B,3.7300000190734863,3.6748000144958497,3.7253999948501586,3.72150000333786,3.7869200038909914,4.20885999917984,4.266040003299713
2013-06-10,47.546311200223386,B,3.7260000705718994,3.6800000190734865,3.731800007820129,3.7270000100135805,3.769520001411438,4.206619999408722,4.258160003423691
2013-06-11,47.579828167421994,B,3.660000085830689,3.6836000442504884,3.725600028038025,3.727400016784668,3.750920000076294,4.204579999446869,4.24985000371933
2013-06-12,47.62063726557429,B,3.631999969482422,3.6872000217437746,3.7102000236511232,3.7271000146865845,3.734720001220703,4.201480000019074,4.241480002403259
2013-06-13,47.583840857548495,B,3.614000082015991,3.6724000453948973,3.68580002784729,3.7228000164031982,3.7177600049972535,4.197720000743866,4.2321500027179715
2013-06-14,47.4914528441399,B,3.5480000972747803,3.636000061035156,3.655400037765503,3.7106000185012817,3.7008400058746336,4.191540002822876,4.2225100040435795
2013-06-17,47.39862794180582,B,3.5999999046325684,3.61080002784729,3.6454000234603883,3.6979000091552736,3.685920000076294,4.1854400014877315,4.213180003166198
2013-06-18,47.3625641498019,B,3.6040000915527344,3.5996000289916994,3.6416000366210937,3.6861000180244448,3.6695200061798094,4.18206000328064,4.20400000333786
2013-06-19,47.32826676361004,B,3.549999952316284,3.5832000255584715,3.635200023651123,3.6765000104904173,3.6531200075149535,4.178860003948212,4.194260002374649
2013-06-20,47.3134695259808,B,3.532000064849853,3.566800022125244,3.619600033760071,3.66910001039505,3.647800006866455,4.1670000052452085,4.184300001859665
2013-06-21,47.32419815240434,B,3.4679999351501465,3.5507999897003173,3.5934000253677367,3.6594000101089477,3.6420800065994263,4.154480006694794,4.173960002660752
2013-06-24,47.24137143870728,B,3.305999994277954,3.4920000076293944,3.5514000177383425,3.641600012779236,3.6359200048446656,4.141760005950927,4.163140003681183
2013-06-25,47.14832032991816,B,3.345999956130981,3.440399980545044,3.5200000047683715,3.622800016403198,3.6303200054168703,4.1292200064659115,4.152590004205703
2013-06-26,47.091563886688114,B,3.4179999828338623,3.4139999866485597,3.4986000061035156,3.6044000148773194,3.6264000034332273,4.116580004692078,4.142140004634857
2013-06-27,47.0871876680195,B,3.461999893188477,3.3999999523162843,3.483399987220764,3.584600007534027,3.6248799991607665,4.1050400018692015,4.132070004940033
2013-06-28,47.13904139460149,B,3.5,3.406399965286255,3.4785999774932863,3.5670000076293946,3.624759998321533,4.093159999847412,4.122570004463196
2013-07-01,47.26475390320818,B,3.4560000896453857,3.436399984359741,3.464199995994568,3.554800009727478,3.622760000228882,4.081499998569488,4.113770004510879
2013-07-02,47.37112454374227,B,3.4679999351501465,3.460799980163574,3.4505999803543093,3.5461000084877012,3.620920000076294,4.068479998111725,4.10526000380516
2013-07-03,47.52750178789939,B,3.595999956130981,3.496399974822998,3.4551999807357787,3.545200002193451,3.6227199983596803,4.057819995880127,4.098220002651215
2013-07-04,47.64660368107525,B,3.595999956130981,3.523199987411499,3.4615999698638915,3.540600001811981,3.624319996833801,4.046939995288849,4.091510001420975
2013-07-05,47.76369215753448,C,3.6480000019073486,3.5527999877929686,3.4795999765396117,3.5365000009536742,3.6278399991989136,4.0363999938964845,4.08563000202179
2013-07-08,47.89774414659087,C,3.671999931335449,3.5959999561309814,3.5161999702453612,3.5337999939918516,3.6298799991607664,4.026099991798401,4.080590002536773
2013-07-09,48.06426026506217,C,3.73799991607666,3.6499999523162843,3.5553999662399294,3.53769998550415,3.632799997329712,4.016399989128113,4.076020002365112
2013-07-10,48.224152923849694,C,3.931999921798706,3.717199945449829,3.6067999601364136,3.5526999831199646,3.64007999420166,4.008539988994598,4.072300001382827
2013-07-11,48.40934647271391,C,3.983999967575073,3.7947999477386474,3.658999967575073,3.5711999773979186,3.647479991912842,4.002059988975525,4.068270001411438
2013-07-12,48.55768177587442,C,4.00600004196167,3.866399955749512,3.7095999717712402,3.5940999746322633,3.6552799940109253,3.994099988937378,4.064210002422333
2013-07-15,48.67350669295235,C,4.0,3.9319999694824217,3.7639999628067016,3.6140999794006348,3.662559995651245,3.9866399908065797,4.060400002002716
2013-07-16,48.73403726737042,C,3.98799991607666,3.981999969482422,3.815999960899353,3.633299970626831,3.669879994392395,3.9771399879455567,4.0566300010681156
2013-07-17,48.736454996603754,C,4.084000110626221,4.0124000072479244,3.864799976348877,3.659999978542328,3.6786799955368044,3.968399987220764,4.053390002250671
2013-07-18,48.72467016044792,C,4.085999965667725,4.032800006866455,3.9137999773025514,3.6876999735832214,3.687999997138977,3.960899987220764,4.0499100017547605
2013-07-19,48.705874551146785,C,4.090000152587891,4.0496000289917,3.9579999923706053,3.7187999844551087,3.694800000190735,3.9534999895095826,4.0461000013351445
2013-07-22,48.70250227010077,C,4.0879998207092285,4.067199993133545,3.999599981307983,3.7578999757766725,3.7042399978637697,3.9460999870300295,4.041790001392364
2013-07-23,48.80017114827444,C,4.285999774932861,4.1267999649047855,4.0543999671936035,3.8048999667167664,3.716919994354248,3.939879984855652,4.038420000076294
2013-07-24,48.89766222539286,C,4.269999980926514,4.163999938964844,4.088199973106384,3.847499966621399,3.7295599937438966,3.9340199851989746,4.039630000591278
2013-07-25,48.95479200443361,C,4.196000099182129,4.185999965667724,4.10939998626709,3.8841999769210815,3.739479994773865,3.9280799865722655,4.041080001592636
