Date,GRADE,GPS,O,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-06-22,68.15657764536299,B,2.7591440677642822,2.7631317615509032,2.7717750787734987,2.8009875535964968,2.779009532928467,2.7702114820480346,2.724319090843201
1998-06-23,68.17312475145388,B,2.752492666244507,2.7631317615509032,2.765791392326355,2.801164245605469,2.77719078540802,2.770097529888153,2.7248017764091492
1998-06-24,68.16085976279861,B,2.752492666244507,2.7578123569488526,2.7631316900253298,2.7980367660522463,2.77642276763916,2.7700484466552733,2.7253473877906798
1998-06-25,68.14955643080542,B,2.7724390029907227,2.753823184967041,2.762466621398926,2.7963746190071106,2.775659646987915,2.7703285908699034,2.7259298050403595
1998-06-26,68.21656184047511,P,2.8256285190582275,2.772439384460449,2.767785573005676,2.7963746190071106,2.7759603166580202,2.7710108661651613,2.7267466950416566
1998-06-29,68.25898168040848,A,2.829907894134521,2.786592149734497,2.7748619556427,2.796256256103516,2.7766092824935913,2.7717359352111814,2.7273647117614748
1998-06-30,68.30061009328647,A,2.823218584060669,2.8007373332977297,2.7819345474243162,2.795138442516327,2.7769930744171143,2.7725238752365113,2.727980740070343
1998-07-01,68.37010017683708,A,2.8834331035614014,2.8269254207611083,2.7923688888549805,2.796366608142853,2.7787125444412233,2.773913960456848,2.728646094799042
1998-07-02,68.41336410107753,A,2.849979877471924,2.8424335956573485,2.7981283903121947,2.796919250488281,2.780813608169556,2.774774880409241,2.7292700564861296
1998-07-03,68.4136674208621,A,2.849979877471924,2.847303867340088,2.8098716259002687,2.7961421966552735,2.782520627975464,2.7755060243606566,2.729925488233566
1998-07-06,68.44492311470277,A,2.890120506286621,2.859346389770508,2.8229692697525026,2.7973721742630007,2.786081199645996,2.7766385746002196,2.730891526937485
1998-07-07,68.48065601128454,A,2.890120506286621,2.8727267742156983,2.836732053756714,2.8012617230415344,2.7893790769577027,2.7777062320709227,2.731699305772781
1998-07-08,68.48657338552826,A,2.896810531616211,2.87540225982666,2.8511638402938844,2.807147765159607,2.7923361110687255,2.779035458564758,2.732540534734726
1998-07-09,68.52091045683937,A,2.9168789386749268,2.8887820720672606,2.8656078338623048,2.814037227630615,2.795430097579956,2.7805653691291807,2.733387143611908
1998-07-10,68.52916087541867,A,2.8700509071350098,2.892796277999878,2.870050072669983,2.8189178228378298,2.7970589542388917,2.782016260623932,2.734062910079956
1998-07-13,68.50869281091417,A,2.876739025115967,2.8901199817657472,2.8747331857681275,2.824797570705414,2.799350142478943,2.783209640979767,2.734772117137909
1998-07-14,68.45641484618234,A,2.823218584060669,2.8767395973205567,2.8747331857681275,2.828333866596222,2.800703134536743,2.783867816925049,2.7352453863620756
1998-07-15,68.41151774603223,A,2.849979877471924,2.867373466491699,2.8713878631591796,2.8318783760070803,2.802987747192383,2.7846638584136962,2.7357891428470613
1998-07-16,68.37879432817975,A,2.8834331035614014,2.860684299468994,2.8747331857681275,2.836430788040161,2.805941424369812,2.786084227561951,2.7365634846687317
1998-07-17,68.37800050118919,A,2.8633596897125244,2.859346055984497,2.8760711669921877,2.842971396446228,2.807436456680298,2.787760765552521,2.7373324060440063
1998-07-20,68.33317342084798,P,2.803149700164795,2.844628190994263,2.867374086380005,2.8451716780662535,2.8077272891998293,2.788704659938812,2.7378319358825682
1998-07-21,68.31303942337736,P,2.78307843208313,2.836600160598755,2.856669878959656,2.846700966358185,2.8081452655792236,2.7890561985969544,2.738231109380722
1998-07-22,68.28029322675123,P,2.776387929916382,2.8218817710876465,2.844627618789673,2.8478957295417784,2.808561644554138,2.789536657333374,2.738565171957016
1998-07-23,68.20247401899418,P,2.742936849594116,2.7937825202941893,2.827233409881592,2.8464206218719483,2.808441205024719,2.790204780101776,2.7388585984706877
1998-07-24,68.11198561390758,P,2.7228667736053467,2.7656839370727537,2.8125149965286256,2.841282534599304,2.807919363975525,2.790541663169861,2.7389567136764525
1998-07-27,68.0791100983732,P,2.7295563220977783,2.7509652614593505,2.7977967262268066,2.836264955997467,2.8076634073257445,2.79094544172287,2.739151589870453
1998-07-28,68.04013574375703,P,2.689416885375977,2.73223295211792,2.7844165563583374,2.8295748710632322,2.8064725685119627,2.79127418756485,2.7392407310009004
1998-07-29,67.9958367815205,P,2.676036834716797,2.712162733078003,2.7670222520828247,2.8192050576210024,2.805146222114563,2.791142771244049,2.7395794975757597
1998-07-30,67.97862654011949,P,2.6736128330230717,2.698297929763794,2.7460402250289917,2.8103867053985594,2.804035716056824,2.790726037025452,2.7401277303695677
1998-07-31,67.92231650404995,B,2.592797040939331,2.6722839832305914,2.7189839601516725,2.79752756357193,2.8010445737838747,2.789501144886017,2.7399553525447846
1998-08-03,67.85932688778257,B,2.5793282985687256,2.6422383785247807,2.6966018199920656,2.781987953186035,2.797784056663513,2.788141565322876,2.7403803634643555
1998-08-04,67.7987977012756,B,2.572594165802002,2.6188738346099854,2.675553393363953,2.766111636161804,2.794256763458252,2.7865188264846803,2.7402335822582247
1998-08-05,67.74112953696773,B,2.559126138687134,2.5954916954040526,2.6538272142410277,2.7492274165153505,2.7891384410858153,2.7850877451896667,2.740051121711731
1998-08-06,67.69741802977846,B,2.592797040939331,2.5793285369873047,2.6388132333755494,2.7330233216285706,2.7848807430267333,2.7837975811958313,2.7399246394634247
1998-08-07,67.7687292227965,B,2.6870815753936768,2.5981854438781737,2.6352347135543823,2.7238748550415037,2.7821098041534422,2.782862823009491,2.7400466239452363
1998-08-10,67.83277912649494,B,2.6938161849975586,2.6210830211639404,2.6316606998443604,2.7147287130355835,2.779340624809265,2.781538484096527,2.740138591527939
1998-08-11,67.85570540082678,B,2.5995333194732666,2.626470851898193,2.6226723432540893,2.7035444498062136,2.7744197940826414,2.7792060589790344,2.7396954381465912
1998-08-12,67.9420772656028,B,2.6870815753936768,2.652061939239502,2.6237768173217773,2.695399534702301,2.7709840297698975,2.7780101895332336,2.739658169746399
1998-08-13,67.9928639118914,B,2.6601412296295166,2.665530776977539,2.6224296569824217,2.6842349410057067,2.7674083137512206,2.7766101861000063,2.7397728610038756
1998-08-14,68.011878506629,B,2.7140188217163086,2.6709182262420654,2.63455183506012,2.676767897605896,2.7643782711029052,2.7757489585876467,2.740348037481308
1998-08-17,68.05320112798229,C,2.7409586906433105,2.680346727371216,2.650714874267578,2.673658347129822,2.76188702583313,2.7749212479591367,2.741089769601822
1998-08-18,68.17014393192132,C,2.754427194595337,2.71132550239563,2.668898177146912,2.6722257852554323,2.7607289791107177,2.7738998985290526,2.7418988442420957
1998-08-19,68.1934748955833,C,2.6870815753936768,2.71132550239563,2.6816937208175657,2.667760467529297,2.758888816833496,2.772599093914032,2.7426259982585908
1998-08-20,68.24641016483154,C,2.7072842121124268,2.720754098892212,2.6931424379348754,2.6659778356552124,2.7574527072906494,2.771368992328644,2.7434223175048826
1998-08-21,68.26604637669998,C,2.734225988388061,2.7247955322265627,2.697856879234314,2.666545796394348,2.7566884469985964,2.770342628955841,2.744225935935974
1998-08-24,68.23313598545734,C,2.6938161849975586,2.7153670310974123,2.697856879234314,2.664758789539337,2.7553818893432616,2.7691748404502867,2.744540853500366
1998-08-25,68.17878708347732,B,2.6803479194641118,2.700551176071167,2.7059383392333984,2.664305341243744,2.7539389944076538,2.7676096963882446,2.7448839807510375
1998-08-26,68.15941579482808,B,2.6803479194641118,2.699204444885254,2.7052649736404417,2.6645208954811097,2.7519641590118407,2.7664385795593263,2.744908607006073
1998-08-27,68.1086191298249,B,2.6534080505371094,2.6884292125701905,2.704591655731201,2.6635106563568116,2.7491846227645875,2.7649980640411376,2.744766677618027
1998-08-28,68.03207252124851,B,2.6102871894836426,2.6636414527893066,2.6942184925079347,2.664385163784027,2.7467394161224363,2.7631263399124144,2.7441543424129486
1998-08-31,67.95751783922962,B,2.556048631668091,2.636087942123413,2.6757274866104126,2.6632211804389954,2.7426775074005127,2.7608435201644896,2.7433345174789427
1998-09-01,67.88660944499055,B,2.569609403610229,2.6139402389526367,2.657245707511902,2.663071942329407,2.7390198421478273,2.7581053137779237,2.74274174451828
1998-09-02,67.85860933329992,B,2.6102871894836426,2.599928092956543,2.6495662689208985,2.6656299948692324,2.73617573261261,2.756299250125885,2.742398501634598
1998-09-03,67.83897773046911,B,2.603505849838257,2.5899476528167726,2.6391884326934814,2.6661654353141784,2.7327970695495605,2.7542283582687377,2.7420213520526886
1998-09-04,67.83498751781036,B,2.603505849838257,2.588591384887695,2.626116418838501,2.6619866490364075,2.728354616165161,2.7521574664115906,2.741612161397934
1998-09-07,67.87029725741203,B,2.603505849838257,2.5980828285217283,2.6170853853225706,2.6574711322784426,2.7238265752792357,2.7502179288864137,2.741106839179993
1998-09-08,67.932268686521,B,2.6441898345947266,2.612998914718628,2.6134695768356324,2.659703958034515,2.720246000289917,2.7486195373535156,2.7408690202236174
1998-09-09,67.9134130085687,B,2.603505849838257,2.6116426467895506,2.605785369873047,2.6555251717567443,2.714647455215454,2.7466799998283387,2.7404918706417085
1998-09-10,67.91730088900626,B,2.603505849838257,2.6116426467895506,2.6007951498031616,2.6526934027671816,2.7097179746627806,2.745265791416168,2.7400826799869535
1998-09-11,67.96898074831209,B,2.66452693939209,2.6238468647003175,2.6062191247940065,2.6502188086509704,2.706008915901184,2.744264771938324,2.7400426948070526
1998-09-14,68.02303482724662,C,2.6780855655670166,2.6387628078460694,2.618422818183899,2.647075152397156,2.701768217086792,2.7439247083663942,2.740070502758026
1998-09-15,68.04751001818428,C,2.6984288692474365,2.6496106147766114,2.6313047647476195,2.6442752361297606,2.6979343843460084,2.7436567306518556,2.7402961540222166
1998-09-16,68.13600449918862,C,2.725546598434448,2.6740187644958495,2.6428307056427003,2.6461984872817994,2.694509105682373,2.7434226083755493,2.740689444541931
1998-09-17,68.1764355759368,C,2.671307325363159,2.68757905960083,2.6496108531951905,2.644399642944336,2.6895976734161375,2.742513885498047,2.740939711332321
1998-09-18,68.17092184726114,C,2.671307325363159,2.688935136795044,2.6563910007476808,2.641253709793091,2.685622801780701,2.741340878009796,2.741125897169113
1998-09-21,68.20316062452561,C,2.7526700496673584,2.7038520336151124,2.671307420730591,2.644196403026581,2.6831414222717287,2.741245782375336,2.741558676958084
1998-09-22,68.2307674762937,C,2.759448528289795,2.716055965423584,2.6828332901000977,2.648151433467865,2.6818660211563112,2.741284577846527,2.7418330681324004
1998-09-23,68.25302436880735,C,2.786566257476806,2.7282598972320553,2.7011393308639526,2.6534623503684998,2.6805977487564085,2.7417927479743955,2.742243047952652
1998-09-24,68.29318944599585,C,2.739104986190796,2.741819429397583,2.7146992444992066,2.657747197151184,2.6777111864089966,2.741826305389404,2.742704130411148
1998-09-25,68.37146954917195,A,2.793349027633667,2.7662277698516844,2.7275814533233644,2.6669002890586855,2.6763109731674195,2.741873714923859,2.743468463420868
1998-09-28,68.38163360335368,A,2.766226291656494,2.7689390182495117,2.736395525932312,2.6774091720581055,2.6755725049972536,2.7416498970985415,2.7440971827507017
1998-09-29,68.38586053234452,A,2.757272958755493,2.7685039043426514,2.7422799348831175,2.6867923498153687,2.6750563955307007,2.741600830554962,2.7446811354160308
1998-09-30,68.33960791704375,C,2.716325521469116,2.7544557571411135,2.7413578271865844,2.6920942664146423,2.6738551473617553,2.7412083959579467,2.745060350894928
1998-10-01,68.34744359275393,C,2.750448226928711,2.756724405288696,2.7492719173431395,2.699441385269165,2.674005374908447,2.7412232899665834,2.745610179901123
1998-10-02,68.28894755864361,C,2.695847988128662,2.7372241973876954,2.75172598361969,2.704058492183685,2.6734649991989134,2.740692181587219,2.7459190690517428
1998-10-05,68.25574025961107,C,2.716325521469116,2.7272440433502196,2.748091530799866,2.709699475765228,2.6732003831863405,2.7404318952560427,2.7463303458690644
1998-10-06,68.1874791967443,B,2.64807391166687,2.7054042339324953,2.7369540691375733,2.7098936796188355,2.6723735237121584,2.7394230461120603,2.7464467883110046
1998-10-07,68.15728894442391,B,2.641249418258667,2.6903890132904054,2.722422385215759,2.711780858039856,2.6716777753829954,2.7384119987487794,2.746529108285904
1998-10-08,68.10418876611305,B,2.661724805831909,2.672644329071045,2.7146843671798706,2.7146918058395384,2.671440014839172,2.7377378654479982,2.7467138051986693
1998-10-09,68.09354289053826,B,2.6685502529144287,2.6671847820281984,2.7022044897079467,2.7148929715156553,2.6729550790786742,2.7369998264312745,2.7468358957767487
1998-10-12,68.07641512725631,P,2.675372362136841,2.6589941501617433,2.6931190967559813,2.7147573113441466,2.6748759603500365,2.736330008506775,2.7467986404895783
1998-10-13,68.0892824080688,P,2.64807391166687,2.6589941501617433,2.6821991920471193,2.7122395634651184,2.676385555267334,2.735321159362793,2.7464958846569063
1998-10-14,68.12501252093371,B,2.695847988128662,2.6699138641357423,2.680151438713074,2.710754632949829,2.6791199922561644,2.73412921667099,2.746399757862091
1998-10-15,68.17290147729283,B,2.743623971939087,2.686293697357178,2.6794690132141112,2.7143704652786256,2.6821365308761598,2.7335086369514467,2.7466070091724397
1998-10-16,68.23621059858142,A,2.784571886062622,2.7094980239868165,2.6883414030075072,2.7200336933135985,2.6840863370895387,2.7330980706214905,2.747051236629486
1998-10-19,68.25489502237038,A,2.7299745082855225,2.7204184532165527,2.689706301689148,2.7188989162445067,2.684809503555298,2.7320750641822813,2.747286992073059
1998-10-20,68.28818539001388,A,2.7094974517822266,2.732703161239624,2.6958486557006838,2.7164013624191283,2.687008786201477,2.730714290142059,2.7473236107826233
1998-10-21,68.28408337134356,A,2.7299745082855225,2.739528465270996,2.7047211647033693,2.713571774959564,2.687866644859314,2.7294253373146056,2.7471724009513854
1998-10-22,68.26423172913078,A,2.743623971939087,2.739528465270996,2.712911081314087,2.713797724246979,2.6895362997055052,2.728472306728363,2.747218415737152
1998-10-23,68.18925800415549,A,2.716325521469116,2.725879192352295,2.7176886081695555,2.7099465489387513,2.6895824337005614,2.7269803524017333,2.7471279382705687
1998-10-26,68.21037179814688,A,2.7913966178894043,2.738163614273071,2.729291033744812,2.7112050652503967,2.6905911922454835,2.7262391090393066,2.747412816286087
1998-10-27,68.20950807670464,A,2.750448226928711,2.746353769302368,2.739528465270996,2.7108638286590576,2.6905116128921507,2.725620296001434,2.7473317229747773
1998-10-28,68.22129045852418,A,2.743623971939087,2.749083662033081,2.7443060636520387,2.7122287511825562,2.691642460823059,2.7252656388282777,2.7472810089588164
1998-10-29,68.21490073825798,A,2.7483510971069336,2.7500290870666504,2.744778776168823,2.712123894691467,2.692463798522949,2.7249582529067995,2.747350659370422
1998-10-30,68.24249303657925,A,2.7414793968200684,2.7550598621368407,2.740469527244568,2.7144054651260374,2.6926088666915895,2.7246486568450927,2.747418203353882
1998-11-02,68.21497302685505,C,2.7414793968200684,2.7450764179229736,2.7416200160980226,2.715663158893585,2.6935621309280395,2.7244720101356505,2.7473890137672425
1998-11-03,68.22444331449007,C,2.7483510971069336,2.7446569919586183,2.745505380630493,2.7206770181655884,2.694922194480896,2.724430594444275,2.7473296868801116
1998-11-04,68.22528677166147,C,2.7414793968200684,2.7442280769348146,2.7466558694839476,2.7256885170936584,2.696144824028015,2.724054491519928,2.747268249988556
1998-11-05,68.22874343881932,C,2.7414793968200684,2.7428537368774415,2.7464414119720457,2.7296762466430664,2.6979062509536744,2.7235454368591308,2.7470913195610045
1998-11-06,68.24697606760418,C,2.7414793968200684,2.7428537368774415,2.748956799507141,2.7333227038383483,2.7005300951004028,2.7236347556114198,2.7469792771339416
1998-11-09,68.26578297252114,C,2.7483510971069336,2.7442280769348146,2.744652247428894,2.736971640586853,2.7043761444091796,2.7235268259048464,2.7468691539764403
1998-11-10,68.28838128370104,C,2.77583384513855,2.7497246265411377,2.747190809249878,2.743359637260437,2.708500633239746,2.723760237693787,2.7469288837909698
1998-11-11,68.30727187703009,C,2.768963098526001,2.755221366882324,2.7497247219085694,2.747015392780304,2.7116741514205933,2.7239249420166014,2.7469866943359373
1998-11-12,68.34699337250956,A,2.8033156394958496,2.7675886154174805,2.7552211761474608,2.749999976158142,2.715670347213745,2.724233708381653,2.747281149625778
1998-11-13,68.34345132263356,A,2.768963098526001,2.773085355758667,2.757969546318054,2.749219536781311,2.7189794921875,2.7236670541763304,2.7473389601707456
1998-11-16,68.34609600938627,A,2.768963098526001,2.7772077560424804,2.7607179164886473,2.751168966293335,2.7222886371612547,2.7230576062202454,2.7473967707157136
1998-11-17,68.3298925634763,A,2.7827038764953613,2.7785817623138427,2.7641531944274904,2.7548292875289917,2.7250589179992675,2.722652459144592,2.7475881671905515
1998-11-18,68.322340171679,A,2.7827038764953613,2.7813299179077147,2.7682756423950194,2.7574657559394837,2.7286428785324097,2.721645166873932,2.74777956366539
1998-11-19,68.29807134795938,A,2.7895772457122803,2.778582239151001,2.773085427284241,2.7597634196281433,2.73236430644989,2.7210411405563355,2.747908010482788
1998-11-20,68.30370048312932,A,2.7895772457122803,2.782705068588257,2.777895212173462,2.7634260058403015,2.734865312576294,2.720437114238739,2.7479715692996978
1998-11-23,68.28469769710408,A,2.77583384513855,2.7840792179107665,2.7806434869766234,2.762647867202759,2.7368202781677247,2.7192942476272584,2.747966411113739
1998-11-24,68.22499117085394,A,2.720866441726685,2.771711730957031,2.775146746635437,2.7611687779426575,2.7372690296173094,2.717601706981659,2.747653969526291
1998-11-25,68.20867426476588,A,2.7895772457122803,2.773086404800415,2.777208161354065,2.763466441631317,2.7385496425628664,2.7165293741226195,2.747782416343689
1998-11-26,68.19133851763927,A,2.7895772457122803,2.773086404800415,2.775834321975708,2.7655277490615844,2.7409150409698486,2.715256357192993,2.747910863161087
1998-11-27,68.17185113510683,P,2.766667127609253,2.7685043811798096,2.775604724884033,2.7667871356010436,2.7428222370147703,2.7142225193977354,2.748119390010834
1998-11-30,68.18057635067605,P,2.7943344116210938,2.7722044944763184,2.7781418561935425,2.769429886341095,2.743655524253845,2.713398473262787,2.7483040571212767
1998-12-01,68.1932858083029,A,2.725167751312256,2.7730647563934325,2.772388243675232,2.768270719051361,2.7429699087142945,2.7124179649353026,2.748142890930176
1998-12-02,68.12857625920685,B,2.6905832290649414,2.753265953063965,2.76317617893219,2.7657259106636047,2.741050248146057,2.710823998451233,2.7477439284324645
1998-12-03,68.06913690177684,B,2.6905832290649414,2.733467149734497,2.7532767772674562,2.7631811022758486,2.74007981300354,2.7088954997062684,2.7474898636341094
1998-12-04,68.01559165453597,B,2.6905832290649414,2.718250370025635,2.743377375602722,2.760636293888092,2.7380244970321654,2.7071677350997927,2.7474642503261566
1998-12-07,67.9666238795105,B,2.7044172286987305,2.700266933441162,2.7362357139587403,2.758439600467682,2.73678831577301,2.706180410385132,2.747442535161972
1998-12-08,67.9788642001418,B,2.7320845127105717,2.7016502857208256,2.737357521057129,2.756252133846283,2.736284546852112,2.7056704711914064,2.7473633348941804
1998-12-09,68.0223526820089,B,2.7182486057281494,2.707183361053467,2.7302246570587156,2.7537164092063904,2.7363230085372923,2.705089077949524,2.747312867641449
1998-12-10,68.06777036623582,B,2.725167751312256,2.7141002655029296,2.7237837076187135,2.7498090147972105,2.7358173990249632,2.7049113869667054,2.7475580835342406
1998-12-11,68.12054014478906,B,2.725167751312256,2.7210171699523924,2.719633769989014,2.7476192474365235,2.7364037942886354,2.7049343967437744,2.7477380299568175
1998-12-14,68.11196523495012,B,2.655999660491944,2.711333656311035,2.7058002948760986,2.7419710755348206,2.735197277069092,2.7041988301277162,2.747572135925293
1998-12-15,68.1156647407789,B,2.6975018978118896,2.7044171333312987,2.703033709526062,2.737710976600647,2.736185836791992,2.704279680252075,2.7477769339084626
1998-12-16,68.11960447171029,P,2.6836705207824707,2.697501516342163,2.7023424386978148,2.7327593088150026,2.7370342588424683,2.704356017112732,2.7477493941783906
1998-12-17,68.12911849828133,P,2.711334466934204,2.6947348594665526,2.7044175624847413,2.7288471698760985,2.7380264520645143,2.7047332334518432,2.7477296352386475
1998-12-18,68.12514837778185,P,2.6975018978118896,2.6892016887664796,2.705109429359436,2.724243402481079,2.7386054849624633,2.705780282020569,2.747640713453293
1998-12-21,68.19267519244444,P,2.7182486057281494,2.7016514778137206,2.706492567062378,2.721364140510559,2.7394630098342896,2.7071694850921633,2.7476555252075197
1998-12-22,68.2133341763021,A,2.711334466934204,2.7044179916381834,2.7044175624847413,2.720887541770935,2.740728220939636,2.708556888103485,2.7475378572940827
1998-12-23,68.2347085680595,A,2.711334466934204,2.7099507808685304,2.7037261486053468,2.7169754028320314,2.741037950515747,2.710078971385956,2.747583358287811
1998-12-24,68.22297764235512,P,2.6975018978118896,2.7071842670440676,2.70095956325531,2.7123716354370115,2.740115509033203,2.7111260199546816,2.7474618005752562
1998-12-25,68.20008295532509,B,2.6975018978118896,2.7071842670440676,2.6981929779052733,2.7089133739471434,2.7383741092681886,2.7112302231788634,2.7470465230941774
1998-12-28,68.17004970469526,B,2.7182486057281494,2.7071842670440676,2.704417872428894,2.7051090836524962,2.738139591217041,2.711474547386169,2.7465065157413484
1998-12-29,68.19635671366127,C,2.7804994583129883,2.721017265319824,2.712717628479004,2.707875669002533,2.7395596313476562,2.7132842087745668,2.7462451338768004
1998-12-30,68.19305862761246,C,2.7298052310943604,2.7247114181518555,2.7173310995101927,2.7098367691040037,2.739556245803833,2.7137114453315734,2.7458608174324035
1998-12-31,68.23764254734266,A,2.771587610244751,2.7395285606384276,2.7233564138412474,2.7138869881629946,2.7401155185699464,2.714825909137726,2.745718047618866
1999-01-01,68.2950576374377,A,2.771587610244751,2.754345703125,2.7307649850845337,2.717937207221985,2.741220760345459,2.71540159702301,2.745575277805328
1999-01-04,68.29423587534508,A,2.7298052310943604,2.756657028198242,2.7319206476211546,2.7192066073417664,2.739988932609558,2.715290062427521,2.745105655193329
1999-01-05,68.24129513240152,A,2.743732452392578,2.74930362701416,2.7351604461669923,2.719789004325867,2.7398546171188354,2.7151831150054933,2.744541506767273
1999-01-06,68.23098381376737,A,2.7298052310943604,2.74930362701416,2.7370075225830077,2.7203668355941772,2.739578242301941,2.7156103515625,2.744104722738266
1999-01-07,68.18669120312352,C,2.7298052310943604,2.740947151184082,2.740237855911255,2.7205987095832826,2.7392073249816895,2.7158355617523195,2.7436022770404818
1999-01-08,68.14488863180549,C,2.736767053604126,2.733983039855957,2.7441643714904784,2.721178674697876,2.7391130781173705,2.7158609724044798,2.7431018006801606
1999-01-11,68.14932931167321,C,2.715877056121826,2.73119740486145,2.7439272165298463,2.7241725444793703,2.7386010313034057,2.7160815811157226,2.7426282107830047
1999-01-12,68.12447806819647,B,2.68802261352539,2.720055437088013,2.7346795320510866,2.723698580265045,2.7373944616317747,2.7161583280563355,2.74188401222229
1999-01-13,68.11987048517652,B,2.715877056121826,2.7172698020935058,2.733286714553833,2.725308907032013,2.73688241481781,2.7165136194229125,2.7414760994911194
1999-01-14,68.09740748138894,B,2.6810598373413086,2.7075207233428955,2.724233937263489,2.723795175552368,2.735674023628235,2.7167901372909546,2.740894100666046
1999-01-15,68.11084506443841,B,2.736767053604126,2.7075207233428955,2.7207518815994263,2.72575843334198,2.735579776763916,2.7180549359321593,2.740590637922287
1999-01-18,68.13182897941795,B,2.736767053604126,2.7116987228393556,2.721448063850403,2.7266843557357787,2.73534809589386,2.71986212015152,2.7403528201580047
1999-01-19,68.16508549932489,B,2.715877056121826,2.7172696113586428,2.7186625242233275,2.72691148519516,2.7341489601135254,2.721324796676636,2.7397150552272795
1999-01-20,68.15987825900075,B,2.701951503753662,2.7144845008850096,2.715877151489258,2.726442337036133,2.7328087282180786,2.722241439819336,2.7392703449726103
1999-01-21,68.16517638860802,C,2.674093008041382,2.7130911350250244,2.71030592918396,2.7252718925476076,2.730224275588989,2.7229473114013674,2.7385878348350525
1999-01-22,68.1360927052591,B,2.68802261352539,2.703342247009277,2.7054314851760863,2.7247979283332824,2.728605465888977,2.7237924790382384,2.7379749727249147
1999-01-25,68.09799959775484,B,2.68802261352539,2.69359335899353,2.702646040916443,2.7232866287231445,2.7269866561889646,2.72463764667511,2.737427787780762
1999-01-26,68.06514770967296,B,2.674093008041382,2.685236549377441,2.701253080368042,2.717966306209564,2.724814438819885,2.7249366784095765,2.736778107881546
1999-01-27,68.04006892251459,B,2.6601672172546387,2.6768796920776365,2.695682096481323,2.7144844055175783,2.722363705635071,2.72550329208374,2.7360916459560394
1999-01-28,68.03711061766377,B,2.658202886581421,2.673701667785644,2.6933964014053347,2.708815169334412,2.7197362184524536,2.7260502624511718,2.73565802693367
1999-01-29,68.02853668158357,B,2.679243803024292,2.671945905685425,2.6876440763473513,2.7041979789733888,2.717529549598694,2.7261974310874937,2.735231101512909
1999-02-01,68.02738103751442,B,2.679243803024292,2.670190143585205,2.681891751289368,2.7016699075698853,2.7155977487564087,2.7262090134620665,2.7350668609142303
1999-02-02,68.02378293883574,B,2.6441762447357178,2.664206790924072,2.674721670150757,2.696692097187042,2.7140639448165893,2.7256664872169494,2.7346616089344025
1999-02-03,68.00616082792159,B,2.630147695541382,2.658202886581421,2.6675412893295287,2.6917092204093933,2.7108753538131714,2.7247124981880186,2.734067553281784
1999-02-04,67.97148576137587,B,2.602092266082764,2.6469807624816895,2.660341215133667,2.6853235721588136,2.7071256542205813,2.7240203475952147,2.7332671165466307
1999-02-05,67.9379049564002,B,2.609106063842773,2.6329532146453856,2.6524495601654055,2.6789405226707457,2.7039744329452513,2.723398334980011,2.7323696064949035
1999-02-08,67.90733000379595,B,2.637159824371338,2.624536418914795,2.64736328125,2.6750046610832214,2.7008309412002562,2.7222432327270507,2.731744507551193
1999-02-09,67.89559205081778,B,2.6161203384399414,2.6189252376556396,2.641566014289856,2.671409547328949,2.6986499929428103,2.7208099508285524,2.7310472643375396
1999-02-10,67.89372229126751,B,2.602092266082764,2.613314151763916,2.6357585191726685,2.6657203078269958,2.6968801736831667,2.718965210914612,2.7303789794445037
1999-02-11,67.8921968132145,B,2.5670228004455566,2.6063002586364745,2.626640510559082,2.6600184559822084,2.694408965110779,2.7172443890571594,2.729535347223282
1999-02-12,67.86520112451196,B,2.552995204925537,2.5950780868530274,2.6140156507492067,2.650829863548279,2.6916572046279907,2.714840850830078,2.7283572828769684
1999-02-15,67.82349281807741,B,2.552995204925537,2.578245162963867,2.6013907909393312,2.6416412711143495,2.688628764152527,2.7127085399627684,2.727179218530655
1999-02-16,67.76712398777913,B,2.5179288387298584,2.5586068630218506,2.5887660503387453,2.631743860244751,2.6843456506729124,2.7103150987625124,2.725957964658737
1999-02-17,67.70449005091665,B,2.482861042022705,2.534760618209839,2.5740373849868776,2.620789337158203,2.679637899398804,2.707980453968048,2.7245944249629974
1999-02-18,67.68488430568361,B,2.524944305419922,2.526344919204712,2.566322588920593,2.61333190202713,2.675633430480957,2.70572541475296,2.7234743523597715
1999-02-19,67.67491653850236,B,2.489874839782715,2.5137208461761475,2.5543994665145875,2.6034245133399962,2.670927572250366,2.7036656832695005,2.72217893242836
1999-02-22,67.69133641106185,B,2.524944305419922,2.5081106662750243,2.543177914619446,2.595270597934723,2.668306465148926,2.7017518711090087,2.7210918831825257
1999-02-23,67.75072231297138,B,2.560011863708496,2.516527271270752,2.537567067146301,2.589566540718079,2.665556664466858,2.700871250629425,2.7201471483707427
1999-02-24,67.79297307398174,B,2.4968864917755127,2.5193323612213137,2.527046489715576,2.5814025044441222,2.661820983886719,2.6994276213645936,2.7189198100566863
1999-02-25,67.78342507047925,B,2.4737045764923096,2.509084415435791,2.5177146673202513,2.5721775889396667,2.657068386077881,2.6975474190711974,2.7176426422595976
1999-02-26,67.79015824742554,B,2.466635704040528,2.504436588287354,2.5090787172317506,2.5615471839904784,2.6524510622024535,2.6955282735824584,2.7162640500068664
1999-03-01,67.77892043640931,B,2.4878408908843994,2.497015905380249,2.5025632858276365,2.551977038383484,2.6478429079055785,2.6936529588699343,2.7149914836883546
