Date,GRADE,GPS,APD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-07-03,49.81868700027736,A,6.107055187225342,6.045501804351806,5.995040941238403,6.000547885894775,5.888114929199219,5.548440771102905,5.213640794754029
1990-07-04,49.852624477040315,A,6.107055187225342,6.077462196350098,6.007011985778808,6.001855850219727,5.900131616592407,5.561701130867005,5.220212373733521
1990-07-05,49.86453444054583,A,6.0936055183410645,6.088223457336426,6.010955810546875,6.007168889045715,5.912146644592285,5.574694209098816,5.22658575296402
1990-07-06,49.884624352416175,A,6.187770366668701,6.10974702835083,6.0390167236328125,6.018526697158814,5.926044969558716,5.588628935813904,5.233387756347656
1990-07-09,49.9153371887638,A,6.228122711181641,6.144721794128418,6.075122404098511,6.033906817436218,5.940215787887573,5.602967185974121,5.240523407459259
1990-07-10,49.92676700408679,A,6.2012200355529785,6.163554763793945,6.104528284072876,6.04593710899353,5.953046684265137,5.617833228111267,5.247194821834564
1990-07-11,49.94853051227426,A,6.281929016113281,6.198529529571533,6.137995862960816,6.0573251962661745,5.965353345870971,5.633107929229737,5.25420382976532
1990-07-12,49.99833313331529,A,6.429898738861084,6.265788173675537,6.177005815505981,6.076111769676208,5.978481149673462,5.6497295331954955,5.261754839420319
1990-07-13,50.03442438799652,A,6.51060676574707,6.330355453491211,6.220051240921021,6.09826545715332,5.992421197891235,5.6676894426345825,5.269643442630768
1990-07-16,50.049807086025844,A,6.456800937652588,6.3760910987854,6.260406446456909,6.121069931983948,6.0058197498321535,5.684845681190491,5.277131111621856
1990-07-17,50.067904283503616,A,6.41644287109375,6.419135665893554,6.29134521484375,6.143193078041077,6.018143844604492,5.70159833908081,5.284285092353821
1990-07-18,50.05527407754027,A,6.308828830718994,6.424515628814698,6.311522579193115,6.159267282485962,6.02911750793457,5.716610856056214,5.291098847389221
1990-07-19,49.99355603414989,A,6.2012200355529785,6.378779888153076,6.3222840309143065,6.166619920730591,6.038740844726562,5.730148859024048,5.297374558448792
1990-07-20,49.920535773834864,A,6.2012200355529785,6.316902542114258,6.323628997802734,6.181322860717773,6.047829637527466,5.742757215499878,5.304309756755829
1990-07-23,49.828104792530986,A,6.026346206665039,6.230811595916748,6.303451347351074,6.189286875724792,6.0528863906860355,5.753616833686829,5.310766265392304
1990-07-24,49.716967629728714,P,5.891828536987305,6.125888729095459,6.272512197494507,6.188520240783691,6.054183559417725,5.761670398712158,5.31655018568039
1990-07-25,49.61876071967534,P,5.838022232055664,6.031727409362793,6.228121519088745,6.1830586910247805,6.053602685928345,5.768521871566772,5.322131011486054
1990-07-26,49.55720475012418,P,5.932183265686035,5.977920055389404,6.17834997177124,6.177677893638611,6.054637784957886,5.775252504348755,5.327391290664673
1990-07-27,49.4930908498271,P,5.932183265686035,5.924112701416016,6.120507621765137,6.170279431343078,6.055940132141114,5.781186304092407,5.332651569843292
1990-07-30,49.46438313237423,P,5.918735027313232,5.9025904655456545,6.066701030731201,6.1635537385940555,6.055637111663819,5.7868528127670285,5.337646760940552
1990-07-31,49.459481005772055,P,5.851474761962891,5.894519710540772,6.010204219818116,6.150774717330933,6.05452338218689,5.792510766983032,5.342437551021576
1990-08-01,49.486618963036165,P,5.918735027313232,5.910662269592285,5.971194839477539,6.141358709335327,6.055022201538086,5.79897412776947,5.347894377708435
1990-08-02,49.483735198712075,P,5.784215450286865,5.881068706512451,5.929494380950928,6.1258892059326175,6.053097944259644,5.804357895851135,5.353140232563018
1990-08-03,49.45215854020835,P,5.59589147567749,5.813810348510742,5.868961524963379,6.096295261383057,6.0476744556427,5.80812406539917,5.357906110286713
1990-08-06,49.375838192202025,P,5.353760719299316,5.700815486907959,5.801702976226807,6.052577161788941,6.037408351898193,5.809336128234864,5.361461334228515
1990-08-07,49.30232925164324,P,5.29995584487915,5.590511703491211,5.742515707015992,6.007513952255249,6.024997062683106,5.810541334152222,5.364747533798218
1990-08-08,49.20647879349985,P,5.326859474182129,5.47213659286499,5.691399431228637,5.959760475158691,6.011520023345947,5.812148365974426,5.367904450893402
1990-08-09,49.11805016345948,P,5.259600162506104,5.367213535308839,5.624141120910645,5.901245546340943,5.995361366271973,5.813348412513733,5.370791006088257
1990-08-10,49.04900007353487,P,5.1385369300842285,5.275742626190185,5.544776487350464,5.8326420545578,5.977850646972656,5.812408237457276,5.3732701110839844
1990-08-13,49.02545370071383,P,5.125086307525635,5.230007743835449,5.465411615371704,5.766056323051453,5.958467121124268,5.8098726654052735,5.375813851356506
1990-08-14,49.0187923300495,B,5.192341327667236,5.208484840393067,5.3994982719421385,5.704851245880127,5.940428695678711,5.806814393997192,5.378759822845459
1990-08-15,49.01771726558277,B,5.232698917388916,5.189652729034424,5.330894660949707,5.651044750213623,5.923464756011963,5.803230061531067,5.381775665283203
1990-08-16,49.03581257225424,B,5.178892135620117,5.173511123657226,5.270362329483032,5.59992835521698,5.9072957038879395,5.799240469932556,5.384588434696197
1990-08-17,49.05827546748359,B,5.044375896453857,5.154678916931152,5.215210771560669,5.542086148262024,5.888970937728882,5.793820161819458,5.386662662029266
1990-08-20,49.10131603133121,B,5.098183155059815,5.149298286437988,5.189653015136718,5.4956779956817625,5.872524194717407,5.790007090568542,5.388874039649964
1990-08-21,49.10514833023803,B,4.963666915893555,5.103563404083252,5.1560241222381595,5.4492699146270756,5.852585248947143,5.7844479417800905,5.390610682964325
1990-08-22,49.08871155666994,B,4.896406173706055,5.03630485534668,5.112978792190551,5.402189111709594,5.829430027008057,5.778884415626526,5.391615333557129
1990-08-23,49.01997364976679,B,4.627374649047852,4.926001358032226,5.049756240844727,5.336948680877685,5.800894174575806,5.77076418876648,5.390945086479187
1990-08-24,49.00551497687135,B,4.80224609375,4.877575397491455,5.0161271572113035,5.280451822280884,5.775588436126709,5.764526333808899,5.391149196624756
1990-08-27,48.99290673617903,B,4.977116107940674,4.853361988067627,5.001330137252808,5.2333708763122555,5.755116529464722,5.759502592086792,5.392095770835876
1990-08-28,49.0026170382221,B,4.936761379241943,4.847980880737305,4.975772142410278,5.187635207176209,5.734372158050537,5.753807997703552,5.393104355335236
1990-08-29,49.02078051564981,B,4.896406173706055,4.847980880737305,4.9421428680419925,5.136518764495849,5.712553386688232,5.747709851264954,5.394043078422547
1990-08-30,49.100389357556196,B,4.869502067565918,4.896406364440918,4.911203861236572,5.090783095359802,5.688860082626343,5.741609969139099,5.394847280979157
1990-08-31,49.14178510675754,B,4.869502067565918,4.909857559204101,4.893716478347779,5.054463624954224,5.668106899261475,5.735510087013244,5.395585505962372
1990-09-03,49.15109337136918,B,4.869502067565918,4.88833475112915,4.870848369598389,5.030250692367554,5.6481556224822995,5.729677519798279,5.396323730945587
1990-09-04,49.16588873767702,B,4.856052398681641,4.8721929550170895,4.860086917877197,5.008055520057678,5.627133445739746,5.72371045589447,5.396862819194793
1990-09-05,49.19473908469016,B,4.869502067565918,4.866812133789063,4.857396507263184,4.985187649726868,5.605578422546387,5.718412446975708,5.397469155788421
1990-09-06,49.21433527854983,B,4.8291497230529785,4.858741664886475,4.877574014663696,4.963665127754211,5.581365432739258,5.712978219985962,5.397675898075104
1990-09-07,49.23617645678519,B,4.896406173706055,4.864122486114502,4.886990022659302,4.951558589935303,5.557690505981445,5.708082914352417,5.398152966499328
1990-09-10,49.252267189991244,B,4.882956027984619,4.866813278198242,4.877574014663696,4.939452075958252,5.534284648895263,5.703587679862976,5.398430898189544
1990-09-11,49.25356622199749,B,4.842599868774414,4.864122772216797,4.868157863616943,4.921965003013611,5.508995542526245,5.698555235862732,5.398243260383606
1990-09-12,49.247303176103294,B,4.856052398681641,4.861432838439941,4.864122486114502,4.903132677078247,5.483975486755371,5.692053551673889,5.398188836574555
1990-09-13,49.236794164295134,B,4.8291497230529785,4.861432838439941,4.860087251663208,4.88564555644989,5.458686370849609,5.685416507720947,5.39799989938736
1990-09-14,49.21063552312276,B,4.788793563842773,4.839910316467285,4.852016401290894,4.872866439819336,5.4307068347930905,5.678375902175904,5.397741057872772
1990-09-17,49.19217567057143,B,4.80224609375,4.8237683296203615,4.845290803909302,4.858069586753845,5.402189302444458,5.6712025451660155,5.397483537197113
1990-09-18,49.18448026684404,B,4.77534294128418,4.810316944122315,4.837219858169556,4.848653388023377,5.373671760559082,5.663359222412109,5.397025566101075
1990-09-19,49.17921766481317,B,4.80224609375,4.799555683135987,4.8304942607879635,4.843945384025574,5.344078102111816,5.654715723991394,5.396636159420013
1990-09-20,49.17383469864611,B,4.77534294128418,4.788794326782226,4.825113582611084,4.85134379863739,5.3109869861602785,5.64473406791687,5.39598032951355
1990-09-21,49.17915388991222,B,4.8291497230529785,4.796865558624267,4.8183879375457765,4.852688980102539,5.277357845306397,5.634889521598816,5.395923268795014
1990-09-24,49.171911410616296,B,4.77534294128418,4.791484928131103,4.807626628875733,4.842600321769714,5.243728685379028,5.624774217605591,5.395795021057129
1990-09-25,49.17070026976395,B,4.788793563842773,4.794175052642823,4.802245998382569,4.835201930999756,5.211175699234008,5.614659771919251,5.395734026432037
1990-09-26,49.176424425703544,B,4.815699100494385,4.796865653991699,4.798210668563843,4.8311665773391725,5.181313104629517,5.605215306282044,5.396071348190308
1990-09-27,49.167720932051346,B,4.721539497375488,4.786104965209961,4.787449645996094,4.823768448829651,5.151719493865967,5.595230169296265,5.3950805616378785
1990-09-28,49.18201097030516,B,4.869100093841553,4.794095039367676,4.7954802989959715,4.823748350143433,5.125077095031738,5.586453366279602,5.394893517494202
1990-10-01,49.25396398863574,C,5.086108207702637,4.856248092651367,4.823866510391236,4.834578657150269,5.10627233505249,5.5795793628692625,5.39579151391983
1990-10-02,49.333117047643206,C,5.153922080993652,4.929273796081543,4.861724424362182,4.849472141265869,5.091514205932617,5.572848882675171,5.396896693706513
1990-10-03,49.39337368746826,C,5.113234043121338,4.988780784606933,4.892823219299316,4.86165874004364,5.077018442153931,5.5653105640411376,5.397666528224945
1990-10-04,49.48748869449917,C,5.208171844482422,5.08610725402832,4.936106109619141,4.880609846115112,5.062538213729859,5.558587999343872,5.39831752538681
1990-10-05,49.546818235574214,C,5.221737861633301,5.15663480758667,4.975364923477173,4.896876430511474,5.048329305648804,5.552134718894958,5.398927454948425
1990-10-08,49.53700763828044,C,5.14036226272583,5.167485618591309,5.011866855621338,4.909746742248535,5.032761850357056,5.544199481010437,5.399130506515503
1990-10-09,49.48172441829939,C,4.991165637969971,5.134934329986573,5.032104063034057,4.917175030708313,5.015555667877197,5.535039525032044,5.397790734767914
1990-10-10,49.416497340518,C,4.88266134262085,5.088819789886474,5.038800287246704,4.918505477905273,4.994834194183349,5.524928197860718,5.395908441543579
1990-10-11,49.29878054749662,C,4.67921781539917,4.983028984069824,5.034568119049072,4.911008882522583,4.972734241485596,5.5129160928726195,5.393340954780578
1990-10-12,49.20029023774802,C,4.747035503387451,4.888088512420654,5.0223616600036625,4.9089209794998165,4.955757122039795,5.501715788841247,5.390780532360077
1990-10-15,49.1424190945847,B,4.84197473526001,4.828411006927491,4.9979483127594,4.910907411575318,4.945521402359009,5.491464877128601,5.38842919588089
1990-10-16,49.12962622751663,B,4.88266134262085,4.806710147857666,4.9708222389221195,4.9162733316421505,4.937175512313843,5.481086287498474,5.386546902656555
1990-10-17,49.13873862252158,B,4.869100093841553,4.803997898101807,4.94640884399414,4.919616031646728,4.928020324707031,5.46977017402649,5.384596803188324
1990-10-18,49.228851622751684,B,5.099669456481934,4.888088226318359,4.935558605194092,4.935832357406616,4.9248217105865475,5.4600915384292605,5.383533940315247
1990-10-19,49.319895556125715,C,5.153922080993652,4.969465541839599,4.928777027130127,4.95207097530365,4.925129413604736,5.451490030288697,5.383472769260407
1990-10-22,49.39265799881765,C,5.14036226272583,5.029143047332764,4.928777027130127,4.970321941375732,4.9254349327087406,5.441951026916504,5.383808622360229
1990-10-23,49.471741346997504,C,5.248862266540527,5.102383232116699,4.954546689987183,4.9933253765106205,4.9265653514862064,5.433497023582459,5.384288558959961
1990-10-24,49.56638477826607,A,5.316675662994385,5.191898345947266,4.997948122024536,5.01837420463562,4.928244886398315,5.425854821205139,5.385373177528382
1990-10-25,49.62171523981161,A,5.343802452087402,5.24072494506836,5.0644065856933596,5.049487352371216,4.931543092727662,5.4194193983078005,5.386925439834595
1990-10-26,49.656538874682106,A,5.316675662994385,5.273275661468506,5.121370601654053,5.071866130828857,4.936989088058471,5.4129800128936765,5.388806896209717
1990-10-29,49.66318345796847,A,5.208171844482422,5.286837577819824,5.157990312576294,5.077969312667847,4.939188861846924,5.405856528282166,5.390079429149628
1990-10-30,49.64358155150088,A,5.221737861633301,5.2814126968383786,5.191897964477539,5.081360101699829,4.944350280761719,5.3984677648544315,5.391087777614594
1990-10-31,49.61129797983187,A,5.248862266540527,5.267850017547607,5.229874181747436,5.088141512870789,4.951399402618408,5.390414714813232,5.392630167007447
1990-11-01,49.59234032335031,A,5.411618232727051,5.281413173675537,5.261069059371948,5.09831383228302,4.9670842742919925,5.383989224433899,5.395052733421326
1990-11-02,49.579137903198664,A,5.425182819366455,5.303114604949951,5.2881951332092285,5.108486080169678,4.979543008804321,5.377565722465516,5.3972775173187255
1990-11-05,49.59441126429425,A,5.384494304656982,5.3383790969848635,5.312608337402343,5.1206926822662355,4.987690572738647,5.371403551101684,5.399232454299927
1990-11-06,49.60516204412377,A,5.316675662994385,5.35736665725708,5.319389677047729,5.136968183517456,4.995288858413696,5.364830508232116,5.401113910675049
1990-11-07,49.59127105144131,A,5.208171844482422,5.349228572845459,5.308539295196534,5.1532437086105345,5.001524171829224,5.357038779258728,5.40238644361496
1990-11-08,49.558699966106495,A,5.248862266540527,5.316677379608154,5.299045276641846,5.181725931167603,5.009111375808716,5.348985729217529,5.403862428665161
1990-11-09,49.54873395070759,A,5.343802452087402,5.300401306152343,5.301757955551148,5.2115642786026,5.018597383499145,5.3433521413803104,5.405813114643097
1990-11-12,49.577671889785044,A,5.520122051239014,5.32752685546875,5.332952976226807,5.24547164440155,5.031609783172607,5.339882702827453,5.408844616413116
1990-11-13,49.6166511712795,A,5.506559371948242,5.365503597259521,5.361435127258301,5.27666654586792,5.044619922637939,5.335876684188843,5.412073903083801
1990-11-14,49.69630074189657,A,5.601497173309326,5.444168663024902,5.396698617935181,5.313286399841308,5.059259824752807,5.332419123649597,5.4156450748443605
1990-11-15,49.76528720782096,A,5.642185688018799,5.522833347320557,5.419755363464356,5.340412211418152,5.075520544052124,5.3284429883956905,5.419950907230377
1990-11-16,49.799506543497785,A,5.615062236785889,5.577085304260254,5.438743305206299,5.363469219207763,5.089893665313721,5.323792085647583,5.4236563038825985
1990-11-19,49.778665829361636,A,5.547250270843506,5.582510948181152,5.4550189018249515,5.3838136196136475,5.103179550170898,5.318732099533081,5.427155456542969
1990-11-20,49.74620024616161,A,5.479433536529541,5.577085781097412,5.471294689178467,5.395342183113098,5.115916223526001,5.312455883026123,5.430448327064514
1990-11-21,49.67654848380533,A,5.398053646087647,5.536397075653076,5.490282869338989,5.399411082267761,5.126756248474121,5.305365867614746,5.433533499240875
1990-11-22,49.61013329692745,A,5.398053646087647,5.487570667266846,5.505202007293701,5.402123641967774,5.138134326934814,5.298410348892212,5.436552278995514
1990-11-23,49.556946032522596,A,5.398053646087647,5.444168949127198,5.510627126693725,5.4061925411224365,5.150319528579712,5.290513181686402,5.439571058750152
1990-11-26,49.534803189898184,A,5.479433536529541,5.430605602264405,5.506558275222778,5.419755625724792,5.163863277435302,5.2830262899398805,5.442996737957
1990-11-27,49.55811065851483,A,5.628624439239502,5.460443782806397,5.518764781951904,5.4400999546051025,5.180928907394409,5.277300333976745,5.4475667810440065
1990-11-28,49.6044679478787,A,5.682877540588379,5.517408561706544,5.52690281867981,5.4618007183074955,5.198541536331176,5.271309819221496,5.452208874225616
1990-11-29,49.647822615846394,A,5.696439743041992,5.577085781097412,5.5323282241821286,5.476041793823242,5.216963472366333,5.2639752292633055,5.4568523812294005
1990-11-30,49.715079391745,A,5.818508148193359,5.661176681518555,5.552672815322876,5.495708060264588,5.236750640869141,5.257054243087769,5.462371842861176
1990-12-03,49.7904935742653,A,5.927009105682373,5.7506917953491214,5.5906486988067625,5.522833800315857,5.259783964157105,5.251756324768066,5.4683010029792785
1990-12-04,49.82540918692291,A,5.899883270263672,5.804943561553955,5.632693672180176,5.551994180679321,5.282005758285522,5.246590728759766,5.474094533920288
1990-12-05,49.865716715849686,A,5.940571308135986,5.856482315063476,5.68694543838501,5.588614153861999,5.3045032024383545,5.242908153533936,5.479759504795075
1990-12-06,49.89718399095898,A,5.845633029937744,5.886320972442627,5.731703376770019,5.618452692031861,5.3269850730896,5.239352283477783,5.484750571250916
1990-12-07,49.903459968537504,A,5.899883270263672,5.9025959968566895,5.781886339187622,5.646256732940674,5.347600736618042,5.2363389158248905,5.489548065662384
1990-12-10,49.87330706397242,A,5.899883270263672,5.897170829772949,5.823931312561035,5.665244793891906,5.363876237869262,5.235074286460876,5.494345560073852
1990-12-11,49.844493893464154,A,5.899883270263672,5.897170829772949,5.8510571956634525,5.684910988807678,5.378795461654663,5.23515483379364,5.4984126162528995
1990-12-12,49.80011346796207,A,5.913446426391602,5.891745853424072,5.874114084243774,5.700508451461792,5.394799709320068,5.235909075736999,5.502215473651886
1990-12-13,49.76337426713807,A,5.886319160461426,5.899883079528808,5.893102025985717,5.712715125083923,5.408362655639649,5.235450434684753,5.5053514695167545
1990-12-14,49.70719345627421,A,5.80494499206543,5.88089542388916,5.891745710372925,5.7222092628479,5.420026798248291,5.234178051948548,5.507682178020477
1990-12-17,49.66049592195622,A,5.77781343460083,5.856481456756592,5.87682614326477,5.733737421035767,5.432775821685791,5.232768836021424,5.509810824394226
1990-12-18,49.633517286974154,A,5.80494499206543,5.837493801116944,5.867332315444946,5.750012993812561,5.4490514087677,5.232303538322449,5.512407152652741
1990-12-19,49.63155994151742,P,5.913446426391602,5.837493801116944,5.8646198272705075,5.775782632827759,5.469667110443115,5.232250652313232,5.515612390041351
1990-12-20,49.65056659387917,P,5.913446426391602,5.842919254302979,5.871401166915893,5.801552271842956,5.4943516826629635,5.23354296207428,5.518950428962707
1990-12-21,49.712833784471265,A,5.994828701019287,5.88089599609375,5.880895709991455,5.831391024589538,5.5193075466156,5.237532334327698,5.522828199863434
1990-12-24,49.78724372206387,A,6.0219502449035645,5.9297233581542965,5.893102407455444,5.85851686000824,5.542907056808471,5.24421422958374,5.526775178909301
1990-12-25,49.84308584733956,A,6.0219502449035645,5.973124408721924,5.905309104919434,5.878183150291443,5.565692834854126,5.251434173583984,5.530987753868103
1990-12-26,49.877622107246474,A,6.062638282775879,6.0029627799987795,5.920228290557861,5.897171187400818,5.589563598632813,5.258791961669922,5.535470163822174
1990-12-27,49.91181932511166,A,6.144018173217773,6.049077129364013,5.945998191833496,5.919550108909607,5.61045057296753,5.2676361417770385,5.540492277145386
1990-12-28,49.90359295887392,A,6.046830654144287,6.059477519989014,5.970186758041382,5.930966234207153,5.628308744430542,5.2767190790176395,5.544563658237458
1990-12-31,49.870420666447586,A,5.978583335876465,6.050804138183594,5.990263748168945,5.933544945716858,5.645073165893555,5.285254049301147,5.54756335735321
1991-01-01,49.8354570616068,A,5.978583335876465,6.042130756378174,6.0076275825500485,5.937479948997497,5.659667587280273,5.293116469383239,5.549965431690216
1991-01-02,49.78645023360588,A,5.964934349060059,6.02258996963501,6.0127763748168945,5.938698101043701,5.672632761001587,5.300438823699952,5.551834442615509
1991-01-03,49.70959425801619,A,5.883036136627197,5.970393562316895,6.009735345840454,5.940568256378174,5.683417434692383,5.307480263710022,5.553360366821289
1991-01-04,49.636164549733394,A,5.76018762588501,5.913064956665039,5.986271238327026,5.93358347415924,5.6922876739501955,5.314638381004333,5.554229271411896
1991-01-07,49.57916243133281,P,5.719235897064209,5.861195468902588,5.955999803543091,5.924551105499267,5.702508955001831,5.320848908424377,5.55542799949646
1991-01-08,49.525290868508655,P,5.691936492919922,5.8038661003112795,5.922998428344727,5.91415376663208,5.711912927627563,5.328131604194641,5.556289772987366
1991-01-09,49.4715013093411,P,5.610038757324219,5.7328869819641115,5.8777384757995605,5.898983383178711,5.719136457443238,5.335267930030823,5.557076172828674
1991-01-10,49.46451014356685,P,5.76018762588501,5.708317279815674,5.839355421066284,5.89267680644989,5.726107845306396,5.346596059799194,5.558680124282837
1991-01-11,49.50296427306798,P,5.855737209320068,5.727427196502686,5.820246076583862,5.895216417312622,5.734718933105468,5.357130970954895,5.560828652381897
1991-01-14,49.54004661602996,P,5.828433990478516,5.749266815185547,5.805231142044067,5.897747445106506,5.7435977268219,5.365644149780273,5.562573370933532
1991-01-15,49.59761096734738,P,5.910332679748535,5.79294605255127,5.798406076431275,5.903016829490662,5.7554708671569825,5.37537986278534,5.564593930244445
1991-01-16,49.67136178202592,A,5.896684169769287,5.850275135040283,5.791581058502198,5.902178716659546,5.769241113662719,5.385382642745972,5.566546247005463
1991-01-17,49.77937639642374,A,6.27887773513794,5.954013156890869,5.831165218353272,5.920450282096863,5.789841423034668,5.399476399421692,5.570543184280395
1991-01-18,49.87178809116696,A,6.360774993896484,6.055020713806153,5.891223955154419,5.938747596740723,5.810180873870849,5.414389128684998,5.574949607849121
1991-01-21,49.94894846705469,A,6.265223979949951,6.14237871170044,5.945822763442993,5.950911283493042,5.825082912445068,5.428346347808838,5.579011933803558
1991-01-22,49.99647282114913,A,6.21062707901001,6.2024375915527346,5.997691822052002,5.960345125198364,5.8391642665863035,5.441892094612122,5.582801275253296
1991-01-23,50.043441874289584,A,6.21062707901001,6.265226173400879,6.057750654220581,5.9677445650100704,5.851346864700317,5.455303344726563,5.586857895851136
1991-01-24,50.05737005289725,A,6.5382256507873535,6.317095756530762,6.135554456710816,5.98745493888855,5.869267663955688,5.472394104003906,5.592686161994934
1991-01-25,50.03965827226748,A,6.456321716308594,6.336205101013183,6.195612907409668,6.007929491996765,5.886092853546143,5.487993259429931,5.598038086891174
1991-01-28,50.051152589504206,A,6.456321716308594,6.374424648284912,6.258401679992676,6.031816411018371,5.904274282455444,5.5037269163131715,5.6036572980880734
1991-01-29,50.07151678270254,A,6.429022789001465,6.418103790283203,6.310270690917969,6.054338383674621,5.9232660675048825,5.519591145515442,5.609073190689087
1991-01-30,50.08469199229464,A,6.401722431182861,6.456322860717774,6.360774517059326,6.076177787780762,5.943339443206787,5.535047845840454,5.613550698757171
1991-01-31,50.04424018533334,A,6.442672252655029,6.437212181091309,6.377153968811035,6.104159593582153,5.964231815338135,5.5511830711364745,5.618299789428711
1991-02-01,50.02519987046161,A,6.415372371673584,6.429022312164307,6.382613706588745,6.136918830871582,5.984578189849853,5.567448859214783,5.622912380695343
1991-02-04,49.995483747942735,A,6.401722431182861,6.41810245513916,6.396263551712036,6.171043157577515,6.00302396774292,5.583443622589112,5.627323083877563
1991-02-05,49.98767792883598,A,6.497268199920654,6.431751537322998,6.424927663803101,6.2113097429275514,6.020396842956543,5.600662875175476,5.632011048793792
1991-02-06,49.99058079537429,A,6.524571895599365,6.456321430206299,6.456322145462036,6.257036399841309,6.037230730056763,5.61788613319397,5.636300928592682
1991-02-07,49.99283203296656,A,6.524571895599365,6.472701358795166,6.454956769943237,6.2952556133270265,6.0537933731079105,5.635378422737122,5.640056245326996
1991-02-08,49.96702175736527,A,6.388073444366455,6.46724157333374,6.448131942749024,6.321872425079346,6.065184679031372,5.650967659950257,5.642928590774536
1991-02-11,49.97688352737899,A,6.579168796539307,6.502730846405029,6.460416650772094,6.359409165382385,6.078227872848511,5.669005918502807,5.6468900680542
1991-02-12,49.97218789830958,A,6.633769512176514,6.5300311088562015,6.480891323089599,6.395581007003784,6.092905597686768,5.687455677986145,5.651057724952698
1991-02-13,49.94954295520022,A,6.565519332885742,6.538220596313477,6.497271013259888,6.429022765159607,6.105404558181763,5.704953880310058,5.655084593296051
1991-02-14,49.92511465113254,A,6.483620643615723,6.530030345916748,6.501365852355957,6.4392599105834964,6.118164310455322,5.722574691772461,5.658902430534363
1991-02-15,49.943937821608806,A,6.565519332885742,6.565519523620606,6.516380548477173,6.449497127532959,6.131477031707764,5.7395388841629025,5.662996125221253
1991-02-18,49.91585715674763,A,6.565519332885742,6.562789630889893,6.532760238647461,6.464511895179749,6.144789752960205,5.7543329954147335,5.666956179141998
1991-02-19,49.874052282963625,A,6.551871299743652,6.546409988403321,6.538220548629761,6.4815741062164305,6.157829513549805,5.768312487602234,5.670580685138702
1991-02-20,49.83981923711275,A,6.510922908782959,6.535490703582764,6.53685564994812,6.496588897705078,6.169779043197632,5.78228937625885,5.673799970149994
1991-02-21,49.826408713361154,A,6.5382256507873535,6.54641170501709,6.538221025466919,6.496588897705078,6.182817173004151,5.7955899143219,5.677088956832886
1991-02-22,49.80301448472736,A,6.5382256507873535,6.540952968597412,6.553236246109009,6.500684094429016,6.197482786178589,5.80875479221344,5.680444755554199
1991-02-25,49.83890561040719,A,6.838514804840088,6.595552062988281,6.579170846939087,6.519793748855591,6.2186968135833744,5.825736317634583,5.68496789932251
1991-02-26,49.87213682551811,A,6.756615161895752,6.636500835418701,6.591455411911011,6.5361733675003055,6.237730216979981,5.8433908128738405,5.689215168952942
1991-02-27,49.934022972514235,A,6.852165222167969,6.704749298095703,6.620120000839234,6.558695507049561,6.256504592895507,5.863085851669312,5.694007024765015
1991-02-28,50.03356272962255,A,7.015963077545166,6.800296783447266,6.673354244232177,6.587360048294068,6.278554925918579,5.886453304290772,5.699684698581695
1991-03-01,50.11466912577009,A,6.9750142097473145,6.887654495239258,6.714303731918335,6.615342140197754,6.29815863609314,5.90873309135437,5.705224440097809
1991-03-04,50.142982657687504,A,7.043262481689453,6.928604030609131,6.762078046798706,6.647419142723083,6.318584880828857,5.930745968818664,5.711105422973633
1991-03-05,50.22600598812403,A,7.2753095626831055,7.032342910766602,6.834421873092651,6.686321210861206,6.343652067184448,5.954672451019287,5.71787936925888
1991-03-06,50.3145114875328,A,7.466405868530273,7.155191040039062,6.929970169067383,6.733412909507751,6.371727418899536,5.980645508766174,5.725207841396331
1991-03-07,50.350713477717456,A,7.466405868530273,7.245279598236084,7.022788190841675,6.780504608154297,6.398175172805786,6.004312872886658,5.732202205657959
1991-03-08,50.397955620505606,A,7.411804676055908,7.332637691497803,7.11014609336853,6.83169116973877,6.425474653244018,6.0268916988372805,5.739190864562988
1991-03-11,50.41636300920738,A,7.3435516357421875,7.392695522308349,7.16064977645874,6.869910311698914,6.452774019241333,6.048923592567444,5.745437309741974
1991-03-12,50.350487555395084,A,7.179758071899414,7.373585224151611,7.2029640674591064,6.897209739685058,6.476797513961792,6.068232550621032,5.7508647871017455
1991-03-13,50.218771853648974,A,7.043262481689453,7.288956546783448,7.222073793411255,6.921096897125244,6.49836407661438,6.085498418807983,5.755676620006561
1991-03-14,50.10813554998979,A,7.070558547973633,7.209787082672119,7.227533340454102,6.9504437923431395,6.522114524841308,6.102765979766846,5.761092689037323
1991-03-15,49.984991507456954,A,6.961359977722168,7.119698143005371,7.226167917251587,6.970235824584961,6.546137971878052,6.119212822914124,5.7660964179039
1991-03-18,49.877584743306336,A,6.838514804840088,7.018690776824951,7.205693149566651,6.983885598182678,6.56852355003357,6.1355162525177,5.770686390399933
1991-03-19,49.79861497325135,P,6.770269870758057,6.9367931365966795,7.155189180374146,6.994805526733399,6.590090217590332,6.151001572608948,5.774734668731689
1991-03-20,49.75644705578082,P,6.770269870758057,6.8821946144104,7.085575580596924,7.0077728748321535,6.613294839859009,6.166215648651123,5.778315181732178
1991-03-21,49.686609997241995,P,6.688366889953613,6.805756282806397,7.007771682739258,7.015279936790466,6.631858425140381,6.178983135223389,5.781486179828644
1991-03-22,49.643603799527824,P,6.729319095611572,6.7593481063842775,6.939523124694825,7.024834609031677,6.649330062866211,6.19202449798584,5.784795110225677
