Date,GRADE,GPS,EFX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-30,,,0.6760246157646179,0.6739964365959168,0.6753484845161438,0.6868408054113389,0.7002936244010926,,
1984-04-02,,,0.6794043183326721,0.6746723771095275,0.6756864547729492,0.6853197604417801,0.6992795956134796,,
1984-04-03,,,0.6760246157646179,0.6746723771095275,0.6746724545955658,0.683967724442482,0.6983331656455993,,
1984-04-04,,,0.6996852159500122,0.6814326763153076,0.6763624966144561,0.683967724442482,0.697859947681427,,
1984-04-05,,,0.6861646175384521,0.6834606766700745,0.6773764967918396,0.6831226885318756,0.6971163177490234,,
1984-04-06,,,0.6760246157646179,0.6834606766700745,0.6787285566329956,0.6821086674928665,0.6961022877693176,0.7297683525085449,
1984-04-09,,,0.6760246157646179,0.6827847361564636,0.6787285566329956,0.6814326524734498,0.6952234637737275,0.7287543183565139,
1984-04-10,,,0.6895449161529541,0.6854887962341308,0.6800805866718292,0.6814326524734498,0.6948178577423095,0.727841682434082,
1984-04-11,,,0.6794043183326721,0.6814326167106628,0.6814326465129852,0.6805876165628433,0.6941418302059174,0.7266924399137497,
1984-04-12,,,0.6895449161529541,0.6821086764335632,0.6827846765518188,0.6802496105432511,0.6936686146259308,0.7256446033716202,
1984-04-13,,,0.6895449161529541,0.6848127365112304,0.6841367065906525,0.6797425955533981,0.693263008594513,0.7244615578651428,
1984-04-16,,,0.6760246157646179,0.6848127365112304,0.683798736333847,0.6797425955533981,0.6927221941947938,0.7231095081567764,
1984-04-17,,,0.6794043183326721,0.6827846169471741,0.6841367065906525,0.6794045805931092,0.6923165762424469,0.7217912554740906,
1984-04-18,,,0.6692637801170349,0.6807565093040466,0.6810945630073547,0.6787285298109055,0.691640545129776,0.7202025973796844,
1984-04-19,,,0.6625040173530579,0.6753483295440674,0.6787285029888153,0.6780524998903275,0.6910321283340454,0.7187153416872024,
1984-04-20,,,0.6625040173530579,0.6699401497840881,0.6773764431476593,0.6780524998903275,0.6901532959938049,0.7173632907867432,
1984-04-23,,,0.6422232985496521,0.6631798863410949,0.6739963114261627,0.6763624340295792,0.6888688492774964,0.7158084326982498,
1984-04-24,,,0.6489832997322083,0.6570956826210022,0.6699401497840881,0.6750103682279587,0.6877872085571289,0.7143549799919129,
1984-04-25,,,0.6557435989379883,0.6543916463851929,0.6675740778446198,0.6745033621788025,0.6867055761814117,0.7130705279111862,
1984-04-26,,,0.6625040173530579,0.6543916463851929,0.6648699879646301,0.6738273322582244,0.6858943498134613,0.7118874830007553,
1984-04-27,,,0.6591238379478455,0.6537156105041504,0.6618278801441193,0.6729822933673859,0.6850831222534179,0.7106368333101273,
1984-04-30,,,0.6591238379478455,0.6570957183837891,0.660137802362442,0.6719682693481446,0.6842718946933747,0.7094537913799286,
1984-05-01,,,0.6658837199211121,0.6604758024215698,0.658785742521286,0.6714612245559692,0.6837310719490052,0.7082707405090332,
1984-05-02,,,0.6760246157646179,0.6645320057868958,0.6594618260860443,0.6702781945466996,0.6833930671215057,0.7072905051708221,
1984-05-03,,,0.6861646175384521,0.6692641258239747,0.6618278861045838,0.6702781945466996,0.6830550527572632,0.7064116698503494,
1984-05-04,,,0.6895449161529541,0.6753483414649963,0.6645319759845734,0.6709542095661163,0.6827846443653107,0.7056004440784455,
1984-05-07,,,0.6827847957611084,0.6800805330276489,0.668588125705719,0.6712922185659409,0.6823790335655212,0.7049920254945755,
1984-05-08,,,0.6963050365447998,0.6861647963523865,0.6733202993869781,0.6716302245855331,0.6820410203933716,0.7046540182828903,
1984-05-09,,,0.7030653357505798,0.6915729403495788,0.6780524730682373,0.6728132754564286,0.6817030107975006,0.7042822051048279,
1984-05-10,,,0.7098252177238464,0.6963050603866577,0.6827845931053161,0.6738272905349731,0.6816354012489318,0.7038089853525161,
1984-05-11,,,0.7030653357505798,0.6990091443061829,0.6871787428855896,0.6745033115148544,0.6813649880886078,0.7033357673883438,
1984-05-14,,,0.7098252177238464,0.7044172286987305,0.6922488808631897,0.6761933416128159,0.6813649880886078,0.7029301482439041,
1984-05-15,,,0.7064456343650818,0.7064453482627868,0.6963050723075866,0.6775454074144364,0.6814325940608978,0.7024569290876389,
1984-05-16,,,0.7064456343650818,0.7071214079856872,0.699347174167633,0.6794045001268387,0.6815678024291992,0.7019837099313736,
1984-05-17,,,0.7132056951522827,0.7077975034713745,0.7020512819290161,0.6819395840167999,0.6817706096172332,0.7016795003414154,
1984-05-18,,,0.7132056951522827,0.7098255753517151,0.7044173598289489,0.6844746679067611,0.6821086227893829,0.7013752907514572,
1984-05-21,,,0.7030653357505798,0.7084735989570617,0.7064454138278962,0.6875167697668075,0.6823790311813355,0.700969677567482,
1984-05-22,,,0.7098252177238464,0.7091495156288147,0.7077974319458008,0.6905588656663895,0.6827846372127533,0.7006992650032043,
1984-05-23,,,0.7233461141586304,0.7125296115875244,0.7098255097866059,0.6939389914274215,0.6833254587650299,0.7004626554250717,
1984-05-24,,,0.7098252177238464,0.7118535161018371,0.7098255097866059,0.696305051445961,0.6835958623886108,0.700057036280632,
1984-05-25,,,0.7030653357505798,0.7098254442214966,0.7098255097866059,0.6985021263360978,0.6836634647846221,0.6995500141382217,
1984-05-28,,,0.7030653357505798,0.7098254442214966,0.7091495215892791,0.7006992012262344,0.6842042791843415,0.6991105967760086,
1984-05-29,,,0.7030653357505798,0.7084734678268433,0.708811491727829,0.7025582820177079,0.684542293548584,0.6986035746335983,
1984-05-30,,,0.7064456343650818,0.7050933718681336,0.708811491727829,0.7040793329477311,0.6850155103206634,0.6982317644357682,
1984-05-31,,,0.7165859937667847,0.7064455270767211,0.7091495215892791,0.7056004017591476,0.6858267378807068,0.6979275536537171,
1984-06-01,,,0.7098252177238464,0.7077975034713745,0.7088114738464355,0.7066144168376922,0.6867731618881225,0.6974205321073532,
1984-06-04,,,0.7165859937667847,0.7105016350746155,0.710163539648056,0.708304476737976,0.6875843894481659,0.697048716545105,
1984-06-05,,,0.7165859937667847,0.7132057666778564,0.7108396172523499,0.7093185245990753,0.6883956170082093,0.6966431045532226,
1984-06-06,,,0.7165859937667847,0.715233838558197,0.7101636052131652,0.7099945574998856,0.6894096624851227,0.6962712889909745,
1984-06-07,,,0.7199658155441284,0.7159098029136658,0.7111776649951935,0.7105015873908996,0.6902884864807128,0.6959670758247376,
1984-06-08,,,0.7334866523742676,0.72064208984375,0.7142197966575623,0.712022653222084,0.6914377272129059,0.6958656758069992,
1984-06-11,,,0.7402466535568237,0.7253742218017578,0.7179379284381866,0.7135437250137329,0.6926545739173889,0.6959670847654342,
1984-06-12,,,0.7368664741516113,0.7294303178787231,0.7213180422782898,0.7150647670030594,0.6938714110851287,0.696102288365364,
1984-06-13,,,0.7301057577133179,0.7321342706680298,0.7236840546131134,0.7162477731704712,0.6944798219203949,0.6961698848009109,
1984-06-14,,,0.7368664741516113,0.7355144023895264,0.725712102651596,0.7174308121204376,0.695493859052658,0.6963050884008407,
1984-06-15,,,0.7334866523742676,0.7355144023895264,0.7280782461166382,0.7184448599815368,0.6966430997848511,0.6963726937770843,
1984-06-18,,,0.7436266541481018,0.736190402507782,0.7307823121547699,0.720472925901413,0.6979951405525208,0.6966093021631241,
1984-06-19,,,0.7436266541481018,0.7375424385070801,0.7334863781929016,0.7221629977226257,0.6990767753124237,0.6969473165273666,
1984-06-20,,,0.7402466535568237,0.7395706176757812,0.7358524441719055,0.7230080246925354,0.7002936220169067,0.6972177261114121,
1984-06-21,,,0.7436266541481018,0.7409226536750794,0.7382185280323028,0.7246980965137482,0.7013752567768097,0.6975219357013702,
1984-06-22,,,0.7436266541481018,0.7429506540298462,0.7392325282096863,0.7267261624336243,0.7024568915367126,0.6978599500656127,
1984-06-25,,,0.7571471929550171,0.7456547617912292,0.7409225821495056,0.7294302552938461,0.7040793430805207,0.6984007686376572,
1984-06-26,,,0.763907790184021,0.749710988998413,0.7436267137527466,0.7324723780155182,0.7057694125175477,0.6990429943799973,
1984-06-27,,,0.7605273723602295,0.7537671327590942,0.7466688752174377,0.7351764649152756,0.7075946843624115,0.6996176147460937,
1984-06-28,,,0.7605273723602295,0.7571472764015198,0.7490349650382996,0.7373735338449479,0.7095551514625549,0.7002936398983002,
1984-06-29,,,0.7571471929550171,0.7598513841629029,0.7514010190963745,0.7397396326065063,0.7114480149745941,0.7008006554841996,
1984-07-02,,,0.7537675499916077,0.7591754555702209,0.7524151086807251,0.7415987104177475,0.7136789000034333,0.7012738746404648,
1984-07-03,,,0.7503871321678162,0.75647132396698,0.7530911564826965,0.743288767337799,0.7157069766521453,0.7017470926046372,
1984-07-04,,,0.7503871321678162,0.7544432759284974,0.7541052043437958,0.7449788242578507,0.717599847316742,0.7021527117490769,
1984-07-05,,,0.7402466535568237,0.7503871321678162,0.7537672042846679,0.7459928661584854,0.7191547000408173,0.7025245249271392,
1984-07-06,,,0.7301057577133179,0.7449788451194763,0.7524151146411896,0.7458238214254379,0.7205743384361267,0.7028287303447723,
1984-07-09,,,0.7402466535568237,0.7422746658325196,0.7507250607013702,0.7458238214254379,0.7221967947483062,0.7032343447208405,
1984-07-10,,,0.7368664741516113,0.7395705342292785,0.7480209290981292,0.7458238214254379,0.7236164498329163,0.7036737608909607,
1984-07-11,,,0.7334866523742676,0.7361904382705688,0.7453168570995331,0.7459928661584854,0.7247656905651092,0.7040793788433075,
1984-07-12,,,0.7334866523742676,0.7348384380340576,0.7426127851009369,0.7458238750696182,0.7257121312618255,0.7043835920095444,
1984-07-13,,,0.7402466535568237,0.7368666172027588,0.7409227311611175,0.746161875128746,0.7267261660099029,0.7047554051876068,
1984-07-16,,,0.7470070719718933,0.7382187008857727,0.7402466833591461,0.7463308960199356,0.7280106115341186,0.7051948225498199,
1984-07-17,,,0.7368664741516113,0.7382187008857727,0.7388946175575256,0.7459928870201111,0.7288218402862549,0.7054314303398133,
1984-07-18,,,0.7470070719718933,0.7409227848052978,0.7385566115379334,0.7463309079408645,0.7297006750106811,0.7057018429040909,
1984-07-19,,,0.7368664741516113,0.7415987491607666,0.7382185935974122,0.74599289894104,0.7302415001392365,0.7059384506940841,
1984-07-20,,,0.7334866523742676,0.7402467489242553,0.7385566830635071,0.7454858988523483,0.7308499264717102,0.706107457280159,
1984-07-23,,,0.7301057577133179,0.7368664860725402,0.7375425934791565,0.7441338270902633,0.7312555372714996,0.7063102626800537,
1984-07-24,,,0.7334866523742676,0.7361905217170716,0.7372046113014221,0.7426127701997757,0.7317963576316834,0.7066144758462906,
1984-07-25,,,0.7267261147499084,0.7321343302726746,0.7365285575389862,0.7409227073192597,0.7322019672393799,0.7068848848342896,
1984-07-26,,,0.7267261147499084,0.730106258392334,0.7358525037765503,0.7392326444387436,0.7324723756313324,0.7071214926242828,
1984-07-27,,,0.7402466535568237,0.7314582586288452,0.7358525037765503,0.738387617468834,0.7330131947994232,0.707560908794403,
1984-07-30,,,0.7436266541481018,0.734162437915802,0.7355144619941711,0.7378805726766586,0.7338244211673737,0.7081017261743545,
1984-07-31,,,0.7470070719718933,0.7368665218353272,0.7365285217761993,0.7377115696668625,0.7345680582523346,0.708676347732544,
1984-08-01,,,0.7605273723602295,0.7436267733573914,0.737880551815033,0.7382185816764831,0.7353116834163665,0.7093185710906983,
1984-08-02,,,0.763907790184021,0.7510631084442139,0.7405846834182739,0.739401638507843,0.73639333486557,0.7099945986270905,
1984-08-03,,,0.7909488677978516,0.7612035512924195,0.7463309049606324,0.7424437940120697,0.7381510055065155,0.7109072351455689,
1984-08-06,,,0.7909488677978516,0.7706679940223694,0.7524152159690857,0.7449789047241211,0.7399086761474609,0.7120564776659012,
1984-08-07,,,0.7909488677978516,0.779456353187561,0.758161437511444,0.7476830244064331,0.7416663467884064,0.7131043201684952,
1984-08-08,,,0.7841888070106506,0.7841886401176452,0.7639077067375183,0.7502181321382523,0.7432212102413177,0.7141183602809906,
1984-08-09,,,0.7943285703659058,0.7902727961540222,0.770667952299118,0.7532602280378342,0.7447760617733001,0.7153013998270035,
1984-08-10,,,0.8112295866012573,0.7943289399147033,0.7777662456035614,0.7568093746900558,0.7468041491508484,0.7167886555194855,
1984-08-13,,,0.8078494668006897,0.797709059715271,0.7841885268688202,0.7598514944314957,0.7486294186115265,0.7181069040298462,
1984-08-14,,,0.7977091073989868,0.7990611076354981,0.7892587304115295,0.7628936260938645,0.7502518808841705,0.7193237489461899,
1984-08-15,,,0.7943285703659058,0.801089060306549,0.7926388502120971,0.7652597010135651,0.7518067324161529,0.7206081974506379,
1984-08-16,,,0.7909488677978516,0.8004131197929383,0.7953429579734802,0.7679638206958771,0.7532263934612274,0.7217574399709702,
1984-08-17,,,0.7841888070106506,0.7950049638748169,0.7946669518947601,0.7704989284276962,0.7542404365539551,0.7228390818834305,
1984-08-20,,,0.7808085083961487,0.7895967721939087,0.7936529159545899,0.7730340659618378,0.7550516736507416,0.7238531237840653,
1984-08-21,,,0.7977091073989868,0.7895967721939087,0.7943289399147033,0.7762451887130737,0.7562685263156891,0.725069968700409,
1984-08-22,,,0.8112295866012573,0.792976975440979,0.797033017873764,0.7804703623056412,0.7578910028934479,0.7261854124069214,
1984-08-23,,,0.7977091073989868,0.794329023361206,0.7973710715770721,0.784019511938095,0.7591078555583954,0.7273008573055267,
1984-08-24,,,0.7909488677978516,0.7956810355186462,0.7953429996967316,0.7865546226501465,0.7602570998668671,0.7284500998258591,0.729109226167202
1984-08-27,,,0.7909488677978516,0.7977091073989868,0.7936529397964478,0.788920733332634,0.761203544139862,0.7295993423461914,0.7291768303513527
1984-08-28,,,0.7977091073989868,0.7977091073989868,0.7936529397964478,0.7914558351039886,0.7622851932048798,0.7306809842586517,0.7292613333463669
1984-08-29,,,0.8078494668006897,0.7970330834388732,0.7950050294399261,0.7938219398260117,0.7636372494697571,0.731965435743332,0.7293289378285408
1984-08-30,,,0.804469108581543,0.7983850836753845,0.7963570535182953,0.7958500057458877,0.7648540985584259,0.7331146776676178,0.729379640519619
1984-08-31,50.53306221259228,A,0.8010890483856201,0.8004131197929383,0.7980470776557922,0.7963570147752762,0.7660033464431762,0.7342301189899445,0.7293458384275436
1984-09-03,50.533212961481105,A,0.8010890483856201,0.8024411559104919,0.8000751316547394,0.7968640238046646,0.7668821835517883,0.7354807633161545,0.7292951357364654
1984-09-04,50.531260046430724,A,0.7977091073989868,0.8024411559104919,0.8000751316547394,0.7972020357847214,0.7675582098960877,0.7366638112068177,0.7292275333404541
1984-09-05,50.5264851170486,A,0.7909488677978516,0.7990610361099243,0.7980470597743988,0.7975400388240814,0.7681666398048401,0.7378806620836258,0.7290416297316551
1984-09-06,50.52087191873728,P,0.7808085083961487,0.7943289160728455,0.796356999874115,0.7968640357255936,0.7685722625255584,0.7390637069940567,0.7288895243406296
1984-09-07,50.517555474696856,P,0.7875680923461914,0.7916247248649597,0.796018922328949,0.7956809610128402,0.769180680513382,0.7403143477439881,0.7288388192653656
1984-09-10,50.515308626644526,P,0.7909488677978516,0.789596688747406,0.796018922328949,0.7948359310626983,0.7699243068695069,0.7418016034364701,0.72880501806736
1984-09-11,50.51617179615642,P,0.7977091073989868,0.789596688747406,0.796018922328949,0.7948359310626983,0.7708707463741302,0.7432888615131378,0.7288219207525253
1984-09-12,50.51847488420655,P,0.7943285703659058,0.7902726292610168,0.7946668326854706,0.7948359310626983,0.7717495751380921,0.744674711227417,0.7288726195693016
1984-09-13,50.52491160097915,P,0.8078494668006897,0.795680820941925,0.7950048685073853,0.7956809610128402,0.7731016314029694,0.7461281657218933,0.7290078243613243
1984-09-14,50.52908179247681,A,0.8010890483856201,0.7983850121498108,0.7950048685073853,0.7965259730815888,0.7745212972164154,0.7475478178262711,0.7290923255681991
1984-09-17,50.53368129163734,A,0.8112295866012573,0.8024411559104919,0.796018922328949,0.7980470269918442,0.775940955877304,0.7490688753128052,0.7292613333463669
1984-09-18,50.53553944575645,A,0.8078494668006897,0.8044692277908325,0.7970329582691192,0.7985540449619293,0.7773606157302857,0.750488532781601,0.7293796366453171
1984-09-19,50.53627086768797,A,0.7977091073989868,0.8051453351974487,0.7977089822292328,0.7978780210018158,0.77864506483078,0.7517053776979447,0.7294979414343834
1984-09-20,50.53263862446874,A,0.7909488677978516,0.8017652153968811,0.798723018169403,0.797540009021759,0.7797943091392517,0.7527532202005386,0.729582445025444
1984-09-21,50.531174997403404,A,0.7977091073989868,0.8010892271995544,0.7997371196746826,0.7978780210018158,0.780943558216095,0.753834862112999,0.7297176530957222
1984-09-24,50.52847841810668,A,0.8010890483856201,0.799061119556427,0.8007511377334595,0.7983850300312042,0.7820251977443695,0.7550179046392441,0.7300049650669098
1984-09-25,50.52648426349461,P,0.7977091073989868,0.7970330476760864,0.8007511377334595,0.7983850300312042,0.783242050409317,0.756031945347786,0.7303429818153382
1984-09-26,50.52713737667756,A,0.804469108581543,0.7983850479125977,0.8017651915550232,0.7982160121202468,0.78439129114151,0.7570459830760956,0.7306640940904617
1984-09-27,50.52818170677804,A,0.8010890483856201,0.8004130840301513,0.8010891497135162,0.7980470091104508,0.7856757426261902,0.7579586213827133,0.7308838033676147
1984-09-28,50.52771882647996,P,0.7977091073989868,0.8004130840301513,0.8007511556148529,0.7978780120611191,0.7869601917266845,0.7589050590991974,0.7311204132437706
1984-10-01,50.52520953636201,P,0.7909488677978516,0.7983850479125977,0.7987230837345123,0.7973710030317307,0.7881770539283752,0.7597162955999375,0.7313232219219208
1984-10-02,50.52315598296249,P,0.7875680923461914,0.7963568449020386,0.7966949462890625,0.7968639522790909,0.7892586827278137,0.7605275201797486,0.7314922246336937
1984-10-03,50.51993362733035,P,0.7841888070106506,0.7923007845878601,0.7953429162502289,0.7965259492397309,0.7904079365730285,0.7613049519062042,0.7316443309187889
1984-10-04,50.51826212983269,P,0.7841888070106506,0.7889207363128662,0.7946669101715088,0.7966949641704559,0.7915571904182435,0.7620147830247879,0.7318471416831016
1984-10-05,50.51683492258805,P,0.7875680923461914,0.7868925333023071,0.7936528086662292,0.7966949641704559,0.7925036191940308,0.762758406996727,0.7320668488740921
1984-10-08,50.5173640908229,P,0.7875680923461914,0.7862163782119751,0.7923007130622863,0.7965259253978729,0.7933824479579925,0.7636034345626831,0.7322865560650825
1984-10-09,50.51813793206505,P,0.7875680923461914,0.7862163782119751,0.7912866115570069,0.7960188746452331,0.7941936683654786,0.7643808633089065,0.7325400641560554
1984-10-10,50.518408031286185,P,0.7875680923461914,0.7868922352790833,0.7895965099334716,0.7956808507442474,0.7947344827651978,0.7650230830907822,0.732742869257927
