Date,GRADE,GPS,SO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-20,,,0.4887343049049377,0.4864068627357483,0.4805885285139084,0.47224893271923063,0.48251047551631926,,
1984-03-21,,,0.4926125705242157,0.48795832991600036,0.4836915582418442,0.4739943936467171,0.482102210521698,,
1984-03-22,,,0.4887343049049377,0.48873414397239684,0.4856310307979584,0.47573988139629364,0.48169182538986205,,
1984-03-23,,,0.4887343049049377,0.4887341439723968,0.48640682399272916,0.47690355628728864,0.4812814402580261,,
1984-03-26,,,0.4926125705242157,0.49028561115264885,0.4875704437494278,0.4780672058463097,0.481099516749382,,
1984-03-27,,,0.4887343049049377,0.4902856111526489,0.4883462369441986,0.47903694212436676,0.48084002792835234,,
1984-03-28,,,0.4848552346229553,0.48873414397239684,0.4883462369441986,0.48000666350126264,0.4805784046649933,,
1984-03-29,,,0.4848552346229553,0.48795832991600036,0.4883462369441986,0.48117031157016754,0.4803922253847122,,
1984-03-30,,,0.4770974218845367,0.4856309533119202,0.4871825486421585,0.4817521423101425,0.47989999890327456,,
1984-04-02,,,0.4770974218845367,0.4825279235839844,0.4864067673683167,0.4823339730501175,0.4794832193851471,,
1984-04-03,,,0.4770974218845367,0.4802005469799041,0.48524307906627656,0.48291580379009247,0.47899099290370933,,
1984-04-04,,,0.4809763729572296,0.4794247746467589,0.48407945930957796,0.48388550877571107,0.4785008919239043,,
1984-04-05,,,0.4770974218845367,0.47787321209907524,0.48291577100753785,0.4842734009027481,0.4780086654424667,,
1984-04-06,,,0.4770974218845367,0.4778732120990753,0.48175208270549774,0.48407945334911345,0.47751643896102897,0.4904802593588829,
1984-04-09,,,0.4732190072536468,0.47709752917289733,0.47981272637844086,0.48369158506393434,0.4770975351333617,0.49015763521194455,
1984-04-10,,,0.4770974218845367,0.4770975291728973,0.47864903807640075,0.48349763751029967,0.4767872321605682,0.4897606328129768,
1984-04-11,,,0.4809763729572296,0.4770975291728973,0.4782611519098282,0.4833036944270134,0.476632073521614,0.48940241992473604,
1984-04-12,,,0.4848552346229553,0.47864909172058095,0.4782611519098282,0.4833036944270134,0.47639934301376335,0.48908299565315244,
1984-04-13,,,0.4887343049049377,0.48097646832466123,0.47942484021186826,0.4833036944270134,0.47616661429405205,0.4888023620843887,
1984-04-16,,,0.4887343049049377,0.4840795278549194,0.4805885285139084,0.4834976479411125,0.47601146519184107,0.4885594469308853,
1984-04-17,,,0.4887343049049377,0.48640690445899964,0.4817522168159485,0.4834976479411125,0.47601146519184107,0.4883165317773819,
1984-04-18,,,0.4926125705242157,0.48873414397239684,0.4829158365726471,0.4834976479411125,0.47608903050422663,0.4881123992800713,
1984-04-19,,,0.4926125705242157,0.4902856111526489,0.484467351436615,0.4836915612220764,0.4761665958166122,0.48798371076583863,
1984-04-20,,,0.4926125705242157,0.49106126427650454,0.4860188663005829,0.4838854745030403,0.4763993197679519,0.4878927490115166,
1984-04-23,,,0.4887343049049377,0.49106126427650454,0.4875703960657119,0.4836915612220764,0.4767096257209777,0.48776300460100175,
1984-04-24,,,0.4887343049049377,0.49106126427650454,0.488734084367752,0.4836915612220764,0.47709752023220053,0.487670983672142,
1984-04-25,,,0.4848552346229553,0.4895097970962524,0.48912197053432455,0.4836915612220764,0.4775629794597625,0.4875401720404625,
1984-04-26,,,0.4887343049049377,0.48873414397239684,0.4895098775625228,0.4838855147361755,0.4781835985183715,0.4874104276299477,
1984-04-27,,,0.4887343049049377,0.48795849084854126,0.4895098775625228,0.4844673588871956,0.47888179361820216,0.48724295645952226,
1984-04-30,,,0.4809763729572296,0.48640690445899964,0.488734084367752,0.4846613064408302,0.4794248300790786,0.4870356327295303,
1984-05-01,,,0.4753838181495666,0.4837368071079253,0.487399035692215,0.48457562625408174,0.4797784394025802,0.4867723834514618,
1984-05-02,,,0.4833730161190033,0.4834403634071349,0.4864750802516937,0.48469545841217043,0.4802918326854705,0.48662674963474273,
1984-05-03,,,0.4833730161190033,0.48236810564994814,0.48555112481117246,0.48500923812389374,0.48088280200958244,0.48648111581802367,
1984-05-04,,,0.4833730161190033,0.48129584789276125,0.48462716937065126,0.48532301783561704,0.48124104619026176,0.4863354820013046,
1984-05-07,,,0.4753838181495666,0.48017733693122866,0.4832921206951141,0.48543125838041307,0.4813619309663772,0.4861099562048912,
1984-05-08,,,0.479378193616867,0.4809762120246887,0.48235650956630705,0.4855452969670296,0.4815627032518386,0.4858489239215851,
1984-05-09,,,0.479378193616867,0.4801772475242615,0.48180880546569826,0.48546538800001143,0.4818410509824752,0.485587891638279,
1984-05-10,,,0.4873683750629425,0.4809763193130493,0.4816722124814987,0.4855910450220108,0.4823567730188369,0.4854444879293442,
1984-05-11,,,0.4833730161190033,0.4809763193130493,0.4811360836029053,0.48532298058271406,0.4827150171995162,0.4854497429728508,
1984-05-14,,,0.4753838181495666,0.48097631931304924,0.480576828122139,0.48465545624494544,0.4829134774208068,0.48537510603666306,
1984-05-15,,,0.4753838181495666,0.48017744421958924,0.480576828122139,0.48398793190717687,0.4831119376420974,0.48522502154111863,
1984-05-16,,,0.479378193616867,0.48017744421958924,0.48017734587192534,0.48332621306180945,0.48346785604953757,0.4851148808002472,
1984-05-17,,,0.479378193616867,0.4785794079303741,0.4797778636217117,0.48266449421644203,0.483668628334999,0.4849670207500458,
1984-05-18,,,0.4713892340660095,0.4761826515197754,0.4785794854164124,0.48160332739353173,0.4834768855571746,0.4847392711043358,
1984-05-21,,,0.4713892340660095,0.47538373470306394,0.4781800270080566,0.4807360738515853,0.4832851427793502,0.4845115214586258,
1984-05-22,,,0.4753838181495666,0.4753837347030639,0.4777805894613266,0.4800685495138167,0.48317329168319695,0.4843237176537514,
1984-05-23,,,0.4713892340660095,0.47378594279289243,0.47698169350624087,0.47939524948596945,0.482903971672058,0.4839827957749367,
1984-05-24,,,0.4673938453197479,0.4713890731334686,0.4749842405319214,0.47832822650671,0.4825547438859939,0.48352647602558135,
1984-05-25,,,0.4633994996547699,0.4697911262512207,0.47298688888549806,0.4770614862442016,0.48204804778099053,0.48295476943254473,
1984-05-28,,,0.4633994996547699,0.46819317936897276,0.47178845703601835,0.4761826425790786,0.48161893308162684,0.48238306283950805,
1984-05-29,,,0.4633994996547699,0.46579631567001345,0.4705900251865387,0.4755834266543387,0.4811122369766235,0.4818113562464714,
1984-05-30,,,0.4633994996547699,0.4641983687877655,0.468992155790329,0.47458475083112706,0.48052797555923454,0.4813150930404663,
1984-05-31,,,0.4633994996547699,0.4633994996547699,0.4673942863941193,0.4735860750079154,0.4800212794542312,0.48085655242204667,
1984-06-01,,,0.4673938453197479,0.4641983687877655,0.4669947475194931,0.47278711646795263,0.4795944702625274,0.48043795526027677,
1984-06-04,,,0.4713892340660095,0.46579631567001345,0.4669947475194931,0.4725873872637748,0.47917000353336325,0.4801347601413727,
1984-06-05,,,0.4713892340660095,0.46739426255226135,0.4665952891111374,0.47218793928623193,0.4788231021165847,0.47983156502246854,
1984-06-06,,,0.4673938453197479,0.46819313168525695,0.4661957502365112,0.471588721871376,0.4784738743305206,0.47952613949775696,
1984-06-07,,,0.4633994996547699,0.46819313168525695,0.46579631567001345,0.4703902781009674,0.47804475963115683,0.4792184925079346,
1984-06-08,,,0.4673938453197479,0.46819313168525695,0.4661957502365112,0.46959131956100464,0.4778506880998611,0.47887534350156785,
1984-06-11,,,0.4633994996547699,0.46659518480300904,0.4661957502365112,0.4689921036362648,0.4775767296552658,0.47852997452020646,
1984-06-12,,,0.4673938453197479,0.46579610705375674,0.46659518480300904,0.46859260499477384,0.47738265812397,0.47818682551383973,
1984-06-13,,,0.4713892340660095,0.46659518480300904,0.467394158244133,0.46819315701723097,0.4771909153461456,0.47784590363502505,
1984-06-14,,,0.4713892340660095,0.46819313168525695,0.46819313168525695,0.4677937090396881,0.4770767515897751,0.4775427085161209,
1984-06-15,,,0.4713892340660095,0.46899220943450926,0.46859267055988313,0.4677937090396881,0.47696258783340456,0.4772395133972168,
1984-06-18,,,0.4713892340660095,0.4705901563167572,0.46859267055988313,0.4677937090396881,0.4769259923696518,0.4770117637515068,
1984-06-19,,,0.4713892340660095,0.4713892340660095,0.46859267055988313,0.46759397983551027,0.47681182861328125,0.47679953038692474,
1984-06-20,,,0.479378193616867,0.47298702597618103,0.469791105389595,0.46799342781305314,0.476779865026474,0.476705969274044,
1984-06-21,,,0.4833730161190033,0.4753837823867798,0.47178845703601835,0.4687923863530159,0.47675022065639494,0.4765747818350792,
1984-06-22,,,0.4753838181495666,0.4761826992034912,0.47258745431900023,0.4693916022777557,0.47648321092128754,0.47632491260766985,
1984-06-25,,,0.479378193616867,0.4777804911136627,0.47418532371520994,0.4701905369758606,0.47629608869552614,0.4761537769436836,
1984-06-26,,,0.4753838181495666,0.47857940793037407,0.47498432099819177,0.47078975290060043,0.4760290789604187,0.4760202720761299,
1984-06-27,,,0.479378193616867,0.47857940793037407,0.4757832169532775,0.4715886875987053,0.4757643914222717,0.47592671096324923,
1984-06-28,,,0.4753838181495666,0.47698156833648675,0.4761826753616332,0.47218790352344514,0.47541981637477876,0.4757932060956955,
1984-06-29,,,0.4753838181495666,0.4769815683364868,0.4765821337699889,0.47258740216493605,0.4750752413272858,0.4757372805476189,
1984-07-02,,,0.4753838181495666,0.47618269324302664,0.4769815921783446,0.47278713136911393,0.47480823159217833,0.47575892865657804,
1984-07-03,,,0.4713892340660095,0.47538377642631524,0.4769815921783446,0.47278713136911393,0.47446133017539976,0.4757794252038002,
1984-07-04,,,0.4713892340660095,0.47378598451614373,0.4761826962232589,0.472986900806427,0.4741920101642609,0.4758774948120117,
1984-07-05,,,0.479378193616867,0.4745848596096039,0.47578321397304524,0.47378583550453185,0.47400488793849943,0.4760942432284355,
1984-07-06,,,0.479378193616867,0.47538373470306394,0.4761826515197753,0.4743850529193878,0.47381776571273804,0.4763497796654701,
1984-07-09,,,0.479378193616867,0.47618260979652405,0.4761826515197754,0.4751839876174927,0.4737858021259308,0.47660531610250473,
1984-07-10,,,0.479378193616867,0.47778040170669545,0.47658208906650545,0.4757832050323486,0.4738656896352768,0.47682206451892845,
1984-07-11,,,0.479378193616867,0.479378193616867,0.47658208906650545,0.4761826530098915,0.47378579318523406,0.4770388129353523,
1984-07-12,,,0.479378193616867,0.479378193616867,0.47698152661323545,0.47658210098743437,0.47370589673519137,0.47729434937238685,
1984-07-13,,,0.4913631379604339,0.48177518248558043,0.4785794585943222,0.4775807961821556,0.47386569917202,0.47755337268114084,
1984-07-16,,,0.4913631379604339,0.48417217135429375,0.4801773905754089,0.47857949137687683,0.4741852855682373,0.4777736082673072,
1984-07-17,,,0.4913631379604339,0.4865691602230071,0.4821747809648514,0.47957818657159806,0.47442498445510867,0.4779938438534736,
1984-07-18,,,0.4873683750629425,0.4881671965122222,0.4837726950645447,0.4799776956439018,0.47458478808403015,0.4782129195332526,
1984-07-19,,,0.4873683750629425,0.48976523280143736,0.4845717132091522,0.4801774635910988,0.47458478808403015,0.4784707805514335,
1984-07-20,,,0.4873683750629425,0.4889662802219391,0.48537073135375974,0.4807766914367676,0.47466469526290894,0.4786898562312125,
1984-07-23,,,0.4953577518463135,0.48976520299911497,0.4869686871767044,0.4815756693482399,0.47506417393684386,0.4789888256788253,
1984-07-24,,,0.4873683750629425,0.4889662504196167,0.487767705321312,0.4821748971939087,0.4753038650751114,0.47920790135860436,
1984-07-25,,,0.4913631379604339,0.48976520299911497,0.48896619975566863,0.482774144411087,0.4755435639619827,0.47950571000576014,
1984-07-26,,,0.4953577518463135,0.4913630783557892,0.49056415557861327,0.4837728410959244,0.4758631551265717,0.4797658917307853,
1984-07-27,,,0.4953577518463135,0.4929609537124634,0.49096361696720126,0.4847715377807617,0.47634252548217776,0.47990970551967616,
1984-07-30,,,0.4913631379604339,0.4921620309352875,0.49096361696720126,0.48557050377130506,0.47674200356006624,0.48001357316970816,
1984-07-31,,,0.4938317239284515,0.4934547007083892,0.4912104755640029,0.48669262826442716,0.47711096167564393,0.4801421266794204,
1984-08-01,,,0.4979471862316131,0.4947715103626251,0.49226835668087,0.4880205258727074,0.477642120718956,0.480273046195507,
1984-08-02,,,0.5144087076187134,0.4985817015171051,0.49497238993644704,0.4897720515727997,0.4785824179649353,0.48056858092546456,
1984-08-03,,,0.5267543196678162,0.5048610150814057,0.49891098439693443,0.4921408578753471,0.47984951436519624,0.48094878107309336,
1984-08-06,,,0.5349849462509155,0.513585376739502,0.5028737038373946,0.49492119550704955,0.48128122329711914,0.48145007818937297,
1984-08-07,,,0.5308698415756226,0.5209930002689361,0.5072238504886626,0.49749577790498734,0.4826306301355362,0.4818714335560798,
1984-08-08,,,0.5185235142707825,0.5251082658767701,0.5099398881196975,0.4994530439376831,0.48373311042785644,0.48213054299354546,
1984-08-09,,,0.5226390957832336,0.5267543435096741,0.5126680225133895,0.5016160890460014,0.4849179023504257,0.48246959090232844,
1984-08-10,,,0.5267543196678162,0.5267543435096741,0.5158076792955397,0.5033856481313705,0.4861051118373871,0.4828497910499572,
1984-08-13,,,0.5267543196678162,0.5251082181930542,0.5193467974662781,0.5051552072167397,0.48721241354942324,0.4831912085413932,
1984-08-14,,,0.5267543196678162,0.5242851138114929,0.5226390570402145,0.5069247663021088,0.48831971526145934,0.483571408689022,
1984-08-15,,,0.5185235142707825,0.5242851138114929,0.5246966898441314,0.5084825232625008,0.48934230864048006,0.4839080914855003,
1984-08-16,,,0.5226390957832336,0.5242851138114929,0.5255197286605835,0.5102460592985153,0.4905271005630493,0.484285930097103,
1984-08-17,,,0.5267543196678162,0.5242851138114929,0.5255197286605835,0.512215356528759,0.4917143100500107,0.48478249907493587,
1984-08-20,,,0.4938317239284515,0.51770059466362,0.5214044064283371,0.512139055132866,0.4923229545354843,0.484949842095375,
1984-08-21,,,0.5308698415756226,0.5185236990451813,0.5214044064283371,0.5143141284584999,0.4935924744606018,0.48548756629228584,
1984-08-22,,,0.5308698415756226,0.5209929645061493,0.5226390391588212,0.5162894636392593,0.4947820866107941,0.4859865009784698,
1984-08-23,,,0.5349849462509155,0.5234621345996857,0.5238736242055893,0.5182708233594895,0.4960540008544922,0.4865653762221336,
1984-08-24,,,0.5432153344154358,0.5267543375492096,0.5255197256803512,0.5206637024879456,0.4974905228614807,0.4872265553474426,0.48885340735316274
1984-08-27,,,0.5390997529029846,0.5358079433441162,0.5267542690038681,0.5230505332350731,0.4988447332382202,0.4878853628039359,0.4890214990079403
1984-08-28,,,0.5390997529029846,0.5374539256095886,0.5279888123273849,0.5253139346837997,0.5001989436149598,0.4885053861141204,0.48913300946354865
1984-08-29,,,0.5390997529029846,0.539099907875061,0.5300464361906052,0.5273715630173683,0.501393374800682,0.48908661991357794,0.489244519919157
1984-08-30,,,0.5308698415756226,0.5382768869400024,0.530869510769844,0.5281946197152138,0.5023433113098145,0.48954676598310465,0.4893148808181286
1984-08-31,52.49502769124763,A,0.5349849462509155,0.5366308093070984,0.531692573428154,0.5286061510443687,0.5035353338718415,0.4900092723965644,0.4894058172404766
1984-09-03,52.4784880160658,A,0.5349849462509155,0.5358078479766846,0.5358078956604004,0.5286061510443687,0.5046474689245224,0.4904717788100242,0.4895156128704548
1984-09-04,52.46651397297524,A,0.5349849462509155,0.5349848866462708,0.5362194061279297,0.5288119062781333,0.5058394914865494,0.490934285223484,0.48962540850043296
1984-09-05,52.455738282057695,A,0.5349849462509155,0.5341619253158569,0.536630916595459,0.5296349778771401,0.5069516265392303,0.491358008980751,0.48973520413041116
1984-09-06,52.46176398174297,A,0.5390997529029846,0.5358079075813293,0.5370423972606659,0.5304580107331276,0.5082259452342988,0.4918228808045387,0.48990329578518865
1984-09-07,52.461805019102464,A,0.5349849462509155,0.5358079075813293,0.5362193584442139,0.5308695420622825,0.5094179677963256,0.49224660456180563,0.49006967678666113
1984-09-10,52.4541411961325,P,0.5308698415756226,0.5349848866462708,0.5353963673114777,0.5310753181576728,0.5105276882648468,0.4926679599285125,0.49021548226475714
1984-09-11,52.4526573656456,P,0.5308698415756226,0.5341618657112122,0.5345733761787415,0.5312810942530632,0.511717300415039,0.4930893152952194,0.49038014948368075
1984-09-12,52.44847975216214,P,0.5267543196678162,0.5325157403945923,0.5333388328552247,0.5316926345229149,0.5128246021270751,0.493508306145668,0.49052423909306525
1984-09-13,52.44761744603062,P,0.5390997529029846,0.5325157403945923,0.5341618239879609,0.5325156673789024,0.5140190333127975,0.49401196062564845,0.49071119412779807
1984-09-14,52.46238724682279,A,0.5514460206031799,0.5358079552650452,0.5358079314231873,0.5337502524256706,0.5154603898525238,0.49463907778263083,0.4909410171210766
1984-09-17,52.48227111662623,A,0.5473304390907288,0.5391000747680664,0.5370424807071685,0.5364251881837845,0.516819434762001,0.49530261844396584,0.49116912558674813
1984-09-18,52.497134192515915,A,0.5473304390907288,0.5423921942710876,0.5382770299911499,0.5372482180595398,0.5181784796714782,0.49602208465337744,0.49139723405241964
1984-09-19,52.52142631577101,A,0.5555609464645386,0.5481535196304321,0.5403346300125123,0.5384827733039856,0.5197021347284317,0.4967439639568328,0.4916853567957878
1984-09-20,52.54013624756274,A,0.5637915730476379,0.5530918836593628,0.5428038120269776,0.5399231046438218,0.5213904023170471,0.49754814952611914,0.49201463267207146
1984-09-21,52.534157201266794,A,0.5514460206031799,0.5530918836593628,0.544449919462204,0.5403346389532089,0.522592059969902,0.4982288795709609,0.49228218078613284
1984-09-24,52.524891876496234,A,0.5473304390907288,0.5530918836593628,0.5460959792137146,0.5407461732625961,0.523711405992508,0.49894834578037256,0.4925291509926319
1984-09-25,52.53250008107771,A,0.5637915730476379,0.5563841104507447,0.5493881523609161,0.5419807642698288,0.525159974694252,0.49979247957468026,0.4928207017481327
1984-09-26,52.528680425606105,A,0.5596765279769897,0.5572072267532349,0.5526803731918335,0.5430096030235291,0.526606137752533,0.5005954629182815,0.49309167727828024
1984-09-27,52.52548104138563,A,0.56790691614151,0.5580302953720093,0.5555610895156861,0.5448614567518234,0.5282169085741043,0.5014008483290672,0.4934226681292057
1984-09-28,52.53953495929297,A,0.56790691614151,0.5613224744796753,0.557207179069519,0.5465075552463532,0.5298276793956757,0.5022461873292923,0.49384796515107154
1984-10-01,52.55202651304913,A,0.5637915730476379,0.5646147012710572,0.55885329246521,0.5479478865861893,0.5311963558197021,0.503130264878273,0.49425268545746803
1984-10-02,52.54850902567378,A,0.5637915730476379,0.5646147012710572,0.5604994058609009,0.5493882179260254,0.532724819779396,0.5040143424272536,0.49461968198418615
1984-10-03,52.54759631641259,A,0.5637915730476379,0.5654377102851867,0.5613224685192109,0.5508285492658616,0.5341733884811402,0.5048584762215613,0.49498667851090433
1984-10-04,52.53844430106869,A,0.5637915730476379,0.5646146416664124,0.5613224685192109,0.5520631402730942,0.5355420649051666,0.505702610015869,0.4953348153829575
1984-10-05,52.533919367832965,A,0.56790691614151,0.5646146416664124,0.5629685580730438,0.5537092387676239,0.5369930481910705,0.5066677868366241,0.49570352897048
1984-10-08,52.53414683727372,A,0.56790691614151,0.5654377102851867,0.5650262057781219,0.5555610924959182,0.538523923754692,0.5076329636573791,0.4960722425580025
1984-10-09,52.53411110447832,A,0.56790691614151,0.5662607789039612,0.5654377400875091,0.5574129462242127,0.5400054275989532,0.5085581946372986,0.49644095614552497
1984-10-10,52.532040215658405,A,0.5637915730476379,0.5662607789039612,0.565849244594574,0.5592648088932037,0.5413223153352738,0.5094822180271148,0.49673250690102577
