Date,GRADE,GPS,CHRW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-11-12,56.56931974830891,A,17.849958419799805,17.91350402832031,17.752005195617677,17.344984674453734,15.922393970489502,15.120317602157593,14.245865230560304
2004-11-15,55.80222149571038,A,17.05720329284668,17.732678604125976,17.70647144317627,17.41066508293152,15.979524326324462,15.141801614761352,14.265931129455566
2004-11-16,55.09168122076628,A,16.883588790893555,17.533509063720704,17.679610824584962,17.490431308746338,16.02558238983154,15.162954072952271,14.284300899505615
2004-11-17,54.47305273514303,P,17.165307998657227,17.397890853881837,17.64390411376953,17.522534465789796,16.07989543914795,15.184865818023681,14.303462319374084
2004-11-18,53.68229221421979,P,17.16203498840332,17.223618698120116,17.58068103790283,17.52449998855591,16.13270181655884,15.207790060043335,14.323711400032044
2004-11-19,53.00760890941648,P,16.955650329589844,17.044757080078124,17.47913055419922,17.52384481430054,16.178890972137452,15.228585186004638,14.343902745246886
2004-11-22,53.020772663839445,P,17.224271774291992,17.078170776367188,17.405424690246583,17.527775955200195,16.22953510284424,15.252066526412964,14.365437197685242
2004-11-23,53.08626769401743,P,17.286510467529297,17.158755111694337,17.34613208770752,17.50599136352539,16.2833896446228,15.276464281082154,14.387201681137086
2004-11-24,53.23702550354336,P,17.479772567749023,17.221648025512696,17.309769439697266,17.49812889099121,16.341371383666992,15.301259307861327,14.410679268836976
2004-11-25,53.48947328035936,P,17.479772567749023,17.285195541381835,17.254407119750976,17.49419746398926,16.39712553024292,15.330006923675537,14.434140629768372
2004-11-26,53.748422533809226,P,17.299619674682617,17.35398941040039,17.199373245239258,17.475689220428468,16.446983585357668,15.355450420379638,14.455808243751527
2004-11-29,53.91282412603462,P,17.43063735961914,17.39526252746582,17.236716651916502,17.471594047546386,16.49775863647461,15.382302017211915,14.479186301231385
2004-11-30,54.172342464302936,P,17.607545852661133,17.459469604492188,17.309112358093262,17.49436159133911,16.54971321105957,15.410008115768433,14.502783217430114
2004-12-01,54.440045680353755,A,17.89991569519043,17.543498229980468,17.382573127746582,17.513238620758056,16.61334617614746,15.44099720954895,14.52769588947296
2004-12-02,54.5698849865829,A,17.702808380126953,17.588105392456054,17.436650466918945,17.508665752410888,16.67500238418579,15.467793970108032,14.551493144035339
2004-12-03,54.93280463695718,A,17.926193237304688,17.713420104980468,17.53370475769043,17.506417655944823,16.73457473754883,15.498947811126708,14.576813192367554
2004-12-06,55.011140387498436,A,17.79806900024414,17.786906433105468,17.591084480285645,17.498254585266114,16.793157043457033,15.527252492904664,14.600323638916016
2004-12-07,54.73919560403281,A,17.43015480041504,17.75142822265625,17.605448913574218,17.47579050064087,16.844774055480958,15.54923204421997,14.622692642211915
2004-12-08,54.58293258129205,A,17.886764526367188,17.748797988891603,17.646148109436034,17.477958774566652,16.898513164520264,15.582670230865478,14.647474584579468
2004-12-09,54.51922756644723,A,17.78492546081543,17.765221405029298,17.676663398742676,17.465535259246828,16.950280933380128,15.615580043792725,14.671341438293457
2004-12-10,54.12451214105175,P,17.476139068603516,17.675210571289064,17.694315338134764,17.44684429168701,16.987748947143555,15.646904582977294,14.693794240951538
2004-12-13,54.09514552803544,P,17.72251319885254,17.66009941101074,17.723502922058106,17.480109786987306,17.032109832763673,15.68167284965515,14.717998490333557
2004-12-14,54.52951570709421,A,18.070730209350582,17.788214492797852,17.76982135772705,17.539466857910156,17.08055238723755,15.721099348068238,14.743846368789672
2004-12-15,54.57205542852855,A,17.913047790527344,17.793471145629884,17.77113456726074,17.576853847503664,17.127544689178468,15.758916282653809,14.770253438949585
2004-12-16,54.63591929332648,A,17.7882080078125,17.794127655029296,17.779674530029297,17.608162498474123,17.177085075378418,15.793034858703614,14.796036314964294
2004-12-17,54.955557770328035,A,17.88347816467285,17.875595474243163,17.775403022766113,17.65455389022827,17.227941246032714,15.829020776748656,14.820748343467713
2004-12-20,55.051570315825984,A,17.952463150024414,17.921585464477538,17.79084243774414,17.690963459014892,17.28063575744629,15.864063339233399,14.84748279094696
2004-12-21,55.0215377816391,A,18.142993927001957,17.936038208007812,17.862126350402832,17.733787631988527,17.339302768707274,15.901664457321168,14.87544674873352
2004-12-22,55.20736945924467,A,18.28753089904785,18.010934829711914,17.902202987670897,17.774175548553465,17.40407096862793,15.940514926910401,14.902895636558533
2004-12-23,55.4598108528842,A,18.27439308166504,18.10817184448242,17.95114974975586,17.813906574249266,17.467331523895265,15.98331735610962,14.930295124053956
2004-12-24,55.69902857922971,A,18.27439308166504,18.18635482788086,18.030975151062012,17.86264524459839,17.522926616668702,16.031411600112914,14.95930696964264
2004-12-27,55.76150806045877,A,18.09043312072754,18.213948822021486,18.06776714324951,17.895635032653807,17.56986337661743,16.075053062438965,14.988490200042724
2004-12-28,55.85174947911522,A,18.517486572265625,18.288847351074217,18.112442779541016,17.941132068634033,17.634447822570802,16.119861717224122,15.017333183288574
2004-12-29,55.740253398205176,A,18.464927673339844,18.324326705932616,18.167630767822267,17.969382667541502,17.673281478881837,16.16427547454834,15.043568129539489
2004-12-30,55.58517180607737,A,18.464927673339844,18.362433624267577,18.235302734375,18.007488632202147,17.70012554168701,16.211629104614257,15.069053912162781
2004-12-31,55.24059521088322,A,18.238262176513672,18.355207443237305,18.270781135559083,18.0230920791626,17.72551570892334,16.258120756149292,15.093960103988648
2005-01-03,54.96703269688451,A,18.03788185119629,18.344697189331054,18.279323005676268,18.035082721710204,17.74336036682129,16.301857271194457,15.117506098747253
2005-01-04,54.406149701040626,A,17.95903205871582,18.233006286621094,18.260926818847658,18.061526584625245,17.748096961975097,16.343629312515258,15.13981095790863
2005-01-05,54.052824028559606,A,18.12000274658203,18.164021301269532,18.244174003601074,18.073188495635986,17.757756576538085,16.38524712562561,15.16282299041748
2005-01-06,53.7038576557502,P,18.1167106628418,18.09437789916992,18.22840576171875,18.089777755737305,17.76892276763916,16.428334636688234,15.184059591293336
2005-01-07,53.38528554545865,P,17.87363052368164,18.021451568603517,18.18832950592041,18.10965232849121,17.772999687194826,16.468109321594238,15.202891902923584
2005-01-10,53.37262516536966,P,18.16927528381348,18.047730255126957,18.196213722229004,18.131990432739258,17.78613437652588,16.512506427764894,15.222762722969055
2005-01-11,53.441882884395135,P,18.13642120361328,18.08320808410645,18.158107185363768,18.135274982452394,17.80581890106201,16.555954360961913,15.242029576301574
2005-01-12,53.13112656766295,P,17.54841423034668,17.968890380859378,18.066455841064453,18.11704330444336,17.806339683532716,16.591529636383058,15.259463815689086
2005-01-13,52.593223060111036,P,17.101652145385742,17.765878677368164,17.930128288269042,18.08271551132202,17.792487411499025,16.62378058433533,15.27639058113098
2005-01-14,52.179320665326706,P,17.085222244262695,17.608197021484376,17.814824295043945,18.042802715301512,17.77476875305176,16.654789266586302,15.293235197067261
2005-01-17,51.54326581678678,P,17.085222244262695,17.391386413574217,17.719558334350587,17.999440670013428,17.757246589660646,16.688247947692872,15.309542384147644
2005-01-18,51.02950335070281,P,17.173908233642578,17.19888381958008,17.64104595184326,17.95098638534546,17.7431360244751,16.720600757598877,15.32725389957428
2005-01-19,50.84621249847719,P,17.045812606811523,17.09836349487305,17.53362693786621,17.888900470733642,17.727184295654297,16.750886535644533,15.344406337738038
2005-01-20,50.8691451021102,P,16.950546264648438,17.068142318725585,17.417010498046874,17.822708129882812,17.705527305603027,16.777467908859254,15.360838131904602
2005-01-21,50.88876562828397,P,16.88813018798828,17.028723907470702,17.31846046447754,17.753394985198973,17.686290740966797,16.80434235572815,15.377446465492248
2005-01-24,50.89137141213737,P,16.76658821105957,16.96499710083008,17.17819175720215,17.687202739715577,17.680478439331054,16.83000138282776,15.392763085365296
2005-01-25,50.87357550819908,P,16.924257278442383,16.91506690979004,17.05697536468506,17.607541275024413,17.68129180908203,16.853437099456787,15.408998312950134
2005-01-26,51.01036034644616,P,17.012954711914062,16.908495330810545,17.003429412841797,17.534942626953125,17.678244743347168,16.87907009124756,15.426393628120422
2005-01-27,51.141419981921594,P,16.868410110473633,16.892068099975585,16.980105209350587,17.455116748809814,17.672372245788573,16.902537031173708,15.442365908622742
2005-01-28,51.18669464767262,P,16.67460823059082,16.849363708496092,16.9390438079834,17.376934051513672,17.666751403808593,16.92282118797302,15.457515769004821
2005-01-31,51.418710723597144,P,16.91769790649414,16.879585647583006,16.922291374206544,17.320924854278566,17.660619926452636,16.94507751464844,15.474467363357544
2005-02-01,51.62657657154909,P,16.983396530151367,16.891413497924805,16.903240203857422,17.27214307785034,17.65455764770508,16.968973646163942,15.49140543460846
2005-02-02,51.67284138088687,P,16.973535537719727,16.883529663085938,16.89601249694824,17.214819717407227,17.64443290710449,16.99290214538574,15.508815364837647
2005-02-03,51.70844442162815,P,16.855281829833984,16.88090400695801,16.886486053466797,17.151748275756837,17.63194309234619,17.014534311294554,15.525927205085754
2005-02-04,51.88884146535208,P,16.87828254699707,16.921638870239256,16.885501289367674,17.101980876922607,17.62351634979248,17.035249967575073,15.543479762077332
2005-02-07,52.014560351169045,A,17.190345764160156,16.97616844177246,16.927877044677736,17.053034400939943,17.6187105178833,17.058234577178954,15.561778335571288
2005-02-08,52.28699027041696,A,17.531993865966797,17.085887908935547,16.988650703430174,17.022813034057616,17.617199478149413,17.083456344604492,15.582811169624328
2005-02-09,52.36834272536468,A,17.078655242919922,17.106911849975585,16.995220756530763,16.99932508468628,17.600774269104004,17.107060222625734,15.600844440460206
2005-02-10,52.43897348795627,A,16.82243537902832,17.100342559814454,16.99062328338623,16.98536424636841,17.58316680908203,17.129084596633913,15.617498869895934
2005-02-11,52.622701516262346,A,17.196916580200195,17.164069366455077,17.04285411834717,16.990948963165284,17.56858127593994,17.151578006744383,15.636351437568665
2005-02-14,52.60540302550596,A,17.10494041442871,17.146988296508788,17.061578369140626,16.991934871673585,17.55471870422363,17.17393787384033,15.655346698760987
2005-02-15,52.65825887667045,A,17.561546325683594,17.15289878845215,17.119393348693848,17.011316776275635,17.557346534729003,17.20106029510498,15.677602181434631
2005-02-16,53.05141986643289,A,17.752084732055664,17.287584686279295,17.197248268127442,17.046630382537842,17.554652938842775,17.22658305168152,15.700452041625976
2005-02-17,53.47654217220933,A,17.597692489624023,17.44263610839844,17.271489334106445,17.078987693786623,17.550908279418945,17.250594606399535,15.72279055595398
2005-02-18,53.55153390518502,A,17.400588989257812,17.48337059020996,17.32371997833252,17.104610633850097,17.549397277832032,17.268573112487793,15.744355292320252
2005-02-21,53.71478255630722,A,17.400588989257812,17.542500305175782,17.344744300842287,17.13631067276001,17.542958793640135,17.287534313201903,15.766815752983094
2005-02-22,53.320657358378305,A,17.06879997253418,17.443951034545897,17.298424911499023,17.1435378074646,17.522920188903807,17.30173628807068,15.787763843536377
2005-02-23,53.03621344460338,A,17.413726806640625,17.376279449462892,17.331932067871094,17.16357641220093,17.512933769226073,17.320239229202272,15.811381177902222
2005-02-24,53.07122585450301,A,17.814504623413086,17.4196418762207,17.43113899230957,17.2108811378479,17.513459701538086,17.345272388458252,15.836839518547059
2005-02-25,53.34823392385979,A,18.008310317993164,17.541186141967774,17.512278366088868,17.27756624221802,17.515956344604493,17.371948795318602,15.862191977500915
2005-02-28,53.59810485947753,A,17.968889236450195,17.65484619140625,17.598673248291014,17.33012580871582,17.51628486633301,17.39846031188965,15.886907634735108
2005-03-01,54.18930543979362,A,18.077293395996094,17.85654487609863,17.650247955322264,17.384820652008056,17.51497085571289,17.427136812210083,15.909526939392089
2005-03-02,54.419269424213894,A,17.965599060058594,17.966919326782225,17.67159938812256,17.434423828125,17.508532218933105,17.456301593780516,15.93214150428772
2005-03-03,54.18050806728118,A,17.719228744506836,17.947864151000978,17.68375301361084,17.477621173858644,17.49742893218994,17.4823802280426,15.953752226829529
2005-03-04,53.87604302569653,A,17.824350357055664,17.911072158813475,17.726129150390626,17.524924564361573,17.488428077697755,17.505677347183227,15.975155696868896
2005-03-07,53.794044216070226,A,18.198841094970703,17.95706253051758,17.805954360961913,17.5753493309021,17.49059623718262,17.530229806900024,15.99843162059784
2005-03-08,53.62971310194462,A,18.097003936767575,17.961004638671874,17.908774757385252,17.60359983444214,17.482186584472657,17.558317203521728,16.020677132606508
2005-03-09,53.52149386437879,A,18.06735610961914,17.981356048583983,17.974137687683104,17.6530348777771,17.474235153198244,17.57375831604004,16.04231714248657
2005-03-10,53.42951624956307,A,17.8203067779541,18.001571655273438,17.974717903137208,17.702928447723387,17.46134273529053,17.58073413848877,16.063620190620423
2005-03-11,53.254885759153034,A,17.797250747680664,17.996151733398438,17.95361194610596,17.73294515609741,17.452522506713866,17.589019107818604,16.08454662322998
2005-03-14,52.88684687478847,A,17.863130569458008,17.929009628295898,17.94303607940674,17.770854663848876,17.449027481079103,17.596193923950196,16.104757175445556
2005-03-15,52.4249713479014,P,17.701732635498047,17.849955368041993,17.905480003356935,17.7778639793396,17.443881492614747,17.595989227294922,16.122984719276428
2005-03-16,51.87798698189331,P,17.408567428588867,17.718197631835938,17.849776840209962,17.76068811416626,17.429652786254884,17.593704681396485,16.140612096786498
2005-03-17,51.62427600886948,P,17.533735275268555,17.660883331298827,17.831227493286132,17.757490253448488,17.417993278503417,17.59345802307129,16.158424344062805
2005-03-18,51.363928606005715,P,17.369050979614258,17.575243377685545,17.785697555541994,17.75591335296631,17.407901687622072,17.59045068740845,16.17541316986084
2005-03-21,51.00152805584893,B,17.266923904418945,17.456002044677735,17.692505836486816,17.749230098724365,17.389854660034178,17.58799451828003,16.192544655799864
2005-03-22,50.7954103334956,B,17.108821868896484,17.33741989135742,17.59368762969971,17.75123119354248,17.369302673339845,17.58756078720093,16.207627992630005
2005-03-23,50.67538965163319,B,16.911182403564453,17.23794288635254,17.47807025909424,17.72610397338867,17.3565580368042,17.581448860168457,16.22177216053009
2005-03-24,50.52168078860047,B,17.128582000732422,17.15691223144531,17.40889778137207,17.69180784225464,17.357096633911134,17.57479202270508,16.237199306488037
2005-03-25,50.43694304778385,B,17.128582000732422,17.108818435668944,17.342030906677245,17.6478214263916,17.35796382904053,17.566366291046144,16.252610125541686
2005-03-28,50.43580153797421,B,17.03635025024414,17.062703704833986,17.25935287475586,17.6011944770813,17.356986389160156,17.5571164894104,16.268229427337648
2005-03-29,50.35301761331488,B,16.83212661743164,17.007364654541014,17.172392272949217,17.538936138153076,17.350150756835937,17.546643390655518,16.281733288764954
2005-03-30,50.58379736683984,B,17.154932022094727,17.05611457824707,17.147028732299805,17.498402786254882,17.3523331451416,17.53975872039795,16.2953648519516
2005-03-31,50.58450440128965,B,16.973764419555664,17.02515106201172,17.091031646728517,17.461129570007323,17.352797508239746,17.529162406921387,16.308858256340027
2005-04-01,50.53110973062295,B,16.87165069580078,16.97376480102539,17.041291618347167,17.41349458694458,17.352467918395995,17.519379329681396,16.319848465919495
2005-04-04,50.497134261534505,B,16.792598724365234,16.92501449584961,16.993859100341798,17.343182468414305,17.35298812866211,17.516733283996583,16.329267449378968
2005-04-05,50.66263748326784,P,16.86835479736328,16.93226013183594,16.969812393188477,17.281750011444093,17.351870079040527,17.51658094406128,16.339767508506775
2005-04-06,50.46321424523867,B,16.74648094177246,16.850569915771484,16.953342247009278,17.215706253051756,17.346540603637695,17.512392673492432,16.348629245758058
2005-04-07,50.417288245038954,B,16.73989486694336,16.803796005249023,16.91447353363037,17.16168565750122,17.34397029876709,17.50817127227783,16.357980666160582
2005-04-08,50.252875226014474,B,16.344614028930664,16.698388671875,16.836076736450195,17.08905382156372,17.337370414733886,17.50206090927124,16.36532304763794
2005-04-11,50.00975666336347,B,16.209562301635742,16.5817813873291,16.753397941589355,17.00637540817261,17.32320770263672,17.491913814544677,16.37199017047882
2005-04-12,49.804697205697465,B,16.433565139770508,16.494823455810547,16.713541793823243,16.942967033386232,17.3122110748291,17.48338436126709,16.37992432117462
2005-04-13,49.48005277682618,B,16.015220642089844,16.348571395874025,16.599570655822752,16.87329969406128,17.293044776916503,17.4687388420105,16.384999074935912
2005-04-14,49.05994678929245,B,15.827470779418944,16.16608657836914,16.484941291809083,16.787986469268798,17.272488555908204,17.452215824127197,16.391111373901367
2005-04-15,48.858829085874845,B,15.758294105529783,16.048822593688964,16.37360563278198,16.707448625564574,17.25008878707886,17.43680256843567,16.396126494407653
2005-04-18,48.82824467924187,B,15.890052795410156,15.984920692443847,16.283351039886476,16.638605070114135,17.224082927703858,17.421396722793578,16.401849370002747
2005-04-19,48.72293111553564,B,16.1403865814209,15.926284980773925,16.210554218292238,16.590183305740357,17.19625078201294,17.406725130081178,16.408366622924806
2005-04-20,48.829097328327144,B,15.880171775817873,15.899275207519532,16.123923301696777,16.538632774353026,17.1722811126709,17.38652769088745,16.4137624502182
2005-04-21,49.1574567469934,B,16.133804321289062,15.960541915893554,16.06331424713135,16.488893890380858,17.158508491516113,17.370837650299073,16.419315810203553
2005-04-22,49.2444500818452,B,15.722061157226562,15.95329532623291,16.001058959960936,16.418567848205566,17.12901138305664,17.348796329498292,16.4238720703125
2005-04-25,49.310057714416665,B,15.810993194580078,15.937483406066894,15.961202049255371,16.357299995422363,17.103132438659667,17.32892557144165,16.42808903217316
2005-04-26,49.108639877667656,B,15.580421447753906,15.825490379333496,15.875887680053712,16.294714736938477,17.063509941101074,17.31042823791504,16.429830141067505
2005-04-27,49.6273074563935,B,16.73989486694336,15.997434997558594,15.948355102539063,16.273962879180907,17.043266143798828,17.2989595413208,16.44081488609314
2005-04-28,49.99977680598422,B,16.73002052307129,16.11667823791504,16.0386100769043,16.26177568435669,17.025912704467775,17.28841049194336,16.451995267868043
2005-04-29,50.830860970828184,C,16.9968204498291,16.371630096435545,16.16246271133423,16.268034172058105,17.0178373336792,17.283617305755616,16.465260944366456
2005-05-02,51.72100173365383,C,17.266923904418945,16.66281623840332,16.300149822235106,16.29175043106079,17.015164031982422,17.27906141281128,16.480367131233216
2005-05-03,52.87170258080021,C,17.365753173828125,17.019882583618163,16.42268648147583,16.316620349884033,17.0211030960083,17.272011642456054,16.496555495262147
2005-05-04,53.50394503719284,C,17.94219207763672,17.260342025756835,16.628888511657713,16.376405906677245,17.031672401428224,17.27230308532715,16.51560968399048
2005-05-05,54.159877987289995,A,18.13652992248535,17.54164390563965,16.829161071777342,16.446237659454347,17.03811290740967,17.275786304473876,16.534410581588745
2005-05-06,54.6024993210528,A,18.16947364807129,17.776174545288086,17.073902320861816,16.537480640411378,17.04133617401123,17.278646259307862,16.55383351802826
2005-05-09,54.89024404655763,A,18.18923759460449,17.960637283325195,17.311726760864257,16.636464405059815,17.045743141174317,17.28101400375366,16.57253867149353
2005-05-10,55.014439025841504,A,18.044301986694336,18.096347045898437,17.5581148147583,16.717001247406007,17.045083312988282,17.280027084350586,16.590845770835877
2005-05-11,54.87269750202802,A,18.208999633789062,18.149708557128907,17.705025291442873,16.826690196990967,17.049951324462892,17.279241771697997,16.6098783493042
2005-05-12,54.67535836024688,A,18.12006378173828,18.146415328979494,17.84402961730957,16.941319847106932,17.05796802520752,17.27769847869873,16.630507917404174
2005-05-13,54.31199458720113,A,17.91913414001465,18.096347427368165,17.936260986328126,17.049361848831175,17.0598637008667,17.274145889282227,16.65277874469757
2005-05-16,54.08728045870341,A,18.251819610595703,18.108863830566406,18.034750556945802,17.167450189590454,17.0609232711792,17.275759754180907,16.675406408309936
2005-05-17,53.968847812606214,A,18.350643157958984,18.170132064819335,18.133239555358887,17.27796301841736,17.065996055603026,17.27409132003784,16.696976518630983
2005-05-18,54.17808787329286,A,18.89414405822754,18.307160949707033,18.228434753417968,17.428661632537843,17.082531814575194,17.278383483886717,16.72132947921753
2005-05-19,54.501513888381844,A,19.07201766967773,18.497551727294923,18.321983528137206,17.575572299957276,17.107566032409668,17.284454383850097,16.74804174423218
2005-05-20,55.04446954057033,A,19.104957580566406,18.734716415405273,18.41553192138672,17.744717121124268,17.133720169067384,17.293121337890625,16.775621047019957
2005-05-23,55.41690221980817,A,19.081897735595703,18.900732040405273,18.50479793548584,17.90826234817505,17.158095512390137,17.30356149673462,16.80270938396454
2005-05-24,56.060072517124524,A,19.52659034729004,19.135921478271484,18.65302677154541,18.105570793151855,17.194592666625976,17.31923707962036,16.83143319606781
2005-05-25,56.1133435484822,A,19.243303298950195,19.205753326416016,18.756457138061524,18.230741214752197,17.2312873840332,17.330470085144043,16.857858605384827
2005-05-26,56.17143553903785,A,19.46070671081543,19.283491134643555,18.890521430969237,18.367275524139405,17.269826812744142,17.34391004562378,16.886122341156007
2005-05-27,55.97090379316624,A,19.147783279418945,19.292056274414062,19.01338634490967,18.474823665618896,17.305401458740235,17.356651573181153,16.912380447387694
2005-05-30,55.779207910649696,A,19.147783279418945,19.30523338317871,19.10298271179199,18.568866634368895,17.343018646240235,17.366436653137207,16.93947154045105
2005-05-31,55.06440575459026,A,18.831552505493164,19.166225814819335,19.15107364654541,18.64215660095215,17.377473258972167,17.373387966156006,16.96467116355896
2005-06-01,54.771661830139294,A,19.025903701782227,19.12274589538574,19.164249610900878,18.696342182159423,17.419767684936524,17.388162860870363,16.98984624862671
2005-06-02,54.24170323468879,A,18.880971908569336,19.006798934936523,19.14514503479004,18.73356428146362,17.454815483093263,17.4059560585022,17.014868321418763
2005-06-03,53.84211849630716,A,18.775564193725582,18.932355117797847,19.112205696105956,18.763868808746338,17.487755126953125,17.422859477996827,17.038824372291565
2005-06-06,53.55734800009108,P,18.834848403930664,18.869768142700195,19.087500762939452,18.796149349212648,17.523725090026854,17.440355739593507,17.06430184364319
2005-06-07,53.41125579873932,P,18.62733268737793,18.82892417907715,18.99757499694824,18.825300884246825,17.559629211425783,17.45488998413086,17.08774537086487
2005-06-08,53.00848127464841,P,18.333396911621094,18.690422821044923,18.906584358215333,18.831520748138427,17.58319850921631,17.467765827178955,17.109326181411742
2005-06-09,52.737366782453535,P,18.32018280029297,18.57826499938965,18.792531967163086,18.84152669906616,17.610126876831053,17.4814621925354,17.129465050697327
2005-06-10,52.49181113892092,P,18.16164970397949,18.45548210144043,18.69391860961914,18.853652477264404,17.63592685699463,17.494197387695312,17.14926987171173
2005-06-13,52.2284059210376,P,18.277244567871094,18.343961334228517,18.606864738464356,18.854923725128174,17.665619773864748,17.509303951263426,17.169652667045593
2005-06-14,52.12203517312617,P,18.326793670654297,18.28385353088379,18.55638885498047,18.85373125076294,17.694788551330568,17.523329315185546,17.188383207321166
2005-06-15,52.26179942247044,P,18.462194442749023,18.309613037109376,18.50001792907715,18.832133769989014,17.729102821350097,17.537821712493898,17.20844590187073
2005-06-16,52.61725201932199,P,18.842012405395508,18.41397895812988,18.496121978759767,18.820633506774904,17.77114517211914,17.557557735443115,17.23004738330841
2005-06-17,53.18819330507287,P,19.119441986083984,18.60553741455078,18.530509757995606,18.82135772705078,17.826641731262207,17.58200607299805,17.252413630485535
2005-06-20,53.658212974275365,P,19.053386688232425,18.760765838623048,18.55236358642578,18.819932174682616,17.88351821899414,17.60336296081543,17.274220237731935
2005-06-21,54.038669378926436,A,19.046772003173828,18.904761505126952,18.594307518005373,18.795941257476805,17.93578235626221,17.623996715545655,17.2964851808548
2005-06-22,54.46263521599162,A,19.0930233001709,19.03092727661133,18.67027015686035,18.78842725753784,17.99733840942383,17.645191593170168,17.319046869277955
2005-06-23,54.40631358757344,A,18.713197708129883,19.005164337158202,18.709571647644044,18.751051807403563,18.055052947998046,17.663770751953123,17.33915253162384
2005-06-24,54.06416751075654,A,18.577791213989254,18.89683418273926,18.751185798645018,18.72255220413208,18.111442890167236,17.680765838623046,17.35800790309906
2005-06-27,53.87359548246051,A,18.805673599243164,18.847291564941408,18.804028701782226,18.70544672012329,18.169755306243896,17.696919116973877,17.377576847076416
2005-06-28,53.84183581174964,P,19.059988021850582,18.849934768676757,18.87734813690185,18.716868495941164,18.22814733505249,17.712199058532715,17.397827701568602
2005-06-29,53.87891736921724,P,19.32751846313477,18.89683380126953,18.96388053894043,18.731949234008788,18.29709426879883,17.734687690734862,17.420873956680296
2005-06-30,54.149123579956324,P,19.221818923950195,18.998558044433594,19.0018611907959,18.748991584777833,18.358854560852052,17.75868152618408,17.443883061408997
2005-07-01,54.48731363284171,A,19.24494361877441,19.131988525390625,19.01441135406494,18.772460556030275,18.42931221008301,17.779161796569824,17.465369901657105
2005-07-04,54.71091813857564,A,19.24494361877441,19.219842529296876,19.03356704711914,18.79296531677246,18.497991218566895,17.800561828613283,17.487249851226807
2005-07-05,54.88222647318337,A,19.41007804870605,19.289860534667966,19.06989765167236,18.832102584838868,18.574584350585937,17.819047145843506,17.510053720474243
2005-07-06,54.682843659391494,A,19.284570693969727,19.281270980834957,19.089052391052242,18.879661273956298,18.625477867126463,17.834372005462647,17.53047752857208
2005-07-07,54.55349948714011,A,19.221818923950195,19.281270980834957,19.139914512634274,18.92474308013916,18.675313835144042,17.85061326980591,17.55060393810272
2005-07-08,54.37693839820935,A,19.142553329467773,19.26079292297363,19.19639072418213,18.973788261413574,18.718228492736817,17.86803291320801,17.5683030128479
2005-07-11,54.44387260744087,A,19.634660720825195,19.33873634338379,19.27928943634033,19.04165906906128,18.76558322906494,17.890373630523683,17.588953971862793
2005-07-12,54.42411957146459,A,19.69741439819336,19.39620361328125,19.34303207397461,19.11019010543823,18.812216453552246,17.916659774780275,17.609198031425475
2005-07-13,54.50805882736395,A,19.667680740356445,19.472825622558595,19.377048301696778,19.170464420318602,18.84672622680664,17.93919931411743,17.62971927165985
2005-07-14,54.593424844611036,A,19.803102493286133,19.589082336425783,19.435176658630372,19.218518924713134,18.880057678222656,17.959085292816162,17.652178840637205
2005-07-15,54.735157880975486,A,19.87575912475586,19.7357234954834,19.498258209228517,19.25633478164673,18.91418338775635,17.97775978088379,17.674854288101198
2005-07-18,54.53110315832853,A,19.753562927246094,19.75950393676758,19.549120140075683,19.29134359359741,18.94546989440918,17.99560651779175,17.6970334148407
2005-07-19,54.23961208342855,A,19.585115432739254,19.73704414367676,19.566623878479003,19.318260765075685,18.976286163330077,18.01068473815918,17.718910775184632
2005-07-20,54.20835353536782,A,19.84603309631348,19.772714614868164,19.62277011871338,19.355911254882812,19.009026832580567,18.029489078521728,17.742895336151122
2005-07-21,54.15649422780306,A,19.8064079284668,19.773375701904296,19.681229019165038,19.410571765899657,19.042753715515136,18.050360870361327,17.766370549201966
2005-07-22,54.151904234348194,A,19.912092208862305,19.780642318725587,19.75818290710449,19.47728681564331,19.08261287689209,18.071238288879396,17.78845781803131
2005-07-25,53.983526499035726,A,19.59833335876465,19.749596405029298,19.754550170898437,19.516919803619384,19.10954315185547,18.085233211517334,17.80773150920868
2005-07-26,54.04391930485,A,19.78328895568848,19.789231109619145,19.76313762664795,19.55308485031128,19.138196067810057,18.102096061706543,17.830206632614136
2005-07-27,54.15262246994607,A,20.48015785217285,19.916056060791018,19.84438533782959,19.610716819763184,19.169916343688964,18.12622407913208,17.84999119758606
2005-07-28,54.297940064736416,A,20.64529609680176,20.083833694458008,19.928604698181154,19.68189067840576,19.201381912231444,18.154473972320556,17.867604055404662
2005-07-29,54.38107889603805,A,20.66510963439941,20.23443717956543,20.007539749145508,19.752898979187012,19.232584953308105,18.183152561187743,17.886085834503174
2005-08-01,54.819126987003045,A,20.691530227661133,20.453076553344726,20.10133647918701,19.82522830963135,19.264777603149415,18.211436557769776,17.903815240859984
2005-08-02,54.99626830488126,A,20.57924461364746,20.612267684936523,20.200749397277832,19.88368663787842,19.285830688476562,18.24021167755127,17.918100452423097
2005-08-03,54.75727895053951,A,20.34144401550293,20.58452491760254,20.25029048919678,19.936530303955077,19.307793502807616,18.26954044342041,17.931622562408446
2005-08-04,54.18892208753663,A,19.895580291748047,20.434581756591797,20.259207725524902,19.97021837234497,19.31649097442627,18.293158893585204,17.943308458328247
2005-08-05,53.55551885319135,A,19.730443954467773,20.247648620605467,20.24104290008545,19.999612903594972,19.328144187927247,18.31677282333374,17.953611755371092
