Date,GRADE,GPS,EG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-10-06,44.07813896533245,B,183.2944183349609,182.8962890625,182.88345794677736,185.84770278930665,194.89987823486328,193.7477998352051,200.62459419250487
2020-10-07,44.07282890759606,B,181.9276580810547,183.04122619628907,182.99628601074218,185.14780502319337,194.53184143066406,193.76609085083007,200.2912141418457
2020-10-08,44.93363696599362,C,187.2112579345703,184.35480346679688,183.4017303466797,184.98727951049804,194.3396109008789,193.77592834472657,199.97837043762206
2020-10-09,45.61576232279055,C,187.99095153808597,185.50692749023438,183.97962493896483,184.92306747436524,194.1137890625,193.79654571533203,199.67351097106933
2020-10-12,45.55816123174094,C,188.68809509277344,185.82247619628907,184.3557144165039,184.73960876464844,193.86237915039064,193.82413452148438,199.3750553894043
2020-10-13,45.81282281732371,C,185.761962890625,186.31598510742188,184.60613708496095,184.57403793334962,193.62167083740235,193.82984008789063,199.07283508300782
2020-10-14,46.4536759040808,C,185.62432861328125,187.0553192138672,185.04827270507812,184.39424743652344,193.34250457763673,193.83653762817383,198.77365348815917
2020-10-15,45.8915748453856,C,185.11065673828125,186.63519897460938,185.49500122070313,184.2493133544922,192.97036102294922,193.8248910522461,198.458882522583
2020-10-16,45.073945509859165,C,184.1933441162109,185.87567749023438,185.69130249023436,184.2240867614746,192.42448181152344,193.85963226318358,198.14585571289064
2020-10-19,43.92512331039259,B,180.9736328125,184.3327850341797,185.07763061523437,183.99384460449218,191.81985595703125,193.90443954467773,197.81165687561034
2020-10-20,43.350187208659435,B,183.31272888183597,183.8429382324219,185.07946166992187,183.9814598083496,191.32777404785156,193.86078674316406,197.49503532409668
2020-10-21,43.45911378775511,B,188.47715759277344,184.41350402832032,185.73441162109376,184.36534881591797,190.9490005493164,193.8031071472168,197.20023948669433
2020-10-22,43.94372382789124,C,189.91729736328125,185.3748321533203,186.00501556396483,184.70337295532227,190.6438430786133,193.72457946777342,196.90415802001954
2020-10-23,45.42724894944956,C,196.3200225830078,187.8001678466797,186.83792266845703,185.40877380371094,190.4663754272461,193.62792114257812,196.62868606567383
2020-10-26,46.91795131070479,C,191.8161163330078,189.96866455078126,187.15072479248047,185.7532196044922,190.25985565185547,193.44141067504881,196.33069458007813
2020-10-27,47.014430852820546,C,185.38584899902344,190.38328857421874,187.1131134033203,185.85962524414063,189.94677276611327,193.22347869873047,196.0004167175293
2020-10-28,45.49708264679833,C,179.9738006591797,188.6826171875,186.54806060791014,185.79816665649415,189.5875680541992,193.00398193359376,195.63858879089355
2020-10-29,44.928831235375206,C,185.39501953125,187.77816162109374,186.57649688720704,186.03574905395507,189.3540936279297,192.93606567382812,195.30422592163086
2020-10-30,42.62050222838394,B,180.78099060058597,184.67035522460938,186.23526153564453,185.96328201293946,189.0747915649414,192.78603118896484,194.96282264709473
2020-11-02,42.410616778474164,B,189.8805694580078,184.2832458496094,187.1259552001953,186.10179290771484,188.88967651367187,192.70941314697265,194.6878857421875
2020-11-03,44.41597633903439,C,197.80604553222656,186.76728515625,188.57528686523438,186.82737426757814,188.85924530029297,192.67834899902343,194.44153060913087
2020-11-04,46.93813639173931,C,194.1368865966797,189.59990234375,189.141259765625,187.43783569335938,188.78949615478516,192.653038482666,194.17916450500488
2020-11-05,48.050543388379644,C,194.3111572265625,191.3831298828125,189.5806457519531,187.79283065795897,188.63378814697265,192.6332957458496,193.90752250671386
2020-11-06,49.920386644012865,C,193.2562561035156,193.87818298339843,189.2742691040039,188.05609588623048,188.46080780029297,192.60090911865234,193.6319979095459
2020-11-09,52.881279536615516,C,212.52870178222656,198.40780944824218,191.34552764892578,189.2481262207031,188.70224090576173,192.7827426147461,193.4392756652832
2020-11-10,55.58732975099347,A,220.33489990234372,202.91358032226563,194.8404327392578,190.97677307128907,189.11190673828125,193.04591735839844,193.2945644378662
2020-11-11,58.27229200054854,A,215.5924530029297,207.20469360351564,198.4022979736328,192.47517929077148,189.42598907470702,193.325517578125,193.10050285339355
2020-11-12,60.6947537392575,A,211.25363159179688,210.5931884765625,200.9881591796875,193.78232803344727,189.68833618164064,193.5501614379883,192.89754371643068
2020-11-13,63.829562112728105,A,213.097412109375,214.56141967773436,204.2198013305664,195.22753143310547,189.99581481933595,193.85153701782227,192.69423988342285
2020-11-16,64.14321085794758,A,219.0506591796875,215.86581115722657,207.13681030273438,197.13138275146486,190.4223583984375,194.19732528686524,192.50588508605958
2020-11-17,62.58323485364772,A,218.674560546875,215.53374328613282,209.22366180419922,198.89947433471679,190.91476318359375,194.5059243774414,192.2897872161865
2020-11-18,61.19465056751181,A,215.68418884277344,215.55209045410157,211.3783920288086,200.25982589721679,191.30993469238283,194.80566024780273,192.07651794433593
2020-11-19,60.61104081473235,A,214.49169921875,216.1997039794922,213.39644622802734,201.48854598999023,191.7913333129883,195.12025009155275,191.8388771057129
2020-11-20,58.94890210540723,A,211.98748779296875,215.97771911621095,215.26956939697266,202.27191925048828,192.2455792236328,195.40979782104492,191.59055603027343
2020-11-23,57.00324765096173,A,214.39996337890625,215.04757995605468,215.45669555664062,203.4011116027832,192.68643310546875,195.67756393432617,191.35429733276368
2020-11-24,56.90316578737795,A,221.56407165527344,215.62548217773437,215.5796127319336,205.21002273559571,193.33624694824218,196.0376467895508,191.16095344543456
2020-11-25,56.81416672083583,A,217.8489990234375,216.05844421386718,215.80526733398438,207.1037826538086,193.90882415771483,196.35429443359374,190.9454874420166
2020-11-26,56.87935494379075,A,217.8489990234375,216.7299041748047,216.46480407714844,208.72648162841796,194.50561737060548,196.728780670166,190.7419199371338
2020-11-27,57.00176062631193,A,214.14312744140625,217.1610321044922,216.56937561035156,210.39458847045898,195.09452239990233,196.98669204711913,190.51120262145997
2020-11-30,56.40431239138414,A,208.52926635742188,215.9868927001953,215.517236328125,211.3270233154297,195.5535382080078,197.18035812377929,190.2829923248291
2020-12-01,54.96240074307999,P,213.0825958251953,214.29059753417968,214.95803985595703,212.09085083007812,196.14398162841798,197.38530975341797,190.09770919799806
2020-12-02,54.288704615714465,P,214.6342315673828,213.64764404296875,214.85304412841796,213.11571807861327,196.8206787109375,197.54338577270508,189.94407096862793
2020-12-03,53.515098172700846,P,214.80047607421875,213.037939453125,214.88392181396483,214.1401840209961,197.45355194091798,197.65931274414064,189.84254020690918
2020-12-04,53.98578917934214,P,216.7123107910156,213.55177612304686,215.35640411376954,215.3129867553711,198.1435580444336,197.7987303161621,189.8131143951416
2020-12-07,54.69579857280857,P,212.7223663330078,214.39039611816406,215.1886444091797,215.32266998291016,198.6994613647461,197.9234783935547,189.71758140563963
2020-12-08,55.25645845737916,A,216.8046875,215.134814453125,214.71270599365235,215.14615936279296,199.370400390625,198.08240066528322,189.6636530303955
2020-12-09,55.307311406911936,A,217.9683837890625,215.80164489746093,214.72464447021486,215.26495590209962,200.10570861816407,198.2235398864746,189.5439273071289
2020-12-10,55.508099897364076,A,217.8021240234375,216.4019744873047,214.71995697021484,215.59238052368164,200.84888366699218,198.36984771728515,189.4781936645508
