Date,GRADE,GPS,HII,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-10-05,,,18.817874908447266,19.49482078552246,20.676598358154298,21.75996379852295,23.469219512939453,26.356630172729492,
2011-10-06,,,19.50141143798828,19.36964340209961,20.394948387145995,21.61749134063721,23.299241027832032,26.235569953918457,
2011-10-07,,,19.641414642333984,19.290583419799805,20.128122329711914,21.49890193939209,23.140627479553224,26.118545093536376,
2011-10-10,,,20.10259437561035,19.4470573425293,19.916472816467284,21.384018421173096,23.001778831481932,26.008273162841796,
2011-10-11,,,20.786130905151367,19.76988525390625,19.77482452392578,21.271605491638184,22.883024673461914,25.910025005340575,
2011-10-12,,,20.90966033935547,20.18824234008789,19.841531562805176,21.147662734985353,22.772670402526856,25.817129878997804,
2011-10-13,,,21.099077224731445,20.507775497436523,19.938709449768066,21.040191078186034,22.6741752243042,25.728187713623047,
2011-10-14,,,21.84025764465332,20.94754409790039,20.119063758850096,20.95042543411255,22.598244895935057,25.64533962249756,
2011-10-17,,,21.82379150390625,21.29178352355957,20.369420433044432,20.877130889892577,22.54240894317627,25.5623268699646,
2011-10-18,,,21.799076080322266,21.49437255859375,20.63212890625,20.842541885375976,22.488878860473633,25.47914926528931,
2011-10-19,,,21.708494186401367,21.65413932800293,20.92119083404541,20.798894596099853,22.461702156066895,25.39893663406372,
2011-10-20,,,22.062612533569336,21.84684638977051,21.177310943603516,20.786129665374755,22.444572372436525,25.322676830291748,
2011-10-21,,,22.68027114868164,22.01484909057617,21.48119659423828,20.8046594619751,22.436666374206542,25.254652500152588,
2011-10-24,,,23.6602840423584,22.382147598266602,21.836965560913086,20.876719188690185,22.43897232055664,25.194945964813233,
2011-10-25,,,23.833223342895508,22.78897705078125,22.1416748046875,20.958249664306642,22.430078086853026,25.13318058013916,
2011-10-26,,,23.652042388916016,23.17768669128418,22.415913009643553,21.128722286224367,22.41739559173584,25.065238571166994,
2011-10-27,,,24.096757888793945,23.5845157623291,22.715681076049805,21.327195262908937,22.42760761260986,25.0015789604187,
2011-10-28,,,24.228519439697266,23.894165420532225,22.954507255554198,21.536785507202147,22.440619354248046,24.944672374725343,
2011-10-31,,,24.29439926147461,24.02098846435547,23.201568031311034,21.785494232177733,22.458737030029297,24.886942234039306,
2011-11-01,,,23.429685592651367,23.94028091430664,23.364628982543945,21.998378944396972,22.445560302734375,24.8199884223938,
2011-11-02,,,23.84969520568848,23.979811477661134,23.578749084472655,22.249969959259033,22.41854820251465,24.760693588256835,
2011-11-03,,,24.52499771118164,24.06545944213867,23.824987602233886,22.501149272918703,22.420359916687012,24.70946952819824,
2011-11-04,,,24.50852394104004,24.121460342407225,24.007812881469725,22.744504737854005,22.412289085388185,24.65849241256714,
2011-11-07,,,24.37676239013672,24.137932968139648,24.07946071624756,22.958213138580323,22.39252429962158,24.605868282318117,
2011-11-08,,,24.78853225708008,24.40970230102539,24.174991607666016,23.158333206176756,22.383959465026855,24.554397201538087,
2011-11-09,,,24.02263832092285,24.444290924072266,24.2120512008667,23.31398210525513,22.371277046203613,24.496914081573486,
2011-11-10,,,25.529705047607425,24.645232391357425,24.355345916748046,23.535513496398927,22.395818405151367,24.45656057357788,
2011-11-11,,,25.15088653564453,24.773704910278322,24.447582626342772,23.701044940948485,22.443913078308107,24.414971923828126,
2011-11-14,,,24.986183166503903,24.895589065551757,24.516761016845702,23.85916452407837,22.488713684082033,24.374947967529298,
2011-11-15,,,26.07325553894043,25.152533721923827,24.78111801147461,24.072873497009276,22.555749893188477,24.34530065536499,
2011-11-16,,,25.546186447143555,25.457243347167967,24.95076713562012,24.264758110046387,22.594126930236815,24.314006175994873,
2011-11-17,,,24.920297622680664,25.335361862182616,24.99029712677002,24.407642364501953,22.645515670776366,24.279088153839112,
2011-11-18,,,25.3650016784668,25.37818489074707,25.075944900512695,24.54187889099121,22.712551651000975,24.247711277008058,
2011-11-21,,,24.65675926208496,25.31230010986328,25.10394458770752,24.59170265197754,22.75768154144287,24.209251976013185,
2011-11-22,,,24.37676239013672,24.97300148010254,25.062767601013185,24.6188796043396,22.784528999328614,24.167745532989503,
2011-11-23,,,24.129697799682617,24.689703750610352,25.07347354888916,24.64276237487793,22.799352645874023,24.118744983673096,
2011-11-24,,,24.129697799682617,24.531583786010742,24.93347282409668,24.644409370422363,22.81697639465332,24.076003284454345,
2011-11-25,,,24.253231048583984,24.30922966003418,24.843707275390624,24.6456449508667,22.82932960510254,24.030296955108643,
2011-11-28,,,25.225008010864254,24.42287940979004,24.86758975982666,24.69217538833618,22.86803611755371,23.99562589645386,
2011-11-29,,,25.529705047607425,24.65346794128418,24.813234710693358,24.797176361083984,22.928813095092774,23.967625427246094,
2011-11-30,,,26.147367477416992,25.057001876831055,24.873352813720704,24.91205997467041,23.000131645202636,23.948766384124756,
2011-12-01,,,26.10618782043457,25.452299880981446,24.991941833496092,24.991119480133058,23.075897178649903,23.93353090286255,
2011-12-02,,,25.69442176818848,25.740538024902342,25.024883842468263,25.05041437149048,23.143592109680174,23.914424781799315,
2011-12-05,,,25.81795310974121,25.859127044677734,25.141003227233888,25.122473907470702,23.215569381713866,23.899189262390138,
2011-12-06,,,25.77677726745605,25.90854148864746,25.28100471496582,25.1718861579895,23.28705265045166,23.88263608932495,
2011-12-07,,,25.957950592041016,25.870658111572265,25.46382999420166,25.26865177154541,23.40135986328125,23.86855354309082,
2011-12-08,,,25.13442039489746,25.676304626464844,25.564302253723145,25.248887538909912,23.50150230407715,23.844671058654786,
2011-12-09,,,25.389711380004883,25.615362548828124,25.677950286865233,25.26082878112793,23.608562240600588,23.819306011199952,
2011-12-12,,,24.805007934570312,25.412773513793944,25.63595027923584,25.25177001953125,23.718257904052734,23.785046844482423,
2011-12-13,,,25.035593032836918,25.264536666870118,25.58653907775879,25.199886894226076,23.83552993774414,23.74584638595581,
2011-12-14,,,25.496768951416016,25.172300338745117,25.521479225158693,25.197416019439697,23.969107818603515,23.719163665771486,
2011-12-15,,,25.570890426635746,25.259594345092772,25.46794948577881,25.22994565963745,24.090497398376463,23.694869213104248,
2011-12-16,,,26.040306091308597,25.389713287353516,25.50253791809082,25.26371088027954,24.218475227355956,23.67955135345459,
2011-12-19,,,26.22148704528809,25.67300910949707,25.54289131164551,25.341947269439697,24.34085308074951,23.671315956115723,
2011-12-20,,,26.501489639282227,25.966188430786133,25.615362548828124,25.448183631896974,24.45516025543213,23.669092464447022,
2011-12-21,,,26.765024185180664,26.21983947753906,25.69606990814209,25.579949951171876,24.572267532348633,23.672468967437744,
2011-12-22,,,26.66620635986328,26.43890266418457,25.849248504638673,25.706775379180907,24.68361011505127,23.678892669677733,
2011-12-23,,,26.63325309753418,26.557492065429688,25.9736026763916,25.825776481628417,24.779470024108885,23.68885746002197,
2011-12-26,,,26.63325309753418,26.639845275878905,26.15642719268799,25.896188735961914,24.875659255981446,23.709034099578858,27.003272943496704
2011-12-27,,,26.70737648010254,26.68102264404297,26.32360553741455,25.95507230758667,24.97382526397705,23.73135206222534,26.982437448501585
2011-12-28,,,25.9497184753418,26.517961502075195,26.368900489807128,25.94518985748291,25.05864974975586,23.76017595291138,26.95880184173584
2011-12-29,,,26.3038387298584,26.44548797607422,26.442195320129393,25.9550724029541,25.14347427368164,23.794023323059083,26.936936836242676
2011-12-30,,,25.76030158996582,26.270897674560548,26.414194869995118,25.95836639404297,25.205074882507326,23.820870628356932,26.90411873817444
2012-01-02,57.37610832369597,A,25.76030158996582,26.096307373046876,26.36807632446289,25.955483818054198,25.247075233459473,23.843023777008057,26.87747727394104
2012-01-03,57.24129740335252,A,26.66620635986328,26.088073348999025,26.384547996520997,25.999955272674562,25.30373489379883,23.866906490325928,26.856394701004028
2012-01-04,57.203521998122,P,26.18854522705078,26.13583869934082,26.32690010070801,26.011485004425047,25.354464950561525,23.88593027114868,26.83004143714905
2012-01-05,57.0855774280782,P,26.270906448364254,26.129252243041993,26.287370109558104,26.06830930709839,25.39794792175293,23.912777767181396,26.790511531829836
2012-01-06,57.22499979505009,A,26.60030937194824,26.297253799438476,26.28407573699951,26.128839206695556,25.44538372039795,23.943001537323,26.75864052772522
2012-01-09,57.337560750313266,A,26.23795509338379,26.39278450012207,26.244545936584473,26.20048656463623,25.484254837036133,23.971495933532715,26.72450481414795
2012-01-10,57.37166180817837,A,26.88031768798828,26.43560676574707,26.261840057373046,26.2927227973938,25.55326747894287,23.999413890838625,26.693169078826905
2012-01-11,57.70622701224092,A,27.95915412902832,26.789728546142577,26.4627836227417,26.415842056274414,25.63545665740967,24.02700242996216,26.669574708938597
2012-01-12,58.01459340180227,A,27.81092643737793,27.097732543945312,26.61349239349365,26.527843856811522,25.701175231933593,24.060767574310304,26.648862714767457
2012-01-13,58.17455439767816,A,27.65445327758789,27.308561325073242,26.80290756225586,26.608551216125488,25.764093818664552,24.08819145202637,26.628603715896606
2012-01-16,58.39646566466004,A,27.65445327758789,27.591860961914062,26.992322731018067,26.680199527740477,25.829647636413576,24.111085968017576,26.609085845947266
2012-01-17,58.562462538912406,A,28.165040969848636,27.848805618286132,27.1422061920166,26.763377094268797,25.897177810668946,24.1405686378479,26.593232736587524
2012-01-18,58.50021083990119,A,28.280332565307617,27.91304130554199,27.351384925842286,26.839142513275146,25.982331695556642,24.176804370880127,26.578162050247194
2012-01-19,58.40344547878044,A,28.041507720947266,27.95915756225586,27.528445053100587,26.907907581329347,26.03256774902344,24.2141930770874,26.558726530075074
2012-01-20,58.318349880118774,A,27.786212921142575,27.9855094909668,27.64703540802002,26.965555572509764,26.085274276733397,24.26459367752075,26.53237326622009
2012-01-23,58.2836876235481,A,28.00033569335937,28.054685974121092,27.82327346801758,27.033909702301024,26.14555732727051,24.31713550567627,26.50746123313904
2012-01-24,58.18492798839171,A,28.132095336914062,28.04809684753418,27.948451232910156,27.1051456451416,26.186734123229982,24.37124200820923,26.48431981086731
2012-01-25,58.191550160036094,A,28.906225204467773,28.17327537536621,28.043158340454102,27.2529709815979,26.253934898376464,24.42403091430664,26.463896064758302
2012-01-26,58.54815755102083,A,30.04271507263184,28.573516845703125,28.266337203979493,27.439914798736574,26.35638324737549,24.500949459075926,26.452243032455446
2012-01-27,59.09886879243328,A,30.7015323638916,29.15658073425293,28.571045112609863,27.68697633743286,26.463113861083983,24.58783275604248,26.443884086608886
2012-01-30,59.55336828563541,A,30.528589248657227,29.6622314453125,28.858458709716796,27.92539072036743,26.58055046081543,24.66911600112915,26.435648641586305
2012-01-31,60.09109624995485,A,31.03096008300781,30.24200439453125,29.145050621032716,28.14362840652466,26.713634414672853,24.749081707000734,26.428813314437868
2012-02-01,60.65792878912088,A,31.97802734375,30.856364822387697,29.514820098876953,28.433102512359618,26.8706010055542,24.83497682571411,26.423954439163207
2012-02-02,60.85227673776433,A,31.75567626953125,31.19895706176758,29.886236953735352,28.70734100341797,27.02312057495117,24.920048484802248,26.41806616783142
2012-02-03,60.82051710082211,A,31.665088653564453,31.39166831970215,30.274124526977538,28.96057996749878,27.171357727050783,25.00034366607666,26.41168372154236
2012-02-06,60.79903383911011,A,31.62390899658203,31.61073226928711,30.636481857299806,29.22987766265869,27.299335746765138,25.083685932159423,26.401060152053834
2012-02-07,60.628079179130985,A,31.1956729888916,31.643674850463867,30.94283962249756,29.44564542770386,27.41265510559082,25.170734100341797,26.390271797180176
2012-02-08,60.206857128729276,A,31.286266326904297,31.505322647094726,31.18084373474121,29.612001037597658,27.515433082580568,25.2577823638916,26.382201137542726
2012-02-09,59.7430039718609,A,30.693307876586918,31.292848968505858,31.24590301513672,29.756120109558104,27.607175483703614,25.34153633117676,26.371618642807007
2012-02-10,59.23084550126945,A,30.13329124450684,30.986489486694335,31.189078903198244,29.88006200790405,27.69595287322998,25.419772491455078,26.359636154174805
2012-02-13,58.74408797462713,A,30.100364685058597,30.68178062438965,31.14625644683838,30.00235757827759,27.78160110473633,25.498585243225097,26.347077236175537
2012-02-14,58.3812069264305,A,30.215654373168945,30.485776901245117,31.064725875854492,30.104888248443604,27.870378646850586,25.578715648651123,26.3327476978302
2012-02-15,58.11925382064754,P,30.141529083251957,30.256829452514655,30.881076049804687,30.19794807434082,27.954050216674805,25.677705039978026,26.32377110481262
2012-02-16,58.047357980019505,P,30.00153923034668,30.118475723266606,30.705662345886232,30.29594964981079,28.051392593383788,25.77644744873047,26.315700521469115
2012-02-17,58.123131076488725,P,29.976831436157227,30.08718376159668,30.536836624145508,30.405480575561523,28.143134994506838,25.87584861755371,26.30721809387207
2012-02-20,58.218437805318615,P,29.976831436157227,30.062477111816406,30.372128868103026,30.504305362701416,28.246571464538576,25.982414684295655,26.29778860092163
2012-02-21,58.29938992421219,P,29.886234283447266,29.99659309387207,30.241184997558594,30.592012310028075,28.34358428955078,26.089557113647462,26.28753553390503
2012-02-22,58.30990969216354,P,29.57329368591309,29.882946014404297,30.069887733459474,30.625365734100342,28.425114784240723,26.19711130142212,26.276870737075807
2012-02-23,58.32819726160955,P,29.95212745666504,29.87306365966797,29.995769691467284,30.620836353302003,28.512739524841308,26.301618461608886,26.268594207763673
2012-02-24,58.30869355217462,P,29.95212745666504,29.868122863769532,29.977653312683106,30.583366107940673,28.590975952148437,26.404725589752196,26.261635341644286
2012-02-27,58.19438354559484,P,29.581520080566406,29.789060592651367,29.925768852233887,30.536012649536133,28.658176612854003,26.49951484680176,26.253894004821777
2012-02-28,58.00070508945104,P,29.243867874145508,29.660587310791016,29.828590202331544,30.446658039093016,28.71302417755127,26.584092216491698,26.247058610916138
2012-02-29,57.938936050703,P,29.548585891723636,29.655645751953124,29.76929588317871,30.3251859664917,28.768695411682128,26.670481472015382,26.243805675506593
2012-03-01,57.89085647423315,P,29.960357666015625,29.65729179382324,29.765177726745605,30.23542003631592,28.834578437805177,26.759094276428222,26.243640995025636
2012-03-02,57.785027086256925,P,29.705062866210938,29.60787887573242,29.738000869750977,30.137418746948242,28.896014633178712,26.8377423286438,26.24154097557068
