Date,GRADE,GPS,CFG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-05-27,,,19.051645278930664,19.094344329833984,18.96410789489746,18.75274028778076,18.12296604156494,17.74991605758667,
2015-05-28,,,19.09434509277344,19.092920303344727,18.98901653289795,18.784054279327393,18.153215293884276,17.77015037536621,
2015-05-29,,,19.101465225219727,19.081534576416015,19.05377960205078,18.814656352996828,18.18360694885254,17.792503242492675,
2015-06-01,,,19.17974853515625,19.08580551147461,19.100038528442383,18.83778581619263,18.21613136291504,17.81570957183838,
2015-06-02,,,19.350549697875977,19.15555076599121,19.123523902893066,18.871590518951415,18.258310508728027,17.840694522857667,
2015-06-03,,,19.65657615661621,19.27653694152832,19.185440635681154,18.934574317932128,18.311147384643554,17.87177547454834,
2015-06-04,,,19.74909019470215,19.407485961914062,19.250203132629395,18.998625469207763,18.364133186340332,17.907170372009276,
2015-06-05,,,20.154747009277344,19.618142318725585,19.3498384475708,19.087940979003907,18.42012767791748,17.944997997283934,
2015-06-08,,,19.955486297607425,19.77328987121582,19.429547691345213,19.15804166793823,18.4744055557251,17.980833015441895,
2015-06-09,,,19.98395156860352,19.89997024536133,19.52776050567627,19.226719093322753,18.53194679260254,18.017588176727294,
2015-06-10,,,19.927011489868164,19.95405731201172,19.61529712677002,19.28970251083374,18.58508804321289,18.05250310897827,
2015-06-11,,,19.58540725708008,19.92132072448731,19.664403343200682,19.326709938049316,18.62771072387695,18.07793046951294,
2015-06-12,,,19.59963798522949,19.810298919677738,19.71422061920166,19.38400011062622,18.670618019104005,18.10653591156006,
2015-06-15,,,19.86296272277832,19.791794204711913,19.782542037963868,19.441290283203124,18.716948432922365,18.13509183883667,
2015-06-16,,,20.10493278503418,19.815990447998047,19.85798034667969,19.490752124786376,18.765991439819334,18.165643825531006,
2015-06-17,,,19.86296272277832,19.803180694580078,19.8786190032959,19.532029819488525,18.80877712249756,18.195823497772217,
2015-06-18,,,19.976831436157227,19.88146553039551,19.901393127441406,19.575798130035402,18.85327308654785,18.224459133148194,
2015-06-19,,,20.062227249145508,19.973983383178712,19.892141151428223,19.62098979949951,18.898484420776366,18.25634906768799,
2015-06-22,,,20.11916923522949,20.025224685668945,19.90850944519043,19.669028568267823,18.940013809204103,18.28810245513916,
2015-06-23,,,20.062227249145508,20.01668357849121,19.91633701324463,19.72204875946045,18.984799766540526,18.316521549224852,
2015-06-24,,,19.96259880065918,20.036610794067382,19.919895744323732,19.767596435546874,19.021070861816405,18.345929374694823,
2015-06-25,,,19.485769271850582,19.93839836120605,19.909931945800782,19.787167644500734,19.049364929199218,18.36815845489502,
2015-06-26,,,19.59963798522949,19.845880508422848,19.909931945800782,19.81207628250122,19.08518280029297,18.39046283721924,
2015-06-29,,,19.165515899658203,19.655149841308592,19.84018726348877,19.81136465072632,19.11245990753174,18.410127449035645,
2015-06-30,,,19.435949325561523,19.529894256591795,19.773288917541503,19.815634632110594,19.146138229370116,18.428526306152342,17.62950891971588
2015-07-01,,,19.528474807739254,19.443069458007812,19.7398401260376,19.809229564666747,19.175286407470704,18.446786994934083,17.6460191488266
2015-07-02,,,19.32208633422852,19.410332870483398,19.674365615844728,19.787879371643065,19.19818012237549,18.46043161392212,17.661602911949156
2015-07-03,,,19.32208633422852,19.3548225402832,19.600351524353027,19.746246337890625,19.22206630706787,18.473225479125976,17.67648364543915
2015-07-06,,,19.22244453430176,19.366208267211913,19.510679054260255,19.709594249725342,19.245235748291016,18.485022926330565,17.690936436653136
2015-07-07,58.086408621770936,P,19.030292510986328,19.285076904296876,19.407485580444337,19.661911296844483,19.26030849456787,18.494119033813476,17.703760590553284
2015-07-08,57.54117541366116,P,18.95913314819336,19.171208572387695,19.307139015197755,19.613517379760744,19.269562492370607,18.504984798431398,17.71615864276886
2015-07-09,57.56428317805893,P,19.20109748840332,19.147010803222656,19.27867183685303,19.594301891326904,19.284223136901854,18.519617252349853,17.730118012428285
2015-07-10,57.885040525058635,P,19.428831100463867,19.168359756469727,19.261591148376464,19.585761547088623,19.30301128387451,18.53489641189575,17.745602736473085
2015-07-13,58.22173870412693,P,19.39324951171875,19.202520751953124,19.28436450958252,19.562275886535645,19.316533088684082,18.55223020553589,17.76298357963562
2015-07-14,59.046059410736035,P,19.60675430297852,19.317813110351565,19.30144500732422,19.537366962432863,19.335179061889647,18.571557292938234,17.78185375213623
2015-07-15,60.15907439715544,A,19.784671783447266,19.482920837402343,19.32706470489502,19.533452415466307,19.362934494018553,18.592450828552245,17.80080497741699
2015-07-16,60.995634065422415,A,20.00529670715332,19.643760681152344,19.3953857421875,19.534875679016114,19.393679084777833,18.616330432891846,17.82180847644806
2015-07-17,61.46475453490596,A,19.86296272277832,19.730587005615234,19.44947338104248,19.524912452697755,19.42356960296631,18.638857650756837,17.842803368568422
2015-07-20,61.876919099974096,A,19.898542404174805,19.831645584106447,19.517083168029785,19.513881111145018,19.450471000671385,18.66166971206665,17.863378562927245
2015-07-21,61.23209687881714,A,19.016061782836918,19.713507080078124,19.515660095214844,19.46157283782959,19.458584175109863,18.674309997558595,17.87954135417938
2015-07-22,60.594550869208426,A,19.243799209594727,19.605332565307616,19.54412670135498,19.425632858276366,19.47011329650879,18.690220165252686,17.898951964378355
2015-07-23,59.291606905622494,P,18.823904037475582,19.36905403137207,19.50640735626221,19.39253959655762,19.46968620300293,18.699095573425293,17.91643888950348
2015-07-24,57.98712124294186,P,18.61040306091309,19.118542098999022,19.424564552307128,19.343077850341796,19.472817573547363,18.70441812515259,17.932436480522156
2015-07-27,56.533854875774544,P,18.460956573486328,18.83102493286133,19.331335258483886,19.307849884033203,19.467693519592284,18.710160388946534,17.94606981754303
2015-07-28,56.24252683991424,P,18.62463760375977,18.752740097045898,19.233123588562016,19.267284297943114,19.4578723526001,18.719169979095458,17.958974843025207
2015-07-29,55.50971331436037,P,18.503660202026367,18.604712295532227,19.105022430419925,19.216043567657472,19.44719738006592,18.726189975738524,17.972048320770263
2015-07-30,55.71650723140018,P,18.925167083740234,18.624964904785156,18.997009468078616,19.196197605133058,19.443671417236327,18.73473098754883,17.985717763900755
2015-07-31,55.96367329017096,P,18.625110626220703,18.62790641784668,18.873224258422855,19.161348819732666,19.433005752563478,18.745375938415528,17.99735963821411
2015-08-03,56.34229872888009,P,18.596532821655277,18.65502166748047,18.7430233001709,19.13005323410034,19.421768531799316,18.75190677642822,18.0100186920166
2015-08-04,56.7033666936513,P,18.76799201965332,18.68369255065918,18.718216323852538,19.116938209533693,19.417091903686522,18.758096256256103,18.02202347755432
2015-08-05,57.556521162003115,P,19.04662132263184,18.792284774780278,18.69849853515625,19.121312618255615,19.416991424560546,18.769978733062743,18.03471836090088
2015-08-06,57.90026271333739,P,19.039474487304688,18.81514625549317,18.720055580139164,19.113231468200684,19.415894012451172,18.784554653167724,18.04751811981201
2015-08-07,58.519463589959194,P,19.07519149780273,18.90516242980957,18.766534423828126,19.095549488067626,19.415368537902832,18.799487743377686,18.0598637008667
2015-08-10,59.473887472962524,A,19.42526626586914,19.070909118652345,18.862965393066407,19.097150325775146,19.42027889251709,18.818205127716066,18.072623891830446
2015-08-11,59.83887041141529,A,19.17521476745605,19.15235366821289,18.918023109436035,19.075573348999022,19.41677219390869,18.83754135131836,18.085192766189575
2015-08-12,59.26734269118097,A,18.596532821655277,19.062335968017578,18.927310371398924,19.016166400909423,19.395571327209474,18.853359355926514,18.093809261322022
2015-08-13,58.72001540583775,A,18.71798324584961,18.99803771972656,18.906591987609865,18.951800727844237,19.37494918823242,18.869541187286377,18.101620998382568
2015-08-14,58.180458596791205,A,18.846574783325195,18.952314376831055,18.928738403320313,18.90098133087158,19.34878574371338,18.884456710815428,18.111240577697753
2015-08-17,57.16261565766493,P,18.77513694763184,18.822288513183594,18.94659881591797,18.844811058044435,19.325178756713868,18.899792156219483,18.120573596954344
2015-08-18,56.82017064752151,P,18.975177764892575,18.782281112670898,18.967317390441895,18.842766857147218,19.30500328063965,18.918475036621093,18.130942125320434
2015-08-19,57.02505467285178,P,18.76084518432617,18.815143585205078,18.938739776611328,18.818619155883788,19.28167995452881,18.93338399887085,18.14052137374878
2015-08-20,56.686719371562596,P,18.09643173217773,18.690833282470702,18.844435501098634,18.782245540618895,19.251900444030763,18.939805583953856,18.146919746398925
2015-08-21,55.67866513903643,P,17.5534725189209,18.432212829589844,18.69226360321045,18.729399013519288,19.21097713470459,18.9407975769043,18.15010913848877
2015-08-24,53.7080150296257,P,16.453248977661133,17.9678352355957,18.395061874389647,18.62901363372803,19.142782859802246,18.929865646362305,18.147656230926515
2015-08-25,51.36601476577718,B,16.503257751464844,17.473451232910158,18.127866172790526,18.52294464111328,19.070749359130858,18.918370399475098,18.146406450271606
2015-08-26,50.08004421474334,B,17.281984329223633,17.17767906188965,17.996411323547363,18.461860847473144,19.019129791259765,18.913953456878662,18.149085578918456
2015-08-27,49.67874338345748,B,17.48917007446289,17.05622673034668,17.873530006408693,18.39006099700928,18.96937656402588,18.911324825286865,18.152835960388185
2015-08-28,50.119061804039745,B,17.639198303222656,17.07337188720703,17.752792358398438,18.340765380859374,18.92091598510742,18.909700202941895,18.15712468147278
2015-08-31,52.04009755527377,B,17.732072830200195,17.329136657714844,17.648485946655274,18.297542381286622,18.873174057006835,18.90659393310547,18.1601833820343
2015-09-01,53.182076716696265,B,16.924768447875977,17.41343879699707,17.443445014953614,18.205381202697755,18.810424880981444,18.897612323760985,18.159982147216798
2015-09-02,53.40500476518548,B,17.239116668701172,17.404865264892578,17.291272163391113,18.11500597000122,18.755955238342285,18.888513050079347,18.160646667480467
2015-09-03,53.699537612293234,B,17.503456115722656,17.40772247314453,17.231974601745605,18.038205051422118,18.716308975219725,18.882836952209473,18.16263288497925
2015-09-04,53.457379380343845,B,17.210540771484375,17.321990966796875,17.197681427001953,17.9449725151062,18.668527030944823,18.876854915618896,18.16174253463745
2015-09-07,53.06035399641733,B,17.210540771484375,17.21768455505371,17.273410606384278,17.834236240386964,18.62942752838135,18.870943717956543,18.16314666748047
