Date,GRADE,GPS,ADSK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-11-21,,,0.685004472732544,0.6526057720184326,0.6243725895881653,0.5810969591140747,0.5600376701354981,0.5549464419484138,
1985-11-22,,,0.7220321893692017,0.6692680597305298,0.641034871339798,0.5908166319131851,0.5624444532394409,0.5574457848072052,
1985-11-25,,,0.7220321893692017,0.6859303474426269,0.6549201250076294,0.6005363047122956,0.5648512363433837,0.5601302611827851,
1985-11-26,,,0.7498025894165039,0.7072211027145385,0.6678796350955963,0.611644497513771,0.5687391006946564,0.5631850126385689,
1985-11-27,,,0.754430890083313,0.7266604661941528,0.6831534206867218,0.622058430314064,0.5720715582370758,0.5661934760212898,
1985-11-28,,,0.754430890083313,0.7405457496643066,0.6965757608413696,0.632472363114357,0.5751263153553009,0.5691093760728836,
1985-11-29,,,0.786830484867096,0.7535054087638855,0.7113867342472077,0.6449690848588944,0.5788290643692017,0.5723492720723152,
1985-12-02,,,0.786830484867096,0.7664650678634644,0.7261977076530457,0.6574658066034317,0.5825318133831024,0.5755891680717469,
1985-12-03,,,0.8331140279769897,0.7831273555755616,0.74517422914505,0.6722767055034637,0.5871602332592011,0.5789216235280037,
1985-12-04,,,0.8793976902961731,0.8081207156181336,0.7673905909061431,0.6889389783143998,0.5927143263816833,0.5825317820906639,
1985-12-05,,,0.9071685075759888,0.8386682391166687,0.7896069943904876,0.7069897919893264,0.5993792426586151,0.5866047823429108,
1985-12-06,,,0.8331140279769897,0.8479249477386475,0.8007151782512665,0.7208750247955322,0.6045630693435669,0.5899372377991676,
1985-12-09,,,0.8331140279769897,0.8571816563606263,0.8118233621120453,0.7333717435598374,0.6104874289035798,0.5932696932554244,
1985-12-10,,,0.8516274690628052,0.8608843445777893,0.8220058500766754,0.7449427425861359,0.6167820572853089,0.5966947132349014,
1985-12-11,,,0.8516274690628052,0.8553303003311157,0.8317255079746246,0.7574394643306732,0.6227064192295074,0.6001197332143784,
1985-12-12,,,0.8608843684196472,0.8460734724998474,0.8423708558082581,0.7694733083248139,0.6290010619163513,0.6034521895647049,
1985-12-13,,,0.8608843684196472,0.8516275405883789,0.8497762441635132,0.7805814892053604,0.6354808282852172,0.6066920727491378,
1985-12-16,,,0.8979122638702393,0.8645871877670288,0.8608844220638275,0.7935410648584366,0.6432565641403198,0.6102096730470657,
1985-12-17,,,0.888654887676239,0.8719926714897156,0.8664385080337524,0.8058063685894012,0.6512174361944199,0.6137272614240646,
1985-12-18,,,0.8608843684196472,0.873844051361084,0.8645871758460999,0.8159888833761215,0.6588080221414566,0.6167820113897323,
1985-12-19,,,0.8608843684196472,0.873844051361084,0.8599587619304657,0.8247828781604767,0.6663986080884934,0.6196516281366349,
1985-12-20,,,0.8423712253570557,0.8701414227485657,0.8608844816684723,0.8307998299598693,0.6732486629486084,0.622197260260582,
1985-12-23,,,0.8423712253570557,0.859033215045929,0.8618102014064789,0.8368167817592621,0.6795433127880096,0.6248817455768585,
1985-12-24,,,0.8608843684196472,0.8534791111946106,0.8627358913421631,0.8423708707094193,0.6865784907341004,0.6279364955425263,
1985-12-25,,,0.8608843684196472,0.8534791111946106,0.8636615812778473,0.8476935446262359,0.693613668680191,0.6311763787269592,
1985-12-26,,,0.8655124306678772,0.8544047236442566,0.8641243875026703,0.8532476216554642,0.7005562806129455,0.6341848385334015,
1985-12-27,,,0.8793976902961731,0.8618100166320801,0.8659757196903228,0.857875981926918,0.7075914597511291,0.6372395884990693,
1985-12-30,,,0.8793976902961731,0.8692153096199036,0.8641242623329163,0.8625043421983719,0.7146266388893128,0.6402943384647369,
1985-12-31,,,0.91642564535141,0.8803235650062561,0.8669013381004333,0.8666699230670929,0.7224023771286011,0.6436267983913422,
1986-01-01,,,0.91642564535141,0.8914318203926086,0.8724554657936097,0.8685213208198548,0.7301781153678895,0.6469129747152329,
1986-01-02,,,0.9627093076705932,0.9108711957931519,0.8826379597187042,0.871298360824585,0.7388795268535614,0.6506619876623154,
1986-01-03,,,0.9534528255462646,0.9256822228431701,0.8937461197376251,0.8773153007030488,0.7473958086967468,0.6543647193908692,
1986-01-06,,,0.91642564535141,0.9330878138542176,0.9011515617370606,0.8814808815717697,0.7551715469360352,0.6578823113441468,
1986-01-07,,,0.91642564535141,0.9330878138542176,0.9067056894302368,0.8847207903862,0.7629472851753235,0.6616776072978974,
1986-01-08,,,0.9210538864135742,0.9340134620666504,0.9127226412296295,0.8881921112537384,0.7704453182220459,0.6655191856622696,
1986-01-09,,,0.8793976902961731,0.9173511385917663,0.9141111671924591,0.8891177773475647,0.7771102273464203,0.6689442020654678,
1986-01-10,,,0.8793976902961731,0.9025401115417481,0.9141111671924591,0.890043443441391,0.7839602601528167,0.6719063824415207,
1986-01-13,,,0.8608843684196472,0.8914318561553956,0.9122598350048066,0.8881920486688614,0.7904400265216828,0.6746834295988083,
1986-01-14,,,0.8238570690155029,0.8729181408882141,0.9030029773712158,0.8849521577358246,0.7961792469024658,0.6770902037620544,
1986-01-15,,,0.8331140279769897,0.8553301692008972,0.8946718156337738,0.8835636407136918,0.8019184827804565,0.6795432639122009,
1986-01-16,,,0.8331140279769897,0.8460734367370606,0.8817122876644135,0.8821751236915588,0.8076577186584473,0.6817649012804031,
1986-01-17,,,0.8331140279769897,0.8368167042732239,0.869678407907486,0.8817122638225555,0.8132118117809296,0.6839865386486054,
1986-01-20,,,0.8423712253570557,0.8331140756607056,0.8622729659080506,0.8817122638225555,0.818395643234253,0.6863007479906083,
1986-01-21,,,0.8608843684196472,0.8405195355415345,0.8567188382148743,0.8817122638225555,0.8232091808319092,0.688800088763237,
1986-01-22,,,0.8099717497825623,0.8358910799026489,0.845610624551773,0.8791666328907013,0.8273747551441193,0.690882875919342,
1986-01-23,,,0.786830484867096,0.8266343712806702,0.8363539040088653,0.8752325356006623,0.8307072150707245,0.6928731006383896,
1986-01-24,,,0.8053436279296875,0.8210802912712097,0.8289484977722168,0.871529832482338,0.8340396726131439,0.6948170340061188,
1986-01-27,,,0.8099717497825623,0.8146003961563111,0.8238572359085083,0.8680585354566575,0.8374646925926208,0.6968072485923767,
1986-01-28,,,0.8793976902961731,0.8183030605316162,0.8294112980365753,0.8662071377038956,0.8421856701374054,0.6995842951536179,
1986-01-29,,,0.9071685075759888,0.8377424120903015,0.8368167459964753,0.8657442808151246,0.8471843588352204,0.7027779000997544,
1986-01-30,,,0.9071685075759888,0.8618100166320801,0.8442221939563751,0.8629672408103943,0.8516276395320892,0.7058326548337936,
1986-01-31,,,0.9071685075759888,0.8821749925613404,0.851627641916275,0.8606530249118804,0.855330365896225,0.7088874095678329,
1986-02-03,,,0.91642564535141,0.9034657716751099,0.8590330839157104,0.8606530249118804,0.8592182350158691,0.7120347356796265,
1986-02-04,,,0.91642564535141,0.9108713626861572,0.8645872116088867,0.8606530249118804,0.8625506961345673,0.7156448984146118,
1986-02-05,,,0.91642564535141,0.9127227902412416,0.8752326011657715,0.8604216128587723,0.8657905912399292,0.7189310747385025,
1986-02-06,,,0.91642564535141,0.9145742177963259,0.8881921172142029,0.8622730106115342,0.8690304863452911,0.7220784008502961,
1986-02-07,,,0.8608843684196472,0.9053173899650575,0.8937461912631989,0.8613473445177078,0.8705115640163421,0.724670314192772,
1986-02-10,,,0.8608843684196472,0.8942091345787049,0.8988374531269073,0.8613473445177078,0.8719926416873932,0.7272622275352478,
1986-02-11,,,0.9071685075759888,0.8923577070236206,0.901614534854889,0.8655129164457321,0.8734737312793732,0.7303169822692871,
1986-02-12,,,0.9627093076705932,0.9016144394874572,0.9071686148643494,0.8719926804304123,0.8751399636268615,0.7339271450042725,
1986-02-13,,,0.9997369647026062,0.9182767033576965,0.9164254605770111,0.8803238272666931,0.8769913327693939,0.7381852877140045,
1986-02-14,,,1.1015620231628418,0.9664122343063355,0.9358648121356964,0.8937462270259857,0.882360292673111,0.743461681008339,
1986-02-17,,,1.1015620231628418,1.0145477652549744,0.9543784499168396,0.906705766916275,0.887729252576828,0.7491083407402038,
1986-02-18,,,1.1015620231628418,1.0534264683723449,0.9728920876979827,0.9187396496534348,0.8927279436588287,0.7547550004720688,
1986-02-19,,,1.0830484628677368,1.0774942994117738,0.9895543694496155,0.9323934853076935,0.8973563635349273,0.7600313913822174,
1986-02-20,,,1.0876762866973877,1.09508216381073,1.0066794335842133,0.9474357753992081,0.9018922019004821,0.7654466319084168,
1986-02-21,,,1.1385891437530518,1.1024875879287719,1.0344499111175538,0.9640980511903763,0.9074462974071502,0.7714635628461838,
1986-02-24,,,1.0876762866973877,1.0997104406356812,1.0571291029453278,0.9779832780361175,0.9112415778636932,0.7772490710020066,
1986-02-25,,,1.0830484628677368,1.09600772857666,1.0747170984745025,0.9881658166646957,0.9151294493675232,0.7831734427809716,
1986-02-26,,,1.0737913846969604,1.094156312942505,1.0858253061771392,0.9964969605207443,0.9193875896930694,0.7890978059172631,
1986-02-27,,,1.0737913846969604,1.0913793325424195,1.0932307481765746,1.0048281043767928,0.9236457300186157,0.7950221690535545,
1986-02-28,,,1.0737913846969604,1.0784197807312013,1.0904536843299866,1.0131592482328415,0.9282741332054139,0.8007613980770111,
1986-03-03,,,1.0182499885559082,1.0645345211029054,1.0821224808692933,1.0182504653930664,0.9317917084693909,0.8056675106287002,
1986-03-04,,,1.0321359634399414,1.0543520212173463,1.0751798748970032,1.024035981297493,0.9352167403697967,0.8108976155519485,
1986-03-05,,,1.0182499885559082,1.0432437419891358,1.0687000274658203,1.029127198457718,0.938364052772522,0.8159888607263565,
1986-03-06,,,0.9997369647026062,1.0284328579902648,1.0599060952663422,1.0332927644252776,0.9410485434532165,0.820802412033081,
1986-03-07,,,0.9719669222831726,1.0080679655075073,1.0432438731193543,1.038846892118454,0.9428999280929565,0.8252456939220428,
1986-03-10,,,0.9719669222831726,0.9988113522529602,1.0316729366779327,1.0444010198116302,0.9447513127326965,0.8296889758110046,
1986-03-11,,,0.9904800653457642,0.9904801726341248,1.0224160969257354,1.048566597700119,0.9462324011325837,0.8343173891305924,
1986-03-12,,,1.0089939832687378,0.9886289715766907,1.0159363567829132,1.0508808314800262,0.9480837678909302,0.8391309416294098,
1986-03-13,,,1.0089939832687378,0.990480375289917,1.009456616640091,1.0513436824083329,0.9490094614028931,0.8439444941282273,
1986-03-14,,,1.0182499885559082,0.9997369885444641,1.0039024770259857,1.0471780806779862,0.9503054046630859,0.8488506066799164,
1986-03-17,,,1.0182499885559082,1.0089936017990113,1.0039024770259857,1.0430124789476394,0.9523418915271759,0.8537567192316056,
1986-03-18,,,1.0089939832687378,1.012696385383606,1.0015882790088653,1.0383840769529342,0.9541932582855225,0.858570271730423,
1986-03-19,,,1.0089939832687378,1.012696385383606,1.0006626784801482,1.0346813529729844,0.9559520602226257,0.8631986892223358,
1986-03-20,,,1.0182499885559082,1.01454758644104,1.0025139808654786,1.0312100380659104,0.9587291061878205,0.8679196667671204,
1986-03-21,,,0.9951084852218628,1.009919285774231,1.0048281371593475,1.024036005139351,0.9610433220863343,0.8725017911195755,
1986-03-24,,,0.9719669222831726,1.0006626725196839,1.0048281371593475,1.01825053691864,0.9632649731636047,0.8768524998426437,
1986-03-25,,,0.9719669222831726,0.9932572603225708,1.0029768228530884,1.012696459889412,0.9662271702289581,0.881203208565712,
1986-03-26,,,0.9441958069801332,0.9802976250648499,0.9964970052242279,1.0062166810035706,0.968448805809021,0.8851836442947387,
1986-03-27,,,0.9534528255462646,0.9673381924629212,0.9909428894519806,1.0001997530460358,0.9708555817604065,0.8892566502094269,
1986-03-28,,,0.9534528255462646,0.9590070605278015,0.9844631731510163,0.994182825088501,0.973262357711792,0.8932370847463608,
1986-03-31,,,0.9349386096000672,0.9516013979911804,0.9761320352554321,0.9900172561407089,0.9751137053966522,0.8967546743154525,
1986-04-01,,,0.9210538864135742,0.9414187908172608,0.9673380255699158,0.9844631522893905,0.9763170957565308,0.8997631382942199,
1986-04-02,,,0.91642564535141,0.9358647584915161,0.958081191778183,0.9793719351291656,0.9784461736679078,0.9029104644060135,
1986-04-03,,,0.91642564535141,0.9284593224525451,0.9478987574577331,0.9752063691616059,0.981038076877594,0.9058726459741593,0.7254802873730659
1986-04-04,,,0.8979122638702393,0.9173512101173401,0.9381791353225708,0.9715036362409591,0.982889449596405,0.9084645611047745,0.7277482114732265
1986-04-07,,,0.8793976902961731,0.9062430262565613,0.9289222121238708,0.9668751746416092,0.9842779684066773,0.9108713304996491,0.7299235627055168
1986-04-08,,,0.9071685075759888,0.9034659504890442,0.9224423706531525,0.9627095967531204,0.9848333847522736,0.9135095274448395,0.7321452008187771
1986-04-09,,,0.9627093076705932,0.9127226829528808,0.9242937207221985,0.9603953629732132,0.9859442007541657,0.916564279794693,0.7346445429325104
1986-04-10,56.112365044287294,P,0.9627093076705932,0.9219794154167176,0.9252193689346313,0.958081129193306,0.9870550167560578,0.9193413281440734,0.7371438850462436
1986-04-11,56.11989163245111,P,0.9627093076705932,0.9349388241767883,0.9261450171470642,0.9553040951490402,0.9881658327579498,0.9217480993270875,0.7395969420671463
1986-04-14,56.13124916457199,A,0.9719669222831726,0.9534526705741883,0.9298478484153747,0.9529899418354034,0.9892766582965851,0.9242474466562272,0.7421888539195061
1986-04-15,56.139687991754734,A,0.9719669222831726,0.966412353515625,0.9349391520023346,0.9511385887861252,0.9903874838352204,0.9264690899848937,0.7448270513117313
1986-04-16,56.14504342711418,A,1.0182499885559082,0.977520489692688,0.9451215863227844,0.9516013890504837,0.9924239706993103,0.9291072809696197,0.7476503784954548
1986-04-17,56.15265596133395,A,1.0321359634399414,0.9914058208465576,0.9566926181316375,0.9522956877946853,0.9947381770610809,0.9318843317031861,0.7504968538880348
1986-04-18,56.17192715571172,A,1.1015620231628418,1.0191763639450073,0.9770575940608979,0.9576183646917343,0.9995517301559448,0.9350316470861435,0.7536904595792293
1986-04-21,56.1895390120932,A,1.1015620231628418,1.0450953841209412,0.9992740273475647,0.9640981197357178,1.0043652832508088,0.9381789624691009,0.7568840652704238
1986-04-22,56.20501751679081,A,1.1015620231628418,1.071014404296875,1.01871337890625,0.9705778747797013,1.0082531535625459,0.9408634424209594,0.7598925329744816
1986-04-23,56.21227861357974,A,1.1061904430389404,1.0886024951934814,1.0330614924430848,0.9786776065826416,1.0111227762699126,0.9431313699483872,0.7628315760195256
1986-04-24,56.21694091390639,A,1.1108187437057495,1.104339051246643,1.0478724360466003,0.9865459024906158,1.0133444118499755,0.9451678723096848,0.7658863273262978
1986-04-25,56.20685885463413,A,1.1108187437057495,1.1061903953552246,1.062683379650116,0.9944141983985901,1.0135295462608338,0.9479449194669723,0.76894107863307
1986-04-28,56.20000699811499,A,1.1385891437530518,1.1135958194732667,1.079345601797104,1.0045967251062393,1.014270088672638,0.950999670624733,0.7721346819400787
1986-04-29,56.19466749408448,A,1.1293319463729858,1.1191498041152954,1.0950821042060852,1.01501062810421,1.0148254871368407,0.9537767153978348,0.7752357143163681
1986-04-30,56.188219439771274,A,1.1015620231628418,1.1182241201400758,1.1034133076667785,1.0242674469947814,1.015195758342743,0.9562760609388351,0.7781978970766068
1986-05-01,56.17793809650328,A,1.0737913846969604,1.1108186483383178,1.1075788497924806,1.032135733962059,1.0149180603027343,0.9584051311016083,0.7809286603331566
1986-05-02,56.169664125293174,A,1.0830484628677368,1.1052645921707154,1.10572749376297,1.0413925439119338,1.013807246685028,0.9606267720460892,0.7836594223976135
1986-05-05,56.15774433052184,A,1.0876762866973877,1.0950820207595826,1.1043389201164246,1.0518064737319945,1.013807246685028,0.9625244122743607,0.7863670426607132
1986-05-06,56.14630964870421,A,1.0830484628677368,1.0858253240585327,1.102487564086914,1.060600471496582,1.013807246685028,0.9644683480262757,0.7890978047251701
1986-05-07,56.147850456259356,A,1.1432173252105713,1.0941563844680786,1.1061902523040772,1.069625872373581,1.0151957654953003,0.9672916775941849,0.7920368444919587
1986-05-08,56.16586550932768,A,1.2219005823135376,1.123778223991394,1.117298436164856,1.082585436105728,1.0181579494476318,0.9709018397331238,0.7952767339348793
1986-05-09,56.18756090243013,A,1.240414261817932,1.155251383781433,1.1302579879760741,1.096470683813095,1.0214904069900512,0.9748822700977325,0.7985397651791573
1986-05-12,56.20870837207614,A,1.240414261817932,1.185798978805542,1.1404404997825623,1.109893050789833,1.0259336924552918,0.9788627004623414,0.8018722230195999
1986-05-13,56.232029327675555,A,1.249671220779419,1.2191235303878785,1.1524744272232055,1.1237782657146453,1.0302843976020812,0.982750568985939,0.8053435322642326
1986-05-14,56.2425226202166,A,1.2311577796936035,1.2367116212844849,1.1654340028762817,1.13442365527153,1.0345425534248351,0.9864533030986786,0.8088148409128189
1986-05-15,56.22674345310865,A,1.1432173252105713,1.2209749698638916,1.1723765969276427,1.1399777233600616,1.0374121606349944,0.9892303520441055,0.8117075952887535
1986-05-16,56.20395187886865,A,1.1293319463729858,1.1987585067749023,1.1770049452781677,1.141366219520569,1.0405594611167908,0.9917296946048737,0.8144846415519714
1986-05-19,56.18496461322357,A,1.1571024656295776,1.1820961475372314,1.1839475631713867,1.1441432416439057,1.0442621719837188,0.9945067423582077,0.8174005404114724
1986-05-20,56.163391953728954,A,1.1571024656295776,1.1635823965072631,1.1913529634475708,1.1469202637672424,1.047594619989395,0.9969135105609894,0.8202701544761658
