Date,GRADE,GPS,PGR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-26,,,0.1297089606523513,0.1289824396371841,0.12965689003467556,0.131861912459135,0.13723186850547786,,
1984-03-27,,,0.1276332139968872,0.12877486348152156,0.12934558540582652,0.13139494881033892,0.13679604649543758,,
1984-03-28,,,0.1297089606523513,0.12898243665695183,0.12924185544252392,0.1310836642980575,0.13638098061084744,,
1984-03-29,,,0.1291900724172592,0.12919003367424006,0.1290862366557121,0.13069454357028004,0.13595553696155543,,
1984-03-30,,,0.1297089606523513,0.12919003367424003,0.12908623665571206,0.1303832590579986,0.13555085003376002,,
1984-04-02,,,0.1276332139968872,0.12877488434314724,0.12887866199016568,0.13007195293903345,0.13507351279258725,,
1984-04-03,,,0.1276332139968872,0.12877488434314724,0.1287748739123344,0.1298125363886356,0.13469995170831678,,
1984-04-04,,,0.1286710947751999,0.12856731116771697,0.1287748739123344,0.1296568803489208,0.13434714823961255,,
1984-04-05,,,0.1276332139968872,0.12825593948364256,0.1287229865789413,0.12939746379852293,0.13400471270084377,,
1984-04-06,,,0.1276332139968872,0.12784079015254973,0.1285154119133949,0.12918991371989247,0.13365189880132672,0.14207260131835933,
1984-04-09,,,0.1265958696603775,0.1276333212852478,0.12820410281419753,0.12893049642443655,0.13334059953689573,0.14182355925440784,
1984-04-10,,,0.125558003783226,0.12721827924251555,0.1279965817928314,0.12867108359932897,0.13307080417871472,0.1415848961472511,
1984-04-11,,,0.1234828382730484,0.12618062794208526,0.1273739695549011,0.1283079124987125,0.13275950551033017,0.14132548138499257,
1984-04-12,,,0.1234828382730484,0.1253505527973175,0.12680324614048005,0.12794474139809606,0.13251046925783153,0.14106606662273402,
1984-04-13,,,0.125558003783226,0.12493551075458527,0.1263881504535675,0.1277371935546398,0.13215765655040737,0.1408170241117477,
1984-04-16,,,0.125558003783226,0.12472793757915497,0.12618062943220137,0.12752964571118353,0.13180484384298322,0.140547229796648,
1984-04-17,,,0.125558003783226,0.12472793757915497,0.12597310841083526,0.12737399116158482,0.13151429325342176,0.14037082344293592,
1984-04-18,,,0.125558003783226,0.12514297068119049,0.12566179931163787,0.12721833661198614,0.13124449789524076,0.14016847461462018,
1984-04-19,,,0.125558003783226,0.125558003783226,0.12545427829027175,0.12708863243460655,0.13099545061588283,0.13996094197034833,
1984-04-20,,,0.125558003783226,0.125558003783226,0.12524675726890563,0.12688108459115027,0.13076716095209118,0.13975340932607647,
1984-04-23,,,0.1245206519961357,0.12535053342580796,0.12503923550248147,0.1266216691583395,0.13055962875485416,0.13952512435615058,
1984-04-24,,,0.1245206519961357,0.1251430630683899,0.12493550032377243,0.12646604105830192,0.13037285506725307,0.13926570832729335,
1984-04-25,,,0.125558003783226,0.1251430630683899,0.12514301687479018,0.12625849321484567,0.1302068284153938,0.13899591401219363,
1984-04-26,,,0.125558003783226,0.1251430630683899,0.12535053342580796,0.126076889783144,0.12998891741037366,0.13873649328947063,
1984-04-27,,,0.1276332139968872,0.12555810511112214,0.12555805444717408,0.1259731024503708,0.12980213195085522,0.13848745107650753,
1984-04-30,,,0.1276332139968872,0.12618061751127244,0.1257655754685402,0.1259731024503708,0.1296153464913368,0.13823840886354444,
1984-05-01,,,0.1286710947751999,0.12701070606708526,0.12607688456773758,0.12602499648928642,0.1294493186473846,0.13801011905074115,
1984-05-02,,,0.1286710947751999,0.12763332426548005,0.12638819366693496,0.12602499648928642,0.12932479530572888,0.13779220744967458,
1984-05-03,,,0.1317842155694961,0.12887856662273406,0.12701081484556198,0.12623254656791685,0.1292417865991592,0.13760542705655093,
1984-05-04,,,0.1317842155694961,0.12970876693725583,0.127633436024189,0.1264400966465473,0.12914839982986448,0.13741864666342732,
1984-05-07,,,0.1317842155694961,0.1305389672517776,0.128359792381525,0.12669951394200324,0.1290653911232948,0.1372111144661903,
1984-05-08,,,0.1297089606523513,0.1307465404272079,0.12887862324714658,0.1269070617854595,0.12892012059688565,0.13698282971978185,
1984-05-09,,,0.1297089606523513,0.13095411360263817,0.1292937189340591,0.12721836790442465,0.1287956067919731,0.1367545449733734,
1984-05-10,,,0.1307462602853775,0.13074652254581448,0.12981254458427424,0.1275815390050411,0.12867108225822446,0.13652625441551205,
1984-05-11,,,0.1307462602853775,0.13053893148899073,0.13012384921312328,0.12784095183014868,0.1285673144459724,0.13632390588521953,
1984-05-14,,,0.1307462602853775,0.13033134043216701,0.1304351538419723,0.12810036465525626,0.12850505292415618,0.13612155735492704,
1984-05-15,,,0.1307462602853775,0.13053880035877224,0.13064267039299007,0.1283597774803638,0.12846354722976683,0.13592439740896223,
1984-05-16,,,0.1328215450048446,0.13116131722927094,0.13105771541595454,0.12872295454144475,0.1284842938184738,0.13574280172586436,
1984-05-17,,,0.1328215450048446,0.13157637417316434,0.1311614483594894,0.12908613160252566,0.1284842938184738,0.13554564282298084,
1984-05-18,,,0.1307462602853775,0.13157637417316434,0.13105765283107754,0.12934554442763324,0.12846353471279143,0.13532773107290266,
1984-05-21,,,0.1307462602853775,0.13157637417316434,0.13095385730266568,0.12965682484209534,0.12844277560710904,0.13510981932282445,
1984-05-22,,,0.1307462602853775,0.13157637417316434,0.1310575872659683,0.12996810525655741,0.12844277560710904,0.13489190757274627,
1984-05-23,,,0.1307462602853775,0.13116131722927094,0.13116131722927094,0.130227518081665,0.12844277560710904,0.13467918440699575,
1984-05-24,,,0.1307462602853775,0.1307462602853775,0.13116131722927094,0.13048693090677257,0.12844277560710904,0.13447164624929425,
1984-05-25,,,0.1307462602853775,0.1307462602853775,0.13116131722927094,0.1306425832211971,0.12846352159976956,0.13424335569143295,
1984-05-28,,,0.1307462602853775,0.1307462602853775,0.13116131722927094,0.1307982355356216,0.1284842675924301,0.13400469183921812,
1984-05-29,,,0.1297089606523513,0.13053880035877224,0.13105758726596833,0.13085012882947916,0.12850502490997312,0.13377640709280966,
1984-05-30,,,0.1307462602853775,0.13053880035877224,0.13085005879402162,0.13095388710498806,0.12854652822017668,0.13354811653494833,
1984-05-31,,,0.1297089606523513,0.13033134043216701,0.13053880035877224,0.13085012435913085,0.12857766568660733,0.13331983178853987,
1984-06-01,,,0.1297089606523513,0.13012388050556178,0.13043507039546964,0.1307463616132736,0.12857766568660733,0.13310192063450813,
1984-06-04,,,0.1297089606523513,0.12991642057895653,0.13033134043216701,0.13064259886741636,0.12857766568660733,0.13290476709604263,
1984-06-05,,,0.1297089606523513,0.12991642057895653,0.13022761046886439,0.13064259886741636,0.1286191806197166,0.13270761355757713,
1984-06-06,,,0.1297089606523513,0.1297089606523513,0.13012388050556178,0.13064259886741633,0.12861918061971664,0.13250008061528204,
1984-06-07,,,0.1307462602853775,0.12991642057895653,0.13012388050556178,0.13064259886741633,0.128650304377079,0.13230292066931723,
1984-06-08,,,0.1297089606523513,0.12991642057895653,0.13002015054225916,0.13059073388576503,0.128650304377079,0.1321005772054195,
1984-06-11,,,0.1286710947751999,0.12970884740352626,0.12981263399124138,0.13048697561025616,0.12867106199264525,0.13187228739261625,
1984-06-12,,,0.1297089606523513,0.12970884740352626,0.12981263399124138,0.13043511062860486,0.12871257692575452,0.13170626431703564,
1984-06-13,,,0.1307462602853775,0.1299163073301315,0.12981263399124138,0.1303313463926315,0.12875408023595808,0.1315506142377853,
1984-06-14,,,0.1286710947751999,0.12950127422809596,0.12970884740352626,0.13012382388114924,0.12877483785152433,0.13138977527618403,
1984-06-15,,,0.1307462602853775,0.12970873415470122,0.12981257736682889,0.13012382388114924,0.12883709877729413,0.1312444987893104,
1984-06-18,,,0.1276332139968872,0.12950115799903866,0.12960500270128245,0.12996817156672474,0.12885784566402433,0.13109922260046003,
1984-06-19,,,0.1276332139968872,0.12908600866794587,0.12939742803573606,0.12981251925230022,0.12889934986829757,0.13098507702350612,
1984-06-20,,,0.1276332139968872,0.1284633994102478,0.12918985337018965,0.1296568669378757,0.12898235738277433,0.13087093144655224,
1984-06-21,,,0.1276332139968872,0.12825582325458526,0.1288785487413406,0.12950121462345118,0.12906536489725112,0.1307879170775413,
1984-06-22,,,0.1297089606523513,0.12804836332798003,0.12887854874134064,0.12944934964179988,0.1291483840346336,0.1306530202925205,
1984-06-25,,,0.1297089606523513,0.12846351265907283,0.12898233532905576,0.12939748466014858,0.12923140317201612,0.13051812350749967,
1984-06-26,,,0.1286710947751999,0.12867108881473538,0.1288785487413406,0.12934559136629104,0.1292936649918556,0.13040397912263868,
1984-06-27,,,0.1286710947751999,0.1288786649703979,0.12867103219032286,0.12924183309078213,0.12935592681169508,0.1303002123534679,
1984-06-28,,,0.1297089606523513,0.12929381430149073,0.128774818778038,0.12924183309078213,0.1294389459490776,0.1302171982824802,
1984-06-29,,,0.1297089606523513,0.12929381430149073,0.12867108881473538,0.12924183309078213,0.1295219650864601,0.13014456301927563,
1984-07-02,,,0.1297089606523513,0.12929381430149073,0.1288786634802818,0.12924183309078213,0.1296257312595844,0.13009268000721927,
1984-07-03,,,0.1297089606523513,0.12950138747692103,0.1290862381458282,0.12924183309078213,0.1297294974327087,0.1300511762499809,
1984-07-04,,,0.1297089606523513,0.1297089606523513,0.1292938128113746,0.12924183309078213,0.1298125165700912,0.1300096724927425,
1984-07-05,,,0.1276332139968872,0.12929381132125847,0.1292938128113746,0.12908618077635764,0.12985402077436445,0.12992146909236904,
1984-07-06,,,0.1276332139968872,0.12887866199016568,0.12908623814582817,0.12898239344358442,0.12985402077436445,0.12982807636260982,
1984-07-09,,,0.1297089606523513,0.12887866199016568,0.1290862381458282,0.12903428673744197,0.12989553570747372,0.12975544109940526,
1984-07-10,,,0.1286710947751999,0.12867108881473538,0.1290862381458282,0.1289823934435844,0.12989553570747372,0.12967242717742916,
1984-07-11,,,0.1297089606523513,0.12867108881473538,0.12919002473354335,0.1289305284619331,0.12991629302501675,0.1296205441653728,
1984-07-12,,,0.1291900724172592,0.12898246049880976,0.12913813591003415,0.12895647734403606,0.129864410161972,0.1295530983805656,
1984-07-13,,,0.1276332139968872,0.12898246049880976,0.1289305612444877,0.12880082502961154,0.12978139013051984,0.12946489498019215,
1984-07-16,,,0.1276332139968872,0.12856731116771697,0.1287229865789413,0.12880082502961154,0.12969837009906765,0.12938188061118122,
1984-07-17,,,0.1297089606523513,0.12877488434314724,0.1287229865789413,0.12890461236238476,0.12969837009906765,0.12930924534797664,
1984-07-18,,,0.1297089606523513,0.12877488434314724,0.12872298657894132,0.12900839969515795,0.12969837009906765,0.12924698844552038,
1984-07-19,,,0.1297089606523513,0.12887866199016568,0.1289305612444877,0.12911218702793117,0.12967762410640712,0.1291743531823158,
1984-07-20,,,0.1276332139968872,0.12887866199016568,0.1289305612444877,0.12900839969515795,0.12961536318063732,0.12909133881330487,
1984-07-23,,,0.1276332139968872,0.12887866199016568,0.1287229865789413,0.12890461236238476,0.12955310225486752,0.12902907758951185,
1984-07-24,,,0.1276332139968872,0.12846351265907285,0.12861919850111003,0.12885271832346912,0.12949084132909772,0.12897719427943227,
1984-07-25,,,0.1286710947751999,0.12825593948364258,0.12851541191339488,0.12885271832346912,0.1294078323245048,0.1289460630714893,
1984-07-26,,,0.1265958696603775,0.1276333212852478,0.1282559916377067,0.12869706377387044,0.12928331881761548,0.12888380631804464,
1984-07-27,,,0.1265958696603775,0.12742585241794585,0.12815225720405574,0.12854140922427176,0.12920031100511548,0.12883192285895345,
1984-07-30,,,0.1276332139968872,0.12742585241794585,0.12815225720405574,0.12843762189149854,0.12913805007934567,0.12879041284322737,
1984-07-31,,,0.1286710947751999,0.1276334285736084,0.12804847061634062,0.12838572859764097,0.12909654676914212,0.1287696611881256,
1984-08-01,,,0.1307462602853775,0.12804846167564393,0.12815220057964322,0.12843759357929227,0.12909654676914212,0.1287696611881256,
1984-08-02,,,0.1359346508979797,0.12991621792316438,0.12877476960420609,0.1288526654243469,0.12920031458139417,0.12882154509425162,
1984-08-03,,,0.1359346508979797,0.1317839741706848,0.12960491329431534,0.12926773726940152,0.1293040823936462,0.1288838019967079,
1984-08-06,,,0.1369724869728088,0.13365182876586912,0.1305388405919075,0.12963091358542442,0.12942860692739483,0.12895643725991246,
1984-08-07,,,0.139047771692276,0.13572716414928435,0.13168029636144638,0.13014974743127822,0.12961538314819332,0.12906020402908325,
1984-08-08,,,0.1406044960021972,0.13769881129264827,0.13287363648414613,0.1306945241987705,0.12981254786252971,0.1291795380413532,
1984-08-09,,,0.1406044960021972,0.13863278031349177,0.1342744991183281,0.1312652453780174,0.13003045856952664,0.129304062128067,
1984-08-10,,,0.1411229521036148,0.1396704405546188,0.1357272073626518,0.1319397322833538,0.13025873839855193,0.12941820204257964,
1984-08-13,,,0.1411229521036148,0.14050053358078002,0.1370761811733246,0.13261421918869015,0.1304870182275772,0.12953234195709226,
1984-08-14,,,0.1421608328819275,0.1411231458187103,0.13842515498399735,0.13323681280016897,0.13073605567216873,0.12967761814594267,
1984-08-15,,,0.1421608328819275,0.14143441319465638,0.13956661224365235,0.13385940641164779,0.13098509311676024,0.12980213686823844,
1984-08-16,,,0.1421608328819275,0.1417456805706024,0.14018923044204712,0.13448200002312657,0.13121338456869125,0.1299318444728851,
1984-08-17,,,0.1421608328819275,0.14195325672626496,0.14081184864044188,0.13520838096737858,0.13146242201328276,0.13005636319518088,
1984-08-20,,,0.1431986391544342,0.14236839413642882,0.14143446385860442,0.13598665222525594,0.13175297290086743,0.13021201744675634,
1984-08-21,,,0.1431986391544342,0.14257595539093018,0.14184955060482024,0.1367649234831333,0.1320227664709091,0.13036767169833183,
1984-08-22,,,0.1431986391544342,0.1427835166454315,0.14210896492004393,0.137491300702095,0.13227181404829025,0.13051294714212416,
1984-08-23,,,0.1421608328819275,0.1427835166454315,0.14226459860801696,0.1382695488631725,0.1325416088104248,0.13065822333097457,
1984-08-24,,,0.144236072897911,0.1431985646486282,0.14257591068744657,0.1391515590250492,0.13281140506267547,0.1308242519199848,0.13644842661917206
1984-08-27,,,0.146311268210411,0.14382109045982355,0.14309474229812622,0.1400854617357254,0.13318496614694592,0.13102140590548514,0.1364224825799465
1984-08-28,,,0.146311268210411,0.14444361627101893,0.14350978583097457,0.14096747040748595,0.1335585272312164,0.13122893854975698,0.13640691734850402
1984-08-29,,,0.146311268210411,0.1450661420822143,0.1439248293638229,0.1417457208037376,0.13393208831548686,0.1314572228491306,0.13639135211706158
1984-08-30,,,0.1452739089727401,0.1456887573003768,0.14423613697290416,0.1422126837074756,0.13428490221500394,0.13167513355612753,0.13637060008943078
1984-08-31,30.11727402912506,A,0.146311268210411,0.1461037963628768,0.14465118050575249,0.14273151457309718,0.1346169483661651,0.13188266620039937,0.13634984515607354
1984-09-03,30.116079593563356,A,0.146311268210411,0.1461037963628768,0.1449624434113502,0.1431984536349773,0.1349489945173263,0.1320901988446712,0.1363187143206596
1984-09-04,30.114745245667606,A,0.1452739089727401,0.14589632451534262,0.1451699703931808,0.1435097604990005,0.13528105080127711,0.13228735789656634,0.13632909066975113
1984-09-05,30.11368080099325,A,0.146311268210411,0.14589632451534262,0.14548123329877846,0.1437950991094112,0.13563385426998134,0.1324948905408382,0.13633168257772918
1984-09-06,30.11335224576744,A,0.146311268210411,0.1461037963628768,0.14589627683162681,0.14408043771982187,0.13596590042114254,0.13270242318511005,0.13633168257772918
1984-09-07,30.11274181792319,A,0.146311268210411,0.1461037963628768,0.1461037963628768,0.1443398535251617,0.13629794657230374,0.13290995582938192,0.13633168257772918
1984-09-10,30.112005481262234,A,0.1452739089727401,0.14589632451534262,0.1460000604391097,0.14454740136861796,0.1366092455387115,0.13311748839914794,0.13632130637764928
1984-09-11,30.112222893694128,A,0.1473491489887237,0.14631137251853935,0.146103848516941,0.14480681717395777,0.13696204930543895,0.13334577336907383,0.1363057408481836
1984-09-12,30.11199202196912,A,0.1473491489887237,0.1465189486742019,0.14620763659477226,0.1450662329792976,0.1373148530721664,0.13356368482112882,0.13627979941666124
1984-09-13,30.11224986553866,A,0.1483870148658752,0.14693409800529475,0.14651894718408576,0.145377542078495,0.13772992908954618,0.1337919749319553,0.13626423411071298
1984-09-14,30.113832902068467,A,0.1515000760555267,0.14797185957431785,0.14703782796859735,0.14584450423717493,0.13820726633071895,0.13403064355254168,0.13625904731452462
1984-09-17,30.115142338956122,A,0.1494243144989013,0.14880194067955013,0.14734913259744636,0.14615578800439827,0.13860157340764995,0.13424855455756185,0.13624348171055314
1984-09-18,30.11599477919424,A,0.1504622548818588,0.14942456185817715,0.14786796718835826,0.1465189687907695,0.13903739660978315,0.13446646615862842,0.13623829260468479
1984-09-19,30.117747493934193,A,0.1525374352931976,0.15046221911907193,0.1484905838966369,0.1469859085977077,0.13949396610260006,0.1347051295638084,0.1362486685067415
1984-09-20,30.117918586058916,A,0.1504622548818588,0.15087726712226862,0.1489056825637817,0.14740097969770424,0.13991940975189204,0.13489190995693204,0.1362486685067415
1984-09-21,30.117704844345635,A,0.1530564278364181,0.1511885374784469,0.1495801985263824,0.1478419974446296,0.14042787402868268,0.13510463207960124,0.13626163937151428
1984-09-24,30.118882592660587,A,0.1540942341089248,0.15212252140045163,0.15046223104000087,0.1482311457395553,0.1409570944309234,0.13532773226499553,0.13626942336559292
1984-09-25,30.119627528841733,A,0.1546126455068588,0.15295259952545162,0.15118858069181437,0.14864621460437769,0.14145516812801356,0.1355767691135406,0.13627979941666124
1984-09-26,30.11945874178789,A,0.1546126455068588,0.15336764156818386,0.15191493034362788,0.14906128346920008,0.14195324182510372,0.13582580596208568,0.13629017546772954
1984-09-27,30.12116693741658,A,0.1566884517669677,0.15461288094520564,0.15274507403373713,0.14963201060891146,0.14249283164739604,0.13608522787690158,0.13630574114620683
1984-09-28,30.12181777950657,A,0.1566884517669677,0.15533928573131556,0.15326391160488123,0.1501508697867393,0.14307393640279767,0.13634464979171748,0.13633427783846852
1984-10-01,30.1212023184806,A,0.1546126455068588,0.15544296801090235,0.153782744705677,0.15056593865156168,0.1436135250329971,0.1365833136439323,0.13635243549942966
1984-10-02,30.120641340648717,A,0.1546126455068588,0.15544296801090235,0.154197783768177,0.1510328754782676,0.14415311366319652,0.1368219774961471,0.13637318745255467
1984-10-03,30.119909921484506,A,0.1546126455068588,0.15544296801090235,0.15440530478954312,0.15144794434309,0.1446719446778297,0.13703988850116727,0.1363913451135158
1984-10-04,30.11826884547915,A,0.1546126455068588,0.15502780675888056,0.1548203438520431,0.1518630132079124,0.14523228019475934,0.1372577995061874,0.13640172116458413
1984-10-05,30.116928335818372,A,0.1546126455068588,0.1546126455068588,0.15497596561908716,0.1522780820727348,0.14579261571168897,0.1374964633584022,0.13641209721565242
1984-10-08,30.116460652254016,A,0.1546126455068588,0.1546126455068588,0.15502780675888056,0.15274501889944073,0.1463322043418884,0.13773512721061704,0.13642247326672075
1984-10-09,30.115444254652783,A,0.1535753160715103,0.15440517961978908,0.15492407381534573,0.15305632725358004,0.1468302887678146,0.13796341776847837,0.1364276626706123
