Date,GRADE,GPS,PLD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-11-04,62.57779380827399,A,20.245759963989254,19.72956657409668,19.452411079406737,19.188907146453857,18.983428916931153,18.450127296447754,17.674373230934144
2004-11-05,62.54207849931257,A,19.426652908325195,19.75120315551758,19.502381324768066,19.20925588607788,18.995528068542484,18.470844383239747,17.68460506916046
2004-11-08,62.33105236986929,A,19.39574241638184,19.689382553100586,19.548230743408205,19.234241008758545,19.005990486145024,18.488234176635743,17.693812098503113
2004-11-09,62.19427623867293,A,19.447254180908203,19.662594604492188,19.570381736755373,19.254847240447997,19.01452964782715,18.506491146087647,17.702033486366272
2004-11-10,62.04560336008405,A,19.6275577545166,19.62859344482422,19.59047222137451,19.297604942321776,19.02718402862549,18.523331737518312,17.71404064655304
2004-11-11,61.79663184497531,A,19.890291213989254,19.55749969482422,19.643533134460448,19.348347854614257,19.044991149902344,18.544811782836913,17.726242566108702
2004-11-12,61.98658526771396,A,20.28697204589844,19.729563522338868,19.740383338928222,19.417379379272464,19.067778396606446,18.567089462280272,17.739408440589905
2004-11-15,62.33044347438292,A,20.70425033569336,19.991265106201173,19.840323829650877,19.499289894104006,19.098911209106447,18.5910750579834,17.755158009529115
2004-11-16,62.633207722775545,A,20.45181655883789,20.19217758178711,19.92738609313965,19.5788818359375,19.120921592712406,18.620081996917726,17.768277869224548
2004-11-17,62.73259331943092,A,20.013935089111328,20.269453048706055,19.949023246765137,19.64121608734131,19.138655395507815,18.64386980056763,17.778213696479796
2004-11-18,62.75499976897847,A,20.086048126220703,20.308604431152343,19.93305206298828,19.69273157119751,19.16272026062012,18.66786947250366,17.788733916282652
2004-11-19,62.55545518528164,A,19.89544677734375,20.230299377441405,19.979931449890138,19.741156387329102,19.184806365966796,18.686449298858644,17.799071927070617
2004-11-22,62.29740761875234,A,20.11696434020996,20.112842178344728,20.05205364227295,19.800142192840575,19.212952461242676,18.707244300842284,17.810517525672914
2004-11-23,62.20409878328817,A,20.364240646362305,20.09532699584961,20.14375228881836,19.857067012786864,19.25256233215332,18.733414897918703,17.824318375587463
2004-11-24,62.350605386123924,A,20.59091567993164,20.21072311401367,20.240088081359865,19.915280151367188,19.294566841125487,18.75905128479004,17.839700198173524
2004-11-25,62.510659239513494,A,20.59091567993164,20.31169662475586,20.3101505279541,19.976841831207274,19.327303161621092,18.78799777984619,17.855554451942442
2004-11-26,62.675272260128715,A,20.45697021484375,20.42400131225586,20.327150344848633,20.03376684188843,19.35980495452881,18.815604820251465,17.87081356525421
2004-11-29,62.72542711389716,A,20.426061630249023,20.485820770263672,20.2993314743042,20.06982765197754,19.393318252563475,18.841120471954344,17.88596787929535
2004-11-30,62.720757851934074,A,20.580610275268555,20.529094696044922,20.312210845947266,20.119798469543458,19.429005699157713,18.871389808654786,17.902093834877014
2004-12-01,62.8157090180185,A,21.162738800048828,20.64345932006836,20.427091217041017,20.188057231903077,19.481530227661132,18.905086936950685,17.920807204246522
2004-12-02,62.829446692850304,A,20.94123077392578,20.713522338867186,20.512609481811523,20.222830772399902,19.534615097045897,18.933258991241456,17.937990288734436
2004-12-03,62.93992855911543,A,20.96697807312012,20.81552391052246,20.61976261138916,20.299847030639647,19.58373348236084,18.960517253875732,17.95475512981415
2004-12-06,63.08828168006216,A,20.88969993591309,20.908251571655274,20.69703617095947,20.37454490661621,19.631713676452637,18.98751190185547,17.969293608665467
2004-12-07,62.985843171719544,A,20.45181655883789,20.88249282836914,20.70579376220703,20.424773025512696,19.667167816162113,19.0082435798645,17.98064806461334
2004-12-08,62.69037086439295,A,20.59091567993164,20.768128204345704,20.70579376220703,20.472940921783447,19.70530212402344,19.033981800079346,17.99284721851349
2004-12-09,62.48305606083603,A,20.508487701416016,20.68157958984375,20.697550964355468,20.503850746154786,19.738426818847657,19.061594867706297,18.00446017742157
2004-12-10,62.320192504629404,A,20.874238967895508,20.663031768798827,20.739277839660645,20.53321409225464,19.77459079742432,19.094494972229004,18.017827286720276
2004-12-13,62.148436422353406,A,20.735153198242188,20.632122421264647,20.770186996459962,20.53475923538208,19.806324615478516,19.127735633850097,18.030623297691346
2004-12-14,62.19470329982073,A,20.683639526367188,20.678487014770507,20.780489921569824,20.546350383758544,19.837646141052247,19.16015562057495,18.043310923576357
2004-12-15,62.27101952890019,A,20.812419891357425,20.722787857055668,20.745458030700682,20.58627462387085,19.870101013183596,19.192437534332274,18.05835813999176
2004-12-16,62.29447605140822,A,20.477577209472656,20.716605758666994,20.699092674255372,20.605851078033446,19.904513702392578,19.22126916885376,18.072327876091002
2004-12-17,62.24671130915831,A,20.74030494689941,20.689818954467775,20.6764253616333,20.64809398651123,19.93892623901367,19.249723567962647,18.086765866279602
2004-12-20,62.282383456871024,A,20.812419891357425,20.70527229309082,20.668697357177734,20.682866764068603,19.97725383758545,19.27655658721924,18.103205456733704
2004-12-21,62.38113812273655,A,21.059724807739254,20.780489349365233,20.729488182067872,20.717640972137453,20.017745742797853,19.305251483917235,18.121130242347718
2004-12-22,62.51351319253888,A,21.320039749145508,20.88201332092285,20.802400588989258,20.754097175598144,20.06869846343994,19.336447715759277,18.138044152259827
2004-12-23,62.69471426925934,A,21.085769653320312,21.003651809692382,20.860128784179686,20.77883987426758,20.112905197143554,19.370495529174804,18.153960757255554
2004-12-24,62.80792943594761,A,21.085769653320312,21.07274475097656,20.881281852722168,20.810279846191406,20.156493759155275,19.405561923980713,18.169429850578307
2004-12-27,62.852131501058544,A,21.00766944885254,21.111794662475585,20.9085334777832,20.839360237121582,20.195326347351077,19.437912044525145,18.184533305168152
2004-12-28,62.84308805603874,A,21.2107048034668,21.141990661621094,20.961240005493163,20.870864963531496,20.242340888977054,19.47142686843872,18.200030341148377
2004-12-29,62.777785303553486,A,21.335670471191406,21.145116806030273,21.013565063476562,20.879511547088622,20.293709297180175,19.506802368164063,18.217121930122374
2004-12-30,62.78267890204743,A,21.387731552124023,21.205509185791016,21.1045804977417,20.901836585998534,20.340349159240724,19.543971729278564,18.232434906959533
2004-12-31,62.71534407942237,A,21.02849006652832,21.19405326843262,21.13339900970459,20.904912185668945,20.382379951477052,19.578618030548096,18.247443509101867
2005-01-03,62.69680624679908,A,21.085769653320312,21.20967330932617,21.16073398590088,20.914715671539305,20.425350379943847,19.612003917694093,18.262241234779356
2005-01-04,62.59730991969798,A,21.07534408569336,21.182601165771484,21.16229591369629,20.94589204788208,20.462342376708985,19.64289207458496,18.27596742153168
2005-01-05,62.18132595695863,A,20.21109962463379,20.957686996459962,21.051401901245118,20.926901245117186,20.478031311035156,19.663202590942383,18.284601578712465
2005-01-06,61.79654657342669,P,20.398527145385746,20.759846115112303,20.98267765045166,20.921403217315675,20.498808212280274,19.68844289779663,18.293279976844786
2005-01-07,61.50711255259654,P,20.35167121887207,20.624482345581054,20.909267807006835,20.8952748298645,20.5194722366333,19.7073073387146,18.302855887413024
2005-01-10,61.15966420635801,P,20.19027137756348,20.44538269042969,20.82752799987793,20.868030738830566,20.529180755615233,19.72404857635498,18.31464307308197
2005-01-11,60.79217209522955,P,19.966392517089844,20.223592376708986,20.703096771240233,20.8321683883667,20.53688472747803,19.735953826904296,18.329209456443788
2005-01-12,60.72200899688054,P,19.732112884521484,20.127795028686524,20.54274101257324,20.778153038024904,20.535575714111328,19.745465354919432,18.340491671562194
2005-01-13,60.59470473506955,P,19.84664535522461,20.017418670654298,20.388632392883302,20.7466064453125,20.527593421936036,19.755511169433593,18.354962334632873
2005-01-14,60.560529047056725,P,19.94037628173828,19.93515968322754,20.2798210144043,20.706610012054444,20.537867889404296,19.76669797897339,18.36990165233612
2005-01-17,60.60059266074503,P,19.94037628173828,19.8851806640625,20.165281677246092,20.663007831573488,20.548760566711426,19.777375526428223,18.38886532306671
2005-01-18,60.82369987665362,P,20.325634002685547,19.957028961181642,20.090310668945314,20.626303291320802,20.566328163146974,19.79042890548706,18.40937801837921
2005-01-19,61.19294234580141,P,20.513059616088867,20.113218307495117,20.12050666809082,20.58595428466797,20.58403820037842,19.805611114501954,18.431255402565004
2005-01-20,61.45528636791198,P,20.35687065124512,20.21526336669922,20.116341018676756,20.54950933456421,20.593369789123535,19.81918046951294,18.45049057483673
2005-01-21,61.63271675792334,P,20.408945083618164,20.308977127075195,20.122068405151367,20.5156681060791,20.59580924987793,19.831793823242187,18.470514330863953
2005-01-24,61.787831825529025,P,20.44017601013184,20.408937072753908,20.147058868408205,20.487293434143066,20.590527763366698,19.84471948623657,18.49071939945221
2005-01-25,61.66302686516416,A,19.95077514648437,20.333965301513672,20.145497131347657,20.424296951293947,20.58050693511963,19.850714263916014,18.512577233314513
2005-01-26,61.35872862401621,A,19.70607566833496,20.17256851196289,20.142893409729005,20.34281721115112,20.5743497467041,19.856502571105956,18.532633085250854
2005-01-27,61.034360729730054,P,19.36245346069336,19.97368507385254,20.094474220275877,20.24155330657959,20.559877853393555,19.861299057006836,18.549964709281923
2005-01-28,60.74451024616317,P,19.36245346069336,19.76438674926758,20.036681938171387,20.15825147628784,20.549217987060548,19.867012176513672,18.568679723739624
2005-01-31,60.44147636235565,P,19.383283615112305,19.55300827026367,19.980972671508788,20.07312717437744,20.534544372558592,19.873748416900636,18.587222204208373
2005-02-01,60.356287829696555,P,19.49782371520996,19.462417984008788,19.89819164276123,19.99425115585327,20.517216033935547,19.884889183044432,18.60555770397186
2005-02-02,60.408772728596084,P,19.601953506469727,19.44159355163574,19.807081031799317,19.96379384994507,20.49743679046631,19.8960018157959,18.625118107795714
2005-02-03,60.687534637096554,P,19.94037628173828,19.557178115844728,19.765431594848632,19.940886306762696,20.484426002502442,19.905864582061767,18.647603039741515
2005-02-04,61.05334545993812,P,20.25273704528809,19.735234832763673,19.749810791015626,19.935939598083497,20.480341339111327,19.92007314682007,18.672655906677246
2005-02-07,61.37265148525503,P,20.075727462768555,19.873723602294923,19.713365936279295,19.93021240234375,20.473334655761718,19.933326454162597,18.695817594528197
2005-02-08,61.62465062277264,P,19.99242782592773,19.972644424438478,19.717531204223633,19.931514167785643,20.461571006774903,19.94528835296631,18.717430973052977
2005-02-09,61.890983375952,P,20.25273704528809,20.10280113220215,19.772197341918947,19.957545375823976,20.443370971679688,19.96245059967041,18.740974702835082
2005-02-10,62.047642995717865,A,20.29439163208008,20.173604202270507,19.865391159057616,19.979932689666747,20.430434188842774,19.982524642944338,18.764475169181825
2005-02-11,62.04630335453027,A,20.226715087890625,20.168399810791016,19.951817321777344,19.994249629974366,20.415628929138183,19.99968120574951,18.79123399734497
2005-02-14,62.14138960507875,A,20.29439163208008,20.21213264465332,20.04292812347412,20.011950397491454,20.403722763061523,20.01771821975708,18.81901029586792
2005-02-15,62.285910652786235,A,20.466205596923828,20.30688819885254,20.13976631164551,20.018978977203368,20.404010543823244,20.035589179992677,18.846689915657045
2005-02-16,62.323991765532604,A,20.554718017578125,20.36728439331055,20.235042762756347,20.021061897277832,20.403286590576172,20.054294357299806,18.87503845691681
2005-02-17,62.35772613870088,A,20.643220901489254,20.43705024719238,20.305327224731446,20.03537940979004,20.405981254577636,20.072204036712648,18.90468469142914
2005-02-18,62.38839084530506,A,20.63280868530273,20.518268966674803,20.34333438873291,20.046572589874266,20.40115264892578,20.08787172317505,18.933323082923888
2005-02-21,62.3750140365382,A,20.63280868530273,20.585952377319337,20.399042510986327,20.05620422363281,20.39910575866699,20.102715187072754,18.96103087425232
2005-02-22,62.13313164112653,A,20.00804901123047,20.494321060180663,20.4006046295166,20.059067916870116,20.385593948364257,20.111620044708253,18.983904504776
2005-02-23,61.82806891863384,A,19.794588088989254,20.34229507446289,20.354789733886715,20.063493537902833,20.365237312316893,20.117669162750243,19.007144498825074
2005-02-24,61.5329432379911,P,19.773754119873047,20.168401718139645,20.30272598266601,20.084058570861817,20.351160850524902,20.12783727645874,19.028519706726073
2005-02-25,61.38657052881655,P,20.14861869812012,20.071563720703125,20.294916343688964,20.123366832733154,20.339327125549318,20.139126682281493,19.0517440700531
2005-02-28,61.25240471286532,P,20.21109962463379,19.987221908569335,20.286587142944335,20.164757633209227,20.327300720214843,20.152277278900147,19.07445080757141
2005-03-01,61.41749291018913,P,20.513059616088867,20.088224029541017,20.29127254486084,20.215519428253174,20.316367416381837,20.167056579589843,19.09690668106079
2005-03-02,61.56049527933431,P,20.17985725402832,20.165277862548827,20.253786468505858,20.244414615631104,20.293563766479494,20.181131114959715,19.11641384124756
2005-03-03,61.66623122367729,A,20.17985725402832,20.24649848937988,20.207450103759765,20.256388664245605,20.27544551849365,20.194175357818605,19.135770044326783
2005-03-04,61.83207012050806,A,20.88271713256836,20.39331817626953,20.232440948486328,20.28788766860962,20.27138446807861,20.213939113616945,19.157055959701538
2005-03-07,61.98155162616923,A,20.872295379638672,20.52555732727051,20.256389617919922,20.327716064453124,20.268676986694334,20.232001667022704,19.178289766311647
2005-03-08,61.98271878626207,A,20.679662704467773,20.55887794494629,20.323550987243653,20.36207780838013,20.258056144714356,20.250198516845703,19.199717426300047
2005-03-09,61.84952313669513,A,19.85706901550293,20.49432029724121,20.329799079895018,20.34229440689087,20.228484115600587,20.26109670639038,19.215522994995116
2005-03-10,61.788074654950556,A,20.075727462768555,20.47349433898926,20.35999641418457,20.33136119842529,20.202244033813475,20.2712965965271,19.232849445343017
2005-03-11,61.43283293019531,A,19.862279891967773,20.269406890869142,20.331362533569337,20.31313943862915,20.178919830322265,20.280649890899657,19.248932580947876
2005-03-14,61.1731079792476,P,20.20067977905273,20.135083770751955,20.33032054901123,20.308453845977784,20.161218032836913,20.293284206390382,19.2656764793396
2005-03-15,60.91941289512704,P,20.174654006958008,20.03408203125,20.296479988098145,20.293876266479494,20.143204231262207,20.302773303985596,19.281837520599364
2005-03-16,60.94105009406716,P,19.919538497924805,20.046575927734374,20.27044811248779,20.262117290496825,20.137373008728026,20.307702159881593,19.29702474594116
2005-03-17,60.932863749459536,P,20.096553802490234,20.05074119567871,20.262117767333983,20.234783935546876,20.131333541870116,20.315070877075197,19.31299651145935
2005-03-18,61.01165255272437,P,20.01325225830078,20.080935668945312,20.175171279907225,20.203806114196777,20.12456516265869,20.322018699645994,19.328551769256592
2005-03-21,60.92534151582359,P,19.877885818481445,20.016376876831053,20.075730323791504,20.166059970855713,20.11831745147705,20.32374910354614,19.345090227127073
2005-03-22,60.78683913287728,P,19.46138572692871,19.873723220825195,19.953902626037596,20.138726806640626,20.108217315673826,20.32255102157593,19.357332792282104
2005-03-23,60.6154273335434,P,19.21147727966309,19.73211097717285,19.889343452453613,20.109571266174317,20.09780460357666,20.316690158843993,19.368325815200805
2005-03-24,60.37077166814648,B,19.24791717529297,19.5623836517334,19.806562423706055,20.083279418945313,20.085830039978028,20.30671173095703,19.378419513702394
2005-03-25,60.20269068290008,B,19.24791717529297,19.409316635131837,19.745126152038573,20.038244342803956,20.07198085784912,20.304924373626708,19.387884378433228
2005-03-28,60.1043514207905,B,19.294776916503903,19.29269485473633,19.654535865783693,19.99242820739746,20.059068870544433,20.30391471862793,19.396074447631836
2005-03-29,60.110533302579434,B,19.331222534179688,19.266662216186525,19.570192718505858,19.933336353302003,20.039180641174315,20.302754402160645,19.404622774124146
2005-03-30,60.21760591017517,B,19.575916290283203,19.339550018310547,19.5358304977417,19.903139305114745,20.020437774658202,20.30223798751831,19.41278486251831
2005-03-31,60.39084852107707,B,19.6800537109375,19.425977325439455,19.494180488586426,19.878149127960206,20.00690143585205,20.300135612487793,19.422473697662355
2005-04-01,60.48309299405084,B,19.70111656188965,19.516617202758788,19.462966918945312,19.81906909942627,19.99274486541748,20.294277057647705,19.43068325996399
2005-04-04,60.523215104201064,B,19.590490341186523,19.575759887695312,19.43422737121582,19.75497884750366,19.975751152038573,20.283139457702635,19.437107257843017
2005-04-05,60.57676871051706,B,19.432472229003903,19.596009826660158,19.43133602142334,19.69261932373047,19.965385093688965,20.272946014404297,19.44651400566101
2005-04-06,60.60161192721668,B,19.495677947998047,19.579962158203124,19.459756088256835,19.674549770355224,19.961177139282228,20.267763442993164,19.455816621780397
2005-04-07,60.63049800906088,C,19.61156845092773,19.566265106201172,19.496121215820313,19.651341819763182,19.966159439086915,20.263018646240234,19.465444059371947
2005-04-08,60.68834168467995,C,19.522016525268555,19.530445098876953,19.52353115081787,19.634328651428223,19.969350700378417,20.259284343719482,19.472866821289063
2005-04-11,60.78951182464012,B,19.543092727661133,19.520965576171875,19.548362731933594,19.601449298858643,19.972546882629395,20.253545627593994,19.48039496421814
2005-04-12,60.96089452646774,A,19.853879928588867,19.60524711608887,19.600628471374513,19.585410594940186,19.979668006896972,20.24844202041626,19.49092845916748
2005-04-13,60.996753650616824,A,19.769603729248047,19.660032272338867,19.619997215270995,19.57791385650635,19.983021011352537,20.240228900909425,19.49964009284973
2005-04-14,60.93705166123652,A,19.63263893127441,19.664246368408204,19.615255737304686,19.554718112945558,19.97686626434326,20.23064613342285,19.509321956634523
2005-04-15,60.90807164595599,C,19.648439407348636,19.68953094482422,19.609988021850587,19.536477470397948,19.964780311584473,20.2225608253479,19.51908282279968
2005-04-18,60.94467975406848,C,19.769603729248047,19.7348331451416,19.627899360656738,19.53106336593628,19.958657836914064,20.21599624633789,19.528558359146118
2005-04-19,60.9454349838421,C,19.96450424194336,19.7569580078125,19.681102561950684,19.55621929168701,19.958099365234375,20.20983518600464,19.54061249732971
2005-04-20,60.96370338611944,C,19.92235565185547,19.787508392333983,19.723770332336425,19.59176321029663,19.95149173736572,20.197431354522706,19.551259145736694
2005-04-21,61.11129951458468,C,20.0962028503418,19.88022117614746,19.772233772277833,19.634177494049073,19.947527961730955,20.188981075286865,19.56112003326416
2005-04-22,61.2618152794359,C,20.1278018951416,19.976093673706053,19.832812309265137,19.678171730041505,19.945549697875975,20.18058931350708,19.570553283691407
2005-04-25,61.439354346040005,C,20.422800064086918,20.10673294067383,19.920783042907715,19.734572887420654,19.948117866516114,20.17592031478882,19.581716108322144
2005-04-26,61.50985567996896,C,20.40171813964844,20.194175720214844,19.975566864013672,19.788097667694093,19.946828117370604,20.175419330596924,19.591831455230714
2005-04-27,61.67041956349946,C,20.57027816772461,20.32376022338867,20.05563430786133,19.837815761566162,19.947139320373534,20.175212955474855,19.6045973777771
2005-04-28,61.69184128009197,C,20.32270622253418,20.369060897827147,20.124641036987306,19.869948387145996,19.940729026794433,20.173355140686034,19.617475004196166
2005-04-29,61.753052691285,C,20.538673400878903,20.451235198974608,20.21366443634033,19.91182622909546,19.938846321105956,20.169999485015868,19.632247228622436
2005-05-02,61.73417716313387,C,20.596622467041016,20.48599967956543,20.29636631011963,19.962132835388182,19.938122596740723,20.16861417770386,19.648174905776976
2005-05-03,61.76785362859844,A,20.565013885498047,20.51865882873535,20.3564172744751,20.01875991821289,19.949261894226073,20.167427921295165,19.66379177093506
2005-05-04,61.78150462860004,A,20.7177791595459,20.548159027099608,20.43595962524414,20.079864978790283,19.967725715637208,20.16648151397705,19.679459524154662
2005-05-05,61.979827563535224,A,20.97589683532715,20.6787971496582,20.523929023742674,20.148081398010255,19.991768569946288,20.171464710235597,19.696366939544678
2005-05-06,62.00799688890464,A,20.765186309814453,20.724099731445314,20.58766746520996,20.21023988723755,20.004099922180174,20.171713523864746,19.710718545913696
2005-05-09,62.1069327214396,A,21.10758399963379,20.826292037963867,20.65614585876465,20.28846445083618,20.022029609680175,20.17466516494751,19.725610876083373
2005-05-10,62.1538132517731,A,21.097055435180664,20.93270034790039,20.72567958831787,20.350623226165773,20.03370952606201,20.175038471221924,19.74014497756958
2005-05-11,62.162734596914824,A,21.133930206298828,21.015930557250975,20.78204479217529,20.418839550018312,20.05279098510742,20.173177375793458,19.754812545776367
2005-05-12,62.03957399268577,A,20.96535873413086,21.013822937011717,20.84631004333496,20.485475540161133,20.068501014709472,20.17197326660156,19.771234397888183
2005-05-13,61.97196058131107,A,20.82840156555176,21.02646598815918,20.875282859802248,20.54447364807129,20.067414703369142,20.169399585723877,19.787480754852297
2005-05-16,61.89186789755061,A,21.14972877502441,21.034894943237305,20.930593490600586,20.613479900360108,20.072963371276856,20.170820178985597,19.80436611175537
2005-05-17,61.84012445215358,A,21.14972877502441,21.045429611206053,20.989064979553223,20.67274112701416,20.08236469268799,20.17021041870117,19.820818643569947
2005-05-18,61.887863416560485,A,21.386762619018555,21.09599609375,21.05596332550049,20.745961475372315,20.1129585647583,20.170721340179444,19.838761854171754
2005-05-19,62.035125733523415,A,21.660690307617188,21.235062408447266,21.124442672729494,20.824185848236084,20.144657821655272,20.173450927734375,19.85871132850647
2005-05-20,62.272866466738144,A,21.58694076538086,21.386770248413086,21.206618118286134,20.897142791748045,20.179151039123536,20.179035434722902,19.8788267326355
2005-05-23,62.37969951711525,A,21.629085540771484,21.4826416015625,21.2587682723999,20.957457065582275,20.20771915435791,20.184468593597412,19.898236255645752
2005-05-24,62.36591889648212,A,21.22347450256348,21.497390747070312,21.271410179138183,20.998544883728027,20.22869556427002,20.185949897766115,19.914420986175536
2005-05-25,62.1719047298371,A,20.912681579589844,21.40257453918457,21.249285316467287,21.01566505432129,20.24855842590332,20.192965717315673,19.928084154129028
2005-05-26,61.927112421217004,A,21.002233505249023,21.27088317871094,21.2529727935791,21.049641418457032,20.266672019958495,20.199002780914306,19.94372283935547
2005-05-27,61.67095988857523,A,21.07596969604492,21.16868896484375,21.27772960662842,21.076506233215333,20.28792636871338,20.206245765686035,19.956776552200317
2005-05-30,61.47196658725671,A,21.07596969604492,21.058065795898436,21.270353698730467,21.100473594665527,20.31188804626465,20.215102748870848,19.969575662612915
2005-05-31,61.51081805091962,A,21.2340145111084,21.060173797607423,21.278782272338866,21.133923625946046,20.34734062194824,20.227778968811034,19.981866397857665
2005-06-01,61.74479701064238,A,21.49212074279785,21.176061630249023,21.289318084716797,21.17264070510864,20.39295349121094,20.245379047393797,19.995422201156615
2005-06-02,61.886028096640786,A,21.40258026123047,21.256130981445313,21.263507080078124,21.193974876403807,20.436046752929688,20.260938396453856,20.008224782943724
2005-06-03,62.02018671825747,A,21.418371200561523,21.324611282348634,21.24665012359619,21.226634120941164,20.479455833435058,20.27571834564209,20.02120816230774
2005-06-06,62.36713619050514,A,22.118980407714844,21.533213424682618,21.29563961029053,21.277203941345213,20.535939903259276,20.297504386901856,20.03743995666504
2005-06-07,62.671802807463564,A,22.36128616333008,21.758667755126954,21.409420776367188,21.340415477752686,20.596541175842287,20.3178609085083,20.05414490699768
2005-06-08,62.854259127685076,A,22.38763427734375,21.937770462036134,21.55691604614258,21.40310068130493,20.652775535583498,20.33660665512085,20.0711088848114
2005-06-09,63.14538150062194,A,22.45611953735352,22.148478317260743,21.702304649353028,21.477638721466064,20.708296852111815,20.357599143981933,20.088389806747436
2005-06-10,63.440190679384784,A,22.51932716369629,22.368669509887695,21.846640396118165,21.56218500137329,20.764661064147948,20.378702964782715,20.105248394012452
2005-06-13,63.52360628657474,A,22.719501495361328,22.48877372741699,22.010993576049806,21.640673637390137,20.827241287231445,20.40149621963501,20.123107852935792
2005-06-14,63.633841595177614,A,23.046091079711918,22.625734710693358,22.192201232910158,21.73549175262451,20.899513664245607,20.432449378967284,20.14158182144165
2005-06-15,63.76660893354241,A,23.11983871459961,22.772175598144532,22.35497303009033,21.822145557403566,20.971996879577638,20.466587009429933,20.161544790267943
2005-06-16,63.8197761670148,A,22.96707534790039,22.874366760253906,22.511422538757323,21.887464809417725,21.03910701751709,20.502633228302003,20.181966142654417
2005-06-17,63.887413521881534,A,23.046091079711918,22.979719543457033,22.674194526672366,21.960422325134278,21.109588508605956,20.539469604492187,20.20324089050293
2005-06-20,63.88790421714572,A,22.988149642944336,23.033449172973636,22.761111450195315,22.02837553024292,21.178489646911622,20.57551826477051,20.22463334083557
2005-06-21,63.688956724880576,A,22.7510929107666,22.97444953918457,22.800092124938967,22.104756450653078,21.236433906555177,20.608050956726075,20.246470069885255
2005-06-22,63.4668352978829,A,22.693159103393555,22.88911361694336,22.83064460754395,22.19378032684326,21.294905014038086,20.638963012695314,20.267482414245606
2005-06-23,63.26788512562598,A,22.677350997924805,22.831168746948244,22.85276775360108,22.27753620147705,21.355799255371092,20.666332759857177,20.286098670959472
2005-06-24,62.96475769484727,A,22.514057159423828,22.724761962890625,22.85224075317383,22.349440574645996,21.4131116104126,20.688945960998534,20.304509553909302
2005-06-27,62.77750367091229,A,22.62993621826172,22.6531192779541,22.84328422546387,22.427138900756837,21.470318260192872,20.714488048553466,20.323907251358033
2005-06-28,62.70465052848919,A,22.687898635864254,22.64048042297363,22.8074649810791,22.49983310699463,21.52478614807129,20.74144275665283,20.34336555480957
2005-06-29,62.651683341933214,P,22.745830535888672,22.651014709472655,22.77006416320801,22.56251859664917,21.581255645751952,20.766373691558837,20.364412145614622
2005-06-30,62.67529202661071,P,22.87753295898437,22.691051101684568,22.761109924316404,22.636266231536865,21.636882247924806,20.792205104827882,20.38736487388611
2005-07-01,62.88851555019914,A,23.22342872619629,22.83292541503906,22.77884368896484,22.726519107818604,21.6987947845459,20.822172241210936,20.410926723480223
2005-07-04,63.012368282962086,A,23.22342872619629,22.951623916625973,22.802371597290037,22.781741523742674,21.754807357788085,20.8514626121521,20.434590415954588
2005-07-05,63.285383665705744,A,23.766237258911133,23.16729164123535,22.903886032104488,22.85198907852173,21.82209774017334,20.884462928771974,20.460026054382325
2005-07-06,63.45552847906938,A,23.494834899902344,23.317092514038087,22.984053611755368,22.907349109649658,21.880588874816894,20.913864097595216,20.48407922744751
2005-07-07,63.57919209660141,A,23.564008712768555,23.454387664794922,23.072719383239743,22.96274356842041,21.94541492462158,20.94307197570801,20.50763800621033
2005-07-08,63.6125375152265,A,23.76090812683105,23.561883544921876,23.197404479980467,23.024822616577147,22.009859619140624,20.97435297012329,20.53111234664917
2005-07-11,63.77110777730965,A,24.0535888671875,23.727915573120118,23.339769744873045,23.091526985168457,22.078998947143553,21.00856077194214,20.555637979507445
2005-07-12,63.72001498466137,A,24.011024475097656,23.77687301635742,23.472082328796386,23.139773654937745,22.147919158935547,21.04859052658081,20.58010528564453
2005-07-13,63.823192125340995,A,24.128093719482425,23.903524780273436,23.61030864715576,23.190186405181883,22.216125450134278,21.091925582885743,20.604797372817995
2005-07-14,63.82033370515098,A,23.830108642578125,23.956744766235353,23.705566215515137,23.23333806991577,22.273209686279298,21.132489128112795,20.630163202285768
2005-07-15,63.66439400320177,A,23.601268768310547,23.92481689453125,23.743350219726562,23.261096954345703,22.329931335449217,21.167015628814696,20.653071155548094
2005-07-18,63.44306210150656,A,23.734304428100582,23.860960006713867,23.79443778991699,23.298404693603516,22.382465744018553,21.202247676849364,20.677262477874756
2005-07-19,63.30919447019928,A,23.95249557495117,23.84925422668457,23.813063621520996,23.358474826812746,22.439574546813965,21.23664203643799,20.701849308013916
2005-07-20,63.33390050154791,A,24.543190002441406,23.93227348327637,23.917899131774902,23.450976371765137,22.507759742736816,21.28027536392212,20.730703239440917
2005-07-21,63.357172176886614,A,24.13873863220215,23.993999481201172,23.975372123718262,23.524045753479005,22.571227340698243,21.319864177703856,20.757019767761232
2005-07-22,63.55859600438563,A,24.31968879699707,24.137683486938478,24.031250190734863,23.614327335357665,22.641053085327147,21.354233894348145,20.784086503982543
2005-07-25,63.62573934435316,A,24.074892044067383,24.205801010131836,24.03338050842285,23.68657512664795,22.699556350708008,21.386259860992432,20.80913076400757
2005-07-26,63.64805949558089,A,24.058921813964844,24.22708625793457,24.03817024230957,23.75512628555298,22.757740211486816,21.420052452087404,20.835125484466552
2005-07-27,63.42026211096288,A,24.058921813964844,24.13023262023926,24.031253051757812,23.82078084945679,22.811183395385743,21.46207098007202,20.8615838432312
2005-07-28,63.49758745074367,A,24.64961242675781,24.23240737915039,24.11320343017578,23.90938482284546,22.870961837768554,21.507809829711913,20.889553213119505
