Date,GRADE,GPS,ABNB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-11-29,50.17493614763125,P,180.0800018310547,178.39800109863282,188.06199951171874,189.95049896240235,178.12160034179686,164.36809982299803,164.75789985656738
2021-11-30,50.566790656378686,P,172.5399932861328,177.2519989013672,184.61199951171875,189.93399887084962,178.18660034179686,164.65939971923828,164.6826498413086
2021-12-01,47.71062857031314,P,163.0800018310547,173.88999938964844,181.00899963378907,189.44449920654296,178.04900024414061,164.89929977416992,164.49704986572266
2021-12-02,46.47627777371671,P,169.60000610351562,171.83200073242188,177.53600006103517,189.00199966430665,177.9384002685547,165.22029983520508,164.43474990844726
2021-12-03,45.79295021974466,P,166.75,170.41000061035157,174.56900024414062,187.25849990844728,177.75580017089842,165.54469985961913,164.2367498779297
2021-12-06,46.43207412871107,B,180.8500061035156,170.56400146484376,174.4810012817383,186.2849998474121,177.88760040283202,166.03439987182617,164.15889991760253
2021-12-07,49.8959431731584,B,183.13999938964844,172.6840026855469,174.96800079345704,185.70800018310547,178.1788003540039,166.50489990234374,164.12509994506837
2021-12-08,56.83902557440388,P,186.4900054931641,177.36600341796876,175.62800140380858,185.4215003967285,178.54720031738282,166.9772999572754,164.15555000305176
2021-12-09,60.99301013803395,P,181.4600067138672,179.73800354003907,175.78500213623047,184.91400070190429,178.82140045166017,167.39720001220704,164.1617000579834
2021-12-10,65.9311391425455,A,180.4199981689453,182.4720031738281,176.44100189208984,183.6080009460449,178.96960052490235,167.81410003662108,164.16475006103516
2021-12-13,63.953550775236685,A,171.0399932861328,180.51000061035157,175.53700103759766,181.79950027465821,179.100400390625,168.10449996948242,164.11590003967285
2021-12-14,59.951259044760754,A,167.9600067138672,177.4740020751953,175.0790023803711,179.84550094604492,179.16480041503905,168.36830001831055,164.04015007019044
2021-12-15,54.893445768951516,P,168.13999938964844,173.8040008544922,175.58500213623046,178.29700088500977,179.18260040283204,168.61669998168946,163.96190010070802
2021-12-16,48.18450863953268,P,156.3800048828125,168.78800048828126,174.26300201416015,175.89950103759764,178.91820037841796,168.74580001831055,163.75445014953613
2021-12-17,42.4247240944995,B,157.91000366210938,164.28600158691407,173.3790023803711,173.97400131225587,178.6770004272461,168.88480010986328,163.51030014038085
2021-12-20,40.0459576363592,B,157.22999572753906,161.5240020751953,171.01700134277343,172.74900131225587,178.48820037841796,169.00220001220703,163.24650009155275
2021-12-21,40.2767441536557,B,165.66000366210938,161.06400146484376,169.26900177001954,172.11850128173828,178.34640045166014,169.20230010986327,163.0747501373291
2021-12-22,40.541117977462505,B,169.2899932861328,161.29400024414062,167.54900054931642,171.5885009765625,178.2606002807617,169.42120010375976,162.914400100708
2021-12-23,45.6023606382866,B,171.30999755859375,164.27999877929688,166.53399963378905,171.15950088500978,178.2768002319336,169.6311000061035,162.81370010375977
2021-12-24,50.217214886369426,B,171.30999755859375,166.95999755859376,165.6229995727539,171.03200073242186,178.31940032958985,169.8442999267578,162.6983000946045
2021-12-27,54.882365128996526,B,171.67999267578125,169.8499969482422,165.68699951171874,170.61200027465821,178.3066000366211,170.06669982910157,162.5817000579834
2021-12-28,57.13567560685471,B,169.7100067138672,170.65999755859374,165.86199951171875,170.47050094604492,178.28600006103517,170.28429992675783,162.4945500946045
2021-12-29,58.72161961025575,B,167.44000244140625,170.28999938964844,165.79199981689453,170.6885009765625,178.23960021972655,170.4770999145508,162.43750007629396
2021-12-30,59.126912722439215,C,168.77999877929688,169.78399963378905,167.03199920654296,170.64750061035156,178.2052001953125,170.65339996337892,162.40060005187988
2021-12-31,59.02313268622635,C,166.49000549316406,168.82000122070312,167.88999938964844,170.63450088500977,178.20220031738282,170.7907000732422,162.36105010986327
2022-01-03,59.360679186211485,B,172.67999267578125,169.02000122070314,169.43499908447265,170.22600021362305,178.27100006103515,171.0317999267578,162.3119500732422
2022-01-04,59.2737562270374,B,170.8000030517578,169.23800048828124,169.9489990234375,169.6090003967285,178.26420013427733,171.30080001831055,162.2504500579834
2022-01-05,57.24420811626646,B,162.25,168.2,169.24499969482423,168.39700012207032,178.12720001220703,171.4558999633789,162.12200004577636
2022-01-06,54.2000000432682,B,159.75,166.3940002441406,168.08899993896483,167.31149978637694,177.8882000732422,171.62690002441406,161.97955001831053
2022-01-07,53.08810653520495,B,166.0500030517578,166.30599975585938,167.56300048828126,166.59300003051757,177.79600006103516,171.85040008544922,161.86860000610352
2022-01-10,49.85766801298195,B,160.7100067138672,163.91200256347656,166.46600189208985,166.0765007019043,177.51820007324218,171.98960021972655,161.73870002746582
2022-01-11,49.00689446660667,B,168.61000061035156,163.4740020751953,166.3560012817383,166.1090003967285,177.43300018310546,172.06150024414063,161.63160003662108
2022-01-12,51.403221901362855,B,169.5399932861328,164.93200073242187,166.56600036621094,166.17900009155272,177.36640014648438,172.1534001159668,161.5795999908447
2022-01-13,54.087903433246304,B,166.0,166.18200073242187,166.28800048828126,166.6599998474121,177.11740020751952,172.2861001586914,161.5087000274658
2022-01-14,53.832258489320516,B,163.99000549316406,165.77000122070314,166.03800048828126,166.96399993896483,176.36480041503907,172.38420028686522,161.43115005493163
2022-01-17,55.08800711664131,C,163.99000549316406,166.4260009765625,165.16900177001952,167.3020004272461,175.63820037841796,172.46390029907226,161.36865005493163
2022-01-18,52.095753835663096,C,154.69000244140625,163.64200134277343,163.55800170898436,166.75350036621094,174.83840057373047,172.4609002685547,161.25235008239747
2022-01-19,48.264114131706755,B,154.5800018310547,160.6500030517578,162.79100189208984,166.01800079345702,174.0856005859375,172.44080032348631,161.14310012817384
2022-01-20,45.72282363895149,B,158.0,159.0500030517578,162.61600189208986,165.35250091552734,173.41340057373046,172.4488003540039,161.05635009765626
2022-01-21,43.635254771220616,B,156.72999572753906,157.5980010986328,161.68400115966796,164.6235008239746,172.4172006225586,172.4361003112793,160.94655006408692
2022-01-24,39.825966475968364,B,147.89999389648438,154.37999877929687,160.4029998779297,163.43450088500975,171.23100036621094,172.33510025024415,160.81315002441406
2022-01-25,38.10218085588504,B,144.55999755859375,152.35399780273437,157.9979995727539,162.1770004272461,169.98140045166016,172.13070022583008,160.68809997558594
2022-01-26,35.90795201516759,B,142.13999938964844,149.86599731445312,155.25800018310548,160.9120002746582,168.8420004272461,171.91280029296874,160.5634499359131
2022-01-27,31.495334112346935,B,138.41000366210938,145.947998046875,152.4990005493164,159.39350051879882,167.52360046386718,171.63690032958985,160.4019499206543
2022-01-28,29.358193007273616,B,142.77000427246094,143.15599975585937,150.3770004272461,158.20750045776367,166.4506005859375,171.41260040283203,160.2445499420166
2022-01-31,32.089102277704704,B,153.97000122070312,144.37000122070313,149.375,157.27200088500976,165.8954006958008,171.34910034179688,160.13999992370606
2022-02-01,36.64309064890869,B,156.94000244140625,146.84600219726562,149.6,156.5790008544922,165.4688006591797,171.28550033569337,160.03499992370607
2022-02-02,40.557461746729054,B,151.75999450683594,148.77000122070314,149.31799926757813,156.05450057983398,164.90620056152343,171.13940032958985,159.89379989624024
2022-02-03,45.33081564980255,B,149.57000732421875,151.002001953125,148.475,155.5455009460449,164.29980072021485,170.9536004638672,159.75324996948243
2022-02-04,49.94384391892544,B,155.55999755859375,153.56000061035155,148.35800018310547,155.02100067138673,163.9338006591797,170.8433004760742,159.66749992370606
2022-02-07,51.77463085844738,B,157.91000366210938,154.3480010986328,149.35900115966797,154.88100051879883,163.4904006958008,170.80600051879884,159.61649993896484
2022-02-08,52.93039967421782,C,162.25999450683594,155.41199951171876,151.12900085449218,154.56350021362306,163.28480072021483,170.73570053100585,159.5832999420166
2022-02-09,57.30464042319266,C,169.52999877929688,158.96600036621095,153.86800079345704,154.56300048828126,163.41380065917969,170.73140045166016,159.6192999267578
2022-02-10,62.87003899535542,C,171.9499969482422,163.44199829101564,157.2220001220703,154.86050033569336,163.4608004760742,170.69960037231445,159.71084991455078
2022-02-11,65.65853677343695,C,166.52999877929688,165.63599853515626,159.5979995727539,154.9875,163.45640045166016,170.6061003112793,159.78744987487792
2022-02-14,67.74140891594745,C,169.66000366210938,167.98599853515626,161.16699981689453,155.27099990844727,163.23260040283202,170.56010040283203,159.90209991455077
2022-02-15,71.52247519978293,C,180.07000732421875,171.54800109863282,163.4800003051758,156.54000015258788,163.17120056152345,170.67500045776367,160.0887999725342
2022-02-16,74.142569490311,A,186.63999938964844,174.97000122070312,166.96800079345704,158.14300003051758,163.17420043945313,170.86070037841796,160.32074996948242
2022-02-17,75.29629462088592,A,183.6000061035156,177.3000030517578,170.37100067138672,159.42300033569336,163.2170004272461,171.01920043945313,160.56
2022-02-18,76.01313198181359,A,174.89999389648438,178.9740020751953,172.30500030517578,160.3315002441406,163.10660034179688,171.0381004333496,160.7284999847412
2022-02-21,77.58643118599363,A,174.89999389648438,180.02200012207032,174.00399932861328,161.68150024414064,163.1838003540039,171.14210037231445,160.94049995422364
2022-02-22,73.97068576152769,A,165.24000549316406,177.05599975585938,174.3020004272461,162.71550064086915,163.12940032958986,171.14710037231444,161.09159996032716
2022-02-23,65.00171918320716,A,150.0399932861328,169.73599853515626,172.35299987792968,163.11050033569336,162.76740020751953,170.97500030517577,161.15084991455078
2022-02-24,58.903335995819965,C,158.25999450683594,164.66799621582032,170.98399963378907,164.10299987792968,162.805,170.86160018920899,161.26114990234376
2022-02-25,54.79223789341962,B,155.08999633789062,160.70599670410155,169.83999938964843,164.71899948120117,162.74859985351563,170.71280014038086,161.36304985046388
2022-02-28,48.796862894639304,B,151.49000549316406,156.0239990234375,168.02299957275392,164.59499969482422,162.63380004882814,170.56100021362306,161.44094985961914
2022-03-01,45.233338313179495,B,151.00999450683594,153.17799682617186,165.11699829101562,164.2984992980957,162.34079986572266,170.3436001586914,161.5260498046875
2022-03-02,47.91980381118398,B,157.52999877929688,154.67599792480468,162.20599822998048,164.58699951171874,162.10559997558593,170.18310012817383,161.63994979858398
2022-03-03,46.578782101182355,B,151.69000244140625,153.36199951171875,159.01499786376954,164.69299926757813,161.71320007324218,169.9950001525879,161.6825498199463
2022-03-04,43.83113328932924,B,142.6999969482422,150.88399963378907,155.7949981689453,164.04999923706055,161.14100006103516,169.7302001953125,161.69404983520508
2022-03-07,39.97163451555345,B,131.58999633789062,146.90399780273438,151.46399841308593,162.7339988708496,160.33920013427735,169.32290008544922,161.64999984741212
2022-03-08,39.17454259128663,B,142.1300048828125,145.12799987792968,149.1529983520508,161.72749938964844,159.78760009765625,169.0368000793457,161.63909988403321
2022-03-09,37.61746778690134,B,148.30999755859375,143.28399963378905,148.97999877929686,160.66649932861327,159.405,168.82230010986328,161.62564987182617
2022-03-10,38.56014394447611,B,151.8000030517578,143.30599975585938,148.33399963378906,159.65899963378905,159.06540008544923,168.63530014038085,161.66369987487792
2022-03-11,40.403017289913464,B,145.13999938964844,143.79400024414062,147.33899993896483,158.58949966430663,158.6383999633789,168.42030014038085,161.6357498931885
2022-03-14,43.74898694343283,B,138.5,145.1760009765625,146.03999938964844,157.03149948120117,157.95480010986327,168.1129000854492,161.58339988708497
2022-03-15,44.68817551833951,B,143.9499969482422,145.53999938964844,145.33399963378906,155.22549896240236,157.41779998779296,167.84100006103515,161.56809989929198
2022-03-16,46.2378229548084,B,155.75,147.0279998779297,145.15599975585937,153.6809989929199,157.28779998779297,167.7075,161.62259986877442
2022-03-17,47.56191197635488,B,157.5500030517578,148.1779998779297,145.74199981689452,152.37849884033204,157.24380004882812,167.56600006103517,161.67974990844726
2022-03-18,52.459957487445685,C,167.0,152.55,148.1720001220703,151.9834991455078,157.26279998779296,167.52940002441406,161.77254989624024
2022-03-21,58.06203637181388,C,161.8000030517578,157.21000061035156,151.19300079345703,151.3284996032715,157.28459991455077,167.4013999938965,161.8354998779297
2022-03-22,63.693399655941654,C,166.44000244140625,161.70800170898437,153.6240005493164,151.38849945068358,157.24119995117186,167.33710006713866,161.90879989624023
2022-03-23,66.37777173515924,C,164.16000366210938,163.39000244140624,155.20900115966796,152.09449996948243,157.1336001586914,167.2500001525879,161.98384994506836
2022-03-24,69.34425268385287,C,170.8300018310547,166.04600219726564,157.11200103759765,152.72300033569337,157.2302001953125,167.17380020141601,162.0844999694824
2022-03-25,67.78376131792056,A,167.22000122070312,166.09000244140626,159.32000122070312,153.329500579834,157.29480010986327,166.82980026245116,162.15799995422364
2022-03-28,67.34094830821324,A,167.64999389648438,167.26000061035157,162.23500061035156,154.1375,157.3679998779297,166.50310012817383,162.24774993896483
2022-03-29,68.17793722250394,A,175.52000427246094,169.0760009765625,165.39200134277343,155.36300048828124,157.78459991455077,166.31150024414063,162.37694999694824
2022-03-30,68.95644277040788,A,173.6300048828125,170.97000122070312,167.18000183105468,156.16800079345703,158.16559997558593,166.12560028076172,162.48720001220704
2022-03-31,68.15309072816349,A,171.75999450683594,171.15599975585937,168.6010009765625,157.1715003967285,158.44079986572265,165.92710021972655,162.59235000610352
2022-04-01,68.91216544222979,A,173.07000732421875,172.3260009765625,169.20800170898437,158.69000091552735,158.76760009765624,165.59240036010743,162.70935005187988
2022-04-04,70.37541738529207,A,177.02000427246094,174.20000305175782,170.7300018310547,160.96150131225585,159.35000030517577,165.29050033569337,162.84475006103514
2022-04-05,68.11969121646361,A,171.2100067138672,173.33800354003907,171.20700225830078,162.4155014038086,159.88300048828125,164.9322004699707,162.97040008544923
2022-04-06,65.58596165306096,A,164.66000366210938,171.54400329589845,171.2570022583008,163.23300170898438,160.33340057373047,164.58770050048827,163.02800010681153
2022-04-07,63.741183419171676,A,165.91000366210938,170.37400512695314,170.76500244140624,163.93850173950196,160.88340057373046,164.20350051879882,163.0921501159668
2022-04-08,61.56922488288945,A,162.55999755859375,168.27200317382812,170.29900207519532,164.80950164794922,161.27920043945312,163.8649005126953,163.15380012512207
2022-04-11,57.25131071759043,P,160.25,164.91800231933593,169.5590026855469,165.89700164794922,161.40480041503906,163.65010055541993,163.2039001464844
2022-04-12,54.92365924133733,P,160.11000061035156,162.6980010986328,168.01800231933595,166.7050018310547,161.46820037841798,163.46850051879883,163.2626001739502
2022-04-13,56.78282442696986,P,171.85000610351562,164.13600158691406,167.84000244140626,167.51000213623047,161.87000061035155,163.3881005859375,163.40325019836425
2022-04-14,58.504939064217126,P,170.6999969482422,165.09400024414063,167.73400268554687,168.1675018310547,162.29260040283202,163.29620056152345,163.544100189209
2022-04-15,60.14713773244143,P,170.6999969482422,166.7220001220703,167.49700164794922,168.3525016784668,162.595400390625,163.26460052490233,163.64940017700195
2022-04-18,61.17727027673459,A,165.74000549316406,167.82000122070312,166.36900177001954,168.54950180053712,162.7520004272461,163.12120056152344,163.74465019226074
2022-04-19,63.62159866881762,A,170.1199951171875,169.8220001220703,166.26000061035157,168.73350143432617,162.90920043945312,163.09700057983397,163.87820014953613
2022-04-20,61.78279485766175,A,164.5500030517578,168.36199951171875,166.2490005493164,168.75300140380858,162.80960052490235,163.11170059204102,164.00550018310548
2022-04-21,58.31609192578261,P,157.91000366210938,165.8040008544922,165.4490005493164,168.10700149536132,162.5288006591797,162.99480056762695,164.10755020141602
2022-04-22,55.36374002701536,B,156.08999633789062,162.8820007324219,164.8020004272461,167.5505012512207,162.32000061035157,162.88820053100585,164.2164501953125
2022-04-25,54.05266042994654,B,158.38999938964844,161.41199951171876,164.61600036621093,167.0875015258789,162.09460052490235,162.6636004638672,164.34900016784667
2022-04-26,49.38490646370696,B,153.0399932861328,157.99599914550782,163.90899963378905,165.9635009765625,161.55400024414064,162.36260040283204,164.4337501525879
2022-04-27,45.48605410967375,B,152.22999572753906,155.53199768066406,161.9469985961914,164.89350051879882,160.86580017089844,162.02000030517578,164.4986501312256
2022-04-28,45.80267131937137,B,159.74000549316406,155.897998046875,160.8509994506836,164.29250106811523,160.38860015869142,161.80280029296875,164.60000015258788
2022-04-29,44.859410248412814,B,153.2100067138672,155.3220001220703,159.10200042724608,163.29950103759765,159.95480041503907,161.53070037841798,164.67240020751953
2022-05-02,43.38189188997384,B,152.77999877929688,154.2,157.80599975585938,162.08750076293944,159.5124005126953,161.3481004333496,164.72630020141602
2022-05-03,42.98150578416179,B,145.0,152.59200134277344,155.29400024414062,160.7770004272461,159.10760040283202,161.11850036621092,164.74340019226074
2022-05-04,46.55573757958004,B,156.17999267578125,153.3820007324219,154.45699920654297,160.35299987792968,159.230400390625,160.99890029907226,164.80780014038086
2022-05-05,44.77846130256355,B,143.08999633789062,150.0519989013672,152.9749984741211,159.21199951171874,158.9270004272461,160.86600021362304,164.8059001159668
2022-05-06,43.15651342370402,B,135.83999633789062,146.57799682617187,150.9499984741211,157.8759994506836,158.54200042724608,160.64530014038087,164.76505012512206
2022-05-09,37.9926945789822,B,119.37000274658205,139.8959976196289,147.04799880981446,155.8319995880127,157.89960037231447,160.2667002105713,164.63445011138916
2022-05-10,33.72757920554381,B,116.12999725341795,134.1219970703125,143.35699920654298,153.63299942016602,157.2020004272461,159.77140014648438,164.48685012817384
2022-05-11,24.781924563233826,B,116.1500015258789,126.11599884033203,139.74899978637694,150.84799919128417,156.37440048217775,159.24000022888183,164.3306001663208
2022-05-12,19.305573070072832,B,115.94000244140624,120.68600006103516,135.36899948120117,148.10999946594237,155.65940048217774,158.68630027770996,164.15870014190673
2022-05-13,16.977354037241497,B,121.4499969482422,117.80800018310546,132.19299850463867,145.6474994659424,155.23440048217773,158.18770027160645,164.01600009918212
2022-05-16,18.16052438180082,B,114.44000244140624,116.8220001220703,128.3589988708496,143.0824993133545,154.89140060424805,157.61530036926268,163.84100009918214
2022-05-17,20.40392544579954,B,117.5,117.09600067138672,125.6089988708496,140.4514995574951,154.39880050659178,157.09320030212402,163.68875011444092
2022-05-18,21.47675341422924,B,108.02999877929688,115.47200012207031,120.79399948120117,137.62549934387206,153.59320053100586,156.49910026550293,163.48810009002685
2022-05-19,24.084607493108354,B,114.16999816894533,115.11799926757813,117.90199966430664,135.43849906921386,152.8406004333496,155.9530002593994,163.30320011138917
2022-05-20,24.379200324380392,B,112.5500030517578,113.33800048828125,115.57300033569337,133.26149940490723,152.1888005065918,155.41360023498535,163.10215015411376
2022-05-23,26.125752347278496,B,113.27999877929688,113.10599975585937,114.96399993896485,131.00599937438966,151.68440048217772,154.8196002960205,162.92570011138915
2022-05-24,25.583602845778,B,106.23999786376952,110.85399932861328,113.975,128.66599960327147,150.93020050048827,154.17400024414061,162.7374001312256
2022-05-25,28.93964774485623,B,110.4000015258789,111.32799987792968,113.4,126.57449989318847,150.02320053100587,153.65550025939942,162.55570011138917
2022-05-26,30.599720343512143,B,114.3000030517578,111.35400085449218,113.23600006103516,124.30249977111816,149.15820053100586,153.201000289917,162.41395015716552
2022-05-27,33.35687477574249,B,120.5,112.94400024414062,113.14100036621093,122.6669994354248,148.22820053100585,152.74550025939942,162.29795017242432
2022-05-30,35.173074717341215,B,120.5,114.38800048828125,113.74700012207032,121.05299949645996,147.4022004699707,152.34340019226073,162.16650020599366
2022-05-31,38.35929725464273,C,120.87000274658205,117.31400146484376,114.08400039672851,119.84649963378907,146.4908004760742,151.86600021362304,161.96375022888185
2022-06-01,39.142853809711575,C,116.72000122070312,118.5780014038086,114.95300064086913,117.87350006103516,145.54200042724608,151.33780029296875,161.74560020446776
2022-06-02,40.585694743186856,C,121.26000213623048,119.97000122070312,115.66200103759766,116.78200035095215,144.55060043334962,150.89040031433106,161.58825023651124
2022-06-03,40.7615755012446,C,119.83000183105467,119.83600158691407,116.39000091552734,115.98150062561035,143.60280044555665,150.44880027770995,161.4165002822876
2022-06-06,41.391446252144,C,122.0199966430664,120.14000091552734,117.2640007019043,116.11400032043454,142.6902005004883,150.02910018920898,161.24650024414063
2022-06-07,42.69366536144875,C,122.9000015258789,120.54600067138672,118.93000106811523,116.45250053405762,141.63780044555665,149.7112001800537,161.0860502243042
2022-06-08,45.28959825483084,C,123.7699966430664,121.95599975585938,120.26700057983399,116.833500289917,140.64060028076173,149.40310012817383,160.92195022583007
2022-06-09,44.625779165573114,C,115.72000122070312,120.8479995727539,120.40900039672852,116.82250022888184,139.51980041503907,148.98030014038085,160.7145502471924
2022-06-10,42.32843030073514,C,108.91000366210938,118.66399993896485,119.25000076293945,116.1955005645752,138.23660034179687,148.50210021972657,160.46910026550293
2022-06-13,37.11564894099411,B,98.93000030517578,114.04600067138672,117.09300079345704,115.42000045776368,136.67480026245119,148.01240028381346,160.17375026702882
2022-06-14,31.109753464590785,B,98.87000274658205,109.24000091552735,114.89300079345703,114.48850059509277,135.22800018310548,147.55550033569335,159.84310028076172
2022-06-15,26.126027195122116,B,101.47000122070312,104.78000183105469,113.36800079345703,114.16050071716309,133.96420013427735,147.1488003540039,159.53080032348632
2022-06-16,21.71318920237201,B,93.26000213623048,100.28800201416016,110.56800079345703,113.11500091552735,132.51120010375976,146.69730033874512,159.1671003341675
2022-06-17,21.117766086488096,B,99.48999786376952,98.40400085449218,108.53400039672852,112.46200065612793,131.2498001098633,146.2645002746582,158.8385503387451
2022-06-20,22.888961522730764,B,99.48999786376952,98.51600036621093,106.28100051879883,111.77250061035156,130.03460006713868,145.71970024108887,158.53440029144286
2022-06-21,25.45661288232289,B,102.2699966430664,99.19599914550781,104.21800003051757,111.57400054931641,128.87779998779297,145.17300018310547,158.2292502593994
2022-06-22,25.548350068696482,B,99.52999877929688,98.80799865722656,101.79400024414062,111.0305004119873,127.43139984130859,144.65070022583006,157.89505027770997
2022-06-23,27.326681638942745,B,95.72000122070312,99.2999984741211,99.79400024414062,110.10150032043457,125.93179992675782,144.11220016479493,157.53290031433104
2022-06-24,28.509752106441,B,103.51000213623048,100.10399932861328,99.25400009155274,109.25200042724609,124.58800003051758,143.59170021057128,157.21750034332274
2022-06-27,29.51987962246123,B,101.5,100.50599975585938,99.51100006103516,108.3020004272461,123.3031999206543,143.0276001739502,156.91680034637452
2022-06-28,28.41456758642826,B,97.52999877929688,99.55800018310546,99.37699966430664,107.13500022888184,121.85139999389648,142.3803002166748,156.55800037384034
2022-06-29,27.853955708573025,B,93.93000030517578,98.43800048828125,98.62299957275391,105.99550018310546,120.43899993896484,141.6243002319336,156.17785034179687
2022-06-30,26.724561789620406,B,89.08000183105469,97.11000061035156,98.20499954223632,104.38650016784668,119.06239990234376,140.79560028076173,155.74760032653808
2022-07-01,24.20101743865013,B,91.41000366210938,94.69000091552735,97.39700012207031,102.96550025939942,117.76880004882813,140.04440032958985,155.32525032043458
2022-07-04,21.404966765547567,B,91.41000366210938,92.67200164794922,96.5890007019043,101.43500061035157,116.42920013427734,139.26190032958985,154.91100036621094
2022-07-05,21.14532459907856,B,95.94000244140624,92.3540023803711,95.95600128173828,100.08700065612793,115.28720031738281,138.42060028076173,154.5478003692627
2022-07-06,21.068516003597995,B,92.87999725341795,92.14400177001951,95.29100112915039,98.54250068664551,114.1002003479004,137.4830002593994,154.1718503189087
2022-07-07,23.23950287295752,B,97.5,93.82800140380859,95.46900100708008,97.63150062561036,112.8554002380371,136.62200019836425,153.8206003189087
2022-07-08,25.415518547201955,B,97.3499984741211,95.01600036621093,94.85300064086914,97.05350036621094,111.73820007324218,135.84650024414063,153.44230033874513
2022-07-11,27.790256144934293,B,95.0999984741211,95.75399932861328,94.21300048828125,96.8620002746582,110.58460006713867,135.048500289917,153.0953003311157
2022-07-12,29.72182598161049,B,96.5500030517578,95.8759994506836,94.11500091552735,96.74600028991699,109.61560012817382,134.36160026550294,152.75435031890868
2022-07-13,32.219867256261615,B,95.63999938964844,96.4279998779297,94.2860008239746,96.45450019836426,108.40480026245118,133.8176003265381,152.39630031585693
2022-07-14,32.35664390802827,B,91.0500030517578,95.13800048828125,94.48300094604491,96.34400024414063,107.36400039672851,133.1455004119873,152.00355030059814
2022-07-15,33.28892442741332,B,94.66000366210938,94.60000152587891,94.80800094604491,96.10250053405761,106.5404005432129,132.5412004852295,151.62700031280517
2022-07-18,35.44605985317296,B,97.66999816894533,95.11400146484375,95.43400039672852,96.01150054931641,106.10640045166015,132.0030004119873,151.28200031280517
2022-07-19,37.49013076183939,C,102.1999969482422,96.24400024414062,96.05999984741212,96.0080005645752,105.82780044555665,131.51490043640138,150.9292502975464
2022-07-20,40.759980214761754,C,107.7300033569336,98.66200103759766,97.54500045776368,96.41800079345703,105.65940048217773,131.01690048217773,150.60000030517577
2022-07-21,45.23064544535543,C,108.13999938964844,102.08000030517579,98.60900039672852,97.0390007019043,105.50340042114257,130.58140045166016,150.288200302124
2022-07-22,47.68849882970638,C,103.97000122070312,103.94199981689454,99.27100067138672,97.06200065612794,105.1538005065918,130.19410049438477,149.96215034484862
2022-07-25,49.339878516872375,C,104.9499969482422,105.3979995727539,100.25600051879883,97.23450050354003,104.96400039672852,129.92770050048827,149.62530029296875
2022-07-26,49.27734828084515,C,101.91000366210938,105.34000091552734,100.79200057983398,97.45350074768066,104.65220046997071,129.52550048828124,149.28115028381347
2022-07-27,49.00717141529691,C,107.36000061035156,105.26600036621093,101.9640007019043,98.12500076293945,104.63880050659179,129.11600051879884,148.96915031433105
2022-07-28,48.66226236014529,C,108.83999633789062,105.40599975585937,103.74300003051758,99.11300048828124,104.5322004699707,128.68640045166015,148.6608502960205
2022-07-29,50.37322925761773,C,110.9800033569336,106.80800018310546,105.375,100.09150047302246,104.50080047607422,128.34480049133302,148.38255031585695
2022-08-01,51.43206145342666,C,111.1999969482422,108.05800018310546,106.72799987792969,101.0810001373291,104.45920043945313,128.07180046081544,148.09235027313233
2022-08-02,54.61251406811615,C,116.33999633789062,110.94399871826172,108.14199981689453,102.10099983215332,104.66120040893554,127.79570045471192,147.81835025787353
2022-08-03,55.534331579438,C,115.0199966430664,112.47599792480469,108.87099914550781,103.20799980163574,104.7536003112793,127.38840042114258,147.5479502105713
2022-08-04,56.47155948211931,C,119.22000122070312,114.55199890136718,109.97899932861328,104.2939998626709,104.85200027465821,127.00510040283203,147.2855502319336
2022-08-05,55.8934004280695,C,117.11000061035156,115.77799835205079,111.29299926757812,105.28199996948243,104.78420028686523,126.50620040893554,147.0178002166748
2022-08-08,55.16152092597619,C,115.81999969482422,116.70199890136719,112.37999954223633,106.31800003051758,104.69060028076171,126.0464003753662,146.72390018463136
2022-08-09,52.87778789538981,C,114.44000244140624,116.3220001220703,113.63299942016602,107.2125,104.5620002746582,125.52640037536621,146.43175022125243
2022-08-10,52.67784076795166,C,118.7300033569336,117.06400146484376,114.76999969482422,108.36700019836425,104.60220031738281,125.07210037231445,146.16105026245117
2022-08-11,52.054030447147085,C,121.5,117.52000122070312,116.03600006103515,109.88950004577637,104.6070002746582,124.5788003540039,145.87630027770996
2022-08-12,52.32778183380251,C,124.51000213623048,119.0000015258789,117.38899993896484,111.38199996948242,104.70060028076172,124.15170036315918,145.49075031280518
2022-08-15,53.100337784127014,C,126.04000091552734,121.04400177001953,118.87300033569336,112.80050010681153,104.78100036621093,123.7356004333496,145.11935028076172
2022-08-16,53.678827707806995,C,124.18000030517578,122.99200134277343,119.65700073242188,113.89950027465821,104.80660034179688,123.22220039367676,144.7668503189087
2022-08-17,52.491570187421104,C,121.87000274658205,123.62000122070313,120.34200134277344,114.60650024414062,104.76860046386719,122.70460037231446,144.4151003265381
2022-08-18,51.02534596185979,C,121.2699966430664,123.57400054931641,120.54700088500977,115.26300010681152,104.87960037231446,122.19970039367676,144.06340030670165
2022-08-19,47.83912225036389,C,114.76000213623048,121.6240005493164,120.31200103759765,115.8025001525879,104.99660034179688,121.61660034179687,143.60450035095215
2022-08-22,43.726564494287004,C,111.38999938964844,118.69400024414062,119.86900100708007,116.1245002746582,105.24580032348632,120.96030029296875,143.12540031433105
2022-08-23,40.89530635713024,B,111.5999984741211,116.1779998779297,119.58500061035156,116.60900001525879,105.50040023803712,120.36420021057128,142.648200340271
2022-08-24,39.545742725134254,B,114.51000213623048,114.70599975585938,119.16300048828126,116.96650009155273,105.76120025634765,119.8627001953125,142.2252003479004
