Date,GRADE,GPS,NEE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-12-23,58.41019851185328,C,24.67316627502441,24.63591651916504,24.49478645324707,24.207867431640626,24.530702743530274,24.956568775177,24.883623781204225
2016-12-26,58.21056791370612,C,24.67316627502441,24.63633041381836,24.531620979309082,24.23818359375,24.514619140625,24.946371307373045,24.8879861164093
2016-12-27,57.935079834446924,C,24.677305221557617,24.63426094055176,24.53638038635254,24.258670330047607,24.49430564880371,24.936052112579347,24.89290560722351
2016-12-28,57.87118617953522,C,24.55314826965332,24.636332702636718,24.59059829711914,24.304403877258302,24.47368579864502,24.923879528045653,24.896546392440797
2016-12-29,57.993452990074424,C,24.869762420654297,24.689309692382814,24.65578422546387,24.379212188720704,24.46124656677246,24.913547554016112,24.90097062110901
2016-12-30,57.944470141174655,C,24.72076416015625,24.69882926940918,24.66737289428711,24.43146390914917,24.44755241394043,24.90219467163086,24.90464985847473
2017-01-02,57.960421681906716,C,24.72076416015625,24.70834884643555,24.672339630126952,24.47761106491089,24.43110637664795,24.893839492797852,24.90924005508423
2017-01-03,57.94652681920453,C,24.567628860473636,24.68641357421875,24.660337257385255,24.518688201904297,24.40691535949707,24.886665229797362,24.91161717414856
2017-01-04,57.81965842839906,C,24.64005470275879,24.703794860839842,24.670063781738282,24.53307056427002,24.381379890441895,24.876524105072022,24.914872608184815
2017-01-05,57.4575359625033,C,24.625568389892575,24.6549560546875,24.672132873535155,24.555109119415285,24.359990653991698,24.863872566223144,24.91821759223938
2017-01-06,57.275010290277045,B,24.55314826965332,24.621432876586915,24.66013107299805,24.577458763122557,24.334647483825684,24.854330673217774,24.920825939178467
2017-01-09,56.993092626973635,B,24.491065979003903,24.575493240356444,24.641921043395996,24.58677101135254,24.29873920440674,24.844249496459963,24.92311372756958
2017-01-10,56.915602910742074,B,24.538658142089844,24.569699096679688,24.62805633544922,24.582218360900878,24.272449073791503,24.83621448516846,24.928038415908812
2017-01-11,57.071790078869164,B,24.71041488647461,24.58377113342285,24.643782997131346,24.617190647125245,24.258671112060547,24.83014181137085,24.933457489013673
2017-01-12,57.226658604169984,B,24.729040145874023,24.60446548461914,24.62971076965332,24.642747497558595,24.244608459472655,24.823521213531492,24.939496049880983
2017-01-13,57.35202205366449,B,24.635913848876957,24.621018600463866,24.62122573852539,24.64429931640625,24.23139404296875,24.82011770248413,24.944441394805906
2017-01-16,57.55076656595006,C,24.635913848876957,24.649988174438477,24.61274070739746,24.642540168762206,24.212100982666016,24.815235595703125,24.94997380256653
2017-01-17,57.8212672128336,C,24.878034591674805,24.717863464355467,24.64378128051758,24.652059268951415,24.195555534362793,24.815074729919434,24.955886793136596
2017-01-18,57.96087057320841,C,24.838716506958008,24.743523788452148,24.6636474609375,24.66685562133789,24.209767532348632,24.81509569168091,24.962180166244508
2017-01-19,58.08972619457225,C,24.68350982666016,24.734417724609376,24.669441604614256,24.670787239074706,24.23085609436035,24.813441410064698,24.968031539916993
2017-01-20,58.244122357855986,A,24.679372787475582,24.743109512329102,24.682064056396484,24.671097564697266,24.25810489654541,24.807371559143068,24.972566614151003
2017-01-23,58.35012429413329,A,24.58004379272461,24.731935501098633,24.690961837768555,24.666441440582275,24.27967056274414,24.800308418273925,24.97626091003418
2017-01-24,58.19564186909421,A,24.58625221252441,24.673579025268555,24.695721244812013,24.661888790130615,24.298937187194824,24.788871517181395,24.979652214050294
2017-01-25,58.024999233211354,P,24.629711151123047,24.631777954101562,24.687650871276855,24.665716934204102,24.322112312316893,24.778341464996338,24.985882396698
2017-01-26,57.89007019122332,P,24.57383346557617,24.609842681884764,24.67213020324707,24.650920486450197,24.34215732574463,24.76659549713135,24.994464874267578
2017-01-27,58.20939456593904,P,25.11601448059082,24.697171020507813,24.720140266418458,24.670683002471925,24.37588001251221,24.769553813934326,25.00420962333679
2017-01-30,58.719825888948385,A,25.33950424194336,24.849063110351562,24.7904993057251,24.701620006561278,24.413004684448243,24.769756622314453,25.015041446685792
