Date,GRADE,GPS,HCA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-07-12,54.06685795827133,A,135.22560119628906,131.71669006347656,131.29431915283203,128.37403602600097,122.95234451293945,123.0786996459961,125.19855373382569
2019-07-15,54.40879902816676,A,134.66183471679688,132.39707641601564,131.90398559570312,128.98322525024415,123.19239379882812,123.06473892211915,125.21396968841553
2019-07-16,55.11982311464797,A,133.4959716796875,133.29723205566407,132.32061920166015,129.49159774780273,123.4523681640625,123.04614685058594,125.22024021148681
2019-07-17,55.52636287974486,A,133.75401306152344,133.92601318359374,132.49167175292968,129.96318016052246,123.74455383300781,123.06537063598633,125.24907062530518
2019-07-18,55.89646216696627,A,134.9580535888672,134.41909484863282,132.7831283569336,130.59148063659669,124.0701547241211,123.09063415527343,125.29652210235595
2019-07-19,55.49999249379016,A,133.28575134277344,134.0311248779297,132.87390747070313,131.128999710083,124.37850128173828,123.10460327148438,125.32883811950684
2019-07-22,55.45045636207931,A,134.3273468017578,133.96422729492187,133.18065185546874,131.58194961547852,124.73777816772461,123.15156219482422,125.37157276153565
2019-07-23,55.5089875064707,A,134.4228973388672,134.1496124267578,133.72342224121093,131.8442581176758,125.09763244628907,123.20623916625976,125.401805229187
2019-07-24,56.027251942546314,A,136.92657470703125,134.78412475585938,134.35506896972657,132.30437469482422,125.48965362548829,123.34938774108886,125.43996112823487
2019-07-25,56.03536596326696,A,135.5696258544922,134.90643920898438,134.6627670288086,132.67562026977538,125.86367935180664,123.49649223327637,125.47180622100831
2019-07-26,56.926790698872814,A,138.6179656982422,135.97288208007814,135.00200347900392,133.14816131591797,126.2832420349121,123.69455833435059,125.53149360656738
2019-07-29,57.69816677188271,A,139.66912841796875,137.0412384033203,135.5027328491211,133.7033592224121,126.68230041503907,123.89218246459961,125.60283214569091
2019-07-30,56.35611770437888,A,126.9024658203125,135.5371520996094,134.8433822631836,133.58200073242188,126.77802047729492,123.93366104125977,125.61853256225587
2019-07-31,54.49491665760695,P,127.58087158203124,133.6680114746094,134.22606811523437,133.35886993408204,126.88730865478516,123.96344566345215,125.65718929290772
